ticker,KOSK US Equity
2005-07-18,11.25
2005-07-21,349.4382
2005-08-18,-60.0
2005-08-26,-50.0
2005-09-07,0.0
2005-09-19,0.0
2005-10-12,550.0
2005-10-13,-81.5385
2005-10-17,316.6667
2005-11-01,-80.0
2007-09-18,-75.0
2007-09-20,100.0
2007-09-21,-60.0
2007-09-25,50.0
2007-09-26,13.3333
2007-09-27,-11.7647
2007-09-28,-3.3333
2007-10-19,-48.2759
2007-11-01,0.0
2007-11-05,-26.6667
2007-11-12,-53.6364
2007-11-20,-60.7843
2007-11-21,50.0
2007-11-26,-16.6667
2007-12-26,-20.0
2007-12-27,-85.0
2008-01-04,33.3333
2008-01-07,125.0
2008-01-10,788.8889
2008-01-18,-50.0
2008-01-24,-75.0
2008-01-25,-70.0
2008-02-01,-62.5
2008-07-23,700.0
2008-07-25,-11.1111
2008-07-28,150.0
2008-07-31,-60.0
2008-08-08,525.0
2008-08-11,0.0
2008-08-12,-56.0
2008-08-15,3.9773
2008-08-25,-3.8251
2008-08-29,0.0
2008-09-16,13.6364
2008-09-18,-12.0
2008-10-01,-54.5455
2008-10-03,-20.0
2008-10-16,0.0
2008-10-30,-62.5
2008-12-15,166.6667
2008-12-17,-87.5
2008-12-22,700.0
2008-12-24,0.0
2008-12-26,-71.0938
2008-12-29,-13.5135
2008-12-30,-40.625
2009-01-08,742.1053
2009-01-15,-50.0
2009-02-24,-72.5
2009-03-04,0.0
2009-04-13,9.0909
2009-04-23,0.0
2009-05-12,0.0
2009-06-02,1100.0
2009-06-03,11.1111
2009-07-24,-30.0
2009-10-16,-35.7143
2009-10-27,0.0
2009-11-09,11.1111
2009-11-10,7500.0
2009-12-08,-98.8158
2009-12-22,444.4444
2009-12-30,0.0
2009-12-31,0.0
2010-01-11,-2.0408
2010-01-26,-79.1667
2010-02-09,100.0
2010-02-10,-45.0
2010-02-12,-9.0909
2010-02-16,0.0
2010-02-17,0.0
2010-02-22,0.0
2010-02-24,-40.0
2010-03-01,233.3333
2010-03-02,25.0
2010-03-03,-28.0
2010-03-04,-22.2222
2010-03-05,-21.4286
2010-03-08,-27.2727
2010-03-09,6.25
2010-03-10,23.5294
2010-03-11,-14.2857
2010-03-12,11.1111
2010-03-15,-70.0
2010-03-17,-16.6667
2010-03-18,0.0
2010-03-19,68.0
2010-03-23,-4.7917
2010-03-24,-19.975
2010-03-26,21.875
2010-03-31,2.5641
2010-04-01,0.0
2010-04-09,2.5
2010-04-12,0.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-16,0.0
2010-04-20,0.0
2010-04-26,-46.3415
2010-04-27,86.3636
2010-04-28,0.0
2010-04-29,-46.3415
2010-05-03,0.0
2010-05-04,0.0
2010-05-05,0.0
2010-05-07,0.0
2010-05-11,-13.6364
2010-05-12,5.2632
2010-05-14,0.0
2010-05-26,-27.5
2010-05-27,162.069
2010-05-28,-21.0526
2010-06-02,-16.6667
2010-06-15,64.0
2010-06-16,2.439
2010-06-17,-2.3810000000000002
2010-06-21,2.439
2010-06-22,-28.5714
2010-06-23,36.6667
2010-06-28,-48.7805
2010-06-30,47.619
2010-07-01,12.9032
2010-07-02,-2.8571
2010-07-06,20.5882
2010-07-07,7.3171
2010-07-08,-9.0909
2010-07-09,-2.5
2010-07-13,-15.3846
2010-07-14,-63.6364
2010-07-15,-8.3333
2010-07-16,27.2727
2010-07-19,14.2857
2010-07-20,0.0
2010-07-21,-43.75
2010-07-23,0.0
2010-07-27,33.3333
2010-07-29,25.0
2010-08-04,-46.6667
2010-08-06,262.5
2010-08-12,-58.6207
2010-08-16,-33.3333
2010-08-17,0.0
2010-08-25,-25.0
2010-08-26,0.0
2010-08-27,16.6667
2010-09-01,-30.0
2010-09-02,2.0408
2010-09-03,0.0
2010-09-07,40.0
2010-09-14,42.8571
2010-09-16,-35.0
2010-09-17,53.8462
2010-09-20,50.0
2010-09-21,0.0
2010-09-22,-56.6667
2010-09-24,20.0
2010-09-28,0.0
2010-09-29,60.2564
2010-09-30,0.0
2010-10-01,-20.0
2010-10-04,-5.0
2010-10-06,5.2632
2010-10-08,-20.0
2010-10-19,-43.75
2010-10-22,11.1111
2010-10-25,20.0
2010-10-27,0.0
2010-10-29,0.0
2010-11-05,50.0
2010-11-11,-44.4444
2010-11-12,40.0
2010-12-03,-14.2857
2010-12-06,-16.6667
2010-12-08,-20.0
2010-12-14,12.5
2010-12-15,0.0
2010-12-16,122.2222
2010-12-20,-50.0
2010-12-22,80.0
2010-12-28,-27.7778
2010-12-29,-7.6923
2010-12-30,0.0
2011-01-05,0.0
2011-01-11,-8.3333
2011-01-12,-3.6364
2011-01-14,-5.6604
2011-01-21,80.0
2011-01-24,0.0
2011-01-26,0.0
2011-01-27,-33.3333
2011-01-31,0.0
2011-02-01,166.6667
2011-02-02,43.75
2011-02-03,-17.3913
2011-02-07,0.0
2011-02-08,5.2632
2011-02-09,50.0
2011-02-10,0.0
2011-02-16,-28.3333
2011-02-17,11.6279
2011-02-18,22.9167
2011-02-22,-1.6949
2011-02-23,-37.931
2011-02-24,-11.1111
2011-02-25,-6.25
2011-03-02,6.6667
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,-21.875
2011-03-08,-20.0
2011-03-11,-45.0
2011-03-14,281.8182
2011-03-15,-61.9048
2011-03-16,162.5
2011-03-25,-47.619
2011-03-28,36.3636
2011-03-29,33.3333
2011-03-31,-35.0
2011-04-01,53.8462
2011-04-06,-10.0
2011-04-07,-6.1111
2011-04-08,-11.2426
2011-04-11,-53.3333
2011-04-12,114.2857
2011-04-13,40.0
2011-04-14,-2.8571
2011-04-15,-24.0196
2011-04-18,35.4839
2011-04-20,0.0
2011-04-21,0.0
2011-04-25,-28.5714
2011-04-26,40.0
2011-04-27,-9.5238
2011-04-28,-36.8421
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,-41.6667
2011-05-04,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,-14.2857
2011-05-10,33.3333
2011-05-11,5.0
2011-05-12,78.5714
2011-05-13,-36.6667
2011-05-16,5.2632
2011-05-17,20.0
2011-05-18,-25.0
2011-05-19,-40.0
2011-05-20,-16.6667
2011-05-23,11.1111
2011-05-24,20.0
2011-05-25,48.3333
2011-05-26,-39.3258
2011-05-31,-7.4074
2011-06-01,36.0
2011-06-02,0.0
2011-06-08,-30.147100000000002
2011-06-09,13.6842
2011-06-10,-9.2593
2011-06-13,0.0
2011-06-14,10.2041
2011-06-15,-7.4074
2011-06-16,0.0
2011-06-17,0.0
2011-06-20,-9.0
2011-06-21,-1.0989
2011-06-22,-2.2222
2011-06-23,-31.8182
2011-06-24,33.3333
2011-06-27,0.0
2011-06-28,-12.5
2011-06-29,0.0
2011-06-30,-8.5714
2011-07-01,9.375
2011-07-05,-8.5714
2011-07-06,-21.875
2011-07-07,4.0
2011-07-08,-3.8462
2011-07-11,0.0
2011-07-12,14.0
2011-07-13,-8.7719
2011-07-14,-3.8462
2011-07-15,36.0
2011-07-18,0.0
2011-07-19,-26.4706
2011-07-22,16.0
2011-07-25,3.4483
2011-07-26,-20.0
2011-07-28,39.5833
2011-08-01,-28.3582
2011-08-02,-16.6667
2011-08-03,0.0
2011-08-04,0.0
2011-08-05,70.0
2011-08-08,-11.7647
2011-08-09,-6.6667
2011-08-10,-12.5
2011-08-11,-18.3673
2011-08-12,15.0
2011-08-15,-13.0435
2011-08-16,20.0
2011-08-17,16.6667
2011-08-18,-32.1429
2011-08-19,31.5789
2011-08-22,-28.0
2011-08-23,-27.7778
2011-08-24,34.6154
2011-08-25,-25.7143
2011-08-26,0.0
2011-08-29,15.3846
2011-08-30,60.0
2011-08-31,-25.0
2011-09-01,0.0
2011-09-02,-21.5278
2011-09-06,-22.1239
2011-09-07,9.0909
2011-09-08,16.6667
2011-09-09,-38.3929
2011-09-12,0.0
2011-09-13,10.1449
2011-09-14,5.2632
2011-09-15,-23.75
2011-09-16,31.1475
2011-09-20,-1.875
2011-09-21,-1.2739
2011-09-22,-29.0323
2011-09-23,16.3636
2011-09-26,0.0
2011-09-27,12.5
2011-09-28,-52.0833
2011-09-29,15.942
2011-09-30,60.0
2011-10-03,10.1562
2011-10-04,-26.2411
2011-10-05,0.0
2011-10-06,-7.6923
2011-10-07,-11.4583
2011-10-10,31.7647
2011-10-11,-25.8929
2011-10-13,34.9398
2011-10-14,-35.7143
2011-10-17,18.0556
2011-10-19,-43.5294
2011-10-20,33.3333
2011-10-21,0.0
2011-10-24,0.0
2011-10-27,25.0
2011-11-01,-93.2
2011-11-09,0.0
2011-11-16,782.3529
2011-11-17,-66.6667
2011-11-28,-59.0
2011-11-29,143.9024
2011-11-30,50.0
2011-12-05,0.0
2011-12-09,3.3333
2011-12-13,0.0
2011-12-16,0.0
2011-12-21,-3.2258
2011-12-22,0.0
2011-12-27,3.3333
2011-12-28,0.0
2011-12-29,0.0
2012-01-17,-54.7581
2012-01-18,121.0339
2012-01-20,-10.9677
2012-01-23,0.0
2012-01-24,12.3188
2012-02-14,-1.2903
2012-02-15,7.8431
2012-02-17,2.4242
2012-02-21,-5.3254
2012-02-23,-37.5
2012-02-24,50.0
2012-02-28,12.6667
2012-03-02,-40.8284
2012-03-05,0.0
2012-03-08,0.0
2012-03-16,0.0
2012-03-20,0.0
2012-03-23,20.0
2012-03-30,25.0
2012-04-16,-0.7917
2012-04-20,0.798
2012-05-16,-73.3333
2012-05-17,275.0
2012-05-21,-20.0
2012-05-29,-66.6667
2012-05-30,199.6875
2012-06-22,-16.5798
2012-06-27,-0.125
2012-07-05,20.1502
2012-07-16,-16.6667
2012-07-23,50.0
2012-08-10,0.0
2012-08-27,0.0
2012-09-05,-13.3333
2012-09-21,0.7692
2012-09-28,-0.7634
2012-10-04,0.0
2012-10-11,-46.1538
2012-10-12,114.2857
2012-10-15,213.3333
2012-10-16,-27.6596
2012-10-17,-29.4118
2012-10-18,12.5
2012-10-24,-37.037
2012-10-26,0.0
2012-11-01,-5.8824
2012-11-02,62.5
2012-11-06,0.0
2012-11-09,0.0
2012-11-13,0.0
2012-11-16,0.0
2012-11-20,0.0
2012-11-26,42.3077
2012-12-26,0.0
2013-01-14,-2.7027
2013-01-25,0.0
2013-01-28,0.0
2013-02-01,-41.6667
2013-02-04,71.4286
2013-03-04,0.0
2013-04-16,0.0
2013-05-03,-33.3333
2013-05-07,91.6667
2013-06-12,-2.1739
2013-06-13,0.0
2013-06-17,13.3333
2013-06-19,47.0588
2013-06-21,-33.3333
2013-06-28,8.0
2013-07-23,0.0
2013-08-08,-53.7037
2013-08-13,24.0
2013-08-20,3.2258
2013-08-21,-9.375
2013-08-22,10.3448
2013-08-26,21.25
2013-08-27,-3.3505
2013-08-28,1.3333
2013-08-29,0.0
2013-08-30,-3.9474
2013-09-03,0.0
2013-09-04,2.1918
2013-09-05,1.8767
2013-09-06,-2.6316
2013-09-09,0.0
2013-09-10,5.4054
2013-09-12,-2.5641
2013-09-16,-3.9474
2013-09-17,-6.8493
2013-09-18,8.8235
2013-09-24,-5.4054
2013-09-25,-5.7143
2013-10-01,-9.0909
2013-10-02,0.0
2013-10-07,9.7708
2013-10-10,0.2088
2013-10-15,-30.303
2013-10-16,0.0
2013-10-18,-31.9565
2013-10-21,15.016
2013-10-22,-16.6667
2013-10-23,16.6667
2013-10-24,-22.8571
2013-10-25,-29.6296
2013-10-28,15.7895
2013-10-29,0.0
2013-10-30,9.0909
2013-10-31,16.6667
2013-11-01,-14.2857
2013-11-04,20.8333
2013-11-05,17.2414
2013-11-06,29.4118
2013-11-07,4.0909
2013-11-08,0.8734
2013-11-11,-35.0649
2013-11-12,-4.0
2013-11-13,-13.1944
2013-11-14,8.0
2013-11-15,3.7037
2013-11-18,-7.1429
2013-11-19,-3.8462
2013-11-20,-20.0
2013-11-21,10.0
2013-11-22,-44.5455
2013-11-25,-16.1885
2013-11-26,11.4914
2013-11-27,7.0175
2013-11-29,0.0
2013-12-02,0.0
2013-12-03,-1.6393
2013-12-04,0.0
2013-12-05,5.0
2013-12-06,-9.3254
2013-12-09,-5.7987
2013-12-10,-20.0929
2013-12-11,-6.9767
2013-12-12,0.0
2013-12-13,49.6875
2013-12-16,-14.1962
2013-12-17,34.3066
2013-12-18,0.0
2013-12-19,1.4493
2013-12-20,-4.2857
2013-12-23,-5.9701
2013-12-24,11.1111
2013-12-26,-12.857099999999999
2013-12-27,6.5574
2013-12-30,-4.3269
2013-12-31,-3.5176
2014-01-02,16.6667
2014-01-03,-9.8214
2014-01-06,-3.3663
2014-01-07,9.3238
2014-01-08,-2.5305
2014-01-09,-2.3077
2014-01-10,25.9843
2014-01-13,-10.1563
2014-01-14,-16.5217
2014-01-15,50.0
2014-01-16,-22.2222
2014-01-17,50.0
2014-01-21,9.5238
2014-01-22,13.0435
2014-01-23,0.0
2014-01-24,-7.6923
2014-01-27,0.0
2014-01-28,0.0
2014-01-29,-4.1667
2014-01-30,3.4783
2014-01-31,-15.9664
2014-02-03,14.1875
2014-02-04,-25.561
2014-02-05,17.5
2014-02-06,74.2178
2014-02-07,-10.9195
2014-02-10,3.2258
2014-02-11,31.25
2014-02-12,-11.9048
2014-02-13,-8.1081
2014-02-14,5.8824
2014-02-18,0.0
2014-02-19,-2.7778
2014-02-20,-8.5714
2014-02-21,0.0
2014-02-24,3.75
2014-02-25,2.4096
2014-02-26,0.0
2014-02-27,0.0
2014-02-28,0.0
2014-03-03,3.5294
2014-03-04,-0.5682
2014-03-05,0.0
2014-03-06,-2.8571
2014-03-07,0.0
2014-03-10,1.7647
2014-03-11,-1.7341
2014-03-12,-6.9853
2014-03-13,3.004
2014-03-14,-1.7652
2014-03-17,1.875
2014-03-18,-1.8405
2014-03-19,0.0
2014-03-20,-6.4844
2014-03-21,6.934
2014-03-24,9.375
2014-03-25,-1.7143000000000002
2014-03-26,-1.1628
2014-03-27,0.0
2014-03-28,-0.5882
2014-03-31,-8.284
2014-04-01,8.3871
2014-04-02,0.0
2014-04-03,-4.7619
2014-04-04,-5.625
2014-04-07,-6.6225000000000005
2014-04-08,-4.9645
2014-04-09,2.9851
2014-04-10,13.7681
2014-04-11,-5.7325
2014-04-14,-4.0541
2014-04-15,-1.4085
2014-04-16,3.5714
2014-04-17,-0.1293
2014-04-21,9.1066
2014-04-22,-17.7215
2014-04-23,10.0
2014-04-24,-9.0909
2014-04-25,-8.7019
2014-04-28,-1.1058
2014-04-29,-30.1384
2014-04-30,9.7561
2014-05-01,-11.1111
2014-05-02,2.5
2014-05-05,-2.439
2014-05-06,-8.5938
2014-05-07,-0.1709
2014-05-08,-1.5411000000000001
2014-05-09,0.0
2014-05-12,18.2609
2014-05-13,3.5294
2014-05-14,-3.4091
2014-05-15,-11.7647
2014-05-16,-4.0
2014-05-19,6.9444
2014-05-20,-1.2987
2014-05-21,-8.0592
2014-05-22,0.1789
2014-05-23,0.0
2014-05-27,-7.1429
2014-05-28,-0.1923
2014-05-29,1.7341
2014-05-30,0.0
2014-06-02,-16.0985
2014-06-03,0.5643
2014-06-04,-8.193
2014-06-05,-10.2689
2014-06-06,2.4523
2014-06-09,21.2766
2014-06-10,-8.7719
2014-06-11,-3.8462
2014-06-12,0.0
2014-06-13,-2.625
2014-06-16,-1.4121000000000001
2014-06-17,-4.1667
2014-06-18,0.0
2014-06-19,30.4348
2014-06-20,-19.375
2014-06-23,3.3592
2014-06-24,-18.0
2014-06-25,9.7561
2014-06-26,-22.2222
2014-06-27,7.1429
2014-06-30,-3.5
2014-07-01,90.3282
2014-07-02,4.5372
2014-07-03,1.3889
2014-07-07,-2.7397
2014-07-08,19.7183
2014-07-09,-12.9412
2014-07-10,-6.0811
2014-07-11,3.5971
2014-07-14,0.0
2014-07-15,3.4722
2014-07-16,0.0
2014-07-17,-8.8926
2014-07-18,-3.7753
2014-07-21,15.5981
2014-07-22,-7.2848
2014-07-23,-0.1786
2014-07-24,0.0
2014-07-25,12.3435
2014-07-28,0.1592
2014-07-29,-12.2417
2014-07-30,-2.8986
2014-07-31,2.7984999999999998
2014-08-01,-5.6261
2014-08-04,-0.1923
2014-08-05,4.817
2014-08-06,-24.2647
2014-08-07,7.0388
2014-08-08,5.4422
2014-08-11,-2.7957
2014-08-12,-1.7699
2014-08-13,-9.9099
2014-08-14,0.0
2014-08-15,11.0
2014-08-18,-0.2252
2014-08-19,-0.6772
2014-08-20,-7.9545
2014-08-21,0.4938
2014-08-22,-5.6511
2014-08-25,-10.4167
2014-08-26,2.0349
2014-08-27,0.2849
2014-08-28,-22.7273
2014-08-29,-2.0221
2014-09-02,2.0638
2014-09-03,-14.7059
2014-09-04,6.8966
2014-09-05,12.9032
2014-09-08,-1.7856999999999998
2014-09-11,-23.8182
2014-09-12,33.1742
2014-09-15,-2.8674
2014-09-16,-4.059
2014-09-17,-25.7692
2014-09-18,24.3523
2014-09-19,-19.5833
2014-09-24,-0.5181
2014-09-25,-15.3646
2014-09-26,0.3077
2014-09-29,0.0
2014-09-30,36.5031
2014-10-01,-20.8989
2014-10-02,0.0
2014-10-03,0.0
2014-10-07,-9.0909
2014-10-08,0.0
2014-10-09,0.0
2014-10-10,-3.125
2014-10-16,-21.9355
2014-10-20,0.0
2014-10-22,-0.8264
2014-10-23,-13.3333
2014-10-24,0.0
2014-10-27,15.3846
2014-10-28,13.3333
2014-11-03,-25.7353
2014-11-04,0.0
2014-11-05,0.0
2014-11-06,0.0
2014-11-07,0.0
2014-11-10,52.9703
2014-11-11,-35.2751
2014-11-12,0.0
2014-11-13,0.0
2014-11-17,0.0
2014-11-18,0.0
2014-11-21,0.0
2014-11-24,0.0
2014-11-25,3.0
2014-11-26,-6.7961
2014-11-28,9.8958
2014-12-01,-9.0047
2014-12-02,-12.5
2014-12-03,0.0
2014-12-05,-4.7619
2014-12-08,0.0
2014-12-10,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,20.0
2014-12-16,0.0
2014-12-17,-1.0417
2014-12-18,-14.2105
2014-12-22,-1.8405
2014-12-23,-10.0
2014-12-24,11.1111
2014-12-26,-10.0
2014-12-29,0.0
2014-12-30,-11.1111
2014-12-31,0.0
2015-01-05,17.9687
2015-01-06,14.5695
2015-01-07,10.9827
2015-01-08,20.8333
2015-01-09,31.0345
2015-01-12,-5.2632
2015-01-13,5.5556
2015-01-14,-7.8947
2015-01-15,13.5714
2015-01-16,9.1195
2015-01-20,-18.4438
2015-01-21,2.4735
2015-01-22,26.8966
2015-01-23,-18.2065
2015-01-26,-4.3189
2015-01-27,-8.3333
2015-01-28,-27.2727
2015-01-29,-10.9375
2015-01-30,13.4503
2015-02-02,0.0
2015-02-03,-24.7423
2015-02-04,5.4795
2015-02-05,-6.4935
2015-02-06,11.1111
2015-02-09,-5.0
2015-02-10,-1.9737
2015-02-11,-8.7248
2015-02-12,0.0
2015-02-13,-5.8824
2015-02-17,0.0
2015-02-18,6.25
2015-02-19,0.0
2015-02-20,-5.8824
2015-02-23,-6.25
2015-02-24,1.6667
2015-02-26,2.459
2015-02-27,-10.4
2015-03-02,0.0
2015-03-03,14.2857
2015-03-04,-12.5
2015-03-06,-14.2857
2015-03-09,-15.625
2015-03-10,18.5185
2015-03-11,14.5833
2015-03-12,-10.0
2015-03-16,18.1818
2015-03-17,-2.5641
2015-03-19,5.2632
2015-03-20,-6.6667
2015-03-23,-5.3571
2015-03-24,-0.9434
2015-03-25,0.9524
2015-03-26,0.0
2015-03-27,0.0
2015-03-30,-36.7925
2015-03-31,-28.3582
2015-04-01,0.0
2015-04-02,-16.6667
2015-04-22,20.0
2015-04-27,16.6667
2015-05-01,-51.4286
2015-05-04,0.0
2015-05-06,23.5294
2015-05-07,0.0
2015-05-08,0.0
2015-05-11,0.0
2015-05-12,176.4286
2015-05-13,-8.3549
2015-05-15,-30.4511
2015-05-19,0.0
2015-05-21,0.0
2015-05-28,21.6216
2015-05-29,-13.8889
2015-06-03,-3.2258
2015-06-08,46.6667
2015-06-24,-32.7273
2015-06-25,0.0
2015-07-01,0.0
2015-07-06,0.0
2015-07-09,0.0
2015-07-10,0.0
2015-07-13,0.0
2015-07-17,0.0
2015-07-20,0.0
2015-07-21,35.1351
2015-08-04,-26.0
2015-08-05,0.0
2015-08-06,0.0
2015-08-10,0.0
2015-08-18,21.6216
2015-08-19,28.8889
2015-08-20,-1.7241
2015-08-21,10.526299999999999
2015-08-24,-9.5238
2015-08-26,0.8772
2015-08-27,0.0
2015-08-28,-0.8696
2015-08-31,-5.2632
2015-09-01,3.7037
2015-09-02,1.7856999999999998
2015-09-03,0.8772
2015-09-04,6.087
2015-09-08,3.2787
2015-09-09,1.5873
2015-09-10,-1.5625
2015-09-11,14.2857
2015-09-14,2.7778
2015-09-15,2.027
2015-09-16,0.0
2015-09-17,-4.2384
2015-09-18,3.7344
2015-09-21,-1.6167
2015-09-22,-0.5252
2015-09-23,-2.5886
2015-09-24,3.3566
2015-09-25,0.1353
2015-09-28,0.0
2015-09-29,-2.7196
2015-09-30,3.4728
2015-10-01,0.0168
2015-10-06,-0.6711
2015-10-07,-9.4595
2015-10-08,2.9851
2015-10-12,-10.5797
2015-10-13,-17.342
2015-10-14,-17.647100000000002
2015-10-15,16.5625
2015-10-16,-8.0812
2015-10-19,0.0
2015-10-20,-11.1111
2015-10-21,0.0
2015-10-22,-5.0
2015-10-26,-7.8947
2015-10-27,-17.1429
2015-10-28,-29.3103
2015-11-02,0.0
2015-11-04,0.0
2015-11-05,2.439
2015-11-06,4.7619
2015-11-09,-9.0909
2015-11-11,0.0
2015-11-12,0.0
2015-11-13,-26.5
2015-11-16,-18.3673
2015-11-17,-62.5
2015-11-18,-33.3333
2015-11-19,-26.6667
2015-11-20,36.3636
2015-11-23,33.3333
2015-11-24,-22.5
2015-11-25,-15.7258
2015-11-27,9.0909
2015-11-30,-7.0175
2015-12-01,12.7358
2015-12-02,-33.0544
2015-12-03,0.0
2015-12-04,5.0
2015-12-07,0.0
2015-12-08,4.7619
2015-12-09,25.0
2015-12-10,-8.1818
2015-12-11,18.8119
2015-12-14,-26.6667
2015-12-15,0.0
2015-12-17,0.0
2015-12-18,0.0
2015-12-21,-13.6364
2015-12-22,-5.2632
2015-12-23,22.2222
2015-12-24,11.3636
2015-12-28,-26.5306
2015-12-29,0.0
2015-12-30,11.1111
2015-12-31,25.0
2016-01-04,20.0
2016-01-06,-16.0417
2016-01-07,-0.7444
2016-01-11,-10.0
2016-01-12,3.6111
2016-01-13,-22.252
2016-01-14,-17.2414
2016-01-15,-60.0
2016-01-19,16.6667
2016-01-20,-7.1429
2016-01-21,0.0
2016-01-25,10.5769
2016-01-26,-16.5217
2016-01-27,-16.6667
2016-01-29,0.0
2016-02-01,-10.0
2016-02-02,33.3333
2016-02-03,0.0
2016-02-05,0.0
2016-02-08,-16.6667
2016-02-09,-10.0
2016-02-11,0.0
2016-02-12,0.0
2016-02-16,0.0
2016-02-17,-11.1111
2016-02-18,20.3125
2016-02-24,0.0
2016-02-25,-3.8961
2016-02-26,40.5405
2016-03-03,-14.4231
2016-03-04,16.8539
2016-03-07,-14.4231
2016-03-09,115.7303
2016-03-10,17.7083
2016-03-11,-0.885
2016-03-14,27.6786
2016-03-15,-7.6923
2016-03-16,21.2121
2016-03-17,10.0
2016-03-18,20.4545
2016-03-21,24.5283
2016-03-22,21.2121
2016-03-23,5.0
2016-03-24,-5.9524
2016-03-28,-0.3165
2016-03-29,-11.1111
2016-03-30,17.1429
2016-03-31,46.3415
2016-04-01,-25.0
2016-04-04,31.1111
2016-04-05,35.5932
2016-04-06,12.5
2016-04-07,33.3333
2016-04-08,0.0
2016-04-11,-25.0
2016-04-12,11.1111
2016-04-13,0.0
2016-04-14,-35.0625
2016-04-15,23.0029
2016-04-19,-37.4022
2016-04-20,30.0
2016-04-21,-21.5385
2016-04-22,27.451
2016-04-26,-21.5385
2016-04-27,27.451
2016-04-29,-21.5385
2016-05-02,27.451
2016-05-04,0.0
2016-05-05,-23.0769
2016-05-09,30.0
2016-05-13,-23.0769
2016-05-16,0.0
2016-05-17,10.0
2016-05-18,9.0909
2016-05-19,1.6667
2016-05-20,-18.0328
2016-05-23,0.0
2016-05-24,0.0
2016-05-27,30.0
2016-05-31,7.6923
2016-06-01,42.8571
2016-06-02,19.0
2016-06-03,-24.3697
2016-06-06,-11.1111
2016-06-07,0.0
2016-06-09,0.0
2016-06-10,25.0
2016-06-13,0.0
2016-06-14,0.0
2016-06-16,0.0
2016-06-17,-15.0
2016-06-20,5.8824
2016-06-21,0.0
2016-06-22,11.1111
2016-06-23,-27.5
2016-06-27,0.0
2016-06-28,24.1379
2016-06-29,0.0
2016-07-01,-19.4444
2016-07-05,0.6897
2016-07-06,13.6986
2016-07-07,14.4578
2016-07-08,3.6842
2016-07-11,11.6751
2016-07-12,-6.7614
2016-07-13,-17.1237
2016-07-14,0.0
2016-07-15,-11.7647
2016-07-18,-33.3333
2016-07-19,-11.0
2016-07-20,-1.1236
2016-07-21,15.9091
2016-07-22,33.3333
2016-07-25,-19.1176
2016-07-26,-5.4545
2016-07-27,-5.7692
2016-07-28,2.0408
2016-07-29,0.0
2016-08-01,-10.0
2016-08-02,-4.4444
2016-08-03,2.3256
2016-08-04,-9.0909
2016-08-05,25.0
