ticker,POR US Equity
2006-08-23,-0.7695
2006-08-24,0.4082
2006-08-25,0.122
2006-08-28,0.812
2006-08-29,0.9666
2006-08-30,-0.6781
2006-08-31,2.4096
2006-09-01,0.0784
2006-09-05,-0.0784
2006-09-06,-1.9607999999999999
2006-09-07,-0.4
2006-09-08,0.4819
2006-09-11,0.4796
2006-09-12,-0.1591
2006-09-13,1.5936
2006-09-14,-1.7647
2006-09-15,-0.1996
2006-09-18,-0.08
2006-09-19,0.04
2006-09-20,1.0004
2006-09-21,0.8914
2006-09-22,-0.5943
2006-09-25,-0.0399
2006-09-26,0.5981
2006-09-27,-1.1891
2006-09-28,-0.8424
2006-09-29,-1.254
2006-10-02,0.0
2006-10-03,0.4916
2006-10-04,0.7338
2006-10-05,1.9425
2006-10-06,-0.2382
2006-10-09,0.199
2006-10-10,-0.4766
2006-10-11,0.3591
2006-10-12,1.7893
2006-10-13,1.5234
2006-10-16,-0.0385
2006-10-17,-0.8468
2006-10-18,0.6988
2006-10-19,0.0386
2006-10-20,-0.1156
2006-10-23,-0.6944
2006-10-24,-1.1267
2006-10-25,0.943
2006-10-26,0.5839
2006-10-27,-0.5418
2006-10-30,0.0
2006-10-31,0.2724
2006-11-01,-0.4657
2006-11-02,-0.3119
2006-11-03,0.4302
2006-11-06,0.5062
2006-11-07,0.4649
2006-11-08,1.7354
2006-11-09,0.417
2006-11-10,2.6048
2006-11-13,0.3679
2006-11-14,2.1261
2006-11-15,0.5025
2006-11-16,0.2857
2006-11-17,-0.6766
2006-11-20,-0.1434
2006-11-21,0.7181
2006-11-22,0.2496
2006-11-24,0.1422
2006-11-27,-1.2784
2006-11-28,0.0719
2006-11-29,0.7189
2006-11-30,-0.8208
2006-12-01,-0.7917
2006-12-04,-0.0725
2006-12-05,-0.4356
2006-12-06,-0.6562
2006-12-07,-0.2936
2006-12-08,-0.184
2006-12-11,0.4794
2006-12-12,-0.4404
2006-12-13,0.1843
2006-12-14,-0.2208
2006-12-15,0.8112
2006-12-18,-0.2195
2006-12-19,0.2199
2006-12-20,0.7315
2006-12-21,-0.5628
2006-12-22,0.405
2006-12-26,0.5134
2006-12-27,0.8756
2006-12-28,-0.6872
2006-12-29,-0.7647
2007-01-03,-0.3303
2007-01-04,0.1473
2007-01-05,-0.8456
2007-01-08,-0.7786
2007-01-09,-0.3737
2007-01-10,0.0375
2007-01-11,0.5999
2007-01-12,-0.1491
2007-01-16,-0.3733
2007-01-17,-1.6111
2007-01-18,-0.3808
2007-01-19,0.5352
2007-01-22,-0.076
2007-01-23,-0.9132
2007-01-24,-0.2688
2007-01-25,-0.8471
2007-01-26,-0.1942
2007-01-29,0.856
2007-01-30,0.6173
2007-01-31,0.2301
2007-02-01,2.3336
2007-02-02,0.0
2007-02-05,1.1215
2007-02-06,1.0721
2007-02-07,0.2195
2007-02-08,0.6934
2007-02-09,-0.29
2007-02-12,1.454
2007-02-13,0.5733
2007-02-14,1.1756
2007-02-15,-0.493
2007-02-16,0.1769
2007-02-20,1.3776
2007-02-21,0.453
2007-02-22,0.2428
2007-02-23,0.0692
2007-02-26,-0.242
2007-02-27,-2.0797
2007-02-28,0.1416
2007-03-01,3.3581
2007-03-02,-1.7784
2007-03-05,-1.9499
2007-03-06,1.5979999999999999
2007-03-07,0.3495
2007-03-08,0.5225
2007-03-09,-0.3119
2007-03-12,1.3556
2007-03-13,-2.7778
2007-03-14,-0.2116
2007-03-15,0.9191
2007-03-16,0.4904
2007-03-19,1.0805
2007-03-20,2.3448
2007-03-21,0.3706
2007-03-22,-0.5203
2007-03-23,1.3601
2007-03-26,-0.1342
2007-03-27,-1.0413000000000001
2007-03-28,0.8826
2007-03-29,-1.4468
2007-03-30,-0.3073
2007-04-02,0.5479
2007-04-03,-0.2044
2007-04-04,-0.2389
2007-04-05,0.65
2007-04-09,0.6798
2007-04-10,0.9791
2007-04-11,-0.1672
2007-04-12,0.2344
2007-04-13,-0.5346
2007-04-16,0.0336
2007-04-17,-2.6192
2007-04-18,0.0345
2007-04-19,0.4137
2007-04-20,0.6866
2007-04-23,-1.1592
2007-04-24,0.5174
2007-04-25,-0.3089
2007-04-26,-1.1360000000000001
2007-04-27,-0.2786
2007-04-30,1.1872
2007-05-01,0.9662
2007-05-02,1.0594999999999999
2007-05-03,0.372
2007-05-04,-0.7749
2007-05-07,1.8676
2007-05-08,0.0
2007-05-09,-0.1667
2007-05-10,-0.1669
2007-05-11,0.0
2007-05-14,0.2341
2007-05-15,-0.9009
2007-05-16,1.4478
2007-05-17,-0.8961
2007-05-18,0.5693
2007-05-21,0.5661
2007-05-22,2.7483
2007-05-23,-2.7393
2007-05-24,-3.6448
2007-05-25,-0.3439
2007-05-29,-0.5176
2007-05-30,1.0753
2007-05-31,0.6863
2007-06-01,0.4772
2007-06-04,-1.5943
2007-06-05,-0.4137
2007-06-06,-1.1423
2007-06-07,-1.9607999999999999
2007-06-08,-0.5714
2007-06-11,-2.6221
2007-06-12,-1.6968
2007-06-13,3.3396
2007-06-14,0.2542
2007-06-15,-0.2173
2007-06-18,-0.8348
2007-06-19,1.5007000000000001
2007-06-20,-1.6228
2007-06-21,0.2016
2007-06-22,-0.8487
2007-06-25,0.856
2007-06-26,0.738
2007-06-27,0.989
2007-06-28,-0.6166
2007-06-29,0.146
2007-07-02,2.5875
2007-07-03,-1.0302
2007-07-05,0.0718
2007-07-06,-0.0359
2007-07-09,-0.7894
2007-07-10,-0.9765
2007-07-11,-0.1096
2007-07-12,2.34
2007-07-13,0.393
2007-07-16,-0.9253
2007-07-17,0.467
2007-07-18,-0.0715
2007-07-19,1.1449
2007-07-20,-1.0612
2007-07-23,-0.2503
2007-07-24,-1.0753
2007-07-25,0.5797
2007-07-26,-1.8372000000000002
2007-07-27,-2.0183
2007-07-30,1.0861
2007-07-31,-0.2964
2007-08-01,1.4864
2007-08-02,0.0
2007-08-03,-3.2223
2007-08-06,3.5944000000000003
2007-08-07,1.1687
2007-08-08,0.6498
2007-08-09,-0.2869
2007-08-10,0.0
2007-08-13,0.6115
2007-08-14,-3.1105
2007-08-15,-0.2952
2007-08-16,-1.8505
2007-08-17,0.9804
2007-08-20,-0.6348
2007-08-21,1.0522
2007-08-22,1.2272
2007-08-23,0.2572
2007-08-24,-0.1466
2007-08-27,-1.3578000000000001
2007-08-28,-1.6741000000000001
2007-08-29,1.0594
2007-08-30,-0.4118
2007-08-31,-0.0376
2007-09-04,0.6769
2007-09-05,-0.635
2007-09-06,1.015
2007-09-07,-1.0421
2007-09-10,0.7898
2007-09-11,1.0448
2007-09-12,0.5539
2007-09-13,1.0283
2007-09-14,1.345
2007-09-17,-1.363
2007-09-18,1.0909
2007-09-19,0.7194
2007-09-20,-0.25
2007-09-21,1.1994
2007-09-24,-0.3568
2007-09-25,-0.5371
2007-09-26,1.6559
2007-09-27,0.9561
2007-09-28,-2.4904
2007-10-01,1.9784000000000002
2007-10-02,-0.3527
2007-10-03,0.4956
2007-10-04,0.2113
2007-10-05,-0.1406
2007-10-08,0.0704
2007-10-09,-0.2814
2007-10-10,-0.3175
2007-10-11,0.1415
2007-10-12,0.2827
2007-10-15,-1.9731999999999998
2007-10-16,-1.1862
2007-10-17,-0.1455
2007-10-18,0.3279
2007-10-19,-2.0697
2007-10-22,0.1854
2007-10-23,-0.2591
2007-10-24,0.4453
2007-10-25,0.5911
2007-10-26,2.1667
2007-10-29,1.5097
2007-10-30,-1.0623
2007-10-31,0.7516
2007-11-01,-2.6997999999999998
2007-11-02,0.4016
2007-11-05,-1.7818
2007-11-06,-0.4443
2007-11-07,-1.971
2007-11-08,2.39
2007-11-09,-1.2968
2007-11-12,-0.3378
2007-11-13,0.1507
2007-11-14,-1.0154
2007-11-15,-0.3419
2007-11-16,1.6012
2007-11-19,-1.3133
2007-11-20,-0.076
2007-11-21,0.2664
2007-11-23,-0.6452
2007-11-26,-1.4133
2007-11-27,0.6199
2007-11-28,1.5787
2007-11-29,-0.1137
2007-11-30,1.5939
2007-12-03,1.6063
2007-12-04,0.3676
2007-12-05,1.3919000000000001
2007-12-06,1.1199
2007-12-07,-0.5359
2007-12-10,-0.6106
2007-12-11,-1.6625
2007-12-12,-0.1103
2007-12-13,-0.699
2007-12-14,-0.8892
2007-12-17,-0.9346
2007-12-18,0.8679
2007-12-19,0.9353
2007-12-20,-1.2231
2007-12-21,0.469
2007-12-24,1.3941
2007-12-26,-0.2601
2007-12-27,0.8197
2007-12-28,1.0347
2007-12-31,1.6094
2008-01-02,-2.5198
2008-01-03,-2.2526
2008-01-04,-0.1133
2008-01-07,0.9077
2008-01-08,-1.4618
2008-01-09,0.3043
2008-01-10,-0.2655
2008-01-11,-0.5323
2008-01-14,-0.2294
2008-01-15,-1.9157
2008-01-16,-1.3672
2008-01-17,-1.9405999999999999
2008-01-18,0.1616
2008-01-22,-2.1774
2008-01-23,-0.9068
2008-01-24,-0.7903
2008-01-25,-1.3417
2008-01-28,1.5725
2008-01-29,1.5899999999999999
2008-01-30,-1.5239
2008-01-31,2.9276
2008-02-01,0.1625
2008-02-04,1.1359
2008-02-05,-1.1231
2008-02-06,-0.568
2008-02-07,0.1224
2008-02-08,-1.5077
2008-02-11,0.4551
2008-02-12,0.5766
2008-02-13,-0.4914
2008-02-14,-1.4815
2008-02-15,0.2924
2008-02-19,-0.708
2008-02-20,0.3775
2008-02-21,-3.3849
2008-02-22,0.4758
2008-02-25,1.4636
2008-02-26,3.9457
2008-02-27,-1.8367
2008-02-28,-1.6216
2008-02-29,-1.3948
2008-03-03,0.8144
2008-03-04,-0.6378
2008-03-05,-0.5563
2008-03-06,-2.5387
2008-03-07,-0.2208
2008-03-10,0.177
2008-03-11,0.8392
2008-03-12,0.0876
2008-03-13,-0.919
2008-03-14,-0.9276
2008-03-17,-1.6942
2008-03-18,1.7687
2008-03-19,-0.5348
2008-03-20,3.069
2008-03-24,0.4831
2008-03-25,0.6556
2008-03-26,0.4342
2008-03-27,-4.2369
2008-03-28,0.4515
2008-03-31,1.3483
2008-04-01,0.6652
2008-04-02,1.1894
2008-04-03,-0.2612
2008-04-04,0.6111
2008-04-07,0.6508
2008-04-08,0.6897
2008-04-09,-0.8134
2008-04-10,0.259
2008-04-11,-0.7318
2008-04-14,1.3877
2008-04-15,1.6253
2008-04-16,1.936
2008-04-17,-0.9496
2008-04-18,0.8754
2008-04-21,-1.6529
2008-04-22,-1.6387
2008-04-23,2.862
2008-04-24,-0.706
2008-04-25,0.5019
2008-04-28,-0.1248
2008-04-29,-0.4167
2008-04-30,0.4184
2008-05-01,1.5
2008-05-02,0.4516
2008-05-05,-3.6371
2008-05-06,-1.3147
2008-05-07,-0.3868
2008-05-08,0.1726
2008-05-09,-0.6029
2008-05-12,3.5962
2008-05-13,-0.2091
2008-05-14,0.1257
2008-05-15,0.293
2008-05-16,0.3756
2008-05-19,0.0
2008-05-20,-0.2911
2008-05-21,-0.3753
2008-05-22,0.6697
2008-05-23,-1.9127
2008-05-27,-0.3391
2008-05-28,-0.0425
2008-05-29,0.4255
2008-05-30,-0.8051
2008-06-02,-0.6835
2008-06-03,-1.3763
2008-06-04,1.7008
2008-06-05,1.3293
2008-06-06,-0.6348
2008-06-09,-0.3833
2008-06-10,1.1116
2008-06-11,-0.3805
2008-06-12,1.2309
2008-06-13,0.6709
2008-06-16,0.2082
2008-06-17,-0.4988
2008-06-18,2.2556
2008-06-19,-1.1846
2008-06-20,-0.8268
2008-06-23,0.0625
2008-06-24,-1.6835
2008-06-25,0.6849
2008-06-26,-1.8707
2008-06-27,-1.6463999999999999
2008-06-30,-0.793
2008-07-01,0.5773
2008-07-02,-0.7947
2008-07-03,-0.9346
2008-07-07,1.5723
2008-07-08,0.0442
2008-07-09,0.7515
2008-07-10,1.3602
2008-07-11,0.9524
2008-07-14,-1.5866
2008-07-15,-0.8715
2008-07-16,-0.3516
2008-07-17,-0.1764
2008-07-18,-0.3093
2008-07-21,1.3298
2008-07-22,0.9186
2008-07-23,-0.6935
2008-07-24,0.8293
2008-07-25,-0.3463
2008-07-28,-0.6082
2008-07-29,1.7483
2008-07-30,0.6014
2008-07-31,0.2989
2008-08-01,-0.6811
2008-08-04,-0.8144
2008-08-05,0.6482
2008-08-06,0.0429
2008-08-07,2.7897
2008-08-08,3.7578
2008-08-11,2.3742
2008-08-12,-2.0047
2008-08-13,0.0401
2008-08-14,0.4411
2008-08-15,1.1976
2008-08-18,0.789
2008-08-19,-0.2348
2008-08-20,-0.9023
2008-08-21,-0.2771
2008-08-22,0.4367
2008-08-25,0.4743
2008-08-26,0.5114
2008-08-27,0.1957
2008-08-28,1.3281
2008-08-29,-1.2336
2008-09-02,-0.5074
2008-09-03,0.3923
2008-09-04,-1.6803
2008-09-05,-2.9013999999999998
2008-09-08,1.8829
2008-09-09,-0.3214
2008-09-10,-0.524
2008-09-11,2.5122
2008-09-12,0.6719
2008-09-15,-1.2955999999999999
2008-09-16,-0.7955
2008-09-17,-2.7666
2008-09-18,1.9381
2008-09-19,1.1327
2008-09-22,-1.88
2008-09-23,-2.0587
2008-09-24,-0.2944
2008-09-25,2.0245
2008-09-26,0.7028
2008-09-29,-5.1724
2008-09-30,2.4242
2008-10-01,1.5638
2008-10-02,-1.9975
2008-10-03,0.8493
2008-10-06,-0.8
2008-10-07,-7.9796
2008-10-08,-6.0886
2008-10-09,-6.2377
2008-10-10,6.286
2008-10-13,1.5278
2008-10-14,-2.9126
2008-10-15,-6.45
2008-10-16,3.1534
2008-10-17,-3.2124
2008-10-20,6.9593
2008-10-21,1.7518
2008-10-22,-2.9021
2008-10-23,0.7092
2008-10-24,-5.0805
2008-10-27,-1.0599
2008-10-28,9.1591
2008-10-29,0.5888
2008-10-30,0.5366
2008-10-31,-0.4367
2008-11-03,-2.1442
2008-11-04,0.3984
2008-11-05,-5.3571
2008-11-06,-3.6164
2008-11-07,2.7189
2008-11-10,-4.4468
2008-11-11,-0.9418
2008-11-12,-3.2998
2008-11-13,8.9647
2008-11-14,-6.4225
2008-11-17,1.5882
2008-11-18,-0.7817
2008-11-19,-3.6016
2008-11-20,-7.5306
2008-11-21,6.1869
2008-11-24,2.5564999999999998
2008-11-25,2.2029
2008-11-26,2.439
2008-11-28,1.3843
2008-12-01,-9.7215
2008-12-02,9.3769
2008-12-03,0.4978
2008-12-04,-2.8619
2008-12-05,6.3456
2008-12-08,0.2664
2008-12-09,-3.1881
2008-12-10,1.2075
2008-12-11,-0.4881
2008-12-12,-0.654
2008-12-15,-2.9622
2008-12-16,4.0136
2008-12-17,-0.9239
2008-12-18,0.1646
2008-12-19,-1.0953
2008-12-22,0.4983
2008-12-23,0.5785
2008-12-24,1.6101999999999999
2008-12-26,1.4754
2008-12-29,-1.6694
2008-12-30,3.1216
2008-12-31,3.3988
2009-01-02,-0.1027
2009-01-05,-0.1542
2009-01-06,-1.9053
2009-01-07,-1.4698
2009-01-08,1.0123
2009-01-09,-1.6878
2009-01-12,1.1266
2009-01-13,0.1061
2009-01-14,-2.5967000000000002
2009-01-15,1.5234
2009-01-16,0.5895
2009-01-20,-2.9835000000000003
2009-01-21,3.0203
2009-01-22,-1.5457999999999998
2009-01-23,0.9204
2009-01-26,2.0923
2009-01-27,1.9443000000000001
2009-01-28,-0.2577
2009-01-29,0.2584
2009-01-30,0.2577
2009-02-02,-0.3599
2009-02-03,-2.1156
2009-02-04,0.738
2009-02-05,0.9942
2009-02-06,1.5544
2009-02-09,-1.0714
2009-02-10,-2.0629
2009-02-11,-2.317
2009-02-12,-1.186
2009-02-13,-0.5456
2009-02-17,-3.8398
2009-02-18,-1.7114
2009-02-19,0.058
2009-02-20,-2.9002
2009-02-23,-3.1661
2009-02-24,1.0487
2009-02-25,5.3114
2009-02-26,-1.7391
2009-02-27,-3.1268
2009-03-02,-4.8112
2009-03-03,-4.0947
2009-03-04,1.4009
2009-03-05,-5.4605
2009-03-06,12.039
2009-03-09,0.559
2009-03-10,4.0148
2009-03-11,-2.5534
2009-03-12,1.8891
2009-03-13,0.5383
2009-03-16,0.1785
2009-03-17,4.3943
2009-03-18,2.6734999999999998
2009-03-19,0.0
2009-03-20,-0.554
2009-03-23,3.2033
2009-03-24,-2.5711
2009-03-25,-2.5827999999999998
2009-03-26,0.8646
2009-03-27,-1.7713999999999999
2009-03-30,0.6399
2009-03-31,1.6763
2009-04-01,1.3644
2009-04-02,-1.8508
2009-04-03,0.6286
2009-04-06,-1.3629
2009-04-07,-2.2453
2009-04-08,1.3545
2009-04-09,1.2783
2009-04-13,-1.5491000000000001
2009-04-14,-2.9138
2009-04-15,2.1008
2009-04-16,1.5873
2009-04-17,0.6944
2009-04-20,-2.069
2009-04-21,0.8216
2009-04-22,-0.9895
2009-04-23,-0.0588
2009-04-24,0.7647
2009-04-27,1.1675
2009-04-28,1.1541
2009-04-29,4.2783999999999995
2009-04-30,-0.0547
2009-05-01,3.0651
2009-05-04,-0.3717
2009-05-05,-1.9723000000000002
2009-05-06,-0.6525
2009-05-07,1.642
2009-05-08,0.0539
2009-05-11,-1.7223000000000002
2009-05-12,-1.4786000000000001
2009-05-13,-2.3902
2009-05-14,0.4556
2009-05-15,-2.6077
2009-05-18,1.9207999999999998
2009-05-19,-0.0571
2009-05-20,-1.3714
2009-05-21,0.0
2009-05-22,0.4635
2009-05-26,2.9412000000000003
2009-05-27,-2.0728
2009-05-28,1.3158
2009-05-29,1.581
2009-06-01,4.5024999999999995
2009-06-02,0.1596
2009-06-03,-0.1593
2009-06-04,0.0532
2009-06-05,-0.2127
2009-06-08,-0.4262
2009-06-09,-0.4815
2009-06-10,1.5591
2009-06-11,-1.0058
2009-06-12,2.5667999999999997
2009-06-15,-0.2086
2009-06-16,0.6792
2009-06-17,1.1936
2009-06-18,2.3077
2009-06-19,-0.4511
2009-06-22,-1.2588
2009-06-23,-1.8103
2009-06-24,0.6316
2009-06-25,1.6213
2009-06-26,0.9264
2009-06-29,0.153
2009-06-30,-0.8147
2009-07-01,1.8994
2009-07-02,-2.9219
2009-07-06,0.6227
2009-07-07,-2.3724
2009-07-08,-0.0528
2009-07-09,-0.2114
2009-07-10,1.0064
2009-07-13,1.6256
2009-07-14,0.0516
2009-07-15,3.4038
2009-07-16,0.1496
2009-07-17,-1.6434
2009-07-20,0.0
2009-07-21,0.557
2009-07-22,-6.5458
2009-07-23,0.1078
2009-07-24,0.6997
2009-07-27,1.2827
2009-07-28,-1.7942
2009-07-29,0.4836
2009-07-30,2.9947
2009-07-31,-1.1942
2009-08-03,-1.8917000000000002
2009-08-04,-0.3749
2009-08-05,-0.5376
2009-08-06,0.2703
2009-08-07,0.1078
2009-08-10,-0.8078
2009-08-11,0.38
2009-08-12,2.0011
2009-08-13,1.2725
2009-08-14,0.0
2009-08-17,-0.5236
2009-08-18,0.2632
2009-08-19,1.2598
2009-08-20,1.5034
2009-08-21,0.8172
2009-08-24,0.4053
2009-08-25,-0.6054
2009-08-26,0.4061
2009-08-27,-0.0506
2009-08-28,-0.7081
2009-08-31,-0.5604
2009-09-01,-0.1025
2009-09-02,0.0
2009-09-03,0.1538
2009-09-04,0.6144
2009-09-08,0.0509
2009-09-09,0.9664
2009-09-10,0.5038
2009-09-11,0.5514
2009-09-14,0.6979
2009-09-15,0.6436
2009-09-16,1.6724
2009-09-17,0.6773
2009-09-18,-0.0481
2009-09-21,-0.6731
2009-09-22,0.0484
2009-09-23,-0.895
2009-09-24,-0.1483
2009-09-25,-0.9406
2009-09-28,0.3998
2009-09-29,-1.0951
2009-09-30,-0.7549
2009-10-01,-1.2677
2009-10-02,-0.9759
2009-10-05,2.4378
2009-10-06,1.1139000000000001
2009-10-07,-0.5008
2009-10-08,0.8556
2009-10-09,0.5489
2009-10-12,0.0496
2009-10-13,-0.0496
2009-10-14,-0.0993
2009-10-15,0.149
2009-10-16,0.248
2009-10-19,0.7422
2009-10-20,-1.5716999999999999
2009-10-21,0.1497
2009-10-22,0.7474
2009-10-23,-1.3848
2009-10-26,-0.9027
2009-10-27,0.8097
2009-10-28,-0.5522
2009-10-29,-4.0888
2009-10-30,-2.1579
2009-11-02,-0.0538
2009-11-03,-0.3229
2009-11-04,0.7019
2009-11-05,1.7158
2009-11-06,0.2109
2009-11-09,1.9989
2009-11-10,-0.2579
2009-11-11,-0.4137
2009-11-12,-1.1942
2009-11-13,1.1035
2009-11-16,1.5072999999999999
2009-11-17,0.0
2009-11-18,-0.4608
2009-11-19,-0.3086
2009-11-20,0.0516
2009-11-23,0.5673
2009-11-24,-0.1538
2009-11-25,0.9245
2009-11-27,-1.4758
2009-11-30,1.2913000000000001
2009-12-01,1.5298
2009-12-02,1.5068000000000001
2009-12-03,0.8906
2009-12-04,0.4414
2009-12-07,-0.6836
2009-12-08,1.1308
2009-12-09,0.3403
2009-12-10,1.0659
2009-12-11,1.6779
2009-12-14,-0.5186
2009-12-15,-0.4265
2009-12-16,-0.3332
2009-12-17,-1.5758999999999999
2009-12-18,1.0674
2009-12-21,1.3921999999999999
2009-12-22,-0.947
2009-12-23,0.2629
2009-12-24,0.0
2009-12-28,-0.0965
2009-12-29,-0.1449
2009-12-30,-0.0968
2009-12-31,-1.1622
2010-01-04,-0.196
2010-01-05,-1.9146
2010-01-06,0.8509
2010-01-07,-0.4467
2010-01-08,-0.2991
2010-01-11,0.3
2010-01-12,0.0997
2010-01-13,1.494
2010-01-14,-0.5397
2010-01-15,0.4933
2010-01-19,0.6382
2010-01-20,-0.7317
2010-01-21,-0.6388
2010-01-22,-2.0277
2010-01-25,0.8582
2010-01-26,-0.4004
2010-01-27,-0.201
2010-01-28,-0.856
2010-01-29,-0.965
2010-02-01,0.359
2010-02-02,0.9198
2010-02-03,-1.2152
2010-02-04,-1.999
2010-02-05,-0.3661
2010-02-08,-2.2572
2010-02-09,0.8593
2010-02-10,-0.2662
2010-02-11,1.1746
2010-02-12,0.1583
2010-02-16,1.8967
2010-02-17,-1.1375
2010-02-18,-0.1046
2010-02-19,0.9948
2010-02-22,-0.7258
2010-02-23,-1.4099
2010-02-24,-0.6356
2010-02-25,-1.3326
2010-02-26,-2.8093
2010-03-01,1.2229
2010-03-02,1.4278
2010-03-03,1.2993999999999999
2010-03-04,0.6414
2010-03-05,1.2746
2010-03-08,-0.3671
2010-03-09,0.0526
2010-03-10,1.1047
2010-03-11,-0.1041
2010-03-12,0.0521
2010-03-15,-0.1562
2010-03-16,0.9906
2010-03-17,1.6004
2010-03-18,-0.5589
2010-03-19,-0.7665
2010-03-22,-0.309
2010-03-23,0.2324
2010-03-24,-0.9399
2010-03-25,0.0527
2010-03-26,0.5796
2010-03-29,0.681
2010-03-30,0.4162
2010-03-31,0.0518
2010-04-01,1.7607
2010-04-05,0.4071
2010-04-06,0.7096
2010-04-07,-0.5033
2010-04-08,-0.8093
2010-04-09,0.051
2010-04-12,-0.5607
2010-04-13,-0.3588
2010-04-14,0.8745
2010-04-15,0.5099
2010-04-16,-1.1669
2010-04-19,0.2053
2010-04-20,1.4344000000000001
2010-04-21,0.5556
2010-04-22,0.2009
2010-04-23,1.0025
2010-04-26,-1.2903
2010-04-27,-1.2569
2010-04-28,1.222
2010-04-29,0.1006
2010-04-30,-0.1005
2010-05-03,2.6157
2010-05-04,-0.3922
2010-05-05,-0.3937
2010-05-06,-4.3972
2010-05-07,-1.3953
2010-05-10,2.2013
2010-05-11,-0.5641
2010-05-12,0.1031
2010-05-13,0.6182
2010-05-14,-0.1024
2010-05-17,0.8201
2010-05-18,-0.1017
2010-05-19,-0.6107
2010-05-20,-3.6866
2010-05-21,-0.4253
2010-05-24,0.0534
2010-05-25,-0.6937
2010-05-26,0.2687
2010-05-27,1.7149
2010-05-28,-0.3688
2010-06-01,-2.221
2010-06-02,2.3256
2010-06-03,0.4228
2010-06-04,-3.5789
2010-06-07,0.0546
2010-06-08,0.0546
2010-06-09,-0.7088
2010-06-10,2.0868
2010-06-11,0.5379
2010-06-14,0.0
2010-06-15,1.9262000000000001
2010-06-16,0.1575
2010-06-17,1.3103
2010-06-18,0.8795
2010-06-21,-0.6154
2010-06-22,-1.7544
2010-06-23,-0.8403
2010-06-24,0.1074
2010-06-25,-0.8047
2010-06-28,0.5408
2010-06-29,-1.1834
2010-06-30,-0.2177
2010-07-01,-1.0366
2010-07-02,0.1654
2010-07-06,0.5504
2010-07-07,2.4631
2010-07-08,1.3889
2010-07-09,0.4215
2010-07-12,-0.3148
2010-07-13,1.0526
2010-07-14,-0.1563
2010-07-15,-0.1043
2010-07-16,-3.2376
2010-07-19,0.3238
2010-07-20,0.0538
2010-07-21,-1.6667
2010-07-22,2.7884
2010-07-23,1.5426
2010-07-26,1.7810000000000001
2010-07-27,2.0072
2010-07-28,-1.3118
2010-07-29,-1.2781
2010-07-30,-1.0875
2010-08-02,1.466
2010-08-03,-0.2064
2010-08-04,0.9307
2010-08-05,1.6905999999999999
2010-08-06,0.2015
2010-08-09,1.2569
2010-08-10,0.5958
2010-08-11,-3.3564
2010-08-12,-0.1021
2010-08-13,0.6646
2010-08-16,0.4063
2010-08-17,1.3151
2010-08-18,-0.699
2010-08-19,-1.2569
2010-08-20,0.2546
2010-08-23,-0.3047
2010-08-24,0.7641
2010-08-25,0.6067
2010-08-26,-0.1005
