ticker,VCRA US Equity
2012-08-16,2.0069
2012-08-17,0.2374
2012-08-20,-8.0203
2012-08-21,0.2208
2012-08-22,-0.6608
2012-08-23,3.4737999999999998
2012-08-24,3.1071
2012-08-27,-2.009
2012-08-28,0.106
2012-08-29,0.1766
2012-08-30,-1.1984
2012-08-31,0.4638
2012-09-04,3.4091
2012-09-05,-2.1291
2012-09-06,1.3684
2012-09-07,5.296
2012-09-10,-1.7094
2012-09-11,1.1706
2012-09-12,-0.0992
2012-09-13,4.3018
2012-09-14,-1.4910999999999999
2012-09-17,-1.5459
2012-09-18,-0.8505
2012-09-19,2.3755
2012-09-20,-0.709
2012-09-21,0.9413
2012-09-24,-0.418
2012-09-25,-0.3552
2012-09-26,0.0324
2012-09-27,1.1662
2012-09-28,-1.0247
2012-10-01,0.4529
2012-10-02,-4.9919
2012-10-03,0.8814
2012-10-04,0.8401
2012-10-05,0.5998
2012-10-08,-0.4969
2012-10-09,-0.6658
2012-10-10,0.067
2012-10-11,-0.6363
2012-10-12,0.9774
2012-10-15,-0.9346
2012-10-16,-0.2022
2012-10-17,-0.6752
2012-10-18,-0.6458
2012-10-19,-1.9158
2012-10-22,-6.662
2012-10-23,2.3169
2012-10-24,1.0226
2012-10-25,-2.133
2012-10-26,1.2929
2012-10-31,-1.9329
2012-11-01,4.9089
2012-11-02,-4.9982
2012-11-05,-2.7239
2012-11-06,-2.3782
2012-11-07,2.2004
2012-11-08,0.2307
2012-11-09,3.7591
2012-11-12,-1.7375
2012-11-13,-0.6772
2012-11-14,-4.9620999999999995
2012-11-15,1.5544
2012-11-16,1.1381000000000001
2012-11-19,2.6775
2012-11-20,-2.1164
2012-11-21,1.1197
2012-11-23,0.9927
2012-11-26,-1.7013
2012-11-27,-4.8846
2012-11-28,1.294
2012-11-29,-1.3573
2012-11-30,-0.4856
2012-12-03,1.6673
2012-12-04,0.16
2012-12-05,-0.5591
2012-12-06,0.3213
2012-12-07,-1.201
2012-12-10,0.4052
2012-12-11,-1.3317
2012-12-12,-2.454
2012-12-13,0.1258
2012-12-14,-0.2094
2012-12-17,-1.6785999999999999
2012-12-18,-2.6889
2012-12-19,6.7544
2012-12-20,3.2868
2012-12-21,1.5911
2012-12-24,-0.9789
2012-12-26,-1.0281
2012-12-27,0.1199
2012-12-28,0.1596
2012-12-31,0.0
2013-01-02,3.1076
2013-01-03,-2.1252
2013-01-04,1.3028
2013-01-07,0.3897
2013-01-08,4.0761
2013-01-09,-0.1119
2013-01-10,0.3734
2013-01-11,-4.5387
2013-01-14,1.9096
2013-01-15,2.8681
2013-01-16,0.9665
2013-01-17,-1.3255
2013-01-18,1.2313
2013-01-22,0.1843
2013-01-23,-0.5151
2013-01-24,-3.4393000000000002
2013-01-25,-0.0766
2013-01-28,2.1464
2013-01-29,-1.0882
2013-01-30,-2.6555
2013-01-31,2.3383
2013-02-01,-0.7235
2013-02-04,0.9206
2013-02-05,-1.2163
2013-02-06,1.1158
2013-02-07,0.4566
2013-02-08,4.5455
2013-02-11,-1.1594
2013-02-12,1.283
2013-02-13,0.1086
2013-02-14,1.1569
2013-02-15,-0.2859
2013-02-19,1.0753
2013-02-20,-0.3546
2013-02-21,-1.4591
2013-02-22,1.4807000000000001
2013-02-25,2.5267
2013-02-26,0.8678
2013-02-27,0.0344
2013-02-28,-9.2879
2013-03-01,-1.7065000000000001
2013-03-04,-3.3179
2013-03-05,-0.6784
2013-03-06,-0.1607
2013-03-07,-0.161
2013-03-08,0.9674
2013-03-11,-2.515
2013-03-12,-4.914
2013-03-13,0.3445
2013-03-14,-1.5021
2013-03-15,-3.9651
2013-03-18,-0.9528
2013-03-19,3.5273
2013-03-20,1.0619
2013-03-21,-2.5832
2013-03-22,0.8989
2013-03-25,-0.6236
2013-03-26,-0.0448
2013-03-27,2.1525
2013-03-28,0.9658
2013-04-01,2.0
2013-04-02,-0.0853
2013-04-03,1.1519
2013-04-04,-1.3918
2013-04-05,-2.6946
2013-04-08,1.0989
2013-04-09,-0.3043
2013-04-10,0.2617
2013-04-11,-2.7403
2013-04-12,-0.3578
2013-04-15,-1.9748999999999999
2013-04-16,-0.4121
2013-04-17,-5.5632
2013-04-18,-0.3895
2013-04-19,0.1955
2013-04-22,-0.3415
2013-04-23,2.6921
2013-04-24,-0.0953
2013-04-25,-2.2424
2013-04-26,-1.5129000000000001
2013-04-29,0.3469
2013-04-30,-2.2222
2013-05-01,-1.6162
2013-05-02,-0.5133
2013-05-03,-37.3065
2013-05-06,-0.0823
2013-05-07,1.318
2013-05-08,0.3252
2013-05-09,2.269
2013-05-10,0.6339
2013-05-13,-0.6299
2013-05-14,0.2377
2013-05-15,0.8696
2013-05-16,5.4075
2013-05-17,8.3271
2013-05-20,2.8826
2013-05-21,2.0013
2013-05-22,-7.3905
2013-05-23,-0.2119
2013-05-24,0.7785
2013-05-28,1.8961000000000001
2013-05-29,-0.6203
2013-05-30,0.6935
2013-05-31,1.6529
2013-06-03,-0.0678
2013-06-04,-0.339
2013-06-05,-1.9048
2013-06-06,1.7337
2013-06-07,2.045
2013-06-10,1.4028
2013-06-11,-2.7668
2013-06-12,5.3523
2013-06-13,0.3215
2013-06-14,2.5641
2013-06-17,3.125
2013-06-18,-1.4545
2013-06-19,-4.182
2013-06-20,-1.9255
2013-06-21,2.7487
2013-06-24,-1.2739
2013-06-25,-2.1935000000000002
2013-06-26,-0.9235
2013-06-27,-0.3995
2013-06-28,-1.738
2013-07-01,-2.3129
2013-07-02,-0.1393
2013-07-03,-0.5579
2013-07-05,1.1921
2013-07-08,-0.4158
2013-07-09,-3.8970000000000002
2013-07-10,0.6517
2013-07-11,0.6475
2013-07-12,-0.0715
2013-07-15,1.216
2013-07-16,2.4028
2013-07-17,-0.069
2013-07-18,-0.0691
2013-07-19,0.2764
2013-07-22,-0.8959
2013-07-23,-0.4868
2013-07-24,-0.9085
2013-07-25,1.4809999999999999
2013-07-26,-1.6678
2013-07-29,2.0495
2013-07-30,1.8006
2013-07-31,-1.4966
2013-08-01,-3.3149
2013-08-02,2.5
2013-08-05,-1.0453
2013-08-06,17.6056
2013-08-07,-2.6946
2013-08-08,0.8
2013-08-09,-0.9768
2013-08-12,0.9864
2013-08-13,1.9536
2013-08-14,-0.4192
2013-08-15,-1.4432
2013-08-16,-0.7322
2013-08-19,-0.0615
2013-08-20,2.6445
2013-08-21,-1.0186
2013-08-22,1.7553999999999998
2013-08-23,0.5354
2013-08-26,-0.6509
2013-08-27,-2.2633
2013-08-28,-1.4016
2013-08-29,0.9889
2013-08-30,-0.7956
2013-09-03,0.1234
2013-09-04,3.0807
2013-09-05,3.945
2013-09-06,4.8879
2013-09-09,0.2193
2013-09-10,1.1488
2013-09-11,1.3521
2013-09-12,-1.3874
2013-09-13,1.3528
2013-09-16,1.3881000000000001
2013-09-17,1.3165
2013-09-18,0.2079
2013-09-19,-1.1411
2013-09-20,-1.6263999999999998
2013-09-23,2.6667
2013-09-24,1.039
2013-09-25,-0.7712
2013-09-26,-1.1917
2013-09-27,-0.5244
2013-09-30,-1.9504000000000001
2013-10-01,0.1075
2013-10-02,-0.6445
2013-10-03,-0.6486
2013-10-04,1.8498
2013-10-07,0.0
2013-10-08,-0.4274
2013-10-09,-2.3605
2013-10-10,2.1978
2013-10-11,-0.4839
2013-10-14,-0.5402
2013-10-15,-1.9011
2013-10-16,2.0487
2013-10-17,0.7054
2013-10-18,-0.2155
2013-10-21,-1.1879
2013-10-22,-1.4208
2013-10-23,0.0554
2013-10-24,-0.4986
2013-10-25,-1.2248999999999999
2013-10-28,0.2818
2013-10-29,0.8994
2013-10-30,-2.3955
2013-10-31,-3.9384
2013-11-01,2.852
2013-11-04,-2.5997
2013-11-05,-1.1269
2013-11-06,-4.6190999999999995
2013-11-07,-5.6604
2013-11-08,12.4667
2013-11-11,-1.067
2013-11-12,1.5577999999999999
2013-11-13,2.4189
2013-11-14,-1.6705
2013-11-15,-1.6402999999999999
2013-11-18,-1.6080999999999999
2013-11-19,0.5448
2013-11-20,2.2878
2013-11-21,3.5903
2013-11-22,0.0568
2013-11-25,-2.6122
2013-11-26,-0.3499
2013-11-27,2.3991
2013-11-29,1.5429
2013-12-02,-4.108
2013-12-03,1.6432
2013-12-04,-1.6743999999999999
2013-12-05,-6.8115
2013-12-06,2.4575
2013-12-09,1.0455
2013-12-10,-2.1302
2013-12-11,-1.8657
2013-12-12,-2.0279
2013-12-13,3.4282
2013-12-16,-0.0625
2013-12-17,-1.7522
2013-12-18,-0.1911
2013-12-19,-2.1059
2013-12-20,1.4993
2013-12-23,0.1285
2013-12-24,0.898
2013-12-26,-0.6993
2013-12-27,1.0243
2013-12-30,1.2041
2013-12-31,-2.2542
2014-01-02,1.4094
2014-01-03,-1.0107
2014-01-06,1.9144999999999999
2014-01-07,1.315
2014-01-08,1.5451000000000001
2014-01-09,1.6433
2014-01-10,3.2335
2014-01-13,-1.9722
2014-01-14,1.7751000000000001
2014-01-15,2.8487999999999998
2014-01-16,2.035
2014-01-17,4.8199
2014-01-21,-1.1099
2014-01-22,3.0999
2014-01-23,-2.6439
2014-01-24,-2.0767
2014-01-27,-4.4046
2014-01-28,0.2275
2014-01-29,-1.8161
2014-01-30,2.3699
2014-01-31,-1.3552
2014-02-03,-4.751
2014-02-04,-2.524
2014-02-05,-1.9112
2014-02-06,-0.0629
2014-02-07,2.2641999999999998
2014-02-10,0.861
2014-02-11,1.9512
2014-02-12,-0.5981
2014-02-13,2.0457
2014-02-14,0.2948
2014-02-18,-1.5285
2014-02-19,4.0
2014-02-20,3.2147
2014-02-21,-8.8988
2014-02-24,0.1221
2014-02-25,-1.1585
2014-02-26,2.4059
2014-02-27,2.2289
2014-02-28,0.2946
2014-03-03,-2.5852
2014-03-04,0.7238
2014-03-05,0.2395
2014-03-06,0.7766
2014-03-07,-1.1263
2014-03-10,-2.8777
2014-03-11,1.1728
2014-03-12,-0.4271
2014-03-13,0.9804
2014-03-14,0.5461
2014-03-17,-0.4828
2014-03-18,1.7586
2014-03-19,-1.7282
2014-03-20,0.0
2014-03-21,-0.6671
2014-03-24,0.1221
2014-03-25,6.4024
2014-03-26,-4.6991
2014-03-27,-1.804
2014-03-28,-1.041
2014-03-31,1.052
2014-04-01,0.0612
2014-04-02,0.612
2014-04-03,-1.764
2014-04-04,-2.291
2014-04-07,-4.2459
2014-04-08,0.2647
2014-04-09,2.2442
2014-04-10,-3.0342
2014-04-11,0.3329
2014-04-14,2.0571
2014-04-15,-3.316
2014-04-16,-3.0262000000000002
2014-04-17,6.7961
2014-04-21,0.2597
2014-04-22,1.1658
2014-04-23,-2.1127
2014-04-24,-2.4853
2014-04-25,-2.884
2014-04-28,0.2762
2014-04-29,0.8264
2014-04-30,4.1667
2014-05-01,-2.0984
2014-05-02,-14.6685
2014-05-05,-6.9074
2014-05-06,3.6256
2014-05-07,-0.895
2014-05-08,1.0673
2014-05-09,4.3867
2014-05-12,1.7121
2014-05-13,-1.0712
2014-05-14,-0.7734
2014-05-15,-1.7147000000000001
2014-05-16,-0.8723
2014-05-19,2.48
2014-05-20,-3.9813
2014-05-21,0.6504
2014-05-22,1.2116
2014-05-23,3.5914
2014-05-27,2.0031
2014-05-28,-0.7553
2014-05-29,-0.1522
2014-05-30,-1.5244
2014-06-02,-4.4118
2014-06-03,0.5668
2014-06-04,-1.2077
2014-06-05,1.63
2014-06-06,-1.1227
2014-06-09,0.8921
2014-06-10,0.7235
2014-06-11,-0.2394
2014-06-12,-0.08
2014-06-13,5.2842
2014-06-16,1.1407
2014-06-17,2.1805
2014-06-18,1.766
2014-06-19,-1.1569
2014-06-20,-2.3409
2014-06-23,-0.4494
2014-06-24,0.0752
2014-06-25,-0.7519
2014-06-26,0.1515
2014-06-27,-0.6808
2014-06-30,0.5331
2014-07-01,0.9848
2014-07-02,2.5506
2014-07-03,1.7557
2014-07-07,-2.4443
2014-07-08,-1.2528000000000001
2014-07-09,-2.0149
2014-07-10,-1.2186
2014-07-11,1.7732999999999999
2014-07-14,0.8333
2014-07-15,-1.3524
2014-07-16,1.4471
2014-07-17,-0.1502
2014-07-18,-0.6767
2014-07-21,-1.2869
2014-07-22,-0.4601
2014-07-23,-0.6163
2014-07-24,-1.6279
2014-07-25,-3.5461
2014-07-28,-0.817
2014-07-29,1.2356
2014-07-30,1.2205
2014-07-31,1.045
2014-08-01,-27.2076
2014-08-04,-1.0929
2014-08-05,-1.2155
2014-08-06,0.2237
2014-08-07,-1.1161
2014-08-08,-3.8375
2014-08-11,0.4695
2014-08-12,-0.7009
2014-08-13,2.0
2014-08-14,1.4994
2014-08-15,0.2273
2014-08-18,2.3810000000000002
2014-08-19,-1.3289
2014-08-20,-4.7138
2014-08-21,-0.1178
2014-08-22,1.4151
2014-08-25,3.7209
2014-08-26,2.3543
2014-08-27,-0.6572
2014-08-28,-3.0871
2014-08-29,-0.1138
2014-09-02,2.6196
2014-09-03,-3.9956
2014-09-04,-2.3121
2014-09-05,-2.7218999999999998
2014-09-08,0.0
2014-09-09,-1.9465
2014-09-10,0.4963
2014-09-11,4.8148
2014-09-12,1.7668
2014-09-15,-0.6944
2014-09-16,-0.8159
2014-09-17,1.6451
2014-09-18,1.5029
2014-09-19,-1.0251
2014-09-22,-1.8412
2014-09-23,-0.3517
2014-09-24,0.4706
2014-09-25,-1.6393
2014-09-26,-1.0714
2014-09-29,-0.722
2014-09-30,-2.1818
2014-10-01,-1.9827
2014-10-02,2.9077
2014-10-03,-0.7371
2014-10-06,-4.5792
2014-10-07,-0.9079
2014-10-08,10.3403
2014-10-09,1.7793999999999999
2014-10-10,-1.9814
2014-10-13,2.9727
2014-10-14,1.6166
2014-10-15,-1.0227
2014-10-16,2.8703
2014-10-17,-3.4598
2014-10-20,1.1561
2014-10-21,0.0
2014-10-22,-1.9428999999999998
2014-10-23,1.9814
2014-10-24,3.2
2014-10-27,-0.8859
2014-10-28,5.3631
2014-10-29,1.3786
2014-10-30,0.9414
2014-10-31,7.2539
2014-11-03,-1.1594
2014-11-04,-0.0978
2014-11-05,-0.3914
2014-11-06,2.2593
2014-11-07,-0.5764
2014-11-10,-5.7971
2014-11-11,-0.7179
2014-11-12,2.376
2014-11-13,3.0272
2014-11-14,-0.2938
2014-11-17,-4.3222
2014-11-18,0.308
2014-11-19,-0.2047
2014-11-20,0.0
2014-11-21,-1.0256
2014-11-24,2.6943
2014-11-25,-1.9173
2014-11-26,0.7202
2014-11-28,-1.3279
2014-12-01,0.4141
2014-12-02,1.8557000000000001
2014-12-03,0.5061
2014-12-04,-1.712
2014-12-05,3.3811
2014-12-08,-2.6759
2014-12-09,2.5458
2014-12-10,-3.6743
2014-12-11,-0.6186
2014-12-12,-0.2075
2014-12-15,-1.5593
2014-12-16,-1.2671999999999999
2014-12-17,0.4278
2014-12-18,6.2833
2014-12-19,0.6012
2014-12-22,1.7928
2014-12-23,1.0763
2014-12-24,-0.8712
2014-12-26,2.832
2014-12-29,-0.6648
2014-12-30,-1.7208
2014-12-31,1.3618999999999999
2015-01-02,-0.096
2015-01-05,-0.1921
2015-01-06,-4.2348
2015-01-07,1.608
2015-01-08,2.3739
2015-01-09,-1.1594
2015-01-12,-1.2708
2015-01-13,-3.2673
2015-01-14,-0.1024
2015-01-15,-4.4057
2015-01-16,1.6077
2015-01-20,-2.8481
2015-01-21,-1.7372
2015-01-22,4.5304
2015-01-23,-3.5941
2015-01-26,3.0702
2015-01-27,-0.3191
2015-01-28,-3.842
2015-01-29,2.3307
2015-01-30,-2.82
2015-02-02,1.4509
2015-02-03,1.9802
2015-02-04,-1.2945
2015-02-05,2.8415
2015-02-06,-0.4251
2015-02-09,-1.4941
2015-02-10,-0.7584
2015-02-11,-1.2009
2015-02-12,1.4365
2015-02-13,7.4074
2015-02-17,1.5213
2015-02-18,1.3986
2015-02-19,-0.8867
2015-02-20,1.0934
2015-02-23,2.0649
2015-02-24,-1.2524
2015-02-25,1.9512
2015-02-26,-0.5742
2015-02-27,-0.0962
2015-03-02,4.5279
2015-03-03,-0.6452
2015-03-04,-1.1132
2015-03-05,1.2195
2015-03-06,-3.7071
2015-03-09,0.385
2015-03-10,-1.7258
2015-03-11,1.2683
2015-03-12,-0.7707
2015-03-13,0.3883
2015-03-16,1.1605
2015-03-17,-3.1549
2015-03-18,-0.7897
2015-03-19,0.0
2015-03-20,-0.796
2015-03-23,0.2006
2015-03-24,1.4014
2015-03-25,-3.6525
2015-03-26,-1.2295
2015-03-27,-1.0373
2015-03-30,2.0964
2015-03-31,1.8479999999999999
2015-04-01,-1.7137
2015-04-02,-0.5128
2015-04-06,1.5464
2015-04-07,-1.2183
2015-04-08,0.7194
2015-04-09,-1.1224
2015-04-10,-0.1032
2015-04-13,2.5826000000000002
2015-04-14,0.0
2015-04-15,4.9345
2015-04-16,-0.2879
2015-04-17,-0.8662
2015-04-20,0.7767
2015-04-21,1.0597
2015-04-22,1.1439
2015-04-23,3.8643
2015-04-24,4.8094
2015-04-27,1.1255
2015-04-28,-1.3699
2015-04-29,-0.5208
2015-04-30,-0.6108
2015-05-01,0.5268
2015-05-04,-1.048
2015-05-05,-2.8244
2015-05-06,2.2707
2015-05-07,0.6217
2015-05-08,-0.7944
2015-05-11,0.089
2015-05-12,-0.2667
2015-05-13,-0.2674
2015-05-14,1.3405
2015-05-15,0.97
2015-05-18,0.6987
2015-05-19,-1.6479
2015-05-20,0.0882
2015-05-21,-1.2335
2015-05-22,-1.3381
2015-05-26,-0.9042
2015-05-27,1.5511
2015-05-28,-1.7969
2015-05-29,-0.5489
2015-06-01,0.92
2015-06-02,0.5469
2015-06-03,2.4479
2015-06-04,-1.3274
2015-06-05,-0.1794
2015-06-08,1.0782
2015-06-09,0.8889
2015-06-10,3.6123
2015-06-11,0.8503
2015-06-12,0.0
2015-06-15,1.7707000000000002
2015-06-16,-0.2486
2015-06-17,-1.5781
2015-06-18,0.9283
2015-06-19,-0.9197
2015-06-22,-0.6751
2015-06-23,-0.1699
2015-06-24,-0.5957
2015-06-25,1.8836
2015-06-26,1.4285999999999999
2015-06-29,-4.8053
2015-06-30,-0.3481
2015-07-01,-0.262
2015-07-02,-1.4886
2015-07-06,0.3556
2015-07-07,2.8344
2015-07-08,-0.1723
2015-07-09,1.2942
2015-07-10,2.0443
2015-07-13,0.6678
2015-07-14,2.8192
2015-07-15,-0.0806
2015-07-16,0.3228
2015-07-17,0.4023
2015-07-20,-2.5641
2015-07-21,0.9046
2015-07-22,1.0594999999999999
2015-07-23,-4.1129
2015-07-24,-2.6071999999999997
2015-07-27,0.0864
2015-07-28,-2.3296
2015-07-29,-1.0601
2015-07-30,4.1964
2015-07-31,6.2554
2015-08-03,-3.4677
2015-08-04,0.1671
2015-08-05,-2.4187
2015-08-06,-2.8205
2015-08-07,0.0
2015-08-10,0.4398
2015-08-11,-2.1891
2015-08-12,0.8953
2015-08-13,2.9281
2015-08-14,1.2931
2015-08-17,-0.2553
2015-08-18,0.9386
2015-08-19,-0.9298
2015-08-20,-2.8157
2015-08-21,-1.6681
2015-08-24,-3.75
2015-08-25,-1.0204
2015-08-26,1.687
2015-08-27,0.553
2015-08-28,2.1082
2015-08-31,5.386
2015-09-01,-0.3407
2015-09-02,1.2821
2015-09-03,0.2532
2015-09-04,-1.0101
2015-09-08,1.6156000000000001
2015-09-09,-3.0126
2015-09-10,1.2942
2015-09-11,-0.6814
2015-09-14,-1.2864
2015-09-15,4.344
2015-09-16,-1.7485
2015-09-17,4.2373
2015-09-18,1.626
2015-09-21,-0.4
2015-09-22,-0.5622
2015-09-23,-1.1309
2015-09-24,1.5523
2015-09-25,-6.2751
2015-09-28,-5.9227
2015-09-29,-0.2737
2015-09-30,4.3916
2015-10-01,-3.4181
2015-10-02,5.8076
2015-10-05,-1.5436999999999999
2015-10-06,-4.007
2015-10-07,2.1779
2015-10-08,0.0
2015-10-09,3.9964
2015-10-12,1.8787
2015-10-13,-3.6882
2015-10-14,0.3481
2015-10-15,-2.7754
2015-10-16,0.0
2015-10-19,-1.6057000000000001
2015-10-20,-0.3626
2015-10-21,-1.7288000000000001
2015-10-22,-2.3148
2015-10-23,-0.9479
2015-10-26,-1.4354
2015-10-27,-1.5534
2015-10-28,17.9487
2015-10-29,-0.1672
2015-10-30,-1.4238
2015-11-02,4.0782
2015-11-03,-1.0612
2015-11-04,0.8251
2015-11-05,-0.6547
2015-11-06,0.4119
2015-11-09,0.1641
2015-11-10,-0.3276
2015-11-11,-0.3287
2015-11-12,-0.2473
2015-11-13,0.0
2015-11-16,0.6612
2015-11-17,2.3810000000000002
2015-11-18,1.2831000000000001
2015-11-19,1.9002
2015-11-20,3.4188
2015-11-23,0.4508
2015-11-24,-0.5984
2015-11-25,-0.9782
2015-11-27,1.2918
2015-11-30,-1.5004
2015-12-01,-2.7418
2015-12-02,0.3132
2015-12-03,0.0781
2015-12-04,3.2761
2015-12-07,-2.568
2015-12-08,-1.0853
2015-12-09,-0.5486
2015-12-10,1.1032
2015-12-11,-3.4295
2015-12-14,-1.8563
2015-12-15,0.4112
2015-12-16,-0.0819
2015-12-17,0.082
2015-12-18,-0.0819
2015-12-21,0.0
2015-12-22,-0.7377
2015-12-23,0.7432
2015-12-24,-0.5738
2015-12-28,0.4122
2015-12-29,0.3284
2015-12-30,-1.2275
2015-12-31,1.0771
2016-01-04,-2.377
2016-01-05,-0.6717
2016-01-06,7.5232
2016-01-07,5.739
2016-01-08,5.7993
2016-01-11,-0.9136
2016-01-12,-2.3404
2016-01-13,-1.0167
2016-01-14,6.3096
2016-01-15,-3.0366
2016-01-19,-0.9253
2016-01-20,-1.1494
2016-01-21,-1.5262
2016-01-22,1.5497999999999998
2016-01-25,1.4535
2016-01-26,-1.7191999999999998
2016-01-27,0.1458
2016-01-28,1.2373
2016-01-29,3.4508
2016-02-01,1.7372999999999998
2016-02-02,1.2295
2016-02-03,-0.6748
2016-02-04,-0.8152
2016-02-05,-3.2192
2016-02-08,-3.3970000000000002
2016-02-09,-1.3919000000000001
2016-02-10,-1.8574000000000002
2016-02-11,-0.0757
2016-02-12,6.3636
2016-02-16,3.4188
2016-02-17,-2.2727
2016-02-18,-1.9026999999999998
2016-02-19,-2.3707
2016-02-22,1.1773
2016-02-23,0.3636
2016-02-24,2.2464
2016-02-25,-0.3544
2016-02-26,-0.0711
2016-02-29,-1.4235
2016-03-01,-0.722
2016-03-02,4.9455
2016-03-03,1.1088
2016-03-04,-2.1933
2016-03-07,4.0645
2016-03-08,-2.963
2016-03-09,1.0409
2016-03-10,-4.0522
2016-03-11,3.4359
2016-03-14,-0.8997
2016-03-15,-2.7235
2016-03-16,-0.7179
2016-03-17,-0.2169
2016-03-18,2.7536
2016-03-21,-0.9873
2016-03-22,-1.2107999999999999
2016-03-23,-1.3699
2016-03-24,-5.117
2016-03-28,-0.6934
2016-03-29,1.0861
2016-03-30,-0.2302
2016-03-31,-1.9231
2016-04-01,3.8430999999999997
2016-04-04,-4.5317
2016-04-05,-1.0285
2016-04-06,4.9559999999999995
2016-04-07,1.2186
2016-04-08,-3.0098
2016-04-11,-4.422
2016-04-12,1.2175
2016-04-13,0.8821
2016-04-14,-3.8951000000000002
2016-04-15,-0.9098
2016-04-18,1.0851
2016-04-19,-0.7432
2016-04-20,0.0
2016-04-21,0.8319
2016-04-22,-0.5776
2016-04-25,0.332
2016-04-26,-0.8271
2016-04-27,1.4178
2016-04-28,0.9868
2016-04-29,-4.5603
2016-05-02,0.1706
2016-05-03,-0.6814
2016-05-04,1.8868
2016-05-05,-1.0101
2016-05-06,0.2551
2016-05-09,1.1874
2016-05-10,-1.6764000000000001
2016-05-11,-1.5345
2016-05-12,-5.6277
2016-05-13,-3.578
2016-05-16,0.7612
2016-05-17,0.1889
2016-05-18,0.9425
2016-05-19,0.8403
2016-05-20,6.9444
2016-05-23,-4.7619
2016-05-24,4.5455
2016-05-25,-0.087
2016-05-26,-1.3054999999999999
2016-05-27,2.3810000000000002
2016-05-31,-0.5168
2016-06-01,1.3853
2016-06-02,1.2810000000000001
2016-06-03,0.3373
2016-06-06,3.0252
2016-06-07,0.9788
2016-06-08,1.2116
2016-06-09,-0.2394
2016-06-10,-0.32
2016-06-13,1.7657
2016-06-14,1.3407
2016-06-15,-0.856
2016-06-16,-3.6107
2016-06-17,-1.3029
2016-06-20,1.6502
2016-06-21,0.0
2016-06-22,-0.974
2016-06-23,1.7213
2016-06-24,-2.6591
2016-06-27,-0.2483
2016-06-28,3.9004
2016-06-29,1.7572
2016-06-30,0.8634
2016-07-01,0.2335
2016-07-05,-0.6988
2016-07-06,1.9546999999999999
2016-07-07,2.3006
2016-07-08,2.5487
2016-07-11,0.5848
2016-07-12,0.7267
2016-07-13,-0.4329
2016-07-14,0.2174
2016-07-15,-1.4461
2016-07-18,-0.9538
2016-07-19,-1.3333
2016-07-20,1.2012
2016-07-21,-1.7062
2016-07-22,0.3774
2016-07-25,-0.4511
2016-07-26,1.5861
2016-07-27,1.0409
2016-07-28,-0.1472
2016-07-29,8.9904
2016-08-01,0.1352
2016-08-02,-0.135
2016-08-03,0.2705
2016-08-04,1.1463
2016-08-05,0.2
2016-08-08,-0.5988
2016-08-09,-0.2677
2016-08-10,0.4698
2016-08-11,0.2672
