ticker,NBHC US Equity
2013-02-14,1.3897
2013-02-15,0.2193
2013-02-19,2.6258
2013-02-20,-0.3731
2013-02-21,0.1605
2013-02-22,-1.1752
2013-02-25,-0.4324
2013-02-26,0.2714
2013-02-27,-0.7058
2013-02-28,-1.0935
2013-03-01,-0.2211
2013-03-04,1.9391
2013-03-05,-1.1957
2013-03-06,0.11
2013-03-07,1.044
2013-03-08,0.3263
2013-03-11,-0.2168
2013-03-12,0.4889
2013-03-13,1.4054
2013-03-14,1.0661
2013-03-15,-0.3692
2013-03-18,-0.5823
2013-03-19,0.5325
2013-03-20,0.6886
2013-03-21,-1.1047
2013-03-22,0.0532
2013-03-25,-0.4785
2013-03-26,-0.1603
2013-03-27,-2.0867
2013-03-28,0.0
2013-04-01,1.3660999999999999
2013-04-02,-0.9164
2013-04-03,-0.2176
2013-04-04,0.7088
2013-04-05,-0.5414
2013-04-08,0.0
2013-04-09,-0.3266
2013-04-10,0.4369
2013-04-11,0.5982
2013-04-12,1.2973
2013-04-15,-1.2273
2013-04-16,-0.054
2013-04-17,-0.7027
2013-04-18,-0.2177
2013-04-19,0.0
2013-04-22,-0.982
2013-04-23,-0.6061
2013-04-24,-1.8847
2013-04-25,2.5423999999999998
2013-04-26,0.1653
2013-04-29,-0.9351
2013-04-30,0.2776
2013-05-01,-0.8859
2013-05-02,1.0615
2013-05-03,-0.0553
2013-05-06,0.1659
2013-05-07,1.27
2013-05-08,-0.7088
2013-05-09,0.9336
2013-05-10,0.5985
2013-05-13,-1.947
2013-05-14,2.0408
2013-05-15,-0.3784
2013-05-16,-0.1085
2013-05-17,-0.1086
2013-05-20,0.0544
2013-05-21,-0.0543
2013-05-22,-1.1419
2013-05-23,1.1001
2013-05-24,0.7617
2013-05-28,0.162
2013-05-29,0.2695
2013-05-30,-0.3774
2013-05-31,-1.8397999999999999
2013-06-03,0.3308
2013-06-04,-0.0549
2013-06-05,0.1649
2013-06-06,0.0549
2013-06-07,0.3291
2013-06-10,0.6014
2013-06-11,0.2174
2013-06-12,-0.0542
2013-06-13,0.3256
2013-06-14,0.3245
2013-06-17,1.0782
2013-06-18,1.12
2013-06-19,-0.2637
2013-06-20,-0.8461
2013-06-21,-1.7067
2013-06-24,3.3098
2013-06-25,1.3655
2013-06-26,0.3627
2013-06-27,1.4971999999999999
2013-06-28,0.2035
2013-07-01,-3.4518
2013-07-02,-1.6824
2013-07-03,-0.3209
2013-07-05,1.3948
2013-07-08,-0.6878
2013-07-09,0.7991
2013-07-10,2.0613
2013-07-11,-0.0518
2013-07-12,0.9326
2013-07-15,0.616
2013-07-16,-0.5102
2013-07-17,-0.1026
2013-07-18,-0.0513
2013-07-19,0.6163
2013-07-22,2.0929
2013-07-23,-0.15
2013-07-24,0.6009
2013-07-25,0.3484
2013-07-26,-0.8929
2013-07-29,-0.1502
2013-07-30,1.3033000000000001
2013-07-31,-1.0391
2013-08-01,2.05
2013-08-02,1.2248999999999999
2013-08-05,-1.0649
2013-08-06,0.0978
2013-08-07,-0.2933
2013-08-08,0.6863
2013-08-09,0.0487
2013-08-12,-0.6326
2013-08-13,-1.1263
2013-08-14,0.3962
2013-08-15,0.148
2013-08-16,-2.266
2013-08-19,-2.0665
2013-08-20,1.7499
2013-08-21,-0.6576
2013-08-22,3.055
2013-08-23,-2.915
2013-08-26,1.7812000000000001
2013-08-27,-2.1
2013-08-28,0.8172
2013-08-29,0.2031
2013-08-30,-0.9123
2013-09-03,0.5627
2013-09-04,2.2889
2013-09-05,0.9448
2013-09-06,0.4926
2013-09-09,0.6863
2013-09-10,0.7303
2013-09-11,-1.0633
2013-09-12,-0.0977
2013-09-13,2.0538
2013-09-16,0.3354
2013-09-17,-0.8596
2013-09-18,0.6744
2013-09-19,0.0478
2013-09-20,-0.2869
2013-09-23,0.8153
2013-09-24,0.0
2013-09-25,-0.333
2013-09-26,-0.8592
2013-09-27,0.5296
2013-09-30,-1.6284
2013-10-01,3.2132
2013-10-02,-2.0755
2013-10-03,-1.4451
2013-10-04,2.1505
2013-10-07,-2.488
2013-10-08,-1.3248
2013-10-09,-0.2486
2013-10-10,0.5484
2013-10-11,2.7268
2013-10-14,0.9653
2013-10-15,-0.8126
2013-10-16,-0.3373
2013-10-17,1.499
2013-10-18,1.0481
2013-10-21,0.1886
2013-10-22,-0.0471
2013-10-23,-1.1299
2013-10-24,1.1429
2013-10-25,2.0716
2013-10-28,-1.7528000000000001
2013-10-29,-0.0469
2013-10-30,-1.3152
2013-10-31,-0.0476
2013-11-01,-3.0
2013-11-04,0.3927
2013-11-05,-0.8802
2013-11-06,1.036
2013-11-07,-1.3184
2013-11-08,1.2865
2013-11-11,-1.0747
2013-11-12,-0.0494
2013-11-13,1.3834
2013-11-14,0.2437
2013-11-15,-1.4098
2013-11-18,0.2959
2013-11-19,-0.1475
2013-11-20,1.4279
2013-11-21,1.1165
2013-11-22,-0.144
2013-11-25,0.7692
2013-11-26,0.1908
2013-11-27,0.3341
2013-11-29,0.7612
2013-12-02,-1.5581
2013-12-03,0.9113
2013-12-04,-0.2376
2013-12-05,-2.0486
2013-12-06,1.7023000000000001
2013-12-09,-1.1478
2013-12-10,-3.0479
2013-12-11,0.4491
2013-12-12,0.2484
2013-12-13,-0.4955
2013-12-16,1.245
2013-12-17,-0.2951
2013-12-18,1.4307
2013-12-19,-0.1459
2013-12-20,5.3093
2013-12-23,-0.6013
2013-12-24,0.0931
2013-12-26,0.9763
2013-12-27,-0.6446
2013-12-30,-0.7878
2013-12-31,-0.0467
2014-01-02,-0.7477
2014-01-03,-0.8004
2014-01-06,0.3797
2014-01-07,0.8038
2014-01-08,0.0469
2014-01-09,0.0469
2014-01-10,-0.2812
2014-01-13,-2.1617
2014-01-14,1.0086
2014-01-15,0.5706
2014-01-16,-0.4255
2014-01-17,0.2374
2014-01-21,-0.0474
2014-01-22,0.0948
2014-01-23,-0.4261
2014-01-24,-1.0461
2014-01-27,-1.5377
2014-01-28,0.7321
2014-01-29,-2.5678
2014-01-30,-0.4973
2014-01-31,-2.6487
2014-02-03,-2.7721
2014-02-04,0.6336
2014-02-05,-0.2623
2014-02-06,-0.7365
2014-02-07,1.5368
2014-02-10,0.2088
2014-02-11,2.1354
2014-02-12,0.102
2014-02-13,1.6811
2014-02-14,-0.3507
2014-02-18,1.4077
2014-02-19,-5.057
2014-02-20,-0.0522
2014-02-21,1.0449
2014-02-24,0.9307
2014-02-25,0.0
2014-02-26,0.3586
2014-02-27,1.2762
2014-02-28,-1.0585
2014-03-03,-0.2547
2014-03-04,2.4004
2014-03-05,-0.2494
2014-03-06,-0.05
2014-03-07,0.5003
2014-03-10,0.2994
2014-03-11,-0.199
2014-03-12,0.0
2014-03-13,0.5484
2014-03-14,0.3471
2014-03-17,-0.6917
2014-03-18,-0.398
2014-03-19,-0.5994
2014-03-20,4.5226
2014-03-21,-0.4808
2014-03-24,-0.7246
2014-03-25,-1.0219
2014-03-26,-2.3106999999999998
2014-03-27,-0.9059
2014-03-28,1.0665
2014-03-31,0.8543
2014-04-01,1.6442
2014-04-02,-0.1961
2014-04-03,-1.5226
2014-04-04,-1.197
2014-04-07,0.7572
2014-04-08,-0.501
2014-04-09,0.4028
2014-04-10,1.5547
2014-04-11,-1.8272
2014-04-14,-1.5594000000000001
2014-04-15,0.7154
2014-04-16,0.0507
2014-04-17,0.8621
2014-04-21,-0.8547
2014-04-22,1.217
2014-04-23,-1.002
2014-04-24,-0.8603
2014-04-25,-0.9188
2014-04-28,-2.0608
2014-04-29,-0.4734
2014-04-30,1.2685
2014-05-01,-0.5741
2014-05-02,-0.0525
2014-05-05,-0.2626
2014-05-06,-0.6846
2014-05-07,0.5832
2014-05-08,0.4744
2014-05-09,1.1542
2014-05-12,1.4523
2014-05-13,-1.6360000000000001
2014-05-14,-1.2993999999999999
2014-05-15,-0.6846
2014-05-16,0.2121
2014-05-19,1.3228
2014-05-20,-0.7311
2014-05-21,0.3682
2014-05-22,0.5765
2014-05-23,2.2408
2014-05-27,1.682
2014-05-28,-0.7519
2014-05-29,-1.2152
2014-05-30,0.3075
2014-06-02,-0.3577
2014-06-03,0.3077
2014-06-04,-0.4601
2014-06-05,2.5681000000000003
2014-06-06,-0.5508
2014-06-09,0.856
2014-06-10,-0.1997
2014-06-11,-0.8004
2014-06-12,-0.5547
2014-06-13,-0.7606
2014-06-16,-0.4599
2014-06-17,0.8727
2014-06-18,0.458
2014-06-19,0.3546
2014-06-20,-0.4543
2014-06-23,-0.4564
2014-06-24,-1.1207
2014-06-25,0.5667
2014-06-26,0.2561
2014-06-27,4.2412
2014-06-30,-2.2549
2014-07-01,-0.2006
2014-07-02,-0.201
2014-07-03,0.7049
2014-07-07,-1.05
2014-07-08,0.0505
2014-07-09,0.3535
2014-07-10,-0.8556
2014-07-11,-0.4569
2014-07-14,0.102
2014-07-15,-0.6113
2014-07-16,-0.41
2014-07-17,-1.9043
2014-07-18,1.8363
2014-07-21,-1.2365
2014-07-22,-0.1565
2014-07-23,0.3657
2014-07-24,0.2082
2014-07-25,2.4935
2014-07-28,-1.2671000000000001
2014-07-29,1.1294
2014-07-30,0.9645
2014-07-31,-0.4022
2014-08-01,-0.3534
2014-08-04,0.3546
2014-08-05,0.101
2014-08-06,0.5547
2014-08-07,-0.5517
2014-08-08,0.2017
2014-08-11,0.7046
2014-08-12,-0.5997
2014-08-13,1.0055
2014-08-14,0.1493
2014-08-15,0.3479
2014-08-18,1.5354
2014-08-19,-0.1951
2014-08-20,0.391
2014-08-21,0.4869
2014-08-22,-0.2422
2014-08-25,0.34
2014-08-26,0.4356
2014-08-27,-1.1084
2014-08-28,-0.8793
2014-08-29,0.1479
2014-09-02,0.8858
2014-09-03,-1.2683
2014-09-04,-0.8399
2014-09-05,-0.3986
2014-09-08,0.1501
2014-09-09,-2.3976
2014-09-10,0.6653
2014-09-11,1.1693
2014-09-12,-0.201
2014-09-15,-1.1581
2014-09-16,-0.0509
2014-09-17,0.8155
2014-09-18,0.91
2014-09-19,0.1002
2014-09-22,-1.1512
2014-09-23,-1.2658
2014-09-24,-0.359
2014-09-25,-1.9043
2014-09-26,1.3641
2014-09-29,-1.2422
2014-09-30,0.2096
2014-10-01,-0.3138
2014-10-02,0.9969
2014-10-03,0.2597
2014-10-06,-1.3472
2014-10-07,-1.0504
2014-10-08,1.6985000000000001
2014-10-09,-1.357
2014-10-10,-0.7937
2014-10-13,0.96
2014-10-14,0.6867
2014-10-15,-1.8363
2014-10-16,-0.1069
2014-10-17,-1.5516
2014-10-20,1.087
2014-10-21,2.3118
2014-10-22,0.4729
2014-10-23,0.1046
2014-10-24,-1.4628999999999999
2014-10-27,0.9014
2014-10-28,3.1529
2014-10-29,-1.1717
2014-10-30,0.9794
2014-10-31,0.0
2014-11-03,-0.5105
2014-11-04,-0.1026
2014-11-05,-0.4109
2014-11-06,0.9799
2014-11-07,-0.3064
2014-11-10,0.0
2014-11-11,-0.2561
2014-11-12,0.0514
2014-11-13,0.4107
2014-11-14,-0.409
2014-11-17,-1.1294
2014-11-18,0.5192
2014-11-19,-0.7748
2014-11-20,0.6767
2014-11-21,0.8273
2014-11-24,0.2564
2014-11-25,-0.3077
2014-11-26,0.2572
2014-11-28,-1.334
2014-12-01,-0.78
2014-12-02,0.4717
2014-12-03,0.8346
2014-12-04,-0.6725
2014-12-05,1.25
2014-12-08,-0.7202
2014-12-09,0.5181
2014-12-10,-1.134
2014-12-11,-0.0521
2014-12-12,-0.8868
2014-12-15,-0.9474
2014-12-16,0.6908
2014-12-17,1.8997000000000002
2014-12-18,0.6214
2014-12-19,-1.6984
2014-12-22,1.0471
2014-12-23,0.8808
2014-12-24,-0.1541
2014-12-26,1.4403000000000001
2014-12-29,0.1521
2014-12-30,-0.3038
2014-12-31,-1.422
2015-01-02,-0.2576
2015-01-05,-1.8595000000000002
2015-01-06,-0.5263
2015-01-07,0.8995
2015-01-08,1.1012
2015-01-09,-1.7635
2015-01-12,-1.056
2015-01-13,-0.2668
2015-01-14,-0.4815
2015-01-15,-0.6452
2015-01-16,0.1082
2015-01-20,-1.5676
2015-01-21,-0.0549
2015-01-22,0.989
2015-01-23,-1.1425
2015-01-26,0.5504
2015-01-27,-0.7663
2015-01-28,-1.4892
2015-01-29,1.2878
2015-01-30,1.99
2015-02-02,-3.0352
2015-02-03,-0.7826
2015-02-04,1.0141
2015-02-05,2.0078
2015-02-06,-0.164
2015-02-09,-0.8762
2015-02-10,0.5525
2015-02-11,0.1648
2015-02-12,2.5782
2015-02-13,-0.0535
2015-02-17,1.0701
2015-02-18,-1.9586999999999999
2015-02-19,0.7019
2015-02-20,0.2145
2015-02-23,-1.0166
2015-02-24,-0.0541
2015-02-25,0.2163
2015-02-26,0.3247
2015-02-27,0.5394
2015-03-02,0.3755
2015-03-03,-0.5879
2015-03-04,-0.7527
2015-03-05,0.0
2015-03-06,0.4875
2015-03-09,1.0782
2015-03-10,-2.2933
2015-03-11,0.9279
2015-03-12,2.3797
2015-03-13,-0.2113
2015-03-16,-0.3706
2015-03-17,0.9564
2015-03-18,-1.2631999999999999
2015-03-19,-0.1599
2015-03-20,0.7475
2015-03-23,-0.053
2015-03-24,-0.4772
2015-03-25,-1.3852
2015-03-26,0.0
2015-03-27,0.054
2015-03-30,1.1879
2015-03-31,0.3735
2015-04-01,-0.8506
2015-04-02,0.3753
2015-04-06,-0.4274
2015-04-07,-0.8047
2015-04-08,0.4867
2015-04-09,-0.1615
2015-04-10,-0.4313
2015-04-13,1.0828
2015-04-14,0.1071
2015-04-15,1.0701
2015-04-16,-0.2647
2015-04-17,-1.2739
2015-04-20,0.0538
2015-04-21,0.2149
2015-04-22,0.429
2015-04-23,-0.3737
2015-04-24,0.3215
2015-04-27,1.015
2015-04-28,0.899
2015-04-29,0.3145
2015-04-30,-0.7315
2015-05-01,-0.4737
2015-05-04,0.4231
2015-05-05,0.2106
2015-05-06,1.4188
2015-05-07,-1.0363
2015-05-08,-0.0524
2015-05-11,1.4667
2015-05-12,-0.2065
2015-05-13,0.6725
2015-05-14,0.5139
2015-05-15,-0.3067
2015-05-18,0.0
2015-05-19,1.1795
2015-05-20,-0.963
2015-05-21,-0.8188
2015-05-22,-0.258
2015-05-26,-0.4656
2015-05-27,0.2079
2015-05-28,0.364
2015-05-29,-0.9326
2015-06-01,-0.8368
2015-06-02,1.6878
2015-06-03,2.1784
2015-06-04,-1.1675
2015-06-05,0.8731
2015-06-08,-0.6619
2015-06-09,1.3839000000000001
2015-06-10,1.2133
2015-06-11,1.1489
2015-06-12,-0.0988
2015-06-15,0.4943
2015-06-16,1.2789
2015-06-17,-0.6314
2015-06-18,1.1241
2015-06-19,0.0967
2015-06-22,0.9174
2015-06-23,1.8182
2015-06-24,-1.1278
2015-06-25,0.1426
2015-06-26,0.1424
2015-06-29,-1.9905
2015-06-30,0.7253
2015-07-01,0.192
2015-07-02,-0.9583
2015-07-06,3.4833
2015-07-07,-1.496
2015-07-08,-0.4271
2015-07-09,0.572
2015-07-10,0.5687
2015-07-13,1.3666
2015-07-14,-0.4184
2015-07-15,0.3735
2015-07-16,0.093
2015-07-17,-0.5576
2015-07-20,-0.0935
2015-07-21,-0.2339
2015-07-22,0.9376
2015-07-23,-0.7896
2015-07-24,-0.2809
2015-07-27,0.7512
2015-07-28,0.1398
2015-07-29,0.7911
2015-07-30,0.6925
2015-07-31,-0.7795
2015-08-03,-0.647
2015-08-04,0.6977
2015-08-05,0.8776
2015-08-06,-1.1447
2015-08-07,-2.0843
2015-08-10,-0.9461
2015-08-11,-0.4776
2015-08-12,-2.2073
2015-08-13,-0.1963
2015-08-14,1.4748999999999999
2015-08-17,-0.5329
2015-08-18,-0.6332
2015-08-19,-0.4902
2015-08-20,-1.2315
2015-08-21,0.399
2015-08-24,-3.0303
2015-08-25,-0.5635
2015-08-26,2.0608
2015-08-27,0.0506
2015-08-28,0.7587
2015-08-31,1.255
2015-09-01,-1.5865
2015-09-02,1.461
2015-09-03,-1.0427
2015-09-04,-0.6021
2015-09-08,1.6658
2015-09-09,0.2979
2015-09-10,0.099
2015-09-11,0.5935
2015-09-14,0.0983
2015-09-15,1.3261
2015-09-16,0.2424
2015-09-17,-2.9497
2015-09-18,-1.3453
2015-09-21,1.4141
2015-09-22,0.0996
2015-09-23,0.0
2015-09-24,0.6468
2015-09-25,-0.0989
2015-09-28,-0.6927
2015-09-29,1.7936999999999999
2015-09-30,0.4895
2015-10-01,-1.2177
2015-10-02,-0.8876
2015-10-05,1.9403000000000001
2015-10-06,-0.0488
2015-10-07,1.6602000000000001
2015-10-08,0.3842
2015-10-09,-2.0574
2015-10-12,1.1236
2015-10-13,-0.6763
2015-10-14,-1.216
2015-10-15,1.3786
2015-10-16,0.34
2015-10-19,1.7425000000000002
2015-10-20,2.0932
2015-10-21,-2.0037
2015-10-22,2.4251
2015-10-23,5.571
2015-10-26,-0.3958
2015-10-27,-3.3996
2015-10-28,4.8903
2015-10-29,-1.5686
2015-10-30,-2.3462
2015-11-02,1.0426
2015-11-03,-0.987
2015-11-04,0.1359
2015-11-05,0.2262
2015-11-06,4.605
2015-11-09,-2.4169
2015-11-10,1.946
2015-11-11,-0.5206
2015-11-12,-2.7475
2015-11-13,-1.6143
2015-11-16,1.8232
2015-11-17,-0.6267
2015-11-18,0.8108
2015-11-19,-0.4468
2015-11-20,0.5835
2015-11-23,1.6957
2015-11-24,0.1755
2015-11-25,0.3073
2015-11-27,0.0438
2015-11-30,-0.6999
2015-12-01,0.4405
2015-12-02,-2.9386
2015-12-03,-1.8075
2015-12-04,-0.6443
2015-12-07,-3.1496
2015-12-08,0.4304
2015-12-09,1.2857
2015-12-10,1.5514999999999999
2015-12-11,-4.3981
2015-12-14,-0.3874
2015-12-15,1.3612
2015-12-16,0.2398
2015-12-17,-1.1005
2015-12-18,0.1451
2015-12-21,2.3188
2015-12-22,-0.1416
2015-12-23,1.4184
2015-12-24,0.0932
2015-12-28,-0.3726
2015-12-29,0.187
2015-12-30,-0.28
2015-12-31,0.0
2016-01-04,-2.1993
2016-01-05,0.7177
2016-01-06,0.1425
2016-01-07,-0.759
2016-01-08,-2.9637000000000002
2016-01-11,-0.6897
2016-01-12,-0.0496
2016-01-13,-4.5658
2016-01-14,0.312
2016-01-15,-0.7776
2016-01-19,-0.9927
2016-01-20,0.1583
2016-01-21,-1.686
2016-01-22,1.5541
2016-01-25,-1.5831
2016-01-26,4.3432
2016-01-27,-1.1305
2016-01-28,1.1954
2016-01-29,1.1299
2016-02-01,-2.5394
2016-02-02,1.8239
2016-02-03,0.5629
2016-02-04,-0.4071
2016-02-05,0.4088
2016-02-08,-4.6819
2016-02-09,3.0966
2016-02-10,2.3304
2016-02-11,-3.087
2016-02-12,2.0888
2016-02-16,1.2788
2016-02-17,1.0101
2016-02-18,-2.1
2016-02-19,0.6639
2016-02-22,0.1522
2016-02-23,-1.8237
2016-02-24,0.2064
2016-02-25,0.6711
2016-02-26,0.4615
2016-02-29,-1.2762
2016-03-01,1.1375
2016-03-02,1.3804
2016-03-03,0.6556
2016-03-04,-0.3006
2016-03-07,0.603
2016-03-08,-0.8991
2016-03-09,0.3024
2016-03-10,0.4523
2016-03-11,0.9005
2016-03-14,-1.0907
2016-03-15,-0.5514
2016-03-16,1.1593
2016-03-17,1.4449
2016-03-18,0.442
2016-03-21,0.7335
2016-03-22,-0.4854
2016-03-23,-2.0976
2016-03-24,0.3488
2016-03-28,-0.0993
2016-03-29,0.0994
2016-03-30,2.0854
2016-03-31,-0.8268
2016-04-01,0.1471
2016-04-04,-0.8815
2016-04-05,-1.6798
2016-04-06,-0.1508
2016-04-07,-1.6105
2016-04-08,-0.0512
2016-04-11,3.0194
2016-04-12,1.8877000000000002
2016-04-13,2.3403
2016-04-14,-0.8099
2016-04-15,-0.5283
2016-04-18,0.2897
2016-04-19,1.0111
2016-04-20,0.286
2016-04-21,-1.3783
2016-04-22,-2.747
2016-04-25,-2.1308
2016-04-26,0.3038
2016-04-27,0.6058
2016-04-28,0.1505
2016-04-29,0.1503
2016-05-02,0.6003
2016-05-03,-2.2377
2016-05-04,-0.1526
2016-05-05,-0.0509
2016-05-06,0.6116
2016-05-09,0.2026
2016-05-10,0.8089
2016-05-11,-0.3009
2016-05-12,-0.2515
2016-05-13,-0.9581
2016-05-16,1.4766
2016-05-17,-0.3512
2016-05-18,1.9637
2016-05-19,-0.5926
2016-05-20,1.689
2016-05-23,0.6351
2016-05-24,2.3786
2016-05-25,1.138
2016-05-26,-1.3628
2016-05-27,1.7151
2016-05-31,-0.4684
2016-06-01,0.7059
2016-06-02,0.5607
2016-06-03,-1.7658
2016-06-06,1.1826
2016-06-07,0.0468
2016-06-08,0.7944
2016-06-09,-0.7881
2016-06-10,-0.3271
2016-06-13,-2.9067
2016-06-14,-1.3037
2016-06-15,-0.8806
2016-06-16,-1.1352
2016-06-17,-0.0999
2016-06-20,0.9995
2016-06-21,0.0495
2016-06-22,-0.2473
2016-06-23,2.3302
2016-06-24,-3.6337
2016-06-27,-2.0613
2016-06-28,1.3347
2016-06-29,1.5198
2016-06-30,1.5968
2016-07-01,-1.1788
2016-07-05,-1.4414
2016-07-06,0.8573
2016-07-07,-0.05
2016-07-08,1.951
2016-07-11,1.1776
2016-07-12,1.6974
2016-07-13,-0.3338
2016-07-14,0.7177
2016-07-15,-0.3325
2016-07-18,-0.0953
2016-07-19,-0.1908
2016-07-20,-0.8126
2016-07-21,-0.9157
2016-07-22,-0.2432
2016-07-25,-1.0239
2016-07-26,0.5419
2016-07-27,-0.9799
2016-07-28,-0.2474
2016-07-29,-0.6448
2016-08-01,-0.1997
2016-08-02,-0.3002
2016-08-03,0.8028
2016-08-04,-0.0498
2016-08-05,3.7849
2016-08-08,-0.1919
2016-08-09,0.9615
2016-08-10,3.0952
2016-08-11,0.0
2016-08-12,1.1085
2016-08-15,2.2385
2016-08-16,0.1787
2016-08-17,0.3568
2016-08-18,1.2
2016-08-19,1.6249
2016-08-22,0.2593
2016-08-23,0.1724
2016-08-24,1.6351
2016-08-25,1.0182
2016-08-26,0.084
2016-08-29,-0.0839
2016-08-30,0.0
2016-08-31,0.546
2016-09-01,-0.1253
2016-09-02,-0.6692
2016-09-06,0.3368
2016-09-07,0.3357
2016-09-08,-0.0836
2016-09-09,-0.7535
2016-09-12,0.3374
2016-09-13,-1.0088
2016-09-14,-1.5287
2016-09-15,1.0349
2016-09-16,0.0854
2016-09-19,0.7249
2016-09-20,-0.6774
2016-09-21,0.682
2016-09-22,-0.7197
2016-09-23,-0.0853
2016-09-26,-0.6829
2016-09-27,0.6016
2016-09-28,0.3845
2016-09-29,-0.9362
2016-09-30,0.3866
2016-10-03,-0.5563
2016-10-04,0.3873
2016-10-05,0.5144
2016-10-06,0.1706
2016-10-07,0.1703
2016-10-10,0.0425
2016-10-11,-0.9771
2016-10-12,0.1287
2016-10-13,-2.1851
2016-10-14,0.876
2016-10-17,-0.9553
2016-10-18,0.3946
2016-10-19,0.8297
2016-10-20,-0.5197
2016-10-21,6.6609
2016-10-24,0.0
2016-10-25,-0.4082
2016-10-26,-0.041
2016-10-27,0.246
2016-10-28,-0.7362
2016-10-31,0.2884
2016-11-01,-1.1915
2016-11-02,-1.2474
2016-11-03,-0.0842
2016-11-04,-0.7164
2016-11-07,1.146
2016-11-08,-0.9652
2016-11-09,5.0
2016-11-10,1.8563
2016-11-11,3.2092
2016-11-14,1.4971
2016-11-15,0.0756
2016-11-16,-0.0756
2016-11-17,1.702
2016-11-18,2.6404
2016-11-21,-1.5217
2016-11-22,1.5453000000000001
2016-11-23,0.2179
2016-11-25,-1.5223
2016-11-28,-1.3618000000000001
2016-11-29,0.7463
2016-11-30,0.7407
2016-12-01,2.4632
2016-12-02,4.5928
2016-12-05,3.3962
2016-12-06,0.5309
2016-12-07,0.6271
2016-12-08,2.099
2016-12-09,0.0964
2016-12-12,-0.9307
2016-12-13,0.2915
2016-12-14,-0.646
2016-12-15,1.0403
2016-12-16,0.4505
2016-12-19,0.1922
2016-12-20,1.1829
2016-12-21,0.8847
2016-12-22,-0.1253
2016-12-23,-0.4704
2016-12-27,1.1972
2016-12-28,-1.1519
2016-12-29,0.1575
2016-12-30,0.283
2017-01-03,0.2195
2017-01-04,1.9399
2017-01-05,-2.9773
2017-01-06,0.1582
2017-01-09,-2.0846
2017-01-10,0.2258
2017-01-11,0.5793
2017-01-12,-1.28
2017-01-13,0.9076
2017-01-17,-2.7626
2017-01-18,1.5197
2017-01-19,-0.1627
2017-01-20,0.8475
2017-01-23,-0.097
2017-01-24,0.9706
2017-01-25,1.5699999999999998
2017-01-26,0.4416
2017-01-27,4.4284
2017-01-30,-2.2857
2017-01-31,0.0308
2017-02-01,0.4308
2017-02-02,-1.5319
2017-02-03,2.0224
2017-02-06,-0.5794
2017-02-07,-1.8405
2017-02-08,-1.9687999999999999
2017-02-09,0.2869
2017-02-10,1.1125
2017-02-13,1.1945999999999999
2017-02-14,1.895
2017-02-15,0.7927
2017-02-16,0.9982
2017-02-17,-0.8386
2017-02-21,-0.2114
2017-02-22,0.4237
2017-02-23,0.453
2017-02-24,-0.6013
2017-02-27,0.3025
2017-02-28,-0.5127
2017-03-01,3.1828
