ticker,SNDX US Equity
2016-07-21,0.8306
2016-07-22,2.5535
2016-07-25,-2.4096
2016-07-26,-0.7407
2016-07-27,1.6583999999999999
2016-07-28,-0.7341
2016-07-29,2.0542
2016-08-01,-1.6103
2016-08-02,1.964
2016-08-03,1.2841
2016-08-04,-0.6339
2016-08-05,0.5582
2016-08-08,5.3132
2016-08-09,6.9277
2016-08-10,-1.1972
2016-08-11,0.2851
2016-08-12,-0.4264
2016-08-15,0.4996
2016-08-16,-0.4972
2016-08-17,0.3569
2016-08-18,-0.9957
2016-08-19,-0.5029
2016-08-22,7.87
2016-08-23,14.6586
2016-08-24,-13.4851
2016-08-25,-7.6248000000000005
2016-08-26,3.3601
2016-08-29,1.9081000000000001
2016-08-30,-1.595
2016-08-31,-0.0705
2016-09-01,-1.6925
2016-09-02,0.5022
2016-09-06,0.9993
2016-09-07,0.5654
2016-09-08,-3.7948
2016-09-09,-2.2644
2016-09-12,1.3453
2016-09-13,-2.2124
2016-09-14,6.184
2016-09-15,5.7528
2016-09-16,0.8059
2016-09-19,-8.0613
2016-09-20,1.8841
2016-09-21,-0.1422
2016-09-22,-2.7778
2016-09-23,-2.5641
2016-09-26,-1.7292999999999998
2016-09-27,-1.1477
2016-09-28,10.6811
2016-09-29,4.1259
2016-09-30,1.8133
2016-10-03,2.1768
2016-10-04,1.3557000000000001
2016-10-05,2.3567
2016-10-06,-1.8046
2016-10-07,-3.6755
2016-10-10,0.7895
2016-10-11,-1.0444
2016-10-12,-4.8812999999999995
2016-10-13,1.3176
2016-10-14,-2.2587
2016-10-17,1.6806999999999999
2016-10-18,1.7218
2016-10-19,1.6926
2016-10-20,0.6658
2016-10-21,-4.2989
2016-10-24,0.2073
2016-10-25,-4.6207
2016-10-26,-7.1584
2016-10-27,-6.8536
2016-10-28,-0.3344
2016-10-31,-0.9228
2016-11-01,-0.7621
2016-11-02,-4.2661999999999995
2016-11-03,-7.5758
2016-11-04,-3.0858
2016-11-07,2.9851
2016-11-08,-2.9952
2016-11-09,3.0876
2016-11-10,-0.9662
2016-11-11,1.8537
2016-11-14,-3.2567
2016-11-15,-2.5743
2016-11-16,1.1179000000000001
2016-11-17,-0.603
2016-11-18,1.5167000000000002
2016-11-21,2.8884
2016-11-22,-0.0968
2016-11-23,-4.2636
2016-11-25,1.6194
2016-11-28,-0.996
2016-11-29,2.7163
2016-11-30,-5.191
2016-12-01,-5.5785
2016-12-02,-1.0941
2016-12-05,2.323
2016-12-06,9.5135
2016-12-07,-6.9102
2016-12-08,-4.2418
2016-12-09,-4.9834
2016-12-12,-8.7413
2016-12-13,-2.682
2016-12-14,14.3045
2016-12-15,-1.1481
2016-12-16,-5.8072
2016-12-19,-1.9729
2016-12-20,0.0
2016-12-21,-3.2704
2016-12-22,-3.5111
2016-12-23,1.0782
2016-12-27,-1.6
2016-12-28,-2.981
2016-12-29,-3.4916
2016-12-30,3.7627
2017-01-03,2.0921
2017-01-04,-3.2787
2017-01-05,-5.3672
2017-01-06,-0.2985
2017-01-09,1.9461
2017-01-10,14.6843
2017-01-11,-9.347
2017-01-12,10.1695
2017-01-13,0.3846
2017-01-17,-1.4049
2017-01-18,-1.2953000000000001
2017-01-19,-7.0866
2017-01-20,-1.2711999999999999
2017-01-23,4.578
2017-01-24,1.7784
2017-01-25,0.5376
2017-01-26,-1.0695000000000001
2017-01-27,-0.6757
2017-01-30,1.9048
2017-01-31,1.4686
2017-02-01,5.3947
2017-02-02,1.1236
2017-02-03,3.2099
2017-02-06,4.9043
2017-02-07,-0.9122
2017-02-08,3.3372
2017-02-09,10.245
2017-02-10,2.8283
2017-02-13,0.1965
2017-02-14,-2.9412000000000003
2017-02-15,6.1616
2017-02-16,2.569
2017-02-17,4.731
2017-02-21,4.5173
2017-02-22,-2.5423999999999998
2017-02-23,-4.7826
2017-02-24,-1.5525
2017-02-27,4.4527
2017-02-28,1.0657
2017-03-01,2.1968
2017-03-02,3.3534
2017-03-03,1.5807
2017-03-06,-2.9484
2017-03-07,-0.8439
2017-03-08,5.8723
2017-03-09,3.7781000000000002
2017-03-10,2.5562
2017-03-13,12.2356
2017-03-14,-1.2786
2017-03-15,0.3408
2017-03-16,-2.106
2017-03-17,2.0819
2017-03-20,-2.9912
2017-03-21,-7.288
2017-03-22,-3.4769
2017-03-23,1.4879
2017-03-24,-0.2315
2017-03-27,1.6240999999999999
2017-03-28,4.414
2017-03-29,0.4373
2017-03-30,1.2337
2017-03-31,-1.6487
2017-04-03,-5.2478
2017-04-04,2.2308
2017-04-05,-4.0632
2017-04-06,-2.2745
2017-04-07,0.8828
2017-04-10,-5.4097
2017-04-11,-1.7662
2017-04-12,-4.5377
2017-04-13,-1.704
2017-04-17,-3.0109
2017-04-18,2.9163
2017-04-19,2.7422
2017-04-20,-0.9786
2017-04-21,-5.3908
2017-04-24,-2.5641
2017-04-25,-4.191
2017-04-26,-3.3571
2017-04-27,-0.4211
2017-04-28,0.3171
2017-05-01,-2.6344
2017-05-02,-4.8701
2017-05-03,-1.9340000000000002
2017-05-04,-1.3921000000000001
2017-05-05,-2.4706
2017-05-08,-3.6188000000000002
2017-05-09,-3.5044
2017-05-10,8.5603
2017-05-11,2.8674
2017-05-12,0.813
2017-05-15,4.1475
2017-05-16,3.8717
2017-05-17,44.6219
2017-05-18,3.3872999999999998
2017-05-19,2.1368
2017-05-22,1.8828
2017-05-23,0.4107
2017-05-24,-5.317
2017-05-25,-6.9834
2017-05-26,2.322
2017-05-30,-4.0091
2017-05-31,-4.3341
2017-06-01,4.86
2017-06-02,-2.0424
2017-06-05,-7.6985
2017-06-06,-5.7341
2017-06-07,-3.2258
2017-06-08,-1.4285999999999999
2017-06-09,0.0
2017-06-12,-5.6039
2017-06-13,9.0072
2017-06-14,1.8779
2017-06-15,-0.8295
2017-06-16,4.0892
2017-06-19,7.0536
2017-06-20,8.5071
2017-06-21,2.2291
2017-06-22,-0.4511
2017-06-23,-0.1511
2017-06-26,5.1437
2017-06-27,2.7338
2017-06-28,3.4314
2017-06-29,-2.4374000000000002
2017-06-30,-3.0534
2017-07-03,-0.5727
2017-07-05,1.0079
2017-07-06,-2.9936
2017-07-07,-1.3226
2017-07-10,-2.3083
2017-07-11,1.2957
2017-07-12,-0.301
2017-07-13,0.6038
2017-07-14,-0.4501
2017-07-17,0.5275
2017-07-18,-0.9745
2017-07-19,0.0
2017-07-20,-0.2271
2017-07-21,5.0076
2017-07-24,0.4335
2017-07-25,-3.2374
2017-07-26,-0.7435
2017-07-27,-2.6966
2017-07-28,-1.6166
2017-07-31,-5.2426
2017-08-01,-0.6606
2017-08-02,2.3275
2017-08-03,-3.0869
2017-08-04,6.7058
2017-08-07,-1.6496
2017-08-08,-4.4728
2017-08-09,-3.3445
2017-08-10,-3.5467
2017-08-11,-2.2422
2017-08-14,9.1743
2017-08-15,-4.2857
2017-08-16,-0.1756
2017-08-17,-2.4626
2017-08-18,-1.7133
2017-08-21,2.2936
2017-08-22,-0.7175
2017-08-23,1.8067
2017-08-24,5.945
2017-08-25,-2.0938
2017-08-28,4.1916
2017-08-29,-3.1199
2017-08-30,-1.9492
2017-08-31,0.2593
2017-09-01,8.7069
2017-09-05,-0.1586
2017-09-06,-0.1589
2017-09-07,-0.5569
2017-09-08,-0.16
2017-09-11,-0.9615
2017-09-12,-6.6343
2017-09-13,3.2929
2017-09-14,-2.7685
2017-09-15,2.6747
2017-09-18,-0.4202
2017-09-19,-0.3376
2017-09-20,-1.0161
2017-09-21,-2.3952
2017-09-22,-0.5259
2017-09-25,0.6167
2017-09-26,-2.3643
2017-09-27,2.4215
2017-09-28,3.6778
2017-09-29,-1.1824
2017-10-02,10.5983
2017-10-03,-4.1731
2017-10-04,4.2742
2017-10-05,-0.7734
2017-10-06,-5.0663
2017-10-09,-1.4778
2017-10-10,-1.8333
2017-10-11,0.5942
2017-10-12,0.1688
2017-10-13,4.2123
2017-10-16,3.1528
2017-10-17,-4.7022
2017-10-18,-0.9046
2017-10-19,0.166
2017-10-20,-1.4085
2017-10-23,-2.8571
2017-10-24,-5.1903
2017-10-25,-0.0912
2017-10-26,-4.1096
2017-10-27,4.4762
2017-10-30,7.0191
2017-10-31,-4.77
2017-11-01,-1.4311
2017-11-02,1.5426
2017-11-03,2.3235
2017-11-06,-1.7467000000000001
2017-11-07,-4.8889
2017-11-08,-7.1963
2017-11-09,0.9063
2017-11-10,0.8982
2017-11-13,-15.9248
2017-11-14,-1.5293999999999999
2017-11-15,2.3895
2017-11-16,-0.3501
2017-11-17,3.1616
2017-11-20,-3.2917
2017-11-21,-2.8169
2017-11-22,-0.3623
2017-11-24,-0.6061
2017-11-27,0.9756
2017-11-28,-1.9324
2017-11-29,4.3103
2017-11-30,3.4238
2017-12-01,-5.3653
2017-12-04,-0.6031
2017-12-05,-1.335
2017-12-06,-3.075
2017-12-07,2.2843
2017-12-08,4.2184
2017-12-11,-1.9048
2017-12-12,4.3689
2017-12-13,-0.5814
2017-12-14,5.2632
2017-12-15,-10.7778
2017-12-18,0.2491
2017-12-19,-3.1056
2017-12-20,1.9231
2017-12-21,3.7736
2017-12-22,2.1818
2017-12-26,-1.7793999999999999
2017-12-27,2.8986
2017-12-28,1.7606000000000002
2017-12-29,1.0381
2018-01-02,0.1142
2018-01-03,0.9122
2018-01-04,-1.5819
2018-01-05,9.4145
2018-01-08,-5.7712
2018-01-09,5.3452
2018-01-10,-1.2685
2018-01-11,1.7130999999999998
2018-01-12,-3.2632
2018-01-16,0.2176
2018-01-17,-0.76
2018-01-18,4.814
2018-01-19,6.1587
2018-01-22,6.3913
2018-01-23,-3.0499
2018-01-24,-5.0524000000000004
2018-01-25,6.2249
2018-01-26,6.8998
2018-01-29,7.0734
2018-01-30,-7.3493
2018-01-31,-2.852
2018-02-01,4.3119
2018-02-02,-2.0229
2018-02-05,-5.6104
2018-02-06,2.2349
2018-02-07,-4.7442
2018-02-08,-5.957
2018-02-09,-6.7497
2018-02-12,1.6703999999999999
2018-02-13,0.2191
2018-02-14,3.6066000000000003
2018-02-15,4.6414
2018-02-16,-4.4355
2018-02-20,-2.2152
2018-02-21,1.9417
2018-02-22,-3.5979
2018-02-23,-0.4391
2018-02-26,-0.9923
2018-02-27,2.1158
2018-02-28,-1.4177
2018-03-01,3.9823
2018-03-02,5.2128
2018-03-05,0.7078
2018-03-06,-2.2088
2018-03-07,-0.1027
2018-03-08,1.8498999999999999
2018-03-09,-0.8073
2018-03-12,1.7294
2018-03-13,5.8
2018-03-14,28.3554
2018-03-15,-8.1001
2018-03-16,10.2564
2018-03-19,-0.1453
2018-03-20,0.0
2018-03-21,3.8574
2018-03-22,1.5417
2018-03-23,-4.0718
2018-03-26,6.6187000000000005
2018-03-27,-4.6559
2018-03-28,-3.8217
2018-03-29,4.7093
2018-04-02,-1.3352
2018-04-03,3.9886
2018-04-04,0.2055
2018-04-05,-8.8175
2018-04-06,-18.7406
2018-04-09,3.0904
2018-04-10,2.3714
2018-04-11,-0.9615
2018-04-12,-1.5004
2018-04-13,2.3297
2018-04-16,-5.7793
2018-04-17,6.7844
2018-04-18,-2.2628
2018-04-19,-3.2947
2018-04-20,1.5654
2018-04-23,-5.4397
2018-04-24,-1.7258
2018-04-25,1.3659
2018-04-26,1.9249
2018-04-27,0.7554
2018-04-30,-2.1556
2018-05-01,4.5977
2018-05-02,-0.5495
2018-05-03,-3.5911999999999997
2018-05-04,0.382
2018-05-07,0.1903
2018-05-08,-1.9943
2018-05-09,12.1124
2018-05-10,-9.4209
2018-05-11,2.0038
2018-05-14,6.8288
2018-05-15,-0.3503
2018-05-16,-2.2847
2018-05-17,-22.5719
2018-05-18,2.2067
2018-05-21,1.4773
2018-05-22,-2.6875999999999998
2018-05-23,2.7618
2018-05-24,2.1277
2018-05-25,-0.5482
2018-05-29,0.2205
2018-05-30,0.22
2018-05-31,-4.1712
2018-06-01,1.0309
2018-06-04,-12.0181
2018-06-05,-0.3866
2018-06-06,2.7167
2018-06-07,-1.2594
2018-06-08,3.4439
2018-06-11,0.6165
2018-06-12,2.9412000000000003
2018-06-13,-1.5476
2018-06-14,0.8464
2018-06-15,3.1175
2018-06-18,-2.4419
2018-06-19,-0.3576
2018-06-20,-1.6745999999999999
2018-06-21,-5.3528
2018-06-22,-1.2852999999999999
2018-06-25,-3.125
2018-06-26,2.1505
2018-06-27,-7.3684
2018-06-28,-1.5625
2018-06-29,1.2987
2018-07-02,0.4274
2018-07-03,0.7092
2018-07-05,-0.1408
2018-07-06,3.385
2018-07-09,-2.3192
2018-07-10,0.0
2018-07-11,-0.838
2018-07-12,2.1127
2018-07-13,0.8276
2018-07-16,0.5472
2018-07-17,0.1361
2018-07-18,-1.2227999999999999
2018-07-19,-0.4127
2018-07-20,3.453
2018-07-23,-0.267
2018-07-24,-4.0161
2018-07-25,0.6974
2018-07-26,-2.3546
2018-07-27,-4.539
2018-07-30,-2.0802
2018-07-31,2.2762000000000002
2018-08-01,-0.2967
2018-08-02,-5.2083
2018-08-03,-0.6279
2018-08-06,4.2654
2018-08-07,0.7576
2018-08-08,11.1278
2018-08-09,-0.5413
2018-08-10,-4.2177
2018-08-13,2.6989
2018-08-14,1.5213999999999999
2018-08-15,-1.9074
2018-08-16,0.9722
2018-08-17,-1.238
2018-08-20,-2.7855
2018-08-21,3.1519
2018-08-22,0.6944
2018-08-23,-0.8276
2018-08-24,-0.4172
2018-08-27,0.838
2018-08-28,1.662
2018-08-29,5.4496
2018-08-30,1.1628
2018-08-31,-0.894
2018-09-04,-3.7371
2018-09-05,0.4016
2018-09-06,-4.2667
2018-09-07,-1.9499
2018-09-10,-2.1307
2018-09-11,3.7736
2018-09-12,-9.7902
2018-09-13,2.4806
2018-09-14,4.8411
2018-09-17,-0.2886
2018-09-18,0.7236
2018-09-19,-0.431
2018-09-20,3.1746
2018-09-21,-5.3147
2018-09-24,6.7947
2018-09-25,-1.6598000000000002
2018-09-26,-2.2504
2018-09-27,2.7338
2018-09-28,13.1653
2018-10-01,4.2079
2018-10-02,-5.2257
2018-10-03,0.3759
2018-10-04,-2.2472
2018-10-05,-1.6602999999999999
2018-10-08,-4.5455
2018-10-09,-4.6259
2018-10-10,-6.1341
2018-10-11,-0.304
2018-10-12,-2.5915
2018-10-15,3.2864
2018-10-16,6.2121
2018-10-17,3.709
2018-10-18,-0.5502
2018-10-19,0.8299
2018-10-22,-6.7215
2018-10-23,-3.6765
2018-10-24,-9.771
2018-10-25,2.1997
2018-10-26,-17.053
2018-10-29,-7.984
2018-10-30,3.3623
2018-10-31,0.9444
2018-11-01,3.7422
2018-11-02,2.6052
2018-11-05,-5.0781
2018-11-06,7.6132
2018-11-07,3.2505
2018-11-08,1.2963
2018-11-09,-0.9141
2018-11-12,-0.369
2018-11-13,-3.7037
2018-11-14,-6.9231
2018-11-15,1.6529
2018-11-16,0.2033
2018-11-19,-5.071
2018-11-20,0.8547
2018-11-21,5.2966
2018-11-23,-1.4085
2018-11-26,4.2857
2018-11-27,-4.3053
2018-11-28,3.8855
2018-11-29,-0.9843
2018-11-30,1.3917
2018-12-03,6.8627
2018-12-04,-9.3578
2018-12-06,-3.6437
2018-12-07,0.2101
2018-12-10,1.2579
2018-12-11,-2.2774
2018-12-12,3.6017
2018-12-13,-0.2045
2018-12-14,0.6148
2018-12-17,-2.2403
2018-12-18,-2.7083
2018-12-19,-10.9208
2018-12-20,0.9615
2018-12-21,-13.5714
2018-12-24,-0.8264
2018-12-26,5.5556
2018-12-27,2.8947000000000003
2018-12-28,3.3247999999999998
2018-12-31,10.1485
2019-01-02,0.0
2019-01-03,-4.2697
2019-01-04,15.9624
2019-01-07,14.17
2019-01-08,2.6596
2019-01-09,-1.3817
2019-01-10,1.9264000000000001
2019-01-11,12.1993
2019-01-14,-3.5221999999999998
2019-01-15,0.6349
2019-01-16,2.2082
2019-01-17,-6.7901
2019-01-18,-4.3046
2019-01-22,-8.6505
2019-01-23,-1.8939
2019-01-24,0.1931
2019-01-25,4.817
2019-01-28,-4.9632
2019-01-29,1.9342000000000001
2019-01-30,3.6052999999999997
2019-01-31,2.5641
2019-02-01,2.6786
2019-02-04,-0.6957
2019-02-05,7.1804
2019-02-06,4.2484
2019-02-07,-1.4107
2019-02-08,-4.6105
2019-02-11,0.6667
2019-02-12,0.1656
2019-02-13,0.4959
2019-02-14,-0.4934
2019-02-15,5.6198
2019-02-19,-1.4085
2019-02-20,-2.6984
2019-02-21,1.6313
2019-02-22,1.2841
2019-02-25,-0.4754
2019-02-26,-0.3185
2019-02-27,-1.5974
2019-02-28,0.1623
2019-03-01,2.7553
2019-03-04,8.2019
2019-03-05,-0.2915
2019-03-06,-8.9181
2019-03-07,0.6421
2019-03-08,-14.0351
2019-03-11,-2.7829
2019-03-12,5.7252
2019-03-13,-5.4152000000000005
2019-03-14,-1.7176
2019-03-15,-0.5825
2019-03-18,1.1719
2019-03-19,-1.3514
2019-03-20,-0.9785
2019-03-21,-3.3597
2019-03-22,-4.09
2019-03-25,3.4115
2019-03-26,-5.1546
2019-03-27,16.087
2019-03-28,0.0
2019-03-29,-1.6854
2019-04-01,-6.6667
2019-04-02,5.102
2019-04-03,2.5243
2019-04-04,6.4394
2019-04-05,6.2278
2019-04-08,-3.3501
2019-04-09,-0.8666
2019-04-10,10.1399
2019-04-11,6.0317
2019-04-12,-6.2874
2019-04-15,-2.0767
2019-04-16,2.1207
2019-04-17,0.1597
2019-04-18,0.319
2019-04-22,0.9539
2019-04-23,9.6063
2019-04-24,0.431
2019-04-25,-2.1459
2019-04-26,3.6550000000000002
2019-04-29,0.9873
2019-04-30,-0.1397
2019-05-01,0.979
2019-05-02,-4.4321
2019-05-03,3.7681
2019-05-06,2.7933
2019-05-07,6.1141
2019-05-08,1.1524
2019-05-09,-2.9114
2019-05-10,-0.9126
2019-05-13,-3.6842
2019-05-14,4.7814
2019-05-15,-1.8253
2019-05-16,-0.3984
2019-05-17,-1.8667
2019-05-20,-2.8533
2019-05-21,2.3776
2019-05-22,0.0
2019-05-23,0.0
2019-05-24,3.1421
2019-05-28,-3.5762
2019-05-29,9.7527
2019-05-30,-2.1277
2019-05-31,-6.6495999999999995
2019-06-03,0.9589
2019-06-04,4.4776
2019-06-05,-3.3766
2019-06-06,-1.6129
2019-06-07,3.6885
2019-06-10,3.8208
2019-06-11,-4.1878
2019-06-12,4.106
2019-06-13,-2.5445
2019-06-14,0.6527
2019-06-17,12.5811
2019-06-18,4.0323
2019-06-19,0.2215
2019-06-20,-2.9834
2019-06-21,-1.5945
2019-06-24,-1.7361
2019-06-25,-0.5889
2019-06-26,0.8294
2019-06-27,6.3455
2019-06-28,2.8729
2019-07-01,-3.0075
2019-07-02,0.0
2019-07-03,1.3289
2019-07-05,1.7486000000000002
2019-07-08,-2.1482
2019-07-09,3.6224
2019-07-10,-1.589
2019-07-11,-4.521
2019-07-12,1.3529
2019-07-15,-0.1112
2019-07-16,1.3363
2019-07-17,0.6593
2019-07-18,-1.31
2019-07-19,0.5531
2019-07-22,0.0
2019-07-23,-0.33
2019-07-24,1.6556
2019-07-25,-6.0803
2019-07-26,4.0462
2019-07-29,0.3333
2019-07-30,3.2115
2019-07-31,3.0043
2019-08-01,-0.5208
2019-08-02,-4.6073
2019-08-05,-3.5126
2019-08-06,3.9818
2019-08-07,4.0481
2019-08-08,6.3091
2019-08-09,-2.1761
2019-08-12,0.4044
2019-08-13,8.3585
2019-08-14,-5.0186
2019-08-15,-2.1526
2019-08-16,2.3
2019-08-19,-1.3685
2019-08-20,0.3964
2019-08-21,-1.1846
2019-08-22,-2.5974
2019-08-23,-5.9487
2019-08-26,-1.0905
2019-08-27,-3.3076
2019-08-28,-3.9909
2019-08-29,-0.5938
2019-08-30,0.4779
2019-09-03,-0.3567
2019-09-04,3.6993
2019-09-05,4.4879
2019-09-06,-2.3128
2019-09-09,-0.5637
2019-09-10,1.4739
2019-09-11,1.6760000000000002
2019-09-12,-0.4396
2019-09-13,-3.3113
2019-09-16,-0.1142
2019-09-17,0.6857
2019-09-18,0.5675
2019-09-19,-1.693
2019-09-20,-0.1148
2019-09-23,1.2644
2019-09-24,-0.3405
2019-09-25,-0.1139
2019-09-26,-10.4903
2019-09-27,-1.4013
2019-09-30,-3.4884
2019-10-01,-7.4967
2019-10-02,1.013
2019-10-03,3.1519
2019-10-04,0.9722
2019-10-07,-6.0523
2019-10-08,-9.8097
2019-10-09,-11.8506
2019-10-10,6.814
2019-10-11,6.8966
2019-10-14,2.5806
2019-10-15,4.5597
2019-10-16,1.3534
2019-10-17,3.1157
2019-10-18,-5.4676
2019-10-21,3.0441
2019-10-22,-4.1359
2019-10-23,4.1602
2019-10-24,-6.213
2019-10-25,4.7318999999999996
2019-10-28,1.0542
2019-10-29,-0.149
2019-10-30,0.597
2019-10-31,-0.2967
2019-11-01,3.125
2019-11-04,2.7417
2019-11-05,0.7022
2019-11-06,-2.5105
2019-11-07,-0.4292
2019-11-08,0.1437
2019-11-11,0.1435
2019-11-12,0.4298
2019-11-13,-1.8545
2019-11-14,-1.8895
2019-11-15,2.3704
2019-11-18,-1.7366000000000001
2019-11-19,1.7673
2019-11-20,0.5789
2019-11-21,1.4388
2019-11-22,-1.9858
2019-11-25,4.4863
2019-11-26,1.2465
2019-11-27,-0.684
2019-11-29,0.4132
2019-12-02,-0.1372
2019-12-03,-2.4725
2019-12-04,2.1127
2019-12-05,21.5172
2019-12-06,-1.2486
2019-12-09,-0.1149
2019-12-10,0.4603
2019-12-11,0.4582
2019-12-12,1.0262
2019-12-13,-3.9503
2019-12-16,-1.0576
2019-12-17,0.9501
2019-12-18,-3.4118
2019-12-19,-2.0705999999999998
2019-12-20,-0.3731
2019-12-23,12.8589
2019-12-24,1.9912
2019-12-26,-1.8437999999999999
2019-12-27,-1.2155
2019-12-30,-1.0067
2019-12-31,-0.791
2020-01-02,-0.1139
2020-01-03,-1.5964
2020-01-06,0.6952
2020-01-07,-2.4166
2020-01-08,4.4811
2020-01-09,-0.1129
2020-01-10,-3.0508
2020-01-13,1.3403
2020-01-14,1.3226
2020-01-15,-1.5891
2020-01-16,0.4614
2020-01-17,3.5591
2020-01-21,-4.102
2020-01-22,-4.3931000000000004
2020-01-23,-7.6179
2020-01-24,-7.8534
2020-01-27,-2.5568
2020-01-28,0.8746
2020-01-29,-3.9017
2020-01-30,0.1504
2020-01-31,40.8408
2020-02-03,2.7719
2020-02-04,12.3444
2020-02-05,-7.5716
2020-02-06,-1.0989
2020-02-07,-1.6162
2020-02-10,-5.2361
2020-02-11,0.325
2020-02-12,2.2678
2020-02-13,1.056
2020-02-14,0.0
2020-02-18,5.2247
2020-02-19,3.575
2020-02-20,4.8897
2020-02-21,-4.2505
2020-02-24,0.2387
2020-02-25,-2.0952
2020-02-26,5.4475
2020-02-27,-0.8303
2020-02-28,-12.4651
2020-03-02,4.1445
2020-03-03,-5.4082
2020-03-04,21.6828
2020-03-05,6.383
2020-03-06,0.25
2020-03-09,-6.7332
2020-03-10,5.7932
2020-03-11,-0.674
2020-03-12,-29.6014
2020-03-13,10.6024
2020-03-16,-13.5076
2020-03-17,-2.6448
2020-03-18,3.3635
2020-03-19,6.7584
2020-03-20,-0.1172
2020-03-23,6.9249
2020-03-24,11.0867
2020-03-25,0.5929
2020-03-26,-1.9646
2020-03-27,-3.3066
2020-03-30,10.0518
2020-03-31,3.2957
2020-04-01,-13.1267
2020-04-02,2.2036
2020-04-03,-8.2136
2020-04-06,11.745
2020-04-07,-8.4084
2020-04-08,-0.1093
2020-04-09,10.9409
2020-04-13,-2.1696
2020-04-14,12.6008
2020-04-15,-2.4172000000000002
2020-04-16,-1.0092
2020-04-17,1.1121
2020-04-20,0.4583
2020-04-21,-5.3832
2020-04-22,7.0395
2020-04-23,8.1982
2020-04-24,-2.5812
2020-04-27,-1.6239
2020-04-28,69.4179
2020-04-29,-4.1026
2020-04-30,-3.7433
2020-05-01,0.8889
2020-05-04,2.2577
2020-05-05,-2.531
2020-05-06,1.4365
2020-05-07,-1.9062999999999999
2020-05-08,0.111
2020-05-11,2.4404
2020-05-12,2.5987999999999998
2020-05-13,-3.8522
2020-05-14,1.6465
2020-05-15,13.2829
2020-05-18,-1.1916
2020-05-19,-7.8629999999999995
2020-05-20,5.6283
2020-05-21,1.6109
2020-05-22,-21.9512
2020-05-26,-1.9375
2020-05-27,7.3932
2020-05-28,-4.7478
2020-05-29,0.9346
2020-06-01,0.6173
2020-06-02,2.8221
2020-06-03,-2.4463
2020-06-04,2.63
2020-06-05,0.6555
2020-06-08,0.5921
2020-06-09,0.1766
2020-06-10,-2.5852
2020-06-11,-6.3932
2020-06-12,-0.1289
2020-06-15,4.9032
2020-06-16,1.0455
2020-06-17,-0.6695
2020-06-18,-4.7794
2020-06-19,-2.574
2020-06-22,1.1229
2020-06-23,-1.8942
2020-06-24,1.7309999999999999
2020-06-25,2.6832000000000003
2020-06-26,-5.8636
2020-06-29,-2.0987999999999998
2020-06-30,2.4896
2020-07-01,-1.8218999999999999
2020-07-02,0.2062
2020-07-06,1.5775000000000001
2020-07-07,4.2539
2020-07-08,1.5544
2020-07-09,-1.7219
2020-07-10,-0.3894
2020-07-13,-6.2541
2020-07-14,0.4864
