ticker,GIFX US Equity
2012-11-07,0.0
2012-11-12,0.0
2012-11-19,0.0
2012-11-20,0.0
2012-11-29,-4.6875
2012-11-30,0.0
2012-12-04,-44.2623
2012-12-05,-5.8824
2012-12-19,300.0
2013-01-09,-25.0
2013-01-15,-66.6667
2013-01-17,200.0
2013-01-18,-8.3333
2013-01-25,-61.3636
2013-02-21,111.7647
2013-02-25,-52.7778
2013-03-27,17.647100000000002
2013-04-12,0.0
2013-05-02,-32.5
2013-05-13,18.5185
2013-05-14,0.0
2013-05-17,0.0
2013-05-20,-6.25
2013-05-21,-10.0
2013-05-22,-3.7037
2013-05-23,0.0
2013-06-03,-7.6923
2013-06-04,0.0
2013-06-12,-8.3333
2013-06-14,81.8182
2013-06-18,-5.0
2013-06-20,-15.7895
2013-06-21,-40.625
2013-06-24,-5.2632
2013-06-25,44.4444
2013-06-26,-26.9231
2013-07-01,163.1579
2013-07-02,0.0
2013-07-08,-26.0
2013-07-09,-27.027
2013-07-10,37.037
2013-07-11,35.1351
2013-07-12,6.0
2013-07-15,-20.7547
2013-07-16,21.4286
2013-07-17,-37.2549
2013-07-18,25.0
2013-07-22,0.0
2013-07-31,-12.5
2013-08-02,-22.8571
2013-08-13,18.5185
2013-08-15,-6.25
2013-08-16,50.0
2013-08-19,-17.7778
2013-08-21,8.1081
2013-08-22,-20.0
2013-08-23,-6.25
2013-08-26,-3.3333
2013-08-27,20.6897
2013-08-28,5.7143
2013-08-29,37.8378
2013-08-30,-5.8824
2013-09-06,-33.3333
2013-09-09,34.375
2013-09-13,-2.3256
2013-09-16,0.0
2013-09-19,0.0
2013-09-23,-28.5714
2013-09-24,23.3333
2013-09-25,-13.5135
2013-09-27,25.0
2013-10-01,-25.0
2013-10-02,6.6667
2013-10-03,59.375
2013-10-04,5.8824
2013-10-07,-16.6667
2013-10-08,0.0
2013-10-09,-28.8889
2013-10-10,25.0
2013-10-14,-27.5
2013-10-15,31.0345
2013-10-24,-2.6316
2013-11-01,-21.6216
2013-11-04,27.5862
2013-11-05,0.0
2013-11-11,-5.4054
2013-11-12,14.2857
2013-11-13,12.5
2013-11-14,2.2222
2013-11-15,-36.9565
2013-11-18,37.931
2013-11-19,-15.0
2013-11-21,17.647100000000002
2013-11-25,-20.0
2013-11-26,0.0
2013-12-05,-18.75
2013-12-09,46.1538
2013-12-11,-36.8421
2013-12-13,0.0
2013-12-20,8.3333
2013-12-23,-7.6923
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,45.8333
2013-12-31,-25.7143
2014-01-02,0.0
2014-01-03,3.8462
2014-01-06,25.9259
2014-01-07,2.9412000000000003
2014-01-08,-17.1429
2014-01-09,3.4483
2014-01-13,-3.3333
2014-01-14,-6.8966
2014-01-15,0.0
2014-01-16,29.6296
2014-01-21,-25.7143
2014-01-22,0.0
2014-01-23,3.8462
2014-01-24,-3.7037
2014-01-27,0.0
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,11.538499999999999
2014-01-31,0.0
2014-02-03,0.0
2014-02-05,-10.3448
2014-02-06,0.0
2014-02-07,0.0
2014-02-10,0.0
2014-02-11,3.8462
2014-02-12,0.0
2014-02-13,7.4074
2014-02-14,20.6897
2014-02-24,0.0
2014-02-25,-22.8571
2014-02-26,0.0
2014-03-06,0.0
2014-03-07,7.4074
2014-03-11,0.0
2014-03-13,27.5862
2014-03-14,2.7027
2014-03-17,-7.8947
2014-03-18,-8.5714
2014-03-19,0.0
2014-03-25,0.0
2014-03-26,43.75
2014-03-27,4.3478
2014-03-28,-12.5
2014-04-03,-11.9048
2014-04-04,8.1081
2014-04-07,7.5
2014-04-09,-13.9535
2014-04-11,29.7297
2014-04-14,0.0
2014-04-24,33.3333
2014-04-28,-3.125
2014-04-29,-35.4839
2014-05-05,-15.0
2014-05-07,0.0
2014-05-09,0.0
2014-05-13,-11.7647
2014-05-15,6.6667
2014-05-16,-6.25
2014-05-20,6.6667
2014-05-21,0.0
2014-05-22,-15.625
2014-06-09,7.4074
2014-06-17,0.0
2014-06-25,0.0
2014-06-30,20.6897
2014-07-01,14.2857
2014-07-14,-12.5
2014-07-21,-25.7143
2014-07-22,3.8462
2014-07-30,18.5185
2014-08-05,0.0
2014-08-19,0.0
2014-08-22,0.0
2014-08-26,0.0
2014-08-27,0.0
2014-09-04,-18.75
2014-09-05,0.0
2014-09-23,3.8462
2014-10-06,0.0
2014-10-07,-11.1111
2014-10-14,0.0
2014-10-15,25.0
2014-10-16,13.3333
2014-10-17,8.8235
2014-10-22,-29.7297
2014-11-13,42.3077
2014-11-17,-29.7297
2014-11-20,0.0
2014-12-08,-7.6923
2014-12-22,-8.3333
2014-12-23,54.5455
2015-01-20,-14.7059
2015-03-09,-10.3448
2015-03-13,0.0
2015-03-20,0.0
2015-04-13,-26.9231
2015-04-14,84.2105
2015-04-15,-22.8571
2015-04-17,-11.1111
2015-04-21,8.3333
2015-04-22,11.538499999999999
2015-04-23,-6.8966
2015-04-24,7.4074
2015-04-27,-17.2414
2015-04-29,33.3333
2015-05-01,0.0
2015-05-04,-15.625
2015-05-05,0.0
2015-05-06,7.4074
2015-05-21,-24.1379
2015-05-22,-13.6364
2015-06-11,-5.2632
2015-06-22,5.5556
2015-06-24,0.0
2015-07-02,10.526299999999999
2015-07-10,23.8095
2015-07-14,34.6154
2015-07-15,-8.5714
2015-07-17,-25.0
2015-07-20,-8.3333
2015-07-21,0.0
2015-07-28,0.0
2015-07-30,0.0
2015-08-04,-4.5455
2015-08-07,-9.5238
2015-08-18,10.526299999999999
2015-08-21,28.5714
2015-09-02,0.0
2015-09-11,18.5185
2015-09-15,-34.375
2015-10-07,-14.2857
2015-10-08,-22.2222
2015-10-09,57.1429
2015-10-12,-4.5455
2015-10-13,-23.8095
2015-10-14,0.0
2015-10-15,-12.5
2015-10-19,50.0
2015-10-21,-23.8095
2015-10-22,0.0
2015-10-26,-31.25
2015-10-28,45.4545
2015-11-20,-18.75
2015-11-23,7.6923
2015-12-01,-7.1429
2015-12-03,0.0
2015-12-07,7.6923
2015-12-21,-21.4286
2015-12-30,-9.0909
2015-12-31,0.0
2016-01-06,0.0
2016-02-05,0.0
2016-03-07,0.0
2016-03-18,0.0
2016-03-28,30.0
2016-04-06,46.1538
2016-04-07,194.7368
2016-04-08,-46.4286
2016-04-11,-20.0
2016-04-12,-16.6667
2016-04-13,-5.0
2016-04-14,0.0
2016-04-15,0.0
2016-04-18,36.8421
2016-04-20,-26.9231
2016-04-25,0.0
2016-04-26,-5.2632
2016-04-29,-11.1111
2016-05-05,12.5
2016-05-10,0.0
2016-06-06,-22.2222
2016-06-07,0.0
2016-06-14,0.0
2016-06-17,0.0
2016-06-22,0.0
2016-07-01,-21.4286
2016-07-11,9.0909
2016-07-29,-8.3333
2016-08-09,0.0
2016-08-18,0.0
2016-08-24,63.6364
2016-08-25,416.6667
2016-08-26,-17.2043
2016-08-29,0.0
2016-08-30,27.2727
2016-08-31,-32.6531
2016-09-01,-4.5455
2016-09-02,22.2222
2016-09-06,-36.3636
2016-09-07,-18.3673
2016-09-08,0.0
2016-09-09,-15.0
2016-09-12,-5.8824
2016-09-13,18.75
2016-09-16,5.2632
2016-09-19,-12.5
2016-09-20,37.1429
2016-09-21,-6.25
2016-09-22,-24.4444
2016-09-23,8.8235
2016-09-26,43.2432
2016-09-27,1.8868
2016-09-28,-25.9259
2016-09-29,15.0
2016-09-30,4.3478
2016-10-03,10.4167
2016-10-04,0.0
2016-10-06,1.8868
2016-10-07,3.7037
2016-10-12,-14.2857
2016-10-13,16.6667
2016-10-14,-28.5714
2016-10-17,15.0
2016-10-18,21.7391
2016-10-20,0.0
2016-10-26,-41.0714
2016-10-27,-3.0303
2016-10-28,25.0
2016-10-31,-15.0
2016-11-01,58.8235
2016-11-02,12.963
2016-11-03,1.6393
2016-11-04,-4.8387
2016-11-07,8.4746
2016-11-09,-4.6875
2016-11-10,0.0
2016-11-11,-21.3115
2016-11-15,0.0
2016-11-18,-43.75
2016-11-21,0.0
2016-11-22,11.1111
2016-11-23,43.3333
2016-11-25,11.6279
2016-11-28,-4.1667
2016-11-29,4.3478
2016-12-01,16.6667
2016-12-07,5.3571
2016-12-14,-18.6441
2016-12-16,16.6667
2016-12-19,-8.9286
2016-12-20,3.9215999999999998
2016-12-22,-35.8491
2016-12-23,47.0588
2016-12-30,-36.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-10,40.625
2017-01-11,-40.0
2017-01-12,-29.6296
2017-01-13,57.8947
2017-01-17,0.0
2017-01-18,-20.0
2017-01-30,0.0
2017-02-06,-20.8333
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,52.6316
2017-02-17,-27.5862
2017-02-27,-23.8095
2017-03-16,0.0
2017-03-24,-12.5
2017-04-03,-21.4286
2017-04-06,45.4545
2017-04-07,0.0
2017-04-12,37.5
2017-04-17,95.4545
2017-04-18,-39.5349
2017-04-19,0.0
2017-04-20,-19.2308
2017-04-21,-9.5238
2017-04-24,0.0
2017-04-26,-5.2632
2017-04-28,0.0
2017-05-09,0.0
2017-05-10,44.4444
2017-05-12,-38.4615
2017-05-15,12.5
2017-05-17,-11.1111
2017-05-19,31.25
2017-05-22,4.7619
2017-05-25,-9.0909
2017-05-26,-20.0
2017-05-30,0.0
2017-06-06,0.0
2017-06-12,70.0
2017-06-13,-23.5294
2017-06-16,-11.538499999999999
2017-06-22,13.0435
2017-06-23,-15.3846
2017-06-27,-27.2727
2017-07-10,12.5
2017-07-11,0.0
2017-07-18,11.1111
2017-07-21,-10.0
2017-08-15,22.2222
2017-08-17,9.0909
2017-08-23,0.0
2017-08-28,-16.6667
2017-09-11,0.0
2017-09-12,0.0
2017-10-17,2109.0
2017-10-18,203.3047
2017-10-19,-48.3582
2017-10-20,42.5145
2017-10-23,-33.0765
2017-10-24,-6.0606
2017-10-25,12.9032
2017-10-26,-2.8571
2017-10-27,-11.7647
2017-10-30,-22.6667
2017-10-31,18.5345
2017-11-01,-17.4545
2017-11-02,-18.5022
2017-11-03,324.3243
2017-11-06,-56.6879
2017-11-07,-14.7059
2017-11-08,-6.8966
2017-11-09,-18.5185
2017-11-10,0.0
2017-11-13,-13.6364
2017-11-14,-4.7368
2017-11-15,-6.0773
2017-11-16,-7.0588
2017-11-17,26.5823
2017-11-20,-5.0
2017-11-21,-0.3158
2017-11-22,-9.1869
2017-11-24,4.3605
2017-11-27,11.4206
2017-11-28,-20.0
2017-11-29,11.25
2017-11-30,6.1798
2017-12-01,-11.5344
2017-12-04,1.7344
2017-12-05,-5.9376999999999995
2017-12-06,0.0
2017-12-07,-18.75
2017-12-08,0.0
2017-12-11,-13.7692
2017-12-12,-11.686
2017-12-13,-5.0505
2017-12-14,17.0213
2017-12-15,86.1818
2017-12-18,4.9805
2017-12-19,-13.0233
2017-12-20,0.5348
2017-12-21,64.8936
2017-12-22,12.9032
2017-12-26,51.4286
2017-12-27,-15.0943
2017-12-28,-19.8044
2017-12-29,15.6894
2018-01-02,-5.6287
2018-01-03,-20.1777
2018-01-04,11.2878
2018-01-05,25.3514
2018-01-08,14.877
2018-01-09,2.1825
2018-01-10,-10.6796
2018-01-11,16.5217
2018-01-12,28.7313
2018-01-16,-7.2464
2018-01-17,-28.125
2018-01-18,8.4783
2018-01-19,10.2204
2018-01-22,17.4545
2018-01-23,-9.582
2018-01-24,-22.1024
2018-01-25,-2.2791
2018-01-26,-1.5811
2018-01-29,-5.1645
2018-01-30,32.5301
2018-01-31,-13.9091
2018-02-01,-12.1436
2018-02-02,-3.8462
2018-02-05,-7.5
2018-02-06,10.8108
2018-02-07,-17.561
2018-02-08,-12.7219
2018-02-09,-10.1695
2018-02-12,-5.6604
2018-02-13,-3.64
2018-02-14,24.533
2018-02-15,26.6667
2018-02-16,84.2105
2018-02-20,-21.4286
2018-02-21,9.0909
2018-02-22,7.3333
2018-02-23,-9.937899999999999
2018-02-26,-25.5172
2018-02-27,15.0463
2018-02-28,22.7364
2018-03-01,-11.5246
2018-03-02,11.1729
2018-03-05,-1.6667
2018-03-06,-1.3559
2018-03-07,-2.0619
2018-03-08,-12.2807
2018-03-09,8.0
2018-03-12,-14.4444
2018-03-13,8.2251
2018-03-14,4.84
2018-03-15,0.9157
2018-03-16,13.4216
2018-03-19,-13.3333
2018-03-20,13.461500000000001
2018-03-21,2.5763
2018-03-22,0.9584
2018-03-23,26.0229
2018-03-26,13.6364
2018-03-27,17.7371
2018-03-28,-17.4917
2018-03-29,11.6471
2018-04-02,18.6617
2018-04-03,-5.6922
2018-04-04,-13.5593
2018-04-05,-5.4466
2018-04-06,11.924
2018-04-09,-21.7705
2018-04-10,-5.3947
2018-04-11,11.2656
2018-04-12,-2.375
2018-04-13,2.4328
2018-04-16,-6.25
2018-04-17,3.8667
2018-04-18,8.6008
2018-04-19,-9.1017
2018-04-20,-3.5111
2018-04-23,-19.5418
2018-04-24,26.9682
2018-04-25,5.5409
2018-04-26,13.75
2018-04-27,-5.4945
2018-04-30,0.0
2018-05-01,22.093
2018-05-02,-4.8571
2018-05-03,-1.0911
2018-05-04,-13.9358
2018-05-07,5.8325
2018-05-08,-6.5556
2018-05-09,0.0
2018-05-10,-16.7658
2018-05-11,-0.4286
2018-05-14,4.9067
2018-05-15,16.2473
2018-05-16,-6.0
2018-05-17,-2.7534
2018-05-18,-3.6036
2018-05-21,10.6809
2018-05-22,-4.9457
2018-05-23,-21.3198
2018-05-24,-19.3548
2018-05-25,40.0
2018-05-29,89.8571
2018-05-30,-30.775
2018-05-31,-34.7826
2018-06-01,-1.5333
2018-06-04,0.3724
2018-06-05,-0.0843
2018-06-06,-0.4219
2018-06-07,1.6949
2018-06-08,-10.5833
2018-06-11,30.1025
2018-06-12,-8.4527
2018-06-13,-13.7715
2018-06-14,56.0799
2018-06-15,-6.9767
2018-06-18,-10.0
2018-06-19,10.2778
2018-06-20,-6.801
2018-06-21,-9.5541
2018-06-22,9.0692
2018-06-25,-4.1096
2018-06-26,-12.857099999999999
2018-06-27,4.918
2018-06-28,-8.5938
2018-06-29,10.9402
2018-07-02,-2.3112
2018-07-03,-14.8265
2018-07-05,47.5926
2018-07-06,6.6499
2018-07-09,-5.8824
2018-07-10,-9.5
2018-07-11,-4.8619
2018-07-12,-1.2776
2018-07-13,-11.7647
2018-07-16,16.6667
2018-07-17,-10.7143
2018-07-18,2.4
2018-07-19,3.75
2018-07-20,0.0753
2018-07-23,-4.0632
2018-07-24,5.5529
2018-07-25,-18.2642
2018-07-26,0.9091
2018-07-27,51.8018
2018-07-30,-25.9347
2018-07-31,0.3205
2018-08-01,-2.5559
2018-08-02,-3.9344
2018-08-03,1.2799
2018-08-06,7.8349
2018-08-07,1.25
2018-08-08,-10.0309
2018-08-09,-2.2298
2018-08-10,-6.1404
2018-08-13,-17.757
2018-08-14,22.7273
2018-08-15,-7.3704
2018-08-16,-6.0376
2018-08-17,2.1277
2018-08-20,-4.375
2018-08-21,6.7538
2018-08-22,0.0
2018-08-23,8.1633
2018-08-24,11.3208
2018-08-27,-6.9492
2018-08-28,-16.9399
2018-08-29,11.8421
2018-08-30,-6.8627
2018-08-31,7.3684
2018-09-04,-1.9607999999999999
2018-09-05,-2.0
2018-09-06,2.0408
2018-09-07,5.8
2018-09-10,0.0
2018-09-11,-5.482
2018-09-12,-1.37
2018-09-13,-8.5471
2018-09-14,-1.3304
2018-09-17,-5.618
2018-09-18,-15.4762
2018-09-19,7.3239
2018-09-20,-7.3491
2018-09-21,-9.3484
2018-09-24,119.0625
2018-09-25,36.234
2018-09-26,-5.7592
2018-09-27,16.6667
2018-09-28,2.8571
2018-10-01,-16.7593
2018-10-02,-1.0011
2018-10-03,-26.9663
2018-10-04,7.6923
2018-10-05,10.0
2018-10-08,-1.2987
2018-10-09,-21.0526
2018-10-10,0.0
2018-10-11,4.1667
2018-10-12,-4.0
2018-10-15,11.6667
2018-10-16,17.9104
2018-10-17,12.6582
2018-10-18,-4.4944
2018-10-19,5.8824
2018-10-22,51.3333
2018-10-23,-19.2364
2018-10-24,10.0
2018-10-25,32.2314
2018-10-26,53.125
2018-10-29,4.0816
2018-10-30,-5.8824
2018-10-31,-10.4167
2018-11-01,-16.2791
2018-11-02,5.5556
2018-11-05,0.0
2018-11-06,1.5789
2018-11-07,-3.886
2018-11-08,-11.0512
2018-11-09,2.4242
2018-11-12,-0.2041
2018-11-13,-18.8877
2018-11-14,-19.5906
2018-11-15,18.1818
2018-11-16,26.1538
2018-11-19,-10.3659
2018-11-20,-1.0204
2018-11-21,2.4055
2018-11-23,-16.1074
2018-11-26,3.4
2018-11-27,-7.1567
2018-11-28,8.3333
2018-11-29,-3.8462
2018-11-30,6.4
2018-12-03,-2.3308
2018-12-04,-7.6982
2018-12-06,-10.2585
2018-12-07,3.4387
2018-12-10,-13.522
2018-12-11,0.2597
2018-12-12,-1.5544
2018-12-13,-8.9474
2018-12-14,-7.5145
2018-12-17,0.0
2018-12-18,11.8813
2018-12-19,6.0835
2018-12-20,-11.532399999999999
2018-12-21,-4.7619
2018-12-24,25.0
2018-12-26,10.2
2018-12-27,6.9873
2018-12-28,-6.7006
2018-12-31,18.1818
2019-01-02,-0.0769
2019-01-03,-23.0177
2019-01-04,-10.0
2019-01-07,10.1111
2019-01-08,0.9082
2019-01-09,-0.1
2019-01-10,0.0
2019-01-11,0.0
2019-01-14,0.0
2019-01-15,-9.9099
2019-01-16,-15.0111
2019-01-17,9.8183
2019-01-18,0.1845
2019-01-22,6.589
2019-01-23,-12.4861
2019-01-24,-4.4586
2019-01-25,5.3333
2019-01-28,-16.7089
2019-01-29,3.3435
2019-01-30,-2.9412000000000003
2019-01-31,12.1212
2019-02-01,-1.1757
2019-02-04,47.819
2019-02-05,-2.9602
2019-02-06,-14.204
2019-02-07,33.3333
2019-02-08,-23.625
2019-02-11,-1.8003
2019-02-12,-4.4444
2019-02-13,27.093
2019-02-14,5.1235
2019-02-15,-4.9173
2019-02-19,-12.5034
2019-02-20,9.3211
2019-02-21,-8.9952
2019-02-22,3.0494
2019-02-25,0.0
2019-02-26,-15.3061
2019-02-27,-1.2048
2019-02-28,3.2927
2019-03-01,0.3542
2019-03-04,11.1765
2019-03-05,5.8201
2019-03-06,-0.88
2019-03-07,-23.3253
2019-03-08,1.1711
2019-03-11,-6.3597
2019-03-12,-1.3889
2019-03-13,38.0282
2019-03-14,-21.4286
2019-03-15,8.7013
2019-03-18,-3.2258
2019-03-19,-0.6173
2019-03-20,-9.3168
2019-03-21,0.6849
2019-03-22,8.8435
2019-03-25,0.0
2019-03-26,-16.25
2019-03-27,-3.5448
2019-03-28,23.0174
2019-03-29,-2.3899
2019-04-01,-0.7732
2019-04-02,-7.7922
2019-04-03,5.6338
2019-04-04,4.0
2019-04-05,-3.9744
2019-04-08,-0.8598
2019-04-09,-3.1728
2019-04-10,3.6161
2019-04-11,0.6711
2019-04-12,0.0
2019-04-15,6.6667
2019-04-16,12.5
2019-04-17,0.0
2019-04-18,8.8889
2019-04-22,-1.0204
2019-04-23,-2.5773
2019-04-24,-1.5873
2019-04-25,-1.0753
2019-04-26,-5.5435
2019-04-29,-24.0506
2019-04-30,13.6364
2019-05-01,0.0
2019-05-02,2.6667
2019-05-03,2.4675000000000002
2019-05-06,-13.8657
2019-05-07,-4.3555
2019-05-08,1.5385
2019-05-09,13.2576
2019-05-10,-7.6923
2019-05-13,-2.8986
2019-05-14,2.9851
2019-05-15,-27.5362
2019-05-16,16.0
2019-05-17,-17.2414
2019-05-20,27.9167
2019-05-21,-30.7818
2019-05-22,52.3012
2019-05-23,-0.0433
2019-05-24,-22.5657
2019-05-28,-16.1677
2019-05-29,19.0476
2019-05-30,1.0
2019-05-31,8.9109
2019-06-03,0.0
2019-06-04,-16.3636
2019-06-05,5.4348
2019-06-06,0.0
2019-06-07,3.0928
2019-06-10,32.0
2019-06-11,-24.2424
2019-06-12,10.0
2019-06-13,9.0909
2019-06-14,0.0
2019-06-17,3.3333
2019-06-18,9.5161
2019-06-19,-1.3255
2019-06-20,-10.2239
2019-06-21,-0.4156
2019-06-24,-1.5025
2019-06-25,-8.8136
2019-06-26,-2.6022
2019-06-27,14.5038
2019-06-28,-9.3333
2019-07-01,0.0
2019-07-02,8.2721
2019-07-03,9.5076
2019-07-05,8.4496
2019-07-08,11.5082
2019-07-09,-5.1282
2019-07-10,-5.4919
2019-07-11,-3.0542
2019-07-12,0.1475
2019-07-15,-2.1355
2019-07-16,2.1821
2019-07-18,13.2784
2019-07-19,3.8796
2019-07-22,18.8986
2019-07-23,-15.7895
2019-07-24,18.125
2019-07-25,0.2116
2019-07-26,-5.0686
2019-07-29,-5.4505
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,5.6471
2019-08-02,-2.0045
2019-08-05,1.6477
2019-08-06,-10.5646
2019-08-07,12.5
2019-08-08,-8.8889
2019-08-09,2.439
2019-08-12,2.3810000000000002
2019-08-13,-16.860500000000002
2019-08-14,11.8881
2019-08-15,-2.5
2019-08-16,3.7821
2019-08-19,0.0618
2019-08-20,1.2346
2019-08-21,-2.439
2019-08-22,-23.0
2019-08-23,2.2727
2019-08-26,13.4127
2019-08-27,-9.1672
2019-08-28,3.4206
2019-08-29,13.1555
2019-08-30,-5.8591
2019-09-03,-16.0839
2019-09-04,-1.8333
2019-09-05,-6.7912
2019-09-06,-8.561
2019-09-09,32.4701
2019-09-10,-2.2556
2019-09-11,0.0
2019-09-12,0.0
2019-09-13,-15.538499999999999
2019-09-16,0.0
2019-09-17,-3.643
2019-09-18,-14.9905
2019-09-19,-6.1597
2019-09-20,44.5498
2019-09-23,6.5574
2019-09-24,-6.1538
2019-09-25,-0.8197
2019-09-26,0.0
2019-09-27,-28.7603
2019-09-30,27.6102
2019-10-01,-18.1818
2019-10-02,11.1111
2019-10-03,-46.0
2019-10-04,62.963
2019-10-07,-20.4545
2019-10-08,17.1429
2019-10-09,5.8537
2019-10-10,-17.0507
2019-10-11,23.0
2019-10-14,-18.6992
2019-10-15,-2.7778
2019-10-16,14.2857
2019-10-17,0.0
2019-10-18,-12.5
2019-10-21,10.925699999999999
2019-10-22,-2.1224
2019-10-23,5.2632
2019-10-24,12.5
2019-10-25,-22.0
2019-10-28,27.6353
2019-10-29,23.8839
2019-10-30,-16.7568
2019-10-31,27.7056
2019-11-01,-12.8814
2019-11-04,-4.6693
2019-11-05,-4.0816
2019-11-06,20.2128
2019-11-07,0.885
2019-11-08,-7.8947
2019-11-11,-12.381
2019-11-13,0.0
2019-11-14,-13.0435
2019-11-15,12.5
2019-11-18,-12.2222
2019-11-19,15.1899
2019-11-20,-9.3626
2019-11-21,-12.7061
2019-11-22,25.6944
2019-11-25,-3.8674
2019-11-27,-8.046
2019-11-29,0.0
2019-12-02,-2.5
2019-12-03,-2.5641
2019-12-04,2.6316
2019-12-05,7.6923
2019-12-06,-4.7619
2019-12-09,-2.5
2019-12-10,2.5641
2019-12-11,-30.0
2019-12-12,42.8571
2019-12-13,2.5
2019-12-16,-2.439
2019-12-17,0.0
2019-12-18,-1.25
2019-12-19,-7.5949
2019-12-20,-4.7945
2019-12-23,-12.518
2019-12-24,15.1316
2019-12-26,-1.4057
2019-12-27,-3.6281
2019-12-30,-3.6565
2019-12-31,3.7765
2020-01-02,-2.8571
2020-01-03,-7.1207
2020-01-06,3.3333
2020-01-07,3.2258
2020-01-08,0.0
2020-01-09,-1.5625
2020-01-10,4.4762
2020-01-13,-2.7651
2020-01-14,1.5625
2020-01-15,-6.1538
2020-01-16,-1.6393
2020-01-17,0.0
2020-01-21,-20.3333
2020-01-22,0.0
2020-01-23,-1.2551999999999999
2020-01-24,22.8814
2020-01-27,-17.2414
2020-01-28,-20.8333
2020-01-29,-49.3421
2020-01-30,50.6494
2020-01-31,0.0
2020-02-03,3.4483
2020-02-04,-1.3333
2020-02-05,-4.0541
2020-02-06,13.0282
2020-02-07,7.1651
2020-02-10,-24.4186
2020-02-11,28.4615
2020-02-12,-40.7186
2020-02-13,40.9091
2020-02-14,-0.3584
2020-02-18,11.5108
2020-02-19,190.3226
2020-02-20,-76.6667
2020-02-21,-4.7619
2020-02-24,1.0
2020-02-25,0.0
2020-02-26,-0.9901
2020-02-27,-9.0
2020-02-28,0.0
2020-03-02,0.0
2020-03-03,42.8571
2020-03-04,3.5385
2020-03-05,4.0119
2020-03-06,-7.1429
2020-03-10,-0.7692
2020-03-11,-14.7287
2020-03-12,-8.1818
2020-03-13,58.4158
2020-03-16,-38.125
2020-03-17,4.0404
2020-03-18,18.6893
2020-03-19,-48.4663
2020-03-20,93.6508
2020-03-24,-2.7869
2020-03-25,-32.5464
2020-03-26,0.0
2020-03-27,124.375
2020-03-31,11.4206
2020-04-01,0.0
2020-04-02,-10.0
2020-04-03,5.5556
2020-04-06,5.2632
2020-04-07,0.0
2020-04-09,-5.0
2020-04-13,-5.2632
2020-04-14,11.1111
2020-04-17,0.0
2020-04-20,-28.16
2020-04-21,4.3987
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,33.3333
2020-04-27,-10.0
2020-04-28,0.0
2020-04-29,-30.5556
2020-04-30,43.2
2020-05-01,-32.4022
2020-05-04,3.3058
2020-05-05,-8.0
2020-05-06,0.0
