ticker,MSM US Equity
2000-05-24,0.2967
2000-05-25,4.142
2000-05-26,0.2841
2000-05-30,3.1161
2000-05-31,1.3736
2000-06-01,-3.252
2000-06-02,3.0812
2000-06-05,-4.6196
2000-06-06,-4.8433
2000-06-07,3.5928
2000-06-08,-1.4451
2000-06-09,0.2933
2000-06-12,-9.9415
2000-06-13,2.2727
2000-06-14,-2.8571
2000-06-15,-0.6536
2000-06-16,-1.6447
2000-06-19,4.3478
2000-06-20,0.3205
2000-06-21,1.5974
2000-06-22,-4.4025
2000-06-23,-1.3158
2000-06-26,3.3333
2000-06-27,2.9032
2000-06-28,7.837
2000-06-29,-4.3605
2000-06-30,1.3298
2000-07-03,2.8871
2000-07-05,-2.6239
2000-07-06,1.4969999999999999
2000-07-07,1.7699
2000-07-10,-1.4493
2000-07-11,-0.5882
2000-07-12,-2.6627
2000-07-13,5.7751
2000-07-14,-2.2989
2000-07-17,1.1764999999999999
2000-07-18,0.0
2000-07-19,-0.2907
2000-07-20,0.0
2000-07-21,0.0
2000-07-24,-0.5831
2000-07-25,-0.2933
2000-07-26,-1.4706000000000001
2000-07-27,-3.2836
2000-07-28,-1.2346
2000-07-31,-9.0625
2000-08-01,-3.7801
2000-08-02,1.4285999999999999
2000-08-03,1.0563
2000-08-04,2.439
2000-08-07,-5.4422
2000-08-08,-2.1583
2000-08-09,4.0441
2000-08-10,-3.8869
2000-08-11,1.4706000000000001
2000-08-14,-0.3623
2000-08-15,0.0
2000-08-16,-2.1818
2000-08-17,-1.8587
2000-08-18,-0.3788
2000-08-21,-1.9011
2000-08-22,-1.938
2000-08-23,2.7668
2000-08-24,3.0769
2000-08-25,-0.3731
2000-08-28,-1.1236
2000-08-29,-1.5152
2000-08-30,-0.7692
2000-08-31,0.7752
2000-09-01,-1.9231
2000-09-05,0.3922
2000-09-06,0.0
2000-09-07,0.0
2000-09-08,0.0
2000-09-11,0.0
2000-09-12,-1.5625
2000-09-13,1.1905000000000001
2000-09-14,-0.3922
2000-09-15,6.2992
2000-09-18,-7.037
2000-09-19,-3.9840999999999998
2000-09-20,2.4896
2000-09-21,0.4049
2000-09-22,-3.2258
2000-09-25,-3.3333
2000-09-26,-3.4483
2000-09-27,-0.8929
2000-09-28,1.8018
2000-09-29,7.9646
2000-10-02,-9.0164
2000-10-03,0.4505
2000-10-04,-2.2422
2000-10-05,-9.633
2000-10-06,-0.5076
2000-10-09,0.0
2000-10-10,4.5918
2000-10-11,3.4146
2000-10-12,-4.2453
2000-10-13,-1.4778
2000-10-16,3.5
2000-10-17,-1.9324
2000-10-18,-3.4483
2000-10-19,5.6122
2000-10-20,-0.9662
2000-10-23,-3.4146
2000-10-24,1.5152
2000-10-25,-3.4826
2000-10-26,0.0
2000-10-27,7.2165
2000-10-30,5.2885
2000-10-31,8.6758
2000-11-01,-5.4622
2000-11-02,0.4444
2000-11-03,1.7699
2000-11-06,-2.6087
2000-11-07,4.9107
2000-11-08,-1.2766
2000-11-09,-3.8792999999999997
2000-11-10,1.7936999999999999
2000-11-13,5.2863
2000-11-14,7.9498
2000-11-15,1.5504
2000-11-16,0.3817
2000-11-17,-0.3802
2000-11-20,2.2901
2000-11-21,0.0
2000-11-22,2.9851
2000-11-24,1.4493
2000-11-27,-1.4285999999999999
2000-11-28,0.3623
2000-11-29,-2.1661
2000-11-30,-8.4871
2000-12-01,3.629
2000-12-04,-0.7782
2000-12-05,5.098
2000-12-06,-2.9851
2000-12-07,1.1538
2000-12-08,4.943
2000-12-11,1.4493
2000-12-12,1.4285999999999999
2000-12-13,5.6338
2000-12-14,-3.0
2000-12-15,-4.811
2000-12-18,-7.5812
2000-12-19,3.125
2000-12-20,-9.0909
2000-12-21,0.4167
2000-12-22,3.3195
2000-12-26,2.008
2000-12-27,2.3622
2000-12-28,9.2308
2000-12-29,1.7606000000000002
2001-01-02,-5.1903
2001-01-03,1.8248
2001-01-04,0.7168
2001-01-05,2.4911
2001-01-08,0.0
2001-01-09,-13.1944
2001-01-10,1.6
2001-01-11,0.3937
2001-01-12,4.7059
2001-01-16,2.6217
2001-01-17,-0.365
2001-01-18,3.6630000000000003
2001-01-19,-6.7138
2001-01-22,7.9545
2001-01-23,-4.9123
2001-01-24,-0.369
2001-01-25,0.0
2001-01-26,-1.4815
2001-01-29,-0.7519
2001-01-30,0.303
2001-01-31,-2.4169
2001-02-01,0.9288
2001-02-02,2.7607
2001-02-05,-2.9851
2001-02-06,-1.5385
2001-02-07,0.75
2001-02-08,-1.6749
2001-02-09,1.3249
2001-02-12,0.6227
2001-02-13,2.104
2001-02-14,3.0303
2001-02-15,0.0
2001-02-16,-2.8824
2001-02-20,2.1805
2001-02-21,-5.1571
2001-02-22,1.1875
2001-02-23,-0.4941
2001-02-26,3.0416
2001-02-27,0.9036
2001-02-28,-1.7313
2001-03-01,8.1409
2001-03-02,-7.3034
2001-03-05,4.2424
2001-03-06,-6.9767
2001-03-07,2.8125
2001-03-08,-0.1824
2001-03-09,-0.1218
2001-03-12,-2.378
2001-03-13,-0.2498
2001-03-14,0.0626
2001-03-15,-1.0013
2001-03-16,-2.4652
2001-03-19,0.4537
2001-03-20,-0.3226
2001-03-21,-0.9709
2001-03-22,-6.1438
2001-03-23,6.4067
2001-03-26,4.0576
2001-03-27,-0.1887
2001-03-28,1.2602
2001-03-29,-1.369
2001-03-30,1.0095
2001-04-02,0.2498
2001-04-03,-3.4268
2001-04-04,-1.871
2001-04-05,2.1039
2001-04-06,-1.4809999999999999
2001-04-09,-0.719
2001-04-10,1.2508
2001-04-11,-3.1209
2001-04-12,-0.8725
2001-04-16,2.0987999999999998
2001-04-17,2.122
2001-04-18,3.8961
2001-04-19,3.0
2001-04-20,1.517
2001-04-23,-7.6509
2001-04-24,5.6311
2001-04-25,-2.2672
2001-04-26,-2.8213
2001-04-27,1.5484
2001-04-30,1.9695
2001-05-01,-0.3115
2001-05-02,1.75
2001-05-03,-1.3514
2001-05-04,-0.3113
2001-05-07,1.1868
2001-05-08,-0.6173
2001-05-09,-0.9938
2001-05-10,0.8156
2001-05-11,-0.3734
2001-05-14,-3.4978
2001-05-15,3.5599
2001-05-16,-1.25
2001-05-17,0.6329
2001-05-18,0.5031
2001-05-21,0.0626
2001-05-22,1.2508
2001-05-23,0.3088
2001-05-24,1.601
2001-05-25,1.1515
2001-05-29,-1.438
2001-05-30,-1.6413
2001-05-31,4.0791
2001-06-01,1.1876
2001-06-04,-0.7042
2001-06-05,0.4728
2001-06-06,-5.8824
2001-06-07,3.6875
2001-06-08,-2.1097
2001-06-11,1.2931
2001-06-12,4.2553
2001-06-13,-6.1224
2001-06-14,4.0994
2001-06-15,-4.4153
2001-06-18,0.0
2001-06-19,0.6242
2001-06-20,1.0546
2001-06-21,-3.1921
2001-06-22,3.0438
2001-06-25,-0.6154
2001-06-26,-5.8824
2001-06-27,4.6711
2001-06-28,-3.7712
2001-06-29,13.6512
2001-07-02,-2.8736
2001-07-03,0.0592
2001-07-05,-5.3814
2001-07-06,-4.0625
2001-07-09,9.316
2001-07-10,-0.8939
2001-07-11,-1.0222
2001-07-12,3.8882
2001-07-13,0.6433
2001-07-16,1.3945
2001-07-17,-0.2865
2001-07-18,-1.7241
2001-07-19,0.8187
2001-07-20,0.8121
2001-07-23,-0.4603
2001-07-24,0.578
2001-07-25,-0.7471
2001-07-26,1.6213
2001-07-27,-2.1652
2001-07-30,3.3197
2001-07-31,-1.4092
2001-08-01,1.4294
2001-08-02,0.3382
2001-08-03,1.9663
2001-08-06,0.8264
2001-08-07,0.4372
2001-08-08,-1.3602
2001-08-09,1.4892
2001-08-10,-0.2717
2001-08-13,1.3624
2001-08-14,0.0
2001-08-15,0.8065
2001-08-16,0.0
2001-08-17,-3.36
2001-08-20,4.8013
2001-08-21,-2.8436
2001-08-22,1.897
2001-08-23,-1.7021
2001-08-24,2.0022
2001-08-27,-1.4854
2001-08-28,-2.4233000000000002
2001-08-29,4.1943
2001-08-30,-3.6547
2001-08-31,-2.144
2001-09-04,3.3708
2001-09-05,-0.5435
2001-09-06,-1.6393
2001-09-07,-3.0
2001-09-10,0.2291
2001-09-17,-10.0
2001-09-18,0.6349
2001-09-19,0.8833
2001-09-20,-5.2533
2001-09-21,-4.2904
2001-09-24,6.2069
2001-09-25,-1.039
2001-09-26,-0.4593
2001-09-27,0.857
2001-09-28,4.1176
2001-10-01,-5.5242
2001-10-02,2.3256
2001-10-03,3.8961
2001-10-04,3.125
2001-10-05,3.6364
2001-10-08,-1.6374
2001-10-09,-5.4697
2001-10-10,6.6038
2001-10-11,0.295
2001-10-12,-1.7647
2001-10-15,1.4969999999999999
2001-10-16,0.59
2001-10-17,-0.8798
2001-10-18,-3.8462
2001-10-19,2.7692
2001-10-22,-0.0599
2001-10-23,-1.1384
2001-10-24,0.9697
2001-10-25,-0.06
2001-10-26,-0.8408
2001-10-29,-0.0606
2001-10-30,2.1818
2001-10-31,-2.7284
2001-11-01,2.7439
2001-11-02,-1.2463
2001-11-05,-3.0048
2001-11-06,5.6382
2001-11-07,1.1144
2001-11-08,-2.1462
2001-11-09,0.7706
2001-11-12,2.0
2001-11-13,1.7877999999999998
2001-11-14,8.0453
2001-11-15,-1.8878
2001-11-16,-0.9621
2001-11-19,-1.2952
2001-11-20,-1.5856
2001-11-21,3.5
2001-11-23,1.7177
2001-11-26,-1.3719999999999999
2001-11-27,-2.5147
2001-11-28,-0.4391
2001-11-29,1.9846
2001-11-30,-0.8108
2001-12-03,-0.654
2001-12-04,1.4262000000000001
2001-12-05,1.8929
2001-12-06,5.3079
2001-12-07,1.9657
2001-12-10,-2.175
2001-12-11,1.0106
2001-12-12,-0.05
2001-12-13,-1.1512
2001-12-14,0.1013
2001-12-17,1.0622
2001-12-18,0.0501
2001-12-19,-0.3502
2001-12-20,-0.8032
2001-12-21,1.164
2001-12-24,-0.05
2001-12-26,0.0501
2001-12-27,0.05
2001-12-28,1.05
2001-12-31,-2.2761
2002-01-02,-2.5316
2002-01-03,3.8442
2002-01-04,-0.4502
2002-01-07,-4.0201
2002-01-08,2.5654
2002-01-09,-3.267
2002-01-10,1.3193
2002-01-11,-3.125
2002-01-14,3.5484
2002-01-15,0.4673
2002-01-16,-4.9096
2002-01-17,3.1522
2002-01-18,-1.2118
2002-01-22,0.0
2002-01-23,1.28
2002-01-24,0.0527
2002-01-25,1.0526
2002-01-28,5.4688
2002-01-29,-1.2346
2002-01-30,-0.05
2002-01-31,0.2501
2002-02-01,-0.1996
2002-02-04,-0.25
2002-02-05,1.7544
2002-02-06,0.9852
2002-02-07,2.439
2002-02-08,-2.2857
2002-02-11,-0.9259
2002-02-12,0.0984
2002-02-13,-0.4914
2002-02-14,-1.3827
2002-02-15,1.9529
2002-02-19,0.0
2002-02-20,4.3222
2002-02-21,-6.2618
2002-02-22,4.5706
2002-02-25,1.3449
2002-02-26,0.8057
2002-02-27,1.3164
2002-02-28,-2.1346
2002-03-01,1.9915
2002-03-04,7.3454
2002-03-05,-0.8229
2002-03-06,0.4367
2002-03-07,-0.7391
2002-03-08,2.7157
2002-03-11,-1.4925
2002-03-12,0.8658
2002-03-13,-1.2876
2002-03-14,-0.0435
2002-03-15,1.1309
2002-03-18,-0.7742
2002-03-19,3.1209
2002-03-20,0.4624
2002-03-21,-1.2971
2002-03-22,-1.2293
2002-03-25,-5.4077
2002-03-26,5.3539
2002-03-27,0.0
2002-03-28,-1.3780999999999999
2002-04-01,-1.31
2002-04-02,-1.1062
2002-04-03,-0.4474
2002-04-04,-0.4494
2002-04-05,-0.5418
2002-04-08,2.9959
2002-04-09,-0.4407
2002-04-10,0.9296
2002-04-11,-7.5439
2002-04-12,2.9412000000000003
2002-04-15,-5.576
2002-04-16,3.0259
2002-04-17,0.1895
2002-04-18,-1.4184
2002-04-19,-0.2398
2002-04-22,-1.0577
2002-04-23,-1.3605
2002-04-24,0.2956
2002-04-25,0.442
2002-04-26,4.0587
2002-04-29,-1.8797000000000001
2002-04-30,1.772
2002-05-01,-0.8471
2002-05-02,-3.6545
2002-05-03,-4.4335
2002-05-06,1.8041
2002-05-07,1.3165
2002-05-08,-0.1
2002-05-09,-2.4512
2002-05-10,0.5128
2002-05-13,-3.0612
2002-05-14,3.6842
2002-05-15,1.4721
2002-05-16,0.1001
2002-05-17,-2.5487
2002-05-20,-2.5128
2002-05-21,-0.1052
2002-05-22,-0.2106
2002-05-23,-0.3166
2002-05-24,-4.5527
2002-05-28,-0.1664
2002-05-29,-1.1111
2002-05-30,4.7753
2002-05-31,-0.2681
2002-06-03,0.3763
2002-06-04,0.6963
2002-06-05,0.7979
2002-06-06,-1.5303
2002-06-07,2.358
2002-06-10,-1.0995
2002-06-11,-3.2292
2002-06-12,2.5164
2002-06-13,-4.1089
2002-06-14,1.4469
2002-06-17,4.0592
2002-06-18,1.7923
2002-06-19,-2.9001
2002-06-20,1.3867
2002-06-21,1.9989
2002-06-24,3.146
2002-06-25,-3.5
2002-06-26,-2.6425
2002-06-27,2.7142
2002-06-28,1.0363
2002-07-01,-1.0256
2002-07-02,-6.7358
2002-07-03,-2.7778
2002-07-05,6.7429
2002-07-08,-2.8373
2002-07-09,-0.7163
2002-07-10,-3.7180999999999997
2002-07-11,2.3631
2002-07-12,3.6599
2002-07-15,-2.1184
2002-07-16,-1.5537999999999998
2002-07-17,-1.3529
2002-07-18,-2.0
2002-07-19,-0.8746
2002-07-22,-5.2941
2002-07-23,-3.7267
2002-07-24,-1.6129
2002-07-25,0.3279
2002-07-26,8.6928
2002-07-29,2.285
2002-07-30,-2.9981999999999998
2002-07-31,-1.7576
2002-08-01,0.9254
2002-08-02,-2.2005
2002-08-05,-3.125
2002-08-06,-32.1935
2002-08-07,14.6527
2002-08-08,-0.4149
2002-08-09,0.0
2002-08-12,-1.0833
2002-08-13,2.3589
2002-08-14,-1.6461000000000001
2002-08-15,4.2678
2002-08-16,0.4815
2002-08-19,2.9553000000000003
2002-08-20,0.4655
2002-08-21,2.7799
2002-08-22,1.2021
2002-08-23,1.3363
2002-08-26,-2.1245
2002-08-27,3.5928
2002-08-28,-5.7803
2002-08-29,-0.3067
2002-08-30,-0.1538
2002-09-03,-3.5439
2002-09-04,2.2364
2002-09-05,-6.5625
2002-09-06,3.6789
2002-09-09,-2.5806
2002-09-10,-0.4967
2002-09-11,-1.4143
2002-09-12,-2.5316
2002-09-13,-0.1732
2002-09-16,-1.5611000000000002
2002-09-17,-7.5771
2002-09-18,0.0953
2002-09-19,-1.4285999999999999
2002-09-20,0.0
2002-09-23,-0.8696
2002-09-24,3.2164
2002-09-25,-2.1719
2002-09-26,2.8958
2002-09-27,-3.2833
2002-09-30,3.0068
2002-10-01,2.7307
2002-10-02,1.5582
2002-10-03,-0.361
2002-10-04,1.2681
2002-10-07,-2.415
2002-10-08,3.3914
2002-10-09,-0.7092
2002-10-10,-0.8929
2002-10-11,6.4865
2002-10-14,1.8613
2002-10-15,5.4817
2002-10-16,-0.5512
2002-10-17,3.0879
2002-10-18,-1.5361
2002-10-21,-0.156
2002-10-22,1.25
2002-10-23,1.0802
2002-10-24,2.6718
2002-10-25,1.1152
2002-10-28,0.0
2002-10-29,-4.4118
2002-10-30,2.0
2002-10-31,-2.2624
2002-11-01,0.3086
2002-11-04,1.1538
2002-11-05,0.7605
2002-11-06,1.1320999999999999
2002-11-07,-3.7313
2002-11-08,0.4651
2002-11-11,6.6358
2002-11-12,11.4327
2002-11-13,0.0
2002-11-14,0.4545
2002-11-15,3.3613
2002-11-18,-2.6266
2002-11-19,-0.3211
2002-11-20,2.8994999999999997
2002-11-21,2.5673
2002-11-22,-1.16
2002-11-25,-0.5559
2002-11-26,6.646
2002-11-27,2.5044
2002-11-29,0.7386
2002-12-02,0.7896
2002-12-03,-2.6301
2002-12-04,-2.5862
2002-12-05,1.5929
2002-12-06,1.6841
2002-12-09,-0.2856
2002-12-10,-2.1191
2002-12-11,0.6437
2002-12-12,2.3256
2002-12-13,-0.8523
2002-12-16,1.4327
2002-12-17,-2.2034
2002-12-18,1.1554
2002-12-19,-1.7704
2002-12-20,3.3721
2002-12-23,-3.4871
2002-12-24,3.9044
2002-12-26,0.0
2002-12-27,-3.0286
2002-12-30,0.347
2002-12-31,2.3055
2003-01-02,1.1268
2003-01-03,-1.1142
2003-01-06,2.4789
2003-01-07,0.4398
2003-01-08,-1.5326
2003-01-09,0.0556
2003-01-10,1.9444
2003-01-13,2.9973
2003-01-14,-0.2646
2003-01-15,3.3952
2003-01-16,-0.2052
2003-01-17,-1.2852999999999999
2003-01-21,-2.8646000000000003
2003-01-22,-3.0027
2003-01-23,1.2713999999999999
2003-01-24,-0.1092
2003-01-27,-3.7705
2003-01-28,2.1011
2003-01-29,-1.3348
2003-01-30,-2.0293
2003-01-31,1.8412
2003-02-03,-0.6215
2003-02-04,-2.8425000000000002
2003-02-05,2.9842
2003-02-06,-0.5114
2003-02-07,-2.8555
2003-02-10,1.3521
2003-02-11,-1.9142000000000001
2003-02-12,-0.0591
2003-02-13,-0.7692
2003-02-14,1.6696
2003-02-18,1.4076
2003-02-19,-0.4049
2003-02-20,1.0453
2003-02-21,2.4138
2003-02-24,-4.2649
2003-02-25,0.2345
2003-02-26,-2.924
2003-02-27,7.2892
2003-02-28,0.2246
2003-03-03,-2.465
2003-03-04,-3.2165
2003-03-05,1.4837
2003-03-06,-1.8129
2003-03-07,-0.1787
2003-03-10,-3.9976000000000003
2003-03-11,-0.4972
2003-03-12,0.3748
2003-03-13,2.0535
2003-03-14,0.3659
2003-03-17,3.2807
2003-03-18,2.1176
2003-03-19,0.9793
2003-03-20,-1.4261
2003-03-21,1.794
2003-03-24,-2.2172
2003-03-25,-0.8721
2003-03-26,1.9355
2003-03-27,-2.3015
2003-03-28,-2.4735
2003-03-31,-3.442
2003-04-01,1.3133
2003-04-02,-0.9259
2003-04-03,4.4237
2003-04-04,5.4296
2003-04-07,1.8676
2003-04-08,0.1111
2003-04-09,0.9989
2003-04-10,1.8132000000000001
2003-04-11,0.9174
2003-04-14,-0.6952
2003-04-15,-1.4001000000000001
2003-04-16,0.4369
2003-04-17,-0.4894
2003-04-21,1.2022
2003-04-22,1.2959
2003-04-23,-0.0533
2003-04-24,-3.4667
2003-04-25,-1.5470000000000002
2003-04-28,4.3771
2003-04-29,-0.4301
2003-04-30,-0.108
2003-05-01,0.2703
2003-05-02,0.7008
2003-05-05,-0.4283
2003-05-06,2.7419000000000002
2003-05-07,0.8373
2003-05-08,0.1038
2003-05-09,-0.2074
2003-05-12,0.2597
2003-05-13,0.4145
2003-05-14,-0.1548
2003-05-15,0.3618
2003-05-16,0.4119
2003-05-19,-1.5385
2003-05-20,-0.2604
2003-05-21,-1.8277
2003-05-22,-0.2128
2003-05-23,0.4264
2003-05-27,1.8577
2003-05-28,-0.469
2003-05-29,-0.5759
2003-05-30,0.0
2003-06-02,1.3691
2003-06-03,-1.2987
2003-06-04,1.0526
2003-06-05,3.6458
2003-06-06,-1.1055
2003-06-09,-3.9634
2003-06-10,0.2646
2003-06-11,0.0
2003-06-12,0.2111
2003-06-13,-2.0537
2003-06-16,-1.4516
2003-06-17,-1.2002
2003-06-18,0.1104
2003-06-19,-2.8682
2003-06-20,1.2493
2003-06-23,-2.5799
2003-06-24,0.1727
2003-06-25,0.7471
2003-06-26,-1.6543
2003-06-27,0.58
2003-06-30,3.2295
2003-07-01,-2.1788
2003-07-02,-0.2284
2003-07-03,0.1145
2003-07-07,0.3431
2003-07-08,-0.3419
2003-07-09,1.1435
2003-07-10,0.2261
2003-07-11,3.8353
2003-07-14,3.748
2003-07-15,5.2356
2003-07-16,-0.597
2003-07-17,-2.3524
2003-07-18,-1.4352
2003-07-21,-0.26
2003-07-22,1.1992
2003-07-23,-0.103
2003-07-24,1.2378
2003-07-25,0.4075
2003-07-28,1.2177
2003-07-29,0.3008
2003-07-30,0.7014
2003-07-31,0.2488
2003-08-01,-1.7866
2003-08-04,0.3032
2003-08-05,-0.5038
2003-08-06,-0.0506
2003-08-07,-0.6586
2003-08-08,0.408
2003-08-11,-2.0823
2003-08-12,0.3112
2003-08-13,0.0
2003-08-14,2.8956
2003-08-15,-1.2563
2003-08-18,1.9338
2003-08-19,5.6415
2003-08-20,0.189
2003-08-21,1.4151
2003-08-22,0.5116
2003-08-25,-0.8792
2003-08-26,-1.7274
2003-08-27,0.38
2003-08-28,2.461
2003-08-29,0.6005
2003-09-02,1.5152
2003-09-03,2.578
2003-09-04,-0.3527
2003-09-05,-2.9204
2003-09-08,0.0
2003-09-09,1.8687
2003-09-10,-0.6711
2003-09-11,0.0
2003-09-12,1.6667
2003-09-15,-0.1772
2003-09-16,-1.6423
2003-09-17,1.7147999999999999
2003-09-18,0.5768
2003-09-19,0.0
2003-09-22,-0.8381
2003-09-23,-1.9573
2003-09-24,-1.3158
2003-09-25,-2.8506
2003-09-26,-2.7449
2003-09-29,2.1898
2003-09-30,-0.7143
2003-10-01,0.9592
2003-10-02,0.2375
2003-10-03,-0.237
2003-10-06,-0.9976
2003-10-07,5.0864
2003-10-08,0.6849
2003-10-09,1.5873
2003-10-10,-0.2232
2003-10-13,0.8949
2003-10-14,3.3703
2003-10-15,0.2145
2003-10-16,0.4281
2003-10-17,-0.9804
2003-10-20,0.7749
2003-10-21,-1.7513999999999998
2003-10-22,-0.4348
2003-10-23,-0.2183
2003-10-24,-0.4376
2003-10-27,0.8791
2003-10-28,-0.2179
2003-10-29,-0.655
2003-10-30,1.4945
2003-10-31,2.4253
2003-11-03,3.8478
2003-11-04,11.2785
2003-11-05,-0.5854
2003-11-06,-0.0736
2003-11-07,2.0258
2003-11-10,0.2527
2003-11-11,-2.8087999999999997
2003-11-12,-0.3335
2003-11-13,-0.8178
2003-11-14,0.6759
2003-11-17,-0.746
2003-11-18,-1.9917
2003-11-19,-0.4985
2003-11-20,2.2736
2003-11-21,-2.3361
2003-11-24,0.8488
2003-11-25,-0.7269
2003-11-26,0.7707
2003-11-28,0.7266
2003-12-01,0.8732
2003-12-02,0.8656
2003-12-03,-1.2687
2003-12-04,-1.4361
2003-12-05,-1.4571
2003-12-08,-0.0389
2003-12-09,0.1557
2003-12-10,-2.0599
2003-12-11,0.1984
2003-12-12,-0.198
2003-12-15,-0.7937
2003-12-16,1.76
2003-12-17,5.3459
2003-12-18,-1.1194
2003-12-19,0.8302
2003-12-22,0.1123
2003-12-23,0.0
2003-12-24,-0.5607
2003-12-26,0.7895
2003-12-29,1.7158
2003-12-30,-0.0367
2003-12-31,0.8804
2004-01-02,0.2182
2004-01-05,1.1248
2004-01-06,1.5429
2004-01-07,-0.8834
2004-01-08,-2.6738
2004-01-09,-0.8791
2004-01-12,0.1478
2004-01-13,0.0
2004-01-14,0.2952
2004-01-15,0.2208
2004-01-16,-0.7732
2004-01-20,-0.2968
2004-01-21,-0.2605
2004-01-22,3.7313
2004-01-23,6.0432
2004-01-26,-1.2551
2004-01-27,-1.6489
2004-01-28,-1.0828
2004-01-29,-0.6003
2004-01-30,0.3552
2004-02-02,0.0354
2004-02-03,-0.0354
2004-02-04,-0.708
2004-02-05,0.0
2004-02-06,3.7433
2004-02-09,-1.0309
2004-02-10,-0.2778
2004-02-11,3.3774
2004-02-12,-1.9198
2004-02-13,-0.6181
2004-02-17,0.2764
2004-02-18,0.3446
2004-02-19,0.5151
2004-02-20,-1.2641
2004-02-23,-2.2491
2004-02-24,2.1593
2004-02-25,-1.3167
2004-02-26,0.948
2004-02-27,-0.3478
2004-03-01,1.815
2004-03-02,0.0
2004-03-03,1.0285
2004-03-04,0.8483
2004-03-05,-0.7066
2004-03-08,-0.0339
2004-03-09,-0.5085
2004-03-10,-2.3509
2004-03-11,-0.5583
2004-03-12,1.1579
2004-03-15,-2.1852
2004-03-16,-0.2837
2004-03-17,3.165
2004-03-18,0.5171
2004-03-19,1.166
2004-03-22,-2.4407
2004-03-23,-3.3009
2004-03-24,1.1858
2004-03-25,-0.5682
2004-03-26,2.3214
2004-03-29,0.1396
2004-03-30,2.8233
2004-03-31,1.5253999999999999
2004-04-01,4.0735
2004-04-02,2.1816
2004-04-05,0.314
2004-04-06,-1.4085
2004-04-07,-1.1111
2004-04-08,-0.3852
2004-04-12,-1.1632
2004-04-13,-1.896
2004-04-14,-1.6994
2004-04-15,0.4746
2004-04-16,1.9906000000000001
2004-04-19,0.2646
2004-04-20,-0.5279
2004-04-21,0.7629
2004-04-22,-0.4279
2004-04-23,0.9256
2004-04-26,-2.7186
2004-04-27,0.9091
2004-04-28,-3.6036
2004-04-29,-0.1038
2004-04-30,-0.693
2004-05-03,0.4187
2004-05-04,-0.4864
2004-05-05,-0.3142
2004-05-06,-2.1016
2004-05-07,-2.2898
2004-05-10,-1.0253
2004-05-11,0.9989
2004-05-12,1.6117
2004-05-13,0.2884
2004-05-14,-0.6111
2004-05-17,-1.085
2004-05-18,1.9013
2004-05-19,-0.4306
2004-05-20,-0.7207
2004-05-21,3.2668
2004-05-24,-0.1406
2004-05-25,2.4287
2004-05-26,0.9966
2004-05-27,-0.6465
2004-05-28,-1.0274
2004-06-01,-0.519
2004-06-02,0.0
2004-06-03,-1.3913
2004-06-04,1.7637
2004-06-07,-0.1733
2004-06-08,-0.5208
