ticker,TGP US Equity
2005-09-26,-0.4894
2005-09-27,-1.1148
2005-09-28,2.4867
2005-09-29,1.9088
2005-09-30,0.0
2005-10-03,0.5079
2005-10-04,-2.0846
2005-10-05,-1.4516
2005-10-06,-1.7675999999999998
2005-10-07,0.7997
2005-10-10,1.157
2005-10-11,-0.7516
2005-10-12,-2.0744
2005-10-13,-1.7821
2005-10-14,-1.027
2005-10-17,1.1761
2005-10-18,-0.8547
2005-10-19,-3.1034
2005-10-20,-0.3915
2005-10-21,0.2501
2005-10-24,-0.2138
2005-10-25,-0.8929
2005-10-26,1.7658
2005-10-27,-0.8499
2005-10-28,1.7852999999999999
2005-10-31,4.9478
2005-11-01,0.1672
2005-11-02,1.1348
2005-11-03,-3.3003
2005-11-04,1.5017
2005-11-07,-1.7737
2005-11-08,-1.2153
2005-11-09,1.3005
2005-11-10,2.4983
2005-11-11,1.9296
2005-11-14,-0.6974
2005-11-15,-0.8361
2005-11-16,-6.6105
2005-11-17,-1.0473
2005-11-18,0.0
2005-11-21,0.5109
2005-11-22,0.7262
2005-11-23,1.1175
2005-11-25,-0.0713
2005-11-28,0.3568
2005-11-29,-0.1066
2005-11-30,-0.2491
2005-12-01,0.0714
2005-12-02,0.6774
2005-12-05,0.9207
2005-12-06,-0.8772
2005-12-07,0.531
2005-12-08,-0.3521
2005-12-09,0.318
2005-12-12,-0.317
2005-12-13,-0.424
2005-12-14,2.9099
2005-12-15,2.3448
2005-12-16,0.7749
2005-12-19,-2.0729
2005-12-20,0.0341
2005-12-21,-0.1706
2005-12-22,0.2393
2005-12-23,-0.5116
2005-12-27,-2.3312
2005-12-28,0.2453
2005-12-29,2.0663
2005-12-30,1.6122999999999998
2006-01-03,-1.0128
2006-01-04,2.3192
2006-01-05,-1.3333
2006-01-06,0.2027
2006-01-09,0.1011
2006-01-10,0.842
2006-01-11,-0.501
2006-01-12,0.2014
2006-01-13,-0.8375
2006-01-17,0.0676
2006-01-18,0.2701
2006-01-19,0.202
2006-01-20,-0.0336
2006-01-23,-0.5042
2006-01-24,0.5405
2006-01-25,-0.5376
2006-01-26,-0.7095
2006-01-27,0.3062
2006-01-30,1.2974999999999999
2006-01-31,0.5093
2006-02-01,-0.0338
2006-02-02,-1.9263
2006-02-03,1.9986000000000002
2006-02-06,-1.1824
2006-02-07,0.8547
2006-02-08,-0.2712
2006-02-09,0.2719
2006-02-10,-1.6949
2006-02-13,-0.6931
2006-02-14,-0.3438
2006-02-15,-0.1742
2006-02-16,0.8726
2006-02-17,3.5986000000000002
2006-02-21,1.2024
2006-02-22,-0.396
2006-02-23,-0.2651
2006-02-24,0.0
2006-02-27,-0.0332
2006-02-28,1.0302
2006-03-01,-1.0197
2006-03-02,-0.2991
2006-03-03,-0.3
2006-03-06,0.3009
2006-03-07,-0.9333
2006-03-08,0.572
2006-03-09,-0.3011
2006-03-10,0.5034
2006-03-13,0.8347
2006-03-14,0.6623
2006-03-15,1.9737
2006-03-16,0.6452
2006-03-17,-0.4808
2006-03-20,-1.4815
2006-03-21,1.2749
2006-03-22,1.162
2006-03-23,-0.2553
2006-03-24,0.2879
2006-03-27,0.0319
2006-03-28,1.0523
2006-03-29,-0.9467
2006-03-30,-0.6053
2006-03-31,0.1603
2006-04-03,0.7684
2006-04-04,-0.318
2006-04-05,-0.2549
2006-04-06,-0.511
2006-04-07,-0.6421
2006-04-10,-0.1616
2006-04-11,-1.1327
2006-04-12,-0.1637
2006-04-13,-0.7869
2006-04-17,-0.2644
2006-04-18,0.3313
2006-04-19,0.0661
2006-04-20,0.6601
2006-04-21,0.3607
2006-04-24,-0.8821
2006-04-25,1.1865999999999999
2006-04-26,-0.6515
2006-04-27,0.8197
2006-04-28,0.813
2006-05-01,0.1613
2006-05-02,-0.8052
2006-05-03,-0.5195
2006-05-04,1.6971
2006-05-05,2.6316
2006-05-08,0.5707
2006-05-09,-1.2303
2006-05-10,0.3194
2006-05-11,-1.2735
2006-05-12,-1.8058999999999998
2006-05-15,1.2808
2006-05-16,2.1401
2006-05-17,-1.3651
2006-05-18,-0.0322
2006-05-19,0.9981
2006-05-22,-1.6258
2006-05-23,1.6526
2006-05-24,-2.9009
2006-05-25,0.7223
2006-05-26,1.4342
2006-05-30,-0.3856
2006-05-31,-0.871
2006-06-01,0.8786
2006-06-02,0.0
2006-06-05,-0.2581
2006-06-06,-0.6145
2006-06-07,0.0651
2006-06-08,0.4553
2006-06-09,-1.1654
2006-06-12,-1.736
2006-06-13,-2.9
2006-06-14,0.0343
2006-06-15,0.8579
2006-06-16,1.1569
2006-06-19,0.9082
2006-06-20,-0.0667
2006-06-21,0.567
2006-06-22,-0.4643
2006-06-23,-0.2666
2006-06-26,-0.4678
2006-06-27,0.2014
2006-06-28,-0.1675
2006-06-29,1.0067
2006-06-30,0.9967
2006-07-03,-1.0859
2006-07-05,1.1311
2006-07-06,0.1315
2006-07-07,-0.624
2006-07-10,1.3549
2006-07-11,0.7499
2006-07-12,-0.3236
2006-07-13,-1.2987
2006-07-14,0.5592
2006-07-17,-0.6542
2006-07-18,-0.9549
2006-07-19,1.4295
2006-07-20,0.0
2006-07-21,0.4261
2006-07-24,0.2611
2006-07-25,1.3346
2006-07-26,-0.3855
2006-07-27,-0.3547
2006-07-28,-1.6181
2006-07-31,0.0
2006-08-01,0.8882
2006-08-02,-0.7825
2006-08-03,-0.2629
2006-08-04,3.6903
2006-08-07,0.8659
2006-08-08,0.0
2006-08-09,-0.5754
2006-08-10,-0.3215
2006-08-11,0.0645
2006-08-14,-0.2901
2006-08-15,-0.6466
2006-08-16,0.4556
2006-08-17,-0.8746
2006-08-18,0.4575
2006-08-21,0.8133
2006-08-22,-0.6131
2006-08-23,0.2922
2006-08-24,-0.2266
2006-08-25,0.1626
2006-08-28,-0.6159
2006-08-29,-0.5867
2006-08-30,-0.7213
2006-08-31,0.0661
2006-09-01,0.33
2006-09-05,-0.625
2006-09-06,-0.6951
2006-09-07,-1.3333
2006-09-08,-0.4392
2006-09-11,0.4072
2006-09-12,-0.4393
2006-09-13,0.3734
2006-09-14,-0.4058
2006-09-15,-0.2716
2006-09-18,0.0681
2006-09-19,0.1701
2006-09-20,-0.3057
2006-09-21,0.5451
2006-09-22,1.0166
2006-09-25,0.1342
2006-09-26,0.469
2006-09-27,-0.0333
2006-09-28,-0.1001
2006-09-29,1.6694
2006-10-02,0.7882
2006-10-03,-2.2483
2006-10-04,0.1333
2006-10-05,1.032
2006-10-06,-0.626
2006-10-09,0.0332
2006-10-10,-0.0994
2006-10-11,-0.0995
2006-10-12,0.631
2006-10-13,0.198
2006-10-16,-0.0659
2006-10-17,-0.2637
2006-10-18,0.3966
2006-10-19,-0.1975
2006-10-20,-0.4288
2006-10-23,0.8612
2006-10-24,-0.5255
2006-10-25,-0.2971
2006-10-26,0.298
2006-10-27,1.1555
2006-10-30,-0.7833
2006-10-31,-0.0658
2006-11-01,-0.5596
2006-11-02,0.4965
2006-11-03,0.4611
2006-11-06,0.0
2006-11-07,2.9262
2006-11-08,-0.7436
2006-11-09,0.0
2006-11-10,-0.1629
2006-11-13,1.4682
2006-11-14,-0.1608
2006-11-15,0.0
2006-11-16,-0.161
2006-11-17,-0.1613
2006-11-20,0.0
2006-11-21,-0.2908
2006-11-22,-0.5185
2006-11-24,1.4984
2006-11-27,1.1232
2006-11-28,0.2539
2006-11-29,-0.1266
2006-11-30,0.0634
2006-12-01,-0.6969
2006-12-04,0.1914
2006-12-05,0.2865
2006-12-06,4.2857
2006-12-07,-0.9132
2006-12-08,-0.4608
2006-12-11,0.9259
2006-12-12,0.9174
2006-12-13,0.3636
2006-12-14,1.1171
2006-12-15,1.4929999999999999
2006-12-18,0.7061
2006-12-19,-0.3798
2006-12-20,-0.3226
2006-12-21,-1.5593
2006-12-22,-1.3748
2006-12-26,-1.0303
2006-12-27,0.4593
2006-12-28,-0.4572
2006-12-29,1.9902
2007-01-03,0.5704
2007-01-04,0.7164
2007-01-05,-1.8079
2007-01-08,0.0906
2007-01-09,0.4825
2007-01-10,1.2005
2007-01-11,-0.3559
2007-01-12,-1.131
2007-01-16,-1.2342
2007-01-17,-0.1524
2007-01-18,0.0
2007-01-19,-0.1832
2007-01-22,0.0306
2007-01-23,2.0789
2007-01-24,0.9584
2007-01-25,-1.6909
2007-01-26,0.4225
2007-01-29,1.3522
2007-01-30,0.2668
2007-01-31,0.4435
2007-02-01,1.7074
2007-02-02,4.1679
2007-02-05,0.9447
2007-02-06,0.9634
2007-02-07,2.2696
2007-02-08,0.2699
2007-02-09,2.5034
2007-02-12,-2.5735
2007-02-13,0.0
2007-02-14,-0.2695
2007-02-15,-0.8649
2007-02-16,0.3272
2007-02-20,-0.1087
2007-02-21,0.1088
2007-02-22,0.0
2007-02-23,0.1359
2007-02-26,0.4071
2007-02-27,-0.027
2007-02-28,-0.4866
2007-03-01,0.7878
2007-03-02,-0.8086
2007-03-05,-0.5435
2007-03-06,0.1366
2007-03-07,0.0
2007-03-08,0.6276
2007-03-09,-0.0813
2007-03-12,0.0814
2007-03-13,-0.7294
2007-03-14,0.0519
2007-03-15,0.2184
2007-03-16,1.3075
2007-03-19,-0.6722
2007-03-20,0.1624
2007-03-21,-0.1622
2007-03-22,0.758
2007-03-23,1.2359
2007-03-26,-1.4862
2007-03-27,-1.9127
2007-03-28,2.719
2007-03-29,0.4813
2007-03-30,-0.7185
2007-04-02,0.402
2007-04-03,0.1068
2007-04-04,0.9333
2007-04-05,-0.2114
2007-04-09,0.6089
2007-04-10,-0.4474
2007-04-11,0.5022
2007-04-12,2.3935
2007-04-13,-2.0036
2007-04-16,-0.0262
2007-04-17,-0.4719
2007-04-18,0.3161
2007-04-19,-0.2101
2007-04-20,0.2368
2007-04-23,0.0
2007-04-24,0.2363
2007-04-25,4.6094
2007-04-26,-1.1514
2007-04-27,-2.5519
2007-04-30,1.4207
2007-05-01,-0.9339
2007-05-02,-0.4713
2007-05-03,0.763
2007-05-04,0.0
2007-05-07,1.0444
2007-05-08,-1.24
2007-05-09,0.4706
2007-05-10,0.8073
2007-05-11,-0.465
2007-05-14,-0.2595
2007-05-15,-1.1189
2007-05-16,-1.7894999999999999
2007-05-17,-0.6431
2007-05-18,-0.89
2007-05-21,-0.381
2007-05-22,0.8194
2007-05-23,-0.4064
2007-05-24,-5.0054
2007-05-25,2.9210000000000003
2007-05-29,0.5843
2007-05-30,0.8022
2007-05-31,-0.9056
2007-06-01,0.6646
2007-06-04,0.8253
2007-06-05,-0.1637
2007-06-06,-0.4646
2007-06-07,-2.0868
2007-06-08,0.1963
2007-06-11,1.3154
2007-06-12,-1.0221
2007-06-13,0.4745
2007-06-14,1.3333
2007-06-15,-0.2467
2007-06-18,-0.7969
2007-06-19,-0.554
2007-06-20,-0.7799
2007-06-21,1.0668
2007-06-22,-1.6667
2007-06-25,2.0339
2007-06-26,-0.0277
2007-06-27,-0.2769
2007-06-28,0.1111
2007-06-29,-0.0832
2007-07-02,0.6385
2007-07-03,0.2207
2007-07-05,0.0551
2007-07-06,-0.1926
2007-07-09,-0.1103
2007-07-10,1.5453000000000001
2007-07-11,0.3529
2007-07-12,-0.3788
2007-07-13,-1.2503
2007-07-16,1.101
2007-07-17,-2.1236
2007-07-18,2.6704
2007-07-19,-0.7315
2007-07-20,0.2729
2007-07-23,-1.3336999999999999
2007-07-24,-0.5241
2007-07-25,-0.2219
2007-07-26,-0.7226
2007-07-27,-0.28
2007-07-30,-0.3369
2007-07-31,-0.1408
2007-08-01,1.2694
2007-08-02,-1.0028
2007-08-03,-0.0281
2007-08-06,-1.0695000000000001
2007-08-07,1.0242
2007-08-08,1.0863
2007-08-09,-0.3394
2007-08-10,-0.5392
2007-08-13,0.9986
2007-08-14,0.0
2007-08-15,-0.1695
2007-08-16,-0.2547
2007-08-17,-0.1986
2007-08-20,-5.6282
2007-08-21,0.6024
2007-08-22,0.8683
2007-08-23,1.6622
2007-08-24,1.0219
2007-08-27,-1.0405
2007-08-28,0.4381
2007-08-29,0.9887
2007-08-30,-0.7774
2007-08-31,1.48
2007-09-04,0.3432
2007-09-05,0.5985
2007-09-06,-1.3031
2007-09-07,1.6073
2007-09-10,-2.0339
2007-09-11,-1.1246
2007-09-12,-0.8457
2007-09-13,-0.6471
2007-09-14,0.6217
2007-09-17,0.2648
2007-09-18,-0.3815
2007-09-19,2.3564
2007-09-20,0.4604
2007-09-21,0.2005
2007-09-24,-2.0869
2007-09-25,0.3212
2007-09-26,-1.2515
2007-09-27,-0.3831
2007-09-28,-0.1775
2007-10-01,0.741
2007-10-02,-0.7355
2007-10-03,-1.0966
2007-10-04,3.2964
2007-10-05,-3.9745
2007-10-08,-1.3595
2007-10-09,1.8377
2007-10-10,1.6541000000000001
2007-10-11,-0.1479
2007-10-12,0.1481
2007-10-15,-0.3254
2007-10-16,-0.8608
2007-10-17,-0.8084
2007-10-18,0.2717
2007-10-19,-1.4449
2007-10-22,-2.8711
2007-10-23,0.3774
2007-10-24,0.3759
2007-10-25,1.03
2007-10-26,1.3593
2007-10-29,2.2554
2007-10-30,-0.1192
2007-10-31,-0.6267
2007-11-01,0.4204
2007-11-02,0.0598
2007-11-05,1.5541
2007-11-06,-0.1794
2007-11-07,-3.2944
2007-11-08,-3.2828
2007-11-09,-0.3202
2007-11-12,-0.7067
2007-11-13,-1.2941
2007-11-14,0.0328
2007-11-15,0.557
2007-11-16,-1.3685
2007-11-19,-3.7661
2007-11-20,0.1716
2007-11-21,0.4112
2007-11-23,2.0273
2007-11-26,-1.7863
2007-11-27,-2.0436
2007-11-28,0.9736
2007-11-29,0.4821
2007-11-30,1.6107
2007-12-03,-1.3153000000000001
2007-12-04,2.2556
2007-12-05,-0.3676
2007-12-06,1.8786
2007-12-07,0.3951
2007-12-10,0.7871
2007-12-11,-1.4969000000000001
2007-12-12,-0.925
2007-12-13,-1.8006
2007-12-14,-0.0679
2007-12-17,-0.5776
2007-12-18,-0.4101
2007-12-19,0.6177
2007-12-20,-0.2387
2007-12-21,4.2735
2007-12-24,0.918
2007-12-26,-2.3717
2007-12-27,0.6656
2007-12-28,-1.0579
2007-12-31,-0.8687
2008-01-02,1.8874
2008-01-03,1.654
2008-01-04,0.1302
2008-01-07,1.5925
2008-01-08,1.3756
2008-01-09,-1.3885
2008-01-10,0.8704
2008-01-11,-0.736
2008-01-14,-0.4474
2008-01-15,0.8347
2008-01-16,-0.8914
2008-01-17,-3.7906
2008-01-18,-3.005
2008-01-22,-1.7212
2008-01-23,-3.6778
2008-01-24,2.4727
2008-01-25,0.3549
2008-01-28,-0.4243
2008-01-29,0.7457
2008-01-30,1.2337
2008-01-31,0.5571
2008-02-01,2.8393
2008-02-04,-0.0337
2008-02-05,1.0441
2008-02-06,2.4
2008-02-07,0.0331
2008-02-08,-0.298
2008-02-11,0.7971
2008-02-12,0.2965
2008-02-13,-0.1314
2008-02-14,0.2961
2008-02-15,-1.9679
2008-02-19,1.6059
2008-02-20,2.0744
2008-02-21,-0.5161
2008-02-22,-0.1621
2008-02-25,1.494
2008-02-26,-0.64
2008-02-27,0.161
2008-02-28,-2.7974
2008-02-29,-0.5954
2008-03-03,-0.3328
2008-03-04,-0.4007
2008-03-05,0.4693
2008-03-06,-0.1335
2008-03-07,-1.4701
2008-03-10,-3.7979000000000003
2008-03-11,0.7755
2008-03-12,-1.5739999999999998
2008-03-13,-1.2082
2008-03-14,0.3597
2008-03-17,-2.1505
2008-03-18,0.5495
2008-03-19,-0.5464
2008-03-20,-0.293
2008-03-24,1.396
2008-03-25,0.7246
2008-03-26,2.1223
2008-03-27,0.4227
2008-03-28,1.0172
2008-03-31,-0.2778
2008-04-01,0.1393
2008-04-02,-0.2782
2008-04-03,0.8717
2008-04-04,3.9405
2008-04-07,0.7649
2008-04-08,0.5941
2008-04-09,-0.0984
2008-04-10,-0.7225
2008-04-11,-0.5954
2008-04-14,-0.5324
2008-04-15,-1.6393
2008-04-16,1.9727999999999999
2008-04-17,-4.1027
2008-04-18,-0.8696
2008-04-21,0.0
2008-04-22,0.0351
2008-04-23,-0.3858
2008-04-24,0.1761
2008-04-25,0.8436
2008-04-28,-0.4531
2008-04-29,-0.4552
2008-04-30,0.5628
2008-05-01,0.0
2008-05-02,0.035
2008-05-05,0.6643
2008-05-06,-0.3473
2008-05-07,0.6747
2008-05-08,-0.1764
2008-05-09,0.6714
2008-05-12,-1.1232
2008-05-13,0.3905
2008-05-14,5.9052
2008-05-15,-2.1703
2008-05-16,1.058
2008-05-19,-1.8237
2008-05-20,1.9264000000000001
2008-05-21,-0.1687
2008-05-22,-0.3043
2008-05-23,0.373
2008-05-27,-0.5405
2008-05-28,-0.3057
2008-05-29,-1.0221
2008-05-30,0.6885
2008-06-02,0.6838
2008-06-03,-1.3243
2008-06-04,-0.0688
2008-06-05,0.241
2008-06-06,0.8245
2008-06-09,0.954
2008-06-10,-1.6537
2008-06-11,-1.0638
2008-06-12,-1.5956000000000001
2008-06-13,-0.3877
2008-06-16,2.0878
2008-06-17,0.2426
2008-06-18,-2.2822
2008-06-19,-3.2909
2008-06-20,0.1829
2008-06-23,0.7305
2008-06-24,-2.2117
2008-06-25,-0.5562
2008-06-26,0.4101
2008-06-27,-2.1537
2008-06-30,-0.0759
2008-07-01,0.7216
2008-07-02,-3.4314
2008-07-03,-1.6400000000000001
2008-07-07,-3.4141
2008-07-08,-0.6987
2008-07-09,0.5795
2008-07-10,0.6173
2008-07-11,0.2045
2008-07-14,1.6327
2008-07-15,-2.3695
2008-07-16,0.6582
2008-07-17,0.4495
2008-07-18,0.1627
2008-07-21,0.1625
2008-07-22,0.2839
2008-07-23,-1.8197
2008-07-24,-0.8237
2008-07-25,0.1661
2008-07-28,0.9536
2008-07-29,-2.2916
2008-07-30,3.0178
2008-07-31,1.6320000000000001
2008-08-01,-1.3248
2008-08-04,-2.5224
2008-08-05,0.7513
2008-08-06,1.6956
2008-08-07,-3.0429
2008-08-08,1.0318
2008-08-11,-2.1702
2008-08-12,2.8708
2008-08-13,-2.3256
2008-08-14,-0.4329
2008-08-15,-2.2609
2008-08-18,-0.3559
2008-08-19,-1.2946
2008-08-20,-0.2261
2008-08-21,0.2267
2008-08-22,0.2261
2008-08-25,-0.3159
2008-08-26,1.3128
2008-08-27,2.0554
2008-08-28,-0.6567
2008-08-29,0.2644
2008-09-02,-0.8791
2008-09-03,-3.0155
2008-09-04,-4.8925
2008-09-05,1.3462
2008-09-08,-2.4194
2008-09-09,-6.174
2008-09-10,1.2435
2008-09-11,-1.3306
2008-09-12,2.3859
2008-09-15,-5.7244
2008-09-16,-3.2133
2008-09-17,-7.5616
2008-09-18,-4.6246
2008-09-19,8.9421
2008-09-22,-0.289
2008-09-23,-2.1449
2008-09-24,-2.5474
2008-09-25,1.8237
2008-09-26,0.2388
2008-09-29,-11.3163
2008-09-30,5.4399
2008-10-01,-0.9554
2008-10-02,-1.8006
2008-10-03,-8.1205
2008-10-06,-10.1212
2008-10-07,-4.4409
2008-10-08,-3.4855
2008-10-09,-2.1496
2008-10-10,-8.8752
2008-10-13,27.2903
2008-10-14,14.0152
2008-10-15,-2.3256
2008-10-16,-7.483
2008-10-17,1.4118
2008-10-20,8.3962
2008-10-21,-2.0736
2008-10-22,1.7077
2008-10-23,-6.7158999999999995
2008-10-24,1.1519
2008-10-27,-9.4662
2008-10-28,3.066
2008-10-29,9.0008
2008-10-30,9.7971
2008-10-31,14.7228
2008-11-03,-0.4444
2008-11-04,1.8973
2008-11-05,0.7119
2008-11-06,-11.7284
2008-11-07,3.6244
2008-11-10,-5.0314
2008-11-11,-5.6848
2008-11-12,-7.8767
2008-11-13,0.4461
2008-11-14,-3.4789
2008-11-17,4.6012
2008-11-18,-1.0264
2008-11-19,-11.8519
2008-11-20,-9.1597
2008-11-21,-7.8631
2008-11-24,7.7309
2008-11-25,0.8388
2008-11-26,17.8373
2008-11-28,9.8039
2008-12-01,-10.0
2008-12-02,-2.5397
2008-12-03,-4.5603
2008-12-04,-3.413
2008-12-05,-6.0954
2008-12-08,-6.1148
2008-12-09,0.1002
2008-12-10,7.3073
2008-12-11,4.944
2008-12-12,10.4
2008-12-15,1.0467
2008-12-16,3.1076
2008-12-17,3.4776
2008-12-18,7.2442
2008-12-19,-0.4178
2008-12-22,-1.5385
2008-12-23,4.7585
2008-12-24,0.0
2008-12-26,0.339
2008-12-29,-2.1622
2008-12-30,-1.7955999999999999
2008-12-31,5.6259
2009-01-02,7.6565
2009-01-05,10.8225
2009-01-06,5.3013
2009-01-07,-5.3524
2009-01-08,2.1837
2009-01-09,-1.9178
2009-01-12,-0.9497
2009-01-13,4.2301
2009-01-14,-4.2749
2009-01-15,-5.4268
2009-01-16,2.8093
2009-01-20,-6.1047
2009-01-21,2.4768
2009-01-22,-3.6254
2009-01-23,5.3918
2009-01-26,2.32
2009-01-27,2.4419
2009-01-28,3.916
2009-01-29,-1.3654
2009-01-30,-0.0554
2009-02-02,3.3241
2009-02-03,3.8606
2009-02-04,-3.459
2009-02-05,2.8682
2009-02-06,0.8043
2009-02-09,-0.0532
2009-02-10,-0.0532
2009-02-11,-1.1182
2009-02-12,-1.3463
2009-02-13,0.4367
2009-02-17,-5.3804
2009-02-18,-2.2975
2009-02-19,-0.7643
2009-02-20,-6.6350999999999996
2009-02-23,0.5076
2009-02-24,5.3662
2009-02-25,2.9958
2009-02-26,3.1414
2009-02-27,3.8353
2009-03-02,-8.0934
2009-03-03,1.0638
2009-03-04,1.2865
2009-03-05,0.4042
2009-03-06,-1.6101
2009-03-09,0.2338
2009-03-10,6.4133
2009-03-11,0.1651
2009-03-12,7.8774999999999995
2009-03-13,-1.4706000000000001
2009-03-16,0.4117
2009-03-17,2.1521
2009-03-18,-2.2573
2009-03-19,1.7967
2009-03-20,-7.2113
2009-03-23,5.5435
2009-03-24,-9.8867
2009-03-25,-2.9714
2009-03-26,0.1178
2009-03-27,0.2941
2009-03-30,-2.9912
2009-03-31,1.5114999999999998
2009-04-01,3.0375
2009-04-02,-1.7919
2009-04-03,-1.4126
2009-04-06,-0.3582
2009-04-07,-5.692
2009-04-08,4.3837
2009-04-09,1.3999
2009-04-13,1.1405
2009-04-14,1.8397999999999999
2009-04-15,0.0
2009-04-16,-0.1748
2009-04-17,0.5838
2009-04-20,-3.5984
2009-04-21,3.3722
2009-04-22,-0.1755
2009-04-23,0.5251
2009-04-24,1.509
2009-04-27,-0.2287
2009-04-28,0.8596
2009-04-29,-0.1136
2009-04-30,0.0
2009-05-01,0.967
2009-05-04,1.7465000000000002
2009-05-05,-1.7719
2009-05-06,1.9165999999999999
2009-05-07,0.7995
2009-05-08,1.983
2009-05-11,-2.5556
2009-05-12,1.1403
2009-05-13,-3.8895
2009-05-14,1.4663
2009-05-15,0.3468
2009-05-18,1.5553
2009-05-19,0.1702
2009-05-20,2.5481
2009-05-21,-1.27
2009-05-22,1.5101
2009-05-26,-0.4408
2009-05-27,-0.4981
2009-05-28,1.7241
2009-05-29,4.9754000000000005
2009-06-01,-0.9896
2009-06-02,-0.263
2009-06-03,-2.4789
2009-06-04,0.8112
2009-06-05,0.3219
2009-06-08,-0.7487
2009-06-09,1.8858000000000001
2009-06-10,0.0
2009-06-11,1.4278
2009-06-12,1.5641
2009-06-15,-2.7207
2009-06-16,-1.6359
2009-06-17,-0.9657
2009-06-18,0.9751
2009-06-19,2.4142
2009-06-22,-3.5621
2009-06-23,0.8691
2009-06-24,0.8616
2009-06-25,1.6017000000000001
2009-06-26,-0.1576
2009-06-29,0.5789
2009-06-30,2.0408
2009-07-01,1.0256
2009-07-02,0.7614
2009-07-06,-0.7557
2009-07-07,-4.3147
2009-07-08,2.0159
2009-07-09,2.8601
2009-07-10,0.8595
2009-07-13,0.2506
2009-07-14,-1.2
2009-07-15,1.7713
2009-07-16,1.641
2009-07-17,3.0333
2009-07-20,2.4454000000000002
2009-07-21,-0.6721
2009-07-22,0.0933
2009-07-23,1.3519999999999999
2009-07-24,0.966
2009-07-27,3.8724
2009-07-28,-0.4049
2009-07-29,-1.8067
2009-07-30,0.506
2009-07-31,1.5561
2009-08-03,1.5773000000000001
2009-08-04,0.0
2009-08-05,0.1331
2009-08-06,-1.8609
2009-08-07,0.0903
2009-08-10,0.1804
2009-08-11,-0.4052
2009-08-12,1.4014
2009-08-13,-0.9362
2009-08-14,-1.6202
2009-08-17,-2.3788
2009-08-18,2.015
2009-08-19,2.7561
2009-08-20,0.7152
2009-08-21,3.5507999999999997
2009-08-24,2.5718
2009-08-25,-1.588
2009-08-26,-1.8258999999999999
2009-08-27,-5.0173
2009-08-28,2.5046
2009-08-31,1.9990999999999999
2009-09-01,-2.5697
2009-09-02,-2.1457
2009-09-03,3.9287
2009-09-04,3.3846
2009-09-08,-1.4031
2009-09-09,0.7331
2009-09-10,0.7705
2009-09-11,0.0425
2009-09-14,0.2548
2009-09-15,-0.1271
2009-09-16,2.2053
2009-09-17,-3.112
2009-09-18,2.6552
2009-09-21,-1.043
2009-09-22,1.6442
2009-09-23,1.0369
2009-09-24,0.8621
2009-09-25,0.0407
2009-09-28,1.2612
2009-09-29,0.6428
2009-09-30,-0.9182
2009-10-01,0.4029
2009-10-02,-1.0835
2009-10-05,2.2312
