ticker,OAKV US Equity
2015-09-15,0.0
2015-09-23,0.0
2015-09-25,13.8298
2015-10-08,0.0
2015-10-12,-6.5421
2015-10-13,-4.0
2015-10-16,9.375
2015-11-24,0.0
2015-12-01,4.7619
2015-12-23,-3.6364
2015-12-24,0.0
2015-12-28,0.0
2015-12-31,0.0
2016-01-05,-0.9434
2016-01-06,0.0
2016-01-08,0.9524
2016-01-13,3.7736
2016-01-21,9.1
2016-02-19,-0.0083
2016-02-22,0.0083
2016-02-24,1.6582
2016-02-25,-9.8197
2016-03-11,-0.0182
2016-03-14,4.5455
2016-03-21,4.3304
2016-04-18,4.184
2016-05-16,0.0
2016-05-20,-4.0
2016-05-27,-0.8333
2016-06-07,-0.8403
2016-06-10,-1.678
2016-06-17,-5.0164
2016-06-23,0.363
2016-06-24,-1.4466999999999999
2016-06-27,-2.3853
2016-06-28,-0.7519
2016-07-11,0.1894
2016-07-12,0.189
2016-07-13,3.7736
2016-07-14,-3.6182
2016-07-18,0.0
2016-07-22,0.9244
2016-08-08,0.0
2016-08-12,2.8037
2016-08-24,-0.9091
2016-08-26,0.0023
2016-08-30,0.9151
2016-09-12,-4.5455
2016-09-21,4.7619
2016-09-27,-1.8182
2016-09-30,0.0023
2016-10-04,1.8495
2016-10-07,0.0
2016-10-10,0.0
2016-10-13,-0.9091
2016-10-17,0.0
2016-10-18,1.1009
2016-11-01,1.6334
2016-11-02,-3.5714
2016-11-04,0.0
2016-11-07,0.0
2016-11-17,3.6852
2016-11-18,0.0
2016-11-21,1.786
2016-11-22,0.0
2016-11-28,-0.6141
2016-11-30,2.3835
2016-12-02,3.9834
2016-12-05,0.0
2016-12-08,-3.8143000000000002
2016-12-16,-0.5172
2016-12-19,-2.5997
2016-12-20,1.4235
2016-12-23,1.7368000000000001
2016-12-28,-2.2245
2016-12-30,5.8201
2017-01-09,0.0
2017-01-12,-3.1667
2017-01-13,-0.1721
2017-01-19,0.0
2017-01-20,3.2759
2017-01-23,0.1503
2017-01-24,-2.4837
2017-01-27,2.5641
2017-01-30,-1.6667
2017-01-31,1.678
2017-02-02,0.0167
2017-02-14,7.4833
2017-02-15,3.8921
2017-02-16,-0.0149
2017-02-17,-3.1199
2017-02-21,3.2357
2017-02-24,-1.4925
2017-02-27,0.0
2017-03-03,1.5
2017-03-09,0.0149
2017-03-17,-2.6119
2017-03-20,-1.5326
2017-03-21,1.1673
2017-03-22,0.0
2017-03-24,0.0
2017-04-03,-2.3077
2017-04-05,-0.7874
2017-04-06,-0.7937
2017-04-11,0.0
2017-04-17,-1.6
2017-04-21,-0.7967
2017-05-02,4.9008
2017-05-03,-0.9375
2017-05-08,0.9464
2017-05-16,0.0
2017-05-18,-0.7656
2017-05-30,2.3303
2017-05-31,0.0154
2017-06-06,0.0
2017-06-21,7.6923
2017-06-22,-0.0143
2017-06-27,0.0143
2017-06-28,2.8571
2017-06-29,0.6944
2017-06-30,-1.3793
2017-07-05,0.6993
2017-07-06,-0.1389
2017-07-07,-0.5563
2017-07-12,-2.7972
2017-07-17,0.7194
2017-07-19,-0.7143
2017-07-20,3.3094
2017-07-24,-3.2033
2017-07-25,0.0
2017-07-28,-0.1151
2017-08-01,-0.605
2017-08-11,4.058
2017-08-29,-3.8997
2017-08-30,3.6231999999999998
2017-09-05,-2.0839
2017-09-06,1.4141
2017-09-11,0.7042
2017-09-12,0.4196
2017-09-20,0.0
2017-10-02,-0.9053
2017-10-03,2.6001
2017-10-20,-1.3699
2017-10-24,-2.0694
2017-10-25,1.475
2017-10-27,0.6289
2017-10-30,0.0139
2017-10-31,1.3748
2017-11-03,0.6836
2017-11-06,0.6816
2017-11-09,0.0
2017-11-13,1.3514
2017-11-17,-1.3333
2017-11-28,5.4054
2017-11-29,1.2692
2017-11-30,0.0127
2017-12-01,0.0
2017-12-06,1.2658
2017-12-11,-1.4375
2017-12-12,0.1902
2017-12-14,0.6329
2017-12-15,0.6289
2017-12-18,6.25
2017-12-21,-3.2941
2017-12-26,-0.2433
2017-12-27,0.0
2017-12-28,0.0
2018-01-02,0.0
2018-01-03,-0.1098
2018-01-08,0.1099
2018-01-12,-3.6585
2018-01-24,3.7975
2018-01-26,0.0
2018-02-01,-1.8293
2018-02-05,1.0559
2018-02-06,-1.0449
2018-02-20,-0.2484
2018-02-26,0.4981
2018-03-13,-0.2478
2018-03-14,0.0
2018-03-22,0.0124
2018-03-26,0.857
2018-04-09,-0.8374
2018-04-10,-0.0248
2018-04-17,0.0
2018-04-19,0.6211
2018-04-23,-0.6173
2018-04-30,1.2422
2018-05-07,0.0
2018-05-17,3.681
2018-05-18,0.0
2018-05-21,3.5503
2018-05-23,2.8571
2018-05-30,-8.3333
2018-05-31,11.5152
2018-06-04,8.6957
2018-06-13,2.0
2018-07-24,-5.8824
2018-07-25,-1.0417
2018-08-07,-7.8947
2018-08-15,11.4286
2018-08-17,-10.2564
2018-09-14,0.0
2018-09-17,-0.9143
2018-09-19,-3.6909
2018-09-21,6.2874
2018-09-26,-1.4085
2018-10-10,-4.5714
2018-10-11,-2.3952
2018-10-17,-0.3681
2018-10-19,-1.4778
2018-10-22,-1.25
2018-10-25,0.6329
2018-10-26,3.7736
2018-10-29,-4.0
2018-11-02,4.2929
2018-11-06,-1.937
2018-11-13,0.0
2018-11-16,0.0
2018-11-28,4.9383
2018-12-07,-5.2941
2018-12-10,0.0
2018-12-12,-1.8634
2018-12-14,1.8987
2018-12-20,-3.1056
2018-12-21,-0.641
2018-12-24,-0.6452
2018-12-26,-7.7922
2018-12-27,3.8028
2018-12-28,1.7639
2018-12-31,4.6667
2019-01-09,0.0
2019-01-11,-1.2739
2019-01-30,-3.2258
2019-01-31,6.5333
2019-02-01,0.0
2019-02-04,0.0
2019-02-05,6.383
2019-02-06,0.3529
2019-02-08,-0.9379
2019-02-14,0.0
2019-02-21,0.5917
2019-03-07,-2.9412000000000003
2019-03-12,3.5152
2019-03-25,-8.0679
2019-03-26,8.776
2019-03-29,-8.6534
2019-04-08,-0.0128
2019-04-12,-3.5897
2019-04-15,0.3989
2019-04-24,3.3113
2019-04-25,3.8462
2019-04-26,0.3704
2019-04-29,-0.369
2019-04-30,0.3704
2019-05-01,2.091
2019-05-03,0.0
2019-05-09,0.0
2019-05-20,-3.6145
2019-05-22,-0.875
2019-05-23,3.4048
2019-06-03,-3.6573
2019-06-04,5.062
2019-06-20,6.0241
2019-06-24,2.2727
2019-07-09,-0.5556
2019-07-11,2.7933
2019-07-19,-1.087
2019-07-23,0.5495
2019-07-29,2.7321999999999997
2019-08-02,-0.1064
2019-08-08,0.1065
2019-08-12,-1.5957
2019-08-14,-2.7027
2019-08-15,0.2222
2019-08-23,-1.3304
2019-08-27,-0.5618
2019-09-03,-0.565
2019-09-10,0.0
2019-09-11,1.4773
2019-09-17,0.7839
2019-09-23,2.7778
2019-09-26,2.7027
2019-10-23,0.0
2019-10-25,7.8947
2019-10-28,-2.439
2019-11-07,-1.7
2019-11-08,0.0
2019-11-21,0.7121
2019-11-25,0.0
2019-12-02,-0.101
2019-12-05,0.1011
2019-12-06,0.0
2019-12-09,-0.5051
2019-12-12,-5.8883
2019-12-13,0.3236
2019-12-16,1.6129
2019-12-26,0.5291
2019-12-27,-0.5263
2020-01-03,0.0
2020-01-31,-1.5873
2020-02-04,0.0
2020-02-05,-1.0753
2020-02-10,7.5
2020-02-21,-3.9434
2020-02-24,-4.2105
2020-02-25,-1.6484
2020-02-26,0.5587
2020-02-27,-3.8889
2020-02-28,6.9364
2020-03-02,-5.4054
2020-03-03,-1.7143000000000002
2020-03-04,1.7442
2020-03-05,-1.7143000000000002
2020-03-13,-4.0698
2020-03-16,-9.0909
2020-03-18,-13.2
2020-03-19,4.3011
2020-03-23,0.1473
2020-03-25,0.0
2020-03-30,-0.1471
2020-03-31,6.0383
2020-04-17,-9.7222
2020-04-27,3.0769
2020-04-28,-1.4925
2020-05-08,0.0
2020-05-13,-5.303
2020-05-14,-0.64
2020-05-15,-3.3816
2020-05-22,0.0
2020-05-29,2.5
2020-06-01,0.0
2020-06-02,-2.439
2020-06-03,-5.4167
2020-06-04,-0.0881
2020-06-05,-0.3527
2020-06-08,0.0
2020-06-09,4.4248
2020-06-10,1.6949
2020-06-11,-3.3333
2020-06-16,8.6207
2020-06-17,-4.7619
2020-06-22,0.8333
2020-06-24,-2.4793
2020-07-06,1.6949
2020-07-07,-4.6667
2020-07-23,-3.8462
2020-07-24,0.3636
2020-07-27,1.4493
2020-07-29,6.25
2020-07-30,0.0
2020-07-31,0.0
