ticker,HADV US Equity
2016-12-07,-16.8571
2016-12-08,-12.3711
2016-12-09,-19.6078
2016-12-12,7.3171
2016-12-13,-4.6307
2016-12-14,-32.3801
2016-12-15,-8.37
2016-12-16,7.6923
2016-12-19,50.0
2016-12-20,-10.9524
2016-12-21,-10.4947
2016-12-22,-6.1987
2016-12-23,-10.1911
2016-12-27,-8.5106
2016-12-28,1.2112
2016-12-29,1.101
2016-12-30,-9.0909
2017-01-03,16.6667
2017-01-04,6.4286
2017-01-05,6.0403
2017-01-06,-11.3924
2017-01-09,-12.1429
2017-01-10,8.435
2017-01-11,-6.2793
2017-01-12,-4.0
2017-01-13,-0.8333
2017-01-17,5.8824
2017-01-18,-3.9683
2017-01-19,-4.9587
2017-01-20,0.0
2017-01-23,-1.3043
2017-01-24,-3.1938
2017-01-25,-14.9033
2017-01-26,6.9519
2017-01-27,16.6875
2017-01-30,-27.0487
2017-01-31,29.2217
2017-02-01,-17.2727
2017-02-02,3.5027
2017-02-03,10.8162
2017-02-06,-6.2275
2017-02-07,-1.4049
2017-02-08,15.8031
2017-02-09,-6.0403
2017-02-10,-1.25
2017-02-13,-3.6769
2017-02-14,-9.8874
2017-02-15,-10.0
2017-02-16,5.4012
2017-02-17,-10.981
2017-02-21,9.0461
2017-02-22,-9.5023
2017-02-23,6.6667
2017-02-24,6.25
2017-02-27,0.0
2017-02-28,17.647100000000002
2017-03-01,8.0
2017-03-02,-25.9259
2017-03-03,25.0
2017-03-06,3.5
2017-03-07,1.4493
2017-03-08,13.2143
2017-03-09,1.0515
2017-03-10,-12.487
2017-03-13,-2.3186999999999998
2017-03-14,-8.7645
2017-03-15,-17.8119
2017-03-16,9.0909
2017-03-17,0.2232
2017-03-20,3.7862
2017-03-21,-13.0186
2017-03-22,5.2632
2017-03-23,18.75
2017-03-24,-5.2632
2017-03-27,4.4444
2017-03-28,-19.016
2017-03-29,14.2857
2017-03-30,-7.9023
2017-03-31,9.8284
2017-04-03,-18.1818
2017-04-04,8.3333
2017-04-05,-5.1282
2017-04-06,1.6047
2017-04-07,-1.7456
2017-04-10,6.5144
2017-04-11,-10.1668
2017-04-12,-1.1494
2017-04-13,-14.1324
2017-04-17,-4.1667
2017-04-18,-1.9565000000000001
2017-04-19,4.4346
2017-04-20,1.9108
2017-04-21,8.125
2017-04-24,4.2389
2017-04-25,-17.1904
2017-04-26,-1.7856999999999998
2017-04-27,-8.4091
2017-04-28,19.1067
2017-05-01,0.0
2017-05-02,-20.0
2017-05-03,23.9583
2017-05-04,-19.6429
2017-05-05,25.2288
2017-05-08,-25.0522
2017-05-09,20.3343
2017-05-10,-24.8843
2017-05-11,1.5408
2017-05-12,1.9727000000000001
2017-05-15,7.1429
2017-05-16,0.0
2017-05-17,9.1667
2017-05-18,-6.3613
2017-05-19,-11.5489
2017-05-22,-0.4608
2017-05-23,-0.6173
2017-05-24,-3.1056
2017-05-25,-11.3782
2017-05-26,8.4991
2017-05-30,-12.5
2017-05-31,13.9048
2017-06-01,-3.5117000000000003
2017-06-02,24.7834
2017-06-05,-7.7778
2017-06-06,-20.4819
2017-06-07,-5.7576
2017-06-08,20.2894
2017-06-09,22.9618
2017-06-13,-29.3478
2017-06-14,16.6923
2017-06-15,18.6552
2017-06-16,-14.8889
2017-06-19,-0.7833
2017-06-21,-15.7895
2017-06-22,12.8125
2017-06-23,29.0859
2017-06-26,-3.4335
2017-06-27,-22.2222
2017-06-28,37.1429
2017-06-29,0.0
2017-06-30,0.0
2017-07-03,-21.875
2017-07-05,0.2667
2017-07-06,0.0
2017-07-07,-11.7021
2017-07-10,2.4096
2017-07-11,-2.3529
2017-07-12,23.494
2017-07-13,-4.878
2017-07-14,2.5641
2017-07-17,-0.3375
2017-07-18,0.3386
2017-07-19,-2.5
2017-07-20,-8.9744
2017-07-21,9.8592
2017-07-24,-10.2564
2017-07-25,-10.0
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,0.0
2017-07-31,-4.7619
2017-08-01,6.6667
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,-6.25
2017-08-08,0.0
2017-08-09,-26.3333
2017-08-10,14.0271
2017-08-11,-1.3492
2017-08-14,0.5632
2017-08-15,-4.0
2017-08-16,-16.6667
2017-08-17,30.0
2017-08-18,11.1538
2017-08-21,-13.6678
2017-08-22,-23.8477
2017-08-23,-23.6842
2017-08-24,10.3448
2017-08-25,-17.5
2017-08-28,7.5758
2017-08-29,69.0141
2017-08-30,7.9167
2017-08-31,-32.4324
2017-09-01,4.0
2017-09-06,-3.2967
2017-09-07,-19.8864
2017-09-08,20.5674
2017-09-11,80.5882
2017-09-12,-5.5375
2017-09-13,0.0
2017-09-15,-13.7931
2017-09-18,8.0
2017-09-19,-23.7037
2017-09-20,10.1942
2017-09-21,32.5991
2017-09-22,-3.9867
2017-09-25,-24.5675
2017-09-26,30.2752
2017-09-28,-7.0423
2017-09-29,-10.6061
2017-10-02,25.0
2017-10-03,-15.2542
2017-10-05,0.4
2017-10-09,20.9363
2017-10-10,7.7253
2017-10-11,0.0
2017-10-12,0.9174
2017-10-17,21.2121
2017-10-18,0.0
2017-10-19,-10.0
2017-10-20,11.1111
2017-10-23,0.0
2017-10-24,-22.5
2017-10-25,-3.2258
2017-10-26,0.0
2017-10-27,30.0
2017-10-30,-23.0769
2017-10-31,0.3333
2017-11-01,32.5581
2017-11-02,12.782
2017-11-03,-27.3333
2017-11-06,3.9755000000000003
2017-11-07,0.0
2017-11-08,2.5882
2017-11-09,-3.5694
2017-11-10,-10.5099
2017-11-13,-0.3322
2017-11-14,5.6333
2017-11-15,-5.3329
2017-11-16,0.0
2017-11-20,0.0
2017-11-21,-8.3333
2017-11-22,0.0
2017-11-24,0.0
2017-11-27,18.1818
2017-11-28,-15.3846
2017-11-29,4.5091
2017-11-30,31.872
2017-12-01,-46.9657
2017-12-04,61.1443
2017-12-05,-2.2075
2017-12-06,42.0679
2017-12-07,-16.6667
2017-12-08,-27.4667
2017-12-11,54.4118
2017-12-12,-35.0
2017-12-13,0.0
2017-12-14,0.7326
2017-12-15,-0.3636
2017-12-18,4.7445
2017-12-19,-4.878
2017-12-20,0.7326
2017-12-21,-26.5455
2017-12-22,0.0
2017-12-26,23.7624
2017-12-27,4.0
2017-12-28,15.3846
2017-12-29,50.0
2018-01-02,-23.8889
2018-01-03,2.1898
2018-01-04,21.8571
2018-01-05,20.1641
2018-01-08,-10.2439
2018-01-09,13.0435
2018-01-10,-2.9808
2018-01-11,-15.7582
2018-01-12,-5.8824
2018-01-16,-2.625
2018-01-17,30.4236
2018-01-18,-13.878
2018-01-19,14.2857
2018-01-22,4.0
2018-01-23,-16.3462
2018-01-24,-5.7471
2018-01-26,16.8293
2018-01-29,-15.8664
2018-01-30,-3.4739
2018-01-31,-3.599
2018-02-01,-46.6667
2018-02-02,38.0
2018-02-05,-13.0435
2018-02-06,25.0
2018-02-07,0.0
2018-02-08,11.6667
2018-02-09,-10.4478
2018-02-12,0.0
2018-02-13,-0.3333
2018-02-14,0.3344
2018-02-20,-14.3333
2018-02-21,16.3424
2018-02-22,-14.0468
2018-02-28,7.0039
2018-03-01,-5.4545
2018-03-05,-7.6923
2018-03-06,24.1667
2018-03-07,-16.1074
2018-03-08,1.96
2018-03-09,0.0392
2018-03-12,17.2549
2018-03-14,-16.388
2018-03-15,0.0
2018-03-16,0.0
2018-03-20,0.0
2018-03-22,18.4
2018-03-23,-11.824300000000001
2018-03-27,0.0958
2018-03-28,8.612400000000001
2018-03-29,-29.5154
2018-04-02,25.0
2018-04-03,-4.0
2018-04-04,-0.9375
2018-04-05,19.7897
2018-04-06,1.8258
2018-04-09,-4.1379
2018-04-10,0.0
2018-04-11,-27.3381
2018-04-13,9.4059
2018-04-18,25.7919
2018-04-19,0.3597
2018-04-20,-37.276
2018-04-23,4.5714
2018-04-25,1.0929
2018-04-26,0.5405
2018-04-27,13.7097
2018-05-01,-12.0567
2018-05-02,0.0
2018-05-03,-18.8172
2018-05-04,78.8079
2018-05-07,-17.037
2018-05-08,16.0714
2018-05-09,-1.5385
2018-05-11,-41.0156
2018-05-14,5.9603
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-22,3.125
2018-05-23,45.4545
2018-05-24,-31.25
2018-05-25,10.6061
2018-05-29,-6.8493
2018-05-30,33.5294
2018-05-31,-16.2996
2018-06-01,5.2632
2018-06-05,-5.0
2018-06-07,-0.5263
2018-06-08,8.7302
2018-06-11,-8.0292
2018-06-12,0.0
2018-06-14,-12.6984
2018-06-19,10.9091
2018-06-20,4.3716
2018-06-21,-21.466
2018-06-22,-8.0
2018-06-25,-11.5942
2018-06-26,22.9508
2018-06-27,-18.6667
2018-06-28,0.8197
2018-06-29,5.4878
2018-07-02,-5.2023
2018-07-05,-0.813
2018-07-06,0.0
2018-07-11,0.0
2018-07-13,0.0
2018-07-17,0.0
2018-07-18,-18.0328
2018-07-19,0.0
2018-07-20,-17.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,2.4096
2018-07-27,-2.3529
2018-07-30,0.9639
2018-08-01,-0.9547
2018-08-02,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-09,0.0
2018-08-10,-49.3976
2018-08-13,111.9048
2018-08-15,79.7753
2018-08-16,-15.0
2018-08-17,-7.6103
2018-08-20,-4.6558
2018-08-21,-10.6845
2018-08-22,83.1776
2018-08-24,-38.7755
2018-08-27,-16.5833
2018-08-29,39.8601
2018-08-31,-2.4286
2018-09-04,-27.4158
2018-09-05,39.1831
2018-09-06,-13.0435
2018-09-07,-25.0
2018-09-10,15.2778
2018-09-11,33.012
2018-09-12,-27.5362
2018-09-13,-8.0
2018-09-14,29.3478
2018-09-17,-28.5714
2018-09-18,21.1765
2018-09-19,-32.0388
2018-09-20,-11.0
2018-09-24,-5.939
2018-09-25,74.0614
2018-09-26,37.2549
2018-09-27,41.4286
2018-09-28,-9.0909
2018-10-01,0.0
2018-10-02,-25.0
2018-10-03,25.9259
2018-10-05,5.8824
2018-10-08,-20.8333
2018-10-10,12.2807
2018-10-11,12.5
2018-10-16,0.0
2018-10-17,11.1111
2018-10-19,-19.0
2018-10-22,-7.4074
2018-10-23,-3.6667
2018-10-24,38.4083
2018-10-25,-25.0
2018-10-26,45.7333
2018-10-29,-31.3815
2018-10-31,0.0
2018-11-01,65.3333
2018-11-02,-19.3548
2018-11-05,12.5
2018-11-06,0.0
2018-11-07,-32.8889
2018-11-08,26.5894
2018-11-09,-49.6992
2018-11-15,97.6079
2018-11-20,-52.6316
2018-11-27,33.3333
2018-11-30,-33.3333
2018-12-07,0.0
2018-12-10,20.0
2018-12-11,-16.6667
2018-12-12,0.0
2018-12-14,7.25
2018-12-17,-4.1375
2018-12-18,-11.2462
2018-12-20,11.9863
2018-12-24,-10.7034
2018-12-26,19.1781
2018-12-27,14.9425
2018-12-28,0.0
2018-12-31,-25.0
2019-01-02,45.6
2019-01-03,-31.3187
2019-01-04,21.3333
2019-01-07,34.0659
2019-01-09,31.1475
2019-01-10,-53.125
2019-01-14,6.6667
2019-01-15,1.0
2019-01-16,-7.1782
2019-01-22,-6.6667
2019-01-28,0.0
2019-01-29,128.5714
2019-02-01,-55.625
2019-02-06,0.0
2019-02-13,83.0986
2019-02-20,0.0
2019-02-21,-37.3846
2019-02-22,-23.8329
2019-02-26,55.1613
2019-03-11,-34.5114
2019-03-15,53.9683
2019-03-20,-36.0825
2019-03-21,0.0
2019-03-22,2.8226
2019-03-27,0.0
2019-03-28,-2.7451
2019-04-03,0.0
2019-04-04,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-15,0.0
2019-04-16,0.0
2019-04-22,0.0
2019-04-25,0.0
2019-04-26,-3.2258
2019-04-29,0.0
2019-04-30,0.0
2019-05-07,0.0
2019-05-10,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,-28.3333
2019-05-17,0.0
2019-05-24,16.2791
2019-05-29,0.0
2019-05-31,-16.0
2019-06-07,0.0
2019-06-10,0.0
2019-06-11,243.8095
2019-06-12,-44.5983
2019-06-13,125.0
2019-06-14,0.0
2019-06-17,-27.7778
2019-06-18,38.4615
2019-06-19,-44.4444
2019-06-26,-24.0
2019-07-01,-21.0526
2019-07-05,1.6667
2019-07-08,31.9672
2019-07-10,-24.2236
2019-07-11,0.0
2019-07-12,31.1475
2019-07-15,-23.75
2019-07-17,145.9016
2019-07-19,-46.6667
2019-07-22,72.5
2019-07-23,15.942
2019-07-24,48.75
2019-07-25,-10.1849
2019-07-26,-23.0445
2019-07-29,33.7386
2019-07-31,-22.7273
2019-08-05,38.2353
2019-08-08,-14.8936
2019-08-12,-37.0
2019-08-15,16.6667
2019-08-20,-14.2857
2019-08-23,-26.7937
2019-08-27,23.5906
2019-09-04,-10.0877
2019-09-11,-20.0
2019-09-12,0.0
2019-09-13,0.0
2019-09-17,-19.5122
2019-09-19,11.2727
2019-09-24,44.3355
2019-09-27,3.7736
2019-10-01,6.6818
2019-10-04,66.1696
2019-10-07,-18.7179
2019-10-09,-33.7539
2019-10-15,-0.9524
2019-10-21,-13.461500000000001
2019-10-22,56.6667
2019-10-23,-29.078
2019-10-24,-25.0
2019-10-25,69.0667
2019-10-28,-40.8517
2019-10-31,0.0
2019-11-01,80.0
2019-11-06,-44.4444
2019-11-08,-1.3333
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,74.3243
2019-11-14,-45.7364
2019-11-20,-8.5714
2019-11-22,1.5625
2019-11-25,0.0
2019-11-27,0.0
2019-12-02,1.9231
2019-12-04,-1.8868
2019-12-06,-1.5385
2019-12-12,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-23,-6.25
2019-12-24,0.0
2019-12-27,-15.0
2019-12-30,0.0
2019-12-31,-5.8824
2020-01-02,137.5
2020-01-03,-12.2807
2020-01-14,-53.0
2020-01-15,20.1064
2020-01-21,-16.7405
2020-01-30,0.0
2020-02-03,70.2128
2020-02-04,0.0
2020-02-05,-41.25
2020-02-11,0.0
2020-02-13,0.0
2020-02-20,0.0
2020-02-21,-6.383
2020-03-02,31.8182
2020-03-04,-24.1379
2020-03-06,0.0
2020-03-09,-29.5455
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,-22.5806
2020-03-18,0.0
2020-03-23,-20.8333
2020-03-24,0.0
2020-03-25,10.526299999999999
2020-03-27,4.7619
2020-03-31,0.0
2020-04-15,-9.0909
2020-04-17,15.0
2020-04-21,4.3478
2020-04-22,0.0
2020-04-24,64.5833
2020-04-27,-39.2405
2020-04-29,8.3333
2020-05-01,0.0
2020-05-06,-3.8462
2020-05-07,0.0
2020-05-12,0.0
2020-05-13,92.0
2020-05-15,-47.9167
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-06-01,220.0
2020-06-02,-2.5
2020-06-03,-34.6154
2020-06-04,48.4314
2020-06-05,17.041
2020-06-09,-21.5576
2020-06-10,6.5468
2020-06-11,7.4949
2020-06-16,-35.9296
2020-06-17,35.2941
2020-06-18,26.087
2020-06-19,-2.2989
2020-06-23,-38.8235
2020-06-24,69.2308
2020-06-29,-7.2727
2020-06-30,-4.4118
2020-07-02,-15.3846
2020-07-07,0.0
2020-07-08,0.0
2020-07-16,21.2121
2020-07-20,-24.375
2020-07-22,32.2314
2020-07-23,11.25
2020-07-28,-33.2022
2020-07-31,51.3877
