ticker,SNTZ US Equity
2002-12-04,-33.3333
2002-12-05,-10.0
2002-12-06,0.0
2002-12-09,-11.1111
2002-12-10,-25.0
2002-12-11,-16.6667
2002-12-19,-20.0
2002-12-23,-31.25
2003-01-22,-41.8182
2003-01-24,-21.875
2003-01-31,0.0
2003-02-05,-12.0
2003-02-10,140.9091
2003-02-11,-71.6981
2003-02-21,0.0
2003-03-12,-13.3333
2003-03-26,346.1538
2003-05-06,-8.6207
2003-05-08,-75.4717
2003-05-22,0.0
2003-07-08,0.0
2003-09-03,53.8462
2003-09-29,-35.0
2003-12-24,7.6923
2005-02-17,7.1429
2005-03-29,0.0
2005-04-07,0.0
2005-04-15,0.0
2005-12-30,0.0
2006-01-12,-46.6667
2006-04-27,150.0
2006-05-02,300.0
2006-05-03,18.75
2006-05-05,-42.1053
2006-05-09,63.6364
2006-05-11,11.1111
2006-05-12,-30.0
2006-05-15,2.8571
2006-05-24,19.4444
2006-05-25,-6.9767
2006-05-26,-36.25
2006-05-30,47.0588
2006-06-13,-40.0
2006-06-14,-66.6667
2006-06-15,0.0
2006-06-16,-66.6667
2006-06-19,90.0
2006-06-20,5.2632
2006-06-21,90.0
2006-06-22,26.3158
2006-06-23,-37.5
2006-06-26,16.6667
2006-06-27,-40.0
2006-06-28,33.3333
2006-06-29,-6.4286
2006-06-30,37.4046
2006-07-03,33.3333
2006-07-05,25.0
2006-07-06,-6.6667
2006-07-07,-10.7143
2006-07-10,24.0
2006-07-11,-12.9032
2006-07-12,-48.1481
2006-07-13,-42.8571
2006-07-14,31.25
2006-07-17,-2.8571
2006-07-18,-47.0588
2006-07-19,-22.2222
2006-07-20,14.2857
2006-07-21,3.125
2006-07-24,21.2121
2006-07-25,110.0
2006-07-26,90.4762
2006-07-27,-37.5
2006-07-28,70.0
2006-07-31,23.5294
2006-08-01,-23.8095
2006-08-02,-55.0
2006-08-03,-16.6667
2006-08-04,-33.3333
2006-08-07,-15.0
2006-08-08,29.4118
2006-08-09,-9.0909
2006-08-10,-10.0
2006-08-11,0.0
2006-08-14,-16.6667
2006-08-15,3.3333
2006-08-16,-3.2258
2006-08-17,30.0
2006-08-18,-10.2564
2006-08-21,2.8571
2006-08-22,-11.1111
2006-08-23,-18.75
2006-08-24,6.25
2006-08-25,4.9774
2006-08-28,13.7931
2006-08-29,-6.0606
2006-08-30,-3.2258
2006-08-31,-6.6667
2006-09-01,3.5714
2006-09-05,-7.7586
2006-09-06,-3.7382999999999997
2006-09-07,-10.6796
2006-09-08,-4.3478
2006-09-11,-13.6364
2006-09-12,-15.7895
2006-09-13,0.0
2006-09-14,12.5
2006-09-15,27.7778
2006-09-18,-8.6957
2006-09-19,0.0
2006-09-20,4.7619
2006-09-21,0.0
2006-09-22,-9.0909
2006-09-25,-15.0
2006-09-26,0.0
2006-09-27,17.647100000000002
2006-09-28,-15.0
2006-09-29,11.7647
2006-10-02,0.0
2006-10-03,-5.2632
2006-10-04,5.5556
2006-10-05,5.2632
2006-10-06,-5.0
2006-10-09,0.0
2006-10-10,0.0
2006-10-11,-10.526299999999999
2006-10-12,0.0
2006-10-13,5.8824
2006-10-16,0.0
2006-10-17,-5.5556
2006-10-18,-5.8824
2006-10-19,0.0
2006-10-20,6.25
2006-10-23,-5.8824
2006-10-24,0.0
2006-10-26,0.0
2006-10-27,-12.5
2006-10-30,-14.2857
2006-10-31,25.0
2006-11-01,-20.0
2006-11-02,0.0
2006-11-03,16.6667
2006-11-06,-28.5714
2006-11-07,20.0
2006-11-08,8.3333
2006-11-09,-7.6923
2006-11-10,16.6667
2006-11-13,-7.1429
2006-11-14,-7.6923
2006-11-15,14.5833
2006-11-16,1.8182
2006-11-17,0.0
2006-11-20,-14.2857
2006-11-21,-8.3333
2006-11-22,-9.0909
2006-11-27,0.0
2006-11-28,-3.75
2006-11-29,-2.5974
2006-11-30,-10.6667
2006-12-01,19.403
2006-12-04,10.0
2006-12-06,0.0
2006-12-07,-9.0909
2006-12-08,10.0
2006-12-11,-11.3636
2006-12-12,2.5641
2006-12-13,-16.25
2006-12-14,19.403
2006-12-15,-16.25
2006-12-18,19.403
2006-12-19,-16.25
2006-12-20,0.0
2006-12-22,0.0
2006-12-26,-1.4925
2006-12-27,-3.0303
2006-12-28,0.0
2006-12-29,0.0
2007-01-03,4.6875
2007-01-04,0.0
2007-01-05,19.403
2007-01-08,0.0
2007-01-09,-2.5
2007-01-10,0.0
2007-01-11,-24.359
2007-01-12,8.4746
2007-01-17,-4.6875
2007-01-18,4.918
2007-01-19,9.375
2007-01-22,-17.1429
2007-01-23,-17.2414
2007-01-24,-54.1667
2007-01-25,-18.1818
2007-01-26,-38.8889
2007-01-29,18.1818
2007-01-30,46.1538
2007-01-31,-5.2632
2007-02-01,-11.1111
2007-02-02,0.0
2007-02-05,-18.75
2007-02-06,-23.0769
2007-02-07,-20.0
2007-02-08,0.0
2007-02-09,0.0
2007-02-12,0.0
2007-02-13,-25.0
2007-02-14,0.0
2007-02-15,0.0
2007-02-16,0.0
2007-02-20,-16.6667
2007-02-21,0.0
2007-02-22,0.0
2007-02-23,20.0
2007-02-26,-16.6667
2007-02-27,-40.0
2007-02-28,66.6667
2007-03-01,-40.0
2007-03-02,0.0
2007-03-05,0.0
2007-03-06,0.0
2007-03-07,-33.3333
2007-03-08,50.0
2007-03-09,0.0
2007-03-12,0.0
2007-03-13,0.0
2007-03-14,0.0
2007-03-15,0.0
2007-03-16,0.0
2007-03-19,0.0
2007-03-20,0.0
2007-03-21,0.0
2007-03-22,-33.3333
2007-03-23,50.0
2007-03-26,0.0
2007-03-27,-33.3333
2007-03-28,0.0
2007-03-29,50.0
2007-03-30,0.0
2007-04-02,0.0
2007-04-03,0.0
2007-04-04,0.0
2007-04-05,-33.3333
2007-04-09,0.0
2007-04-10,0.0
2007-04-12,50.0
2007-04-13,0.0
2007-04-16,-33.3333
2007-04-17,50.0
2007-04-18,0.0
2007-04-19,66.6667
2007-04-20,-40.0
2007-04-23,-33.3333
2007-04-24,50.0
2007-04-25,-33.3333
2007-04-26,0.0
2007-04-27,-20.0
2007-04-30,-88.0
2007-05-01,316.6667
2007-05-02,-20.0
2007-05-03,72.5
2007-05-04,-5.7971
2007-05-07,-46.1538
2007-05-08,0.0
2007-05-09,71.4286
2007-05-10,-30.0
2007-05-11,138.0952
2007-05-17,-30.0
2007-05-18,0.0
2007-05-21,-42.8571
2007-05-22,-75.0
2007-05-23,20.0
2007-05-24,-25.0
2007-05-25,-72.2222
2007-05-29,0.0
2007-05-30,0.0
2007-05-31,-20.0
2007-06-01,-25.0
2007-06-04,12.5
2007-06-05,-18.5185
2007-06-06,0.0
2007-06-07,-18.1818
2007-06-08,-11.1111
2007-06-11,12.5
2007-06-12,-22.2222
2007-06-13,-28.5714
2007-06-14,-50.0
2007-06-15,20.0
2007-06-18,-16.6667
2007-06-19,20.0
2007-06-20,0.0
2007-06-21,-16.6667
2007-06-22,20.0
2007-06-25,0.0
2007-06-26,-16.6667
2007-06-27,0.0
2007-06-28,0.0
2007-06-29,0.0
2007-07-02,0.0
2007-07-03,-40.0
2007-07-05,0.0
2007-07-06,66.6667
2007-07-09,0.0
2007-07-10,0.0
2007-07-11,0.0
2007-07-12,20.0
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,0.0
2007-07-18,-16.6667
2007-07-19,0.0
2007-07-20,0.0
2007-07-23,20.0
2007-07-25,-16.6667
2007-07-26,-40.0
2007-07-27,66.6667
2007-07-31,0.0
2007-08-03,0.0
2007-08-07,0.0
2007-08-08,0.0
2007-08-10,0.0
2007-08-13,0.0
2007-08-15,-40.0
2007-08-16,100.0
2007-08-17,0.0
2007-08-20,-16.6667
2007-08-21,-40.0
2007-08-22,0.0
2007-08-23,-33.3333
2007-08-24,0.0
2007-08-27,50.0
2007-08-28,-33.3333
2007-08-29,50.0
2007-08-30,0.0
2007-08-31,0.0
2007-09-04,0.0
2007-09-05,0.0
2007-09-06,0.0
2007-09-07,0.0
2007-09-10,-33.3333
2007-09-13,50.0
2007-09-19,0.0
2007-09-21,0.0
2007-09-26,0.0
2007-09-27,0.0
2007-09-28,-33.3333
2007-10-01,50.0
2007-10-03,0.0
2007-10-04,-33.3333
2007-10-08,-20.0
2007-11-15,10.0
2007-11-16,0.0
2007-11-19,9.0909
2007-11-21,0.0
2007-11-23,-66.6667
2007-11-26,0.0
2007-11-28,5.5
2007-12-10,184.3602
2007-12-14,33.1667
2007-12-17,191.6145
2007-12-18,-14.1631
2007-12-19,-84.95
2007-12-20,620.9302
2007-12-21,10.5991
2007-12-24,15.0
2007-12-26,35.5072
2007-12-27,32.3529
2007-12-28,5.0505
2007-12-31,-43.2692
2008-01-02,-16.9492
2008-01-03,-42.8571
2008-01-04,8.5714
2008-01-07,42.7632
2008-01-08,-30.4147
2008-01-09,-10.596
2008-01-10,-23.7037
2008-01-11,-1.9417
2008-01-14,1.9802
2008-01-15,-9.7087
2008-01-16,-12.9032
2008-01-17,7.4074
2008-01-18,-2.2989
2008-01-22,-9.4118
2008-01-23,-2.5974
2008-01-24,6.6667
2008-01-25,0.0
2008-01-28,2.5
2008-01-29,1.2195
2008-01-30,-12.0482
2008-01-31,-4.1096
2008-02-01,0.0
2008-02-04,1.4285999999999999
2008-02-05,-2.8169
2008-02-06,-13.0435
2008-02-07,-3.3333
2008-02-08,-20.6897
2008-02-11,-8.6957
2008-02-12,28.5714
2008-02-13,-14.8148
2008-02-14,6.5217
2008-02-15,7.1429
2008-02-19,10.4762
2008-02-20,0.0
2008-02-21,-3.4483
2008-02-22,-8.9286
2008-02-25,-1.9607999999999999
2008-02-26,-20.0
2008-02-27,0.0
2008-02-28,12.5
2008-02-29,0.0
2008-03-03,-4.4444
2008-03-04,-2.3256
2008-03-05,-4.7619
2008-03-06,-17.5
2008-03-07,6.0606
2008-03-10,-22.8571
2008-03-11,-22.2222
2008-03-12,-14.2857
2008-03-13,33.3333
2008-03-14,-16.25
2008-03-17,34.3284
2008-03-18,-25.9259
2008-03-19,20.0
2008-03-20,-16.6667
2008-03-24,-7.5
2008-03-25,-29.7297
2008-03-26,-7.6923
2008-03-27,-4.1667
2008-03-28,21.7391
2008-03-31,-7.1429
2008-04-01,0.0
2008-04-02,0.0
2008-04-03,-7.6923
2008-04-04,-8.3333
2008-04-07,9.0909
2008-04-08,0.0
2008-04-09,-4.1667
2008-04-10,-4.3478
2008-04-11,0.0
2008-04-14,-4.5455
2008-04-15,0.0
2008-04-16,-19.0476
2008-04-17,5.8824
2008-04-18,-11.1111
2008-04-21,0.0
2008-04-22,0.0
2008-04-23,0.0
2008-04-24,50.0
2008-04-25,58.3333
2008-04-28,0.0
2008-04-29,-15.7895
2008-04-30,-12.5
2008-05-01,7.1429
2008-05-02,-23.3333
2008-05-05,-8.6957
2008-05-06,4.7619
2008-05-07,-9.0909
2008-05-08,-10.0
2008-05-09,5.5556
2008-05-12,5.2632
2008-05-13,20.0
2008-05-14,0.0
2008-05-15,-20.8333
2008-05-16,-3.1579
2008-05-19,-2.1739
2008-05-20,0.0
2008-05-21,-8.3333
2008-05-22,-9.0909
2008-05-23,-5.3333
2008-05-27,-14.0845
2008-05-28,14.7541
2008-05-29,57.1429
2008-05-30,-36.3636
2008-06-02,27.1429
2008-06-03,-10.1124
2008-06-04,-2.5
2008-06-05,-3.8462
2008-06-06,-6.6667
2008-06-09,5.7143
2008-06-10,35.1351
2008-06-11,5.0
2008-06-12,18.0952
2008-06-13,-20.9677
2008-06-16,-13.2653
2008-06-17,-10.5882
2008-06-18,11.8421
2008-06-19,-8.2353
2008-06-20,-3.8462
2008-06-23,-12.0
2008-06-24,-13.6364
2008-06-25,-3.5088
2008-06-26,16.3636
2008-06-27,9.375
2008-06-30,-21.4286
2008-07-01,3.6364
2008-07-02,-3.5088
2008-07-03,-1.8182
2008-07-07,-12.963
2008-07-08,-4.2553
2008-07-09,22.2222
2008-07-10,-9.0909
2008-07-11,-2.0
2008-07-14,-8.1633
2008-07-15,-11.1111
2008-07-16,-20.0
2008-07-17,0.0
2008-07-18,6.25
2008-07-21,-17.647100000000002
2008-07-22,7.1429
2008-07-23,0.0
2008-07-24,-6.6667
2008-07-25,-14.2857
2008-07-28,-8.3333
2008-07-29,4.5455
2008-07-30,-8.6957
2008-07-31,4.7619
2008-08-01,-15.9091
2008-08-04,2.7027
2008-08-05,23.6842
2008-08-06,31.9149
2008-08-07,-3.8306
2008-08-08,-12.7883
2008-08-11,-15.3846
2008-08-12,9.0909
2008-08-13,4.1667
2008-08-14,-8.0
2008-08-15,-4.3478
2008-08-18,0.0
2008-08-19,0.0
2008-08-20,-9.0909
2008-08-21,-5.0
2008-08-22,5.2632
2008-08-25,10.0
2008-08-26,-13.6364
2008-08-27,10.526299999999999
2008-08-28,0.0
2008-08-29,4.7619
2008-09-02,6.8182
2008-09-03,44.6809
2008-09-04,-20.5882
2008-09-05,-22.2222
2008-09-08,-9.5238
2008-09-09,-21.0526
2008-09-10,-20.0
2008-09-11,16.6667
2008-09-12,-7.1429
2008-09-15,0.0
2008-09-16,-15.3846
2008-09-17,-13.6364
2008-09-18,-5.2632
2008-09-19,-16.6667
2008-09-22,126.6667
2008-09-23,-5.8824
2008-09-24,-6.25
2008-09-25,6.6667
2008-09-26,0.0
2008-09-29,12.5
2008-09-30,-52.7778
2008-10-01,-29.4118
2008-10-02,33.3333
2008-10-03,0.0
2008-10-06,-25.0
2008-10-07,-16.6667
2008-10-08,0.0
2008-10-09,0.0
2008-10-10,-20.0
2008-10-13,-12.5
2008-10-14,39.2857
2008-10-15,2.5641
2008-10-16,10.0
2008-10-17,0.0
2008-10-20,-9.0909
2008-10-21,-16.25
2008-10-22,-28.3582
2008-10-23,16.6667
2008-10-24,-14.2857
2008-10-27,-33.3333
2008-10-28,0.0
2008-10-29,-9.375
2008-10-30,10.3448
2008-10-31,0.0
2008-11-03,0.0
2008-11-04,0.0
2008-11-05,0.0
2008-11-06,-6.25
2008-11-07,0.0
2008-11-10,0.0
2008-11-11,0.0
2008-11-12,-13.3333
2008-11-13,15.3846
2008-11-14,-10.0
2008-11-17,11.1111
2008-11-18,0.0
2008-11-19,-26.6667
2008-11-20,-13.6364
2008-11-21,-15.7895
2008-11-24,12.5
2008-11-25,5.5556
2008-11-26,10.526299999999999
2008-11-28,-9.5238
2008-12-01,10.526299999999999
2008-12-02,0.0
2008-12-03,14.2857
2008-12-04,87.5
2008-12-05,-53.3333
2008-12-08,-23.8095
2008-12-09,-31.25
2008-12-10,-9.0909
2008-12-11,10.0
2008-12-12,-9.0909
2008-12-15,30.0
2008-12-16,-15.3846
2008-12-17,27.2727
2008-12-18,0.0
2008-12-19,28.5714
2008-12-22,-11.1111
2008-12-23,-31.25
2008-12-26,1.8182
2008-12-29,-60.0
2008-12-30,142.8571
2008-12-31,-58.8235
2009-01-05,7.1429
2009-01-06,-13.3333
2009-01-07,-23.0769
2009-01-08,-35.0
2009-01-13,1207.6923
2009-01-14,-52.9412
2009-01-16,22.5
2009-01-20,-65.3061
2009-01-21,188.2353
2009-01-22,-59.1837
2009-01-23,0.0
2009-01-26,0.0
2009-01-27,-25.0
2009-01-28,0.0
2009-01-30,33.3333
2009-02-03,0.0
2009-02-19,-75.0
2009-02-20,0.0
2009-02-23,0.0
2009-02-24,0.0
2009-03-02,100.0
2009-03-03,0.0
2009-03-04,0.0
2009-03-05,0.0
2009-03-12,0.0
2009-03-13,50.0
2009-03-16,140.0
2009-03-26,-8.3333
2009-04-02,6.0606
2009-04-09,0.0
2009-04-22,-84.2857
2009-05-08,9.0909
2009-05-12,0.0
2009-05-14,0.0
2009-05-15,0.0
2009-05-18,0.0
2009-05-19,33.3333
2009-05-22,0.0
2009-05-29,0.0
2009-06-02,0.0
2009-06-05,0.0
2009-06-15,337.5
2009-06-16,-82.8571
2009-06-18,0.0
2009-06-19,-16.6667
2009-06-23,24.0
2009-06-26,0.0
2009-07-02,464.5161
2009-07-27,-82.2857
2009-07-28,448.3871
2009-07-29,-80.8824
2009-08-04,0.0
2009-08-06,423.0769
2009-08-07,-80.8824
2009-08-19,0.0
2009-08-25,0.0
2009-08-26,361.5385
2009-09-01,-78.3333
2009-09-02,423.0769
2009-09-10,-79.1176
2009-10-01,0.0
2009-10-13,0.0
2009-10-23,0.0
2009-11-02,0.0
2009-11-18,0.0
2009-11-20,0.0
2009-11-23,0.0
2009-11-27,0.0
2009-12-01,0.0
2009-12-03,0.0
2009-12-07,0.0
2009-12-09,0.0
2009-12-15,0.0
2009-12-17,0.0
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-28,0.0
2009-12-30,1.4085
2009-12-31,0.0
2010-01-05,108.3333
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,0.0
2010-01-19,-52.0
2010-01-29,0.0
2010-03-08,108.3333
2010-03-10,80.0
2010-03-12,0.0
2010-03-25,-66.6667
2010-04-27,-27.7778
2010-05-20,0.0
2010-06-14,-38.4615
2010-06-25,0.0
2010-07-01,0.0
2010-07-14,25.0
2010-07-27,0.0
2010-08-11,-20.0
2010-08-24,0.0
2010-08-27,475.0
2010-08-30,-82.6087
2010-10-04,0.0
2010-12-02,0.0
2010-12-09,0.0
2010-12-10,625.0
2010-12-13,-86.2069
2010-12-17,0.0
2011-02-02,0.0
2011-03-09,0.0
2011-03-14,0.0
2011-05-17,-89.6875
2011-06-22,0.0
2011-08-16,0.0
2011-08-19,1.5152
2011-10-13,0.0
2012-03-27,19.403
2012-03-30,-17.5
2012-04-26,0.0
2012-07-30,0.0
2012-08-13,0.0
2012-08-23,0.0
2012-12-21,-95.4545
2013-01-25,-33.3333
2013-04-01,0.0
2013-07-03,0.0
2013-07-24,0.0
2013-09-03,0.0
2013-09-10,0.0
2013-10-11,479900.0
2013-10-31,-99.9792
2013-11-22,0.0
2013-11-26,0.0
2013-12-05,0.0
2014-02-24,0.0
2014-04-14,0.0
2014-04-24,0.0
2014-07-28,0.0
2014-09-12,0.0
2014-10-09,0.0
2014-12-24,0.0
2015-01-29,0.0
2015-04-24,0.0
2016-10-19,0.0
2016-11-22,0.0
2018-02-15,-20.0
