ticker,ESRT US Equity
2014-02-24,-0.0668
2014-02-25,0.4013
2014-02-26,0.1332
2014-02-27,0.7319
2014-02-28,1.1889
2014-03-03,-1.436
2014-03-04,1.6556
2014-03-05,-0.3909
2014-03-06,-1.308
2014-03-07,-0.994
2014-03-10,-0.0669
2014-03-11,0.134
2014-03-12,-0.3679
2014-03-13,0.2026
2014-03-14,-0.2022
2014-03-17,0.7427
2014-03-18,0.4021
2014-03-19,-0.6676
2014-03-20,-0.4704
2014-03-21,1.9581
2014-03-24,-0.2649
2014-03-25,-0.1992
2014-03-26,-1.1976
2014-03-27,1.0101
2014-03-28,0.2667
2014-03-31,0.4654
2014-04-01,1.456
2014-04-02,0.0
2014-04-03,-1.1089
2014-04-04,-0.5937
2014-04-07,0.0664
2014-04-08,-1.061
2014-04-09,0.134
2014-04-10,-0.2677
2014-04-11,0.0
2014-04-14,-0.5369
2014-04-15,0.135
2014-04-16,1.6173
2014-04-17,0.3316
2014-04-21,0.7931
2014-04-22,1.2459
2014-04-23,-0.3238
2014-04-24,-0.3899
2014-04-25,-0.848
2014-04-28,0.8553
2014-04-29,-0.5219
2014-04-30,0.3279
2014-05-01,0.3268
2014-05-02,1.4332
2014-05-05,-1.5413999999999999
2014-05-06,0.3262
2014-05-07,2.8609
2014-05-08,2.2124
2014-05-09,1.6698
2014-05-12,1.8856000000000002
2014-05-13,0.3582
2014-05-14,1.3682
2014-05-15,-1.2324
2014-05-16,0.6536
2014-05-19,-0.1771
2014-05-20,-0.6505
2014-05-21,-1.25
2014-05-22,0.0
2014-05-23,0.1808
2014-05-27,-0.1203
2014-05-28,0.3012
2014-05-29,-0.961
2014-05-30,-0.6064
2014-06-02,0.6711
2014-06-03,2.1212
2014-06-04,-0.5341
2014-06-05,2.5060000000000002
2014-06-06,-0.0582
2014-06-09,-0.5242
2014-06-10,-1.5808
2014-06-11,-1.1005
2014-06-12,-0.9674
2014-06-13,1.8315000000000001
2014-06-16,-0.8993
2014-06-17,-0.9679
2014-06-18,0.5498
2014-06-19,1.2151
2014-06-20,0.4802
2014-06-23,0.1792
2014-06-24,-0.1789
2014-06-25,-1.2545
2014-06-26,-0.1815
2014-06-27,0.7879
2014-06-30,-0.7817
2014-07-01,0.8485
2014-07-02,0.0601
2014-07-03,-0.6006
2014-07-07,0.5438
2014-07-08,0.601
2014-07-09,-0.4779
2014-07-10,-0.9004
2014-07-11,-0.5451
2014-07-14,0.5481
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,-0.9691
2014-07-18,0.367
2014-07-21,-0.6703
2014-07-22,0.9202
2014-07-23,0.6079
2014-07-24,-0.3625
2014-07-25,-0.5458
2014-07-28,0.3049
2014-07-29,-0.304
2014-07-30,-0.4878
2014-07-31,-0.4902
2014-08-01,0.3695
2014-08-04,1.0429
2014-08-05,-1.0322
2014-08-06,-2.5766999999999998
2014-08-07,1.2594
2014-08-08,-0.0622
2014-08-11,1.369
2014-08-12,-0.8594
2014-08-13,1.1146
2014-08-14,0.4899
2014-08-15,0.4875
2014-08-18,0.0
2014-08-19,-0.3032
2014-08-20,1.0949
2014-08-21,0.1805
2014-08-22,-1.0811
2014-08-25,0.3643
2014-08-26,0.0605
2014-08-27,-0.6046
2014-08-28,-0.5474
2014-08-29,0.5505
2014-09-02,0.1217
2014-09-03,-0.9113
2014-09-04,0.3679
2014-09-05,-0.1222
2014-09-08,0.9786
2014-09-09,-0.9691
2014-09-10,-1.2844
2014-09-11,0.4647
2014-09-12,-2.5418
2014-09-15,-0.9542
2014-09-16,-0.3211
2014-09-17,0.451
2014-09-18,0.1283
2014-09-19,0.3844
2014-09-22,-2.7441
2014-09-23,-0.5906
2014-09-24,0.264
2014-09-25,-0.9875
2014-09-26,0.9973
2014-09-29,-0.79
2014-09-30,-0.3318
2014-10-01,-0.7324
2014-10-02,0.0671
2014-10-03,0.134
2014-10-06,0.4685
2014-10-07,-0.7995
2014-10-08,0.5373
2014-10-09,-0.5344
2014-10-10,0.0672
2014-10-13,0.2013
2014-10-14,1.4066
2014-10-15,-0.5945
2014-10-16,0.0664
2014-10-17,0.664
2014-10-20,1.6491
2014-10-21,1.9468
2014-10-22,0.3819
2014-10-23,0.2536
2014-10-24,-0.506
2014-10-27,0.1907
2014-10-28,0.9518
2014-10-29,0.0629
2014-10-30,-0.0628
2014-10-31,0.3143
2014-11-03,0.5639
2014-11-04,-0.6231
2014-11-05,0.5643
2014-11-06,-0.6234
2014-11-07,-0.5646
2014-11-10,1.0726
2014-11-11,-0.1873
2014-11-12,-0.1876
2014-11-13,0.3133
2014-11-14,0.1874
2014-11-17,0.8728
2014-11-18,0.4326
2014-11-19,-0.1846
2014-11-20,0.6782
2014-11-21,1.2247
2014-11-24,0.363
2014-11-25,0.0603
2014-11-26,1.2651
2014-11-28,-0.2974
2014-12-01,-0.358
2014-12-02,0.5988
2014-12-03,0.119
2014-12-04,0.0
2014-12-05,0.4162
2014-12-08,0.7105
2014-12-09,0.4703
2014-12-10,1.7553999999999998
2014-12-11,-0.6613
2014-12-12,0.5236
2014-12-15,-0.8102
2014-12-16,0.3501
2014-12-17,2.9651
2014-12-18,-0.6776
2014-12-19,0.3411
2014-12-22,-0.17
2014-12-23,0.1703
2014-12-24,0.1133
2014-12-26,0.7923
2014-12-29,-0.0561
2014-12-30,0.4494
2014-12-31,-1.6779
2015-01-02,2.3891
2015-01-05,-0.2778
2015-01-06,0.0
2015-01-07,1.5598999999999998
2015-01-08,-0.6034
2015-01-09,0.4415
2015-01-12,-0.9341
2015-01-13,-0.2219
2015-01-14,0.1668
2015-01-15,-0.333
2015-01-16,0.2227
2015-01-20,-0.5556
2015-01-21,0.3352
2015-01-22,1.2248999999999999
2015-01-23,0.8251
2015-01-26,1.5821
2015-01-27,-0.6445
2015-01-28,-0.973
2015-01-29,0.2183
2015-01-30,-0.8715
2015-02-02,-1.5385
2015-02-03,1.6183
2015-02-04,-0.3295
2015-02-05,2.5895
2015-02-06,-2.6853
2015-02-09,-0.3311
2015-02-10,-1.052
2015-02-11,0.1119
2015-02-12,2.0123
2015-02-13,-1.2055
2015-02-17,0.4437
2015-02-18,0.2761
2015-02-19,0.4956
2015-02-20,-1.4247
2015-02-23,0.0
2015-02-24,-0.7782
2015-02-25,0.7283
2015-02-26,-0.9455
2015-02-27,-0.6176
2015-03-02,0.1695
2015-03-03,1.5228000000000002
2015-03-04,-1.1667
2015-03-05,-0.787
2015-03-06,-1.3598
2015-03-09,1.7231
2015-03-10,-0.3953
2015-03-11,0.1417
2015-03-12,2.446
2015-03-13,-0.4442
2015-03-16,0.9481
2015-03-17,-0.884
2015-03-18,2.5641
2015-03-19,0.7609
2015-03-20,2.2654
2015-03-23,0.0
2015-03-24,-0.2637
2015-03-25,-0.8461
2015-03-26,0.16
2015-03-27,-0.1597
2015-03-30,0.8533
2015-03-31,-0.5288
2015-04-01,-1.1164
2015-04-02,1.2903
2015-04-06,0.0531
2015-04-07,-1.008
2015-04-08,1.1254
2015-04-09,-2.4377
2015-04-10,0.9777
2015-04-13,-0.6455
2015-04-14,0.0
2015-04-15,-1.3535
2015-04-16,-0.1098
2015-04-17,-1.3736
2015-04-20,0.2228
2015-04-21,0.667
2015-04-22,0.0552
2015-04-23,-0.6623
2015-04-24,1.3889
2015-04-27,-0.8767
2015-04-28,-0.7186
2015-04-29,0.3341
2015-04-30,-0.111
2015-05-01,-0.1667
2015-05-04,-0.0556
2015-05-05,-1.1693
2015-05-06,-0.3944
2015-05-07,0.905
2015-05-08,0.8408
2015-05-11,-0.2779
2015-05-12,0.3902
2015-05-13,-0.7773
2015-05-14,1.2871000000000001
2015-05-15,0.663
2015-05-18,-0.6037
2015-05-19,-0.0552
2015-05-20,0.1657
2015-05-21,0.1103
2015-05-22,0.2755
2015-05-26,-0.3846
2015-05-27,1.3237999999999999
2015-05-28,0.3266
2015-05-29,-1.8991
2015-06-01,0.3319
2015-06-02,-0.6064
2015-06-03,-0.3882
2015-06-04,-0.4454
2015-06-05,-0.6711
2015-06-08,0.2815
2015-06-09,-0.6176
2015-06-10,0.5085
2015-06-11,0.7026
2015-06-12,0.2243
2015-06-15,-1.7907
2015-06-16,-0.057
2015-06-17,0.9122
2015-06-18,2.4294000000000002
2015-06-19,-0.6619
2015-06-22,-1.166
2015-06-23,-0.7303
2015-06-24,-1.9242
2015-06-25,-0.6347
2015-06-26,-0.0581
2015-06-29,-1.0459
2015-06-30,0.1762
2015-07-01,0.6448
2015-07-02,0.1747
2015-07-06,-0.2907
2015-07-07,2.2741
2015-07-08,-0.057
2015-07-09,0.3993
2015-07-10,0.8523
2015-07-13,0.0
2015-07-14,-0.6197
2015-07-15,-0.3401
2015-07-16,1.0239
2015-07-17,-0.3941
2015-07-20,-0.2261
2015-07-21,-0.5666
2015-07-22,0.7407
2015-07-23,-1.8665
2015-07-24,0.1729
2015-07-27,-0.0575
2015-07-28,0.6333
2015-07-29,-0.286
2015-07-30,0.8032
2015-07-31,1.1952
2015-08-03,0.3375
2015-08-04,-0.3363
2015-08-05,-0.8436
2015-08-06,0.1702
2015-08-07,-0.3964
2015-08-10,-0.7391
2015-08-11,0.6873
2015-08-12,-0.0569
2015-08-13,0.3415
2015-08-14,0.1134
2015-08-17,0.6799
2015-08-18,0.7878
2015-08-19,-0.1675
2015-08-20,-1.1745
2015-08-21,-1.6412
2015-08-24,-5.5811
2015-08-25,-2.5594
2015-08-26,1.9386999999999999
2015-08-27,1.9632
2015-08-28,0.1203
2015-08-31,-2.5841
2015-09-01,-1.6656
2015-09-02,1.192
2015-09-03,1.6739000000000002
2015-09-04,-2.0122
2015-09-08,1.8046
2015-09-09,-0.4279
2015-09-10,1.2277
2015-09-11,1.6677
2015-09-14,0.2398
2015-09-15,1.7943
2015-09-16,0.6463
2015-09-17,0.467
2015-09-18,-0.5811
2015-09-21,0.5845
2015-09-22,-1.627
2015-09-23,1.4767000000000001
2015-09-24,-1.1059
2015-09-25,-0.3531
2015-09-28,-0.7679
2015-09-29,1.5476
2015-09-30,-0.1758
2015-10-01,0.3523
2015-10-02,-0.4681
2015-10-05,2.1752
2015-10-06,0.0575
2015-10-07,1.2076
2015-10-08,1.5341
2015-10-09,-0.3358
2015-10-12,0.0
2015-10-13,0.0561
2015-10-14,-1.0101
2015-10-15,1.0771
2015-10-16,-0.1122
2015-10-19,1.123
2015-10-20,-0.7773
2015-10-21,-0.4477
2015-10-22,0.0562
2015-10-23,0.1124
2015-10-26,-0.2806
2015-10-27,-0.5065
2015-10-28,0.0
2015-10-29,1.3575
2015-10-30,-0.558
2015-11-02,1.0101
2015-11-03,0.8889
2015-11-04,0.4956
2015-11-05,0.0
2015-11-06,-1.863
2015-11-09,-2.2892
2015-11-10,2.0571
2015-11-11,0.6159
2015-11-12,-0.2782
2015-11-13,-1.1719
2015-11-16,0.2259
2015-11-17,2.0282
2015-11-18,1.2147999999999999
2015-11-19,-0.1637
2015-11-20,1.0383
2015-11-23,0.0541
2015-11-24,0.1081
2015-11-25,0.054
2015-11-27,-0.1619
2015-11-30,-0.5946
2015-12-01,0.7613
2015-12-02,-2.1587
2015-12-03,-1.3789
2015-12-04,2.1253
2015-12-07,-0.6024
2015-12-08,-0.2755
2015-12-09,-0.2762
2015-12-10,-0.277
2015-12-11,-1.8056
2015-12-14,-0.1706
2015-12-15,1.5945
2015-12-16,1.2332
2015-12-17,1.1628
2015-12-18,-1.4778
2015-12-21,-0.0556
2015-12-22,-0.8338
2015-12-23,0.3363
2015-12-24,0.2793
2015-12-28,0.7799
2015-12-29,0.6081
2015-12-30,-0.7692
2015-12-31,0.0554
2016-01-04,-2.0476
2016-01-05,0.6215
2016-01-06,0.6176
2016-01-07,-2.3438
2016-01-08,-0.8
2016-01-11,1.1521
2016-01-12,-0.4556
2016-01-13,-1.2014
2016-01-14,-0.1737
2016-01-15,-0.232
2016-01-19,-0.1163
2016-01-20,-3.376
2016-01-21,-1.0241
2016-01-22,1.7651
2016-01-25,-0.0598
2016-01-26,1.137
2016-01-27,-0.9467
2016-01-28,-3.8232
2016-01-29,2.795
2016-02-01,0.0
2016-02-02,-2.719
2016-02-03,-0.3106
2016-02-04,0.9346
2016-02-05,-0.9877
2016-02-08,-3.8653
2016-02-09,-2.2698
2016-02-10,1.6589
2016-02-11,-4.2428
2016-02-12,1.4315
2016-02-16,1.5457
2016-02-17,0.2647
2016-02-18,0.9901
2016-02-19,0.0
2016-02-22,1.9607999999999999
2016-02-23,-0.8333
2016-02-24,1.2282
2016-02-25,0.894
2016-02-26,0.7595
2016-02-29,-1.5074999999999998
2016-03-01,3.3163
2016-03-02,0.1235
2016-03-03,0.3699
2016-03-04,-0.43
2016-03-07,-0.4318
2016-03-08,-0.9294
2016-03-09,2.0638
2016-03-10,-0.4289
2016-03-11,3.0154
2016-03-14,0.2091
2016-03-15,0.6591
2016-03-16,0.7738
2016-03-17,1.2404
2016-03-18,2.5088
2016-03-21,-0.7399
2016-03-22,0.344
2016-03-23,-1.5429
2016-03-24,0.0
2016-03-28,0.2902
2016-03-29,2.1412
2016-03-30,-0.7932
2016-03-31,0.1142
2016-04-01,0.3423
2016-04-04,0.3411
2016-04-05,0.0
2016-04-06,1.1898
2016-04-07,-0.7839
2016-04-08,1.8622999999999998
2016-04-11,-1.2742
2016-04-12,0.5051
2016-04-13,-0.0558
2016-04-14,0.1117
2016-04-15,2.0647
2016-04-18,0.1093
2016-04-19,0.1092
2016-04-20,-2.8369
2016-04-21,0.6738
2016-04-22,2.1194
2016-04-25,1.0923
2016-04-26,-0.3241
2016-04-27,0.8672
2016-04-28,0.6448
2016-04-29,-1.1746
2016-05-02,1.9989
2016-05-03,0.2119
2016-05-04,0.9514
2016-05-05,-0.1047
2016-05-06,1.4675
2016-05-09,1.6012
2016-05-10,-0.5592
2016-05-11,-1.5849
2016-05-12,1.4545
2016-05-13,-1.1265
2016-05-16,1.2429000000000001
2016-05-17,-1.3811
2016-05-18,-1.8672
2016-05-19,-0.6871
2016-05-20,0.5322
2016-05-23,0.0
2016-05-24,0.3176
2016-05-25,0.2111
2016-05-26,-0.2106
2016-05-27,1.1082
2016-05-31,-1.096
2016-06-01,1.0026
2016-06-02,0.0522
2016-06-03,0.1044
2016-06-06,-2.0866
2016-06-07,1.0123
2016-06-08,1.8987
2016-06-09,1.1905000000000001
2016-06-10,-1.023
2016-06-13,-0.4393
2016-06-14,-1.1482
2016-06-15,0.6864
2016-06-16,0.2098
2016-06-17,0.157
2016-06-20,0.1045
2016-06-21,0.2088
2016-06-22,-0.625
2016-06-23,0.4193
2016-06-24,-2.0355
2016-06-27,-2.3442
2016-06-28,1.6912
2016-06-29,1.073
2016-06-30,0.7962
2016-07-01,0.6319
2016-07-05,0.4186
2016-07-06,-0.7295
2016-07-07,-1.3648
2016-07-08,3.2996
2016-07-11,0.4637
2016-07-12,-0.2564
2016-07-13,1.2852999999999999
2016-07-14,0.0
2016-07-15,-0.5076
2016-07-18,0.3061
2016-07-19,0.5086
2016-07-20,-0.1518
2016-07-21,1.7233
2016-07-22,1.4948000000000001
2016-07-25,1.08
2016-07-26,-0.8256
2016-07-27,0.3918
2016-07-28,1.4146
2016-07-29,0.962
2016-08-01,0.0953
2016-08-02,-2.237
2016-08-03,0.925
2016-08-04,0.7718
2016-08-05,0.6702
2016-08-08,-1.1888
2016-08-09,0.1444
2016-08-10,-0.2403
2016-08-11,-0.6744
2016-08-12,0.291
2016-08-15,-0.2418
2016-08-16,0.3393
2016-08-17,0.4831
2016-08-18,0.4327
2016-08-19,-1.101
2016-08-22,-0.3872
2016-08-23,-0.2915
2016-08-24,1.0721
2016-08-25,1.1572
2016-08-26,-1.2869
2016-08-29,2.366
2016-08-30,0.4717
2016-08-31,0.7981
2016-09-01,0.7918
2016-09-02,0.9242
2016-09-06,0.3205
2016-09-07,1.1867
2016-09-08,-0.7217
2016-09-09,-3.3167
2016-09-12,0.5639
2016-09-13,-2.4299
2016-09-14,-1.2452
2016-09-15,0.6547
2016-09-16,0.5811
2016-09-19,0.0963
2016-09-20,-0.481
2016-09-21,1.7883
2016-09-22,1.2346
2016-09-23,1.2664
2016-09-26,-0.2779
2016-09-27,-0.8825
2016-09-28,1.4995
2016-09-29,-1.662
2016-09-30,-1.6432
2016-10-03,-1.6705999999999999
2016-10-04,-1.6019
2016-10-05,-2.1707
2016-10-06,-0.5043
2016-10-07,0.3548
2016-10-10,0.9596
2016-10-11,-2.001
2016-10-12,1.5314
2016-10-13,1.7094
2016-10-14,0.1483
2016-10-17,-0.1974
2016-10-18,0.1484
2016-10-19,0.0988
2016-10-20,-0.3453
2016-10-21,-0.7921
2016-10-24,-0.1996
2016-10-25,0.0
2016-10-26,-1.3
2016-10-27,-2.0263
2016-10-28,-0.8273
2016-10-31,2.0334
2016-11-01,-1.4819
2016-11-02,-1.3485
2016-11-03,-1.1041
2016-11-04,0.6911
2016-11-07,1.6367
2016-11-08,0.4675
2016-11-09,-1.1892
2016-11-10,0.6803
2016-11-11,0.5717
2016-11-14,3.3592
2016-11-15,-2.7
2016-11-16,-0.9764
2016-11-17,1.5568
2016-11-18,0.6132
2016-11-21,-0.6094
2016-11-22,1.2775
2016-11-23,-0.1009
2016-11-25,0.6061
2016-11-28,0.8032
2016-11-29,0.7968
2016-11-30,-0.3458
2016-12-01,-3.2721999999999998
2016-12-02,1.3839000000000001
2016-12-05,-0.1517
2016-12-06,0.8101
2016-12-07,2.2602
2016-12-08,0.7367
2016-12-09,-0.195
2016-12-12,0.0977
2016-12-13,-0.366
2016-12-14,-1.4771
2016-12-15,-1.6992
2016-12-16,1.3218
2016-12-19,0.2509
2016-12-20,0.5506
2016-12-21,-0.3484
2016-12-22,0.1499
2016-12-23,-1.4464000000000001
2016-12-27,-0.0506
2016-12-28,-0.7595
2016-12-29,1.2245
2016-12-30,1.7641
2017-01-03,0.842
2017-01-04,0.7367
2017-01-05,-1.2189
2017-01-06,-0.0494
2017-01-09,-2.2716
2017-01-10,0.9601
2017-01-11,-1.001
2017-01-12,0.1517
2017-01-13,-0.2524
2017-01-17,2.0749
2017-01-18,0.5949
2017-01-19,-0.5914
2017-01-20,0.3471
2017-01-23,1.4328
2017-01-24,-0.5358
2017-01-25,1.9588999999999999
2017-01-26,-0.5283
2017-01-27,-0.8691
2017-01-30,-0.2923
2017-01-31,0.0977
2017-02-01,-2.1962
2017-02-02,0.8483
2017-02-03,1.237
2017-02-06,0.7331
2017-02-07,-1.4071
2017-02-08,1.0335
2017-02-09,0.1948
2017-02-10,1.4098
2017-02-13,-0.0959
2017-02-14,0.2879
2017-02-15,-0.7177
2017-02-16,0.3855
2017-02-17,1.2482
2017-02-21,1.8965999999999998
2017-02-22,0.5119
2017-02-23,0.8333
2017-02-24,0.0
2017-02-27,0.6428
2017-02-28,-0.5018
2017-03-01,-0.5044
2017-03-02,-2.0276
2017-03-03,0.047
2017-03-06,-0.7522
2017-03-07,-0.0474
2017-03-08,-1.0427
2017-03-09,-1.8678
2017-03-10,-0.4392
2017-03-13,0.1716
2017-03-14,-0.6886
2017-03-15,1.8820999999999999
2017-03-16,-0.3403
2017-03-17,0.5366
2017-03-20,0.0
2017-03-21,0.1456
2017-03-22,0.1453
2017-03-23,0.8224
2017-03-24,0.2879
2017-03-27,-1.1005
2017-03-28,-0.5806
2017-03-29,-0.0487
2017-03-30,0.1947
2017-03-31,0.2915
2017-04-03,0.5814
2017-04-04,1.0116
2017-04-05,-0.0954
2017-04-06,0.9069
2017-04-07,0.3784
2017-04-10,0.5655
2017-04-11,0.4217
2017-04-12,0.0467
2017-04-13,-0.5597
2017-04-17,1.454
2017-04-18,-0.3699
2017-04-19,0.1856
2017-04-20,-0.2779
2017-04-21,0.2322
2017-04-24,-0.4634
2017-04-25,0.6052
2017-04-26,-1.2957
2017-04-27,-1.9691
2017-04-28,-0.5261
2017-05-01,0.7692
2017-05-02,-0.2385
2017-05-03,-1.2912
2017-05-04,-0.0484
2017-05-05,1.5996000000000001
2017-05-08,-0.8588
2017-05-09,0.0962
2017-05-10,1.8269
2017-05-11,-2.3135
2017-05-12,-0.29
2017-05-15,-0.4363
2017-05-16,-0.0974
2017-05-17,0.0
2017-05-18,0.4386
2017-05-19,0.8248
2017-05-22,-0.1444
2017-05-23,0.0482
2017-05-24,1.1078999999999999
2017-05-25,0.1906
2017-05-26,-0.8084
2017-05-30,-0.7191
2017-05-31,0.4346
2017-06-01,1.4423
2017-06-02,1.0427
2017-06-05,-1.2195
2017-06-06,-1.567
2017-06-07,2.3637
2017-06-08,-0.5184
2017-06-09,0.6632
2017-06-12,1.4118
2017-06-13,-0.6729
2017-06-14,0.3286
2017-06-15,-0.6083
2017-06-16,-0.0471
2017-06-19,-0.1413
2017-06-20,-0.0472
2017-06-21,-0.6135
2017-06-22,0.2374
2017-06-23,-0.2842
2017-06-26,0.285
2017-06-27,-0.8053
2017-06-28,-0.9074
2017-06-29,-0.5783
2017-06-30,0.6786
2017-07-03,0.674
2017-07-05,0.3826
2017-07-06,-3.0491
2017-07-07,0.1474
2017-07-10,-2.6987
2017-07-11,0.4034
2017-07-12,1.0547
2017-07-13,1.2922
2017-07-14,0.736
2017-07-17,0.3897
2017-07-18,-1.4071
2017-07-19,0.9843
2017-07-20,-0.9747
2017-07-21,-0.7382
2017-07-24,-0.0992
2017-07-25,-0.5459
2017-07-26,1.0977999999999999
2017-07-27,2.4186
2017-07-28,-0.3373
2017-07-31,1.0155
2017-08-01,0.2393
2017-08-02,0.4298
2017-08-03,0.0476
2017-08-04,0.1426
2017-08-07,-1.1391
2017-08-08,-0.4801
2017-08-09,-0.8201
2017-08-10,-0.4377
2017-08-11,-1.2702
2017-08-14,2.0782
2017-08-15,-0.5332
2017-08-16,1.7057
2017-08-17,-0.4792
2017-08-18,-1.5407
2017-08-21,0.6357
2017-08-22,-1.0204
2017-08-23,0.9818
2017-08-24,-1.9931999999999999
2017-08-25,1.4385
2017-08-28,-0.5379
2017-08-29,-0.295
2017-08-30,0.641
2017-08-31,-0.294
2017-09-01,0.1966
2017-09-05,0.4904
2017-09-06,0.1952
2017-09-07,-0.3897
2017-09-08,-0.489
2017-09-11,0.6388
2017-09-12,-0.6836
2017-09-13,-0.0983
2017-09-14,1.3041
2017-09-15,0.293
2017-09-18,-0.1947
2017-09-19,-0.9268
2017-09-20,0.0492
2017-09-21,0.5413
2017-09-22,-0.3916
2017-09-25,0.5897
2017-09-26,0.4397
2017-09-27,-1.4104999999999999
2017-09-28,0.6907
2017-09-29,0.6369
2017-10-02,-1.0224
2017-10-03,0.5411
2017-10-04,0.7828
2017-10-05,0.6796
2017-10-06,0.0482
2017-10-09,-0.3855
2017-10-10,-0.1935
2017-10-11,0.7271
2017-10-12,-0.0481
2017-10-13,0.2407
2017-10-16,0.6724
2017-10-17,0.334
2017-10-18,-0.2378
2017-10-19,-1.2393
2017-10-20,-1.2066
2017-10-23,0.1954
2017-10-24,-0.4876
2017-10-25,-1.2248999999999999
2017-10-26,-0.248
2017-10-27,0.5967
2017-10-30,-0.692
2017-10-31,-0.1991
2017-11-01,-0.0499
2017-11-02,0.7485
2017-11-03,-0.842
2017-11-06,1.2488
2017-11-07,0.6413
2017-11-08,0.0
2017-11-09,0.2451
2017-11-10,0.0978
2017-11-13,0.6839
2017-11-14,-0.7278
2017-11-15,-0.6354
2017-11-16,1.1313
2017-11-17,-0.4377
2017-11-20,-0.342
2017-11-21,0.5882
2017-11-22,0.4873
2017-11-24,-0.3395
2017-11-27,0.5353
2017-11-28,-1.7909000000000002
2017-11-29,0.2957
2017-11-30,-0.2457
2017-12-01,-0.0985
2017-12-04,1.43
2017-12-05,-1.264
2017-12-06,-0.2954
2017-12-07,0.4938
2017-12-08,0.0983
2017-12-11,0.0491
2017-12-12,0.4416
2017-12-13,0.6351
2017-12-14,-0.0728
2017-12-15,1.123
2017-12-18,0.4346
2017-12-19,-1.6346
2017-12-20,-0.9775
2017-12-21,-0.3949
2017-12-22,0.0496
2017-12-26,0.5944
2017-12-27,0.3447
2017-12-28,1.0304
2017-12-29,-0.2914
2018-01-02,-1.1203
2018-01-03,-0.2956
2018-01-04,-2.668
2018-01-05,0.9137
2018-01-08,-0.9557
2018-01-09,-0.965
2018-01-10,-1.2821
2018-01-11,-0.4675
2018-01-12,-0.8351
2018-01-16,-0.2105
2018-01-17,0.2637
2018-01-18,-0.3156
2018-01-19,0.3166
2018-01-22,0.6312
2018-01-23,0.8887
2018-01-24,0.4663
2018-01-25,0.1547
2018-01-26,0.103
2018-01-29,-0.7202
2018-01-30,-1.4508
2018-01-31,2.7865
2018-02-01,-2.8645
2018-02-02,0.158
2018-02-05,-3.5225999999999997
2018-02-06,0.2725
2018-02-07,-0.7609
2018-02-08,-2.5739
2018-02-09,2.1922
2018-02-12,-0.22
2018-02-13,1.6538
2018-02-14,-1.5727
2018-02-15,0.6061
2018-02-16,0.6572
2018-02-20,-1.2514
2018-02-21,-2.4793
2018-02-22,-0.565
2018-02-23,-0.4545
2018-02-26,-1.5981999999999998
2018-02-27,-2.7262
2018-02-28,0.5367
2018-03-01,-0.6524
2018-03-02,0.2985
2018-03-05,0.3571
2018-03-06,1.1269
2018-03-07,-0.0587
2018-03-08,-1.2324
