ticker,STNT US Equity
2012-10-24,0.0
2012-10-26,-39.8295
2012-10-31,13.3144
2012-11-01,46.6667
2012-11-02,9.0909
2012-11-05,-8.3333
2012-11-06,0.0
2012-11-07,-9.0909
2012-11-08,0.125
2012-11-09,14.8564
2012-11-12,0.0
2012-11-13,4.3478
2012-11-15,-15.8333
2012-11-19,-19.6782
2012-11-20,-1.3867
2012-11-21,0.0
2012-11-23,48.75
2012-11-26,0.0
2012-11-27,-32.7731
2012-11-28,0.0
2012-11-29,1.25
2012-11-30,-1.2346
2012-12-03,0.0
2012-12-04,23.75
2012-12-05,-19.1919
2012-12-06,0.0
2012-12-07,25.0
2012-12-10,-19.0
2012-12-11,23.4568
2012-12-12,-20.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-18,0.0
2012-12-20,12.5
2012-12-21,33.3333
2012-12-26,-31.6667
2012-12-27,0.0
2012-12-28,21.9512
2012-12-31,0.0
2013-01-02,30.0
2013-01-03,-3.8462
2013-01-04,-20.0
2013-01-07,-1.0
2013-01-09,0.0
2013-01-10,0.0
2013-01-11,0.0
2013-01-14,0.0
2013-01-17,1.0101
2013-01-18,0.0
2013-01-22,-1.0
2013-01-23,2.0202
2013-01-24,0.0
2013-01-28,0.0
2013-01-29,0.0
2013-01-31,-1.9802
2013-02-01,-17.1717
2013-02-04,0.0
2013-02-05,-26.8293
2013-02-06,0.0
2013-02-08,0.0
2013-02-11,33.3333
2013-02-12,25.0
2013-02-13,0.0
2013-02-14,0.0
2013-02-15,-50.0
2013-02-19,100.0
2013-02-20,-1.0
2013-02-26,0.0
2013-02-27,-49.4949
2013-02-28,98.0
2013-03-01,-44.4444
2013-03-04,0.2273
2013-03-05,26.9841
2013-03-06,10.0
2013-03-07,-28.1656
2013-03-08,39.209
2013-03-11,0.0
2013-03-12,-25.487
2013-03-13,34.2048
2013-03-14,-28.1656
2013-03-15,8.4746
2013-03-18,8.3333
2013-03-19,6.1538
2013-03-20,-27.5362
2013-03-21,-30.0
2013-03-22,-24.8214
2013-03-25,-23.9905
2013-03-26,-25.0
2013-03-27,32.5
2013-03-28,0.0
2013-04-01,0.6289
2013-04-02,0.0
2013-04-03,-3.125
2013-04-04,18.7097
2013-04-05,5.7065
2013-04-08,-18.2519
2013-04-09,-19.4969
2013-04-10,18.75
2013-04-11,4.6053
2013-04-12,-48.1132
2013-04-15,6.6667
2013-04-16,53.4091
2013-04-17,-5.1852
2013-04-18,4.2969
2013-04-22,-21.3483
2013-04-23,10.4762
2013-04-24,10.3448
2013-04-25,0.0
2013-04-26,-31.25
2013-04-29,50.0
2013-04-30,-25.0
2013-05-02,30.8081
2013-05-03,-1.1583
2013-05-06,0.7813
2013-05-07,0.0
2013-05-09,-12.4031
2013-05-10,13.2743
2013-05-13,0.0
2013-05-14,-11.7188
2013-05-15,12.3894
2013-05-16,-5.5118
2013-05-20,0.0
2013-05-22,13.3333
2013-05-23,0.0
2013-05-24,-11.7647
2013-05-28,-5.8333
2013-05-29,30.9735
2013-05-30,8.1081
2013-06-03,-39.375
2013-06-04,44.3299
2013-06-05,0.0
2013-06-06,-33.5714
2013-06-10,37.6344
2013-06-11,0.0
2013-06-12,0.0
2013-06-14,14.4531
2013-06-17,-12.628
2013-06-18,0.0
2013-06-19,6.25
2013-06-21,5.1471
2013-06-24,0.6993
2013-06-25,0.0
2013-06-28,-0.6944
2013-07-05,0.0
2013-07-08,0.0
2013-07-09,-32.1678
2013-07-10,0.0
2013-07-11,45.3608
2013-07-16,-14.8936
2013-07-17,19.1667
2013-07-18,-10.4895
2013-07-22,0.0
2013-07-23,-12.5
2013-07-24,-21.4286
2013-07-25,27.2727
2013-07-26,-21.4286
2013-07-29,9.0909
2013-07-30,8.3333
2013-07-31,0.9615
2013-08-01,-0.9524
2013-08-02,15.3846
2013-08-05,6.6667
2013-08-06,-12.5
2013-08-07,0.0
2013-08-12,7.1429
2013-08-14,0.0
2013-08-15,-16.6667
2013-08-16,0.0
2013-08-19,34.5
2013-08-20,-1.8587
2013-08-23,-0.7576
2013-08-26,0.0
2013-08-28,-2.2901
2013-08-30,-21.875
2013-09-03,20.0
2013-09-04,-15.4167
2013-09-05,18.2266
2013-09-09,3.3333
2013-09-13,0.0
2013-09-17,-0.8065
2013-09-18,0.0
2013-09-19,-15.4472
2013-09-20,15.3846
2013-09-24,-13.3333
2013-09-25,-3.8462
2013-09-26,12.0
2013-09-27,-10.7143
2013-10-02,0.0
2013-10-03,23.0
2013-10-04,-18.6992
2013-10-07,0.0
2013-10-09,-20.0
2013-10-10,35.0
2013-10-11,-6.4815
2013-10-14,-45.5446
2013-10-15,89.0909
2013-10-16,0.0
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-25,0.0
2013-10-28,0.0
2013-10-30,0.0
2013-11-01,0.0
2013-11-04,-29.8077
2013-11-05,-1.3699
2013-11-06,5.5556
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,5.2632
2013-11-13,0.0
2013-11-15,0.0
2013-11-19,-1.25
2013-11-20,1.2658
2013-11-22,0.0
2013-11-25,0.0
2013-12-03,-20.0
2013-12-04,0.0
2013-12-05,25.0
2013-12-06,-28.125
2013-12-09,0.0
2013-12-10,6.9565
2013-12-11,30.0813
2013-12-12,-18.125
2013-12-13,-2.2901
2013-12-16,10.1562
2013-12-17,-3.5461
2013-12-18,-8.0882
2013-12-19,0.0
2013-12-20,28.0
2013-12-23,0.0
2013-12-26,-10.0
2013-12-27,-20.1389
2013-12-30,1.7391
2013-12-31,23.0769
2014-01-02,50.0
2014-01-03,0.0
2014-01-07,-39.8148
2014-01-09,66.1538
2014-01-10,-25.9259
2014-01-13,3.125
2014-01-15,-3.0303
2014-01-16,10.0
2014-01-17,1.1364
2014-01-21,-10.1124
2014-01-22,31.25
2014-01-23,14.2857
2014-01-24,0.0
2014-01-27,-20.0
2014-01-29,-16.6667
2014-01-30,-10.0
2014-02-03,11.1111
2014-02-04,-18.75
2014-02-05,-7.6923
2014-02-06,0.0
2014-02-07,0.0
2014-02-10,-2.5
2014-02-12,-1.7094
2014-02-13,0.0
2014-02-14,26.9565
2014-02-20,-14.3836
2014-02-21,53.6
2014-02-24,0.0
2014-02-25,-16.6667
2014-02-26,10.0
2014-02-27,-9.0909
2014-02-28,20.0
2014-03-04,-1.0417
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,0.0
2014-03-10,-15.7895
2014-03-11,0.0
2014-03-12,0.0
2014-03-13,20.0
2014-03-14,0.0
2014-03-17,25.0
2014-03-18,0.0
2014-03-19,-6.6667
2014-03-21,-14.2857
2014-03-24,16.6667
2014-03-25,-14.2857
2014-03-26,0.0
2014-03-27,-7.2917
2014-03-31,0.0
2014-04-01,-10.1124
2014-04-02,20.0
2014-04-03,0.0
2014-04-04,-16.6667
2014-04-08,-18.75
2014-04-09,-1.5385
2014-04-11,12.5
2014-04-14,-15.2778
2014-04-16,18.0328
2014-04-21,-15.2778
2014-04-23,0.0
2014-04-24,0.0
2014-04-25,15.5738
2014-04-29,2.1277
2014-05-02,0.0
2014-05-07,-15.2778
2014-05-08,18.0328
2014-05-12,-15.2778
2014-05-13,0.0
2014-05-19,2.459
2014-05-21,-2.4
2014-05-22,18.0328
2014-05-27,-15.2778
2014-05-28,0.0
2014-05-29,0.0
2014-06-02,0.0
2014-06-03,0.0
2014-06-05,4.918
2014-06-06,12.5
2014-06-12,-20.1389
2014-06-13,0.0
2014-06-16,11.3043
2014-06-19,-25.0
2014-06-20,-14.5833
2014-06-23,-37.8049
2014-06-24,-37.2549
2014-06-25,0.0
2014-06-26,-25.0
2014-06-27,12.5
2014-06-30,-3.7037
2014-07-01,-19.2308
2014-07-03,42.8571
2014-07-07,6.6667
2014-07-08,25.0
2014-07-09,20.0
2014-07-10,-54.1667
2014-07-11,45.4545
2014-07-14,0.0
2014-07-15,50.0
2014-07-16,-29.1667
2014-07-17,-29.4118
2014-07-18,-12.5
2014-07-21,14.2857
2014-07-22,8.3333
2014-07-23,0.0
2014-07-24,-15.3846
2014-07-25,9.0909
2014-07-28,0.0
2014-07-30,0.0
2014-07-31,0.0
2014-08-04,0.0
2014-08-06,-8.3333
2014-08-07,-13.6364
2014-08-11,0.0
2014-08-12,-5.2632
2014-08-18,0.0
2014-08-19,44.4444
2014-08-21,-26.9231
2014-08-22,42.1053
2014-08-27,-29.6296
2014-08-28,36.8421
2014-09-03,0.0
2014-09-05,-26.9231
2014-09-09,0.0
2014-09-10,0.0
2014-09-11,36.8421
2014-09-12,0.0
2014-09-15,23.0769
2014-09-16,0.0
2014-09-18,18.75
2014-09-19,0.0
2014-09-24,-2.6316
2014-09-29,0.0
2014-09-30,-21.6216
2014-10-01,0.0
2014-10-02,0.0
2014-10-06,0.0
2014-10-08,-6.8966
2014-10-10,0.0
2014-10-14,0.0
2014-10-15,-3.7037
2014-10-16,-7.6923
2014-10-17,-20.8333
2014-10-20,0.0
2014-10-22,26.3158
2014-10-27,-20.8333
2014-10-28,10.526299999999999
2014-10-29,-9.5238
2014-11-05,0.0
2014-11-06,0.0
2014-11-10,0.0
2014-11-14,0.0
2014-11-21,36.8421
2014-12-03,-26.9231
2014-12-04,42.1053
2014-12-05,-29.6296
2014-12-09,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-16,0.0
2014-12-18,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-26,68.4211
2014-12-30,-40.625
2015-01-02,0.0
2015-01-13,0.0
2015-01-15,0.0
2015-01-20,31.5789
2015-01-26,8.0
2015-01-28,-29.6296
2015-02-03,0.0
2015-02-05,0.0
2015-02-06,0.0
2015-02-10,42.1053
2015-02-19,-29.6296
2015-02-26,0.0
2015-03-03,42.1053
2015-03-16,-11.1111
2015-03-17,33.3333
2015-03-19,-15.625
2015-03-20,-33.3333
2015-03-23,50.0
2015-03-24,-33.3333
2015-03-25,0.0
2015-03-27,0.0
2015-03-30,0.0
2015-03-31,0.0
2015-04-13,0.0
2015-04-14,50.0
2015-04-24,-33.3333
2015-05-01,0.0
2015-05-05,0.0
2015-05-06,0.0
2015-05-12,77.7778
2015-05-15,-40.625
2015-05-18,-5.2632
2015-05-21,5.5556
2015-05-22,31.5789
2015-05-29,-24.0
2015-06-12,-5.2632
2015-06-16,0.0
2015-06-17,0.0
2015-06-18,5.5556
2015-06-19,-5.2632
2015-06-23,0.0
2015-06-25,-11.1111
2015-06-30,-31.25
2015-07-08,0.0
2015-07-09,0.0
2015-07-10,0.0
2015-07-16,0.0
2015-07-17,0.0
2015-07-23,0.0
2015-07-30,0.0
2015-08-25,0.0
2015-08-27,18.1818
2015-08-31,-15.3846
2015-09-02,18.1818
2015-09-03,7.6923
2015-09-11,107.1429
2015-09-14,0.0
2015-09-30,-27.5862
2015-10-01,-38.0952
2015-10-02,107.6923
2015-10-05,7.4074
2015-10-06,-6.8966
2015-10-09,-40.7407
2015-10-12,-18.75
2015-10-26,0.0
2015-10-28,0.0
2015-10-30,0.0
2015-11-04,7.6923
2015-11-06,-7.1429
2015-11-10,23.0769
2015-11-12,0.0
2015-11-13,-12.5
2015-11-16,50.0
2015-11-19,-23.8095
2015-11-23,0.0
2015-11-25,0.0
2015-12-08,0.0
2015-12-09,0.0
2015-12-10,0.0
2015-12-14,0.0
2015-12-16,0.0
2015-12-17,-18.75
2015-12-18,0.0
2015-12-28,46.1538
2015-12-31,-42.1053
2016-01-04,72.7273
2016-01-05,-5.2632
2016-01-06,-38.8889
2016-01-08,90.9091
2016-01-11,0.0
2016-01-12,-9.5238
2016-02-02,0.0
2016-02-09,36.8421
2016-02-17,-26.9231
2016-02-19,0.0
2016-03-08,-15.7895
2016-03-17,0.0
2016-03-21,0.0
2016-03-23,0.0
2016-04-11,0.0
2016-04-13,0.0
2016-04-14,0.0
2016-04-22,12.5
2016-04-28,-38.8889
2016-05-02,-9.0909
2016-05-09,0.0
2016-05-23,0.0
2016-06-02,0.0
2016-06-03,160.0
2016-06-30,-38.4615
2016-07-07,-37.5
2016-07-12,10.0
2016-07-21,0.0
2016-07-22,0.0
2016-07-29,18.1818
2016-08-08,-15.3846
2016-08-10,0.0
2016-08-15,118.1818
2016-08-22,-54.1667
2016-08-30,0.0
2016-09-19,27.2727
2016-09-26,14.2857
2016-09-28,0.0
2016-09-29,50.0
2016-10-03,0.0
2016-10-04,-41.6667
2016-10-10,14.2857
2016-10-13,12.5
2016-10-14,33.3333
2016-10-20,-20.8333
2016-10-21,-15.7895
2016-10-24,0.0
2016-11-15,12.5
2016-11-22,-11.1111
2016-11-25,68.75
2016-11-28,-29.6296
2016-11-29,0.0
2016-11-30,36.8421
2016-12-05,11.538499999999999
2016-12-07,-34.4828
2016-12-09,10.526299999999999
2016-12-13,-9.5238
2016-12-15,0.0
2016-12-21,52.6316
2016-12-22,0.0
2016-12-27,17.2414
2016-12-28,-29.4118
2017-01-13,0.0
2017-01-17,33.3333
2017-01-20,0.0
2017-01-23,0.0
2017-01-26,25.0
2017-01-27,-17.5
2017-01-31,-3.0303
2017-02-01,25.0
2017-02-09,0.0
2017-02-10,5.0
2017-02-15,0.0
2017-02-24,14.2857
2017-03-03,0.0
2017-03-06,-45.8333
2017-03-13,0.0
2017-03-28,0.0
2017-04-06,0.0
2017-04-24,0.0
2017-05-17,-7.6923
2017-06-12,6.6667
2017-06-16,6.25
2017-07-10,-5.8824
2017-07-24,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-15,75.0
2017-08-17,-28.5714
2017-08-22,5.0
2017-08-23,33.3333
2017-08-24,0.0
2017-08-25,0.0
2017-08-28,0.0
2017-09-07,3.5714
2017-09-11,-3.4483
2017-09-14,7.1429
2017-09-18,0.0
2017-09-20,0.0
2017-09-21,-6.6667
2017-10-04,0.0
2017-10-06,-14.2857
2017-10-09,0.0
2017-10-16,-4.1667
2017-10-17,-13.0435
2017-10-25,0.0
2017-10-26,0.0
2017-11-17,0.0
2017-11-20,0.0
2017-12-01,75.0
2017-12-04,-42.8571
2017-12-07,5.0
2017-12-11,1.4285999999999999
2017-12-13,-6.1033
2017-12-14,6.5
2017-12-15,64.3192
2017-12-18,-21.4286
2017-12-19,-23.6364
2017-12-20,30.9524
2017-12-26,-27.2727
2017-12-27,67.5
2017-12-28,-40.2985
2018-01-02,0.0
2018-01-09,0.0
2018-01-11,0.0
2018-01-12,25.0
2018-01-18,-18.0
2018-01-24,-2.439
2018-01-29,0.0
2018-02-02,0.0
2018-02-07,100.0
2018-02-08,-22.5
2018-02-09,29.0323
2018-02-12,0.0
2018-02-13,-20.0
2018-02-14,12.5
2018-02-16,-13.8889
2018-02-20,-19.3548
2018-02-21,0.0
2018-02-23,0.0
2018-02-26,-32.0
2018-03-02,10.0
2018-03-05,1.6042999999999998
2018-03-07,321.0526
2018-03-08,-50.0
2018-03-09,25.0
2018-03-12,-8.0
2018-03-13,0.0
2018-03-14,-4.3478
2018-03-15,11.3636
2018-03-19,-10.2041
2018-03-20,6.8182
2018-03-21,2.1277
2018-03-22,-4.1667
2018-03-26,4.3478
2018-03-27,2.0833
2018-03-28,-8.1633
2018-03-29,15.5556
2018-04-02,-13.461500000000001
2018-04-04,0.0
2018-04-10,2.2222
2018-04-11,23.913
2018-04-12,-10.526299999999999
2018-04-17,0.0
2018-04-18,-11.7647
2018-04-24,-4.4444
2018-04-25,2.3256
2018-04-30,0.0
2018-05-01,18.1818
2018-05-02,61.5385
2018-05-03,-39.2857
2018-05-04,0.0
2018-05-07,0.0
2018-05-09,0.0
2018-05-15,-1.9607999999999999
2018-05-23,20.2
2018-05-30,29.7837
2018-06-07,-44.8718
2018-06-08,16.2791
2018-06-11,60.0
2018-06-12,-46.25
2018-06-13,39.5349
2018-06-14,0.0
2018-06-18,33.3333
2018-06-19,-25.0
2018-06-20,0.0
2018-06-21,33.3333
2018-06-25,0.0
2018-06-28,-25.0
2018-06-29,0.0
2018-07-09,-10.1667
2018-07-10,19.666
2018-07-13,-22.4806
2018-07-20,0.0
2018-07-24,10.0
2018-07-27,-9.0909
2018-08-02,-20.0
2018-08-03,0.0
2018-08-06,-12.5
2018-08-07,0.0
2018-08-08,-34.2857
2018-08-10,0.0
2018-08-15,43.4783
2018-08-21,3.0303
2018-08-22,0.0
2018-08-23,61.7647
2018-08-24,-27.2727
2018-08-27,-15.0
2018-08-28,17.647100000000002
2018-08-30,12.5
2018-08-31,33.3333
2018-09-04,-43.3333
2018-09-06,2.9412000000000003
2018-09-07,71.4286
2018-09-10,0.0
2018-09-11,-25.0
2018-09-13,81.3333
2018-09-14,-14.2157
2018-09-17,-35.7143
2018-09-26,0.0
2018-09-27,-26.6667
2018-10-01,36.3636
2018-10-04,-12.2222
2018-10-08,77.2152
2018-10-09,-62.8571
2018-10-10,15.3846
2018-10-11,-6.6667
2018-10-18,0.0
2018-10-26,0.0
2018-10-30,0.0
2018-11-05,0.0
2018-11-30,-10.357099999999999
2018-12-10,-9.9602
2018-12-12,-11.5044
2018-12-13,0.0
2018-12-14,5.0
2018-12-19,-23.8095
2018-12-20,0.0
2018-12-24,0.0
2018-12-27,0.0
2019-01-02,87.5
2019-01-03,3.3333
2019-01-04,12.9032
2019-01-10,-20.0
2019-01-14,-39.2857
2019-01-16,64.7059
2019-01-17,-35.3571
2019-01-18,10.4972
2019-01-25,0.0
2019-01-28,0.0
2019-01-29,-7.5
2019-01-31,13.5135
2019-02-12,-14.2857
2019-02-20,38.8889
2019-02-22,0.0
2019-03-13,-28.0
2019-03-21,0.0
2019-03-27,0.0
2019-04-02,5.5556
2019-04-11,57.8947
2019-04-12,46.6667
2019-04-15,13.6364
2019-04-16,20.0
2019-04-17,16.6667
2019-04-18,0.0
2019-04-22,7.1429
2019-04-23,0.0
2019-04-24,-6.6667
2019-04-26,0.1429
2019-04-29,22.5392
2019-04-30,39.6973
2019-05-02,12.5
2019-05-03,-22.2222
2019-05-06,33.3333
2019-05-07,-32.1429
2019-05-08,31.5789
2019-05-09,-4.0
2019-05-10,-20.8333
2019-05-13,0.0
2019-05-14,-10.526299999999999
2019-05-15,17.647100000000002
2019-05-17,-40.0
2019-05-20,-1.6667
2019-05-23,5.9322
2019-05-30,82.4
2019-05-31,0.0
2019-06-03,-47.3684
2019-06-04,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-13,-48.3333
2019-06-14,-19.3548
2019-06-21,14.0
2019-06-26,22.807
2019-06-27,157.1429
2019-06-28,-1.1111
2019-07-03,-58.427
2019-07-05,86.4865
2019-07-09,15.2174
2019-07-11,13.2075
2019-07-15,-30.2222
2019-07-19,51.2739
2019-07-22,-73.6842
2019-07-23,-16.0
2019-07-24,-3.8095
2019-07-25,27.7228
2019-07-26,-3.1008
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,-15.72
2019-08-02,66.113
2019-08-05,-28.5714
2019-08-09,4.0
2019-08-13,-3.8462
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,39.2
2019-08-19,14.9425
2019-08-20,-50.0
2019-08-23,99.0
2019-08-26,10.5528
2019-08-27,70.4545
2019-08-28,-20.0
2019-08-29,56.6667
2019-09-04,1.0638
2019-09-10,-26.5263
2019-09-11,-68.4814
2019-09-13,122.7273
2019-09-16,0.0
2019-09-18,-48.9796
2019-09-19,36.0
2019-09-26,50.0
2019-09-27,7.8431
2019-09-30,10.0
2019-10-01,-4.9587
2019-10-02,4.3478
2019-10-03,0.0
2019-10-04,16.6667
2019-10-07,0.0
2019-10-10,48.5714
2019-10-11,3.8462
2019-10-17,-35.1852
2019-10-18,56.2857
2019-10-21,-17.7331
2019-10-22,55.5556
2019-10-23,14.2857
2019-10-25,-25.0
2019-10-28,16.6667
2019-10-31,-21.4286
2019-11-04,36.3636
2019-11-06,5.3333
2019-11-07,-1.2658
2019-11-08,-14.1026
2019-11-12,-10.4478
2019-11-14,0.0
2019-11-18,20.8333
2019-11-20,-24.1379
2019-12-03,9.0909
2019-12-04,-16.6667
2019-12-05,20.0
2019-12-06,4.1667
2019-12-23,-16.0
2019-12-24,19.0476
2019-12-26,-12.0
2019-12-31,18.1818
2020-01-07,4.3077
2020-01-09,-4.1298
2020-01-15,-15.2308
2020-01-27,26.1343
2020-01-28,15.1079
2020-01-29,12.5
2020-01-30,0.0
2020-01-31,11.1111
2020-02-06,-30.0
2020-02-07,42.8571
2020-02-10,0.0
2020-02-20,20.0
2020-02-21,16.5833
2020-02-24,-7.0765
2020-02-27,-23.4615
2020-02-28,5.5276
2020-03-03,13.857099999999999
2020-03-04,-12.1706
2020-03-05,-9.5238
2020-03-09,18.4211
2020-03-10,11.0222
2020-03-11,-4.8038
2020-03-12,-15.8957
2020-03-17,10.0
2020-04-14,-20.0
2020-04-15,10.7955
2020-04-21,-12.8205
2020-04-22,8.8235
2020-04-29,-18.9189
2020-05-14,-12.6667
2020-05-26,-38.9313
2020-05-27,26.25
2020-05-29,63.3663
2020-06-01,12.1212
2020-06-02,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-22,0.0
2020-06-25,-11.3514
2020-06-26,0.6098
2020-07-01,3.0303
2020-07-02,5.8824
2020-07-06,8.2222
2020-07-08,2.5667
2020-07-10,0.0
2020-07-13,-37.4374
2020-07-14,59.84
2020-07-15,0.0
2020-07-20,-0.1001
2020-07-22,-0.1002
2020-07-24,-29.7894
2020-07-30,3.0
2020-07-31,10.957
