ticker,SNRS US Equity
2001-01-08,-33.3333
2001-03-06,-50.0
2001-03-19,0.0
2001-09-28,-50.0
2001-11-29,0.0
2001-12-03,20.0
2001-12-10,0.0
2001-12-19,0.0
2001-12-20,0.0
2001-12-24,0.0
2001-12-28,0.0
2002-04-10,-16.6667
2002-04-11,-10.0
2002-04-18,-11.1111
2002-04-24,0.0
2002-06-24,0.0
2002-06-25,-25.0
2002-09-30,-16.6667
2002-10-11,-20.0
2002-11-19,-50.0
2002-11-26,100.0
2002-12-03,0.0
2002-12-11,0.0
2002-12-30,0.0
2003-01-29,0.0
2003-02-12,0.0
2003-04-09,0.0
2003-05-06,0.0
2003-05-08,0.0
2003-06-27,0.0
2003-07-14,0.0
2003-07-21,0.0
2003-09-25,0.0
2003-11-26,0.0
2003-12-03,0.0
2003-12-04,0.0
2003-12-29,0.0
2004-03-05,0.0
2004-05-28,0.0
2004-06-24,0.0
2004-09-08,0.0
2004-11-03,0.0
2004-11-04,50.0
2004-12-17,-33.3333
2004-12-27,0.0
2005-01-06,-75.0
2005-01-27,0.0
2005-02-16,500.0
2005-03-01,-66.6667
2005-03-02,0.0
2005-04-13,-50.0
2005-06-08,1900.0
2005-06-10,-95.0
2005-08-22,0.0
2005-08-30,1700.0
2005-09-29,-94.4444
2005-10-17,-75.0
2005-12-01,700.0
2005-12-27,-68.75
2006-02-06,220.0
2006-03-17,0.0
2006-04-06,900.0
2006-04-17,-70.0
2006-07-14,-33.3333
2006-09-28,-25.0
2006-11-27,0.0
2007-01-12,0.0
2007-03-09,566.6667
2007-03-12,10.0
2007-03-13,-36.3636
2007-03-16,0.0
2007-03-19,0.0
2007-03-20,0.0
2007-03-22,-14.2857
2007-03-29,0.0
2007-03-30,16.6667
2007-04-02,0.0
2007-04-04,0.0
2007-04-09,42.8571
2007-04-10,0.0
2007-04-11,50.0
2007-04-12,33.3333
2007-04-13,-50.0
2007-04-17,50.0
2007-04-20,-33.3333
2007-04-23,20.0
2007-04-24,0.0
2007-04-26,50.0
2007-04-27,0.0
2007-04-30,-38.8889
2007-05-01,-45.4545
2007-05-03,83.3333
2007-05-04,-9.0909
2007-05-11,0.0
2007-05-14,20.0
2007-05-15,0.0
2007-05-16,-15.625
2007-05-17,-1.2346
2007-05-21,0.0
2007-05-23,0.0
2007-05-24,10.0
2007-05-25,0.0
2007-05-29,0.0
2007-05-30,0.0
2007-06-11,36.3636
2007-06-12,-33.3333
2007-06-15,0.0
2007-06-18,50.0
2007-06-20,-26.6667
2007-06-22,-18.1818
2007-06-25,11.1111
2007-06-27,10.0
2007-06-28,36.3636
2007-07-02,33.3333
2007-07-17,-50.0
2007-07-25,0.0
2007-07-30,20.0
2007-08-16,0.0
2007-08-17,0.0
2007-08-20,-25.0
2007-09-05,-22.2222
2007-09-19,0.0
2007-10-05,0.0
2007-10-23,0.0
2007-10-30,42.8571
2007-10-31,20.0
2007-11-01,-16.6667
2007-11-02,0.0
2007-11-05,-10.0
2007-11-06,0.0
2007-11-07,0.0
2007-11-08,0.0
2007-11-09,0.0
2007-11-13,0.0
2007-11-14,0.0
2007-11-15,0.0
2007-11-16,0.0
2007-11-19,0.0
2007-11-23,44.4444
2007-11-27,-23.0769
2007-11-28,-10.0
2007-12-03,66.6667
2007-12-04,0.0
2007-12-05,0.0
2007-12-06,0.0
2007-12-07,0.0
2007-12-10,-6.6667
2007-12-12,-7.1429
2007-12-13,7.6923
2007-12-14,-50.0
2007-12-17,14.2857
2007-12-18,-37.5
2007-12-19,0.0
2007-12-20,-30.0
2007-12-21,-32.1429
2007-12-24,5.2632
2007-12-26,-20.0
2007-12-27,-25.0
2007-12-28,-20.8333
2007-12-31,0.0
2008-01-03,194.7368
2008-01-04,-42.8571
2008-01-07,-18.75
2008-01-08,-15.3846
2008-01-09,-18.1818
2008-01-10,0.0
2008-01-11,-11.1111
2008-01-14,0.0
2008-01-15,37.5
2008-01-16,-40.9091
2008-01-17,0.0
2008-01-18,7.6923
2008-01-22,-28.5714
2008-01-23,10.0
2008-01-24,-27.2727
2008-01-25,25.0
2008-01-28,30.0
2008-01-29,-23.0769
2008-01-30,10.0
2008-01-31,-9.0909
2008-02-01,0.0
2008-02-07,0.0
2008-02-11,10.0
2008-02-13,-27.2727
2008-02-14,37.5
2008-02-15,18.1818
2008-02-19,-15.3846
2008-02-20,-45.4545
2008-02-22,116.6667
2008-02-25,0.0
2008-02-26,-15.3846
2008-02-27,-27.2727
2008-02-28,-25.0
2008-02-29,83.3333
2008-03-03,-27.2727
2008-03-04,37.5
2008-03-05,-9.0909
2008-03-07,10.0
2008-03-12,0.0
2008-03-13,-54.5455
2008-03-14,0.0
2008-03-18,20.0
2008-03-27,-16.6667
2008-04-11,20.0
2008-04-14,-16.6667
2008-04-16,0.0
2008-04-28,0.0
2008-05-07,60.0
2008-05-08,-25.0
2008-05-09,83.3333
2008-05-12,-9.0909
2008-05-13,0.0
2008-05-14,0.0
2008-05-15,-20.0
2008-05-21,0.0
2008-05-22,-37.5
2008-05-27,0.0
2008-05-29,-40.0
2008-05-30,-33.3333
2008-06-02,0.0
2008-06-03,0.0
2008-06-04,50.0
2008-06-05,-33.3333
2008-06-06,0.0
2008-06-09,0.0
2008-06-10,0.0
2008-06-11,0.0
2008-06-12,0.0
2008-06-13,0.0
2008-06-16,0.0
2008-06-17,0.0
2008-06-18,50.0
2008-06-19,-33.3333
2008-06-20,0.0
2008-06-23,0.0
2008-06-24,50.0
2008-06-25,0.0
2008-06-26,-33.3333
2008-06-27,0.0
2008-06-30,0.0
2008-07-01,0.0
2008-07-02,50.0
2008-07-03,0.0
2008-07-07,-33.3333
2008-07-08,0.0
2008-07-09,0.0
2008-07-10,0.0
2008-07-11,0.0
2008-07-14,0.0
2008-07-16,0.0
2008-07-17,0.0
2008-07-18,0.0
2008-07-21,0.0
2008-07-22,0.0
2008-07-24,0.0
2008-07-25,0.0
2008-07-28,50.0
2008-07-29,-33.3333
2008-07-30,0.0
2008-07-31,0.0
2008-08-01,0.0
2008-08-04,50.0
2008-08-06,-33.3333
2008-08-07,60.0
2008-08-08,-37.5
2008-08-11,0.0
2008-08-12,0.0
2008-08-13,0.0
2008-08-19,0.0
2008-08-20,0.0
2008-08-26,0.0
2008-08-28,0.0
2008-09-03,0.0
2008-09-08,0.0
2008-09-11,0.0
2008-09-18,0.0
2008-09-24,0.0
2008-10-02,0.0
2008-11-17,0.0
2008-11-19,0.0
2008-11-20,0.0
2008-11-21,0.0
2008-11-24,0.0
2008-11-25,0.0
2008-11-26,0.0
2008-11-28,0.0
2008-12-01,0.0
2008-12-02,0.0
2008-12-03,0.0
2008-12-04,0.0
2008-12-09,0.0
2008-12-11,0.0
2008-12-12,0.0
2008-12-15,0.0
2008-12-16,0.0
2008-12-18,0.0
2008-12-26,0.0
2009-01-06,0.0
2009-01-09,0.0
2009-01-27,0.0
2009-01-28,0.0
2009-02-03,0.0
2009-02-05,0.0
2009-02-11,0.0
2009-02-13,0.0
2009-02-17,0.0
2009-02-19,0.0
2009-02-20,0.0
2009-02-23,0.0
2009-02-25,0.0
2009-02-27,0.0
2009-03-03,0.0
2009-03-05,0.0
2009-03-16,0.0
2009-03-31,0.0
2009-04-13,0.0
2009-04-16,0.0
2009-04-17,0.0
2009-04-24,0.0
2009-04-29,0.0
2009-04-30,0.0
2009-05-01,0.0
2009-05-04,0.0
2009-05-05,0.0
2009-05-06,0.0
2009-05-07,0.0
2009-05-08,0.0
2009-05-11,0.0
2009-05-12,0.0
2009-05-13,0.0
2009-05-14,0.0
2009-05-15,0.0
2009-05-18,0.0
2009-05-19,0.0
2009-05-22,0.0
2009-05-26,0.0
2009-05-27,0.0
2009-05-28,0.0
2009-05-29,0.0
2009-06-01,0.0
2009-06-03,0.0
2009-06-04,0.0
2009-06-05,0.0
2009-06-08,50.0
2009-06-09,0.0
2009-06-10,0.0
2009-06-11,0.0
2009-06-12,0.0
2009-06-15,-33.3333
2009-06-16,50.0
2009-06-17,0.0
2009-06-18,0.0
2009-06-19,-33.3333
2009-06-22,50.0
2009-06-23,-33.3333
2009-06-24,0.0
2009-06-25,0.0
2009-06-26,0.0
2009-06-29,0.0
2009-06-30,50.0
2009-07-01,-33.3333
2009-07-02,0.0
2009-07-06,0.0
2009-07-07,0.0
2009-07-08,0.0
2009-07-09,0.0
2009-07-10,0.0
2009-07-13,0.0
2009-07-14,0.0
2009-07-15,0.0
2009-07-17,0.0
2009-07-21,0.0
2009-07-22,0.0
2009-07-24,0.0
2009-07-27,0.0
2009-07-28,0.0
2009-07-29,0.0
2009-07-30,0.0
2009-08-04,0.0
2009-08-05,0.0
2009-08-06,0.0
2009-08-11,0.0
2009-08-12,0.0
2009-08-13,0.0
2009-08-14,0.0
2009-08-17,0.0
2009-08-18,0.0
2009-08-19,0.0
2009-08-21,0.0
2009-08-25,0.0
2009-08-26,0.0
2009-08-28,0.0
2009-08-31,0.0
2009-09-11,0.0
2009-09-14,0.0
2009-09-16,0.0
2009-09-17,0.0
2009-09-18,0.0
2009-09-23,0.0
2009-10-02,0.0
2009-10-05,0.0
2009-10-06,0.0
2009-10-14,0.0
2009-10-16,0.0
2009-10-21,0.0
2009-10-26,0.0
2009-10-27,0.0
2009-11-09,0.0
2009-11-11,0.0
2009-11-16,0.0
2009-11-20,0.0
2009-11-25,0.0
2009-11-27,0.0
2009-11-30,0.0
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-09,0.0
2009-12-10,0.0
2009-12-28,0.0
2009-12-31,0.0
2010-01-11,0.0
2010-01-12,0.0
2010-01-14,0.0
2010-01-27,0.0
2010-01-29,0.0
2010-02-25,0.0
2010-03-11,0.0
2010-04-12,0.0
2010-04-13,0.0
2010-04-15,150.0
2010-04-16,0.0
2010-04-19,-40.0
2010-04-20,66.6667
2010-04-21,0.0
2010-04-22,-40.0
2010-04-23,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-04-29,0.0
2010-04-30,66.6667
2010-05-03,0.0
2010-05-04,-40.0
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,66.6667
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,20.0
2010-05-13,-50.0
2010-05-14,66.6667
2010-05-17,0.0
2010-05-18,0.0
2010-05-19,20.0
2010-05-20,0.0
2010-05-21,0.0
2010-05-24,-16.6667
2010-05-25,0.0
2010-05-26,0.0
2010-05-27,0.0
2010-05-28,-40.0
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,0.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,-33.3333
2010-06-11,50.0
2010-06-14,-33.3333
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,0.0
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,0.0
2010-07-02,0.0
2010-07-06,0.0
2010-07-07,0.0
2010-07-08,0.0
2010-07-09,0.0
2010-07-12,0.0
2010-07-13,0.0
2010-07-14,0.0
2010-07-15,0.0
2010-07-16,0.0
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-11,0.0
2010-08-17,0.0
2010-08-18,0.0
2010-08-30,0.0
2010-09-02,0.0
2010-09-03,0.0
2010-09-07,0.0
2010-09-14,0.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,0.0
2010-09-21,0.0
2010-09-23,0.0
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,0.0
2010-10-01,0.0
2010-10-04,0.0
2010-10-05,0.0
2010-10-18,0.0
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,0.0
2010-10-22,0.0
2010-10-27,0.0
2010-11-18,0.0
2010-12-02,0.0
2010-12-06,0.0
2010-12-07,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,0.0
2010-12-16,50.0
2010-12-17,0.0
2010-12-20,-33.3333
2010-12-21,50.0
2010-12-22,-33.3333
2010-12-23,0.0
2010-12-27,0.0
2010-12-28,50.0
2010-12-29,-33.3333
2010-12-30,0.0
2010-12-31,0.0
2011-01-03,0.0
2011-01-04,0.0
2011-01-05,0.0
2011-01-06,0.0
2011-01-07,0.0
2011-01-10,0.0
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,0.0
2011-01-14,0.0
2011-01-18,0.0
2011-01-19,0.0
2011-01-20,0.0
2011-01-21,50.0
2011-01-24,-33.3333
2011-01-25,0.0
2011-01-26,0.0
2011-01-27,0.0
2011-01-28,50.0
2011-01-31,0.0
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,0.0
2011-02-04,0.0
2011-02-07,-33.3333
2011-02-08,150.0
2011-02-09,-40.0
2011-02-10,0.0
2011-02-11,0.0
2011-02-14,0.0
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,0.0
2011-02-18,0.0
2011-02-22,0.0
2011-02-23,-33.3333
2011-02-24,50.0
2011-02-25,0.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-02,0.0
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,-33.3333
2011-03-11,50.0
2011-03-14,-33.3333
2011-03-15,50.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,-33.3333
2011-03-21,50.0
2011-03-22,0.0
2011-03-23,-33.3333
2011-03-24,50.0
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,-33.3333
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,0.0
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,0.0
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,0.0
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,0.0
2011-05-16,0.0
2011-05-17,0.0
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,0.0
2011-05-25,0.0
2011-05-26,50.0
2011-05-27,0.0
2011-05-31,0.0
2011-06-01,0.0
2011-06-02,0.0
2011-06-03,-33.3333
2011-06-06,0.0
2011-06-07,0.0
2011-06-08,0.0
2011-06-09,0.0
2011-06-10,0.0
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,0.0
2011-06-16,0.0
2011-06-17,0.0
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,0.0
2011-06-23,0.0
2011-06-24,0.0
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,0.0
2011-06-30,0.0
2011-07-01,0.0
2011-07-05,0.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-15,0.0
2011-07-18,0.0
2011-07-19,0.0
2011-07-22,0.0
2011-07-25,0.0
2011-07-26,0.0
2011-07-27,0.0
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,0.0
2011-08-02,0.0
2011-08-03,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-10,0.0
2011-08-11,0.0
2011-08-12,0.0
2011-08-15,0.0
2011-08-16,0.0
2011-08-18,0.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,0.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-01,0.0
2011-09-07,0.0
2011-09-08,0.0
2011-09-12,0.0
2011-09-13,0.0
2011-09-14,0.0
2011-09-16,0.0
2011-09-19,0.0
2011-09-20,0.0
2011-09-21,0.0
2011-09-26,0.0
2011-09-28,0.0
2011-09-29,0.0
2011-09-30,0.0
2011-10-04,0.0
2011-10-06,0.0
2011-10-24,0.0
2011-11-15,0.0
2011-11-16,0.0
2011-11-17,0.0
2011-11-21,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-12-05,0.0
2011-12-19,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-13,0.0
2012-01-18,0.0
2012-01-19,0.0
2012-01-20,0.0
2012-02-02,0.0
2012-02-03,0.0
2012-02-06,0.0
2012-02-07,0.0
2012-02-14,0.0
2012-02-15,0.0
2012-02-21,0.0
2012-02-23,0.0
2012-02-24,0.0
2012-02-27,0.0
2012-02-29,0.0
2012-03-08,0.0
2012-03-28,0.0
2012-03-29,0.0
2012-03-30,0.0
2012-04-02,0.0
2012-04-03,0.0
2012-04-09,0.0
2012-04-16,0.0
2012-04-17,0.0
2012-05-18,0.0
2012-05-25,0.0
2012-06-04,0.0
2012-06-05,0.0
2012-06-06,0.0
2012-06-07,0.0
2012-06-11,0.0
2012-06-26,0.0
2012-07-09,0.0
2012-07-13,0.0
2012-07-24,0.0
2012-08-31,0.0
2012-10-02,0.0
2012-10-05,0.0
2012-11-20,0.0
2013-02-06,0.0
2013-02-15,0.0
2013-02-25,0.0
2013-04-15,0.0
2013-04-23,0.0
2013-05-20,0.0
2013-06-05,0.0
2013-06-18,0.0
2013-06-19,0.0
2013-06-21,0.0
2013-07-24,0.0
2013-08-29,0.0
2013-09-16,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-11-01,0.0
2013-11-26,0.0
2013-12-16,0.0
2014-02-03,0.0
2014-02-07,0.0
2014-02-13,0.0
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,0.0
2014-04-21,0.0
2016-10-18,0.0
2017-01-10,0.0
2017-03-07,0.0
2018-07-18,-20.0
2018-09-28,-90.0
2019-02-21,900.0
2019-03-26,-90.0
2019-04-02,900.0
2019-06-12,0.0
2019-07-08,0.0
2019-12-06,-90.0
2019-12-11,900.0
2019-12-16,-99.0
2020-01-10,9900.0
2020-02-10,0.0
2020-02-28,-99.0
2020-03-05,9900.0
2020-03-09,0.0
2020-03-27,-99.0
2020-04-24,9900.0
2020-04-27,0.0
2020-04-29,-99.0
2020-05-11,9900.0
2020-05-21,0.0
2020-05-26,-99.0
2020-06-03,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-15,0.0
2020-07-17,0.0
2020-07-28,0.0
2020-07-31,0.0
