ticker,VPRB US Equity
2016-12-22,11.2179
2016-12-23,-0.3963
2016-12-27,-7.4141
2016-12-28,9.5312
2016-12-29,-0.1427
2016-12-30,-11.4286
2017-01-03,-0.1008
2017-01-04,4.662
2017-01-05,-1.8704
2017-01-06,0.6092
2017-01-09,15.1563
2017-01-10,3.5278
2017-01-11,20.5767
2017-01-12,-11.1005
2017-01-13,0.2598
2017-01-17,-2.9268
2017-01-18,23.1156
2017-01-19,-4.0816
2017-01-20,-2.3803
2017-01-23,-4.2092
2017-01-24,11.4903
2017-01-25,-8.5714
2017-01-26,-4.0179
2017-01-27,0.0
2017-01-30,-5.7267
2017-01-31,1.1409
2017-02-01,4.878
2017-02-02,1.3953
2017-02-03,2.0642
2017-02-06,-3.3708
2017-02-07,2.6308
2017-02-08,-4.6027000000000005
2017-02-09,2.1378
2017-02-10,-6.7442
2017-02-13,-2.7431
2017-02-14,0.5128
2017-02-15,7.1429
2017-02-16,5.9524
2017-02-17,-0.014
2017-02-21,-2.8796
2017-02-22,-3.8327999999999998
2017-02-23,-0.6016
2017-02-24,5.9313
2017-02-27,-5.6706
2017-02-28,4.573
2017-03-01,-7.1532
2017-03-02,14.7848
2017-03-03,-5.5163
2017-03-06,2.0708
2017-03-07,-14.2998
2017-03-08,5.2112
2017-03-09,1.375
2017-03-10,3.3292
2017-03-13,-6.4439
2017-03-14,-3.0612
2017-03-15,3.0428
2017-03-16,2.1548
2017-03-17,-7.5
2017-03-20,8.0743
2017-03-21,-6.2207
2017-03-22,-2.6667
2017-03-23,0.0
2017-03-24,2.1062
2017-03-27,-19.5036
2017-03-28,16.6667
2017-03-29,-1.4285999999999999
2017-03-30,4.3478
2017-03-31,-2.7778
2017-04-03,0.0
2017-04-04,20.0
2017-04-05,2.1429
2017-04-06,-4.4289
2017-04-07,-3.5671
2017-04-10,-4.3946
2017-04-11,-0.0331
2017-04-12,5.8551
2017-04-13,-2.5
2017-04-17,-7.6923
2017-04-18,11.3889
2017-04-19,-0.2494
2017-04-20,-0.375
2017-04-21,-5.8657
2017-04-24,-2.4325
2017-04-25,-6.1475
2017-04-26,4.0575
2017-04-27,3.2348
2017-04-28,-7.8591
2017-05-01,-5.1103
2017-05-02,7.8264
2017-05-03,-7.959
2017-05-04,1.4249
2017-05-05,-13.7798
2017-05-08,-8.9286
2017-05-09,-1.9607999999999999
2017-05-10,14.35
2017-05-11,-15.8286
2017-05-12,-9.039
2017-05-15,-4.1119
2017-05-16,-14.2347
2017-05-17,-4.8611
2017-05-18,-0.7299
2017-05-19,0.0
2017-05-22,-10.6985
2017-05-23,3.417
2017-05-24,-1.2739
2017-05-25,92.8226
2017-05-26,-16.353
2017-05-30,-8.0
2017-05-31,-20.8696
2017-06-01,9.8901
2017-06-02,-5.5
2017-06-05,0.5291
2017-06-06,6.3158
2017-06-07,-10.8911
2017-06-08,5.5556
2017-06-09,2.6316
2017-06-12,-7.6923
2017-06-13,-5.5556
2017-06-14,-4.1765
2017-06-15,-9.1467
2017-06-16,-13.5135
2017-06-19,-1.5625
2017-06-20,0.0
2017-06-21,2.4444
2017-06-22,-18.6551
2017-06-23,-8.5714
2017-06-26,4.1667
2017-06-27,20.0
2017-06-28,14.1667
2017-06-29,-12.4088
2017-06-30,-8.3333
2017-07-03,9.1818
2017-07-05,-12.5729
2017-07-06,4.7619
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,-9.0909
2017-07-12,0.0
2017-07-13,6.2
2017-07-14,-10.5461
2017-07-17,-15.7895
2017-07-18,10.875
2017-07-19,2.3112
2017-07-20,-10.7152
2017-07-21,1.8192
2017-07-24,3.1515
2017-07-25,-13.0435
2017-07-26,-18.9189
2017-07-27,5.8333
2017-07-28,11.811
2017-07-31,-4.2254
2017-08-01,-9.4118
2017-08-02,-2.7597
2017-08-03,-7.3456
2017-08-04,0.9009
2017-08-07,7.1429
2017-08-08,3.0
2017-08-09,-0.1618
2017-08-10,-10.0486
2017-08-11,23.7838
2017-08-14,-15.575
2017-08-15,-12.069
2017-08-16,10.7843
2017-08-17,27.4336
2017-08-18,-15.9722
2017-08-21,-0.8264
2017-08-22,-17.5
2017-08-23,0.0
2017-08-24,11.1111
2017-08-25,-7.2727
2017-08-28,4.0882
2017-08-29,14.344899999999999
2017-08-30,-12.6853
2017-08-31,21.3208
2017-09-01,-5.1322
2017-09-05,-0.9836
2017-09-06,-11.2417
2017-09-07,-6.7338000000000005
2017-09-08,-1.6
2017-09-11,-0.4065
2017-09-12,11.4286
2017-09-13,-21.2454
2017-09-14,-6.9767
2017-09-15,15.0
2017-09-18,-19.3478
2017-09-19,1.0782
2017-09-20,-15.3333
2017-09-21,7.0866
2017-09-22,5.8824
2017-09-25,-16.3889
2017-09-26,9.1362
2017-09-27,-14.6119
2017-09-28,-5.7041
2017-09-29,15.3119
2017-10-02,1.3115
2017-10-03,-23.1392
2017-10-04,5.2632
2017-10-05,-9.2
2017-10-06,-4.185
2017-10-09,-28.7356
2017-10-10,10.9677
2017-10-11,-12.7907
2017-10-12,-1.3333
2017-10-13,8.1892
2017-10-16,19.2855
2017-10-17,-6.0209
2017-10-18,100.5571
2017-10-19,-58.3333
2017-10-20,33.3333
2017-10-23,-5.0
2017-10-24,-5.2632
2017-10-25,-13.8889
2017-10-26,4.8387
2017-10-27,4.0
2017-10-30,-22.3077
2017-10-31,15.7654
2017-11-01,-1.9737
2017-11-02,-6.0403
2017-11-03,3.5714
2017-11-06,6.8966
2017-11-07,-9.0323
2017-11-08,-16.3121
2017-11-09,-3.5932
2017-11-10,-0.2286
2017-11-13,32.1586
2017-11-14,-20.0
2017-11-15,-11.6667
2017-11-16,13.2075
2017-11-17,-15.8333
2017-11-20,0.0
2017-11-21,117.8218
2017-11-22,-9.0909
2017-11-24,20.0
2017-11-27,87.5
2017-11-28,-6.6667
2017-11-29,-1.1905000000000001
2017-11-30,10.8434
2017-12-01,-23.913
2017-12-04,-2.8571
2017-12-05,13.2353
2017-12-06,14.2857
2017-12-07,41.3636
2017-12-08,2.8939
2017-12-11,-14.0625
2017-12-12,8.9091
2017-12-13,-28.2137
2017-12-14,36.9767
2017-12-15,19.4737
2017-12-18,-0.5258
2017-12-19,-3.0
2017-12-20,-11.6348
2017-12-21,16.6667
2017-12-22,0.0
2017-12-26,-2.8571
2017-12-27,-11.7647
2017-12-28,0.5
2017-12-29,32.5041
2018-01-02,63.5044
2018-01-03,-15.7991
2018-01-04,-22.7273
2018-01-05,23.5294
2018-01-08,4.7619
2018-01-09,13.5455
2018-01-10,-11.9295
2018-01-11,-9.0909
2018-01-12,-10.0
2018-01-16,2.8889
2018-01-17,2.1598
2018-01-18,-15.4334
2018-01-19,-6.375
2018-01-22,1.2016
2018-01-23,-7.6517
2018-01-24,14.2857
2018-01-25,-12.625
2018-01-26,-3.5765000000000002
2018-01-29,23.9703
2018-01-30,-5.4526
2018-01-31,-5.1899
2018-02-01,3.4713
2018-02-02,-0.6452
2018-02-05,-3.5779
2018-02-06,6.4045
2018-02-07,-17.7215
2018-02-08,-7.6923
2018-02-09,-13.3333
2018-02-12,-4.8077
2018-02-13,1.0101
2018-02-14,8.0
2018-02-15,20.3704
2018-02-16,-0.7692
2018-02-20,-8.3721
2018-02-21,8.291
2018-02-22,-14.2188
2018-02-23,0.4554
2018-02-26,17.6791
2018-02-27,-13.4052
2018-02-28,7.6512
2018-03-01,-17.3554
2018-03-02,14.8
2018-03-05,-12.892
2018-03-06,18.0
2018-03-07,-11.8644
2018-03-08,4.8269
2018-03-09,-8.2554
2018-03-12,9.778
2018-03-13,5.4645
2018-03-14,-29.0155
2018-03-15,9.1484
2018-03-16,-8.6045
2018-03-19,26.8293
2018-03-20,-3.6538
2018-03-21,5.7884
2018-03-22,-10.3774
2018-03-23,5.2632
2018-03-26,-10.0
2018-03-27,11.2
2018-03-28,-10.0719
2018-03-29,-5.4444
2018-04-02,-1.2926
2018-04-03,6.9048
2018-04-04,-2.4499
2018-04-05,-1.8265
2018-04-06,-3.9535
2018-04-09,1.6949
2018-04-10,4.2857
2018-04-11,7.0776
2018-04-12,23.6674
2018-04-13,28.4483
2018-04-16,6.0403
2018-04-17,-16.4557
2018-04-18,4.5455
2018-04-19,-20.2899
2018-04-20,-1.8182
2018-04-23,-2.7778
2018-04-24,-11.3333
2018-04-25,-3.3298
2018-04-26,0.4444
2018-04-27,1.7699
2018-04-30,-6.087
2018-05-01,-0.463
2018-05-02,0.0
2018-05-03,4.6512
2018-05-04,10.8889
2018-05-07,-5.8116
2018-05-08,-2.1277
2018-05-09,4.3478
2018-05-10,-14.375
2018-05-11,4.1363
2018-05-14,-6.3084
2018-05-15,-0.2494
2018-05-16,6.25
2018-05-17,-2.3529
2018-05-18,-6.0241
2018-05-21,28.2051
2018-05-22,-14.0
2018-05-23,-6.9767
2018-05-24,4.75
2018-05-25,0.8353
2018-05-29,-7.1716
2018-05-30,7.0117
2018-05-31,-4.6937999999999995
2018-06-01,-3.625
2018-06-04,14.1375
2018-06-05,-4.5455
2018-06-06,5.9524
2018-06-07,-5.3933
2018-06-08,-2.6128
2018-06-11,12.1951
2018-06-12,-10.6522
2018-06-13,9.4891
2018-06-14,1.8889
2018-06-15,-7.9607
2018-06-18,0.237
2018-06-19,-3.0733
2018-06-20,24.6341
2018-06-21,78.0822
2018-06-22,-11.538499999999999
2018-06-25,-8.0745
2018-06-26,-5.4054
2018-06-27,-20.0
2018-06-28,-1.7856999999999998
2018-06-29,16.3636
2018-07-02,-3.9063
2018-07-03,12.1951
2018-07-05,-5.3623
2018-07-06,-8.1164
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,-12.5
2018-07-12,-4.7619
2018-07-13,-0.7
2018-07-16,-10.1712
2018-07-17,12.1076
2018-07-18,1.72
2018-07-19,-2.3987
2018-07-20,6.7687
2018-07-23,-14.9057
2018-07-24,0.4435
2018-07-25,0.0
2018-07-26,1.5453000000000001
2018-07-27,-6.5217
2018-07-30,-0.8837
2018-07-31,-6.1472999999999995
2018-08-01,20.0
2018-08-02,4.1667
2018-08-03,9.0
2018-08-06,0.1651
2018-08-07,-16.834600000000002
2018-08-08,-0.6608
2018-08-09,10.8647
2018-08-10,-10.0
2018-08-13,0.0
2018-08-14,-0.0222
2018-08-15,-10.8691
2018-08-16,11.9701
2018-08-17,26.9488
2018-08-20,-12.2807
2018-08-21,16.0
2018-08-22,-13.6207
2018-08-23,7.8842
2018-08-24,-6.383
2018-08-27,-1.1858
2018-08-28,2.0
2018-08-29,-11.5686
2018-08-30,0.0
2018-08-31,10.4213
2018-09-04,0.4016
2018-09-05,0.4
2018-09-06,-0.3984
2018-09-07,0.0
2018-09-10,-9.33
2018-09-11,-0.7389
2018-09-12,2.0
2018-09-13,-1.9607999999999999
2018-09-14,-2.2222
2018-09-17,9.0909
2018-09-18,2.0833
2018-09-19,-3.0612
2018-09-20,2.3158
2018-09-21,-5.144
2018-09-24,4.1215
2018-09-25,-4.1667
2018-09-26,-6.3043
2018-09-27,2.3202
2018-09-28,-2.0408
2018-10-01,6.4815
2018-10-02,8.6957
2018-10-03,-5.0
2018-10-04,-9.0526
2018-10-05,2.1991
2018-10-08,22.3103
2018-10-09,-18.1481
2018-10-10,8.5973
2018-10-11,4.1667
2018-10-12,-5.0
2018-10-15,13.6632
2018-10-16,9.0943
2018-10-17,18.8455
2018-10-18,-4.5
2018-10-19,-1.2715
2018-10-22,-12.7273
2018-10-23,-11.9792
2018-10-24,10.1381
2018-10-25,18.1948
2018-10-26,-14.2576
2018-10-29,6.0258
2018-10-30,14.0
2018-10-31,1.9005999999999998
2018-11-01,-1.363
2018-11-02,29.4545
2018-11-05,-4.4944
2018-11-06,11.7647
2018-11-07,5.0526
2018-11-08,-0.3006
2018-11-09,6.5327
2018-11-12,13.0189
2018-11-13,-8.1803
2018-11-14,4.3636
2018-11-15,0.1742
2018-11-16,-13.0435
2018-11-19,14.0
2018-11-20,-16.6667
2018-11-21,13.6842
2018-11-23,-8.3333
2018-11-26,-9.0909
2018-11-27,-13.8889
2018-11-28,-3.2258
2018-11-29,-6.8
2018-11-30,-2.7182
2018-12-03,-11.7647
2018-12-04,8.3333
2018-12-06,-12.3077
2018-12-07,13.3772
2018-12-10,-7.6209
2018-12-11,3.6851000000000003
2018-12-12,-3.0695
2018-12-13,6.1667
2018-12-14,-3.0769
2018-12-17,2.0408
2018-12-18,-1.4285999999999999
2018-12-19,-3.5427
2018-12-20,0.1669
2018-12-21,0.0
2018-12-24,0.0
2018-12-26,33.3333
2018-12-27,6.25
2018-12-28,4.7059
2018-12-31,-3.3708
2019-01-02,-3.4884
2019-01-03,8.4337
2019-01-04,5.5556
2019-01-07,4.7368
2019-01-08,-6.5327
2019-01-09,-3.2258
2019-01-10,0.0
2019-01-11,-1.6667
2019-01-14,-9.6045
2019-01-15,11.25
2019-01-16,12.3596
2019-01-17,-12.5
2019-01-18,2.8571
2019-01-22,3.8889
2019-01-23,-13.8503
2019-01-24,14.0906
2019-01-25,-10.7726
2019-01-28,2.439
2019-01-29,13.0952
2019-01-30,0.0
2019-01-31,-1.0526
2019-02-01,-3.1915
2019-02-04,-8.7912
2019-02-05,7.8313
2019-02-06,-9.4972
2019-02-07,10.5556
2019-02-08,-2.8476
2019-02-11,-5.8161000000000005
2019-02-12,1.1716
2019-02-13,-9.5899
2019-02-14,-3.936
2019-02-15,3.8889
2019-02-19,6.8182
2019-02-20,0.1252
2019-02-21,-10.7125
2019-02-22,25.9975
2019-02-25,-11.1111
2019-02-26,0.0
2019-02-27,5.5
2019-02-28,1.955
2019-03-01,-4.7066
2019-03-04,-2.439
2019-03-05,10.5
2019-03-06,-12.3416
2019-03-07,-4.5038
2019-03-08,1.8580999999999999
2019-03-11,-7.131
2019-03-12,11.4286
2019-03-13,-2.9487
2019-03-14,10.9643
2019-03-15,-2.3810000000000002
2019-03-18,-8.5366
2019-03-19,-8.9267
2019-03-20,8.3376
2019-03-21,0.1351
2019-03-22,0.0
2019-03-25,-5.5331
2019-03-26,4.9643
2019-03-28,5.8864
2019-03-29,-11.6324
2019-04-01,7.6364
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,-5.4054
2019-04-05,-1.4285999999999999
2019-04-08,1.4493
2019-04-09,-0.4643
2019-04-10,10.5131
2019-04-11,-8.961
2019-04-12,35.5207
2019-04-15,-1.9074
2019-04-16,-3.5284
2019-04-17,-13.5706
2019-04-18,2.7027
2019-04-22,-18.5464
2019-04-23,22.6154
2019-04-24,-3.0113
2019-04-25,-1.3583
2019-04-26,1.6393
2019-04-29,-12.2581
2019-04-30,2.9412000000000003
2019-05-01,14.2857
2019-05-02,-0.875
2019-05-03,-23.0769
2019-05-06,14.3443
2019-05-07,-13.9785
2019-05-08,11.6667
2019-05-09,-1.0448
2019-05-10,0.905
2019-05-13,-1.4948000000000001
2019-05-14,-16.692
2019-05-15,-7.1038
2019-05-16,29.0196
2019-05-17,-9.8784
2019-05-20,-1.1804000000000001
2019-05-21,2.3891
2019-05-22,8.3333
2019-05-23,11.6923
2019-05-28,0.0
2019-05-29,-6.3361
2019-05-30,-14.5588
2019-05-31,17.7281
2019-06-03,-3.6550000000000002
2019-06-04,-16.8437
2019-06-05,1.8248
2019-06-06,2.3297
2019-06-07,-0.3503
2019-06-10,18.8664
2019-06-11,-11.288499999999999
2019-06-12,-10.0
2019-06-13,0.0
2019-06-14,-1.8519
2019-06-17,15.6604
2019-06-18,-2.1207
2019-06-19,-16.1667
2019-06-20,0.1988
2019-06-21,16.2004
2019-06-24,-13.6003
2019-06-25,-1.1858
2019-06-26,9.78
2019-06-27,-8.9087
2019-06-28,9.8
2019-07-01,3.9344
2019-07-02,-1.3319
2019-07-03,-2.5044
2019-07-05,0.0182
2019-07-08,1.8215
2019-07-09,-1.9678
2019-07-10,0.1825
2019-07-11,-18.0328
2019-07-12,-4.4444
2019-07-15,0.0
2019-07-16,14.186
2019-07-17,0.2037
2019-07-18,-8.7398
2019-07-19,-10.9131
2019-07-22,-0.25
2019-07-23,23.3083
2019-07-24,0.0
2019-07-25,-0.2033
2019-07-26,-0.2037
2019-07-29,0.6122
2019-07-30,-12.7789
2019-07-31,14.6512
2019-08-01,-9.5335
2019-08-02,10.3139
2019-08-05,0.0
2019-08-06,-0.6098
2019-08-07,0.0
2019-08-08,-5.9305
2019-08-09,-2.8261
2019-08-12,9.396
2019-08-14,-19.1493
2019-08-15,13.795
2019-08-16,44.6988
2019-08-19,7.5269
2019-08-20,0.0
2019-08-21,5.0
2019-08-22,-4.7619
2019-08-23,28.5714
2019-08-26,-7.8889
2019-08-27,-17.4306
2019-08-28,0.2922
2019-08-29,23.8165
2019-08-30,5.8824
2019-09-03,21.6667
2019-09-04,-1.0046
2019-09-05,-16.9742
2019-09-06,-18.7778
2019-09-09,-18.0575
2019-09-10,36.6745
2019-09-11,-32.8187
2019-09-12,9.0909
2019-09-13,-3.4333
2019-09-16,3.3828
2019-09-17,0.1669
2019-09-18,-0.1667
2019-09-19,-28.2137
2019-09-20,16.2791
2019-09-23,-14.0
2019-09-24,-1.1628
2019-09-25,0.0
2019-09-26,-1.1764999999999999
2019-09-27,7.1429
2019-09-30,-6.6667
2019-10-01,-2.8571
2019-10-02,-1.9607999999999999
2019-10-03,0.0
2019-10-04,0.25
2019-10-07,-0.2494
2019-10-08,12.5
2019-10-09,-8.6667
2019-10-10,9.4891
2019-10-11,-11.6111
2019-10-15,-0.6914
2019-10-16,0.0
2019-10-17,-3.7975
2019-10-18,5.2632
2019-10-21,-5.0
2019-10-22,10.8553
2019-10-23,0.8902
2019-10-24,-5.8824
2019-10-25,12.5
2019-10-28,0.0
2019-10-29,-15.5556
2019-10-30,14.6316
2019-10-31,14.7842
2019-11-01,-20.0
2019-11-04,12.5
2019-11-06,-15.5556
2019-11-07,11.5789
2019-11-08,26.8868
2019-11-11,-11.4498
2019-11-12,-6.6751000000000005
2019-11-13,21.4575
2019-11-14,-25.9259
2019-11-15,25.0
2019-11-18,-6.0
2019-11-19,-9.6809
2019-11-20,0.3534
2019-11-21,5.6338
2019-11-22,-8.8889
2019-11-25,-7.3171
2019-11-26,12.8947
2019-11-27,-6.7599
2019-11-29,9.75
2019-12-02,-20.0456
2019-12-03,-11.6809
2019-12-04,29.0323
2019-12-05,0.0
2019-12-06,-7.2375
2019-12-09,-8.3681
2019-12-10,0.0
2019-12-11,13.2353
2019-12-12,-16.6234
2019-12-13,24.6106
2019-12-16,2.375
2019-12-17,-4.1514
2019-12-18,-10.828
2019-12-19,-11.4286
2019-12-20,25.8065
2019-12-23,2.5641
2019-12-24,-22.5
2019-12-26,-3.2258
2019-12-27,33.0
2019-12-30,-7.2682
2019-12-31,8.1081
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,-8.75
2020-01-07,-4.1096
2020-01-08,-14.0
2020-01-09,-26.5781
2020-01-10,40.2715
2020-01-13,-3.2258
2020-01-14,16.3333
2020-01-16,0.2865
2020-01-17,14.0
2020-01-21,0.2506
2020-01-22,0.0
2020-01-24,0.0
2020-01-27,0.0
2020-01-29,0.0
2020-01-30,-25.0
2020-01-31,15.8333
2020-02-03,-27.0791
2020-02-04,18.3899
2020-02-05,33.3333
2020-02-06,-37.25
2020-02-07,-0.3984
2020-02-10,20.0
2020-02-11,16.6667
2020-02-12,0.0
2020-02-13,9.7143
2020-02-14,-37.2396
2020-02-18,58.9212
2020-02-19,-2.0888
2020-02-20,-35.7333
2020-02-21,28.0083
2020-02-24,-13.4522
2020-02-25,0.0
2020-02-26,19.8502
2020-02-27,9.0625
2020-02-28,-14.0401
2020-03-02,0.3333
2020-03-03,9.2027
2020-03-05,-30.0274
2020-03-06,-13.0435
2020-03-10,0.5
2020-03-11,-5.4726
2020-03-12,-0.6579
2020-03-13,11.0464
2020-03-16,-4.5802
2020-03-17,0.0
2020-03-18,-12.5
2020-03-20,-20.0
2020-03-23,0.0
2020-03-24,42.8571
2020-03-25,23.75
2020-03-26,-43.4343
2020-03-30,42.8571
2020-03-31,0.0
2020-04-01,-25.0
2020-04-02,0.6667
2020-04-03,-0.6623
2020-04-06,62.6667
2020-04-07,0.4098
2020-04-08,2.449
2020-04-09,11.1554
2020-04-14,-20.6093
2020-04-15,-29.1196
2020-04-16,8.2803
2020-04-17,2.9412000000000003
2020-04-20,25.7143
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,31.3636
2020-04-24,-29.0657
2020-04-27,-21.9512
2020-04-28,24.6875
2020-04-29,18.797
2020-04-30,-17.9325
2020-05-01,-21.8509
2020-05-04,0.6579
2020-05-05,-0.6536
2020-05-06,-0.6579
2020-05-07,32.4503
2020-05-08,-24.5
2020-05-11,39.0728
2020-05-12,-27.1429
2020-05-13,0.6536
2020-05-14,17.0455
2020-05-15,-16.2275
2020-05-18,-0.6623
2020-05-19,-32.6667
2020-05-20,9.901
2020-05-26,0.0
2020-05-27,71.1712
2020-05-28,-42.1053
2020-05-29,72.7273
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,-42.1053
2020-06-04,-4.5455
2020-06-05,-5.7143
2020-06-08,2.0202
2020-06-09,0.0
2020-06-10,77.2277
2020-06-11,0.0
2020-06-12,0.5587
2020-06-15,-8.3333
2020-06-16,0.0
2020-06-17,-9.0909
2020-06-18,15.0
2020-06-19,-4.3478
2020-06-22,9.0909
2020-06-23,-8.3333
2020-06-24,9.0909
2020-06-25,27.7778
2020-06-26,26.087
2020-06-29,13.7931
2020-06-30,-9.0909
2020-07-01,-3.6667
2020-07-02,10.0346
2020-07-06,-40.2516
2020-07-07,8.6842
2020-07-08,20.5085
2020-07-09,-9.3832
2020-07-10,0.2217
2020-07-13,-2.4336
2020-07-14,-4.5351
2020-07-15,-10.9264
2020-07-16,0.8
2020-07-17,-20.1058
2020-07-20,5.9603
2020-07-21,-15.0
2020-07-22,11.0294
2020-07-23,-19.8675
2020-07-24,32.2314
2020-07-27,-0.3125
2020-07-28,-9.4044
2020-07-29,-30.7958
2020-07-30,-0.5
2020-07-31,14.5729
