ticker,BWEN US Equity
2006-03-27,-2.439
2006-03-28,2.0
2006-03-29,-1.9607999999999999
2006-03-30,-7.0
2006-03-31,0.5376
2006-04-03,0.0
2006-04-04,-0.5348
2006-04-05,2.1505
2006-04-06,-2.1053
2006-04-07,2.1505
2006-04-10,-2.6316
2006-04-11,-10.8108
2006-04-12,-9.0909
2006-04-13,6.6667
2006-04-17,3.125
2006-04-18,-3.0303
2006-04-19,-15.625
2006-04-20,3.7037
2006-04-21,21.4286
2006-04-24,0.0
2006-04-25,2.9412000000000003
2006-04-26,0.0
2006-04-27,0.0
2006-04-28,2.8571
2006-05-01,11.1111
2006-05-02,2.5
2006-05-03,24.3902
2006-05-04,-11.7647
2006-05-05,-10.6667
2006-05-08,0.0
2006-05-09,4.4776
2006-05-10,-2.3810000000000002
2006-05-11,-7.3171
2006-05-12,5.2632
2006-05-15,-20.0
2006-05-16,6.25
2006-05-17,-10.5882
2006-05-18,3.2895
2006-05-19,1.9108
2006-05-22,-6.25
2006-05-23,-16.6667
2006-05-24,-4.0
2006-05-25,8.3333
2006-05-26,15.3846
2006-05-30,-6.6667
2006-05-31,-0.7143
2006-06-01,0.7194
2006-06-02,7.1429
2006-06-06,-12.0
2006-06-07,-1.5152
2006-06-08,-7.6923
2006-06-09,20.8333
2006-06-12,-2.069
2006-06-13,-1.4085
2006-06-14,3.5714
2006-06-15,37.931
2006-06-16,7.5
2006-06-19,-20.9302
2006-06-20,-11.7647
2006-06-21,0.0
2006-06-22,3.3333
2006-06-23,6.4516
2006-06-26,3.0303
2006-06-27,-11.7647
2006-06-28,-3.3333
2006-06-29,6.8966
2006-06-30,6.4516
2006-07-03,-9.0909
2006-07-05,-10.0
2006-07-06,2.963
2006-07-07,-13.6691
2006-07-10,0.0
2006-07-11,16.6667
2006-07-13,10.7143
2006-07-14,9.6774
2006-07-17,0.0
2006-07-18,-11.7647
2006-07-19,-4.6667
2006-07-20,0.0
2006-07-24,-5.5944
2006-07-25,0.0
2006-07-26,0.0
2006-07-27,-8.1481
2006-07-28,0.8065
2006-07-31,-3.2
2006-08-01,1.6529
2006-08-03,0.0
2006-08-04,1.626
2006-08-08,0.0
2006-08-09,-3.2
2006-08-11,3.3058
2006-08-14,4.0
2006-08-15,10.7692
2006-08-16,15.9722
2006-08-17,7.7844
2006-08-18,-2.7778
2006-08-22,-19.4286
2006-08-23,0.7092
2006-08-24,-15.493
2006-08-25,8.3333
2006-08-28,15.3846
2006-08-29,-6.6667
2006-08-30,7.1429
2006-08-31,-1.3333
2006-09-01,8.1081
2006-09-05,0.625
2006-09-06,-2.4845
2006-09-07,5.0955
2006-09-08,-6.0606
2006-09-11,-19.3548
2006-09-12,12.0
2006-09-13,-5.0
2006-09-15,-5.2632
2006-09-18,3.1746
2006-09-19,-1.5385
2006-09-20,-2.3437
2006-09-21,4.0
2006-09-22,0.0
2006-09-25,7.6923
2006-09-26,-7.1429
2006-09-27,11.538499999999999
2006-09-28,5.5172
2006-09-29,4.5752
2006-10-03,4.375
2006-10-04,0.5988
2006-10-05,-1.7856999999999998
2006-10-06,-12.7273
2006-10-09,7.6389
2006-10-10,-3.2258
2006-10-11,-13.3333
2006-10-12,7.6923
2006-10-13,3.5714
2006-10-16,0.0
2006-10-17,10.3448
2006-10-18,0.0
2006-10-19,3.125
2006-10-20,0.0
2006-10-23,1.8182
2006-10-24,-1.1905000000000001
2006-10-25,-0.6024
2006-10-26,9.0909
2006-10-27,5.5556
2006-10-30,4.7368
2006-10-31,-2.0101
2006-11-01,2.5641
2006-11-02,0.0
2006-11-03,0.0
2006-11-06,0.0
2006-11-07,-1.5
2006-11-08,-0.5076
2006-11-09,-3.0612
2006-11-10,0.0
2006-11-13,2.6316
2006-11-14,2.0513
2006-11-15,-1.005
2006-11-16,-1.5228000000000002
2006-11-17,3.0928
2006-11-20,-3.0
2006-11-21,8.2474
2006-11-22,0.0
2006-11-24,-1.9048
2006-11-27,-0.4854
2006-11-28,-7.3171
2006-11-29,-4.7368
2006-11-30,1.105
2006-12-04,2.1858
2006-12-05,20.3209
2006-12-06,-8.8889
2006-12-07,7.3171
2006-12-08,0.0
2006-12-11,-0.9091
2006-12-12,-1.3761
2006-12-13,1.3953
2006-12-14,-8.2569
2006-12-15,0.0
2006-12-18,-5.0
2006-12-19,-3.1579
2006-12-20,0.0
2006-12-21,3.8043
2006-12-22,4.712
2006-12-26,-2.0
2006-12-27,2.0408
2006-12-28,-2.5
2006-12-29,2.0513
2007-01-03,-2.0101
2007-01-04,-1.0256
2007-01-05,0.0
2007-01-08,0.5181
2007-01-09,-2.0619
2007-01-10,0.0
2007-01-11,-5.7895
2007-01-12,0.0
2007-01-16,3.9106
2007-01-17,7.5269
2007-01-18,0.0
2007-01-19,1.0
2007-01-22,-0.9901
2007-01-23,-0.5
2007-01-24,0.5025
2007-01-25,-5.0
2007-01-26,0.0
2007-01-29,6.8421
2007-01-30,-2.4631
2007-01-31,8.5859
2007-02-01,-6.0465
2007-02-02,-0.495
2007-02-05,0.4975
2007-02-06,1.4851
2007-02-07,-1.4634
2007-02-08,-1.4851
2007-02-09,-1.005
2007-02-12,3.0457
2007-02-13,-3.9409
2007-02-14,1.0256
2007-02-15,-1.5228000000000002
2007-02-16,-2.0619
2007-02-20,6.8421
2007-02-21,-0.9852
2007-02-22,3.9801
2007-02-23,1.4354
2007-02-26,8.4906
2007-02-27,4.3478
2007-02-28,-0.8333
2007-03-01,-2.521
2007-03-02,16.3793
2007-03-05,7.4074
2007-03-06,21.7241
2007-03-07,-9.3484
2007-03-08,-3.125
2007-03-09,3.2258
2007-03-12,8.75
2007-03-13,-1.7241
2007-03-14,-0.8772
2007-03-15,-2.0649
2007-03-16,-0.3012
2007-03-19,4.2296
2007-03-20,-0.8696
2007-03-21,-3.5088
2007-03-22,7.5758
2007-03-23,15.493
2007-03-26,-1.2195
2007-03-27,-1.2346
2007-03-28,0.0
2007-03-29,0.75
2007-03-30,0.4963
2007-04-02,-0.7407
2007-04-03,0.7463
2007-04-04,0.0
2007-04-05,-1.2346
2007-04-09,-2.5
2007-04-10,-0.7692
2007-04-11,2.0672
2007-04-12,1.2658
2007-04-13,0.0
2007-04-16,0.0
2007-04-17,-1.25
2007-04-18,-0.5063
2007-04-19,-1.5267
2007-04-20,3.3592
2007-04-23,-0.5
2007-04-24,-3.0151
2007-04-25,-1.0363
2007-04-26,4.712
2007-04-27,-0.75
2007-04-30,-0.5038
2007-05-01,-1.7722
2007-05-02,1.8041
2007-05-03,0.0
2007-05-04,-5.0633
2007-05-07,0.0
2007-05-08,-4.5333
2007-05-09,3.6313
2007-05-10,-0.2695
2007-05-11,-2.7027
2007-05-14,3.3333
2007-05-15,-3.2258
2007-05-16,-0.5556
2007-05-17,-3.6313
2007-05-18,0.5797
2007-05-21,-5.4755
2007-05-22,13.7195
2007-05-23,7.5067
2007-05-24,-1.4963
2007-05-25,2.5316
2007-05-29,-3.7037
2007-05-30,12.8205
2007-05-31,4.5455
2007-06-01,-2.1739
2007-06-04,0.0
2007-06-05,-4.0
2007-06-06,0.6944
2007-06-07,-2.2989
2007-06-08,-0.7059
2007-06-11,-0.4739
2007-06-12,-4.7619
2007-06-13,0.0
2007-06-14,1.25
2007-06-15,0.0
2007-06-18,0.0
2007-06-19,0.0
2007-06-20,-1.2346
2007-06-21,10.0
2007-06-22,-3.4091
2007-06-25,-2.3529
2007-06-26,0.7229
2007-06-27,4.067
2007-06-28,-1.1494
2007-06-29,0.6977
2007-07-02,-1.8476
2007-07-03,0.0
2007-07-05,0.0
2007-07-06,1.1764999999999999
2007-07-09,2.3256
2007-07-10,-4.5455
2007-07-11,1.1905000000000001
2007-07-12,2.3529
2007-07-13,8.046
2007-07-16,14.8936
2007-07-17,-1.8519
2007-07-18,-1.8868
2007-07-19,3.6538
2007-07-20,-0.7421
2007-07-23,-0.7477
2007-07-24,-3.9548
2007-07-25,-0.9804
2007-07-26,1.9802
2007-07-27,1.165
2007-07-30,1.7274
2007-07-31,-2.8302
2007-08-01,0.0
2007-08-02,0.9709
2007-08-03,-0.9615
2007-08-06,0.0
2007-08-07,-0.9709
2007-08-08,1.9607999999999999
2007-08-09,-1.3462
2007-08-10,2.3392
2007-08-13,-4.7619
2007-08-14,-5.0
2007-08-15,0.0
2007-08-16,-3.1579
2007-08-17,-1.087
2007-08-20,1.0989
2007-08-21,0.0
2007-08-22,4.3478
2007-08-23,9.375
2007-08-24,-6.6667
2007-08-27,-1.0204
2007-08-28,-2.268
2007-08-29,3.3755
2007-08-30,6.1224
2007-08-31,0.9615
2007-09-04,0.7619
2007-09-05,-1.7013
2007-09-06,0.7692
2007-09-07,-1.7176
2007-09-10,2.9126
2007-09-11,-1.8868
2007-09-12,0.0
2007-09-13,2.6923
2007-09-14,-0.7491
2007-09-17,3.3962
2007-09-18,-1.4599
2007-09-19,-1.8519
2007-09-20,0.9434
2007-09-21,-1.8692
2007-09-24,0.0
2007-09-25,0.0
2007-09-26,1.8094999999999999
2007-09-27,0.0935
2007-09-28,0.9346
2007-10-01,0.0
2007-10-02,-0.9259
2007-10-03,-0.1869
2007-10-04,-1.6854
2007-10-05,0.0
2007-10-08,1.9048
2007-10-09,-1.215
2007-10-10,4.0681
2007-10-11,-0.1818
2007-10-12,3.2787
2007-10-15,-0.7055
2007-10-16,2.6643
2007-10-17,8.9965
2007-10-18,17.4603
2007-10-19,4.7297
2007-10-22,4.5161
2007-10-23,3.7037
2007-10-24,-4.7619
2007-10-25,-2.5
2007-10-26,1.2821
2007-10-29,10.0
2007-10-30,11.6226
2007-10-31,3.6082
2007-11-01,-2.4876
2007-11-02,0.0
2007-11-05,11.5306
2007-11-06,9.4236
2007-11-07,-0.0836
2007-11-08,-11.2971
2007-11-09,6.6038
2007-11-12,-3.9823
2007-11-13,1.8433000000000002
2007-11-14,-2.7149
2007-11-15,0.9302
2007-11-16,2.3041
2007-11-19,-3.6036
2007-11-20,-4.6729
2007-11-21,-1.9607999999999999
2007-11-23,7.3
2007-11-26,-5.6850000000000005
2007-11-27,-2.1739
2007-11-28,-0.5051
2007-11-29,-1.0152
2007-11-30,1.5385
2007-12-03,-4.0404
2007-12-04,2.6316
2007-12-05,-2.0513
2007-12-06,2.6178
2007-12-07,-3.0612
2007-12-10,18.947400000000002
2007-12-11,-0.4425
2007-12-12,-2.2222
2007-12-13,0.0
2007-12-14,1.3636
2007-12-17,-2.2422
2007-12-18,0.9174
2007-12-19,-0.9091
2007-12-20,1.8349
2007-12-21,-0.4505
2007-12-24,0.0
2007-12-26,1.81
2007-12-27,6.6667
2007-12-28,12.5
2007-12-31,5.9259
2008-01-02,-2.7972
2008-01-03,-5.3237
2008-01-04,-3.1155
2008-01-07,-2.7451
2008-01-08,0.0
2008-01-09,-3.2258
2008-01-10,-1.6667
2008-01-11,5.0847
2008-01-14,3.629
2008-01-15,-6.6148
2008-01-16,-9.1667
2008-01-17,0.9174
2008-01-18,2.7273
2008-01-22,-0.4425
2008-01-23,-0.4444
2008-01-24,-0.4464
2008-01-25,0.4484
2008-01-28,1.7856999999999998
2008-01-29,0.0
2008-01-30,-1.3158
2008-01-31,0.0
2008-02-01,-0.4444
2008-02-04,0.4464
2008-02-05,-1.3333
2008-02-06,0.9009
2008-02-07,-1.7856999999999998
2008-02-08,-1.8182
2008-02-11,-0.9259
2008-02-12,-0.9346
2008-02-13,-0.4717
2008-02-14,-2.3697
2008-02-15,-2.4272
2008-02-19,-8.457699999999999
2008-02-20,8.6957
2008-02-21,0.0
2008-02-22,-2.0
2008-02-25,1.0204
2008-02-26,9.0909
2008-02-27,-0.463
2008-02-28,2.7907
2008-02-29,-0.4525
2008-03-03,-4.5455
2008-03-04,0.9524
2008-03-05,1.3208
2008-03-06,-0.3724
2008-03-07,-1.7757
2008-03-10,-1.9981
2008-03-11,-2.4272
2008-03-12,1.99
2008-03-13,7.3171
2008-03-14,-2.7273
2008-03-17,-4.6729
2008-03-18,2.9412000000000003
2008-03-19,0.0
2008-03-20,1.8094999999999999
2008-03-24,-1.7774
2008-03-25,-0.9524
2008-03-26,-2.8846
2008-03-27,1.9802
2008-03-28,0.9709
2008-03-31,1.4423
2008-04-01,-2.8436
2008-04-02,4.1951
2008-04-03,-4.4944
2008-04-04,-0.4902
2008-04-07,-2.9557
2008-04-08,-3.3503
2008-04-09,-2.8361
2008-04-10,-2.7027
2008-04-11,4.4444
2008-04-14,5.3191
2008-04-15,0.5051
2008-04-16,3.0151
2008-04-17,-1.4634
2008-04-18,8.4158
2008-04-21,1.8265
2008-04-22,-0.4484
2008-04-23,2.973
2008-04-24,7.1741
2008-04-25,6.1224
2008-04-28,4.6154
2008-04-29,4.7794
2008-04-30,-0.3509
2008-05-01,-1.4085
2008-05-02,-0.3571
2008-05-05,-2.8674
2008-05-06,2.583
2008-05-07,16.5468
2008-05-08,4.0123
2008-05-09,0.8902
2008-05-12,1.1764999999999999
2008-05-13,0.0581
2008-05-14,0.2324
2008-05-15,4.6377
2008-05-16,13.4626
2008-05-19,10.8398
2008-05-20,14.8018
2008-05-21,-1.2854999999999999
2008-05-22,-13.1195
2008-05-23,-4.4743
2008-05-27,-2.1077
2008-05-28,7.6555
2008-05-29,4.0
2008-05-30,8.547
2008-06-02,11.7323
2008-06-03,0.7752
2008-06-04,-5.5944
2008-06-05,-5.9259
2008-06-06,6.2992
2008-06-09,-2.5926
2008-06-10,-7.7947
2008-06-11,-9.6907
2008-06-12,5.0228
2008-06-13,2.1739
2008-06-16,-2.9787
2008-06-17,-5.0439
2008-06-18,4.8499
2008-06-19,6.1674
2008-06-20,4.5643
2008-06-23,-2.7778
2008-06-24,-3.8776
2008-06-25,-4.4586
2008-06-26,-4.0
2008-06-27,-4.6296
2008-06-30,-10.1942
2008-07-01,-4.3243
2008-07-02,2.8249
2008-07-03,-3.8462
2008-07-07,-8.5714
2008-07-08,4.9375
2008-07-09,6.9089
2008-07-10,10.8635
2008-07-11,-0.7538
2008-07-14,0.7595
2008-07-15,-5.7789
2008-07-16,17.3333
2008-07-17,-1.8182
2008-07-18,-4.3981
2008-07-21,5.569
2008-07-22,-3.6696999999999997
2008-07-23,2.3810000000000002
2008-07-24,-7.8605
2008-07-25,-0.4038
2008-07-28,1.4192
2008-07-29,3.6482
2008-07-30,1.0125
2008-07-31,-5.8711
2008-08-01,0.1521
2008-08-04,-6.3291
2008-08-05,-9.7297
2008-08-06,4.7904
2008-08-07,2.8571
2008-08-08,-1.1111
2008-08-11,-1.1236
2008-08-12,-3.6932
2008-08-13,0.295
2008-08-14,0.0
2008-08-15,-1.9412
2008-08-18,2.2795
2008-08-19,0.0
2008-08-20,8.5044
2008-08-21,-0.0541
2008-08-22,-4.4889
2008-08-25,-0.6229
2008-08-26,3.9886
2008-08-27,0.0
2008-08-28,0.274
2008-08-29,1.0929
2008-09-02,-1.3514
2008-09-03,-2.3014
2008-09-04,-1.8508
2008-09-05,-4.2857
2008-09-08,-1.4925
2008-09-09,-9.0909
2008-09-10,-1.3333
2008-09-11,-4.0541
2008-09-12,-1.7606000000000002
2008-09-15,-3.2258
2008-09-16,-11.1111
2008-09-17,-8.3333
2008-09-18,-8.1818
2008-09-19,12.8713
2008-09-22,2.193
2008-09-23,-1.2876
2008-09-24,4.3478
2008-09-25,-3.75
2008-09-26,-6.9264
2008-09-29,-14.8837
2008-09-30,-1.6393
2008-10-01,5.0
2008-10-02,-4.7619
2008-10-03,-6.5556
2008-10-06,-29.9049
2008-10-07,11.9593
2008-10-08,-8.3258
2008-10-09,2.6196
2008-10-10,-8.1978
2008-10-13,23.6842
2008-10-14,57.4468
2008-10-15,-3.8739
2008-10-16,-4.4049
2008-10-17,4.902
2008-10-20,-4.2056000000000004
2008-10-21,-7.8049
2008-10-22,-4.7619
2008-10-23,-8.1111
2008-10-24,-0.2418
2008-10-27,4.8485
2008-10-28,17.9191
2008-10-29,-8.3333
2008-10-30,-0.5348
2008-10-31,-0.5376
2008-11-03,5.4054
2008-11-04,15.7949
2008-11-05,-2.5686
2008-11-06,-10.0
2008-11-07,1.0101
2008-11-10,-7.5
2008-11-11,-18.9189
2008-11-12,0.6667
2008-11-13,4.9007
2008-11-14,-0.2525
2008-11-17,-5.0633
2008-11-18,-13.3333
2008-11-19,-10.7692
2008-11-20,-17.2414
2008-11-21,-2.0833
2008-11-24,25.5319
2008-11-25,-1.2659
2008-11-26,16.7319
2008-11-28,0.0
2008-12-01,-7.3529
2008-12-02,-2.3810000000000002
2008-12-03,-2.6016
2008-12-04,-4.0067
2008-12-05,-6.087
2008-12-08,14.8148
2008-12-09,-4.8387
2008-12-10,0.0
2008-12-11,-6.6102
2008-12-12,-0.1815
2008-12-15,-3.0909
2008-12-16,-2.439
2008-12-17,-3.2692
2008-12-18,1.1928
2008-12-19,8.055
2008-12-22,-8.7273
2008-12-23,-1.3944
2008-12-24,-2.0202
2008-12-26,0.2062
2008-12-29,-3.2922000000000002
2008-12-30,-2.1277
2008-12-31,-2.1739
2009-01-02,11.1111
2009-01-05,0.0
2009-01-06,0.0
2009-01-07,-4.0
2009-01-08,4.1667
2009-01-09,-1.0
2009-01-12,0.0
2009-01-13,-1.0101
2009-01-14,-4.0816
2009-01-15,0.0
2009-01-16,10.6383
2009-01-20,-1.7308
2009-01-21,-0.1957
2009-01-22,-6.8627
2009-01-23,4.0
2009-01-26,3.0364
2009-01-27,-2.7504999999999997
2009-01-28,2.0202
2009-01-29,-4.9505
2009-01-30,-0.2083
2009-02-02,-2.714
2009-02-03,-0.2146
2009-02-04,-2.1505
2009-02-05,-4.8352
2009-02-06,5.0808
2009-02-09,0.8791
2009-02-10,-2.8322000000000003
2009-02-11,5.3812
2009-02-12,2.1277
2009-02-13,-2.0833
2009-02-17,0.0
2009-02-18,2.1277
2009-02-19,1.4583
2009-02-20,-3.4908
2009-02-23,-2.1277
2009-02-24,0.8696
2009-02-25,2.1552
2009-02-26,-5.9072
2009-02-27,-2.4664
2009-03-02,-9.8851
2009-03-03,-23.4694
2009-03-04,19.0
2009-03-05,-15.6863
2009-03-06,7.6411999999999995
2009-03-09,-10.4938
2009-03-10,3.4483
2009-03-11,3.3333
2009-03-12,1.6129
2009-03-13,-4.7619
2009-03-16,-6.0
2009-03-17,-6.0284
2009-03-18,33.9623
2009-03-19,19.7183
2009-03-20,-7.0588
2009-03-23,10.1266
2009-03-24,1.1494
2009-03-25,-3.1818
2009-03-26,12.6761
2009-03-27,1.875
2009-03-30,-8.998
2009-03-31,1.1236
2009-04-01,-1.1111
2009-04-02,-2.2472
2009-04-03,2.069
2009-04-06,0.2252
2009-04-07,-5.618
2009-04-08,23.8095
2009-04-09,18.2692
2009-04-13,5.3659
2009-04-14,8.0247
2009-04-15,1.7143000000000002
2009-04-16,9.8315
2009-04-17,6.3939
2009-04-20,-5.7692
2009-04-21,-1.2755
2009-04-22,8.2687
2009-04-23,1.5513
2009-04-24,-2.4677
2009-04-27,-11.4458
2009-04-28,4.7619
2009-04-29,1.039
2009-04-30,-4.4987
2009-05-01,0.2692
2009-05-04,7.5168
2009-05-05,-3.1211
2009-05-06,0.7732
2009-05-07,-2.5575
2009-05-08,0.3806
2009-05-11,4.3274
2009-05-12,-4.386
2009-05-13,-8.1258
2009-05-14,5.1355
2009-05-15,4.0706
2009-05-18,0.0
2009-05-19,18.7744
2009-05-20,4.1712
2009-05-21,-0.6322
2009-05-22,-3.0753
2009-05-26,1.2035
2009-05-27,-0.2162
2009-05-28,-0.8667
2009-05-29,-1.4221
2009-06-01,4.8795
2009-06-02,-0.1057
2009-06-03,-3.8095
2009-06-04,2.2016
2009-06-05,-0.7548
2009-06-08,-1.41
2009-06-09,2.3102
2009-06-10,0.4301
2009-06-11,8.2441
2009-06-12,3.0663
2009-06-15,-13.6276
2009-06-16,-5.3333
2009-06-17,4.9296
2009-06-18,-8.3893
2009-06-19,0.4884
2009-06-22,-9.356
2009-06-23,0.2681
2009-06-24,5.4813
2009-06-25,4.3093
2009-06-26,33.4143
2009-06-29,-2.3679
2009-06-30,5.5969999999999995
2009-07-01,0.7951
2009-07-02,-0.7888
2009-07-06,6.1837
2009-07-07,-4.3261
2009-07-08,-5.0435
2009-07-09,-2.4725
2009-07-10,1.8779
2009-07-13,3.1336
2009-07-14,0.983
2009-07-15,2.1239
2009-07-16,-0.5199
2009-07-17,-5.2265
2009-07-20,0.7353
2009-07-21,-4.562
2009-07-22,-1.7208
2009-07-23,1.1673
2009-07-24,-2.5962
2009-07-27,-1.3820000000000001
2009-07-28,-1.1011
2009-07-29,1.1134
2009-07-30,4.3043
2009-07-31,1.7274
2009-08-03,-2.9245
2009-08-04,0.3887
2009-08-05,-1.8393000000000002
2009-08-06,-5.4241
2009-08-07,3.7539
2009-08-10,-3.2161
2009-08-11,-9.4496
2009-08-12,6.078
2009-08-13,0.5405
2009-08-14,-7.957
2009-08-17,-8.9953
2009-08-18,6.6752
2009-08-19,3.3694
2009-08-20,0.2328
2009-08-21,-0.813
2009-08-24,-2.6932
2009-08-25,-4.5728
2009-08-26,-0.1261
2009-08-27,-0.8838
2009-08-28,-2.0382
2009-08-31,-1.6905000000000001
2009-09-01,1.1905000000000001
2009-09-02,0.6536
2009-09-03,-4.9351
2009-09-04,4.3716
2009-09-08,2.8796
2009-09-09,3.944
2009-09-10,2.6928
2009-09-11,-4.2908
2009-09-14,0.8717
2009-09-15,-0.8642
2009-09-16,-1.1208
2009-09-17,-0.7557
2009-09-18,9.5178
2009-09-21,-0.8111
2009-09-22,-0.8178
2009-09-23,1.649
2009-09-24,-4.5191
2009-09-25,1.8204
2009-09-28,-3.6949
2009-09-29,0.3713
2009-09-30,-2.7127
2009-10-01,-6.3371
2009-10-02,-2.5709999999999997
2009-10-05,1.1111
2009-10-06,4.1209
2009-10-07,0.3958
2009-10-08,0.7884
2009-10-09,-2.2164
2009-10-12,-2.2667
2009-10-13,-2.0464
2009-10-14,1.3928
2009-10-15,-1.6484
2009-10-16,1.8155999999999999
2009-10-19,0.2743
2009-10-20,-2.1888
2009-10-21,-1.8182
2009-10-22,-2.5641
2009-10-23,-4.6784
2009-10-26,-4.1411
2009-10-27,-3.52
2009-10-28,-9.9502
2009-10-29,12.8913
2009-10-30,-4.7308
2009-11-02,-4.7945
2009-11-03,-3.9568
2009-11-04,5.4307
2009-11-05,3.1972
2009-11-06,-1.5491000000000001
2009-11-09,2.6224
2009-11-10,-4.9404
2009-11-11,1.2545
2009-11-12,-1.5929
2009-11-13,0.0
2009-11-16,12.0504
2009-11-17,3.3708
2009-11-18,1.2422
2009-11-19,8.2822
2009-11-20,-0.1416
2009-11-23,2.1277
2009-11-24,0.1389
2009-11-25,-0.6935
2009-11-27,-5.7263
2009-11-30,5.9259
2009-12-01,2.0979
2009-12-02,1.6438000000000001
2009-12-03,-0.2695
2009-12-04,7.973
2009-12-07,1.5019
2009-12-08,0.3699
2009-12-09,2.7027
2009-12-10,-2.2727
2009-12-11,3.06
2009-12-14,-0.1188
2009-12-15,0.9512
2009-12-16,1.1779
2009-12-17,0.4657
2009-12-18,1.854
2009-12-21,5.2332
2009-12-22,1.6216
2009-12-23,4.7872
2009-12-24,-1.1168
2009-12-28,-9.9589
2009-12-29,-6.7275
2009-12-30,0.7335
2009-12-31,-1.8204
2010-01-04,0.3708
2010-01-05,-3.8177
2010-01-06,-9.7311
2010-01-07,5.3901
2010-01-08,-1.2113
2010-01-11,-2.0436
2010-01-12,-1.2517
2010-01-13,-1.2676
2010-01-14,-9.1298
2010-01-15,-7.8493
2010-01-19,0.3407
2010-01-20,-1.0187
2010-01-21,-2.0583
2010-01-22,-4.3783
2010-01-25,3.2967
2010-01-26,-4.078
2010-01-27,9.0573
2010-01-28,0.5085
2010-01-29,-4.0472
2010-02-01,3.8664
2010-02-02,-0.4399
2010-02-03,-2.2774
2010-02-04,-4.8696
2010-02-05,-6.947
2010-02-08,4.1257
2010-02-09,-5.0943
2010-02-10,5.5666
2010-02-11,-0.7533
2010-02-12,0.3795
2010-02-16,-3.9698
2010-02-17,1.3780000000000001
2010-02-18,-0.9709
2010-02-19,-1.5686
2010-02-22,-2.988
2010-02-23,1.6427
2010-02-24,1.8182
2010-02-25,-1.1905000000000001
2010-02-26,-0.6024
2010-03-01,-1.6162
2010-03-02,1.0267
2010-03-03,1.0163
2010-03-04,2.4145
2010-03-05,2.947
2010-03-08,-2.4809
2010-03-09,6.4579
2010-03-10,-0.9191
2010-03-11,5.3803
2010-03-12,-21.3028
2010-03-15,-8.0537
2010-03-16,2.6764
2010-03-17,-2.1327
2010-03-18,-0.4843
2010-03-19,3.8929
2010-03-22,0.4684
2010-03-23,6.2937
2010-03-24,1.3158
2010-03-25,-1.9481000000000002
2010-03-26,2.4283
2010-03-29,-0.431
2010-03-30,-1.7316
2010-03-31,-1.5419
2010-04-01,1.3423
2010-04-05,-0.6623
2010-04-06,-0.8889
2010-04-07,-2.4664
2010-04-08,0.2299
2010-04-09,-0.4587
2010-04-12,-0.9217
2010-04-13,1.1628
2010-04-14,-0.2299
2010-04-15,0.0
2010-04-16,-2.3041
2010-04-19,-2.3585
2010-04-20,-0.2415
2010-04-21,2.6634
2010-04-22,-0.4717
2010-04-23,-0.9479
