ticker,GRNF US Equity
2012-07-27,-7.4074
2012-07-31,12.0
2012-08-01,7.1429
2012-08-03,-10.0
2012-08-07,25.9259
2012-08-08,-20.5882
2012-08-09,-17.2917
2012-08-10,-1.4833
2012-08-13,59.0909
2012-08-14,0.0
2012-08-15,5.7143
2012-08-16,8.1081
2012-08-17,12.5
2012-08-20,-2.2222
2012-08-21,6.8182
2012-08-22,8.5106
2012-08-23,-3.9215999999999998
2012-08-24,4.0816
2012-08-27,-2.9412000000000003
2012-08-28,3.0303
2012-08-29,13.7255
2012-08-30,0.0
2012-08-31,-1.7241
2012-09-04,-10.526299999999999
2012-09-05,-1.9607999999999999
2012-09-06,2.0
2012-09-07,1.9607999999999999
2012-09-10,7.6923
2012-09-11,3.5714
2012-09-12,-1.7241
2012-09-13,-1.7544
2012-09-14,0.0
2012-09-17,5.3571
2012-09-18,-1.6949
2012-09-19,-3.4483
2012-09-20,-3.5714
2012-09-21,3.7037
2012-09-24,0.0
2012-09-25,-3.5714
2012-09-26,1.8519
2012-09-27,-1.8182
2012-09-28,0.0
2012-10-01,-7.4074
2012-10-02,8.0
2012-10-03,0.0
2012-10-04,-1.8519
2012-10-05,0.0
2012-10-08,0.0
2012-10-09,0.0
2012-10-10,-3.7736
2012-10-11,0.0
2012-10-12,0.0
2012-10-15,-1.9607999999999999
2012-10-19,-2.0
2012-10-22,2.0408
2012-10-23,-1.0
2012-10-24,5.0505
2012-10-25,-14.7716
2012-10-26,1.5372
2012-10-31,8.8889
2012-11-01,-10.2041
2012-11-02,11.3636
2012-11-05,-26.5306
2012-11-06,11.1111
2012-11-08,-37.5
2012-11-09,0.0
2012-11-12,12.0
2012-11-13,-21.4286
2012-11-14,0.0
2012-11-15,-4.5455
2012-11-16,14.2857
2012-11-19,-8.3333
2012-11-20,3.8636
2012-11-21,28.0088
2012-11-23,1.7094
2012-11-26,0.6303
2012-11-27,1.8789
2012-11-28,-31.1475
2012-11-29,-4.7619
2012-11-30,0.0
2012-12-03,-30.0
2012-12-04,21.4286
2012-12-05,29.4118
2012-12-06,-31.8182
2012-12-07,33.3333
2012-12-10,0.0
2012-12-11,0.0
2012-12-12,-32.5
2012-12-13,7.4074
2012-12-14,-5.1724
2012-12-17,1.8182
2012-12-18,-7.1429
2012-12-19,-11.538499999999999
2012-12-21,-4.3478
2012-12-31,4.5455
2013-01-02,4.3478
2013-01-09,-16.6667
2013-01-14,0.0
2013-01-15,-1.0
2013-01-16,1.0101
2013-01-22,10.0
2013-01-23,-4.5455
2013-01-24,-19.0476
2013-01-25,-11.7647
2013-01-28,26.6667
2013-01-30,-2.6316
2013-01-31,-24.3243
2013-02-01,0.0
2013-02-04,-7.1429
2013-02-05,0.0
2013-02-06,69.2308
2013-02-07,0.0
2013-02-08,13.6364
2013-02-11,-36.0
2013-02-12,25.0
2013-02-13,-2.0
2013-02-14,-8.1633
2013-02-19,7.7778
2013-02-20,-7.2165
2013-02-26,11.1111
2013-02-27,14.5
2013-02-28,-17.0306
2013-03-01,10.526299999999999
2013-03-04,-4.7619
2013-03-05,-5.0
2013-03-06,0.0
2013-03-07,-26.3158
2013-03-08,27.1429
2013-03-11,-43.8202
2013-03-12,5.25
2013-03-13,-0.2375
2013-03-14,-29.5238
2013-03-15,2.7027
2013-03-18,50.0
2013-03-19,-14.0351
2013-03-20,32.6531
2013-03-21,-18.4615
2013-03-22,-15.3302
2013-03-25,-19.7772
2013-03-26,10.7639
2013-03-27,-7.21
2013-03-28,-18.9189
2013-04-01,-16.6667
2013-04-02,28.0
2013-04-03,0.0
2013-04-04,-6.6406
2013-04-05,-12.9707
2013-04-08,14.1827
2013-04-09,-9.0526
2013-04-10,3.7037
2013-04-11,7.1429
2013-04-12,3.3333
2013-04-15,-9.6774
2013-04-16,0.0
2013-04-17,6.6964
2013-04-18,0.0
2013-04-22,0.0
2013-04-23,-19.6653
2013-04-24,-12.5
2013-04-25,-4.7619
2013-04-26,-2.5
2013-04-29,17.3077
2013-04-30,-12.5683
2013-05-01,95.0
2013-05-02,0.0
2013-05-03,-41.0256
2013-05-06,21.7391
2013-05-07,17.8571
2013-05-08,-9.0909
2013-05-09,-3.3333
2013-05-10,-31.0345
2013-05-13,-10.0
2013-05-14,-16.6667
2013-05-15,25.8333
2013-05-16,-9.9338
2013-05-17,-5.8824
2013-05-20,12.5
2013-05-21,0.0
2013-05-22,0.0
2013-05-23,-11.1111
2013-05-24,6.25
2013-05-28,-11.7647
2013-05-29,13.3333
2013-05-30,0.0
2013-05-31,-5.8824
2013-06-03,12.5
2013-06-05,-17.7083
2013-06-06,-2.1097
2013-06-07,3.4483
2013-06-10,0.0
2013-06-11,-3.3333
2013-06-12,-30.1724
2013-06-13,37.037
2013-06-14,-27.9279
2013-06-17,0.0
2013-06-18,-13.125
2013-06-19,-17.9856
2013-06-20,5.2632
2013-06-21,-1.6667
2013-06-24,-0.8475
2013-06-25,-4.2735
2013-06-26,0.0
2013-06-28,30.3571
2013-07-02,0.0
2013-07-03,0.0
2013-07-05,-28.7671
2013-07-09,41.3462
2013-07-10,-12.9252
2013-07-11,14.8437
2013-07-15,-7.483
2013-07-18,-5.8824
2013-07-19,-12.5
2013-07-23,0.0
2013-07-24,-26.7857
2013-07-31,69.5122
2013-08-01,-4.3165
2013-08-02,0.0
2013-08-06,0.0
2013-08-09,-38.3459
2013-08-13,0.0
2013-08-21,-2.439
2013-08-22,-2.5
2013-08-26,-7.6923
2013-08-27,0.0
2013-08-28,-19.4444
2013-08-30,10.3448
2013-09-03,-9.375
2013-09-04,-20.6897
2013-09-05,4.3478
2013-09-11,4.1667
2013-09-12,-4.0
2013-09-13,33.3333
2013-09-16,-20.3125
2013-09-17,0.0
2013-09-19,-9.8039
2013-09-20,-2.1739
2013-09-23,0.0
2013-09-24,0.0
2013-09-25,42.2222
2013-09-27,20.3125
2013-10-02,-2.5974
2013-10-03,-38.6667
2013-10-07,60.8696
2013-10-14,-31.0811
2013-10-16,25.4902
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,15.625
2013-11-05,-27.027
2013-11-08,-11.1111
2013-11-11,0.0
2013-11-15,-29.1667
2013-11-20,64.7059
2013-11-25,0.0
2013-11-29,-33.9286
2013-12-02,0.0
2013-12-11,0.0
2013-12-17,-5.4054
2013-12-20,54.2857
2013-12-23,-31.4815
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,45.9459
2014-01-03,-1.8519
2014-01-06,0.0
2014-01-08,5.6604
2014-01-10,-37.5
2014-01-14,0.0
2014-01-21,0.0
2014-01-27,0.0
2014-01-28,0.0
2014-01-30,0.0
2014-01-31,60.0
2014-02-03,0.0
2014-02-05,-28.5714
2014-02-10,-12.5
2014-02-13,82.8571
2014-02-14,0.0
2014-02-18,-17.1875
2014-02-21,35.8491
2014-02-24,0.0
2014-02-27,-40.2778
2014-02-28,67.4419
2014-03-03,-40.2778
2014-03-10,67.4419
2014-03-12,-4.1667
2014-03-18,-18.8406
2014-03-19,0.0
2014-03-20,0.0
2014-03-21,-23.2143
2014-03-24,0.0
2014-03-31,81.3953
2014-04-02,-44.8718
2014-04-11,4.6512
2014-04-16,13.3333
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,41.1765
2014-05-01,-29.1667
2014-05-05,3.9215999999999998
2014-05-07,-3.7736
2014-05-15,52.9412
2014-05-28,0.0
2014-05-29,2.5641
2014-05-30,76.25
2014-06-02,-48.9362
2014-06-03,-11.1111
2014-06-12,25.0
2014-06-13,22.5
2014-06-17,-32.6531
2014-06-18,1.5152
2014-07-07,-11.9403
2014-07-15,3.3898
2014-07-17,-16.3934
2014-07-21,-5.8824
2014-08-06,4.1667
2014-08-07,2.0
2014-08-08,0.0
2014-08-20,-1.9607999999999999
2014-08-22,64.0
2014-09-04,-31.7073
2014-09-12,0.0
2014-09-15,0.0
2014-09-17,-5.3571
2014-09-18,0.0
2014-09-25,0.0
2014-09-30,5.6604
2014-10-03,0.0
2014-10-06,0.0
2014-10-17,0.0
2014-10-20,3.5714
2014-10-23,-12.069
2014-10-24,-5.8824
2014-11-05,0.0
2014-11-20,0.0
2014-11-21,-12.5
2014-11-24,0.0
2014-11-28,64.2857
2014-12-01,-30.4348
2014-12-11,-12.5
2014-12-22,0.0
2015-01-05,-16.6667
2015-01-06,0.0
2015-01-14,0.0
2015-01-23,168.5714
2015-01-26,44.6809
2015-01-27,-7.3529
2015-01-28,24.6032
2015-01-29,-23.5669
2015-01-30,73.3333
2015-02-02,-34.6154
2015-02-04,17.647100000000002
2015-02-05,-10.0
2015-02-06,22.2222
2015-02-09,-36.3636
2015-02-10,0.0
2015-02-11,-14.2857
2015-02-12,61.4583
2015-02-13,-23.871
2015-02-17,-25.4237
2015-02-19,2.2727
2015-02-20,40.0
2015-02-23,20.634900000000002
2015-02-24,-5.2632
2015-02-25,44.4444
2015-02-26,-29.8077
2015-02-27,-69.1781
2015-03-02,0.0
2015-03-03,4.4444
2015-03-05,-8.5106
2015-03-06,-11.6279
2015-03-11,26.3158
2015-03-12,60.4167
2015-03-16,-37.6623
2015-03-18,0.0
2015-03-20,0.0
2015-03-24,0.0
2015-03-30,4.1667
2015-03-31,0.0
2015-04-08,-4.0
2015-04-10,4.1667
2015-04-16,-4.0
2015-04-17,-16.6667
2015-04-27,0.0
2015-05-01,40.0
2015-05-04,28.5714
2015-05-06,-44.4444
2015-05-11,-12.5
2015-05-12,82.8571
2015-05-18,-45.3125
2015-05-19,0.0
2015-05-20,0.0
2015-06-03,0.0
2015-06-22,0.0
2015-07-14,0.0
2015-07-30,-2.8571
2015-08-10,17.647100000000002
2015-08-25,-12.5
2015-08-26,-2.8571
2015-09-04,0.0
2015-09-21,55.8824
2015-10-05,5.6604
2015-10-13,-28.5714
2015-10-22,-7.5
2015-10-30,-13.5135
2015-11-20,46.875
2015-11-24,-21.2766
2015-12-11,-5.4054
2015-12-15,54.2857
2015-12-16,0.0
2015-12-17,-40.7407
2015-12-21,-34.375
2015-12-22,52.381
2015-12-23,-31.25
2015-12-31,18.1818
2016-01-05,23.0769
2016-01-07,-3.125
2016-01-11,-38.7097
2016-01-15,52.6316
2016-01-27,-3.4483
2016-02-01,-25.0
2016-02-05,-9.5238
2016-02-16,10.526299999999999
2016-02-23,4.7619
2016-03-14,0.0
2016-03-30,0.0
2016-04-05,18.1818
2016-04-07,46.1538
2016-04-08,0.0
2016-04-18,0.0
2016-04-29,-36.8421
2016-05-23,8.3333
2016-07-07,-19.2308
2016-07-08,0.0
2016-07-14,0.0
2016-07-18,0.0
2016-07-28,90.4762
2016-08-01,15.0
2016-08-02,0.0
2016-08-03,-6.5217
2016-08-04,-25.5814
2016-08-05,-25.0
2016-08-29,54.1667
2016-09-08,2.7027
2016-09-12,-15.7895
2016-10-12,-18.75
2016-10-24,0.0
2016-11-01,61.5385
2016-11-02,-23.8095
2016-11-09,3.125
2016-11-22,27.2727
2016-12-07,-4.7619
2016-12-08,0.0
2016-12-12,-52.5
2016-12-15,10.526299999999999
2016-12-21,23.8095
2016-12-22,-7.6923
2016-12-27,0.0
2016-12-28,-12.5
2016-12-29,23.8095
2016-12-30,-11.538499999999999
2017-01-03,-8.6957
2017-01-12,14.2857
2017-01-17,0.0
2017-01-25,8.3333
2017-01-30,53.8462
2017-02-22,-20.0
2017-02-27,25.0
2017-02-28,0.0
2017-03-01,35.0
2017-03-02,-7.4074
2017-03-03,-20.0
2017-03-06,0.0
2017-03-08,-12.5
2017-03-09,-2.8571
2017-03-13,0.0
2017-03-16,-5.8824
2017-03-17,0.0
2017-03-29,3.125
2017-04-03,-3.0303
2017-04-13,-9.375
2017-04-17,41.3793
2017-04-28,2.439
2017-05-12,-4.7619
2017-05-17,0.0
2017-05-24,0.0
2017-05-26,0.0
2017-06-07,0.0
2017-06-16,-60.0
2017-06-23,50.0
2017-07-24,33.3333
2017-08-08,-25.0
2017-08-14,0.0
2017-08-18,0.0
2017-09-05,-6.6667
2017-09-08,0.0
2017-09-11,0.0
2017-09-28,28.5714
2017-10-04,-22.2222
2017-10-05,0.0
2017-10-06,14.2857
2017-10-16,-6.25
2017-10-30,-0.5333
2017-11-06,0.0
2017-11-08,60.8579
2017-11-10,-29.1667
2017-11-15,0.0
2017-11-29,-11.7647
2017-12-07,0.0
2017-12-08,6.6667
2017-12-11,68.75
2017-12-12,7.4074
2017-12-29,0.0
2018-01-02,-8.2759
2018-01-03,-24.812
2018-01-05,-25.0
2018-01-09,100.0
2018-01-10,-3.3333
2018-01-16,6.8966
2018-01-18,1.2903
2018-01-23,-33.121
2018-01-24,0.0
2018-01-26,0.0
2018-01-29,28.5714
2018-02-06,-7.4074
2018-02-12,-24.0
2018-03-05,8.4211
2018-03-06,-27.1845
2018-03-14,0.0
2018-03-15,-6.6667
2018-03-28,0.0
2018-04-09,-7.1429
2018-04-10,0.0
2018-04-13,0.0
2018-04-20,15.3846
2018-04-27,66.6667
2018-04-30,92.0
2018-05-01,-37.5
2018-05-02,-6.6667
2018-05-03,-15.7143
2018-05-08,-11.0169
2018-05-10,-4.7619
2018-05-11,5.0
2018-05-14,14.2857
2018-05-15,20.8333
2018-05-16,3.4483
2018-05-17,16.6667
2018-05-18,-42.8571
2018-05-21,5.0
2018-05-22,4.7619
2018-05-24,0.0
2018-05-25,13.6364
2018-05-31,-8.0
2018-06-01,-30.4348
2018-06-06,25.0
2018-06-08,-20.0
2018-06-11,25.0
2018-06-14,-10.0
2018-06-22,0.0
2018-06-29,33.3333
2018-07-09,-16.6667
2018-07-12,0.0
2018-07-13,0.0
2018-07-23,-10.0
2018-07-30,122.2222
2018-07-31,0.0
2018-08-01,12.5
2018-08-02,66.6667
2018-08-03,-22.6667
2018-08-06,-13.7931
2018-08-07,0.0
2018-08-08,-4.0
2018-08-09,45.8333
2018-08-10,10.0
2018-08-13,0.0
2018-08-14,-12.987
2018-08-16,-19.403
2018-08-17,11.1111
2018-08-20,-4.5
2018-08-21,-12.74
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,10.0
2018-08-28,-16.3636
2018-08-31,19.5652
2018-09-04,-9.0909
2018-09-05,-25.2
2018-09-10,17.1123
2018-09-12,-1.8265
2018-09-17,0.0
2018-09-19,-24.0698
2018-09-20,1.072
2018-09-21,0.0
2018-09-24,-21.2121
2018-09-25,0.0
2018-09-27,0.0
2018-10-02,-11.538499999999999
2018-10-03,0.0
2018-10-05,0.0
2018-10-11,46.5217
2018-10-12,42.4332
2018-10-15,14.5833
2018-10-16,-10.9091
2018-10-18,32.6531
2018-10-19,0.0
2018-10-22,-7.6923
2018-10-23,-8.3333
2018-10-26,-9.0909
2018-10-30,18.0
2018-11-06,-15.2542
2018-11-07,-4.4
2018-11-13,12.9707
2018-11-23,-9.2593
2018-11-27,-2.0408
2018-12-07,-2.0833
2018-12-10,-4.2553
2018-12-12,0.0
2018-12-13,8.8889
2018-12-17,0.0
2018-12-18,-14.2857
2018-12-20,0.0
2018-12-26,2.3810000000000002
2018-12-28,0.0
2018-12-31,0.0
2019-01-24,-30.2326
2019-01-25,26.6667
2019-01-28,0.0
2019-01-31,-4.4737
2019-02-06,4.6832
2019-02-08,15.7895
2019-02-11,13.6364
2019-02-13,-2.0
2019-02-15,-4.6939
2019-02-21,4.9251000000000005
2019-02-25,12.2449
2019-02-26,-10.9091
2019-02-27,22.449
2019-02-28,-2.0833
2019-03-01,-6.383
2019-03-05,9.0909
2019-03-06,-34.0833
2019-03-07,-31.732
2019-03-08,11.1111
2019-03-11,0.0
2019-03-13,16.6667
2019-03-14,-22.8571
2019-03-15,0.0
2019-03-18,0.0
2019-03-21,3.7037
2019-03-22,7.1429
2019-03-29,10.0
2019-04-03,21.2121
2019-04-04,10.0
2019-04-18,-9.0909
2019-05-01,0.0
2019-05-06,0.0
2019-05-08,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-06-06,-7.5
2019-06-07,0.0
2019-06-11,8.1081
2019-06-14,-12.5
2019-06-18,25.7143
2019-06-27,-40.9091
2019-06-28,3.8462
2019-07-01,3.7037
2019-07-02,971.4286
2019-07-03,100.0
2019-07-05,56.6667
2019-07-08,-18.0851
2019-07-09,98.7013
2019-07-10,34.6405
2019-07-11,17.9612
2019-07-12,25.1029
2019-07-15,-37.7961
2019-07-16,12.11
2019-07-17,32.0755
2019-07-18,-26.5714
2019-07-19,8.463
2019-07-22,137.6233
2019-07-23,-35.837
2019-07-24,12.0271
2019-07-25,4.4916
2019-07-26,20.603
2019-07-29,-4.6667
2019-07-30,-6.9056
2019-07-31,-8.4507
2019-08-01,10.2564
2019-08-02,37.5116
2019-08-05,9.0817
2019-08-06,14.7287
2019-08-07,20.2703
2019-08-08,-24.7191
2019-08-09,17.9104
2019-08-12,-13.9241
2019-08-13,-0.2941
2019-08-14,-9.882
2019-08-15,-27.1686
2019-08-16,12.3596
2019-08-19,19.6
2019-08-20,-9.3227
2019-08-21,-10.5394
2019-08-22,12.348
2019-08-23,11.9633
2019-08-26,11.4389
2019-08-27,0.0
2019-08-28,-1.4706000000000001
2019-08-29,14.1791
2019-08-30,12.4183
2019-09-03,40.6977
2019-09-04,-11.5702
2019-09-05,4.6729
2019-09-06,14.2857
2019-09-09,26.5625
2019-09-10,20.3704
2019-09-11,-12.8205
2019-09-12,-64.7
2019-09-13,-1.6831
2019-09-16,62.7458
2019-09-17,-3.1452
2019-09-18,-4.2473
2019-09-19,3.2247
2019-09-20,-1.0026
2019-09-23,-4.9451
2019-09-24,-8.6705
2019-09-25,3.1646
2019-09-26,48.4663
2019-09-27,-9.9174
2019-09-30,0.9174
2019-10-01,1.8182
2019-10-02,0.8929
2019-10-03,-1.7699
2019-10-04,3.6036
2019-10-07,-1.7391
2019-10-08,-9.7345
2019-10-09,-7.3529
2019-10-10,14.2857
2019-10-11,-9.3611
2019-10-14,-7.5493
2019-10-15,6.6298
2019-10-16,2.4249
2019-10-17,8.2558
2019-10-18,-8.411200000000001
2019-10-21,1.0204
2019-10-22,3.0303
2019-10-23,-4.902
2019-10-24,-7.2165
2019-10-25,0.0
2019-10-28,-11.6667
2019-10-29,0.6289
2019-10-30,-5.5
2019-10-31,-2.1164
2019-11-01,9.4595
2019-11-04,14.8148
2019-11-05,11.828
2019-11-06,-20.6731
2019-11-07,3.0303
2019-11-08,0.3529
2019-11-11,-1.5123
2019-11-12,5.9398
2019-11-13,-5.618
2019-11-14,2.3810000000000002
2019-11-15,-4.0698
2019-11-18,-7.8788
2019-11-19,-9.8684
2019-11-20,-4.3796
2019-11-21,5.3435
2019-11-22,2.058
2019-11-25,2.0733
2019-11-26,-2.6155
2019-11-27,0.0
2019-11-29,4.2857
2019-12-02,-5.4795
2019-12-03,-1.087
2019-12-04,-2.2857
2019-12-05,1.9643000000000002
2019-12-06,2.9412000000000003
2019-12-09,1.4285999999999999
2019-12-10,-4.2254
2019-12-11,-4.7059
2019-12-12,-10.4938
2019-12-13,-6.9828
2019-12-16,-7.3216
2019-12-17,3.6
2019-12-18,2.3166
2019-12-19,-3.7736
2019-12-20,26.5686
2019-12-23,-14.7947
2019-12-24,-9.0909
2019-12-26,3.4
2019-12-27,0.7737
2019-12-30,6.5259
2019-12-31,-6.3243
2020-01-02,1.9426999999999999
2020-01-03,0.0
2020-01-06,-5.8491
2020-01-07,-1.8035999999999999
2020-01-08,-9.0816
2020-01-09,29.427599999999998
2020-01-10,2.324
2020-01-13,-6.7542
2020-01-14,8.1705
2020-01-15,15.1067
2020-01-16,7.8832
2020-01-17,5.8701
2020-01-21,-2.8605
2020-01-22,-16.3816
2020-01-23,-1.5735999999999999
2020-01-24,-1.9727999999999999
2020-01-27,-0.8579
2020-01-28,2.5662000000000003
2020-01-29,5.854
2020-01-30,22.197
2020-01-31,2.2939
2020-02-03,-2.4242
2020-02-04,3.1056
2020-02-05,-2.6776999999999997
2020-02-06,2.0086
2020-02-07,2.145
2020-02-10,-2.2782
2020-02-11,0.304
2020-02-12,-2.4242
2020-02-13,-13.6646
2020-02-14,-4.3165
2020-02-18,-13.2707
2020-02-19,-8.5349
2020-02-20,0.4692
2020-02-21,26.4151
2020-02-24,14.9254
2020-02-25,-1.2987
2020-02-26,-7.9079
2020-02-27,0.0143
2020-02-28,-15.6714
2020-03-02,-0.0508
2020-03-03,-0.678
2020-03-04,0.6826
2020-03-05,-4.4068
2020-03-06,2.8014
2020-03-09,-10.9348
2020-03-10,10.3796
2020-03-11,-6.0526
2020-03-12,-14.099
2020-03-13,2.3913
2020-03-16,-7.6433
2020-03-17,7.4713
2020-03-18,-9.3048
2020-03-19,-12.5071
2020-03-20,7.8254
2020-03-23,-6.25
2020-03-24,9.3333
2020-03-25,2.439
2020-03-26,-5.9524
2020-03-27,3.7975
2020-03-30,-5.3902
2020-03-31,-7.1926
2020-04-01,-2.0139
2020-04-02,6.3076
2020-04-03,-22.9333
2020-04-06,-15.2249
2020-04-07,-8.5714
2020-04-08,-17.8125
2020-04-09,11.3525
2020-04-13,-8.3415
2020-04-14,-21.719
2020-04-15,110.7553
2020-04-16,-9.6774
2020-04-17,7.1429
2020-04-20,-40.879
2020-04-21,4.3059
2020-04-22,1.3514
2020-04-23,-4.0
2020-04-24,0.4167
2020-04-27,40.8575
2020-04-28,33.5428
2020-04-29,-13.2353
2020-04-30,-1.6949
2020-05-01,-9.1379
2020-05-04,6.6414
2020-05-05,0.3203
2020-05-06,-12.469
2020-05-07,-1.54
2020-05-08,-7.3884
2020-05-11,4.4
2020-05-12,2.086
2020-05-13,-14.5121
2020-05-14,12.2195
2020-05-15,4.3251
2020-05-18,-1.4979
2020-05-19,9.5578
2020-05-20,-3.4749
2020-05-21,-6.6
2020-05-22,4.9251000000000005
2020-05-26,16.3245
2020-05-27,-4.4193999999999996
2020-05-28,-4.5521
2020-05-29,-3.8462
2020-06-01,4.0
2020-06-02,-1.9615
2020-06-03,-1.9223
2020-06-04,-0.24
2020-06-05,-2.4659
2020-06-08,-5.4471
2020-06-09,-8.6957
2020-06-10,-10.9167
2020-06-11,-1.1092
2020-06-12,-1.3514
2020-06-15,1.9178
2020-06-16,-3.6828
2020-06-17,-3.9911
2020-06-18,7.5
2020-06-19,-7.5176
2020-06-22,34.6871
2020-06-23,-14.465
2020-06-24,16.7513
2020-06-25,-4.3478
2020-06-26,21.7727
2020-06-29,23.1803
2020-06-30,9.0909
2020-07-01,-13.8889
2020-07-02,-7.4193999999999996
2020-07-06,-10.1742
2020-07-07,-4.9263
2020-07-08,6.0792
2020-07-09,-0.0385
2020-07-10,-3.8092
2020-07-13,-3.602
2020-07-14,9.9608
2020-07-15,16.0377
2020-07-16,-8.9431
2020-07-17,10.6786
2020-07-20,11.3262
2020-07-21,28.6812
2020-07-22,-5.3948
2020-07-23,1.1905000000000001
2020-07-24,12.9412
2020-07-27,3.125
2020-07-28,17.1717
2020-07-29,-20.6897
2020-07-30,-17.9457
2020-07-31,36.3094
