ticker,BLBD US Equity
2014-12-17,-0.203
2014-12-26,0.2035
2014-12-29,0.0
2015-01-02,-0.7107
2015-01-05,0.2045
2015-01-06,0.0
2015-01-07,-0.102
2015-01-08,0.0
2015-01-12,0.0
2015-01-13,0.4086
2015-01-14,0.0
2015-01-15,-0.1017
2015-01-16,0.4073
2015-01-21,0.7099
2015-01-22,-1.8127
2015-01-23,0.6154
2015-01-26,-0.5097
2015-01-27,0.0
2015-01-28,-0.6148
2015-01-30,0.2062
2015-02-02,-0.2058
2015-02-03,0.0
2015-02-04,-0.5155
2015-02-09,0.5181
2015-02-10,1.5464
2015-02-11,1.0152
2015-02-12,-0.5025
2015-02-13,0.8081
2015-02-17,-0.6012
2015-02-19,0.8065
2015-02-20,0.4
2015-02-23,-2.0916
2015-02-24,-3.3571
2015-02-25,4.7368
2015-02-26,-3.8191
2015-02-27,1.8809
2015-03-02,-1.0256
2015-03-03,-3.7306
2015-03-04,-0.9688
2015-03-05,-0.6522
2015-03-06,-1.3129
2015-03-09,1.663
2015-03-10,-1.8538999999999999
2015-03-11,1.4444
2015-03-12,1.4239
2015-03-13,-1.1879
2015-03-16,0.4372
2015-03-17,1.0881
2015-03-18,-0.1076
2015-03-19,0.8621
2015-03-20,5.7692
2015-03-23,1.8182
2015-03-24,-0.2976
2015-03-25,1.99
2015-03-26,-1.4634
2015-03-27,0.396
2015-03-30,-2.071
2015-03-31,3.2226
2015-04-01,-3.122
2015-04-02,2.5176
2015-04-06,-1.9646
2015-04-07,2.2044
2015-04-08,1.6667
2015-04-09,0.4822
2015-04-10,0.0
2015-04-13,5.4702
2015-04-14,7.3703
2015-04-15,-6.2712
2015-04-16,-0.5425
2015-04-17,-0.4545
2015-04-20,2.1918
2015-04-21,0.8937
2015-04-22,4.6944
2015-04-23,-0.9306
2015-04-24,3.6721
2015-04-27,-1.6474
2015-04-28,0.0838
2015-04-29,3.1799
2015-04-30,-3.4874
2015-05-01,2.0168
2015-05-04,-0.3295
2015-05-05,-0.8264
2015-05-06,-0.3333
2015-05-07,-2.0067
2015-05-08,2.3891
2015-05-11,-0.5
2015-05-12,0.4188
2015-05-13,-0.7506
2015-05-14,0.7563
2015-05-15,0.417
2015-05-18,0.2492
2015-05-19,1.4085
2015-05-20,0.0
2015-05-21,0.4085
2015-05-22,2.2782999999999998
2015-05-26,3.0231
2015-05-27,0.3089
2015-05-28,0.6159
2015-05-29,-0.153
2015-06-01,2.2222
2015-06-02,0.4498
2015-06-03,-2.9104
2015-06-04,-0.9992
2015-06-05,-4.3478
2015-06-08,3.0844
2015-06-09,3.8583
2015-06-10,0.1516
2015-06-11,-0.9841
2015-06-12,1.2997
2015-06-15,-1.5849
2015-06-16,0.0767
2015-06-17,0.5364
2015-06-18,0.8384
2015-06-19,1.285
2015-06-22,-1.4925
2015-06-23,-0.0758
2015-06-24,-0.2274
2015-06-25,-0.304
2015-06-26,1.2195
2015-06-29,-1.6566
2015-06-30,-0.536
2015-07-01,-0.2309
2015-07-02,-0.8488
2015-07-06,4.6693
2015-07-07,-0.0743
2015-07-08,-0.744
2015-07-09,-2.7736
2015-07-10,0.1542
2015-07-13,1.7706
2015-07-14,-1.4372
2015-07-15,0.307
2015-07-16,-0.5356
2015-07-17,0.2308
2015-07-20,-1.9186
2015-07-21,2.0344
2015-07-22,2.9908
2015-07-23,0.2234
2015-07-24,-2.8232
2015-07-27,0.1529
2015-07-28,1.6794
2015-07-29,-1.0511
2015-07-30,0.4552
2015-07-31,-0.9819
2015-08-03,1.1442
2015-08-04,-0.7541
2015-08-05,-0.304
2015-08-06,-0.7622
2015-08-07,0.2304
2015-08-10,0.3065
2015-08-11,-0.7639
2015-08-12,-1.6936
2015-08-13,-0.6265
2015-08-14,1.8913
2015-08-17,0.6187
2015-08-18,-0.3843
2015-08-19,-1.6204
2015-08-20,-5.9608
2015-08-21,-3.8365
2015-08-24,-1.7346
2015-08-25,5.5605
2015-08-26,2.2575
2015-08-27,-3.5159000000000002
2015-08-28,-0.2542
2015-08-31,0.4248
2015-09-01,-0.0846
2015-09-02,1.1008
2015-09-03,-1.4238
2015-09-04,-1.6143
2015-09-08,-0.7772
2015-09-09,-1.1314
2015-09-10,0.7923
2015-09-11,0.9607
2015-09-14,-0.8651
2015-09-15,1.0471
2015-09-16,0.6045
2015-09-17,-0.6009
2015-09-18,-4.0587
2015-09-21,-0.9901
2015-09-22,-1.6364
2015-09-23,-3.2348
2015-09-24,1.8147
2015-09-25,-3.8462
2015-09-28,-1.9512
2015-09-29,-0.597
2015-09-30,-0.3003
2015-10-01,2.008
2015-10-02,0.8858
2015-10-05,4.4878
2015-10-06,0.4669
2015-10-07,1.3011
2015-10-08,0.9174
2015-10-09,0.4545
2015-10-12,0.6335
2015-10-13,0.7194
2015-10-14,-3.9286
2015-10-15,1.9517
2015-10-16,-2.4613
2015-10-19,-1.8692
2015-10-20,1.3333
2015-10-21,-1.0338
2015-10-22,1.6143999999999998
2015-10-23,1.3084
2015-10-26,-0.8303
2015-10-27,-3.1628
2015-10-28,2.9779
2015-10-29,0.1866
2015-10-30,0.7449
2015-11-02,-0.0924
2015-11-03,0.2775
2015-11-04,-0.4613
2015-11-05,0.3707
2015-11-06,0.0
2015-11-09,-1.662
2015-11-10,0.2817
2015-11-11,0.8427
2015-11-12,-0.2786
2015-11-13,0.0931
2015-11-16,0.8372
2015-11-17,-1.476
2015-11-18,-1.6854
2015-11-19,-0.2857
2015-11-20,0.0955
2015-11-23,0.0954
2015-11-24,0.0953
2015-11-25,0.381
2015-11-27,1.518
2015-11-30,1.6822
2015-12-01,-3.3088
2015-12-02,1.2357
2015-12-03,-2.0657
2015-12-04,-0.3835
2015-12-07,-0.77
2015-12-08,-0.194
2015-12-09,1.3605
2015-12-10,-0.2876
2015-12-11,-1.1538
2015-12-14,0.0
2015-12-15,1.1673
2015-12-16,-0.7692
2015-12-17,0.0
2015-12-18,-0.4845
2015-12-21,-1.2658
2015-12-22,1.5779
2015-12-23,0.6796
2015-12-24,-0.7715
2015-12-28,-0.1944
2015-12-29,-0.9737
2015-12-30,0.0
2015-12-31,-0.295
2016-01-04,-1.3807
2016-01-05,-0.7
2016-01-06,0.4028
2016-01-07,-3.009
2016-01-08,0.1034
2016-01-11,1.343
2016-01-12,-1.3252
2016-01-13,-1.5495999999999999
2016-01-14,-0.6296
2016-01-15,-0.4224
2016-01-19,-0.7423
2016-01-20,-1.2821
2016-01-21,0.3247
2016-01-22,5.2859
2016-01-25,-1.7418
2016-01-26,1.2513
2016-01-27,-2.5747
2016-01-28,-0.5285
2016-01-29,4.1445
2016-02-01,1.7347000000000001
2016-02-02,-3.6108000000000002
2016-02-03,0.2081
2016-02-04,0.6231
2016-02-05,-0.9288
2016-02-08,-0.7292
2016-02-09,-5.5614
2016-02-10,-0.3333
2016-02-11,-0.7804
2016-02-12,0.0
2016-02-16,-1.6854
2016-02-17,2.8571
2016-02-18,-1.5556
2016-02-19,-0.6772
2016-02-22,0.1136
2016-02-23,-3.5187
2016-02-24,0.7059
2016-02-25,0.3505
2016-02-26,1.397
2016-02-29,3.6739
2016-03-01,0.1107
2016-03-02,6.3053
2016-03-03,-0.6243
2016-03-04,3.3508
2016-03-07,1.925
2016-03-08,-1.7893
2016-03-09,1.3158
2016-03-10,-0.6993
2016-03-11,0.2012
2016-03-14,-1.3052000000000001
2016-03-15,2.238
2016-03-16,0.597
2016-03-17,0.9891
2016-03-18,-1.665
2016-03-21,1.0956
2016-03-22,1.2808
2016-03-23,0.4864
2016-03-24,0.6776
2016-03-28,-0.1923
2016-03-29,0.9634
2016-03-30,1.5267
2016-03-31,1.9737
2016-04-01,-0.4608
2016-04-04,0.2778
2016-04-05,-0.4617
2016-04-06,0.9276
2016-04-07,-2.4816
2016-04-08,0.2828
2016-04-11,1.2218
2016-04-12,0.65
2016-04-13,-0.0923
2016-04-14,-0.4617
2016-04-15,0.0928
2016-04-18,0.1854
2016-04-19,0.6475
2016-04-20,0.0
2016-04-21,-0.2757
2016-04-22,0.4608
2016-04-25,-1.0092
2016-04-26,0.0927
2016-04-27,0.6481
2016-04-28,-0.736
2016-04-29,0.1854
2016-05-02,1.0176
2016-05-03,-0.3663
2016-05-04,-0.1838
2016-05-05,-0.1842
2016-05-06,0.0923
2016-05-09,-0.7373
2016-05-10,0.0
2016-05-11,-1.4856
2016-05-12,-2.4505
2016-05-13,-2.2222
2016-05-16,-0.2964
2016-05-17,-0.892
2016-05-18,1.2
2016-05-19,-0.7905
2016-05-20,-0.8964
2016-05-23,1.3065
2016-05-24,0.8929
2016-05-25,5.6047
2016-05-26,-0.3724
2016-05-27,3.271
2016-05-31,-0.905
2016-06-01,-0.274
2016-06-02,0.641
2016-06-03,0.091
2016-06-06,-0.6364
2016-06-07,0.183
2016-06-08,1.4612
2016-06-09,0.0
2016-06-10,1.1701
2016-06-13,-2.9359
2016-06-14,1.2832
2016-06-15,0.362
2016-06-16,1.7133
2016-06-17,0.7092
2016-06-20,1.3204
2016-06-21,1.7376
2016-06-22,-1.3664
2016-06-23,2.5974
2016-06-24,-1.097
2016-06-27,0.256
2016-06-28,-1.8723
2016-06-29,1.4744
2016-06-30,1.7094
2016-07-01,0.0
2016-07-05,-0.8403
2016-07-06,0.339
2016-07-07,-0.5912
2016-07-08,1.5293
2016-07-11,1.0879
2016-07-12,1.7384
2016-07-13,2.6037
2016-07-14,-0.3965
2016-07-15,0.2389
2016-07-18,1.6680000000000001
2016-07-19,0.0781
2016-07-20,-1.0929
2016-07-21,6.8666
2016-07-22,3.4712
2016-07-25,-0.7852
2016-07-26,0.5755
2016-07-27,-0.3577
2016-07-28,0.2872
2016-07-29,0.859
2016-08-01,-0.6388
2016-08-02,4.2143
2016-08-03,0.6854
2016-08-04,-4.0163
2016-08-05,2.4823
2016-08-08,-0.0692
2016-08-09,0.6233
2016-08-10,-0.2753
2016-08-11,-0.4141
2016-08-12,0.0693
2016-08-15,0.6925
2016-08-16,-0.5502
2016-08-17,0.2766
2016-08-18,-0.069
2016-08-19,-0.069
2016-08-22,0.6215
2016-08-23,0.2745
2016-08-24,-0.4107
2016-08-25,0.0
2016-08-26,-0.6873
2016-08-29,0.4152
2016-08-30,0.2068
2016-08-31,-0.3439
2016-09-01,0.207
2016-09-02,0.0
2016-09-06,1.3085
2016-09-07,1.6315
2016-09-08,0.8027
2016-09-09,-0.9954
2016-09-12,0.8713
2016-09-13,-2.3256
2016-09-14,-0.8163
2016-09-15,0.6173
2016-09-16,-1.4997
2016-09-19,1.8685
2016-09-20,-8.0842
2016-09-21,2.0695
2016-09-22,2.9689
2016-09-23,2.6723
2016-09-26,0.274
2016-09-27,-0.7514
2016-09-28,0.5506
2016-09-29,-0.0684
2016-09-30,0.0685
2016-10-03,0.8898
2016-10-04,0.0678
2016-10-05,0.2034
2016-10-06,0.6089
2016-10-07,-0.7397
2016-10-10,1.0163
2016-10-11,-0.0671
2016-10-12,0.4027
2016-10-13,-0.5348
2016-10-14,-0.8065
2016-10-17,1.4905
2016-10-18,-1.4686
2016-10-19,0.813
2016-10-20,-1.0753
2016-10-21,1.2227999999999999
2016-10-24,-0.0671
2016-10-25,-0.1343
2016-10-26,-1.076
2016-10-27,0.8838
2016-10-28,0.0674
2016-10-31,-0.6734
2016-11-01,-2.3729
2016-11-02,-2.0833
2016-11-03,0.0
2016-11-04,2.8369
2016-11-07,2.7586
2016-11-08,-0.3356
2016-11-09,0.0
2016-11-10,0.3367
2016-11-11,0.0
2016-11-14,0.6711
2016-11-15,-0.3333
2016-11-16,0.0
2016-11-17,1.0033
2016-11-18,0.3311
2016-11-21,4.2904
2016-11-22,3.1646
2016-11-23,1.227
2016-11-25,0.0
2016-11-28,0.0
2016-11-29,-2.7273
2016-11-30,1.5575999999999999
2016-12-01,0.6135
2016-12-02,0.3049
2016-12-05,0.6079
2016-12-06,-0.6042
2016-12-07,1.2158
2016-12-08,0.6006
2016-12-09,1.791
2016-12-12,0.0
2016-12-13,1.7595
2016-12-14,-0.5764
2016-12-15,-0.5797
2016-12-16,-4.0816
2016-12-19,1.2158
2016-12-20,1.8018
2016-12-21,-2.0649
2016-12-22,0.3012
2016-12-23,-1.2012
2016-12-27,-0.6079
2016-12-28,-2.7523
2016-12-29,0.6289
2016-12-30,-3.4375
2017-01-03,0.3236
2017-01-04,1.2903
2017-01-05,0.3185
2017-01-06,2.2222
2017-01-09,-1.2422
2017-01-10,0.9434
2017-01-11,2.1807
2017-01-12,-3.3537
2017-01-13,1.2618
2017-01-17,1.5575999999999999
2017-01-18,-0.3067
2017-01-19,0.0
2017-01-20,-1.5385
2017-01-23,1.5625
2017-01-24,0.0
2017-01-25,2.7692
2017-01-26,0.0
2017-01-27,1.4969999999999999
2017-01-30,0.0
2017-01-31,-0.59
2017-02-01,1.1869
2017-02-02,-0.8798
2017-02-03,0.5917
2017-02-06,-0.2941
2017-02-07,-0.295
2017-02-08,-2.071
2017-02-09,0.6042
2017-02-10,1.8018
2017-02-13,0.295
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,-0.8824
2017-02-17,0.5935
2017-02-21,0.295
2017-02-22,-0.2941
2017-02-23,-1.4748999999999999
2017-02-24,0.0
2017-02-27,1.4969999999999999
2017-02-28,0.295
2017-03-01,0.2941
2017-03-02,-0.8798
2017-03-03,0.0
2017-03-06,-0.5917
2017-03-07,0.5952
2017-03-08,0.0
2017-03-09,-1.4793
2017-03-10,-0.6006
2017-03-13,-2.719
2017-03-14,-0.6211
2017-03-15,2.5
2017-03-16,1.5244
2017-03-17,1.2012
2017-03-20,0.2967
2017-03-21,-3.5503
2017-03-22,0.0
2017-03-23,1.5337
2017-03-24,2.4169
2017-03-27,0.0
2017-03-28,0.59
2017-03-29,0.0
2017-03-30,0.5865
2017-03-31,0.0
2017-04-03,0.2915
2017-04-04,1.1628
2017-04-05,0.2874
2017-04-06,0.8596
2017-04-07,0.5682
2017-04-10,2.5423999999999998
2017-04-11,1.9284
2017-04-12,-1.8919000000000001
2017-04-13,-2.7548
2017-04-17,1.1331
2017-04-18,0.8403
2017-04-19,0.2778
2017-04-20,0.277
2017-04-21,-0.5525
2017-04-24,2.2222
2017-04-25,1.9022000000000001
2017-04-26,0.2667
2017-04-27,-0.5319
2017-04-28,-0.5348
2017-05-01,0.8065
2017-05-02,1.0667
2017-05-03,-0.2639
2017-05-04,-1.0582
2017-05-05,1.0695000000000001
2017-05-08,0.2646
2017-05-09,0.0
2017-05-10,-0.2639
2017-05-11,2.3810000000000002
2017-05-12,-3.6176
2017-05-15,0.8043
2017-05-16,-0.5319
2017-05-17,-1.8717000000000001
2017-05-18,-2.7248
2017-05-19,0.5602
2017-05-22,1.1142
2017-05-23,-1.1019
2017-05-24,-0.2786
2017-05-25,0.838
2017-05-26,-0.554
2017-05-30,0.5571
2017-05-31,1.108
2017-06-01,-0.8219
2017-06-02,0.2762
2017-06-05,-0.2755
2017-06-06,0.5525
2017-06-07,-0.8242
2017-06-08,0.277
2017-06-09,-1.105
2017-06-12,1.3966
2017-06-13,0.0
2017-06-14,-1.1019
2017-06-15,-1.6713
2017-06-16,0.5666
2017-06-19,0.0
2017-06-20,-2.8169
2017-06-21,-0.8696
2017-06-22,-0.5848
2017-06-23,-1.4706000000000001
2017-06-26,2.6866
2017-06-27,-2.907
2017-06-28,2.3952
2017-06-29,-1.1696
2017-06-30,0.5917
2017-07-03,1.1764999999999999
2017-07-05,-0.8721
2017-07-06,-0.5865
2017-07-07,2.3599
2017-07-10,-0.5764
2017-07-11,0.5797
2017-07-12,0.5764
2017-07-13,0.5731
2017-07-14,0.0
2017-07-17,1.1396
2017-07-18,-1.6901000000000002
2017-07-19,-1.1461000000000001
2017-07-20,2.3188
2017-07-21,-0.8499
2017-07-24,1.4285999999999999
2017-07-25,0.5634
2017-07-26,-0.5602
2017-07-27,-1.1268
2017-07-28,0.0
2017-07-31,1.1396
2017-08-01,0.2817
2017-08-02,-1.1236
2017-08-03,0.8523
2017-08-04,0.8451
2017-08-07,1.1173
2017-08-08,-1.6575
2017-08-09,-0.5618
2017-08-10,-0.8475
2017-08-11,-1.9943
2017-08-14,1.7442
2017-08-15,2.8571
2017-08-16,0.0
2017-08-17,-1.1111
2017-08-18,0.5618
2017-08-21,-1.1173
2017-08-22,0.2825
2017-08-23,0.8451
2017-08-24,-0.838
2017-08-25,0.8451
2017-08-28,-0.5587
2017-08-29,1.4045
2017-08-30,0.0
2017-08-31,0.831
2017-09-01,0.0
2017-09-05,-1.3736
2017-09-06,0.2786
2017-09-07,0.8333
2017-09-08,0.2755
2017-09-11,-0.2747
2017-09-12,0.2755
2017-09-13,0.2747
2017-09-14,0.8219
2017-09-15,-0.5435
2017-09-18,1.9125999999999999
2017-09-19,-1.0724
2017-09-20,0.813
2017-09-21,0.0
2017-09-22,0.8065
2017-09-25,-0.5333
2017-09-26,1.0724
2017-09-27,4.244
2017-09-28,1.0178
2017-09-29,3.7782999999999998
2017-10-02,0.9709
2017-10-03,-0.4808
2017-10-04,0.7246
2017-10-05,0.2398
2017-10-06,1.4354
2017-10-09,-0.2358
2017-10-10,0.0
2017-10-11,-0.7092
2017-10-12,0.0
2017-10-13,-0.9524
2017-10-16,1.6827
2017-10-17,-0.4728
2017-10-18,1.4252
2017-10-19,-0.4684
2017-10-20,0.7059
2017-10-23,0.7009
2017-10-24,0.0
2017-10-25,0.464
2017-10-26,-1.1547
2017-10-27,0.0
2017-10-30,-3.7382999999999997
2017-10-31,0.2427
2017-11-01,-1.937
2017-11-02,1.2346
2017-11-03,0.0
2017-11-06,-0.9756
2017-11-07,-3.6946
2017-11-08,0.7673
2017-11-09,-1.2690000000000001
2017-11-10,-0.5141
2017-11-13,-2.3256
2017-11-14,-1.3228
2017-11-15,-0.8043
2017-11-16,-1.3514
2017-11-17,0.274
2017-11-20,1.0929
2017-11-21,0.2703
2017-11-22,0.5391
2017-11-24,1.0724
2017-11-27,-0.2653
2017-11-28,2.1277
2017-11-29,1.3021
2017-11-30,0.2571
2017-12-01,-0.7692
2017-12-04,0.7752
2017-12-05,-1.0256
2017-12-06,-2.8497
2017-12-07,-4.2667
2017-12-08,1.3928
2017-12-11,-0.5495
2017-12-12,-0.2762
2017-12-13,0.0
2017-12-14,0.277
2017-12-15,0.8287
2017-12-18,1.3699
2017-12-19,0.2703
2017-12-20,0.8086
2017-12-21,3.4759
2017-12-22,0.7752
2017-12-26,3.8462
2017-12-27,0.4938
2017-12-28,-1.2285
2017-12-29,-0.995
2018-01-02,-3.2663
2018-01-03,-0.7792
2018-01-04,-1.0471
2018-01-05,-0.2646
2018-01-08,-0.5305
2018-01-09,2.6667
2018-01-10,-4.6753
2018-01-11,3.8147
2018-01-12,-0.5249
2018-01-16,-1.3193
2018-01-17,0.5348
2018-01-18,-0.7979
2018-01-19,3.4853
2018-01-22,1.2953000000000001
2018-01-23,0.7673
2018-01-24,1.5228000000000002
2018-01-25,0.75
2018-01-26,2.9777
2018-01-29,1.2048
2018-01-30,0.0
2018-01-31,0.7143
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,-3.7824999999999998
2018-02-06,-2.457
2018-02-07,11.5869
2018-02-08,3.8375
2018-02-09,0.4348
2018-02-12,1.2987
2018-02-13,-1.2821
2018-02-14,-1.7316
2018-02-15,-1.3216
2018-02-16,0.2232
2018-02-20,1.5590000000000002
2018-02-21,0.6579
2018-02-22,1.9607999999999999
2018-02-23,0.8547
2018-02-26,1.0593
2018-02-27,-1.0482
2018-02-28,-1.6949
2018-03-01,2.1552
2018-03-02,-1.0549
2018-03-05,1.0661
2018-03-06,1.0549
2018-03-07,0.0
2018-03-08,-0.4175
2018-03-09,0.6289
2018-03-12,-1.6667
2018-03-13,1.2711999999999999
2018-03-14,-0.6276
2018-03-15,0.6316
2018-03-16,0.4184
2018-03-19,-0.2083
2018-03-20,-1.2526
2018-03-21,1.0571
2018-03-22,-1.046
2018-03-23,-1.4799
2018-03-26,0.4292
2018-03-27,-0.641
2018-03-28,0.6452
2018-03-29,1.2821
2018-04-02,-1.6878
2018-04-03,2.3605
2018-04-04,0.0
2018-04-05,0.4193
2018-04-06,-2.2965
2018-04-09,0.4274
2018-04-10,2.1277
2018-04-11,0.0
2018-04-12,0.2083
2018-04-13,0.0
2018-04-16,1.4553
2018-04-17,-0.4098
2018-04-18,1.2346
2018-04-19,0.0
2018-04-20,-0.2033
2018-04-23,-0.8147
2018-04-24,-1.232
2018-04-25,0.4158
2018-04-26,0.0
2018-04-27,-1.6562999999999999
2018-04-30,0.0
2018-05-01,-1.6842000000000001
2018-05-02,1.7130999999999998
2018-05-03,-0.8421
2018-05-04,1.2739
2018-05-07,1.0482
2018-05-08,-0.2075
2018-05-09,-2.079
2018-05-10,0.2123
2018-05-11,-7.6271
2018-05-14,-4.5872
2018-05-15,-1.2019
2018-05-16,-2.9196999999999997
2018-05-17,1.7544
2018-05-18,-0.7389
2018-05-21,0.4963
2018-05-22,-3.7037
2018-05-23,0.0
2018-05-24,-2.3077
2018-05-25,-1.0499
2018-05-29,-0.5305
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,0.5333
2018-06-04,0.5305
2018-06-05,-1.0554
2018-06-06,2.1333
2018-06-07,-1.0444
2018-06-08,0.2639
2018-06-11,0.2632
2018-06-12,0.7874
2018-06-13,-0.7812
2018-06-14,8.9239
2018-06-15,0.241
2018-06-18,3.125
2018-06-19,-0.9324
2018-06-20,2.8235
2018-06-21,-0.6865
2018-06-22,2.765
2018-06-25,0.2242
2018-06-26,-0.6711
2018-06-27,-0.6757
2018-06-28,-0.4535
2018-06-29,1.8223
2018-07-02,0.8949
2018-07-03,0.0
2018-07-05,1.5521
2018-07-06,-0.4367
2018-07-09,1.3158
2018-07-10,1.5152
2018-07-11,-2.1322
2018-07-12,-0.4357
2018-07-13,0.4376
2018-07-16,-0.6536
2018-07-17,-0.8772
2018-07-18,-0.4425
2018-07-19,4.2222
2018-07-20,-0.2132
2018-07-23,-1.0684
2018-07-24,0.0
2018-07-25,-2.8078
2018-07-26,0.0
2018-07-27,-0.4444
2018-07-30,0.8929
2018-07-31,-0.2212
2018-08-01,-2.8825
2018-08-02,-0.6849
2018-08-03,-0.4598
2018-08-06,-0.2309
2018-08-07,-0.6944
2018-08-08,0.0
2018-08-09,6.2937
2018-08-10,-2.6316
2018-08-13,-2.2523
2018-08-14,-1.1521
2018-08-15,-1.3986
2018-08-16,2.6005000000000003
2018-08-17,0.6912
2018-08-20,1.1442
2018-08-21,1.81
2018-08-22,-1.3333
2018-08-23,-2.2523
2018-08-24,2.5346
2018-08-27,0.8989
2018-08-28,0.8909
2018-08-29,1.9868000000000001
2018-08-30,-1.2987
2018-08-31,0.6579
2018-09-04,-0.2179
2018-09-05,0.4367
2018-09-06,-0.2174
2018-09-07,0.2179
2018-09-10,2.1739
2018-09-11,-1.7021
2018-09-12,-0.6494
2018-09-13,1.3072
2018-09-14,9.2473
2018-09-17,0.9843
2018-09-18,0.0
2018-09-19,-0.9747
2018-09-20,0.5906
2018-09-21,-0.7828
2018-09-24,-0.789
2018-09-25,-0.1988
2018-09-26,-2.988
2018-09-27,-0.2053
2018-09-28,0.823
2018-10-01,-1.0204
2018-10-02,2.433
2018-10-03,1.7713
2018-10-04,-0.5934
2018-10-05,-1.8702999999999999
2018-10-08,-4.0552
2018-10-09,-2.0287
2018-10-10,0.302
2018-10-11,0.043
2018-10-12,-1.4617
2018-10-15,4.4066
2018-10-16,-5.5997
2018-10-17,-7.5697
2018-10-18,-1.6762000000000001
2018-10-19,-3.02
2018-10-22,-1.4062999999999999
2018-10-23,-2.649
2018-10-24,-0.0523
2018-10-25,-1.7277
2018-10-26,-2.7704
2018-10-29,-2.411
2018-10-30,2.9759
2018-10-31,1.4722
2018-11-01,2.3106
2018-11-02,-0.0525
2018-11-05,-0.6306
2018-11-06,0.8461
2018-11-07,3.0939
2018-11-08,0.8647
2018-11-09,-2.5719
2018-11-12,-1.3458
2018-11-13,0.8395
2018-11-14,0.0
2018-11-15,0.7284
2018-11-16,-0.7231
2018-11-19,0.1561
2018-11-20,-3.2727
2018-11-21,1.6112
2018-11-23,1.3742
2018-11-26,0.9385
2018-11-27,-2.2211
2018-11-28,1.5848
2018-11-29,-2.0801
2018-11-30,1.5932
2018-12-03,-0.9409
2018-12-04,-4.4855
2018-12-06,2.7624
2018-12-07,-2.7957
2018-12-10,-1.6593
2018-12-11,-4.4432
2018-12-12,1.9423
2018-12-13,-0.2309
2018-12-14,-6.0185
2018-12-17,-1.17
2018-12-18,2.4922
2018-12-19,0.4255
2018-12-20,-0.6659
2018-12-21,-0.4266
2018-12-24,-1.9584000000000001
2018-12-26,2.6841
2018-12-27,1.3982
2018-12-28,4.8561
2018-12-31,4.0023
2019-01-02,0.4398
2019-01-03,-2.5178000000000003
2019-01-04,3.4812
2019-01-07,3.3098
2019-01-08,1.7332
2019-01-09,-0.1033
2019-01-10,0.9819
2019-01-11,1.433
2019-01-14,-0.0505
2019-01-15,1.0096
2019-01-16,0.3498
2019-01-17,3.1375
2019-01-18,-1.1589
2019-01-22,-1.2213
2019-01-23,1.2859
2019-01-24,-0.8301
2019-01-25,-1.2309
2019-01-28,-0.2493
