ticker,HLNE US Equity
2017-07-20,-0.7185
2017-07-21,0.1809
2017-07-24,1.0384
2017-07-25,2.4129
2017-07-26,0.6545
2017-07-27,-1.6038000000000001
2017-07-28,-0.3084
2017-07-31,-0.7512
2017-08-01,0.2226
2017-08-02,-3.5540000000000003
2017-08-03,-0.2303
2017-08-04,0.277
2017-08-07,1.7035
2017-08-08,1.7654999999999998
2017-08-09,0.0
2017-08-10,-0.6673
2017-08-11,0.5374
2017-08-14,1.6036000000000001
2017-08-15,2.8058
2017-08-16,-2.2601
2017-08-17,-2.1814999999999998
2017-08-18,0.2676
2017-08-21,0.3114
2017-08-22,-0.1774
2017-08-23,-0.5331
2017-08-24,1.2059
2017-08-25,1.1474
2017-08-28,-0.1745
2017-08-29,-0.8304
2017-08-30,1.5866
2017-08-31,1.692
2017-09-01,0.1706
2017-09-05,-1.4055
2017-09-06,0.1728
2017-09-07,-1.7248999999999999
2017-09-08,-1.0531
2017-09-11,1.1086
2017-09-12,1.0526
2017-09-13,-0.0868
2017-09-14,2.1503
2017-09-15,1.2425
2017-09-18,1.3542
2017-09-19,1.9624000000000001
2017-09-20,1.638
2017-09-21,1.1684
2017-09-22,0.5974
2017-09-25,0.1979
2017-09-26,0.9878
2017-09-27,2.4257
2017-09-28,0.4202
2017-09-29,2.1301
2017-10-02,1.8994
2017-10-03,0.3289
2017-10-04,-1.2022
2017-10-05,-2.4336
2017-10-06,0.7937
2017-10-09,0.15
2017-10-10,1.0857
2017-10-11,0.0
2017-10-12,0.5185
2017-10-13,-0.0737
2017-10-16,0.4056
2017-10-17,-1.4689999999999999
2017-10-18,0.5591
2017-10-19,-0.3706
2017-10-20,0.4464
2017-10-23,-1.6296
2017-10-24,2.2967
2017-10-25,-1.3618000000000001
2017-10-26,1.903
2017-10-27,1.0619
2017-10-30,-0.3623
2017-10-31,-0.0364
2017-11-01,0.1819
2017-11-02,0.9441
2017-11-03,1.295
2017-11-06,-2.9474
2017-11-07,4.9030000000000005
2017-11-08,7.1503
2017-11-09,-0.0651
2017-11-10,0.8795
2017-11-13,0.5166
2017-11-14,1.5419
2017-11-15,1.7083
2017-11-16,1.9285
2017-11-17,-2.3497
2017-11-20,1.4687999999999999
2017-11-21,2.433
2017-11-22,-0.5111
2017-11-24,0.544
2017-11-27,-0.3907
2017-11-28,3.3796
2017-11-29,0.2627
2017-11-30,0.3493
2017-12-01,0.4932
2017-12-04,-2.5115
2017-12-05,1.8952
2017-12-06,-1.1625
2017-12-07,-0.147
2017-12-08,1.8846
2017-12-11,0.578
2017-12-12,-0.8046
2017-12-13,-2.8679
2017-12-14,0.2833
2017-12-15,1.0463
2017-12-18,2.9882
2017-12-19,-1.2353
2017-12-20,-1.1926
2017-12-21,1.4424000000000001
2017-12-22,1.3929
2017-12-26,0.0572
2017-12-27,-1.516
2017-12-28,-0.668
2017-12-29,3.4795
2018-01-02,-0.0283
2018-01-03,-1.1871
2018-01-04,-0.2288
2018-01-05,0.344
2018-01-08,0.8
2018-01-09,4.9036
2018-01-10,-1.2429000000000001
2018-01-11,-1.067
2018-01-12,2.24
2018-01-16,-0.2164
2018-01-17,1.3283
2018-01-18,0.2408
2018-01-19,2.135
2018-01-22,1.4894
2018-01-23,2.7549
2018-01-24,-2.4054
2018-01-25,0.6675
2018-01-26,-0.9181
2018-01-29,-1.3900000000000001
2018-01-30,-1.3312
2018-01-31,-1.3757
2018-02-01,1.0998
2018-02-02,-2.4144
2018-02-05,-1.8488
2018-02-06,-2.4931
2018-02-07,5.9091000000000005
2018-02-08,-5.3916
2018-02-09,-0.2835
2018-02-12,2.1325
2018-02-13,0.0835
2018-02-14,5.3129
2018-02-15,-0.7132
2018-02-16,-1.942
2018-02-20,-1.6278000000000001
2018-02-21,0.1379
2018-02-22,-0.4957
2018-02-23,0.9964
2018-02-26,2.9323
2018-02-27,-9.4782
2018-02-28,2.7647
2018-03-01,-0.2862
2018-03-02,0.5166
2018-03-05,1.0851
2018-03-06,0.6497
2018-03-07,1.1507
2018-03-08,-0.0832
2018-03-09,2.7215
2018-03-12,3.0008
2018-03-13,-0.0787
2018-03-14,-2.3247
2018-03-15,-1.5671
2018-03-16,3.7057
2018-03-19,-2.541
2018-03-20,1.4938
2018-03-21,2.007
2018-03-22,-3.0955
2018-03-23,-0.4331
2018-03-26,4.1055
2018-03-27,-2.1154
2018-03-28,-2.8282
2018-03-29,2.2241
2018-04-02,-1.9339
2018-04-03,1.0956
2018-04-04,2.032
2018-04-05,0.239
2018-04-06,-2.0397
2018-04-09,1.8388
2018-04-10,1.6463
2018-04-11,2.5862
2018-04-12,-0.2801
2018-04-13,-1.5322
2018-04-16,1.7894
2018-04-17,0.1019
2018-04-18,0.6617
2018-04-19,1.6435
2018-04-20,-0.0498
2018-04-23,1.5431
2018-04-24,0.2696
2018-04-25,0.1467
2018-04-26,0.659
2018-04-27,0.8244
2018-04-30,0.6494
2018-05-01,-1.147
2018-05-02,2.4172000000000002
2018-05-03,1.5577
2018-05-04,1.6965
2018-05-07,1.9196
2018-05-08,-0.1345
2018-05-09,0.4266
2018-05-10,0.9837
2018-05-11,1.3505
2018-05-14,-1.2888
2018-05-15,-1.3498999999999999
2018-05-16,1.0319
2018-05-17,1.0657
2018-05-18,1.384
2018-05-21,1.2784
2018-05-22,-0.4493
2018-05-23,-0.4943
2018-05-24,-0.216
2018-05-25,-0.9957
2018-05-29,-0.7215
2018-05-30,2.6646
2018-05-31,0.3003
2018-06-01,3.4859
2018-06-04,-0.372
2018-06-05,0.7052
2018-06-06,0.4325
2018-06-07,0.4102
2018-06-08,0.0
2018-06-11,-2.1038
2018-06-12,-1.2518
2018-06-13,0.3381
2018-06-14,-0.737
2018-06-15,-1.4584
2018-06-18,0.692
2018-06-19,-0.494
2018-06-20,-0.7339
2018-06-21,0.2174
2018-06-22,1.9093
2018-06-25,-1.2987
2018-06-26,2.3943
2018-06-27,-0.2949
2018-06-28,2.7044
2018-06-29,-1.3166
2018-07-02,1.6886
2018-07-03,-1.599
2018-07-05,1.7083
2018-07-06,1.0856
2018-07-09,1.3171
2018-07-10,0.34
2018-07-11,-1.6145
2018-07-12,0.5065
2018-07-13,-0.766
2018-07-16,1.7266
2018-07-17,1.5974
2018-07-18,2.3978
2018-07-19,-0.9597
2018-07-20,-0.7752
2018-07-23,0.1172
2018-07-24,-2.4971
2018-07-25,0.02
2018-07-26,-0.04
2018-07-27,-1.741
2018-07-30,-0.7943
2018-07-31,0.5338
2018-08-01,0.6535
2018-08-02,-0.8521
2018-08-03,-2.3532
2018-08-06,0.8382
2018-08-07,-6.463
2018-08-08,3.8436
2018-08-09,-0.5777
2018-08-10,-0.4089
2018-08-13,0.1513
2018-08-14,1.8986
2018-08-15,-1.6515
2018-08-16,0.2799
2018-08-17,0.9661
2018-08-20,-0.7867
2018-08-21,-0.6858
2018-08-22,0.259
2018-08-23,-0.5811
2018-08-24,0.3464
2018-08-27,3.2794
2018-08-28,0.6894
2018-08-29,0.6846
2018-08-30,-0.577
2018-08-31,1.0984
2018-09-04,0.9635
2018-09-05,-1.4619
2018-09-06,-0.2061
2018-09-07,0.1858
2018-09-10,1.3809
2018-09-11,-0.5489
2018-09-12,1.6149
2018-09-13,-6.03
2018-09-14,0.043
2018-09-17,0.0645
2018-09-18,1.8045
2018-09-19,-0.9074
2018-09-20,-0.724
2018-09-21,1.7804
2018-09-24,-1.6438000000000001
2018-09-25,-1.907
2018-09-26,-0.3277
2018-09-27,-1.6217000000000001
2018-09-28,-1.3589
2018-10-01,-2.8228999999999997
2018-10-02,-2.9514
2018-10-03,2.4904
2018-10-04,-1.5187
2018-10-05,-2.9893
2018-10-08,-3.7417
2018-10-09,0.3811
2018-10-10,-4.4293
2018-10-11,0.0265
2018-10-12,2.3564
2018-10-15,0.9829
2018-10-16,2.9713000000000003
2018-10-17,0.1244
2018-10-18,-1.764
2018-10-19,-1.2645
2018-10-22,1.127
2018-10-23,-2.6342
2018-10-24,-5.411
2018-10-25,2.3652
2018-10-26,0.3224
2018-10-29,0.1339
2018-10-30,0.0267
2018-10-31,2.6203
2018-11-01,-13.913499999999999
2018-11-02,7.1731
2018-11-05,1.4968
2018-11-06,8.0134
2018-11-07,0.0515
2018-11-08,-0.103
2018-11-09,-2.6031
2018-11-12,-1.5083
2018-11-13,-0.6985
2018-11-14,-1.1905000000000001
2018-11-15,2.793
2018-11-16,1.7581
2018-11-19,-1.7277
2018-11-20,-2.5573
2018-11-21,2.2963
2018-11-23,0.8819
2018-11-26,1.7748
2018-11-27,-2.7069
2018-11-28,1.6585999999999999
2018-11-29,-0.7895
2018-11-30,0.3183
2018-12-03,1.6393
2018-12-04,-4.4745
2018-12-06,-1.988
2018-12-07,-2.4451
2018-12-10,-0.9969
2018-12-11,0.374
2018-12-12,0.0287
2018-12-13,-0.6232
2018-12-14,-1.5086
2018-12-17,-0.1473
2018-12-18,0.9145
2018-12-19,-1.6369
2018-12-20,1.8721999999999999
2018-12-21,0.1167
2018-12-24,-2.0396
2018-12-26,5.1754999999999995
2018-12-27,2.6301
2018-12-28,0.5511
2018-12-31,1.3976
2019-01-02,-2.0541
2019-01-03,-0.7174
2019-01-04,2.6126
2019-01-07,-1.0293
2019-01-08,-0.3284
2019-01-09,-0.8512
2019-01-10,1.0246
2019-01-11,-2.3026
2019-01-14,-1.908
2019-01-15,2.3455
2019-01-16,2.6551
2019-01-17,-3.866
2019-01-18,2.7754
2019-01-22,-0.7716
2019-01-23,0.6387
2019-01-24,0.1656
2019-01-25,1.3498999999999999
2019-01-28,-0.8154
2019-01-29,0.274
2019-01-30,-0.5466
2019-01-31,-0.3298
2019-02-01,2.2057
2019-02-04,1.5375999999999999
2019-02-05,9.644
2019-02-06,2.1323
2019-02-07,1.4708999999999999
2019-02-08,0.7716
2019-02-11,0.6729
2019-02-12,-0.0461
2019-02-13,0.2997
2019-02-14,-1.1724
2019-02-15,2.3494
2019-02-19,-0.1364
2019-02-20,0.8876
2019-02-21,0.3835
2019-02-22,2.5618
2019-02-25,-1.0079
2019-02-26,1.3944
2019-02-27,1.2443
2019-02-28,0.6468
2019-03-01,0.6213
2019-03-04,-0.1065
2019-03-05,1.0017
2019-03-06,-1.2872
2019-03-07,-2.0094
2019-03-08,0.2618
2019-03-11,1.3054999999999999
2019-03-12,-4.4244
2019-03-13,-2.1348
2019-03-14,-1.6016
2019-03-15,0.0235
2019-03-18,0.9613
2019-03-19,1.4166
2019-03-20,-0.2977
2019-03-21,0.0
2019-03-22,-4.8690999999999995
2019-03-25,1.521
2019-03-26,1.9024999999999999
2019-03-27,0.0933
2019-03-28,1.9119000000000002
2019-03-29,-0.2974
2019-04-01,1.1244
2019-04-02,1.8607
2019-04-03,0.3564
2019-04-04,-0.5327
2019-04-05,0.6025
2019-04-08,-1.331
2019-04-09,-1.1691
2019-04-10,1.2511
2019-04-11,5.2348
2019-04-12,1.9428
2019-04-15,-1.4868999999999999
2019-04-16,2.3384
2019-04-17,0.1246
2019-04-18,-0.7884
2019-04-22,-0.2091
2019-04-23,2.9337999999999997
2019-04-24,-0.2239
2019-04-25,0.3877
2019-04-26,-1.1789
2019-04-29,0.9872
2019-04-30,-0.4888
2019-05-01,1.5145
2019-05-02,1.5524
2019-05-03,3.2162
2019-05-06,-0.7309
2019-05-07,-2.5189
2019-05-08,-0.2186
2019-05-09,-0.6972
2019-05-10,-0.6219
2019-05-13,-3.4718999999999998
2019-05-14,1.2756
2019-05-15,1.0531
2019-05-16,2.9628
2019-05-17,0.2381
2019-05-20,0.0396
2019-05-21,0.7322
2019-05-22,-1.2770000000000001
2019-05-23,-2.0498
2019-05-24,0.2235
2019-05-28,-0.1014
2019-05-29,1.1972
2019-05-30,-2.7471
2019-05-31,1.3608
2019-06-03,1.8511
2019-06-04,2.9558999999999997
2019-06-05,1.9399
2019-06-06,0.8183
2019-06-07,-0.1133
2019-06-10,-1.0015
2019-06-11,0.2291
2019-06-12,-0.3809
2019-06-13,0.8889
2019-06-14,1.6762000000000001
2019-06-17,2.1356
2019-06-18,1.7974999999999999
2019-06-19,1.6757
2019-06-20,-0.0709
2019-06-21,0.6739
2019-06-24,-2.1843
2019-06-25,-0.1441
2019-06-26,0.3787
2019-06-27,2.0302
2019-06-28,0.4754
2019-07-01,0.6484
2019-07-02,0.7836
2019-07-03,2.2633
2019-07-05,0.5068
2019-07-08,0.3194
2019-07-09,1.8767
2019-07-10,1.8256999999999999
2019-07-11,-5.6695
2019-07-12,0.3767
2019-07-15,-0.2559
2019-07-16,0.8209
2019-07-17,-1.5606
2019-07-18,1.1718
2019-07-19,-1.4137
2019-07-22,-1.434
2019-07-23,1.6827
2019-07-24,1.155
2019-07-25,2.5051
2019-07-26,0.6484
2019-07-29,-1.4371
2019-07-30,-0.9553
2019-07-31,-0.6768
2019-08-01,-1.1925
2019-08-02,0.7586
2019-08-05,-2.6694
2019-08-06,-2.2152
2019-08-07,-0.827
2019-08-08,2.103
2019-08-09,0.0
2019-08-12,-3.1072
2019-08-13,2.5838
2019-08-14,-1.7685
2019-08-15,0.4728
2019-08-16,0.4706
2019-08-19,0.8467
2019-08-20,0.0
2019-08-21,1.0361
2019-08-22,1.4675
2019-08-23,-2.2129
2019-08-26,3.2609
2019-08-27,2.9853
2019-08-28,1.5918
2019-08-29,2.8039
2019-08-30,-0.3048
2019-09-03,-0.2253
2019-09-04,0.0645
2019-09-05,2.9657999999999998
2019-09-06,-1.1271
2019-09-09,-1.425
2019-09-10,-7.4205
2019-09-11,1.7349
2019-09-12,1.6883
2019-09-13,1.9034
2019-09-16,-0.8927
2019-09-17,0.6672
2019-09-18,0.0
2019-09-19,1.5244
2019-09-20,-0.2611
2019-09-23,-0.5891
2019-09-24,-2.1399
2019-09-25,0.0336
2019-09-26,-1.3284
2019-09-27,-2.0109
2019-09-30,-0.9391
2019-10-01,-0.8778
2019-10-02,-1.1158
2019-10-03,1.003
2019-10-04,0.0355
2019-10-07,-1.2055
2019-10-08,-2.4942
2019-10-09,1.1594
2019-10-10,0.6731
2019-10-11,1.6625
2019-10-14,-0.3555
2019-10-15,0.9454
2019-10-16,-0.106
2019-10-17,3.4672
2019-10-18,-0.2052
2019-10-21,1.1821
2019-10-22,0.254
2019-10-23,-0.8445
2019-10-24,-0.1192
2019-10-25,0.0
2019-10-28,2.7285
2019-10-29,0.747
2019-10-30,-1.1369
2019-10-31,-0.6333
2019-11-01,0.6374
2019-11-04,0.7667
2019-11-05,-5.5243
2019-11-06,-3.5888999999999998
2019-11-07,0.7263
2019-11-08,-0.1082
2019-11-11,0.3429
2019-11-12,0.6655
2019-11-13,0.0357
2019-11-14,-0.4644
2019-11-15,0.646
2019-11-18,-2.0859
2019-11-19,1.7298
2019-11-20,1.6288
2019-11-21,-0.4403
2019-11-22,-1.7690000000000001
2019-11-25,3.7096999999999998
2019-11-26,1.4064999999999999
2019-11-27,-0.9932
2019-11-29,0.3113
2019-12-02,-1.4828000000000001
2019-12-03,-2.8001
2019-12-04,1.8185
2019-12-05,1.8568
2019-12-06,0.8507
2019-12-09,0.1721
2019-12-10,-0.6015
2019-12-11,0.5533
2019-12-12,0.7909
2019-12-13,-1.305
2019-12-16,0.3647
2019-12-17,2.5956
2019-12-18,1.5686
2019-12-19,2.6237
2019-12-20,-1.1812
2019-12-23,-1.8667
2019-12-24,0.7842
2019-12-26,1.5728
2019-12-27,-0.2771
2019-12-30,-1.0706
2019-12-31,-1.5283
2020-01-02,1.2584
2020-01-03,-0.4308
2020-01-06,0.6823
2020-01-07,1.7521
2020-01-08,0.9584
2020-01-09,-1.1746
2020-01-10,1.0583
2020-01-13,3.0611
2020-01-14,0.1172
2020-01-15,1.4287
2020-01-16,3.4945
2020-01-17,0.0
2020-01-21,0.1785
2020-01-22,1.7966
2020-01-23,0.8897
2020-01-24,-2.6023
2020-01-27,-2.2265
2020-01-28,-0.1063
2020-01-29,0.1216
2020-01-30,-0.6375
2020-01-31,-0.7791
2020-02-03,1.0931
2020-02-04,1.4316
2020-02-05,0.991
2020-02-06,0.2676
2020-02-07,2.9211
2020-02-10,2.5645
2020-02-11,2.2475
2020-02-12,-0.3503
2020-02-13,0.7238
2020-02-14,-1.7246000000000001
2020-02-18,0.2089
2020-02-19,0.3614
2020-02-20,-1.1217
2020-02-21,-1.6947
2020-02-24,-2.3365
2020-02-25,-2.9759
2020-02-26,0.3759
2020-02-27,-3.58
2020-02-28,-3.4643
2020-03-02,6.7428
2020-03-03,-2.6685
2020-03-04,0.0155
2020-03-05,-2.8806000000000003
2020-03-06,-1.1322
2020-03-09,-6.8065
2020-03-10,0.4154
2020-03-11,-1.9304000000000001
2020-03-12,-8.0316
2020-03-13,11.8574
2020-03-16,-16.9241
2020-03-17,6.4669
2020-03-18,-20.0272
2020-03-19,14.0257
2020-03-20,-6.2992
2020-03-23,1.0675
2020-03-24,9.9101
2020-03-25,1.2267000000000001
2020-03-26,14.5425
2020-03-27,-1.9397
2020-03-30,2.6794000000000002
2020-03-31,-3.1349
2020-04-01,-8.1902
2020-04-02,-0.0197
2020-04-03,-3.2696
2020-04-06,10.8125
2020-04-07,2.5175
2020-04-08,-0.95
2020-04-09,6.7499
2020-04-13,-5.0008
2020-04-14,0.1071
2020-04-15,-0.8556
2020-04-16,0.863
2020-04-17,3.1016
2020-04-20,-3.4059
2020-04-21,-2.291
2020-04-22,4.4147
2020-04-23,0.7018
2020-04-24,1.0279
2020-04-27,6.0355
2020-04-28,1.3660999999999999
2020-04-29,4.9896
2020-04-30,-0.9016
2020-05-01,-4.8574
2020-05-04,0.6483
2020-05-05,4.1385
2020-05-06,1.1752
2020-05-07,0.9476
2020-05-08,-0.0908
2020-05-11,-0.7728
2020-05-12,-3.3750999999999998
2020-05-13,-0.9483
2020-05-14,1.0372
2020-05-15,-0.2843
2020-05-18,3.0884
2020-05-19,-1.4288
2020-05-20,1.2781
2020-05-21,2.0006
2020-05-22,2.6252
2020-05-26,2.8668
2020-05-27,3.3872
2020-05-28,-0.4976
2020-05-29,1.6532
2020-06-01,2.5967000000000002
2020-06-02,-2.2379
2020-06-03,-4.7145
2020-06-04,-0.1144
2020-06-05,-1.8754
2020-06-08,-3.1952
2020-06-09,-1.9292
2020-06-10,0.461
2020-06-11,-3.6867
2020-06-12,0.0675
2020-06-15,0.319
2020-06-16,1.2403
2020-06-17,2.2931
2020-06-18,-0.1996
2020-06-19,-0.6154
2020-06-22,1.13
2020-06-23,-1.5766
2020-06-24,-2.4106
2020-06-25,3.2191
2020-06-26,-1.9839
2020-06-29,1.9768
2020-06-30,4.0624
2020-07-01,0.0891
2020-07-02,0.5191
2020-07-06,0.4279
2020-07-07,-1.3662
2020-07-08,1.7277
2020-07-09,-0.8931
2020-07-10,0.5023
2020-07-13,-2.6459
2020-07-14,1.8420999999999998
2020-07-15,1.9125
2020-07-16,1.2074
2020-07-17,2.1417
2020-07-20,1.942
2020-07-21,-0.1933
2020-07-22,2.0609
2020-07-23,-1.7210999999999999
2020-07-24,-1.4479
2020-07-27,1.693
2020-07-28,-2.8894
2020-07-29,1.7002000000000002
2020-07-30,-0.4876
2020-07-31,1.134
