ticker,MSTG US Equity
2012-02-29,0.0
2012-03-01,12.0
2012-03-02,4.4643
2012-03-05,12.8205
2012-03-06,-1.5152
2012-03-07,7.6923
2012-03-08,-2.8571
2012-03-09,-10.2941
2012-03-12,-16.3934
2012-03-13,4.902
2012-03-14,-4.6729
2012-03-15,-2.7451
2012-03-16,-3.4274
2012-03-19,-3.9666
2012-03-20,-1.087
2012-03-21,1.0989
2012-03-22,-1.087
2012-03-23,1.2088
2012-03-26,-8.7948
2012-03-27,1.1905000000000001
2012-03-28,-9.4118
2012-03-29,2.5974
2012-03-30,-5.0633
2012-04-02,-19.8667
2012-04-03,16.4725
2012-04-04,15.7143
2012-04-05,17.284
2012-04-09,8.4211
2012-04-10,4.8544
2012-04-11,-18.5185
2012-04-12,-10.7955
2012-04-13,0.6369
2012-04-16,-30.3797
2012-04-17,-0.1818
2012-04-18,-1.9125999999999999
2012-04-19,-2.8784
2012-04-20,1.3384
2012-04-23,33.0189
2012-04-24,-17.0213
2012-04-25,-28.2051
2012-04-26,20.2381
2012-04-27,-8.9109
2012-04-30,9.7826
2012-05-01,-6.9307
2012-05-02,11.7021
2012-05-03,-10.4762
2012-05-04,1.0638
2012-05-07,-5.2632
2012-05-08,4.4444
2012-05-09,-2.1277
2012-05-10,-6.3043
2012-05-11,0.0
2012-05-14,-16.4733
2012-05-15,-26.3889
2012-05-16,-1.8868
2012-05-17,3.8462
2012-05-18,0.0
2012-05-21,11.1111
2012-05-22,4.0
2012-05-23,-7.0513
2012-05-24,3.4483
2012-05-25,0.0
2012-05-29,-3.6667
2012-05-30,-13.4948
2012-05-31,-16.0
2012-06-01,-4.7619
2012-06-04,-9.5
2012-06-05,-0.5525
2012-06-06,8.3333
2012-06-07,-7.6923
2012-06-08,1.1111
2012-06-11,-1.0989
2012-06-12,-11.1111
2012-06-13,-12.5
2012-06-14,10.7143
2012-06-15,3.2258
2012-06-18,9.375
2012-06-19,0.0
2012-06-20,20.0
2012-06-21,-4.7619
2012-06-22,-10.0
2012-06-25,0.0
2012-06-26,0.0
2012-06-27,11.1111
2012-06-28,-12.5
2012-06-29,-2.8571
2012-07-02,0.0
2012-07-03,-4.7059
2012-07-05,29.6296
2012-07-09,-28.5714
2012-07-10,0.0
2012-07-11,0.0
2012-07-12,-6.6667
2012-07-13,14.2857
2012-07-16,-12.5
2012-07-17,0.0
2012-07-18,0.0
2012-07-19,0.0
2012-07-20,0.0
2012-07-23,-5.7143
2012-07-24,-4.5455
2012-07-25,-12.6984
2012-07-26,0.0
2012-07-27,-43.6364
2012-07-30,29.0323
2012-07-31,-17.5
2012-08-01,51.5152
2012-08-02,-15.0
2012-08-03,17.647100000000002
2012-08-06,-10.0
2012-08-07,-10.0
2012-08-08,4.9383
2012-08-09,-4.7059
2012-08-10,-1.2346
2012-08-13,0.0
2012-08-14,-18.75
2012-08-15,23.0769
2012-08-16,5.0
2012-08-17,-4.7619
2012-08-20,0.0
2012-08-21,-7.5
2012-08-22,-5.4054
2012-08-23,0.0
2012-08-24,0.0
2012-08-27,0.0
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,0.0
2012-08-31,17.1429
2012-09-04,-14.6341
2012-09-05,0.0
2012-09-06,0.0
2012-09-07,0.0
2012-09-10,0.0
2012-09-11,7.1429
2012-09-12,4.0
2012-09-13,2.5641
2012-09-14,-2.5
2012-09-17,-10.2564
2012-09-18,0.0
2012-09-20,10.0
2012-09-21,0.0
2012-09-24,0.0
2012-09-25,-5.1948
2012-09-26,0.0
2012-09-27,0.0
2012-10-01,-4.1096
2012-10-02,5.7143
2012-10-03,0.0
2012-10-04,-5.4054
2012-10-05,-5.7143
2012-10-08,0.0
2012-10-09,0.0
2012-10-10,6.0606
2012-10-12,-1.4285999999999999
2012-10-15,1.4493
2012-10-16,-4.2857
2012-10-17,0.0
2012-10-19,0.0
2012-10-22,-2.9851
2012-10-23,0.0
2012-10-24,0.0
2012-10-25,0.0
2012-10-26,0.0
2012-10-31,0.0
2012-11-01,0.0
2012-11-05,0.0
2012-11-06,0.0
2012-11-07,0.0
2012-11-08,1.5385
2012-11-09,-1.5152
2012-11-12,-23.0769
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,0.0
2012-11-16,0.0
2012-11-19,0.0
2012-11-20,-20.0
2012-11-21,0.0
2012-11-23,-50.0
2012-11-26,5.0
2012-11-27,19.0476
2012-11-28,-20.0
2012-11-29,0.0
2012-11-30,0.0
2012-12-03,28.125
2012-12-04,-5.8537
2012-12-05,-12.1762
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,8.5546
2012-12-11,-4.3478
2012-12-12,-2.2727
2012-12-13,-11.6279
2012-12-14,31.5789
2012-12-17,-12.0
2012-12-18,0.0
2012-12-19,-18.1818
2012-12-20,-9.0278
2012-12-21,22.1374
2012-12-24,-15.0
2012-12-26,-35.2941
2012-12-27,-4.5455
2012-12-28,0.0
2012-12-31,4.7619
2013-01-02,27.2727
2013-01-03,32.1429
2013-01-04,18.9189
2013-01-07,36.3636
2013-01-08,3.3333
2013-01-09,62.9032
2013-01-10,-16.8317
2013-01-11,0.4464
2013-01-14,4.7407
2013-01-15,-4.9505
2013-01-16,-4.7619
2013-01-17,-12.5
2013-01-18,-11.4286
2013-01-22,0.0
2013-01-24,0.0
2013-01-25,0.0
2013-01-28,29.0323
2013-01-29,-22.5
2013-01-30,0.0
2013-01-31,0.0
2013-02-01,29.0323
2013-02-04,0.0
2013-02-05,0.0
2013-02-07,0.0
2013-02-08,-22.5
2013-02-11,3.2258
2013-02-12,-3.125
2013-02-14,0.0
2013-02-15,-3.2258
2013-02-19,0.0
2013-02-20,-30.0
2013-02-21,42.8571
2013-02-22,-29.375
2013-02-25,3.8348
2013-02-26,4.5455
2013-02-27,73.913
2013-02-28,-45.0
2013-03-01,-3.125
2013-03-04,0.2933
2013-03-05,-6.4327
2013-03-06,-16.875
2013-03-07,0.0
2013-03-08,20.3008
2013-03-11,0.0
2013-03-13,0.0
2013-03-15,50.0
2013-03-18,16.6667
2013-03-19,-5.7143
2013-03-20,18.1818
2013-03-21,-2.5641
2013-03-25,-7.8947
2013-03-26,0.0
2013-03-28,0.0
2013-04-03,22.8571
2013-04-04,2.3256
2013-04-05,-2.2727
2013-04-08,0.0
2013-04-09,0.0
2013-04-10,-18.6047
2013-04-11,42.8571
2013-04-12,-28.0
2013-04-15,38.8889
2013-04-16,0.0
2013-04-17,-20.0
2013-04-18,0.0
2013-04-22,0.0
2013-04-23,6.25
2013-04-24,0.0
2013-04-25,5.8824
2013-04-26,-2.2222
2013-04-29,-25.0
2013-04-30,0.0
2013-05-02,0.0
2013-05-03,-6.0606
2013-05-06,0.0
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,0.0
2013-05-14,16.129
2013-05-15,0.0
2013-05-16,3.6458
2013-05-17,15.2429
2013-05-20,0.0
2013-05-21,39.5349
2013-05-22,0.0
2013-05-23,16.6667
2013-05-24,0.0
2013-05-28,5.7143
2013-05-29,8.1081
2013-05-30,0.0
2013-05-31,25.0
2013-06-03,0.0
2013-06-04,-10.0
2013-06-05,5.5556
2013-06-06,-47.3684
2013-06-07,20.0
2013-06-10,8.3333
2013-06-11,7.6923
2013-06-12,0.0
2013-06-13,14.2857
2013-06-14,-37.5
2013-06-17,0.0
2013-06-20,0.0
2013-06-21,20.0
2013-06-24,-8.3333
2013-06-25,0.0
2013-06-26,9.0909
2013-06-27,8.3333
2013-06-28,0.0
2013-07-01,7.6923
2013-07-02,0.0
2013-07-03,-7.1429
2013-07-08,7.6923
2013-07-09,0.0
2013-07-10,0.0
2013-07-11,0.0
2013-07-12,0.0
2013-07-15,-8.5714
2013-07-16,-1.5625
2013-07-18,0.0
2013-07-19,0.0
2013-07-22,-3.1746
2013-07-23,0.0
2013-07-24,3.2787
2013-07-25,0.0
2013-07-29,3.1746
2013-07-30,-6.1538
2013-07-31,0.0
2013-08-02,0.0
2013-08-05,0.0
2013-08-07,-3.2787
2013-08-08,0.0
2013-08-12,6.7797
2013-08-13,3.1746
2013-08-14,0.0
2013-08-16,0.0
2013-08-19,-3.0769
2013-08-20,-19.0476
2013-08-21,7.8431
2013-08-22,1.8182
2013-08-23,0.0
2013-08-26,-1.7856999999999998
2013-08-27,0.0
2013-08-28,0.0
2013-08-30,0.0
2013-09-03,0.0
2013-09-04,0.0
2013-09-05,0.0
2013-09-06,-7.2727
2013-09-09,-1.9607999999999999
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,0.0
2013-09-13,8.0
2013-09-16,-7.4074
2013-09-17,4.0
2013-09-18,0.0
2013-09-19,5.7692
2013-09-20,-3.6364
2013-09-23,0.0
2013-09-24,-15.0943
2013-09-25,0.0
2013-09-26,0.0
2013-09-27,0.0
2013-09-30,-6.6667
2013-10-01,41.6667
2013-10-08,0.8403
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-14,1.6667
2013-10-15,11.4754
2013-10-17,0.0
2013-10-18,2.9412000000000003
2013-10-21,14.2857
2013-10-22,-23.75
2013-10-23,-1.6393
2013-10-24,3.3333
2013-10-28,-3.2258
2013-10-29,0.0
2013-10-31,-7.5
2013-11-04,-10.8108
2013-11-05,1.0101
2013-11-13,-1.0
2013-11-14,-15.1515
2013-11-15,0.0
2013-11-18,0.0
2013-11-21,-2.3810000000000002
2013-11-22,-2.439
2013-11-25,0.0
2013-11-26,-2.5
2013-11-27,-17.9487
2013-11-29,0.0
2013-12-02,-6.25
2013-12-03,20.0
2013-12-04,-13.8889
2013-12-05,0.0
2013-12-06,0.0
2013-12-09,0.0
2013-12-10,3.2258
2013-12-11,43.75
2013-12-12,3.2609
2013-12-13,-3.1579
2013-12-16,0.0
2013-12-17,2.1739
2013-12-18,-10.6383
2013-12-19,0.0
2013-12-20,-16.6667
2013-12-23,28.5714
2013-12-24,0.0
2013-12-26,11.1111
2013-12-27,-6.0
2013-12-30,6.6489
2013-12-31,0.0
2014-01-03,0.0
2014-01-06,1.7456
2014-01-09,7.8431
2014-01-10,-7.2727
2014-01-17,-17.647100000000002
2014-01-21,0.0
2014-01-22,-4.7619
2014-01-23,-12.5
2014-01-24,14.2857
2014-01-27,-12.5
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,0.0
2014-01-31,-8.5714
2014-02-03,-3.125
2014-02-04,0.0
2014-02-05,0.0
2014-02-06,3.2258
2014-02-07,33.9844
2014-02-11,3.7901
2014-02-12,-5.618
2014-02-13,-4.7619
2014-02-14,37.5
2014-02-18,0.0
2014-02-19,0.0
2014-02-21,-27.2727
2014-02-25,-15.0
2014-02-26,-2.9412000000000003
2014-02-27,0.0
2014-02-28,0.0
2014-03-05,6.0606
2014-03-06,2.8571
2014-03-07,36.1111
2014-03-10,-28.5714
2014-03-11,0.0
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,0.0
2014-03-18,0.0
2014-03-20,14.2857
2014-03-21,-12.5
2014-03-24,0.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,2.8571
2014-04-02,-2.7778
2014-04-04,-14.2857
2014-04-08,0.0
2014-04-09,10.0
2014-04-10,6.0606
2014-04-15,-14.2857
2014-04-22,0.0
2014-04-24,0.0
2014-04-25,16.6667
2014-04-28,0.0
2014-04-29,-14.2857
2014-04-30,0.0
2014-05-01,0.0
2014-05-06,-10.0
2014-05-07,48.1481
2014-05-08,-20.0
2014-05-12,0.0
2014-05-13,0.0
2014-05-14,0.0
2014-05-15,-6.25
2014-05-16,-3.3333
2014-05-19,0.0
2014-05-20,0.0
2014-05-21,0.0
2014-05-27,-10.3448
2014-05-28,15.3846
2014-05-30,0.0
2014-06-04,-3.3333
2014-06-05,-13.7931
2014-06-06,0.0
2014-06-09,0.0
2014-06-10,8.0
2014-06-11,12.963
2014-06-12,0.0
2014-06-13,0.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,-4.918
2014-06-27,3.4483
2014-06-30,-36.6667
2014-07-01,39.4737
2014-07-02,0.0
2014-07-07,0.0
2014-07-08,13.2075
2014-07-10,-16.6667
2014-07-11,2.0
2014-07-14,-1.9607999999999999
2014-07-15,0.0
2014-07-16,-16.0
2014-07-17,40.4762
2014-07-21,-3.3898
2014-07-22,0.0
2014-07-24,0.0
2014-07-28,15.7895
2014-07-29,-21.2121
2014-07-30,15.3846
2014-07-31,0.0
2014-08-04,-12.9167
2014-08-05,-15.7895
2014-08-06,33.2386
2014-08-07,-24.9467
2014-08-08,5.1136
2014-08-12,29.7297
2014-08-13,-13.75
2014-08-18,-9.6618
2014-08-20,0.0
2014-08-21,-8.0214
2014-08-25,39.5349
2014-08-26,-18.3333
2014-08-27,0.0
2014-08-28,0.0
2014-09-02,0.0
2014-09-04,0.0
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,2.0408
2014-09-10,4.0
2014-09-11,-5.7692
2014-09-12,-18.3673
2014-09-15,25.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-19,0.0
2014-09-22,0.0
2014-09-23,0.0
2014-09-26,-18.75
2014-09-29,0.0
2014-09-30,0.0
2014-10-02,0.0
2014-10-03,-26.1538
2014-10-07,0.0
2014-10-08,-33.3333
2014-10-10,0.0
2014-10-13,0.0
2014-10-14,0.0
2014-10-15,0.0
2014-10-17,0.0
2014-10-21,-30.0
2014-10-22,-14.2857
2014-10-23,33.3333
2014-10-27,-39.8438
2014-10-28,24.6753
2014-10-29,-16.6667
2014-10-31,0.0
2014-11-03,0.0
2014-11-04,0.0
2014-11-05,0.0
2014-11-06,0.0
2014-11-07,0.0
2014-11-11,0.0
2014-11-13,0.0
2014-11-14,110.0
2014-11-17,0.0
2014-11-18,-52.381
2014-11-19,0.0
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,0.0
2014-12-01,0.0
2014-12-02,20.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-08,-2.0833
2014-12-09,-14.8936
2014-12-11,0.0
2014-12-15,0.0
2014-12-16,0.0
2014-12-18,0.0
2014-12-19,-10.0
2014-12-22,2.7778
2014-12-23,-2.7027
2014-12-24,0.0
2014-12-26,-11.1111
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-12,0.0
2015-01-16,25.0
2015-01-20,100.0
2015-01-22,-20.0
2015-01-26,31.25
2015-01-27,42.8571
2015-01-28,0.0
2015-01-29,-20.0
2015-02-02,-33.3333
2015-02-03,12.5
2015-02-04,0.0
2015-02-05,-5.5556
2015-02-06,0.0
2015-02-10,7.3529
2015-02-11,0.0
2015-02-12,-6.8493
2015-02-13,0.0
2015-02-19,11.7647
2015-02-20,-10.526299999999999
2015-02-24,0.0
2015-02-25,0.0
2015-02-26,0.0
2015-03-04,-11.7647
2015-03-05,0.0
2015-03-06,0.0
2015-03-16,0.0
2015-03-17,0.0
2015-03-19,-6.6667
2015-03-23,0.0
2015-03-24,0.0
2015-03-26,0.0
2015-03-30,-7.1429
2015-04-06,-23.0769
2015-04-10,0.0
2015-04-13,0.0
2015-04-15,0.0
2015-04-16,0.0
2015-04-22,0.0
2015-04-24,0.0
2015-05-01,0.0
2015-05-06,0.0
2015-05-08,0.0
2015-05-13,0.0
2015-05-15,0.0
2015-05-18,0.0
2015-05-19,0.0
2015-05-20,0.0
2015-05-21,-10.0
2015-05-26,0.0
2015-05-28,0.0
2015-06-01,0.0
2015-06-04,0.0
2015-06-05,0.0
2015-06-09,0.0
2015-06-10,-4.1667
2015-06-11,-2.8986
2015-06-12,-7.4627
2015-06-15,-14.5161
2015-06-16,0.0
2015-06-18,0.0
2015-06-19,0.0
2015-06-24,0.0
2015-07-01,0.0
2015-07-06,0.0
2015-07-14,0.0
2015-07-20,0.0
2015-07-22,0.0
2015-07-23,0.0
2015-07-29,0.0
2015-08-05,0.0
2015-08-07,0.0
2015-08-13,47.1698
2015-08-14,-25.641
2015-08-18,0.0
2015-08-21,37.931
2015-08-25,-40.0
2015-08-28,0.0
2015-08-31,0.0
2015-09-03,0.0
2015-09-08,0.0
2015-09-17,0.0
2015-09-18,-16.6667
2015-09-21,0.0
2015-09-24,0.0
2015-09-28,0.0
2015-10-01,0.0
2015-10-05,0.0
2015-10-14,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-23,-15.0
2015-10-26,-5.8824
2015-10-28,0.0
2015-11-02,0.0
2015-11-03,100.0
2015-11-04,0.0
2015-11-05,-50.0
2015-11-06,0.0
2015-11-10,0.0
2015-11-12,0.0
2015-11-13,0.0
2015-11-17,0.0
2015-11-19,0.0
2015-11-20,0.0
2015-11-24,0.0
2015-11-25,0.0
2015-11-30,-34.375
2015-12-02,23.8095
2015-12-07,0.0
2015-12-14,0.0
2015-12-17,-19.2308
2015-12-21,-23.8095
2015-12-22,0.0
2015-12-23,0.0
2015-12-28,0.0
2015-12-29,0.0
2015-12-31,0.0
2016-01-06,0.0
2016-01-11,0.0
2016-01-14,-18.75
2016-01-20,0.0
2016-01-25,84.6154
2016-01-28,-54.1667
2016-02-02,0.0
2016-02-03,0.0
2016-02-05,0.0
2016-02-08,0.0
2016-02-09,0.0
2016-02-16,0.0
2016-02-23,0.0
2016-02-24,0.0
2016-02-25,0.0
2016-02-29,0.0
2016-03-01,0.0
2016-03-11,0.0
2016-03-15,0.0
2016-03-16,-9.0909
2016-03-18,-20.0
2016-03-21,0.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-28,0.0
2016-04-07,0.0
2016-04-11,0.0
2016-04-12,0.0
2016-04-20,0.0
2016-04-21,137.5
2016-04-22,-57.8947
2016-04-25,137.5
2016-04-27,-47.3684
2016-04-28,110.0
2016-05-02,-33.3333
2016-05-03,-7.1429
2016-05-17,-23.0769
2016-05-18,0.0
2016-05-19,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-05-31,0.0
2016-06-02,0.0
2016-06-07,0.0
2016-06-10,0.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-17,30.0
2016-06-20,-15.3846
2016-06-21,0.0
2016-06-22,0.0
2016-06-30,0.0
2016-07-05,0.0
2016-07-12,0.0
2016-07-13,0.0
2016-07-15,0.0
2016-07-19,0.0
2016-07-21,27.2727
2016-07-27,-21.4286
2016-08-08,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-22,0.0
2016-09-02,0.0
2016-09-07,0.0
2016-09-20,0.0
2016-09-22,45.4545
2016-09-26,-31.25
2016-09-27,0.0
2016-10-03,18.1818
2016-10-04,-15.3846
2016-10-07,63.6364
2016-10-18,-27.7778
2016-10-21,0.0
2016-10-26,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-03,0.0
2016-11-07,23.0769
2016-11-08,0.0
2016-11-14,0.0
2016-11-21,-50.0
2016-11-25,37.5
2016-12-01,-9.0909
2016-12-08,-20.0
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-19,0.0
2016-12-20,62.5
2016-12-22,-38.4615
2016-12-23,0.0
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,0.0
2017-01-06,0.0
2017-01-10,0.0
2017-01-12,0.0
2017-01-24,-25.0
2017-01-26,33.3333
2017-02-08,-12.5
2017-02-09,-71.4286
2017-02-15,50.0
2017-02-21,0.0
2017-02-23,266.6667
2017-02-24,0.0
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,-9.0909
2017-03-03,-20.0
2017-03-06,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-23,-25.0
2017-03-27,0.0
2017-03-29,16.6667
2017-04-03,-14.2857
2017-04-05,33.3333
2017-04-12,-25.0
2017-04-19,0.0
2017-04-24,0.0
2017-04-28,0.0
2017-05-01,0.0
2017-05-03,0.0
2017-05-04,166.6667
2017-05-05,12.5
2017-05-08,-55.5556
2017-05-09,0.0
2017-05-16,0.0
2017-05-22,75.0
2017-05-31,-57.1429
2017-06-02,133.3333
2017-06-05,0.0
2017-06-07,-14.2857
2017-06-08,-20.0
2017-06-14,-16.6667
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,0.0
2017-06-20,0.0
2017-06-27,0.0
2017-06-29,0.0
2017-06-30,80.0
2017-07-05,-2.2222
2017-07-07,-9.0909
2017-07-11,-37.5
2017-07-12,0.0
2017-07-14,0.0
2017-07-17,0.0
2017-07-19,0.0
2017-07-25,60.0
2017-07-26,-12.5
2017-08-03,-14.2857
2017-08-14,0.0
2017-08-16,0.0
2017-08-21,0.0
2017-08-23,16.6667
2017-08-28,28.5714
2017-08-29,-33.3333
2017-09-07,-16.6667
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-18,0.0
2017-09-22,0.0
2017-09-27,0.0
2017-10-05,0.0
2017-10-11,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-23,80.0
2017-10-26,-44.4444
2017-11-01,80.0
2017-11-06,-44.4444
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,21.0
2017-11-15,-5.7851
2017-11-17,0.0
2017-11-21,-8.7719
2017-11-28,-3.8462
2017-11-29,0.0
2017-11-30,4.0
2017-12-04,0.0
2017-12-05,9.6154
2017-12-06,-12.2807
2017-12-12,0.0
2017-12-14,14.0
2017-12-15,-12.2807
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-22,6.0
2017-12-26,-5.6604
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-16,0.0
2018-01-19,60.0
2018-01-24,-12.5
2018-02-01,-21.4286
2018-02-16,-9.0909
2018-02-21,10.0
2018-02-23,-9.0909
2018-03-01,0.0
2018-03-07,0.0
2018-03-08,12.6
2018-03-09,-11.1901
2018-03-12,-20.0
2018-03-14,0.0
2018-03-15,50.0
2018-03-19,-33.3333
2018-03-20,18.75
2018-03-23,-15.7895
2018-03-26,0.0
2018-04-02,0.0
2018-04-04,0.0
2018-04-13,112.5
2018-04-16,5.8824
2018-04-18,-55.5556
2018-04-19,0.0
2018-04-24,0.0
2018-04-27,15.75
2018-04-30,94.3844
2018-05-01,-55.5556
2018-05-07,0.0
2018-05-08,0.0
2018-05-11,125.0
2018-05-17,-55.5556
2018-05-31,0.0
2018-06-05,0.0
2018-06-07,0.0
2018-06-14,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-25,0.0
2018-07-02,0.0
2018-07-09,25.0
2018-07-10,80.0
2018-07-11,-33.3333
2018-07-12,-16.6667
2018-07-17,7.6
2018-07-24,59.8513
2018-07-26,-18.6047
2018-07-30,0.0
2018-08-06,7.1429
2018-08-07,-6.6667
2018-08-09,0.0
2018-08-14,0.0
2018-08-15,157.1429
2018-08-16,-33.3333
2018-08-17,-8.3333
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-24,-9.0909
2018-08-27,0.0
2018-08-30,-20.0
2018-08-31,37.5
2018-09-04,0.0
2018-09-06,0.0
2018-09-11,-9.0909
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-25,0.0
2018-10-08,0.0
2018-10-12,0.0
2018-10-18,0.0
2018-10-25,60.0
2018-10-26,-37.5
2018-11-01,0.0
2018-11-05,3.0
2018-11-15,-2.9126
2018-11-16,-10.0
2018-11-19,5.5556
2018-11-27,5.2632
2018-11-28,-10.0
2018-11-30,0.0
2018-12-03,3.3333
2018-12-04,0.0
2018-12-06,-3.2258
2018-12-13,-8.3333
2018-12-14,-3.0303
2018-12-20,12.5
2018-12-21,-11.1111
2018-12-26,6.25
2018-12-27,-5.8824
2018-12-31,0.0
2019-01-04,6.25
2019-01-14,26.4706
2019-01-16,-6.9767
2019-01-22,0.0
2019-02-08,0.5
2019-02-11,-0.4975
2019-02-12,40.0
2019-02-13,-10.7143
2019-02-14,-20.0
2019-02-19,-10.0
2019-02-20,-11.1111
2019-03-13,12.5
2019-03-14,11.1111
2019-03-18,10.0
2019-03-19,-36.3636
2019-04-01,28.5714
2019-04-02,0.0
2019-04-11,-11.1111
2019-04-12,3.75
2019-04-18,14.4578
2019-04-22,-26.3158
2019-05-03,0.0
2019-05-07,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-21,0.0
2019-05-23,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,3.4286
2019-06-07,38.1215
2019-06-18,0.0
2019-06-20,0.0
2019-06-25,40.0
2019-07-01,-27.1429
2019-07-09,7.8431
2019-07-10,-9.0909
2019-07-15,0.0
2019-07-16,3.2
2019-07-17,-3.1008
2019-07-30,-10.0
2019-08-01,0.0
2019-08-26,0.0
2019-10-11,-88.8889
2019-10-14,0.0
2019-10-16,0.0
2019-10-21,0.0
2019-11-04,100.0
2019-11-08,350.0
2019-11-14,-77.7778
2019-11-18,-50.0
2019-11-25,100.0
2019-12-02,-50.0
2019-12-05,100.0
2019-12-06,-50.0
2019-12-10,0.0
