ticker,QRTEA US Equity
2006-09-26,0.6552
2006-09-27,1.2519
2006-09-28,1.088
2006-09-29,-0.2935
2006-10-02,-0.9323
2006-10-03,1.3373
2006-10-04,0.1955
2006-10-05,1.2195
2006-10-06,0.2892
2006-10-09,1.6819
2006-10-10,0.8979
2006-10-11,-1.4988000000000001
2006-10-12,0.6182
2006-10-13,0.0
2006-10-16,2.3629
2006-10-17,0.1847
2006-10-18,1.2442
2006-10-19,0.3186
2006-10-20,-0.1815
2006-10-23,2.1818
2006-10-24,-4.3149
2006-10-25,2.278
2006-10-26,0.8182
2006-10-27,0.0451
2006-10-30,-1.2618
2006-10-31,0.7303
2006-11-01,0.2719
2006-11-02,-0.1356
2006-11-03,-0.724
2006-11-06,3.0082
2006-11-07,0.4867
2006-11-08,-0.9687
2006-11-09,-1.245
2006-11-10,0.1801
2006-11-13,1.573
2006-11-14,0.885
2006-11-15,-0.2193
2006-11-16,0.3956
2006-11-17,0.0876
2006-11-20,0.5687
2006-11-21,-0.0435
2006-11-22,-0.0435
2006-11-24,0.1306
2006-11-27,-2.9565
2006-11-28,-0.224
2006-11-29,2.4697
2006-11-30,-0.2629
2006-12-01,0.3515
2006-12-04,-0.5254
2006-12-05,1.3204
2006-12-06,-0.391
2006-12-07,-0.8286
2006-12-08,-0.1319
2006-12-11,0.5724
2006-12-12,-0.0876
2006-12-13,-0.6135
2006-12-14,0.7055
2006-12-15,-1.2259
2006-12-18,-0.6206
2006-12-19,-0.1784
2006-12-20,-0.3128
2006-12-21,-1.9722
2006-12-22,-1.3717
2006-12-26,-0.0464
2006-12-27,0.0464
2006-12-28,0.2782
2006-12-29,-0.2774
2007-01-03,-1.5299
2007-01-04,4.1902
2007-01-05,-1.6268
2007-01-08,-0.2756
2007-01-09,2.0728
2007-01-10,2.0307
2007-01-11,3.9363
2007-01-12,-0.7234
2007-01-16,0.6001
2007-01-17,3.8773
2007-01-18,0.1231
2007-01-19,-0.6555
2007-01-22,-1.0309
2007-01-23,0.0833
2007-01-24,3.164
2007-01-25,-1.4931
2007-01-26,-0.4916
2007-01-29,-0.9469
2007-01-30,0.1663
2007-01-31,1.1203
2007-02-01,-0.2462
2007-02-02,0.3291
2007-02-05,-0.574
2007-02-06,-0.6186
2007-02-07,2.1992
2007-02-08,-1.7458
2007-02-09,-3.0165
2007-02-12,-0.5965
2007-02-13,0.4715
2007-02-14,0.0
2007-02-15,2.4744
2007-02-16,1.3739
2007-02-20,-0.2464
2007-02-21,-0.2058
2007-02-22,-0.7013
2007-02-23,-0.7478
2007-02-26,1.0465
2007-02-27,-5.1367
2007-02-28,2.9257999999999997
2007-03-01,-0.297
2007-03-02,-3.617
2007-03-05,-0.2208
2007-03-06,-0.3982
2007-03-07,-1.3327
2007-03-08,1.0356
2007-03-09,-1.2032
2007-03-12,-0.406
2007-03-13,-2.8986
2007-03-14,2.3787
2007-03-15,-0.9567
2007-03-16,-0.46
2007-03-19,2.5416
2007-03-20,2.1181
2007-03-21,3.9718
2007-03-22,-0.4244
2007-03-23,-0.2984
2007-03-26,3.292
2007-03-27,-0.3725
2007-03-28,-0.7063
2007-03-29,0.6695
2007-03-30,-0.9975
2007-04-02,-1.4694
2007-04-03,3.7495000000000003
2007-04-04,-0.8624
2007-04-05,2.7340999999999998
2007-04-09,-3.1452
2007-04-10,1.2073
2007-04-11,-1.2341
2007-04-12,0.7497
2007-04-13,0.0413
2007-04-16,2.0661
2007-04-17,-0.6478
2007-04-18,-1.0594999999999999
2007-04-19,-1.0297
2007-04-20,0.541
2007-04-23,2.4834
2007-04-24,0.1616
2007-04-25,2.7016
2007-04-26,0.5104
2007-04-27,-0.9375
2007-04-30,-1.3013
2007-05-01,-0.1998
2007-05-02,2.4019
2007-05-03,-1.0164
2007-05-04,1.4218
2007-05-07,-0.9346
2007-05-08,-6.4072
2007-05-09,4.7879000000000005
2007-05-10,-0.6012
2007-05-11,1.1694
2007-05-14,-3.1885
2007-05-15,-0.1235
2007-05-16,1.1954
2007-05-17,0.0
2007-05-18,-0.2037
2007-05-21,-0.4898
2007-05-22,-1.5997
2007-05-23,0.2084
2007-05-24,-2.0799
2007-05-25,-1.1045
2007-05-29,2.3625
2007-05-30,0.6714
2007-05-31,1.0004
2007-06-01,0.7842
2007-06-04,-0.0819
2007-06-05,-1.5164
2007-06-06,0.4994
2007-06-07,-1.4907
2007-06-08,0.0
2007-06-11,1.3031
2007-06-12,0.2075
2007-06-13,2.7329
2007-06-14,-0.0806
2007-06-15,-0.242
2007-06-18,-2.1027
2007-06-19,-1.3218
2007-06-20,-1.6324999999999998
2007-06-21,0.1277
2007-06-22,-1.8275000000000001
2007-06-25,0.2165
2007-06-26,0.1728
2007-06-27,-1.7248999999999999
2007-06-28,-1.4919
2007-06-29,-0.5345
2007-07-02,1.7465000000000002
2007-07-03,-0.3081
2007-07-05,-0.6623
2007-07-06,0.1778
2007-07-09,-1.5528
2007-07-10,-0.9464
2007-07-11,1.7288000000000001
2007-07-12,1.6099999999999999
2007-07-13,0.6602
2007-07-16,0.3935
2007-07-17,-0.1742
2007-07-18,0.1309
2007-07-19,0.2614
2007-07-20,-0.6953
2007-07-23,-0.6565
2007-07-24,-1.7627000000000002
2007-07-25,-1.6138
2007-07-26,-4.3756
2007-07-27,0.0953
2007-07-30,1.1905000000000001
2007-07-31,-1.4118
2007-08-01,-0.9069
2007-08-02,1.2524
2007-08-03,-1.8554
2007-08-06,-1.4542
2007-08-07,-0.6394
2007-08-08,-1.8812
2007-08-09,-6.004
2007-08-10,2.6837999999999997
2007-08-13,2.5091
2007-08-14,-2.9067
2007-08-15,-3.729
2007-08-16,-0.2728
2007-08-17,-1.0941
2007-08-20,-0.9956
2007-08-21,3.5196
2007-08-22,1.673
2007-08-23,-0.0531
2007-08-24,1.7525
2007-08-27,-1.6179999999999999
2007-08-28,-0.9549
2007-08-29,1.4997
2007-08-30,-0.1583
2007-08-31,0.2643
2007-09-04,1.3706
2007-09-05,-0.936
2007-09-06,-0.2625
2007-09-07,-0.2632
2007-09-10,-1.4248
2007-09-11,0.1606
2007-09-12,0.1603
2007-09-13,-0.1601
2007-09-14,0.3741
2007-09-17,0.3195
2007-09-18,1.1677
2007-09-19,-2.1511
2007-09-20,0.6971
2007-09-21,-2.6624
2007-09-24,0.8753
2007-09-25,0.7592
2007-09-26,-0.915
2007-09-27,1.9555
2007-09-28,2.3442
2007-10-01,2.811
2007-10-02,0.0
2007-10-03,-0.3038
2007-10-04,0.7618
2007-10-05,1.4113
2007-10-08,-0.1988
2007-10-09,0.4482
2007-10-10,0.3471
2007-10-11,-1.1858
2007-10-12,1.1
2007-10-15,-0.7418
2007-10-16,0.2491
2007-10-17,0.5467
2007-10-18,0.5932
2007-10-19,-1.5725
2007-10-22,1.1482999999999999
2007-10-23,0.691
2007-10-24,-0.1471
2007-10-25,-0.6382
2007-10-26,0.8893
2007-10-29,0.2938
2007-10-30,0.3418
2007-10-31,3.309
2007-11-01,-1.1305
2007-11-02,1.4769
2007-11-05,-2.1127
2007-11-06,0.0
2007-11-07,-1.3909
2007-11-08,-0.2432
2007-11-09,-3.5105
2007-11-12,0.8085
2007-11-13,1.4536
2007-11-14,-1.3834
2007-11-15,-0.2004
2007-11-16,0.6526
2007-11-19,-1.9451
2007-11-20,-0.0509
2007-11-21,-0.458
2007-11-23,-0.1534
2007-11-26,-0.2048
2007-11-27,1.7957999999999998
2007-11-28,1.5625
2007-11-29,0.4963
2007-11-30,-0.4938
2007-12-03,0.397
2007-12-04,-1.3841
2007-12-05,0.3509
2007-12-06,1.7982
2007-12-07,0.4416
2007-12-10,1.661
2007-12-11,1.0572
2007-12-12,0.951
2007-12-13,-0.1884
2007-12-14,-3.2091
2007-12-17,-0.3901
2007-12-18,-0.0979
2007-12-19,-0.7839
2007-12-20,-0.9383
2007-12-21,-0.8475
2007-12-24,0.3519
2007-12-26,-0.8517
2007-12-27,-1.4654
2007-12-28,-1.1282
2007-12-31,-1.0373
2008-01-02,-4.717
2008-01-03,-0.5501
2008-01-04,-3.2633
2008-01-07,0.6861
2008-01-08,-2.3282
2008-01-09,-5.4651
2008-01-10,-0.4305
2008-01-11,-3.4589
2008-01-14,0.4479
2008-01-15,-2.7389
2008-01-16,-0.4584
2008-01-17,-5.3947
2008-01-18,-1.669
2008-01-22,-0.2829
2008-01-23,6.3121
2008-01-24,1.8012000000000001
2008-01-25,-3.2765
2008-01-28,4.4715
2008-01-29,1.6213
2008-01-30,-0.4467
2008-01-31,1.9872
2008-02-01,3.7712
2008-02-04,-0.5451
2008-02-05,-5.2984
2008-02-06,-2.6367000000000003
2008-02-07,2.4439
2008-02-08,-0.9026
2008-02-11,1.4964
2008-02-12,0.0
2008-02-13,4.2308
2008-02-14,-3.936
2008-02-15,-0.8963
2008-02-19,1.6796
2008-02-20,-0.3812
2008-02-21,-2.551
2008-02-22,0.4581
2008-02-25,-0.3909
2008-02-26,1.308
2008-02-27,-2.6469
2008-02-28,-2.4536
2008-02-29,-2.3793
2008-03-03,2.5766
2008-03-04,2.1045
2008-03-05,0.9309
2008-03-06,-1.4493
2008-03-07,0.3342
2008-03-10,-2.5316
2008-03-11,5.5366
2008-03-12,0.3238
2008-03-13,1.6139000000000001
2008-03-14,2.1601
2008-03-17,0.6219
2008-03-18,1.8540999999999999
2008-03-19,-1.0316
2008-03-20,3.1269
2008-03-24,0.3567
2008-03-25,0.237
2008-03-26,-0.7092
2008-03-27,-0.6548
2008-03-28,-3.1756
2008-03-31,-0.1238
2008-04-01,3.1599
2008-04-02,1.6817
2008-04-03,-0.4135
2008-04-04,-0.2966
2008-04-07,-1.3087
2008-04-08,-1.5672000000000001
2008-04-09,-2.2045
2008-04-10,0.4383
2008-04-11,-3.3042
2008-04-14,-0.2579
2008-04-15,-0.1293
2008-04-16,0.9709
2008-04-17,0.1282
2008-04-18,-1.1524
2008-04-21,0.6477
2008-04-22,-2.7027
2008-04-23,-1.7196
2008-04-24,1.8843
2008-04-25,0.9908
2008-04-28,-0.5232
2008-04-29,0.4602
2008-04-30,-0.9817
2008-05-01,2.6438
2008-05-02,-0.8371
2008-05-05,-0.7143
2008-05-06,2.8123
2008-05-07,-0.8906
2008-05-08,0.2567
2008-05-09,3.137
2008-05-12,-1.0552
2008-05-13,0.1882
2008-05-14,1.7532999999999999
2008-05-15,3.0769
2008-05-16,-0.1791
2008-05-19,-0.1794
2008-05-20,-0.3595
2008-05-21,-1.6837
2008-05-22,2.3853
2008-05-23,-3.4050000000000002
2008-05-27,1.8553
2008-05-28,1.2143
2008-05-29,0.7798
2008-05-30,1.131
2008-06-02,0.1177
2008-06-03,-0.2939
2008-06-04,1.7099
2008-06-05,1.1594
2008-06-06,-2.4642
2008-06-09,-0.6463
2008-06-10,-1.4193
2008-06-11,-1.7995999999999999
2008-06-12,-0.3054
2008-06-13,3.0637
2008-06-16,0.7729
2008-06-17,-0.826
2008-06-18,-1.6061999999999999
2008-06-19,1.3301
2008-06-20,-1.432
2008-06-23,-3.3293
2008-06-24,-0.7514
2008-06-25,0.2524
2008-06-26,-3.3984
2008-06-27,-2.6059
2008-06-30,-1.2709
2008-07-01,-2.439
2008-07-02,-3.8194
2008-07-03,0.361
2008-07-07,-1.5108000000000001
2008-07-08,1.9722
2008-07-09,-5.0143
2008-07-10,0.1508
2008-07-11,-1.2048
2008-07-14,-1.6006
2008-07-15,0.6197
2008-07-16,4.8499
2008-07-17,0.6608
2008-07-18,-0.3647
2008-07-21,-1.2445
2008-07-22,2.891
2008-07-23,1.3689
2008-07-24,-4.6198
2008-07-25,2.0119
2008-07-28,-2.8487999999999998
2008-07-29,4.5865
2008-07-30,0.2157
2008-07-31,0.6456
2008-08-01,-3.1361
2008-08-04,-0.6623
2008-08-05,1.8519
2008-08-06,2.4
2008-08-07,0.9233
2008-08-08,0.4222
2008-08-11,0.911
2008-08-12,-2.4306
2008-08-13,-2.5623
2008-08-14,2.6297
2008-08-15,-0.5694
2008-08-18,-1.718
2008-08-19,-2.622
2008-08-20,-0.5984
2008-08-21,-0.301
2008-08-22,1.1320999999999999
2008-08-25,-1.1194
2008-08-26,0.3774
2008-08-27,1.0526
2008-08-28,3.125
2008-08-29,-1.9481000000000002
2008-09-02,0.2943
2008-09-03,2.3478
2008-09-04,-2.2939
2008-09-05,0.5136
2008-09-08,1.1679
2008-09-09,-2.0924
2008-09-10,0.958
2008-09-11,1.6058
2008-09-12,-0.5747
2008-09-15,-0.5058
2008-09-16,0.7988
2008-09-17,-2.8818
2008-09-18,3.3383
2008-09-19,2.6561
2008-09-22,-3.7762000000000002
2008-09-23,-2.0349
2008-09-24,1.9287999999999998
2008-09-25,-0.2183
2008-09-26,-1.8963999999999999
2008-09-29,-9.5911
2008-09-30,6.1678
2008-10-01,-0.3098
2008-10-02,-6.9153
2008-10-03,-6.4274000000000004
2008-10-06,-4.6387
2008-10-07,-8.7933
2008-10-08,-7.5897
2008-10-09,-6.2153
2008-10-10,-10.7692
2008-10-13,3.9788
2008-10-14,-4.5918
2008-10-15,-12.9679
2008-10-16,-8.4485
2008-10-17,10.7383
2008-10-20,3.3333
2008-10-21,0.2933
2008-10-22,-3.5088
2008-10-23,4.5455
2008-10-24,-8.4058
2008-10-27,-9.6519
2008-10-28,7.3555
2008-10-29,4.0783
2008-10-30,-23.1975
2008-10-31,-0.4082
2008-11-03,-1.0246
2008-11-04,2.4845
2008-11-05,-6.4646
2008-11-06,-8.6393
2008-11-07,8.0378
2008-11-10,-7.221
2008-11-11,-11.3208
2008-11-12,-7.9787
2008-11-13,-2.0231
2008-11-14,-11.2094
2008-11-17,-2.3256
2008-11-18,6.4626
2008-11-19,-15.9744
2008-11-20,-21.673000000000002
2008-11-21,6.3107
2008-11-24,14.6119
2008-11-25,-13.9442
2008-11-26,20.3704
2008-11-28,1.1538
2008-12-01,-14.4487
2008-12-02,4.8889
2008-12-03,2.1186
2008-12-04,-2.4896
2008-12-05,0.0
2008-12-08,-2.1277
2008-12-09,15.6522
2008-12-10,-0.3759
2008-12-11,-9.8113
2008-12-12,0.8368
2008-12-15,4.9793
2008-12-16,15.0198
2008-12-17,7.2165
2008-12-18,-1.9231
2008-12-19,1.3072
2008-12-22,-3.871
2008-12-23,8.0537
2008-12-24,1.8634
2008-12-26,0.9146
2008-12-29,-13.2931
2008-12-30,5.9233
2008-12-31,2.6316
2009-01-02,8.6538
2009-01-05,2.3599
2009-01-06,7.2046
2009-01-07,-6.1828
2009-01-08,3.1519
2009-01-09,-0.8333
2009-01-12,-4.7619
2009-01-13,-4.4118
2009-01-14,-4.9231
2009-01-15,3.5599
2009-01-16,-1.5625
2009-01-20,-5.3968
2009-01-21,4.0268
2009-01-22,-4.1935
2009-01-23,4.0404
2009-01-26,-0.3236
2009-01-27,0.974
2009-01-28,15.1125
2009-01-29,-5.8659
2009-01-30,-6.8248999999999995
2009-02-02,-1.5924
2009-02-03,5.178
2009-02-04,0.0
2009-02-05,4.0
2009-02-06,3.5503
2009-02-09,4.0
2009-02-10,-8.2418
2009-02-11,-0.2994
2009-02-12,-1.8018
2009-02-13,1.2232
2009-02-17,-6.9486
2009-02-18,2.9221
2009-02-19,-2.2082
2009-02-20,3.871
2009-02-23,-4.3478
2009-02-24,13.6364
2009-02-25,1.7143000000000002
2009-02-26,-8.1461
2009-02-27,-0.9174
2009-03-02,-6.7901
2009-03-03,-5.298
2009-03-04,4.5455
2009-03-05,-8.3612
2009-03-06,-8.7591
2009-03-09,-1.6
2009-03-10,13.8211
2009-03-11,3.9286
2009-03-12,1.0309
2009-03-13,2.7211
2009-03-16,-6.9536
2009-03-17,9.6085
2009-03-18,0.6494
2009-03-19,5.1613
2009-03-20,-4.908
2009-03-23,10.3226
2009-03-24,0.0
2009-03-25,1.7544
2009-03-26,-2.0115
2009-03-27,-1.173
2009-03-30,-10.089
2009-03-31,-4.2904
2009-04-01,7.931
2009-04-02,11.8211
2009-04-03,-0.8571
2009-04-06,-1.7290999999999999
2009-04-07,-2.6393
2009-04-08,1.2048
2009-04-09,11.3095
2009-04-13,0.0
2009-04-14,-2.1390000000000002
2009-04-15,8.1967
2009-04-16,34.3434
2009-04-17,4.1353
2009-04-20,-10.1083
2009-04-21,3.4137
2009-04-22,-4.0777
2009-04-23,-0.8097
2009-04-24,3.4694
2009-04-27,-5.1282
2009-04-28,-3.7422
2009-04-29,3.4557
2009-04-30,10.6472
2009-05-01,4.3396
2009-05-04,9.4033
2009-05-05,11.2397
2009-05-06,1.3373
2009-05-07,-1.6129
2009-05-08,3.8748
2009-05-11,-3.7302999999999997
2009-05-12,-10.8793
2009-05-13,-10.3679
2009-05-14,0.5597
2009-05-15,1.4842
2009-05-18,7.6782
2009-05-19,3.5654
2009-05-20,-1.4754
2009-05-21,-5.6572
2009-05-22,-0.3527
2009-05-26,4.0708
2009-05-27,-3.9116
2009-05-28,-0.177
2009-05-29,3.9007
2009-06-01,6.8259
2009-06-02,1.9169
2009-06-03,-4.8589
2009-06-04,-0.659
2009-06-05,-2.3217
2009-06-08,-2.0374
2009-06-09,2.253
2009-06-10,1.3559
2009-06-11,0.3344
2009-06-12,-1.1667
2009-06-15,-2.8668
2009-06-16,-4.1667
2009-06-17,-1.087
2009-06-18,-2.0147
2009-06-19,-0.7477
2009-06-22,-5.0847
2009-06-23,-4.7619
2009-06-24,1.4583
2009-06-25,2.4641
2009-06-26,0.0
2009-06-29,-0.2004
2009-06-30,0.6024
2009-07-01,3.5928
2009-07-02,-7.3218
2009-07-06,1.0395
2009-07-07,-3.2922000000000002
2009-07-08,2.5532
2009-07-09,3.7344
2009-07-10,3.0
2009-07-13,0.9709
2009-07-14,4.0385
2009-07-15,6.6543
2009-07-16,3.9861
2009-07-17,-1.0
2009-07-20,2.862
2009-07-21,0.982
2009-07-22,-1.6207
2009-07-23,1.4827
2009-07-24,0.6494
2009-07-27,0.6452
2009-07-28,-0.641
2009-07-29,-1.9355
2009-07-30,4.6053
2009-07-31,4.717
2009-08-03,7.0571
2009-08-04,-0.7013
2009-08-05,-0.2825
2009-08-06,5.0992
2009-08-07,12.938
2009-08-10,8.2339
2009-08-11,6.3947
2009-08-12,2.487
2009-08-13,1.5167000000000002
2009-08-14,-1.3944
2009-08-17,-6.1616
2009-08-18,1.8298999999999999
2009-08-19,1.0571
2009-08-20,0.523
2009-08-21,1.1446
2009-08-24,-1.2346
2009-08-25,3.125
2009-08-26,0.202
2009-08-27,0.6048
2009-08-28,-3.2064
2009-08-31,-0.8282
2009-09-01,-2.1921
2009-09-02,-0.7471
2009-09-03,1.8279999999999998
2009-09-04,2.5343
2009-09-08,1.7508
2009-09-09,5.8704
2009-09-10,1.7208
2009-09-11,-2.7256
2009-09-14,3.1884
2009-09-15,0.9363
2009-09-16,2.1336
2009-09-17,-0.2725
2009-09-18,3.0965
2009-09-21,-0.0883
2009-09-22,0.2653
2009-09-23,-2.9101
2009-09-24,-1.5441
2009-09-25,-1.2915
2009-09-28,3.6449
2009-09-29,-0.4509
2009-09-30,-0.6341
2009-10-01,-0.0912
2009-10-02,-0.6387
2009-10-05,2.6630000000000003
2009-10-06,3.6673
2009-10-07,-1.2942
2009-10-08,3.2343
2009-10-09,0.6774
2009-10-12,2.0185
2009-10-13,-2.061
2009-10-14,2.0202
2009-10-15,0.8251
2009-10-16,-2.9459999999999997
2009-10-19,1.1804000000000001
2009-10-20,-0.1667
2009-10-21,-0.2504
2009-10-22,0.3347
2009-10-23,0.6672
2009-10-26,-1.3256000000000001
2009-10-27,-2.4349
2009-10-28,-3.8726000000000003
2009-10-29,2.5962
2009-10-30,-1.2216
2009-11-02,3.0035
2009-11-03,0.4288
2009-11-04,0.0
2009-11-05,2.6473
2009-11-06,0.9151
2009-11-09,-6.0181
2009-11-10,-0.3509
2009-11-11,-1.6724999999999999
2009-11-12,-1.1638
2009-11-13,-2.4457
2009-11-16,1.2071
2009-11-17,1.4679
2009-11-18,-0.1808
2009-11-19,-2.7174
2009-11-20,-1.0242
2009-11-23,-1.6933
2009-11-24,-1.6268
2009-11-25,1.9455
2009-11-27,-1.5267
2009-11-30,3.1008
2009-12-01,3.2895
2009-12-02,-1.0009
2009-12-03,-1.4706000000000001
2009-12-04,0.4664
2009-12-07,-0.0929
2009-12-08,-0.3717
2009-12-09,-2.1455
2009-12-10,2.4786
2009-12-11,1.0233
2009-12-14,1.1971
2009-12-15,-0.7279
2009-12-16,-3.0247
2009-12-17,-2.9301
2009-12-18,1.5579
2009-12-21,0.5753
2009-12-22,0.6673
2009-12-23,1.4205
2009-12-24,2.1475
2009-12-28,1.0055
2009-12-29,-1.1764999999999999
2009-12-30,0.0916
2009-12-31,-0.8234
2010-01-04,2.952
2010-01-05,2.6882
2010-01-06,-0.1745
2010-01-07,0.2622
2010-01-08,0.2616
2010-01-11,3.6522
2010-01-12,-2.7685
2010-01-13,0.3451
2010-01-14,-0.3439
2010-01-15,-3.1924
2010-01-19,0.0891
2010-01-20,-2.1371
2010-01-21,-0.364
2010-01-22,-1.4612
2010-01-25,-0.6487
2010-01-26,-0.5597
2010-01-27,2.1576
2010-01-28,-2.5712
2010-01-29,-2.1678
2010-02-01,1.8304
2010-02-02,1.9868000000000001
2010-02-03,-0.2783
2010-02-04,-2.0465
2010-02-05,1.8993
2010-02-08,-2.0503
2010-02-09,1.2368999999999999
2010-02-10,-0.9398
2010-02-11,2.0873
2010-02-12,1.0223
2010-02-16,1.196
2010-02-17,1.1818
2010-02-18,1.7969
2010-02-19,1.677
2010-02-22,-1.3889
2010-02-23,-1.6724999999999999
2010-02-24,2.5962
2010-02-25,8.2024
2010-02-26,1.5323
2010-03-01,3.0183
2010-03-02,-0.5397
2010-03-03,0.0775
2010-03-04,0.5422
2010-03-05,3.775
2010-03-08,-1.7816999999999998
2010-03-09,1.7385000000000002
2010-03-10,2.6003
2010-03-11,-1.5206
2010-03-12,3.3824
2010-03-15,1.4936
2010-03-16,-0.8409
2010-03-17,2.7561999999999998
2010-03-18,0.7565
2010-03-19,-0.2048
2010-03-22,1.6416
2010-03-23,-0.2019
2010-03-24,-0.5394
2010-03-25,2.1695
2010-03-26,-0.1991
2010-03-29,-0.1995
2010-03-30,1.3324
2010-03-31,0.5917
2010-04-01,1.9607999999999999
2010-04-05,2.6282
2010-04-06,0.4372
2010-04-07,0.0
2010-04-08,1.1816
2010-04-09,0.1229
2010-04-12,0.4297
2010-04-13,0.1222
2010-04-14,2.0147
2010-04-15,-1.4363000000000001
2010-04-16,-0.4857
2010-04-19,-0.3661
2010-04-20,0.3674
2010-04-21,-1.8914
2010-04-22,2.1766
2010-04-23,-0.3043
2010-04-26,-2.9915000000000003
2010-04-27,-3.0208
2010-04-28,-0.7138
2010-04-29,3.3333
2010-04-30,-2.8463000000000003
2010-05-03,3.2552
2010-05-04,-3.1526
2010-05-05,-2.4089
2010-05-06,-2.068
2010-05-07,-5.5177
2010-05-10,0.4326
2010-05-11,-2.4408
2010-05-12,2.7962
2010-05-13,-2.5054
2010-05-14,-3.8179
2010-05-17,-0.458
2010-05-18,-0.8436
2010-05-19,-0.3094
2010-05-20,-4.6548
2010-05-21,3.0919
2010-05-24,-2.4467
2010-05-25,0.0
2010-05-26,2.3463
2010-05-27,6.6403
2010-05-28,-3.8547000000000002
2010-06-01,-3.8551
2010-06-02,4.571
2010-06-03,3.2209
2010-06-04,-4.8105
2010-06-07,-3.2195
2010-06-08,-1.129
2010-06-09,-0.0816
2010-06-10,4.8163
2010-06-11,1.1682
2010-06-14,-0.3079
2010-06-15,2.6254999999999997
2010-06-16,-2.1821
2010-06-17,3.2308
2010-06-18,-7.9732
2010-06-21,1.7004000000000001
2010-06-22,-1.1943
2010-06-23,-2.8203
2010-06-24,-2.5705
2010-06-25,0.2553
2010-06-28,-3.3106999999999998
2010-06-29,-5.9701
2010-06-30,-1.9607999999999999
2010-07-01,-0.0952
2010-07-02,-2.4786
2010-07-06,1.173
2010-07-07,1.4493
2010-07-08,-0.0952
2010-07-09,4.4805
2010-07-12,1.0949
2010-07-13,3.0686
2010-07-14,-0.7005
2010-07-15,-0.97
2010-07-16,-1.6919
2010-07-19,1.4493
2010-07-20,1.6964000000000001
2010-07-21,-2.6339
2010-07-22,3.9675000000000002
2010-07-23,1.6479
2010-07-26,1.9625
2010-07-27,-2.2594
2010-07-28,-1.2842
2010-07-29,-2.255
2010-07-30,0.4437
2010-08-02,0.7067
2010-08-03,-2.807
2010-08-04,3.5199
2010-08-05,-0.4359
2010-08-06,0.613
2010-08-09,4.7868
2010-08-10,-3.1561
2010-08-11,-5.5746
2010-08-12,-1.9074
2010-08-13,-0.8333
2010-08-16,-0.1867
2010-08-17,0.8419
2010-08-18,0.1855
2010-08-19,-1.4815
2010-08-20,-1.3158
2010-08-23,-0.381
2010-08-24,-2.0076
2010-08-25,0.5854
2010-08-26,0.485
2010-08-27,3.9575
2010-08-30,-1.6713
2010-08-31,-0.3777
2010-09-01,6.8957
2010-09-02,1.8843
2010-09-03,2.6109999999999998
2010-09-07,-4.4953
2010-09-08,2.3091
2010-09-09,1.2153
2010-09-10,1.8010000000000002
2010-09-13,2.9486
2010-09-14,1.964
2010-09-15,1.1236
2010-09-16,-1.3492
