ticker,FUSB US Equity
2000-12-28,-14.8936
2001-01-02,15.0
2001-01-05,7.6087
2001-01-10,-11.1111
2001-01-11,12.5
2001-01-16,1.0101
2001-01-17,0.5
2001-01-18,15.4229
2001-01-19,5.1724
2001-01-22,-9.8361
2001-01-23,10.9091
2001-01-24,0.0
2001-02-02,-25.4098
2001-02-05,1.0989
2001-02-06,26.087
2001-02-09,-5.3879
2001-02-20,0.2278
2001-02-23,-9.0909
2001-03-05,10.0
2001-03-08,0.0
2001-03-19,-11.9266
2001-03-20,12.5
2001-04-02,-0.463
2001-04-11,-12.5581
2001-04-12,-10.6383
2001-04-16,13.0952
2001-04-17,3.1579
2001-04-18,-4.0816
2001-04-19,2.8510999999999997
2001-04-23,3.434
2001-04-24,2.64
2001-04-25,-2.5721
2001-04-26,-4.0
2001-04-30,4.1667
2001-05-07,-6.0
2001-05-08,-0.5532
2001-05-09,-3.7227
2001-05-10,4.4444
2001-05-11,-4.2553
2001-05-14,8.8889
2001-05-16,-10.2041
2001-05-17,-0.5455
2001-05-21,0.5484
2001-05-22,7.2727
2001-05-23,0.2119
2001-05-24,0.592
2001-05-30,4.0353
2001-05-31,-2.6263
2001-06-01,2.6971
2001-06-05,1.0505
2001-06-06,3.8385
2001-06-07,-3.6581
2001-06-08,1.1591
2001-06-12,5.7462
2001-06-22,-1.5093999999999999
2001-06-25,1.1111
2001-06-26,-1.4020000000000001
2001-06-27,0.269
2001-06-29,0.23
2001-07-02,0.1912
2001-07-03,4.9618
2001-07-11,0.0
2001-07-17,-3.6364
2001-07-20,0.3774
2001-07-23,3.3459
2001-07-24,-0.873
2001-07-25,0.9174
2001-07-27,-0.0364
2001-07-31,0.0364
2001-08-08,0.0
2001-08-09,0.0
2001-08-10,-1.4182000000000001
2001-08-13,1.4386
2001-08-20,-1.4182000000000001
2001-08-21,1.4386
2001-08-23,-0.0364
2001-08-24,-0.5093
2001-09-05,0.9141
2001-09-06,-1.2319
2001-09-07,0.8804
2001-09-10,0.8807
2001-09-17,0.0
2001-09-18,0.0
2001-09-20,-1.0549
2001-09-21,1.1029
2001-09-24,-0.7273
2001-10-02,3.4798999999999998
2001-10-04,0.0
2001-10-08,-0.885
2001-10-11,0.8929
2001-10-17,-0.6018
2001-10-18,1.4957
2001-10-24,-1.3684
2001-10-25,0.0
2001-10-31,1.2095
2001-11-01,-0.8787
2001-11-02,0.8865
2001-11-05,-0.8787
2001-11-12,-0.3191
2001-11-13,0.1423
2001-11-16,-0.3552
2001-11-19,1.2478
2001-11-27,-0.7042
2001-11-30,0.6738
2001-12-06,-1.0215
2001-12-07,2.0285
2001-12-11,-0.8803
2001-12-13,1.6696
2001-12-14,-1.6421999999999999
2001-12-17,1.2433
2001-12-24,0.4211
2001-12-28,-0.4193
2002-01-02,-1.2281
2002-01-03,1.6696
2002-01-04,-0.7687
2002-01-18,-0.669
2002-01-22,0.0354
2002-01-25,0.815
2002-01-28,1.5817
2002-01-29,1.0381
2002-01-30,0.3425
2002-01-31,-2.5597
2002-02-06,-0.5254
2002-02-07,-0.3521
2002-02-11,-1.0601
2002-02-12,0.5357
2002-02-13,0.5329
2002-02-20,0.8127
2002-02-21,-1.5072
2002-02-22,1.5302
2002-02-25,-1.5072
2002-03-04,1.0676
2002-03-06,2.1127
2002-03-11,-1.5678999999999998
2002-03-22,0.177
2002-03-28,0.3887
2002-04-01,4.8926
2002-04-05,0.6711
2002-04-08,0.8333
2002-04-09,0.0
2002-04-10,-1.6529
2002-04-15,1.0084
2002-04-16,0.6656
2002-04-18,0.0331
2002-04-19,-0.8592
2002-04-22,-1.6667
2002-04-23,0.678
2002-04-24,-3.8721
2002-04-25,3.5026
2002-04-29,0.1692
2002-04-30,-3.5473
2002-05-02,2.9772
2002-05-03,-3.4013999999999998
2002-05-13,0.0
2002-05-22,-4.0493
2002-05-24,-0.1835
2002-05-28,1.1029
2002-05-29,2.7273
2002-06-03,0.177
2002-06-04,-2.4735
2002-06-06,-0.7246
2002-06-10,-0.369
2002-06-11,-0.1852
2002-06-12,0.0
2002-06-24,5.0093
2002-06-25,-2.8269
2002-07-01,2.2545
2002-07-05,-1.6358000000000001
2002-07-09,-2.3861
2002-07-11,6.7036999999999995
2002-07-15,-6.109
2002-07-18,0.0
2002-07-19,1.6636
2002-07-22,-1.8182
2002-07-24,0.5556
2002-07-31,1.2891
2002-08-01,5.0909
2002-08-06,-6.5744
2002-08-21,7.7778
2002-08-22,-5.4983
2002-08-27,3.7091
2002-09-03,2.209
2002-09-04,0.0
2002-09-06,1.3721999999999999
2002-09-10,2.5641
2002-09-13,0.0
2002-09-16,-2.6667
2002-09-17,2.7397
2002-09-26,0.0
2002-09-27,0.0
2002-09-30,-3.3
2002-10-04,2.0338
2002-10-07,1.3514
2002-10-09,0.0
2002-10-10,-0.8333
2002-10-23,-2.521
2002-10-24,5.6897
2002-10-29,-1.7945
2002-11-01,-1.1628
2002-11-04,1.3445
2002-11-07,3.3167
2002-11-12,-4.4944
2002-11-21,0.8403
2002-11-26,5.0
2002-12-13,-1.4423
2002-12-16,-4.4878
2002-12-17,3.8475
2002-12-24,-0.1639
2002-12-27,0.0985
2003-01-06,-0.0033
2003-01-07,0.2986
2003-01-08,0.5888
2003-01-09,2.439
2003-01-10,1.8413
2003-01-13,0.0623
2003-01-14,0.4673
2003-01-15,1.5504
2003-01-16,1.8626
2003-01-17,0.7194
2003-01-21,0.744
2003-01-22,1.8907
2003-01-23,-2.8124000000000002
2003-01-24,2.9236
2003-01-27,-0.029
2003-01-28,4.2331
2003-01-29,1.8915
2003-01-31,-0.6825
2003-02-03,0.055
2003-02-05,-1.0989
2003-02-06,0.0
2003-02-07,0.0
2003-02-10,-0.2778
2003-02-12,4.5961
2003-02-13,3.8615
2003-02-14,1.5385
2003-02-18,0.1768
2003-02-19,1.5377
2003-02-20,-0.4469
2003-02-21,9.4763
2003-02-24,2.5057
2003-02-25,-1.2222
2003-02-26,-2.6997
2003-02-27,-1.7341
2003-02-28,4.7059
2003-03-03,-3.3708
2003-03-04,1.7907
2003-03-05,-0.2742
2003-03-06,0.4124
2003-03-07,-0.3448
2003-03-10,1.5455999999999999
2003-03-11,0.7042
2003-03-12,-2.0753
2003-03-13,2.0157
2003-03-14,-0.8694
2003-03-17,1.3667
2003-03-18,2.2247
2003-03-19,1.341
2003-03-20,1.5184
2003-03-21,0.7051
2003-03-24,-1.9733
2003-03-25,0.3463
2003-03-26,5.4789
2003-03-27,8.3824
2003-03-28,0.8321
2003-03-31,-4.5472
2003-04-01,1.4291
2003-04-02,0.6977
2003-04-03,0.3628
2003-04-04,-2.8094
2003-04-07,1.3774
2003-04-08,0.8734
2003-04-09,2.0589
2003-04-10,-0.0189
2003-04-11,-0.132
2003-04-14,-1.7372
2003-04-15,0.1345
2003-04-16,-0.7484
2003-04-17,-2.1462
2003-04-21,-2.9836
2003-04-22,-0.3462
2003-04-23,1.308
2003-04-24,1.5735000000000001
2003-04-25,0.2383
2003-04-28,0.0396
2003-04-29,-0.3763
2003-04-30,0.0
2003-05-01,0.0
2003-05-02,-1.4712
2003-05-05,-0.0202
2003-05-06,0.9082
2003-05-07,1.0
2003-05-08,0.0594
2003-05-09,0.0396
2003-05-12,-1.088
2003-05-13,0.0
2003-05-14,0.9
2003-05-15,-0.1982
2003-05-16,-0.6951
2003-05-19,-0.18
2003-05-20,-1.9435
2003-05-21,0.756
2003-05-22,-1.4399
2003-05-23,-4.7531
2003-05-27,-2.722
2003-05-28,-1.066
2003-05-29,2.3345000000000002
2003-05-30,-1.2941
2003-06-02,0.7111
2003-06-03,7.0168
2003-06-04,1.0309
2003-06-05,-6.1429
2003-06-06,-1.0002
2003-06-09,5.1175
2003-06-10,-2.1671
2003-06-11,1.6343999999999999
2003-06-12,1.5657999999999999
2003-06-13,2.0833
2003-06-16,-2.2041
2003-06-17,-4.0067
2003-06-18,-0.5435
2003-06-19,0.1311
2003-06-20,-0.7204
2003-06-23,4.4195
2003-06-24,-0.9686
2003-06-25,2.1688
2003-06-26,0.5619
2003-06-27,-5.6705
2003-06-30,-0.9215
2003-07-01,1.2843
2003-07-02,3.3013
2003-07-03,-1.5873
2003-07-07,-2.9032
2003-07-08,3.3223
2003-07-09,-2.2508
2003-07-10,0.8772
2003-07-11,-2.1739
2003-07-14,5.5556
2003-07-15,2.1032
2003-07-16,0.0021
2003-07-17,0.6598
2003-07-18,2.417
2003-07-21,-4.0
2003-07-22,4.1646
2003-07-23,0.362
2003-07-24,1.7934999999999999
2003-07-25,5.7557
2003-07-28,17.5491
2003-07-29,-6.1417
2003-07-30,-1.6442999999999999
2003-07-31,2.013
2003-08-01,-2.4749
2003-08-04,-0.6516
2003-08-05,-11.6327
2003-08-06,-1.1719
2003-08-07,-3.5573
2003-08-08,4.0984
2003-08-11,8.4646
2003-08-12,2.5408
2003-08-13,1.7699
2003-08-14,0.8348
2003-08-15,3.484
2003-08-18,-0.1667
2003-08-19,-0.3005
2003-08-20,-1.9424000000000001
2003-08-21,2.7664
2003-08-22,0.1994
2003-08-25,-2.9851
2003-08-26,0.1368
2003-08-27,0.3756
2003-08-28,-3.7415000000000003
2003-08-29,-2.3675
2003-09-02,8.4691
2003-09-03,-1.7684
2003-09-04,1.1209
2003-09-05,0.7726
2003-09-08,3.8333
2003-09-09,6.1316
2003-09-10,-2.706
2003-09-11,0.75
2003-09-12,2.0161
2003-09-15,-6.0505
2003-09-16,4.5306999999999995
2003-09-17,-0.031
2003-09-18,0.6194
2003-09-19,1.5697
2003-09-22,-1.8485
2003-09-23,-1.1115
2003-09-24,0.0
2003-09-25,-9.4287
2003-09-26,-8.6522
2003-09-29,-1.8868
2003-09-30,-2.4231
2003-10-01,16.2397
2003-10-02,-4.7813
2003-10-03,0.4309
2003-10-06,9.4997
2003-10-07,2.8174
2003-10-08,-8.4724
2003-10-09,13.214
2003-10-10,-10.0304
2003-10-13,8.1081
2003-10-14,0.25
2003-10-15,-2.7431
2003-10-16,4.1667
2003-10-17,-7.3231
2003-10-20,4.6149000000000004
2003-10-21,-4.6652000000000005
2003-10-22,-4.0912
2003-10-23,0.1458
2003-10-24,-4.0654
2003-10-27,2.854
2003-10-28,7.0952
2003-10-29,0.6855
2003-10-30,-3.7428
2003-10-31,-3.6887
2003-11-03,5.4111
2003-11-04,-1.6667
2003-11-05,1.6949
2003-11-06,-0.0333
2003-11-07,1.0003
2003-11-10,-3.2684
2003-11-11,0.2048
2003-11-12,3.7125
2003-11-13,-0.0985
2003-11-14,-6.3116
2003-11-17,0.0
2003-11-18,3.3684
2003-11-19,1.7311999999999999
2003-11-20,-3.9039
2003-11-21,1.25
2003-11-24,2.9458
2003-11-25,-1.3625
2003-11-26,1.486
2003-11-28,1.4975
2003-12-01,-0.0984
2003-12-02,-1.2143
2003-12-03,-5.3156
2003-12-04,2.9825
2003-12-05,-2.2487
2003-12-08,4.5661000000000005
2003-12-09,-3.3333
2003-12-10,-0.9331
2003-12-11,-1.7156
2003-12-12,5.2688
2003-12-15,-8.6294
2003-12-16,1.3333
2003-12-17,3.3553
2003-12-18,0.3607
2003-12-19,-0.6342
2003-12-22,-0.4255
2003-12-23,2.208
2003-12-24,-0.6969
2003-12-26,1.0877
2003-12-29,0.3124
2003-12-30,1.0381
2003-12-31,-0.8562
2004-01-02,-4.2832
2004-01-05,-0.3609
2004-01-06,2.8613
2004-01-07,-1.338
2004-01-08,3.6759
2004-01-09,-0.1721
2004-01-12,0.0
2004-01-13,-3.7931
2004-01-14,5.3047
2004-01-15,1.3580999999999999
2004-01-16,0.7421
2004-01-20,0.0
2004-01-21,-2.1667
2004-01-22,0.0
2004-01-23,2.2147
2004-01-26,-2.7
2004-01-27,2.5351
2004-01-28,0.2339
2004-01-29,-8.6667
2004-01-30,5.3285
2004-02-02,0.4505
2004-02-03,-1.8627
2004-02-04,-3.3392
2004-02-05,2.8
2004-02-06,-1.4644
2004-02-09,4.1068
2004-02-10,3.4483
2004-02-11,0.1667
2004-02-12,-1.1647
2004-02-13,-3.1987
2004-02-17,0.9739
2004-02-18,5.0637
2004-02-19,-6.5574
2004-02-20,0.8772
2004-02-23,-0.5217
2004-02-24,-4.6853
2004-02-25,4.0719
2004-02-26,0.9517
2004-02-27,-0.9777
2004-03-01,-0.7052
2004-03-02,-3.6577
2004-03-03,-0.4792
2004-03-04,3.0296
2004-03-05,-2.4732
2004-03-08,0.5529
2004-03-09,-1.9062000000000001
2004-03-10,-4.0632
2004-03-11,-4.3137
2004-03-12,8.2787
2004-03-15,-11.1658
2004-03-16,1.2356
2004-03-17,3.9941
2004-03-18,-2.1814
2004-03-19,0.9516
2004-03-22,-7.377
2004-03-23,4.4248
2004-03-24,4.322
2004-03-25,5.0366
2004-03-26,2.1268
2004-03-29,3.1048999999999998
2004-03-30,-1.7995
2004-03-31,0.2992
2004-04-01,1.6406
2004-04-02,-5.5759
2004-04-05,6.4103
2004-04-06,-6.4987
2004-04-07,-1.0152
2004-04-08,-3.1558
2004-04-12,-1.222
2004-04-13,-4.9485
2004-04-14,-1.5184
2004-04-15,-0.8811
2004-04-16,1.6888999999999998
2004-04-19,0.5245
2004-04-20,-2.1739
2004-04-21,0.5333
2004-04-22,1.6799
2004-04-23,-0.8696
2004-04-26,0.7895
2004-04-27,-0.2611
2004-04-28,-3.1414
2004-04-29,1.3514
2004-04-30,-1.7778
2004-05-03,0.543
2004-05-04,-0.09
2004-05-05,-1.5314999999999999
2004-05-06,-2.6075
2004-05-07,-2.3955
2004-05-10,-0.0962
2004-05-11,0.6744
2004-05-12,0.0
2004-05-13,-2.7273
2004-05-14,0.3443
2004-05-17,-2.5
2004-05-18,1.1061
2004-05-19,-4.0776
2004-05-20,-1.296
2004-05-21,0.0525
2004-05-24,-2.8871
2004-05-25,13.0811
2004-05-26,-3.9675000000000002
2004-05-27,-0.448
2004-05-28,-0.95
2004-06-01,-1.5144
2004-06-02,3.0241
2004-06-03,-0.995
2004-06-04,3.2161
2004-06-07,1.704
2004-06-08,2.1541
2004-06-09,-1.8904
2004-06-10,1.1078999999999999
2004-06-14,1.2387
2004-06-15,1.3647
2004-06-16,3.2962
2004-06-17,0.1348
2004-06-18,-0.4937
2004-06-21,0.7668
2004-06-22,1.6562000000000001
2004-06-23,-2.0255
2004-06-24,0.8989
2004-06-25,-4.8552
2004-06-28,-2.6217
2004-06-29,-1.2981
2004-06-30,-2.8738
2004-07-01,-0.4012
2004-07-02,1.7623
2004-07-06,3.2657
2004-07-07,3.977
2004-07-08,2.5346
2004-07-09,0.8539
2004-07-12,3.5205
2004-07-13,0.4735
2004-07-14,-1.7995
2004-07-15,6.5009
2004-07-16,-1.6796
2004-07-19,-3.0833
2004-07-20,-1.8056999999999999
2004-07-21,3.6778
2004-07-22,-2.8294
2004-07-23,0.7823
2004-07-26,-0.2156
2004-07-27,2.8522
2004-07-28,0.6723
2004-07-29,0.8765
2004-07-30,0.331
2004-08-02,2.0619
2004-08-03,-0.6869
2004-08-04,1.7086999999999999
2004-08-05,-0.4
2004-08-06,1.4056
2004-08-09,2.1782
2004-08-10,4.6124
2004-08-11,-0.5928
2004-08-12,-0.3727
2004-08-13,-0.4863
2004-08-16,-1.109
2004-08-17,-0.019
2004-08-18,1.3688
2004-08-19,-0.0375
2004-08-20,1.2758
2004-08-23,-1.8155000000000001
2004-08-24,1.434
2004-08-25,-0.5655
2004-08-26,0.6061
2004-08-27,-1.5619
2004-08-30,0.68
2004-08-31,-0.5629
2004-09-01,0.0
2004-09-02,-0.8679
2004-09-03,-0.0761
2004-09-07,0.2667
2004-09-08,1.3678
2004-09-09,-0.3774
2004-09-13,2.6515
2004-09-15,0.738
2004-09-16,-2.0147
2004-09-20,0.0
2004-09-21,0.972
2004-09-23,-2.3325
2004-09-24,3.7528
2004-09-27,2.8133
2004-09-28,-0.462
2004-09-29,-1.4995
2004-09-30,1.486
2004-10-01,0.8929
2004-10-04,-0.885
2004-10-05,0.1786
2004-10-06,0.6774
2004-10-07,-0.5666
2004-10-08,-1.0684
2004-10-11,-1.1159
2004-10-12,-0.1092
2004-10-13,0.2187
2004-10-14,-1.0909
2004-10-15,0.5882
2004-10-18,-0.5848
2004-10-20,3.8603
2004-10-21,-1.2389000000000001
2004-10-22,0.3226
2004-10-25,1.1075
2004-10-26,-0.4417
2004-10-27,-0.5856
2004-10-28,0.1428
2004-10-29,-2.3173
2004-11-01,1.8248
2004-11-02,0.3584
2004-11-04,1.0714
2004-11-05,-1.0247
2004-11-08,-0.5355
2004-11-09,3.6971
2004-11-10,-3.0807
2004-11-11,2.0
2004-11-12,-0.4202
2004-11-15,-1.6878
2004-11-16,0.2861
2004-11-17,1.4264999999999999
2004-11-18,4.7117
2004-11-19,0.7388
2004-11-22,0.6667
2004-11-23,0.9272
2004-11-24,-2.3294
2004-11-30,0.4031
2004-12-01,1.6059
2004-12-02,-0.5927
2004-12-03,2.6168
2004-12-06,0.9038
2004-12-07,-1.2476
2004-12-08,0.0
2004-12-09,1.8247
2004-12-10,-0.512
2004-12-13,0.5468
2004-12-14,-1.1516
2004-12-15,-0.2913
2004-12-21,0.0
2004-12-22,0.3895
2004-12-23,3.4594
2004-12-27,1.2812000000000001
2004-12-29,-1.2650000000000001
2004-12-30,1.5625
2004-12-31,2.8
2005-01-03,0.2095
2005-01-04,-2.3925
2005-01-05,-1.8636
2005-01-06,-1.7774
2005-01-07,-1.746
2005-01-10,0.1616
2005-01-11,-1.6097000000000001
2005-01-12,1.2753999999999999
2005-01-14,-0.1327
2005-01-18,-1.1313
2005-01-19,1.3115
2005-01-20,-1.2945
2005-01-21,2.459
2005-01-26,-4.032
2005-02-01,1.1004
2005-02-02,-0.7586
2005-02-03,-0.2326
2005-02-04,-0.0666
2005-02-07,-0.6333
2005-02-08,-0.1006
2005-02-09,-0.9402
2005-02-10,-0.3695
2005-02-11,-0.3096
2005-02-15,-0.6826
2005-02-16,-0.1031
2005-02-17,2.3048
2005-02-18,-1.1096
2005-02-23,-2.2067
2005-02-25,0.7927
2005-02-28,2.7597
2005-03-01,0.0369
2005-03-02,-1.6442999999999999
2005-03-07,2.0812
2005-03-09,1.4542
2005-03-10,-0.0333
2005-03-11,-0.4668
2005-03-14,-0.3015
2005-03-15,-0.3696
2005-03-16,-5.3626
2005-03-17,0.4989
2005-03-23,0.8865
2005-03-28,-0.0703
2005-03-30,-3.3064
2005-04-01,2.0335
2005-04-04,-2.0999
2005-04-05,-2.5492
2005-04-06,-0.0374
2005-04-07,-0.3364
2005-04-08,-3.976
2005-04-11,2.8477
2005-04-12,7.2961
2005-04-13,-0.885
2005-04-14,-0.8929
2005-04-15,-0.7712
2005-04-18,0.0073
2005-04-19,1.6777
2005-04-20,-4.2143
2005-04-22,4.3997
2005-04-25,-3.5714
2005-04-26,-1.8519
2005-04-27,1.5849
2005-04-28,-2.7935
2005-04-29,3.1795
2005-05-02,-0.1481
2005-05-03,0.1484
2005-05-04,0.0
2005-05-05,0.0
2005-05-09,-5.8148
2005-05-10,-4.4829
2005-05-11,1.6879
2005-05-12,0.915
2005-05-13,11.1289
2005-05-16,-3.4295999999999998
2005-05-17,1.9813
2005-05-18,-0.11
2005-05-19,-0.5505
2005-05-23,-3.7269
2005-05-26,5.366
2005-05-27,3.4194
2005-05-31,10.6226
2005-06-01,-2.7027
2005-06-02,0.7843
2005-06-03,0.0324
2005-06-06,-1.7504
2005-06-07,2.2765
2005-06-08,0.8065
2005-06-09,1.0628
2005-06-10,-1.0198
2005-06-13,1.4166
2005-06-14,0.1587
2005-06-15,2.0285
2005-06-16,0.0932
2005-06-17,-0.838
2005-06-20,0.6886
2005-06-21,-4.1965
2005-06-22,-1.9143
2005-06-23,-0.827
2005-06-24,-1.7345000000000002
2005-06-27,2.6137
2005-06-28,-1.4224
2005-06-29,1.6779
2005-06-30,1.5182
2005-07-01,6.4044
2005-07-05,2.0776
2005-07-06,-6.6447
2005-07-07,-2.4687
2005-07-08,0.8218
2005-07-11,7.1079
2005-07-12,-0.274
2005-07-13,-1.7399
2005-07-14,-0.3417
2005-07-15,1.5897999999999999
2005-07-18,-1.4727999999999999
2005-07-19,2.2734
2005-07-20,-3.0755
2005-07-21,-3.8014
2005-07-22,7.2175
2005-07-25,-0.1523
2005-07-26,-0.3661
2005-07-27,0.7348
2005-07-28,-0.7599
2005-07-29,0.7657
2005-08-01,5.3799
2005-08-02,0.2019
2005-08-03,-2.677
2005-08-04,-4.7028
2005-08-05,-8.1937
2005-08-08,0.0676
2005-08-10,-1.2838
2005-08-11,0.4107
2005-08-12,-1.9426999999999999
2005-08-15,0.0695
2005-08-16,-2.7786999999999997
2005-08-17,-0.1786
2005-08-18,-3.8654
2005-08-19,-0.968
2005-08-22,0.1504
2005-08-23,6.8318
2005-08-24,2.2839
2005-08-25,0.0
2005-08-26,-7.0079
2005-08-29,-1.1452
2005-08-30,-0.3363
2005-08-31,6.9741
2005-09-01,1.7875999999999999
2005-09-02,0.3788
2005-09-06,6.3465
2005-09-07,3.2258
2005-09-08,-2.7987
2005-09-09,2.8792999999999997
2005-09-12,2.2013
2005-09-13,-2.0923
2005-09-14,-10.4965
2005-09-15,-4.3539
2005-09-16,3.4141
2005-09-19,-1.1005
2005-09-20,-1.1127
2005-09-21,-4.7187
2005-09-22,0.1524
2005-09-23,-0.1902
2005-09-26,5.8689
2005-09-27,-0.8729
2005-09-28,-1.8793
2005-09-29,5.0333
2005-09-30,-3.3122
2005-10-03,-0.1458
2005-10-04,-0.1095
2005-10-05,-5.0055
2005-10-06,-1.8077
2005-10-07,0.9792
2005-10-10,0.3103
2005-10-11,-2.6682
2005-10-12,-0.6754
2005-10-13,-1.72
2005-10-14,3.8665000000000003
2005-10-17,-3.1348
2005-10-18,1.335
2005-10-19,3.1936
2005-10-20,-1.3926
2005-10-21,1.4123
2005-10-24,5.5706
2005-10-25,-3.4078
2005-10-26,-2.2762000000000002
2005-10-27,-1.0093
2005-10-28,0.0
2005-10-31,6.8627
2005-11-01,-0.1835
2005-11-02,2.2794
2005-11-03,1.6894
2005-11-04,0.7423
2005-11-07,1.7544
2005-11-08,1.7241
2005-11-09,-3.3559
2005-11-10,6.2434
2005-11-11,2.9713000000000003
2005-11-15,-2.9176
2005-11-16,-7.1664
2005-11-17,3.2016999999999998
2005-11-18,1.6891
2005-11-21,4.8136
2005-11-22,0.2587
2005-11-23,1.5806
2005-11-25,0.3493
2005-11-28,-5.538
2005-11-29,-1.1724999999999999
2005-11-30,-0.4407
2005-12-01,0.3064
2005-12-02,4.6164
2005-12-05,2.3686
2005-12-06,-1.3629
2005-12-07,-4.081
2005-12-08,0.0
2005-12-09,-2.2597
2005-12-12,0.8627
2005-12-13,0.0684
2005-12-14,1.641
2005-12-15,1.1773
2005-12-16,-1.7287
2005-12-19,-5.1759
2005-12-20,-0.9989
2005-12-21,-0.2162
2005-12-22,3.178
2005-12-23,1.7851
2005-12-27,-4.2985
2005-12-28,-0.8624
2005-12-29,-1.0511
2005-12-30,-1.7949000000000002
2006-01-03,1.2682
2006-01-04,0.0
2006-01-05,-0.3683
2006-01-06,1.3678
2006-01-09,1.9329
2006-01-10,0.966
2006-01-11,0.6024
2006-01-12,-0.5284
2006-01-17,-0.0354
2006-01-18,-0.6376
2006-01-19,1.7112
2006-01-20,2.2082
2006-01-23,0.1029
2006-01-24,4.5564
2006-01-25,-0.8847
2006-01-26,2.4463
2006-01-27,1.323
2006-01-30,-3.9172000000000002
2006-01-31,-2.2207
2006-02-01,1.6949
2006-02-02,-4.2333
2006-02-03,-0.1044
2006-02-06,0.6272
2006-02-07,-2.4584
2006-02-09,-0.9585
2006-02-10,1.6487
2006-02-13,-0.4584
2006-02-14,-0.0708
2006-02-15,3.4739
2006-02-16,1.5758999999999999
2006-02-17,-1.6189
2006-02-21,-4.011
2006-02-22,0.8929
2006-02-23,-3.8584
2006-02-24,2.3564
2006-02-27,2.8417
2006-02-28,-4.1623
2006-03-01,2.2993
2006-03-02,-3.4249
2006-03-03,0.0369
2006-03-06,-0.4431
2006-03-07,0.1484
2006-03-08,-1.3704
2006-03-09,-2.0952
2006-03-10,1.9066
2006-03-13,2.2146
2006-03-14,3.2873
2006-03-15,1.9891999999999999
2006-03-16,1.2057
2006-03-17,-1.0512
2006-03-20,-4.745
2006-03-21,-2.7138
2006-03-22,-2.3691
2006-03-23,-0.2348
2006-03-24,2.2754
2006-03-27,-2.57
2006-03-28,-0.8268
2006-03-29,2.6598
2006-03-30,1.5468
2006-03-31,2.0183
2006-04-03,-4.1807
2006-04-04,-0.6623
2006-04-05,0.0
2006-04-06,1.5686
2006-04-07,-1.583
2006-04-10,-0.3138
2006-04-11,-1.4168
2006-04-12,-0.1198
2006-04-13,0.4396
2006-04-17,-1.3132
2006-04-18,3.629
2006-04-19,-0.3891
2006-04-20,-0.3906
2006-04-21,-0.9804
2006-04-24,-1.6634
2006-04-25,0.0805
2006-04-26,1.006
2006-04-27,0.9562
2006-04-28,1.3023
2006-05-01,0.5064
2006-05-02,0.1938
2006-05-03,3.2882
2006-05-04,0.7491
2006-05-05,0.3717
2006-05-08,0.037
2006-05-09,-0.5183
2006-05-10,0.3349
2006-05-11,-3.3754
2006-05-12,-0.1919
