ticker,BRTI US Equity
2018-01-04,0.0
2018-01-05,0.0
2018-01-09,-14.7541
2018-01-10,0.0
2018-01-12,-13.461500000000001
2018-01-18,33.3333
2018-01-19,0.0
2018-01-24,0.0
2018-01-25,-16.6667
2018-01-26,0.0
2018-01-29,9.8
2018-01-31,-8.9253
2018-02-01,-20.0
2018-02-02,0.0
2018-02-05,-37.5
2018-02-06,56.0
2018-02-08,-23.0769
2018-02-09,26.6667
2018-02-12,-7.8947
2018-02-13,-28.5714
2018-02-14,0.0
2018-02-16,100.0
2018-02-20,-30.0
2018-02-22,-2.4571
2018-02-27,2.519
2018-02-28,0.0
2018-03-01,0.0
2018-03-07,-27.8571
2018-03-08,38.6139
2018-03-09,-28.5714
2018-03-14,60.0
2018-03-16,0.0
2018-03-20,2.5
2018-03-21,2.439
2018-03-22,19.0476
2018-03-23,0.0
2018-03-26,-18.0
2018-03-27,9.7561
2018-03-28,15.5556
2018-03-29,19.2308
2018-04-02,-27.4194
2018-04-03,-20.0
2018-04-04,45.8333
2018-04-05,-6.6667
2018-04-06,-8.1633
2018-04-09,-8.9111
2018-04-10,9.7829
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-17,-15.5556
2018-04-18,18.4211
2018-04-24,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,8.8889
2018-05-03,0.0
2018-05-04,-8.1633
2018-05-08,-1.1111
2018-05-09,5.618
2018-05-10,-6.383
2018-05-14,6.8182
2018-05-15,-6.383
2018-05-16,11.3636
2018-05-17,-23.4694
2018-05-18,12.0
2018-05-21,0.0
2018-05-22,-4.7619
2018-05-23,0.0
2018-05-24,5.0
2018-05-25,-11.9048
2018-05-31,29.7297
2018-06-01,0.0
2018-06-04,-16.6667
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-18,-25.0
2018-06-20,33.3333
2018-06-22,0.0
2018-06-26,0.0
2018-06-28,-12.5
2018-06-29,0.0
2018-07-02,25.7143
2018-07-03,2.2727
2018-07-05,-4.4444
2018-07-06,-6.9767
2018-07-09,0.0
2018-07-10,-14.825
2018-07-11,2.7297000000000002
2018-07-12,-1.8
2018-07-13,-12.7146
2018-07-16,10.0
2018-07-17,15.1515
2018-07-18,-10.526299999999999
2018-07-20,-11.7647
2018-07-23,13.3333
2018-07-24,8.8235
2018-07-25,0.0
2018-07-27,-5.4054
2018-07-30,0.0
2018-07-31,-14.2857
2018-08-01,10.0
2018-08-02,-9.0909
2018-08-03,-16.0
2018-08-06,-0.7937
2018-08-08,-20.0
2018-08-09,25.0
2018-08-10,6.686
2018-08-14,-20.8518
2018-08-15,31.6604
2018-08-16,-20.485
2018-08-17,18.6425
2018-08-20,2.9748
2018-08-22,-7.4074
2018-08-23,-12.0
2018-08-24,9.0909
2018-08-27,25.0
2018-08-28,26.6667
2018-08-29,0.0
2018-08-30,-8.1184
2018-08-31,27.4524
2018-09-04,16.8539
2018-09-05,-20.1923
2018-09-07,6.0241
2018-09-10,-4.5455
2018-09-11,4.2857
2018-09-12,-8.6758
2018-09-13,9.75
2018-09-14,-0.5695
2018-09-17,19.0149
2018-09-18,0.0
2018-09-19,5.871
2018-09-20,-7.2727
2018-09-21,-0.4902
2018-09-24,-0.2956
2018-09-25,0.7905
2018-09-26,-7.8431
2018-09-27,-8.5106
2018-09-28,-1.9767000000000001
2018-10-01,-5.1008
2018-10-02,14.5
2018-10-03,-17.0306
2018-10-04,5.2632
2018-10-05,-25.0
2018-10-08,3.3333
2018-10-09,28.9677
2018-10-10,-28.0765
2018-10-11,14.3106
2018-10-12,-14.8159
2018-10-15,-0.3571
2018-10-16,-14.1577
2018-10-17,8.5595
2018-10-19,-7.6923
2018-10-22,0.0
2018-10-23,12.0833
2018-10-24,-10.7807
2018-10-25,-3.75
2018-10-26,-0.303
2018-10-29,-0.1303
2018-10-30,0.8696
2018-10-31,0.819
2018-11-01,5.0876
2018-11-05,-7.2417
2018-11-06,9.6491
2018-11-07,-2.2800000000000002
2018-11-09,-27.4662
2018-11-12,18.5102
2018-11-13,-9.5238
2018-11-14,5.2632
2018-11-15,23.65
2018-11-16,-11.0392
2018-11-19,33.8568
2018-11-20,-18.5018
2018-11-21,1.2083
2018-11-23,11.1569
2018-11-26,-7.4074
2018-11-27,0.0
2018-11-28,10.0
2018-11-29,1.8182
2018-11-30,7.1429
2018-12-03,6.6667
2018-12-04,-1.9531
2018-12-06,-36.255
2018-12-07,10.0
2018-12-10,4.5455
2018-12-11,-2.1739
2018-12-12,-0.5556
2018-12-13,2.4581
2018-12-17,-4.0349
2018-12-18,1.0
2018-12-19,-5.4905
2018-12-24,0.9524
2018-12-26,29.717
2018-12-27,-23.6364
2018-12-31,11.9048
2019-01-02,4.4681
2019-01-03,0.2037
2019-01-04,-17.7317
2019-01-07,5.1487
2019-01-08,17.4812
2019-01-09,0.0
2019-01-10,11.6
2019-01-11,0.3584
2019-01-14,-5.3571
2019-01-15,-5.6604
2019-01-17,8.0
2019-01-18,-11.4815
2019-01-22,-7.9498
2019-01-23,22.2727
2019-01-24,-18.2156
2019-01-25,4.5455
2019-01-28,4.3478
2019-01-29,-4.1667
2019-01-30,0.0
2019-01-31,-2.1739
2019-02-01,6.6667
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,0.0
2019-02-11,4.1667
2019-02-12,-4.0
2019-02-13,4.1667
2019-02-14,8.0
2019-02-15,-11.1111
2019-02-19,-24.75
2019-02-20,12.9568
2019-02-21,2.6494999999999997
2019-02-25,5.6255
2019-02-26,6.2459
2019-02-27,-5.2766
2019-02-28,-5.6604
2019-03-01,-7.5762
2019-03-04,-1.9527
2019-03-05,14.2932
2019-03-07,5.7471
2019-03-08,-10.8696
2019-03-11,17.0732
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,0.4167
2019-03-15,-0.4149
2019-03-18,0.0
2019-03-19,0.4833
2019-03-20,-0.481
2019-03-21,0.0
2019-03-22,1.0875
2019-03-25,-1.0758
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,0.0
2019-04-01,-12.5
2019-04-03,14.2857
2019-04-04,-2.0833
2019-04-05,-10.6383
2019-04-08,8.5714
2019-04-12,5.2632
2019-04-16,-16.6667
2019-04-17,10.0
2019-04-22,-4.5455
2019-04-24,-13.8095
2019-04-29,-0.5525
2019-04-30,0.0
2019-05-01,9.6889
2019-05-03,7.3521
2019-05-06,1.4361
2019-05-07,-21.3953
2019-05-08,30.1775
2019-05-09,2.2727
2019-05-13,-2.2222
2019-05-16,-4.5455
2019-05-21,-19.0476
2019-05-22,17.647100000000002
2019-05-23,-75.0
2019-05-24,200.0
2019-05-28,20.3333
2019-05-29,10.8033
2019-05-30,0.0
2019-05-31,0.0
2019-06-03,-30.0
2019-06-04,21.4286
2019-06-05,0.0
2019-06-06,-0.9412
2019-06-07,-4.9881
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,-0.625
2019-06-18,-5.6604
2019-06-19,-13.3333
2019-06-20,3.8462
2019-06-21,-25.9259
2019-06-25,45.08
2019-06-26,-24.1798
2019-06-27,10.4545
2019-06-28,-16.8724
2019-07-01,3.9604
2019-07-02,9.0476
2019-07-03,4.8035
2019-07-05,4.1667
2019-07-08,0.0
2019-07-10,0.0
2019-07-11,4.0
2019-07-12,15.3846
2019-07-16,6.6
2019-07-18,58.8493
2019-07-19,18.1102
2019-07-22,-10.0
2019-07-23,0.0
2019-07-24,-7.4074
2019-07-25,-0.04
2019-07-26,-1.5606
2019-07-29,-14.6341
2019-07-30,19.0476
2019-07-31,-20.0
2019-08-01,20.0
2019-08-05,-4.1667
2019-08-07,-13.0435
2019-08-08,10.0
2019-08-12,-9.0909
2019-08-13,0.0
2019-08-14,20.0
2019-08-15,2.5
2019-08-16,3.6585
2019-08-19,-21.5686
2019-08-20,-10.0
2019-08-21,25.6889
2019-08-22,-2.7580999999999998
2019-08-23,-9.0909
2019-08-26,15.0
2019-08-28,-13.0435
2019-08-29,10.0
2019-08-30,0.0
2019-09-03,0.0
2019-09-04,13.6364
2019-09-05,4.0
2019-09-06,-3.8462
2019-09-09,4.0
2019-09-10,-15.0
2019-09-11,4.0724
2019-09-12,4.3478
2019-09-13,0.0
2019-09-16,-12.7
2019-09-17,9.7747
2019-09-18,-1.087
2019-09-19,9.8901
2019-09-20,-4.0
2019-09-23,-12.5
2019-09-25,-2.8571
2019-09-26,17.647100000000002
2019-09-27,-8.3333
2019-09-30,13.6364
2019-10-01,-12.0
2019-10-02,-9.0909
2019-10-03,0.0
2019-10-04,5.0
2019-10-07,0.0
2019-10-08,9.5238
2019-10-09,-8.6957
2019-10-10,0.0
2019-10-11,0.0
2019-10-14,-4.7619
2019-10-15,-0.4
2019-10-16,-4.6185
2019-10-17,10.526299999999999
2019-10-21,-9.5238
2019-10-22,-5.2632
2019-10-23,-6.4444
2019-10-24,-2.019
2019-10-25,-3.0303
2019-10-28,-6.25
2019-10-29,-6.6667
2019-10-30,0.0
2019-10-31,-0.2286
2019-11-01,0.2291
2019-11-04,7.1429
2019-11-05,-6.6667
2019-11-06,6.0
2019-11-07,-13.0728
2019-11-11,8.1395
2019-11-12,-3.5699
2019-11-14,-3.7467
2019-11-15,3.8925
2019-11-18,2.2153
2019-11-19,-20.0
2019-11-20,-4.5455
2019-11-21,4.7619
2019-11-22,22.7273
2019-11-25,-3.7037
2019-11-26,3.8462
2019-11-27,0.0
2019-11-29,-3.7037
2019-12-02,3.8462
2019-12-04,-14.8148
2019-12-10,8.6087
2019-12-11,-19.9359
2019-12-12,-10.0
2019-12-13,11.1111
2019-12-17,5.0
2019-12-18,-4.7619
2019-12-19,-14.0
2019-12-20,4.0698
2019-12-23,-16.2011
2019-12-24,6.6667
2019-12-26,37.5
2019-12-27,9.0909
2019-12-30,-8.3333
2019-12-31,-4.5455
2020-01-02,4.7619
2020-01-03,13.6364
2020-01-06,-12.0
2020-01-07,9.0909
2020-01-08,8.3333
2020-01-09,-27.6923
2020-01-13,-10.5532
2020-01-14,10.6089
2020-01-15,17.2043
2020-01-16,-22.0183
2020-01-17,9.4118
2020-01-23,-8.6022
2020-01-24,-21.647100000000002
2020-01-28,32.8829
2020-01-29,-5.0847
2020-01-30,7.1429
2020-01-31,0.0
2020-02-03,-4.8889
2020-02-04,5.1402
2020-02-06,-13.8889
2020-02-07,3.2258
2020-02-10,-7.1875
2020-02-11,-5.7239
2020-02-12,-28.5714
2020-02-13,75.8
2020-02-14,-14.6758
2020-02-20,9.3333
2020-02-21,0.0
2020-02-24,-8.5366
2020-02-25,0.0
2020-02-26,20.0
2020-02-27,-5.0
2020-03-02,-0.5848
2020-03-03,-29.4118
2020-03-04,-1.6667
2020-03-05,0.0
2020-03-06,-6.7797
2020-03-09,-18.1818
2020-03-11,-51.1111
2020-03-12,-54.5455
2020-03-13,-25.0
2020-03-16,33.3333
2020-03-17,27.5
2020-03-18,-60.7843
2020-03-19,80.0
2020-03-20,-3.3333
2020-03-23,-29.8851
2020-03-24,-18.0328
2020-03-25,-46.0
2020-03-26,-7.4074
2020-03-27,0.0
2020-03-30,-20.0
2020-03-31,-30.0
2020-04-01,-35.7143
2020-04-02,66.6667
2020-04-03,0.0
2020-04-06,-13.3333
2020-04-07,46.1538
2020-04-08,-5.2632
2020-04-09,5.5556
2020-04-13,47.3684
2020-04-15,3.5714
2020-04-16,0.0
2020-04-21,0.0
2020-04-22,-13.7931
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,20.0
2020-04-28,33.3333
2020-04-29,10.0
2020-04-30,-2.2727
2020-05-01,0.0
2020-05-05,-51.1628
2020-05-06,104.7619
2020-05-13,-20.9302
2020-05-15,35.2941
2020-05-18,-13.0435
2020-05-20,0.0
2020-05-21,17.5
2020-05-22,-22.3404
2020-05-26,34.2466
2020-05-27,0.0
2020-06-02,-24.4898
2020-06-04,32.4324
2020-06-05,-51.0204
2020-06-08,66.6667
2020-06-10,-40.0
2020-06-16,41.6667
2020-06-17,-29.4118
2020-06-18,0.0
2020-06-19,45.8333
2020-06-26,-37.1429
2020-07-01,0.0
2020-07-07,36.3636
2020-07-08,6.6667
2020-07-09,0.0
2020-07-10,0.0
2020-07-14,-31.25
2020-07-17,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-24,-3.4091
2020-07-27,41.1765
2020-07-28,0.0
2020-07-29,63.3333
2020-07-30,0.0
2020-07-31,-8.1633
