ticker,LOCMQ US Equity
2005-03-09,-2.314
2005-03-10,-3.6379
2005-03-11,4.2581
2005-03-14,-2.3158
2005-03-15,-2.8448
2005-03-16,-0.1775
2005-03-17,-0.8889
2005-03-18,1.7936999999999999
2005-03-21,6.1674
2005-03-22,-7.2199
2005-03-23,-3.7567
2005-03-24,1.3011
2005-03-28,-8.1651
2005-03-29,-4.5954
2005-03-30,4.8168
2005-03-31,1.2488
2005-04-01,-4.9827
2005-04-04,-1.5575999999999999
2005-04-05,-3.27
2005-04-06,1.4177
2005-04-07,4.7312
2005-04-08,0.1027
2005-04-11,-6.0513
2005-04-12,-4.8035
2005-04-13,-9.862400000000001
2005-04-14,0.0
2005-04-15,-4.7074
2005-04-18,-9.2123
2005-04-19,19.1176
2005-04-20,-9.2593
2005-04-21,4.6259
2005-04-22,4.9415
2005-04-25,-3.5936
2005-04-26,1.928
2005-04-27,-7.314
2005-04-28,-7.483
2005-04-29,-16.4706
2005-05-02,-3.3451
2005-05-03,-2.1858
2005-05-04,0.5587
2005-05-05,6.1111
2005-05-06,-1.3961999999999999
2005-05-09,-0.885
2005-05-10,-3.9286
2005-05-11,-4.461
2005-05-12,-0.9728
2005-05-13,-1.3752
2005-05-16,-4.3825
2005-05-17,-1.0417
2005-05-18,5.8947
2005-05-19,15.1093
2005-05-20,16.9257
2005-05-23,4.1359
2005-05-24,2.9787
2005-05-25,6.7493
2005-05-26,-7.0968
2005-05-27,-1.25
2005-05-31,0.1406
2005-06-01,29.7753
2005-06-02,-4.9784
2005-06-03,2.5057
2005-06-06,5.3333
2005-06-07,-2.2152
2005-06-08,-6.7961
2005-06-09,-2.7778
2005-06-10,-2.3810000000000002
2005-06-13,8.7805
2005-06-14,-1.6816
2005-06-15,1.5964
2005-06-16,-0.4489
2005-06-17,-5.0733
2005-06-20,-0.7126
2005-06-21,0.3589
2005-06-22,-1.5495
2005-06-23,-6.0533
2005-06-24,-3.3505
2005-06-27,-6.1317
2005-06-28,9.7992
2005-06-29,-0.3881
2005-06-30,-1.2987
2005-07-01,-2.3684
2005-07-05,1.3477000000000001
2005-07-06,3.0585
2005-07-07,-3.2258
2005-07-08,2.2667
2005-07-11,0.3911
2005-07-12,-0.6494
2005-07-13,3.9215999999999998
2005-07-14,2.5157
2005-07-15,-0.2454
2005-07-18,2.706
2005-07-19,2.515
2005-07-20,2.5701
2005-07-21,-0.2278
2005-07-22,-2.1689
2005-07-25,-4.084
2005-07-26,5.8394
2005-07-27,1.1494
2005-07-28,6.8182
2005-07-29,-1.5957
2005-08-01,0.8649
2005-08-02,-1.3934
2005-08-03,-5.5435
2005-08-04,-2.1864
2005-08-05,-4.1176
2005-08-08,-3.681
2005-08-09,-3.8217
2005-08-10,-4.9007
2005-08-11,-12.3955
2005-08-12,9.539
2005-08-15,-6.3861
2005-08-16,4.031
2005-08-17,-2.8316
2005-08-18,0.3067
2005-08-19,-1.0703
2005-08-22,-0.9274
2005-08-23,3.1201
2005-08-24,-1.2103
2005-08-25,-0.6145
2005-08-26,-2.1553
2005-08-29,5.1969
2005-08-30,-2.6946
2005-08-31,5.2308
2005-09-01,-4.386
2005-09-02,0.7645
2005-09-06,1.8209
2005-09-07,1.9374
2005-09-08,-4.2398
2005-09-09,1.5267
2005-09-12,11.1278
2005-09-13,-1.7591
2005-09-14,11.5702
2005-09-15,-2.2222
2005-09-16,-6.4394
2005-09-19,6.0729
2005-09-20,0.6361
2005-09-21,-0.5057
2005-09-22,-4.3202
2005-09-23,0.1328
2005-09-26,6.1008
2005-09-27,1.875
2005-09-28,-1.7178
2005-09-29,6.367
2005-09-30,2.8169
2005-10-03,-2.0548
2005-10-04,-1.1655
2005-10-05,0.2358
2005-10-06,-2.5882
2005-10-07,-2.2947
2005-10-10,-0.7417
2005-10-11,-3.6115
2005-10-12,-6.8475
2005-10-13,-3.3287
2005-10-14,6.0258
2005-10-17,-0.9472
2005-10-18,-0.6831
2005-10-19,3.0261
2005-10-20,-0.4005
2005-10-21,-4.6917
2005-10-24,4.3601
2005-10-25,5.1213
2005-10-26,3.4615
2005-10-27,-7.6828
2005-10-28,-3.4899
2005-10-31,0.0
2005-11-01,-0.8345
2005-11-02,-3.9271000000000003
2005-11-03,-1.6058
2005-11-04,3.5608
2005-11-07,-1.5758999999999999
2005-11-08,-2.9112
2005-11-09,-2.8486000000000002
2005-11-10,8.0247
2005-11-11,-13.7143
2005-11-14,7.4503
2005-11-15,-4.9307
2005-11-16,-2.107
2005-11-17,1.3245
2005-11-18,-1.3072
2005-11-21,-3.3113
2005-11-22,2.3973
2005-11-23,-2.5084
2005-11-25,1.3721999999999999
2005-11-28,-3.5533
2005-11-29,-5.2632
2005-11-30,0.0
2005-12-01,0.9259
2005-12-02,1.4679
2005-12-05,-1.8083
2005-12-06,3.4991
2005-12-07,-2.4911
2005-12-08,0.9124
2005-12-09,3.7975
2005-12-12,9.2334
2005-12-13,-4.3062000000000005
2005-12-14,-3.1667
2005-12-15,2.5818
2005-12-16,0.1678
2005-12-19,-2.0101
2005-12-20,-3.5897
2005-12-21,4.4326
2005-12-22,2.0374
2005-12-23,3.3278
2005-12-27,-7.4074
2005-12-28,-0.6957
2005-12-29,-3.5026
2005-12-30,0.363
2006-01-03,2.5316
2006-01-04,0.3527
2006-01-05,-0.0461
2006-01-06,0.9253
2006-01-09,-3.8327999999999998
2006-01-10,2.8986
2006-01-11,8.805
2006-01-12,-6.1508
2006-01-13,1.7241
2006-01-17,4.0678
2006-01-18,-2.9316
2006-01-19,1.6779
2006-01-20,-2.6403
2006-01-23,-2.0339
2006-01-24,-0.519
2006-01-25,-0.1739
2006-01-26,-1.7422
2006-01-27,0.3546
2006-01-30,0.3534
2006-01-31,0.2113
2006-02-01,-4.0759
2006-02-02,-2.3810000000000002
2006-02-03,-1.3133
2006-02-06,-3.0418
2006-02-07,-6.3235
2006-02-08,-0.5756
2006-02-09,15.5789
2006-02-10,2.1858
2006-02-13,-7.1301
2006-02-14,0.7678
2006-02-15,-1.7143000000000002
2006-02-16,-0.969
2006-02-17,-0.3914
2006-02-21,-0.3929
2006-02-22,-9.073
2006-02-23,-1.3014999999999999
2006-02-24,-1.3187
2006-02-27,-0.4454
2006-02-28,-5.5928
2006-03-01,-3.7915
2006-03-02,-6.4039
2006-03-03,-2.6316
2006-03-06,6.4865
2006-03-07,-3.8071
2006-03-08,5.0132
2006-03-09,-3.7688
2006-03-10,-1.8277
2006-03-13,-0.266
2006-03-14,-2.4
2006-03-15,-5.1913
2006-03-16,0.2882
2006-03-17,-2.2989
2006-03-20,5.5882
2006-03-21,5.2925
2006-03-22,1.8436
2006-03-23,-0.2516
2006-03-24,-4.9479
2006-03-27,0.274
2006-03-28,-2.1858
2006-03-29,1.6760000000000002
2006-03-30,0.8242
2006-03-31,0.0
2006-04-03,-1.6349
2006-04-04,-1.662
2006-04-05,-1.1268
2006-04-06,-1.4245
2006-04-07,0.578
2006-04-10,-4.8850999999999996
2006-04-11,-5.136
2006-04-12,0.3185
2006-04-13,0.0
2006-04-17,-2.5397
2006-04-18,2.6059
2006-04-19,-0.9524
2006-04-20,-0.9615
2006-04-21,6.1489
2006-04-24,9.4512
2006-04-25,4.7354
2006-04-26,-1.5957
2006-04-27,-1.3514
2006-04-28,4.9315
2006-05-01,3.3943
2006-05-02,1.0101
2006-05-03,1.5
2006-05-04,0.0
2006-05-05,0.7389
2006-05-08,-3.1785
2006-05-09,5.8081
2006-05-10,4.0573
2006-05-11,2.5229
2006-05-12,2.4609
2006-05-15,-5.1747
2006-05-16,-4.9044
2006-05-17,5.3269
2006-05-18,9.1954
2006-05-19,-3.3684
2006-05-22,-1.0893
2006-05-23,3.7445
2006-05-24,4.6709
2006-05-25,-3.2454
2006-05-26,7.9665
2006-05-30,-2.1359
2006-05-31,-0.1984
2006-06-01,-0.1988
2006-06-02,0.5976
2006-06-05,-3.9604
2006-06-06,0.4124
2006-06-07,-2.2587
2006-06-08,-7.7731
2006-06-09,0.6834
2006-06-12,-8.8235
2006-06-13,-0.7444
2006-06-14,-3.25
2006-06-15,4.1344
2006-06-16,-0.2481
2006-06-19,0.2488
2006-06-20,9.9256
2006-06-21,3.8375
2006-06-22,-0.4348
2006-06-23,-0.655
2006-06-26,1.0989
2006-06-27,2.6087
2006-06-28,4.4492
2006-06-29,0.2028
2006-06-30,-2.4291
2006-07-03,-3.3195
2006-07-05,2.3605
2006-07-06,2.7254
2006-07-07,-3.2653
2006-07-10,0.8439
2006-07-11,-1.6736
2006-07-12,-0.2128
2006-07-13,-8.742
2006-07-14,4.2056000000000004
2006-07-17,0.6726
2006-07-18,6.4588
2006-07-19,1.046
2006-07-20,0.0
2006-07-21,-3.3125999999999998
2006-07-24,1.2848
2006-07-25,2.1142
2006-07-26,2.6915
2006-07-27,1.2097
2006-07-28,1.5936
2006-07-31,10.9804
2006-08-01,-3.8869
2006-08-02,0.0
2006-08-03,2.0221
2006-08-04,1.6216
2006-08-07,-0.7092
2006-08-08,-3.9286
2006-08-09,-1.1152
2006-08-10,-2.2556
2006-08-11,-0.1923
2006-08-14,2.3121
2006-08-15,2.6365
2006-08-16,-5.5046
2006-08-17,-2.9126
2006-08-18,5.0
2006-08-21,0.9524
2006-08-22,-1.3208
2006-08-23,1.5295999999999998
2006-08-24,-2.0716
2006-08-25,-0.9615
2006-08-28,3.6893000000000002
2006-08-29,1.3109
2006-08-30,4.8059
2006-08-31,4.7619
2006-09-01,4.5455
2006-09-05,-0.9662
2006-09-06,0.3252
2006-09-07,0.1621
2006-09-08,0.6472
2006-09-11,-0.8039
2006-09-12,0.1621
2006-09-13,1.4563
2006-09-14,-0.4785
2006-09-15,0.3205
2006-09-18,-0.4792
2006-09-19,-6.0995
2006-09-20,-3.2479
2006-09-21,3.1802
2006-09-22,-1.7123
2006-09-25,-4.7038
2006-09-26,-6.7642
2006-09-27,-0.7843
2006-09-28,-2.1739
2006-09-29,-4.8485
2006-10-02,4.034
2006-10-03,0.8163
2006-10-04,-0.4049
2006-10-05,1.2195
2006-10-06,1.4056
2006-10-09,-1.9802
2006-10-10,-3.6364
2006-10-11,-3.7736
2006-10-12,0.6536
2006-10-13,4.9784
2006-10-16,3.0928
2006-10-17,2.4
2006-10-18,0.1953
2006-10-19,-1.1696
2006-10-20,-2.1696
2006-10-23,-2.621
2006-10-24,0.6211
2006-10-25,2.8807
2006-10-26,0.0
2006-10-27,18.0
2006-10-30,-7.1186
2006-10-31,4.3796
2006-11-01,-7.6923
2006-11-02,7.0076
2006-11-03,-19.646
2006-11-06,-8.37
2006-11-07,-12.9808
2006-11-08,9.116
2006-11-09,-4.8101
2006-11-10,3.1915
2006-11-13,-2.8350999999999997
2006-11-14,-2.7851
2006-11-15,-4.7749
2006-11-16,5.4441
2006-11-17,3.5326
2006-11-20,-3.1496
2006-11-21,8.1301
2006-11-22,2.005
2006-11-24,-3.9312
2006-11-27,-3.5806
2006-11-28,0.0
2006-11-29,0.0
2006-11-30,1.5915
2006-12-01,-0.7833
2006-12-04,3.4211
2006-12-05,-1.5267
2006-12-06,0.5168
2006-12-07,-1.5424
2006-12-08,-0.2611
2006-12-11,-2.356
2006-12-12,-2.6139
2006-12-13,-3.3723
2006-12-14,-0.5698
2006-12-15,1.4327
2006-12-18,12.7119
2006-12-19,15.2882
2006-12-20,2.1454
2006-12-21,-2.9516
2006-12-22,-5.2632
2006-12-26,-0.9259
2006-12-27,1.1653
2006-12-28,-2.5376
2006-12-29,-4.0284
2007-01-03,2.2222
2007-01-04,-1.9324
2007-01-05,0.9852
2007-01-08,-3.4146
2007-01-09,3.7879
2007-01-10,-6.1648
2007-01-11,3.2639
2007-01-12,-3.3271
2007-01-16,-5.1948
2007-01-17,-1.0959
2007-01-18,-3.0471
2007-01-19,-7.3768
2007-01-22,3.9542
2007-01-23,-5.638
2007-01-24,2.2013
2007-01-25,-3.0769
2007-01-26,46.6667
2007-01-29,-11.4746
2007-01-30,1.4701
2007-01-31,-1.2048
2007-02-01,0.0
2007-02-02,4.3902
2007-02-05,3.271
2007-02-06,-2.039
2007-02-07,-4.6162
2007-02-08,3.1477
2007-02-09,-4.6948
2007-02-12,-4.4335
2007-02-13,-0.7732
2007-02-14,-0.2597
2007-02-15,2.6042
2007-02-16,-2.5381
2007-02-20,5.7292
2007-02-21,-0.7389
2007-02-22,1.3896
2007-02-23,5.4821
2007-02-26,0.9281
2007-02-27,-0.2299
2007-02-28,1.3825
2007-03-01,-1.3636
2007-03-02,-0.6912
2007-03-05,2.7813
2007-03-06,6.3235
2007-03-07,-1.4862
2007-03-08,-0.8621
2007-03-09,5.8696
2007-03-12,-2.2587
2007-03-13,-0.6303
2007-03-14,-1.4799
2007-03-15,9.721
2007-03-16,-2.7968
2007-03-19,0.6036
2007-03-20,-1.0
2007-03-21,-7.8788
2007-03-22,9.4298
2007-03-23,-2.004
2007-03-26,0.6135
2007-03-27,-0.4065
2007-03-28,-0.8163
2007-03-29,-0.2058
2007-03-30,-4.7423
2007-04-02,1.7316
2007-04-03,2.9787
2007-04-04,2.2727
2007-04-05,-1.0101
2007-04-09,-11.0204
2007-04-10,2.5229
2007-04-11,-0.2237
2007-04-12,-0.4484
2007-04-13,-2.2523
2007-04-16,3.9171
2007-04-17,-2.2173
2007-04-18,2.0408
2007-04-19,0.0
2007-04-20,1.7778
2007-04-23,-0.1965
2007-04-24,-2.8659
2007-04-25,-0.2252
2007-04-26,-1.5800999999999998
2007-04-27,-0.4587
2007-04-30,0.0
2007-05-01,-1.1521
2007-05-02,5.8275
2007-05-03,-1.9824000000000002
2007-05-04,1.1236
2007-05-07,-4.4444
2007-05-08,3.7209
2007-05-09,10.5381
2007-05-10,-9.3306
2007-05-11,0.0
2007-05-14,-4.9216999999999995
2007-05-15,-2.3529
2007-05-16,1.2048
2007-05-17,-0.7143
2007-05-18,2.8777
2007-05-21,3.7296
2007-05-22,5.3933
2007-05-23,-0.4264
2007-05-24,-7.9229
2007-05-25,-1.1628
2007-05-29,-0.4706
2007-05-30,0.2364
2007-05-31,5.8962
2007-06-01,-3.7862
2007-06-04,-0.9259
2007-06-05,-3.0374
2007-06-06,2.4096
2007-06-07,0.0
2007-06-08,-0.9412
2007-06-11,5.4632
2007-06-12,-6.982
2007-06-13,0.4843
2007-06-14,-1.6867
2007-06-15,0.4902
2007-06-18,2.439
2007-06-19,-1.1905000000000001
2007-06-20,-2.1687
2007-06-21,-0.7389
2007-06-22,-6.9479
2007-06-25,4.0
2007-06-26,1.0256
2007-06-27,4.0609
2007-06-28,-3.9024
2007-06-29,75.6313
2007-07-02,29.4821
2007-07-03,-1.0045
2007-07-05,45.7723
2007-07-06,-7.966
2007-07-09,-6.3036
2007-07-10,-20.4475
2007-07-11,-2.0293
2007-07-12,-0.922
2007-07-13,-1.9729999999999999
2007-07-16,-2.9621
2007-07-17,6.4713
2007-07-18,-4.1284
2007-07-19,-2.2727
2007-07-20,-4.1616
2007-07-23,0.894
2007-07-24,-1.3924
2007-07-25,-0.7718
2007-07-26,-2.327
2007-07-27,-5.9603
2007-07-30,-0.2817
2007-07-31,-3.1073
2007-08-01,-12.3907
2007-08-02,-0.9983
2007-08-03,-4.7059
2007-08-06,-0.1764
2007-08-07,0.53
2007-08-08,10.1933
2007-08-09,-9.0909
2007-08-10,-3.8618
2007-08-13,2.0096
2007-08-14,-1.4311
2007-08-15,-4.7187
2007-08-16,-9.3333
2007-08-17,1.4706000000000001
2007-08-20,5.5875
2007-08-21,-0.3897
2007-08-22,9.6457
2007-08-23,-7.0018
2007-08-24,-0.1955
2007-08-27,-1.9319
2007-08-28,-5.3254
2007-08-29,14.5833
2007-08-30,5.4545
2007-08-31,2.2414
2007-09-04,6.5767
2007-09-05,-8.0696
2007-09-06,-3.9587
2007-09-07,6.0932
2007-09-10,-4.0541
2007-09-11,-1.2302
2007-09-12,0.7108
2007-09-13,1.7677
2007-09-14,-1.5631
2007-09-17,6.7138
2007-09-18,-4.8013
2007-09-19,0.8696
2007-09-20,-0.3448
2007-09-21,1.0381
2007-09-24,3.7671
2007-09-25,5.6106
2007-09-26,11.25
2007-09-27,-7.1629
2007-09-28,-1.8154
2007-10-01,5.2388
2007-10-02,-1.1713
2007-10-03,-2.0741
2007-10-04,-5.5976
2007-10-05,2.0833
2007-10-08,5.4945
2007-10-09,9.9702
2007-10-10,-1.2179
2007-10-11,-6.4384
2007-10-12,-0.7302
2007-10-15,1.1781
2007-10-16,-2.4781
2007-10-17,3.438
2007-10-18,-1.7341
2007-10-19,-7.2059
2007-10-22,-3.0111
2007-10-23,2.6144
2007-10-24,-2.707
2007-10-25,-3.2733
2007-10-26,-0.1184
2007-10-29,0.1165
2007-10-30,-4.2281
2007-10-31,-1.2367
2007-11-01,-3.3989
2007-11-02,-4.8148
2007-11-05,-1.1673
2007-11-06,-18.8976
2007-11-07,-7.5243
2007-11-08,-5.7743
2007-11-09,4.4568
2007-11-12,-1.3333
2007-11-13,1.6216
2007-11-14,-0.7979
2007-11-15,45.0402
2007-11-16,-9.7967
2007-11-19,-12.5
2007-11-20,-8.8993
2007-11-21,-0.2571
2007-11-23,-0.7732
2007-11-26,-2.0812
2007-11-27,3.4516999999999998
2007-11-28,7.4359
2007-11-29,-2.864
2007-11-30,2.7027
2007-12-03,-4.5455
2007-12-04,0.2506
2007-12-05,3.75
2007-12-06,12.7711
2007-12-07,1.0684
2007-12-10,2.537
2007-12-11,4.1211
2007-12-12,-1.7822
2007-12-13,-4.4331
2007-12-14,-3.7975
2007-12-17,-5.7018
2007-12-18,16.2791
2007-12-19,0.0
2007-12-20,5.6
2007-12-21,-1.1364
2007-12-24,-2.4904
2007-12-26,-0.5894
2007-12-27,-4.5455
2007-12-28,-3.9337
2007-12-31,3.6638
2008-01-02,-4.9896
2008-01-03,-1.9694
2008-01-04,-5.5804
2008-01-07,-1.182
2008-01-08,-3.8278
2008-01-09,-3.4826
2008-01-10,5.1546
2008-01-11,4.1667
2008-01-14,0.0
2008-01-15,-2.8235
2008-01-16,-4.6005
2008-01-17,-4.3147
2008-01-18,-3.4483
2008-01-22,-6.8681
2008-01-23,5.8997
2008-01-24,-3.6212
2008-01-25,4.0499
2008-01-28,-1.1145
2008-01-29,9.8315
2008-01-30,2.8133
2008-01-31,-4.2289
2008-02-01,5.7143
2008-02-04,-6.6339
2008-02-05,-3.9507
2008-02-06,10.4147
2008-02-07,-0.9926
2008-02-08,-0.5013
2008-02-11,0.5793
2008-02-12,3.431
2008-02-13,1.6949
2008-02-14,7.619
2008-02-15,7.3009
2008-02-19,3.299
2008-02-20,-6.3872
2008-02-21,-8.3156
2008-02-22,0.9302
2008-02-25,1.8433000000000002
2008-02-26,0.4525
2008-02-27,3.3784
2008-02-28,-5.2288
2008-02-29,-0.6897
2008-03-03,-6.25
2008-03-04,-1.7284000000000002
2008-03-05,6.027
2008-03-06,-5.9214
2008-03-07,-0.5038
2008-03-10,-6.5854
2008-03-11,-5.4169
2008-03-12,1.7191999999999998
2008-03-13,-2.2535
2008-03-14,-1.1527
2008-03-17,-9.3294
2008-03-18,2.8939
2008-03-19,2.1875
2008-03-20,0.3058
2008-03-24,-0.9146
2008-03-25,9.2308
2008-03-26,-0.4507
2008-03-27,8.3758
2008-03-28,6.0052
2008-03-31,0.7389
2008-04-01,-0.2445
2008-04-02,-0.2451
2008-04-03,-0.4914
2008-04-04,-0.2469
2008-04-07,3.2178
2008-04-08,-3.3573
2008-04-09,-3.2258
2008-04-10,3.5897
2008-04-11,-1.7358
2008-04-14,-4.7829
2008-04-15,2.3810000000000002
2008-04-16,4.6512
2008-04-17,-1.4815
2008-04-18,5.7644
2008-04-21,1.1848
2008-04-22,4.6838
2008-04-23,-1.2793999999999999
2008-04-24,0.1629
2008-04-25,0.6787
2008-04-28,-1.6179999999999999
2008-04-29,2.3298
2008-04-30,0.8929
2008-05-01,1.7699
2008-05-02,4.7826
2008-05-05,2.2822
2008-05-06,-2.8398
2008-05-07,-1.4614
2008-05-08,3.8136
2008-05-09,-12.449
2008-05-12,-1.3986
2008-05-13,3.7824999999999998
2008-05-14,-0.9112
2008-05-15,9.1954
2008-05-16,1.6842000000000001
2008-05-19,-6.2112
2008-05-20,4.6358
2008-05-21,-3.7975
2008-05-22,1.9737
2008-05-23,3.6559
2008-05-27,-0.4149
2008-05-28,0.125
2008-05-29,-0.1248
2008-05-30,-3.125
2008-06-02,0.2151
2008-06-03,0.8584
2008-06-04,-2.5532
2008-06-05,-1.7467000000000001
2008-06-06,-2.8889
2008-06-09,-1.1442
2008-06-10,-3.4722
2008-06-11,1.6757
2008-06-12,-7.3086
2008-06-13,3.5623
2008-06-16,1.7199
2008-06-17,0.6673
2008-06-18,-0.063
2008-06-19,0.8403
2008-06-20,3.0952
2008-06-23,-5.5427
2008-06-24,0.7335
2008-06-25,-1.696
2008-06-26,-6.6695
2008-06-27,-1.3228
2008-06-30,-0.5362
2008-07-01,-3.2345
2008-07-02,-0.8357
2008-07-03,-3.0899
2008-07-07,-5.2174
2008-07-08,2.1407
2008-07-09,2.0958
2008-07-10,-0.2933
2008-07-11,0.5882
2008-07-14,-6.1404
2008-07-15,-6.5421
2008-07-16,2.3333
2008-07-17,4.886
2008-07-18,-0.3106
2008-07-21,3.4268
2008-07-22,4.8193
2008-07-23,6.3218
2008-07-24,-4.3243
2008-07-25,-4.5198
2008-07-28,-1.4793
2008-07-29,-3.3033
2008-07-30,-1.2422
2008-07-31,-3.7736
2008-08-01,5.2288
2008-08-04,9.0062
2008-08-05,-4.5584
2008-08-06,18.806
2008-08-07,-4.0201
2008-08-08,1.0389
2008-08-11,-4.6555
2008-08-12,-0.5435
2008-08-13,4.0984
2008-08-14,1.5748
2008-08-15,2.584
2008-08-18,3.0227
2008-08-19,-4.7188
2008-08-20,0.3336
2008-08-21,-4.6036
2008-08-22,-2.9491
2008-08-25,2.2099
2008-08-26,-1.3514
2008-08-27,-2.7397
2008-08-28,5.0704
2008-08-29,1.6086
2008-09-02,-3.4301
2008-09-03,1.3660999999999999
2008-09-04,-0.8086
2008-09-05,-4.6196
2008-09-08,-0.3419
2008-09-09,-5.9463
2008-09-10,-1.5236
2008-09-11,-4.9346
2008-09-12,1.9481000000000002
2008-09-15,0.9554
2008-09-16,-0.9464
2008-09-17,-13.6943
2008-09-18,-3.69
2008-09-19,8.4291
2008-09-22,3.1802
2008-09-23,-4.1096
2008-09-24,-1.4285999999999999
2008-09-25,1.4493
2008-09-26,-3.9286
2008-09-29,-13.3829
2008-09-30,-2.5751
2008-10-01,7.533
2008-10-02,-0.8603
2008-10-03,-7.0248
2008-10-06,-20.4444
2008-10-07,-7.2626
2008-10-08,2.4172000000000002
2008-10-09,-1.7719
2008-10-10,-8.982
2008-10-13,25.0
2008-10-14,5.2632
2008-10-15,2.0
2008-10-16,-8.3333
2008-10-17,3.2086
2008-10-20,-1.5544
2008-10-21,0.5263
2008-10-22,-3.6715
2008-10-23,-2.7108
2008-10-24,-7.8142
2008-10-27,0.5984
2008-10-28,0.0489
2008-10-29,10.187
2008-10-30,-1.6393
2008-10-31,2.7778
2008-11-03,13.5135
2008-11-04,10.4762
2008-11-05,2.1552
2008-11-06,-5.9072
2008-11-07,-16.1435
2008-11-10,2.6738
2008-11-11,-6.25
2008-11-12,-1.1111
2008-11-13,-4.4944
2008-11-14,-4.7059
2008-11-17,-7.4074
2008-11-18,-0.6667
2008-11-19,-8.7248
2008-11-20,-17.647100000000002
2008-11-21,-0.8929
2008-11-24,15.3153
2008-11-25,0.0
2008-11-26,3.9063
2008-11-28,9.7744
2008-12-01,-0.6849
2008-12-02,6.8966
2008-12-03,3.2258
2008-12-04,1.875
2008-12-05,-1.8405
2008-12-08,3.75
2008-12-09,-3.012
2008-12-10,3.1134
2008-12-11,-3.6217
2008-12-12,1.875
2008-12-15,-13.4969
2008-12-16,2.8369
2008-12-17,5.5172
2008-12-18,-7.8431
2008-12-19,2.8369
2008-12-22,-2.7586
2008-12-23,-5.6738
2008-12-24,-6.015
2008-12-26,4.0
2008-12-29,-2.3077
2008-12-30,2.3622
2008-12-31,19.6154
2009-01-02,19.6141
2009-01-05,1.6129
2009-01-06,4.7619
2009-01-07,-7.5758
2009-01-08,-1.0929
2009-01-09,-8.2873
2009-01-12,-5.4217
2009-01-13,1.9108
2009-01-14,5.625
2009-01-15,-7.6923
2009-01-16,-6.4103
2009-01-20,-0.6849
2009-01-21,1.3793
2009-01-22,-6.8027
2009-01-23,-3.6496
2009-01-26,-3.0303
2009-01-27,9.375
2009-01-28,4.2857
2009-01-29,2.7312
2009-01-30,0.0083
2009-02-02,0.6667
2009-02-03,0.6623
2009-02-04,11.8421
2009-02-05,3.5294
2009-02-06,3.9773
2009-02-09,3.8251
2009-02-10,-5.2632
2009-02-11,3.8889
2009-02-12,4.2781
2009-02-13,8.2051
2009-02-17,-10.9005
2009-02-18,11.7021
2009-02-19,-18.0952
2009-02-20,-0.3488
2009-02-23,-5.7176
2009-02-24,-2.8465
2009-02-25,1.9108
2009-02-26,-1.25
2009-02-27,-0.6329
2009-03-02,-6.3694
2009-03-03,-7.3469
2009-03-04,13.069
2009-03-05,-2.5974
2009-03-06,0.0
2009-03-09,0.0083
