ticker,SRLP US Equity
2014-03-21,5.8632
2014-03-24,-1.7436
2014-03-25,-0.5219
2014-03-26,0.2099
2014-03-27,3.4031000000000002
2014-03-28,2.0759
2014-03-31,-1.9841
2014-04-01,1.9737
2014-04-02,0.794
2014-04-03,1.2309
2014-04-04,-2.9669
2014-04-07,2.1053
2014-04-08,-1.3746
2014-04-09,0.5973
2014-04-10,0.9401
2014-04-11,-3.3333
2014-04-14,-1.6227
2014-04-15,2.4742
2014-04-16,-2.5654
2014-04-17,-0.5679
2014-04-21,0.675
2014-04-22,3.146
2014-04-23,4.35
2014-04-24,3.8811999999999998
2014-04-25,-1.5683
2014-04-28,2.343
2014-04-29,-0.0916
2014-04-30,-0.4583
2014-05-01,-1.3352
2014-05-02,-1.4466
2014-05-05,0.0
2014-05-06,-1.5152
2014-05-07,-0.1322
2014-05-08,-0.5894
2014-05-09,3.7055
2014-05-12,-0.1906
2014-05-13,3.5322
2014-05-14,8.0221
2014-05-15,1.7926
2014-05-16,-0.3774
2014-05-19,-0.2104
2014-05-20,0.7592
2014-05-21,-1.2139
2014-05-22,0.5508
2014-05-23,0.1264
2014-05-27,-0.463
2014-05-28,2.1987
2014-05-29,1.7791000000000001
2014-05-30,0.5285
2014-06-02,3.9224
2014-06-03,1.5953
2014-06-04,1.4171
2014-06-05,-0.1133
2014-06-06,-1.0208
2014-06-09,1.3422
2014-06-10,-4.792
2014-06-11,1.0689
2014-06-12,-2.8202
2014-06-13,0.524
2014-06-16,-0.9623
2014-06-17,0.5263
2014-06-18,-0.0403
2014-06-19,1.1684
2014-06-20,0.3186
2014-06-23,-0.1191
2014-06-24,-1.8679999999999999
2014-06-25,0.486
2014-06-26,0.5643
2014-06-27,0.8818
2014-06-30,1.1045
2014-07-01,0.0079
2014-07-02,-4.9116
2014-07-03,0.062
2014-07-07,0.5162
2014-07-08,-1.3147
2014-07-09,0.7494
2014-07-10,-0.8719
2014-07-11,0.3793
2014-07-14,1.8272
2014-07-15,0.5302
2014-07-16,-0.4462
2014-07-17,3.749
2014-07-18,0.9819
2014-07-21,0.1556
2014-07-22,0.3495
2014-07-23,-0.4644
2014-07-24,0.9331
2014-07-25,-0.6163
2014-07-28,-1.7442
2014-07-29,-1.144
2014-07-30,1.7358
2014-07-31,-2.5299
2014-08-01,-1.2475
2014-08-04,-1.0594999999999999
2014-08-05,-1.5486
2014-08-06,-1.9933999999999998
2014-08-07,-2.3043
2014-08-08,4.9399
2014-08-11,5.1739
2014-08-12,1.2903
2014-08-13,2.1099
2014-08-14,-1.7076
2014-08-15,-0.0476
2014-08-18,-0.3968
2014-08-19,0.2789
2014-08-20,0.5562
2014-08-21,-1.1853
2014-08-22,4.1383
2014-08-25,-1.4782
2014-08-26,1.325
2014-08-27,0.9615
2014-08-28,-0.2286
2014-08-29,-0.5346
2014-09-02,-5.2975
2014-09-03,-3.8909000000000002
2014-09-04,-0.5488
2014-09-05,3.732
2014-09-08,-0.695
2014-09-09,1.1116
2014-09-10,-0.3664
2014-09-11,0.4904
2014-09-12,-0.122
2014-09-15,0.1634
2014-09-16,-0.6916
2014-09-17,-2.4969
2014-09-18,5.8774
2014-09-19,0.5155
2014-09-22,-0.2761
2014-09-23,-1.6218
2014-09-24,0.4423
2014-09-25,0.4404
2014-09-26,-0.5978
2014-09-29,1.5838
2014-09-30,0.375
2014-10-01,4.8368
2014-10-02,-2.5881
2014-10-03,-0.1155
2014-10-06,-1.3107
2014-10-07,-0.3125
2014-10-08,-0.7445
2014-10-09,-3.1188
2014-10-10,1.5485
2014-10-13,-4.2937
2014-10-14,-5.4507
2014-10-15,0.0
2014-10-16,3.1042
2014-10-17,4.5591
2014-10-20,0.7816
2014-10-21,0.4898
2014-10-22,1.7872
2014-10-23,-2.6736
2014-10-24,1.722
2014-10-27,-0.4837
2014-10-28,-2.3491
2014-10-29,-1.9079000000000002
2014-10-30,-3.3404
2014-10-31,-2.1435
2014-11-03,0.8941
2014-11-04,-2.5255
2014-11-05,-0.8182
2014-11-06,3.1279
2014-11-07,0.136
2014-11-10,-0.4074
2014-11-11,6.5
2014-11-12,-3.5425
2014-11-13,-1.0177
2014-11-14,-1.4752
2014-11-17,1.3612
2014-11-18,1.0295
2014-11-19,0.1772
2014-11-20,0.575
2014-11-21,0.2639
2014-11-24,0.0439
2014-11-25,-0.3069
2014-11-26,-0.3958
2014-11-28,-0.7947
2014-12-01,-9.8798
2014-12-02,2.5185
2014-12-03,0.6744
2014-12-04,0.535
2014-12-05,3.7988
2014-12-08,-0.8253
2014-12-09,5.4092
2014-12-10,-1.5351
2014-12-11,2.3608000000000002
2014-12-12,2.1758
2014-12-15,-2.2998
2014-12-16,1.0462
2014-12-17,0.5608
2014-12-18,-0.9438
2014-12-19,3.1615
2014-12-22,-5.5416
2014-12-23,4.4
2014-12-24,-0.2129
2014-12-26,-1.4078
2014-12-29,-2.7694
2014-12-30,1.9582000000000002
2014-12-31,2.357
2015-01-02,-1.791
2015-01-05,2.8658
2015-01-06,-0.2111
2015-01-07,5.6261
2015-01-08,-4.2851
2015-01-09,4.0167
2015-01-12,-4.9879
2015-01-13,-9.3988
2015-01-14,3.1776
2015-01-15,1.6078000000000001
2015-01-16,0.6463
2015-01-20,1.0186
2015-01-21,0.3069
2015-01-22,0.3059
2015-01-23,0.0
2015-01-26,0.8279
2015-01-27,-0.3889
2015-01-28,0.6074
2015-01-29,1.6385999999999998
2015-01-30,-0.1273
2015-02-02,-0.7222
2015-02-03,0.6846
2015-02-04,1.8275000000000001
2015-02-05,-2.3059
2015-02-06,-1.0893
2015-02-09,-2.3789
2015-02-10,3.7906
2015-02-11,-0.2609
2015-02-12,0.4795
2015-02-13,2.82
2015-02-17,-0.9283
2015-02-18,-1.661
2015-02-19,3.508
2015-02-20,1.0879
2015-02-23,0.207
2015-02-24,1.1979
2015-02-25,0.7755
2015-02-26,-1.3771
2015-02-27,-0.616
2015-03-02,1.6529
2015-03-03,-0.813
2015-03-04,0.4098
2015-03-05,0.898
2015-03-06,0.5259
2015-03-09,-0.6439
2015-03-10,-1.2151
2015-03-11,-1.312
2015-03-12,0.1246
2015-03-13,4.3983
2015-03-16,-2.2258
2015-03-17,0.2439
2015-03-18,4.2174
2015-03-19,-0.1556
2015-03-20,-2.5721
2015-03-23,3.0
2015-03-24,-0.5049
2015-03-25,0.4684
2015-03-26,0.8159
2015-03-27,-1.7341
2015-03-30,0.2353
2015-03-31,1.0955
2015-04-01,5.3406
2015-04-02,0.698
2015-04-06,-3.4659
2015-04-07,-1.6629
2015-04-08,1.4232
2015-04-09,-1.8578999999999999
2015-04-10,-1.5444
2015-04-13,-1.5686
2015-04-14,3.2669
2015-04-15,3.2407
2015-04-16,-1.0463
2015-04-17,-1.8127
2015-04-20,0.0385
2015-04-21,2.153
2015-04-22,1.6560000000000001
2015-04-23,-1.666
2015-04-24,-1.9578
2015-04-27,-1.0369
2015-04-28,-1.3582
2015-04-29,-0.5507
2015-04-30,1.5032
2015-05-01,-3.9361
2015-05-04,2.1095
2015-05-05,2.8605
2015-05-06,-2.472
2015-05-07,8.604
2015-05-08,1.4471
2015-05-11,1.4173
2015-05-12,-2.2631
2015-05-13,2.8413
2015-05-14,1.3635
2015-05-15,-0.6726
2015-05-18,0.8909
2015-05-19,-0.5652
2015-05-20,-1.3144
2015-05-21,1.8359
2015-05-22,-0.9897
2015-05-26,-1.5352000000000001
2015-05-27,1.4503
2015-05-28,0.8578
2015-05-29,-2.1616
2015-06-01,2.1007
2015-06-02,-2.8024
2015-06-03,0.9124
2015-06-04,-1.9167999999999998
2015-06-05,0.7006
2015-06-08,0.4028
2015-06-09,-0.7294
2015-06-10,1.3593
2015-06-11,-1.5948
2015-06-12,0.3315
2015-06-15,-0.6975
2015-06-16,-0.3697
2015-06-17,-0.4453
2015-06-18,0.41
2015-06-19,-0.8537
2015-06-22,-2.0966
2015-06-23,1.1472
2015-06-24,0.5293
2015-06-25,-0.6393
2015-06-26,-1.9682
2015-06-29,-0.2317
2015-06-30,-0.5418
2015-07-01,-1.7121
2015-07-02,1.8606
2015-07-06,0.1166
2015-07-07,0.6211
2015-07-08,1.2731
2015-07-09,-0.3048
2015-07-10,1.6049
2015-07-13,1.1659
2015-07-14,-0.6691
2015-07-15,1.7964
2015-07-16,-0.1838
2015-07-17,-3.3149
2015-07-20,-0.1905
2015-07-21,-0.3053
2015-07-22,-7.2358
2015-07-23,-1.073
2015-07-24,-2.5448
2015-07-27,0.3245
2015-07-28,4.0288
2015-07-29,0.4922
2015-07-30,2.6939
2015-07-31,-2.2258
2015-08-03,7.4797
2015-08-04,-3.2904999999999998
2015-08-05,-3.9108
2015-08-06,-4.5686
2015-08-07,3.8763
2015-08-10,-7.7568
2015-08-11,9.0909
2015-08-12,-3.3333
2015-08-13,1.3793
2015-08-14,1.8282
2015-08-17,-1.2109
2015-08-18,-3.1699
2015-08-19,-5.2815
2015-08-20,4.7926
2015-08-21,-1.9348999999999998
2015-08-24,-4.7085
2015-08-25,0.3765
2015-08-26,5.7665
2015-08-27,1.0195
2015-08-28,3.0276
2015-08-31,3.4072
2015-09-01,-13.2619
2015-09-02,2.0893
2015-09-03,-1.7673999999999999
2015-09-04,2.5095
2015-09-08,-2.7252
2015-09-09,1.1396
2015-09-10,6.4789
2015-09-11,-6.5697
2015-09-14,0.1416
2015-09-15,-0.9425
2015-09-16,2.569
2015-09-17,-4.6846
2015-09-18,3.6983
2015-09-21,1.4078
2015-09-22,-1.3881999999999999
2015-09-23,-0.1408
2015-09-24,-2.1617
2015-09-25,-1.4889999999999999
2015-09-28,-6.6309000000000005
2015-09-29,-4.0731
2015-09-30,3.5928
2015-10-01,0.5255
2015-10-02,2.4569
2015-10-05,7.449
2015-10-06,10.114
2015-10-07,-3.8379
2015-10-08,4.2600999999999996
2015-10-09,1.2043
2015-10-12,-0.1275
2015-10-13,-1.2766
2015-10-14,3.4914
2015-10-15,0.4581
2015-10-16,-0.1658
2015-10-19,-0.789
2015-10-20,2.4278
2015-10-21,-0.1226
2015-10-22,-1.1457
2015-10-23,-1.0762
2015-10-26,0.8368
2015-10-27,-10.3734
2015-10-28,8.7037
2015-10-29,3.2368
2015-10-30,1.5264
2015-11-02,0.2438
2015-11-03,1.2971
2015-11-04,0.04
2015-11-05,3.7199999999999998
2015-11-06,-0.4917
2015-11-09,-5.1383
2015-11-10,-1.7083
2015-11-11,0.5087
2015-11-12,-1.0122
2015-11-13,-0.4687
2015-11-16,-3.2534
2015-11-17,-2.2566
2015-11-18,-0.1358
2015-11-19,-2.7199
2015-11-20,2.2367
2015-11-23,1.5953
2015-11-24,2.1983
2015-11-25,-0.7024
2015-11-27,2.7851
2015-11-30,-1.0323
2015-12-01,-0.4781
2015-12-02,1.1354
2015-12-03,-0.9931
2015-12-04,-5.3642
2015-12-07,-1.7972000000000001
2015-12-08,0.8916
2015-12-09,0.7907
2015-12-10,2.215
2015-12-11,-5.1919
2015-12-14,2.0
2015-12-15,1.0738
2015-12-16,-3.2333
2015-12-17,0.2387
2015-12-18,-2.4762
2015-12-21,-0.8789
2015-12-22,0.9852
2015-12-23,-0.2439
2015-12-24,-0.8313
2015-12-28,0.0
2015-12-29,0.2465
2015-12-30,0.5411
2015-12-31,-1.3209
2016-01-04,0.1487
2016-01-05,1.6832
2016-01-06,-0.4382
2016-01-07,-1.7115
2016-01-08,1.5423
2016-01-11,-5.7325
2016-01-12,-4.5738
2016-01-13,-2.6144
2016-01-14,0.8389
2016-01-15,-1.6084
2016-01-19,-3.8895
2016-01-20,-2.2287
2016-01-21,3.1194
2016-01-22,13.3799
2016-01-25,-5.1308
2016-01-26,2.0552
2016-01-27,4.8755
2016-01-28,2.3749000000000002
2016-01-29,0.5429
2016-02-01,-0.9818
2016-02-02,0.0992
2016-02-03,-1.2878
2016-02-04,0.4516
2016-02-05,0.9366
2016-02-08,-4.7232
2016-02-09,-5.8102
2016-02-10,-2.8862
2016-02-11,-1.6317
2016-02-12,1.0664
2016-02-16,5.4513
2016-02-17,-1.3341
2016-02-18,-2.6479
2016-02-19,-2.6042
2016-02-22,3.2086
2016-02-23,-4.8359
2016-02-24,-0.9679
2016-02-25,-3.1765
2016-02-26,3.5331
2016-02-29,8.1658
2016-03-01,-4.1127
2016-03-02,6.933
2016-03-03,-3.5714
2016-03-04,-1.4815
2016-03-07,1.3302
2016-03-08,-4.0525
2016-03-09,2.0226
2016-03-10,4.3732
2016-03-11,5.6983
2016-03-14,-2.2199
2016-03-15,-0.2162
2016-03-16,8.8299
2016-03-17,1.1448
2016-03-18,-0.3445
2016-03-21,-0.4938
2016-03-22,0.4963
2016-03-23,-2.1728
2016-03-24,-0.0505
2016-03-28,1.0101
2016-03-29,-0.2
2016-03-30,1.2024
2016-03-31,1.2376
2016-04-01,-1.3692
2016-04-04,-7.5855
2016-04-05,-1.6094
2016-04-06,4.3621
2016-04-07,-0.7315
2016-04-08,2.4737
2016-04-11,-1.7463
2016-04-12,1.7772999999999999
2016-04-13,4.263
2016-04-14,0.4433
2016-04-15,-0.6376
2016-04-18,2.5173
2016-04-19,5.248
2016-04-20,-0.1372
2016-04-21,-0.3207
2016-04-22,0.1838
2016-04-25,-1.8807
2016-04-26,2.805
2016-04-27,4.9113
2016-04-28,-1.1703999999999999
2016-04-29,4.2982
2016-05-02,4.2052
2016-05-03,0.5246
2016-05-04,-1.0839
2016-05-05,-1.6944
2016-05-06,-6.3318
2016-05-09,0.2253
2016-05-10,1.1241
2016-05-11,1.9564
2016-05-12,4.8408
2016-05-13,-2.0383
2016-05-16,0.8068
2016-05-17,0.1264
2016-05-18,-0.589
2016-05-19,0.2116
2016-05-20,-0.6757
2016-05-23,0.9354
2016-05-24,0.0421
2016-05-25,-0.5474
2016-05-26,0.381
2016-05-27,-0.1687
2016-05-31,1.1829
2016-06-01,-0.0418
2016-06-02,-0.6266
2016-06-03,1.4292
2016-06-06,-0.6631
2016-06-07,1.2516
2016-06-08,0.1648
2016-06-09,-0.8638
2016-06-10,-1.2033
2016-06-13,0.084
2016-06-14,-1.0071
2016-06-15,-1.0174
2016-06-16,0.7709
2016-06-17,1.4025
2016-06-20,-0.5029
2016-06-21,0.1685
2016-06-22,0.9462
2016-06-23,-0.0625
2016-06-24,-1.1255
2016-06-27,-1.3912
2016-06-28,1.5391
2016-06-29,1.3053
2016-06-30,0.2494
2016-07-01,-1.1194
2016-07-05,0.0839
2016-07-06,0.775
2016-07-07,-1.0185
2016-07-08,0.798
2016-07-11,-0.4167
2016-07-12,0.251
2016-07-13,-0.1669
2016-07-14,-1.505
2016-07-15,1.2309
2016-07-18,-0.0419
2016-07-19,1.6359
2016-07-20,2.2286
2016-07-21,0.2422
2016-07-22,-0.2416
2016-07-25,-0.3432
2016-07-26,-0.6684
2016-07-27,0.4894
2016-07-28,1.3393
2016-07-29,2.5631
2016-08-01,-2.8504
2016-08-02,-0.6029
2016-08-03,2.7093
2016-08-04,-3.1988
2016-08-05,-1.0815
2016-08-08,3.5324
2016-08-09,-1.6247
2016-08-10,2.6012
2016-08-11,0.2012
2016-08-12,0.8835
2016-08-15,-0.0398
2016-08-16,-3.1063
2016-08-17,-1.9729
2016-08-18,3.0189
2016-08-19,-1.1396
2016-08-22,-1.6056
2016-08-23,2.4268
2016-08-24,-1.1438
2016-08-25,-1.6116000000000001
2016-08-26,3.3179
2016-08-29,-1.7475
2016-08-30,0.7442
2016-08-31,-0.0411
2016-09-01,1.5612
2016-09-02,1.6181
2016-09-06,-1.6720000000000002
2016-09-07,-1.336
2016-09-08,0.2462
2016-09-09,-4.1343
2016-09-12,2.1349
2016-09-13,-0.2508
2016-09-14,-0.1676
2016-09-15,0.3359
2016-09-16,-0.4184
2016-09-19,0.021
2016-09-20,-0.7351
2016-09-21,0.127
2016-09-22,0.634
2016-09-23,-0.588
2016-09-26,-0.507
2016-09-27,0.4246
2016-09-28,0.592
2016-09-29,-0.4198
2016-09-30,-0.0005
2016-10-03,0.5488
2016-10-04,1.2175
2016-10-05,-0.1659
2016-10-06,-1.2048
2016-10-07,0.2523
2016-10-10,0.2517
2016-10-11,0.0837
2016-10-12,3.3863
2016-10-13,-0.8896
2016-10-14,-0.3264
2016-10-17,-2.3741
2016-10-18,0.2096
2016-10-19,0.0
2016-10-20,0.6276
2016-10-21,0.4158
2016-10-24,1.8634
2016-10-25,-0.6098
2016-10-26,1.6360000000000001
2016-10-27,-0.8048
2016-10-28,0.4057
2016-10-31,-0.202
2016-11-01,-0.8097
2016-11-02,-0.6122
2016-11-03,-2.2793
2016-11-04,3.4356
2016-11-07,-0.2079
2016-11-08,-1.25
2016-11-09,1.8987
2016-11-10,-1.4493
2016-11-11,0.0
2016-11-14,0.2101
2016-11-15,1.2579
2016-11-16,-0.4141
2016-11-17,-2.2869
2016-11-18,-1.4894
2016-11-21,2.3758
2016-11-22,2.3207
2016-11-23,-1.6495
2016-11-25,0.0
2016-11-28,-1.4675
2016-11-29,-1.2766
2016-11-30,-2.8017
2016-12-01,6.2084
2016-12-02,0.6263
2016-12-05,6.2241
2016-12-06,-1.9531
2016-12-07,-2.1912
2016-12-08,-1.6293
2016-12-09,5.176
2016-12-12,5.7087
2016-12-13,2.9795
2016-12-14,-1.8083
2016-12-15,-1.2891
2016-12-16,0.0
2016-12-19,0.7463
2016-12-20,-0.3704
2016-12-21,-1.1152
2016-12-22,1.5038
2016-12-23,-0.7407
2016-12-27,2.2388
2016-12-28,-1.4599
2016-12-29,3.7037
2016-12-30,0.3571
2017-01-03,0.7117
2017-01-04,1.5901
2017-01-05,-1.3913
2017-01-06,1.4109
2017-01-09,0.5217
2017-01-10,-3.4602
2017-01-11,0.1792
2017-01-12,0.1789
2017-01-13,-0.7143
2017-01-17,-6.8345
2017-01-18,0.9653
2017-01-19,1.3384
2017-01-20,0.566
2017-01-23,-1.6886
2017-01-24,3.4351
2017-01-25,-0.1845
2017-01-26,0.3697
2017-01-27,1.8416000000000001
2017-01-30,-0.1808
2017-01-31,-0.9058
2017-02-01,-0.5484
2017-02-02,0.1838
2017-02-03,1.2844
2017-02-06,-0.9873
2017-02-07,-0.7477
2017-02-08,-0.565
2017-02-09,1.8939
2017-02-10,0.3717
2017-02-13,0.7407
2017-02-14,0.0
2017-02-15,0.1838
2017-02-16,0.1835
2017-02-17,-0.1832
2017-02-21,0.367
2017-02-22,0.0
2017-02-23,-0.1828
2017-02-24,0.1832
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,0.7313
2017-03-02,-1.2704
2017-03-03,-0.9191
2017-03-06,-1.2987
2017-03-07,0.0
2017-03-08,-1.8797000000000001
2017-03-09,-3.2567
2017-03-10,3.1683
2017-03-13,-0.1919
2017-03-14,-1.3462
2017-03-15,2.3392
2017-03-16,3.4286
2017-03-17,3.3149
2017-03-20,-0.3565
2017-03-21,-2.8623
2017-03-22,-1.2891
2017-03-23,2.2388
2017-03-24,-0.9124
2017-03-27,-0.3683
2017-03-28,-1.4787
2017-03-29,2.2514
2017-03-30,-0.9174
2017-03-31,0.3704
2017-04-03,-1.2915
2017-04-04,-2.0561
2017-04-05,2.0992
2017-04-06,1.1215
2017-04-07,0.3697
2017-04-10,-0.1842
2017-04-11,-2.583
2017-04-12,0.0
2017-04-13,2.6515
2017-04-17,2.3985
2017-04-18,-2.1622
2017-04-19,-1.6575
2017-04-20,1.1236
2017-04-21,-1.2963
2017-04-24,1.6886
2017-04-25,-0.369
2017-04-26,-6.8519
2017-04-27,2.5845000000000002
2017-04-28,-0.969
2017-05-01,2.9354
2017-05-02,-0.1901
2017-05-03,1.5238
2017-05-04,-3.4053
2017-05-05,1.9881
2017-05-08,1.9493
2017-05-09,-2.6769
2017-05-10,2.1611
2017-05-11,0.1923
2017-05-12,0.1919
2017-05-15,1.9157
2017-05-16,1.8797000000000001
2017-05-17,0.369
2017-05-18,-1.6543999999999999
2017-05-19,0.1869
2017-05-22,1.8657
2017-05-23,0.7326
2017-05-24,-0.5455
2017-05-25,-2.925
2017-05-26,-0.1883
2017-05-30,-1.3208
2017-05-31,-2.6769
2017-06-01,2.1611
2017-06-02,-0.5769
2017-06-05,0.9671
2017-06-06,1.1494
2017-06-07,-0.3788
2017-06-08,0.7605
2017-06-09,1.8868
2017-06-12,7.037
2017-06-13,4.1522
2017-06-14,-0.4983
2017-06-15,-2.1703
2017-06-16,1.7065000000000001
2017-06-19,-1.0067
2017-06-20,-2.5423999999999998
2017-06-21,-3.3043
2017-06-22,0.5396
2017-06-23,0.3578
2017-06-26,-2.6738
2017-06-27,1.8315000000000001
2017-06-28,0.7194
2017-06-29,0.8929
2017-06-30,-0.177
2017-07-03,-0.7092
2017-07-05,-3.3929
2017-07-06,1.1091
2017-07-07,-0.9141
2017-07-10,0.1845
2017-07-11,-0.5525
2017-07-12,-0.9259
2017-07-13,0.9346
2017-07-14,0.7407
2017-07-17,2.3897
2017-07-18,-0.7181
2017-07-19,0.1808
2017-07-20,0.361
2017-07-21,-0.3597
2017-07-24,-1.083
2017-07-25,0.9124
2017-07-26,0.9042
2017-07-27,0.7168
2017-07-28,-0.3559
2017-07-31,-0.3571
2017-08-01,0.1792
2017-08-02,0.5367
2017-08-03,-0.863
2017-08-04,-0.367
2017-08-07,-0.7366
2017-08-08,-1.1132
2017-08-09,-0.5629
2017-08-10,0.566
2017-08-11,0.0
2017-08-14,1.3133
2017-08-15,-4.2593
2017-08-16,0.1934
2017-08-17,-0.7722
2017-08-18,1.751
2017-08-21,-2.4857
2017-08-22,-0.1961
2017-08-23,1.3752
2017-08-24,-0.7752
2017-08-25,0.5859
2017-08-28,-0.7767
2017-08-29,0.7828
2017-08-30,-0.5825
2017-08-31,0.5859
2017-09-01,0.0
2017-09-05,1.9417
2017-09-06,0.381
2017-09-07,0.9488
2017-09-08,-1.1278
2017-09-11,0.0
2017-09-12,-2.2814
2017-09-13,-0.7782
2017-09-14,0.9804
2017-09-15,-5.2427
2017-09-18,3.0738
2017-09-19,-0.7952
2017-09-20,-2.2044
2017-09-21,0.2049
2017-09-22,-0.6135
2017-09-25,2.0576
2017-09-26,-0.8065
2017-09-27,-1.4228
2017-09-28,1.6495
2017-09-29,-0.2028
2017-10-02,-0.4065
2017-10-03,1.2245
2017-10-04,3.0242
2017-10-05,0.9785
2017-10-06,-3.1008
2017-10-09,1.8
2017-10-10,0.7859
2017-10-11,0.3899
2017-10-12,-0.3883
2017-10-13,0.0
2017-10-16,0.1949
2017-10-17,0.7782
2017-10-18,-1.7375
2017-10-19,0.0
2017-10-20,-0.1965
2017-10-23,-0.9843
2017-10-24,0.3976
2017-10-25,-1.3860999999999999
2017-10-26,1.6064
2017-10-27,2.5692
2017-10-30,2.1195
2017-10-31,0.566
2017-11-01,-1.6886
2017-11-02,-0.1908
2017-11-03,-0.2964
2017-11-06,1.3752
2017-11-07,-3.4884
2017-11-08,1.4056
2017-11-09,0.396
2017-11-10,0.0
2017-11-13,-0.1972
2017-11-14,-0.3953
2017-11-15,-0.9921
2017-11-16,-0.2004
2017-11-17,0.4016
2017-11-20,-0.8
2017-11-21,-0.8065
2017-11-22,1.0163
2017-11-24,-0.6036
2017-11-27,1.417
2017-11-28,-3.3932
2017-11-29,-0.8264
2017-11-30,0.625
2017-12-01,2.2774
2017-12-04,-2.6316
2017-12-05,0.2079
2017-12-06,-3.7344
2017-12-07,0.6466
2017-12-08,0.4283
2017-12-11,2.3454
2017-12-12,-0.625
2017-12-13,-0.8386
2017-12-14,1.0571
2017-12-15,0.6276
2017-12-18,0.4158
2017-12-19,-0.6211
2017-12-20,0.0
2017-12-21,0.2083
2017-12-22,2.9106
2017-12-26,-0.202
2017-12-27,0.6073
2017-12-28,-1.4085
2017-12-29,-1.2245
2018-01-02,3.0992
2018-01-03,2.8056
2018-01-04,2.3392
2018-01-05,0.381
2018-01-08,-0.3795
2018-01-09,-2.0952
2018-01-10,0.1946
2018-01-11,0.0
2018-01-12,-0.1942
2018-01-16,-0.7782
2018-01-17,-0.5882
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,1.3807
2018-01-23,0.1946
2018-01-24,0.0
2018-01-25,0.3883
2018-01-26,2.3211
2018-01-29,1.1342
2018-01-30,-0.1869
2018-01-31,0.2187
2018-02-01,-0.592
2018-02-02,1.1278
2018-02-05,-2.0911
2018-02-06,1.1673
2018-02-07,-1.9231
2018-02-08,-2.7451
2018-02-09,-4.8387
2018-02-12,3.3898
2018-02-13,2.2541
2018-02-14,-1.3828
2018-02-15,-1.2396
2018-02-16,0.4115
2018-02-20,-0.6148
2018-02-21,-0.8247
2018-02-22,-0.6237
2018-02-23,0.2092
2018-02-26,-1.8789
2018-02-27,-0.6383
2018-02-28,1.7130999999999998
2018-03-01,-2.5263
2018-03-02,0.432
2018-03-05,0.6452
2018-03-06,-1.0684
2018-03-07,0.6479
2018-03-08,0.0
2018-03-09,2.1459
2018-03-12,9.0336
2018-03-13,3.4682
2018-03-14,-4.4693
2018-03-15,0.1949
2018-03-16,2.1401
2018-03-19,-4.5714
2018-03-20,-5.1896
2018-03-21,1.0526
2018-03-22,-0.8333
2018-03-23,0.2101
2018-03-26,0.4193
2018-03-27,0.2088
2018-03-28,-0.4167
2018-03-29,-0.2092
