ticker,TGRF US Equity
2017-03-01,-1.1764999999999999
2017-03-02,2.3810000000000002
2017-03-03,0.0
2017-03-06,-0.9302
2017-03-08,0.8216
2017-03-09,-1.0477
2017-03-10,0.5882
2017-03-13,-0.5848
2017-03-14,0.3529
2017-03-16,0.0
2017-03-17,-0.3517
2017-03-20,0.2353
2017-03-21,-0.1761
2017-03-22,0.1764
2017-03-23,-0.2347
2017-03-24,0.4706
2017-03-27,0.0
2017-03-28,-0.2342
2017-03-29,-0.2347
2017-03-30,0.0
2017-03-31,0.9397
2017-04-05,0.2346
2017-04-06,0.5814
2017-04-07,0.0809
2017-04-12,0.7855
2017-04-13,0.2865
2017-04-17,2.8571
2017-04-18,1.6667
2017-04-19,-0.5464
2017-04-20,0.5495
2017-04-21,-2.7321999999999997
2017-04-24,0.0014
2017-04-25,-0.0014
2017-04-26,4.382
2017-04-27,-0.0108
2017-04-28,-2.0347
2017-05-01,0.5495
2017-05-03,-1.6393
2017-05-05,3.3333
2017-05-08,1.6129
2017-05-10,0.5291
2017-05-11,-0.8421
2017-05-15,-0.4246
2017-05-17,0.0
2017-05-19,1.2793
2017-05-22,0.0
2017-05-23,1.0526
2017-05-24,-0.5208
2017-05-30,-3.1414
2017-06-01,5.4054
2017-06-02,0.0
2017-06-05,2.5641
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-12,-2.5
2017-06-13,0.0
2017-06-14,-1.5385
2017-06-15,0.0
2017-06-19,-0.5208
2017-06-20,0.0
2017-06-21,-1.0471
2017-06-22,0.5291
2017-06-23,-1.1579
2017-06-27,0.1065
2017-06-28,0.5319
2017-06-29,0.5291
2017-06-30,0.0
2017-07-03,0.0
2017-07-05,-0.2105
2017-07-06,0.0
2017-07-07,0.7384
2017-07-11,0.0
2017-07-12,0.5236
2017-07-18,1.0417
2017-07-19,1.0309
2017-07-26,-0.5102
2017-07-27,2.0513
2017-07-31,-2.0101
2017-08-01,2.5538
2017-08-02,-2.9903
2017-08-03,3.0928
2017-08-07,1.0
2017-08-08,1.9802
2017-08-10,-0.9709
2017-08-11,1.9607999999999999
2017-08-14,0.4808
2017-08-15,-0.4785
2017-08-16,0.8558
2017-08-17,0.0095
2017-08-18,0.0953
2017-08-21,-3.8095
2017-08-22,3.9604
2017-08-23,-3.3333
2017-08-24,0.0
2017-08-25,-0.9852
2017-08-28,3.8806000000000003
2017-08-30,-2.2893
2017-09-01,-0.0098
2017-09-05,0.0
2017-09-07,0.0
2017-09-08,-1.9607999999999999
2017-09-11,0.0
2017-09-12,1.0
2017-09-13,-0.9901
2017-09-14,1.5
2017-09-18,-1.4778
2017-09-20,0.5
2017-09-22,-0.4975
2017-09-26,0.0
2017-09-28,0.5
2017-09-29,2.4876
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,4.8544
2017-10-09,-2.7778
2017-10-12,0.0
2017-10-16,-0.9429
2017-10-19,3.8352
2017-10-23,-2.7584
2017-10-25,-0.019
2017-10-26,0.0
2017-10-27,0.9524
2017-10-30,1.8774
2017-10-31,-0.4537
2017-11-01,0.4651
2017-11-06,0.4722
2017-11-07,0.4516
2017-11-08,-0.9174
2017-11-10,0.0
2017-11-13,-1.8333
2017-11-14,-0.0189
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-24,0.0
2017-11-27,0.9434
2017-11-29,-0.4673
2017-11-30,0.0
2017-12-01,0.0
2017-12-04,-0.4695
2017-12-05,0.4717
2017-12-07,0.1033
2017-12-08,0.8348
2017-12-11,0.4651
2017-12-12,0.0
2017-12-13,2.3148
2017-12-18,-0.4525
2017-12-20,-0.9091
2017-12-21,4.1284
2017-12-26,0.0
2018-01-02,-1.3216
2018-01-03,-1.7856999999999998
2018-01-04,0.0
2018-01-05,2.2727
2018-01-09,-1.3333
2018-01-10,0.9009
2018-01-11,0.4464
2018-01-12,2.2222
2018-01-16,4.3478
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,-2.5
2018-01-22,0.8547
2018-01-25,0.0
2018-01-26,-1.6101999999999999
2018-01-29,0.3445
2018-01-30,1.2876
2018-01-31,1.6864
2018-02-01,-1.6585
2018-02-02,-0.4237
2018-02-05,0.417
2018-02-06,-1.6865999999999999
2018-02-08,-0.431
2018-02-09,3.4632
2018-02-12,-0.0837
2018-02-14,0.0
2018-02-15,0.5025
2018-02-20,-1.25
2018-02-21,0.5907
2018-02-22,0.2517
2018-02-23,-0.4184
2018-02-26,0.0
2018-02-28,-1.2605
2018-03-01,0.8511
2018-03-02,0.4219
2018-03-05,-0.8403
2018-03-06,0.0
2018-03-07,1.6949
2018-03-08,-2.0833
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,1.2766
2018-03-16,-0.6639
2018-03-19,-0.6006
2018-03-21,1.2766
2018-03-22,-0.4202
2018-03-23,-0.8439
2018-03-27,0.4255
2018-03-28,0.8475
2018-04-02,0.0
2018-04-05,-1.2605
2018-04-06,0.0
2018-04-09,1.2766
2018-04-10,-0.8403
2018-04-11,0.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,0.4237
2018-04-20,-0.4219
2018-04-23,0.0
2018-04-24,0.4237
2018-04-25,0.4219
2018-04-26,1.6806999999999999
2018-04-30,1.2397
2018-05-01,-1.9592
2018-05-02,4.0799
2018-05-03,0.0
2018-05-04,0.8
2018-05-07,-0.7937
2018-05-14,-1.6
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,1.2195
2018-05-18,0.3213
2018-05-21,-1.9215
2018-05-22,0.0
2018-05-23,1.6327
2018-05-25,0.0
2018-05-29,0.0
2018-05-31,0.0
2018-06-01,0.0
2018-06-04,0.0
2018-06-06,-0.4016
2018-06-07,-0.7984
2018-06-08,1.2113
2018-06-11,-1.2048
2018-06-12,1.2195
2018-06-13,-0.0803
2018-06-18,0.0804
2018-06-19,-1.2048
2018-06-21,0.0
2018-06-22,0.4065
2018-06-25,-0.4049
2018-06-28,1.2195
2018-06-29,-0.0803
2018-07-02,0.4823
2018-07-05,0.0
2018-07-09,0.0
2018-07-10,0.4
2018-07-11,0.3984
2018-07-12,-0.3968
2018-07-16,-0.3984
2018-07-18,0.008
2018-07-19,0.7919
2018-07-20,-0.3968
2018-07-23,-0.3984
2018-07-26,2.4
2018-07-27,0.1563
2018-07-30,-0.156
2018-08-01,-0.3906
2018-08-02,0.0784
2018-08-03,0.3135
2018-08-06,0.0781
2018-08-07,-1.5613000000000001
2018-08-08,1.6653
2018-08-09,0.0
2018-08-10,1.4041000000000001
2018-08-13,-0.0769
2018-08-17,0.0
2018-08-21,-0.6928
2018-08-28,-1.938
2018-08-30,2.6877
2018-09-04,-0.6928
2018-09-05,-0.7752
2018-09-06,0.0
2018-09-07,0.0
2018-09-11,-0.3906
2018-09-12,0.0
2018-09-13,-0.7059
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,2.2907
2018-09-26,-1.5444
2018-09-27,-1.9607999999999999
2018-09-28,1.6
2018-10-04,-1.1811
2018-10-10,0.0
2018-10-11,-1.5936
2018-10-12,0.4939
2018-10-15,-0.0886
2018-10-16,-0.2016
2018-10-17,-1.0101
2018-10-19,0.0
2018-10-23,-0.4082
2018-10-25,1.2295
2018-10-29,-2.0243
2018-10-31,0.0
2018-11-02,0.0
2018-11-05,-0.8264
2018-11-06,-1.6667
2018-11-07,0.0
2018-11-12,0.1695
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,-0.5076
2018-11-16,0.0
2018-11-19,-0.4303
2018-11-20,-0.4219
2018-11-21,-0.3431
2018-11-23,0.0
2018-11-27,0.6024
2018-11-30,2.6518
2018-12-04,-1.6667
2018-12-06,-0.4237
2018-12-13,0.4255
2018-12-14,-1.9492
2018-12-17,-0.5186
2018-12-18,-0.0869
2018-12-19,-8.6087
2018-12-20,0.8563
2018-12-21,2.8302
2018-12-26,-3.4862
2018-12-27,2.1863
2018-12-28,-3.5349
2019-01-02,8.486
2019-01-04,0.0
2019-01-08,-2.2222
2019-01-09,1.8182
2019-01-10,0.4464
2019-01-11,-2.0444
2019-01-14,0.2722
2019-01-15,0.0
2019-01-18,1.81
2019-01-22,-0.8889
2019-01-28,0.0897
2019-01-30,0.8065
2019-01-31,6.6667
2019-02-04,0.0
2019-02-06,-0.4167
2019-02-07,0.0
2019-02-08,0.0
2019-02-11,0.0
2019-02-12,0.4184
2019-02-13,-1.5
2019-02-14,0.0
2019-02-15,0.0
2019-02-19,1.5228000000000002
2019-02-20,0.0
2019-02-21,-1.1667
2019-02-22,1.1804000000000001
2019-02-25,-0.4167
2019-02-26,0.4184
2019-02-27,0.0
2019-03-04,-0.8333
2019-03-05,0.8403
2019-03-06,-0.8333
2019-03-08,2.437
2019-03-11,-1.5587
2019-03-12,1.5833
2019-03-15,-1.5587
2019-03-18,-0.0833
2019-03-19,-0.5838
2019-03-21,0.0
2019-03-22,-0.2517
2019-03-26,0.0
2019-03-28,-1.0093
2019-04-01,0.0
2019-04-02,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-11,0.2549
2019-04-12,0.8475
2019-04-15,-0.6723
2019-04-16,0.0085
2019-04-17,-0.0085
2019-04-22,0.2453
2019-04-24,0.0084
2019-04-26,0.4219
2019-04-30,0.6723
2019-05-01,-1.0017
2019-05-02,-0.3373
2019-05-03,-0.5922
2019-05-06,-0.1702
2019-05-08,0.0853
2019-05-13,0.0
2019-05-15,-0.1704
2019-05-20,-0.5119
2019-05-21,0.0
2019-05-22,-1.3721999999999999
2019-05-23,-0.4339
2019-05-24,-1.1974
2019-05-28,-1.706
2019-05-29,1.6187
2019-05-31,0.0
2019-06-03,0.885
2019-06-04,1.7544
2019-06-06,-0.8621
2019-06-07,-0.4348
2019-06-18,0.262
2019-06-28,-0.5226
2019-07-01,-1.4886
2019-07-03,-0.4444
2019-07-05,0.1786
2019-07-08,0.6239
2019-07-09,0.0886
2019-07-10,-0.2655
2019-07-11,-0.1775
2019-07-12,0.4444
2019-07-16,0.0
2019-07-18,-0.354
2019-07-19,0.3552
2019-07-22,0.4425
2019-07-23,-0.793
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,0.7993
2019-07-29,0.0
2019-07-30,0.4405
2019-07-31,-0.4386
2019-08-02,-0.3524
2019-08-05,-0.0884
2019-08-06,0.0
2019-08-08,-0.0885
2019-08-13,-0.62
2019-08-14,-2.852
2019-08-16,3.211
2019-08-19,-2.2222
2019-08-21,0.6364
2019-08-23,-0.4517
2019-08-28,-0.9074
2019-08-29,0.7326
2019-08-30,-1.5455
2019-09-03,-0.554
2019-09-04,0.2786
2019-09-05,-0.9259
2019-09-06,-4.1121
2019-09-09,0.8772
2019-09-10,0.0
2019-09-12,0.4831
2019-09-17,2.8846
2019-09-18,-1.8692
2019-09-19,0.0
2019-09-23,0.0952
2019-09-24,0.3815
2019-09-25,-0.0009
2019-09-26,0.2844
2019-09-30,-0.5671
2019-10-01,0.0
2019-10-02,-0.5703
2019-10-03,0.0
2019-10-04,0.0
2019-10-07,0.0966
2019-10-08,-0.001
2019-10-09,-0.1901
2019-10-10,-0.001
2019-10-14,0.4785
2019-10-15,-0.1905
2019-10-22,1.145
2019-10-23,0.0
2019-10-24,3.7736
2019-10-25,1.8182
2019-10-28,0.8929
2019-10-29,-1.3274
2019-10-31,4.0359
2019-11-04,2.5862
2019-11-05,0.8403
2019-11-06,0.0
2019-11-07,2.5
2019-11-08,1.5447
2019-11-11,-1.9215
2019-11-12,2.0408
2019-11-13,1.6
2019-11-15,-4.7244
2019-11-18,1.6529
2019-11-20,1.626
2019-11-21,0.0
2019-11-22,0.4
2019-11-25,0.1594
2019-11-26,0.6364
2019-12-02,-1.8577
2019-12-04,-0.5236
2019-12-05,1.2146
2019-12-06,-0.4
2019-12-09,-0.241
2019-12-11,0.2415
2019-12-12,2.4096
2019-12-13,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-19,0.0
2019-12-23,0.2353
2019-12-30,0.0
2020-01-02,3.6776
2020-01-03,0.0
2020-01-06,-2.6414999999999997
2020-01-07,2.7132
2020-01-08,-2.6414999999999997
2020-01-09,0.0008
2020-01-10,2.7124
2020-01-13,-2.566
2020-01-15,2.3238
2020-01-16,1.2869
2020-01-22,-0.9716
2020-01-23,0.3774
2020-01-24,0.7519
2020-01-27,0.7463
2020-01-28,0.0
2020-01-29,-0.3704
2020-01-30,0.0
2020-01-31,0.3717
2020-02-03,-0.5926
2020-02-04,2.459
2020-02-05,0.0
2020-02-06,-0.3636
2020-02-07,1.0949
2020-02-10,0.361
2020-02-11,0.7194
2020-02-12,3.5714
2020-02-13,0.3448
2020-02-14,0.6873
2020-02-19,-3.7542999999999997
2020-02-20,0.6383
2020-02-21,-4.8626000000000005
2020-02-24,-1.3333
2020-02-25,-0.5255
2020-02-26,-1.8113000000000001
2020-02-27,-0.0769
2020-02-28,-1.9231
2020-03-02,-0.3922
2020-03-03,0.0
2020-03-04,0.3937
2020-03-05,-1.1764999999999999
2020-03-06,-0.7937
2020-03-09,-11.12
2020-03-10,-6.3906
2020-03-11,-1.7308
2020-03-12,-2.0548
2020-03-13,-0.0999
2020-03-16,-5.0
2020-03-17,-2.1053
2020-03-18,2.043
2020-03-19,4.8472
2020-03-20,-5.5276
2020-03-23,-14.3617
2020-03-24,11.8012
2020-03-25,1.1111
2020-03-26,4.2857
2020-03-30,-4.1085
2020-03-31,-4.9461
2020-04-01,-7.5145
2020-04-02,0.0
2020-04-03,0.0
2020-04-06,0.0
2020-04-07,2.125
2020-04-08,4.0392
2020-04-09,3.5294
2020-04-13,-1.7045
2020-04-14,1.1561
2020-04-16,0.0
2020-04-17,8.4571
2020-04-20,5.373
2020-04-21,-6.9991
2020-04-22,-5.3763
2020-04-24,0.0
2020-04-27,2.2727
2020-04-28,-2.7778
2020-04-29,-0.5714
2020-05-04,3.4483
2020-05-06,0.0
2020-05-08,-2.7778
2020-05-11,0.1143
2020-05-15,0.4566
2020-05-18,2.1591
2020-05-20,-2.5584
2020-05-26,1.5981999999999998
2020-05-28,-1.1236
2020-06-02,0.0011
2020-06-04,2.1579
2020-06-05,0.0
2020-06-09,10.1224
2020-06-10,-0.101
2020-06-12,-4.9545
2020-06-15,-4.0426
2020-06-16,0.8869
2020-06-17,0.0
2020-06-19,8.7901
2020-06-22,-6.0597
2020-06-23,-0.4839
2020-06-24,-1.6747999999999998
2020-06-25,0.0
2020-06-26,-1.978
2020-06-29,-1.3453
2020-06-30,0.0
2020-07-01,0.5682
2020-07-02,0.565
2020-07-06,0.0
2020-07-07,1.1236
2020-07-08,-0.5556
2020-07-09,-2.1229
2020-07-20,0.1142
2020-07-22,1.4823
2020-07-28,-0.5618
2020-07-29,-0.452
