ticker,MC US Equity
2014-09-08,-0.9966
2014-09-09,-1.7831000000000001
2014-09-10,0.0878
2014-09-11,2.8672
2014-09-12,-0.9386
2014-09-15,-2.584
2014-09-16,1.9157
2014-09-17,1.5038
2014-09-18,1.339
2014-09-19,-1.4619
2014-09-22,-2.5963000000000003
2014-09-23,0.1757
2014-09-24,0.2924
2014-09-25,-0.5248
2014-09-26,0.3517
2014-09-29,-1.3435000000000001
2014-09-30,1.0953
2014-10-01,-0.4978
2014-10-02,1.442
2014-10-03,-0.3191
2014-10-06,-1.4552
2014-10-07,-1.8311
2014-10-08,1.2635
2014-10-09,-5.2585
2014-10-10,-2.6654
2014-10-13,-0.5155
2014-10-14,2.0725
2014-10-15,-2.316
2014-10-16,0.3573
2014-10-17,-0.6149
2014-10-20,-1.6933
2014-10-21,0.3975
2014-10-22,-0.5609
2014-10-23,-0.0664
2014-10-24,3.8181000000000003
2014-10-27,-0.6076
2014-10-28,-0.9331
2014-10-29,1.7538
2014-10-30,6.9263
2014-10-31,1.9701
2014-11-03,1.2881
2014-11-04,0.0
2014-11-05,-1.3006
2014-11-06,1.1713
2014-11-07,2.9985
2014-11-10,-2.7074
2014-11-11,4.5781
2014-11-12,-1.7454
2014-11-13,2.184
2014-11-14,-0.228
2014-11-17,-2.2565
2014-11-18,-6.8966
2014-11-19,-1.946
2014-11-20,0.032
2014-11-21,1.888
2014-11-24,0.9108
2014-11-25,0.747
2014-11-26,0.3089
2014-11-28,-0.7391
2014-12-01,-1.4272
2014-12-02,2.2978
2014-12-03,3.2308
2014-12-04,-0.0894
2014-12-05,1.5513
2014-12-08,2.2914
2014-12-09,-0.6893
2014-12-10,-1.0989
2014-12-11,-0.731
2014-12-12,-2.7393
2014-12-15,-0.4543
2014-12-16,-0.3042
2014-12-17,1.9835
2014-12-18,2.7828
2014-12-19,0.0291
2014-12-22,0.3783
2014-12-23,1.9716
2014-12-24,0.2559
2014-12-26,-0.6239
2014-12-29,-2.6256
2014-12-30,0.8792
2014-12-31,1.4817
2015-01-02,1.002
2015-01-05,-2.7494
2015-01-06,-2.4483
2015-01-07,0.2689
2015-01-08,-1.0429
2015-01-09,0.8431
2015-01-12,0.4479
2015-01-13,-1.4566
2015-01-14,-1.629
2015-01-15,-1.9933
2015-01-16,-1.4393
2015-01-20,0.1587
2015-01-21,-1.7433
2015-01-22,3.2903000000000002
2015-01-23,3.4666
2015-01-26,0.2717
2015-01-27,-0.0903
2015-01-28,-0.8436
2015-01-29,-0.9116
2015-01-30,-4.9371
2015-02-02,-2.0
2015-02-03,1.6787
2015-02-04,0.518
2015-02-05,3.0274
2015-02-06,-7.0334
2015-02-09,0.6725
2015-02-10,2.004
2015-02-11,-0.8841
2015-02-12,0.0
2015-02-13,1.7179
2015-02-17,-1.0068
2015-02-18,1.706
2015-02-19,1.8831
2015-02-20,0.9242
2015-02-23,-1.3262
2015-02-24,3.04
2015-02-25,-0.7764
2015-02-26,1.0329
2015-02-27,-0.3098
2015-03-02,0.3108
2015-03-03,-0.0929
2015-03-04,-3.0388
2015-03-05,-1.3431
2015-03-06,-0.0324
2015-03-09,-1.1997
2015-03-10,-2.1004
2015-03-11,5.0955
2015-03-12,0.4466
2015-03-13,-2.1593999999999998
2015-03-16,1.5255
2015-03-17,-0.6074
2015-03-18,-0.6433
2015-03-19,-0.6475
2015-03-20,-0.4562
2015-03-23,0.0655
2015-03-24,0.1308
2015-03-25,-0.196
2015-03-26,-1.2439
2015-03-27,-0.6298
2015-03-30,1.1007
2015-03-31,-0.6269
2015-04-01,-1.162
2015-04-02,0.2351
2015-04-06,-0.8043
2015-04-07,-0.1689
2015-04-08,-0.0677
2015-04-09,0.5418
2015-04-10,0.3031
2015-04-13,-0.2686
2015-04-14,-1.1111
2015-04-15,0.9874
2015-04-16,0.4383
2015-04-17,-1.1078000000000001
2015-04-20,0.5431
2015-04-21,1.4517
2015-04-22,-2.9617
2015-04-23,1.2689
2015-04-24,0.0339
2015-04-27,-1.6249
2015-04-28,2.6841
2015-04-29,-1.2735
2015-04-30,-8.1806
2015-05-01,0.3697
2015-05-04,2.8729
2015-05-05,-1.7186
2015-05-06,0.7286
2015-05-07,0.7595
2015-05-08,1.8665
2015-05-11,-0.1057
2015-05-12,-0.388
2015-05-13,0.4603
2015-05-14,1.3042
2015-05-15,-0.1044
2015-05-18,0.1742
2015-05-19,-0.452
2015-05-20,0.5589
2015-05-21,0.0
2015-05-22,0.1749
2015-05-26,-0.5587
2015-05-27,2.9143
2015-05-28,-0.6141
2015-05-29,-0.9269
2015-06-01,-0.0693
2015-06-02,0.5895
2015-06-03,2.3095
2015-06-04,0.1011
2015-06-05,1.1781
2015-06-08,-0.8649
2015-06-09,0.4027
2015-06-10,1.504
2015-06-11,0.5268
2015-06-12,-1.0154
2015-06-15,-0.364
2015-06-16,0.3321
2015-06-17,-0.5627
2015-06-18,0.5992
2015-06-19,0.6618
2015-06-22,-0.4602
2015-06-23,-0.9577
2015-06-24,-1.8006
2015-06-25,-1.0866
2015-06-26,-1.0985
2015-06-29,-1.2843
2015-06-30,0.9494
2015-07-01,1.0798
2015-07-02,-0.5169
2015-07-06,-0.1386
2015-07-07,-0.555
2015-07-08,-1.9881
2015-07-09,0.427
2015-07-10,2.6223
2015-07-13,-0.9669
2015-07-14,1.4993
2015-07-15,0.0687
2015-07-16,-1.3388
2015-07-17,0.174
2015-07-20,-0.2779
2015-07-21,0.1742
2015-07-22,0.9388
2015-07-23,-1.4468
2015-07-24,-1.6078000000000001
2015-07-27,-0.6394
2015-07-28,-0.0715
2015-07-29,-0.2147
2015-07-30,5.3783
2015-07-31,1.8033000000000001
2015-08-03,2.0722
2015-08-04,-0.3274
2015-08-05,-0.7227
2015-08-06,-0.8273
2015-08-07,0.1668
2015-08-10,0.3331
2015-08-11,0.1992
2015-08-12,-1.226
2015-08-13,0.2013
2015-08-14,0.4687
2015-08-17,0.4998
2015-08-18,-0.5968
2015-08-19,-0.3669
2015-08-20,0.2678
2015-08-21,-3.204
2015-08-24,-5.9233
2015-08-25,-0.8889
2015-08-26,1.4574
2015-08-27,0.221
2015-08-28,-0.0368
2015-08-31,0.2941
2015-09-01,-2.7126
2015-09-02,-0.8289
2015-09-03,0.076
2015-09-04,-0.3037
2015-09-08,3.6177
2015-09-09,-1.1393
2015-09-10,0.1487
2015-09-11,-0.2227
2015-09-14,-0.744
2015-09-15,-0.2624
2015-09-16,2.2548
2015-09-17,0.441
2015-09-18,-0.5854
2015-09-21,3.0548
2015-09-22,-1.6785999999999999
2015-09-23,0.2543
2015-09-24,0.3261
2015-09-25,-1.0834
2015-09-28,-3.1033
2015-09-29,-2.11
2015-09-30,1.0778
2015-10-01,-0.4189
2015-10-02,-2.1033
2015-10-05,4.1016
2015-10-06,1.7635999999999998
2015-10-07,0.885
2015-10-08,0.7675
2015-10-09,-0.3627
2015-10-12,-0.7645
2015-10-13,-0.3668
2015-10-14,-0.7364
2015-10-15,3.5979
2015-10-16,1.0383
2015-10-19,-0.9213
2015-10-20,1.7883
2015-10-21,-2.3893
2015-10-22,2.3398
2015-10-23,1.6179999999999999
2015-10-26,0.0346
2015-10-27,-1.3149
2015-10-28,3.4011
2015-10-29,2.3059
2015-10-30,-2.287
2015-11-02,1.6282
2015-11-03,-0.0668
2015-11-04,0.0334
2015-11-05,0.3339
2015-11-06,2.1298
2015-11-09,-2.5415
2015-11-10,-1.0364
2015-11-11,-0.5743
2015-11-12,-3.3979
2015-11-13,-1.4773
2015-11-16,0.9996
2015-11-17,-1.8380999999999998
2015-11-18,0.9723
2015-11-19,-0.8203
2015-11-20,1.9628999999999999
2015-11-23,1.3191
2015-11-24,1.9353
2015-11-25,1.4498
2015-11-27,0.1021
2015-11-30,0.3059
2015-12-01,1.0505
2015-12-02,-0.5366
2015-12-03,-2.1578
2015-12-04,2.102
2015-12-07,0.0
2015-12-08,-0.7762
2015-12-09,-0.034
2015-12-10,0.2382
2015-12-11,-5.0577
2015-12-14,0.9296
2015-12-15,3.5423
2015-12-16,2.429
2015-12-17,-2.1042
2015-12-18,-3.6847
2015-12-21,-2.0546
2015-12-22,0.3978
2015-12-23,0.5764
2015-12-24,2.0774
2015-12-28,1.2631999999999999
2015-12-29,1.5593
2015-12-30,0.1024
2015-12-31,-0.5453
2016-01-04,-2.4332
2016-01-05,0.281
2016-01-06,-3.0473
2016-01-07,-6.5751
2016-01-08,-0.464
2016-01-11,-2.7195
2016-01-12,4.0735
2016-01-13,-2.9163
2016-01-14,0.1186
2016-01-15,-4.3822
2016-01-19,0.7432
2016-01-20,-3.1148
2016-01-21,1.5228000000000002
2016-01-22,2.2917
2016-01-25,-1.833
2016-01-26,1.6183
2016-01-27,-0.5717
2016-01-28,0.1232
2016-01-29,4.3478
2016-02-01,-0.7075
2016-02-02,-2.0982
2016-02-03,0.4852
2016-02-04,1.6097000000000001
2016-02-05,-1.6238000000000001
2016-02-08,-0.0805
2016-02-09,0.0403
2016-02-10,0.5638
2016-02-11,-5.0861
2016-02-12,2.6582
2016-02-16,2.3839
2016-02-17,3.4123
2016-02-18,-0.6894
2016-02-19,-0.4492
2016-02-22,0.4922
2016-02-23,-1.0204
2016-02-24,-0.9897
2016-02-25,0.3748
2016-02-26,1.7427000000000001
2016-02-29,0.8157
2016-03-01,1.8608
2016-03-02,-0.6354
2016-03-03,4.5963
2016-03-04,0.1528
2016-03-07,0.7631
2016-03-08,-1.8175
2016-03-09,0.887
2016-03-10,-0.2294
2016-03-11,3.4483
2016-03-14,-0.8148
2016-03-15,-2.5392
2016-03-16,0.7663
2016-03-17,2.4715
2016-03-18,2.449
2016-03-21,0.0362
2016-03-22,-1.0862
2016-03-23,-1.1713
2016-03-24,1.2222
2016-03-28,0.2927
2016-03-29,2.4444
2016-03-30,0.9259
2016-03-31,-0.3881
2016-04-01,1.0627
2016-04-04,-1.5422
2016-04-05,-4.628
2016-04-06,2.165
2016-04-07,-2.1191
2016-04-08,0.4106
2016-04-11,-0.632
2016-04-12,1.1972
2016-04-13,3.475
2016-04-14,-0.5716
2016-04-15,-1.1858
2016-04-18,2.4364
2016-04-19,-0.3905
2016-04-20,1.4612
2016-04-21,-0.0351
2016-04-22,0.0703
2016-04-25,-0.8076
2016-04-26,0.5664
2016-04-27,0.5984
2016-04-28,-1.0147
2016-04-29,-0.6363
2016-05-02,2.7037
2016-05-03,-4.884
2016-05-04,-1.1653
2016-05-05,-0.1842
2016-05-06,0.1107
2016-05-09,-0.1844
2016-05-10,0.9974
2016-05-11,-1.2436
2016-05-12,-0.3333
2016-05-13,-0.7061
2016-05-16,-0.0374
2016-05-17,-0.7488
2016-05-18,2.0747
2016-05-19,-1.4574
2016-05-20,1.0997
2016-05-23,-0.6752
2016-05-24,2.1903
2016-05-25,0.1109
2016-05-26,-0.3322
2016-05-27,-0.2222
2016-05-31,-1.0393
2016-06-01,0.9002
2016-06-02,-0.8178
2016-06-03,-0.1124
2016-06-06,0.9381
2016-06-07,-1.4498
2016-06-08,-0.3395
2016-06-09,-1.2869
2016-06-10,-1.9172
2016-06-13,-0.1955
2016-06-14,-2.6635
2016-06-15,1.1268
2016-06-16,1.8305
2016-06-17,-0.1563
2016-06-20,2.3875
2016-06-21,-0.8792
2016-06-22,1.4655
2016-06-23,2.5846
2016-06-24,-9.7814
2016-06-27,-7.7207
2016-06-28,-2.0027
2016-06-29,1.4078
2016-06-30,0.7613
2016-07-01,0.9333
2016-07-05,-2.0255
2016-07-06,1.1685
2016-07-07,1.5104
2016-07-08,2.3632
2016-07-11,1.2398
2016-07-12,1.647
2016-07-13,0.1246
2016-07-14,4.1494
2016-07-15,0.5578
2016-07-18,-0.0792
2016-07-19,-0.8723
2016-07-20,0.44
2016-07-21,-0.916
2016-07-22,0.9244
2016-07-25,-0.1593
2016-07-26,0.2393
2016-07-27,1.0346
2016-07-28,-1.3391
2016-07-29,-0.6387
2016-08-01,-0.1205
2016-08-02,-1.7699
2016-08-03,1.1057
2016-08-04,7.1284
2016-08-05,2.344
2016-08-08,-0.1108
2016-08-09,-0.7766
2016-08-10,-1.5654
2016-08-11,-0.7573
2016-08-12,0.3052
2016-08-15,1.1411
2016-08-16,-0.4513
2016-08-17,-0.4156
2016-08-18,0.0
2016-08-19,0.576
2016-08-22,1.0691
2016-08-23,1.4734
2016-08-24,0.1117
2016-08-25,0.781
2016-08-26,-0.8118
2016-08-29,-0.2976
2016-08-30,0.6343
2016-08-31,-0.0742
2016-09-01,-1.7069
2016-09-02,0.453
2016-09-06,-2.4051
2016-09-07,1.0012
2016-09-08,0.4194
2016-09-09,-2.3538
2016-09-12,2.7216
2016-09-13,-3.4065
2016-09-14,0.6661
2016-09-15,1.557
2016-09-16,0.23
2016-09-19,-0.2294
2016-09-20,-0.5366
2016-09-21,2.2351
2016-09-22,0.9046
2016-09-23,-1.3448
2016-09-26,-1.5903
2016-09-27,1.1158
2016-09-28,0.4566
2016-09-29,-0.8333
2016-09-30,2.7119999999999997
2016-10-03,-2.1197
2016-10-04,-0.9878
2016-10-05,1.3431
2016-10-06,-0.6437
2016-10-07,-0.9527
2016-10-10,-0.7311
2016-10-11,-1.938
2016-10-12,-1.7787
2016-10-13,-3.2193
2016-10-14,2.2869
2016-10-17,-1.4228
2016-10-18,0.6186
2016-10-19,1.6393
2016-10-20,-0.2016
2016-10-21,1.4141
2016-10-24,-0.1992
2016-10-25,0.1996
2016-10-26,-0.7968
2016-10-27,5.6225000000000005
2016-10-28,-0.5703
2016-10-31,-2.8681
2016-11-01,0.0
2016-11-02,-2.9528
2016-11-03,-0.8114
2016-11-04,1.6360000000000001
2016-11-07,1.6097000000000001
2016-11-08,1.7822
2016-11-09,1.9455
2016-11-10,4.5802
2016-11-11,1.8248
2016-11-14,1.7921
2016-11-15,0.3521
2016-11-16,1.0526
2016-11-17,-0.5208
2016-11-18,2.164
2016-11-21,0.1727
2016-11-22,0.3448
2016-11-23,0.0
2016-11-25,2.2337
2016-11-28,-5.2101
2016-11-29,1.2411
2016-11-30,2.2767
2016-12-01,-1.1985999999999999
2016-12-02,-0.3466
2016-12-05,0.1739
2016-12-06,0.8681
2016-12-07,2.926
2016-12-08,0.3344
2016-12-09,-0.5
2016-12-12,-1.005
2016-12-13,2.0305
2016-12-14,2.4876
2016-12-15,4.8544
2016-12-16,1.2346
2016-12-19,3.6585
2016-12-20,3.9706
2016-12-21,0.5658
2016-12-22,-1.1662
2016-12-23,1.1799
2016-12-27,-0.2915
2016-12-28,-1.6082
2016-12-29,1.3373
2016-12-30,-0.5865
2017-01-03,0.295
2017-01-04,2.6471
2017-01-05,-3.7249
2017-01-06,0.4464
2017-01-09,0.5926
2017-01-10,0.7364
2017-01-11,-0.1462
2017-01-12,-1.4641
2017-01-13,1.9316
2017-01-17,-1.895
2017-01-18,1.6345
2017-01-19,-0.2924
2017-01-20,-0.7331
2017-01-23,-0.4431
2017-01-24,2.0772
2017-01-25,0.1453
2017-01-26,0.0
2017-01-27,-0.2903
2017-01-30,-0.7278
2017-01-31,0.0
2017-02-01,0.4399
2017-02-02,-0.146
2017-02-03,2.3392
2017-02-06,-0.2857
2017-02-07,0.2865
2017-02-08,5.4286
2017-02-09,1.7614999999999998
2017-02-10,0.1332
2017-02-13,0.6649
2017-02-14,1.4531
2017-02-15,-1.3021
2017-02-16,-0.3958
2017-02-17,-0.5298
2017-02-21,-0.1332
2017-02-22,0.1333
2017-02-23,-1.4647000000000001
2017-02-24,0.2703
2017-02-27,0.2695
2017-02-28,-1.0753
2017-03-01,3.1793
2017-03-02,0.266
2017-03-03,0.6631
2017-03-06,-0.3953
2017-03-07,0.1323
2017-03-08,0.6605
2017-03-09,-1.4436
2017-03-10,0.5326
2017-03-13,0.5298
2017-03-14,-1.054
2017-03-15,2.2636
2017-03-16,0.7813
2017-03-17,-1.8088
2017-03-20,-0.5263
2017-03-21,-2.2487
2017-03-22,-1.2179
2017-03-23,1.7808000000000002
2017-03-24,1.2113
2017-03-27,-2.7926
2017-03-28,1.2312
2017-03-29,0.2703
2017-03-30,2.2911
2017-03-31,1.4493
2017-04-03,-3.7662
2017-04-04,0.2699
2017-04-05,-2.1534
2017-04-06,1.6505999999999998
2017-04-07,-1.4885
2017-04-10,-1.9231
2017-04-11,1.8207
2017-04-12,-2.4759
2017-04-13,-1.6925
2017-04-17,2.2956
2017-04-18,5.7504
2017-04-19,0.0
2017-04-20,2.6525
2017-04-21,-0.5168
2017-04-24,1.039
2017-04-25,-0.3856
2017-04-26,0.3871
2017-04-27,-4.8843
2017-04-28,-0.8108
2017-05-01,0.1362
2017-05-02,3.1293
2017-05-03,1.1873
2017-05-04,-1.043
2017-05-05,-1.054
2017-05-08,1.3848
2017-05-09,1.1936
2017-05-10,0.2621
2017-05-11,-1.1764999999999999
2017-05-12,-1.3228
2017-05-15,0.4021
2017-05-16,-0.534
2017-05-17,-6.1745
2017-05-18,1.1445
2017-05-19,1.4144
2017-05-22,1.2551999999999999
2017-05-23,-0.1377
2017-05-24,-0.1379
2017-05-25,1.5192999999999999
2017-05-26,0.0
2017-05-30,-2.3129
2017-05-31,-2.2284
2017-06-01,3.7037
2017-06-02,-0.6868
2017-06-05,2.3513
2017-06-06,-0.1351
2017-06-07,-0.6766
2017-06-08,0.0
2017-06-09,1.9074
2017-06-12,-0.8021
2017-06-13,3.9084
2017-06-14,-1.6861000000000002
2017-06-15,0.9235
2017-06-16,-1.0458
2017-06-19,2.7741
2017-06-20,0.5141
2017-06-21,-0.1312
2017-06-22,0.1314
2017-06-23,0.0
2017-06-26,-0.2625
2017-06-27,1.3158
2017-06-28,0.3896
2017-06-29,0.3881
2017-06-30,0.1289
2017-07-03,0.2574
2017-07-05,0.2567
2017-07-06,0.2561
2017-07-07,-0.7663
2017-07-10,0.6435
2017-07-11,0.6394
2017-07-12,1.0165
2017-07-13,0.6289
2017-07-14,-1.25
2017-07-17,1.3924
2017-07-18,0.1248
2017-07-19,0.3741
2017-07-20,0.3727
2017-07-21,-0.2475
2017-07-24,0.8685
2017-07-25,7.7491
2017-07-26,-5.2511
2017-07-27,-2.8916
2017-07-28,-1.3648
2017-07-31,2.8931
2017-08-01,0.5379
2017-08-02,-1.1043
2017-08-03,-1.1166
2017-08-04,0.5019
2017-08-07,-0.2497
2017-08-08,-0.8761
2017-08-09,0.1263
2017-08-10,-1.5131999999999999
2017-08-11,-1.2804
2017-08-14,1.8157999999999999
2017-08-15,-0.1274
2017-08-16,-0.6378
2017-08-17,-1.2837
2017-08-18,-0.3901
2017-08-21,1.3054999999999999
2017-08-22,-0.1289
2017-08-23,-0.129
2017-08-24,0.5168
2017-08-25,0.8997
2017-08-28,0.5096
2017-08-29,-1.6477
2017-08-30,0.9021
2017-08-31,0.6386
2017-09-01,0.6345
2017-09-05,-2.2699
2017-09-06,-0.129
2017-09-07,-0.5168
2017-09-08,0.7792
2017-09-11,2.0619
2017-09-12,0.5051
2017-09-13,0.1256
2017-09-14,0.8783
2017-09-15,0.4975
2017-09-18,0.8663
2017-09-19,1.4724
2017-09-20,0.4837
2017-09-21,0.8424
2017-09-22,0.358
2017-09-25,-0.3567
2017-09-26,1.1933
2017-09-27,2.0047
2017-09-28,0.1156
2017-09-29,-0.5774
2017-10-02,0.1161
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,-1.9722
2017-10-09,-0.4734
2017-10-10,0.3567
2017-10-11,-0.1185
2017-10-12,-0.7117
2017-10-13,0.1195
2017-10-16,0.9547
2017-10-17,0.2364
2017-10-18,1.533
2017-10-19,0.3484
2017-10-20,0.5787
2017-10-23,-0.9206
2017-10-24,1.5099
2017-10-25,0.8009
2017-10-26,-5.5619
2017-10-27,2.7644
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,-0.2339
2017-11-02,0.8206
2017-11-03,-1.1163
2017-11-06,1.1862
2017-11-07,-1.8757000000000001
2017-11-08,3.3453
2017-11-09,1.5029
2017-11-10,-0.9112
2017-11-13,1.954
2017-11-14,0.451
2017-11-15,-0.8979
2017-11-16,0.6795
2017-11-17,0.4499
2017-11-20,2.9115
2017-11-21,2.0675
2017-11-22,0.0
2017-11-24,-0.1066
2017-11-27,0.2134
2017-11-28,0.1065
2017-11-29,0.9574
2017-11-30,0.9484
2017-12-01,0.0
2017-12-04,0.1044
2017-12-05,0.0
2017-12-06,-2.2941
2017-12-07,1.2807
2017-12-08,1.4752
2017-12-11,-0.8307
2017-12-12,1.466
2017-12-13,-0.6192
2017-12-14,-1.2461
2017-12-15,0.9464
2017-12-18,0.5208
2017-12-19,-1.1399
2017-12-20,0.5241
2017-12-21,2.6069
2017-12-22,0.6098
2017-12-26,0.6061
2017-12-27,-1.7067999999999999
2017-12-28,0.1021
2017-12-29,-1.0204
2018-01-02,1.134
2018-01-03,-2.0387
2018-01-04,0.8325
2018-01-05,0.2064
2018-01-08,0.103
2018-01-09,1.4403000000000001
2018-01-10,-0.8114
2018-01-11,1.4315
2018-01-12,1.3105
2018-01-16,-0.6965
2018-01-17,2.1042
2018-01-18,-0.7851
2018-01-19,2.0772
2018-01-22,-0.0969
2018-01-23,0.291
2018-01-24,-0.8704
2018-01-25,1.561
2018-01-26,-0.3842
2018-01-29,0.1929
2018-01-30,-1.9249
2018-01-31,1.472
2018-02-01,0.0967
2018-02-02,-1.7391
2018-02-05,-2.7532
2018-02-06,0.2022
2018-02-07,0.4036
2018-02-08,4.5226
2018-02-09,0.0962
2018-02-12,0.2882
2018-02-13,1.2452
2018-02-14,1.6082999999999998
2018-02-15,1.1173
2018-02-16,0.7735
2018-02-20,0.3791
2018-02-21,-0.9443
2018-02-22,-2.0972
2018-02-23,-0.2921
2018-02-26,0.3906
2018-02-27,-0.5837
2018-02-28,-0.6849
2018-03-01,0.5911
2018-03-02,0.1959
2018-03-05,0.8798
2018-03-06,0.6783
2018-03-07,0.1925
2018-03-08,-0.1921
2018-03-09,2.5023999999999997
2018-03-12,-0.5634
2018-03-13,-0.8499
2018-03-14,0.1905
2018-03-15,-0.1901
2018-03-16,1.2381
2018-03-19,-0.5644
2018-03-20,2.3652
2018-03-21,-0.1848
2018-03-22,-5.8333
2018-03-23,-4.9164
2018-03-26,2.999
2018-03-27,-1.3052000000000001
2018-03-28,1.4242
2018-03-29,2.006
2018-04-02,-1.6716
2018-04-03,1.5
2018-04-04,0.8867
2018-04-05,0.9766
2018-04-06,-2.3211
2018-04-09,0.8911
2018-04-10,1.5702
2018-04-11,0.4831
2018-04-12,1.4423
2018-04-13,-1.4218
2018-04-16,1.8269
2018-04-17,1.0387
2018-04-18,-0.3738
2018-04-19,0.8443
2018-04-20,0.3721
2018-04-23,0.1854
2018-04-24,1.9426
2018-04-25,-2.5408
2018-04-26,1.0242
2018-04-27,-1.3825
2018-04-30,0.5607
2018-05-01,0.1859
2018-05-02,-0.334
2018-05-03,1.4085
2018-05-04,1.5741
2018-05-07,0.5469
2018-05-08,0.816
2018-05-09,1.4388
2018-05-10,0.4433
2018-05-11,0.0883
2018-05-14,0.0
2018-05-15,1.7637
2018-05-16,1.3865
2018-05-17,-0.0855
2018-05-18,0.1711
2018-05-21,0.7686
2018-05-22,0.7627
2018-05-23,0.0841
2018-05-24,0.084
2018-05-25,0.5877
2018-05-29,-1.3356
2018-05-30,0.3384
2018-05-31,-0.0843
2018-06-01,0.7595
2018-06-04,2.4288
2018-06-05,0.8177
2018-06-06,1.8654
2018-06-07,0.0
2018-06-08,1.5924
2018-06-11,-1.0188
2018-06-12,0.2375
2018-06-13,1.3428
2018-06-14,0.8574
2018-06-15,1.932
2018-06-18,0.2274
2018-06-19,-0.1513
2018-06-20,1.4394
2018-06-21,-8.7379
2018-06-22,-0.982
2018-06-25,-1.3223
2018-06-26,1.005
2018-06-27,-2.1559
2018-06-28,0.0
2018-06-29,-0.5932
2018-07-02,0.8525
2018-07-03,0.0
2018-07-05,0.2536
2018-07-06,0.8432
2018-07-09,0.6689
2018-07-10,-1.5781
2018-07-11,0.4219
2018-07-12,-0.2521
2018-07-13,-0.674
2018-07-16,1.1874
2018-07-17,0.0838
2018-07-18,2.1776
2018-07-19,-1.3115
2018-07-20,2.0764
2018-07-23,1.7901
2018-07-24,1.8385
2018-07-25,0.0
2018-07-26,-0.5495
2018-07-27,-0.7893
2018-07-30,-1.8298
2018-07-31,3.0794
2018-08-01,0.1887
2018-08-02,-2.996
2018-08-03,-0.9182
2018-08-06,0.674
2018-08-07,-1.0042
2018-08-08,-1.1834
2018-08-09,-0.5133
2018-08-10,-0.7739
2018-08-13,-0.8666
2018-08-14,1.6608
2018-08-15,-1.3758
2018-08-16,1.3078
2018-08-17,-0.0861
2018-08-20,0.0861
2018-08-21,0.8606
2018-08-22,0.8532
2018-08-23,-1.9459
2018-08-24,1.0354
2018-08-27,1.0248
2018-08-28,-0.7608
2018-08-29,-1.0221
2018-08-30,-0.1721
2018-08-31,0.0862
2018-09-04,-0.0861
2018-09-05,-1.2069
2018-09-06,-0.7853
2018-09-07,-0.3518
2018-09-10,-0.6178
2018-09-11,0.7993
2018-09-12,-2.7313
2018-09-13,0.0906
2018-09-14,1.3575
2018-09-17,0.0893
2018-09-18,-1.1597
2018-09-19,0.5415
2018-09-20,2.1544
