ticker,AMBC US Equity
2013-09-23,-1.262
2013-09-24,0.0
2013-09-25,0.1534
2013-09-26,-0.5105
2013-09-27,-2.822
2013-09-30,-4.2239
2013-10-01,-3.3076
2013-10-02,1.2543
2013-10-03,-3.2658
2013-10-04,1.7462
2013-10-07,0.4577
2013-10-08,-4.7836
2013-10-09,-7.0574
2013-10-10,7.5933
2013-10-11,7.1172
2013-10-14,-1.0609
2013-10-15,-1.2415
2013-10-16,4.9143
2013-10-17,-0.817
2013-10-18,3.24
2013-10-21,-2.234
2013-10-22,4.5158000000000005
2013-10-23,1.1452
2013-10-24,6.0216
2013-10-25,0.3398
2013-10-28,0.387
2013-10-29,0.0
2013-10-30,-1.1566
2013-10-31,-1.5602
2013-11-01,3.0213
2013-11-04,0.0481
2013-11-05,-1.1052
2013-11-06,-0.6317
2013-11-07,-2.3472
2013-11-08,3.9059
2013-11-11,0.5783
2013-11-12,-1.0541
2013-11-13,1.6949
2013-11-14,3.0476
2013-11-15,4.1128
2013-11-18,-1.2428
2013-11-19,4.3596
2013-11-20,-1.5935000000000001
2013-11-21,1.1816
2013-11-22,0.3893
2013-11-25,1.2064
2013-11-26,-0.298
2013-11-27,0.6832
2013-11-29,0.2969
2013-12-02,0.0
2013-12-03,-2.3256
2013-12-04,3.3766
2013-12-05,-2.9732
2013-12-06,1.079
2013-12-09,-1.0248
2013-12-10,-2.8473
2013-12-11,-3.0195
2013-12-12,-2.0604
2013-12-13,-4.4413
2013-12-16,0.8317
2013-12-17,1.0674
2013-12-18,-0.7201
2013-12-19,1.0155
2013-12-20,-1.2446
2013-12-23,12.2152
2013-12-24,3.5853
2013-12-26,3.8782
2013-12-27,-0.8832
2013-12-30,-2.0656
2013-12-31,1.5715
2014-01-02,-0.855
2014-01-03,-0.616
2014-01-06,-0.9504
2014-01-07,-0.8761
2014-01-08,0.8418
2014-01-09,-0.793
2014-01-10,0.3786
2014-01-13,-1.7603
2014-01-14,1.8345
2014-01-15,-2.5555
2014-01-16,3.3964
2014-01-17,0.8732
2014-01-21,1.8549
2014-01-22,0.0
2014-01-23,-1.376
2014-01-24,-1.4772
2014-01-27,0.1666
2014-01-28,0.7069
2014-01-29,-2.0644
2014-01-30,-0.5481
2014-01-31,-0.6359
2014-02-03,-3.4556
2014-02-04,-1.0605
2014-02-05,4.2876
2014-02-06,-1.5417999999999998
2014-02-07,0.087
2014-02-10,1.7818
2014-02-11,2.6473
2014-02-12,2.9534000000000002
2014-02-13,1.7374
2014-02-14,1.3503
2014-02-18,1.7241
2014-02-19,0.3852
2014-02-20,-0.1919
2014-02-21,1.0765
2014-02-24,4.1461
2014-02-25,4.0175
2014-02-26,9.2697
2014-02-27,5.527
2014-02-28,5.2375
2014-03-03,-4.2245
2014-03-04,4.1994
2014-03-05,0.5509
2014-03-06,-0.5767
2014-03-07,-0.029
2014-03-10,-1.3925
2014-03-11,-7.6787
2014-03-12,2.7725
2014-03-13,-0.9612
2014-03-14,0.0
2014-03-17,0.9393
2014-03-18,1.5819
2014-03-19,0.2137
2014-03-20,-1.4321
2014-03-21,0.4328
2014-03-24,1.1388
2014-03-25,-0.3652
2014-03-26,-2.7795
2014-03-27,-2.5448
2014-03-28,-2.6435
2014-03-31,2.7483
2014-04-01,-0.0967
2014-04-02,-0.7097
2014-04-03,-0.0975
2014-04-04,-0.9106
2014-04-07,-3.6757
2014-04-08,-0.8859
2014-04-09,3.9189
2014-04-10,-4.6973
2014-04-11,-1.9438
2014-04-14,-0.6018
2014-04-15,1.3533
2014-04-16,1.0541
2014-04-17,0.2086
2014-04-21,-1.145
2014-04-22,12.2148
2014-04-23,-4.3165
2014-04-24,-0.0327
2014-04-25,-2.191
2014-04-28,-2.541
2014-04-29,2.1612
2014-04-30,1.3432
2014-05-01,-0.6958
2014-05-02,-0.0667
2014-05-05,-0.5342
2014-05-06,-1.2756
2014-05-07,0.68
2014-05-08,-0.2364
2014-05-09,0.8125
2014-05-12,0.4365
2014-05-13,0.0669
2014-05-14,-0.2339
2014-05-15,-1.9759
2014-05-16,0.8541
2014-05-19,-1.4905
2014-05-20,-1.685
2014-05-21,-1.3991
2014-05-22,-0.4612
2014-05-23,0.6415
2014-05-27,0.1771
2014-05-28,0.0353
2014-05-29,0.0
2014-05-30,-0.4594
2014-06-02,0.8875
2014-06-03,-0.5982
2014-06-04,0.708
2014-06-05,2.8471
2014-06-06,3.0417
2014-06-09,-0.8955
2014-06-10,-1.2718
2014-06-11,-1.7627000000000002
2014-06-12,-0.7937
2014-06-13,-3.8261
2014-06-16,-1.085
2014-06-17,3.9854000000000003
2014-06-18,0.7736
2014-06-19,-3.0356
2014-06-20,-0.5038
2014-06-23,-1.1935
2014-06-24,-1.9034
2014-06-25,0.4104
2014-06-26,0.4831
2014-06-27,0.7396
2014-06-30,0.257
2014-07-01,-2.4167
2014-07-02,-3.3771
2014-07-03,-2.2524
2014-07-07,-2.7414
2014-07-08,-1.7565
2014-07-09,-2.2869
2014-07-10,-1.4043
2014-07-11,-0.5179
2014-07-14,0.2169
2014-07-15,-2.8788
2014-07-16,2.1172
2014-07-17,0.2182
2014-07-18,4.6167
2014-07-21,0.2082
2014-07-22,-0.8725
2014-07-23,-0.461
2014-07-24,1.1789
2014-07-25,-1.1236
2014-07-28,-1.0101
2014-07-29,-0.8503
2014-07-30,-0.7719
2014-07-31,-2.0743
2014-08-01,0.3972
2014-08-04,0.8791
2014-08-05,-0.1743
2014-08-06,4.4959
2014-08-07,-2.548
2014-08-08,2.2718
2014-08-11,1.425
2014-08-12,-3.7603
2014-08-13,3.1344
2014-08-14,1.7902
2014-08-15,1.0225
2014-08-18,2.996
2014-08-19,-0.9434
2014-08-20,-1.0714
2014-08-21,-0.6418
2014-08-22,-0.4037
2014-08-25,-0.2027
2014-08-26,-1.3404
2014-08-27,1.7703
2014-08-28,-2.5484999999999998
2014-08-29,0.4566
2014-09-02,-1.1983
2014-09-03,-2.4676
2014-09-04,-1.2864
2014-09-05,-0.3041
2014-09-08,-0.7843
2014-09-09,-1.581
2014-09-10,0.6247
2014-09-11,1.8625
2014-09-12,-0.3918
2014-09-15,-1.3986
2014-09-16,0.133
2014-09-17,-0.1771
2014-09-18,0.4435
2014-09-19,0.0
2014-09-22,-1.5894
2014-09-23,-1.1216
2014-09-24,0.726
2014-09-25,-0.8108
2014-09-26,1.9074
2014-09-29,-0.8913
2014-09-30,-0.6295
2014-10-01,-1.6742
2014-10-02,-2.0709
2014-10-03,2.1617
2014-10-06,-2.7138999999999998
2014-10-07,-0.7092
2014-10-08,1.1905000000000001
2014-10-09,-5.0353
2014-10-10,-1.6848
2014-10-13,-1.6633
2014-10-14,1.0764
2014-10-15,-0.4057
2014-10-16,7.0265
2014-10-17,0.3806
2014-10-20,1.564
2014-10-21,1.9599
2014-10-22,-1.7391
2014-10-23,2.9343
2014-10-24,-1.2217
2014-10-27,-0.5497
2014-10-28,2.5334
2014-10-29,0.0898
2014-10-30,-1.7504
2014-10-31,4.5226
2014-11-03,-0.9178
2014-11-04,2.4702
2014-11-05,0.0861
2014-11-06,-0.9892
2014-11-07,1.8245
2014-11-10,-0.2986
2014-11-11,6.1617
2014-11-12,6.7715
2014-11-13,-1.0193
2014-11-14,0.9916
2014-11-17,-2.7946
2014-11-18,-0.3108
2014-11-19,-1.7537
2014-11-20,1.428
2014-11-21,0.2738
2014-11-24,-1.053
2014-11-25,-0.7883
2014-11-26,-0.9932
2014-11-28,-1.4445999999999999
2014-12-01,-1.3844
2014-12-02,1.0735
2014-12-03,1.5523
2014-12-04,-0.4425
2014-12-05,1.2121
2014-12-08,-0.1198
2014-12-09,-0.7994
2014-12-10,-3.6664
2014-12-11,0.5855
2014-12-12,-4.0333
2014-12-15,-2.4697
2014-12-16,-0.2221
2014-12-17,3.6064
2014-12-18,1.0743
2014-12-19,2.2109
2014-12-22,-0.4576
2014-12-23,2.3402
2014-12-24,-0.1225
2014-12-26,-0.9403
2014-12-29,0.6191
2014-12-30,1.0664
2014-12-31,-0.5682
2015-01-02,1.3061
2015-01-05,-1.1684
2015-01-06,0.3261
2015-01-07,2.6412
2015-01-08,3.3254
2015-01-09,-0.5364
2015-01-12,0.0
2015-01-13,0.6163
2015-01-14,-1.6461999999999999
2015-01-15,-0.3114
2015-01-16,3.9828
2015-01-20,0.2629
2015-01-21,0.9738
2015-01-22,1.9659
2015-01-23,-2.2554
2015-01-26,-0.9304
2015-01-27,-2.7047
2015-01-28,-3.5135
2015-01-29,1.3205
2015-01-30,-3.436
2015-02-02,4.8262
2015-02-03,0.5462
2015-02-04,-1.0865
2015-02-05,1.0592
2015-02-06,0.3494
2015-02-09,-1.2379
2015-02-10,-1.2926
2015-02-11,1.2698
2015-02-12,0.7837
2015-02-13,-0.1555
2015-02-17,-1.5966
2015-02-18,1.2268
2015-02-19,0.3909
2015-02-20,-1.0125
2015-02-23,-0.2754
2015-02-24,1.3412
2015-02-25,-2.2188
2015-02-26,0.3981
2015-02-27,-1.3085
2015-03-02,0.1607
2015-03-03,-1.083
2015-03-04,0.0
2015-03-05,1.4193
2015-03-06,-0.2799
2015-03-09,-1.0024
2015-03-10,-2.4301
2015-03-11,1.4529
2015-03-12,2.7414
2015-03-13,-0.9558
2015-03-16,0.2815
2015-03-17,1.3232
2015-03-18,2.1369
2015-03-19,0.0
2015-03-20,0.7361
2015-03-23,0.8462
2015-03-24,-0.4958
2015-03-25,-4.4845
2015-03-26,-0.2809
2015-03-27,-1.8511
2015-03-30,0.656
2015-03-31,-1.4257
2015-04-01,4.5455
2015-04-02,0.3162
2015-04-06,0.6304
2015-04-07,-1.0572
2015-04-08,-0.554
2015-04-09,0.3581
2015-04-10,1.1499
2015-04-13,-1.9992
2015-04-14,0.04
2015-04-15,-0.5998
2015-04-16,-0.2414
2015-04-17,-0.6048
2015-04-20,-1.1764999999999999
2015-04-21,-2.0936
2015-04-22,0.6289
2015-04-23,-0.6667
2015-04-24,0.2517
2015-04-27,0.0
2015-04-28,0.0418
2015-04-29,0.0836
2015-04-30,-3.8445
2015-05-01,0.3042
2015-05-04,-0.7799
2015-05-05,-4.1921
2015-05-06,2.3245
2015-05-07,0.4454
2015-05-08,0.8204
2015-05-11,0.066
2015-05-12,6.3736
2015-05-13,0.7025
2015-05-14,-0.2052
2015-05-15,4.1118
2015-05-18,-0.237
2015-05-19,-1.9794
2015-05-20,-3.1906
2015-05-21,-1.335
2015-05-22,0.296
2015-05-26,-0.8853
2015-05-27,1.1484
2015-05-28,0.2523
2015-05-29,-1.9295
2015-06-01,1.4542
2015-06-02,-0.5481
2015-06-03,1.0174
2015-06-04,-0.5875
2015-06-05,0.6332
2015-06-08,-2.2232
2015-06-09,-1.1154
2015-06-10,-0.3471
2015-06-11,1.7849
2015-06-12,-3.9778000000000002
2015-06-15,-0.9354
2015-06-16,-0.3147
2015-06-17,0.406
2015-06-18,2.7403
2015-06-19,1.0057
2015-06-22,2.9004
2015-06-23,0.5048
2015-06-24,-2.5952
2015-06-25,-4.2544
2015-06-26,0.4488
2015-06-29,-11.8856
2015-06-30,-15.6187
2015-07-01,-4.3870000000000005
2015-07-02,5.4054
2015-07-06,0.6559
2015-07-07,0.6517
2015-07-08,5.7681000000000004
2015-07-09,0.1113
2015-07-10,2.9461
2015-07-13,0.8639
2015-07-14,-0.0535
2015-07-15,1.1784
2015-07-16,-3.8645
2015-07-17,-1.8721999999999999
2015-07-20,-4.1526
2015-07-21,-0.2342
2015-07-22,-1.0563
2015-07-23,0.4745
2015-07-24,-1.7119
2015-07-27,-1.021
2015-07-28,0.8495
2015-07-29,0.6017
2015-07-30,-2.4522
2015-07-31,-1.6554
2015-08-03,-3.3666
2015-08-04,-1.2258
2015-08-05,-0.0653
2015-08-06,1.3072
2015-08-07,-3.2903000000000002
2015-08-10,3.4023
2015-08-11,10.645199999999999
2015-08-12,0.1166
2015-08-13,-2.9121
2015-08-14,0.7798
2015-08-17,-1.0119
2015-08-18,1.8641
2015-08-19,-5.7851
2015-08-20,-1.1905000000000001
2015-08-21,-1.078
2015-08-24,-2.6282
2015-08-25,0.4608
2015-08-26,1.9659
2015-08-27,2.635
2015-08-28,-2.2542
2015-08-31,4.0999
2015-09-01,-1.9077
2015-09-02,5.0188
2015-09-03,-0.8961
2015-09-04,-2.3508
2015-09-08,0.7407
2015-09-09,-1.8382
2015-09-10,2.8714
2015-09-11,-4.9757
2015-09-14,-2.3627000000000002
2015-09-15,-0.0654
2015-09-16,-0.8508
2015-09-17,-0.132
2015-09-18,-1.1236
2015-09-21,-0.6684
2015-09-22,-0.6729
2015-09-23,-0.813
2015-09-24,2.7321999999999997
2015-09-25,-0.133
2015-09-28,-4.3941
2015-09-29,0.5571
2015-09-30,0.2078
2015-10-01,-0.8293
2015-10-02,0.5575
2015-10-05,6.0291
2015-10-06,2.0261
2015-10-07,3.2671
2015-10-08,-0.062
2015-10-09,0.1862
2015-10-12,-2.2305
2015-10-13,-0.3169
2015-10-14,1.3986
2015-10-15,0.9404
2015-10-16,-0.6211
2015-10-19,0.5625
2015-10-20,2.1131
2015-10-21,-3.8344
2015-10-22,-4.2405
2015-10-23,-0.2644
2015-10-26,1.0603
2015-10-27,3.541
2015-10-28,4.5598
2015-10-29,-0.424
2015-10-30,-1.764
2015-11-02,0.9907
2015-11-03,0.3679
2015-11-04,0.1833
2015-11-05,2.1341
2015-11-06,1.9104
2015-11-09,-1.3474
2015-11-10,-4.9287
2015-11-11,-0.0625
2015-11-12,-7.0
2015-11-13,1.8145
2015-11-16,0.0
2015-11-17,-2.3762
2015-11-18,2.2989
2015-11-19,0.4627
2015-11-20,-1.3816
2015-11-23,2.9353
2015-11-24,4.9902999999999995
2015-11-25,4.1358
2015-11-27,-4.2087
2015-11-30,4.4554
2015-12-01,-3.1398
2015-12-02,-5.4434000000000005
2015-12-03,-2.0052
2015-12-04,-1.9142000000000001
2015-12-07,-4.4415
2015-12-08,-0.4225
2015-12-09,-1.6266
2015-12-10,-0.4313
2015-12-11,-0.0722
2015-12-14,-7.2254
2015-12-15,2.8816
2015-12-16,6.5859
2015-12-17,-1.5625
2015-12-18,3.824
2015-12-21,0.5559
2015-12-22,3.3172
2015-12-23,2.6756
2015-12-24,2.1498
2015-12-28,-6.8878
2015-12-29,2.5342000000000002
2015-12-30,-4.8764
2015-12-31,-1.0534
2016-01-04,-2.2711
2016-01-05,0.0726
2016-01-06,-0.8708
2016-01-07,-6.0761
2016-01-08,-1.7147000000000001
2016-01-11,2.2205
2016-01-12,-1.6292
2016-01-13,-2.0505
2016-01-14,3.1401
2016-01-15,2.9664
2016-01-19,-2.1986
2016-01-20,-3.1783
2016-01-21,-0.4003
2016-01-22,0.0
2016-01-25,-4.0193
2016-01-26,15.4941
2016-01-27,0.7977
2016-01-28,-2.518
2016-01-29,3.6162
2016-02-01,-1.0684
2016-02-02,-3.5997
2016-02-03,1.4937
2016-02-04,-0.0736
2016-02-05,1.1782
2016-02-08,-2.2561999999999998
2016-02-09,-4.6165
2016-02-10,-2.9664
2016-02-11,1.1263
2016-02-12,6.2053
2016-02-16,2.0225
2016-02-17,2.4963
2016-02-18,2.5788
2016-02-19,6.2151
2016-02-22,2.0381
2016-02-23,-4.0593
2016-02-24,1.8133
2016-02-25,-0.7256
2016-02-26,0.1329
2016-02-29,1.3271
2016-03-01,1.8336999999999999
2016-03-02,2.926
2016-03-03,2.468
2016-03-04,-0.6707
2016-03-07,0.4911
2016-03-08,-1.8937
2016-03-09,0.8095
2016-03-10,0.0618
2016-03-11,0.679
2016-03-14,-1.9007
2016-03-15,-2.625
2016-03-16,2.0539
2016-03-17,1.6352
2016-03-18,5.8168
2016-03-21,-3.8596
2016-03-22,-0.4866
2016-03-23,-4.7066
2016-03-24,0.6414
2016-03-28,0.1275
2016-03-29,-0.191
2016-03-30,2.4872
2016-03-31,-1.6801
2016-04-01,6.1392
2016-04-04,-4.4723
2016-04-05,-3.1211
2016-04-06,-4.317
2016-04-07,-1.8855
2016-04-08,3.9808
2016-04-11,0.0
2016-04-12,4.6865
2016-04-13,2.0177
2016-04-14,-0.1236
2016-04-15,0.0619
2016-04-18,1.7316
2016-04-19,-1.9453
2016-04-20,4.2157
2016-04-21,-2.0226
2016-04-22,2.5501
2016-04-25,-4.1445
2016-04-26,2.903
2016-04-27,-0.7203
2016-04-28,-2.8416
2016-04-29,0.9956
2016-05-02,1.0474
2016-05-03,-3.6585
2016-05-04,-1.3291
2016-05-05,0.8339
2016-05-06,-0.6361
2016-05-09,-0.3841
2016-05-10,3.0206
2016-05-11,-4.0549
2016-05-12,0.1951
2016-05-13,2.2713
2016-05-16,-2.2843
2016-05-17,0.0649
2016-05-18,3.05
2016-05-19,1.1335
2016-05-20,2.3661
2016-05-23,-1.5815000000000001
2016-05-24,1.9778
2016-05-25,0.1212
2016-05-26,-0.9685
2016-05-27,0.6112
2016-05-31,0.1823
2016-06-01,1.0309
2016-06-02,0.12
2016-06-03,-1.0791
2016-06-06,0.8485
2016-06-07,1.5625
2016-06-08,0.4142
2016-06-09,0.0589
2016-06-10,-3.1802
2016-06-13,-2.7372
2016-06-14,-2.1263
2016-06-15,0.639
2016-06-16,1.7778
2016-06-17,2.4953
2016-06-20,-3.1041
2016-06-21,-1.7588
2016-06-22,0.3836
2016-06-23,2.8025
2016-06-24,-5.3903
2016-06-27,-1.7027
2016-06-28,0.3997
2016-06-29,5.1095
2016-06-30,3.9141
2016-07-01,-0.3645
2016-07-05,-3.5366
2016-07-06,1.1378
2016-07-07,0.5
2016-07-08,3.4204
2016-07-11,0.7817
2016-07-12,2.7446
2016-07-13,0.1742
2016-07-14,1.2753999999999999
2016-07-15,0.8014
2016-07-18,2.7257
2016-07-19,-0.4975
2016-07-20,0.0556
2016-07-21,1.4436
2016-07-22,0.0
2016-07-25,-0.0547
2016-07-26,-0.2191
2016-07-27,0.6037
2016-07-28,-0.6001
2016-07-29,-0.2195
2016-08-01,-0.5501
2016-08-02,-1.1615
2016-08-03,2.0705
2016-08-04,-0.5482
2016-08-05,1.4333
2016-08-08,1.25
2016-08-09,3.0596
2016-08-10,-6.9792
2016-08-11,-0.5599
2016-08-12,0.8446
2016-08-15,0.1675
2016-08-16,0.5574
2016-08-17,-1.1641
2016-08-18,0.0
2016-08-19,-0.1122
2016-08-22,-0.0561
2016-08-23,0.618
2016-08-24,-0.2233
2016-08-25,0.056
2016-08-26,-1.0067
2016-08-29,1.4689
2016-08-30,1.6147
2016-08-31,-0.6027
2016-09-01,-0.1654
2016-09-02,0.6626
2016-09-06,0.2743
2016-09-07,2.8446
2016-09-08,0.3723
2016-09-09,-2.8087
2016-09-12,-0.7634
2016-09-13,-2.3077
2016-09-14,-0.0562
2016-09-15,1.2943
2016-09-16,-0.6111
2016-09-19,0.8944
2016-09-20,0.4986
2016-09-21,3.3627000000000002
2016-09-22,1.9733
2016-09-23,-1.9874
2016-09-26,-3.842
2016-09-27,0.2775
2016-09-28,2.435
2016-09-29,-2.107
2016-09-30,1.4901
2016-10-03,-0.6525
2016-10-04,2.682
2016-10-05,0.8529
2016-10-06,0.5285
2016-10-07,1.2618
2016-10-10,-0.0519
2016-10-11,-0.4675
2016-10-12,0.6785
2016-10-13,-1.2442
2016-10-14,0.6299
2016-10-17,0.6781
2016-10-18,-0.0518
2016-10-19,2.2291
2016-10-20,-0.6592
2016-10-21,-1.4803
2016-10-24,-1.0363
2016-10-25,-0.0524
2016-10-26,-1.4144
2016-10-27,0.0
2016-10-28,0.3719
2016-10-31,-2.3293
2016-11-01,-1.7886
2016-11-02,-0.8278
2016-11-03,-1.2243
2016-11-04,11.1549
2016-11-07,1.7233
2016-11-08,2.4913
2016-11-09,2.4307
2016-11-10,4.1291
2016-11-11,1.4129
2016-11-14,2.4718999999999998
2016-11-15,-0.9211
2016-11-16,1.4166
2016-11-17,1.1785
2016-11-18,0.4745
2016-11-21,-1.1164
2016-11-22,2.5185
2016-11-23,0.9318
2016-11-25,0.4196
2016-11-28,1.7969
2016-11-29,1.17
2016-11-30,-0.5884
2016-12-01,2.8776
2016-12-02,-3.3128
2016-12-05,2.6262
2016-12-06,2.1591
2016-12-07,1.7612999999999999
2016-12-08,2.3077
2016-12-09,0.5263
2016-12-12,0.1496
2016-12-13,-0.8215
2016-12-14,-2.2967
2016-12-15,0.0385
2016-12-16,0.1541
2016-12-19,-15.4231
2016-12-20,0.3638
2016-12-21,2.9452
2016-12-22,0.7923
2016-12-23,-0.3057
2016-12-27,-0.8322
2016-12-28,0.0
2016-12-29,0.0442
2016-12-30,-0.6623
2017-01-03,0.1778
2017-01-04,1.4641
2017-01-05,-1.8365
2017-01-06,-0.98
2017-01-09,-1.5744
2017-01-10,0.457
2017-01-11,1.3194
2017-01-12,-0.9879
2017-01-13,1.1791
2017-01-17,-1.8826
2017-01-18,2.1471
2017-01-19,-0.3131
2017-01-20,-0.314
2017-01-23,-0.36
2017-01-24,1.1292
2017-01-25,-1.7418
2017-01-26,-0.3182
2017-01-27,-1.0944
2017-01-30,-2.6279
2017-01-31,-0.947
2017-02-01,-0.3346
2017-02-02,0.4796
2017-02-03,-0.0477
2017-02-06,0.4776
2017-02-07,-2.2814
2017-02-08,2.0428
2017-02-09,1.7635999999999998
2017-02-10,-0.3747
2017-02-13,0.6582
2017-02-14,1.1677
2017-02-15,3.6934
2017-02-16,0.7569
2017-02-17,-0.5745
2017-02-21,-1.4222000000000001
2017-02-22,0.7665
2017-02-23,-0.179
2017-02-24,-1.5688
2017-02-27,0.2732
2017-02-28,0.3633
2017-03-01,-0.905
2017-03-02,2.0548
2017-03-03,0.3132
2017-03-06,-3.5236
2017-03-07,-1.2483
2017-03-08,-3.6985
2017-03-09,-2.0904
2017-03-10,-0.3476
2017-03-13,-0.847
2017-03-14,-0.402
2017-03-15,0.9586
2017-03-16,-0.8496
2017-03-17,-2.0161
2017-03-20,-4.1152
2017-03-21,-1.8239999999999998
2017-03-22,-1.9125999999999999
2017-03-23,-0.8914
2017-03-24,-0.3935
2017-03-27,0.0564
2017-03-28,0.846
2017-03-29,2.2931
2017-03-30,1.8589
2017-03-31,1.2346
2017-04-03,-1.1135
2017-04-04,0.8043
2017-04-05,-0.3723
2017-04-06,5.2322
2017-04-07,-2.4859999999999998
2017-04-10,2.0812
2017-04-11,0.6116
2017-04-12,0.0507
2017-04-13,-2.1772
2017-04-17,2.0704
2017-04-18,0.6592
2017-04-19,-0.7557
2017-04-20,-0.4061
2017-04-21,-1.0194
2017-04-24,1.7508
2017-04-25,0.1518
2017-04-26,0.6569
2017-04-27,-1.1546
2017-04-28,-1.3205
2017-05-01,-2.8821
2017-05-02,-0.424
2017-05-03,-1.9159000000000002
2017-05-04,-0.5426
2017-05-05,0.2728
2017-05-08,0.6529
2017-05-09,-0.7027
2017-05-10,-1.4698
2017-05-11,-4.1989
2017-05-12,-0.9227
2017-05-15,0.6985
2017-05-16,-2.2543
2017-05-17,-1.3601
2017-05-18,-3.1175
2017-05-19,2.0421
2017-05-22,0.9096
2017-05-23,1.0817
2017-05-24,1.7241
2017-05-25,0.526
2017-05-26,-0.2907
2017-05-30,-3.0321
2017-05-31,-0.6615
2017-06-01,2.8449999999999998
2017-06-02,-1.1772
2017-06-05,-2.5015
2017-06-06,-1.2217
2017-06-07,1.1132
2017-06-08,2.3853
2017-06-09,1.9116
2017-06-12,-1.1137
2017-06-13,-0.2371
2017-06-14,-2.3767
2017-06-15,-1.339
2017-06-16,-1.6038999999999999
2017-06-19,0.3135
2017-06-20,-0.9375
2017-06-21,2.082
2017-06-22,0.0618
2017-06-23,1.05
2017-06-26,2.445
2017-06-27,-0.0597
2017-06-28,1.4925
2017-06-29,4.5882
2017-06-30,-2.4184
2017-07-03,2.8818
2017-07-05,-1.2325
2017-07-06,-1.8718
2017-07-07,0.3468
2017-07-10,1.2097
2017-07-11,-1.1952
2017-07-12,0.3456
2017-07-13,0.3444
2017-07-14,2.0023
2017-07-17,1.0095
2017-07-18,-1.3326
2017-07-19,0.9567
2017-07-20,18.2832
2017-07-21,-4.9482
2017-07-24,0.6941
2017-07-25,0.4924
2017-07-26,-1.4209
2017-07-27,0.6958
2017-07-28,0.5923
2017-07-31,0.2453
2017-08-01,-0.7832
2017-08-02,-2.072
2017-08-03,-1.5617
2017-08-04,0.9212
2017-08-07,0.355
2017-08-08,-0.2021
2017-08-09,1.1139000000000001
2017-08-10,-1.5523
2017-08-11,-2.9502
2017-08-14,-1.0482
2017-08-15,-2.7013
2017-08-16,1.5787
2017-08-17,-2.5723000000000003
2017-08-18,0.0
2017-08-21,0.0
2017-08-22,0.8251
2017-08-23,0.6001
2017-08-24,-0.705
2017-08-25,0.2731
2017-08-28,-0.9259
2017-08-29,-0.4948
2017-08-30,0.884
2017-08-31,-0.3834
2017-09-01,1.1545
2017-09-05,-5.5978
2017-09-06,1.3817
2017-09-07,-1.0789
2017-09-08,1.2055
2017-09-11,2.4957
2017-09-12,0.332
2017-09-13,0.0
2017-09-14,-0.2206
2017-09-15,0.1106
2017-09-18,-1.0491
2017-09-19,-1.0603
2017-09-20,0.3948
2017-09-21,-2.809
2017-09-22,3.0058
2017-09-25,-0.8418
2017-09-26,-2.8297
2017-09-27,0.0582
