ticker,WORX US Equity
2017-03-02,2.6316
2017-03-03,-2.2436
2017-03-06,-8.5246
2017-03-07,-1.4337
2017-03-08,0.7273
2017-03-09,0.3655
2017-03-10,2.8731
2017-03-13,-2.4476
2017-03-14,-1.4337
2017-03-15,-5.45
2017-03-16,1.5335999999999999
2017-03-17,8.7121
2017-03-20,1.0453
2017-03-21,-1.7198
2017-03-22,-2.1096
2017-03-23,-0.3584
2017-03-24,0.7194
2017-03-27,-0.3571
2017-03-28,-5.0179
2017-03-29,2.2641999999999998
2017-03-30,-0.369
2017-03-31,-1.8519
2017-04-03,-0.7547
2017-04-04,-1.1407
2017-04-05,0.3846
2017-04-06,0.3831
2017-04-07,-0.7681
2017-04-10,-1.1491
2017-04-11,4.2802
2017-04-12,-4.8507
2017-04-13,-12.1569
2017-04-17,-3.5714
2017-04-18,-6.0185
2017-04-19,-10.8374
2017-04-20,-3.8674
2017-04-21,-2.8736
2017-04-24,-8.8757
2017-04-25,-9.0909
2017-04-26,10.0
2017-04-27,-9.0909
2017-04-28,-2.1429
2017-05-01,-12.4088
2017-05-02,13.3333
2017-05-03,8.8971
2017-05-04,18.8386
2017-05-05,-3.9773
2017-05-08,-5.9172
2017-05-09,-3.7736
2017-05-10,-1.25
2017-05-11,-4.691
2017-05-12,-7.0139
2017-05-15,-2.9126
2017-05-16,-3.5865
2017-05-17,-1.865
2017-05-18,-2.439
2017-05-19,4.1667
2017-05-22,2.4
2017-05-23,0.7813
2017-05-24,1.5504
2017-05-25,-5.7252
2017-05-26,2.1711
2017-05-30,-6.6026
2017-05-31,1.8244
2017-06-01,0.0
2017-06-02,4.1667
2017-06-05,-4.0
2017-06-06,2.5
2017-06-07,-7.5366
2017-06-08,0.721
2017-06-09,-0.5762
2017-06-12,-4.2936
2017-06-13,5.5046
2017-06-14,1.7391
2017-06-15,0.8547
2017-06-16,-1.6949
2017-06-19,0.8621
2017-06-20,-5.1282
2017-06-21,0.0
2017-06-22,-2.7027
2017-06-23,-5.5556
2017-06-26,-6.9902
2017-06-27,-1.9710999999999999
2017-06-28,-4.3011
2017-06-29,10.1124
2017-06-30,8.1633
2017-07-03,-6.6038
2017-07-05,3.0303
2017-07-06,6.8627
2017-07-07,-6.422
2017-07-10,1.9607999999999999
2017-07-11,-0.9615
2017-07-12,0.0
2017-07-13,1.9417
2017-07-14,-1.9048
2017-07-17,-1.9417
2017-07-18,0.0
2017-07-19,0.9901
2017-07-20,-2.9412000000000003
2017-07-21,0.0
2017-07-24,-0.202
2017-07-25,6.2753
2017-07-26,3.8095
2017-07-27,0.0
2017-07-28,-11.9174
2017-07-31,11.4467
2017-08-01,5.5981
2017-08-02,-3.5313
2017-08-03,0.0
2017-08-04,-1.8349
2017-08-07,6.5421
2017-08-08,10.526299999999999
2017-08-09,3.1746
2017-08-10,-7.6923
2017-08-11,-1.925
2017-08-14,13.8584
2017-08-15,-2.2388
2017-08-16,0.0
2017-08-17,-2.2901
2017-08-18,1.5625
2017-08-21,5.1385
2017-08-22,0.2414
2017-08-23,0.7226
2017-08-24,17.3913
2017-08-25,-6.7901
2017-08-28,-3.9735
2017-08-29,2.7586
2017-08-30,-2.0134
2017-08-31,-0.6849
2017-09-01,-4.1379
2017-09-05,-4.3165
2017-09-06,-6.015
2017-09-07,3.2
2017-09-08,-2.3256
2017-09-11,-0.7937
2017-09-12,0.8
2017-09-13,0.7937
2017-09-14,-1.5748
2017-09-15,1.6
2017-09-18,-7.0866
2017-09-19,-0.8475
2017-09-20,-2.5641
2017-09-21,-0.8772
2017-09-22,2.6549
2017-09-25,-2.5862
2017-09-26,9.7345
2017-09-27,3.2258
2017-09-28,87.5
2017-09-29,-8.4917
2017-10-02,-6.657
2017-10-03,-5.3659
2017-10-04,-12.3711
2017-10-05,5.8824
2017-10-06,-12.7778
2017-10-09,-0.6369
2017-10-10,13.461500000000001
2017-10-11,10.7345
2017-10-12,-9.1837
2017-10-13,-4.4888
2017-10-16,0.7882
2017-10-17,0.3852
2017-10-18,4.6451
2017-10-19,-4.4444
2017-10-20,-2.907
2017-10-23,-0.5988
2017-10-24,-3.9217
2017-10-25,4.6962
2017-10-26,-2.9824
2017-10-27,2.4691
2017-10-30,-2.3675
2017-10-31,-0.216
2017-11-01,-2.2384
2017-11-02,-0.6958
2017-11-03,-1.2803
2017-11-06,1.9421
2017-11-07,3.1646
2017-11-08,-3.0675
2017-11-09,0.6203
2017-11-10,0.6416
2017-11-13,-1.25
2017-11-14,0.6329
2017-11-15,-5.6541
2017-11-16,5.3263
2017-11-17,0.6329
2017-11-20,-2.5220000000000002
2017-11-21,-5.1552
2017-11-22,3.2381
2017-11-24,1.476
2017-11-27,-2.5909
2017-11-28,-2.6732
2017-11-29,-0.6849
2017-11-30,-2.7586
2017-12-01,2.1277
2017-12-04,6.25
2017-12-05,1.3072
2017-12-06,-2.5806
2017-12-07,1.3245
2017-12-08,-2.6209
2017-12-11,-0.6645
2017-12-12,-0.6757
2017-12-13,-1.3605
2017-12-14,0.6897
2017-12-15,2.7397
2017-12-18,-5.9933
2017-12-19,1.4112
2017-12-20,-2.0979
2017-12-21,-7.1429
2017-12-22,-7.6923
2017-12-26,0.0
2017-12-27,2.4167
2017-12-28,-2.3596
2017-12-29,-3.3333
2018-01-02,7.7586
2018-01-03,10.4
2018-01-04,5.7971
2018-01-05,2.7397
2018-01-08,-4.6667
2018-01-09,-40.5594
2018-01-10,-0.5882
2018-01-11,-1.7751000000000001
2018-01-12,0.0
2018-01-16,4.8193
2018-01-17,1.1494
2018-01-18,-1.1364
2018-01-19,1.1494
2018-01-22,-2.2727
2018-01-23,-3.1395
2018-01-24,-0.7323
2018-01-25,0.1209
2018-01-26,0.2537
2018-01-29,3.6024000000000003
2018-01-30,-1.6165
2018-01-31,-0.0473
2018-02-01,-2.2824
2018-02-02,-10.4441
2018-02-05,-1.3378
2018-02-06,0.6711
2018-02-07,-7.483
2018-02-08,-3.6765
2018-02-09,-3.8167999999999997
2018-02-12,-3.1746
2018-02-13,9.0164
2018-02-14,2.2556
2018-02-15,0.1471
2018-02-16,-1.6153
2018-02-20,-0.0149
2018-02-21,2.2839
2018-02-22,-5.1372
2018-02-23,1.5385
2018-02-26,-6.0606
2018-02-27,-3.2258
2018-02-28,-2.8333
2018-03-01,-2.916
2018-03-02,0.7067
2018-03-05,-0.7018
2018-03-06,-0.7067
2018-03-07,-0.3559
2018-03-08,-3.5714
2018-03-09,-1.8519
2018-03-12,3.7736
2018-03-13,21.8545
2018-03-14,-3.014
2018-03-15,-4.6154
2018-03-16,0.0
2018-03-19,-6.7742
2018-03-20,-3.4602
2018-03-21,-2.1326
2018-03-22,-2.7632
2018-03-23,-0.3974
2018-03-26,-9.2456
2018-03-27,-4.1667
2018-03-28,-2.8261
2018-03-29,1.7896999999999998
2018-04-02,3.8462
2018-04-03,5.7989
2018-04-04,-3.9608
2018-04-05,5.9988
2018-04-06,-3.7532
2018-04-09,-4.1037
2018-04-10,-3.0232
2018-04-11,1.2294
2018-04-12,-2.4073
2018-04-13,-0.2
2018-04-16,-5.255
2018-04-17,3.9483
2018-04-18,-5.0418
2018-04-19,-0.1429
2018-04-20,-7.0339
2018-04-23,-1.2567
2018-04-24,-9.0909
2018-04-25,-3.4
2018-04-26,-8.1928
2018-04-27,2.1263
2018-04-30,9.1483
2018-05-01,11.8497
2018-05-02,8.1654
2018-05-03,-4.1806
2018-05-04,-0.2742
2018-05-07,-2.55
2018-05-08,-0.0747
2018-05-09,-0.4131
2018-05-10,-0.9539
2018-05-11,-8.9016
2018-05-14,4.6906
2018-05-15,3.6797
2018-05-16,-2.3164
2018-05-17,0.0269
2018-05-18,1.0237
2018-05-21,65.6267
2018-05-22,-19.4977
2018-05-23,-8.0
2018-05-24,-4.3478
2018-05-25,9.0909
2018-05-29,-8.3333
2018-05-30,-2.5682
2018-05-31,-14.8822
2018-06-01,-2.1376
2018-06-04,0.8121
2018-06-05,0.8333
2018-06-06,-4.9587
2018-06-07,2.4928
2018-06-08,7.4661
2018-06-11,-3.8142
2018-06-12,-4.1603
2018-06-13,4.1679
2018-06-14,-5.0288
2018-06-15,-0.7358
2018-06-18,-2.8487999999999998
2018-06-19,-2.6032
2018-06-20,3.3794
2018-06-21,0.951
2018-06-22,0.0883
2018-06-25,-6.4706
2018-06-26,-0.8113
2018-06-27,-1.7183000000000002
2018-06-28,22.9032
2018-06-29,-12.7559
2018-07-02,-4.9037
2018-07-03,-3.8912
2018-07-05,1.3825
2018-07-06,-2.2727
2018-07-09,17.2458
2018-07-10,-9.750399999999999
2018-07-11,0.7849
2018-07-12,-3.4268
2018-07-13,3.0323
2018-07-16,-10.9894
2018-07-17,-31.0939
2018-07-18,4.5431
2018-07-19,2.5391
2018-07-20,-3.7619
2018-07-23,3.1836
2018-07-24,-1.4549
2018-07-25,-2.6764
2018-07-26,-2.3449999999999998
2018-07-27,7.4702
2018-07-30,-6.8304
2018-07-31,-5.4013
2018-08-01,-5.4903
2018-08-02,0.0898
2018-08-03,-2.8571
2018-08-06,-5.0782
2018-08-07,8.0766
2018-08-08,-2.7724
2018-08-09,0.6694
2018-08-10,1.7574999999999998
2018-08-13,-3.8571999999999997
2018-08-14,1.8563
2018-08-15,-4.5991
2018-08-16,19.487
2018-08-17,-2.0113
2018-08-20,-2.5263
2018-08-21,1.7819
2018-08-22,6.0477
2018-08-23,-2.3762
2018-08-24,115.2191
2018-08-27,-13.3333
2018-08-28,0.2747
2018-08-29,-6.8493
2018-08-30,-5.5588
2018-08-31,-6.5712
2018-09-04,-9.1667
2018-09-05,-2.6789
2018-09-06,24.1704
2018-09-07,-5.375
2018-09-10,-12.9012
2018-09-11,32.2771
2018-09-12,-10.8635
2018-09-13,-1.7812000000000001
2018-09-14,-7.7315000000000005
2018-09-17,-0.1034
2018-09-18,-0.6213
2018-09-19,-1.181
2018-09-20,0.2109
2018-09-21,-7.4009
2018-09-24,2.2727
2018-09-25,14.7778
2018-09-26,-8.1639
2018-09-27,-5.4814
2018-09-28,-0.9294
2018-10-01,3.5647
2018-10-02,-2.6087
2018-10-03,0.4464
2018-10-04,5.8148
2018-10-05,31.6066
2018-10-08,-12.234
2018-10-09,0.0
2018-10-10,-9.0909
2018-10-11,-8.2667
2018-10-12,3.2702999999999998
2018-10-15,-0.0704
2018-10-16,-0.5282
2018-10-17,-1.0619
2018-10-18,25.2236
2018-10-19,-14.2857
2018-10-22,-3.3333
2018-10-23,-4.2414
2018-10-24,-1.8005
2018-10-25,2.6769
2018-10-26,-1.7143000000000002
2018-10-29,-0.0727
2018-10-30,-1.9273
2018-10-31,1.9651
2018-11-01,0.4
2018-11-02,-0.3984
2018-11-05,-0.6909
2018-11-06,15.3424
2018-11-07,11.0159
2018-11-08,-13.0969
2018-11-09,-3.3893
2018-11-12,-4.9387
2018-11-13,2.5080999999999998
2018-11-14,-2.0972
2018-11-15,-0.4641
2018-11-16,1.7934
2018-11-19,-2.5722
2018-11-20,-0.8105
2018-11-21,-3.7406
2018-11-23,2.3106
2018-11-26,-0.4073
2018-11-27,-2.2677
2018-11-28,0.3659
2018-11-29,-7.5274
2018-11-30,2.459
2018-12-03,-0.92
2018-12-04,-6.3383
2018-12-06,-0.8621
2018-12-07,-4.3478
2018-12-10,0.0
2018-12-11,-5.4545
2018-12-12,0.0481
2018-12-13,-8.3133
2018-12-14,1.8401
2018-12-17,3.4285
2018-12-18,-9.9382
2018-12-19,4.7696
2018-12-20,10.7402
2018-12-21,-4.7619
2018-12-24,-14.0
2018-12-26,-4.6512
2018-12-27,2.1341
2018-12-28,0.7701
2018-12-31,-4.082
2019-01-02,14.3298
2019-01-03,-5.6726
2019-01-04,0.2864
2019-01-07,10.2227
2019-01-08,4.5078
2019-01-09,2.9747
2019-01-10,-4.7665
2019-01-11,3.4884
2019-01-14,-11.0894
2019-01-15,-1.0989
2019-01-16,2.0556
2019-01-17,-2.0142
2019-01-18,8.1667
2019-01-22,-7.5501000000000005
2019-01-23,-2.0
2019-01-24,-2.0975
2019-01-25,-1.5634000000000001
2019-01-28,1.7647
2019-01-29,3.1792
2019-01-30,61.6246
2019-01-31,-23.7088
2019-02-01,5.1795
2019-02-04,-15.8804
2019-02-05,94.0541
2019-02-06,-2.507
2019-02-07,-21.4286
2019-02-08,-10.0
2019-02-11,19.1919
2019-02-12,20.339
2019-02-13,-8.5915
2019-02-14,-7.8582
2019-02-15,-3.1773
2019-02-19,-2.7634
2019-02-20,10.1243
2019-02-21,-9.0323
2019-02-22,-0.7092
2019-02-25,4.2857
2019-02-26,-3.9384
2019-02-27,-4.4563
2019-02-28,-2.0522
2019-03-01,0.9524
2019-03-04,-7.5472
2019-03-05,5.9184
2019-03-06,-0.9634
2019-03-07,15.9533
2019-03-08,13.255
2019-03-11,8.7407
2019-03-12,-5.3134
2019-03-13,3.741
2019-03-14,-0.4161
2019-03-15,1.2535
2019-03-18,6.4649
2019-03-19,-4.9096
2019-03-20,3.2609
2019-03-21,-5.3947
2019-03-22,4.1725
2019-03-25,-2.8037
2019-03-26,-2.4725
2019-03-27,0.1408
2019-03-28,1.2658
2019-03-29,-0.8333
2019-04-01,-0.9804
2019-04-02,-2.4752
2019-04-03,-0.7977
2019-04-04,6.4327
2019-04-05,4.9451
2019-04-08,0.6545
2019-04-09,-5.7217
2019-04-10,3.8621
2019-04-11,-2.5232
2019-04-12,-0.545
2019-04-15,2.7397
2019-04-16,0.6667
2019-04-17,-4.3709
2019-04-18,3.0471
2019-04-22,1.7473
2019-04-23,-7.5297
2019-04-24,5.2857
2019-04-25,-5.0204
2019-04-26,-4.2857
2019-04-29,-2.6866
2019-04-30,4.2945
2019-05-01,-6.0294
2019-05-02,-10.0156
2019-05-03,9.3913
2019-05-06,1.0636
2019-05-07,-6.8728
2019-05-08,-3.7161999999999997
2019-05-09,4.0351
2019-05-10,0.5059
2019-05-13,10.2349
2019-05-14,-11.2633
2019-05-15,-0.3431
2019-05-16,11.0155
2019-05-17,-4.6512
2019-05-20,-5.6911000000000005
2019-05-21,0.0
2019-05-22,0.0
2019-05-23,0.0
2019-05-24,-1.7241
2019-05-28,-7.8947
2019-05-29,-6.6667
2019-05-30,4.0816
2019-05-31,-2.9412000000000003
2019-06-03,-13.8525
2019-06-04,50.5523
2019-06-05,-4.2056000000000004
2019-06-06,-5.6911000000000005
2019-06-07,2.069
2019-06-10,-4.8986
2019-06-11,-2.7885999999999997
2019-06-12,-2.4301
2019-06-13,0.3745
2019-06-14,-2.7984999999999998
2019-06-17,2.8791
2019-06-18,-3.9179
2019-06-19,1.165
2019-06-20,0.0
2019-06-21,13.2438
2019-06-24,-11.1864
2019-06-25,0.3817
2019-06-26,-0.3802
2019-06-27,0.9542
2019-06-28,12.0983
2019-07-01,-9.9494
2019-07-02,-2.0599
2019-07-03,-1.5295999999999998
2019-07-05,-0.1942
2019-07-08,-4.0856
2019-07-09,0.8114
2019-07-10,0.9256
2019-07-11,-2.9107
2019-07-12,-8.0082
2019-07-15,-18.5268
2019-07-16,3.5616
2019-07-17,2.3810000000000002
2019-07-18,-0.5168
2019-07-19,3.8961
2019-07-22,-6.0
2019-07-23,2.6596
2019-07-24,0.0
2019-07-25,-6.7358
2019-07-26,1.3889
2019-07-29,7.726
2019-07-30,-5.6841
2019-07-31,3.8156
2019-08-01,-10.1299
2019-08-02,-4.9133
2019-08-05,1.8237
2019-08-06,3.2836
2019-08-07,-9.2486
2019-08-08,-2.8631
2019-08-09,-0.3311
2019-08-12,-9.2072
2019-08-13,-12.322
2019-08-14,-12.3967
2019-08-15,-0.9434
2019-08-16,-2.3810000000000002
2019-08-19,4.878
2019-08-20,73.4884
2019-08-21,-8.8472
2019-08-22,10.5882
2019-08-23,-6.9149
2019-08-26,1.8571
2019-08-27,-5.4698
2019-08-28,1.1869
2019-08-29,-2.0528
2019-08-30,2.6946
2019-09-03,-4.6647
2019-09-04,4.2813
2019-09-05,-2.346
2019-09-06,0.3003
2019-09-09,-2.9939999999999998
2019-09-10,9.5679
2019-09-11,1.6901000000000002
2019-09-12,10.7064
2019-09-13,-0.6631
2019-09-16,5.5416
2019-09-17,-5.2506
2019-09-18,-6.0453
2019-09-19,7.2386
2019-09-20,-11.25
2019-09-23,-8.4507
2019-09-24,-15.0769
2019-09-25,3.9855
2019-09-26,-7.1429
2019-09-27,6.9418
2019-09-30,-15.7895
2019-10-01,2.5
2019-10-02,-7.3171
2019-10-03,0.4386
2019-10-04,0.8734
2019-10-07,0.4329
2019-10-08,-5.1724
2019-10-09,4.5455
2019-10-10,-3.4783
2019-10-11,-0.4505
2019-10-14,11.7647
2019-10-15,3.2389
2019-10-16,18.0392
2019-10-17,6.3123000000000005
2019-10-18,5.0
2019-10-21,-12.5
2019-10-22,10.5442
2019-10-23,0.0
2019-10-24,5.2308
2019-10-25,-4.9708
2019-10-28,0.3077
2019-10-29,1.3804
2019-10-30,-8.6233
2019-10-31,-2.3179
2019-11-01,2.0339
2019-11-04,14.2857
2019-11-05,-5.5233
2019-11-06,-4.6154
2019-11-07,-6.7742
2019-11-08,6.2284
2019-11-11,-4.886
2019-11-12,1.0274
2019-11-13,-2.0339
2019-11-14,10.7266
2019-11-15,-8.75
2019-11-18,-2.3973
2019-11-19,2.4561
2019-11-20,0.3425
2019-11-21,-4.4369
2019-11-22,1.25
2019-11-25,-5.8201
2019-11-26,-1.1236
2019-11-27,7.9545
2019-11-29,-1.7544
2019-12-02,-6.6071
2019-12-03,3.2505
2019-12-04,-2.5926
2019-12-05,2.6616
2019-12-06,5.5556
2019-12-09,0.0
2019-12-10,1.4035
2019-12-11,10.7266
2019-12-12,-3.75
2019-12-13,3.8961
2019-12-16,-3.75
2019-12-17,2.5974
2019-12-18,0.0
2019-12-19,-0.3165
2019-12-20,0.9524
2019-12-23,-10.0629
2019-12-24,2.7972
2019-12-26,-2.7211
2019-12-27,0.0
2019-12-30,-3.4965
2019-12-31,3.9855
2020-01-02,1.7770000000000001
2020-01-03,-0.7189
2020-01-06,0.6897
2020-01-07,6.1678
2020-01-08,-4.8418
2020-01-09,2.7119
2020-01-10,3.6304
2020-01-13,-6.051
2020-01-14,-1.0169
2020-01-15,0.3425
2020-01-16,1.7065000000000001
2020-01-17,-2.0134
2020-01-21,3.7671
2020-01-22,-3.6304
2020-01-23,-1.3699
2020-01-24,-5.2083
2020-01-27,-13.5531
2020-01-28,13.5593
2020-01-29,-4.8507
2020-01-30,-5.4902
2020-01-31,0.8299
2020-02-03,-9.0535
2020-02-04,0.4525
2020-02-05,-9.009
2020-02-06,3.9604
2020-02-07,-4.7619
2020-02-10,5.0
2020-02-11,14.7619
2020-02-12,2.0747
2020-02-13,-12.6016
2020-02-14,7.4419
2020-02-18,5.6277
2020-02-19,2.8689
2020-02-20,0.3984
2020-02-21,0.7937
2020-02-24,-2.3622
2020-02-25,0.0
2020-02-26,-3.629
2020-02-27,-1.6736
2020-02-28,6.8085
2020-03-02,-9.5618
2020-03-03,-5.0661
2020-03-04,17.8654
2020-03-05,-6.6929
2020-03-06,-7.5949
2020-03-09,-3.653
2020-03-10,9.4787
2020-03-11,-0.6494
2020-03-12,5.4466
2020-03-13,-9.9174
2020-03-16,-28.8991
2020-03-17,0.6452
2020-03-18,2.5641
2020-03-19,11.5625
2020-03-20,34.4538
2020-03-23,-2.0833
2020-03-24,-9.3617
2020-03-25,-0.939
2020-03-26,7.5829
2020-03-27,-6.1674
2020-03-30,6.5728
2020-03-31,-0.8811
2020-04-01,4.4444
2020-04-02,-11.0638
2020-04-03,2.8708
2020-04-06,-0.9302
2020-04-07,1.4085
2020-04-08,9.7222
2020-04-09,-5.0633
2020-04-13,434.2222
2020-04-14,-29.7005
2020-04-15,-17.8698
2020-04-16,0.1441
2020-04-17,-3.3094
2020-04-20,-8.482099999999999
2020-04-21,-6.4228
