ticker,AGSO US Equity
2008-05-09,0.0
2008-05-12,0.0
2008-05-14,-36.0
2008-05-15,31.25
2008-05-16,0.0
2008-05-19,0.0
2008-05-21,0.0
2008-05-22,-4.7619
2008-05-27,0.0
2008-05-28,0.0
2008-05-29,25.0
2008-05-30,-4.0
2008-06-03,4.1667
2008-06-04,-20.0
2008-06-05,20.0
2008-06-09,0.0
2008-06-10,-37.5
2008-06-11,33.3333
2008-06-16,-25.0
2008-06-17,33.3333
2008-06-23,-20.0
2008-06-25,50.0
2008-06-26,0.0
2008-06-27,4.1667
2008-06-30,-8.0
2008-07-01,0.0
2008-07-02,-13.0435
2008-07-03,10.0
2008-07-07,0.0
2008-07-08,-45.4545
2008-07-09,-8.3333
2008-07-10,54.5455
2008-07-11,-29.4118
2008-07-14,8.3333
2008-07-18,0.0
2008-07-21,-30.7692
2008-07-23,44.4444
2008-07-24,-30.7692
2008-07-25,44.4444
2008-07-28,-3.8462
2008-07-29,-16.0
2008-08-07,-33.3333
2008-08-08,14.2857
2008-08-11,0.0
2008-08-12,-37.5
2008-08-13,120.0
2008-08-14,0.0
2008-08-15,-9.0909
2008-08-18,0.0
2008-08-19,0.0
2008-08-21,-10.0
2008-08-25,0.0
2008-08-26,-33.3333
2008-08-28,0.0
2008-08-29,-33.3333
2008-09-08,50.0
2008-09-12,0.0
2008-09-23,-33.3333
2008-09-24,-25.0
2008-09-25,100.0
2008-09-26,0.0
2008-10-02,-50.0
2008-10-06,0.0
2008-10-10,0.0
2008-10-13,0.0
2008-10-16,0.0
2008-10-20,33.3333
2008-10-23,-50.0
2008-10-31,-35.0
2008-11-06,-23.0769
2008-11-11,0.0
2008-11-12,0.0
2008-11-14,200.0
2008-11-24,-66.6667
2008-12-08,-60.0
2008-12-09,0.0
2008-12-23,0.0
2008-12-29,25.0
2008-12-30,-20.0
2009-01-06,0.0
2009-01-12,0.0
2009-01-30,225.0
2009-03-12,-61.5385
2009-03-13,100.0
2009-03-17,0.0
2009-03-25,-50.0
2009-07-23,40.0
2009-08-03,0.0
2009-08-21,0.0
2009-09-17,0.0
2009-09-18,0.0
2009-09-21,0.0
2009-10-14,0.0
2009-11-09,-71.4286
2009-11-16,50.0
2009-11-18,0.0
2009-11-23,0.0
2009-12-09,0.0
2009-12-11,400.0
2009-12-15,-33.3333
2009-12-16,-10.0
2010-01-20,-77.7778
2010-02-18,56.0
2010-02-24,7.6923
2010-03-05,-7.1429
2010-03-11,28.2051
2010-03-12,0.0
2010-05-25,0.0
2010-06-15,30.0
2010-07-12,0.0
2010-07-19,-7.6923
2010-07-26,8.3333
2010-07-27,6.1538
2010-07-28,1.4493
2010-07-29,2.8571
2010-07-30,8.3333
2010-08-02,3.8462
2010-08-03,0.0
2010-08-04,-6.1728
2010-08-05,-6.5789
2010-08-06,12.6761
2010-08-09,-1.25
2010-08-10,-11.3924
2010-08-11,0.0
2010-08-13,-7.1429
2010-08-16,7.6923
2010-08-17,-7.1429
2010-08-18,0.0
2010-08-20,-21.5385
2010-08-23,0.0
2010-08-24,-21.5686
2010-08-25,0.0
2010-08-26,57.5
2010-08-27,6.3492
2010-08-30,-23.8806
2010-08-31,17.647100000000002
2010-09-01,8.3333
2010-09-02,0.0
2010-09-03,-23.0769
2010-09-07,20.0
2010-09-08,16.6667
2010-09-09,0.0
2010-09-10,0.0
2010-09-13,0.0
2010-09-14,-7.1429
2010-09-15,7.6923
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,7.1429
2010-09-21,-4.0
2010-09-22,4.1667
2010-09-23,0.0
2010-09-24,0.0
2010-09-27,1.3333
2010-09-28,-1.3158
2010-09-29,-8.0
2010-09-30,1.4493
2010-10-01,0.0
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,0.0
2010-10-07,-7.1429
2010-10-08,-7.6923
2010-10-11,16.6667
2010-10-12,-4.2857
2010-10-13,4.4776
2010-10-14,0.0
2010-10-15,5.7143
2010-10-18,-5.4054
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,0.0
2010-10-22,-11.4286
2010-10-25,-4.8387
2010-10-26,-6.7797
2010-10-27,-9.0909
2010-10-28,0.0
2010-10-29,-18.0
2010-11-01,24.3902
2010-11-02,-29.4118
2010-11-03,0.0
2010-11-04,5.5556
2010-11-05,2.6316
2010-11-08,7.6923
2010-11-09,16.6667
2010-11-11,2.0408
2010-11-12,0.0
2010-11-15,20.0
2010-11-16,-25.0
2010-11-17,44.4444
2010-11-18,0.0
2010-11-19,0.0
2010-11-22,0.0
2010-11-23,-15.3846
2010-11-24,9.0909
2010-11-29,-18.3333
2010-11-30,-2.0408
2010-12-01,-2.0833
2010-12-02,2.1277
2010-12-03,-6.25
2010-12-06,0.0
2010-12-16,6.6667
2010-12-17,0.0
2010-12-22,0.0
2010-12-27,0.0
2010-12-29,0.0
2011-01-13,-20.8333
2011-01-14,-18.4211
2011-01-18,54.8387
2011-01-19,-20.8333
2011-01-21,-13.1579
2011-01-24,36.3636
2011-01-26,-24.4444
2011-01-31,0.0
2011-02-01,2.9412000000000003
2011-02-02,37.1429
2011-02-03,-27.0833
2011-02-04,37.1429
2011-02-09,-16.6667
2011-02-10,20.0
2011-02-11,0.0
2011-02-14,4.1667
2011-02-16,0.0
2011-02-17,0.0
2011-02-18,0.0
2011-02-22,0.0
2011-02-28,10.0
2011-03-02,-24.3636
2011-03-03,20.1923
2011-03-04,0.0
2011-03-07,-24.0
2011-03-09,31.5789
2011-03-10,10.0
2011-03-14,-36.3636
2011-03-15,2.8571
2011-03-17,25.0
2011-03-23,-11.1111
2011-03-24,22.5
2011-03-25,-20.4082
2011-03-28,-5.1282
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,8.1081
2011-04-01,-22.5
2011-04-04,0.0
2011-04-05,-3.2258
2011-04-08,-6.6667
2011-04-11,7.1429
2011-04-14,0.0
2011-04-15,0.0
2011-04-18,0.0
2011-04-19,-6.6667
2011-04-20,25.0
2011-04-21,-25.7143
2011-04-25,53.8462
2011-04-26,0.0
2011-04-27,-2.5
2011-04-28,-23.0769
2011-04-29,-3.3333
2011-05-02,13.7931
2011-05-03,-12.1212
2011-05-04,3.4483
2011-05-05,0.0
2011-05-06,33.3333
2011-05-09,-25.0
2011-05-12,10.0
2011-05-13,0.0
2011-05-17,51.5152
2011-05-18,-32.0
2011-05-19,-11.7647
2011-05-20,0.0
2011-05-23,10.0
2011-05-24,3.0303
2011-05-25,-4.4118
2011-05-26,1.5385
2011-05-27,-9.0909
2011-06-01,0.0
2011-06-02,-1.6667
2011-06-03,-1.6949
2011-06-06,20.6897
2011-06-07,-17.1429
2011-06-08,37.931
2011-06-09,10.0
2011-06-10,-4.5455
2011-06-13,7.1429
2011-06-14,-2.2222
2011-06-15,12.5
2011-06-17,0.0
2011-06-20,0.0
2011-06-21,-5.0505
2011-06-22,-14.8936
2011-06-23,-12.5
2011-06-24,0.0
2011-06-27,0.0
2011-06-28,18.5714
2011-06-29,-8.4337
2011-06-30,2.6316
2011-07-01,2.5641
2011-07-05,-12.5
2011-07-06,14.2857
2011-07-07,0.0
2011-07-08,-12.5
2011-07-11,14.2857
2011-07-15,10.0
2011-07-19,0.0
2011-07-21,-2.2727
2011-07-22,2.3256
2011-07-25,0.0
2011-07-26,-2.2727
2011-07-27,0.0
2011-07-29,0.0
2011-08-01,-6.9767
2011-08-02,0.0
2011-08-03,-10.0
2011-08-04,2.7778
2011-08-05,-5.4054
2011-08-08,-5.7143
2011-08-09,18.1818
2011-08-12,-2.5641
2011-08-15,0.0
2011-08-16,0.0
2011-08-18,0.0
2011-08-19,5.2632
2011-08-22,-5.0
2011-08-24,-18.4211
2011-08-25,-3.2258
2011-08-26,0.0
2011-08-29,0.0
2011-08-30,-13.3333
2011-08-31,30.7692
2011-09-01,8.8235
2011-09-06,-13.5135
2011-09-09,-21.5625
2011-09-14,39.4422
2011-09-15,-28.2857
2011-09-16,19.5219
2011-09-19,-16.6667
2011-09-20,12.0
2011-09-21,-28.5714
2011-09-22,0.0
2011-09-23,30.0
2011-09-27,0.0
2011-09-28,11.538499999999999
2011-09-30,-3.4483
2011-10-03,0.0
2011-10-04,3.5714
2011-10-05,0.0
2011-10-07,-31.0345
2011-10-10,0.0
2011-10-18,10.0
2011-10-19,-18.1818
2011-10-20,50.0
2011-10-21,0.0
2011-10-25,-22.2222
2011-10-26,-9.5238
2011-10-27,5.2632
2011-11-01,-10.0
2011-11-02,-5.5556
2011-11-04,-11.7647
2011-11-07,6.6667
2011-11-09,18.75
2011-11-11,0.0
2011-11-16,-5.2632
2011-11-17,0.0
2011-11-18,11.1111
2011-11-21,-10.0
2011-11-22,5.5556
2011-11-29,-10.526299999999999
2011-11-30,0.0
2011-12-05,-11.7647
2011-12-06,-33.3333
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,-10.0
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,-11.1111
2011-12-23,-11.25
2011-12-27,26.7606
2011-12-30,122.2222
2012-01-03,-10.0
2012-01-04,0.0
2012-01-05,0.0
2012-01-11,-47.2222
2012-01-12,89.4737
2012-01-19,0.0
2012-01-20,0.0
2012-01-23,-44.4444
2012-01-25,10.0
2012-02-01,-9.0909
2012-02-02,0.0
2012-02-06,0.0
2012-02-07,50.0
2012-02-08,-33.3333
2012-02-09,0.0
2012-02-10,0.0
2012-02-14,-30.0
2012-02-16,42.8571
2012-02-17,50.0
2012-02-21,-6.6667
2012-02-29,-46.4286
2012-03-02,30.6667
2012-03-05,-8.1633
2012-03-08,5.5556
2012-03-09,0.0
2012-03-15,5.0658
2012-03-16,0.0
2012-03-19,-9.8309
2012-03-20,11.1111
2012-03-22,0.0
2012-03-29,30.0
2012-04-03,-37.6923
2012-04-04,48.1481
2012-04-05,-22.5
2012-04-09,7.5269
2012-04-12,-7.0
2012-04-16,0.0
2012-04-18,18.2796
2012-04-19,-15.4545
2012-04-20,7.5269
2012-04-24,-10.0
2012-05-02,-10.5556
2012-05-07,11.8012
2012-05-11,11.1111
2012-05-21,0.0
2012-05-24,-19.0
2012-05-25,11.1111
2012-05-31,-11.1111
2012-06-01,-12.5
2012-06-06,1.4285999999999999
2012-06-07,-15.493
2012-06-11,16.6667
2012-06-12,14.2857
2012-06-13,-11.25
2012-06-14,12.6761
2012-06-15,0.0
2012-06-19,-20.0
2012-06-20,-3.125
2012-06-21,0.0
2012-06-22,0.0
2012-06-26,-11.2903
2012-06-27,0.0
2012-06-28,12.7273
2012-06-29,-7.7621
2012-07-02,0.0
2012-07-05,-30.0546
2012-07-12,-20.0
2012-07-16,25.0
2012-07-17,0.0
2012-07-20,0.0
2012-07-25,-2.5
2012-07-27,2.5641
2012-07-31,0.0
2012-08-01,0.0
2012-08-03,0.0
2012-08-06,0.0
2012-08-16,72.5
2012-08-17,0.0
2012-08-20,-34.7826
2012-08-28,55.5556
2012-08-29,14.2857
2012-08-30,0.0
2012-09-04,0.0
2012-09-07,0.0
2012-09-12,0.0
2012-09-14,-25.0
2012-09-20,0.0
2012-09-21,0.0
2012-09-24,0.0
2012-09-27,-16.6667
2012-09-28,-39.75
2012-10-05,16.1826
2012-10-09,14.2857
2012-10-11,12.5
2012-10-12,-20.0
2012-10-22,2.7778
2012-10-24,8.1081
2012-10-31,0.0
2012-11-05,0.0
2012-11-08,0.0
2012-11-29,-7.5
2012-11-30,-5.0676
2012-12-04,0.0
2012-12-05,0.0
2012-12-12,0.1779
2012-12-18,0.0
2012-12-26,0.0
2013-01-02,0.0
2013-01-03,0.0
2013-01-07,-11.9005
2013-01-09,0.0
2013-02-04,0.0
2013-02-07,0.0
2013-02-13,61.2903
2013-02-19,0.0
2013-02-26,-38.0
2013-02-28,12.9032
2013-03-01,0.0
2013-03-04,42.8571
2013-03-08,-30.0
2013-03-12,0.0
2013-03-13,0.0
2013-03-26,0.0
2013-04-08,42.8571
2013-04-22,-48.0
2013-05-02,15.3846
2013-05-06,-13.3333
2013-05-07,0.0
2013-05-24,0.0
2013-05-30,-3.8462
2013-06-03,4.0
2013-06-10,-3.8462
2013-06-11,0.0
2013-06-25,-20.0
2013-06-28,25.0
2013-07-01,0.0
2013-07-30,-76.0
2013-07-31,66.6667
2013-08-01,0.0
2013-08-05,-20.0
2013-08-06,0.0
2013-08-14,22.6563
2013-08-16,-18.4713
2013-08-27,-56.25
2013-08-28,0.0
2013-08-29,-8.9286
2013-08-30,29.4118
2013-10-01,-3.0303
2013-10-15,0.0
2013-10-16,0.0
2013-10-18,12.5
2013-10-22,26.3889
2013-11-05,-45.0549
2013-11-20,60.0
2013-11-21,0.0
2013-11-25,0.0
2013-12-02,0.0
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,-37.5
2013-12-17,0.0
2013-12-20,0.0
2013-12-26,0.0
2013-12-30,0.0
2014-01-03,0.0
2014-01-27,0.0
2014-02-13,60.0
2014-02-18,-2.5
2014-02-20,-35.8974
2014-03-19,0.0
2014-03-24,-20.0
2014-03-27,80.0
2014-04-07,-41.6667
2014-04-09,0.0
2014-04-21,-4.7619
2014-05-08,0.0
2014-05-23,0.0
2014-05-27,0.0
2014-06-04,0.0
2014-06-19,220.0
2014-06-20,0.0
2014-06-24,-26.5625
2014-07-15,-65.9574
2014-07-16,50.0
2014-07-29,0.0
2014-08-01,0.0
2014-08-14,0.0
2014-08-28,0.0
2014-09-23,0.0
2014-09-25,0.0
2014-09-30,0.0
2014-10-16,33.3333
2014-10-23,37.5
2014-10-29,-69.3182
2014-10-30,18.5185
2014-11-10,0.0
2014-11-14,50.0
2014-12-01,-45.8333
2014-12-12,0.0
2014-12-30,0.0
2015-01-08,0.0
2015-02-25,15.3846
2015-02-26,-13.3333
2015-04-02,30.7692
2015-04-08,0.0
2015-05-06,0.0
2015-05-28,-5.8824
2015-06-05,0.0
2015-06-08,-18.75
2015-08-05,0.0
2015-08-19,61.5385
2015-08-20,7.1429
2015-08-21,-6.6667
2015-08-25,-4.7619
2015-09-08,-20.0
2015-09-16,0.0
2015-09-24,0.0
2015-10-01,0.0
2015-10-30,-25.0
2015-11-03,25.0
2015-11-09,-10.0
2015-11-11,-11.1111
2015-11-24,0.0
2015-12-07,0.0
2016-01-19,8.3333
2016-02-05,15.3846
2016-02-23,-20.0
2016-02-29,0.0
2016-03-18,0.0
2016-04-20,12.5
2016-04-27,-11.1111
2016-05-04,-12.5
2016-05-23,0.0
2016-05-26,0.0
2016-05-27,23.8095
2016-06-08,-19.2308
2016-07-01,0.0
2016-07-20,0.0
2016-07-22,0.0
2016-08-19,0.0
2016-08-24,0.0
2016-10-03,0.0
2016-10-05,28.5714
2016-10-07,0.0
2016-10-12,18.5185
2016-10-24,-34.375
2016-10-27,0.0
2016-10-28,0.0
2016-11-10,0.0
2016-11-30,9.5238
2016-12-07,-8.6957
2016-12-14,0.0
2016-12-19,0.0
2016-12-23,-23.8095
2016-12-28,12.5
2016-12-29,16.6667
2016-12-30,42.8571
2017-01-03,6.6667
2017-01-12,-34.375
2017-01-26,52.381
2017-01-31,-34.375
2017-02-01,28.5714
2017-02-07,0.0
2017-02-28,114.8148
2017-03-02,0.0
2017-03-03,-50.0
2017-03-14,0.0
2017-05-25,-20.6897
2017-06-05,69.5652
2017-06-19,2.5641
2017-06-21,-16.0
2017-06-22,19.0476
2017-07-07,0.0
2017-07-19,-52.0
2017-07-21,0.0
2017-08-10,108.3333
2017-09-19,-8.0
2017-10-03,-43.4783
2017-10-19,0.0
2017-11-01,0.0
2017-11-03,0.0
2017-11-06,0.0
2017-11-08,0.0
2017-11-27,84.6154
2017-11-28,-4.1667
2017-11-29,-34.7826
2018-01-04,53.3333
2018-01-05,95.6522
2018-01-11,-42.2222
2018-01-16,0.0
2018-01-18,8.8462
2018-01-26,27.2085
2018-01-30,-13.3333
2018-02-06,-10.2564
2018-02-08,0.0
2018-02-12,60.7143
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,-11.1111
2018-02-20,-25.0
2018-02-26,0.0
2018-02-27,0.0
2018-03-02,-43.3333
2018-03-12,47.0588
2018-03-13,-32.0
2018-03-19,0.0
2018-03-21,0.0
2018-04-05,47.0588
2018-04-26,-2.0
2018-05-15,-18.3673
2018-05-24,100.0
2018-06-01,37.5
2018-06-04,-1.8182
2018-06-08,-12.963
2018-07-24,-14.8936
2018-07-25,-25.0
2018-08-08,0.0
2018-08-14,0.0
2018-08-22,-13.3333
2018-09-07,0.0
2018-09-20,15.3846
2018-09-28,-13.3333
2018-10-08,0.0
2018-11-15,-19.2308
2018-12-06,0.0
2018-12-10,-4.7619
2019-01-09,1.25
2019-01-16,-1.2346
2019-02-04,25.0
2019-02-07,0.0
2019-02-19,100.0
2019-02-20,0.0
2019-03-11,-50.0
2019-03-14,20.0
2019-03-15,33.3333
2019-03-18,0.0
2019-04-10,0.0
2019-04-12,25.0
2019-04-30,-70.0
2019-07-24,6.6667
2019-07-25,25.0
2019-07-26,40.0
2019-07-31,-21.4286
2019-08-07,36.3636
2019-08-19,0.0
2019-08-29,-33.3333
2019-10-10,0.0
2019-10-16,0.0
2019-10-18,-15.0
2019-10-21,0.0
2019-10-22,0.0
2019-10-24,35.2941
2019-11-11,-26.087
2019-11-14,0.0
2019-12-24,5.8824
2020-01-03,0.0
2020-01-07,0.0
2020-02-18,0.0
2020-02-19,38.8889
2020-02-20,80.0
2020-02-24,-55.1111
2020-03-05,-0.9901
2020-03-06,200.0
2020-03-10,50.0
2020-03-11,-60.5556
2020-03-12,-4.2254
2020-03-19,0.0
2020-03-23,132.3529
2020-03-24,-13.3797
2020-03-26,8.1397
2020-03-27,-12.7703
2020-03-31,-50.426
2020-04-01,71.875
2020-04-02,-41.8182
2020-04-03,0.0
2020-04-06,-28.125
2020-04-14,52.1739
2020-04-15,-37.1429
2020-05-04,-9.0909
2020-05-06,0.0
2020-05-11,22.5
2020-05-20,-0.4082
2020-06-09,-18.0328
2020-07-06,75.0
2020-07-28,-11.4286
