ticker,EMMS US Equity
2000-05-22,-2.7682
2000-05-23,-0.7117
2000-05-24,-1.2545
2000-05-25,1.9964
2000-05-26,-0.5338
2000-05-30,12.3435
2000-05-31,-13.0573
2000-06-01,9.8901
2000-06-02,1.3333
2000-06-05,-0.9868
2000-06-06,-1.1628
2000-06-07,1.8487
2000-06-08,-3.1353
2000-06-09,1.3629
2000-06-12,-6.3866
2000-06-13,-1.9748999999999999
2000-06-14,-1.8315000000000001
2000-06-15,13.806000000000001
2000-06-16,2.9508
2000-06-19,3.5032
2000-06-20,8.6154
2000-06-21,0.4249
2000-06-22,8.3216
2000-06-23,-10.2865
2000-06-26,-1.8868
2000-06-27,-4.4379
2000-06-28,2.6316
2000-06-29,-1.9607999999999999
2000-06-30,1.8462
2000-07-03,4.2296
2000-07-05,-2.8986
2000-07-06,1.4925
2000-07-07,0.1471
2000-07-10,-6.6079
2000-07-11,-4.4025
2000-07-12,4.6053
2000-07-13,1.2579
2000-07-14,9.3168
2000-07-17,-3.267
2000-07-18,-4.2584
2000-07-19,-8.8957
2000-07-20,16.1616
2000-07-21,-13.4783
2000-07-24,1.5493999999999999
2000-07-25,-3.8350999999999997
2000-07-26,-1.2006999999999999
2000-07-27,0.3472
2000-07-28,-5.0173
2000-07-31,5.1002
2000-08-01,3.8128
2000-08-02,-2.5042
2000-08-03,1.3699
2000-08-04,-2.027
2000-08-07,2.069
2000-08-08,-1.6892
2000-08-09,-1.8900000000000001
2000-08-10,-3.634
2000-08-11,7.0423
2000-08-14,1.1885
2000-08-15,0.8389
2000-08-16,2.8702
2000-08-17,-0.3639
2000-08-18,-2.2727
2000-08-21,-0.9967
2000-08-22,-5.5369
2000-08-23,-2.4867
2000-08-24,-3.0965
2000-08-25,-1.2218
2000-08-28,1.6175000000000002
2000-08-29,-3.1835
2000-08-30,0.1934
2000-08-31,1.3514
2000-09-01,0.1905
2000-09-05,-7.2243
2000-09-06,-4.7131
2000-09-07,9.4624
2000-09-08,-8.8409
2000-09-11,1.2931
2000-09-12,0.6383
2000-09-13,0.0
2000-09-14,9.3023
2000-09-15,-4.8356
2000-09-18,-2.0325
2000-09-19,2.4896
2000-09-20,-5.7692
2000-09-21,-2.9001
2000-09-22,-7.9646
2000-09-25,-7.9327
2000-09-26,-6.5274
2000-09-27,-5.3073
2000-09-28,12.0944
2000-09-29,4.2105
2000-10-02,-5.0505
2000-10-03,-3.4574
2000-10-04,11.5702
2000-10-05,-8.8889
2000-10-06,-2.439
2000-10-09,-3.6111
2000-10-10,-5.1153
2000-10-11,-0.0759
2000-10-12,-4.5593
2000-10-13,4.1401
2000-10-16,-4.5872
2000-10-17,-4.1667
2000-10-18,15.7191
2000-10-19,6.0694
2000-10-20,2.4523
2000-10-23,1.4628
2000-10-24,-7.4705
2000-10-25,-2.5496
2000-10-26,6.7587
2000-10-27,3.4717000000000002
2000-10-30,-3.6842
2000-10-31,16.9399
2000-11-01,3.271
2000-11-02,-1.5836999999999999
2000-11-03,-1.3793
2000-11-06,0.2331
2000-11-07,-2.3256
2000-11-08,3.5714
2000-11-09,-5.977
2000-11-10,-2.934
2000-11-13,-2.267
2000-11-14,3.0928
2000-11-15,-1.25
2000-11-16,-3.038
2000-11-17,-2.0888
2000-11-20,-4.5333
2000-11-21,-5.0279
2000-11-22,-4.1176
2000-11-24,5.8282
2000-11-27,0.8696
2000-11-28,8.046
2000-11-29,-0.7979
2000-11-30,1.0724
2000-12-01,-0.5305
2000-12-04,2.4
2000-12-05,6.5104
2000-12-06,6.846
2000-12-07,-2.9748
2000-12-08,5.8962
2000-12-11,-2.6726
2000-12-12,2.2883
2000-12-13,-3.8031
2000-12-14,0.6977
2000-12-15,3.9261
2000-12-18,-5.3333
2000-12-19,-5.3991
2000-12-20,-3.7221
2000-12-21,5.6701
2000-12-22,4.6341
2000-12-26,-2.5641
2000-12-27,7.177
2000-12-28,-0.558
2000-12-29,3.0303
2001-01-02,-3.9215999999999998
2001-01-03,4.3084
2001-01-04,9.1304
2001-01-05,-4.3825
2001-01-08,-11.6667
2001-01-09,-6.6038
2001-01-10,8.5859
2001-01-11,11.8605
2001-01-12,11.6424
2001-01-16,6.5177
2001-01-17,3.6713
2001-01-18,1.3491
2001-01-19,-2.3295
2001-01-22,-6.3032
2001-01-23,4.7273
2001-01-24,0.5208
2001-01-25,0.6908
2001-01-26,-4.6741
2001-01-29,5.4431
2001-01-30,1.3652
2001-01-31,-0.1684
2001-02-01,-2.0236
2001-02-02,-7.401
2001-02-05,-1.8587
2001-02-06,-0.3788
2001-02-07,-3.4221
2001-02-08,2.3622
2001-02-09,-1.1538
2001-02-12,1.751
2001-02-13,1.5295999999999998
2001-02-14,-3.5782
2001-02-15,0.0
2001-02-16,-3.125
2001-02-20,0.0
2001-02-21,3.8306
2001-02-22,-4.6602
2001-02-23,-1.222
2001-02-26,-11.134
2001-02-27,0.464
2001-02-28,-2.3095
2001-03-01,9.6927
2001-03-02,-1.9397
2001-03-05,1.7582
2001-03-06,-1.7279
2001-03-07,1.0989
2001-03-08,-1.5217
2001-03-09,-1.3245
2001-03-12,-3.5794
2001-03-13,-0.464
2001-03-14,3.2634
2001-03-15,-3.386
2001-03-16,-6.0748
2001-03-19,0.7463
2001-03-20,-5.679
2001-03-21,-4.712
2001-03-22,-3.022
2001-03-23,0.5666
2001-03-26,1.4085
2001-03-27,-3.0556
2001-03-28,-2.8653
2001-03-29,13.2743
2001-03-30,5.4688
2001-04-02,-5.1852
2001-04-03,-1.237
2001-04-04,-1.1206
2001-04-05,3.7333
2001-04-06,-2.3136
2001-04-09,1.5158
2001-04-10,3.6499
2001-04-11,-0.8804
2001-04-12,2.3415
2001-04-16,-2.2485
2001-04-17,-1.3317
2001-04-18,11.3292
2001-04-19,-0.9919
2001-04-20,-1.6698
2001-04-23,-2.5282999999999998
2001-04-24,-1.5873
2001-04-25,-2.203
2001-04-26,-0.4425
2001-04-27,-1.4949
2001-04-30,4.676
2001-05-01,5.9953
2001-05-02,2.4399
2001-05-03,-2.454
2001-05-04,-0.111
2001-05-07,1.9259
2001-05-08,-0.6177
2001-05-09,-1.6453
2001-05-10,2.7881
2001-05-11,-1.2658
2001-05-14,-3.8462
2001-05-15,4.9905
2001-05-16,8.7083
2001-05-17,0.9346
2001-05-18,-2.4802
2001-05-21,9.3252
2001-05-22,3.1638
2001-05-23,-1.0824
2001-05-24,0.2128
2001-05-25,-0.9706
2001-05-29,-1.8683
2001-05-30,-4.5256
2001-05-31,1.1115
2001-06-01,1.1962
2001-06-04,0.6709
2001-06-05,3.1419
2001-06-06,-0.8
2001-06-07,-1.1787
2001-06-08,0.9102
2001-06-11,-2.6128
2001-06-12,1.5969
2001-06-13,-0.0943
2001-06-14,-4.7514
2001-06-15,-0.3634
2001-06-18,-2.8846
2001-06-19,-1.1608
2001-06-20,1.209
2001-06-21,1.2628
2001-06-22,-2.9323
2001-06-25,1.875
2001-06-26,-0.5453
2001-06-27,0.9253
2001-06-28,3.1239
2001-06-29,1.2511999999999999
2001-07-02,8.2602
2001-07-03,-0.751
2001-07-05,0.0303
2001-07-06,-1.3616
2001-07-09,-0.7362
2001-07-10,-2.4413
2001-07-11,1.2354
2001-07-12,2.9725
2001-07-13,-3.1905
2001-07-16,-3.3271
2001-07-17,2.2727
2001-07-18,-0.8571
2001-07-19,-0.4803
2001-07-20,0.3861
2001-07-23,-5.0962
2001-07-24,-1.7562
2001-07-25,-1.3407
2001-07-26,1.9163999999999999
2001-07-27,0.2393
2001-07-30,-1.1596
2001-07-31,4.4859
2001-08-01,3.2365
2001-08-02,2.1433
2001-08-03,-1.5972
2001-08-06,-3.1189999999999998
2001-08-07,-0.657
2001-08-08,0.2315
2001-08-09,-1.5506
2001-08-10,-3.1166
2001-08-13,-0.6226
2001-08-14,4.4205
2001-08-15,-6.6667
2001-08-16,-5.1786
2001-08-17,-3.6158
2001-08-20,-1.8757000000000001
2001-08-21,-0.4381
2001-08-22,-0.64
2001-08-23,0.6441
2001-08-24,2.6
2001-08-27,-0.078
2001-08-28,-2.5751
2001-08-29,-2.4429
2001-08-30,-4.1461
2001-08-31,2.6981
2001-09-04,1.3344
2001-09-05,-2.3457
2001-09-06,-1.2221
2001-09-07,-4.4369
2001-09-10,-4.375
2001-09-17,-12.931799999999999
2001-09-18,-6.8097
2001-09-19,1.5535
2001-09-20,1.4163999999999999
2001-09-21,-1.3966
2001-09-24,3.2861000000000002
2001-09-25,-17.9923
2001-09-26,-4.3478
2001-09-27,-9.1608
2001-09-28,11.0085
2001-10-01,-6.6574
2001-10-02,5.6464
2001-10-03,2.4613
2001-10-04,9.6774
2001-10-05,0.6258
2001-10-08,-5.7836
2001-10-09,-3.9604
2001-10-10,5.567
2001-10-11,7.4219
2001-10-12,-3.3333
2001-10-15,-3.4483
2001-10-16,5.5195
2001-10-17,-11.1385
2001-10-18,0.9695
2001-10-19,-0.2058
2001-10-22,3.0928
2001-10-23,0.0
2001-10-24,-3.6667
2001-10-25,-1.9377
2001-10-26,3.8109
2001-10-29,-8.0897
2001-10-30,-3.4024
2001-10-31,3.7519
2001-11-01,1.6236000000000002
2001-11-02,-3.9942
2001-11-05,3.6309
2001-11-06,4.8905
2001-11-07,1.0438
2001-11-08,1.9284
2001-11-09,1.4865
2001-11-12,2.1971
2001-11-13,-2.2801
2001-11-14,2.8
2001-11-15,0.7134
2001-11-16,5.2157
2001-11-19,0.7956
2001-11-20,-3.1573
2001-11-21,-0.8777
2001-11-23,0.506
2001-11-26,7.1114
2001-11-27,0.9988
2001-11-28,-5.9337
2001-11-29,2.9685
2001-11-30,-0.4204
2001-12-03,0.4825
2001-12-04,-2.2209
2001-12-05,13.5666
2001-12-06,4.2703
2001-12-07,-1.5034
2001-12-10,-1.4737
2001-12-11,5.1282
2001-12-12,-0.2541
2001-12-13,-1.2226
2001-12-14,1.0315
2001-12-17,0.3063
2001-12-18,6.8702
2001-12-19,-0.4286
2001-12-20,1.8651
2001-12-21,1.3146
2001-12-24,2.2243
2001-12-26,3.8985
2001-12-27,0.5236
2001-12-28,3.0816
2001-12-31,-0.4632
2002-01-02,-2.7073
2002-01-03,-1.7391
2002-01-04,10.0
2002-01-07,2.9767
2002-01-08,-5.0391
2002-01-09,1.7688000000000001
2002-01-10,0.9701
2002-01-11,-2.8423
2002-01-14,-1.5657
2002-01-15,-3.0138
2002-01-16,-5.4381
2002-01-17,0.4564
2002-01-18,-0.9087
2002-01-22,0.5961
2002-01-23,2.4613
2002-01-24,1.9573
2002-01-25,0.829
2002-01-28,-1.7741
2002-01-29,-4.141
2002-01-30,1.8382
2002-01-31,-1.6245
2002-02-01,6.6514
2002-02-04,-2.3656
2002-02-05,3.7004
2002-02-06,-1.2744
2002-02-07,5.7229
2002-02-08,-0.2849
2002-02-11,2.449
2002-02-12,-1.7928
2002-02-13,4.2596
2002-02-14,-0.1556
2002-02-15,-2.4942
2002-02-19,-5.1958
2002-02-20,5.5649
2002-02-21,-0.7188
2002-02-22,-1.2068
2002-02-25,2.8909000000000002
2002-02-26,4.8674
2002-02-27,1.1698
2002-02-28,0.0373
2002-03-01,1.2677
2002-03-04,5.1178
2002-03-05,4.1331
2002-03-06,-1.6145
2002-03-07,-0.4103
2002-03-08,1.1672
2002-03-11,-1.5948
2002-03-12,1.0345
2002-03-13,-1.9113
2002-03-14,-1.0786
2002-03-15,2.1104
2002-03-18,2.9969
2002-03-19,-1.6722000000000001
2002-03-20,3.4013999999999998
2002-03-21,-0.8224
2002-03-22,-2.1227
2002-03-25,-3.4565
2002-03-26,-5.2299
2002-03-27,-2.2222
2002-03-28,1.2879
2002-04-01,3.9641
2002-04-02,-3.4173
2002-04-03,1.1546
2002-04-04,3.0928
2002-04-05,4.4286
2002-04-08,-1.197
2002-04-09,0.0
2002-04-10,1.073
2002-04-11,-3.25
2002-04-12,4.6689
2002-04-15,-0.1015
2002-04-16,1.4557
2002-04-17,-1.5682
2002-04-18,0.3729
2002-04-19,3.6474
2002-04-22,-1.8899
2002-04-23,2.0259
2002-04-24,2.2786
2002-04-25,-3.5328
2002-04-26,-0.5279
2002-04-29,-5.6385
2002-04-30,2.1793
2002-05-01,3.1992
2002-05-02,-3.3667
2002-05-03,0.069
2002-05-06,-1.758
2002-05-07,-2.3509
2002-05-08,4.5634
2002-05-09,-1.9588
2002-05-10,-1.5072
2002-05-13,1.4235
2002-05-14,1.7544
2002-05-15,0.1724
2002-05-16,-1.1015
2002-05-17,1.3227
2002-05-20,-1.0958
2002-05-21,-0.2119
2002-05-22,-0.8006
2002-05-23,3.7193
2002-05-24,3.8566000000000003
2002-05-28,-0.9121
2002-05-29,-1.1834
2002-05-30,-0.5323
2002-05-31,-1.0033
2002-06-03,-0.2027
2002-06-04,-2.065
2002-06-05,1.9703
2002-06-06,-0.339
2002-06-07,-3.6054
2002-06-10,-0.494
2002-06-11,-4.5745000000000005
2002-06-12,-4.4221
2002-06-13,2.2939
2002-06-14,-2.3565
2002-06-17,2.7637
2002-06-18,-0.4545
2002-06-19,-1.2557
2002-06-20,-6.9364
2002-06-21,-6.7081
2002-06-24,-0.134
2002-06-25,-14.5326
2002-06-26,-0.156
2002-06-27,2.1354
2002-06-28,8.0571
2002-07-01,-7.5979
2002-07-02,-3.4219
2002-07-03,3.8604000000000003
2002-07-05,4.3788
2002-07-08,0.8293
2002-07-09,-1.1127
2002-07-10,-5.0881
2002-07-11,1.2887
2002-07-12,2.4936
2002-07-15,-7.001
2002-07-16,-1.0678
2002-07-17,4.6951
2002-07-18,-8.5052
2002-07-19,-6.0282
2002-07-22,-4.4964
2002-07-23,-6.7797
2002-07-24,4.2424
2002-07-25,0.1292
2002-07-26,-1.7419
2002-07-29,4.4649
2002-07-30,-0.3771
2002-07-31,0.0631
2002-08-01,-6.797
2002-08-02,-3.8696
2002-08-05,-12.6671
2002-08-06,3.1426
2002-08-07,6.25
2002-08-08,2.9412000000000003
2002-08-09,-2.2143
2002-08-12,2.2644
2002-08-13,-1.7856999999999998
2002-08-14,4.7273
2002-08-15,8.4722
2002-08-16,5.5698
2002-08-19,4.4269
2002-08-20,1.6841
2002-08-21,2.4557
2002-08-22,0.4459
2002-08-23,-5.1054
2002-08-26,1.0526
2002-08-27,-7.2917
2002-08-28,-2.4345
2002-08-29,-0.064
2002-08-30,-0.128
2002-09-03,-5.5128
2002-09-04,1.6961
2002-09-05,-1.1341
2002-09-06,4.0418
2002-09-09,0.3308
2002-09-10,13.1222
2002-09-11,0.5714
2002-09-12,-2.0455
2002-09-13,1.9142000000000001
2002-09-16,1.992
2002-09-17,4.5201
2002-09-18,-3.417
2002-09-19,1.4925
2002-09-20,5.7625
2002-09-23,-5.5927
2002-09-24,2.9348
2002-09-25,3.0737
2002-09-26,2.8792
2002-09-27,-1.9489999999999998
2002-09-30,-3.16
2002-10-01,6.8421
2002-10-02,-0.9852
2002-10-03,-1.99
2002-10-04,-5.3299
2002-10-07,-1.9839
2002-10-08,-0.2188
2002-10-09,-2.4671
2002-10-10,4.5531
2002-10-11,4.2473
2002-10-14,-2.8881
2002-10-15,6.7446
2002-10-16,-2.3881
2002-10-17,9.8879
2002-10-18,3.154
2002-10-21,3.0576
2002-10-22,0.349
2002-10-23,-1.5652
2002-10-24,-6.9788
2002-10-25,2.0893
2002-10-28,0.9302
2002-10-29,1.1106
2002-10-30,1.6362
2002-10-31,-2.1525
2002-11-01,-4.6746
2002-11-04,0.0481
2002-11-05,0.6728
2002-11-06,2.9594
2002-11-07,-6.6296
2002-11-08,-2.5819
2002-11-11,-2.8033
2002-11-12,3.5658
2002-11-13,3.2911
2002-11-14,0.8824
2002-11-15,-0.3887
2002-11-18,-3.561
2002-11-19,-1.5175
2002-11-20,3.6877
2002-11-21,3.725
2002-11-22,0.191
2002-11-25,4.3850999999999996
2002-11-26,0.0
2002-11-27,4.5205
2002-11-29,0.1311
2002-12-02,-1.8761
2002-12-03,-4.7132
2002-12-04,-1.5399
2002-12-05,-0.8057
2002-12-06,0.5256
2002-12-09,-4.2776
2002-12-10,-1.8868
2002-12-11,2.0749
2002-12-12,1.1899
2002-12-13,-2.2538
2002-12-16,3.1078
2002-12-17,3.1113
2002-12-18,-3.5832
2002-12-19,-0.2934
2002-12-20,0.1962
2002-12-23,2.79
2002-12-24,-1.3286
2002-12-26,1.7325
2002-12-27,-1.0436
2002-12-30,-2.3969
2002-12-31,2.3084
2003-01-02,4.3207
2003-01-03,2.0249
2003-01-06,2.977
2003-01-07,2.1025
2003-01-08,-0.429
2003-01-09,0.3016
2003-01-10,-0.9021
2003-01-13,0.6502
2003-01-14,1.8519
2003-01-15,3.2558
2003-01-16,0.2048
2003-01-17,-1.9207
2003-01-21,-3.9958
2003-01-22,-0.4383
2003-01-23,1.3078
2003-01-24,-5.2926
2003-01-27,-2.7715
2003-01-28,1.1682
2003-01-29,1.0624
2003-01-30,-4.7989
2003-01-31,5.3289
2003-02-03,-1.0939
2003-02-04,-2.0276
2003-02-05,1.6463
2003-02-06,5.044
2003-02-07,-1.9383
2003-02-10,1.168
2003-02-11,-2.3979
2003-02-12,-4.0036
2003-02-13,-3.9336
2003-02-14,1.7267000000000001
2003-02-18,4.6072
2003-02-19,-3.7552
2003-02-20,-0.6262
2003-02-21,2.3266999999999998
2003-02-24,-7.1056
2003-02-25,1.1219
2003-02-26,-1.7650000000000001
2003-02-27,0.1027
2003-02-28,1.4872
2003-03-03,-12.6326
2003-03-04,-6.7091
2003-03-05,2.6038
2003-03-06,-4.8338
2003-03-07,1.0794
2003-03-10,-2.701
2003-03-11,-2.3886
2003-03-12,1.5211999999999999
2003-03-13,9.5114
2003-03-14,1.1303
2003-03-17,4.8235
2003-03-18,-3.4792
2003-03-19,-1.3372
2003-03-20,4.8321
2003-03-21,0.8994
2003-03-24,-4.0669
2003-03-25,2.3810000000000002
2003-03-26,-3.0062
2003-03-27,0.9357
2003-03-28,-0.2317
2003-03-31,-1.9744000000000002
2003-04-01,0.9479
2003-04-02,5.3991
2003-04-03,1.3363
2003-04-04,-8.2967
2003-04-07,0.719
2003-04-08,1.6657
2003-04-09,-0.9947
2003-04-10,0.2364
2003-04-11,2.3585
2003-04-14,5.818
2003-04-15,3.3205999999999998
2003-04-16,-3.372
2003-04-17,5.5071
2003-04-21,0.2584
2003-04-22,2.6289
2003-04-23,1.3059
2003-04-24,-1.8344
2003-04-25,-4.3939
2003-04-28,0.6339
2003-04-29,-1.5748
2003-04-30,1.6
2003-05-01,-0.3675
2003-05-02,3.5827
2003-05-05,1.6277
2003-05-06,0.8509
2003-05-07,-1.0918
2003-05-08,-2.4084
2003-05-09,0.1028
2003-05-12,1.6949
2003-05-13,0.1515
2003-05-14,-1.8659
2003-05-15,1.3361
2003-05-16,0.3043
2003-05-19,-3.2356
2003-05-20,0.3135
2003-05-21,-0.8854
2003-05-22,4.9921
2003-05-23,-0.5506
2003-05-27,2.4157
2003-05-28,0.0491
2003-05-29,2.5049
2003-05-30,1.4854
2003-06-02,2.9273
2003-06-03,-2.2936
2003-06-04,1.3146
2003-06-05,1.2511999999999999
2003-06-06,-2.5172
2003-06-09,-3.8967
2003-06-10,1.8075
2003-06-11,5.0864
2003-06-12,1.8721
2003-06-13,-0.9413
2003-06-16,4.0724
2003-06-17,-1.0435
2003-06-18,0.4438
2003-06-19,-2.5852
2003-06-20,2.6493
2003-06-23,-2.6247
2003-06-24,-0.584
2003-06-25,2.4401
2003-06-26,-1.8086
2003-06-27,2.4259
2003-06-30,1.4474
2003-07-01,-5.1016
2003-07-02,-2.9613
2003-07-03,-0.9859
2003-07-07,2.513
2003-07-08,-0.6938
2003-07-09,1.4905
2003-07-10,-1.5603
2003-07-11,0.4196
2003-07-14,3.9926
2003-07-15,0.2232
2003-07-16,-0.98
2003-07-17,-2.924
2003-07-18,1.6682000000000001
2003-07-21,-1.6864
2003-07-22,0.0
2003-07-23,-3.1525
2003-07-24,-0.1436
2003-07-25,-1.7737
2003-07-28,0.5368
2003-07-29,-2.9126
2003-07-30,-1.9
2003-07-31,1.9878
2003-08-01,-4.098
2003-08-04,-1.0891
2003-08-05,1.8914
2003-08-06,-1.0341
2003-08-07,-1.6719
2003-08-08,0.4782
2003-08-11,2.221
2003-08-12,1.3968
2003-08-13,0.2551
2003-08-14,2.2901
2003-08-15,-0.4478
2003-08-18,3.4983
2003-08-19,-0.8691
2003-08-20,0.2923
2003-08-21,1.4085
2003-08-22,0.7663
2003-08-25,-0.5703
2003-08-26,-2.4857
2003-08-27,0.049
2003-08-28,1.6169
2003-08-29,3.2787
2003-09-02,0.1401
2003-09-03,-0.5128
2003-09-04,11.9963
2003-09-05,-1.841
2003-09-08,0.5968
2003-09-09,-1.0593
2003-09-10,-5.8672
2003-09-11,-0.8189
2003-09-12,-1.3303
2003-09-15,-1.6272
2003-09-16,-0.189
2003-09-17,-4.1193
2003-09-18,-0.7407
2003-09-19,0.3483
2003-09-22,-2.5285
2003-09-23,0.1526
2003-09-24,-4.3677
2003-09-25,-0.9028
2003-09-26,-2.4116
2003-09-29,2.1417
2003-09-30,8.8172
2003-10-01,5.8794
2003-10-02,-0.7
2003-10-03,3.2425
2003-10-06,0.2276
2003-10-07,1.7257
2003-10-08,-0.7589
2003-10-09,0.7197
2003-10-10,0.2233
2003-10-13,-0.4011
2003-10-14,2.3266
2003-10-15,-1.3992
2003-10-16,0.9756
2003-10-17,-4.787
2003-10-20,0.5535
2003-10-21,1.1468
2003-10-22,-0.771
2003-10-23,0.3199
2003-10-24,-1.4123
2003-10-27,1.7098
2003-10-28,2.2263
2003-10-29,0.0
2003-10-30,0.5333
2003-10-31,-1.1936
2003-11-03,0.8054
2003-11-04,-0.8433
2003-11-05,0.0
2003-11-06,0.761
2003-11-07,1.5549
2003-11-10,-1.3561
2003-11-11,-2.3503
2003-11-12,1.2262
2003-11-13,-1.301
2003-11-14,-1.3636
2003-11-17,-0.7373
2003-11-18,-0.3714
2003-11-19,0.1864
2003-11-20,-0.4651
2003-11-21,2.0093
2003-11-24,1.3743
2003-11-25,1.1749
2003-11-26,1.2952
2003-11-28,0.3527
2003-12-01,2.9438
2003-12-02,1.8779
2003-12-03,1.592
2003-12-04,0.0
2003-12-05,0.2887
2003-12-08,1.9737
2003-12-09,2.1371
2003-12-10,-0.1579
2003-12-11,4.2705
2003-12-12,3.0338
2003-12-15,-1.3986
2003-12-16,1.2691
2003-12-17,-0.9583
2003-12-18,2.3446
2003-12-19,-0.4727
2003-12-22,-0.8038
2003-12-23,1.0681
2003-12-24,-1.2391
2003-12-26,0.4059
2003-12-29,1.4333
2003-12-30,-0.5435
2003-12-31,-1.4572
2004-01-02,1.9963
2004-01-05,1.6673
2004-01-06,-3.1016
2004-01-07,1.766
2004-01-08,-0.7954
2004-01-09,-2.6603
2004-01-12,1.6099
2004-01-13,0.2211
2004-01-14,1.0294
2004-01-15,-0.0364
2004-01-16,-3.0215
2004-01-20,-2.2523
2004-01-21,2.8802
2004-01-22,-1.0825
2004-01-23,1.3208
2004-01-26,1.1546
2004-01-27,-2.5404999999999998
2004-01-28,-4.1179
2004-01-29,0.8668
2004-01-30,0.9375
2004-02-02,0.3715
2004-02-03,-1.2184
2004-02-04,-4.7619
2004-02-05,0.2869
2004-02-06,2.6154
2004-02-09,3.2656
2004-02-10,3.0467
2004-02-11,2.5449
2004-02-12,-2.8832
2004-02-13,-1.7663
2004-02-17,1.1859
2004-02-18,-1.7013
2004-02-19,-2.9231
2004-02-20,-0.3962
2004-02-23,-2.7843999999999998
2004-02-24,0.3682
2004-02-25,2.5275
2004-02-26,0.5567
2004-02-27,-0.4745
2004-03-01,1.3905
2004-03-02,0.1176
2004-03-03,-0.1566
2004-03-04,1.1368
2004-03-05,-0.5039
2004-03-08,-0.6623
2004-03-09,-0.1569
2004-03-10,-3.0636
2004-03-11,-1.2156
2004-03-12,0.4922
2004-03-15,-4.3265
2004-03-16,1.7490999999999999
2004-03-17,1.8868
2004-03-18,0.0412
2004-03-19,-1.7688000000000001
2004-03-22,-1.9263
2004-03-23,-0.3843
2004-03-24,-2.4432
2004-03-25,3.6907
2004-03-26,-0.9322
2004-03-29,2.1386
2004-03-30,0.5025
2004-03-31,-0.7917
2004-04-01,1.3439999999999999
2004-04-02,0.8703
2004-04-05,0.0411
2004-04-06,-1.807
2004-04-07,0.7528
2004-04-08,-0.9548
2004-04-12,1.6764000000000001
2004-04-13,0.0412
2004-04-14,3.3375
2004-04-15,-4.3062000000000005
2004-04-16,0.6667
2004-04-19,2.8974
2004-04-20,0.4023
2004-04-21,0.0801
2004-04-22,2.0817
2004-04-23,-1.8431
2004-04-26,0.1998
2004-04-27,-0.5183
2004-04-28,-1.6032
2004-04-29,-2.0774
2004-04-30,-2.995
2004-05-03,3.2161
2004-05-04,-0.2908
2004-05-05,-0.3333
2004-05-06,-2.7592
2004-05-07,-3.0525
2004-05-10,-1.5078
2004-05-11,2.1612
2004-05-12,-1.4544000000000001
2004-05-13,-2.6834
2004-05-14,-1.2868
2004-05-17,-1.9553
2004-05-18,1.472
2004-05-19,0.6083
2004-05-20,-1.907
2004-05-21,1.0906
2004-05-24,2.0169
2004-05-25,2.5286999999999997
2004-05-26,-1.2107999999999999
2004-05-27,-1.3164
