ticker,ATKR US Equity
2016-10-31,-1.2605
2016-11-01,-1.7021
2016-11-02,-0.7576
2016-11-03,0.4907
2016-11-04,1.7906
2016-11-07,1.919
2016-11-08,0.1046
2016-11-09,3.9707
2016-11-10,4.9749
2016-11-11,1.7711999999999999
2016-11-14,-3.1985
2016-11-15,0.3887
2016-11-16,0.5808
2016-11-17,1.1068
2016-11-18,0.8091
2016-11-21,-1.2748
2016-11-22,-0.7652
2016-11-23,2.0241
2016-11-25,6.2352
2016-11-28,-4.8466000000000005
2016-11-29,-0.2804
2016-11-30,0.5155
2016-12-01,-1.3054000000000001
2016-12-02,-2.4091
2016-12-05,-0.8712
2016-12-06,-3.2227
2016-12-07,-0.555
2016-12-08,8.067
2016-12-09,3.4742
2016-12-12,-3.539
2016-12-13,0.9407
2016-12-14,-2.7027
2016-12-15,2.1073
2016-12-16,3.7523
2016-12-19,4.1139
2016-12-20,1.9106
2016-12-21,0.8095
2016-12-22,-1.2257
2016-12-23,1.4549
2016-12-27,0.8435
2016-12-28,-0.2928
2016-12-29,0.3775
2016-12-30,-0.0836
2017-01-03,0.3346
2017-01-04,-0.792
2017-01-05,-0.2521
2017-01-06,-1.0531
2017-01-09,-2.2137000000000002
2017-01-10,5.616
2017-01-11,2.7617000000000003
2017-01-12,-1.4039
2017-01-13,2.6444
2017-01-17,-0.7531
2017-01-18,3.0751
2017-01-19,-1.1236
2017-01-20,0.0392
2017-01-23,0.4309
2017-01-24,1.8721
2017-01-25,1.7610999999999999
2017-01-26,0.0752
2017-01-27,0.7143
2017-01-30,-0.9705
2017-01-31,0.7162
2017-02-01,2.021
2017-02-02,-0.7704
2017-02-03,0.2218
2017-02-06,-2.3239
2017-02-07,-0.642
2017-02-08,0.3801
2017-02-09,-1.1738
2017-02-10,0.9962
2017-02-13,-2.352
2017-02-14,2.2922000000000002
2017-02-15,0.5697
2017-02-16,-3.6631
2017-02-17,0.3528
2017-02-21,1.25
2017-02-22,0.8102
2017-02-23,-0.4975
2017-02-24,-0.8846
2017-02-27,2.1343
2017-02-28,-0.3799
2017-03-01,2.9367
2017-03-02,-3.9274
2017-03-03,0.8099
2017-03-06,-2.3718
2017-03-07,-0.6661
2017-03-08,0.3156
2017-03-09,-0.8258
2017-03-10,1.4671
2017-03-13,-0.2735
2017-03-14,0.7837
2017-03-15,0.3888
2017-03-16,0.1162
2017-03-17,1.1219
2017-03-20,-0.1148
2017-03-21,-1.9533
2017-03-22,1.8359
2017-03-23,-0.9973
2017-03-24,-1.0461
2017-03-27,0.1175
2017-03-28,0.0391
2017-03-29,0.0
2017-03-30,1.6028
2017-03-31,1.1158
2017-04-03,-2.3592
2017-04-04,0.1169
2017-04-05,-0.7785
2017-04-06,0.7062
2017-04-07,0.857
2017-04-10,-0.3862
2017-04-11,0.9694
2017-04-12,-3.341
2017-04-13,-0.3576
2017-04-17,1.2759
2017-04-18,-0.5906
2017-04-19,0.5545
2017-04-20,1.7724
2017-04-21,-0.6192
2017-04-24,0.7399
2017-04-25,1.0437
2017-04-26,1.2624
2017-04-27,-0.8689
2017-04-28,0.0762
2017-05-01,-0.6855
2017-05-02,-0.4218
2017-05-03,0.6931
2017-05-04,-0.3442
2017-05-05,-0.8826
2017-05-08,2.3616
2017-05-09,-12.9728
2017-05-10,0.0
2017-05-11,0.2173
2017-05-12,-4.1197
2017-05-15,4.1158
2017-05-16,-2.6933
2017-05-17,-5.5357
2017-05-18,2.3157
2017-05-19,-0.2309
2017-05-22,0.0926
2017-05-23,-0.37
2017-05-24,-0.3714
2017-05-25,0.1864
2017-05-26,0.0
2017-05-30,-1.2558
2017-05-31,-1.7428
2017-06-01,4.2665
2017-06-02,0.9655
2017-06-05,-1.5027
2017-06-06,0.0
2017-06-07,-0.3699
2017-06-08,2.9698
2017-06-09,-1.7574999999999998
2017-06-12,0.1376
2017-06-13,1.9698
2017-06-14,-0.6289
2017-06-15,-1.4919
2017-06-16,0.5507
2017-06-19,2.0539
2017-06-20,-0.1342
2017-06-21,0.2239
2017-06-22,-0.9383
2017-06-23,1.4434
2017-06-26,0.0445
2017-06-27,-0.2667
2017-06-28,0.8467
2017-06-29,-0.8838
2017-06-30,0.535
2017-07-03,0.5322
2017-07-05,1.191
2017-07-06,-1.3078
2017-07-07,0.6625
2017-07-10,0.7021
2017-07-11,0.305
2017-07-12,0.8254
2017-07-13,-1.4649
2017-07-14,-0.3498
2017-07-17,-1.5796000000000001
2017-07-18,-1.6942
2017-07-19,-1.3605
2017-07-20,-2.2069
2017-07-21,-0.7992
2017-07-24,0.0948
2017-07-25,0.5682
2017-07-26,0.3766
2017-07-27,-0.1876
2017-07-28,-1.6447
2017-07-31,-0.5256
2017-08-01,-1.7771
2017-08-02,0.5868
2017-08-03,0.1458
2017-08-04,0.7767
2017-08-07,-0.4335
2017-08-08,-21.2385
2017-08-09,9.0909
2017-08-10,-4.8986
2017-08-11,4.9142
2017-08-14,-4.4582
2017-08-15,-1.1223
2017-08-16,-0.2987
2017-08-17,-3.2355
2017-08-18,0.9907
2017-08-21,-1.2262
2017-08-22,-1.4898
2017-08-23,0.0
2017-08-24,2.0794
2017-08-25,-0.9877
2017-08-28,3.8653
2017-08-29,-1.3205
2017-08-30,0.6691
2017-08-31,0.6647
2017-09-01,2.7011
2017-09-05,0.6429
2017-09-06,1.2195
2017-09-07,0.8032
2017-09-08,0.5122
2017-09-11,1.6421000000000001
2017-09-12,2.0613
2017-09-13,0.655
2017-09-14,-0.5965
2017-09-15,0.7638
2017-09-18,0.1624
2017-09-19,1.3514
2017-09-20,-1.8667
2017-09-21,0.1087
2017-09-22,0.76
2017-09-25,-0.3233
2017-09-26,1.2432
2017-09-27,4.378
2017-09-28,0.1535
2017-09-29,-0.3575
2017-10-02,0.6663
2017-10-03,0.8147
2017-10-04,-0.202
2017-10-05,0.0506
2017-10-06,-0.8599
2017-10-09,0.9694
2017-10-10,-0.8085
2017-10-11,-2.4452
2017-10-12,0.4178
2017-10-13,0.312
2017-10-16,0.8813
2017-10-17,-0.9764
2017-10-18,1.453
2017-10-19,1.3811
2017-10-20,0.9082
2017-10-23,-1.15
2017-10-24,1.1128
2017-10-25,-2.4512
2017-10-26,0.1538
2017-10-27,0.4608
2017-10-30,-1.8349
2017-10-31,0.2596
2017-11-01,-0.5697
2017-11-02,-0.9375
2017-11-03,0.1052
2017-11-06,-0.7353
2017-11-07,0.4762
2017-11-08,2.1064
2017-11-09,-0.9283
2017-11-10,0.7288
2017-11-13,-1.137
2017-11-14,0.1568
2017-11-15,-0.9395
2017-11-16,2.1602
2017-11-17,0.8767
2017-11-20,0.9202
2017-11-21,0.5066
2017-11-22,0.8065
2017-11-24,-0.35
2017-11-27,-1.6056
2017-11-28,2.0398
2017-11-29,10.095
2017-11-30,-3.4044
2017-12-01,-0.235
2017-12-04,-0.3297
2017-12-05,-0.5198
2017-12-06,0.7601
2017-12-07,1.0372
2017-12-08,-1.6799
2017-12-11,-0.1424
2017-12-12,-0.4278
2017-12-13,0.4773
2017-12-14,-2.4703
2017-12-15,1.6561
2017-12-18,2.3958
2017-12-19,-0.1404
2017-12-20,-0.2812
2017-12-21,-0.6579
2017-12-22,-0.3311
2017-12-26,0.1424
2017-12-27,0.4739
2017-12-28,0.7547
2017-12-29,0.4213
2018-01-02,1.3054000000000001
2018-01-03,-0.6443
2018-01-04,0.4169
2018-01-05,0.3229
2018-01-08,0.4598
2018-01-09,-0.8696
2018-01-10,-0.4617
2018-01-11,0.7885
2018-01-12,-0.1841
2018-01-16,-0.3688
2018-01-17,2.5451
2018-01-18,-1.9856
2018-01-19,0.2762
2018-01-22,6.382
2018-01-23,1.1653
2018-01-24,2.7304
2018-01-25,0.2076
2018-01-26,0.4144
2018-01-29,-0.5778
2018-01-30,-0.8717
2018-01-31,-2.0938
2018-02-01,0.2994
2018-02-02,-3.5821
2018-02-05,-4.1575
2018-02-06,-1.569
2018-02-07,0.5626
2018-02-08,-2.7972
2018-02-09,2.6379
2018-02-12,1.5421
2018-02-13,0.7363
2018-02-14,-0.1827
2018-02-15,-5.9497
2018-02-16,1.4112
2018-02-20,0.5758
2018-02-21,-0.6679
2018-02-22,2.1614
2018-02-23,0.3291
2018-02-26,1.0778
2018-02-27,1.4372
2018-02-28,-0.6399
2018-03-01,-2.5299
2018-03-02,-3.5394
2018-03-05,2.6419
2018-03-06,0.3813
2018-03-07,-1.0921
2018-03-08,-2.6404
2018-03-09,3.2051
2018-03-12,-0.6211
2018-03-13,-0.2885
2018-03-14,-0.8197
2018-03-15,-0.0486
2018-03-16,0.7782
2018-03-19,-0.1931
2018-03-20,0.0484
2018-03-21,-0.5317
2018-03-22,-3.5957
2018-03-23,-2.1673
2018-03-26,0.8758
2018-03-27,0.0
2018-03-28,0.4597
2018-03-29,0.9151
2018-04-02,-3.3753
2018-04-03,1.0428
2018-04-04,-0.9804
2018-04-05,1.0422
2018-04-06,-2.7849
2018-04-09,-0.7958
2018-04-10,-0.107
2018-04-11,-2.0878
2018-04-12,0.9295
2018-04-13,0.6501
2018-04-16,1.5608
2018-04-17,0.9539
2018-04-18,0.4199
2018-04-19,-0.1568
2018-04-20,-0.1047
2018-04-23,-1.3627
2018-04-24,-1.5939999999999999
2018-04-25,0.108
2018-04-26,-2.5351
2018-04-27,-0.6087
2018-04-30,-1.0579
2018-05-01,1.6882000000000001
2018-05-02,1.7709000000000001
2018-05-03,-1.0875
2018-05-04,-1.3194
2018-05-07,1.2812999999999999
2018-05-08,2.5853
2018-05-09,1.8231000000000002
2018-05-10,6.8457
2018-05-11,3.4993
2018-05-14,-0.4286
2018-05-15,-1.5304
2018-05-16,0.0486
2018-05-17,1.2136
2018-05-18,0.1439
2018-05-21,0.9579
2018-05-22,-2.5617
2018-05-23,1.4119
2018-05-24,0.096
2018-05-25,3.8849
2018-05-29,0.6464
2018-05-30,1.3761
2018-05-31,-2.2624
2018-06-01,0.7407
2018-06-04,-1.3787
2018-06-05,0.8388
2018-06-06,1.8022
2018-06-07,1.9064999999999999
2018-06-08,-0.1782
2018-06-11,-0.1785
2018-06-12,0.8941
2018-06-13,-2.0381
2018-06-14,0.9046
2018-06-15,-0.1345
2018-06-18,-0.1795
2018-06-19,-0.4047
2018-06-20,-0.6772
2018-06-21,-1.1364
2018-06-22,0.4138
2018-06-25,-3.022
2018-06-26,0.6138
2018-06-27,-0.7977
2018-06-28,-0.1892
2018-06-29,-1.564
2018-07-02,0.9629
2018-07-03,-0.0477
2018-07-05,1.0019
2018-07-06,-0.2362
2018-07-09,1.4205
2018-07-10,3.268
2018-07-11,0.6329
2018-07-12,0.3594
2018-07-13,0.4029
2018-07-16,-1.1146
2018-07-17,0.5861
2018-07-18,0.9413
2018-07-19,1.3766
2018-07-20,-0.6132
2018-07-23,1.3662
2018-07-24,1.1739
2018-07-25,0.3438
2018-07-26,1.4133
2018-07-27,-0.5068
2018-07-30,-1.9525000000000001
2018-07-31,2.4242
2018-08-01,-3.508
2018-08-02,-1.7959
2018-08-03,-1.9179
2018-08-06,2.2738
2018-08-07,14.8955
2018-08-08,2.2446
2018-08-09,-3.7472
2018-08-10,-1.7696
2018-08-13,1.1609
2018-08-14,2.6118
2018-08-15,-0.8099
2018-08-16,2.1384
2018-08-17,3.5782
2018-08-20,1.5436
2018-08-21,2.063
2018-08-22,0.0
2018-08-23,-2.1277
2018-08-24,2.1014
2018-08-27,-1.0646
2018-08-28,-0.3228
2018-08-29,-0.4318
2018-08-30,-0.9396
2018-08-31,-0.1094
2018-09-04,0.2922
2018-09-05,0.9468
2018-09-06,-2.3449
2018-09-07,-4.7654
2018-09-10,2.3662
2018-09-11,0.5305
2018-09-12,-1.0177
2018-09-13,0.9139
2018-09-14,0.0377
2018-09-17,-1.6975
2018-09-18,-0.4221
2018-09-19,0.9634
2018-09-20,1.1069
2018-09-21,0.1133
2018-09-24,-2.8281
2018-09-25,-0.194
2018-09-26,1.283
2018-09-27,0.8829
2018-09-28,0.9513
2018-10-01,-2.337
2018-10-02,0.6561
2018-10-03,-0.9202
2018-10-04,-0.6579
2018-10-05,-3.545
2018-10-08,2.2213
2018-10-09,0.1185
2018-10-10,-1.0655000000000001
2018-10-11,-3.8692
2018-10-12,-1.4938
2018-10-15,0.9688
2018-10-16,1.5436
2018-10-17,-2.9992
2018-10-18,-1.313
2018-10-19,-2.5322
2018-10-22,-0.3523
2018-10-23,-2.6955
2018-10-24,-8.2198
2018-10-25,0.2969
2018-10-26,-4.3414
2018-10-29,-1.8051
2018-10-30,2.6786
2018-10-31,-1.4834
2018-11-01,5.1402
2018-11-02,0.0
2018-11-05,0.1975
2018-11-06,2.5136
2018-11-07,1.7788
2018-11-08,-3.4955
2018-11-09,-2.9369
2018-11-12,-2.3701
2018-11-13,1.6529
2018-11-14,-0.6606
2018-11-15,-0.6138
2018-11-16,0.6176
2018-11-19,-2.1995
2018-11-20,-8.4728
2018-11-21,5.2
2018-11-23,-1.4666000000000001
2018-11-26,0.1654
2018-11-27,-1.486
2018-11-28,17.6536
2018-11-29,-1.9943
2018-11-30,-1.0659
2018-12-03,0.2449
2018-12-04,-3.8105
2018-12-06,-0.6602
2018-12-07,-2.6585
2018-12-10,0.1576
2018-12-11,3.0939
2018-12-12,4.7813
2018-12-13,0.1942
2018-12-14,-1.3566
2018-12-17,-3.0452
2018-12-18,4.5593
2018-12-19,-5.3295
2018-12-20,-1.1771
2018-12-21,-0.5697
2018-12-24,-2.8646000000000003
2018-12-26,4.1287
2018-12-27,1.0814
2018-12-28,0.2547
2018-12-31,0.813
2019-01-02,3.5786
2019-01-03,-1.4112
2019-01-04,3.7019
2019-01-07,2.4274
2019-01-08,1.3941
2019-01-09,0.3666
2019-01-10,1.2328999999999999
2019-01-11,0.6315
2019-01-14,-1.7929
2019-01-15,-0.1369
2019-01-16,-0.1828
2019-01-17,0.6868
2019-01-18,0.9095
2019-01-22,-1.3069
2019-01-23,-1.8265
2019-01-24,0.8372
2019-01-25,1.9373
2019-01-28,-1.7647
2019-01-29,2.1188
2019-01-30,0.8119
2019-01-31,3.7584
2019-02-01,-0.7762
2019-02-04,1.6515
2019-02-05,0.4275
2019-02-06,2.0009
2019-02-07,-0.8765
2019-02-08,-5.0105
2019-02-11,1.1968
2019-02-12,2.1463
2019-02-13,-0.2573
2019-02-14,-0.6019
2019-02-15,4.5847999999999995
2019-02-19,-1.0753
2019-02-20,1.1706
2019-02-21,-0.9917
2019-02-22,0.3339
2019-02-25,-0.0832
2019-02-26,-2.2065
2019-02-27,-0.8514
2019-02-28,-0.8158
2019-03-01,-0.4329
2019-03-04,-0.5217
2019-03-05,-2.8846
2019-03-06,-0.18
2019-03-07,-1.6682000000000001
2019-03-08,-0.8712
2019-03-11,0.0925
2019-03-12,0.0462
2019-03-13,1.5704
2019-03-14,-1.3188
2019-03-15,1.9355
2019-03-18,1.8083
2019-03-19,-0.8881
2019-03-20,-2.6882
2019-03-21,0.9669
2019-03-22,-5.4719999999999995
2019-03-25,1.7849
2019-03-26,0.4265
2019-03-27,-0.7079
2019-03-28,1.6635
2019-03-29,0.6545
2019-04-01,3.5300000000000002
2019-04-02,-1.0319
2019-04-03,1.6319
2019-04-04,1.7841
2019-04-05,1.5337
2019-04-08,-0.5611
2019-04-09,-2.3003
2019-04-10,1.1995
2019-04-11,0.7024
2019-04-12,0.8282
2019-04-15,0.3891
2019-04-16,2.4117
2019-04-17,0.9251
2019-04-18,0.4583
2019-04-22,-0.5807
2019-04-23,5.34
2019-04-24,-1.8218
2019-04-25,-2.259
2019-04-26,0.908
2019-04-29,0.3272
2019-04-30,0.9376
2019-05-01,-1.0501
2019-05-02,-0.2857
2019-05-03,3.2747
2019-05-06,-0.5549
2019-05-07,1.8334000000000001
2019-05-08,-0.0783
2019-05-09,0.7051
2019-05-10,-0.389
2019-05-13,-3.3971
2019-05-14,0.1213
2019-05-15,-0.4037
2019-05-16,0.6891
2019-05-17,-0.6441
2019-05-20,0.1216
2019-05-21,0.688
2019-05-22,-0.3617
2019-05-23,-2.8237
2019-05-24,-1.0793
2019-05-28,-1.2589000000000001
2019-05-29,-1.0625
2019-05-30,0.8591
2019-05-31,-0.3833
2019-06-03,2.0094
2019-06-04,3.5624000000000002
2019-06-05,0.0809
2019-06-06,-1.4962
2019-06-07,1.0263
2019-06-10,3.1694
2019-06-11,-3.2296
2019-06-12,0.0407
2019-06-13,2.441
2019-06-14,0.3177
2019-06-17,-1.0293
2019-06-18,2.36
2019-06-19,0.6252
2019-06-20,0.8155
2019-06-21,-1.3096999999999999
2019-06-24,-0.6245
2019-06-25,0.0393
2019-06-26,-0.3141
2019-06-27,1.2603
2019-06-28,0.6223
2019-07-01,0.3479
2019-07-02,-1.0015
2019-07-03,0.8949
2019-07-05,-0.3857
2019-07-08,-0.6581
2019-07-09,-1.9875
2019-07-10,-2.1869
2019-07-11,0.7724
2019-07-12,2.9044
2019-07-15,-0.1568
2019-07-16,1.6097000000000001
2019-07-17,-1.0046
2019-07-18,-0.3903
2019-07-19,0.9796
2019-07-22,-0.2716
2019-07-23,1.9455
2019-07-24,1.5267
2019-07-25,0.9398
2019-07-26,0.9311
2019-07-29,0.0
2019-07-30,0.9225
2019-07-31,-0.2194
2019-08-01,-2.565
2019-08-02,-0.3385
2019-08-05,-1.0189
2019-08-06,-0.1906
2019-08-07,7.7922
2019-08-08,6.3785
2019-08-09,-2.2984999999999998
2019-08-12,-0.5114
2019-08-13,2.0219
2019-08-14,-4.5348
2019-08-15,-0.8797
2019-08-16,1.3135
2019-08-19,1.0862
2019-08-20,-0.8319
2019-08-21,1.1534
2019-08-22,-0.2764
2019-08-23,-3.1185
2019-08-26,0.1073
2019-08-27,-1.5005
2019-08-28,0.2902
2019-08-29,4.991
2019-08-30,-0.0689
2019-09-03,-2.413
2019-09-04,2.296
2019-09-05,0.6906
2019-09-06,0.0343
2019-09-09,1.1656
2019-09-10,0.7116
2019-09-11,6.1911
2019-09-12,-0.1584
2019-09-13,0.8251
2019-09-16,0.3462
2019-09-17,-0.8783
2019-09-18,-2.2152
2019-09-19,-1.2945
2019-09-20,0.3279
2019-09-23,0.098
2019-09-24,-1.7955999999999999
2019-09-25,2.1941
2019-09-26,-2.2446
2019-09-27,0.0
2019-09-30,0.9983
2019-10-01,-1.6804000000000001
2019-10-02,-1.0054
2019-10-03,1.151
2019-10-04,1.573
2019-10-07,-0.8896
2019-10-08,-2.0279
2019-10-09,0.9501
2019-10-10,2.5882
2019-10-11,2.3919
2019-10-14,-0.16
2019-10-15,1.1538
2019-10-16,2.3764
2019-10-17,1.9499
2019-10-18,-0.0304
2019-10-21,1.9131
2019-10-22,-0.6853
2019-10-23,1.8302
2019-10-24,-0.442
2019-10-25,0.9174
2019-10-28,1.7008999999999999
2019-10-29,0.9804
2019-10-30,0.0286
2019-10-31,-0.942
2019-11-01,4.1499
2019-11-04,3.0991
2019-11-05,0.4831
2019-11-06,0.187
2019-11-07,-0.1066
2019-11-08,0.1601
2019-11-11,0.5596
2019-11-12,-1.5368
2019-11-13,-2.1798
2019-11-14,0.6602
2019-11-15,1.8858000000000001
2019-11-18,-0.0536
2019-11-19,0.4026
2019-11-20,0.5346
2019-11-21,-0.9838
2019-11-22,9.3448
2019-11-25,2.2839
2019-11-26,-0.4322
2019-11-27,0.9887
2019-11-29,-0.382
2019-12-02,-0.3595
2019-12-03,-1.5636
2019-12-04,1.1486
2019-12-05,0.0
2019-12-06,2.2469
2019-12-09,-0.7798
2019-12-10,0.4049
2019-12-11,-0.9488
2019-12-12,-0.1916
2019-12-13,-2.2553
2019-12-16,-0.8591
2019-12-17,0.3714
2019-12-18,0.3453
2019-12-19,0.0246
2019-12-20,-0.1475
2019-12-23,-0.0246
2019-12-24,0.1969
2019-12-26,-0.5651
2019-12-27,0.593
2019-12-30,0.0246
2019-12-31,-0.6385
2020-01-02,-0.3707
2020-01-03,-0.6202
2020-01-06,-0.4993
2020-01-07,1.43
2020-01-08,0.6184
2020-01-09,0.5654
2020-01-10,0.1222
2020-01-13,2.002
2020-01-14,-0.9813
2020-01-15,-0.0967
2020-01-16,1.3308
2020-01-17,-0.7163
2020-01-21,1.2747
2020-01-22,0.7599
2020-01-23,-3.8416
2020-01-24,0.3186
2020-01-27,-1.6369
2020-01-28,0.8693
2020-01-29,0.6895
2020-01-30,0.3179
2020-01-31,-3.2179
2020-02-03,0.3526
2020-02-04,3.8404
2020-02-05,1.3778000000000001
2020-02-06,-1.2637
2020-02-07,-0.8452
2020-02-10,2.0701
2020-02-11,0.5011
2020-02-12,1.3533
2020-02-13,1.2415
2020-02-14,-2.4526
2020-02-18,-0.4507
2020-02-19,1.4772
2020-02-20,-1.2209
2020-02-21,-1.2598
2020-02-24,-2.1666
2020-02-25,-4.4536999999999995
2020-02-26,0.0258
2020-02-27,-5.5355
2020-02-28,0.5996
2020-03-02,5.1206
2020-03-03,-4.1495
2020-03-04,2.3931
2020-03-05,-2.5473
2020-03-06,1.2396
2020-03-09,-9.2095
2020-03-10,5.922
2020-03-11,-3.2106
2020-03-12,-17.5007
2020-03-13,1.0745
2020-03-16,-20.5075
2020-03-17,-12.8559
2020-03-18,-40.7921
2020-03-19,27.5084
2020-03-20,23.8033
2020-03-23,-1.7479
2020-03-24,0.1078
2020-03-25,10.1777
2020-03-26,8.9932
2020-03-27,-6.5022
2020-03-30,0.7674
2020-03-31,0.2856
2020-04-01,-10.299
2020-04-02,-2.8042
2020-04-03,-2.9939999999999998
2020-04-06,18.743
2020-04-07,6.1909
2020-04-08,6.5421
2020-04-09,4.8454
2020-04-13,-4.0239
2020-04-14,-1.0378
2020-04-15,-7.844
2020-04-16,-5.8716
2020-04-17,7.4952
2020-04-20,-4.1386
2020-04-21,-3.5664
2020-04-22,-0.0487
2020-04-23,5.5988
2020-04-24,0.3688
2020-04-27,3.9962999999999997
2020-04-28,4.6378
2020-04-29,5.5298
2020-04-30,-2.64
2020-05-01,-3.8209
2020-05-04,-2.3494
2020-05-05,4.3745
2020-05-06,-8.6337
2020-05-07,10.9633
2020-05-08,-1.5295999999999998
2020-05-11,-1.0076
2020-05-12,-1.2723
2020-05-13,-7.5172
2020-05-14,2.3223
2020-05-15,-0.4993
2020-05-18,14.8723
2020-05-19,-0.4766
2020-05-20,1.0375
2020-05-21,-0.8689
2020-05-22,-0.757
2020-05-26,6.664
2020-05-27,7.2638
2020-05-28,-3.2632
2020-05-29,-2.6478
2020-06-01,0.7452
2020-06-02,1.9969999999999999
2020-06-03,5.1849
2020-06-04,-0.2068
2020-06-05,7.7029
2020-06-08,5.9333
2020-06-09,-8.6588
2020-06-10,-4.3421
2020-06-11,-9.806000000000001
2020-06-12,2.1898
2020-06-15,1.391
2020-06-16,6.4516
2020-06-17,-5.4336
2020-06-18,-0.1473
2020-06-19,-1.3279
2020-06-22,-0.5234
2020-06-23,1.2026
2020-06-24,-3.342
2020-06-25,-0.6915
2020-06-26,-5.2998
2020-06-29,9.3954
2020-06-30,2.1285
2020-07-01,-5.8135
2020-07-02,1.4363000000000001
2020-07-06,2.7937
2020-07-07,-3.9464
2020-07-08,0.3488
2020-07-09,-3.6307
2020-07-10,2.8858
2020-07-13,-1.2076
2020-07-14,3.8249
2020-07-15,5.8109
2020-07-16,-1.3639999999999999
2020-07-17,0.2547
2020-07-20,-2.7586
2020-07-21,2.3143000000000002
2020-07-22,0.2554
2020-07-23,-0.0728
2020-07-24,-1.311
2020-07-27,2.1402
2020-07-28,-3.6127000000000002
2020-07-29,4.1604
2020-07-30,-5.2897
2020-07-31,1.3298
