ticker,STNG US Equity
2010-08-18,-1.1916
2010-08-19,-0.7421
2010-08-20,-0.5607
2010-08-23,-0.6579
2010-08-24,-0.0946
2010-08-25,1.7992
2010-08-26,-1.8605
2010-08-27,1.5166
2010-08-30,-2.7077
2010-08-31,3.8388
2010-09-01,1.4787
2010-09-02,-2.9144
2010-09-03,0.7505
2010-09-07,-2.1415
2010-09-08,1.1418
2010-09-09,0.4704
2010-09-10,0.7491
2010-09-13,-0.7435
2010-09-14,-0.0936
2010-09-15,3.9363
2010-09-16,-0.7214
2010-09-17,-0.8174
2010-09-20,3.3883
2010-09-21,-0.7086
2010-09-22,0.1784
2010-09-23,-0.089
2010-09-24,1.7825
2010-09-27,-2.4518
2010-09-28,0.2693
2010-09-29,2.0591
2010-09-30,-0.9649
2010-10-01,-0.0886
2010-10-04,-0.8865
2010-10-05,2.3256
2010-10-06,-0.6993
2010-10-07,-1.0563
2010-10-08,1.3345
2010-10-11,1.0536
2010-10-12,0.3475
2010-10-13,0.1732
2010-10-14,0.5186
2010-10-15,1.0318
2010-10-18,0.5106
2010-10-19,-1.5241
2010-10-20,-0.4299
2010-10-21,-0.0864
2010-10-22,-0.0864
2010-10-25,1.5571000000000002
2010-10-26,0.2555
2010-10-27,-0.4248
2010-10-28,-1.1092
2010-10-29,0.7765
2010-11-01,-0.1712
2010-11-02,0.9434
2010-11-03,0.085
2010-11-04,-0.0849
2010-11-05,-0.2549
2010-11-08,-2.1295
2010-11-09,-2.8721
2010-11-10,-1.2545
2010-11-11,-0.4537
2010-11-12,-0.3646
2010-11-15,0.9149
2010-11-16,-11.1514
2010-11-17,1.8367
2010-11-18,-1.002
2010-11-19,0.1012
2010-11-22,-0.4044
2010-11-23,-0.4061
2010-11-24,0.5097
2010-11-26,-0.3043
2010-11-29,1.6277
2010-11-30,-0.4004
2010-12-01,2.3116
2010-12-02,0.6876
2010-12-03,0.2927
2010-12-06,1.2646
2010-12-07,-0.6724
2010-12-08,0.9671
2010-12-09,2.5862
2010-12-10,-1.5873
2010-12-13,-1.3283
2010-12-14,-0.0962
2010-12-15,-0.8662
2010-12-16,-2.5243
2010-12-17,-0.2988
2010-12-20,0.0999
2010-12-21,2.5948
2010-12-22,2.2374
2010-12-23,0.9515
2010-12-27,-1.7908
2010-12-28,-2.3033
2010-12-29,-0.2947
2010-12-30,-0.197
2010-12-31,-0.1974
2011-01-03,2.275
2011-01-04,1.0638
2011-01-05,2.3923
2011-01-06,-1.4953
2011-01-07,-0.9488
2011-01-10,1.6284
2011-01-11,0.0943
2011-01-12,0.3766
2011-01-13,-1.8761999999999999
2011-01-14,0.5736
2011-01-18,-2.8517
2011-01-19,-1.7612999999999999
2011-01-20,0.0996
2011-01-21,-1.791
2011-01-24,2.229
2011-01-25,-1.1893
2011-01-26,1.1033
2011-01-27,-0.0992
2011-01-28,-1.291
2011-01-31,-1.3078
2011-02-01,4.4852
2011-02-02,-1.1707
2011-02-03,0.0
2011-02-04,2.0731
2011-02-07,0.1934
2011-02-08,2.027
2011-02-09,-1.4191
2011-02-10,-2.5911999999999997
2011-02-11,1.1823
2011-02-14,-0.0974
2011-02-15,2.3392
2011-02-16,-1.9048
2011-02-17,-1.5534
2011-02-18,1.2821
2011-02-22,-1.7527
2011-02-23,-1.5857
2011-02-24,0.7049
2011-02-25,3.9
2011-02-28,-0.9625
2011-03-01,-2.3324
2011-03-02,0.8955
2011-03-03,1.7751000000000001
2011-03-04,-1.1628
2011-03-07,-0.6863
2011-03-08,0.691
2011-03-09,-1.1764999999999999
2011-03-10,-2.5794
2011-03-11,2.0367
2011-03-14,3.5928
2011-03-15,-3.9499
2011-03-16,-0.5015
2011-03-17,1.7137
2011-03-18,0.2973
2011-03-21,1.087
2011-03-22,-3.2258
2011-03-23,2.1212
2011-03-24,-0.1978
2011-03-25,1.0902
2011-03-28,-0.9804
2011-03-29,2.1782
2011-03-30,-0.0969
2011-03-31,0.097
2011-04-01,-2.6163
2011-04-04,0.398
2011-04-05,2.0813
2011-04-06,2.1359
2011-04-07,-3.1369
2011-04-08,0.0981
2011-04-11,-0.4902
2011-04-12,0.0
2011-04-13,0.0985
2011-04-14,1.8700999999999999
2011-04-15,1.8357
2011-04-18,-0.1898
2011-04-19,-0.1901
2011-04-20,2.0952
2011-04-21,-1.2127
2011-04-25,-0.1889
2011-04-26,1.9868000000000001
2011-04-27,4.9165
2011-04-28,0.5305
2011-04-29,3.518
2011-05-02,-1.6992
2011-05-03,-3.7165
2011-05-04,-1.2567
2011-05-05,0.5455
2011-05-06,0.0904
2011-05-09,-0.1807
2011-05-10,0.0
2011-05-11,-1.3575
2011-05-12,3.211
2011-05-13,-4.4444
2011-05-16,-0.9302
2011-05-17,-1.4085
2011-05-18,0.0
2011-05-19,0.8571
2011-05-20,-0.8499
2011-05-23,-0.4762
2011-05-24,-3.0622
2011-05-25,-0.8885
2011-05-26,0.2988
2011-05-27,1.3902999999999999
2011-05-31,-1.1753
2011-06-01,-0.6938
2011-06-02,0.6986
2011-06-03,-0.6938
2011-06-06,-0.1996
2011-06-07,-0.4
2011-06-08,-2.6104000000000003
2011-06-09,0.9278
2011-06-10,-4.2901
2011-06-13,2.2412
2011-06-14,-0.5219
2011-06-15,-2.4134
2011-06-16,5.0538
2011-06-17,-3.48
2011-06-20,2.6511
2011-06-21,2.2727
2011-06-22,-2.6263
2011-06-23,-0.5187
2011-06-24,2.2941
2011-06-27,0.7136
2011-06-28,0.6073
2011-06-29,-1.6097000000000001
2011-06-30,2.1471999999999998
2011-07-01,-0.1001
2011-07-05,0.4008
2011-07-06,-1.7964
2011-07-07,-1.1179000000000001
2011-07-08,0.0
2011-07-11,-2.5694
2011-07-12,-3.903
2011-07-13,-1.427
2011-07-14,-2.6726
2011-07-15,-0.4577
2011-07-18,-4.1379
2011-07-19,2.8777
2011-07-20,-3.1469
2011-07-21,0.9627
2011-07-22,-1.4303
2011-07-25,-3.023
2011-07-26,-1.2469000000000001
2011-07-27,-4.0404
2011-07-28,-1.8420999999999998
2011-07-29,-0.9383
2011-08-01,1.7591
2011-08-02,-4.3883
2011-08-03,1.5299
2011-08-04,2.4657999999999998
2011-08-05,4.5455
2011-08-08,-12.4041
2011-08-09,-1.6058
2011-08-10,-10.3858
2011-08-11,4.3046
2011-08-12,-4.6032
2011-08-15,9.4842
2011-08-16,-4.1033
2011-08-17,0.1585
2011-08-18,-6.1709
2011-08-19,0.0
2011-08-22,0.1686
2011-08-23,7.5758
2011-08-24,-1.252
2011-08-25,-4.5959
2011-08-26,2.1595
2011-08-29,9.7561
2011-08-30,-2.3704
2011-08-31,4.0971
2011-09-01,-2.7697000000000003
2011-09-02,-6.4468
2011-09-06,-3.6859
2011-09-07,3.3278
2011-09-08,-4.3478
2011-09-09,-1.1785
2011-09-12,1.8739
2011-09-13,-0.1672
2011-09-14,0.1675
2011-09-15,0.5017
2011-09-16,-0.4992
2011-09-19,-3.8462
2011-09-20,1.2174
2011-09-21,-7.2165
2011-09-22,-4.6296
2011-09-23,-0.1942
2011-09-26,2.9183
2011-09-27,2.8355
2011-09-28,-8.6397
2011-09-29,9.4567
2011-09-30,-2.9412000000000003
2011-10-03,-5.6818
2011-10-04,15.0602
2011-10-05,-2.7923
2011-10-06,-1.2567
2011-10-07,-7.2727
2011-10-10,6.6667
2011-10-11,8.6397
2011-10-12,-2.0305
2011-10-13,0.3454
2011-10-14,2.2375
2011-10-17,-9.7643
2011-10-18,3.5448
2011-10-19,-3.6036
2011-10-20,-1.3084
2011-10-21,4.1667
2011-10-24,1.0909
2011-10-25,0.7194
2011-10-26,2.6786
2011-10-27,11.1304
2011-10-28,1.8779
2011-10-31,-1.8433000000000002
2011-11-01,-8.2942
2011-11-02,4.2661999999999995
2011-11-03,4.419
2011-11-04,-3.605
2011-11-07,-2.9268
2011-11-08,5.5276
2011-11-09,-8.4127
2011-11-10,1.0399
2011-11-11,17.4957
2011-11-14,-3.7956
2011-11-15,4.5524000000000004
2011-11-16,-5.5152
2011-11-17,0.6144
2011-11-18,-0.7634
2011-11-21,-1.3846
2011-11-22,-1.5601
2011-11-23,-5.3883
2011-11-25,-6.1977
2011-11-28,12.6786
2011-11-29,-0.1585
2011-11-30,5.7143
2011-12-01,-19.6697
2011-12-02,-0.9346
2011-12-05,1.8868
2011-12-06,-1.6667
2011-12-07,-2.0716
2011-12-08,-3.8462
2011-12-09,-1.0
2011-12-12,-2.4242
2011-12-13,-2.0704
2011-12-14,-3.5941
2011-12-15,-2.193
2011-12-16,12.1076
2011-12-19,-2.2
2011-12-20,4.7035
2011-12-21,1.7578
2011-12-22,0.9597
2011-12-23,0.5703
2011-12-27,-2.6465
2011-12-28,-4.0777
2011-12-29,-0.2024
2011-12-30,-0.8114
2012-01-03,4.499
2012-01-04,0.3914
2012-01-05,1.7544
2012-01-06,-0.5747
2012-01-09,4.0462
2012-01-10,2.5926
2012-01-11,0.0
2012-01-12,0.722
2012-01-13,-3.0466
2012-01-17,-0.5545
2012-01-18,4.0892
2012-01-19,3.5714
2012-01-20,0.0
2012-01-23,0.5172
2012-01-24,-3.0875
2012-01-25,1.2389000000000001
2012-01-26,-0.8741
2012-01-27,0.0
2012-01-30,-1.94
2012-01-31,3.777
2012-02-01,1.9064
2012-02-02,0.1701
2012-02-03,0.1698
2012-02-06,-0.8475
2012-02-07,-1.7094
2012-02-08,0.3478
2012-02-09,2.253
2012-02-10,-0.678
2012-02-13,4.7782
2012-02-14,-2.1173
2012-02-15,0.4992
2012-02-16,0.1656
2012-02-17,3.1405
2012-02-21,-0.3205
2012-02-22,-1.1254
2012-02-23,1.626
2012-02-24,-0.8
2012-02-27,1.7742
2012-02-28,0.7924
2012-02-29,0.1572
2012-03-01,0.471
2012-03-02,-0.3125
2012-03-05,1.4107
2012-03-06,0.0
2012-03-07,6.0278
2012-03-08,0.0
2012-03-09,1.7492999999999999
2012-03-12,-1.1461000000000001
2012-03-13,4.3478
2012-03-14,-0.2778
2012-03-15,-0.8357
2012-03-16,-0.8427
2012-03-19,1.2748
2012-03-20,-0.5594
2012-03-21,1.4064999999999999
2012-03-22,-1.387
2012-03-23,1.9691
2012-03-26,0.6897
2012-03-27,-1.2328999999999999
2012-03-28,0.8322
2012-03-29,-1.238
2012-03-30,-1.6713
2012-04-02,2.8329
2012-04-03,-1.7906
2012-04-04,-1.8233000000000001
2012-04-05,0.4286
2012-04-09,-2.5605
2012-04-10,-3.7956
2012-04-11,4.7041
2012-04-12,0.5797
2012-04-13,-4.611
2012-04-16,-0.7553
2012-04-17,-0.3044
2012-04-18,-4.5802
2012-04-19,2.24
2012-04-20,1.4085
2012-04-23,-1.0802
2012-04-24,3.7441
2012-04-25,3.609
2012-04-26,2.9028
2012-04-27,-1.2694
2012-04-30,-3.2857
2012-05-01,-0.2954
2012-05-02,-1.1852
2012-05-03,-1.4993
2012-05-04,-1.6743000000000001
2012-05-07,0.774
2012-05-08,2.1505
2012-05-09,-4.5113
2012-05-10,0.4724
2012-05-11,-2.1944
2012-05-14,-4.3269
2012-05-15,0.67
2012-05-16,-0.9983
2012-05-17,-1.6806999999999999
2012-05-18,0.6838
2012-05-21,3.9049
2012-05-22,-4.5752
2012-05-23,-4.1096
2012-05-24,-0.8929
2012-05-25,0.0
2012-05-29,0.9009
2012-05-30,0.8929
2012-05-31,-1.0619
2012-06-01,-3.22
2012-06-04,-2.9575
2012-06-05,3.4286
2012-06-06,1.2891
2012-06-07,0.0
2012-06-08,1.2727
2012-06-11,-4.3088
2012-06-12,-0.5629
2012-06-13,-0.9434
2012-06-14,4.381
2012-06-15,-2.5547
2012-06-18,1.1236
2012-06-19,8.3333
2012-06-20,0.0
2012-06-21,-3.2479
2012-06-22,8.4806
2012-06-25,-1.9544000000000001
2012-06-26,0.0
2012-06-27,0.6645
2012-06-28,2.6403
2012-06-29,2.7331
2012-07-02,6.2598
2012-07-03,-1.3255
2012-07-05,0.2985
2012-07-06,-2.0833
2012-07-09,-3.1915
2012-07-10,-0.157
2012-07-11,0.0
2012-07-12,0.6289
2012-07-13,-0.1563
2012-07-16,-0.939
2012-07-17,2.2117
2012-07-18,-0.9274
2012-07-19,-3.2761
2012-07-20,-5.0
2012-07-23,-3.5654
2012-07-24,-5.9859
2012-07-25,-0.9363
2012-07-26,1.7013
2012-07-27,7.0632
2012-07-30,-0.6944
2012-07-31,5.0699
2012-08-01,-1.1647
2012-08-02,-0.5051
2012-08-03,8.6294
2012-08-06,-0.6231
2012-08-07,-2.8213
2012-08-08,-1.9355
2012-08-09,0.3289
2012-08-10,-1.4754
2012-08-13,-8.1531
2012-08-14,1.2681
2012-08-15,1.2522
2012-08-16,-0.53
2012-08-17,-1.0657
2012-08-20,-1.2567
2012-08-21,0.0
2012-08-22,-1.4545
2012-08-23,-2.583
2012-08-24,0.5682
2012-08-27,1.5066000000000002
2012-08-28,2.9685
2012-08-29,0.7207
2012-08-30,-3.0411
2012-08-31,-1.845
2012-09-04,1.8797000000000001
2012-09-05,6.8266
2012-09-06,2.418
2012-09-07,-0.8432
2012-09-10,2.0408
2012-09-11,1.5
2012-09-12,-1.4778
2012-09-13,1.3333
2012-09-14,-0.4934
2012-09-17,2.314
2012-09-18,-3.0695
2012-09-19,-1.5
2012-09-20,-1.0152
2012-09-21,2.906
2012-09-24,-0.4983
2012-09-25,-0.3339
2012-09-26,-1.005
2012-09-27,1.3536000000000001
2012-09-28,0.1669
2012-10-01,-0.1667
2012-10-02,0.0
2012-10-03,0.0
2012-10-04,0.1669
2012-10-05,0.0
2012-10-08,-0.1667
2012-10-09,-0.8347
2012-10-10,-0.3367
2012-10-11,-1.6892
2012-10-12,-0.6873
2012-10-15,-0.173
2012-10-16,-0.6932
2012-10-17,0.349
2012-10-18,-1.7391
2012-10-19,-1.4159
2012-10-22,-3.0521
2012-10-23,2.4074
2012-10-24,-1.8083
2012-10-25,1.6575
2012-10-26,-2.1739
2012-10-31,0.9259
2012-11-01,-0.1835
2012-11-02,6.25
2012-11-05,6.0554
2012-11-06,0.3263
2012-11-07,-1.7886
2012-11-08,-1.4901
2012-11-09,0.0
2012-11-12,0.5042
2012-11-13,-3.1773
2012-11-14,-2.418
2012-11-15,-0.177
2012-11-16,0.7092
2012-11-19,2.1127
2012-11-20,2.069
2012-11-21,2.5338000000000003
2012-11-23,1.4827
2012-11-26,2.2727
2012-11-27,0.3175
2012-11-28,-0.3165
2012-11-29,2.8571
2012-11-30,-1.2346
2012-12-03,-2.6562
2012-12-04,3.0498
2012-12-05,-0.1558
2012-12-06,0.0
2012-12-07,0.624
2012-12-10,0.4651
2012-12-11,1.8519
2012-12-12,1.2121
2012-12-13,-1.7964
2012-12-14,-1.2195
2012-12-17,0.9259
2012-12-18,-0.9174
2012-12-19,3.0864
2012-12-20,2.9939999999999998
2012-12-21,1.3081
2012-12-24,0.1435
2012-12-26,-0.1433
2012-12-27,-0.1435
2012-12-28,-0.7184
2012-12-31,2.8944
2013-01-02,1.2658
2013-01-03,-2.0833
2013-01-04,2.1277
2013-01-07,3.3333
2013-01-08,-0.4032
2013-01-09,3.2389
2013-01-10,-2.7451
2013-01-11,-0.672
2013-01-14,-1.2179
2013-01-15,0.0
2013-01-16,2.0548
2013-01-17,1.2081
2013-01-18,0.7958
2013-01-22,4.0789
2013-01-23,2.402
2013-01-24,-1.8519
2013-01-25,-0.2516
2013-01-28,0.5044
2013-01-29,-0.7528
2013-01-30,1.5171000000000001
2013-01-31,4.9813
2013-02-01,-3.4401
2013-02-04,-1.7199
2013-02-05,0.0
2013-02-06,-2.75
2013-02-07,0.1285
2013-02-08,4.878
2013-02-11,-0.612
2013-02-12,0.9852
2013-02-13,-0.122
2013-02-14,-0.9768
2013-02-15,2.5894
2013-02-19,3.2452
2013-02-20,-3.8417
2013-02-21,0.1211
2013-02-22,2.7811
2013-02-25,-1.0588
2013-02-26,0.9512
2013-02-27,-0.8245
2013-02-28,0.9501
2013-03-01,-1.2941
2013-03-04,0.3576
2013-03-05,2.3753
2013-03-06,0.0
2013-03-07,0.348
2013-03-08,-1.3873
2013-03-11,1.2896
2013-03-12,-1.2731
2013-03-13,-3.8687
2013-03-14,3.4146
2013-03-15,-0.9434
2013-03-18,-0.2381
2013-03-19,-2.0286
2013-03-20,0.4872
2013-03-21,1.697
2013-03-22,0.9535
2013-03-25,0.5903
2013-03-26,2.4648
2013-03-27,0.2291
2013-03-28,1.9428999999999998
2013-04-01,-2.5785
2013-04-02,-1.496
2013-04-03,-3.6215
2013-04-04,-0.4848
2013-04-05,1.4616
2013-04-08,2.2809
2013-04-09,0.0
2013-04-10,0.3521
2013-04-11,0.5848
2013-04-12,-1.2791000000000001
2013-04-15,-6.8316
2013-04-16,1.8963
2013-04-17,-3.9702
2013-04-18,-0.1292
2013-04-19,1.423
2013-04-22,0.0
2013-04-23,0.1276
2013-04-24,2.1656
2013-04-25,2.9925
2013-04-26,-0.3632
2013-04-29,5.4678
2013-04-30,-0.3456
2013-05-01,-1.3873
2013-05-02,0.7034
2013-05-03,2.0955
2013-05-06,0.2281
2013-05-07,-0.1138
2013-05-08,0.4556
2013-05-09,-1.1338
2013-05-10,1.4908000000000001
2013-05-13,3.2768
2013-05-14,1.2035
2013-05-15,0.6486
2013-05-16,-2.0408
2013-05-17,1.7544
2013-05-20,0.2155
2013-05-21,0.6452
2013-05-22,-2.2436
2013-05-23,0.0
2013-05-24,-0.6557
2013-05-28,1.4301
2013-05-29,2.4946
2013-05-30,1.0582
2013-05-31,-0.6283
2013-06-03,-0.5269
2013-06-04,-2.8602
2013-06-05,-3.3806
2013-06-06,-0.7901
2013-06-07,1.3083
2013-06-10,0.7883
2013-06-11,-2.3464
2013-06-12,-0.3432
2013-06-13,1.2629000000000001
2013-06-14,1.2472
2013-06-17,1.9037
2013-06-18,0.2198
2013-06-19,-2.8509
2013-06-20,-3.7246
2013-06-21,-0.8206
2013-06-24,-0.1182
2013-06-25,2.2485
2013-06-26,2.3148
2013-06-27,1.4706000000000001
2013-06-28,0.1115
2013-07-01,2.2272
2013-07-02,-1.634
2013-07-03,3.5437
2013-07-05,1.6042999999999998
2013-07-08,1.5789
2013-07-09,1.1399
2013-07-10,2.3566
2013-07-11,1.5015
2013-07-12,0.3945
2013-07-15,-0.1965
2013-07-16,-2.5591
2013-07-17,1.0101
2013-07-18,3.0
2013-07-19,0.1942
2013-07-22,0.6783
2013-07-23,-0.9625
2013-07-24,-0.1944
2013-07-25,-0.2921
2013-07-26,0.3906
2013-07-29,-1.4591
2013-07-30,0.9872
2013-07-31,-2.737
2013-08-01,1.206
2013-08-02,-1.9861
2013-08-05,1.1145
2013-08-06,-0.9018
2013-08-07,-0.91
2013-08-08,1.9388
2013-08-09,-0.3003
2013-08-12,1.3052000000000001
2013-08-13,-1.6848
2013-08-14,1.0081
2013-08-15,-2.6946
2013-08-16,0.6154
2013-08-19,-1.7328999999999999
2013-08-20,1.2448
2013-08-21,-0.1025
2013-08-22,1.8462
2013-08-23,0.1007
2013-08-26,-1.3078
2013-08-27,-3.9755000000000003
2013-08-28,1.6985000000000001
2013-08-29,1.2526
2013-08-30,-2.7835
2013-09-03,0.4242
2013-09-04,0.7392
2013-09-05,0.7338
2013-09-06,3.9022
2013-09-09,1.3065
2013-09-10,-0.0992
2013-09-11,-0.3972
2013-09-12,-2.2931
2013-09-13,-1.7347000000000001
2013-09-16,2.1807
2013-09-17,1.4228
2013-09-18,0.0
2013-09-19,-0.9018
2013-09-20,-0.3033
2013-09-23,1.7241
2013-09-24,-0.0997
2013-09-25,-1.7964
2013-09-26,0.9146
2013-09-27,0.1007
2013-09-30,-1.8109
2013-10-01,1.4344000000000001
2013-10-02,1.1111
2013-10-03,-1.3986
2013-10-04,1.1145
2013-10-07,-1.4028
2013-10-08,-3.1504
2013-10-09,0.2099
2013-10-10,2.9318999999999997
2013-10-11,3.0519
2013-10-14,1.7769
2013-10-15,-2.3278
2013-10-16,1.3902999999999999
2013-10-17,6.7581
2013-10-18,3.3945
2013-10-21,1.0648
2013-10-22,-0.1756
2013-10-23,0.2639
2013-10-24,-1.7544
2013-10-25,1.5179
2013-10-28,1.4952
2013-10-29,2.9463
2013-10-30,-0.8418
2013-10-31,-2.0374
2013-11-01,-1.5598
2013-11-04,2.2887
2013-11-05,4.1308
2013-11-06,-1.6529
2013-11-07,-1.2605
2013-11-08,2.5532
2013-11-11,-0.8299
2013-11-12,-1.841
2013-11-13,1.7903
2013-11-14,-0.9213
2013-11-15,-0.2536
2013-11-18,-2.5423999999999998
2013-11-19,-1.6522000000000001
2013-11-20,0.8842
2013-11-21,1.1394
2013-11-22,-0.26
2013-11-25,-1.1295
2013-11-26,1.5817
2013-11-27,0.0
2013-11-29,-0.0865
2013-12-02,-1.8293
2013-12-03,-1.6859
2013-12-04,0.361
2013-12-05,0.6295
2013-12-06,-0.1787
2013-12-09,-1.0743
2013-12-10,-1.1764999999999999
2013-12-11,-1.8315000000000001
2013-12-12,2.5187
2013-12-13,0.273
2013-12-16,0.726
2013-12-17,2.3423
2013-12-18,0.6162
2013-12-19,1.6623
2013-12-20,2.2375
2013-12-23,0.0842
2013-12-24,0.0841
2013-12-26,-0.4202
2013-12-27,-0.3376
2013-12-30,-0.254
2013-12-31,0.0849
2014-01-02,-0.0848
2014-01-03,-0.2547
2014-01-06,-1.1064
2014-01-07,1.3769
2014-01-08,0.2547
2014-01-09,-1.5241
2014-01-10,-2.7515
2014-01-13,0.0884
2014-01-14,-0.6184
2014-01-15,0.3556
2014-01-16,1.8601
2014-01-17,-2.4348
2014-01-21,1.6934
2014-01-22,-0.8764
2014-01-23,-0.8842
2014-01-24,-2.7654
2014-01-27,-2.844
2014-01-28,-1.2276
2014-01-29,-1.7208
2014-01-30,-0.6809
2014-01-31,-2.0568
2014-02-03,-6.2
2014-02-04,0.4264
2014-02-05,-0.5308
2014-02-06,4.4824
2014-02-07,-2.8601
2014-02-10,-1.1567
2014-02-11,-1.2766
2014-02-12,0.9698
2014-02-13,1.2807
2014-02-14,-0.2107
2014-02-18,-0.6336
2014-02-19,-2.3379
2014-02-20,0.7617
2014-02-21,1.7279
2014-02-24,7.9618
2014-02-25,-4.8181
2014-02-26,-1.1364
2014-02-27,0.9404
2014-02-28,1.3458
2014-03-03,-0.5107
2014-03-04,3.6961
2014-03-05,1.1881
2014-03-06,-0.4892
2014-03-07,-0.7866
2014-03-10,0.2997
2014-03-11,-0.2988
2014-03-12,-1.8981
2014-03-13,-1.222
2014-03-14,8.6598
2014-03-17,-0.3795
2014-03-18,-0.1905
2014-03-19,-1.2405
2014-03-20,-0.4831
2014-03-21,-0.2913
2014-03-24,-1.4606
2014-03-25,-0.0988
2014-03-26,-3.5608
2014-03-27,-2.6667
2014-03-28,1.3699
2014-03-31,3.6383
2014-04-01,-2.3069
2014-04-02,-0.1027
2014-04-03,-3.2888
2014-04-04,0.2125
2014-04-07,-1.8028
2014-04-08,0.7559
2014-04-09,0.5359
2014-04-10,-2.9851
2014-04-11,-2.3077
2014-04-14,-0.7874
2014-04-15,-0.7937
2014-04-16,1.7143000000000002
2014-04-17,0.6742
2014-04-21,-0.7813
2014-04-22,0.225
2014-04-23,-0.8979
2014-04-24,1.359
2014-04-25,-1.1173
2014-04-28,4.0678
2014-04-29,-1.0858
2014-04-30,-1.0977
2014-05-01,0.222
2014-05-02,0.443
2014-05-05,0.7718
2014-05-06,-0.7659
2014-05-07,-1.2128
2014-05-08,-0.4464
2014-05-09,-2.0179
2014-05-12,5.1487
2014-05-13,-1.9586999999999999
2014-05-14,-1.5537999999999998
2014-05-15,0.9019
2014-05-16,-0.6704
2014-05-19,0.8999
2014-05-20,-0.4459
2014-05-21,0.0
2014-05-22,0.6719
2014-05-23,0.4494
2014-05-27,1.2304
2014-05-28,-1.8784999999999998
2014-05-29,-0.1126
2014-05-30,2.2548
2014-06-02,0.3308
2014-06-03,-0.989
2014-06-04,0.8879
2014-06-05,1.2101
2014-06-06,0.1087
2014-06-09,2.1716
2014-06-10,0.8502
2014-06-11,-1.5806
2014-06-12,-2.0343
2014-06-13,-2.9508
2014-06-16,-3.0405
2014-06-17,3.4843
2014-06-18,1.2346
2014-06-19,0.3326
2014-06-20,1.105
2014-06-23,0.2186
2014-06-24,2.2901
2014-06-25,5.0107
2014-06-26,1.3197999999999999
2014-06-27,0.4008
2014-06-30,1.4969999999999999
2014-07-01,-0.6883
2014-07-02,-1.2871000000000001
2014-07-03,0.8024
2014-07-07,-2.6866
2014-07-08,-0.7157
2014-07-09,1.2358
2014-07-10,-4.1709
2014-07-11,1.1677
2014-07-14,2.8332
2014-07-15,0.5102
2014-07-16,0.3046
2014-07-17,-1.1134
2014-07-18,1.1259000000000001
2014-07-21,0.4049
2014-07-22,-1.1089
2014-07-23,-0.9174
2014-07-24,-0.2058
2014-07-25,-0.4124
2014-07-28,0.4141
2014-07-29,-1.7526000000000002
2014-07-30,0.2099
2014-07-31,-1.6754
2014-08-01,-1.5974
2014-08-04,0.7576
2014-08-05,-0.3222
2014-08-06,1.6164
2014-08-07,-0.7423
2014-08-08,1.8162
2014-08-11,0.1049
2014-08-12,-1.0482
2014-08-13,-0.6356
2014-08-14,4.4776
2014-08-15,-1.6327
