ticker,THR US Equity
2011-09-23,-1.9936
2011-09-26,0.3937
2011-09-27,2.9412000000000003
2011-09-28,-4.9524
2011-09-29,-1.6032
2011-09-30,-6.1779
2011-10-03,-5.7887
2011-10-04,-0.2304
2011-10-05,4.234
2011-10-06,3.3973
2011-10-07,-1.8571
2011-10-10,2.1834
2011-10-11,2.5641
2011-10-12,1.3194
2011-10-13,3.427
2011-10-14,4.175
2011-10-17,-4.5165
2011-10-18,4.4637
2011-10-19,-4.8469
2011-10-20,-1.9437
2011-10-21,4.0328
2011-10-24,0.2628
2011-10-25,-1.3761
2011-10-26,2.392
2011-10-27,6.0999
2011-10-28,-1.1009
2011-10-31,-1.7934
2011-11-01,-3.8413
2011-11-02,2.4231
2011-11-03,2.4297
2011-11-04,-1.2484
2011-11-07,-4.6776
2011-11-08,1.7905
2011-11-09,-3.5831
2011-11-10,2.0946
2011-11-11,3.5076
2011-11-14,0.5754
2011-11-15,-0.2543
2011-11-16,-0.5099
2011-11-17,-3.5234
2011-11-18,3.5193
2011-11-21,-0.449
2011-11-22,0.1933
2011-11-23,-0.7074
2011-11-25,-2.3316
2011-11-28,3.4483
2011-11-29,0.1923
2011-11-30,-1.0877
2011-12-01,0.2587
2011-12-02,1.8065
2011-12-05,2.5982
2011-12-06,-1.2353
2011-12-07,1.0632
2011-12-08,-0.9901
2011-12-09,3.0
2011-12-12,-1.2136
2011-12-13,2.7641
2011-12-14,1.1357
2011-12-15,1.7730000000000001
2011-12-16,-0.813
2011-12-19,-0.0585
2011-12-20,1.3474
2011-12-21,0.1156
2011-12-22,-4.9654
2011-12-23,0.243
2011-12-27,3.3939
2011-12-28,-0.9379
2011-12-29,1.8343
2011-12-30,2.3823
2012-01-03,-1.9864000000000002
2012-01-04,0.5211
2012-01-05,1.8433000000000002
2012-01-06,-2.4321
2012-01-09,-0.1739
2012-01-10,2.2067
2012-01-11,-0.6818
2012-01-12,-0.8009
2012-01-13,-0.7497
2012-01-17,-2.6729000000000003
2012-01-18,0.597
2012-01-19,0.2374
2012-01-20,0.6513
2012-01-23,0.8824
2012-01-24,1.1078999999999999
2012-01-25,0.6344
2012-01-26,0.2292
2012-01-27,0.4002
2012-01-30,0.1139
2012-01-31,-0.3413
2012-02-01,2.3402
2012-02-02,2.3982
2012-02-03,5.5556
2012-02-06,-1.9607999999999999
2012-02-07,-1.3684
2012-02-08,2.2946
2012-02-09,1.3563
2012-02-10,-0.1029
2012-02-13,-1.7517
2012-02-14,1.3634
2012-02-15,2.1728
2012-02-16,0.8608
2012-02-17,0.2008
2012-02-21,0.9018
2012-02-22,-1.3406
2012-02-23,1.4595
2012-02-24,0.1984
2012-02-27,-1.5842
2012-02-28,1.6097000000000001
2012-02-29,-0.297
2012-03-01,4.9155999999999995
2012-03-02,-1.9404
2012-03-05,-4.3919
2012-03-06,-0.7572
2012-03-07,1.1699
2012-03-08,2.4635
2012-03-09,-0.3925
2012-03-12,-3.202
2012-03-13,0.0
2012-03-14,1.6284999999999998
2012-03-15,2.4036
2012-03-16,-1.956
2012-03-19,0.0499
2012-03-20,-1.8942999999999999
2012-03-21,0.9654
2012-03-22,-0.8556
2012-03-23,-0.6599
2012-03-26,1.6863000000000001
2012-03-27,0.7035
2012-03-28,2.495
2012-03-29,0.6816
2012-03-30,-1.1122
2012-04-02,5.5257
2012-04-03,1.8536000000000001
2012-04-04,-0.5914
2012-04-05,2.151
2012-04-09,-1.2097
2012-04-10,-1.2698
2012-04-11,1.0565
2012-04-12,-2.1364
2012-04-13,-0.9754
2012-04-16,-3.6116
2012-04-17,5.6934000000000005
2012-04-18,1.5192999999999999
2012-04-19,0.2268
2012-04-20,0.4977
2012-04-23,-2.9716
2012-04-24,-0.1392
2012-04-25,0.1859
2012-04-26,0.974
2012-04-27,1.1484
2012-04-30,0.9083
2012-05-01,2.8353
2012-05-02,-1.3567
2012-05-03,-3.0169
2012-05-04,0.0915
2012-05-07,1.2797
2012-05-08,-1.8953
2012-05-09,-0.322
2012-05-10,-1.246
2012-05-11,-1.5421
2012-05-14,-1.4713
2012-05-15,3.9981
2012-05-16,-2.0843
2012-05-17,-4.0681
2012-05-18,1.9231
2012-05-21,4.209
2012-05-22,-5.8032
2012-05-23,1.1828
2012-05-24,0.5845
2012-05-25,0.0969
2012-05-29,0.5322
2012-05-30,-0.4331
2012-05-31,-1.8366
2012-06-01,2.9050000000000002
2012-06-04,-0.1435
2012-06-05,-0.7187
2012-06-06,1.3514
2012-06-07,-0.4762
2012-06-08,1.0526
2012-06-11,-1.0417
2012-06-12,1.6268
2012-06-13,-0.6121
2012-06-14,0.6632
2012-06-15,1.8353000000000002
2012-06-18,-1.8946
2012-06-19,3.6269
2012-06-20,-1.6818
2012-06-21,-5.8252
2012-06-22,-2.0128
2012-06-25,-2.8557
2012-06-26,2.3208
2012-06-27,1.7137
2012-06-28,-1.338
2012-06-29,4.0181
2012-07-02,6.2289
2012-07-03,4.7273
2012-07-05,-1.0417
2012-07-06,-0.9211
2012-07-09,1.9035
2012-07-10,-2.3023
2012-07-11,-1.245
2012-07-12,-3.2418
2012-07-13,2.6989
2012-07-16,-3.3077
2012-07-17,-1.0309
2012-07-18,1.1837
2012-07-19,-0.4212
2012-07-20,-1.2218
2012-07-23,-2.902
2012-07-24,-1.8128
2012-07-25,2.6946
2012-07-26,3.2556
2012-07-27,2.5412
2012-07-30,-1.285
2012-07-31,-0.1395
2012-08-01,-3.1657
2012-08-02,3.4615
2012-08-03,2.974
2012-08-06,1.3538000000000001
2012-08-07,0.935
2012-08-08,0.6176
2012-08-09,-0.9206
2012-08-10,-0.3097
2012-08-13,-0.0888
2012-08-14,-0.0888
2012-08-15,0.7114
2012-08-16,0.4415
2012-08-17,2.022
2012-08-20,0.2585
2012-08-21,-0.2149
2012-08-22,-0.3015
2012-08-23,-1.2527
2012-08-24,1.5748
2012-08-27,-0.4737
2012-08-28,-0.4327
2012-08-29,-0.9561
2012-08-30,-1.799
2012-08-31,2.1448
2012-09-04,2.0122
2012-09-05,1.8439
2012-09-06,3.1579
2012-09-07,0.0
2012-09-10,-0.6939
2012-09-11,2.3839
2012-09-12,0.843
2012-09-13,0.3981
2012-09-14,3.0928
2012-09-17,-0.6538
2012-09-18,-3.0197
2012-09-19,-5.3892
2012-09-20,-5.3165
2012-09-21,10.3832
2012-09-24,0.0404
2012-09-25,-1.0492
2012-09-26,0.0
2012-09-27,1.5497999999999998
2012-09-28,0.3614
2012-10-01,2.2009
2012-10-02,-1.6444999999999999
2012-10-03,-0.4777
2012-10-04,0.6
2012-10-05,-1.5905
2012-10-08,-2.6263
2012-10-09,-0.4149
2012-10-10,1.6667
2012-10-11,-0.3279
2012-10-12,-1.7269999999999999
2012-10-15,4.1423
2012-10-16,-0.4821
2012-10-17,-1.09
2012-10-18,0.2449
2012-10-19,-0.7736
2012-10-22,0.8617
2012-10-23,-0.3255
2012-10-24,0.4898
2012-10-25,-0.0406
2012-10-26,-0.4063
2012-10-31,1.3464
2012-11-01,3.1401
2012-11-02,-0.8587
2012-11-05,1.2992
2012-11-06,-1.0105
2012-11-07,-2.6305
2012-11-08,-7.6613
2012-11-09,1.4847000000000001
2012-11-12,4.5611
2012-11-13,-1.2757
2012-11-14,-1.2922
2012-11-15,-2.8294
2012-11-16,-0.565
2012-11-19,4.4143
2012-11-20,-0.293
2012-11-21,1.5953
2012-11-23,-0.2066
2012-11-26,-0.6625
2012-11-27,-0.1667
2012-11-28,-1.0021
2012-11-29,2.2775
2012-11-30,1.9794
2012-12-03,-0.2426
2012-12-04,-2.7157999999999998
2012-12-05,-0.8333
2012-12-06,0.3782
2012-12-07,0.586
2012-12-10,0.0
2012-12-11,1.082
2012-12-12,-1.3174000000000001
2012-12-13,-0.7092
2012-12-14,-2.8571
2012-12-17,1.2111
2012-12-18,1.4957
2012-12-19,2.3158
2012-12-20,-2.7984
2012-12-21,-3.4293
2012-12-24,-0.0877
2012-12-26,-1.7113
2012-12-27,0.3571
2012-12-28,-2.4021
2012-12-31,2.6892
2013-01-02,5.8589
2013-01-03,-2.8092
2013-01-04,0.1294
2013-01-07,-0.517
2013-01-08,0.0433
2013-01-09,-0.1732
2013-01-10,-0.8239
2013-01-11,-1.6178
2013-01-14,-1.4222000000000001
2013-01-15,1.1722
2013-01-16,0.1783
2013-01-17,0.0445
2013-01-18,-0.0889
2013-01-22,0.8901
2013-01-23,0.4852
2013-01-24,2.7217000000000002
2013-01-25,2.5214
2013-01-28,0.2501
2013-01-29,0.79
2013-01-30,-0.5776
2013-01-31,0.4149
2013-02-01,0.4545
2013-02-04,-0.5348
2013-02-05,-2.4814
2013-02-06,-0.3393
2013-02-07,-6.2128
2013-02-08,-0.1361
2013-02-11,0.6815
2013-02-12,-0.1354
2013-02-13,0.6326
2013-02-14,-0.5837
2013-02-15,-0.271
2013-02-19,-0.0453
2013-02-20,-1.903
2013-02-21,-4.9885
2013-02-22,0.0486
2013-02-25,0.4859
2013-02-26,-0.677
2013-02-27,-0.1947
2013-02-28,0.0
2013-03-01,0.5366
2013-03-04,-1.31
2013-03-05,0.7866
2013-03-06,0.6341
2013-03-07,5.332
2013-03-08,4.3718
2013-03-11,-0.3968
2013-03-12,-3.807
2013-03-13,1.0584
2013-03-14,3.3242
2013-03-15,-0.7933
2013-03-18,-0.8885
2013-03-19,-1.1206
2013-03-20,-0.8613
2013-03-21,0.0914
2013-03-22,-2.1471
2013-03-25,1.6806999999999999
2013-03-26,2.8926
2013-03-27,-1.7849
2013-03-28,0.9087
2013-04-01,-0.8555
2013-04-02,-2.4523
2013-04-03,-0.8845
2013-04-04,1.0803
2013-04-05,-0.0929
2013-04-08,-0.7907
2013-04-09,-0.9845
2013-04-10,-0.8996
2013-04-11,0.3344
2013-04-12,-1.0476
2013-04-15,-3.2243
2013-04-16,-0.4973
2013-04-17,-2.5487
2013-04-18,-3.8462
2013-04-19,-0.9067
2013-04-22,-0.8073
2013-04-23,4.5035
2013-04-24,3.5305999999999997
2013-04-25,0.0502
2013-04-26,-1.3033000000000001
2013-04-29,-0.2031
2013-04-30,-0.2545
2013-05-01,-3.6224
2013-05-02,0.4235
2013-05-03,0.4217
2013-05-06,1.2073
2013-05-07,-0.7261
2013-05-08,-0.4702
2013-05-09,-0.5249
2013-05-10,2.3747
2013-05-13,-1.9588
2013-05-14,2.4185
2013-05-15,0.0513
2013-05-16,-1.334
2013-05-17,0.884
2013-05-20,0.567
2013-05-21,2.1015
2013-05-22,-1.1546
2013-05-23,0.0
2013-05-24,-0.1016
2013-05-28,1.4743
2013-05-29,-0.8016
2013-05-30,1.0101
2013-05-31,-1.15
2013-06-03,3.6925
2013-06-04,1.2683
2013-06-05,-5.0578
2013-06-06,-0.0507
2013-06-07,5.4822
2013-06-10,1.7806
2013-06-11,-2.6005000000000003
2013-06-12,-1.1165
2013-06-13,1.9637
2013-06-14,-0.9148
2013-06-17,0.5831
2013-06-18,0.0483
2013-06-19,2.0763
2013-06-20,-3.6897
2013-06-21,-0.9823
2013-06-24,-0.3472
2013-06-25,0.2987
2013-06-26,-0.7444
2013-06-27,3.25
2013-06-28,-1.2107
2013-07-01,1.7647
2013-07-02,-1.1561
2013-07-03,0.5848
2013-07-05,3.876
2013-07-08,0.8396
2013-07-09,-0.9251
2013-07-10,0.9337
2013-07-11,0.6013
2013-07-12,-1.931
2013-07-15,3.7506
2013-07-16,-2.6209
2013-07-17,-0.0928
2013-07-18,1.0218
2013-07-19,0.0
2013-07-22,1.7471
2013-07-23,-4.1121
2013-07-24,-1.0368
2013-07-25,0.0
2013-07-26,-1.0952
2013-07-29,-1.8777
2013-07-30,-1.8646
2013-07-31,0.05
2013-08-01,0.3998
2013-08-02,-0.448
2013-08-05,-0.4
2013-08-06,-0.6526
2013-08-07,-1.5664
2013-08-08,-1.6427
2013-08-09,1.8789
2013-08-12,0.9221
2013-08-13,1.2690000000000001
2013-08-14,-0.9023
2013-08-15,-1.6692
2013-08-16,0.0514
2013-08-19,0.1542
2013-08-20,2.1561
2013-08-21,0.2513
2013-08-22,2.4561
2013-08-23,2.2994
2013-08-26,1.4346999999999999
2013-08-27,-1.5087000000000002
2013-08-28,0.4308
2013-08-29,0.286
2013-08-30,-1.616
2013-09-03,0.9662
2013-09-04,3.2057
2013-09-05,-0.51
2013-09-06,1.6309
2013-09-09,0.5044
2013-09-10,1.0949
2013-09-11,0.1805
2013-09-12,-0.5856
2013-09-13,0.9062
2013-09-16,0.7185
2013-09-17,-2.6304
2013-09-18,3.3883
2013-09-19,0.7086
2013-09-20,-0.8795
2013-09-23,0.976
2013-09-24,1.1424
2013-09-25,-0.6516
2013-09-26,-0.3935
2013-09-27,1.1853
2013-09-30,0.2603
2013-10-01,-0.0865
2013-10-02,0.0866
2013-10-03,-0.1731
2013-10-04,3.3810000000000002
2013-10-07,-1.5514000000000001
2013-10-08,-1.3629
2013-10-09,0.3454
2013-10-10,2.969
2013-10-11,3.0506
2013-10-14,0.9327
2013-10-15,-0.9241
2013-10-16,0.2433
2013-10-17,-0.2023
2013-10-18,0.2837
2013-10-21,0.0808
2013-10-22,-0.3231
2013-10-23,-1.5396999999999998
2013-10-24,0.7819
2013-10-25,-1.5925
2013-10-28,-0.7054
2013-10-29,-0.3761
2013-10-30,0.1678
2013-10-31,-1.5493999999999999
2013-11-01,0.5955
2013-11-04,3.2135
2013-11-05,-1.4748
2013-11-06,-2.2037
2013-11-07,11.4371
2013-11-08,1.6406
2013-11-11,-2.4775
2013-11-12,1.3857
2013-11-13,0.5315
2013-11-14,0.5287
2013-11-15,0.2254
2013-11-18,1.2368999999999999
2013-11-19,-0.5183
2013-11-20,0.7815
2013-11-21,0.9601
2013-11-22,0.2926
2013-11-25,1.2764
2013-11-26,0.8282
2013-11-27,2.2143
2013-11-29,0.6289
2013-12-02,-1.1458
2013-12-03,0.7376
2013-12-04,-2.9289
2013-12-05,-0.1437
2013-12-06,-0.2158
2013-12-09,1.8385
2013-12-10,-0.9204
2013-12-11,-1.7864
2013-12-12,0.7639
2013-12-13,-2.2744
2013-12-16,1.4038
2013-12-17,0.1457
2013-12-18,0.291
2013-12-19,-0.6892
2013-12-20,2.8123
2013-12-23,-0.8171
2013-12-24,1.0029
2013-12-26,-0.8511
2013-12-27,-1.6452
2013-12-30,0.9818
2013-12-31,-1.5844
2014-01-02,-0.8416
2014-01-03,-0.2952
2014-01-06,0.5551
2014-01-07,0.4049
2014-01-08,-0.1833
2014-01-09,0.6978
2014-01-10,0.0
2014-01-13,0.0729
2014-01-14,2.223
2014-01-15,1.8182
2014-01-16,-0.2451
2014-01-17,-1.1232
2014-01-21,0.2485
2014-01-22,-0.0354
2014-01-23,-0.1417
2014-01-24,-3.5119
2014-01-27,0.1838
2014-01-28,-0.4771
2014-01-29,-0.1106
2014-01-30,0.5168
2014-01-31,-0.5509
2014-02-03,-2.0679
2014-02-04,0.0754
2014-02-05,-1.0173
2014-02-06,0.6852
2014-02-07,-6.087
2014-02-10,-0.4026
2014-02-11,-0.0808
2014-02-12,-0.89
2014-02-13,0.7347
2014-02-14,0.2431
2014-02-18,0.768
2014-02-19,-1.4842
2014-02-20,1.0586
2014-02-21,-1.7728000000000002
2014-02-24,0.8614
2014-02-25,-0.61
2014-02-26,-0.7365
2014-02-27,0.742
2014-02-28,-0.6137
2014-03-03,-1.5232999999999999
2014-03-04,2.6756
2014-03-05,1.3436
2014-03-06,0.683
2014-03-07,0.0
2014-03-10,0.1995
2014-03-11,-0.5575
2014-03-12,0.3204
2014-03-13,-0.6786
2014-03-14,0.6029
2014-03-17,0.7591
2014-03-18,-0.0793
2014-03-19,-0.3175
2014-03-20,-1.4729
2014-03-21,0.4848
2014-03-24,-0.8846
2014-03-25,-2.5963000000000003
2014-03-26,-2.2907
2014-03-27,-1.1509
2014-03-28,-1.2937
2014-03-31,1.2669000000000001
2014-04-01,1.4668
2014-04-02,1.318
2014-04-03,0.8812
2014-04-04,-1.0399
2014-04-07,-0.0841
2014-04-08,1.5987
2014-04-09,0.7453
2014-04-10,-1.3564
2014-04-11,-0.9583
2014-04-14,1.178
2014-04-15,0.0832
2014-04-16,1.8279999999999998
2014-04-17,-0.3264
2014-04-21,-0.4093
2014-04-22,-0.4521
2014-04-23,-0.4955
2014-04-24,-0.0415
2014-04-25,-1.0378
2014-04-28,-0.2517
2014-04-29,-0.5467
2014-04-30,0.7188
2014-05-01,-0.8816
2014-05-02,1.7366000000000001
2014-05-05,-1.6653
2014-05-06,-1.0584
2014-05-07,0.2995
2014-05-08,0.9812
2014-05-09,1.0562
2014-05-12,2.9264
2014-05-13,-1.0967
2014-05-14,-3.2854
2014-05-15,-0.6369
2014-05-16,-0.4274
2014-05-19,-1.7167
2014-05-20,-1.048
2014-05-21,0.7502
2014-05-22,1.0951
2014-05-23,1.4731
2014-05-27,1.2810000000000001
2014-05-28,-1.7285
2014-05-29,1.7589000000000001
2014-05-30,-0.7167
2014-06-02,0.0
2014-06-03,0.2548
2014-06-04,3.0072
2014-06-05,1.7681
2014-06-06,2.1818
2014-06-09,0.2372
2014-06-10,1.0256
2014-06-11,0.2343
2014-06-12,0.5454
2014-06-13,1.7823
2014-06-16,-0.2665
2014-06-17,0.4198
2014-06-18,1.0262
2014-06-19,0.7901
2014-06-20,0.4106
2014-06-23,-0.2602
2014-06-24,-1.9754
2014-06-25,-0.4563
2014-06-26,-0.0382
2014-06-27,-1.6049
2014-06-30,2.2136
2014-07-01,-1.1018
2014-07-02,0.4226
2014-07-03,1.5302
2014-07-07,-3.052
2014-07-08,0.2332
2014-07-09,-0.5816
2014-07-10,-2.4571
2014-07-11,-1.6393
2014-07-14,-0.4472
2014-07-15,0.3675
2014-07-16,0.0407
2014-07-17,-0.3253
2014-07-18,0.7344
2014-07-21,-0.4455
2014-07-22,0.4475
2014-07-23,0.567
2014-07-24,0.6444
2014-07-25,-1.6407
2014-07-28,-0.3255
2014-07-29,-0.2857
2014-07-30,0.3275
2014-07-31,-0.5304
2014-08-01,-0.1641
2014-08-04,1.2325
2014-08-05,-0.5276
2014-08-06,0.2856
2014-08-07,6.9976
2014-08-08,1.9392
2014-08-11,0.1119
2014-08-12,-0.2981
2014-08-13,-0.8595
2014-08-14,1.2816
2014-08-15,0.2605
2014-08-18,2.5241
2014-08-19,0.6155
2014-08-20,0.1439
2014-08-21,-0.6827
2014-08-22,-0.398
2014-08-25,0.6175
2014-08-26,1.0469
2014-08-27,-1.2862
2014-08-28,-2.1716
2014-08-29,0.444
2014-09-02,0.6262
2014-09-03,-2.0132
2014-09-04,-0.2241
2014-09-05,-0.0749
2014-09-08,-0.9741
2014-09-09,-2.0431
2014-09-10,-0.0772
2014-09-11,0.2319
2014-09-12,-1.6968999999999999
2014-09-15,-0.4315
2014-09-16,-0.3152
2014-09-17,-1.0672
2014-09-18,1.1586
2014-09-19,-1.6983000000000001
2014-09-22,-1.8481
2014-09-23,2.2923
2014-09-24,0.08
2014-09-25,-1.1995
2014-09-26,1.3355000000000001
2014-09-29,0.1198
2014-09-30,-2.5927
2014-10-01,-1.4333
2014-10-02,0.8725
2014-10-03,-1.9357
2014-10-06,-0.042
2014-10-07,-2.7731
2014-10-08,2.4201
2014-10-09,-4.1772
2014-10-10,-1.7173
2014-10-13,-0.448
2014-10-14,1.4851
2014-10-15,-0.133
2014-10-16,-0.1332
2014-10-17,-0.5336
2014-10-20,0.3576
2014-10-21,2.3163
2014-10-22,-2.6121
2014-10-23,2.3692
2014-10-24,-0.6114
2014-10-27,-2.768
2014-10-28,5.4225
2014-10-29,0.6429
2014-10-30,1.2777
2014-10-31,2.4811
2014-11-03,-3.6109999999999998
2014-11-04,7.9608
2014-11-05,2.5631
2014-11-06,-1.461
2014-11-07,-0.5462
2014-11-10,0.0
2014-11-11,0.0785
2014-11-12,-0.1176
2014-11-13,-1.1381000000000001
2014-11-14,0.794
2014-11-17,-1.8117
2014-11-18,1.8853
2014-11-19,-1.8504
2014-11-20,2.126
2014-11-21,-0.707
2014-11-24,0.6725
2014-11-25,-0.6287
2014-11-26,0.435
2014-11-28,-4.7638
2014-12-01,-2.191
2014-12-02,2.5782
2014-12-03,2.1014
2014-12-04,-0.565
2014-12-05,-1.3393
2014-12-08,-4.2781
2014-12-09,2.2776
2014-12-10,-4.0756
2014-12-11,-1.6207
2014-12-12,-2.1817
2014-12-15,-1.32
2014-12-16,-0.4151
2014-12-17,2.1769
2014-12-18,1.9946000000000002
2014-12-19,-1.5556
2014-12-22,1.3544
2014-12-23,4.9443
2014-12-24,0.5093
2014-12-26,0.8446
2014-12-29,2.0101
2014-12-30,0.3695
2014-12-31,-1.0634
2015-01-02,-0.9095
2015-01-05,-4.4639
2015-01-06,-2.2707
2015-01-07,-1.8767
2015-01-08,0.6831
2015-01-09,-0.5427
2015-01-12,-2.9558999999999997
2015-01-13,1.3121
2015-01-14,0.4625
2015-01-15,0.3683
2015-01-16,1.5596
2015-01-20,-3.1617
2015-01-21,0.9328
2015-01-22,0.4159
2015-01-23,-1.4726
2015-01-26,0.2335
2015-01-27,-0.7456
2015-01-28,-3.615
2015-01-29,2.1919
2015-01-30,-2.5262000000000002
2015-02-02,2.9829
2015-02-03,7.4074
2015-02-04,0.1768
2015-02-05,1.1915
2015-02-06,0.4797
2015-02-09,0.217
2015-02-10,-0.6496
2015-02-11,-0.1744
2015-02-12,1.048
2015-02-13,2.7226
2015-02-17,-2.3138
2015-02-18,2.1964
2015-02-19,1.6013
2015-02-20,0.871
2015-02-23,-1.3980000000000001
2015-02-24,0.9591
2015-02-25,0.2478
2015-02-26,0.7005
2015-02-27,0.3273
2015-03-02,0.938
2015-03-03,-0.9697
2015-03-04,-1.224
2015-03-05,-1.2392
2015-03-06,-1.9657
2015-03-09,-0.5973
2015-03-10,-1.2876
2015-03-11,3.3478
2015-03-12,0.8835
2015-03-13,-1.96
2015-03-16,-0.7231
2015-03-17,-0.1285
2015-03-18,0.2145
2015-03-19,-1.6267
2015-03-20,3.3943
2015-03-23,0.2525
2015-03-24,1.2175
2015-03-25,-1.1613
2015-03-26,-0.4616
2015-03-27,-0.2108
2015-03-30,2.3236
2015-03-31,-0.6193
2015-04-01,0.1662
2015-04-02,-1.6176
2015-04-06,1.2648
2015-04-07,-0.791
2015-04-08,2.2661
2015-04-09,0.0821
2015-04-10,-0.41
2015-04-13,1.1527
2015-04-14,-0.814
2015-04-15,0.2462
2015-04-16,1.1461000000000001
2015-04-17,-3.6018
2015-04-20,0.6297
2015-04-21,0.2503
2015-04-22,1.0404
2015-04-23,-0.7414
2015-04-24,-0.5809
2015-04-27,0.1669
2015-04-28,0.4583
2015-04-29,-0.4977
2015-04-30,-3.0013
2015-05-01,-2.2776
2015-05-04,-0.8355
2015-05-05,-1.8182
2015-05-06,-0.3613
2015-05-07,0.0907
2015-05-08,0.9058
2015-05-11,0.4488
2015-05-12,1.4298
2015-05-13,1.4097
2015-05-14,1.7376
2015-05-15,-0.2135
2015-05-18,0.0428
2015-05-19,-1.3259
2015-05-20,0.5635
2015-05-21,0.3879
2015-05-22,-1.7175
2015-05-26,-0.0874
2015-05-27,-1.6616
2015-05-28,-0.2223
2015-05-29,1.2032
2015-06-01,1.0128
2015-06-02,1.7873
2015-06-03,3.6831
2015-06-04,-2.1066
2015-06-05,0.7595
2015-06-08,-1.5493999999999999
2015-06-09,-2.7648
2015-06-10,1.0061
2015-06-11,-0.0866
2015-06-12,1.3004
2015-06-15,-2.6102
2015-06-16,2.1529
2015-06-17,-0.8172
2015-06-18,2.732
2015-06-19,0.8442
2015-06-22,-1.7162
2015-06-23,0.4685
2015-06-24,0.2543
2015-06-25,0.3805
2015-06-26,2.3589
2015-06-29,-1.893
2015-06-30,0.9648
2015-07-01,1.9526
2015-07-02,-0.163
2015-07-06,0.2857
2015-07-07,-0.0814
2015-07-08,-0.2037
2015-07-09,2.6531000000000002
2015-07-10,-1.0338
2015-07-13,0.7232
2015-07-14,0.7579
2015-07-15,-0.4355
2015-07-16,-0.9543
2015-07-17,0.2007
2015-07-20,-0.601
2015-07-21,-0.9674
2015-07-22,-1.9536
2015-07-23,0.5812
2015-07-24,-2.0636
2015-07-27,-0.7585
2015-07-28,0.5945
2015-07-29,0.5488
2015-07-30,1.5953
2015-07-31,-0.2893
2015-08-03,-0.4559
2015-08-04,0.4996
2015-08-05,-2.6512000000000002
2015-08-06,-1.0213
2015-08-07,-1.0748
2015-08-10,1.3038
2015-08-11,-1.5015
2015-08-12,0.2178
2015-08-13,0.3911
2015-08-14,1.6017000000000001
2015-08-17,1.4487
2015-08-18,-0.714
2015-08-19,-1.6497000000000002
2015-08-20,0.3871
2015-08-21,-1.2425
2015-08-24,-0.3905
2015-08-25,-3.2666
2015-08-26,0.9455
2015-08-27,-0.0446
2015-08-28,0.4462
2015-08-31,1.6437
2015-09-01,-2.3164
2015-09-02,-2.0134
2015-09-03,0.0457
2015-09-04,-0.5021
2015-09-08,1.6055000000000001
2015-09-09,-1.5800999999999998
2015-09-10,0.0
2015-09-11,-0.6422
2015-09-14,0.6464
2015-09-15,0.8716
2015-09-16,0.6821
2015-09-17,-1.1292
2015-09-18,-0.868
2015-09-21,0.553
2015-09-22,-0.5958
2015-09-23,-0.1844
