ticker,KFY US Equity
2000-05-23,0.0
2000-05-24,-2.5
2000-05-25,-1.4245
2000-05-26,-0.8671
2000-05-30,0.2915
2000-05-31,0.5814
2000-06-01,-0.578
2000-06-02,1.1628
2000-06-05,1.7241
2000-06-06,1.4123999999999999
2000-06-07,1.1142
2000-06-08,1.3774
2000-06-09,0.8152
2000-06-12,0.2695
2000-06-13,2.4194
2000-06-14,9.9738
2000-06-15,-18.3771
2000-06-16,5.2632
2000-06-19,3.3333
2000-06-20,3.4946
2000-06-21,2.5974
2000-06-22,0.2532
2000-06-23,-2.2727
2000-06-26,2.584
2000-06-27,6.801
2000-06-28,6.3679
2000-06-29,15.2993
2000-06-30,-2.5
2000-07-03,1.5779
2000-07-05,2.5243
2000-07-06,-0.3788
2000-07-07,3.8023
2000-07-10,-1.2821
2000-07-11,-2.4119
2000-07-12,3.2319
2000-07-13,-0.3683
2000-07-14,0.5545
2000-07-17,5.3309
2000-07-18,-0.8726
2000-07-19,0.0
2000-07-20,0.0
2000-07-21,-1.4085
2000-07-24,-1.4285999999999999
2000-07-25,-2.5362
2000-07-26,2.974
2000-07-27,2.7076000000000002
2000-07-28,-4.7452
2000-07-31,-0.738
2000-08-01,0.5576
2000-08-02,0.7394
2000-08-03,-4.0367
2000-08-04,-0.956
2000-08-07,-0.5792
2000-08-08,-0.5825
2000-08-09,-2.1484
2000-08-10,-2.5948
2000-08-11,1.6393
2000-08-14,0.8065
2000-08-15,-1.8
2000-08-16,1.833
2000-08-17,-0.4
2000-08-18,0.8032
2000-08-21,-1.5936
2000-08-22,-0.4049
2000-08-23,-0.813
2000-08-24,-1.4344000000000001
2000-08-25,0.2079
2000-08-28,-1.4523
2000-08-29,1.0526
2000-08-30,0.8333
2000-08-31,0.6198
2000-09-01,2.2587
2000-09-05,-1.8072
2000-09-06,1.6360000000000001
2000-09-07,-0.6036
2000-09-08,-0.4049
2000-09-11,0.6098
2000-09-12,2.2222
2000-09-13,0.7905
2000-09-14,9.8039
2000-09-15,-0.7143
2000-09-18,1.7986
2000-09-19,3.7102
2000-09-20,-0.5111
2000-09-21,0.1712
2000-09-22,0.0
2000-09-25,-0.6838
2000-09-26,-0.3442
2000-09-27,0.8636
2000-09-28,0.3425
2000-09-29,3.2423
2000-10-02,-4.1322
2000-10-03,-1.7241
2000-10-04,6.1404
2000-10-05,5.6198
2000-10-06,-0.1565
2000-10-09,-1.0972
2000-10-10,-5.5468
2000-10-11,-6.5436
2000-10-12,-8.4381
2000-10-13,11.3725
2000-10-16,0.3521
2000-10-17,-2.1053
2000-10-18,-0.8961
2000-10-19,1.8083
2000-10-20,-1.0657
2000-10-23,-2.3339
2000-10-24,3.125
2000-10-25,-1.6042999999999998
2000-10-26,1.2681
2000-10-27,-0.7156
2000-10-30,0.5405
2000-10-31,0.3584
2000-11-01,0.1786
2000-11-02,8.3779
2000-11-03,-0.1645
2000-11-06,-1.4827
2000-11-07,-0.1672
2000-11-08,-2.3451
2000-11-09,0.5146
2000-11-10,-6.6553
2000-11-13,-3.6563
2000-11-14,1.7078
2000-11-15,3.3582
2000-11-16,3.2491
2000-11-17,0.1748
2000-11-20,-6.6318
2000-11-21,3.9252000000000002
2000-11-22,-3.9568
2000-11-24,4.1199
2000-11-27,-0.5396
2000-11-28,-4.1591
2000-11-29,-5.283
2000-11-30,-0.7968
2000-12-01,1.004
2000-12-04,-2.3857
2000-12-05,0.2037
2000-12-06,-1.4228
2000-12-07,-7.0103
2000-12-08,-1.9956
2000-12-11,-11.991
2000-12-12,-5.3985
2000-12-13,7.6087
2000-12-14,-6.0606
2000-12-15,-3.2258
2000-12-18,-3.3333
2000-12-19,-8.3333
2000-12-20,-5.0157
2000-12-21,1.9802
2000-12-22,5.8252
2000-12-26,-0.3058
2000-12-27,6.4417
2000-12-28,0.8646
2000-12-29,-2.8571
2001-01-02,-3.2353
2001-01-03,12.766
2001-01-04,-4.3126999999999995
2001-01-05,-5.0704
2001-01-08,0.8902
2001-01-09,0.5882
2001-01-10,3.8012
2001-01-11,3.9436999999999998
2001-01-12,-20.8672
2001-01-16,10.9589
2001-01-17,-1.2346
2001-01-18,-0.9375
2001-01-19,-6.9401
2001-01-22,-2.3729
2001-01-23,4.1667
2001-01-24,0.3333
2001-01-25,5.6478
2001-01-26,-0.3145
2001-01-29,0.8959
2001-01-30,0.05
2001-01-31,-2.8
2001-02-01,-2.4177
2001-02-02,-4.8498
2001-02-05,-1.7175
2001-02-06,2.3112
2001-02-07,-8.9256
2001-02-08,3.5693
2001-02-09,1.5187
2001-02-12,0.9781
2001-02-13,1.9943
2001-02-14,3.0726
2001-02-15,3.8482
2001-02-16,-3.3925
2001-02-20,-10.3187
2001-02-21,5.7229
2001-02-22,0.3419
2001-02-23,-0.2839
2001-02-26,2.3918
2001-02-27,1.6129
2001-02-28,-3.2841
2001-03-01,6.678
2001-03-02,-4.1379
2001-03-05,-1.9923
2001-03-06,0.5082
2001-03-07,-5.0562
2001-03-08,18.284
2001-03-09,-2.9015
2001-03-12,0.4637
2001-03-13,-0.7692
2001-03-14,-4.5995
2001-03-15,2.3835
2001-03-16,-7.9365
2001-03-19,-0.2874
2001-03-20,-0.4035
2001-03-21,-5.0926
2001-03-22,-2.439
2001-03-23,0.625
2001-03-26,5.7764
2001-03-27,4.2278
2001-03-28,-5.9718
2001-03-29,0.8987
2001-03-30,-0.4157
2001-04-02,-1.6099999999999999
2001-04-03,-3.3333
2001-04-04,0.7524
2001-04-05,-0.56
2001-04-06,0.0
2001-04-09,-0.2503
2001-04-10,1.6311
2001-04-11,-0.9877
2001-04-12,-0.187
2001-04-16,-2.9981
2001-04-17,4.1211
2001-04-18,5.9988
2001-04-19,4.1424
2001-04-20,-0.9524
2001-04-23,-2.2624
2001-04-24,2.6042
2001-04-25,2.6509
2001-04-26,3.956
2001-04-27,-0.8985
2001-04-30,-4.0
2001-05-01,4.3333
2001-05-02,6.23
2001-05-03,-4.7619
2001-05-04,2.6316
2001-05-07,-1.2821
2001-05-08,-1.2987
2001-05-09,-3.3684
2001-05-10,0.5991
2001-05-11,0.4873
2001-05-14,5.4957
2001-05-15,0.3575
2001-05-16,4.3257
2001-05-17,0.0976
2001-05-18,-1.0234
2001-05-21,3.0034
2001-05-22,1.2428
2001-05-23,3.1634
2001-05-24,5.2632
2001-05-25,3.3913
2001-05-29,-0.6728
2001-05-30,-0.4657
2001-05-31,-7.9115
2001-06-01,0.2309
2001-06-04,-1.4747
2001-06-05,1.4032
2001-06-06,-3.2288
2001-06-07,-1.8112
2001-06-08,-1.7961
2001-06-11,-1.9278
2001-06-12,-5.1411
2001-06-13,3.932
2001-06-14,-3.5787
2001-06-15,2.333
2001-06-18,-3.3679
2001-06-19,0.5362
2001-06-20,0.9067
2001-06-21,-1.8498999999999999
2001-06-22,-10.3393
2001-06-25,-4.024
2001-06-26,0.1252
2001-06-27,0.25
2001-06-28,-0.9975
2001-06-29,-2.3929
2001-07-02,3.0968
2001-07-03,1.1264
2001-07-05,0.1238
2001-07-06,-1.4833
2001-07-09,-0.6274
2001-07-10,-2.7778
2001-07-11,-2.4675000000000002
2001-07-12,1.8641999999999999
2001-07-13,-0.3922
2001-07-16,0.3937
2001-07-17,-0.5229
2001-07-18,0.3285
2001-07-19,0.4584
2001-07-20,2.0209
2001-07-23,-0.9585
2001-07-24,-0.9677
2001-07-25,0.8469
2001-07-26,1.3566
2001-07-27,-0.0637
2001-07-30,-0.3827
2001-07-31,-1.3444
2001-08-01,-1.233
2001-08-02,-2.2339
2001-08-03,-3.4274
2001-08-06,0.9047
2001-08-07,1.1034
2001-08-08,-0.4093
2001-08-09,2.3973
2001-08-10,-1.0033
2001-08-13,-0.5405
2001-08-14,2.2418
2001-08-15,-0.1329
2001-08-16,4.1916
2001-08-17,-3.0013
2001-08-20,-8.5583
2001-08-21,-2.8078
2001-08-22,-1.1111
2001-08-23,2.3221
2001-08-24,-0.4392
2001-08-27,-1.1029
2001-08-28,-0.8178
2001-08-29,-2.8486000000000002
2001-08-30,0.1543
2001-08-31,0.3852
2001-09-04,-7.1374
2001-09-05,-0.9091
2001-09-06,-2.2519
2001-09-07,-3.5836
2001-09-10,-5.0442
2001-09-17,-11.4632
2001-09-18,5.2632
2001-09-19,-0.2
2001-09-20,-10.8216
2001-09-21,2.4718999999999998
2001-09-24,-0.3289
2001-09-25,-1.3201
2001-09-26,-6.3545
2001-09-27,0.0
2001-09-28,-1.7856999999999998
2001-10-01,-3.0303
2001-10-02,-5.625
2001-10-03,11.9205
2001-10-04,-0.5917
2001-10-05,-0.119
2001-10-08,-2.2646
2001-10-09,-2.3171
2001-10-10,-1.4981
2001-10-11,-0.2535
2001-10-12,-2.4142
2001-10-15,-10.4167
2001-10-16,0.436
2001-10-17,1.7366000000000001
2001-10-18,-0.7112
2001-10-19,0.8596
2001-10-22,-0.7102
2001-10-23,0.1431
2001-10-24,0.2857
2001-10-25,6.8376
2001-10-26,1.3333
2001-10-29,-1.9737
2001-10-30,-6.0403
2001-10-31,2.8571
2001-11-01,-1.3889
2001-11-02,0.0
2001-11-05,4.0845
2001-11-06,1.3532
2001-11-07,-0.267
2001-11-08,2.008
2001-11-09,-0.2625
2001-11-12,-3.5526
2001-11-13,-0.1364
2001-11-14,2.459
2001-11-15,11.3333
2001-11-16,5.7485
2001-11-19,2.4915
2001-11-20,-0.5525
2001-11-21,-3.5556
2001-11-23,4.2627
2001-11-26,-2.9834
2001-11-27,0.7973
2001-11-28,-3.8418
2001-11-29,2.2327
2001-11-30,-1.1494
2001-12-03,2.093
2001-12-04,1.9362
2001-12-05,4.8045
2001-12-06,10.661
2001-12-07,2.6012
2001-12-10,-6.5728
2001-12-11,0.5025
2001-12-12,0.6
2001-12-13,-4.0755
2001-12-14,0.0
2001-12-17,6.7358
2001-12-18,-1.5534
2001-12-19,-1.1834
2001-12-20,-2.2954
2001-12-21,2.145
2001-12-24,1.0
2001-12-26,6.4356
2001-12-27,-1.4884
2001-12-28,0.2833
2001-12-31,0.2825
2002-01-02,-2.2535
2002-01-03,6.6282
2002-01-04,-0.9009
2002-01-07,1.4545
2002-01-08,-2.2401
2002-01-09,2.1998
2002-01-10,-3.9462
2002-01-11,-1.4939
2002-01-14,-3.981
2002-01-15,-0.2962
2002-01-16,-3.7624
2002-01-17,0.3086
2002-01-18,-3.5897
2002-01-22,-4.5745000000000005
2002-01-23,1.4493
2002-01-24,4.3956
2002-01-25,-2.6316
2002-01-28,-0.6486
2002-01-29,-6.0936
2002-01-30,4.2874
2002-01-31,0.0
2002-02-01,-1.4444
2002-02-04,-2.2548
2002-02-05,-2.9988
2002-02-06,-1.0702
2002-02-07,-0.8413
2002-02-08,1.2121
2002-02-11,0.1198
2002-02-12,-0.7177
2002-02-13,-1.6867
2002-02-14,-9.3137
2002-02-15,-1.6216
2002-02-19,-9.3407
2002-02-20,2.7273
2002-02-21,-4.8673
2002-02-22,-9.4574
2002-02-25,4.4521
2002-02-26,1.4754
2002-02-27,8.2391
2002-02-28,4.4776
2002-03-01,1.4285999999999999
2002-03-04,0.5634
2002-03-05,9.943999999999999
2002-03-06,5.8599
2002-03-07,-1.6846999999999999
2002-03-08,12.7295
2002-03-11,-2.063
2002-03-12,0.3326
2002-03-13,3.0939
2002-03-14,-7.8242
2002-03-15,4.0698
2002-03-18,0.6704
2002-03-19,5.6604
2002-03-20,-2.1008
2002-03-21,1.7167
2002-03-22,0.3165
2002-03-25,-1.1567
2002-03-26,2.1277
2002-03-27,6.0417
2002-03-28,-2.2593
2002-04-01,0.201
2002-04-02,-1.2036
2002-04-03,-9.4416
2002-04-04,2.13
2002-04-05,1.5368
2002-04-08,1.9459
2002-04-09,-0.2121
2002-04-10,0.9564
2002-04-11,0.8421
2002-04-12,7.3069
2002-04-15,-1.4591
2002-04-16,6.5153
2002-04-17,-0.7414
2002-04-18,-0.2801
2002-04-19,4.7753
2002-04-22,-9.3834
2002-04-23,8.1854
2002-04-24,-7.0191
2002-04-25,6.8627
2002-04-26,-7.5229
2002-04-29,2.6786
2002-04-30,1.4493
2002-05-01,2.0
2002-05-02,-3.9215999999999998
2002-05-03,1.069
2002-05-06,1.9231
2002-05-07,-3.4906
2002-05-08,6.3539
2002-05-09,-5.5147
2002-05-10,-0.2918
2002-05-13,2.3415
2002-05-14,10.5815
2002-05-15,-0.1724
2002-05-16,-5.5268
2002-05-17,4.0219
2002-05-20,-6.5026
2002-05-21,0.6579
2002-05-22,0.2801
2002-05-23,4.2831
2002-05-24,-2.5893
2002-05-28,-0.55
2002-05-29,2.9493
2002-05-30,-0.0895
2002-05-31,-3.9427
2002-06-03,-7.1828
2002-06-04,7.9397
2002-06-05,0.1862
2002-06-06,-11.6171
2002-06-07,7.2555
2002-06-10,-6.7647
2002-06-11,-7.4658
2002-06-12,3.8636
2002-06-13,-10.0656
2002-06-14,9.0024
2002-06-17,3.7946
2002-06-18,-1.7204000000000002
2002-06-19,0.1094
2002-06-20,-1.4208
2002-06-21,2.9933
2002-06-24,-4.7363
2002-06-25,0.113
2002-06-26,1.5800999999999998
2002-06-27,2.5556
2002-06-28,-1.4085
2002-07-01,-8.7912
2002-07-02,-5.1807
2002-07-03,3.8119
2002-07-05,11.3831
2002-07-08,0.5495
2002-07-09,-4.6995000000000005
2002-07-10,-4.0138
2002-07-11,-0.2389
2002-07-12,-5.9879999999999995
2002-07-15,0.3822
2002-07-16,-2.0305
2002-07-17,0.0
2002-07-18,-3.4974
2002-07-19,-4.698
2002-07-22,1.831
2002-07-23,-17.0124
2002-07-24,1.6667
2002-07-25,4.0984
2002-07-26,-2.6772
2002-07-29,21.521
2002-07-30,-2.2636
2002-07-31,-3.951
2002-08-01,-2.1277
2002-08-02,-1.1594
2002-08-05,-9.5308
2002-08-06,8.2658
2002-08-07,4.9401
2002-08-08,-0.1427
2002-08-09,-2.8571
2002-08-12,-2.7941000000000003
2002-08-13,-1.8154
2002-08-14,7.8582
2002-08-15,-2.5714
2002-08-16,0.4399
2002-08-19,-0.7299
2002-08-20,-0.1471
2002-08-21,10.162
2002-08-22,2.2727
2002-08-23,-6.5359
2002-08-26,4.3357
2002-08-27,-7.5067
2002-08-28,1.7391
2002-08-29,0.0
2002-08-30,0.0
2002-09-03,0.1425
2002-09-04,9.5306
2002-09-05,-11.1688
2002-09-06,5.9942
2002-09-09,-3.0345
2002-09-10,1.7069999999999999
2002-09-11,-3.2168
2002-09-12,4.0462
2002-09-13,5.9722
2002-09-16,-4.8493
2002-09-17,2.6170999999999998
2002-09-18,-2.4161
2002-09-19,-0.2751
2002-09-20,0.2759
2002-09-23,0.0
2002-09-24,-2.6135
2002-09-25,9.4633
2002-09-26,2.5806
2002-09-27,-7.1698
2002-09-30,6.2331
2002-10-01,1.7856999999999998
2002-10-02,-3.5088
2002-10-03,-2.3377
2002-10-04,-2.9255
2002-10-07,-0.137
2002-10-08,4.2524
2002-10-09,-4.3421
2002-10-10,5.6396
2002-10-11,4.8177
2002-10-14,0.3727
2002-10-15,2.8465
2002-10-16,-1.444
2002-10-17,8.0586
2002-10-18,1.4689
2002-10-21,-5.0111
2002-10-22,1.4068
2002-10-23,2.7746
2002-10-24,-1.9123
2002-10-25,7.7982
2002-10-28,-6.4894
2002-10-29,4.0956
2002-10-30,-2.1858
2002-10-31,-4.6927
2002-11-01,-1.8757000000000001
2002-11-04,6.9295
2002-11-05,-2.5698
2002-11-06,-1.9495
2002-11-07,0.9357
2002-11-08,-4.1715
2002-11-11,-2.9021
2002-11-12,4.6077
2002-11-13,0.2381
2002-11-14,6.1758
2002-11-15,-1.5659999999999998
2002-11-18,0.0
2002-11-19,0.4545
2002-11-20,1.0181
2002-11-21,3.9194
2002-11-22,-1.7241
2002-11-25,4.1667
2002-11-26,-3.7895
2002-11-27,7.7681000000000004
2002-11-29,-1.8274
2002-12-02,-0.2068
2002-12-03,0.0
2002-12-04,-7.9793
2002-12-05,-9.6847
2002-12-06,-0.8728
2002-12-09,-2.5157
2002-12-10,-2.5806
2002-12-11,0.5298
2002-12-12,0.3953
2002-12-13,-1.5748
2002-12-16,2.2667
2002-12-17,-2.7379
2002-12-18,-0.4021
2002-12-19,1.2113
2002-12-20,2.3936
2002-12-23,2.5974
2002-12-24,-2.7848
2002-12-26,-1.3021
2002-12-27,-0.3958
2002-12-30,-0.7947
2002-12-31,-0.1335
2003-01-02,0.9358
2003-01-03,-0.7947
2003-01-06,-0.267
2003-01-07,-2.9451
2003-01-08,-3.5862
2003-01-09,-0.1431
2003-01-10,0.2865
2003-01-13,-0.7143
2003-01-14,-1.4388
2003-01-15,1.8978000000000002
2003-01-16,-3.1519
2003-01-17,0.4438
2003-01-21,-2.7982
2003-01-22,0.4545
2003-01-23,-0.7541
2003-01-24,-4.4073
2003-01-27,0.318
2003-01-28,-0.4754
2003-01-29,-1.2739
2003-01-30,-4.1935
2003-01-31,1.0101
2003-02-03,4.3333
2003-02-04,0.7987
2003-02-05,-3.1696
2003-02-06,-1.8003
2003-02-07,-1.1667
2003-02-10,2.3609
2003-02-11,-1.9769
2003-02-12,-4.2017
2003-02-13,0.1754
2003-02-14,-0.1751
2003-02-18,7.0175
2003-02-19,-1.6393
2003-02-20,1.6667
2003-02-21,0.0
2003-02-24,-2.459
2003-02-25,4.2017
2003-02-26,-1.7742
2003-02-27,1.3136
2003-02-28,-0.3241
2003-03-03,0.1626
2003-03-04,0.3247
2003-03-05,-0.4854
2003-03-06,0.0
2003-03-07,0.813
2003-03-10,-0.6452
2003-03-11,0.6494
2003-03-12,0.0
2003-03-13,2.0968
2003-03-14,1.1058
2003-03-17,2.0313
2003-03-18,0.9188
2003-03-19,4.2489
2003-03-20,0.0
2003-03-21,5.6769
2003-03-24,-3.5813
2003-03-25,0.4286
2003-03-26,-3.2717
2003-03-27,2.9412000000000003
2003-03-28,-4.7143
2003-03-31,-1.7991000000000001
2003-04-01,0.6107
2003-04-02,6.8285
2003-04-03,-5.8239
2003-04-04,-0.4525
2003-04-07,1.3636
2003-04-08,-2.2422
2003-04-09,0.6116
2003-04-10,0.6079
2003-04-11,-0.3021
2003-04-14,3.7879
2003-04-15,1.1679
2003-04-16,-5.6277
2003-04-17,7.0336
2003-04-21,-4.5714
2003-04-22,1.3473
2003-04-23,1.6248
2003-04-24,-2.6163
2003-04-25,-0.8955
2003-04-28,5.4217
2003-04-29,-2.4286
2003-04-30,0.7321
2003-05-01,2.4709
2003-05-02,-1.7021
2003-05-05,-0.2886
2003-05-06,0.7236
2003-05-07,-0.8621
2003-05-08,1.1594
2003-05-09,0.1433
2003-05-12,0.0
2003-05-13,0.8584
2003-05-14,2.1277
2003-05-15,-0.6944
2003-05-16,-5.7343
2003-05-19,2.3739
2003-05-20,0.7246
2003-05-21,-0.5755
2003-05-22,2.026
2003-05-23,0.0
2003-05-27,3.9716
2003-05-28,4.3656
2003-05-29,-1.3072
2003-05-30,6.2252
2003-06-02,-3.2419000000000002
2003-06-03,0.3866
2003-06-04,4.4929
2003-06-05,-0.86
2003-06-06,1.1152
2003-06-09,-1.9607999999999999
2003-06-10,1.75
2003-06-11,1.1057
2003-06-12,2.9162
2003-06-13,-4.8406
2003-06-16,1.737
2003-06-17,-1.2195
2003-06-18,-0.9877
2003-06-19,-0.2494
2003-06-20,0.5
2003-06-23,-0.4975
2003-06-24,1.875
2003-06-25,-1.7178
2003-06-26,-1.3733
2003-06-27,3.7975
2003-06-30,-1.2195
2003-07-01,0.6173
2003-07-02,3.5583
2003-07-03,-4.8578
2003-07-07,5.8530999999999995
2003-07-08,6.8235
2003-07-09,4.6256
2003-07-10,-3.8947000000000003
2003-07-11,1.862
2003-07-14,2.5806
2003-07-15,0.9434
2003-07-16,1.4538
2003-07-17,-7.3695
2003-07-18,3.6464
2003-07-21,-2.9851
2003-07-22,1.3187
2003-07-23,1.3014999999999999
2003-07-24,-0.3212
2003-07-25,0.6445
2003-07-28,1.3874
2003-07-29,-0.1053
2003-07-30,3.2666
2003-07-31,9.1837
2003-08-01,-3.5514
2003-08-04,-3.1008
2003-08-05,-6.3
2003-08-06,3.842
2003-08-07,-4.4193
2003-08-08,2.1505
2003-08-11,2.2105
2003-08-12,2.0597
2003-08-13,0.1009
2003-08-14,1.7137
2003-08-15,-0.9911
2003-08-18,3.003
2003-08-19,1.8465
2003-08-20,-0.2863
2003-08-21,2.2967
2003-08-22,-4.3966
2003-08-25,-1.0763
2003-08-26,-0.6924
2003-08-27,3.0876
2003-08-28,-0.4831
2003-08-29,-0.4854
2003-09-02,4.0976
2003-09-03,-0.1874
2003-09-04,-2.6291
2003-09-05,3.0858
2003-09-08,-3.5547
2003-09-09,-0.388
2003-09-10,-7.0107
2003-09-11,3.6649000000000003
2003-09-12,-3.2323
2003-09-15,-6.263
2003-09-16,7.461
2003-09-17,-3.3161
2003-09-18,4.716
2003-09-19,-5.8342
2003-09-22,1.9565000000000001
2003-09-23,-1.7058
2003-09-24,-4.6638
2003-09-25,-3.7542999999999997
2003-09-26,-0.8274
2003-09-29,3.6949
2003-09-30,-5.1724
2003-10-01,7.2727
2003-10-02,-0.791
2003-10-03,4.2141
2003-10-06,-1.5301
2003-10-07,1.5537999999999998
2003-10-08,-1.6393
2003-10-09,1.8889
2003-10-10,-0.6543
2003-10-13,3.1833
2003-10-14,-2.3404
2003-10-15,-1.0893
2003-10-16,2.0925
2003-10-17,-3.9914
2003-10-20,1.7978
2003-10-21,-3.532
2003-10-22,-5.3776
2003-10-23,3.9903
2003-10-24,-4.5349
2003-10-27,4.3849
2003-10-28,2.6837999999999997
2003-10-29,3.9773
2003-10-30,-0.2186
2003-10-31,-4.2716
2003-11-03,3.5469
2003-11-04,-1.2155
2003-11-05,-2.1253
2003-11-06,4.4571
2003-11-07,2.0788
2003-11-10,0.7503
2003-11-11,-1.0638
2003-11-12,2.6882
2003-11-13,-0.9424
2003-11-14,-0.6342
2003-11-17,-1.5957
2003-11-18,-2.1622
2003-11-19,1.9889999999999999
2003-11-20,-2.6002
2003-11-21,1.2236
2003-11-24,4.3956
2003-11-25,3.1579
2003-11-26,1.1224
2003-11-28,1.2109
2003-12-01,0.1994
2003-12-02,-1.4925
2003-12-03,1.6162
2003-12-04,1.8887
2003-12-05,-2.2439
2003-12-08,2.495
2003-12-09,-2.7264
2003-12-10,12.3123
2003-12-11,4.9911
2003-12-12,2.7165
2003-12-15,1.2397
2003-12-16,2.0408
2003-12-17,-0.96
2003-12-18,0.727
2003-12-19,1.6038000000000001
2003-12-22,1.8153000000000001
2003-12-23,0.0
2003-12-24,-0.3876
2003-12-26,0.7004
2003-12-29,6.5687999999999995
2003-12-30,-2.103
2003-12-31,-1.1852
2004-01-02,1.1244
2004-01-05,0.3706
2004-01-06,-0.6647
2004-01-07,2.3048
2004-01-08,-1.2355
2004-01-09,-0.7358
2004-01-12,1.0378
2004-01-13,-0.1467
2004-01-14,0.6613
2004-01-15,1.3869
2004-01-16,-1.6559
2004-01-20,2.123
2004-01-21,-0.5018
2004-01-22,-2.3775
2004-01-23,-0.4428
2004-01-26,1.9274
2004-01-27,-1.6726999999999999
2004-01-28,-3.1805
2004-01-29,-1.3751
2004-01-30,-0.8521
2004-02-02,-2.1875
2004-02-03,-0.1597
2004-02-04,-3.52
2004-02-05,4.7264
2004-02-06,2.1378
2004-02-09,0.7752
2004-02-10,3.6154
2004-02-11,-1.7075
2004-02-12,-2.4924
2004-02-13,-2.7885
2004-02-17,2.7888
2004-02-18,-2.4031000000000002
2004-02-19,-2.7800000000000002
2004-02-20,1.7157
2004-02-23,-2.008
2004-02-24,-1.8852
2004-02-25,3.0075
2004-02-26,-0.2433
2004-02-27,0.8943
2004-03-01,1.1280999999999999
2004-03-02,-1.0359
2004-03-03,-0.5636
2004-03-04,1.1336
2004-03-05,2.0817
2004-03-08,-2.7451
2004-03-09,-1.6129
2004-03-10,8.6885
2004-03-11,1.2066
2004-03-12,2.8316
2004-03-15,-5.0725
2004-03-16,3.7405
2004-03-17,0.2208
2004-03-18,3.8913
2004-03-19,5.7244
2004-03-22,-3.7433
2004-03-23,1.3889
2004-03-24,-0.274
2004-03-25,3.7088
2004-03-26,3.3113
2004-03-29,1.9231
2004-03-30,0.6289
2004-03-31,0.0
2004-04-01,0.0
2004-04-02,0.9375
2004-04-05,2.6625
2004-04-06,-1.3269
2004-04-07,-0.7335
2004-04-08,-1.8473000000000002
2004-04-12,1.5056
2004-04-13,-2.9666
2004-04-14,-1.5287
2004-04-15,-0.0647
2004-04-16,0.0647
2004-04-19,0.194
2004-04-20,-0.9684
2004-04-21,1.369
2004-04-22,5.209
2004-04-23,0.8557
2004-04-26,-0.9697
2004-04-27,-3.06
2004-04-28,-2.9672
2004-04-29,-0.9109
2004-04-30,-1.6415
2004-05-03,2.6035
2004-05-04,0.2602
2004-05-05,-3.634
2004-05-06,-3.0303
2004-05-07,-1.7361
2004-05-10,-1.4134
2004-05-11,2.5806
2004-05-12,-2.1663
2004-05-13,-0.3571
2004-05-14,-1.7204000000000002
2004-05-17,-1.5316999999999998
2004-05-18,1.1111
2004-05-19,-1.685
2004-05-20,0.5216
2004-05-21,-0.2224
2004-05-24,-2.8975
2004-05-25,6.9625
2004-05-26,-0.5722
