ticker,SIVB US Equity
2000-05-24,4.5872
2000-05-25,-1.7544
2000-05-26,1.5625
2000-05-30,4.6154
2000-05-31,10.2941
2000-06-01,6.4762
2000-06-02,13.4168
2000-06-05,0.7886
2000-06-06,-0.4695
2000-06-07,-3.3019
2000-06-08,-9.1057
2000-06-09,10.1968
2000-06-12,0.6494
2000-06-13,-0.8065
2000-06-14,3.7398
2000-06-15,0.1567
2000-06-16,-4.2254
2000-06-19,4.085
2000-06-20,2.5118
2000-06-21,-0.1531
2000-06-22,-2.6074
2000-06-23,-2.2047
2000-06-26,1.2882
2000-06-27,5.0874
2000-06-28,7.5643
2000-06-29,-2.2504
2000-06-30,-1.8705
2000-07-03,-1.4663
2000-07-05,-1.7856999999999998
2000-07-06,-0.6061
2000-07-07,7.4695
2000-07-10,5.5319
2000-07-11,0.8065
2000-07-12,-3.0667
2000-07-13,3.5763
2000-07-14,0.7968
2000-07-17,5.2701
2000-07-18,-1.3767
2000-07-19,0.1269
2000-07-20,0.3802
2000-07-21,-6.0606
2000-07-24,4.3011
2000-07-25,1.8041
2000-07-26,0.8861
2000-07-27,-8.532
2000-07-28,-3.0178
2000-07-31,-0.8487
2000-08-01,-3.709
2000-08-02,7.8519
2000-08-03,7.1429
2000-08-04,-0.2564
2000-08-07,6.7802
2000-08-08,-1.0533
2000-08-09,-4.0146
2000-08-10,-0.7605
2000-08-11,8.556799999999999
2000-08-14,0.8235
2000-08-15,-0.1167
2000-08-16,-4.5561
2000-08-17,4.284
2000-08-18,0.3521
2000-08-21,2.924
2000-08-22,2.1591
2000-08-23,-6.1179
2000-08-24,5.4502
2000-08-25,-3.0337
2000-08-28,-1.6221999999999999
2000-08-29,4.3581
2000-08-30,1.2415
2000-08-31,2.7871
2000-09-01,1.1931
2000-09-05,1.5005
2000-09-06,1.1616
2000-09-07,-0.7307
2000-09-08,-0.4206
2000-09-11,3.0623
2000-09-12,1.7418
2000-09-13,0.6042
2000-09-14,2.6026
2000-09-15,-11.0488
2000-09-18,-4.7985
2000-09-19,-4.7235
2000-09-20,-5.4414
2000-09-21,-1.7903
2000-09-22,5.8594
2000-09-25,3.8129999999999997
2000-09-26,-5.2133
2000-09-27,2.0
2000-09-28,13.6029
2000-09-29,0.5124
2000-10-02,0.0268
2000-10-03,0.4292
2000-10-04,-5.9829
2000-10-05,1.5909
2000-10-06,-12.3043
2000-10-09,-0.2551
2000-10-10,-11.7647
2000-10-11,-0.2899
2000-10-12,-7.8488
2000-10-13,2.5237
2000-10-16,-5.3846
2000-10-17,-8.7805
2000-10-18,-11.0517
2000-10-19,8.016
2000-10-20,18.7384
2000-10-23,5.0
2000-10-24,2.3810000000000002
2000-10-25,-2.907
2000-10-26,-0.1497
2000-10-27,2.9985
2000-10-30,5.0946
2000-10-31,2.4931
2000-11-01,-5.4054
2000-11-02,10.1429
2000-11-03,-1.297
2000-11-06,0.0
2000-11-07,-2.6281
2000-11-08,0.0
2000-11-09,-4.1835
2000-11-10,-5.7745999999999995
2000-11-13,-3.438
2000-11-14,3.7152
2000-11-15,2.5373
2000-11-16,-2.9112
2000-11-17,-4.9475
2000-11-20,-0.9464
2000-11-21,-3.8217
2000-11-22,-3.3113
2000-11-24,-0.6849
2000-11-27,1.3793
2000-11-28,-4.5918
2000-11-29,6.5954
2000-11-30,-7.6923
2000-12-01,6.5217
2000-12-04,-1.7006999999999999
2000-12-05,13.1488
2000-12-06,7.2248
2000-12-07,-3.0303
2000-12-08,0.0
2000-12-11,4.7059
2000-12-12,-21.9101
2000-12-13,-3.2374
2000-12-14,3.1599
2000-12-15,-5.2252
2000-12-18,1.1407
2000-12-19,4.3233
2000-12-20,-6.3063
2000-12-21,5.1923
2000-12-22,10.8318
2000-12-26,-0.2062
2000-12-27,5.124
2000-12-28,-0.4717
2000-12-29,-12.6382
2001-01-02,-9.5841
2001-01-03,21.6
2001-01-04,-5.5921
2001-01-05,-5.2265
2001-01-08,-5.8824
2001-01-09,-10.9375
2001-01-10,8.114
2001-01-11,9.3306
2001-01-12,-4.0816
2001-01-16,-0.9671
2001-01-17,-0.9766
2001-01-18,-5.9172
2001-01-19,-0.4193
2001-01-22,6.7368
2001-01-23,1.5779
2001-01-24,1.7476
2001-01-25,0.7634
2001-01-26,0.1894
2001-01-29,1.8904
2001-01-30,3.154
2001-01-31,-6.4748
2001-02-01,-1.3462
2001-02-02,-1.7544
2001-02-05,-2.7778
2001-02-06,-2.0408
2001-02-07,-0.625
2001-02-08,3.9832
2001-02-09,-1.6129
2001-02-12,-1.0246
2001-02-13,2.6915
2001-02-14,2.4194
2001-02-15,4.7244
2001-02-16,-4.8872
2001-02-20,-4.5455
2001-02-21,-0.4141
2001-02-22,-2.9106
2001-02-23,-4.2827
2001-02-26,4.2506
2001-02-27,-1.073
2001-02-28,-3.0369
2001-03-01,1.5659999999999998
2001-03-02,5.5066
2001-03-05,-0.6263
2001-03-06,2.3109
2001-03-07,-1.6427
2001-03-08,-1.8789
2001-03-09,-0.8511
2001-03-12,-8.1545
2001-03-13,2.3364
2001-03-14,-4.7945
2001-03-15,-0.9592
2001-03-16,-10.8959
2001-03-19,2.106
2001-03-20,0.8649
2001-03-21,-7.124
2001-03-22,-4.2614
2001-03-23,7.7151
2001-03-26,6.6116
2001-03-27,3.6176
2001-03-28,-4.9875
2001-03-29,-1.0499
2001-03-30,-0.2653
2001-04-02,-5.0532
2001-04-03,-4.7619
2001-04-04,-15.0
2001-04-05,10.0346
2001-04-06,6.2893
2001-04-09,0.7811
2001-04-10,6.1531
2001-04-11,1.4159
2001-04-12,4.8866
2001-04-16,-3.1614
2001-04-17,1.3316
2001-04-18,6.2738
2001-04-19,5.3051
2001-04-20,-10.1894
2001-04-23,-2.3197
2001-04-24,-1.209
2001-04-25,0.4371
2001-04-26,1.436
2001-04-27,4.29
2001-04-30,3.0852
2001-05-01,5.5866
2001-05-02,5.3288
2001-05-03,-2.0093
2001-05-04,0.5492
2001-05-07,-1.0561
2001-05-08,-0.0368
2001-05-09,-0.5891
2001-05-10,2.2222
2001-05-11,-0.4348
2001-05-14,0.9825
2001-05-15,0.0721
2001-05-16,5.3655
2001-05-17,8.1681
2001-05-18,-5.1501
2001-05-21,-0.1666
2001-05-22,1.1678
2001-05-23,-2.5396
2001-05-24,-0.1354
2001-05-25,-1.0166
2001-05-29,-1.4036
2001-05-30,-5.9028
2001-05-31,2.0295
2001-06-01,0.434
2001-06-04,1.1522999999999999
2001-06-05,2.5276
2001-06-06,-0.9028
2001-06-07,-0.2803
2001-06-08,0.246
2001-06-11,-3.8556
2001-06-12,1.0572
2001-06-13,-0.4329
2001-06-14,-2.3551
2001-06-15,0.0
2001-06-18,-0.5566
2001-06-19,-0.597
2001-06-20,-2.1772
2001-06-21,-0.7675
2001-06-22,-14.7332
2001-06-25,-0.1814
2001-06-26,-0.9541
2001-06-27,-0.9174
2001-06-28,-0.5556
2001-06-29,2.4209
2001-07-02,-6.5908999999999995
2001-07-03,-1.9950999999999999
2001-07-05,-0.8441
2001-07-06,-1.2018
2001-07-09,-2.2301
2001-07-10,1.0886
2001-07-11,0.0
2001-07-12,4.9231
2001-07-13,-1.3195999999999999
2001-07-16,-1.8820999999999999
2001-07-17,-3.786
2001-07-18,-0.5771
2001-07-19,0.1583
2001-07-20,5.7429
2001-07-23,3.7369
2001-07-24,-3.17
2001-07-25,-0.0992
2001-07-26,0.5462
2001-07-27,0.9877
2001-07-30,-2.2005
2001-07-31,0.8
2001-08-01,2.0833
2001-08-02,6.414
2001-08-03,-0.5479
2001-08-06,-0.7346
2001-08-07,0.6013
2001-08-08,-2.7126
2001-08-09,-0.0473
2001-08-10,2.4586
2001-08-13,0.0461
2001-08-14,-1.7528000000000001
2001-08-15,-1.5023
2001-08-16,1.0486
2001-08-17,-1.4151
2001-08-20,1.0526
2001-08-21,-0.4735
2001-08-22,3.1399
2001-08-23,0.8303
2001-08-24,3.1107
2001-08-27,-2.4401
2001-08-28,-0.7276
2001-08-29,-0.4581
2001-08-30,0.4142
2001-08-31,2.4748
2001-09-04,0.0
2001-09-05,-4.8301
2001-09-06,-2.9605
2001-09-07,-2.1792
2001-09-10,-2.7228
2001-09-17,-8.1425
2001-09-18,-0.3324
2001-09-19,-0.945
2001-09-20,-6.4534
2001-09-21,4.4391
2001-09-24,8.386
2001-09-25,0.7949
2001-09-26,0.1577
2001-09-27,2.3622
2001-09-28,3.5897
2001-10-01,-1.9802
2001-10-02,1.6667
2001-10-03,4.2722
2001-10-04,-3.7161
2001-10-05,-1.8803
2001-10-08,-5.3454
2001-10-09,-0.4795
2001-10-10,3.9615
2001-10-11,3.7075
2001-10-12,-3.4757
2001-10-15,0.0514
2001-10-16,-0.9254
2001-10-17,-0.3633
2001-10-18,-1.5625
2001-10-19,8.3598
2001-10-22,2.7344
2001-10-23,-2.1388
2001-10-24,8.4507
2001-10-25,3.2244
2001-10-26,3.5141
2001-10-29,-0.4191
2001-10-30,-2.7778
2001-10-31,1.4719
2001-11-01,-0.8959
2001-11-02,-0.9471
2001-11-05,4.3025
2001-11-06,-0.25
2001-11-07,0.8772
2001-11-08,-0.8696
2001-11-09,0.0835
2001-11-12,2.0451
2001-11-13,4.908
2001-11-14,5.1462
2001-11-15,-1.891
2001-11-16,-1.7385000000000002
2001-11-19,1.5385
2001-11-20,-1.6288
2001-11-21,-0.0385
2001-11-23,0.7319
2001-11-26,2.7151
2001-11-27,-1.9731999999999998
2001-11-28,-5.0133
2001-11-29,1.6793
2001-11-30,-0.7865
2001-12-03,-1.2683
2001-12-04,5.2188
2001-12-05,4.1206
2001-12-06,0.1466
2001-12-07,-1.0611
2001-12-10,-1.6272
2001-12-11,-0.2256
2001-12-12,0.4521
2001-12-13,-1.0128
2001-12-14,-2.4252000000000002
2001-12-17,1.9029
2001-12-18,3.5823
2001-12-19,0.184
2001-12-20,-0.8447
2001-12-21,1.6296
2001-12-24,1.3484
2001-12-26,-1.1507
2001-12-27,0.1819
2001-12-28,0.7625
2001-12-31,-3.6757
2002-01-02,-2.1324
2002-01-03,2.6376
2002-01-04,2.3091
2002-01-07,-1.5653000000000001
2002-01-08,-0.1479
2002-01-09,-1.8519
2002-01-10,1.5093999999999999
2002-01-11,-2.1933
2002-01-14,-1.2923
2002-01-15,1.3477000000000001
2002-01-16,-6.6489
2002-01-17,-2.1978
2002-01-18,-4.5734
2002-01-22,-2.8826
2002-01-23,4.2209
2002-01-24,0.0
2002-01-25,0.1293
2002-01-28,-0.8606
2002-01-29,-0.8681
2002-01-30,1.4886
2002-01-31,-0.6903
2002-02-01,0.1303
2002-02-04,-3.1236
2002-02-05,-1.433
2002-02-06,-3.8164
2002-02-07,2.9759
2002-02-08,0.9174
2002-02-11,1.3182
2002-02-12,0.4935
2002-02-13,6.1161
2002-02-14,1.178
2002-02-15,-1.1227
2002-02-19,-2.6913
2002-02-20,4.4512
2002-02-21,-1.5722
2002-02-22,2.2699
2002-02-25,8.4669
2002-02-26,2.9936
2002-02-27,1.6188
2002-02-28,0.5069
2002-03-01,-0.7925
2002-03-04,5.0109
2002-03-05,0.2075
2002-03-06,1.8634
2002-03-07,1.5920999999999998
2002-03-08,1.8338999999999999
2002-03-11,-1.408
2002-03-12,-0.7971
2002-03-13,-1.8748
2002-03-14,2.0471
2002-03-15,1.6717
2002-03-18,2.3019
2002-03-19,0.45
2002-03-20,-0.032
2002-03-21,-0.8003
2002-03-22,-0.839
2002-03-25,-1.4318
2002-03-26,2.0139
2002-03-27,1.068
2002-03-28,-3.138
2002-04-01,-0.0992
2002-04-02,1.7538
2002-04-03,-2.4715
2002-04-04,0.7336
2002-04-05,-0.5627
2002-04-08,0.9987
2002-04-09,2.9664
2002-04-10,-1.2484
2002-04-11,-1.812
2002-04-12,1.7793999999999999
2002-04-15,-0.4865
2002-04-16,1.6949
2002-04-17,0.2885
2002-04-18,0.9907
2002-04-19,6.2658
2002-04-22,-1.7271999999999998
2002-04-23,-1.2727
2002-04-24,0.6139
2002-04-25,0.3051
2002-04-26,-1.1861
2002-04-29,-2.0622
2002-04-30,0.4085
2002-05-01,2.1283
2002-05-02,1.8388
2002-05-03,-2.2269
2002-05-06,-2.4314999999999998
2002-05-07,1.6719
2002-05-08,3.8163
2002-05-09,-1.7304
2002-05-10,-2.6489000000000003
2002-05-13,1.3746
2002-05-14,2.3421
2002-05-15,1.9874
2002-05-16,-1.1515
2002-05-17,-0.3883
2002-05-20,-2.066
2002-05-21,-2.0238
2002-05-22,-1.5937999999999999
2002-05-23,-1.048
2002-05-24,1.4121000000000001
2002-05-28,-0.1582
2002-05-29,-1.7116
2002-05-30,-0.5482
2002-05-31,0.9079
2002-06-03,-1.2532
2002-06-04,-2.5382
2002-06-05,0.8013
2002-06-06,-1.6562000000000001
2002-06-07,-1.0778
2002-06-10,-0.2043
2002-06-11,-2.9342
2002-06-12,-2.1793
2002-06-13,-3.9166
2002-06-14,1.7203
2002-06-17,5.4375
2002-06-18,-3.3439
2002-06-19,-2.8499
2002-06-20,-3.4905
2002-06-21,-1.0004
2002-06-24,-1.6712
2002-06-25,1.9763
2002-06-26,-1.7054
2002-06-27,2.5237
2002-06-28,1.3846
2002-07-01,-0.4932
2002-07-02,-2.7449
2002-07-03,-1.2152
2002-07-05,4.0476
2002-07-08,3.013
2002-07-09,-3.7394
2002-07-10,-3.5
2002-07-11,-0.6377
2002-07-12,-0.1604
2002-07-15,-5.464
2002-07-16,4.4199
2002-07-17,0.9361
2002-07-18,-6.1693999999999996
2002-07-19,-8.9385
2002-07-22,-6.3237
2002-07-23,-3.4761
2002-07-24,6.2109
2002-07-25,3.2432
2002-07-26,-2.5225999999999997
2002-07-29,4.9315999999999995
2002-07-30,-0.2792
2002-07-31,0.9799
2002-08-01,-2.4492
2002-08-02,-1.9422000000000001
2002-08-05,-3.0918
2002-08-06,5.9322
2002-08-07,2.0235
2002-08-08,4.1052
2002-08-09,1.5064
2002-08-12,-2.2261
2002-08-13,-2.3214
2002-08-14,5.6216
2002-08-15,-0.6923
2002-08-16,-2.0044
2002-08-19,-0.1779
2002-08-20,-1.9599
2002-08-21,3.3621
2002-08-22,-0.5275
2002-08-23,-2.6071999999999997
2002-08-26,1.9964
2002-08-27,-0.089
2002-08-28,-0.8014
2002-08-29,1.7056
2002-08-30,0.0
2002-09-03,-3.9276
2002-09-04,3.3532
2002-09-05,-3.5111
2002-09-06,1.7043
2002-09-09,1.4493
2002-09-10,-2.8571
2002-09-11,0.4136
2002-09-12,-1.1899
2002-09-13,-1.1579
2002-09-16,-2.7179
2002-09-17,-3.1310000000000002
2002-09-18,-10.6415
2002-09-19,-4.3406
2002-09-20,-1.8034
2002-09-23,0.1303
2002-09-24,-0.2485
2002-09-25,0.7711
2002-09-26,0.0589
2002-09-27,-1.4706000000000001
2002-09-30,1.0746
2002-10-01,1.5948
2002-10-02,0.0
2002-10-03,-8.7791
2002-10-04,-4.9713
2002-10-07,-2.2133
2002-10-08,3.9095
2002-10-09,-2.9703
2002-10-10,1.7006999999999999
2002-10-11,5.7524999999999995
2002-10-14,0.5693
2002-10-15,6.2893
2002-10-16,-4.7988
2002-10-17,3.7976
2002-10-18,4.7904
2002-10-21,3.1429
2002-10-22,-0.277
2002-10-23,0.5556
2002-10-24,-1.105
2002-10-25,4.2458
2002-10-28,-0.6967
2002-10-29,-2.7523
2002-10-30,3.4406
2002-10-31,0.8047
2002-11-01,1.8627
2002-11-04,1.6196000000000002
2002-11-05,-1.0796999999999999
2002-11-06,-4.5738
2002-11-07,-5.7734
2002-11-08,-1.3295
2002-11-11,-0.3515
2002-11-12,1.2934
2002-11-13,0.2322
2002-11-14,5.0376
2002-11-15,0.3859
2002-11-18,-2.4163
2002-11-19,1.238
2002-11-20,3.9466
2002-11-21,6.3636
2002-11-22,-1.0055
2002-11-25,0.3047
2002-11-26,-3.5443
2002-11-27,4.6719
2002-11-29,-2.7081
2002-12-02,1.134
2002-12-03,-2.5994
2002-12-04,-2.3548
2002-12-05,-1.9293
2002-12-06,1.4754
2002-12-09,-3.231
2002-12-10,2.1703
2002-12-11,0.5447
2002-12-12,0.4875
2002-12-13,-1.0243
2002-12-16,2.0153
2002-12-17,-0.3203
2002-12-18,-2.3032
2002-12-19,-0.0548
2002-12-20,0.6583
2002-12-23,-0.9264
2002-12-24,-0.6546
2002-12-26,0.8803
2002-12-27,-1.8660999999999999
2002-12-30,-0.0559
2002-12-31,2.1265
2003-01-02,2.2466
2003-01-03,-1.2326
2003-01-06,3.3098
2003-01-07,0.105
2003-01-08,-1.4166
2003-01-09,0.6386
2003-01-10,-0.5817
2003-01-13,-0.1596
2003-01-14,1.5983
2003-01-15,-3.2512
2003-01-16,-0.5962
2003-01-17,-0.1636
2003-01-21,-2.13
2003-01-22,-1.2277
2003-01-23,1.3559
2003-01-24,-2.8986
2003-01-27,-1.8944
2003-01-28,2.3406000000000002
2003-01-29,-0.0572
2003-01-30,-3.032
2003-01-31,1.7699
2003-02-03,-0.2899
2003-02-04,-0.2907
2003-02-05,0.1166
2003-02-06,0.5242
2003-02-07,-1.4484
2003-02-10,0.9994
2003-02-11,-1.2224
2003-02-12,-2.0035
2003-02-13,0.0601
2003-02-14,2.9447
2003-02-18,1.5762
2003-02-19,-0.977
2003-02-20,-0.2902
2003-02-21,1.5774
2003-02-24,-2.4698
2003-02-25,-0.3525
2003-02-26,-0.7665
2003-02-27,1.9014
2003-02-28,1.1662
2003-03-03,-1.4986
2003-03-04,-0.5793
2003-03-05,-1.4184
2003-03-06,-2.5075
2003-03-07,0.7961
2003-03-10,-4.3135
2003-03-11,1.5238
2003-03-12,-0.4378
2003-03-13,4.1457
2003-03-14,-0.3016
2003-03-17,2.2384
2003-03-18,2.2485
2003-03-19,-0.1736
2003-03-20,8.4058
2003-03-21,-1.1711
2003-03-24,-5.254
2003-03-25,1.028
2003-03-26,-0.1131
2003-03-27,1.9808
2003-03-28,1.9978
2003-03-31,-1.0337
2003-04-01,0.8796
2003-04-02,4.3052
2003-04-03,-1.4107
2003-04-04,0.9539
2003-04-07,0.8399
2003-04-08,0.2082
2003-04-09,-1.2468
2003-04-10,2.4198
2003-04-11,-0.3082
2003-04-14,-0.103
2003-04-15,3.6101
2003-04-16,0.5475
2003-04-17,0.099
2003-04-21,8.8032
2003-04-22,5.2727
2003-04-23,-1.9862
2003-04-24,0.3084
2003-04-25,0.0878
2003-04-28,0.5265
2003-04-29,-0.9603
2003-04-30,2.9528
2003-05-01,-0.7277
2003-05-02,5.4765
2003-05-05,-1.3083
2003-05-06,2.1541
2003-05-07,0.6488
2003-05-08,1.4102000000000001
2003-05-09,1.9865
2003-05-12,0.3506
2003-05-13,0.4658
2003-05-14,-0.8114
2003-05-15,2.8438
2003-05-16,-0.303
2003-05-19,-1.5577999999999999
2003-05-20,-4.477
2003-05-21,-1.2121
2003-05-22,-0.5726
2003-05-23,1.0284
2003-05-27,1.0179
2003-05-28,0.4837
2003-05-29,-1.2435
2003-05-30,2.3558
2003-06-02,0.3571
2003-06-03,0.3954
2003-06-04,0.0
2003-06-05,2.6782
2003-06-06,0.4987
2003-06-09,-3.5115
2003-06-10,2.8877
2003-06-11,2.5798
2003-06-12,-0.3785
2003-06-13,-2.1445
2003-06-16,1.6917
2003-06-17,-1.0964
2003-06-18,1.2615
2003-06-19,-4.3035
2003-06-20,-2.1696
2003-06-23,-3.4274
2003-06-24,-4.7181999999999995
2003-06-25,-1.0079
2003-06-26,3.0102
2003-06-27,3.5667999999999997
2003-06-30,-1.2033
2003-07-01,0.0
2003-07-02,0.0
2003-07-03,-0.756
2003-07-07,1.2696
2003-07-08,0.1672
2003-07-09,2.3363
2003-07-10,-3.7504999999999997
2003-07-11,0.8047
2003-07-14,2.2689
2003-07-15,1.2736
2003-07-16,-0.1623
2003-07-17,-4.9167
2003-07-18,2.9915000000000003
2003-07-21,-2.4481
2003-07-22,3.3603
2003-07-23,0.4115
2003-07-24,-1.5574
2003-07-25,1.0408
2003-07-28,0.9477
2003-07-29,-1.2245
2003-07-30,-0.5372
2003-07-31,2.9082
2003-08-01,-3.2701000000000002
2003-08-04,-0.2504
2003-08-05,-1.7572999999999999
2003-08-06,0.0426
2003-08-07,0.596
2003-08-08,-2.2429
2003-08-11,-0.5628
2003-08-12,2.0461
2003-08-13,-0.5973
2003-08-14,1.3305
2003-08-15,-0.8895
2003-08-18,2.9915000000000003
2003-08-19,-0.332
2003-08-20,-1.3739
2003-08-21,0.2533
2003-08-22,-1.8526
2003-08-25,1.287
2003-08-26,-1.2706
2003-08-27,-0.8151
2003-08-28,1.7301
2003-08-29,0.3401
2003-09-02,4.0254
2003-09-03,0.3259
2003-09-04,-0.2436
2003-09-05,1.4245
2003-09-08,1.5249000000000001
2003-09-09,0.0
2003-09-10,-1.3043
2003-09-11,2.523
2003-09-12,10.3516
2003-09-15,7.3274
2003-09-16,0.4288
2003-09-17,-1.642
2003-09-18,0.8347
2003-09-19,0.3311
2003-09-22,-1.1221
2003-09-23,-0.267
2003-09-24,-2.4766
2003-09-25,-1.3727
2003-09-26,-1.8441
2003-09-29,0.2127
2003-09-30,-2.37
2003-10-01,3.3696
2003-10-02,-0.1052
2003-10-03,1.4035
2003-10-06,1.7647
2003-10-07,0.816
2003-10-08,0.1012
2003-10-09,1.9205
2003-10-10,0.1653
2003-10-13,2.0792
2003-10-14,1.6812
2003-10-15,-1.6216
2003-10-16,2.9735
2003-10-17,-3.3898
2003-10-20,1.2671000000000001
2003-10-21,1.7004000000000001
2003-10-22,-0.9464
2003-10-23,1.6242
2003-10-24,0.0
2003-10-27,2.8830999999999998
2003-10-28,4.569
2003-10-29,-0.2039
2003-10-30,1.1384
2003-10-31,0.9235
2003-11-03,0.8293
2003-11-04,-0.8508
2003-11-05,0.4005
2003-11-06,-0.4843
2003-11-07,2.4621
2003-11-10,-0.0559
2003-11-11,-0.4753
2003-11-12,2.2472
2003-11-13,1.2363
2003-11-14,-1.384
2003-11-17,-0.5779
2003-11-18,-2.408
2003-11-19,0.0851
2003-11-20,-1.1051
2003-11-21,0.3152
2003-11-24,2.0851
2003-11-25,1.8467
2003-11-26,1.4835
2003-11-28,-0.5685
2003-12-01,0.7351
2003-12-02,-0.3514
2003-12-03,-1.7358
2003-12-04,-2.1253
2003-12-05,-0.9588
2003-12-08,0.4841
2003-12-09,-3.5987999999999998
2003-12-10,-2.1164
2003-12-11,2.012
2003-12-12,2.5611
2003-12-15,0.6028
2003-12-16,-0.0571
2003-12-17,0.3426
2003-12-18,3.4139
2003-12-19,-2.2558
2003-12-22,0.7318
2003-12-23,0.8662
2003-12-24,-1.6343
2003-12-26,0.4506
2003-12-29,3.224
2003-12-30,-0.0543
2003-12-31,-1.9837
2004-01-02,2.1347
2004-01-05,-1.1401
2004-01-06,0.2197
2004-01-07,0.7397
2004-01-08,-2.0941
2004-01-09,1.2778
2004-01-12,0.768
2004-01-13,-0.5171
2004-01-14,0.9029
2004-01-15,-0.8134
2004-01-16,1.2575
2004-01-20,0.594
2004-01-21,1.2882
2004-01-22,0.2385
2004-01-23,0.5551
2004-01-26,2.8391
2004-01-27,0.6391
2004-01-28,0.6604
2004-01-29,-0.2776
2004-01-30,-12.4241
2004-02-02,-4.7385
2004-02-03,-2.4871
2004-02-04,0.4666
2004-02-05,-0.1548
2004-02-06,1.8295
2004-02-09,0.4263
2004-02-10,-0.2729
2004-02-11,0.8209
2004-02-12,-1.2666
2004-02-13,0.5192
2004-02-17,0.942
2004-02-18,2.1673999999999998
2004-02-19,-1.9741
2004-02-20,-1.2323
2004-02-23,-1.3999
2004-02-24,-1.0185
2004-02-25,2.3075
2004-02-26,3.0174
2004-02-27,1.3314
2004-03-01,0.9927
2004-03-02,-1.5611000000000002
2004-03-03,0.0294
2004-03-04,0.7046
2004-03-05,-1.4577
2004-03-08,-1.3905
2004-03-09,0.15
2004-03-10,-1.438
2004-03-11,-1.9149
2004-03-12,2.1072
2004-03-15,-3.1866
2004-03-16,2.5078
2004-03-17,0.5199
2004-03-18,0.1217
2004-03-19,-1.2154
2004-03-22,-3.4143
2004-03-23,0.8917
2004-03-24,-2.0833
2004-03-25,3.6106
2004-03-26,-0.5912
2004-03-29,2.0657
2004-03-30,1.6865999999999999
2004-03-31,-2.1713
2004-04-01,1.6338
2004-04-02,1.1222
2004-04-05,2.2795
2004-04-06,-1.8182
2004-04-07,0.5078
2004-04-08,-1.6048
2004-04-12,2.1444
2004-04-13,-4.1396
2004-04-14,-1.9123999999999999
2004-04-15,0.4403
2004-04-16,0.0939
2004-04-19,1.1261
2004-04-20,0.1547
2004-04-21,-0.525
2004-04-22,3.9118
2004-04-23,6.1846
2004-04-26,-1.1536
2004-04-27,1.5087000000000002
2004-04-28,-2.1593
2004-04-29,-1.9203000000000001
2004-04-30,0.4091
2004-05-03,1.979
2004-05-04,0.6279
2004-05-05,0.6523
2004-05-06,-1.3525
2004-05-07,-0.9426
2004-05-10,-1.7877999999999998
2004-05-11,1.3212
2004-05-12,1.0432
2004-05-13,-0.8317
2004-05-14,0.0578
2004-05-17,-0.0867
2004-05-18,1.0124
2004-05-19,0.5727
2004-05-20,0.4841
2004-05-21,1.1335
2004-05-24,0.4203
