ticker,SBBP US Equity
2016-03-07,18.1579
2016-03-08,12.9176
2016-03-09,1.1834
2016-03-10,-5.6530000000000005
2016-03-11,-0.6198
2016-03-14,1.6632
2016-03-15,-3.681
2016-03-16,-1.6985000000000001
2016-03-17,-3.8877
2016-03-18,-5.618
2016-03-21,2.3810000000000002
2016-03-22,-3.4884
2016-03-23,4.3373
2016-03-24,-3.0023
2016-03-28,-6.9048
2016-03-29,17.1355
2016-03-30,4.8035
2016-03-31,-5.0
2016-04-01,4.1667
2016-04-04,5.2632
2016-04-05,-1.2
2016-04-06,-2.2267
2016-04-07,-1.6562999999999999
2016-04-08,-2.5263
2016-04-11,-6.9114
2016-04-12,6.7285
2016-04-13,-0.8696
2016-04-14,3.5060000000000002
2016-04-15,-1.9042
2016-04-18,10.1512
2016-04-19,3.3333
2016-04-20,-7.0209
2016-04-21,0.8163
2016-04-22,1.2146
2016-04-25,9.2
2016-04-26,-4.2125
2016-04-27,0.956
2016-04-28,-1.5152
2016-04-29,0.0
2016-05-02,2.3846
2016-05-03,12.885
2016-05-04,-1.8303
2016-05-05,0.0
2016-05-06,0.0
2016-05-09,-6.1017
2016-05-10,-0.361
2016-05-11,0.9058
2016-05-12,-1.1917
2016-05-13,1.0266
2016-05-16,-4.6784
2016-05-17,-3.0189
2016-05-18,-7.1984
2016-05-19,-12.5786
2016-05-20,0.2398
2016-05-23,2.8708
2016-05-24,0.0
2016-05-25,2.7907
2016-05-26,-3.1673999999999998
2016-05-27,8.6449
2016-05-31,4.3011
2016-06-01,-1.4433
2016-06-02,-1.4644
2016-06-03,-0.2123
2016-06-06,-0.8511
2016-06-07,-2.3605
2016-06-08,2.1978
2016-06-09,-6.6667
2016-06-10,-4.3779
2016-06-13,0.241
2016-06-14,-3.8462
2016-06-15,1.25
2016-06-16,-1.2346
2016-06-17,0.75
2016-06-20,-0.7444
2016-06-21,-0.25
2016-06-22,-1.2530999999999999
2016-06-23,-1.7766
2016-06-24,-4.1344
2016-06-27,-5.6604
2016-06-28,11.4286
2016-06-29,2.3077
2016-06-30,-0.2506
2016-07-01,-6.2814
2016-07-05,1.0724
2016-07-06,4.244
2016-07-07,-2.799
2016-07-08,-1.5707
2016-07-11,2.1277
2016-07-12,0.0
2016-07-13,5.4688
2016-07-14,3.9506
2016-07-15,1.9002
2016-07-18,2.5612
2016-07-19,-1.8154
2016-07-20,3.0093
2016-07-21,-1.1053
2016-07-22,0.436
2016-07-25,0.2262
2016-07-26,-2.2573
2016-07-27,-0.6928
2016-07-28,0.0029
2016-07-29,-0.0029
2016-08-01,-2.3256
2016-08-02,1.6592
2016-08-03,-1.1637
2016-08-04,-0.4739
2016-08-05,0.9524
2016-08-08,0.2358
2016-08-09,3.2941
2016-08-10,5.467
2016-08-11,-0.6479
2016-08-12,-6.5217
2016-08-15,0.9302
2016-08-16,1.1521
2016-08-17,-1.8223
2016-08-18,-0.2291
2016-08-19,7.2062
2016-08-22,2.1692
2016-08-23,0.2123
2016-08-24,1.6949
2016-08-25,0.4167
2016-08-26,-0.2075
2016-08-29,-6.237
2016-08-30,7.5388
2016-08-31,-1.8557000000000001
2016-09-01,0.4202
2016-09-02,2.5105
2016-09-06,-2.0408
2016-09-07,-0.8333
2016-09-08,-3.1513
2016-09-09,7.3753
2016-09-12,-5.0505
2016-09-13,2.3404
2016-09-14,-3.3264
2016-09-15,-1.0753
2016-09-16,-0.2174
2016-09-19,-1.7429000000000001
2016-09-20,6.4302
2016-09-21,0.0
2016-09-22,0.4193
2016-09-23,14.3124
2016-09-26,-4.1742
2016-09-27,-3.4091
2016-09-28,-1.3725
2016-09-29,3.5785
2016-09-30,0.1919
2016-10-03,3.4483
2016-10-04,-7.2222
2016-10-05,1.996
2016-10-06,0.7828
2016-10-07,1.9417
2016-10-10,-1.9048
2016-10-11,-0.7767
2016-10-12,1.7612999999999999
2016-10-13,-1.5385
2016-10-14,-2.1484
2016-10-17,-6.1876
2016-10-18,-2.1277
2016-10-19,1.087
2016-10-21,3.2258
2016-10-24,4.1667
2016-10-25,-4.0
2016-10-27,-2.0833
2016-10-28,-1.0638
2016-10-31,-5.3763
2016-11-01,5.6818
2016-11-02,-2.1505
2016-11-03,-7.4437
2016-11-04,2.1059
2016-11-07,-9.3023
2016-11-08,1.2821
2016-11-09,1.2658
2016-11-10,-1.25
2016-11-11,1.2658
2016-11-14,-1.25
2016-11-15,5.0633
2016-11-16,0.0
2016-11-17,-2.4096
2016-11-18,2.4691
2016-11-21,-4.8193
2016-11-22,2.5316
2016-11-23,-3.7037
2016-11-25,1.2821
2016-11-28,1.2658
2016-11-29,-3.875
2016-11-30,-1.1703999999999999
2016-12-01,-1.3158
2016-12-02,-0.0533
2016-12-05,-1.5558
2016-12-06,-2.4308
2016-12-07,0.0
2016-12-08,-1.9444
2016-12-09,0.4249
2016-12-12,1.5514999999999999
2016-12-14,-2.7778
2016-12-15,-1.4285999999999999
2016-12-16,-1.4493
2016-12-19,-1.4706000000000001
2016-12-20,4.4776
2016-12-21,1.4285999999999999
2016-12-22,1.4085
2016-12-23,-30.5556
2016-12-27,-2.0
2016-12-28,-6.1224
2016-12-29,0.0
2016-12-30,4.3478
2017-01-03,-2.0833
2017-01-04,-2.1277
2017-01-05,0.0
2017-01-06,0.0
2017-01-09,0.0
2017-01-10,4.3478
2017-01-11,11.4583
2017-01-12,2.4626
2017-01-13,-5.1398
2017-01-17,7.6923
2017-01-18,-3.5714
2017-01-19,-9.2593
2017-01-20,2.0408
2017-01-23,-4.0
2017-01-24,-2.0833
2017-01-25,-2.1277
2017-01-26,4.3478
2017-01-27,-2.0833
2017-01-30,-6.383
2017-01-31,11.3636
2017-02-01,-2.0408
2017-02-02,-4.1667
2017-02-03,2.1739
2017-02-06,4.2553
2017-02-07,-2.0408
2017-02-08,-2.0833
2017-02-09,-2.1277
2017-02-10,-2.1739
2017-02-13,-2.2222
2017-02-14,4.5455
2017-02-15,8.6957
2017-02-16,-2.0
2017-02-17,6.1224
2017-02-21,15.3846
2017-02-22,1.6667
2017-02-23,-4.918
2017-02-24,0.0
2017-02-27,3.4483
2017-02-28,-1.6667
2017-03-01,3.3898
2017-03-02,22.9508
2017-03-03,1.3333
2017-03-06,-2.6316
2017-03-07,-4.0541
2017-03-08,9.8592
2017-03-09,-3.8462
2017-03-10,1.3333
2017-03-13,3.9474
2017-03-14,-5.0633
2017-03-15,1.3333
2017-03-16,7.8947
2017-03-17,6.0976
2017-03-20,6.8966
2017-03-21,-7.5269
2017-03-22,0.0
2017-03-23,-6.9767
2017-03-24,0.0
2017-03-27,-2.5
2017-03-28,5.1282
2017-03-29,12.1951
2017-03-30,0.0
2017-03-31,3.2609
2017-04-03,-3.1579
2017-04-04,-3.2609
2017-04-05,-2.2472
2017-04-06,-5.7471
2017-04-07,1.2195
2017-04-10,1.2048
2017-04-11,-1.1905000000000001
2017-04-12,0.0
2017-04-13,0.0
2017-04-17,-3.6145
2017-04-18,-8.75
2017-04-19,15.0685
2017-04-20,3.5714
2017-04-21,-2.2989
2017-04-24,3.5294
2017-04-25,9.0909
2017-04-26,-8.3333
2017-04-27,1.1364
2017-04-28,1.1236
2017-05-01,-1.1111
2017-05-02,0.0
2017-05-03,1.1236
2017-05-04,-2.2222
2017-05-05,-4.5455
2017-05-08,-0.5952
2017-05-09,5.3892
2017-05-10,1.1364
2017-05-11,-1.1236
2017-05-12,1.1364
2017-05-15,-2.2472
2017-05-16,0.0
2017-05-17,4.5977
2017-05-18,1.0989
2017-05-19,-2.1739
2017-05-22,1.1111
2017-05-23,0.0
2017-05-24,-1.0989
2017-05-25,4.4444
2017-05-26,0.0
2017-05-30,0.0
2017-05-31,1.0638
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,-8.4211
2017-06-06,-5.7471
2017-06-07,6.0976
2017-06-08,5.7471
2017-06-09,-3.2609
2017-06-12,-1.1236
2017-06-13,5.6818
2017-06-14,-7.5269
2017-06-15,0.0
2017-06-16,-3.4884
2017-06-19,3.6145
2017-06-20,13.9535
2017-06-21,-3.0612
2017-06-22,15.7895
2017-06-23,0.0
2017-06-26,8.1818
2017-06-27,10.084
2017-06-28,-6.1068999999999996
2017-06-29,19.5122
2017-06-30,-2.7211
2017-07-03,2.7972
2017-07-05,-2.0408
2017-07-06,-2.7778
2017-07-07,0.0
2017-07-10,-2.1429
2017-07-11,-1.4599
2017-07-12,0.7407
2017-07-13,-1.4706000000000001
2017-07-14,0.7463
2017-07-17,1.4815
2017-07-18,-6.5693
2017-07-19,3.125
2017-07-20,3.0303
2017-07-21,-0.7353
2017-07-24,2.963
2017-07-25,2.8777
2017-07-26,0.0
2017-07-27,-8.3916
2017-07-28,3.8167999999999997
2017-07-31,16.9118
2017-08-01,-3.7736
2017-08-02,-9.8039
2017-08-03,0.7246
2017-08-04,2.1583
2017-08-07,-2.8169
2017-08-08,2.1739
2017-08-09,-2.8369
2017-08-10,-3.6496
2017-08-11,6.8182
2017-08-14,5.6738
2017-08-15,-1.3423
2017-08-16,-4.7619
2017-08-17,-1.4285999999999999
2017-08-18,2.1739
2017-08-21,-2.8369
2017-08-22,5.1095
2017-08-23,1.3889
2017-08-24,-3.4247
2017-08-25,-3.1915
2017-08-28,-1.0989
2017-08-29,-3.7037
2017-08-30,-3.4615
2017-08-31,6.7729
2017-09-01,0.0
2017-09-05,-7.4627
2017-09-06,-6.4516
2017-09-07,-1.7241
2017-09-08,9.6491
2017-09-11,-0.8
2017-09-12,0.8065
2017-09-13,4.8
2017-09-14,6.8702
2017-09-15,-1.4285999999999999
2017-09-18,3.6231999999999998
2017-09-19,1.3986
2017-09-20,0.6897
2017-09-21,1.3699
2017-09-22,2.027
2017-09-25,-2.649
2017-09-26,-4.0816
2017-09-27,3.5461
2017-09-28,0.0
2017-09-29,-5.4795
2017-10-02,5.7971
2017-10-03,2.7397
2017-10-04,-18.6667
2017-10-05,0.8197
2017-10-06,0.0
2017-10-09,-3.252
2017-10-10,5.8824
2017-10-11,-0.7937
2017-10-12,0.8
2017-10-13,-1.5873
2017-10-16,0.8065
2017-10-17,-2.0
2017-10-18,-2.8571
2017-10-19,0.8403
2017-10-20,2.5
2017-10-23,0.0
2017-10-24,2.439
2017-10-25,-1.5873
2017-10-26,-2.4194
2017-10-27,-0.4132
2017-10-30,-1.2448
2017-10-31,0.8403
2017-11-01,-3.3333
2017-11-02,-2.5862
2017-11-03,7.0796
2017-11-06,1.6529
2017-11-07,-3.252
2017-11-08,-0.8403
2017-11-09,0.0
2017-11-10,1.6949
2017-11-13,-0.8333
2017-11-14,-3.3613
2017-11-15,-6.9565
2017-11-16,0.9346
2017-11-17,4.6296
2017-11-20,5.3097
2017-11-21,6.7227
2017-11-22,3.1496
2017-11-24,3.8167999999999997
2017-11-27,-2.2059
2017-11-28,-5.2632
2017-11-29,2.3810000000000002
2017-11-30,3.876
2017-12-01,0.7463
2017-12-04,-6.6667
2017-12-05,1.5873
2017-12-06,-1.5625
2017-12-07,1.5873
2017-12-08,0.0
2017-12-11,-0.7813
2017-12-12,-3.9370000000000003
2017-12-13,4.0984
2017-12-14,-3.1496
2017-12-15,-0.813
2017-12-18,2.459
2017-12-19,0.0
2017-12-20,-0.8
2017-12-21,1.6129
2017-12-22,7.9365
2017-12-26,-0.7353
2017-12-27,0.0
2017-12-28,0.7407
2017-12-29,6.6176
2018-01-02,4.1379
2018-01-03,-3.9735
2018-01-04,4.1379
2018-01-05,1.9868000000000001
2018-01-08,6.4935
2018-01-09,-1.2195
2018-01-10,0.0
2018-01-11,-2.4691
2018-01-12,1.2658
2018-01-16,4.375
2018-01-17,-5.9879999999999995
2018-01-18,0.0
2018-01-19,8.9172
2018-01-22,-1.1696
2018-01-23,2.9586
2018-01-24,-9.7701
2018-01-25,-8.2803
2018-01-26,-3.4722
2018-01-29,0.0
2018-01-30,-2.8777
2018-01-31,0.0
2018-02-01,2.2222
2018-02-02,-1.4493
2018-02-05,-2.2059
2018-02-06,0.0
2018-02-07,-0.7519
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,0.7576
2018-02-13,2.2556
2018-02-14,-3.6765
2018-02-15,3.0534
2018-02-16,0.7407
2018-02-20,-2.2059
2018-02-21,1.5038
2018-02-22,0.7407
2018-02-23,-3.6765
2018-02-26,0.7634
2018-02-27,10.6061
2018-02-28,0.0
2018-03-01,0.6849
2018-03-02,0.6803
2018-03-05,0.0
2018-03-06,-2.027
2018-03-07,3.4483
2018-03-08,0.6667
2018-03-09,2.649
2018-03-12,-1.9355
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,2.6316
2018-03-16,2.5641
2018-03-19,1.25
2018-03-20,0.6173
2018-03-21,0.6135
2018-03-22,0.6098
2018-03-23,-2.4242
2018-03-26,1.8634
2018-03-27,4.878
2018-03-28,0.5814
2018-03-29,2.3121
2018-04-02,-5.0847
2018-04-03,1.1905000000000001
2018-04-04,0.0
2018-04-05,-2.3529
2018-04-06,-8.4337
2018-04-09,1.9737
2018-04-10,3.2258
2018-04-11,0.625
2018-04-12,3.7267
2018-04-13,-2.3952
2018-04-16,0.0
2018-04-17,2.454
2018-04-18,-4.1916
2018-04-19,-5.0
2018-04-20,0.6579
2018-04-23,1.3072
2018-04-24,-3.871
2018-04-25,-2.0134
2018-04-26,1.3699
2018-04-27,-1.3514
2018-04-30,4.7945
2018-05-01,2.6144
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.6369
2018-05-07,0.6329
2018-05-08,-1.2579
2018-05-09,-2.5478
2018-05-10,1.9607999999999999
2018-05-11,-0.641
2018-05-14,-1.9355
2018-05-15,1.9737
2018-05-16,0.0
2018-05-17,-0.6452
2018-05-18,0.0
2018-05-21,-1.2987
2018-05-22,-0.6579
2018-05-23,-0.6623
2018-05-24,-2.6667
2018-05-25,3.4247
2018-05-29,-4.6358
2018-05-30,-2.7778
2018-05-31,-7.1429
2018-06-01,0.7692
2018-06-04,-0.7634
2018-06-05,0.7692
2018-06-06,2.2901
2018-06-07,-3.7313
2018-06-08,3.1008
2018-06-11,-3.0075
2018-06-12,0.7752
2018-06-13,-3.0769
2018-06-14,2.3810000000000002
2018-06-15,6.2016
2018-06-18,0.0
2018-06-19,-0.7299
2018-06-20,-0.7353
2018-06-21,-6.6667
2018-06-22,-1.5873
2018-06-25,0.0
2018-06-26,-0.8065
2018-06-27,-4.878
2018-06-28,0.0
2018-06-29,2.5641
2018-07-02,-2.5
2018-07-03,-0.8547
2018-07-05,0.0
2018-07-06,-2.5862
2018-07-09,-0.885
2018-07-10,-1.7856999999999998
2018-07-11,3.6364
2018-07-12,0.0
2018-07-13,-3.5088
2018-07-16,-7.2727
2018-07-17,3.9215999999999998
2018-07-18,0.0
2018-07-19,-4.717
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,-2.9703
2018-07-25,6.1224
2018-07-26,-5.7692
2018-07-27,-7.1429
2018-07-30,1.0989
2018-07-31,3.2609
2018-08-01,5.2632
2018-08-02,0.0
2018-08-03,-7.0
2018-08-06,0.0
2018-08-07,-3.2258
2018-08-08,31.1111
2018-08-09,1.6949
2018-08-10,1.6667
2018-08-13,-1.6393
2018-08-14,4.1667
2018-08-15,-19.2
2018-08-16,6.9307
2018-08-17,-4.6296
2018-08-20,4.8544
2018-08-21,1.8519
2018-08-22,-1.8182
2018-08-23,-0.9259
2018-08-24,2.8037
2018-08-27,-0.9091
2018-08-28,0.0
2018-08-29,4.5872
2018-08-30,-3.5088
2018-08-31,0.0
2018-09-04,-3.6364
2018-09-05,-0.9434
2018-09-06,-8.5714
2018-09-07,4.1667
2018-09-10,-3.0
2018-09-11,-3.0928
2018-09-12,-2.1277
2018-09-13,-2.1739
2018-09-14,-6.6667
2018-09-17,-2.3810000000000002
2018-09-18,-2.439
2018-09-19,6.25
2018-09-20,2.3529
2018-09-21,0.0
2018-09-24,-2.2989
2018-09-25,3.5294
2018-09-26,5.6818
2018-09-27,0.0
2018-09-28,4.3011
2018-10-01,-0.6186
2018-10-02,-1.8672
2018-10-03,0.8457
2018-10-04,-1.6771
2018-10-05,-0.8529
2018-10-08,5.1613
2018-10-09,4.908
2018-10-10,-1.3645
2018-10-11,-1.1858
2018-10-12,0.0
2018-10-15,1.2
2018-10-16,1.1858
2018-10-17,-0.7813
2018-10-18,-3.1496
2018-10-19,-1.0163
2018-10-22,-2.4641
2018-10-23,-1.6842000000000001
2018-10-24,-6.2099
2018-10-25,3.8813
2018-10-26,-3.0769
2018-10-29,-8.8435
2018-10-30,0.7463
2018-10-31,58.0247
2018-11-01,-7.5
2018-11-02,-1.3514
2018-11-05,0.6849
2018-11-06,-0.1701
2018-11-07,0.3407
2018-11-08,-1.0187
2018-11-09,-0.1715
2018-11-12,-9.9656
2018-11-13,-0.1908
2018-11-14,-7.0746
2018-11-15,3.0864
2018-11-16,1.7964
2018-11-19,-1.1764999999999999
2018-11-20,1.1905000000000001
2018-11-21,2.549
2018-11-23,-0.3824
2018-11-26,-1.1516
2018-11-27,-4.0777
2018-11-28,4.0486
2018-11-29,0.0
2018-11-30,1.5564
2018-12-03,-1.7241
2018-12-04,-3.8986
2018-12-06,-0.4057
2018-12-07,-0.8147
2018-12-10,-4.1068
2018-12-11,-2.5696
2018-12-12,0.4396
2018-12-13,-1.3129
2018-12-14,-3.1042
2018-12-17,-2.2883
2018-12-18,-1.4052
2018-12-19,-1.4252
2018-12-20,-3.6145
2018-12-21,-2.75
2018-12-24,-0.5141
2018-12-26,3.3592
2018-12-27,4.25
2018-12-28,3.8369
2018-12-31,3.4642
2019-01-02,-0.8929
2019-01-03,-0.4505
2019-01-04,2.7149
2019-01-07,3.5242
2019-01-08,2.1277
2019-01-09,-0.625
2019-01-10,-1.0482
2019-01-11,5.7203
2019-01-14,0.0
2019-01-15,-1.2024
2019-01-16,0.4057
2019-01-17,-1.6162
2019-01-18,-0.8214
2019-01-22,-2.8986
2019-01-23,-2.3454
2019-01-24,0.4367
2019-01-25,4.1304
2019-01-28,-2.2965
2019-01-29,1.2821
2019-01-30,0.0
2019-01-31,-1.0549
2019-02-01,0.2132
2019-02-04,1.4894
2019-02-05,-0.8386
2019-02-06,-0.4228
2019-02-07,0.4246
2019-02-08,0.0
2019-02-11,-0.4228
2019-02-12,0.6369
2019-02-13,0.0
2019-02-14,-0.8439
2019-02-15,0.8511
2019-02-19,-1.6878
2019-02-20,0.2146
2019-02-21,-0.6424
2019-02-22,2.3707
2019-02-25,4.0
2019-02-26,-1.0121
2019-02-27,5.317
2019-02-28,3.301
2019-03-01,2.0677
2019-03-04,-2.7624
2019-03-05,-0.5682
2019-03-06,-3.2381
2019-03-07,0.9843
2019-03-08,-1.3645
2019-03-11,9.0909
2019-03-12,-3.0797
2019-03-13,0.3738
2019-03-14,-0.7449
2019-03-15,-0.1876
2019-03-18,2.0677
2019-03-19,2.9466
2019-03-20,-1.0733
2019-03-21,-2.8933
2019-03-22,-4.0968
2019-03-25,-6.9902999999999995
2019-03-26,2.2965
2019-03-27,-0.2041
2019-03-28,5.726
2019-03-29,-3.675
2019-04-01,-1.4056
2019-04-02,1.0183
2019-04-03,-1.0081
2019-04-04,-0.2037
2019-04-05,-0.6122
2019-04-08,-2.0534
2019-04-09,-1.0482
2019-04-10,-0.4237
2019-04-11,-1.0638
2019-04-12,0.2151
2019-04-15,-0.4292
2019-04-16,-0.8621
2019-04-17,-1.9565000000000001
2019-04-18,0.0
2019-04-22,-0.2217
2019-04-23,0.2222
2019-04-24,3.7694
2019-04-25,1.2821
2019-04-26,3.5865
2019-04-29,0.0
2019-04-30,-2.444
2019-05-01,-20.8768
2019-05-02,-3.4301
2019-05-03,-5.1913
2019-05-06,-0.5764
2019-05-07,-1.7391
2019-05-08,2.6549
2019-05-09,-5.4597999999999995
2019-05-10,-3.3435
2019-05-13,-0.3145
2019-05-14,-3.7855
2019-05-15,1.3115
2019-05-16,-1.6181
2019-05-17,-0.3289
2019-05-20,-3.3003
2019-05-21,2.3891
2019-05-22,-0.6667
2019-05-23,-1.6779
2019-05-24,0.3413
2019-05-28,-3.4013999999999998
2019-05-29,1.4085
2019-05-30,1.0417
2019-05-31,-2.4055
2019-06-03,1.7606000000000002
2019-06-04,-1.3841
2019-06-05,-1.0526
2019-06-06,0.0
2019-06-07,6.7376000000000005
2019-06-10,-0.6645
2019-06-11,0.3344
2019-06-12,5.0
2019-06-13,0.0
2019-06-14,1.9048
2019-06-17,3.7382999999999997
2019-06-18,2.7027
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,-2.6316
2019-06-24,-3.003
2019-06-25,-2.4768
2019-06-26,-2.2222
2019-06-27,5.1948
2019-06-28,-3.3951000000000002
2019-07-01,7.9872
2019-07-02,-3.5503
2019-07-03,-0.9202
2019-07-05,-1.548
2019-07-08,-3.4591
2019-07-09,-0.6515
2019-07-10,-5.5738
2019-07-11,-0.3472
2019-07-12,1.7422
2019-07-15,-2.0548
2019-07-16,-3.4965
2019-07-17,4.7101
2019-07-18,-2.4221
2019-07-19,-1.7730000000000001
2019-07-22,-3.6101
2019-07-23,-4.8689
2019-07-24,2.3622
2019-07-25,0.7692
2019-07-26,0.7634
2019-07-29,-1.5152
2019-07-30,4.2308
2019-07-31,-4.059
2019-08-01,-0.7692
2019-08-02,-2.7132
2019-08-05,-1.5936
2019-08-06,0.0
2019-08-07,0.8097
2019-08-08,1.6064
2019-08-09,0.3953
2019-08-12,0.7874
2019-08-13,4.2969
2019-08-14,-1.1236
2019-08-15,-1.8939
2019-08-16,-2.3166
2019-08-19,8.6957
2019-08-20,-4.0
2019-08-21,-1.5152
2019-08-22,-2.3077
2019-08-23,-4.7244
2019-08-26,0.8264
2019-08-27,-6.1475
2019-08-28,2.6201
2019-08-29,12.3404
2019-08-30,-1.8939
2019-09-03,-0.7722
2019-09-04,3.8911
2019-09-05,-1.8727
2019-09-06,1.145
2019-09-09,5.283
2019-09-10,2.8674
2019-09-11,-2.439
2019-09-12,-3.5714
2019-09-13,5.9259
2019-09-16,-1.049
2019-09-17,-2.1201
2019-09-18,0.0
2019-09-19,-1.083
2019-09-20,-2.1898
2019-09-23,-10.0746
2019-09-24,6.639
2019-09-25,-1.1673
2019-09-26,-2.7559
2019-09-27,-1.6194
2019-09-30,-1.6461000000000001
2019-10-01,-1.6736
2019-10-02,-2.5532
2019-10-03,0.4367
2019-10-04,-1.3043
2019-10-07,-1.3216
2019-10-08,-4.0179
2019-10-09,0.0
2019-10-10,-3.7209
2019-10-11,-2.8986
2019-10-14,-1.4925
2019-10-15,-0.5051
2019-10-16,2.5381
2019-10-17,-0.495
2019-10-18,-0.995
2019-10-21,-2.5126
2019-10-22,-0.5155
2019-10-23,0.5181
2019-10-24,2.5773
2019-10-25,0.5025
2019-10-28,11.0
2019-10-29,2.7027
2019-10-30,-5.2632
2019-10-31,-1.8519
2019-11-01,8.0189
2019-11-04,5.6769
2019-11-05,-34.2975
2019-11-06,13.2075
2019-11-07,-4.4444
2019-11-08,1.7442
2019-11-11,-2.2857
2019-11-12,-3.2164
2019-11-13,-5.136
2019-11-14,-0.6369
2019-11-15,1.2821
2019-11-18,-6.962
2019-11-19,2.0408
2019-11-20,-0.6667
2019-11-21,0.0
2019-11-22,5.3690999999999995
2019-11-25,7.0064
2019-11-26,4.1667
2019-11-27,0.5714
2019-11-29,2.8409
2019-12-02,2.2099
2019-12-03,-1.0811
2019-12-04,-1.0929
2019-12-05,-2.2099
2019-12-06,2.2599
2019-12-09,-2.2099
2019-12-10,1.6949
2019-12-11,-0.5556
2019-12-12,2.2346
2019-12-13,0.5464
2019-12-16,-2.1739
2019-12-17,2.7778
2019-12-18,2.1622
2019-12-19,5.291
2019-12-20,0.5025
2019-12-23,2.5
2019-12-24,1.4634
2019-12-26,1.4423
2019-12-27,0.9479
2019-12-30,-3.5211
2019-12-31,1.7032
2020-01-02,-4.3062000000000005
2020-01-03,0.0
2020-01-06,1.0
2020-01-07,3.4653
2020-01-08,0.4785
2020-01-09,6.1905
2020-01-10,3.5874
2020-01-13,-3.4632
2020-01-14,2.2422
2020-01-15,0.8772
2020-01-16,9.5652
2020-01-17,8.7302
2020-01-21,-0.7299
2020-01-22,9.1912
2020-01-23,2.3569
2020-01-24,2.9605
2020-01-27,-4.7923
2020-01-28,5.3690999999999995
2020-01-29,0.3185
2020-01-30,-8.254
2020-01-31,1.5571000000000002
2020-02-03,6.3032
2020-02-04,6.7308
2020-02-05,-1.2012
2020-02-06,4.8632
2020-02-07,-2.3188
2020-02-10,-2.6706
2020-02-11,-1.2195
2020-02-12,0.6173
2020-02-13,-1.8405
2020-02-14,2.8125
2020-02-18,3.0395
2020-02-19,3.5398
2020-02-20,-1.9943
2020-02-21,-5.2326
2020-02-24,-5.8282
2020-02-25,-13.6808
2020-02-26,-0.7547
2020-02-27,2.6616
2020-02-28,2.5926
2020-03-02,-3.2491
2020-03-03,0.7463
2020-03-04,5.9259
2020-03-05,-9.0909
2020-03-06,-8.0769
2020-03-09,-8.3682
2020-03-10,13.242
2020-03-11,-6.4516
2020-03-12,-9.0517
2020-03-13,1.4218
2020-03-16,-10.7477
2020-03-17,10.4712
2020-03-18,-25.5924
2020-03-19,19.7452
2020-03-20,-0.5319
2020-03-23,-9.6257
