ticker,MTRT US Equity
2001-07-09,0.0
2001-07-10,0.0
2001-07-20,0.0
2001-07-30,0.0
2001-08-03,0.0
2001-08-17,0.0
2001-08-20,-16.6667
2001-10-16,0.0
2001-10-26,0.0
2001-11-01,0.0
2001-11-12,0.0
2001-11-19,0.0
2001-11-26,0.0
2001-11-28,-40.0
2001-11-30,0.0
2001-12-03,0.0
2001-12-07,0.0
2001-12-20,0.0
2001-12-21,0.0
2001-12-26,0.0
2001-12-31,-33.3333
2002-01-22,20.0
2002-02-05,25.0
2002-02-06,0.0
2002-02-14,0.0
2002-03-05,0.0
2002-03-20,0.0
2002-04-01,0.0
2002-04-15,0.0
2002-04-17,0.0
2002-06-04,0.0
2002-07-02,0.0
2002-07-10,-33.3333
2002-07-12,-50.0
2002-07-15,0.0
2002-07-18,0.0
2002-07-22,60.0
2002-08-01,-37.5
2002-08-07,0.0
2002-08-27,0.0
2002-08-30,0.0
2002-10-07,0.0
2002-10-08,0.0
2002-10-09,0.0
2002-10-11,0.0
2002-10-24,0.0
2002-11-06,0.0
2002-11-19,-80.0
2002-12-06,100.0
2002-12-20,0.0
2002-12-30,0.0
2003-02-21,0.0
2003-03-18,0.0
2003-04-02,0.0
2003-04-07,0.0
2003-04-24,0.0
2003-06-02,0.0
2003-06-10,0.0
2003-06-12,0.0
2003-06-23,0.0
2003-07-14,0.0
2003-07-31,0.0
2003-09-10,-50.0
2003-09-11,200.0
2003-09-16,-66.6667
2003-09-22,0.0
2003-09-29,0.0
2003-10-14,0.0
2003-11-07,0.0
2003-11-10,0.0
2003-11-12,400.0
2003-11-13,0.0
2003-12-29,0.0
2004-01-02,0.0
2004-01-07,0.0
2004-02-25,40.0
2004-02-27,-28.5714
2004-03-04,0.0
2004-04-26,0.0
2004-06-23,0.0
2004-07-07,0.0
2004-08-03,0.0
2004-08-26,0.0
2004-09-08,0.0
2004-10-04,0.0
2004-10-07,0.0
2004-11-04,0.0
2004-11-22,-40.0
2004-12-09,0.0
2004-12-15,0.0
2004-12-21,0.0
2004-12-23,66.6667
2004-12-28,-20.0
2004-12-30,75.0
2005-01-07,0.0
2005-02-02,7.1429
2005-02-08,0.0
2005-02-14,166.6667
2005-02-15,10.0
2005-02-16,-9.0909
2005-02-17,-50.0
2005-03-10,0.0
2005-03-14,0.0
2005-03-22,0.0
2005-04-11,0.0
2005-04-22,-1.875
2005-06-20,-3.1847
2005-07-19,0.0
2005-08-25,-26.3158
2005-09-06,-21.4286
2005-09-13,0.0
2005-10-04,0.0
2005-10-13,72.7273
2005-10-26,5.2632
2005-11-01,10.0
2005-11-08,-45.4545
2005-11-10,0.0
2005-12-08,0.0
2005-12-09,0.0
2005-12-13,0.0
2005-12-14,0.0
2005-12-15,0.0
2005-12-20,0.0
2005-12-23,0.0
2005-12-28,0.0
2006-01-03,0.0
2006-01-18,0.0
2006-02-03,0.0
2006-03-27,0.0
2006-03-30,0.0
2006-04-05,33.3333
2006-04-11,-25.0
2006-04-20,0.0
2006-05-24,0.0
2006-05-26,0.0
2006-06-08,0.0
2006-06-13,0.0
2006-06-27,66.6667
2006-08-08,0.0
2006-08-30,-50.0
2006-09-05,0.0
2006-09-21,0.0
2006-09-28,-60.0
2006-10-25,200.0
2006-10-27,0.0
2006-11-01,0.0
2006-11-10,0.0
2006-11-16,16.6667
2006-11-27,0.0
2006-12-06,0.0
2006-12-21,0.0
2006-12-28,0.0
2007-01-19,0.0
2007-03-08,0.0
2007-04-09,0.0
2007-05-09,185.7143
2007-05-30,-25.0
2007-06-20,-33.3333
2007-06-21,-20.0
2007-08-13,-37.5
2007-10-08,20.0
2007-10-18,0.0
2007-12-04,0.0
2007-12-05,0.0
2007-12-12,66.6667
2007-12-14,10.0
2007-12-17,0.0
2007-12-20,1.1364
2007-12-27,7.8652
2007-12-28,0.0
2008-01-04,0.0
2008-01-07,0.0
2008-01-10,66.6667
2008-01-11,-25.0
2008-01-15,0.0
2008-01-29,-33.3333
2008-01-30,-30.0
2008-01-31,42.8571
2008-02-21,0.0
2008-03-05,0.0
2008-03-14,100.0
2008-04-09,-50.0
2008-04-10,0.0
2008-05-08,10.0
2008-05-30,0.0
2008-06-19,0.0
2008-08-08,9.0909
2008-08-11,0.0
2008-08-25,0.0
2008-09-22,25.0
2008-10-03,0.0
2008-11-17,0.0
2008-12-02,0.0
2008-12-10,0.0
2008-12-19,0.0
2008-12-22,0.0
2008-12-31,0.0
2009-01-22,0.0
2009-01-27,0.0
2009-02-05,0.0
2009-02-26,0.0
2009-03-30,0.0
2009-05-05,0.0
2009-05-06,0.0
2009-05-13,0.0
2009-10-13,0.0
2009-12-22,0.0
2010-01-07,0.0
2010-02-04,6.6667
2010-02-12,0.0
2010-04-01,-6.25
2010-05-28,-73.3333
2010-06-10,3.125
2010-06-14,9.0909
2010-07-20,0.0
2010-07-28,0.0
2010-08-09,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-31,0.0
2011-01-18,0.0
2011-03-15,11.1111
2011-03-29,3.75
2011-05-19,381.9277
2011-06-27,-74.0
2011-06-30,53.8462
2011-08-01,50.0
2011-08-22,0.0
2011-09-15,66.6667
2011-09-26,-40.0
2011-10-19,0.0
2011-10-27,0.0
2011-12-14,0.0
2011-12-20,0.0
2011-12-22,1.25
2011-12-23,0.0
2012-02-03,-1.2346
2012-02-22,6.6667
2012-02-24,0.0
2012-04-19,0.0
2012-05-02,0.0
2012-05-07,0.0
2012-05-17,0.0
2012-06-06,25.7813
2012-06-20,73.913
2012-07-13,128.5714
2012-08-02,-68.75
2012-08-06,0.0
2012-08-14,0.0
2012-11-15,300.0
2012-11-19,-75.0
2012-11-30,0.0
2012-12-05,0.0
2012-12-14,0.0
2013-01-11,0.0
2013-01-18,0.0
2013-01-22,0.0
2013-03-13,4.0
2013-05-03,0.0
2013-05-13,-42.3077
2013-05-15,0.0
2013-06-05,-46.6667
2013-06-17,6.25
2013-06-24,0.0
2013-07-12,16.1765
2013-07-24,51.8987
2013-08-05,-3.3333
2013-09-10,0.0
2013-09-18,0.0
2013-10-08,0.0
2013-11-05,72.4138
2013-11-07,-40.0
2013-11-08,-3.3333
2013-11-14,0.0
2013-11-18,0.0
2013-11-19,0.0
2013-12-26,0.0
2014-01-07,0.0
2014-04-29,-31.0345
2014-10-02,20.0
2014-10-21,0.0
2014-11-21,0.0
2015-01-21,66.6667
2015-03-10,-50.0
2015-03-13,150.0
2015-03-17,-40.0
2015-03-20,0.0
2015-03-31,33.3333
2015-05-04,0.0
2015-05-22,25.0
2015-05-26,4.0
2015-05-28,-3.8462
2015-06-01,0.0
2015-06-02,0.0
2015-06-04,4.0
2015-06-05,3.8462
2015-06-09,-3.7037
2015-06-10,0.0
2015-06-12,1.9231
2015-06-26,5.6604
2015-08-03,-3.5714
2015-08-12,11.1111
2015-08-26,-6.6667
2015-08-31,-17.8571
2015-09-25,0.8152
2015-10-19,1.3477000000000001
2015-10-26,-2.1277
2015-12-03,-2.1739
2015-12-16,-42.7778
2015-12-17,-1.4563
2016-01-06,-36.9458
2016-01-07,18.75
2016-01-19,-10.526299999999999
2016-02-09,0.0
2016-03-16,17.647100000000002
2016-05-18,-10.0
2016-06-29,0.0
2016-08-24,-22.2222
2016-09-28,14.2857
2016-10-20,2.3438
2016-12-15,-38.9313
2017-02-02,100.0
2017-04-20,-38.75
2017-06-22,1.2245
2017-07-19,30.6452
2017-08-03,-9.8765
2017-10-23,12.3288
2017-10-24,19.6341
2017-11-08,-11.315
2017-12-05,0.0
2017-12-19,0.0
2017-12-27,0.0
2018-03-29,43.9655
2018-04-23,-26.5469
2018-07-05,1.087
2018-08-28,0.0
2018-09-13,0.0
2018-09-19,0.0
2018-09-24,0.0
2018-10-16,0.0
2018-10-18,0.0
2018-10-24,0.0
2018-11-06,0.0
2018-11-23,39.7849
2018-11-26,-23.0769
2018-12-07,0.0
2018-12-10,-57.0
2018-12-21,109.3023
2018-12-24,0.0
2018-12-28,-16.6667
2018-12-31,0.0
2019-03-20,15.0
2019-04-08,-13.0435
2019-04-17,0.0
2019-05-22,0.0
2019-06-12,5.0
2019-07-16,-4.7619
2019-07-30,6.6667
2019-09-06,7.75
2019-10-08,-36.1949
2019-10-10,27.2727
2019-10-21,0.0
2019-11-06,-2.8571
2019-11-08,0.0
2019-11-19,-17.647100000000002
2019-12-23,1.7856999999999998
2019-12-24,0.0
2020-01-06,1.7544
2020-02-21,89.6552
2020-03-13,-45.4545
2020-03-26,0.0
2020-04-17,-16.6667
2020-04-30,0.0
2020-05-28,0.0
2020-07-02,0.0
2020-07-27,60.0
