ticker,ATNM US Equity
2013-10-17,-4.0367
2013-10-18,0.3824
2013-10-21,-0.9524
2013-10-22,0.9615
2013-10-23,-4.7619
2013-10-24,0.0
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,-10.0
2013-10-31,7.7778
2013-11-01,-3.0928
2013-11-05,6.383
2013-11-06,-5.0
2013-11-07,0.0
2013-11-11,2.1053
2013-11-12,-5.1546
2013-11-13,-6.5217
2013-11-14,36.0465
2013-11-15,7.6923
2013-11-18,2.5397
2013-11-19,-0.1548
2013-11-20,-0.6202
2013-11-21,-3.2761
2013-11-22,-4.0323
2013-11-25,-3.3613
2013-11-26,20.0
2013-11-27,1.0145
2013-11-29,1.7217
2013-12-02,0.141
2013-12-03,2.8169
2013-12-04,1.3699
2013-12-05,0.6757
2013-12-06,-0.1342
2013-12-09,0.8065
2013-12-10,3.3333
2013-12-11,-6.4516
2013-12-12,-2.7586
2013-12-13,-1.4184
2013-12-16,-3.5971
2013-12-17,-4.4776
2013-12-18,-1.5625
2013-12-19,0.0
2013-12-20,-9.2063
2013-12-23,-8.042
2013-12-24,0.7605
2013-12-26,0.1887
2013-12-27,-0.1883
2013-12-30,3.2075
2013-12-31,7.6782
2014-01-02,14.9406
2014-01-03,-8.4195
2014-01-06,4.8387
2014-01-07,3.8462
2014-01-08,0.7407
2014-01-09,0.0
2014-01-10,-3.5294
2014-01-13,5.9451
2014-01-14,0.0
2014-01-15,-2.8777
2014-01-16,-0.7407
2014-01-17,-2.2388
2014-01-21,-2.2901
2014-01-22,-1.5625
2014-01-23,-6.9841
2014-01-24,-6.9966
2014-01-27,9.9083
2014-01-28,-1.5025
2014-01-29,-1.6949
2014-01-30,-1.7241
2014-02-03,-1.7544
2014-02-04,0.8929
2014-02-05,-0.885
2014-02-06,-5.1786
2014-02-07,0.0
2014-02-10,8.2863
2014-02-11,0.0
2014-02-12,3.4783
2014-02-13,-4.2017
2014-02-14,-1.7544
2014-02-18,-1.7856999999999998
2014-02-19,0.0
2014-02-20,3.6364
2014-02-21,-2.6316
2014-02-24,1.8018
2014-02-25,-1.0619
2014-02-26,-3.3989
2014-02-27,-0.1852
2014-02-28,0.3711
2014-03-03,1.6636
2014-03-04,7.8182
2014-03-05,8.769
2014-03-06,0.0
2014-03-07,0.0
2014-03-10,5.2713
2014-03-11,5.3019
2014-03-12,15.3846
2014-03-13,0.9697
2014-03-14,0.8403
2014-03-17,-0.5952
2014-03-18,-3.5928
2014-03-19,1.7391
2014-03-20,0.6105
2014-03-21,0.0
2014-03-24,-0.6068
2014-03-25,37.9731
2014-03-26,-11.5055
2014-03-27,0.0
2014-03-28,9.0014
2014-03-31,14.2202
2014-04-01,-0.4016
2014-04-02,0.6452
2014-04-03,4.0865
2014-04-04,-8.0062
2014-04-07,-2.9289
2014-04-08,3.0172
2014-04-09,5.4393
2014-04-10,2.3810000000000002
2014-04-11,-4.6512
2014-04-14,0.0
2014-04-15,-4.065
2014-04-16,-0.9322
2014-04-17,0.941
2014-04-21,-0.339
2014-04-22,7.0578
2014-04-23,4.448
2014-04-24,-8.7452
2014-04-25,-0.0833
2014-04-28,-0.3336
2014-04-29,-7.9498
2014-04-30,-0.0909
2014-05-01,0.0
2014-05-02,1.8197999999999999
2014-05-05,-7.9535
2014-05-06,-1.2621
2014-05-07,1.0816
2014-05-08,-1.9455
2014-05-09,-0.7937
2014-05-12,3.4
2014-05-13,5.2224
2014-05-14,-8.0882
2014-05-15,-0.1
2014-05-16,0.0
2014-05-19,-1.001
2014-05-20,5.1567
2014-05-21,7.9808
2014-05-22,6.1443
2014-05-23,0.6711
2014-05-27,0.8333
2014-05-28,-0.9091
2014-05-29,-1.251
2014-05-30,2.7027
2014-06-02,1.9737
2014-06-03,-1.8548
2014-06-04,-2.2186
2014-06-05,0.8403
2014-06-06,-2.8333
2014-06-09,0.7719
2014-06-10,1.617
2014-06-11,-2.8476
2014-06-12,-0.8621
2014-06-13,0.4348
2014-06-16,-3.29
2014-06-17,-1.0743
2014-06-18,-6.3347999999999995
2014-06-19,2.2222
2014-06-20,-7.0888
2014-06-23,-10.0712
2014-06-24,-1.0181
2014-06-25,-18.9714
2014-06-26,-0.4231
2014-06-27,-1.983
2014-06-30,4.3353
2014-07-01,5.1247
2014-07-02,-0.9223
2014-07-03,-0.9309
2014-07-07,1.3423
2014-07-08,-1.8542999999999998
2014-07-09,-0.135
2014-07-10,-1.3514
2014-07-11,1.3699
2014-07-14,2.8378
2014-07-15,-3.2852
2014-07-16,-3.125
2014-07-17,-8.5554
2014-07-18,11.1963
2014-07-21,-4.2759
2014-07-22,5.3314
2014-07-23,-1.5048
2014-07-24,-2.2222
2014-07-25,-0.7102
2014-07-28,-0.8584
2014-07-29,0.5772
2014-07-30,-1.7217
2014-07-31,-7.8832
2014-08-01,-4.1204
2014-08-04,1.9835
2014-08-05,6.1588
2014-08-06,2.2901
2014-08-07,-0.8955
2014-08-08,0.9036
2014-08-11,-0.4478
2014-08-12,-3.4483
2014-08-13,3.5714
2014-08-14,0.8996
2014-08-15,-2.6746
2014-08-18,-1.2214
2014-08-19,-0.6182
2014-08-20,-4.3546
2014-08-21,1.7886
2014-08-22,-2.7157
2014-08-25,0.6568
2014-08-26,3.4258
2014-08-27,-0.7886
2014-08-28,-0.6359
2014-08-29,-0.48
2014-09-02,-2.09
2014-09-03,-0.1642
2014-09-04,-1.1513
2014-09-05,-0.3328
2014-09-08,3.5058
2014-09-09,-2.7419000000000002
2014-09-10,2.1559
2014-09-11,-2.1104
2014-09-12,-0.995
2014-09-15,0.335
2014-09-16,5.5092
2014-09-17,0.9494
2014-09-18,1.2539
2014-09-19,-1.7027999999999999
2014-09-22,-2.0472
2014-09-23,-1.4469
2014-09-24,3.5888999999999998
2014-09-25,0.0
2014-09-26,-0.4724
2014-09-29,1.5823
2014-09-30,4.3614
2014-10-01,-2.9851
2014-10-02,-3.8462
2014-10-03,-3.52
2014-10-06,1.6583999999999999
2014-10-07,-1.4682
2014-10-08,7.2848
2014-10-09,-4.321
2014-10-10,0.3226
2014-10-13,3.3762
2014-10-14,6.6874
2014-10-15,4.6647
2014-10-16,6.546
2014-10-17,-8.7582
2014-10-20,4.7278
2014-10-21,-1.0944
2014-10-22,-2.3513
2014-10-23,-1.6997
2014-10-24,-0.2882
2014-10-27,-4.9133
2014-10-28,3.6474
2014-10-29,0.0
2014-10-30,1.173
2014-10-31,2.4638
2014-11-03,1.5558999999999998
2014-11-04,-4.1783
2014-11-05,8.2849
2014-11-06,-1.4765
2014-11-07,-3.5422000000000002
2014-11-10,-7.4859
2014-11-11,-1.6794
2014-11-12,-3.2609
2014-11-13,-2.4077
2014-11-14,-2.6316
2014-11-17,-2.5338000000000003
2014-11-18,7.9723
2014-11-19,1.4445999999999999
2014-11-20,2.6898999999999997
2014-11-21,-6.0092
2014-11-24,-1.8033000000000001
2014-11-25,-2.8381
2014-11-26,4.2955
2014-11-28,-5.4366
2014-12-01,-3.3101
2014-12-02,-2.7027
2014-12-03,8.3333
2014-12-04,-0.6838
2014-12-05,-3.9587
2014-12-08,-5.7348
2014-12-09,14.0684
2014-12-10,-7.6667
2014-12-11,9.2058
2014-12-12,-1.6529
2014-12-15,-5.042
2014-12-16,-0.354
2014-12-17,1.7762
2014-12-18,5.5846
2014-12-19,0.3306
2014-12-22,3.4596
2014-12-23,-0.9554
2014-12-24,-3.537
2014-12-26,4.5
2014-12-29,-0.9569
2014-12-30,-6.2802
2014-12-31,1.2027
2015-01-02,-0.5093
2015-01-05,0.6826
2015-01-06,-2.5423999999999998
2015-01-07,-4.5217
2015-01-08,5.1002
2015-01-09,-5.3726
2015-01-12,-5.3114
2015-01-13,1.7408000000000001
2015-01-14,-0.9506
2015-01-15,-12.2841
2015-01-16,4.5952
2015-01-20,-4.6025
2015-01-21,-1.7544
2015-01-22,5.5804
2015-01-23,9.0909
2015-01-26,17.6357
2015-01-27,-8.7315
2015-01-28,3.4295999999999998
2015-01-29,-1.5707
2015-01-30,-4.4326
2015-02-02,-0.1855
2015-02-03,-5.7621
2015-02-04,-7.8895
2015-02-05,6.8522
2015-02-06,-24.4489
2015-02-09,0.0
2015-02-10,-6.6312999999999995
2015-02-11,1.4205
2015-02-12,8.9636
2015-02-13,-7.455
2015-02-17,3.3333
2015-02-18,-3.7634
2015-02-19,-2.2346
2015-02-20,0.2857
2015-02-23,-0.2849
2015-02-24,0.0
2015-02-25,-2.5714
2015-02-26,-0.5865
2015-02-27,-7.9646
2015-03-02,-0.641
2015-03-03,-5.1613
2015-03-04,2.0408
2015-03-05,1.3333
2015-03-06,-2.9605
2015-03-09,-1.3559
2015-03-10,1.3746
2015-03-11,-3.7288
2015-03-12,-0.7042
2015-03-13,-5.3191
2015-03-16,-8.2397
2015-03-17,23.6735
2015-03-18,-1.9802
2015-03-19,-6.0606
2015-03-20,2.8674
2015-03-23,-5.9233
2015-03-24,3.7037
2015-03-25,2.5
2015-03-26,-8.0139
2015-03-27,-3.4091
2015-03-30,-1.1764999999999999
2015-03-31,-1.9841
2015-04-01,1.6194
2015-04-02,1.992
2015-04-06,9.375
2015-04-07,0.3571
2015-04-08,11.032
2015-04-09,-5.1282
2015-04-10,0.0
2015-04-13,2.027
2015-04-14,-2.9801
2015-04-15,-0.3413
2015-04-16,10.274000000000001
2015-04-17,4.9689
2015-04-20,-3.5503
2015-04-21,-5.5215
2015-04-22,-2.2727
2015-04-23,0.6645
2015-04-24,-2.6403
2015-04-27,-2.7119
2015-04-28,-5.5748999999999995
2015-04-29,-2.583
2015-04-30,-4.5455
2015-05-01,0.0
2015-05-04,4.7619
2015-05-05,-5.303
2015-05-06,2.0
2015-05-07,-1.1764999999999999
2015-05-08,0.0
2015-05-11,5.9524
2015-05-12,-4.4944
2015-05-13,-1.5686
2015-05-14,0.0
2015-05-15,3.1873
2015-05-18,-6.5637
2015-05-19,-1.6529
2015-05-20,13.4454
2015-05-21,12.2222
2015-05-22,-4.6205
2015-05-26,29.4118
2015-05-27,1.0695000000000001
2015-05-28,-6.6138
2015-05-29,11.6147
2015-06-01,-18.7817
2015-06-02,-5.9375
2015-06-03,-0.6645
2015-06-04,-3.01
2015-06-05,-1.3793
2015-06-08,-2.0979
2015-06-09,-4.6429
2015-06-10,7.1161
2015-06-11,-3.1469
2015-06-12,-1.444
2015-06-15,-3.2967
2015-06-16,-1.8939
2015-06-17,-0.7722
2015-06-18,2.7237
2015-06-19,15.5303
2015-06-22,-7.541
2015-06-23,-0.7092
2015-06-24,0.0
2015-06-25,-0.7143
2015-06-26,-2.1583
2015-06-29,-3.3088
2015-06-30,0.7605
2015-07-01,1.5093999999999999
2015-07-02,-2.974
2015-07-06,-1.9157
2015-07-07,-1.5625
2015-07-08,-6.746
2015-07-09,-5.1064
2015-07-10,8.0717
2015-07-13,0.8299
2015-07-14,1.6461000000000001
2015-07-15,-2.0243
2015-07-16,-4.5455
2015-07-17,5.6277
2015-07-20,-0.4098
2015-07-21,-1.6461000000000001
2015-07-22,0.8368
2015-07-23,-1.2448
2015-07-24,-3.7815
2015-07-27,-0.8734
2015-07-28,0.4405
2015-07-29,-0.4386
2015-07-30,-4.8458
2015-07-31,4.6296
2015-08-03,-25.6637
2015-08-04,1.7856999999999998
2015-08-05,5.848
2015-08-06,-1.105
2015-08-07,10.6145
2015-08-10,8.5859
2015-08-11,-5.5814
2015-08-12,10.3448
2015-08-13,3.5714
2015-08-14,1.2931
2015-08-17,-0.4255
2015-08-18,-3.4188
2015-08-19,-6.6372
2015-08-20,-0.4739
2015-08-21,4.7619
2015-08-24,-13.1818
2015-08-25,1.0471
2015-08-26,0.0
2015-08-27,6.7358
2015-08-28,2.4272
2015-08-31,-0.4739
2015-09-01,0.4762
2015-09-02,1.8957000000000002
2015-09-03,0.9302
2015-09-04,2.765
2015-09-08,10.7623
2015-09-09,-5.668
2015-09-10,1.7167
2015-09-11,2.9536
2015-09-14,-1.6393
2015-09-15,-2.5
2015-09-16,-2.9915000000000003
2015-09-17,0.0
2015-09-18,5.2863
2015-09-21,0.0
2015-09-22,-2.5105
2015-09-23,-2.7897
2015-09-24,2.4283
2015-09-25,-7.7586
2015-09-28,-10.2804
2015-09-29,-9.375
2015-09-30,1.7241
2015-10-01,1.1299
2015-10-02,5.5866
2015-10-05,1.5873
2015-10-06,2.6042
2015-10-07,7.1066
2015-10-08,3.7915
2015-10-09,4.5662
2015-10-12,0.4367
2015-10-13,-3.4783
2015-10-14,-0.9009
2015-10-15,4.0909
2015-10-16,-0.4367
2015-10-19,0.4386
2015-10-20,0.0
2015-10-21,-4.8035
2015-10-22,-0.9174
2015-10-23,-2.7778
2015-10-26,0.4762
2015-10-27,0.0
2015-10-28,6.6350999999999996
2015-10-29,-1.7778
2015-10-30,3.1673999999999998
2015-11-02,0.4386
2015-11-03,0.0
2015-11-04,3.0568
2015-11-05,-3.3898
2015-11-06,0.8772
2015-11-09,-4.3478
2015-11-10,-2.2727
2015-11-11,-0.4651
2015-11-12,0.4673
2015-11-13,-0.4651
2015-11-16,1.4019
2015-11-17,1.3825
2015-11-18,-1.3636
2015-11-19,-1.8433000000000002
2015-11-20,0.939
2015-11-23,1.8605
2015-11-24,-0.9132
2015-11-25,0.4608
2015-11-27,-0.4587
2015-11-30,-0.9217
2015-12-01,0.9302
2015-12-02,-1.8433000000000002
2015-12-03,-3.7559
2015-12-04,6.3415
2015-12-07,-9.633
2015-12-08,-2.0305
2015-12-09,-4.1451
2015-12-10,-1.0811
2015-12-11,-1.0929
2015-12-14,-5.5249
2015-12-15,5.2632
2015-12-16,5.5556
2015-12-17,16.8421
2015-12-18,2.2523
2015-12-21,14.5374
2015-12-22,-2.3077
2015-12-23,-1.9685000000000001
2015-12-24,5.6225000000000005
2015-12-28,7.2243
2015-12-29,10.6383
2015-12-30,0.641
2015-12-31,2.8662
2016-01-04,5.2632
2016-01-05,-8.2353
2016-01-06,-8.6538
2016-01-07,-10.1754
2016-01-08,2.7344
2016-01-11,-15.5894
2016-01-12,-0.4505
2016-01-13,-6.7873
2016-01-14,0.4854
2016-01-15,-6.2802
2016-01-19,-7.732
2016-01-20,15.0838
2016-01-21,11.165
2016-01-22,5.2402
2016-01-25,-6.639
2016-01-26,-2.6667
2016-01-27,0.0
2016-01-28,-2.2831
2016-01-29,-0.9346
2016-02-01,2.3585
2016-02-02,-2.3041
2016-02-03,-2.8302
2016-02-04,-1.9417
2016-02-05,-2.4752
2016-02-08,-4.5685
2016-02-09,-2.6596
2016-02-10,-1.6393
2016-02-11,-3.3333
2016-02-12,3.4483
2016-02-16,7.7778
2016-02-17,6.701
2016-02-18,6.2802
2016-02-19,-5.4545
2016-02-22,1.4423
2016-02-23,-3.7915
2016-02-24,-1.9704000000000002
2016-02-25,-3.0151
2016-02-26,2.5907
2016-02-29,1.5152
2016-03-01,-0.995
2016-03-02,3.0151
2016-03-03,-2.439
2016-03-04,1.0
2016-03-07,0.0
2016-03-08,-2.9703
2016-03-09,1.0204
2016-03-10,-2.0202
2016-03-11,1.0309
2016-03-14,1.0204
2016-03-15,-3.0303
2016-03-16,-0.5208
2016-03-17,-0.5236
2016-03-18,7.3684
2016-03-21,9.3137
2016-03-22,-5.3812
2016-03-23,-2.8436
2016-03-24,-1.4634
2016-03-28,-0.9901
2016-03-29,1.5
2016-03-30,0.9852
2016-03-31,-2.9268
2016-04-01,0.0
2016-04-04,0.5025
2016-04-05,-1.0
2016-04-06,1.5152
2016-04-07,0.0
2016-04-08,-0.995
2016-04-11,0.0
2016-04-12,0.5025
2016-04-13,0.0
2016-04-14,0.5
2016-04-15,-0.995
2016-04-18,0.0
2016-04-19,0.0
2016-04-20,1.005
2016-04-21,1.4925
2016-04-22,0.0
2016-04-25,-1.4706000000000001
2016-04-26,-3.4826
2016-04-27,-4.6392
2016-04-28,1.0811
2016-04-29,0.5348
2016-05-02,0.0
2016-05-03,-3.7234
2016-05-04,-1.6575
2016-05-05,-0.5618
2016-05-06,-2.8249
2016-05-09,1.1628
2016-05-10,3.4483
2016-05-11,1.6667
2016-05-12,-6.0109
2016-05-13,4.0698
2016-05-16,0.0
2016-05-17,-3.9106
2016-05-18,-2.3256
2016-05-19,-2.9762
2016-05-20,4.908
2016-05-23,8.1871
2016-05-24,1.0811
2016-05-25,1.6042999999999998
2016-05-26,0.0
2016-05-27,-3.1579
2016-05-31,4.8913
2016-06-01,4.1451
2016-06-02,-5.4726
2016-06-03,-4.7368
2016-06-06,4.4199
2016-06-07,-2.1164
2016-06-08,0.0
2016-06-09,-1.6216
2016-06-10,0.0
2016-06-13,1.0989
2016-06-14,1.6303999999999998
2016-06-15,-1.0695000000000001
2016-06-16,-2.1622
2016-06-17,-0.5525
2016-06-20,-1.6667
2016-06-21,-1.1299
2016-06-22,1.1429
2016-06-23,-1.1299
2016-06-24,-1.7143000000000002
2016-06-27,-1.7442
2016-06-28,1.7751000000000001
2016-06-29,2.907
2016-06-30,0.0
2016-07-01,3.9548
2016-07-05,-2.7174
2016-07-06,0.5587
2016-07-07,-0.5556
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,0.5587
2016-07-13,-2.7778
2016-07-14,-2.8571
2016-07-15,-0.5882
2016-07-18,-0.5917
2016-07-19,-3.5714
2016-07-20,3.0864
2016-07-21,1.7964
2016-07-22,4.1176
2016-07-25,-2.8249
2016-07-26,0.5814
2016-07-27,-1.7341
2016-07-28,2.9412000000000003
2016-07-29,1.7143000000000002
2016-08-01,-3.9326
2016-08-02,0.5848
2016-08-03,-0.5814
2016-08-04,0.5848
2016-08-05,-1.1628
2016-08-08,-1.1764999999999999
2016-08-09,-1.1905000000000001
2016-08-10,-1.2048
2016-08-11,1.8293
2016-08-12,1.1976
2016-08-15,1.7751000000000001
2016-08-16,-1.1628
2016-08-17,-0.5882
2016-08-18,-2.3669000000000002
2016-08-19,-1.2121
2016-08-22,3.0675
2016-08-23,-2.3735
2016-08-24,1.2118
2016-08-25,2.4096
2016-08-26,1.1764999999999999
2016-08-29,-1.1555
2016-08-30,6.4628
2016-08-31,-0.5525
2016-09-01,-2.2222
2016-09-02,-3.4091
2016-09-06,1.7647
2016-09-07,0.578
2016-09-08,2.8736
2016-09-09,-2.2346
2016-09-12,0.5714
2016-09-13,-3.9773
2016-09-14,0.0
2016-09-15,-1.1834
2016-09-16,0.5988
2016-09-19,-1.7856999999999998
2016-09-20,-0.6061
2016-09-21,6.7073
2016-09-22,0.5714
2016-09-23,1.7045
2016-09-26,11.7318
2016-09-27,-15.0
2016-09-28,0.0
2016-09-29,-21.7647
2016-09-30,1.5038
2016-10-03,2.2222
2016-10-04,1.4493
2016-10-05,-0.7143
2016-10-06,-5.036
2016-10-07,-5.303
2016-10-10,-3.37
2016-10-11,-3.9636
2016-10-12,-0.8621
2016-10-13,-0.8696
2016-10-14,2.6316
2016-10-17,1.2821
2016-10-18,-4.6414
2016-10-19,-1.7699
2016-10-20,-5.4054
2016-10-21,0.9524
2016-10-24,0.0
2016-10-25,-2.8302
2016-10-26,6.7961
2016-10-27,-5.4545
2016-10-28,-1.9231
2016-10-31,-6.8627
2016-11-01,3.2632
2016-11-02,-5.1988
2016-11-03,-7.4193999999999996
2016-11-04,5.016
2016-11-07,-1.5691000000000002
2016-11-08,1.8961000000000001
2016-11-09,5.3618
2016-11-10,9.8901
2016-11-11,0.0
2016-11-14,0.0
2016-11-15,3.8095
2016-11-16,-1.8349
2016-11-17,1.8692
2016-11-18,-1.8349
2016-11-21,-3.7382999999999997
2016-11-22,-4.8544
2016-11-23,4.0689
2016-11-25,-0.9683
2016-11-28,-4.4431
2016-11-29,3.3545
2016-11-30,1.2406
2016-12-01,-2.9583
2016-12-02,1.5944
2016-12-05,3.4526
2016-12-06,-0.9709
2016-12-07,-1.9607999999999999
2016-12-08,-1.0
2016-12-09,0.0
2016-12-12,-2.0202
2016-12-13,2.0619
2016-12-14,-1.9192
2016-12-15,2.9866
2016-12-16,0.0
2016-12-19,-2.0
2016-12-20,-0.4974
2016-12-21,0.8204
2016-12-22,-2.3204000000000002
2016-12-23,1.0218
2016-12-27,0.1933
2016-12-28,-4.3338
2016-12-29,-2.581
2016-12-30,-3.4083
2017-01-03,4.0
2017-01-04,4.4299
2017-01-05,0.513
2017-01-06,0.4907
2017-01-09,8.3474
2017-01-10,-3.8462
2017-01-11,-2.0
2017-01-12,1.0204
2017-01-13,9.0909
2017-01-17,-3.7037
2017-01-18,-1.9351
2017-01-19,-5.2641
2017-01-20,2.3287
2017-01-23,1.1316
2017-01-24,3.0129
2017-01-25,1.4563
2017-01-26,-2.3923
2017-01-27,3.9215999999999998
2017-01-30,-3.7736
2017-01-31,3.9215999999999998
2017-02-01,0.0
2017-02-02,-2.8302
2017-02-03,32.0388
2017-02-06,-4.4118
2017-02-07,-3.0769
2017-02-08,2.3810000000000002
2017-02-09,20.155
2017-02-10,-2.5806
2017-02-13,-1.9868000000000001
2017-02-14,3.3784
2017-02-15,-3.268
2017-02-16,-3.3784
2017-02-17,4.1958
2017-02-21,2.0134
2017-02-22,1.3158
2017-02-23,-7.7922
2017-02-24,1.4085
2017-02-27,-2.7778
2017-02-28,0.7143
2017-03-01,-2.1277
2017-03-02,-3.6231999999999998
2017-03-03,1.5038
2017-03-06,-2.2222
2017-03-07,3.7879
2017-03-08,8.7591
2017-03-09,-2.0134
2017-03-10,-2.7397
2017-03-13,1.4085
2017-03-14,-3.4722
2017-03-15,-3.5971
2017-03-16,2.9851
2017-03-17,0.0
2017-03-20,-2.1739
2017-03-21,3.7037
2017-03-22,0.7143
2017-03-23,2.8369
2017-03-24,-1.3793
2017-03-27,4.8951
2017-03-28,5.3333
2017-03-29,-5.0633
2017-03-30,1.3333
2017-03-31,-0.6579
2017-04-03,-0.6623
2017-04-04,-2.6667
2017-04-05,-0.6849
2017-04-06,4.8276
2017-04-07,-1.3158
2017-04-10,-0.6667
2017-04-11,-3.3557
2017-04-12,0.6944
2017-04-13,1.3793
2017-04-17,4.7619
2017-04-18,0.0
2017-04-19,-1.9481000000000002
2017-04-20,1.3245
2017-04-21,1.3072
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,-0.6452
2017-04-27,-1.2987
2017-04-28,-0.6579
2017-05-01,0.6623
2017-05-02,-2.6316
2017-05-03,-1.3514
2017-05-04,-6.1644
2017-05-05,0.7299
2017-05-08,-2.1739
2017-05-09,-0.7407
2017-05-10,5.9701
2017-05-11,0.0
2017-05-12,-1.4085
2017-05-15,1.4285999999999999
2017-05-16,-2.8169
2017-05-17,-5.0725
2017-05-18,0.7634
2017-05-19,4.5455
2017-05-22,-3.6231999999999998
2017-05-23,5.2632
2017-05-24,0.7143
2017-05-25,0.0
2017-05-26,0.0
2017-05-30,-0.7092
2017-05-31,2.1429
2017-06-01,2.0979
2017-06-02,2.0548
2017-06-05,-2.0134
2017-06-06,1.3699
2017-06-07,0.6757
2017-06-08,-0.6711
2017-06-09,-1.3514
2017-06-12,-6.8493
2017-06-13,-1.4706000000000001
2017-06-14,-19.403
2017-06-15,6.4815
2017-06-16,-2.6087
2017-06-19,11.607099999999999
2017-06-20,-2.4
2017-06-21,-0.8197
2017-06-22,1.6529
2017-06-23,0.0
2017-06-26,-4.065
2017-06-27,-0.8475
2017-06-28,0.8547
2017-06-29,5.9322
2017-06-30,-2.4
2017-07-03,0.0
2017-07-05,-7.377
2017-07-06,-2.6549
2017-07-07,-8.1818
2017-07-10,-2.9703
2017-07-11,6.1224
2017-07-12,-0.9615
2017-07-13,1.9417
2017-07-14,0.0
2017-07-17,0.9524
2017-07-18,0.0
2017-07-19,-0.9434
2017-07-20,-2.8571
2017-07-21,0.0
2017-07-24,-5.3922
2017-07-25,-3.5337
2017-07-26,-0.0967
2017-07-27,4.086
2017-07-28,-30.7748
2017-07-31,0.1343
2017-08-01,-0.1937
2017-08-02,-4.2706
2017-08-03,1.3881999999999999
2017-08-04,2.3077
2017-08-07,-2.2556
2017-08-08,-7.2308
2017-08-09,-0.4975
2017-08-10,-2.5
2017-08-11,-0.8376
2017-08-14,5.5508
2017-08-15,-2.1068
2017-08-16,0.1001
2017-08-17,0.0
2017-08-18,-3.3333
2017-08-21,-1.2931
2017-08-22,-3.7555
2017-08-23,-1.5608
2017-08-24,3.2817
2017-08-25,3.5345
2017-08-28,-3.2931
2017-08-29,5.3664
2017-08-30,8.291
2017-08-31,-4.6875
2017-09-01,6.5245999999999995
2017-09-05,-3.0471
2017-09-06,-3.9683
2017-09-07,2.4793
2017-09-08,6.4677
2017-09-11,-6.0748
2017-09-12,1.6129
2017-09-13,0.3175
2017-09-14,0.3165
2017-09-15,0.9464
2017-09-18,-0.9687
2017-09-19,-4.2285
2017-09-20,-1.1532
2017-09-21,-1.65
2017-09-22,3.3723
2017-09-25,-2.7705
2017-09-26,-1.7872
2017-09-27,1.8026
2017-09-28,-2.3272
2017-09-29,-0.7079
2017-10-02,11.4937
2017-10-03,-1.7467000000000001
2017-10-04,10.4603
2017-10-05,2.8883
2017-10-06,0.5587
2017-10-09,0.0
2017-10-10,-3.8889
2017-10-11,-0.3035
2017-10-12,-0.7102
2017-10-13,7.4453
2017-10-16,-2.9878
2017-10-17,-0.9538
2017-10-18,-0.5798
