ticker,BIONQ US Equity
2010-12-06,-8.3333
2010-12-07,13.6364
2010-12-08,-16.0
2010-12-09,-26.1905
2010-12-10,29.0323
2010-12-13,-17.5
2010-12-14,21.2121
2010-12-15,5.0
2010-12-16,-4.7619
2010-12-17,-25.0
2010-12-20,0.0
2010-12-21,0.0
2010-12-23,20.0
2010-12-27,-66.6667
2010-12-29,189.5833
2010-12-31,-1.0791
2011-01-03,62.9091
2011-01-05,-0.4464
2011-01-10,-7.1749
2011-01-12,-7.2464
2011-01-14,-54.1667
2011-01-18,100.0
2011-01-19,-40.9091
2011-01-20,111.5385
2011-01-21,-1.8182
2011-01-24,0.0
2011-01-25,-18.5185
2011-01-26,18.1818
2011-01-28,-37.7404
2011-02-01,0.0
2011-02-03,-32.0463
2011-02-04,0.0
2011-02-10,-36.3636
2011-02-16,-18.75
2011-02-18,163.7363
2011-02-24,-0.8333
2011-02-25,0.8403
2011-02-28,0.0
2011-03-02,0.0
2011-03-04,-6.6667
2011-03-10,-0.8929
2011-03-16,-35.1351
2011-03-18,0.0
2011-03-21,11.1111
2011-03-22,38.75
2011-03-23,0.0
2011-03-28,-42.3423
2011-03-29,26.5625
2011-03-31,-1.2346
2011-04-01,45.0
2011-04-04,-24.1379
2011-04-05,18.1818
2011-04-06,-38.4615
2011-04-07,37.5
2011-04-08,-10.2273
2011-04-13,-39.2405
2011-04-14,0.0
2011-04-18,-13.5417
2011-04-21,9.6386
2011-04-25,31.8681
2011-04-26,20.0
2011-04-27,-22.2222
2011-04-28,37.5
2011-04-29,-35.7143
2011-05-02,5.0505
2011-05-04,4.8077
2011-05-05,2.7523
2011-05-10,-50.0
2011-05-12,125.0
2011-05-13,-49.2063
2011-05-16,50.0
2011-05-17,31.25
2011-05-18,26.9841
2011-05-19,20.0
2011-05-20,-20.8333
2011-05-23,26.3158
2011-05-24,-5.2083
2011-05-25,1.0989
2011-05-26,33.6957
2011-05-27,147.1545
2011-05-31,-26.3158
2011-06-01,3.5714
2011-06-02,-10.3448
2011-06-03,0.0
2011-06-06,-7.6923
2011-06-07,-25.7813
2011-06-08,0.3509
2011-06-09,-13.2867
2011-06-10,-3.2258
2011-06-13,-4.1667
2011-06-14,4.3478
2011-06-15,0.0
2011-06-16,-13.3333
2011-06-17,-38.4615
2011-06-20,31.25
2011-06-22,9.5238
2011-06-23,-8.6957
2011-06-24,-23.8095
2011-06-27,-35.9375
2011-06-28,36.5854
2011-06-29,100.0
2011-06-30,-35.7143
2011-07-01,72.2222
2011-07-05,-3.2258
2011-07-06,-13.3333
2011-07-07,7.6923
2011-07-11,-35.7143
2011-07-12,-20.8333
2011-07-14,12.2807
2011-07-19,1.5625
2011-07-20,0.0
2011-07-21,60.0
2011-07-22,-7.6923
2011-07-28,-40.625
2011-08-01,-15.7895
2011-08-04,3.125
2011-08-05,-3.0303
2011-08-15,-25.0
2011-08-16,-13.8889
2011-08-17,3.2258
2011-08-19,50.0
2011-08-22,-27.0833
2011-08-23,0.0
2011-09-01,-8.5714
2011-09-07,25.0
2011-09-13,-27.5
2011-09-14,120.6897
2011-09-15,0.0
2011-09-23,-50.0
2011-09-27,0.0
2011-09-28,95.3125
2011-09-29,-23.2
2011-10-05,-47.9167
2011-10-13,120.0
2011-11-07,-70.9091
2011-11-16,-99.6667
2011-12-28,50.0
2012-01-03,3600.0
2012-01-20,260.3604
2012-01-23,275.0
2012-01-24,-33.3333
2012-01-25,10.0
2012-01-26,-3.6364
2012-01-27,6.6038
2012-01-30,0.885
2012-01-31,4.386
2012-02-01,1.6806999999999999
2012-02-02,19.8347
2012-02-03,2.069
2012-02-06,6.7568
2012-02-07,-5.0633
2012-02-08,4.6667
2012-02-09,-0.6369
2012-02-10,-3.8462
2012-02-13,13.3333
2012-02-14,-4.7059
2012-02-15,-1.2346
2012-02-16,1.875
2012-02-17,-3.681
2012-02-21,-5.0955
2012-02-22,8.0537
2012-02-23,-2.4845
2012-02-24,-1.9108
2012-02-27,-7.7922
2012-02-28,2.1127
2012-02-29,0.0
2012-03-01,-0.6897
2012-03-02,-2.7778
2012-03-05,3.5714
2012-03-06,-1.3793
2012-03-07,0.0
2012-03-08,-4.8951
2012-03-09,-20.5882
2012-03-12,25.0
2012-03-13,-10.3704
2012-03-14,6.6116
2012-03-15,-6.9767
2012-03-16,-2.5
2012-03-19,3.4188
2012-03-20,-2.4793
2012-03-21,-3.3898
2012-03-22,-3.5088
2012-03-23,-10.0
2012-03-26,-11.6162
2012-03-27,0.5714
2012-03-28,-2.2727
2012-03-29,-1.1628
2012-03-30,-3.7647
2012-04-02,-8.313
2012-04-03,-13.6
2012-04-04,-20.3704
2012-04-05,12.4031
2012-04-09,-8.6207
2012-04-10,-15.0943
2012-04-11,-8.8889
2012-04-12,14.6341
2012-04-13,-12.766
2012-04-16,-3.9024
2012-04-17,16.7513
2012-04-18,-10.8696
2012-04-19,-7.3171
2012-04-20,0.0
2012-04-23,-2.6316
2012-04-24,-28.3784
2012-04-25,-16.9811
2012-04-26,-18.1818
2012-04-27,-8.3333
2012-04-30,-3.6364
2012-05-01,-5.6604
2012-05-02,0.0
2012-05-03,-18.0
2012-05-04,-10.5691
2012-05-07,-17.2727
2012-05-08,7.6923
2012-05-09,-3.0612
2012-05-10,-10.526299999999999
2012-05-11,0.0
2012-05-14,5.8824
2012-05-15,-3.3333
2012-05-16,-2.2989
2012-05-17,-5.8824
2012-05-18,0.0
2012-05-21,0.0
2012-05-22,-5.0
2012-05-23,-1.3158
2012-05-24,0.0
2012-05-25,-2.6667
2012-05-29,-19.1781
2012-05-30,-15.2542
2012-05-31,10.0
2012-06-01,-7.2727
2012-06-04,-5.8824
2012-06-05,8.3333
2012-06-06,-3.8462
2012-06-07,0.0
2012-06-08,0.0
2012-06-11,-8.0
2012-06-12,-13.0435
2012-06-13,-20.0
2012-06-14,8.2031
2012-06-15,1.083
2012-06-18,0.0
2012-06-19,0.0
2012-06-20,-1.0714
2012-06-21,-4.6931
2012-06-22,-9.6591
2012-06-25,7.3375
2012-06-26,-4.2969
2012-06-27,-3.0612
2012-06-28,4.4211
2012-06-29,-4.2339
2012-07-02,1.0526
2012-07-03,6.6667
2012-07-05,0.0
2012-07-06,-6.25
2012-07-09,0.0
2012-07-10,0.0
2012-07-11,-6.6667
2012-07-12,-10.7143
2012-07-13,20.0
2012-07-16,-3.3333
2012-07-17,-6.8966
2012-07-18,7.4074
2012-07-19,0.0
2012-07-20,6.8966
2012-07-23,70.9677
2012-07-24,-20.7547
2012-07-25,-4.7619
2012-07-26,-25.0
2012-07-27,50.0
2012-07-30,-11.1111
2012-07-31,7.5
2012-08-01,-6.686
2012-08-02,-5.296
2012-08-03,-7.8947
2012-08-06,1.4285999999999999
2012-08-07,29.5775
2012-08-08,-2.1739
2012-08-09,2.2222
2012-08-10,0.0
2012-08-13,-8.6957
2012-08-14,9.5238
2012-08-15,-2.1739
2012-08-16,0.0
2012-08-17,-11.1111
2012-08-20,12.5
2012-08-21,2.2222
2012-08-22,-7.6087
2012-08-23,5.8824
2012-08-24,8.8889
2012-08-27,42.8571
2012-08-28,22.8571
2012-08-29,-15.6977
2012-08-30,37.931
2012-08-31,9.5
2012-09-04,5.0228
2012-09-05,-4.3478
2012-09-06,0.0
2012-09-07,-0.9091
2012-09-10,0.9174
2012-09-11,-10.0
2012-09-12,-24.2424
2012-09-13,2.6667
2012-09-14,-2.5974
2012-09-17,-0.6667
2012-09-18,0.6711
2012-09-19,-6.6667
2012-09-20,7.1429
2012-09-21,-5.3333
2012-09-24,-15.493
2012-09-25,-16.6667
2012-09-26,0.0
2012-09-27,-12.0
2012-09-28,-5.6818
2012-10-01,1.2048
2012-10-02,40.4762
2012-10-03,1.6949
2012-10-04,-16.6667
2012-10-05,10.0
2012-10-08,-18.1818
2012-10-09,0.0
2012-10-10,-6.6667
2012-10-11,0.0
2012-10-12,-16.6667
2012-10-15,20.0
2012-10-16,0.0
2012-10-17,-20.2381
2012-10-18,8.5821
2012-10-19,-14.7766
2012-10-22,12.9032
2012-10-23,-6.0714
2012-10-24,-14.8289
2012-10-25,0.0
2012-10-26,0.0
2012-10-31,39.2857
2012-11-01,-5.1282
2012-11-02,-13.5135
2012-11-05,6.25
2012-11-06,-1.8382
2012-11-07,-9.7378
2012-11-08,0.0
2012-11-09,-5.3942
2012-11-12,-1.0965
2012-11-13,0.6652
2012-11-14,-4.8458
2012-11-15,-3.7037
2012-11-16,3.8462
2012-11-19,30.3241
2012-11-20,69.0941
2012-11-21,-2.7311
2012-11-23,-4.9676
2012-11-26,0.0
2012-11-27,-3.6364
2012-11-28,-11.0849
2012-11-29,0.7958
2012-11-30,5.2632
2012-12-03,-5.375
2012-12-04,5.6803
2012-12-05,3.375
2012-12-06,14.1475
2012-12-07,30.5085
2012-12-10,16.2338
2012-12-11,22.3464
2012-12-12,-15.5251
2012-12-13,1.6216
2012-12-14,0.0
2012-12-17,16.4894
2012-12-18,64.3836
2012-12-19,-8.6111
2012-12-20,5.7751
2012-12-21,3.4483
2012-12-24,37.7083
2012-12-26,8.9259
2012-12-27,27.7778
2012-12-28,18.8406
2012-12-31,-23.1707
2013-01-02,-23.8095
2013-01-03,-8.3333
2013-01-04,13.6364
2013-01-07,-12.4
2013-01-08,26.0274
2013-01-09,-0.3623
2013-01-10,1.0909
2013-01-11,4.3165
2013-01-14,3.4483
2013-01-15,3.3333
2013-01-16,-9.354800000000001
2013-01-17,0.0
2013-01-18,-5.694
2013-01-22,-1.8868
2013-01-23,-5.7692
2013-01-24,-8.1633
2013-01-25,-11.1111
2013-01-28,-10.0
2013-01-29,-2.7778
2013-01-30,0.0
2013-01-31,0.0
2013-02-01,-2.8571
2013-02-04,-1.7647
2013-02-05,-4.1916
2013-02-06,-9.375
2013-02-07,-6.8966
2013-02-08,-3.7037
2013-02-11,30.7692
2013-02-12,-8.8235
2013-02-13,9.6774
2013-02-14,0.0
2013-02-15,0.0
2013-02-19,5.8824
2013-02-20,5.5556
2013-02-21,-5.2632
2013-02-22,0.0
2013-02-25,5.5556
2013-02-26,-5.2632
2013-02-27,5.2778
2013-02-28,-2.3747
2013-03-01,8.1081
2013-03-04,-2.5
2013-03-05,5.1282
2013-03-06,4.878
2013-03-07,9.3023
2013-03-08,-0.0532
2013-03-11,-0.7983
2013-03-12,-6.4378
2013-03-13,-11.4679
2013-03-14,3.6269
2013-03-15,-9.5
2013-03-18,-6.0773
2013-03-19,0.0
2013-03-20,5.8824
2013-03-21,-1.1111
2013-03-22,-1.1236
2013-03-25,-0.5682
2013-03-26,2.8571
2013-03-27,3.3333
2013-03-28,-1.0753
2013-04-01,-8.1522
2013-04-02,2.9586
2013-04-03,-2.8736
2013-04-04,-10.0592
2013-04-05,-1.3158
2013-04-08,2.6667
2013-04-09,-2.5974
2013-04-10,-3.3333
2013-04-11,3.4483
2013-04-12,-2.0
2013-04-15,4.7619
2013-04-16,-2.5974
2013-04-17,0.0
2013-04-18,0.0
2013-04-19,0.0
2013-04-22,-3.3333
2013-04-23,0.0
2013-04-24,-9.6552
2013-04-25,0.7634
2013-04-26,2.2727
2013-04-29,-4.0741
2013-04-30,-7.3359
2013-05-01,6.6667
2013-05-02,7.0313
2013-05-03,0.0
2013-05-06,-5.1095
2013-05-07,-3.0769
2013-05-08,-5.3075
2013-05-09,0.5762
2013-05-10,0.0
2013-05-13,-8.3333
2013-05-14,-1.4773
2013-05-15,-2.1915
2013-05-16,-1.8868
2013-05-17,-10.5769
2013-05-20,-24.7312
2013-05-21,28.5714
2013-05-22,0.0
2013-05-23,-6.6667
2013-05-24,-4.7619
2013-05-28,8.5937
2013-05-29,-1.0072
2013-05-30,-1.7442
2013-05-31,0.5917
2013-06-03,0.0
2013-06-04,-11.7647
2013-06-05,1.3333
2013-06-06,-1.3158
2013-06-07,0.0
2013-06-10,5.3333
2013-06-11,1.2658
2013-06-12,0.0
2013-06-13,-6.0938
2013-06-14,-0.416
2013-06-17,0.2506
2013-06-18,-1.5833
2013-06-19,1.6088
2013-06-20,-2.6667
2013-06-21,-1.5411000000000001
2013-06-24,16.0
2013-06-25,17.5412
2013-06-26,11.5434
2013-06-27,-9.8914
2013-06-28,-8.6294
2013-07-01,0.0
2013-07-02,11.1111
2013-07-03,4.0
2013-07-05,-6.851
2013-07-08,0.129
2013-07-09,2.0619
2013-07-10,-3.0303
2013-07-11,8.3333
2013-07-12,-1.9231
2013-07-15,0.9804
2013-07-16,-2.9126
2013-07-17,-14.0
2013-07-18,4.6512
2013-07-19,-6.6667
2013-07-22,-4.7619
2013-07-23,-4.5313
2013-07-24,-3.1097
2013-07-25,-5.4054
2013-07-26,0.0
2013-07-29,-3.5714
2013-07-30,0.7407
2013-07-31,1.4706000000000001
2013-08-01,24.6377
2013-08-02,-2.4709
2013-08-05,-4.62
2013-08-06,-0.625
2013-08-07,0.1572
2013-08-08,-15.8556
2013-08-09,16.4179
2013-08-12,-10.2564
2013-08-13,2.8571
2013-08-14,0.8681
2013-08-15,4.475
2013-08-16,-0.0824
2013-08-19,-2.3908
2013-08-20,-5.4054
2013-08-21,2.8571
2013-08-22,-2.7778
2013-08-23,-1.4285999999999999
2013-08-26,4.1667
2013-08-27,-2.6087
2013-08-28,0.1786
2013-08-29,-0.1783
2013-08-30,2.6786
2013-09-03,-4.0
2013-09-04,4.1667
2013-09-05,-0.5217
2013-09-06,0.4371
2013-09-09,-3.9164
2013-09-10,4.3478
2013-09-11,-6.9444
2013-09-12,5.7836
2013-09-13,0.8818
2013-09-16,-6.0315
2013-09-17,1.2093
2013-09-18,6.4338
2013-09-19,7.513
2013-09-20,1.5261
2013-09-23,1.2658
2013-09-24,-7.3438
2013-09-25,13.3221
2013-09-26,-7.1429
2013-09-27,-4.2468
2013-09-30,-4.2678
2013-10-01,4.8951
2013-10-02,0.0
2013-10-03,-4.0
2013-10-04,0.1736
2013-10-07,1.2132
2013-10-08,-2.7397
2013-10-09,0.0
2013-10-10,-2.8169
2013-10-11,3.6231999999999998
2013-10-14,0.4371
2013-10-15,-2.5239000000000003
2013-10-16,7.1429
2013-10-17,0.0
2013-10-18,1.8333
2013-10-21,3.437
2013-10-22,0.0
2013-10-23,-6.8038
2013-10-24,8.6587
2013-10-25,12.5
2013-10-28,-2.7778
2013-10-29,-15.4286
2013-10-30,0.8446
2013-10-31,-6.1977
2013-11-01,0.0
2013-11-04,6.9643
2013-11-05,-6.7613
2013-11-06,6.4458
2013-11-07,-0.4205
2013-11-08,-0.2534
2013-11-11,-0.8467
2013-11-12,-7.7711
2013-11-13,-0.463
2013-11-14,-3.5349
2013-11-15,4.6287
2013-11-18,-7.0968
2013-11-19,-4.7619
2013-11-20,2.8125
2013-11-21,-1.1145
2013-11-22,-1.6393
2013-11-25,-10.0
2013-11-26,-7.7546
2013-11-27,6.399
2013-11-29,-0.2358
2013-12-02,-0.9456
2013-12-03,0.9547
2013-12-04,0.0
2013-12-05,-14.8936
2013-12-06,-4.4444
2013-12-09,14.3895
2013-12-10,3.4307
2013-12-11,-1.7199
2013-12-12,-6.75
2013-12-13,9.3834
2013-12-16,1.5931
2013-12-17,-1.5682
2013-12-18,-1.9607999999999999
2013-12-19,-3.625
2013-12-20,20.3632
2013-12-23,-7.1121
2013-12-24,9.8608
2013-12-26,-15.5227
2013-12-27,9.625
2013-12-30,-3.3067
2013-12-31,3.7736
2014-01-02,7.9545
2014-01-03,0.8421
2014-01-06,0.2088
2014-01-07,8.125
2014-01-08,0.1927
2014-01-09,23.0769
2014-01-10,6.25
2014-01-13,-5.0735
2014-01-14,-3.3308
2014-01-15,-0.4006
2014-01-16,-11.0217
2014-01-17,8.4991
2014-01-21,-16.0
2014-01-22,10.8135
2014-01-23,-2.5962
2014-01-24,-8.8235
2014-01-27,0.0
2014-01-28,6.1492
2014-01-29,-8.8319
2014-01-30,0.0
2014-01-31,3.125
2014-02-03,0.0
2014-02-04,0.0
2014-02-05,-3.0303
2014-02-06,0.0
2014-02-07,-5.0
2014-02-10,6.6886
2014-02-11,-1.3361
2014-02-12,-3.3333
2014-02-13,-5.1724
2014-02-14,0.0
2014-02-18,-1.1364
2014-02-19,7.5862
2014-02-20,-5.9829
2014-02-21,1.8182
2014-02-24,0.558
2014-02-25,-5.6604
2014-02-26,8.0
2014-02-27,-4.1394
2014-02-28,3.9773
2014-03-03,-7.3224
2014-03-04,3.7736
2014-03-05,-4.5455
2014-03-06,-2.8571
2014-03-07,3.9215999999999998
2014-03-10,-3.5377
2014-03-11,5.6235
2014-03-12,-5.5556
2014-03-13,-1.9607999999999999
2014-03-14,5.0
2014-03-17,4.7619
2014-03-18,-6.0227
2014-03-19,1.5718999999999999
2014-03-20,-2.8571
2014-03-21,-1.2255
2014-03-24,5.5831
2014-03-25,-5.9929
2014-03-26,3.625
2014-03-27,-1.5682
2014-03-28,-1.9607999999999999
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,-3.375
2014-04-03,3.4929
2014-04-04,0.0
2014-04-07,-4.25
2014-04-08,0.0
2014-04-09,-0.1305
2014-04-10,-5.8824
2014-04-11,2.2222
2014-04-14,-1.9022000000000001
2014-04-15,-0.277
2014-04-16,-4.0278
2014-04-17,4.1968
2014-04-21,0.0
2014-04-22,3.0556
2014-04-23,-8.3558
2014-04-24,5.8824
2014-04-25,0.0
2014-04-28,0.0
2014-04-29,-6.6667
2014-04-30,0.2976
2014-05-01,0.0
2014-05-02,9.1988
2014-05-05,-4.3478
2014-05-06,0.7102
2014-05-07,-0.7052
2014-05-08,2.2727
2014-05-09,-0.2778
2014-05-12,11.4206
2014-05-13,18.0
2014-05-14,1.1653
2014-05-15,4.0838
2014-05-16,-3.7223
2014-05-19,3.6573
2014-05-20,4.8387
2014-05-21,7.6923
2014-05-22,4.2857
2014-05-23,9.589
2014-05-27,-6.25
2014-05-28,-3.1667
2014-05-29,1.7212
2014-05-30,-8.2064
2014-06-02,-7.6498
2014-06-03,-3.5928
2014-06-04,-15.2174
2014-06-05,17.2161
2014-06-06,8.3333
2014-06-09,-14.1346
2014-06-10,12.318
2014-06-11,-7.2782
2014-06-12,-5.3763
2014-06-13,5.4545
2014-06-16,-3.4483
2014-06-17,3.5714
2014-06-18,-5.819
2014-06-19,-2.746
2014-06-20,3.2941
2014-06-23,-3.7584999999999997
2014-06-24,-0.355
2014-06-25,-3.0879
2014-06-26,-1.9607999999999999
2014-06-27,9.625
2014-06-30,-5.1311
2014-07-01,-1.9231
2014-07-02,17.647100000000002
2014-07-03,-8.5417
2014-07-07,-0.3417
2014-07-08,0.0
2014-07-09,-1.4857
2014-07-10,2.0882
2014-07-11,0.2273
2014-07-14,-0.7937
2014-07-15,0.5714
2014-07-16,-3.0682
2014-07-17,-2.4619
2014-07-18,5.7692
2014-07-21,-1.8182
2014-07-22,-5.2083
2014-07-23,3.9072
2014-07-24,-0.3525
2014-07-25,-2.2406
2014-07-28,-0.6031
2014-07-29,4.1262
2014-07-30,-4.8951
2014-07-31,0.0
2014-08-01,1.9607999999999999
2014-08-04,-3.8462
2014-08-05,0.25
2014-08-06,-4.9875
2014-08-07,8.9239
2014-08-08,-6.2651
2014-08-11,2.8278
2014-08-12,0.0
2014-08-13,4.75
2014-08-14,14.5585
2014-08-15,-8.125
2014-08-18,-5.4422
2014-08-19,1.4388
2014-08-20,1.182
2014-08-21,-0.9346
2014-08-22,-1.8868
2014-08-25,0.0
2014-08-26,2.6442
2014-08-27,0.0
2014-08-28,0.0
2014-08-29,7.7283
2014-09-02,7.8261
2014-09-03,-3.2258
2014-09-04,6.6667
2014-09-05,3.7109
2014-09-08,-8.2863
2014-09-09,-4.7228
2014-09-10,3.4483
2014-09-11,8.3333
2014-09-12,-0.9615
2014-09-15,4.3689
2014-09-16,-2.5116
2014-09-17,-0.5725
2014-09-18,-7.6775
2014-09-19,1.4553
2014-09-22,1.6393
2014-09-23,-3.2258
2014-09-24,-7.5
2014-09-25,7.8829
2014-09-26,-1.7745
2014-09-29,-10.7333
2014-09-30,-3.0952
2014-10-01,-15.8477
2014-10-02,-4.2336
2014-10-03,31.7073
2014-10-06,-3.7037
2014-10-07,-3.8462
2014-10-08,-0.25
2014-10-09,0.2506
2014-10-10,-5.375
2014-10-13,4.3593
2014-10-14,-0.1266
2014-10-15,-18.8847
2014-10-16,25.0
2014-10-17,-2.625
2014-10-20,2.6958
2014-10-21,-2.25
2014-10-22,2.046
2014-10-23,-7.1429
2014-10-24,7.9622
2014-10-27,-3.75
2014-10-28,4.6753
2014-10-29,-4.4665
2014-10-30,-1.2987
2014-10-31,-3.1579
2014-11-03,5.163
2014-11-04,5.4264
2014-11-05,-9.4363
2014-11-06,5.8187
2014-11-07,-3.8363
2014-11-10,6.117
2014-11-11,-3.7594
2014-11-12,0.651
2014-11-13,2.1992
2014-11-14,-4.8101
2014-11-17,-3.5904
2014-11-18,3.7241
2014-11-19,3.5904
2014-11-20,2.6958
2014-11-21,9.75
2014-11-24,-8.8838
2014-11-25,5.0
2014-11-26,-6.6667
2014-11-28,2.0408
2014-12-01,-5.75
2014-12-02,0.7958
2014-12-03,-0.7895
2014-12-04,0.0
2014-12-05,5.0398
2014-12-08,-3.0303
2014-12-09,-1.0417
2014-12-10,5.2632
2014-12-11,-4.375
2014-12-12,-3.1373
2014-12-15,1.4845
2014-12-16,0.266
2014-12-17,-1.3263
2014-12-18,7.5269
2014-12-19,-0.375
2014-12-22,-4.266
2014-12-23,2.7523
2014-12-24,-3.699
2014-12-26,6.2252
2014-12-29,-8.4788
2014-12-30,10.8992
2014-12-31,-1.7199
2015-01-05,-0.25
2015-01-06,0.2506
2015-01-07,-4.0
2015-01-08,3.9063
2015-01-09,-3.7594
2015-01-12,-6.25
2015-01-13,11.1111
2015-01-14,0.0
2015-01-15,-5.25
2015-01-16,5.277
2015-01-20,-5.3885
2015-01-21,8.0795
2015-01-22,1.9607999999999999
2015-01-23,-3.2452
2015-01-26,-0.6211
2015-01-27,5.0
2015-01-28,-2.8571
2015-01-29,-5.8824
2015-01-30,0.0
2015-02-02,-6.25
2015-02-03,0.0
2015-02-04,4.4444
2015-02-05,0.0
2015-02-06,0.0
2015-02-09,4.2553
2015-02-10,-10.2041
2015-02-11,-22.7273
2015-02-12,22.0588
2015-02-13,-9.6386
2015-02-17,4.8333
2015-02-18,1.7488000000000001
2015-02-19,0.3125
2015-02-20,2.3364
2015-02-23,5.9361
2015-02-24,-7.7586
2015-02-25,7.4766
2015-02-26,-4.9275
2015-02-27,-1.2195
2015-03-02,0.0
2015-03-03,-1.2346
2015-03-04,-20.0
2015-03-05,0.0
2015-03-06,8.7891
2015-03-09,14.901299999999999
2015-03-10,0.1563
2015-03-11,-0.156
2015-03-12,0.9375
2015-03-13,-10.8359
2015-03-16,7.1181
2015-03-17,-0.1621
2015-03-18,-3.8961
2015-03-19,2.7027
2015-03-20,0.0
2015-03-23,-1.6447
2015-03-24,7.0234
2015-03-25,-5.0
2015-03-26,-0.9868
2015-03-27,-2.99
2015-03-30,-10.274000000000001
2015-03-31,11.4504
2015-04-01,-6.5068
2015-04-02,12.2711
2015-04-06,-1.1419
2015-04-07,-0.9901
2015-04-08,-1.3333
2015-04-09,0.0
2015-04-10,0.0
2015-04-13,-3.3784
2015-04-14,6.2937
2015-04-15,0.0
2015-04-16,-7.8947
2015-04-17,0.0
2015-04-20,-1.6071
2015-04-21,-1.2704
2015-04-22,-7.3529
2015-04-23,-5.9524
2015-04-24,1.2658
2015-04-27,-0.4167
2015-04-28,1.6736
2015-04-29,-4.5267
2015-04-30,0.0
2015-05-01,-31.0345
2015-05-04,0.0
2015-05-05,15.625
2015-05-06,-17.2973
2015-05-07,7.8431
2015-05-08,13.3333
2015-05-11,28.3422
2015-05-12,-6.6667
2015-05-13,-16.0714
2015-05-14,8.5106
2015-05-15,9.3137
2015-05-18,1.1211
2015-05-19,2.8825
2015-05-20,5.1724
2015-05-21,28.6885
2015-05-22,-1.9108
2015-05-26,0.0
2015-05-27,1.2987
2015-05-28,-10.2564
2015-05-29,14.2857
2015-06-01,-15.0
2015-06-02,-11.7647
2015-06-03,-4.7917
2015-06-04,-7.221
2015-06-05,8.9623
2015-06-08,-4.7619
2015-06-09,3.4091
2015-06-10,7.9121
2015-06-11,-8.1466
2015-06-12,-0.6652
2015-06-15,0.6696
2015-06-16,-1.1086
2015-06-17,0.8969
2015-06-18,0.8889
2015-06-19,0.4405
2015-06-22,5.7018
2015-06-23,-0.4149
2015-06-24,2.7083
2015-06-25,0.6085
2015-06-26,6.8548
2015-06-29,-4.9056999999999995
2015-06-30,-1.5873
2015-07-01,11.2903
2015-07-02,-13.0435
2015-07-06,0.0
2015-07-07,-5.0
2015-07-08,0.0
2015-07-09,-5.2632
2015-07-10,-3.7037
2015-07-13,2.4038
2015-07-14,3.2864
2015-07-15,1.8182
2015-07-16,-7.8125
2015-07-20,0.7264
2015-07-21,0.0
2015-07-22,3.3654
2015-07-23,0.0
2015-07-24,-1.3953
2015-07-27,-5.6604
2015-07-28,-16.0
2015-07-29,-7.1429
2015-07-30,2.5641
2015-07-31,-2.5
2015-08-03,22.4359
2015-08-04,0.0
2015-08-05,3.9267
2015-08-06,2.267
2015-08-07,-1.4778
2015-08-10,-0.5
