ticker,LANZ US Equity
2000-08-15,-12.5
2000-08-16,0.0
2000-08-17,0.0
2000-08-21,0.0
2000-08-22,17.8571
2000-08-23,-3.0303
2000-08-25,0.0
2000-08-29,-12.5
2000-09-05,1.7856999999999998
2000-09-06,-1.7544
2000-09-11,0.0
2000-09-13,14.2857
2000-09-14,12.5
2000-09-19,-15.2778
2000-09-20,-1.6393
2000-09-21,-6.6667
2000-09-25,35.7143
2000-09-26,2.6316
2000-09-27,-17.9487
2000-09-28,0.0
2000-10-03,-6.25
2000-10-04,-6.6667
2000-10-05,10.7143
2000-10-12,-6.4516
2000-10-13,-1.7241
2000-10-16,-36.8421
2000-10-17,-5.5556
2000-10-18,-5.8824
2000-10-19,37.5
2000-10-24,-20.4545
2000-10-26,14.2857
2000-10-30,20.0
2000-10-31,-4.1667
2000-11-02,21.7391
2000-11-03,7.1429
2000-11-06,-10.0
2000-11-08,0.0
2000-11-09,18.5185
2000-11-10,0.0
2000-11-13,0.0
2000-11-15,12.5
2000-11-16,-11.1111
2000-11-17,-25.0
2000-11-21,-16.6667
2000-11-27,-12.5
2000-11-29,0.0
2000-11-30,-25.7143
2000-12-06,-34.6154
2000-12-07,88.2353
2000-12-08,-25.0
2000-12-12,-8.3333
2000-12-14,-18.1818
2000-12-15,-44.4444
2000-12-18,40.0
2000-12-19,14.2857
2000-12-20,0.0
2000-12-21,0.0
2000-12-22,0.0
2000-12-27,-25.0
2000-12-28,0.0
2000-12-29,66.6667
2001-01-02,30.0
2001-01-10,-23.0769
2001-01-16,30.0
2001-01-17,7.6923
2001-01-18,-14.2857
2001-01-23,-16.6667
2001-01-24,20.0
2001-01-25,33.3333
2001-01-29,162.5
2001-01-30,-14.2857
2001-01-31,-47.2222
2001-02-01,-10.526299999999999
2001-02-02,0.0
2001-02-05,0.0
2001-02-06,-11.7647
2001-02-07,0.0
2001-02-08,0.0
2001-02-09,-6.6667
2001-02-12,35.7143
2001-02-13,-5.2632
2001-02-14,-22.2222
2001-02-15,14.2857
2001-02-16,0.0
2001-02-20,0.0
2001-02-21,18.75
2001-02-22,-10.526299999999999
2001-02-23,0.0
2001-02-26,5.8824
2001-02-28,-11.1111
2001-03-01,-12.5
2001-03-06,-14.2857
2001-03-07,0.0
2001-03-08,41.6667
2001-03-09,-29.4118
2001-03-12,-16.6667
2001-03-13,50.0
2001-03-14,6.6667
2001-03-16,-31.25
2001-03-20,45.4545
2001-03-27,-25.0
2001-03-28,33.3333
2001-03-29,-25.0
2001-04-20,-46.6667
2001-04-23,25.0
2001-05-09,-20.0
2001-05-16,0.0
2001-06-05,25.0
2001-06-12,0.0
2001-06-15,0.0
2001-06-18,0.0
2001-06-21,0.0
2001-07-11,-20.0
2001-07-12,0.0
2001-07-27,5.0
2001-08-06,-4.7619
2001-08-14,50.0
2001-08-20,-33.3333
2001-08-30,15.0
2001-09-06,8.6957
2001-09-07,-12.0
2001-09-10,-4.5455
2001-09-26,0.0
2001-10-02,0.0
2001-10-16,19.0476
2001-10-18,40.0
2001-10-30,-28.5714
2001-11-05,4.0
2001-11-07,34.6154
2001-11-08,-14.2857
2001-11-19,0.0
2001-11-27,0.0
2001-12-04,0.0
2001-12-10,0.0
2001-12-12,0.0
2001-12-20,0.0
2001-12-24,-16.6667
2001-12-27,-16.0
2001-12-28,0.0
2001-12-31,0.0
2002-01-04,0.0
2002-01-07,0.0
2002-01-16,4.7619
2002-01-25,13.6364
2002-02-12,-12.0
2002-02-19,0.0
2002-02-26,0.0
2002-02-28,50.0
2002-03-01,9.0909
2002-03-07,2.7778
2002-03-21,-2.7027
2002-04-01,11.1111
2002-04-02,-10.0
2002-04-05,0.0
2002-04-09,0.0
2002-04-10,0.0
2002-04-12,0.0
2002-04-23,0.0
2002-04-24,0.0
2002-04-26,5.5556
2002-04-30,-5.2632
2002-05-01,5.5556
2002-05-06,-5.2632
2002-05-08,0.0
2002-05-22,-5.5556
2002-05-30,2.9412000000000003
2002-06-21,0.0
2002-07-01,0.0
2002-07-02,-20.0
2002-07-19,0.0
2002-07-23,0.0
2002-07-24,0.0
2002-07-31,0.0
2002-08-08,10.7143
2002-08-12,-19.3548
2002-08-13,12.0
2002-08-14,0.0
2002-08-19,-17.8571
2002-08-20,0.0
2002-08-26,8.6957
2002-08-27,0.0
2002-08-28,-8.0
2002-08-30,8.6957
2002-09-10,0.0
2002-09-11,0.0
2002-09-18,8.0
2002-09-19,0.0
2002-09-23,3.7037
2002-09-27,-21.4286
2002-10-08,9.0909
2002-10-10,0.0
2002-10-16,8.3333
2002-10-17,0.0
2002-10-23,-3.8462
2002-10-28,0.0
2002-10-30,20.0
2002-11-04,0.0
2002-11-12,-13.3333
2002-11-15,0.0
2002-12-02,0.0
2002-12-06,46.1538
2002-12-13,0.0
2002-12-17,-15.7895
2002-12-18,9.375
2002-12-26,8.5714
2002-12-27,-21.0526
2002-12-30,0.0
2003-01-21,26.6667
2003-01-24,-5.2632
2003-01-28,11.1111
2003-02-04,-7.5
2003-02-11,-13.5135
2003-02-13,3.125
2003-02-26,0.0
2003-03-10,21.2121
2003-03-12,-2.5
2003-03-18,2.5641
2003-03-19,0.0
2003-03-21,27.5
2003-03-24,-11.7647
2003-04-14,-15.5556
2003-05-01,0.0
2003-05-07,18.4211
2003-05-08,13.3333
2003-05-13,0.0
2003-05-15,-17.647100000000002
2003-05-27,0.0
2003-05-29,0.0
2003-06-02,2.3810000000000002
2003-06-03,13.9535
2003-06-06,-8.1633
2003-06-11,17.7778
2003-06-12,0.0
2003-06-17,3.7736
2003-06-27,0.0
2003-07-01,-7.2727
2003-07-08,7.8431
2003-07-10,0.0
2003-07-18,1.8182
2003-07-23,-1.7856999999999998
2003-08-11,1.8182
2003-08-28,25.0
2003-09-02,-14.2857
2003-09-03,0.0
2003-09-04,-8.3333
2003-09-08,5.4545
2003-09-22,20.6897
2003-09-23,-11.4286
2003-10-01,12.9032
2003-10-03,21.4286
2003-10-16,-36.4706
2003-10-17,20.3704
2003-10-20,7.6923
2003-10-22,-10.0
2003-10-28,11.1111
2003-10-31,-12.857099999999999
2003-11-03,6.5574
2003-11-04,0.0
2003-11-05,0.0
2003-11-07,-6.1538
2003-11-11,0.0
2003-11-13,0.0
2003-11-20,0.0
2003-11-26,0.0
2003-12-01,6.5574
2003-12-12,-9.2308
2003-12-17,-1.6949
2003-12-22,5.1724
2003-12-31,0.0
2004-01-09,1.6393
2004-01-13,-6.4516
2004-01-29,3.4483
2004-01-30,5.0
2004-02-02,-9.5238
2004-02-04,5.2632
2004-02-06,0.0
2004-02-09,23.3333
2004-02-10,-13.5135
2004-02-19,1.5625
2004-02-26,-1.5385
2004-02-27,1.5625
2004-03-01,-3.0769
2004-03-09,3.1746
2004-03-10,0.0
2004-03-15,0.0
2004-03-16,0.0
2004-03-17,0.0
2004-03-18,-7.6923
2004-03-23,-1.6667
2004-03-25,-3.3898
2004-04-01,3.5088
2004-04-14,35.5932
2004-04-15,-8.75
2004-04-21,9.589
2004-04-22,0.0
2004-04-29,-22.5
2004-04-30,0.0
2004-05-04,-3.2258
2004-05-21,16.6667
2004-05-24,1.4285999999999999
2004-05-25,-8.4507
2004-05-26,15.3846
2004-05-27,0.0
2004-05-28,12.0
2004-06-01,-11.9048
2004-06-04,-5.4054
2004-06-14,2.8571
2004-06-18,6.9444
2004-06-21,1.2987
2004-06-22,-3.8462
2004-06-28,6.6667
2004-06-29,-6.25
2004-06-30,6.6667
2004-07-02,0.0
2004-07-07,0.0
2004-07-09,0.0
2004-07-13,0.0
2004-07-15,0.0
2004-07-19,0.0
2004-07-22,-8.75
2004-07-23,-10.9589
2004-07-26,0.0
2004-08-10,0.0
2004-08-12,0.0
2004-08-17,0.0
2004-08-18,0.0
2004-08-19,-3.0769
2004-08-23,3.1746
2004-08-24,6.1538
2004-08-31,0.0
2004-09-01,0.0
2004-09-02,0.0
2004-09-08,7.2464
2004-09-09,8.1081
2004-09-10,-6.25
2004-09-16,-6.6667
2004-09-24,0.0
2004-09-30,7.1429
2004-10-21,-2.6667
2004-10-26,0.0
2004-11-08,0.0
2004-11-09,0.0
2004-11-16,0.0
2004-12-07,0.0
2004-12-13,2.7397
2004-12-21,-6.6667
2004-12-22,0.0
2004-12-29,7.1429
2005-01-13,-13.3333
2005-01-14,-5.7692
2005-01-18,-3.6734999999999998
2005-01-20,10.1695
2005-01-28,-9.2308
2005-02-04,10.1695
2005-02-07,0.0
2005-02-17,-6.1538
2005-03-04,0.0
2005-03-11,0.0
2005-03-15,-1.6393
2005-03-16,1.6667
2005-03-18,0.0
2005-03-23,-1.6393
2005-03-24,0.0
2005-03-29,0.0
2005-03-30,0.0
2005-03-31,0.0
2005-04-01,0.0
2005-04-05,0.0
2005-04-06,1.6667
2005-04-11,-1.6393
2005-04-12,0.0
2005-04-13,16.6667
2005-04-19,-14.2857
2005-04-21,0.0
2005-04-29,0.0
2005-05-12,-8.3333
2005-05-24,27.2727
2005-05-25,-7.1429
2005-06-09,-1.5385
2005-06-13,-6.25
2005-06-14,0.0
2005-06-23,-3.3333
2005-06-28,0.0
2005-06-29,12.069
2005-06-30,-10.7692
2005-07-01,0.0
2005-07-07,0.0
2005-07-08,12.069
2005-07-14,0.0
2005-07-28,0.0
2005-08-01,0.0
2005-08-11,0.0
2005-08-12,3.0769
2005-08-26,-7.4627
2005-08-31,4.8387
2005-09-08,0.0
2005-09-16,-7.6923
2005-10-07,0.0
2005-10-10,25.0
2005-10-13,-13.3333
2005-10-25,0.0
2005-11-01,-7.6923
2005-11-03,0.0
2005-11-04,8.3333
2005-11-07,-10.7692
2005-11-10,3.4483
2005-12-09,-3.3333
2005-12-13,5.1724
2005-12-14,0.0
2005-12-22,-4.918
2005-12-27,0.0
2006-01-03,0.0
2006-01-06,0.0
2006-01-11,0.0
2006-01-23,0.0
2006-02-08,0.0
2006-02-23,0.0
2006-02-24,0.0
2006-03-01,0.0
2006-03-03,-3.4483
2006-03-06,7.1429
2006-04-17,0.0
2006-04-18,0.0
2006-04-21,0.0
2006-04-24,0.0
2006-04-27,0.0
2006-07-11,-3.3333
2006-07-28,3.4483
2006-08-02,-3.3333
2006-08-03,0.0
2006-08-22,3.4483
2006-09-06,-3.3333
2006-09-15,0.0
2006-09-26,0.0
2006-09-29,0.0
2006-10-02,1.7241
2006-10-03,1.6949
2006-11-06,-8.3333
2006-11-07,0.0
2006-11-08,0.0
2006-11-13,7.2727
2006-11-17,-5.0847
2006-11-21,0.0
2006-12-04,0.0
2006-12-05,-1.7856999999999998
2006-12-19,5.4545
2006-12-21,0.0
2006-12-22,-5.1724
2006-12-26,0.0
2006-12-29,1.8182
2007-01-17,-1.7856999999999998
2007-01-30,0.0
2007-02-12,5.4545
2007-02-13,-12.069
2007-02-15,-9.8039
2007-02-16,19.5652
2007-03-12,7.2727
2007-03-15,-1.6949
2007-03-30,0.0
2007-04-02,0.0
2007-04-11,1.7241
2007-04-19,1.6949
2007-04-20,-8.3333
2007-05-07,1.8182
2007-05-08,7.1429
2007-05-10,0.0
2007-05-11,0.0
2007-05-14,0.0
2007-05-15,0.0
2007-05-16,0.0
2007-05-17,0.0
2007-05-18,0.0
2007-05-21,0.0
2007-05-22,0.0
2007-05-23,0.0
2007-05-24,0.0
2007-05-25,0.0
2007-05-29,0.0
2007-05-30,0.0
2007-05-31,0.0
2007-06-01,0.0
2007-06-04,0.0
2007-06-05,3.3333
2007-06-06,3.2258
2007-06-07,0.0
2007-06-19,0.0
2007-06-21,6.25
2007-07-12,-5.8824
2007-07-18,-6.25
2007-07-26,-8.3333
2007-07-31,18.1818
2007-08-01,-7.6923
2007-08-03,0.0
2007-08-10,0.0
2007-08-14,0.0
2007-08-16,0.0
2007-08-21,0.0
2007-08-29,8.3333
2007-08-30,0.0
2007-09-04,3.0769
2007-09-12,11.9403
2007-09-18,-9.3333
2007-10-04,8.8235
2007-10-08,0.0
2007-10-10,-6.7568
2007-10-15,0.0
2007-10-19,0.0
2007-11-27,-1.4493
2007-12-06,0.0
2007-12-17,0.0
2007-12-19,0.0
2007-12-31,0.0
2008-01-02,0.0
2008-02-12,0.0
2008-02-20,0.0
2008-02-26,0.0
2008-03-07,0.0
2008-03-11,0.0
2008-03-12,0.0
2008-03-19,10.2941
2008-03-20,0.0
2008-03-27,-6.6667
2008-04-03,-1.4285999999999999
2008-04-21,-1.4493
2008-04-25,0.0
2008-04-28,0.0
2008-05-07,0.0
2008-05-20,25.0
2008-05-21,23.5294
2008-05-22,2.8571
2008-05-27,-2.7778
2008-05-28,0.0
2008-06-12,0.0
2008-06-23,-2.8571
2008-06-24,-0.9804
2008-06-26,-38.6139
2008-06-30,53.2258
2008-07-01,-27.8947
2008-07-16,2.1898
2008-07-31,-11.4286
2008-08-01,0.0
2008-08-06,12.9032
2008-08-07,-11.4286
2008-08-15,1.6129
2008-08-19,0.0
2008-09-05,0.0
2008-09-22,3.1746
2008-09-30,-13.8462
2008-10-07,1.7856999999999998
2008-10-08,-1.7544
2008-10-13,-8.9286
2008-10-14,-19.6078
2008-10-16,0.0
2008-10-17,0.0
2008-10-21,0.0
2008-10-23,21.9512
2008-10-28,-18.0
2008-10-29,0.0
2008-10-30,0.0
2008-10-31,2.439
2008-11-03,-7.1429
2008-11-04,10.2564
2008-11-06,-38.3721
2008-11-10,32.0755
2008-11-12,0.0
2008-11-24,-14.2857
2008-12-01,16.6667
2008-12-23,-25.7143
2008-12-31,88.4615
2009-01-12,-22.449
2009-01-13,-44.7368
2009-02-18,42.8571
2009-02-19,0.0
2009-03-31,93.3333
2009-05-05,-13.7931
2009-05-08,10.0
2009-06-01,-36.3636
2009-06-03,0.0
2009-08-24,0.0
2009-09-08,0.0
2009-09-25,0.0
2009-11-02,0.0
2009-11-05,0.0
2009-11-09,0.0
2009-11-11,0.0
2009-11-13,0.0
2009-11-30,-42.8571
2009-12-28,-10.0
2009-12-29,0.0
2009-12-31,261.1111
2010-01-19,-76.9231
2010-02-09,0.0
2010-03-16,0.0
2010-04-16,6.6667
2010-08-04,6.25
2010-08-16,0.0
2010-09-03,0.0
2010-10-13,0.0
2010-11-05,0.0
2010-12-02,0.0
2010-12-03,-11.7647
2010-12-13,13.3333
2010-12-15,0.0
2010-12-20,-11.7647
2010-12-23,66.6667
2010-12-27,-52.0
2010-12-28,25.0
2010-12-29,-10.0
2010-12-30,11.1111
2011-01-04,33.3333
2011-01-05,0.0
2011-01-06,0.0
2011-02-25,-15.0
2011-03-02,17.647100000000002
2011-03-03,0.0
2011-03-04,0.0
2011-03-22,-15.0
2011-03-24,0.0
2011-04-06,0.0
2011-04-20,0.0
2011-06-06,0.0
2011-06-15,0.0
2011-06-23,0.0
2011-09-30,-11.7647
2011-10-13,-6.6667
2011-10-17,0.0
2011-11-07,0.0
2011-11-22,0.0
2011-12-19,-28.5714
2011-12-20,20.0
2011-12-23,4.1667
2011-12-28,0.0
2012-01-24,0.0
2012-02-02,0.0
2012-03-08,0.0
2012-03-19,0.0
2012-04-12,8.0
2012-04-16,-25.9259
2012-04-19,15.0
2012-06-25,-13.0435
2012-08-02,0.0
2012-08-06,0.0
2012-08-27,-30.0
2012-09-04,14.2857
2012-10-16,0.0
2012-10-17,1.25
2012-12-13,-38.2716
2012-12-18,0.0
2013-01-14,100.0
2013-01-24,650.0
2013-01-25,-80.0
2013-01-29,233.3333
2013-01-30,-40.0
2013-01-31,56.6667
2013-02-22,-4.2553
2013-02-26,-33.3333
2013-02-27,-10.0
2013-02-28,148.1481
2013-03-05,-68.6567
2013-04-02,0.0
2013-04-04,19.0476
2013-04-05,0.0
2013-04-08,0.0
2013-04-09,0.0
2013-04-12,0.0
2013-04-26,56.0
2013-04-29,2.5641
2013-04-30,-20.0
2013-05-01,9.375
2013-05-02,0.0
2013-05-03,51.4286
2013-05-07,-22.6415
2013-05-08,9.7561
2013-05-09,22.2222
2013-05-10,0.0
2013-05-13,0.0
2013-05-15,0.0
2013-05-16,-14.5455
2013-05-17,0.0
2013-05-21,-46.8085
2013-05-22,40.0
2013-05-30,14.2857
2013-05-31,37.5
2013-06-03,-18.1818
2013-06-05,22.2222
2013-06-14,0.0
2013-06-18,-16.3636
2013-06-28,63.0435
2013-07-09,-32.0
2013-07-16,7.8431
2013-08-16,1.8182
2013-08-19,7.1429
2013-08-26,25.0
2013-08-28,-1.3333
2013-08-30,-18.9189
2013-09-10,0.0
2013-09-11,0.0
2013-09-18,16.6667
2013-09-19,-14.2857
2013-10-07,-5.0
2013-10-15,-3.5088
2013-10-17,0.0
2013-12-06,23.6364
2013-12-11,-25.0
2013-12-26,2.3529
2014-01-16,24.5211
2014-01-24,0.0
2014-02-06,4.6154
2014-02-11,2.9412000000000003
2014-02-14,-28.5714
2014-02-24,36.0
2014-02-26,2.9412000000000003
2014-02-28,0.0
2014-03-14,-14.2857
2014-03-26,0.0
2014-06-17,-58.3333
2014-06-23,100.0
2014-07-03,-38.0
2014-07-22,3.2258
2014-07-29,-6.25
2014-08-01,6.6667
2014-08-11,0.0
2014-08-25,3.125
2014-09-15,6.0606
2014-09-19,-5.7143
2014-10-02,0.0
2014-11-18,1.5152
2014-12-09,-13.4328
2014-12-11,0.0
2014-12-26,20.6897
2014-12-31,0.0
2015-01-07,57.1429
2015-01-12,-40.0
2015-02-20,6.0606
2015-03-19,0.0
2015-03-26,0.0
2015-03-30,0.0
2015-04-01,0.0
2015-05-19,0.0
2015-05-20,0.0
2015-05-27,-11.4286
2015-06-12,-12.2581
2015-09-21,10.2941
2015-10-21,-13.3333
2015-11-11,0.0
2015-11-17,0.0
2015-11-24,0.0
2015-12-03,0.0
2015-12-08,15.336500000000001
2015-12-09,-13.2972
2015-12-14,0.0
2015-12-18,0.0
2015-12-23,34.6154
2015-12-28,-14.2857
2015-12-31,63.3333
2016-01-04,2.0408
2016-01-21,-30.0
2016-01-25,-25.7143
2016-01-28,-7.6923
2016-02-03,-16.6667
2016-02-09,-15.0
2016-02-10,0.0
2016-02-12,-23.5294
2016-03-01,0.0
2016-03-02,15.3846
2016-03-07,0.0
2016-03-11,-20.0
2016-03-23,0.0
2016-03-24,0.0
2016-04-05,-16.6667
2016-04-20,-40.0
2016-05-03,0.0
2016-05-24,-83.3333
2016-06-09,0.0
2016-06-30,810.0
2016-07-29,9.8901
2016-10-26,-88.0
2016-10-27,0.0
2016-11-03,-16.6667
2016-12-16,70.0
2016-12-19,17.647100000000002
2016-12-30,150.0
2017-01-03,40.0
2017-01-04,-57.1429
2017-02-07,0.0
2017-03-02,0.0
2017-03-30,0.0
2017-04-12,0.0
2017-06-20,233.3333
2017-07-12,-16.1
2017-11-20,-64.2431
2017-12-11,53.6667
2017-12-28,-34.9241
2018-01-18,23.3333
2018-02-08,8.1081
2018-02-14,25.25
2018-02-23,39.7206
2018-03-19,-14.2857
2018-04-17,0.0
2018-06-08,0.0
2018-07-30,16.6667
2018-09-06,-28.5714
2018-09-28,100.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,50.0
2018-10-04,-6.6667
2018-10-09,64.2857
2018-10-10,-1.087
2018-10-11,-12.0879
2018-11-01,-5.875
2018-11-09,-15.0066
2018-11-12,-6.25
2018-11-14,-6.6667
2018-11-19,0.0
2018-11-29,7.1429
2018-12-28,33.3333
2019-01-11,-25.0
2019-01-17,0.0
2019-01-23,-6.6667
2019-01-24,21.4286
2019-01-29,17.647100000000002
2019-01-30,25.0
2019-01-31,20.0
2019-02-01,6.6667
2019-02-04,-12.5
2019-02-05,33.9286
2019-02-06,-30.6667
2019-02-11,0.0
2019-02-15,-11.538499999999999
2019-03-19,108.6957
2019-03-20,-2.0833
2019-03-22,-2.1277
2019-04-29,-21.7391
2019-04-30,11.1111
2019-05-03,0.0
2019-05-22,-22.5
2019-07-12,0.0
2019-07-22,0.0
2019-07-25,29.0323
2019-08-15,-37.5
2019-08-16,0.0
2019-08-28,-32.0
2019-09-03,29.4118
2019-09-04,13.6364
2019-09-12,-8.0
2019-09-18,-13.0435
2019-09-30,-25.0
2019-10-02,33.3333
2019-10-04,25.0
2019-10-09,-12.0
2019-11-04,13.6364
2019-11-13,60.0
2019-12-19,-2.5
2019-12-26,-35.8974
2019-12-31,196.0
2020-01-07,-72.973
2020-01-23,150.0
2020-01-29,10.0
2020-01-30,-7.2727
2020-02-07,-45.098
2020-03-12,0.0
2020-03-17,-28.5714
2020-05-04,0.0
2020-05-07,-70.0
2020-05-08,316.6667
2020-05-28,0.0
2020-06-01,0.0
2020-06-04,-20.0
2020-06-22,0.0
2020-06-29,50.0
2020-07-02,150.0
2020-07-23,-52.8
2020-07-31,0.0
