ticker,TCOM US Equity
2004-04-29,-10.5519
2004-04-30,5.2632
2004-05-03,-1.3103
2004-05-04,0.3843
2004-05-05,-1.8448
2004-05-06,-10.2837
2004-05-07,-5.1383
2004-05-10,-2.0833
2004-05-11,5.6596
2004-05-12,-0.3222
2004-05-13,-1.0101
2004-05-14,-1.2245
2004-05-17,-0.8264
2004-05-18,1.0
2004-05-19,4.0429
2004-05-20,-1.0706
2004-05-21,0.2004
2004-05-24,0.4
2004-05-25,5.0199
2004-05-26,0.5311
2004-05-27,0.9434
2004-05-28,0.8598
2004-06-01,-0.0741
2004-06-02,5.7122
2004-06-03,-4.1404
2004-06-04,-0.0366
2004-06-07,2.1238
2004-06-08,0.8605
2004-06-09,1.8166
2004-06-10,1.2534
2004-06-14,18.1724
2004-06-15,-0.3793
2004-06-16,0.6151
2004-06-17,1.4264999999999999
2004-06-18,-0.6315
2004-06-21,-4.5061
2004-06-22,-1.2704
2004-06-23,-1.3174000000000001
2004-06-24,5.5262
2004-06-25,1.1445
2004-06-28,-0.0844
2004-06-29,-1.6594
2004-06-30,0.6217
2004-07-01,-0.1177
2004-07-02,6.0353
2004-07-06,-1.6639
2004-07-07,-2.5423999999999998
2004-07-08,-2.8986
2004-07-09,-1.0448
2004-07-12,-3.4691
2004-07-13,0.75
2004-07-14,-1.1787
2004-07-15,3.6095
2004-07-16,-1.4844
2004-07-19,0.8918
2004-07-20,2.164
2004-07-21,0.0895
2004-07-22,0.0
2004-07-23,-1.6393
2004-07-26,-1.5152
2004-07-27,5.6308
2004-07-28,1.0778
2004-07-29,0.0
2004-07-30,0.8646
2004-08-02,-0.8571
2004-08-03,-0.5764
2004-08-04,0.5797
2004-08-05,-12.1037
2004-08-06,1.9426
2004-08-09,0.989
2004-08-10,-2.5478
2004-08-11,-2.9412000000000003
2004-08-12,2.5253
2004-08-13,0.1642
2004-08-16,1.9344000000000001
2004-08-17,-1.8656000000000001
2004-08-18,2.4254
2004-08-19,2.7199999999999998
2004-08-20,-0.2804
2004-08-23,-0.0312
2004-08-24,-4.75
2004-08-25,1.5091999999999999
2004-08-26,-1.4867
2004-08-27,-0.9514
2004-08-30,-0.3644
2004-08-31,5.1529
2004-09-01,-0.0948
2004-09-02,0.0
2004-09-03,-1.3291
2004-09-07,-0.5773
2004-09-08,-0.7419
2004-09-09,3.9649
2004-09-10,-1.4692
2004-09-13,0.5711
2004-09-14,5.9937000000000005
2004-09-15,-0.1786
2004-09-16,2.5641
2004-09-17,0.5814
2004-09-20,-2.0231
2004-09-21,0.59
2004-09-22,-0.176
2004-09-23,-0.4113
2004-09-24,0.295
2004-09-27,-1.5882
2004-09-28,0.0897
2004-09-29,3.3144
2004-09-30,0.289
2004-10-01,-1.9308
2004-10-04,-1.8218999999999999
2004-10-05,0.8979
2004-10-06,16.6419
2004-10-07,-2.5941
2004-10-08,2.1671
2004-10-11,5.929
2004-10-12,3.0157
2004-10-13,-6.5105
2004-10-14,4.2084
2004-10-15,-5.0481
2004-10-18,3.6709
2004-10-19,5.6166
2004-10-20,-1.5029
2004-10-21,1.338
2004-10-22,-2.1079
2004-10-25,-1.6801
2004-10-26,-1.4681
2004-10-27,2.7113
2004-10-28,-5.6837
2004-10-29,0.7816
2004-11-01,3.3775
2004-11-02,7.938
2004-11-03,0.0
2004-11-04,1.5471
2004-11-05,8.1917
2004-11-08,6.2041
2004-11-09,-3.4204
2004-11-10,-2.2881
2004-11-11,-6.7806999999999995
2004-11-12,11.4024
2004-11-15,-1.9607999999999999
2004-11-16,-1.5
2004-11-17,-1.1168
2004-11-18,-2.8952999999999998
2004-11-19,-0.6132
2004-11-22,0.3191
2004-11-23,2.3542
2004-11-24,2.9631
2004-11-26,-0.161
2004-11-29,-1.4513
2004-11-30,-1.1454
2004-12-01,12.7664
2004-12-02,-3.9266
2004-12-03,2.3682
2004-12-06,1.9776
2004-12-07,0.494
2004-12-08,-1.6931
2004-12-09,-5.2593
2004-12-10,3.9289
2004-12-13,2.3133
2004-12-14,-4.4118
2004-12-15,-6.6731
2004-12-16,-1.9782
2004-12-17,3.3004
2004-12-20,0.2849
2004-12-21,-1.2175
2004-12-22,-2.7938
2004-12-23,-3.6348000000000003
2004-12-27,-5.3509
2004-12-28,2.5023
2004-12-29,10.0814
2004-12-30,-4.0041
2004-12-31,-1.5615
2005-01-03,-1.0865
2005-01-04,-3.3392
2005-01-05,-2.6136
2005-01-06,-0.8401
2005-01-07,-2.8242000000000003
2005-01-10,4.1414
2005-01-11,0.8698
2005-01-12,1.4433
2005-01-13,2.4773
2005-01-14,0.0665
2005-01-18,-2.7260999999999997
2005-01-19,-4.1467
2005-01-20,-2.4958
2005-01-21,-2.8035
2005-01-24,-2.4078
2005-01-25,-1.542
2005-01-26,3.7066
2005-01-27,0.9565
2005-01-28,-0.8227
2005-01-31,3.3183
2005-02-01,0.6083
2005-02-02,1.1608
2005-02-03,-2.0559
2005-02-04,6.4193
2005-02-07,-0.6422
2005-02-08,-1.9851999999999999
2005-02-09,-2.732
2005-02-10,0.7264
2005-02-11,0.9135
2005-02-14,0.5955
2005-02-15,0.9709
2005-02-16,-6.9418
2005-02-17,-3.2258
2005-02-18,0.0
2005-02-22,1.8229
2005-02-23,1.3043
2005-02-24,-0.5554
2005-02-25,-4.4174
2005-02-28,2.3904
2005-03-01,3.0869
2005-03-02,-1.2582
2005-03-03,0.4587
2005-03-04,-0.0507
2005-03-07,5.0761
2005-03-08,0.0
2005-03-09,-1.6425
2005-03-10,0.7122
2005-03-11,3.8040000000000003
2005-03-14,0.2584
2005-03-15,-0.8903
2005-03-16,-0.5674
2005-03-17,-3.5663
2005-03-18,-1.8491
2005-03-21,-0.0251
2005-03-22,-3.0905
2005-03-23,-0.6741
2005-03-24,1.3835
2005-03-28,-0.8496
2005-03-29,-2.2851
2005-03-30,0.0797
2005-03-31,0.5045
2005-04-01,0.9247
2005-04-04,-0.445
2005-04-05,-0.3681
2005-04-06,-0.2639
2005-04-07,6.1921
2005-04-08,-0.7725
2005-04-11,-3.2145
2005-04-12,-0.0778
2005-04-13,2.4929
2005-04-14,-1.7988
2005-04-15,-3.2508
2005-04-18,0.4
2005-04-19,0.0531
2005-04-20,-3.1325
2005-04-21,7.043
2005-04-22,-0.0256
2005-04-25,6.6068999999999996
2005-04-26,-0.6005
2005-04-27,0.725
2005-04-28,-2.5192
2005-04-29,7.999
2005-05-02,-2.0055
2005-05-03,-1.2791000000000001
2005-05-04,-0.212
2005-05-05,0.9443
2005-05-06,-1.7936999999999999
2005-05-09,-0.4596
2005-05-10,-1.6745999999999999
2005-05-11,2.7007
2005-05-12,5.1883
2005-05-13,1.6216
2005-05-16,4.7207
2005-05-17,-0.3386
2005-05-18,3.5676
2005-05-19,-3.2192
2005-05-20,-1.5253999999999999
2005-05-23,1.3338999999999999
2005-05-24,1.4862
2005-05-25,4.0795
2005-05-26,-0.7437
2005-05-27,0.7493
2005-05-31,2.1106
2005-06-01,-1.1024
2005-06-02,-1.6919
2005-06-03,-0.8301
2005-06-06,5.145
2005-06-07,-0.2718
2005-06-08,-3.9135999999999997
2005-06-09,3.3435
2005-06-10,1.0
2005-06-13,-0.9901
2005-06-14,0.7255
2005-06-15,1.2652999999999999
2005-06-16,2.6144
2005-06-17,0.3559
2005-06-20,-2.1467
2005-06-21,1.1637
2005-06-22,0.1697
2005-06-23,-1.073
2005-06-24,-0.4948
2005-06-27,-3.0599
2005-06-28,2.0418
2005-06-29,-0.8168
2005-06-30,-0.2353
2005-07-01,0.0
2005-07-05,7.6847
2005-07-06,-0.1643
2005-07-07,2.5594
2005-07-08,1.0873
2005-07-11,-0.2292
2005-07-12,-2.1032
2005-07-13,-5.8494
2005-07-14,-3.164
2005-07-15,0.6733
2005-07-18,1.8883
2005-07-19,1.7375
2005-07-20,0.3605
2005-07-21,-0.605
2005-07-22,-0.5897
2005-07-25,1.1098
2005-07-26,0.8895
2005-07-27,1.088
2005-07-28,1.6701000000000001
2005-07-29,1.1225
2005-08-01,0.7671
2005-08-02,1.7374
2005-08-03,1.3204
2005-08-04,-0.9557
2005-08-05,-3.6842
2005-08-08,2.7869
2005-08-09,-1.6481
2005-08-10,-1.7477
2005-08-11,0.5685
2005-08-12,0.2006
2005-08-15,-1.1647
2005-08-16,-1.9886
2005-08-17,1.5029
2005-08-18,0.5923
2005-08-19,-0.5336
2005-08-22,0.0925
2005-08-23,1.959
2005-08-24,-0.3988
2005-08-25,1.8197999999999999
2005-08-26,0.1609
2005-08-29,-0.0714
2005-08-30,0.2321
2005-08-31,0.8373
2005-09-01,1.1661
2005-09-02,-1.3273
2005-09-06,1.7699
2005-09-07,3.4261
2005-09-08,1.2107
2005-09-09,-0.4652
2005-09-12,2.8877
2005-09-13,2.3848
2005-09-14,-2.7096
2005-09-15,0.8795
2005-09-16,1.114
2005-09-19,0.6067
2005-09-20,1.6347
2005-09-21,-2.9356999999999998
2005-09-22,-1.5605
2005-09-23,2.2062
2005-09-26,5.9802
2005-09-27,-0.1056
2005-09-28,-1.5253999999999999
2005-09-29,-0.3988
2005-09-30,-1.3243
2005-10-03,-0.7022
2005-10-04,0.2515
2005-10-05,-2.7434
2005-10-06,-0.0484
2005-10-07,1.8384
2005-10-10,-1.8211
2005-10-11,-5.1613
2005-10-12,-2.2279
2005-10-13,3.6528
2005-10-14,0.1175
2005-10-17,1.408
2005-10-18,-3.3058
2005-10-19,0.1368
2005-10-20,-1.0072
2005-10-21,1.5175
2005-10-24,4.0428
2005-10-25,-1.2245
2005-10-26,-2.1983
2005-10-27,-0.5408
2005-10-28,-1.5463
2005-10-31,-0.7076
2005-11-01,2.4335
2005-11-02,1.7309
2005-11-03,0.7506
2005-11-04,1.0762
2005-11-07,-4.6192
2005-11-08,-0.7213
2005-11-09,-1.2974
2005-11-10,-1.2268
2005-11-11,-1.7033
2005-11-14,0.0361
2005-11-15,-5.5034
2005-11-16,-0.7829
2005-11-17,6.2356
2005-11-18,2.3551
2005-11-21,1.823
2005-11-22,-0.0869
2005-11-23,0.3653
2005-11-25,0.364
2005-11-28,-0.6045
2005-11-29,1.4075
2005-11-30,-0.1199
2005-12-01,3.5855
2005-12-02,-5.5482
2005-12-05,-3.4193
2005-12-06,-1.6158000000000001
2005-12-07,-0.9042
2005-12-08,0.987
2005-12-09,-3.2823
2005-12-12,1.7159
2005-12-13,2.2493
2005-12-14,3.9596999999999998
2005-12-15,0.9875
2005-12-16,1.7635999999999998
2005-12-19,0.755
2005-12-20,-1.2262
2005-12-21,0.3793
2005-12-22,1.6489
2005-12-23,1.1659
2005-12-27,-0.6013
2005-12-28,-0.5209
2005-12-29,-0.9459
2005-12-30,-1.5177
2006-01-03,2.026
2006-01-04,10.6925
2006-01-05,-1.5486
2006-01-06,1.2303
2006-01-09,1.2
2006-01-10,0.4713
2006-01-11,-0.5447
2006-01-12,-7.257
2006-01-13,3.0348
2006-01-17,-2.6747
2006-01-18,-1.505
2006-01-19,-1.1958
2006-01-20,-0.5043
2006-01-23,-3.5141
2006-01-24,0.9105
2006-01-25,1.5234999999999999
2006-01-26,6.6179
2006-01-27,1.3947
2006-01-30,0.2055
2006-01-31,-2.3036
2006-02-01,1.3727
2006-02-02,-1.0451
2006-02-03,1.358
2006-02-06,2.323
2006-02-07,-5.3089
2006-02-08,1.7213
2006-02-09,-0.6769
2006-02-10,-0.649
2006-02-13,-0.3756
2006-02-14,0.6557
2006-02-15,4.3811
2006-02-16,-0.7021
2006-02-17,6.4268
2006-02-21,-1.314
2006-02-22,-3.2166
2006-02-23,12.8459
2006-02-24,3.7808
2006-02-27,-3.2471
2006-02-28,5.7981
2006-03-01,-1.9858
2006-03-02,-0.6315
2006-03-03,0.278
2006-03-06,-0.5413
2006-03-07,0.0398
2006-03-08,-1.5525
2006-03-09,-0.9974
2006-03-10,2.791
2006-03-13,5.2848
2006-03-14,-0.6038
2006-03-15,0.9113
2006-03-16,2.1447
2006-03-17,0.3929
2006-03-20,-0.2691
2006-03-21,-2.2443
2006-03-22,2.7475
2006-03-23,1.0379
2006-03-24,-1.2810000000000001
2006-03-27,1.0405
2006-03-28,-2.0596
2006-03-29,1.5586
2006-03-30,-0.2558
2006-03-31,0.9891
2006-04-03,1.4027
2006-04-04,0.155
2006-04-05,0.762
2006-04-06,1.0871
2006-04-07,1.0754
2006-04-10,0.4626
2006-04-11,-3.3959
2006-04-12,0.8341
2006-04-13,1.229
2006-04-17,0.2802
2006-04-18,4.5402000000000005
2006-04-19,1.8263
2006-04-20,2.7997
2006-04-21,-0.5106
2006-04-24,1.9889000000000001
2006-04-25,-0.8178
2006-04-26,-6.6173
2006-04-27,2.4451
2006-04-28,-0.5631
2006-05-01,0.0329
2006-05-02,0.6665
2006-05-03,0.1986
2006-05-04,3.1278
2006-05-05,1.666
2006-05-08,1.5966
2006-05-09,1.2614
2006-05-10,2.0216
2006-05-11,-0.7006
2006-05-12,-5.382
2006-05-15,-2.1304
2006-05-16,2.155
2006-05-17,-3.4733
2006-05-18,5.5188
2006-05-19,1.6736
2006-05-22,-6.1934
2006-05-23,2.2812
2006-05-24,-1.6726999999999999
2006-05-25,1.8538999999999999
2006-05-26,5.1392
2006-05-30,-3.442
2006-05-31,1.4554
2006-06-01,2.7651
2006-06-02,-1.9421
2006-06-05,-0.1032
2006-06-06,0.7228
2006-06-07,-1.1482
2006-06-08,-2.095
2006-06-09,1.9492
2006-06-12,-3.2627
2006-06-13,-3.4801
2006-06-14,-0.1113
2006-06-15,8.5561
2006-06-16,0.7184
2006-06-19,-0.0815
2006-06-20,-1.7336
2006-06-21,1.7227000000000001
2006-06-22,3.9992
2006-06-23,0.6278
2006-06-26,0.0
2006-06-27,-2.4761
2006-06-28,1.4694
2006-06-29,-0.8515
2006-06-30,1.9573
2006-07-03,3.3888
2006-07-05,5.9492
2006-07-06,-1.9313
2006-07-07,-2.0423
2006-07-10,-1.1541
2006-07-11,-1.1299
2006-07-12,2.5714
2006-07-13,-4.8839
2006-07-14,-3.3581
2006-07-17,0.6465
2006-07-18,0.4014
2006-07-19,-0.2199
2006-07-20,-2.5045
2006-07-21,-1.5619
2006-07-24,0.738
2006-07-25,0.3451
2006-07-26,-0.1859
2006-07-27,-0.6207
2006-07-28,3.8726000000000003
2006-07-31,1.4532
2006-08-01,-3.2105
2006-08-02,0.5307
2006-08-03,-1.9289
2006-08-04,-3.7474
2006-08-07,-2.1295
2006-08-08,0.3736
2006-08-09,-2.0145
2006-08-10,-0.0894
2006-08-11,-1.9235
2006-08-14,2.2121
2006-08-15,7.1174
2006-08-16,1.6455
2006-08-17,0.6352
2006-08-18,0.733
2006-08-21,-0.6469
2006-08-22,0.0814
2006-08-23,2.6022
2006-08-24,0.5152
2006-08-25,-0.4137
2006-08-28,1.8208
2006-08-29,1.0692
2006-08-30,-0.0962
2006-08-31,-0.5968
2006-09-01,0.1162
2006-09-05,1.954
2006-09-06,-1.0816
2006-09-07,-0.1726
2006-09-08,-0.7879
2006-09-11,0.0097
2006-09-12,-0.9393
2006-09-13,-4.6530000000000005
2006-09-14,0.0
2006-09-15,1.1893
2006-09-18,0.4661
2006-09-19,-2.4405
2006-09-20,-1.9020000000000001
2006-09-21,-1.8757000000000001
2006-09-22,-2.8136
2006-09-25,-1.6796
2006-09-26,-0.7642
2006-09-27,0.7248
2006-09-28,0.9669
2006-09-29,0.1114
2006-10-02,2.0245
2006-10-03,3.7287
2006-10-04,-1.5135999999999998
2006-10-05,0.2988
2006-10-06,1.1492
2006-10-09,0.9888
2006-10-10,-0.3333
2006-10-11,-5.2467
2006-10-12,2.0516
2006-10-13,-0.3026
2006-10-16,-0.6938
2006-10-17,-1.0917
2006-10-18,3.9294000000000002
2006-10-19,-1.1682
2006-10-20,0.043
2006-10-23,-0.5585
2006-10-24,3.7157
2006-10-25,3.4368
2006-10-26,0.886
2006-10-27,-2.6946
2006-10-30,0.3077
2006-10-31,0.2045
2006-11-01,-3.2857
2006-11-02,0.9707
2006-11-03,-0.3344
2006-11-06,3.4598
2006-11-07,6.7491
2006-11-08,1.9365999999999999
2006-11-09,-0.8195
2006-11-10,8.2817
2006-11-13,0.1561
2006-11-14,1.9567
2006-11-15,1.053
2006-11-16,-5.8824
2006-11-17,0.0
2006-11-20,0.1786
2006-11-21,-0.0891
2006-11-22,0.7136
2006-11-24,0.7086
2006-11-27,-2.8144
2006-11-28,-1.6652
2006-11-29,1.1964
2006-11-30,0.9822
2006-12-01,-3.3501
2006-12-04,1.7330999999999999
2006-12-05,2.8577
2006-12-06,-0.2137
2006-12-07,-0.3748
2006-12-08,3.9592
2006-12-11,6.0486
2006-12-12,-1.04
2006-12-13,-0.5419
2006-12-14,1.3208
2006-12-15,1.2873
2006-12-18,1.7696
2006-12-19,0.5691
2006-12-20,-0.2672
2006-12-21,-1.6076000000000001
2006-12-22,0.8329
2006-12-26,0.6672
2006-12-27,0.5523
2006-12-28,-0.5022
2006-12-29,-1.6246
2007-01-03,5.1467
2007-01-04,2.4855
2007-01-05,-2.8121
2007-01-08,-0.2449
2007-01-09,0.5832
2007-01-10,-0.7934
2007-01-11,-0.8151
2007-01-12,0.3722
2007-01-16,1.4676
2007-01-17,-1.3855
2007-01-18,-1.5439
2007-01-19,0.7057
2007-01-22,2.5382
2007-01-23,1.9134
2007-01-24,4.2318999999999996
2007-01-25,-0.243
2007-01-26,0.172
2007-01-29,3.8627000000000002
2007-01-30,2.6033
2007-01-31,-4.5375
2007-02-01,-5.161
2007-02-02,1.7645
2007-02-05,0.9034
2007-02-06,0.7798
2007-02-07,-0.2149
2007-02-08,-0.1149
2007-02-09,-2.789
2007-02-12,-10.8991
2007-02-13,-3.0871
2007-02-14,5.8743
2007-02-15,-0.922
2007-02-16,0.8
2007-02-20,1.7006999999999999
2007-02-21,0.3185
2007-02-22,-1.3335
2007-02-23,-0.2574
2007-02-26,-0.371
2007-02-27,-5.0518
2007-02-28,0.631
2007-03-01,-0.0339
2007-03-02,-2.0512
2007-03-05,-3.1845
2007-03-06,5.3808
2007-03-07,-1.9338
2007-03-08,1.2801
2007-03-09,2.8352
2007-03-12,1.6442
2007-03-13,-0.915
2007-03-14,2.6879999999999997
2007-03-15,0.7869
2007-03-16,2.9318
2007-03-19,1.4706000000000001
2007-03-20,0.7933
2007-03-21,1.8163
2007-03-22,-0.0892
2007-03-23,-0.2381
2007-03-26,0.5667
2007-03-27,-2.3283
2007-03-28,-0.9566
2007-03-29,2.2996
2007-03-30,0.3821
2007-04-02,0.4852
2007-04-03,0.5943
2007-04-04,2.9907
2007-04-05,0.7815
2007-04-09,-0.4696
2007-04-10,-0.9578
2007-04-11,-0.2742
2007-04-12,-0.3908
2007-04-13,-0.5522
2007-04-16,2.0602
2007-04-17,-0.2792
2007-04-18,-0.6102
2007-04-19,-0.7945
2007-04-20,-1.4415
2007-04-23,0.3398
2007-04-24,0.162
2007-04-25,-0.2058
2007-04-26,1.6497000000000002
2007-04-27,2.3475
2007-04-30,0.4106
2007-05-01,-1.3254000000000001
2007-05-02,-0.1143
2007-05-03,0.4721
2007-05-04,2.207
2007-05-07,-0.9473
2007-05-08,1.8565
2007-05-09,0.0414
2007-05-10,-2.2222
2007-05-11,2.4845
2007-05-14,-0.6887
2007-05-15,-0.846
2007-05-16,1.0071
2007-05-17,8.1152
2007-05-18,1.8061
2007-05-21,2.4786
2007-05-22,-0.0491
2007-05-23,-3.3043
2007-05-24,-3.4045
2007-05-25,0.8943
2007-05-29,-1.0688
2007-05-30,-0.5138
2007-05-31,1.1919
2007-06-01,-1.4396
2007-06-04,-0.5577
2007-06-05,1.4822
2007-06-06,-2.0789
2007-06-07,-1.7737
2007-06-08,0.7934
2007-06-11,0.8822
2007-06-12,-2.2064
2007-06-13,2.6964
2007-06-14,-2.0764
2007-06-15,0.7934
2007-06-18,5.6189
2007-06-19,0.09
2007-06-20,-1.271
2007-06-21,-0.7282
2007-06-22,-0.7991
2007-06-25,0.6999
2007-06-26,-1.2326
2007-06-27,1.2307
2007-06-28,0.1053
2007-06-29,3.3925
2007-07-02,0.2671
2007-07-03,6.5956
2007-07-05,2.9391
2007-07-06,2.4968
2007-07-09,-1.1729
2007-07-10,-2.0199
2007-07-11,-0.3611
2007-07-12,1.0637
2007-07-13,-1.0756000000000001
2007-07-16,-0.3741
2007-07-17,-1.1149
2007-07-18,-0.6883
2007-07-19,2.4857
2007-07-20,-1.0844
2007-07-23,0.1886
2007-07-24,-4.5651
2007-07-25,2.1944
2007-07-26,-3.4865
2007-07-27,-2.25
2007-07-30,-1.7519
2007-07-31,0.3514
2007-08-01,-2.8275
2007-08-02,8.1153
2007-08-03,5.9259
2007-08-06,0.8858
2007-08-07,-6.1691
2007-08-08,-0.7141
2007-08-09,-3.2738
2007-08-10,-3.8205
2007-08-13,2.666
2007-08-14,0.026
2007-08-15,-1.3498999999999999
2007-08-16,-3.8158
2007-08-17,4.2408
2007-08-20,-0.2625
2007-08-21,1.6053
2007-08-22,5.7757
2007-08-23,-0.2204
2007-08-24,1.8405
2007-08-27,4.1928
2007-08-28,-6.1286
2007-08-29,2.9318
2007-08-30,-2.6568
2007-08-31,4.475
2007-09-04,0.2353
2007-09-05,-1.7610000000000001
2007-09-06,0.7887
2007-09-07,-1.494
2007-09-10,-0.0241
2007-09-11,3.8286
2007-09-12,2.2959
2007-09-13,2.3124000000000002
2007-09-14,0.9085
2007-09-17,-0.7905
2007-09-18,6.3966
2007-09-19,0.7905
2007-09-20,0.4954
2007-09-21,2.0743
2007-09-24,-2.0121
2007-09-25,5.0103
2007-09-26,1.2515
2007-09-27,-0.9849
2007-09-28,1.0337
2007-10-01,3.7452
2007-10-02,1.1723
2007-10-03,-2.8324
2007-10-04,-3.8236
2007-10-05,1.358
2007-10-08,1.1262
2007-10-09,0.384
2007-10-10,-0.1339
2007-10-11,-8.1019
2007-10-12,2.7095000000000002
2007-10-15,-0.0812
2007-10-16,-0.5077
2007-10-17,6.4299
2007-10-18,2.3207
2007-10-19,-1.4808
2007-10-22,-4.6994
2007-10-23,3.7932
2007-10-24,-2.462
2007-10-25,-0.1972
2007-10-26,5.6906
2007-10-29,5.5524000000000004
2007-10-30,-4.6405
2007-10-31,4.6805
2007-11-01,0.3549
2007-11-02,4.1726
2007-11-05,-1.4596
2007-11-06,5.546
2007-11-07,-6.8214
2007-11-08,9.4223
2007-11-09,-4.9456
2007-11-12,-7.375
2007-11-13,8.7075
2007-11-14,-2.592
2007-11-15,3.6738
2007-11-16,0.563
2007-11-19,-7.805
2007-11-20,-1.3216999999999999
2007-11-21,-2.19
2007-11-23,1.0363
2007-11-26,1.0623
2007-11-27,0.1631
2007-11-28,7.6533
2007-11-29,-1.3277
2007-11-30,2.3846
2007-12-03,-0.0333
2007-12-04,2.1468
2007-12-05,-0.5539
2007-12-06,2.2772
2007-12-07,-3.5239000000000003
2007-12-10,0.8302
2007-12-11,-1.9101
2007-12-12,0.4532
2007-12-13,-1.1865
2007-12-14,0.1691
2007-12-17,-4.5079
2007-12-18,0.4774
2007-12-19,-0.5103
2007-12-20,2.2108
2007-12-21,-1.2286
2007-12-24,1.2789
2007-12-26,0.0519
2007-12-27,-2.1611
2007-12-28,0.0
2007-12-31,1.5550000000000002
2008-01-02,-0.87
2008-01-03,-0.667
2008-01-04,0.4948
2008-01-07,-6.2247
2008-01-08,1.0126
2008-01-09,0.4084
2008-01-10,0.8874
2008-01-11,-1.8142
2008-01-14,2.1837
2008-01-15,-8.4018
2008-01-16,-5.2841000000000005
2008-01-17,-1.0526
2008-01-18,2.9362
2008-01-22,-8.0198
2008-01-23,3.2135
2008-01-24,4.4633
2008-01-25,2.9596
2008-01-28,-0.8097
2008-01-29,-5.5102
2008-01-30,-7.5161999999999995
2008-01-31,6.6324
2008-02-01,6.5922
2008-02-04,4.1504
2008-02-05,-6.3129
2008-02-06,-2.6532
2008-02-07,1.3628
2008-02-08,1.0883
2008-02-11,1.3088
2008-02-12,4.3551
2008-02-13,0.5791
2008-02-14,-1.7271999999999998
2008-02-15,4.4646
2008-02-19,-1.6438000000000001
2008-02-20,2.4971
2008-02-21,1.3428
2008-02-22,0.7004
2008-02-25,4.2669
2008-02-26,3.4433
2008-02-27,-4.7578
2008-02-28,14.0714
2008-02-29,-2.7591
2008-03-03,-4.322
2008-03-04,-3.3621
2008-03-05,-1.7306
2008-03-06,-2.342
2008-03-07,-3.6252
2008-03-10,-3.6265
2008-03-11,8.3467
2008-03-12,2.2723
2008-03-13,-1.4993
2008-03-14,-3.3926
2008-03-17,-4.4229
2008-03-18,-0.3376
2008-03-19,-1.674
2008-03-20,0.831
2008-03-24,5.8492
2008-03-25,4.4246
2008-03-26,0.0182
2008-03-27,-1.9818
2008-03-28,3.5615
2008-03-31,-5.0331
2008-04-01,5.5451
2008-04-02,0.1251
2008-04-03,-0.2856
2008-04-04,-0.3401
2008-04-07,3.1968
2008-04-08,-1.2530000000000001
2008-04-09,0.282
2008-04-10,-3.638
2008-04-11,-3.3741
2008-04-14,-1.2458
2008-04-15,-0.2676
2008-04-16,4.0054
2008-04-17,-0.8292
2008-04-18,0.3902
2008-04-21,-0.1296
2008-04-22,1.9274
2008-04-23,6.3455
2008-04-24,0.7352
