ticker,GMER US Equity
2011-12-29,-8.5714
2011-12-30,-9.375
2012-01-03,55.1724
2012-01-04,11.1111
2012-01-05,-7.75
2012-01-06,0.0
2012-01-09,0.0
2012-01-10,0.0
2012-01-11,6.6396
2012-01-12,-0.3812
2012-01-13,12.2449
2012-01-17,-10.0
2012-01-18,-9.0909
2012-01-19,0.0
2012-01-20,6.6667
2012-01-23,-2.0833
2012-01-24,0.3989
2012-01-25,-4.2384
2012-01-26,17.0124
2012-01-27,-5.4374
2012-01-30,10.0
2012-01-31,-1.8182
2012-02-01,-3.7037
2012-02-02,-7.6923
2012-02-03,12.5
2012-02-06,0.0
2012-02-07,1.8519
2012-02-08,21.8182
2012-02-09,-10.6343
2012-02-10,-9.499
2012-02-13,10.7266
2012-02-14,-11.875
2012-02-15,2.1277
2012-02-16,-1.8519
2012-02-17,12.9717
2012-02-21,5.2192
2012-02-22,-4.7619
2012-02-23,16.6667
2012-02-24,-8.392900000000001
2012-02-27,16.9591
2012-02-28,-8.25
2012-02-29,-19.891
2012-03-01,-2.0408
2012-03-02,1.8519
2012-03-05,9.0909
2012-03-06,15.0
2012-03-07,-13.0435
2012-03-08,15.8333
2012-03-09,7.9137
2012-03-12,-20.0
2012-03-13,0.0
2012-03-14,0.0
2012-03-15,0.0
2012-03-16,16.4583
2012-03-19,0.0
2012-03-20,-6.9767
2012-03-21,0.0
2012-03-22,-7.6923
2012-03-23,0.8333
2012-03-26,0.0
2012-03-27,20.6612
2012-03-28,13.6986
2012-03-29,20.4819
2012-03-30,20.0
2012-04-02,-25.0
2012-04-03,-31.1111
2012-04-04,-83.2661
2012-04-05,39.759
2012-04-09,124.1379
2012-04-10,-16.9231
2012-04-11,-33.3333
2012-04-12,-14.9306
2012-04-13,-8.5714
2012-04-16,-16.5179
2012-04-17,-5.8824
2012-04-18,1.7045
2012-04-19,-8.9385
2012-04-20,-6.7485
2012-04-23,-3.2895
2012-04-24,-16.3265
2012-04-25,17.0732
2012-04-26,44.4444
2012-04-27,-16.3462
2012-04-30,-10.9195
2012-05-01,0.0
2012-05-02,-12.2581
2012-05-03,13.9706
2012-05-04,-8.3871
2012-05-07,-15.493
2012-05-08,-1.6667
2012-05-09,1.6949
2012-05-10,-6.6667
2012-05-11,14.2857
2012-05-14,-12.5
2012-05-15,-1.7856999999999998
2012-05-16,10.9091
2012-05-17,-10.6557
2012-05-18,22.0183
2012-05-21,-9.7744
2012-05-22,6.6667
2012-05-23,0.0
2012-05-24,0.0
2012-05-25,0.0
2012-05-29,-4.6875
2012-05-30,-1.6393
2012-05-31,15.8333
2012-06-01,-0.7194
2012-06-04,0.0
2012-06-05,-7.2464
2012-06-06,8.5938
2012-06-07,-3.5971
2012-06-08,-2.2388
2012-06-11,-4.5802
2012-06-12,2.4
2012-06-13,8.5938
2012-06-14,1.4388
2012-06-15,2.1277
2012-06-18,5.5556
2012-06-19,-9.2105
2012-06-20,-7.2464
2012-06-21,-1.5625
2012-06-22,6.3492
2012-06-25,-8.9552
2012-06-26,9.0164
2012-06-27,0.0
2012-06-28,-2.2556
2012-06-29,2.3077
2012-07-02,-9.7744
2012-07-03,10.8333
2012-07-05,6.7669
2012-07-06,-7.7465
2012-07-09,-16.0305
2012-07-10,-0.9091
2012-07-12,-10.0917
2012-07-13,6.1224
2012-07-16,15.3846
2012-07-17,-22.5
2012-07-18,25.8065
2012-07-19,-4.2735
2012-07-20,-7.1429
2012-07-23,0.0
2012-07-24,0.0
2012-07-25,0.0
2012-07-27,0.0
2012-07-30,-12.5
2012-07-31,-3.2967
2012-08-01,18.1818
2012-08-02,-10.5769
2012-08-03,0.0
2012-08-06,3.2258
2012-08-07,-3.125
2012-08-08,-3.2258
2012-08-09,-2.2222
2012-08-10,9.0909
2012-08-13,-10.4167
2012-08-14,0.0
2012-08-15,9.3023
2012-08-16,-3.1915
2012-08-17,-12.0879
2012-08-20,-10.0
2012-08-21,-18.0556
2012-08-22,35.5932
2012-08-23,0.0
2012-08-24,-20.0
2012-08-27,37.5
2012-08-28,-5.6818
2012-08-29,-3.6145
2012-08-30,0.0
2012-08-31,-7.5
2012-09-04,16.2162
2012-09-05,-16.2791
2012-09-06,13.8889
2012-09-07,0.0
2012-09-10,-14.6341
2012-09-11,-8.5714
2012-09-12,7.8125
2012-09-13,-18.8406
2012-09-14,14.2857
2012-09-17,-12.5
2012-09-18,32.1429
2012-09-19,-5.4054
2012-09-20,-20.0
2012-09-21,-14.2857
2012-09-24,110.4167
2012-09-25,26.7327
2012-09-26,-14.0625
2012-09-27,-10.9091
2012-09-28,46.9388
2012-10-01,-3.4722
2012-10-02,-12.2302
2012-10-03,-10.6557
2012-10-04,2.7523
2012-10-05,5.3571
2012-10-08,-32.2034
2012-10-09,-2.5
2012-10-10,-1.2821
2012-10-11,1.2987
2012-10-12,2.5641
2012-10-15,-2.5
2012-10-16,-3.8462
2012-10-17,-6.6667
2012-10-18,-12.857099999999999
2012-10-19,-8.1967
2012-10-22,0.0
2012-10-23,5.3571
2012-10-24,27.1186
2012-10-25,-1.3333
2012-10-26,-2.7027
2012-10-31,0.0
2012-11-01,0.0
2012-11-02,0.0
2012-11-05,0.0
2012-11-06,0.0
2012-11-08,0.0
2012-11-09,-4.1667
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,0.0
2012-11-16,-7.2464
2012-11-19,4.6875
2012-11-20,-1.4925
2012-11-21,-6.0606
2012-11-23,12.9032
2012-11-26,-12.857099999999999
2012-11-27,1.6393
2012-11-28,-4.8387
2012-11-29,0.0
2012-11-30,-1.6949
2012-12-03,-6.8966
2012-12-04,59.2593
2012-12-05,2.3256
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,9.0909
2012-12-11,5.2083
2012-12-12,8.9109
2012-12-13,-7.2727
2012-12-14,7.8431
2012-12-17,16.3636
2012-12-18,-1.5625
2012-12-19,-6.3492
2012-12-20,6.7797
2012-12-21,-12.6984
2012-12-24,-14.5455
2012-12-26,2.1277
2012-12-27,-5.2083
2012-12-28,5.4945
2012-12-31,-13.5417
2013-01-02,18.0723
2013-01-03,-2.0408
2013-01-04,-5.2083
2013-01-07,0.0
2013-01-08,5.4945
2013-01-09,0.0
2013-01-10,5.2083
2013-01-11,0.0
2013-01-14,-1.9802
2013-01-15,-14.1414
2013-01-16,0.0
2013-01-17,7.0588
2013-01-18,0.0
2013-01-22,-6.5934
2013-01-23,0.0
2013-01-24,1.1764999999999999
2013-01-25,8.1395
2013-01-28,0.0
2013-01-29,0.0
2013-01-30,0.0
2013-01-31,-2.1505
2013-02-01,-3.2967
2013-02-04,0.0
2013-02-05,-23.8636
2013-02-06,10.4478
2013-02-07,5.4054
2013-02-08,-3.8462
2013-02-11,10.6667
2013-02-12,2.4096
2013-02-13,-2.3529
2013-02-14,0.0
2013-02-15,0.0
2013-02-19,0.0
2013-02-20,0.0
2013-02-21,-1.2048
2013-02-22,-2.439
2013-02-25,-10.0
2013-02-26,8.3333
2013-02-27,-7.6923
2013-02-28,0.0
2013-03-01,-19.4444
2013-03-04,0.0
2013-03-06,-3.4483
2013-03-07,0.0
2013-03-08,8.9286
2013-03-11,-16.3934
2013-03-12,0.0
2013-03-13,15.6863
2013-03-14,11.8644
2013-03-15,-3.0303
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,0.0
2013-03-21,0.0
2013-03-26,0.0
2013-03-27,-3.125
2013-03-28,19.3548
2013-04-01,-9.4595
2013-04-02,-7.4627
2013-04-03,0.0
2013-04-04,3.2258
2013-04-05,-12.5
2013-04-09,5.3571
2013-04-10,0.0
2013-04-11,-1.6949
2013-04-12,-3.4483
2013-04-15,-10.7143
2013-04-16,8.0
2013-04-17,3.7037
2013-04-18,0.0
2013-04-19,-23.2143
2013-04-22,18.6047
2013-04-23,9.8039
2013-04-24,-8.9286
2013-04-25,0.0
2013-04-26,-1.9607999999999999
2013-04-29,-4.0
2013-04-30,0.0
2013-05-01,-16.6667
2013-05-02,40.0
2013-05-03,0.0
2013-05-06,-3.5714
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,3.7037
2013-05-10,-3.5714
2013-05-13,0.0
2013-05-14,12.963
2013-05-15,0.0
2013-05-16,0.0
2013-05-17,0.0
2013-05-20,4.918
2013-05-21,0.0
2013-05-22,0.0
2013-05-23,-3.125
2013-05-24,6.4516
2013-05-28,-3.0303
2013-05-29,-3.125
2013-05-30,0.0
2013-05-31,0.0
2013-06-03,-4.8387
2013-06-04,0.0
2013-06-05,0.0
2013-06-06,0.0
2013-06-07,0.0
2013-06-11,8.4746
2013-06-13,-7.8125
2013-06-14,0.0
2013-06-17,0.0
2013-06-18,0.0
2013-06-19,3.3898
2013-06-20,-3.2787
2013-06-21,0.0
2013-06-24,-27.1186
2013-06-25,0.0
2013-06-26,4.6512
2013-06-27,-6.6667
2013-06-28,2.3810000000000002
2013-07-01,4.6512
2013-07-02,0.0
2013-07-03,0.0
2013-07-05,0.0
2013-07-08,-4.4444
2013-07-09,-2.3256
2013-07-12,-30.9524
2013-07-15,37.931
2013-07-16,0.0
2013-07-17,5.0
2013-07-18,-28.5714
2013-07-19,0.0
2013-07-22,16.6667
2013-07-23,-17.1429
2013-07-24,0.0
2013-07-25,0.0
2013-07-26,-6.8966
2013-07-29,0.0
2013-07-30,11.1111
2013-07-31,6.6667
2013-08-01,15.625
2013-08-02,0.0
2013-08-05,-13.5135
2013-08-08,-34.375
2013-08-09,14.2857
2013-08-12,0.0
2013-08-13,8.3333
2013-08-14,0.0
2013-08-15,3.8462
2013-08-16,-3.7037
2013-08-19,0.0
2013-08-20,0.0
2013-08-21,0.0
2013-08-23,0.0
2013-08-26,0.0
2013-08-27,-7.6923
2013-09-03,-8.3333
2013-09-04,0.0
2013-09-05,18.1818
2013-09-06,-7.6923
2013-09-09,0.0
2013-09-11,33.3333
2013-09-12,-9.375
2013-09-13,0.0
2013-09-18,3.4483
2013-09-19,-3.3333
2013-09-20,0.0
2013-09-23,0.0
2013-09-24,10.3448
2013-09-25,0.0
2013-09-26,-9.375
2013-09-27,58.6207
2013-09-30,-23.913
2013-10-01,0.0
2013-10-02,8.5714
2013-10-03,0.0
2013-10-04,0.0
2013-10-07,0.0
2013-10-08,-15.7895
2013-10-09,0.0
2013-10-10,34.375
2013-10-11,-20.9302
2013-10-14,0.0
2013-10-16,-11.7647
2013-10-17,0.0
2013-10-18,16.6667
2013-10-21,0.0
2013-10-22,-8.5714
2013-10-23,9.375
2013-10-24,-8.5714
2013-10-25,6.25
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,2.9412000000000003
2013-10-31,-2.8571
2013-11-01,0.0
2013-11-04,-5.8824
2013-11-05,25.0
2013-11-06,0.0
2013-11-07,-5.0
2013-11-08,10.526299999999999
2013-11-11,-4.7619
2013-11-13,-15.0
2013-11-14,-11.7647
2013-11-15,0.0
2013-11-18,0.0
2013-11-20,-13.3333
2013-11-21,-7.6923
2013-11-22,8.3333
2013-11-25,-7.6923
2013-11-26,0.0
2013-11-27,8.3333
2013-11-29,3.8462
2013-12-02,-11.1111
2013-12-03,-8.3333
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,31.8182
2013-12-09,-10.3448
2013-12-10,0.0
2013-12-11,-26.9231
2013-12-12,36.8421
2013-12-13,-19.2308
2013-12-16,0.0
2013-12-17,14.2857
2013-12-18,0.0
2013-12-19,-8.3333
2013-12-20,0.0
2013-12-23,9.0909
2013-12-24,-12.5
2013-12-26,0.0
2013-12-27,-9.5238
2013-12-30,15.7895
2013-12-31,0.0
2014-01-03,18.1818
2014-01-06,0.0
2014-01-07,-7.6923
2014-01-08,0.0
2014-01-09,8.3333
2014-01-10,-7.6923
2014-01-13,-12.5
2014-01-14,0.0
2014-01-15,-9.5238
2014-01-16,15.7895
2014-01-21,0.0
2014-01-22,22.7273
2014-01-23,0.0
2014-01-24,0.0
2014-01-27,0.0
2014-01-28,0.0
2014-01-29,7.4074
2014-01-31,20.6897
2014-02-03,-8.5714
2014-02-05,-15.625
2014-02-06,18.5185
2014-02-07,18.75
2014-02-10,0.0
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,26.3158
2014-02-14,29.1667
2014-02-18,-19.3548
2014-02-19,0.0
2014-02-20,-10.0
2014-02-21,11.1111
2014-02-24,-10.0
2014-02-25,6.6667
2014-02-26,0.0
2014-02-27,16.6667
2014-02-28,-5.3571
2014-03-03,-33.9623
2014-03-04,37.1429
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,6.25
2014-03-10,-9.8039
2014-03-11,0.0
2014-03-12,0.0
2014-03-14,0.0
2014-03-18,0.0
2014-03-20,4.3478
2014-03-21,16.6667
2014-03-24,-3.5714
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,-1.8519
2014-03-31,0.0
2014-04-01,-3.7736
2014-04-02,0.0
2014-04-03,3.9215999999999998
2014-04-04,0.0
2014-04-07,-3.7736
2014-04-08,0.0
2014-04-09,15.6863
2014-04-10,-5.0847
2014-04-11,-5.3571
2014-04-14,1.8868
2014-04-15,0.0
2014-04-22,0.0
2014-04-24,3.7037
2014-04-28,-3.5714
2014-04-29,3.7037
2014-04-30,-5.3571
2014-05-01,0.0
2014-05-05,-3.7736
2014-05-06,0.0
2014-05-07,5.8824
2014-05-12,0.0
2014-05-13,-1.8519
2014-05-14,0.0
2014-05-15,1.8868
2014-05-16,0.0
2014-05-20,-1.8519
2014-05-22,0.0
2014-05-23,-9.434
2014-05-27,-4.1667
2014-05-28,0.0
2014-05-29,-2.1739
2014-05-30,2.2222
2014-06-03,-2.1739
2014-06-04,-15.5556
2014-06-05,-2.6316
2014-06-06,-21.6216
2014-06-09,3.4483
2014-06-11,-3.3333
2014-06-13,0.0
2014-06-16,-10.3448
2014-06-17,0.0
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,-15.3846
2014-06-25,0.0
2014-06-27,-4.5455
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,0.0
2014-07-03,0.0
2014-07-07,-23.8095
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,18.75
2014-07-11,-15.7895
2014-07-14,0.0
2014-07-16,12.5
2014-07-17,-11.1111
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,0.0
2014-07-25,12.5
2014-07-29,-11.1111
2014-07-31,0.0
2014-08-05,0.0
2014-08-06,0.0
2014-08-07,0.0
2014-08-08,12.5
2014-08-14,-11.1111
2014-08-15,0.0
2014-08-18,0.0
2014-08-20,0.0
2014-08-21,-12.5
2014-08-25,14.2857
2014-08-26,-12.5
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-05,-7.1429
2014-09-09,0.0
2014-09-11,-15.3846
2014-09-12,0.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-22,0.0
2014-09-29,-27.2727
2014-09-30,0.0
2014-10-01,0.0
2014-10-09,0.0
2014-10-13,0.0
2014-10-14,0.0
2014-10-15,0.0
2014-10-17,0.0
2014-10-20,0.0
2014-10-21,25.0
2014-10-22,0.0
2014-10-23,-50.0
2014-10-24,0.0
2014-10-27,0.0
2014-10-28,0.0
2014-10-29,-40.0
2014-10-30,0.0
2014-10-31,0.0
2014-11-03,0.0
2014-11-04,0.0
2014-11-05,0.0
2014-11-06,0.0
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,0.0
2014-11-18,-33.3333
2014-11-19,300.0
2014-11-20,-25.0
2014-11-21,0.0
2014-11-24,0.0
2014-11-25,-16.6667
2014-11-26,-40.0
2014-11-28,100.0
2014-12-01,-50.0
2014-12-02,0.0
2014-12-03,66.6667
2014-12-04,0.0
2014-12-05,0.0
2014-12-08,-40.0
2014-12-09,0.0
2014-12-10,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,-33.3333
2014-12-16,0.0
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-05,0.0
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,0.0
2015-01-09,0.0
2015-01-12,0.0
2015-01-14,0.0
2015-01-15,0.0
2015-01-20,0.0
2015-01-22,0.0
2015-01-23,0.0
2015-01-26,0.0
2015-01-27,0.0
2015-01-28,0.0
2015-01-30,50.0
2015-02-02,-33.3333
2015-02-05,50.0
2015-02-06,166.6667
2015-02-09,0.0
2015-02-10,-25.0
2015-02-11,83.3333
2015-02-12,0.0
2015-02-13,-9.0909
2015-02-17,0.0
2015-02-18,-50.0
2015-02-19,0.0
2015-02-20,-40.0
2015-02-23,0.0
2015-02-24,0.0
2015-02-26,0.0
2015-03-02,100.0
2015-03-03,-16.6667
2015-03-04,-60.0
2015-03-05,50.0
2015-03-06,0.0
2015-03-09,0.0
2015-03-10,-33.3333
2015-03-11,0.0
2015-03-12,0.0
2015-03-13,50.0
2015-03-16,333.3333
2015-03-17,38.4615
2015-03-18,-22.2222
2015-03-19,28.5714
2015-03-20,-22.2222
2015-03-23,-7.1429
2015-03-24,-53.8462
2015-03-25,0.0
2015-03-26,0.0
2015-03-27,-16.6667
2015-03-30,20.0
2015-03-31,-16.6667
2015-04-01,160.0
2015-04-02,-15.3846
2015-04-06,0.0
2015-04-07,0.0
2015-04-08,63.6364
2015-04-09,-11.1111
2015-04-10,0.0
2015-04-13,0.0
2015-04-14,18.75
2015-04-15,0.0
2015-04-16,-15.7895
2015-04-17,-12.5
2015-04-20,-21.4286
2015-04-21,18.1818
2015-04-22,0.0
2015-04-23,-15.3846
2015-04-24,0.0
2015-04-27,0.0
2015-04-28,18.1818
2015-04-29,0.0
2015-04-30,-15.3846
2015-05-01,0.0
2015-05-04,-18.1818
2015-05-05,-11.1111
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,0.0
2015-05-11,0.0
2015-05-12,-25.0
2015-05-13,0.0
2015-05-14,0.0
2015-05-15,33.3333
2015-05-18,-25.0
2015-05-19,33.3333
2015-05-20,0.0
2015-05-21,25.0
2015-05-22,-20.0
2015-05-26,-37.5
2015-05-27,20.0
2015-05-28,-16.6667
2015-05-29,0.0
2015-06-01,-40.0
2015-06-02,66.6667
2015-06-03,0.0
2015-06-04,0.0
2015-06-05,0.0
2015-06-08,-40.0
2015-06-09,66.6667
2015-06-10,-40.0
2015-06-11,66.6667
2015-06-12,0.0
2015-06-15,20.0
2015-06-16,-16.6667
2015-06-17,-60.0
2015-06-18,0.0
2015-06-19,50.0
2015-06-22,-33.3333
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,0.0
2015-06-26,0.0
2015-06-29,50.0
2015-06-30,-33.3333
2015-07-01,0.0
2015-07-02,0.0
2015-07-06,0.0
2015-07-07,0.0
2015-07-09,0.0
2015-07-10,0.0
2015-07-13,0.0
2015-07-16,0.0
2015-07-20,0.0
2015-07-24,0.0
2015-07-27,0.0
2015-07-28,0.0
2015-07-29,0.0
2015-07-31,0.0
2015-08-04,0.0
2015-08-06,0.0
2015-08-07,0.0
2015-08-18,0.0
2015-08-20,0.0
2015-08-28,-50.0
2015-08-31,100.0
2015-09-01,700.0
2015-09-03,-87.5
2015-09-04,0.0
2015-09-08,0.0
2015-09-09,0.0
2015-09-10,0.0
2015-09-11,0.0
2015-09-15,0.0
2015-09-16,0.0
2015-09-17,0.0
2015-09-18,0.0
2015-09-21,0.0
2015-09-25,0.0
2015-09-28,0.0
2015-10-02,0.0
2015-10-08,0.0
2015-10-12,0.0
2015-10-13,0.0
2015-10-14,0.0
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-22,0.0
2015-10-23,0.0
2015-10-26,0.0
2015-10-27,0.0
2015-10-28,0.0
2015-10-29,0.0
2015-10-30,0.0
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,50.0
2015-11-06,100.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-11,-16.6667
2015-11-12,0.0
2015-11-13,-40.0
2015-11-16,0.0
2015-11-17,0.0
2015-11-18,0.0
2015-11-19,-33.3333
2015-11-20,150.0
2015-11-23,-40.0
2015-11-24,0.0
2015-11-25,66.6667
2015-11-27,0.0
2015-11-30,0.0
2015-12-01,-40.0
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,0.0
2015-12-07,0.0
2015-12-08,66.6667
2015-12-09,-60.0
2015-12-10,0.0
2015-12-11,50.0
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,100.0
2015-12-17,-16.6667
2015-12-18,0.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-23,-40.0
2015-12-24,0.0
2015-12-28,0.0
2015-12-29,0.0
2015-12-30,66.6667
2015-12-31,-20.0
2016-01-04,-25.0
2016-01-05,0.0
2016-01-06,0.0
2016-01-07,0.0
2016-01-08,0.0
2016-01-11,0.0
2016-01-12,0.0
2016-01-14,66.6667
2016-01-15,-40.0
2016-01-19,66.6667
2016-01-20,0.0
2016-01-21,0.0
2016-01-22,-20.0
2016-01-26,25.0
2016-01-27,-40.0
2016-01-28,0.0
2016-01-29,66.6667
2016-02-01,-40.0
2016-02-02,0.0
2016-02-04,0.0
2016-02-05,0.0
2016-02-08,0.0
2016-02-09,66.6667
2016-02-10,-40.0
2016-02-11,0.0
2016-02-12,0.0
2016-02-16,66.6667
2016-02-17,-40.0
2016-02-18,66.6667
2016-02-19,-40.0
2016-02-22,100.0
2016-02-23,-16.6667
2016-02-24,60.0
2016-02-25,25.0
2016-02-26,-20.0
2016-02-29,25.0
2016-03-01,-20.0
2016-03-02,25.0
2016-03-03,-20.0
2016-03-04,0.0
2016-03-07,0.0
2016-03-08,-12.5
2016-03-09,-14.2857
2016-03-10,33.3333
2016-03-11,0.0
2016-03-14,0.0
2016-03-15,-25.0
2016-03-16,0.0
2016-03-17,16.6667
2016-03-18,14.2857
2016-03-21,0.0
2016-03-22,-25.0
2016-03-23,0.0
2016-03-24,33.3333
2016-03-28,0.0
2016-03-29,0.0
2016-03-30,0.0
2016-03-31,0.0
2016-04-01,0.0
2016-04-04,25.0
2016-04-05,-20.0
2016-04-06,12.5
2016-04-07,11.1111
2016-04-08,0.0
2016-04-11,0.0
2016-04-12,-20.0
2016-04-13,0.0
2016-04-14,25.0
2016-04-15,-20.0
2016-04-18,25.0
2016-04-19,10.0
2016-04-20,-9.0909
2016-04-21,30.0
2016-04-22,-15.3846
2016-04-25,18.1818
2016-04-26,0.0
2016-04-27,7.6923
2016-04-28,-7.1429
2016-04-29,7.6923
2016-05-02,-7.1429
2016-05-03,0.0
2016-05-04,-15.3846
2016-05-05,18.1818
2016-05-06,-7.6923
2016-05-09,8.3333
2016-05-10,-15.3846
2016-05-11,0.0
2016-05-12,18.1818
2016-05-13,-15.3846
2016-05-16,9.0909
2016-05-17,-8.3333
2016-05-18,18.1818
2016-05-19,-15.3846
2016-05-20,27.2727
2016-05-23,-7.1429
2016-05-24,7.6923
2016-05-25,-7.1429
2016-05-26,23.0769
2016-05-27,-12.5
2016-05-31,14.2857
2016-06-01,0.0
2016-06-02,6.25
2016-06-03,5.8824
2016-06-06,5.5556
2016-06-07,-26.3158
2016-06-08,14.2857
2016-06-09,0.0
2016-06-10,-12.5
2016-06-13,0.0
2016-06-14,14.2857
2016-06-15,-12.5
2016-06-16,0.0
2016-06-17,14.2857
2016-06-20,-12.5
2016-06-21,-7.1429
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,0.0
2016-06-27,-23.0769
2016-06-28,0.0
2016-06-29,10.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-05,18.1818
2016-07-06,-15.3846
2016-07-07,0.0
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,-18.1818
2016-07-14,22.2222
2016-07-15,0.0
2016-07-18,0.0
2016-07-19,-9.0909
2016-07-20,-20.0
2016-07-21,37.5
2016-07-22,-9.0909
2016-07-25,0.0
2016-07-26,10.0
2016-07-27,0.0
2016-07-28,-9.0909
2016-07-29,0.0
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,-20.0
2016-08-04,0.0
2016-08-05,-25.0
2016-08-08,33.3333
2016-08-09,0.0
2016-08-10,-25.0
2016-08-11,-16.6667
2016-08-12,20.0
2016-08-15,-16.6667
2016-08-16,0.0
2016-08-17,20.0
2016-08-18,-16.6667
2016-08-19,0.0
2016-08-22,20.0
2016-08-23,0.0
2016-08-24,33.3333
2016-08-25,-25.0
2016-08-26,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,-16.6667
2016-09-01,0.0
2016-09-02,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,-40.0
2016-09-12,66.6667
2016-09-13,0.0
2016-09-14,-40.0
2016-09-15,66.6667
2016-09-16,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,-36.0
2016-09-22,56.25
2016-09-23,0.0
2016-09-26,-40.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-03,54.6667
2016-10-04,7.7586
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,0.0
2016-10-10,-40.0
