ticker,YTEN US Equity
2007-04-04,-1.3372
2007-04-05,-0.825
2007-04-09,2.0202
2007-04-10,0.8736
2007-04-11,0.3464
2007-04-12,-2.1864
2007-04-13,1.0588
2007-04-16,3.3178
2007-04-17,-0.2817
2007-04-18,-2.0339
2007-04-19,0.0
2007-04-20,3.7486
2007-04-23,15.0639
2007-04-24,6.57
2007-04-25,12.9646
2007-04-26,-3.2504
2007-04-27,11.9453
2007-04-30,-7.299
2007-05-01,-4.7562
2007-05-02,2.2241
2007-05-03,-1.642
2007-05-04,11.3105
2007-05-07,-4.1995000000000005
2007-05-08,-0.5871
2007-05-09,2.5197000000000003
2007-05-10,-2.4194
2007-05-11,-1.2987
2007-05-14,-0.0797
2007-05-15,-2.7534
2007-05-16,1.9696
2007-05-17,-3.4608
2007-05-18,0.6253
2007-05-21,2.3198
2007-05-22,2.5506
2007-05-23,1.895
2007-05-24,-3.2546
2007-05-25,-3.6043
2007-05-29,-8.8907
2007-05-30,-0.9576
2007-05-31,6.1234
2007-06-01,-2.82
2007-06-04,-1.0268
2007-06-05,1.3081
2007-06-06,-0.8014
2007-06-07,-1.8851
2007-06-08,-0.9607
2007-06-11,-2.6328
2007-06-12,-1.0436
2007-06-13,4.7939
2007-06-14,0.5947
2007-06-15,0.2274
2007-06-18,-4.4465
2007-06-19,2.0418
2007-06-20,1.4425
2007-06-21,4.1743
2007-06-22,-0.3523
2007-06-25,-1.1047
2007-06-26,4.2002
2007-06-27,1.7153
2007-06-28,1.3069
2007-06-29,4.1615
2007-07-02,-0.1199
2007-07-03,0.24
2007-07-05,-0.2394
2007-07-06,7.5600000000000005
2007-07-09,-2.3801
2007-07-10,-3.3143000000000002
2007-07-11,0.1182
2007-07-12,0.0787
2007-07-13,1.337
2007-07-16,-5.161
2007-07-17,-0.3273
2007-07-18,-0.6158
2007-07-19,2.8501
2007-07-20,-2.4497999999999998
2007-07-23,0.3294
2007-07-24,-8.4535
2007-07-25,-3.5404999999999998
2007-07-26,0.4647
2007-07-27,-0.7863
2007-07-30,-2.3776
2007-07-31,5.0143
2007-08-01,-3.3652
2007-08-02,1.6471
2007-08-03,-7.5463000000000005
2007-08-06,9.8147
2007-08-07,11.6279
2007-08-08,7.7206
2007-08-09,0.7964
2007-08-10,-8.3893
2007-08-13,-9.8978
2007-08-14,-0.6381
2007-08-15,0.0
2007-08-16,7.8899
2007-08-17,0.8929
2007-08-20,-3.0341
2007-08-21,1.4776
2007-08-22,-1.4561
2007-08-23,-2.2164
2007-08-24,2.5778
2007-08-27,-3.9428
2007-08-28,-4.2851
2007-08-29,1.5551
2007-08-30,5.1508
2007-08-31,-1.8094000000000001
2007-09-04,2.0674
2007-09-05,-4.0511
2007-09-06,4.9564
2007-09-07,-3.8916
2007-09-10,-2.4112999999999998
2007-09-11,1.7715999999999998
2007-09-12,-3.2066
2007-09-13,-2.2717
2007-09-14,2.9539999999999997
2007-09-17,4.4214
2007-09-18,5.6306
2007-09-19,2.2175
2007-09-20,-1.7522
2007-09-21,3.4395
2007-09-24,0.0
2007-09-25,0.0
2007-09-26,-2.0936
2007-09-27,3.3962
2007-09-28,-1.6221
2007-10-01,-1.8549
2007-10-02,0.504
2007-10-03,-2.4655
2007-10-04,2.4422
2007-10-05,-1.0456
2007-10-08,-3.3811999999999998
2007-10-09,-0.0875
2007-10-10,-1.3135
2007-10-11,-0.5324
2007-10-12,21.008
2007-10-15,-3.5754
2007-10-16,1.3761
2007-10-17,-2.3379
2007-10-18,-0.5405
2007-10-19,-4.8913
2007-10-22,4.8571
2007-10-23,2.4912
2007-10-24,-1.899
2007-10-25,0.1549
2007-10-26,0.6571
2007-10-29,8.9862
2007-10-30,-0.74
2007-10-31,2.5559
2007-11-01,-3.6691000000000003
2007-11-02,0.0
2007-11-05,-3.3058
2007-11-06,-4.1992
2007-11-07,-4.0729
2007-11-08,-0.647
2007-11-09,2.5234
2007-11-12,-6.312
2007-11-13,3.8136
2007-11-14,-0.7755
2007-11-15,-1.1929
2007-11-16,2.2481
2007-11-19,-8.7134
2007-11-20,-5.174
2007-11-21,0.047
2007-11-23,1.7866
2007-11-26,2.6790000000000003
2007-11-27,-3.1939
2007-11-28,-0.1394
2007-11-29,-0.2327
2007-11-30,0.3731
2007-12-03,-3.7639
2007-12-04,0.9174
2007-12-05,0.622
2007-12-06,1.3314
2007-12-07,0.8916
2007-12-10,-2.9302
2007-12-11,-4.7916
2007-12-12,-6.7438
2007-12-13,9.0664
2007-12-14,-1.0391
2007-12-17,-5.0
2007-12-18,-1.1053
2007-12-19,4.1511
2007-12-20,3.4747
2007-12-21,7.8519
2007-12-24,1.1447
2007-12-26,1.6297000000000001
2007-12-27,2.6726
2007-12-28,-2.82
2007-12-31,6.25
2008-01-02,-0.1681
2008-01-03,0.2946
2008-01-04,-9.5678
2008-01-07,0.6032
2008-01-08,-5.1199
2008-01-09,2.0904
2008-01-10,3.1429
2008-01-11,-3.0933
2008-01-14,-4.7642
2008-01-15,-6.3032
2008-01-16,-2.456
2008-01-17,-1.5326
2008-01-18,-2.557
2008-01-22,-2.567
2008-01-23,4.1569
2008-01-24,-3.0916
2008-01-25,5.1044
2008-01-28,3.6424
2008-01-29,-0.1065
2008-01-30,0.6397
2008-01-31,-3.4428
2008-02-01,-4.0592
2008-02-04,0.0572
2008-02-05,-1.8857
2008-02-06,1.3395000000000001
2008-02-07,-3.1034
2008-02-08,2.5504
2008-02-11,-4.3956
2008-02-12,-0.1815
2008-02-13,13.8788
2008-02-14,1.0112
2008-02-15,-1.7387000000000001
2008-02-19,-3.0563
2008-02-20,-1.8805
2008-02-21,-0.6764
2008-02-22,-3.235
2008-02-25,-0.4692
2008-02-26,2.1214
2008-02-27,-0.8078
2008-02-28,-2.8505000000000003
2008-02-29,-3.5928
2008-03-03,-5.6522
2008-03-04,-1.3167
2008-03-05,0.0667
2008-03-06,2.2667
2008-03-07,-7.6923
2008-03-10,-12.6412
2008-03-11,1.2934999999999999
2008-03-12,7.5818
2008-03-13,-3.5608
2008-03-14,-5.0769
2008-03-17,-18.3144
2008-03-18,-1.1905000000000001
2008-03-19,4.9197
2008-03-20,2.1053
2008-03-24,9.4658
2008-03-25,8.475999999999999
2008-03-26,-3.7096
2008-03-27,-2.541
2008-03-28,-4.878
2008-03-31,-3.183
2008-04-01,0.274
2008-04-02,2.459
2008-04-03,7.5556
2008-04-04,-1.0744
2008-04-07,-0.6683
2008-04-08,-1.1775
2008-04-09,-5.1915
2008-04-10,0.3591
2008-04-11,-1.1628
2008-04-14,-0.8145
2008-04-15,-4.2883
2008-04-16,5.1478
2008-04-17,3.0825
2008-04-18,7.3879
2008-04-21,-1.638
2008-04-22,-3.2473
2008-04-23,-5.3356
2008-04-24,2.9091
2008-04-25,-0.1767
2008-04-28,7.6106
2008-04-29,-9.0461
2008-04-30,-0.4521
2008-05-01,0.8174
2008-05-02,-4.3243
2008-05-05,3.7664999999999997
2008-05-06,-0.4537
2008-05-07,-4.0109
2008-05-08,-0.2849
2008-05-09,0.0952
2008-05-12,5.6137
2008-05-13,-6.7568
2008-05-14,-1.7391
2008-05-15,5.4081
2008-05-16,3.6381
2008-05-19,2.2502
2008-05-20,1.5845
2008-05-21,-1.3865
2008-05-22,-0.6151
2008-05-23,-3.8019
2008-05-27,1.8382
2008-05-28,-4.1516
2008-05-29,3.1073
2008-05-30,2.4657999999999998
2008-06-02,-1.6934
2008-06-03,-0.544
2008-06-04,4.649
2008-06-05,15.2439
2008-06-06,-6.6515
2008-06-09,-3.2389
2008-06-10,-3.5145999999999997
2008-06-11,2.3417
2008-06-12,0.678
2008-06-13,1.5152
2008-06-16,-6.7164
2008-06-17,-1.7778
2008-06-18,-1.7195
2008-06-19,-4.2357
2008-06-20,5.7692
2008-06-23,3.8182
2008-06-24,-6.5674
2008-06-25,-3.6551
2008-06-26,-1.3618999999999999
2008-06-27,-0.4931
2008-06-30,-2.8741
2008-07-01,2.8571
2008-07-02,-2.0833
2008-07-03,-1.5198
2008-07-07,-11.0082
2008-07-08,18.3815
2008-07-09,-8.6914
2008-07-10,11.4439
2008-07-11,7.8695
2008-07-14,-3.4698
2008-07-15,3.318
2008-07-16,7.0473
2008-07-17,2.0833
2008-07-18,-2.6122
2008-07-21,0.5029
2008-07-22,6.9224
2008-07-23,0.156
2008-07-24,-5.2181
2008-07-25,9.696
2008-07-28,-5.6929
2008-07-29,-2.7800000000000002
2008-07-30,2.3693
2008-07-31,-0.1596
2008-08-01,-4.1567
2008-08-04,-5.8382
2008-08-05,0.0886
2008-08-06,0.7965
2008-08-07,1.6681
2008-08-08,4.4041
2008-08-11,1.4061
2008-08-12,1.876
2008-08-13,6.8855
2008-08-14,0.5993
2008-08-15,-2.6806
2008-08-18,-8.1867
2008-08-19,-4.4167
2008-08-20,-3.2258
2008-08-21,-3.6936999999999998
2008-08-22,4.3966
2008-08-25,-7.7957
2008-08-26,2.2352
2008-08-27,2.5665
2008-08-28,6.8582
2008-08-29,0.0
2008-09-02,-3.6427
2008-09-03,-3.6004
2008-09-04,-7.0962
2008-09-05,-0.201
2008-09-08,1.5106000000000002
2008-09-09,-7.2421
2008-09-10,2.246
2008-09-11,1.1506
2008-09-12,-2.0683
2008-09-15,-0.8448
2008-09-16,2.0234
2008-09-17,-3.9666
2008-09-18,11.5217
2008-09-19,16.3743
2008-09-22,-6.0302
2008-09-23,-0.4456
2008-09-24,-1.3429
2008-09-25,0.2722
2008-09-26,7.1493
2008-09-29,-9.6284
2008-09-30,1.6822
2008-10-01,-1.2868
2008-10-02,-5.7728
2008-10-03,1.8775
2008-10-06,-10.6693
2008-10-07,-11.5092
2008-10-08,-1.227
2008-10-09,-12.1739
2008-10-10,24.1867
2008-10-13,10.0228
2008-10-14,-5.6936
2008-10-15,-2.5247
2008-10-16,2.8153
2008-10-17,-1.2048
2008-10-20,5.6541
2008-10-21,-4.3022
2008-10-22,0.4386
2008-10-23,3.0568
2008-10-24,-14.8305
2008-10-27,-11.0697
2008-10-28,9.7902
2008-10-29,1.5287
2008-10-30,10.9159
2008-10-31,5.9955
2008-11-03,-1.2807
2008-11-04,-4.8649000000000004
2008-11-05,-3.9773
2008-11-06,3.787
2008-11-07,-0.114
2008-11-10,-0.5708
2008-11-11,-3.3295
2008-11-12,-15.0831
2008-11-13,15.2448
2008-11-14,-8.6165
2008-11-17,0.9296
2008-11-18,-5.2632
2008-11-19,-10.1389
2008-11-20,-9.7372
2008-11-21,-0.5137
2008-11-24,8.2616
2008-11-25,6.2003
2008-11-26,5.8383
2008-11-28,-1.1315
2008-12-01,-14.1631
2008-12-02,-3.3333
2008-12-03,14.3103
2008-12-04,-9.0498
2008-12-05,10.1161
2008-12-08,14.759
2008-12-09,-4.8556
2008-12-10,4.5517
2008-12-11,-8.971
2008-12-12,10.1449
2008-12-15,-6.8421
2008-12-16,14.1243
2008-12-17,10.2723
2008-12-18,3.0303
2008-12-19,-6.427
2008-12-22,-0.2328
2008-12-23,15.986
2008-12-24,-1.5091
2008-12-26,6.1287
2008-12-29,4.2348
2008-12-30,12.5577
2008-12-31,4.3478
2009-01-02,-2.673
2009-01-05,-6.2197
2009-01-06,1.8088
2009-01-07,-4.4839
2009-01-08,5.2259
2009-01-09,-9.8485
2009-01-12,2.0542
2009-01-13,-3.5682
2009-01-14,-4.8387
2009-01-15,0.8973
2009-01-16,-0.6917
2009-01-20,-14.1294
2009-01-21,6.7207
2009-01-22,-2.063
2009-01-23,-3.5477
2009-01-26,-0.1149
2009-01-27,3.2221
2009-01-28,6.243
2009-01-29,-8.3945
2009-01-30,-3.3219
2009-02-02,11.3744
2009-02-03,-0.5319
2009-02-04,-0.2139
2009-02-05,5.7878
2009-02-06,-0.2026
2009-02-09,-12.4873
2009-02-10,-1.2761
2009-02-11,0.47
2009-02-12,3.3918
2009-02-13,-1.9231
2009-02-17,-7.2664
2009-02-18,-1.1194
2009-02-19,-4.5283
2009-02-20,-5.2701
2009-02-23,0.0
2009-02-24,4.8679
2009-02-25,-8.3554
2009-02-26,-6.3676
2009-02-27,-9.2736
2009-03-02,-3.9182
2009-03-03,3.9007
2009-03-04,3.9249
2009-03-05,-11.6585
2009-03-06,14.8699
2009-03-09,-12.6214
2009-03-10,17.2222
2009-03-11,-0.316
2009-03-12,5.0713
2009-03-13,4.5249
2009-03-16,-12.2655
2009-03-17,12.8289
2009-03-18,3.4985
2009-03-19,-4.6479
2009-03-20,-4.8744
2009-03-23,14.2857
2009-03-24,-9.3207
2009-03-25,7.8812999999999995
2009-03-26,8.4722
2009-03-27,-8.4507
2009-03-30,-3.7762000000000002
2009-03-31,-0.8721
2009-04-01,6.8915
2009-04-02,2.1948
2009-04-03,0.0
2009-04-06,0.2685
2009-04-07,0.6693
2009-04-08,6.25
2009-04-09,0.0
2009-04-13,-1.7522
2009-04-14,-4.9681999999999995
2009-04-15,1.6086
2009-04-16,2.2427
2009-04-17,-1.6774
2009-04-20,-10.2362
2009-04-21,7.4561
2009-04-22,-0.9524
2009-04-23,-6.7308
2009-04-24,4.271
2009-04-27,-1.5537
2009-04-28,-5.7389
2009-04-29,10.0457
2009-04-30,9.2669
2009-05-01,-6.0759
2009-05-04,7.2776
2009-05-05,-1.1307
2009-05-06,-3.0496
2009-05-07,-0.1311
2009-05-08,1.5748
2009-05-11,-1.6796
2009-05-12,-4.4678
2009-05-13,-4.2641
2009-05-14,1.8678
2009-05-15,-2.5388
2009-05-18,4.0521
2009-05-19,-6.1196
2009-05-20,2.2222
2009-05-21,-4.7826
2009-05-22,-1.8265
2009-05-26,6.5116
2009-05-27,-4.0757
2009-05-28,5.1593
2009-05-29,1.5873
2009-06-01,1.4205
2009-06-02,5.3221
2009-06-03,-3.8564
2009-06-04,1.1065
2009-06-05,0.1368
2009-06-08,-0.9563
2009-06-09,-1.6552
2009-06-10,-0.9818
2009-06-11,-2.1246
2009-06-12,1.1577
2009-06-15,-8.2976
2009-06-16,2.0281
2009-06-17,-0.3058
2009-06-18,12.7301
2009-06-19,7.3469
2009-06-22,-9.7592
2009-06-23,6.3202
2009-06-24,-0.5284
2009-06-25,13.6786
2009-06-26,-5.3738
2009-06-29,-1.358
2009-06-30,2.8786
2009-07-01,-4.3796
2009-07-02,-4.1985
2009-07-06,3.5857
2009-07-07,-2.0513
2009-07-08,-0.9162
2009-07-09,-1.9815
2009-07-10,-3.6388
2009-07-13,0.5594
2009-07-14,0.9736
2009-07-15,-0.8264
2009-07-16,2.5
2009-07-17,0.6775
2009-07-20,-1.4805
2009-07-21,-2.0492
2009-07-22,-2.0921
2009-07-23,14.5299
2009-07-24,9.3284
2009-07-27,-4.5506
2009-07-28,-1.0727
2009-07-29,-0.6024
2009-07-30,12.8485
2009-07-31,-0.5371
2009-08-03,12.743
2009-08-04,7.0881
2009-08-05,-1.6099999999999999
2009-08-06,-2.4545
2009-08-07,5.219
2009-08-10,-4.4287
2009-08-11,-5.2827
2009-08-12,-0.7828
2009-08-13,3.1558
2009-08-14,-4.0153
2009-08-17,-2.5896
2009-08-18,2.6585
2009-08-19,5.5777
2009-08-20,0.6604
2009-08-21,-1.2184
2009-08-24,1.1385
2009-08-25,1.6886
2009-08-26,1.107
2009-08-27,-2.1898
2009-08-28,-3.8246
2009-08-31,-5.9166
2009-09-01,1.134
2009-09-02,2.1407
2009-09-03,3.6926
2009-09-04,1.5399
2009-09-08,2.0853
2009-09-09,6.4067
2009-09-10,0.4363
2009-09-11,-0.6082
2009-09-14,-2.0979
2009-09-15,-1.9643000000000002
2009-09-16,-1.5483
2009-09-17,0.4625
2009-09-18,-1.2891
2009-09-21,-2.9851
2009-09-22,4.6154
2009-09-23,-1.1029
2009-09-24,-2.2305
2009-09-25,-1.2357
2009-09-28,-0.0962
2009-09-29,-1.1561
2009-09-30,0.1949
2009-10-01,-4.8638
2009-10-02,6.4417
2009-10-05,2.0173
2009-10-06,7.0621
2009-10-07,-1.4952
2009-10-08,1.6964000000000001
2009-10-09,3.0729
2009-10-12,5.8773
2009-10-13,-2.3331
2009-10-14,4.3657
2009-10-15,2.6835
2009-10-16,1.3836
2009-10-19,-3.1084
2009-10-20,-3.0516
2009-10-21,1.2913999999999999
2009-10-22,1.9123999999999999
2009-10-23,-2.0328
2009-10-26,-4.7885
2009-10-27,-0.6706
2009-10-28,-8.9451
2009-10-29,11.3994
2009-10-30,-15.6406
2009-11-02,4.2406
2009-11-03,-1.4191
2009-11-04,-4.9904
2009-11-05,2.0202
2009-11-06,0.7921
2009-11-09,-0.1965
2009-11-10,-2.8543
2009-11-11,0.0
2009-11-12,-1.2158
2009-11-13,2.5641
2009-11-16,2.4
2009-11-17,3.6132999999999997
2009-11-18,-3.8643
2009-11-19,-1.5686
2009-11-20,4.0837
2009-11-23,5.8373
2009-11-24,0.9946
2009-11-25,1.3429
2009-11-27,-0.9717
2009-11-30,-0.3568
2009-12-01,3.1334
2009-12-02,4.5139
2009-12-03,-3.9867
2009-12-04,2.9412000000000003
2009-12-07,-2.1008
2009-12-08,-4.6352
2009-12-09,-3.6904
2009-12-10,-3.0841
2009-12-11,-2.2179
2009-12-14,10.8481
2009-12-15,-1.5125
2009-12-16,-3.6134
2009-12-17,-0.1874
2009-12-18,2.2535
2009-12-21,2.9385
2009-12-22,0.1784
2009-12-23,-0.3562
2009-12-24,-0.0894
2009-12-28,-0.1789
2009-12-29,-1.8817
2009-12-30,0.3653
2009-12-31,0.546
2010-01-04,5.4299
2010-01-05,0.7725
2010-01-06,0.0
2010-01-07,1.3629
2010-01-08,-2.605
2010-01-11,-3.5375
2010-01-12,-0.9839
2010-01-13,3.9747
2010-01-14,-0.4344
2010-01-15,-1.5707
2010-01-19,-1.3298
2010-01-20,1.0782
2010-01-21,-5.2444
2010-01-22,-3.6585
2010-01-25,3.1159
2010-01-26,-4.0604
2010-01-27,-0.5906
2010-01-28,-0.396
2010-01-29,-0.8946
2010-02-01,-3.6108000000000002
2010-02-02,2.7055
2010-02-03,-3.3435
2010-02-04,-5.6604
2010-02-05,8.3333
2010-02-08,-5.8462
2010-02-09,0.2179
2010-02-10,-1.413
2010-02-11,6.0639
2010-02-12,1.5593
2010-02-16,1.74
2010-02-17,7.9477
2010-02-18,-1.5843
2010-02-19,-4.2614
2010-02-22,-1.088
2010-02-23,0.1
2010-02-24,1.2987
2010-02-25,-2.3669000000000002
2010-02-26,-3.6364
2010-03-01,6.0797
2010-03-02,-3.3597
2010-03-03,4.499
2010-03-04,1.3699
2010-03-05,2.9923
2010-03-08,-2.9991
2010-03-09,2.7053000000000003
2010-03-10,2.8222
2010-03-11,13.6322
2010-03-12,-4.0258
2010-03-15,-0.9228
2010-03-16,0.508
2010-03-17,-1.5164
2010-03-18,0.0
2010-03-19,1.0265
2010-03-22,-2.2015000000000002
2010-03-23,2.0779
2010-03-24,-1.1874
2010-03-25,2.6609
2010-03-26,2.6756
2010-03-29,-0.2443
2010-03-30,3.9184
2010-03-31,-4.3205
2010-04-01,1.5598999999999998
2010-04-05,0.8892
2010-04-06,4.8878
2010-04-07,-1.6042999999999998
2010-04-08,-0.5435
2010-04-09,0.5464
2010-04-12,-1.7856999999999998
2010-04-13,-0.2372
2010-04-14,-0.2377
2010-04-15,3.4154
2010-04-16,-1.6129
2010-04-19,-3.1226
2010-04-20,1.6922000000000001
2010-04-21,3.2488
2010-04-22,10.6677
2010-04-23,-3.0513
2010-04-26,-5.4363
2010-04-27,-1.8911
2010-04-28,3.4695
2010-04-29,-4.769
2010-04-30,-2.6604
2010-05-03,0.0
2010-05-04,2.6527
2010-05-05,-2.3493
2010-05-06,-7.2975
2010-05-07,3.2872
2010-05-10,3.0151
2010-05-11,4.1463
2010-05-12,28.1811
2010-05-13,1.827
2010-05-14,-4.0072
2010-05-17,-4.2368
2010-05-18,-3.6435
2010-05-19,6.077
2010-05-20,-6.0471
2010-05-21,1.355
2010-05-24,-2.607
2010-05-25,2.4708
2010-05-26,-5.1574
2010-05-27,2.3305
2010-05-28,0.069
2010-06-01,-0.4828
2010-06-02,6.6528
2010-06-03,5.588
2010-06-04,-10.5846
2010-06-07,-3.3723
2010-06-08,-1.3533
2010-06-09,-3.6823
2010-06-10,4.3478
2010-06-11,4.7414
2010-06-14,2.4691
2010-06-15,2.9451
2010-06-16,-2.7958
2010-06-17,1.0702
2010-06-18,-0.9927
2010-06-21,-1.4706000000000001
2010-06-22,0.0678
2010-06-23,-0.8136
2010-06-24,2.529
2010-06-25,5.8
2010-06-28,1.2602
2010-06-29,-8.5874
2010-06-30,-2.5868
2010-07-01,2.8651
2010-07-02,-0.8832
2010-07-06,-3.9068
2010-07-07,2.4251
2010-07-08,3.7603999999999997
2010-07-09,1.0738
2010-07-12,-3.5193
2010-07-13,3.9229000000000003
2010-07-14,-1.2583
2010-07-15,7.2435
2010-07-16,-4.6279
2010-07-19,0.7213
2010-07-20,1.6276000000000002
2010-07-21,2.3062
2010-07-22,5.1346
2010-07-23,4.1691
2010-07-26,2.1727
2010-07-27,-2.742
2010-07-28,-5.1208
2010-07-29,-13.1595
2010-07-30,-1.3966
2010-08-02,-0.8499
2010-08-03,-1.3571
2010-08-04,1.0862
2010-08-05,-1.7908
2010-08-06,-1.6047
2010-08-09,5.189
2010-08-10,-3.0303
2010-08-11,-5.8866
2010-08-12,-1.1583
2010-08-13,-2.1094
2010-08-16,4.8683
2010-08-17,1.8265
2010-08-18,-0.8969
2010-08-19,-6.6365
2010-08-20,1.6963
2010-08-23,-3.6536999999999997
2010-08-24,-2.9678
2010-08-25,-1.4444
2010-08-26,-4.4828
2010-08-27,8.0325
2010-08-30,-6.6834
2010-08-31,1.3429
2010-09-01,3.8869
2010-09-02,-4.932
2010-09-03,2.6834
2010-09-07,-8.101
2010-09-08,2.9384
2010-09-09,-1.2891
2010-09-10,-2.0522
2010-09-13,4.1905
2010-09-14,-2.7422
2010-09-15,0.6579
2010-09-16,-0.4669
2010-09-17,-1.2195
2010-09-20,5.4036
2010-09-21,2.1714
2010-09-22,-4.4092
2010-09-23,-5.9963
2010-09-24,5.5937
2010-09-27,0.6506
2010-09-28,1.7544
2010-09-29,1.4519
2010-09-30,12.5224
2010-10-01,-3.2591
2010-10-04,-1.8077
2010-10-05,6.6946
2010-10-06,-1.6471
2010-10-07,2.1531000000000002
2010-10-08,4.6058
2010-10-11,-3.3582
2010-10-12,3.9382
2010-10-13,1.9316
2010-10-14,2.1866
2010-10-15,-1.8545
2010-10-18,2.689
2010-10-19,0.4246
2010-10-20,5.8492
2010-10-21,-3.5286
2010-10-22,2.4845
2010-10-25,-1.0774
2010-10-26,-0.7488
2010-10-27,-1.0974
2010-10-28,-1.387
2010-10-29,-1.8284
2010-11-01,-2.4355
2010-11-02,1.7988
2010-11-03,2.7768
2010-11-04,-0.1404
2010-11-05,-1.3352
2010-11-08,-1.9231
2010-11-09,-19.7531
2010-11-10,1.086
2010-11-11,-1.7905
2010-11-12,-4.1933
2010-11-15,-0.8563
2010-11-16,-0.4798
2010-11-17,-1.7358
2010-11-18,1.2758
2010-11-19,-1.7442
2010-11-22,4.3393
2010-11-23,-0.7561
2010-11-24,-0.8571
2010-11-26,-1.633
2010-11-29,-0.8789
2010-11-30,0.8867
2010-12-01,1.6602000000000001
2010-12-02,7.4928
2010-12-03,-2.7702999999999998
2010-12-06,1.011
2010-12-07,2.3658
2010-12-08,1.4222000000000001
2010-12-09,1.5776
2010-12-10,-0.604
2010-12-13,0.5208
2010-12-14,0.5181
2010-12-15,0.6014
2010-12-16,-4.1845
2010-12-17,1.2478
2010-12-20,-6.162
2010-12-21,-0.0938
2010-12-22,3.9436999999999998
2010-12-23,-2.3035
2010-12-27,2.1729
2010-12-28,2.1719
2010-12-29,-1.4172
2010-12-30,6.9182
2010-12-31,2.2689
2011-01-03,2.7116
2011-01-04,-9.52
2011-01-05,-3.0062
2011-01-06,-3.7375
2011-01-07,-0.2841
2011-01-10,-0.7597
2011-01-11,0.4785
2011-01-12,0.5714
2011-01-13,-3.5985
2011-01-14,0.9823
2011-01-18,-1.07
2011-01-19,-2.8515
2011-01-20,-5.1619
2011-01-21,-4.1622
2011-01-24,-2.784
2011-01-25,0.5727
2011-01-26,5.2392
2011-01-27,-1.2987
2011-01-28,-3.1798
2011-01-31,0.2265
2011-02-01,3.9548
2011-02-02,-3.4783
2011-02-03,0.7883
2011-02-04,-0.8939
2011-02-07,2.9312
2011-02-08,0.2191
2011-02-09,-0.3279
2011-02-10,-0.7675
2011-02-11,0.7735
2011-02-14,-1.3158
2011-02-15,0.0
2011-02-16,-1.1111
2011-02-17,0.3371
2011-02-18,-0.6719
2011-02-22,-4.1714
2011-02-23,-0.8235
2011-02-24,9.7272
2011-02-25,0.973
2011-02-28,-2.7837
2011-03-01,-0.8811
2011-03-02,2.0
2011-03-03,3.3769
2011-03-04,-0.6322
2011-03-07,-4.0297
2011-03-08,2.3757
2011-03-09,1.3492
2011-03-10,-6.7093
2011-03-11,-1.484
2011-03-14,-3.8239
2011-03-15,3.3735
2011-03-16,-1.9814
2011-03-17,-0.9512
2011-03-18,7.563
2011-03-21,2.4554
2011-03-22,-0.8715
2011-03-23,3.1868
2011-03-24,0.9585
2011-03-25,1.0549
2011-03-28,-1.6701000000000001
