ticker,LNDT US Equity
2010-08-12,2.459
2010-08-13,-0.16
2010-08-16,-7.0513
2010-08-17,2.5862
2010-08-18,0.5042
2010-08-19,-1.3378
2010-08-20,-0.1695
2010-08-23,-40.5772
2010-08-24,-5.2857
2010-08-25,4.3741
2010-08-26,-0.578
2010-08-27,3.1977
2010-08-30,-1.4085
2010-08-31,-2.2857
2010-09-01,-0.5848
2010-09-02,0.0
2010-09-03,-2.3529
2010-09-07,-5.1205
2010-09-08,1.5873
2010-09-09,-6.25
2010-09-10,35.0
2010-09-13,-1.7284000000000002
2010-09-14,0.0
2010-09-15,-1.7588
2010-09-16,-4.0921
2010-09-17,-12.0
2010-09-20,-1.5152
2010-09-21,0.0
2010-09-22,4.6154
2010-09-23,-4.4118
2010-09-24,7.6923
2010-09-27,5.7143
2010-09-28,0.0
2010-09-29,-10.8108
2010-09-30,6.0606
2010-10-01,4.2857
2010-10-04,-1.3699
2010-10-06,-9.7222
2010-10-08,-1.5385
2010-10-11,9.375
2010-10-12,-8.2857
2010-10-13,7.7882
2010-10-14,-0.8671
2010-10-18,0.5831
2010-10-19,0.0
2010-10-20,-0.2899
2010-10-21,0.2907
2010-10-22,0.0
2010-10-25,-4.3478
2010-10-26,1.5152
2010-10-27,1.7612
2010-10-28,5.0161
2010-10-29,0.5587
2010-11-01,-4.1667
2010-11-02,4.3478
2010-11-03,-1.3889
2010-11-04,1.4085
2010-11-05,0.5556
2010-11-08,1.6575
2010-11-09,1.9022000000000001
2010-11-10,2.1333
2010-11-11,0.5222
2010-11-12,-3.6364
2010-11-15,-0.2695
2010-11-16,-6.4865
2010-11-17,8.3815
2010-11-18,-6.6667
2010-11-19,2.8571
2010-11-22,-1.3889
2010-11-23,1.4085
2010-11-24,-2.7778
2010-11-29,4.0
2010-11-30,-2.4725
2010-12-01,-1.4085
2010-12-02,1.1429
2010-12-03,-0.565
2010-12-06,-0.5682
2010-12-07,0.5714
2010-12-09,0.8523
2010-12-10,3.9436999999999998
2010-12-13,8.1301
2010-12-14,-0.2506
2010-12-15,0.2513
2010-12-16,-2.5063
2010-12-17,0.2571
2010-12-20,-4.6154
2010-12-21,0.0
2010-12-22,0.0
2010-12-23,-4.0323
2010-12-27,0.0
2010-12-28,-0.5602
2010-12-29,0.8451
2010-12-30,7.5419
2010-12-31,0.0
2011-01-04,-6.4935
2011-01-07,-1.3889
2011-01-10,-0.8451
2011-01-11,-0.5682
2011-01-12,0.0
2011-01-13,2.8571
2011-01-14,-1.3889
2011-01-18,2.5352
2011-01-20,0.0
2011-01-21,0.0
2011-01-25,-3.2967
2011-01-26,1.9886
2011-01-27,8.6351
2011-01-28,-6.4103
2011-01-31,-3.8356
2011-02-01,2.5641
2011-02-02,4.1667
2011-02-03,-1.8667
2011-02-04,0.5435
2011-02-07,-1.8919000000000001
2011-02-08,-1.9284
2011-02-09,-0.2809
2011-02-10,-1.4085
2011-02-11,-1.4285999999999999
2011-02-14,1.4493
2011-02-15,-1.4285999999999999
2011-02-16,-2.3188
2011-02-17,-2.0772
2011-02-18,2.1212
2011-02-22,3.5366999999999997
2011-02-23,0.2866
2011-02-24,0.0232
2011-02-25,1.4285999999999999
2011-02-28,0.0
2011-03-01,-1.4085
2011-03-02,0.0
2011-03-03,-1.1429
2011-03-04,2.6012
2011-03-07,-6.1972
2011-03-08,0.6006
2011-03-09,-2.9851
2011-03-10,0.0
2011-03-11,0.3077
2011-03-14,-0.3067
2011-03-15,6.1538
2011-03-16,-12.7536
2011-03-17,-8.6379
2011-03-21,1.4545
2011-03-22,-17.5627
2011-03-23,8.6957
2011-03-24,12.0
2011-03-25,3.5714
2011-03-28,-5.1724
2011-03-29,5.4545
2011-03-30,-3.4483
2011-03-31,0.0
2011-04-01,-3.5714
2011-04-04,1.8519
2011-04-05,-2.9091
2011-04-06,-0.3745
2011-04-07,3.3835
2011-04-08,-27.6364
2011-04-11,18.0905
2011-04-12,-2.1277
2011-04-13,-3.9130000000000003
2011-04-14,0.4525
2011-04-15,16.2162
2011-04-18,-5.0388
2011-04-19,-2.0408
2011-04-20,4.1667
2011-04-21,-2.0
2011-04-25,1.6327
2011-04-26,-1.6064
2011-04-27,0.0
2011-04-28,-6.1224
2011-04-29,-2.1739
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,-3.1111
2011-05-05,0.4587
2011-05-06,-0.4566
2011-05-09,-8.2569
2011-05-10,2.5
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,-12.1951
2011-05-16,13.8889
2011-05-17,2.439
2011-05-18,-4.7619
2011-05-19,-2.0
2011-05-23,-2.0408
2011-05-24,4.1667
2011-05-25,0.0
2011-05-26,-10.0
2011-05-27,0.0
2011-05-31,1.1111
2011-06-01,-12.0879
2011-06-02,0.625
2011-06-06,-0.6211
2011-06-07,-3.125
2011-06-08,-3.2258
2011-06-09,-10.0
2011-06-10,0.0
2011-06-13,4.4444
2011-06-14,-2.8369
2011-06-15,2.1898
2011-06-16,-1.4285999999999999
2011-06-17,-5.7971
2011-06-20,3.8462
2011-06-21,0.0
2011-06-22,0.0
2011-06-23,20.0
2011-06-28,-11.7284
2011-06-29,36.3636
2011-06-30,53.3333
2011-07-01,-20.7358
2011-07-05,-0.8439
2011-07-06,-2.1277
2011-07-07,0.0
2011-07-08,0.0
2011-07-11,3.4783
2011-07-13,21.8487
2011-07-14,-1.7241
2011-07-15,-14.0351
2011-07-18,0.0
2011-07-19,0.0
2011-07-20,2.0408
2011-07-21,-2.0
2011-07-22,0.0
2011-07-26,-2.0408
2011-07-27,0.0
2011-07-28,0.0
2011-07-29,-2.0833
2011-08-01,2.1277
2011-08-02,2.0833
2011-08-04,-2.0408
2011-08-05,-2.0833
2011-08-08,-14.4681
2011-08-12,4.4776
2011-08-15,16.6667
2011-08-16,0.0
2011-08-17,-2.0408
2011-08-18,0.0
2011-08-23,-2.0833
2011-08-24,-6.383
2011-08-25,0.0
2011-08-26,-4.5455
2011-08-30,0.0
2011-08-31,4.7619
2011-09-06,0.0
2011-09-07,-4.5455
2011-09-08,4.7619
2011-09-12,0.0
2011-09-13,25.0
2011-09-14,-20.3636
2011-09-15,2.7397
2011-09-19,0.0
2011-09-20,-4.4444
2011-09-22,-2.3256
2011-09-27,-14.2857
2011-09-30,17.2222
2011-10-03,0.0
2011-10-04,1.8957000000000002
2011-10-05,30.2326
2011-10-06,-23.2143
2011-10-07,30.2326
2011-10-10,-23.2143
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,0.0
2011-10-14,0.0
2011-10-17,16.2791
2011-10-18,-14.0
2011-10-21,4.6512
2011-10-24,0.0
2011-10-25,0.0
2011-10-26,0.0
2011-10-27,-2.2222
2011-10-28,2.2727
2011-10-31,-2.2222
2011-11-01,0.0
2011-11-02,0.0
2011-11-03,0.0
2011-11-04,0.0
2011-11-07,0.0
2011-11-08,0.0
2011-11-09,0.0
2011-11-10,0.0
2011-11-11,0.0
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,-4.5455
2011-11-17,-4.7619
2011-11-18,0.0
2011-11-21,0.0
2011-11-22,0.0
2011-11-23,0.0
2011-11-25,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-07,5.0
2011-12-12,-4.7619
2011-12-13,0.0
2011-12-14,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-21,-15.0
2011-12-22,5.8824
2011-12-27,5.5556
2011-12-28,0.5263
2011-12-29,2.0942
2011-12-30,0.0
2012-01-03,0.0
2012-01-05,0.0
2012-01-06,0.0
2012-01-11,-2.5641
2012-01-12,0.0
2012-01-13,0.0
2012-01-17,5.2632
2012-01-25,-5.0
2012-01-31,-5.7895
2012-02-01,-0.5587
2012-02-02,-1.6854
2012-02-03,0.0
2012-02-08,14.2857
2012-02-15,-12.0
2012-02-17,0.0
2012-02-21,-6.8182
2012-02-22,-5.4878
2012-02-23,0.0
2012-02-24,-1.9355
2012-02-27,7.2368
2012-03-02,-0.6135
2012-03-06,-6.7901
2012-03-12,0.0
2012-03-14,-7.2848
2012-03-15,7.1429
2012-03-19,-10.0
2012-03-22,10.3704
2012-03-26,0.0
2012-04-02,-2.0134
2012-04-04,0.0
2012-04-05,0.0
2012-04-11,0.0
2012-04-12,-4.1096
2012-04-16,-10.7143
2012-04-17,20.0
2012-04-24,-6.6667
2012-04-25,-1.4285999999999999
2012-04-27,-9.4203
2012-05-04,-8.0
2012-05-08,-4.3478
2012-05-10,0.9091
2012-05-11,0.0
2012-05-14,0.0
2012-05-16,3.6036
2012-05-17,0.0
2012-05-21,-13.0435
2012-05-30,20.0
2012-05-31,-4.1667
2012-06-05,0.0
2012-06-06,0.0
2012-06-07,0.0
2012-06-11,0.8696
2012-06-13,-0.8621
2012-06-20,56.5217
2012-06-21,-11.1111
2012-06-22,-1.25
2012-06-25,-11.3924
2012-06-27,2.1429
2012-07-02,-3.4965
2012-07-03,0.0
2012-07-05,-11.5942
2012-07-06,-3.2787
2012-07-10,-2.5423999999999998
2012-07-12,5.2174
2012-07-13,-4.9587
2012-07-17,39.1304
2012-07-19,-15.625
2012-07-26,0.0
2012-07-31,-7.4074
2012-08-03,-8.0
2012-08-06,8.6957
2012-08-14,-11.2
2012-08-28,0.0
2012-08-31,-3.6036
2012-09-07,-3.7382999999999997
2012-09-10,-16.5049
2012-09-25,2.907
2012-09-28,75.1412
2012-10-02,-42.5806
2012-10-09,-7.8652
2012-10-22,-2.439
2012-10-25,3.75
2012-10-26,0.0
2012-10-31,21.6867
2012-11-01,-15.8416
2012-11-05,-5.8824
2012-11-06,81.25
2012-11-15,-46.8966
2012-11-16,3.8961
2012-11-20,5.0
2012-11-27,-15.4762
2012-11-29,0.0
2012-12-06,-1.4085
2012-12-13,-2.8571
2012-12-27,-2.9412000000000003
2012-12-28,21.2121
2012-12-31,12.5
2013-01-03,-26.6667
2013-01-04,-1.5152
2013-01-07,-15.3846
2013-01-08,-3.6364
2013-01-09,-5.6604
2013-01-10,0.0
2013-01-11,0.0
2013-01-14,4.0
2013-01-15,0.0
2013-01-16,0.0
2013-01-17,1.9231
2013-01-18,0.0
2013-01-24,3.7736
2013-01-25,35.2727
2013-02-21,-36.0215
2013-02-26,-0.8403
2013-02-28,0.0
2013-03-01,5.9322
2013-03-13,-12.0
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,0.0
2013-03-21,0.0
2013-03-22,0.0
2013-03-25,9.0909
2013-03-28,-8.3333
2013-04-01,13.6364
2013-04-03,-12.0
2013-04-04,0.0
2013-04-09,0.0
2013-04-11,0.0
2013-04-12,0.0
2013-04-15,0.0
2013-04-16,0.0
2013-04-17,0.0
2013-04-18,0.0
2013-04-19,0.0
2013-04-22,0.0
2013-04-24,0.0
2013-04-26,2.2727
2013-04-29,0.0
2013-05-08,0.0
2013-05-10,0.0
2013-05-16,-2.2222
2013-05-17,0.0
2013-05-20,0.0
2013-05-21,-2.2727
2013-05-22,-2.3256
2013-05-23,-4.7619
2013-05-24,0.0
2013-05-28,2.5
2013-06-03,21.9512
2013-06-11,-12.0
2013-06-12,-9.0909
2013-06-13,0.0
2013-06-17,-5.0
2013-06-18,2.6316
2013-06-20,0.0
2013-06-25,-5.1282
2013-06-26,-5.4054
2013-06-27,0.0
2013-06-28,3.5714
2013-07-01,7.5862
2013-07-03,0.0
2013-07-05,0.0
2013-07-08,-8.7179
2013-07-19,-10.1124
2013-07-25,-6.25
2013-08-05,0.0
2013-08-08,0.0
2013-08-12,6.6667
2013-08-30,0.0
2013-09-04,-6.25
2013-09-13,0.0
2013-09-16,10.0
2013-09-23,0.0
2013-10-02,0.0
2013-10-09,0.0
2013-10-17,0.0
2013-10-18,0.0
2013-10-28,0.0
2013-10-29,0.0
2013-11-01,0.0
2013-11-04,0.0
2013-11-08,6.0606
2013-11-11,0.0
2013-11-18,-5.7143
2013-11-19,6.0606
2013-11-21,0.0
2013-11-22,-5.7143
2013-12-04,0.0
2013-12-06,0.0
2013-12-17,6.0606
2013-12-18,-10.0
2013-12-19,4.7619
2013-12-20,21.2121
2013-12-26,-15.0
2013-12-30,2.9412000000000003
2014-01-24,37.1429
2014-01-30,-16.6667
2014-02-03,12.5
2014-02-04,20.8889
2014-02-07,1.1029
2014-02-12,-9.0909
2014-02-13,19.2
2014-02-14,4.0268
2014-02-18,-14.5161
2014-02-21,7.5472
2014-02-26,5.2632
2014-02-28,14.0
2014-03-04,-19.5906
2014-03-05,0.0
2014-03-06,9.0909
2014-03-28,12.5
2014-04-01,-11.1111
2014-04-11,0.0
2014-04-14,0.0
2014-04-15,8.3333
2014-04-16,0.0
2014-04-21,15.3846
2014-04-22,0.0
2014-04-23,-13.3333
2014-04-25,7.6923
2014-05-05,-10.0
2014-05-06,0.0
2014-05-12,0.0
2014-05-15,0.0
2014-05-22,0.0
2014-05-23,-1.5873
2014-05-28,-0.9677
2014-05-29,2.6059
2014-05-30,-1.5873
2014-06-02,3.2258
2014-06-04,1.5625
2014-06-05,-3.0769
2014-06-12,-4.7619
2014-06-13,0.0
2014-06-25,3.3333
2014-06-26,0.0
2014-07-01,0.0
2014-07-08,-6.4516
2014-07-09,-3.4483
2014-07-11,10.7143
2014-07-16,4.8387
2014-07-18,0.0
2014-07-23,0.0
2014-07-28,0.0
2014-07-31,0.0
2014-08-06,0.0
2014-08-11,0.0
2014-08-22,-4.6154
2014-08-25,1.6129
2014-08-26,0.0
2014-09-08,-7.9365
2014-09-09,10.3448
2014-09-10,-9.375
2014-09-15,29.3103
2014-09-18,-22.5333
2014-09-26,3.2702
2014-09-29,0.0
2014-10-01,0.0
2014-10-02,0.0
2014-10-08,0.0
2014-10-09,0.0
2014-10-21,-3.3333
2014-10-24,6.8966
2014-11-05,-9.6774
2014-11-13,0.0
2014-11-18,-1.7856999999999998
2014-11-20,-5.4545
2014-11-24,-1.9231
2014-11-28,0.0
2014-12-04,0.0
2014-12-08,-11.7647
2014-12-11,0.0
2014-12-15,-22.2222
2014-12-30,14.2857
2014-12-31,0.0
2015-01-23,0.0
2015-01-26,-23.75
2015-01-29,-18.0328
2015-02-10,-10.0
2015-02-19,-2.2222
2015-02-25,0.0
2015-03-04,-9.0909
2015-03-06,0.0625
2015-03-12,-0.0625
2015-04-01,-45.0
2015-04-10,-22.7273
2015-04-14,-2.9412000000000003
2015-04-16,0.0
2015-04-20,69.697
2015-04-27,-50.0
2015-05-04,114.2857
2015-05-14,0.0
2015-05-18,16.6667
2015-05-19,2.8571
2015-05-22,0.0
2015-05-27,38.8889
2015-06-01,20.0
2015-06-03,-16.6667
2015-06-08,20.0
2015-06-15,0.0
2015-06-16,-16.6667
2015-06-17,0.0
2015-06-18,4.0
2015-06-29,-23.0769
2015-07-07,10.0
2015-07-08,-9.0909
2015-07-20,5.0
2015-07-21,-19.0476
2015-07-22,17.647100000000002
2015-07-23,0.0
2015-07-27,0.0
2015-08-03,0.0
2015-08-10,0.0
2015-08-11,0.0
2015-08-24,-5.0
2015-11-02,-21.0526
2015-12-08,0.0
2015-12-09,0.0
2015-12-11,0.0
2015-12-15,-13.3333
2015-12-16,0.0
2015-12-28,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-08,0.0
2016-01-26,-23.0769
2016-01-29,20.0
2016-02-01,0.0
2016-02-05,25.0
2016-02-22,-20.0
2016-03-29,-25.0
2016-04-15,-16.6667
2016-05-03,-6.6667
2016-05-06,0.0
2016-05-10,-28.5714
2016-05-25,0.0
2016-06-07,0.0
2016-07-18,0.0
2016-07-28,140.0
2016-08-01,-57.5
2016-08-04,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-09-08,-19.6078
2016-11-15,2.439
2016-11-17,0.0
2016-11-30,21.4286
2016-12-01,135.2941
2016-12-02,-47.5
2016-12-06,0.0
2016-12-13,1.5873
2016-12-22,10.1562
2016-12-23,-14.1844
2016-12-27,65.2893
2016-12-28,50.0
2016-12-29,-20.0
2017-01-04,-54.1667
2017-01-05,263.6364
2017-01-27,-47.5625
2017-01-31,138.379
2017-02-01,-20.0
2017-02-02,0.0
2017-02-06,40.0
2017-02-07,-23.2143
2017-02-08,34.8837
2017-02-09,-13.7931
2017-02-10,-20.0
2017-02-13,25.0
2017-02-15,-0.05
2017-02-16,-39.97
2017-02-17,33.25
2017-02-23,-22.4515
2017-02-24,54.8387
2017-02-28,4.1667
2017-03-08,0.0
2017-03-09,16.0
2017-03-14,-13.7931
2017-03-17,12.0
2017-03-20,-21.4286
2017-03-24,-18.1818
2017-03-29,-11.1111
2017-03-31,25.0
2017-04-05,-25.0
2017-04-06,-6.6667
2017-04-07,53.5714
2017-04-10,-30.2326
2017-04-11,45.6667
2017-04-18,0.6865
2017-05-02,-27.2727
2017-05-25,15.625
2017-06-06,-18.9189
2017-06-09,40.0
2017-06-15,-4.7619
2017-06-16,0.0
2017-06-20,0.0
2017-06-23,0.0
2017-06-26,-0.05
2017-06-27,-24.9625
2017-07-06,46.6667
2017-07-07,34.0909
2017-07-11,1.6949
2017-07-13,-16.6667
2017-07-27,-16.0
2017-08-01,-19.0476
2017-08-02,-11.7647
2017-08-22,0.0
2017-08-25,-33.3333
2017-09-05,-40.0
2017-09-06,0.0
2017-09-21,66.6667
2017-09-26,0.0
2017-11-07,-30.0
2017-11-08,107.1429
2017-11-14,-51.7241
2017-11-17,0.0
2017-11-20,8.5714
2017-11-21,-7.7632
2017-11-22,-0.1427
2017-11-24,0.0
2017-11-29,0.0
2017-12-11,71.4286
2017-12-13,-41.6667
2017-12-18,-14.2857
2017-12-21,-16.6667
2017-12-26,140.0
2018-01-02,0.0
2018-01-03,-4.1667
2018-01-04,73.913
2018-01-05,0.0
2018-01-10,11.75
2018-01-11,0.6711
2018-01-18,-13.3333
2018-01-19,2.5641
2018-01-23,-25.0
2018-01-24,13.3333
2018-01-26,-29.4118
2018-01-29,41.6667
2018-01-31,16.9118
2018-02-28,-2.5157
2018-03-02,3.2258
2018-03-05,5.0
2018-03-06,-4.7619
2018-03-12,0.0
2018-03-14,35.0
2018-03-22,-23.6111
2018-03-23,27.8788
2018-04-04,-43.128
2018-04-05,73.3333
2018-04-06,0.0
2018-04-09,3.8462
2018-04-10,-22.2222
2018-04-11,25.0
2018-04-12,9.6667
2018-04-13,0.7382
2018-04-16,3.4483
2018-04-19,-3.3333
2018-04-26,-24.1379
2018-05-03,4.5455
2018-05-07,16.8478
2018-05-08,11.6279
2018-05-17,40.8333
2018-05-21,-43.1953
2018-05-22,13.5417
2018-05-23,12.844
2018-05-29,-5.6911000000000005
2018-05-31,0.0
2018-06-01,12.5
2018-06-04,24.1379
2018-06-06,6.1728
2018-06-11,-6.9767
2018-06-20,-40.0
2018-07-10,66.6667
2018-07-23,0.0
2018-08-29,0.0
2018-09-04,-45.0
2018-09-06,0.0
2018-09-25,0.0
2018-09-26,-27.2727
2018-11-05,43.75
2018-11-13,-28.2609
2018-11-26,0.0
2018-12-19,-18.1818
2018-12-28,-10.3704
2018-12-31,32.2314
2019-01-23,-25.0
2019-02-19,0.0
2019-03-18,133.3333
2019-04-25,-57.1429
2019-05-01,0.0
2019-05-07,-16.6667
2019-05-08,149.0
2019-05-16,-59.8394
2019-05-22,10.0
2019-05-23,18.1818
2019-05-24,13.461500000000001
2019-05-28,-11.8644
2019-05-31,-3.8462
2019-06-05,-12.0
2019-06-18,36.3636
2019-07-18,-33.3333
2019-08-06,0.0
2019-08-12,-20.0
2019-08-14,-11.25
2019-08-15,-1.4085
2019-10-16,0.0
2019-12-05,-28.5714
2019-12-09,22.2
2020-01-07,-14.8936
2020-01-17,73.0769
2020-02-18,-43.3333
2020-02-24,-21.5686
2020-03-09,0.0
2020-03-18,12.5
2020-05-12,97.7778
2020-06-04,-32.5843
2020-06-12,-66.6667
2020-07-17,2.75
2020-07-21,-2.6764
