ticker,TRITF US Equity
2010-01-28,0.5461
2010-01-29,-3.4623
2010-02-01,0.3516
2010-02-02,7.2179
2010-02-03,2.9412000000000003
2010-02-04,-12.0635
2010-02-05,0.6498
2010-02-08,1.8651
2010-02-09,6.1276
2010-02-10,5.2413
2010-02-11,7.1248
2010-02-12,0.4709
2010-02-16,-0.9959
2010-02-17,-1.4793
2010-02-18,-1.7417
2010-02-19,-3.4840999999999998
2010-02-22,1.5199
2010-02-23,6.519
2010-02-24,-2.3133
2010-02-25,-2.3981
2010-02-26,-0.3071
2010-03-01,-1.2323
2010-03-02,-2.5577
2010-03-03,-0.6402
2010-03-04,-0.2577
2010-03-05,-1.0336
2010-03-08,-4.5039
2010-03-09,-4.2379
2010-03-10,3.0692
2010-03-11,4.4321
2010-03-12,-1.6578
2010-03-15,-0.2697
2010-03-16,0.8114
2010-03-17,-5.7009
2010-03-18,0.9237
2010-03-19,-1.5495
2010-03-22,1.5748
2010-03-23,0.2114
2010-03-24,-2.2504
2010-03-25,20.2887
2010-03-26,-6.2208
2010-03-29,-2.1684
2010-03-30,0.6364
2010-03-31,-2.1223
2010-04-01,-3.9047
2010-04-05,6.6116
2010-04-06,0.1292
2010-04-07,-0.0645
2010-04-08,-0.2582
2010-04-09,-3.8066
2010-04-12,1.8714
2010-04-13,-2.9723
2010-04-14,1.2934
2010-04-15,-5.3763
2010-04-16,-2.6278
2010-04-19,-2.6267
2010-04-20,6.6316
2010-04-21,-0.5984
2010-04-22,-1.7668
2010-04-23,-1.295
2010-04-26,0.0
2010-04-27,-2.1137
2010-04-28,-0.4468
2010-04-29,5.1608
2010-04-30,-0.0711
2010-05-03,1.8505
2010-05-04,-3.8435
2010-05-05,-2.6163
2010-05-06,-11.194
2010-05-07,-13.0252
2010-05-10,3.4783
2010-05-11,1.3072
2010-05-12,9.7684
2010-05-13,-9.9907
2010-05-14,0.0
2010-05-17,-4.1045
2010-05-18,-0.6809
2010-05-19,-3.1342
2010-05-20,-12.9424
2010-05-21,7.5494
2010-05-24,2.3758
2010-05-25,-6.4346
2010-05-26,4.9605
2010-05-27,9.5583
2010-05-28,3.3475
2010-06-01,-9.1195
2010-06-02,3.8622
2010-06-03,2.1106
2010-06-04,-3.1496
2010-06-07,-7.4473
2010-06-08,-0.9573
2010-06-09,-1.4412
2010-06-10,0.6749
2010-06-11,2.7933
2010-06-14,3.6997
2010-06-15,4.1888
2010-06-16,-0.4024
2010-06-17,0.9091
2010-06-18,-2.4024
2010-06-21,0.8205
2010-06-22,-6.002
2010-06-23,2.8139
2010-06-24,-3.3684
2010-06-25,1.1983
2010-06-28,-3.4446
2010-06-29,-8.3612
2010-06-30,-1.0949
2010-07-01,-1.107
2010-07-02,-1.7412999999999998
2010-07-06,0.8861
2010-07-07,4.0151
2010-07-08,1.8494000000000002
2010-07-09,6.0011
2010-07-12,-0.5587
2010-07-13,1.0112
2010-07-14,1.2326
2010-07-15,-2.6461
2010-07-16,-5.8690999999999995
2010-07-19,-1.199
2010-07-20,3.2767
2010-07-21,-3.1727
2010-07-22,2.6699
2010-07-23,6.974
2010-07-26,1.5470000000000002
2010-07-27,3.3731999999999998
2010-07-28,-4.4211
2010-07-29,0.2203
2010-07-30,0.2198
2010-08-02,-0.2193
2010-08-03,-0.6593
2010-08-04,-1.5487
2010-08-05,3.9326
2010-08-06,-2.9189
2010-08-09,0.2227
2010-08-10,0.5542
2010-08-11,-2.5401
2010-08-12,1.0204
2010-08-13,3.367
2010-08-16,-2.1716
2010-08-17,13.263
2010-08-18,-1.0289
2010-08-19,-4.7524999999999995
2010-08-20,-3.2225
2010-08-23,-1.5038
2010-08-24,-1.0905
2010-08-25,2.9768
2010-08-26,-2.5696
2010-08-27,4.0034
2010-08-30,6.294
2010-08-31,7.8529
2010-09-01,-0.1843
2010-09-02,-2.4931
2010-09-03,-0.8523
2010-09-07,-0.382
2010-09-08,0.767
2010-09-09,-1.7127
2010-09-10,-1.7412999999999998
2010-09-13,-3.1539
2010-09-14,4.6389
2010-09-15,-2.586
2010-09-16,1.3373
2010-09-17,-2.9939
2010-09-20,2.4365
2010-09-21,-1.2884
2010-09-22,0.7631
2010-09-23,-0.3388
2010-09-24,-0.5199
2010-09-27,0.603
2010-09-28,3.7631
2010-09-29,9.2745
2010-09-30,-6.696
2010-10-01,4.3437
2010-10-04,0.724
2010-10-05,0.803
2010-10-06,-0.6016
2010-10-07,7.5156
2010-10-08,3.2527
2010-10-11,0.9693
2010-10-12,6.24
2010-10-13,-4.8946
2010-10-14,3.0879
2010-10-15,5.6836
2010-10-18,-5.0872
2010-10-19,-5.0536
2010-10-20,6.6381
2010-10-21,1.1107
2010-10-22,-1.7951000000000001
2010-10-25,-2.2087
2010-10-26,-0.7788
2010-10-27,-0.9419
2010-10-28,3.9619999999999997
2010-10-29,-0.7631
2010-11-01,4.0717
2010-11-02,0.0
2010-11-03,-0.5166
2010-11-04,1.7062
2010-11-05,3.0635
2010-11-08,-1.7692999999999999
2010-11-09,0.6484
2010-11-10,-1.1453
2010-11-11,-3.4757
2010-11-12,-4.5761
2010-11-15,-21.5409
2010-11-16,6.012
2010-11-17,-6.1448
2010-11-18,3.0224
2010-11-19,-2.5415
2010-11-22,2.2066
2010-11-23,-0.1963
2010-11-24,3.7365
2010-11-26,-0.4739
2010-11-29,4.6667
2010-11-30,-2.4568
2010-12-01,-2.3321
2010-12-02,-2.6743
2010-12-03,-1.1776
2010-12-06,3.3750999999999998
2010-12-07,2.9791
2010-12-08,-0.2799
2010-12-09,-4.3031
2010-12-10,2.6393
2010-12-13,-0.1905
2010-12-14,-0.2863
2010-12-15,-4.3062000000000005
2010-12-16,-0.2
2010-12-17,-1.002
2010-12-20,1.1134
2010-12-21,0.6006
2010-12-22,-2.9851
2010-12-23,2.4615
2010-12-27,0.1001
2010-12-28,-1.6
2010-12-29,1.2195
2010-12-30,12.4498
2010-12-31,-3.9286
2011-01-03,0.6506
2011-01-04,4.3398
2011-01-05,14.1593
2011-01-06,4.8837
2011-01-07,-2.5129
2011-01-10,3.1084
2011-01-11,-1.9118
2011-01-12,5.6972000000000005
2011-01-13,-3.1206
2011-01-14,2.1962
2011-01-18,1.1461000000000001
2011-01-19,-13.3144
2011-01-20,3.0229
2011-01-21,4.0444
2011-01-24,0.686
2011-01-25,-2.271
2011-01-26,-1.007
2011-01-27,0.1565
2011-01-28,-4.8438
2011-01-31,4.1051
2011-02-01,6.3091
2011-02-02,0.7418
2011-02-03,-3.1664
2011-02-04,-1.0646
2011-02-07,0.6918
2011-02-08,-0.8397
2011-02-09,0.4619
2011-02-10,-2.682
2011-02-11,-1.1811
2011-02-14,-0.5578
2011-02-15,2.3237
2011-02-16,1.017
2011-02-17,1.8615
2011-02-18,0.6849
2011-02-22,-4.8375
2011-02-23,3.0977
2011-02-24,-0.6934
2011-02-25,-0.5431
2011-02-28,-1.7941
2011-03-01,1.5886
2011-03-02,-1.7201
2011-03-03,3.2617
2011-03-04,-0.4622
2011-03-07,0.3096
2011-03-08,0.2315
2011-03-09,-2.295
2011-03-10,-1.1178
2011-03-11,-1.1155
2011-03-14,-6.6076
2011-03-15,-3.2787
2011-03-16,-2.2302
2011-03-17,-0.9124
2011-03-18,1.4733
2011-03-21,-3.1471
2011-03-22,11.4006
2011-03-23,-1.2616
2011-03-24,-2.4702
2011-03-25,1.8777
2011-03-28,-0.9001
2011-03-29,0.6055
2011-03-30,0.3439
2011-03-31,-0.1703
2011-04-01,-1.074
2011-04-04,-4.5553
2011-04-05,1.5455
2011-04-06,-0.6267
2011-04-07,-1.2612999999999999
2011-04-08,-0.0228
2011-04-11,0.4791
2011-04-12,0.545
2011-04-13,0.3613
2011-04-14,-1.8002
2011-04-15,4.033
2011-04-18,-3.348
2011-04-19,7.2926
2011-04-20,-2.8037
2011-04-21,-0.3497
2011-04-25,-1.3158
2011-04-26,-2.2222
2011-04-27,0.0
2011-04-28,-0.4545
2011-04-29,-1.9178
2011-05-02,-0.3724
2011-05-03,-3.3645
2011-05-04,-3.3849
2011-05-05,-0.7007
2011-05-06,-2.1169000000000002
2011-05-09,2.9866
2011-05-10,2.8
2011-05-11,-0.7782
2011-05-12,-2.2549
2011-05-13,1.5045
2011-05-16,-1.4822
2011-05-17,-1.3039
2011-05-18,1.5244
2011-05-19,-0.5005
2011-05-20,-0.0239
2011-05-23,-2.8943
2011-05-24,-10.2591
2011-05-25,-7.7367
2011-05-26,11.7647
2011-05-27,4.4233
2011-05-31,-3.9142
2011-06-01,-1.9531
2011-06-02,-3.4718
2011-06-03,-2.8302
2011-06-06,-3.5194
2011-06-07,3.1447
2011-06-08,-6.0976
2011-06-09,-1.1705
2011-06-10,-3.2836
2011-06-13,-6.5897
2011-06-14,10.1091
2011-06-15,1.9815
2011-06-16,-2.2021
2011-06-17,-7.0199
2011-06-20,0.4274
2011-06-21,7.8014
2011-06-22,-0.9211
2011-06-23,1.0624
2011-06-24,-1.8397000000000001
2011-06-27,1.2048
2011-06-28,10.7143
2011-06-29,0.0
2011-06-30,-4.0621
2011-07-01,0.1245
2011-07-05,-2.8607
2011-07-06,2.1767
2011-07-07,2.7569
2011-07-08,-1.1502
2011-07-11,-4.7582
2011-07-12,-2.7202
2011-07-13,-0.7989
2011-07-14,-4.5638
2011-07-15,2.6723
2011-07-18,-4.1096
2011-07-19,3.4268
2011-07-20,1.383
2011-07-21,5.1771
2011-07-22,-1.4249
2011-07-25,2.3653
2011-07-26,-2.439
2011-07-27,-5.8109
2011-07-28,-0.6758
2011-07-29,-7.8762
2011-08-01,0.458
2011-08-02,-1.6717
2011-08-03,-0.7728
2011-08-04,-9.8131
2011-08-05,-2.0725
2011-08-08,-26.8078
2011-08-09,7.4699
2011-08-10,12.3318
2011-08-11,12.9741
2011-08-12,3.5336
2011-08-15,-8.7031
2011-08-16,-13.6449
2011-08-17,0.2165
2011-08-18,-7.5594
2011-08-19,1.6355
2011-08-22,-8.046
2011-08-23,2.5
2011-08-24,0.7348
2011-08-25,-2.9085
2011-08-26,0.7481
2011-08-29,9.6535
2011-08-30,-0.6772
2011-08-31,-2.9545
2011-09-01,0.0
2011-09-02,-5.1522
2011-09-06,3.9506
2011-09-07,14.9644
2011-09-08,-3.719
2011-09-09,-4.0773
2011-09-12,-4.4743
2011-09-13,-2.1077
2011-09-14,1.1962
2011-09-15,4.0189
2011-09-16,-0.2273
2011-09-19,1.3667
2011-09-20,-1.1236
2011-09-21,-3.1818
2011-09-22,3.2864
2011-09-23,-4.7727
2011-09-26,-0.716
2011-09-27,0.7212
2011-09-28,-2.864
2011-09-29,-0.7371
2011-09-30,-0.9901
2011-10-03,-1.0
2011-10-04,-1.5152
2011-10-05,2.3077
2011-10-06,1.7544
2011-10-07,-5.3787
2011-10-10,3.602
2011-10-11,-1.7588
2011-10-12,0.0
2011-10-13,2.3018
2011-10-14,3.75
2011-10-17,0.0
2011-10-18,0.0
2011-10-19,-0.4819
2011-10-20,8.9588
2011-10-21,-4.0
2011-10-24,3.9352
2011-10-25,-2.2272
2011-10-26,-3.1891
2011-10-27,-3.5294
2011-10-28,3.1707
2011-10-31,-2.6005000000000003
2011-11-01,-3.1553
2011-11-02,0.5013
2011-11-03,2.9925
2011-11-04,2.1792
2011-11-07,-0.4739
2011-11-08,1.4285999999999999
2011-11-09,1.6432
2011-11-10,8.0831
2011-11-11,-6.4103
2011-11-14,-0.5708
2011-11-15,-0.1148
2011-11-16,-4.5977
2011-11-17,-1.2048
2011-11-18,-0.7317
2011-11-21,-0.9828
2011-11-22,-1.4888
2011-11-23,-2.267
2011-11-25,-1.5432000000000001
2011-11-28,5.4939
2011-11-29,-3.2258
2011-11-30,-0.5128
2011-12-01,1.8041
2011-12-02,0.0
2011-12-05,1.5190000000000001
2011-12-06,7.2318999999999996
2011-12-07,0.6977
2011-12-08,0.2309
2011-12-09,-0.4608
2011-12-12,-1.6204
2011-12-13,-1.1764999999999999
2011-12-14,0.7143
2011-12-15,1.6548
2011-12-16,0.0
2011-12-19,-3.7209
2011-12-20,4.5894
2011-12-21,1.6166
2011-12-22,2.2727
2011-12-23,1.5556
2011-12-27,-3.0635
2011-12-28,2.7088
2011-12-29,3.0769
2011-12-30,-1.7058
2012-01-03,3.0369
2012-01-04,1.4737
2012-01-05,1.6598000000000002
2012-01-06,5.9184
2012-01-09,0.578
2012-01-10,1.341
2012-01-11,-0.9452
2012-01-12,5.5344
2012-01-13,2.17
2012-01-17,4.2478
2012-01-18,6.1121
2012-01-19,6.5600000000000005
2012-01-20,11.7117
2012-01-23,2.5538
2012-01-24,-8.2569
2012-01-25,-3.5714
2012-01-26,2.0741
2012-01-27,-3.193
2012-01-30,7.3463
2012-01-31,0.1397
2012-02-01,-5.1831
2012-02-02,2.0832
2012-02-03,5.1873
2012-02-06,-1.9178
2012-02-07,-1.8155999999999999
2012-02-08,3.9829
2012-02-09,-2.1888
2012-02-10,3.4965
2012-02-13,8.1081
2012-02-14,1.875
2012-02-15,-3.3129
2012-02-16,-1.1421000000000001
2012-02-17,-5.3915
2012-02-21,-5.0204
2012-02-22,1.7143000000000002
2012-02-23,0.4213
2012-02-24,6.7133
2012-02-27,0.0
2012-02-28,3.6696999999999997
2012-02-29,6.0683
2012-03-01,5.4827
2012-03-02,-0.565
2012-03-05,-1.9318
2012-03-06,-6.0255
2012-03-07,4.0691
2012-03-08,0.5924
2012-03-09,-3.8869
2012-03-12,-2.0833
2012-03-13,-2.0025
2012-03-14,0.6386
2012-03-15,-0.8883
2012-03-16,-3.9693
2012-03-19,4.0
2012-03-20,0.1282
2012-03-21,-0.9627
2012-03-22,-2.0015
2012-03-23,-2.3747
2012-03-26,-2.8378
2012-03-27,-1.669
2012-03-28,-0.1414
2012-03-29,4.1076
2012-03-30,-1.0884
2012-04-02,-1.238
2012-04-03,0.4178
2012-04-04,-0.5548
2012-04-05,-4.3236
2012-04-09,-2.6239
2012-04-10,-8.0838
2012-04-11,2.1173
2012-04-12,0.319
2012-04-13,3.4976
2012-04-16,-7.6805
2012-04-17,1.8303
2012-04-18,-2.451
2012-04-19,0.1675
2012-04-20,5.3512
2012-04-23,2.6984
2012-04-24,0.4637
2012-04-25,-1.3846
2012-04-26,-2.8081
2012-04-27,0.0
2012-04-30,-4.6549
2012-05-01,1.8519
2012-05-02,1.9835
2012-05-03,-2.5932
2012-05-04,1.6639
2012-05-07,-4.419
2012-05-08,-1.8836
2012-05-09,-8.5515
2012-05-10,1.5267
2012-05-11,16.9173
2012-05-14,-0.3215
2012-05-15,-5.4839
2012-05-16,-12.628
2012-05-17,-2.1484
2012-05-18,-5.3892
2012-05-21,2.7426
2012-05-22,-1.4374
2012-05-23,3.75
2012-05-24,4.2169
2012-05-25,-3.4489
2012-05-29,-1.4169
2012-05-30,-7.6923
2012-05-31,1.0965
2012-06-01,-2.1692
2012-06-04,-1.3304
2012-06-05,4.4944
2012-06-06,-4.3011
2012-06-07,0.0
2012-06-08,0.8989
2012-06-11,-6.2361
2012-06-12,-0.4751
2012-06-13,-3.8186
2012-06-14,-1.9851
2012-06-15,3.038
2012-06-18,-1.4742
2012-06-19,0.2494
2012-06-20,0.0
2012-06-21,-0.4975
2012-06-22,1.1594
2012-06-25,-1.1461000000000001
2012-06-26,0.0
2012-06-27,0.0
2012-06-28,0.0
2012-06-29,0.0
2012-07-02,7.5
2012-07-03,-6.5116
2012-07-05,-0.2488
2012-07-06,-0.4988
2012-07-09,-1.0025
2012-07-10,-0.7595
2012-07-11,-1.7856999999999998
2012-07-12,6.4935
2012-07-13,0.2439
2012-07-16,-5.3087
2012-07-17,-0.3035
2012-07-18,-1.5464
2012-07-19,11.5183
2012-07-20,-1.1737
2012-07-23,0.6859
2012-07-24,-1.181
2012-07-25,-2.1202
2012-07-26,-1.9512
2012-07-27,-0.4975
2012-07-30,0.0
2012-07-31,1.25
2012-08-01,-1.4815
2012-08-02,0.0
2012-08-03,2.76
2012-08-06,-0.2469
2012-08-07,0.2445
2012-08-08,1.2195
2012-08-09,-1.4458
2012-08-10,-0.978
2012-08-13,-0.2469
2012-08-14,-3.7129
2012-08-15,-2.3136
2012-08-16,-0.5263
2012-08-17,-5.5556
2012-08-20,-0.028
2012-08-21,-0.5324
2012-08-22,8.7324
2012-08-23,8.0311
2012-08-24,1.6787
2012-08-27,-0.2358
2012-08-28,0.9456
2012-08-29,-10.3044
2012-08-30,1.3054999999999999
2012-08-31,-1.2887
2012-09-04,1.8277
2012-09-05,-1.2821
2012-09-06,0.0
2012-09-07,1.8182
2012-09-10,-1.2755
2012-09-11,-2.8424
2012-09-12,4.5213
2012-09-13,-1.5267
2012-09-14,-0.2584
2012-09-17,-2.3316
2012-09-18,-5.8355
2012-09-19,3.3803
2012-09-20,-1.9074
2012-09-21,-0.2778
2012-09-24,-1.1142
2012-09-25,4.7887
2012-09-26,0.8065
2012-09-27,-0.2667
2012-09-28,1.0695000000000001
2012-10-01,-5.0265
2012-10-02,-0.2786
2012-10-03,-0.838
2012-10-04,0.8451
2012-10-05,0.2793
2012-10-08,-0.2786
2012-10-09,0.0
2012-10-10,-0.2793
2012-10-11,-0.5602
2012-10-12,-1.1268
2012-10-15,0.0
2012-10-16,0.5698
2012-10-17,-1.4129
2012-10-18,0.2838
2012-10-19,-10.8883
2012-10-22,-6.4309
2012-10-23,0.0
2012-10-24,-0.3436
2012-10-25,-1.7241
2012-10-26,-3.5088
2012-10-31,2.5455
2012-11-01,8.156
2012-11-02,4.9221
2012-11-05,7.4958
2012-11-06,8.7209
2012-11-07,-2.4064
2012-11-08,-3.5616
2012-11-09,1.9886
2012-11-12,-1.9499
2012-11-13,-2.2727
2012-11-14,-1.7442
2012-11-15,-39.3491
2012-11-16,-4.3902
2012-11-19,-5.102
2012-11-20,4.8387
2012-11-21,2.5641
2012-11-23,3.0
2012-11-26,-0.9709
2012-11-27,-5.8824
2012-11-28,-5.7292
2012-11-29,-0.6837
2012-11-30,3.4699
2012-12-03,-9.1398
2012-12-04,4.7337
2012-12-05,-3.9548
2012-12-06,-2.9412000000000003
2012-12-07,9.0909
2012-12-10,1.6667
2012-12-11,1.0929
2012-12-12,-3.2432
2012-12-13,-2.7933
2012-12-14,0.5747
2012-12-17,-2.8571
2012-12-18,-1.4706000000000001
2012-12-19,-0.2985
2012-12-20,-4.491
2012-12-21,-2.1944
2012-12-24,2.5641
2012-12-26,0.0
2012-12-27,13.75
2012-12-28,52.7473
2012-12-31,-1.0791
2013-01-02,-10.9091
2013-01-03,-10.2041
2013-01-04,-5.0
2013-01-07,14.3541
2013-01-08,-3.3473
2013-01-09,1.7316
2013-01-10,0.8511
2013-01-11,-5.0633
2013-01-14,-0.8889
2013-01-15,2.6906
2013-01-16,0.4367
2013-01-17,8.2609
2013-01-18,9.6386
2013-01-22,1.2821
2013-01-23,-0.9042
2013-01-24,-7.6642
2013-01-25,-4.7431
2013-01-28,2.4896
2013-01-29,-2.0243
2013-01-30,-0.4132
2013-01-31,-2.4896
2013-02-01,0.0
2013-02-04,-5.1064
2013-02-05,5.8296
2013-02-06,0.8475
2013-02-07,-0.4202
2013-02-08,-0.8439
2013-02-11,-2.1277
2013-02-12,-1.3043
2013-02-13,0.0
2013-02-14,-0.4405
2013-02-15,-1.7699
2013-02-19,0.0
2013-02-20,-0.9009
2013-02-21,-2.2727
2013-02-22,-0.9302
2013-02-25,-1.8779
2013-02-26,-4.7847
2013-02-27,-0.5025
2013-02-28,2.5253
2013-03-01,0.9852
2013-03-04,0.4878
2013-03-05,-1.9357
2013-03-06,-6.9365
2013-03-07,1.5957
2013-03-08,16.7539
2013-03-11,3.5874
2013-03-12,-0.4329
2013-03-13,-3.9130000000000003
2013-03-14,-0.905
2013-03-15,2.7397
2013-03-18,1.7778
2013-03-19,1.31
2013-03-20,-0.431
2013-03-21,-4.7619
2013-03-22,0.0
2013-03-25,-2.7273
2013-03-26,1.4019
2013-03-27,-2.0737
2013-03-28,-1.1764999999999999
2013-04-01,0.0
2013-04-02,-5.2381
2013-04-03,-11.5515
2013-04-04,2.8336
2013-04-05,-6.0773
2013-04-08,-8.8235
2013-04-09,-5.8065
2013-04-10,7.5342
2013-04-11,8.9172
2013-04-12,8.7719
2013-04-15,-2.6882
2013-04-16,-6.6298
2013-04-17,6.5089
2013-04-18,-4.4444
2013-04-19,-0.5814
2013-04-22,-0.5848
2013-04-23,-2.3529
2013-04-24,1.2048
2013-04-25,-2.9762
2013-04-26,-1.227
2013-04-29,-3.1056
2013-04-30,-2.5641
2013-05-01,0.6579
2013-05-02,-1.9607999999999999
2013-05-03,5.3333
2013-05-06,1.2342
2013-05-07,-4.3451
2013-05-08,0.0
2013-05-09,-3.268
2013-05-10,6.4189
2013-05-13,5.3968
2013-05-14,-7.8313
2013-05-15,0.6536
2013-05-16,-5.5195
2013-05-17,-3.7801
2013-05-20,-2.8571
2013-05-21,0.0
2013-05-22,6.6176
2013-05-23,0.6897
2013-05-24,0.6849
2013-05-28,-0.3401
2013-05-29,4.3686
2013-05-30,9.8757
2013-05-31,-2.9762
2013-06-03,-4.2945
2013-06-04,-0.649
2013-06-05,-3.218
2013-06-06,-2.0
2013-06-07,3.4013999999999998
2013-06-10,-3.2895
2013-06-11,5.4422
2013-06-12,-4.5161
2013-06-13,3.3108
2013-06-14,-0.5886
2013-06-17,-4.6053
2013-06-18,0.0
2013-06-19,-1.3707
2013-06-20,1.3897
2013-06-21,-0.6897
2013-06-24,-6.25
2013-06-25,6.6667
2013-06-26,-0.9722
2013-06-27,-4.6283
2013-06-28,-2.2059
2013-07-01,-2.2556
2013-07-02,-3.0769
2013-07-03,0.7937
2013-07-05,-0.7874
2013-07-08,-1.5873
2013-07-09,-0.8065
2013-07-10,5.6911000000000005
2013-07-11,0.0096
2013-07-12,1.5287
2013-07-15,-3.0303
2013-07-16,25.0
2013-07-17,-0.625
2013-07-18,5.0314
2013-07-19,-7.7844
2013-07-22,-5.8442
2013-07-23,0.0
2013-07-24,-3.4483
2013-07-25,-0.7143
2013-07-26,2.8777
2013-07-29,-2.0979
2013-07-30,-2.0714
2013-07-31,1.3858
2013-08-01,0.7104
2013-08-02,0.7322
2013-08-05,-0.0089
2013-08-06,6.383
2013-08-07,3.3333
2013-08-08,-1.2903
2013-08-09,3.9215999999999998
2013-08-12,-1.8868
2013-08-13,1.9231
2013-08-14,-4.4025
2013-08-15,-3.9474
2013-08-16,-3.4247
2013-08-19,-0.7092
2013-08-20,0.7143
2013-08-21,-0.7092
2013-08-22,3.5625
2013-08-23,-0.6811
2013-08-26,0.0
2013-08-27,0.7031
2013-08-28,6.1977
2013-08-29,-3.8961
2013-08-30,0.0676
2013-09-03,-1.418
2013-09-04,2.0548
2013-09-05,0.6711
2013-09-06,3.3333
2013-09-09,-1.9355
2013-09-10,3.9474
2013-09-11,-3.1646
2013-09-12,-3.9215999999999998
2013-09-13,2.0408
2013-09-16,1.3333
2013-09-17,-4.6053
2013-09-18,4.8276
2013-09-19,-5.9211
2013-09-20,1.3986
2013-09-23,0.0
2013-09-24,-3.4483
2013-09-25,0.7143
2013-09-26,3.5461
2013-09-27,-1.905
2013-09-30,-0.1527
2013-10-01,-1.3986
2013-10-02,0.7092
2013-10-03,0.0
2013-10-04,1.3996
2013-10-07,-1.3803
2013-10-08,-0.7042
2013-10-09,-0.7092
2013-10-10,-0.7143
2013-10-11,2.1583
2013-10-14,-4.2254
2013-10-15,36.0294
2013-10-16,4.3243
2013-10-17,28.4974
2013-10-18,-8.0645
2013-10-21,-9.6491
2013-10-22,-0.9709
2013-10-23,-0.4902
2013-10-24,-5.9113
2013-10-25,6.8063
2013-10-28,-5.3922
2013-10-29,5.6995000000000005
2013-10-30,-3.4314
2013-10-31,-7.1066
2013-11-01,-7.1038
2013-11-04,1.1764999999999999
2013-11-05,4.0698
2013-11-06,-2.7933
2013-11-07,-8.046
2013-11-08,-2.5
2013-11-11,6.9872
2013-11-12,-0.5392
2013-11-13,2.4096
2013-11-14,6.4706
2013-11-15,-7.4586
2013-11-18,-10.4478
2013-11-19,-4.6667
2013-11-20,-2.0979
2013-11-21,6.4286
2013-11-22,-2.6846
2013-11-25,3.4483
2013-11-26,-5.3333
2013-11-27,0.7042
2013-11-29,-2.0979
2013-12-02,0.7143
2013-12-03,-0.7092
2013-12-04,-1.4285999999999999
2013-12-05,4.3478
2013-12-06,16.6406
2013-12-09,-4.7406
2013-12-10,-2.5
2013-12-11,3.2051
2013-12-12,-10.559
2014-04-16,-65.2778
2014-04-17,-4.0
2014-04-21,0.0
2014-04-22,4.1667
2014-04-23,2.0
2014-04-24,0.0
2014-04-25,-1.9607999999999999
2014-04-28,20.0
2014-04-29,-16.6667
2014-04-30,-4.0
2014-05-01,14.5833
2014-05-02,9.0909
2014-05-05,25.0
2014-05-06,-3.0667
2014-05-07,23.7964
2014-05-08,-22.2222
2014-05-09,-7.1429
2014-05-12,-1.5385
2014-05-13,0.0
2014-05-15,6.25
2014-05-16,-7.3529
2014-05-19,-20.634900000000002
2014-05-20,26.0
2014-05-21,-1.5873
2014-05-22,-3.2258
2014-05-23,-21.6667
2014-05-27,0.0
2014-05-28,6.383
2014-05-29,0.0
2014-05-30,2.0
2014-06-02,-7.8431
2014-06-03,6.383
