ticker,WATT US Equity
2014-08-18,3.6789
2014-08-19,-2.4194
2014-08-20,2.4793
2014-08-21,-0.7258
2014-08-22,0.5686
2014-08-25,-0.5654
2014-08-26,0.8936
2014-08-27,-0.9662
2014-08-28,-0.7317
2014-08-29,0.344
2014-09-02,-3.8524000000000003
2014-09-03,1.4431
2014-09-04,-2.6778
2014-09-05,-13.9295
2014-09-08,9.7902
2014-09-09,17.1065
2014-09-10,-6.5268
2014-09-11,1.1638
2014-09-12,2.3007
2014-09-15,-1.0442
2014-09-16,-2.2727
2014-09-17,-1.7442
2014-09-18,-4.2265
2014-09-19,-2.2948
2014-09-22,-9.5754
2014-09-23,6.5934
2014-09-24,2.5305
2014-09-25,2.5594
2014-09-26,6.4171
2014-09-29,-2.0938
2014-09-30,-2.9939999999999998
2014-10-01,1.0582
2014-10-02,-2.4433
2014-10-03,-0.1789
2014-10-06,-3.4050000000000002
2014-10-07,2.5974
2014-10-08,-1.3562
2014-10-09,-5.0412
2014-10-10,-1.7375
2014-10-13,-6.6798
2014-10-14,1.3684
2014-10-15,-1.2461
2014-10-16,3.5752
2014-10-17,0.5076
2014-10-20,2.5253
2014-10-21,0.1219
2014-10-22,1.8463
2014-10-23,-5.7005
2014-10-24,1.127
2014-10-27,-0.1013
2014-10-28,-1.8256000000000001
2014-10-29,3.3058
2014-10-30,-3.9
2014-10-31,1.9771
2014-11-03,0.5102
2014-11-04,-0.5076
2014-11-05,-1.5306
2014-11-06,-2.5907
2014-11-07,-1.2766
2014-11-10,4.4181
2014-11-11,-2.4768
2014-11-12,-8.3598
2014-11-13,7.8522
2014-11-14,-3.8544
2014-11-17,0.5568
2014-11-18,-0.5537
2014-11-19,3.118
2014-11-20,4.1037
2014-11-21,0.7261
2014-11-24,-7.415
2014-11-25,-1.7798
2014-11-26,2.718
2014-11-28,0.9923
2014-12-01,-5.4585
2014-12-02,-5.1963
2014-12-03,-2.0705999999999998
2014-12-04,3.1095
2014-12-05,-0.3619
2014-12-08,-6.2954
2014-12-09,3.3592
2014-12-10,-6.0
2014-12-11,-0.6649
2014-12-12,-2.9451
2014-12-15,2.7586
2014-12-16,-1.3423
2014-12-17,1.2245
2014-12-18,12.3656
2014-12-19,-4.4258
2014-12-22,-1.0013
2014-12-23,0.7585
2014-12-24,18.6951
2014-12-26,9.3023
2014-12-29,-0.3868
2014-12-30,5.6311
2014-12-31,0.7353
2015-01-02,3.8321
2015-01-05,6.8541
2015-01-06,-6.9079
2015-01-07,-10.2473
2015-01-08,5.9055
2015-01-09,0.0
2015-01-12,-5.5762
2015-01-13,-7.6772
2015-01-14,-0.2132
2015-01-15,-3.953
2015-01-16,-2.7809
2015-01-20,-1.2586
2015-01-21,8.6906
2015-01-22,1.7058
2015-01-23,2.4109
2015-01-26,1.8424
2015-01-27,0.603
2015-01-28,-4.8951
2015-01-29,-1.8908
2015-01-30,0.5353
2015-02-02,7.6677
2015-02-03,0.3956
2015-02-04,-1.7734
2015-02-05,0.1003
2015-02-06,0.3006
2015-02-09,-1.7982
2015-02-10,0.8138
2015-02-11,-6.0545
2015-02-12,1.1815
2015-02-13,0.1062
2015-02-17,2.333
2015-02-18,-0.5181
2015-02-19,-0.3125
2015-02-20,-4.0752
2015-02-23,2.1786
2015-02-24,-1.3859
2015-02-25,2.2595
2015-02-26,4.2393
2015-02-27,2.1704
2015-03-02,-2.2235
2015-03-03,-4.1624
2015-03-04,0.0
2015-03-05,8.2627
2015-03-06,4.8924
2015-03-09,0.8396
2015-03-10,2.7752
2015-03-11,-8.1908
2015-03-12,-0.9804
2015-03-13,-3.6139
2015-03-16,-1.3867
2015-03-17,-2.1875
2015-03-18,-1.5974
2015-03-19,5.303
2015-03-20,1.1305
2015-03-23,8.5366
2015-03-24,-4.0262
2015-03-25,-5.561
2015-03-26,1.2397
2015-03-27,1.3265
2015-03-30,-0.9063
2015-03-31,-4.065
2015-04-01,-1.6949
2015-04-02,-3.8792999999999997
2015-04-06,-0.2242
2015-04-07,-2.1348
2015-04-08,4.5924
2015-04-09,-0.7684
2015-04-10,3.4292
2015-04-13,-2.9947
2015-04-14,0.6615
2015-04-15,-1.4239
2015-04-16,0.6111
2015-04-17,-0.3313
2015-04-20,-0.6094
2015-04-21,-1.0033
2015-04-22,0.7883
2015-04-23,1.1173
2015-04-24,-2.3204000000000002
2015-04-27,-8.371
2015-04-28,-2.963
2015-04-29,1.0178
2015-04-30,0.5038
2015-05-01,2.9449
2015-05-04,1.7651
2015-05-05,-0.8373
2015-05-06,0.1206
2015-05-07,1.0843
2015-05-08,3.8141
2015-05-11,-6.5442
2015-05-12,1.5971
2015-05-13,-2.7811
2015-05-14,0.0
2015-05-15,0.4975
2015-05-18,-0.3713
2015-05-19,-1.7391
2015-05-20,-1.7699
2015-05-21,2.1879
2015-05-22,-1.2594
2015-05-26,-1.4031
2015-05-27,1.6818
2015-05-28,2.2901
2015-05-29,-0.4975
2015-06-01,-1.375
2015-06-02,5.0697
2015-06-03,-4.3426
2015-06-04,0.5044
2015-06-05,0.8783
2015-06-08,-1.3682
2015-06-09,0.5044
2015-06-10,-1.5056
2015-06-11,0.6369
2015-06-12,-0.5063
2015-06-15,0.3817
2015-06-16,-4.8162
2015-06-17,-2.9294000000000002
2015-06-18,0.2743
2015-06-19,-4.5144
2015-06-22,5.7307
2015-06-23,29.8103
2015-06-24,-12.9436
2015-06-25,-3.2374
2015-06-26,-3.8414
2015-06-29,-9.0206
2015-06-30,9.0652
2015-07-01,-3.7662
2015-07-02,-0.9447
2015-07-06,-1.2262
2015-07-07,1.1034
2015-07-08,1.6371
2015-07-09,-0.9396
2015-07-10,7.1816
2015-07-13,1.3906
2015-07-14,4.7382
2015-07-15,-4.6429
2015-07-16,-0.8739
2015-07-17,2.1411
2015-07-20,-1.7263
2015-07-21,-4.5169
2015-07-22,-0.1314
2015-07-23,-1.8420999999999998
2015-07-24,-2.5469
2015-07-27,3.3012
2015-07-28,0.3995
2015-07-29,0.1326
2015-07-30,-3.9735
2015-07-31,-0.2759
2015-08-03,-4.0111
2015-08-04,0.8646
2015-08-05,-0.1429
2015-08-06,2.5751
2015-08-07,-3.2078
2015-08-10,2.7378
2015-08-11,-1.8233000000000001
2015-08-12,-1.7143000000000002
2015-08-13,2.1802
2015-08-14,0.2845
2015-08-17,-0.2837
2015-08-18,0.0
2015-08-19,-0.1422
2015-08-20,0.5698
2015-08-21,-4.5326
2015-08-24,-9.6439
2015-08-25,-3.1199
2015-08-26,5.2542
2015-08-27,4.6699
2015-08-28,7.5385
2015-08-31,3.2904
2015-09-01,-0.554
2015-09-02,-3.3426
2015-09-03,-2.0173
2015-09-04,0.4412
2015-09-08,0.7321
2015-09-09,-1.0174
2015-09-10,-0.7342
2015-09-11,-2.8106999999999998
2015-09-14,-3.3486000000000002
2015-09-15,-2.0472
2015-09-16,0.4823
2015-09-17,1.6
2015-09-18,9.6063
2015-09-21,1.0057
2015-09-22,0.569
2015-09-23,6.7893
2015-09-24,-2.3841
2015-09-25,-4.6133
2015-09-28,-4.8364
2015-09-29,-2.5411
2015-09-30,5.8282
2015-10-01,-0.7246
2015-10-02,3.9416
2015-10-05,0.9831
2015-10-06,-1.8081
2015-10-07,-1.2748
2015-10-08,0.7461
2015-10-09,-1.595
2015-10-12,-1.3025
2015-10-13,0.8798
2015-10-14,-3.343
2015-10-15,5.2632
2015-10-16,-0.1429
2015-10-19,-1.8598
2015-10-20,-1.0204
2015-10-21,-2.651
2015-10-22,-0.6051
2015-10-23,2.5875
2015-10-26,1.4837
2015-10-27,-1.9005999999999998
2015-10-28,8.7928
2015-10-29,5.2055
2015-10-30,-4.1667
2015-11-02,-0.6793
2015-11-03,2.4624
2015-11-04,6.275
2015-11-05,-0.8794
2015-11-06,4.0558
2015-11-09,7.6736
2015-11-10,-8.4842
2015-11-11,-7.7874
2015-11-12,-3.8874
2015-11-13,-1.1158
2015-11-16,-2.6798
2015-11-17,3.6231999999999998
2015-11-18,0.979
2015-11-19,-2.2161
2015-11-20,0.8499
2015-11-23,2.809
2015-11-24,1.776
2015-11-25,6.5772
2015-11-27,-3.4005
2015-11-30,8.3442
2015-12-01,-2.4067
2015-12-02,-4.3157
2015-12-03,-5.799
2015-12-04,-0.5472
2015-12-07,2.6135
2015-12-08,-1.4745
2015-12-09,-2.1769
2015-12-10,-0.5563
2015-12-11,0.6993
2015-12-14,0.0
2015-12-15,0.6944
2015-12-16,3.4483
2015-12-17,0.2667
2015-12-18,10.5053
2015-12-21,-3.1288
2015-12-22,-3.1056
2015-12-23,2.9487
2015-12-24,-0.3736
2015-12-28,1.25
2015-12-29,0.8642
2015-12-30,-2.2032
2015-12-31,-1.0013
2016-01-04,5.689
2016-01-05,-5.3828
2016-01-06,-2.9077
2016-01-07,-0.2604
2016-01-08,-13.0548
2016-01-11,-4.2042
2016-01-12,-3.9185
2016-01-13,-10.6036
2016-01-14,-10.5839
2016-01-15,0.2041
2016-01-19,-21.384900000000002
2016-01-20,20.7254
2016-01-21,9.2275
2016-01-22,-0.9823
2016-01-25,-6.1508
2016-01-26,5.074
2016-01-27,-5.835
2016-01-28,1.7094
2016-01-29,31.0924
2016-02-01,-3.0449
2016-02-02,-3.4711
2016-02-03,-1.1985999999999999
2016-02-04,7.6256
2016-02-05,-3.3816
2016-02-08,-9.5
2016-02-09,-2.9466
2016-02-10,-0.9488
2016-02-11,-4.023
2016-02-12,0.1996
2016-02-16,10.9562
2016-02-17,13.1059
2016-02-18,9.2063
2016-02-19,3.1977
2016-02-22,5.6338
2016-02-23,-9.2
2016-02-24,9.3979
2016-02-25,-0.9396
2016-02-26,0.271
2016-02-29,2.027
2016-03-01,-2.3841
2016-03-02,-5.5631
2016-03-03,-0.2874
2016-03-04,1.7290999999999999
2016-03-07,1.1331
2016-03-08,-0.5602
2016-03-09,-1.831
2016-03-10,-3.1564
2016-03-11,0.0741
2016-03-14,17.0984
2016-03-15,1.1378
2016-03-16,9.25
2016-03-17,1.6018
2016-03-18,3.6036
2016-03-21,-1.1957
2016-03-22,-1.8702
2016-03-23,2.9148
2016-03-24,2.7233
2016-03-28,2.7572
2016-03-29,13.6739
2016-03-30,-7.5806000000000004
2016-03-31,-0.7859
2016-04-01,2.3762
2016-04-04,-2.3211
2016-04-05,-2.1782
2016-04-06,5.8704
2016-04-07,-2.8681
2016-04-08,1.7717
2016-04-11,-4.4487
2016-04-12,3.0364
2016-04-13,1.2770000000000001
2016-04-14,1.1639
2016-04-15,3.2598
2016-04-18,6.6852
2016-04-19,-5.2219
2016-04-20,-3.8567
2016-04-21,3.7249
2016-04-22,1.1971
2016-04-25,-1.7288000000000001
2016-04-26,1.7593
2016-04-27,-2.0928
2016-04-28,-2.1375
2016-04-29,-3.1339
2016-05-02,-0.2941
2016-05-03,-1.2783
2016-05-04,-0.3984
2016-05-05,5.3
2016-05-06,7.2175
2016-05-09,-2.4801
2016-05-10,4.4505
2016-05-11,-13.5652
2016-05-12,2.4145
2016-05-13,-2.7504999999999997
2016-05-16,2.3232
2016-05-17,3.4551
2016-05-18,-5.916
2016-05-19,-2.3327
2016-05-20,-0.5192
2016-05-23,6.785
2016-05-24,-0.6843
2016-05-25,2.1654
2016-05-26,-0.3854
2016-05-27,0.5803
2016-05-31,1.9231
2016-06-01,1.4151
2016-06-02,4.0
2016-06-03,1.6099999999999999
2016-06-06,2.2887
2016-06-07,8.4337
2016-06-08,2.3016
2016-06-09,0.6982
2016-06-10,5.1618
2016-06-13,-5.8608
2016-06-14,-11.2062
2016-06-15,-6.4855
2016-06-16,-2.2493
2016-06-17,2.5887000000000002
2016-06-20,5.0467
2016-06-21,-0.1779
2016-06-22,-1.1586
2016-06-23,0.0902
2016-06-24,1.982
2016-06-27,-1.8551
2016-06-28,9.4509
2016-06-29,1.8092000000000001
2016-06-30,4.6042
2016-07-01,-6.1004
2016-07-05,1.3980000000000001
2016-07-06,-1.4599
2016-07-07,-0.0823
2016-07-08,0.9885
2016-07-11,3.9152
2016-07-12,1.7268
2016-07-13,-3.7037
2016-07-14,-2.9647
2016-07-15,-1.2386
2016-07-18,-0.3344
2016-07-19,-0.5872
2016-07-20,0.1688
2016-07-21,-1.0952
2016-07-22,2.1295
2016-07-25,3.1693
2016-07-26,1.2934999999999999
2016-07-27,-0.6385
2016-07-28,0.1606
2016-07-29,-0.401
2016-08-01,1.8519
2016-08-02,-2.1344
2016-08-03,-1.1309
2016-08-04,2.7778
2016-08-05,3.1797
2016-08-08,-0.3082
2016-08-09,-5.9505
2016-08-10,6.9022
2016-08-11,-0.9992
2016-08-12,5.5901
2016-08-15,6.9853
2016-08-16,-4.3299
2016-08-17,1.0776
2016-08-18,2.5586
2016-08-19,-3.1878
2016-08-22,3.9370000000000003
2016-08-23,9.0909
2016-08-24,4.1035
2016-08-25,-2.4864
2016-08-26,4.0423
2016-08-29,9.8027
2016-08-30,-7.0223
2016-08-31,5.3864
2016-09-01,1.9444
2016-09-02,1.1989
2016-09-06,5.2773
2016-09-07,-10.7928
2016-09-08,-12.5
2016-09-09,-5.7012
2016-09-12,11.6053
2016-09-13,1.3075999999999999
2016-09-14,4.3639
2016-09-15,7.4205
2016-09-16,5.4825
2016-09-19,-5.4574
2016-09-20,0.3848
2016-09-21,-1.4786000000000001
2016-09-22,3.9466
2016-09-23,-1.123
2016-09-26,-0.8112
2016-09-27,0.3272
2016-09-28,-0.3804
2016-09-29,2.0185
2016-09-30,4.8663
2016-10-03,-7.4452
2016-10-04,-2.9752
2016-10-05,2.7824999999999998
2016-10-06,-1.105
2016-10-07,0.5587
2016-10-10,-0.5
2016-10-11,-9.4919
2016-10-12,-1.7273
2016-10-13,5.3358
2016-10-14,-1.6686999999999999
2016-10-17,-1.5758
2016-10-18,-0.0616
2016-10-19,-1.3555
2016-10-20,2.8106999999999998
2016-10-21,-2.1871
2016-10-24,-2.2981
2016-10-25,-7.3744
2016-10-26,-2.5395
2016-10-27,-4.7887
2016-10-28,0.074
2016-10-31,0.7391
2016-11-01,-1.6875
2016-11-02,-3.5821
2016-11-03,3.6378
2016-11-04,-3.062
2016-11-07,12.8659
2016-11-08,4.4369
2016-11-09,-0.7843
2016-11-10,-4.0843
2016-11-11,-2.9533
2016-11-14,-2.2647
2016-11-15,0.5793
2016-11-16,4.6076
2016-11-17,-1.6518000000000002
2016-11-18,2.3793
2016-11-21,2.3923
2016-11-22,2.6035
2016-11-23,5.0748
2016-11-25,-1.3003
2016-11-28,-3.6386
2016-11-29,-2.2135
2016-11-30,5.526
2016-12-01,-3.0915
2016-12-02,-0.0651
2016-12-05,4.9511
2016-12-06,4.3451
2016-12-07,2.439
2016-12-08,-0.3484
2016-12-09,-1.5734
2016-12-12,-1.0657
2016-12-13,-3.1119
2016-12-14,-1.05
2016-12-15,5.9925
2016-12-16,2.0024
2016-12-19,-1.2702
2016-12-20,0.3509
2016-12-21,1.8648
2016-12-22,10.1831
2016-12-23,-1.6096
2016-12-27,-0.686
2016-12-28,-4.729
2016-12-29,-4.5176
2016-12-30,-1.5771
2017-01-03,4.3917
2017-01-04,-0.398
2017-01-05,-2.0548
2017-01-06,1.5152
2017-01-09,-2.0666
2017-01-10,2.4032999999999998
2017-01-11,3.32
2017-01-12,6.1496
2017-01-13,-0.9395
2017-01-17,-5.5321
2017-01-18,0.0558
2017-01-19,3.0658
2017-01-20,-0.2163
2017-01-23,-4.0108
2017-01-24,-13.8905
2017-01-25,-4.9836
2017-01-26,-1.5183
2017-01-27,-4.6251
2017-01-30,7.568
2017-01-31,-1.2295
2017-02-01,1.8672
2017-02-02,4.6843
2017-02-03,4.6693
2017-02-06,-3.7175000000000002
2017-02-07,5.4054
2017-02-08,1.4652
2017-02-09,-4.9338
2017-02-10,4.8101
2017-02-13,-1.6303999999999998
2017-02-14,1.4119
2017-02-15,2.0581
2017-02-16,-0.4745
2017-02-17,-7.8069
2017-02-21,1.3575
2017-02-22,2.2959
2017-02-23,-2.9302
2017-02-24,-4.6885
2017-02-27,1.9542000000000002
2017-02-28,1.388
2017-03-01,1.9557
2017-03-02,-1.7903
2017-03-03,-5.4036
2017-03-06,-3.3035
2017-03-07,8.3986
2017-03-08,-1.2475
2017-03-09,-1.6622
2017-03-10,0.879
2017-03-13,4.2225
2017-03-14,-4.8875
2017-03-15,4.7329
2017-03-16,2.9697
2017-03-17,0.6897
2017-03-20,-2.802
2017-03-21,-4.6124
2017-03-22,1.8133
2017-03-23,1.1214
2017-03-24,0.2609
2017-03-27,-0.5856
2017-03-28,0.7199
2017-03-29,3.3788
2017-03-30,-2.0113
2017-03-31,0.0641
2017-04-03,-5.8974
2017-04-04,-0.9537
2017-04-05,-0.3439
2017-04-06,0.138
2017-04-07,0.2757
2017-04-10,1.0997
2017-04-11,0.8158
2017-04-12,-2.2927
2017-04-13,-0.5521
2017-04-17,0.4858
2017-04-18,0.8978
2017-04-19,-0.616
2017-04-20,1.3085
2017-04-21,-0.9517
2017-04-24,-3.6376
2017-04-25,-0.2137
2017-04-26,-8.2798
2017-04-27,-4.2802
2017-04-28,2.6016
2017-05-01,-0.7132
2017-05-02,3.5116
2017-05-03,4.2406
2017-05-04,-4.8077
2017-05-05,2.8749000000000002
2017-05-08,0.1511
2017-05-09,-1.9607999999999999
2017-05-10,0.5385
2017-05-11,14.078
2017-05-12,4.2924
2017-05-15,-2.2508
2017-05-16,-0.5263
2017-05-17,-2.7116
2017-05-18,3.0591
2017-05-19,0.1319
2017-05-22,6.39
2017-05-23,-3.839
2017-05-24,1.5453999999999999
2017-05-25,-1.078
2017-05-26,-1.6667
2017-05-30,-0.3259
2017-05-31,0.9156
2017-06-01,1.6202
2017-06-02,1.0204
2017-06-05,-0.5051
2017-06-06,0.4442
2017-06-07,-0.0632
2017-06-08,2.0228
2017-06-09,-0.3098
2017-06-12,-3.6669
2017-06-13,3.0968
2017-06-14,1.1264
2017-06-15,-1.2995
2017-06-16,-1.442
2017-06-19,-0.1908
2017-06-20,-1.1472
2017-06-21,-4.9645
2017-06-22,3.5957
2017-06-23,1.4407
2017-06-26,-0.7101
2017-06-27,-0.9753
2017-06-28,1.0506
2017-06-29,6.8876
2017-06-30,-1.155
2017-07-03,-1.107
2017-07-05,1.5547
2017-07-06,1.1023
2017-07-07,-2.1805
2017-07-10,-1.2384
2017-07-11,1.442
2017-07-12,1.2979
2017-07-13,-0.7932
2017-07-14,-0.5535
2017-07-17,-0.5566
2017-07-18,0.8706
2017-07-19,0.9864
2017-07-20,-4.2125
2017-07-21,-4.2065
2017-07-24,4.9235
2017-07-25,0.6975
2017-07-26,-4.1562
2017-07-27,-0.3942
2017-07-28,0.5937
2017-07-31,-3.4098
2017-08-01,0.6789
2017-08-02,-1.6183
2017-08-03,-1.8506
2017-08-04,-1.5363
2017-08-07,-0.7801
2017-08-08,3.6455
2017-08-09,-8.069
2017-08-10,-6.9017
2017-08-11,-2.1757
2017-08-14,1.4003
2017-08-15,-8.6921
2017-08-16,-2.0907
2017-08-17,-3.1349
2017-08-18,-3.5647
2017-08-21,-12.9377
2017-08-22,10.2793
2017-08-23,0.7092
2017-08-24,2.3139
2017-08-25,-6.0964
2017-08-28,-0.1047
2017-08-29,-1.6771
2017-08-30,2.3454
2017-08-31,-1.1458
2017-09-01,6.6386
2017-09-05,23.0237
2017-09-06,-3.6948
2017-09-07,2.5021
2017-09-08,7.4858
2017-09-11,-7.3429
2017-09-12,-10.866
2017-09-13,0.6416
2017-09-14,-0.3643
2017-09-15,6.0329
2017-09-18,0.2586
2017-09-19,-1.6337000000000002
2017-09-20,0.9615
2017-09-21,1.1255
2017-09-22,5.0514
2017-09-25,2.282
2017-09-26,-1.5936
2017-09-27,1.4575
2017-09-28,0.399
2017-09-29,0.6359
2017-10-02,0.5529
2017-10-03,1.8853
2017-10-04,3.7008
2017-10-05,1.1152
2017-10-06,2.3529
2017-10-09,-0.7184
2017-10-10,-5.2822
2017-10-11,-4.0489
2017-10-12,-2.3885
2017-10-13,-4.6493
2017-10-16,-3.5928
2017-10-17,0.3549
2017-10-18,0.9726
2017-10-19,-1.6637
2017-10-20,3.5619
2017-10-23,-0.172
2017-10-24,-1.1197
2017-10-25,-10.7143
2017-10-26,-1.561
2017-10-27,-2.8741
2017-10-30,-0.7143
2017-10-31,0.8222
2017-11-01,-4.2813
2017-11-02,-7.4547
2017-11-03,-6.7894
2017-11-06,-4.1975
2017-11-07,-4.8969000000000005
2017-11-08,0.271
2017-11-09,14.3243
2017-11-10,10.9929
2017-11-13,-6.3898
2017-11-14,-2.3891
2017-11-15,-0.3497
2017-11-16,3.2749
2017-11-17,3.3975
2017-11-20,-3.0668
2017-11-21,-1.4689
2017-11-22,1.9495
2017-11-24,-3.5996
2017-11-27,1.5169000000000001
2017-11-28,-0.9195
2017-11-29,-6.7285
2017-11-30,3.7313
2017-12-01,-1.3189
2017-12-04,-3.8882
2017-12-05,1.2642
2017-12-06,1.623
2017-12-07,1.1057
2017-12-08,1.0936
2017-12-11,-0.2404
2017-12-12,0.241
2017-12-13,4.4471
2017-12-14,3.6824
2017-12-15,0.333
2017-12-18,1.5487
2017-12-19,0.8715
2017-12-20,-1.4039
2017-12-21,3.3954
2017-12-22,-6.4619
2017-12-26,0.1133
2017-12-27,168.0995
2017-12-28,33.2068
2017-12-29,-38.3909
2018-01-02,14.8586
2018-01-03,4.6106
2018-01-04,-6.5896
2018-01-05,0.6413
2018-01-08,6.6909
2018-01-09,-4.3942
2018-01-10,7.6751000000000005
2018-01-11,-4.6001
2018-01-12,-13.119
2018-01-16,-8.1
2018-01-17,-1.5234
2018-01-18,-0.5525
2018-01-19,0.0556
2018-01-22,-6.1632
2018-01-23,-6.2722
2018-01-24,14.7096
2018-01-25,-2.2014
2018-01-26,-0.619
2018-01-29,1.7553999999999998
2018-01-30,9.7941
2018-01-31,-5.8286999999999995
2018-02-01,3.4984
2018-02-02,-6.0322
2018-02-05,-1.8262
2018-02-06,6.7644
2018-02-07,-4.2239
2018-02-08,0.5513
2018-02-09,1.9189
2018-02-12,3.7655
2018-02-13,1.5552000000000001
2018-02-14,2.9096
2018-02-15,0.9921
2018-02-16,-2.0138
2018-02-20,-0.2005
2018-02-21,0.5525
2018-02-22,-0.4496
2018-02-23,12.5941
2018-02-26,0.0891
2018-02-27,-2.6714
2018-02-28,0.8692
2018-03-01,-4.8526
2018-03-02,6.0534
2018-03-05,0.4045
2018-03-06,-2.1486
2018-03-07,-2.4703
2018-03-08,2.1107
2018-03-09,0.8268
2018-03-12,-0.6834
2018-03-13,-1.4679
2018-03-14,-2.8864
2018-03-15,-3.3557
2018-03-16,-0.496
2018-03-19,-0.9472
2018-03-20,-12.0282
2018-03-21,0.6293
2018-03-22,-6.5947
2018-03-23,-7.182
2018-03-26,12.0656
2018-03-27,-6.378
2018-03-28,-4.375
2018-03-29,4.7712
2018-04-02,-2.8072
2018-04-03,-9.5635
2018-04-04,4.0454
2018-04-05,6.5484
2018-04-06,1.2804
2018-04-09,5.2465
2018-04-10,9.97
2018-04-11,-5.3523
2018-04-12,5.0779
2018-04-13,-0.1647
2018-04-16,9.956
2018-04-17,-0.6003
2018-04-18,-0.5536
2018-04-19,3.1377
2018-04-20,-2.6006
2018-04-23,0.5542
2018-04-24,-1.6533
2018-04-25,-6.1131
2018-04-26,1.9533
2018-04-27,-2.5545999999999998
2018-04-30,-1.9115
2018-05-01,-1.6147
2018-05-02,2.6599
2018-05-03,-0.441
2018-05-04,2.2148
2018-05-07,-3.0336
2018-05-08,0.7821
2018-05-09,2.5499
2018-05-10,-2.6486
2018-05-11,1.8323
2018-05-14,-2.7808
2018-05-15,0.7852
2018-05-16,3.3945
2018-05-17,-3.4984
2018-05-18,-1.1154
2018-05-21,1.8613
2018-05-22,4.0975
2018-05-23,1.0106
2018-05-24,-3.1596
2018-05-25,0.435
2018-05-29,-1.2453
2018-05-30,-0.6031
2018-05-31,1.6547
2018-06-01,-2.2246
2018-06-04,-1.1099
2018-06-05,-3.8159
2018-06-06,-2.042
2018-06-07,-1.1316
2018-06-08,-3.4337
2018-06-11,2.8696
2018-06-12,-0.6671
2018-06-13,-0.5495
2018-06-14,-0.3069
2018-06-15,-1.6625999999999999
2018-06-18,2.6925
2018-06-19,0.6707
2018-06-20,1.2114
2018-06-21,-4.3088
2018-06-22,-0.6254
2018-06-25,-3.8388999999999998
2018-06-26,4.123
2018-06-27,-4.5255
2018-06-28,1.9092
2018-06-29,-4.199
2018-07-02,-2.3601
2018-07-03,3.2459
2018-07-05,-2.3411
2018-07-06,0.8219
2018-07-09,0.3397
2018-07-10,3.1821
2018-07-11,-1.5091999999999999
2018-07-12,3.9307
2018-07-13,0.8333
2018-07-16,-4.0687
2018-07-17,2.2531
2018-07-18,0.324
2018-07-19,0.0
2018-07-20,-6.3953
2018-07-23,-3.8647
2018-07-24,-2.8356
2018-07-25,5.1348
2018-07-26,-0.1405
2018-07-27,-4.3631
2018-07-30,-2.0603
2018-07-31,3.0804
2018-08-01,-1.4577
2018-08-02,-8.8757
2018-08-03,12.743500000000001
2018-08-06,2.8078
2018-08-07,-1.6106
2018-08-08,-8.2562
2018-08-09,6.5167
2018-08-10,-0.874
2018-08-13,-2.939
2018-08-14,-1.514
