ticker,WCVC US Equity
2015-12-09,-4.4643
2015-12-10,-7.4766
2015-12-11,-19.1919
2015-12-14,-53.75
2015-12-15,-29.7297
2015-12-16,84.6154
2015-12-17,0.0
2015-12-18,16.6667
2015-12-21,-28.5714
2015-12-22,12.5
2015-12-23,-35.5556
2015-12-24,93.1034
2015-12-28,-19.6429
2015-12-29,0.0
2015-12-30,-4.4444
2015-12-31,-13.9535
2016-01-04,13.5135
2016-01-05,0.0
2016-01-07,-9.5238
2016-01-08,-7.8947
2016-01-11,8.5714
2016-01-13,-15.7895
2016-01-15,15.625
2016-01-19,0.0
2016-01-20,0.0
2016-01-21,-13.5135
2016-01-25,0.0
2016-01-26,0.0
2016-01-27,0.0
2016-01-28,0.0
2016-01-29,-40.625
2016-02-01,68.4211
2016-02-02,-9.375
2016-02-03,-10.3448
2016-02-04,23.0769
2016-02-05,25.0
2016-02-08,0.0
2016-02-09,40.0
2016-02-10,60.7143
2016-02-11,13.3333
2016-02-12,-19.6078
2016-02-16,17.0732
2016-02-17,-38.5417
2016-02-18,144.0678
2016-02-19,5.5556
2016-02-22,46.7105
2016-02-23,-6.7265
2016-02-24,3.8462
2016-02-25,-31.0185
2016-02-26,7.3826
2016-02-29,20.0
2016-03-01,-34.8958
2016-03-02,0.0
2016-03-03,16.8
2016-03-04,0.6849
2016-03-07,-19.727899999999998
2016-03-08,20.339
2016-03-09,5.6338
2016-03-14,-12.6667
2016-03-15,-6.8702
2016-03-16,9.0164
2016-03-17,-4.5113
2016-03-18,-3.9370000000000003
2016-03-21,9.8361
2016-03-22,-5.9701
2016-03-23,-0.7937
2016-03-24,-12.8
2016-03-28,-11.9266
2016-03-29,3.125
2016-03-30,8.0808
2016-03-31,0.9346
2016-04-01,12.963
2016-04-04,-32.7869
2016-04-05,0.0
2016-04-06,29.2683
2016-04-08,-4.717
2016-04-13,-12.8713
2016-04-14,21.5909
2016-04-18,-25.2336
2016-04-19,-23.75
2016-04-20,14.7541
2016-04-22,-34.2857
2016-04-25,52.1739
2016-04-27,-45.7143
2016-04-29,-57.4737
2016-05-02,0.0
2016-05-03,-6.3366
2016-05-04,-4.8626000000000005
2016-05-09,1.1111
2016-05-10,0.0
2016-05-13,20.8791
2016-05-16,81.8182
2016-05-17,50.0
2016-05-18,8.3333
2016-05-19,7.3846
2016-05-20,-3.1519
2016-05-23,0.0
2016-05-26,-5.6213
2016-06-01,56.7398
2016-06-02,10.0
2016-06-03,-22.3636
2016-06-22,-18.0328
2016-06-29,-14.2857
2016-07-01,0.0
2016-07-06,-13.3333
2016-07-27,-1.9231
2016-08-02,-3.9215999999999998
2016-08-12,-9.7959
2016-08-26,-2.7149
2016-09-16,-30.2326
2016-09-22,0.0
2016-10-06,-33.3333
2016-12-12,-30.0
2016-12-20,0.0
2017-01-05,-27.1429
2017-01-24,96.0784
2017-01-25,-64.9875
2017-02-15,185.6123
2017-02-17,75.0
2017-02-21,14.2857
2017-02-22,5.0
2017-02-23,16.6667
2017-02-24,-28.5714
2017-02-27,14.2857
2017-02-28,0.0
2017-03-01,22.5
2017-03-03,-4.0816
2017-03-07,12.3404
2017-03-14,-6.8182
2017-03-17,1.626
2017-03-31,-40.0
2017-04-28,26.6667
2017-07-24,20.0
2017-07-26,19.7368
2017-08-11,2.5641
2017-08-21,-0.3571
2017-08-28,79.2115
2017-09-06,-45.0
2017-09-07,1.4545
2017-09-08,0.3584
2017-09-13,114.2857
2017-09-15,-50.0
2017-10-04,0.3333
2017-10-09,32.8904
2017-10-10,-25.0
2017-10-11,0.0
2017-10-12,5.0
2017-10-18,-4.7619
2017-10-19,5.6667
2017-10-30,-25.8675
2017-11-03,4.6809
2017-11-06,-53.4146
2017-11-09,0.349
2017-11-10,-26.9478
2017-11-13,-8.2252
2017-11-14,-6.537
2017-11-15,-26.353
2017-11-16,-3.9005
2017-11-17,0.0
2017-11-20,5.8824
2017-11-21,2.287
2017-11-22,-27.5821
2017-11-24,28.875
2017-11-27,64.8885
2017-11-28,11.7647
2017-11-29,4.2105
2017-11-30,-9.0909
2017-12-01,-22.2222
2017-12-04,-14.2857
2017-12-05,0.0
2017-12-06,11.6667
2017-12-07,2.0746
2017-12-08,13.7155
2017-12-11,0.9515
2017-12-12,4.4453
2017-12-13,-2.439
2017-12-14,1.25
2017-12-15,-3.7037
2017-12-18,-33.3333
2017-12-19,-13.461500000000001
2017-12-20,-17.7778
2017-12-21,-40.5405
2017-12-22,6.8408999999999995
2017-12-26,27.6324
2017-12-27,16.6667
2017-12-28,-12.857099999999999
2017-12-29,8.1967
2018-01-02,-4.5455
2018-01-03,1.5873
2018-01-04,-12.5
2018-01-05,7.8929
2018-01-08,-4.0053
2018-01-09,-6.8966
2018-01-10,-3.7037
2018-01-11,-3.8462
2018-01-12,4.0
2018-01-16,7.6923
2018-01-17,-5.3571
2018-01-18,-5.6604
2018-01-19,12.0
2018-01-22,-7.1429
2018-01-23,-3.8462
2018-01-24,-6.4
2018-01-25,-1.7094
2018-01-26,9.1304
2018-01-29,5.6972000000000005
2018-01-30,-9.5364
2018-01-31,0.0
2018-02-01,-8.3333
2018-02-02,17.7273
2018-02-05,-21.9691
2018-02-06,-1.0391
2018-02-07,-5.0
2018-02-08,-4.7368
2018-02-09,15.8669
2018-02-12,0.134
2018-02-13,31.0
2018-02-14,9.0513
2018-02-15,-6.6667
2018-02-16,17.8571
2018-02-20,-21.2121
2018-02-21,-3.7692
2018-02-22,7.9137
2018-02-23,-7.4074
2018-02-26,0.0
2018-02-27,-7.92
2018-02-28,-0.0434
2018-03-01,-4.3894
2018-03-02,0.0
2018-03-05,-17.2727
2018-03-06,10.989
2018-03-07,4.4554
2018-03-08,17.5355
2018-03-09,-19.3548
2018-03-12,7.225
2018-03-13,-16.997
2018-03-14,4.7753
2018-03-15,22.7346
2018-03-16,0.0437
2018-03-19,-17.0306
2018-03-20,31.5789
2018-03-21,-10.4
2018-03-22,0.0
2018-03-23,0.2232
2018-03-26,-19.8218
2018-03-27,-5.5556
2018-03-28,-5.8824
2018-03-29,0.0
2018-04-02,0.0
2018-04-03,-15.625
2018-04-04,11.1111
2018-04-05,-6.6667
2018-04-06,0.7857
2018-04-09,27.5691
2018-04-11,-22.2222
2018-04-12,28.5714
2018-04-13,-16.6667
2018-04-16,13.3333
2018-04-18,-11.7647
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,0.0
2018-04-25,0.0
2018-04-26,-25.3333
2018-04-27,55.8036
2018-04-30,0.2865
2018-05-01,-0.2857
2018-05-02,0.2865
2018-05-03,0.0
2018-05-07,-28.0
2018-05-08,-19.8413
2018-05-09,18.8119
2018-05-10,4.1667
2018-05-11,-4.0
2018-05-14,41.6667
2018-05-16,-12.0588
2018-05-17,0.3344
2018-05-18,-20.0
2018-05-21,8.3333
2018-05-22,0.0
2018-05-24,-7.6923
2018-05-25,-8.25
2018-05-29,-2.8609999999999998
2018-05-30,-7.4334
2018-06-01,-28.1818
2018-06-04,54.7117
2018-06-05,0.0
2018-06-06,-4.5455
2018-06-07,-28.5714
2018-06-08,-29.8667
2018-06-11,89.1635
2018-06-12,0.5025
2018-06-13,-30.0
2018-06-14,-18.4286
2018-06-15,2.627
2018-06-18,-2.7304
2018-06-19,-3.5088
2018-06-20,1.8182
2018-06-21,-16.0714
2018-06-22,-16.383
2018-06-25,14.5038
2018-06-26,-26.6667
2018-06-27,-12.1212
2018-06-28,68.9655
2018-06-29,13.2653
2018-07-02,-36.9369
2018-07-03,-25.7143
2018-07-05,-7.6923
2018-07-06,-12.5
2018-07-09,61.9048
2018-07-10,2.9412000000000003
2018-07-12,-8.5714
2018-07-13,-21.875
2018-07-16,0.0
2018-07-17,43.6
2018-07-18,-5.2925
2018-07-19,-2.9412000000000003
2018-07-20,-18.1818
2018-07-23,11.1111
2018-07-24,0.0
2018-07-25,16.6667
2018-07-26,-25.7143
2018-07-27,-19.2308
2018-07-30,-4.7619
2018-07-31,0.0
2018-08-01,25.0
2018-08-02,0.0
2018-08-03,24.8
2018-08-06,-26.2821
2018-08-07,-13.0435
2018-08-08,50.0
2018-08-09,-36.6667
2018-08-10,-26.3158
2018-08-13,14.2857
2018-08-14,24.375
2018-08-15,0.5025
2018-08-16,44.0
2018-08-17,-3.125
2018-08-20,-7.1685
2018-08-21,-30.5019
2018-08-22,0.0
2018-08-23,36.1111
2018-08-24,-2.0408
2018-08-28,-11.0
2018-08-29,2.5281000000000002
2018-08-30,-13.9269
2018-08-31,16.1804
2018-09-04,-4.1096
2018-09-05,0.0
2018-09-06,4.7619
2018-09-07,-5.6818
2018-09-11,10.8434
2018-09-12,0.0
2018-09-13,-30.0
2018-09-14,42.8571
2018-09-17,-8.6957
2018-09-18,-20.4762
2018-09-19,1.7964
2018-09-20,23.5294
2018-09-21,0.0
2018-09-24,-13.5714
2018-09-25,-0.8264
2018-09-27,50.0
2018-09-28,-29.2593
2018-10-01,0.0
2018-10-03,30.8901
2018-10-04,-28.0
2018-10-05,38.8889
2018-10-08,-28.0
2018-10-09,63.8889
2018-10-10,-38.6441
2018-10-11,53.5912
2018-10-12,-6.4748
2018-10-15,15.3846
2018-10-16,-39.3333
2018-10-17,59.3407
2018-10-18,-29.3103
2018-10-19,-2.439
2018-10-22,0.0
2018-10-23,65.0
2018-10-24,6.0606
2018-10-25,-25.7143
2018-10-26,44.2308
2018-10-29,-12.0
2018-10-30,-21.2121
2018-10-31,40.0
2018-11-01,15.1099
2018-11-02,1.5513
2018-11-05,43.3608
2018-11-06,88.5246
2018-11-07,13.0435
2018-11-08,15.3846
2018-11-09,-3.3333
2018-11-12,-37.931
2018-11-13,-6.7778
2018-11-14,-1.1919
2018-11-15,-15.4403
2018-11-16,4.1369
2018-11-19,9.589
2018-11-20,25.0
2018-11-21,0.0
2018-11-23,64.5
2018-11-26,-39.2097
2018-11-27,19.0
2018-11-28,-20.1681
2018-11-29,-15.7895
2018-11-30,-12.5
2018-12-03,-4.5714
2018-12-04,0.1497
2018-12-06,-11.8087
2018-12-07,32.4576
2018-12-10,-23.2246
2018-12-11,0.0
2018-12-12,-6.6667
2018-12-13,1.7856999999999998
2018-12-14,5.0877
2018-12-17,-12.854800000000001
2018-12-18,18.7739
2018-12-19,16.9355
2018-12-20,2.069
2018-12-21,-12.1622
2018-12-24,11.538499999999999
2018-12-26,-3.4483
2018-12-27,15.4286
2018-12-28,-17.0792
2018-12-31,-9.3284
2019-01-02,-5.3498
2019-01-03,32.3478
2019-01-04,-8.1472
2019-01-07,-10.4006
2019-01-08,-4.1993
2019-01-09,-13.5
2019-01-10,-3.8536
2019-01-11,18.6373
2019-01-14,1.3514
2019-01-15,-9.25
2019-01-16,4.1322
2019-01-17,1.9224
2019-01-18,1.4016
2019-01-22,-21.5017
2019-01-23,13.2174
2019-01-24,-0.5376
2019-01-25,-12.1622
2019-01-28,3.2967
2019-01-29,17.6596
2019-01-30,4.8825
2019-01-31,0.0776
2019-02-01,-0.6805
2019-02-04,-4.5967
2019-02-05,8.3636
2019-02-06,-5.8725000000000005
2019-02-07,11.586500000000001
2019-02-08,-2.3962
2019-02-11,-8.2651
2019-02-12,6.5120000000000005
2019-02-13,-7.8727
2019-02-14,4.3636
2019-02-15,-2.5087
2019-02-19,-6.183
2019-02-20,3.8095
2019-02-21,-11.9266
2019-02-22,-3.625
2019-02-25,13.5538
2019-02-26,4.7021
2019-02-27,-10.2182
2019-02-28,9.356
2019-03-01,-3.3333
2019-03-04,-8.046
2019-03-05,-4.375
2019-03-06,12.6362
2019-03-07,-5.2224
2019-03-08,-1.0204
2019-03-11,-1.0309
2019-03-12,-21.6667
2019-03-13,22.0745
2019-03-14,-6.7538
2019-03-15,-8.528
2019-03-18,0.2554
2019-03-19,-2.4204
2019-03-20,4.4386
2019-03-21,-2.5
2019-03-22,2.5641
2019-03-25,3.5
2019-03-26,32.8502
2019-03-27,-9.0909
2019-03-28,17.0
2019-03-29,4.2735
2019-04-01,31.1475
2019-04-02,-6.85
2019-04-03,-15.4589
2019-04-04,9.2063
2019-04-05,-1.8895
2019-04-08,-1.5467
2019-04-09,-5.9528
2019-04-10,0.0
2019-04-11,-0.8
2019-04-12,8.0645
2019-04-15,-8.3582
2019-04-16,0.9772
2019-04-17,1.6129
2019-04-18,17.4603
2019-04-22,-10.2027
2019-04-23,1.5800999999999998
2019-04-24,9.4815
2019-04-25,0.1353
2019-04-26,-5.5405
2019-04-29,1.5737
2019-04-30,5.6338
2019-05-01,0.0
2019-05-02,16.0
2019-05-03,-0.7264
2019-05-06,-7.3731
2019-05-07,-11.375
2019-05-08,8.8858
2019-05-09,10.1036
2019-05-10,-6.7647
2019-05-13,4.7318999999999996
2019-05-14,1.2048
2019-05-15,1.1905000000000001
2019-05-16,0.0
2019-05-17,-3.6471
2019-05-20,-10.8669
2019-05-21,3.2877
2019-05-22,3.3156
2019-05-23,3.9795
2019-05-24,-9.1358
2019-05-28,5.2989
2019-05-29,-5.9355
2019-05-30,-5.3498
2019-05-31,-0.5797
2019-06-03,-10.7872
2019-06-04,-10.1307
2019-06-05,0.2727
2019-06-06,-22.0308
2019-06-07,20.9302
2019-06-10,0.0
2019-06-11,-3.8462
2019-06-12,11.0
2019-06-13,26.1261
2019-06-14,-4.2857
2019-06-17,-10.4478
2019-06-18,-1.5
2019-06-19,-3.7225
2019-06-20,-5.2373
2019-06-21,-5.4154
2019-06-24,1.9607999999999999
2019-06-25,-8.6538
2019-06-26,1.0526
2019-06-27,25.0
2019-06-28,3.3333
2019-07-01,-11.9355
2019-07-02,4.3956
2019-07-03,-6.6667
2019-07-05,-5.8271
2019-07-08,15.6687
2019-07-09,8.7144
2019-07-10,-11.1111
2019-07-11,7.1429
2019-07-12,-3.2333
2019-07-15,-3.5481
2019-07-16,3.3929
2019-07-17,-13.8169
2019-07-18,-8.8337
2019-07-19,7.8761
2019-07-22,-16.7601
2019-07-23,-2.6316
2019-07-24,-12.005
2019-07-25,-5.4286
2019-07-26,14.1994
2019-07-29,-7.4074
2019-07-30,-4.8571
2019-07-31,20.1201
2019-08-01,12.5
2019-08-02,4.0
2019-08-05,-22.2222
2019-08-06,8.7912
2019-08-07,18.6869
2019-08-08,2.1277
2019-08-09,-6.25
2019-08-12,-8.8889
2019-08-13,4.1098
2019-08-14,-6.2903
2019-08-15,7.75
2019-08-16,-18.7935
2019-08-19,5.7143
2019-08-20,-14.5946
2019-08-21,-1.8987
2019-08-22,-9.1935
2019-08-23,-0.5329
2019-08-26,-17.8571
2019-08-27,-4.3478
2019-08-28,-3.1818
2019-08-29,7.5117
2019-08-30,-6.1135
2019-09-03,-2.3256
2019-09-04,0.0
2019-09-05,-9.5238
2019-09-06,-5.2632
2019-09-09,0.0
2019-09-10,-9.0556
2019-09-11,-1.6494
2019-09-12,5.5901
2019-09-13,-5.8824
2019-09-16,-3.125
2019-09-17,-9.6774
2019-09-18,-5.2857
2019-09-19,-0.4525
2019-09-20,-5.303
2019-09-23,12.0
2019-09-24,20.8571
2019-09-25,-0.1182
2019-09-26,3.5503
2019-09-27,-11.4286
2019-09-30,-1.2903
2019-10-01,-3.268
2019-10-02,-16.8919
2019-10-03,168.2927
2019-10-04,-27.2727
2019-10-07,-0.8333
2019-10-08,-24.3697
2019-10-09,10.5
2019-10-10,-17.0437
2019-10-11,1.8182
2019-10-14,-5.9524
2019-10-15,-20.8861
2019-10-16,0.0
2019-10-17,-20.0
2019-10-18,-12.5
2019-10-21,-22.2857
2019-10-22,-11.7647
2019-10-23,33.3333
2019-10-24,-31.25
2019-10-25,-5.4545
2019-10-28,-13.461500000000001
2019-10-29,-22.2222
2019-10-30,-8.5714
2019-10-31,-25.0
2019-11-01,-16.6667
2019-11-04,20.0
2019-11-05,-20.8333
2019-11-06,-10.526299999999999
2019-11-07,0.0
2019-11-08,-11.7647
2019-11-11,6.6667
2019-11-12,-12.5
2019-11-13,-7.1429
2019-11-14,15.3846
2019-11-15,-13.3333
2019-11-18,0.0
2019-11-19,30.7692
2019-11-20,-23.5294
2019-11-21,0.0
2019-11-22,-7.6923
2019-11-25,-8.3333
2019-11-26,27.2727
2019-11-27,-14.2857
2019-11-29,8.3333
2019-12-02,-15.3846
2019-12-03,-4.5455
2019-12-04,-4.7619
2019-12-05,0.0
2019-12-06,-10.0
2019-12-09,11.1111
2019-12-10,-30.0
2019-12-11,14.2857
2019-12-12,0.0
2019-12-13,-12.5
2019-12-16,-14.2857
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,-16.6667
2019-12-20,0.0
2019-12-23,-40.0
2019-12-24,83.3333
2019-12-26,81.8182
2019-12-27,-40.0
2019-12-30,16.6667
2019-12-31,-14.2857
2020-01-02,-33.3333
2020-01-03,0.0
2020-01-06,-25.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,-33.3333
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,-50.0
2020-01-17,100.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,-50.0
2020-02-10,100.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-18,-50.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,100.0
2020-02-24,-50.0
2020-02-25,100.0
2020-02-26,0.0
2020-02-27,-50.0
2020-02-28,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-30,-99.0
2020-03-31,9900.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-06,0.0
2020-04-07,-99.0
2020-04-08,9900.0
2020-04-09,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,100.0
2020-04-20,-25.0
2020-04-21,-33.3333
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,50.0
2020-04-27,33.3333
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-04,0.0
2020-05-05,-50.0
2020-05-06,100.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,-50.0
2020-05-21,100.0
2020-05-22,0.0
2020-05-26,-25.0
2020-05-27,33.3333
2020-05-28,-50.0
2020-05-29,0.0
2020-06-01,100.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,-25.0
2020-06-15,-33.3333
2020-06-16,100.0
2020-06-17,0.0
2020-06-18,-25.0
2020-06-19,0.0
2020-06-22,-33.3333
2020-06-23,100.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-29,-50.0
2020-06-30,0.0
2020-07-01,50.0
2020-07-02,33.3333
2020-07-06,0.0
2020-07-07,-25.0
2020-07-08,0.0
2020-07-09,-33.3333
2020-07-10,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,100.0
2020-07-23,-50.0
2020-07-24,100.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,-50.0
2020-07-30,0.0
2020-07-31,0.0
