ticker,AZPN US Equity
2000-05-23,-5.848
2000-05-24,1.2422
2000-05-25,-3.681
2000-05-26,2.8662
2000-05-30,4.0248
2000-05-31,-1.7856999999999998
2000-06-01,11.2121
2000-06-02,6.812
2000-06-05,-1.0204
2000-06-06,-8.8918
2000-06-07,11.4569
2000-06-08,-2.0305
2000-06-09,1.8135
2000-06-12,4.5802
2000-06-13,-5.3528
2000-06-14,-2.0566
2000-06-15,7.874
2000-06-16,12.1655
2000-06-19,9.1106
2000-06-20,0.5964
2000-06-21,5.5336
2000-06-22,0.9363
2000-06-23,2.2263
2000-06-26,7.441
2000-06-27,-3.7161999999999997
2000-06-28,6.6667
2000-06-29,0.6579
2000-06-30,0.6536
2000-07-03,-1.1364
2000-07-05,1.8062
2000-07-06,0.3226
2000-07-07,2.09
2000-07-10,0.4724
2000-07-11,-7.21
2000-07-12,0.3378
2000-07-13,-0.1684
2000-07-14,-2.1922
2000-07-17,2.4138
2000-07-18,-3.8721
2000-07-19,4.7285
2000-07-20,3.6789
2000-07-21,-17.2581
2000-07-24,8.7719
2000-07-25,0.3584
2000-07-26,-2.5
2000-07-27,-4.9451
2000-07-28,-5.973
2000-07-31,-1.4344000000000001
2000-08-01,-6.8607
2000-08-02,18.3036
2000-08-03,5.283
2000-08-04,-0.7168
2000-08-07,-2.3466
2000-08-08,7.2089
2000-08-09,27.5862
2000-08-10,-2.8378
2000-08-11,4.8679
2000-08-14,0.2653
2000-08-15,-5.6878
2000-08-16,0.4208
2000-08-17,-2.2346
2000-08-18,2.7143
2000-08-21,0.0
2000-08-22,-0.4172
2000-08-23,0.838
2000-08-24,8.7258
2000-08-25,2.293
2000-08-28,-0.4981
2000-08-29,0.2503
2000-08-30,-2.1223
2000-08-31,-6.25
2000-09-01,-4.2177
2000-09-05,1.8466
2000-09-06,-3.7657
2000-09-07,2.3188
2000-09-08,-5.6657
2000-09-11,4.5045
2000-09-12,2.8376
2000-09-13,8.4177
2000-09-14,-6.4433
2000-09-15,3.0303
2000-09-18,-12.2995
2000-09-19,4.5732
2000-09-20,-1.7492999999999999
2000-09-21,-4.451
2000-09-22,5.1242
2000-09-25,5.1699
2000-09-26,-2.5632
2000-09-27,-3.7117
2000-09-28,0.0
2000-09-29,8.0838
2000-10-02,1.385
2000-10-03,-4.235
2000-10-04,-6.99
2000-10-05,-7.5153
2000-10-06,-2.3217
2000-10-09,1.528
2000-10-10,-10.5769
2000-10-11,-3.1323
2000-10-12,-2.5097
2000-10-13,11.2871
2000-10-16,-3.3808
2000-10-17,-0.9208
2000-10-18,-8.5502
2000-10-19,4.2683
2000-10-20,22.4172
2000-10-23,-2.0701
2000-10-24,5.0407
2000-10-25,-6.192
2000-10-26,4.6205
2000-10-27,0.1577
2000-10-30,-6.9291
2000-10-31,11.8443
2000-11-01,-0.6051
2000-11-02,-0.761
2000-11-03,0.3067
2000-11-06,-6.7278
2000-11-07,9.1803
2000-11-08,-6.9069
2000-11-09,-2.2580999999999998
2000-11-10,-7.5908
2000-11-13,1.0714
2000-11-14,4.2403
2000-11-15,3.7288
2000-11-16,-6.6993
2000-11-17,0.5254
2000-11-20,-6.9686
2000-11-21,-6.5543
2000-11-22,-3.8076
2000-11-24,2.5
2000-11-27,0.6098
2000-11-28,-14.3434
2000-11-29,-0.4717
2000-11-30,-8.7678
2000-12-01,4.4156
2000-12-04,-7.4627
2000-12-05,25.8065
2000-12-06,4.0598
2000-12-07,0.2053
2000-12-08,1.6393
2000-12-11,13.3065
2000-12-12,-9.2527
2000-12-13,-6.4706
2000-12-14,-8.1761
2000-12-15,-3.653
2000-12-18,8.0569
2000-12-19,-1.7544
2000-12-20,-8.705400000000001
2000-12-21,3.6675
2000-12-22,13.4434
2000-12-26,-10.1871
2000-12-27,11.1111
2000-12-28,7.5
2000-12-29,3.1008
2001-01-02,-21.0526
2001-01-03,4.2857
2001-01-04,-4.1096
2001-01-05,-9.0476
2001-01-08,-3.1414
2001-01-09,1.8243
2001-01-10,6.7021
2001-01-11,15.4229
2001-01-12,1.9397
2001-01-16,5.9197
2001-01-17,-1.5968
2001-01-18,4.2596
2001-01-19,1.5564
2001-01-22,0.7663
2001-01-23,0.0
2001-01-24,5.7034
2001-01-25,0.3597
2001-01-26,13.9785
2001-01-29,3.4591
2001-01-30,-4.2553
2001-01-31,-0.4762
2001-02-01,2.3923
2001-02-02,-5.296
2001-02-05,0.4934
2001-02-06,7.365
2001-02-07,-2.782
2001-02-08,0.5096
2001-02-09,-4.8362
2001-02-12,-0.3279
2001-02-13,-0.3289
2001-02-14,1.8152
2001-02-15,0.1621
2001-02-16,-8.4142
2001-02-20,-4.5936
2001-02-21,-6.2963000000000005
2001-02-22,-7.1146
2001-02-23,3.8298
2001-02-26,1.0246
2001-02-27,-11.9675
2001-02-28,-3.9171
2001-03-01,-0.2398
2001-03-02,-12.5
2001-03-05,-1.6484
2001-03-06,3.6313
2001-03-07,-1.6173
2001-03-08,-4.6575
2001-03-09,-14.9425
2001-03-12,-3.0405
2001-03-13,10.1916
2001-03-14,-1.3439
2001-03-15,-0.3205
2001-03-16,-8.0386
2001-03-19,5.5944
2001-03-20,2.3179
2001-03-21,1.2945
2001-03-22,9.2652
2001-03-23,9.3567
2001-03-26,10.9626
2001-03-27,1.4458
2001-03-28,-8.3135
2001-03-29,-6.7358
2001-03-30,6.1111
2001-04-02,-2.8796
2001-04-03,-19.407
2001-04-04,1.6722000000000001
2001-04-05,-31.6612
2001-04-06,-0.8424
2001-04-09,-0.1942
2001-04-10,9.3385
2001-04-11,-4.4128
2001-04-12,12.5093
2001-04-16,1.5884
2001-04-17,-3.6482
2001-04-18,17.1062
2001-04-19,16.8591
2001-04-20,-6.6206
2001-04-23,-4.6561
2001-04-24,0.7214
2001-04-25,0.8264
2001-04-26,6.0109
2001-04-27,6.9072
2001-04-30,1.5429
2001-05-01,-4.0361
2001-05-02,4.4038
2001-05-03,-3.8863
2001-05-04,1.2327
2001-05-07,-3.1174
2001-05-08,0.553
2001-05-09,-0.25
2001-05-10,-0.2506
2001-05-11,-1.8593
2001-05-14,-3.2258
2001-05-15,-4.9735
2001-05-16,0.3898
2001-05-17,-0.0555
2001-05-18,17.3696
2001-05-21,33.2861
2001-05-22,-4.0085
2001-05-23,-7.9084
2001-05-24,4.0128
2001-05-25,-3.8194
2001-05-29,-3.4095
2001-05-30,-1.3704
2001-05-31,-0.7579
2001-06-01,1.2304
2001-06-04,-1.9279
2001-06-05,8.547
2001-06-06,-1.5748
2001-06-07,13.52
2001-06-08,-2.7484
2001-06-11,-4.4203
2001-06-12,2.3503
2001-06-13,-3.4815
2001-06-14,-12.5863
2001-06-15,7.1115
2001-06-18,-8.6066
2001-06-19,9.9552
2001-06-20,1.1419
2001-06-21,-0.6855
2001-06-22,-7.5518
2001-06-25,0.8783
2001-06-26,-0.9578
2001-06-27,4.0879
2001-06-28,5.5743
2001-06-29,-3.2
2001-07-02,-3.5537
2001-07-03,-1.8852
2001-07-05,-5.0218
2001-07-06,-2.9425
2001-07-09,-0.1421
2001-07-10,-4.8861
2001-07-11,-0.4489
2001-07-12,8.9679
2001-07-13,1.6552
2001-07-16,-9.4527
2001-07-17,7.1429
2001-07-18,-2.8904
2001-07-19,1.0562
2001-07-20,1.6627
2001-07-23,-1.4019
2001-07-24,-2.8436
2001-07-25,2.6829
2001-07-26,-0.095
2001-07-27,0.3329
2001-07-30,-0.4739
2001-07-31,-5.7143
2001-08-01,7.9293
2001-08-02,-1.7314
2001-08-03,-5.8571
2001-08-06,-1.6186
2001-08-07,6.1697
2001-08-08,-17.8692
2001-08-09,0.2358
2001-08-10,-0.2353
2001-08-13,0.3538
2001-08-14,0.47
2001-08-15,-2.4561
2001-08-16,0.4197
2001-08-17,-1.9104
2001-08-20,1.6433
2001-08-21,-0.8982
2001-08-22,2.0544
2001-08-23,-3.8484
2001-08-24,4.3719
2001-08-27,-0.295
2001-08-28,0.5917
2001-08-29,0.0
2001-08-30,-3.1765
2001-08-31,0.0608
2001-09-04,0.1821
2001-09-05,1.0909
2001-09-06,-14.0288
2001-09-07,-8.6471
2001-09-10,-3.5878
2001-09-17,-11.7181
2001-09-18,0.8072
2001-09-19,-3.0249
2001-09-20,-10.9174
2001-09-21,-6.7971
2001-09-24,0.0
2001-09-25,5.5249
2001-09-26,-6.911
2001-09-27,2.1372
2001-09-28,10.1322
2001-10-01,-8.9
2001-10-02,-0.4391
2001-10-03,9.151
2001-10-04,11.2121
2001-10-05,-0.545
2001-10-08,-0.1826
2001-10-09,-3.0192
2001-10-10,16.0377
2001-10-11,8.0488
2001-10-12,-9.3303
2001-10-15,-0.4149
2001-10-16,1.75
2001-10-17,-7.0434
2001-10-18,-2.6432
2001-10-19,-0.8145
2001-10-22,-1.9161000000000001
2001-10-23,-2.1395
2001-10-24,-3.2319
2001-10-25,12.9666
2001-10-26,16.087
2001-10-29,-1.573
2001-10-30,-2.6635999999999997
2001-10-31,3.5966
2001-11-01,6.4906
2001-11-02,7.8668
2001-11-05,5.4534
2001-11-06,2.7414
2001-11-07,-19.0418
2001-11-08,3.9699999999999998
2001-11-09,-2.5216
2001-11-12,-0.2217
2001-11-13,0.7407
2001-11-14,-0.2941
2001-11-15,-3.7611
2001-11-16,-0.7663
2001-11-19,1.0039
2001-11-20,-6.7278
2001-11-21,4.918
2001-11-23,2.7344
2001-11-26,-0.076
2001-11-27,-0.9893
2001-11-28,-1.6141
2001-11-29,1.5625
2001-11-30,1.3077
2001-12-03,-1.2149
2001-12-04,2.5365
2001-12-05,9.2954
2001-12-06,3.2236
2001-12-07,-1.6611
2001-12-10,-1.3514
2001-12-11,3.0137
2001-12-12,6.9149
2001-12-13,-0.6841
2001-12-14,0.5009
2001-12-17,0.6854
2001-12-18,0.7426
2001-12-19,1.3514
2001-12-20,-3.2121
2001-12-21,3.8197
2001-12-24,-3.3776
2001-12-26,0.1248
2001-12-27,3.1796
2001-12-28,1.8127
2001-12-31,-0.2967
2002-01-02,1.7856999999999998
2002-01-03,1.8129
2002-01-04,2.8145
2002-01-07,-2.2904999999999998
2002-01-08,2.287
2002-01-09,2.0123
2002-01-10,1.4795
2002-01-11,-3.0778
2002-01-14,-3.5655
2002-01-15,-0.6355
2002-01-16,-6.4535
2002-01-17,1.9888
2002-01-18,-1.5844
2002-01-22,-8.3591
2002-01-23,8.7162
2002-01-24,21.814799999999998
2002-01-25,-1.3265
2002-01-28,1.1375
2002-01-29,-2.8119
2002-01-30,1.2625
2002-01-31,3.3766
2002-02-01,-3.5678
2002-02-04,-3.8562
2002-02-05,0.2168
2002-02-06,-4.4889
2002-02-07,-0.906
2002-02-08,-2.0
2002-02-11,4.4315
2002-02-12,0.1675
2002-02-13,1.8952
2002-02-14,-0.6018
2002-02-15,-2.8619
2002-02-19,-6.5156
2002-02-20,-3.8182
2002-02-21,-2.3314
2002-02-22,-1.2903
2002-02-25,1.5686
2002-02-26,1.1583
2002-02-27,-0.7634
2002-02-28,0.0
2002-03-01,9.1026
2002-03-04,12.3972
2002-03-05,7.2138
2002-03-06,5.9971
2002-03-07,-3.1739
2002-03-08,4.133
2002-03-11,1.7336
2002-03-12,-2.6906
2002-03-13,-5.9908
2002-03-14,1.3725
2002-03-15,-4.6905
2002-03-18,1.4713
2002-03-19,4.9
2002-03-20,1.7635999999999998
2002-03-21,2.9508
2002-03-22,3.3667
2002-03-25,1.0123
2002-03-26,0.0436
2002-03-27,0.4791
2002-03-28,-0.7369
2002-04-01,-1.3537
2002-04-02,-5.2678
2002-04-03,-2.1495
2002-04-04,-2.2923
2002-04-05,-15.1026
2002-04-08,4.7783999999999995
2002-04-09,0.5495
2002-04-10,-3.5519
2002-04-11,-0.5099
2002-04-12,1.1959
2002-04-15,0.9567
2002-04-16,1.4493
2002-04-17,-2.4176
2002-04-18,-0.6194
2002-04-19,-2.4929
2002-04-22,-6.566
2002-04-23,-4.0423
2002-04-24,-2.7868
2002-04-25,1.6
2002-04-26,-10.105
2002-04-29,-4.6715
2002-04-30,3.7519
2002-05-01,-5.9041
2002-05-02,2.3529
2002-05-03,-1.9157
2002-05-06,-12.8125
2002-05-07,2.5986000000000002
2002-05-08,8.3843
2002-05-09,-3.9484
2002-05-10,-8.6409
2002-05-13,-2.4793
2002-05-14,13.7476
2002-05-15,-1.8212000000000002
2002-05-16,0.4216
2002-05-17,0.7557
2002-05-20,-7.3333
2002-05-21,1.8885
2002-05-22,-3.0009
2002-05-23,0.091
2002-05-24,0.1818
2002-05-28,-0.1815
2002-05-29,5.0909
2002-05-30,-0.8651
2002-05-31,-2.1814999999999998
2002-06-03,-0.8921
2002-06-04,2.6103
2002-06-05,-11.3158
2002-06-06,-2.4728
2002-06-07,3.4483
2002-06-10,-1.6667
2002-06-11,-4.2871
2002-06-12,6.0417
2002-06-13,-11.5914
2002-06-14,-2.3333
2002-06-17,-5.6883
2002-06-18,-7.117
2002-06-19,-1.2987
2002-06-20,-2.5
2002-06-21,0.6748
2002-06-24,-3.0831
2002-06-25,-2.0747
2002-06-26,2.9661
2002-06-27,4.2524
2002-06-28,9.7368
2002-07-01,-16.9065
2002-07-02,1.1544
2002-07-03,-51.4979
2002-07-05,14.7059
2002-07-08,7.9487
2002-07-09,-13.3017
2002-07-10,-6.5753
2002-07-11,18.1818
2002-07-12,2.2333
2002-07-15,-8.9806
2002-07-16,2.6667
2002-07-17,3.8961
2002-07-18,-6.25
2002-07-19,-5.8667
2002-07-22,15.0142
2002-07-23,-5.4187
2002-07-24,-1.5625
2002-07-25,-2.1164
2002-07-26,1.3514
2002-07-29,20.0
2002-07-30,-2.4444
2002-07-31,-3.1891
2002-08-01,-5.6471
2002-08-02,-10.2244
2002-08-05,-12.5
2002-08-06,-5.7143
2002-08-07,-2.0202
2002-08-08,3.4364
2002-08-09,-4.9834
2002-08-12,9.4406
2002-08-13,-7.0288
2002-08-14,3.7801
2002-08-15,1.6556
2002-08-16,-2.9316
2002-08-19,7.3826
2002-08-20,6.25
2002-08-21,-2.9412000000000003
2002-08-22,25.4545
2002-08-23,-4.1063
2002-08-26,0.7557
2002-08-27,3.75
2002-08-28,-0.4819
2002-08-29,1.6949
2002-08-30,-4.2857
2002-09-03,-4.2289
2002-09-04,8.8312
2002-09-05,-3.58
2002-09-06,6.1881
2002-09-09,-1.1888
2002-09-10,-3.515
2002-09-11,-2.2005
2002-09-12,-2.0
2002-09-13,-2.0408
2002-09-16,0.0
2002-09-17,-5.2083
2002-09-18,-5.7418
2002-09-19,-8.19
2002-09-20,7.3016
2002-09-23,-6.8047
2002-09-24,9.5238
2002-09-25,-3.1884
2002-09-26,-7.7844
2002-09-27,-7.4675
2002-09-30,5.2632
2002-10-01,-2.6667
2002-10-02,-19.5205
2002-10-03,-8.9362
2002-10-04,-4.2056000000000004
2002-10-07,-27.3171
2002-10-08,-24.1611
2002-10-09,-12.3894
2002-10-10,-11.1111
2002-10-11,-11.3636
2002-10-14,35.8974
2002-10-15,67.9245
2002-10-16,-28.651699999999998
2002-10-17,15.748
2002-10-18,0.6803
2002-10-21,-7.4324
2002-10-22,-10.9489
2002-10-23,4.918
2002-10-24,5.4688
2002-10-25,11.1111
2002-10-28,15.3333
2002-10-29,6.3584
2002-10-30,-0.5435
2002-10-31,8.7432
2002-11-01,15.5779
2002-11-04,-2.2174
2002-11-05,-1.7341
2002-11-06,0.4525
2002-11-07,-5.8559
2002-11-08,-10.0478
2002-11-11,-6.9149
2002-11-12,8.0
2002-11-13,-4.2328
2002-11-14,6.6298
2002-11-15,17.0984
2002-11-18,0.885
2002-11-19,-5.2632
2002-11-20,12.9167
2002-11-21,3.321
2002-11-22,2.3810000000000002
2002-11-25,14.3411
2002-11-26,1.6949
2002-11-27,13.3333
2002-11-29,2.9412000000000003
2002-12-02,1.1429
2002-12-03,-6.7797
2002-12-04,-9.0909
2002-12-05,-0.3333
2002-12-06,-11.3712
2002-12-09,-12.4528
2002-12-10,12.069
2002-12-11,3.8462
2002-12-12,0.7407
2002-12-13,-8.0882
2002-12-16,13.2
2002-12-17,1.7668
2002-12-18,5.9028
2002-12-19,1.6393
2002-12-20,3.2258
2002-12-23,-4.6875
2002-12-24,0.0
2002-12-26,2.0
2002-12-27,0.9322
2002-12-30,-9.2357
2002-12-31,-0.7018
2003-01-02,0.7067
2003-01-03,-2.4561
2003-01-06,1.0791
2003-01-07,8.5409
2003-01-08,-1.6393
2003-01-09,2.6667
2003-01-10,11.039
2003-01-13,-4.386
2003-01-14,3.9755000000000003
2003-01-15,-2.9412000000000003
2003-01-16,0.303
2003-01-17,-1.8127
2003-01-21,-7.0769
2003-01-22,-0.6623
2003-01-23,0.3333
2003-01-24,-1.9933999999999998
2003-01-27,-6.7797
2003-01-28,2.5455
2003-01-29,1.4184
2003-01-30,7.6923
2003-01-31,-3.8961
2003-02-03,-3.0004
2003-02-04,-4.9174
2003-02-05,5.1282
2003-02-06,1.0453
2003-02-07,1.0345
2003-02-10,0.6826
2003-02-11,-2.7119
2003-02-12,0.0
2003-02-13,2.0906
2003-02-14,-1.0239
2003-02-18,1.0345
2003-02-19,-0.6826
2003-02-20,-0.6873
2003-02-21,-3.4602
2003-02-24,-7.8853
2003-02-25,2.3346
2003-02-26,-2.6616
2003-02-27,-1.1719
2003-02-28,-0.7905
2003-03-03,1.5936
2003-03-04,2.7451
2003-03-05,2.6718
2003-03-06,-1.487
2003-03-07,3.7736
2003-03-10,-5.0909
2003-03-11,-3.8314
2003-03-12,-2.3904
2003-03-13,-0.4082
2003-03-14,-5.7377
2003-03-17,5.2174
2003-03-18,-2.4793
2003-03-19,-0.8475
2003-03-20,0.0
2003-03-21,6.4103
2003-03-24,-8.4337
2003-03-25,3.0263
2003-03-26,17.0711
2003-03-27,-1.8182
2003-03-28,-1.8519
2003-03-31,-9.434
2003-04-01,1.25
2003-04-02,6.1728
2003-04-03,-5.4264
2003-04-04,-0.8197
2003-04-07,7.438
2003-04-08,-3.4615
2003-04-09,16.7331
2003-04-10,-5.4608
2003-04-11,-1.083
2003-04-14,0.7299
2003-04-15,4.7101
2003-04-16,0.346
2003-04-17,8.6207
2003-04-21,0.6349
2003-04-22,1.5773000000000001
2003-04-23,5.5901
2003-04-24,0.8824
2003-04-25,-4.9563
2003-04-28,4.6012
2003-04-29,4.6921
2003-04-30,-6.4426
2003-05-01,-10.1796
2003-05-02,1.3333
2003-05-05,3.6184
2003-05-06,-0.9524
2003-05-07,0.641
2003-05-08,1.9108
2003-05-09,-2.7813
2003-05-12,1.2536
2003-05-13,5.7143
2003-05-14,-0.9009
2003-05-15,15.1515
2003-05-16,6.8421
2003-05-19,-2.7094
2003-05-20,0.2532
2003-05-21,2.0202
2003-05-22,1.2376
2003-05-23,-0.7335
2003-05-27,-0.9852
2003-05-28,-0.4975
2003-05-29,-2.25
2003-05-30,4.0921
2003-06-02,1.2285
2003-06-03,-3.8834999999999997
2003-06-04,-0.2525
2003-06-05,3.2911
2003-06-06,1.9607999999999999
2003-06-09,-0.2404
2003-06-10,6.506
2003-06-11,8.5973
2003-06-12,3.3333
2003-06-13,1.0887
2003-06-16,-1.077
2003-06-17,1.4113
2003-06-18,1.3917
2003-06-19,0.0
2003-06-20,-1.5686
2003-06-23,-2.7888
2003-06-24,2.459
2003-06-25,-3.8
2003-06-26,4.5738
2003-06-27,-3.5785
2003-06-30,-2.268
2003-07-01,-0.8439
2003-07-02,2.1277
2003-07-03,-0.8333
2003-07-07,4.4118
2003-07-08,0.8048
2003-07-09,-0.1996
2003-07-10,-5.4
2003-07-11,1.0571
2003-07-14,4.6025
2003-07-15,-2.8
2003-07-16,-6.9959
2003-07-17,-0.4425
2003-07-18,-0.8889
2003-07-21,-6.9507
2003-07-22,2.1687
2003-07-23,4.2453
2003-07-24,-8.371
2003-07-25,0.2469
2003-07-28,1.2562
2003-07-29,1.9217
2003-07-30,-1.9093
2003-07-31,-0.7299
2003-08-01,-2.451
2003-08-04,-0.2513
2003-08-05,-10.5793
2003-08-06,-9.2958
2003-08-07,-22.9814
2003-08-08,1.6129
2003-08-11,7.1429
2003-08-12,4.4444
2003-08-13,0.7092
2003-08-14,0.3521
2003-08-15,-3.5088
2003-08-18,3.6364
2003-08-19,0.0
2003-08-20,-2.1053
2003-08-21,8.9606
2003-08-22,-5.5921
2003-08-25,8.3624
2003-08-26,4.5016
2003-08-27,0.6154
2003-08-28,5.8104
2003-08-29,-1.7341
2003-09-02,4.4118
2003-09-03,1.3803
2003-09-04,5.8627
2003-09-05,-2.8871
2003-09-08,2.7027
2003-09-09,-4.2105
2003-09-10,-4.7253
2003-09-11,1.2111
2003-09-12,4.5584
2003-09-15,1.3624
2003-09-16,0.0
2003-09-17,6.1828
2003-09-18,3.2911
2003-09-19,-1.2255
2003-09-22,1.9851
2003-09-23,5.5961
2003-09-24,0.6912
2003-09-25,-2.9748
2003-09-26,-3.7736
2003-09-29,0.7353
2003-09-30,-0.9732
2003-10-01,4.914
2003-10-02,1.171
2003-10-03,2.7778
2003-10-06,3.3784
2003-10-07,6.7538
2003-10-08,5.3061
2003-10-09,4.0698
2003-10-10,10.6145
2003-10-13,2.5253
2003-10-14,-1.642
2003-10-15,-3.6728
2003-10-16,0.5199
2003-10-17,-0.8621
2003-10-20,1.0435
2003-10-21,12.5645
2003-10-22,-3.6696999999999997
2003-10-23,-1.9048
2003-10-24,-2.9126
2003-10-27,6.8333
2003-10-28,-0.624
2003-10-29,1.0989
2003-10-30,12.7329
2003-10-31,10.1928
2003-11-03,10.75
2003-11-04,-1.0158
2003-11-05,-3.7628
2003-11-06,-0.7109
2003-11-07,1.074
2003-11-10,-2.1250999999999998
2003-11-11,0.0965
2003-11-12,1.7113
2003-11-13,1.3033000000000001
2003-11-14,-4.5614
2003-11-17,-2.2059
2003-11-18,-4.5113
2003-11-19,0.2625
2003-11-20,-7.0681
2003-11-21,4.9296
2003-11-24,7.3826
2003-11-25,-3.125
2003-11-26,0.6452
2003-11-28,-1.2821
2003-12-01,3.3766
2003-12-02,5.402
2003-12-03,-4.5292
2003-12-04,-2.4969
2003-12-05,-3.7132
2003-12-08,7.9787
2003-12-09,-2.3399
2003-12-10,2.1438
2003-12-11,-1.4815
2003-12-12,2.8822
2003-12-15,-1.9487999999999999
2003-12-16,-0.6211
2003-12-17,4.375
2003-12-18,9.8204
2003-12-19,8.615
2003-12-22,-2.7108
2003-12-23,1.8576000000000001
2003-12-24,-0.7092
2003-12-26,-0.3061
2003-12-29,6.4483
2003-12-30,-1.9231
2003-12-31,0.5882
2004-01-02,1.6569
2004-01-05,8.9166
2004-01-06,-3.6092
2004-01-07,1.0046
2004-01-08,3.3454
2004-01-09,-2.0122
2004-01-12,7.3214
2004-01-13,-2.4126
2004-01-14,1.4493
2004-01-15,-2.6891
2004-01-16,0.7772
2004-01-20,0.8569
2004-01-21,-3.5684
2004-01-22,-1.3216
2004-01-23,-5.3571
2004-01-26,-2.4528
2004-01-27,-3.1915
2004-01-28,-5.5944
2004-01-29,-3.9153000000000002
2004-01-30,-1.3216
2004-02-02,0.8929
2004-02-03,0.7743
2004-02-04,-5.9276
2004-02-05,6.0677
2004-02-06,5.0605
2004-02-09,-0.5236
2004-02-10,-1.1579
2004-02-11,5.4313
2004-02-12,-0.303
2004-02-13,-7.3961
2004-02-17,4.814
2004-02-18,-1.6701000000000001
2004-02-19,-4.1189
2004-02-20,-1.9043
2004-02-23,-6.8849
2004-02-24,-4.6061
2004-02-25,10.5464
2004-02-26,-1.7241
2004-02-27,1.9883
2004-03-01,4.0138
2004-03-02,-3.4179
2004-03-03,-0.3425
2004-03-04,3.6654999999999998
2004-03-05,-1.5470000000000002
2004-03-08,-6.3972999999999995
2004-03-09,-4.7962
2004-03-10,-2.0151
2004-03-11,1.2852999999999999
2004-03-12,0.8883
2004-03-15,-1.1320999999999999
2004-03-16,1.7812000000000001
2004-03-17,2.25
2004-03-18,2.2005
2004-03-19,-1.5550000000000002
2004-03-22,-4.8603
2004-03-23,1.0217
2004-03-24,1.1378
2004-03-25,2.75
2004-03-26,-1.4599
2004-03-29,1.2346
2004-03-30,0.9756
2004-03-31,-1.3285
2004-04-01,-1.4687999999999999
2004-04-02,1.4907
2004-04-05,12.9743
2004-04-06,-1.5168
2004-04-07,1.5402
2004-04-08,-2.3835
2004-04-12,1.3319
2004-04-13,-5.6955
2004-04-14,-0.6969
2004-04-15,0.4678
2004-04-16,-4.5402000000000005
2004-04-19,5.122
2004-04-20,-3.0162
2004-04-21,-2.1531000000000002
2004-04-22,3.912
2004-04-23,-3.1765
2004-04-26,-3.2807
2004-04-27,0.7538
2004-04-28,-5.7357
2004-04-29,-7.0106
2004-04-30,-8.3926
2004-05-03,-5.2795
2004-05-04,1.9672
2004-05-05,2.7331
2004-05-06,-3.4429
2004-05-07,-1.1345
2004-05-10,-1.6393
2004-05-11,-1.0
2004-05-12,-3.367
2004-05-13,-0.8711
2004-05-14,2.6362
2004-05-17,-4.1096
2004-05-18,13.9286
2004-05-19,-0.4702
2004-05-20,-0.315
2004-05-21,-1.8957000000000002
2004-05-24,1.6103
2004-05-25,0.4754
2004-05-26,0.7886
2004-05-27,3.1299
2004-05-28,-4.4006
2004-06-01,-2.6984
2004-06-02,2.7732
