ticker,GEVO US Equity
2011-06-29,-3.2157999999999998
2011-06-30,0.5112
2011-07-01,4.2594
2011-07-05,-0.1829
2011-07-06,9.102
2011-07-07,-1.9597
2011-07-08,0.2856
2011-07-11,-5.7517
2011-07-12,0.423
2011-07-13,8.0024
2011-07-14,-0.5014
2011-07-15,-0.3359
2011-07-18,-1.8538999999999999
2011-07-19,3.1483
2011-07-20,-0.0555
2011-07-21,-0.8884
2011-07-22,2.8571
2011-07-25,-0.1089
2011-07-26,-5.4526
2011-07-27,-6.6321
2011-07-28,2.5324
2011-07-29,-0.4217
2011-08-01,1.0284
2011-08-02,-10.0599
2011-08-03,0.8655
2011-08-04,-2.7063
2011-08-05,-5.9023
2011-08-08,-10.8147
2011-08-09,5.9822
2011-08-10,-11.823
2011-08-11,-8.391
2011-08-12,0.0
2011-08-15,16.4306
2011-08-16,-6.7315000000000005
2011-08-17,-0.6957
2011-08-18,0.613
2011-08-19,-0.8703
2011-08-22,-11.3257
2011-08-23,12.8713
2011-08-24,-4.4737
2011-08-25,-8.4481
2011-08-26,2.2066
2011-08-29,7.1639
2011-08-30,-4.304
2011-08-31,2.1053
2011-09-01,-2.9991
2011-09-02,-6.8599
2011-09-06,3.6307
2011-09-07,-1.1011
2011-09-08,-2.6316
2011-09-09,-8.8358
2011-09-12,-1.3683
2011-09-13,0.578
2011-09-14,2.7586
2011-09-15,-2.349
2011-09-16,3.0928
2011-09-19,-4.3333
2011-09-20,-4.065
2011-09-21,-8.3535
2011-09-22,-12.4174
2011-09-23,1.3575
2011-09-26,1.3393
2011-09-27,-2.0558
2011-09-28,-6.5967
2011-09-29,-5.297
2011-09-30,-5.5931999999999995
2011-10-03,1.2567
2011-10-04,9.0426
2011-10-05,6.6667
2011-10-06,2.439
2011-10-07,9.9702
2011-10-10,-1.7591
2011-10-11,14.0496
2011-10-12,-1.5699999999999998
2011-10-13,-3.681
2011-10-14,4.8408
2011-10-17,-8.627
2011-10-18,6.25
2011-10-19,-0.3755
2011-10-20,-6.0302
2011-10-21,0.2674
2011-10-24,3.6
2011-10-25,-4.1184
2011-10-26,0.6711
2011-10-27,12.8
2011-10-28,2.4823
2011-10-31,-14.3022
2011-11-01,-8.7483
2011-11-02,8.8496
2011-11-03,1.2195
2011-11-04,-2.008
2011-11-07,-0.1366
2011-11-08,6.0192
2011-11-09,0.0
2011-11-10,-1.6774
2011-11-11,1.3123
2011-11-14,-2.2021
2011-11-15,-2.2517
2011-11-16,3.794
2011-11-17,-7.3107
2011-11-18,1.5493000000000001
2011-11-21,-10.4022
2011-11-22,-6.6563
2011-11-23,-9.1211
2011-11-25,-5.4745
2011-11-28,13.8996
2011-11-29,4.9153
2011-11-30,-0.6462
2011-12-01,0.0
2011-12-02,2.2763999999999998
2011-12-05,0.159
2011-12-06,1.2698
2011-12-07,5.9561
2011-12-08,-1.0355
2011-12-09,-4.7833
2011-12-12,-4.0816
2011-12-13,-1.6367
2011-12-14,-6.1564
2011-12-15,12.9433
2011-12-16,0.0
2011-12-19,-6.9074
2011-12-20,-1.6863000000000001
2011-12-21,-3.0875
2011-12-22,4.2478
2011-12-23,-1.528
2011-12-27,-2.5862
2011-12-28,-0.885
2011-12-29,2.5
2011-12-30,9.5819
2012-01-03,2.3847
2012-01-04,0.3106
2012-01-05,-6.8111
2012-01-06,-3.3223
2012-01-09,-4.9828
2012-01-10,6.6908
2012-01-11,1.8643999999999998
2012-01-12,0.6656
2012-01-13,0.6612
2012-01-17,-0.1642
2012-01-18,4.4408
2012-01-19,1.1024
2012-01-20,3.5826000000000002
2012-01-23,3.1579
2012-01-24,7.1429
2012-01-25,10.4762
2012-01-26,1.1084
2012-01-27,5.2375
2012-01-30,0.0
2012-01-31,0.2894
2012-02-01,3.5199
2012-02-02,5.3512
2012-02-03,4.7619
2012-02-06,0.9091
2012-02-07,-2.4024
2012-02-08,-3.5897
2012-02-09,-4.3617
2012-02-10,-5.4505
2012-02-13,18.9412
2012-02-14,3.7587
2012-02-15,-2.6692
2012-02-16,-1.8609
2012-02-17,-2.1955999999999998
2012-02-21,-2.3468999999999998
2012-02-22,-1.0449
2012-02-23,-1.6895
2012-02-24,-3.2223
2012-02-27,2.8857
2012-02-28,-3.7756
2012-02-29,12.2197
2012-03-01,-9.0909
2012-03-02,-9.8352
2012-03-05,-6.5204
2012-03-06,-6.5189
2012-03-07,9.0656
2012-03-08,16.7519
2012-03-09,2.1906
2012-03-12,-2.5723000000000003
2012-03-13,7.9208
2012-03-14,-4.0775
2012-03-15,-7.0138
2012-03-16,1.7143000000000002
2012-03-19,-0.5618
2012-03-20,0.904
2012-03-21,4.8152
2012-03-22,-0.641
2012-03-23,3.7634
2012-03-26,6.5285
2012-03-27,-5.4475
2012-03-28,0.9259
2012-03-29,-0.4077
2012-03-30,-5.9365
2012-04-02,0.6529
2012-04-03,2.0541
2012-04-04,-0.7415
2012-04-05,2.5614
2012-04-09,-3.7461
2012-04-10,-0.3243
2012-04-11,5.7484
2012-04-12,-0.5128
2012-04-13,-5.7732
2012-04-16,-0.4376
2012-04-17,4.3956
2012-04-18,-2.4211
2012-04-19,-1.1865999999999999
2012-04-20,1.6376
2012-04-23,3.5446
2012-04-24,2.8007999999999997
2012-04-25,-2.0182
2012-04-26,0.4119
2012-04-27,0.7179
2012-04-30,-1.3237999999999999
2012-05-01,0.8256
2012-05-02,2.2518000000000002
2012-05-03,-10.7107
2012-05-04,-8.4081
2012-05-07,-4.4064
2012-05-08,0.2561
2012-05-09,-7.6628
2012-05-10,0.9682
2012-05-11,-3.8356
2012-05-14,-9.4017
2012-05-15,-4.4025
2012-05-16,-3.9474
2012-05-17,-4.1096
2012-05-18,0.0
2012-05-21,3.3929
2012-05-22,-6.7358
2012-05-23,-0.9259
2012-05-24,9.5327
2012-05-25,-1.5358
2012-05-29,-0.3466
2012-05-30,-4.1739
2012-05-31,10.1633
2012-06-01,-8.4843
2012-06-04,-5.0405
2012-06-05,10.3318
2012-06-06,-0.8591
2012-06-07,-2.4263
2012-06-08,-2.4867
2012-06-11,4.3716
2012-06-12,-1.3961999999999999
2012-06-13,1.7699
2012-06-14,4.1739
2012-06-15,-0.5008
2012-06-18,-1.6779
2012-06-19,1.0239
2012-06-20,30.9122
2012-06-21,-3.6129
2012-06-22,4.1499
2012-06-25,4.2416
2012-06-26,8.1381
2012-06-27,-22.4629
2012-06-28,-27.2059
2012-06-29,0.404
2012-07-02,-0.4024
2012-07-03,-1.4141
2012-07-05,-7.377
2012-07-06,-1.7699
2012-07-09,-5.8559
2012-07-10,4.5455
2012-07-11,1.8307
2012-07-12,-2.0225
2012-07-13,0.6881
2012-07-16,0.0
2012-07-17,1.8223
2012-07-18,-2.6846
2012-07-19,2.9885
2012-07-20,0.4464
2012-07-23,-1.5556
2012-07-24,-7.4492
2012-07-25,6.3415
2012-07-26,-5.2752
2012-07-27,2.9055999999999997
2012-07-30,-7.0588
2012-07-31,-1.7722
2012-08-01,-5.6701
2012-08-02,0.5464
2012-08-03,8.6957
2012-08-06,-8.0
2012-08-07,4.6196
2012-08-08,-3.1169000000000002
2012-08-09,-1.6086
2012-08-10,5.4496
2012-08-13,-2.584
2012-08-14,1.8568
2012-08-15,-3.6458
2012-08-16,6.7568
2012-08-17,-1.5190000000000001
2012-08-20,0.5141
2012-08-21,-1.7903
2012-08-22,0.0
2012-08-23,-4.9479
2012-08-24,0.0
2012-08-27,1.0959
2012-08-28,1.355
2012-08-29,-2.4064
2012-08-30,-3.0137
2012-08-31,0.0
2012-09-04,-2.2599
2012-09-05,-1.7341
2012-09-06,-6.1765
2012-09-07,3.4483
2012-09-10,-0.9091
2012-09-11,-1.2232
2012-09-12,1.548
2012-09-13,5.1829
2012-09-14,0.5797
2012-09-17,0.8646
2012-09-18,-4.2857
2012-09-19,-1.4925
2012-09-20,-0.303
2012-09-21,0.304
2012-09-24,0.303
2012-09-25,-35.3474
2012-09-26,-14.0187
2012-09-27,8.6957
2012-09-28,7.0
2012-10-01,-1.8692
2012-10-02,-4.2857
2012-10-03,4.9751
2012-10-04,3.3175
2012-10-05,-4.1284
2012-10-08,1.4354
2012-10-09,-5.1887
2012-10-10,1.4925
2012-10-11,0.0
2012-10-12,-0.4902
2012-10-15,0.9852
2012-10-16,-3.4146
2012-10-17,1.5152
2012-10-18,-0.454
2012-10-19,-2.5426
2012-10-22,-2.5641
2012-10-23,1.0526
2012-10-24,3.125
2012-10-25,5.5556
2012-10-26,-0.9569
2012-10-31,-2.4154999999999998
2012-11-01,-0.495
2012-11-02,-0.4975
2012-11-05,3.5
2012-11-06,0.4831
2012-11-07,-3.8462
2012-11-08,-0.5
2012-11-09,-4.0201
2012-11-12,-10.4712
2012-11-13,-2.924
2012-11-14,-2.4096
2012-11-15,-8.642
2012-11-16,-2.027
2012-11-19,1.3793
2012-11-20,-0.6803
2012-11-21,4.1096
2012-11-23,5.2632
2012-11-26,-6.25
2012-11-27,5.3333
2012-11-28,0.0
2012-11-29,8.2278
2012-11-30,-6.4327
2012-12-03,-3.7266
2012-12-04,-0.0243
2012-12-05,-3.2468
2012-12-06,-2.0134
2012-12-07,-3.4247
2012-12-10,-0.7092
2012-12-11,3.5714
2012-12-12,-4.8276
2012-12-13,2.1739
2012-12-14,7.8014
2012-12-17,3.9474
2012-12-18,-3.7975
2012-12-19,6.5789
2012-12-20,4.9383
2012-12-21,-0.5882
2012-12-24,-1.7751000000000001
2012-12-26,-5.4217
2012-12-27,-0.6369
2012-12-28,-0.641
2012-12-31,-0.6452
2013-01-02,18.1818
2013-01-03,0.0
2013-01-04,19.7802
2013-01-07,1.3761
2013-01-08,-8.1448
2013-01-09,-3.9409
2013-01-10,6.1538
2013-01-11,-1.9324
2013-01-14,-5.4187
2013-01-15,0.5208
2013-01-16,-2.5907
2013-01-17,6.9149
2013-01-18,5.4726
2013-01-22,-2.3585
2013-01-23,-6.7633
2013-01-24,9.8446
2013-01-25,-2.3585
2013-01-28,-1.9324
2013-01-29,17.2414
2013-01-30,-2.1008
2013-01-31,-1.2876
2013-02-01,10.0
2013-02-04,-3.1621
2013-02-05,-4.4898
2013-02-06,-1.7094
2013-02-07,-0.4348
2013-02-08,6.1135
2013-02-11,0.0
2013-02-12,3.7037
2013-02-13,2.7778
2013-02-14,-2.3166
2013-02-15,-0.3953
2013-02-19,-5.9524
2013-02-20,-12.2363
2013-02-21,-2.4038
2013-02-22,3.4483
2013-02-25,-8.0952
2013-02-26,-0.5181
2013-02-27,-1.0417
2013-02-28,4.2105
2013-03-01,-0.5051
2013-03-04,-2.0305
2013-03-05,-3.6269
2013-03-06,5.3763
2013-03-07,7.1429
2013-03-08,-5.7143
2013-03-11,-3.0303
2013-03-12,1.5625
2013-03-13,-0.5128
2013-03-14,-0.5155
2013-03-15,-2.0725
2013-03-18,2.1164
2013-03-19,6.7358
2013-03-20,7.0388
2013-03-21,2.7211
2013-03-22,-1.5453000000000001
2013-03-25,-4.0359
2013-03-26,1.4019
2013-03-27,4.1475
2013-03-28,-0.885
2013-04-01,-0.8929
2013-04-02,-2.4775
2013-04-03,-3.9261
2013-04-04,0.4808
2013-04-05,0.0
2013-04-08,-0.4785
2013-04-09,4.3269
2013-04-10,0.9217
2013-04-11,-0.4566
2013-04-12,-4.1284
2013-04-15,-9.8086
2013-04-16,0.2653
2013-04-17,-7.9365
2013-04-18,1.1494
2013-04-19,0.2841
2013-04-22,-0.2833
2013-04-23,-3.4091
2013-04-24,-0.2941
2013-04-25,-0.885
2013-04-26,0.5952
2013-04-29,5.9172
2013-04-30,3.0726
2013-05-01,-10.0271
2013-05-02,2.4096
2013-05-03,5.8824
2013-05-06,-1.3889
2013-05-07,1.4085
2013-05-08,-1.1111
2013-05-09,-6.1798
2013-05-10,4.1916
2013-05-13,-1.7241
2013-05-14,-3.5088
2013-05-15,-3.0303
2013-05-16,4.375
2013-05-17,0.0
2013-05-20,10.1796
2013-05-21,-1.087
2013-05-22,1.6484
2013-05-23,0.0
2013-05-24,-1.6216
2013-05-28,-1.6484
2013-05-29,-1.6760000000000002
2013-05-30,2.8409
2013-05-31,-1.105
2013-06-03,-4.4693
2013-06-04,-2.924
2013-06-05,-1.8072
2013-06-06,1.227
2013-06-07,10.303
2013-06-10,-6.044
2013-06-11,-2.3392
2013-06-12,-0.5988
2013-06-13,0.6024
2013-06-14,0.5988
2013-06-17,2.9762
2013-06-18,19.6532
2013-06-19,9.6618
2013-06-20,-6.1674
2013-06-21,4.2254
2013-06-24,-4.955
2013-06-25,-8.0569
2013-06-26,2.0619
2013-06-27,4.0404
2013-06-28,-1.4563
2013-07-01,5.4187
2013-07-02,2.8037
2013-07-03,-1.8182
2013-07-05,-1.8519
2013-07-08,0.0
2013-07-09,-4.717
2013-07-10,-0.9901
2013-07-11,2.0
2013-07-12,-0.9804
2013-07-15,-1.4851
2013-07-16,-1.005
2013-07-17,-1.5228000000000002
2013-07-18,-1.5464
2013-07-19,-1.5707
2013-07-22,-2.6596
2013-07-23,3.2787
2013-07-24,-2.1164
2013-07-25,-2.7027
2013-07-26,3.8889
2013-07-29,-0.5348
2013-07-30,-0.5376
2013-07-31,-0.5405
2013-08-01,9.2391
2013-08-02,-0.4975
2013-08-05,1.5
2013-08-06,-3.4483
2013-08-07,-7.1429
2013-08-08,2.7473
2013-08-09,-1.0695000000000001
2013-08-12,-3.7838000000000003
2013-08-13,0.5618
2013-08-14,2.7933
2013-08-15,-2.1739
2013-08-16,-5.5556
2013-08-19,-0.5882
2013-08-20,1.1834
2013-08-21,0.5848
2013-08-22,1.1628
2013-08-23,8.6207
2013-08-26,1.5873
2013-08-27,2.6042
2013-08-28,0.5076
2013-08-29,-1.0101
2013-08-30,-6.1224
2013-09-03,1.6303999999999998
2013-09-04,1.0695000000000001
2013-09-05,2.6455
2013-09-06,0.5155
2013-09-09,-2.0513
2013-09-10,-1.0471
2013-09-11,0.0
2013-09-12,-1.5873
2013-09-13,3.2258
2013-09-16,1.5625
2013-09-17,0.0
2013-09-18,4.1026
2013-09-19,-3.9409
2013-09-20,-2.0513
2013-09-23,1.5707
2013-09-24,-1.0309
2013-09-25,-0.5208
2013-09-26,3.1414
2013-09-27,0.0
2013-09-30,-2.5381
2013-10-01,-1.0417
2013-10-02,0.0
2013-10-03,-1.5789
2013-10-04,-1.6042999999999998
2013-10-07,0.5435
2013-10-08,-2.1622
2013-10-09,-1.105
2013-10-10,0.5587
2013-10-11,1.1111
2013-10-14,0.5495
2013-10-15,-1.6393
2013-10-16,1.1111
2013-10-17,2.1978
2013-10-18,-3.2258
2013-10-21,2.2222
2013-10-22,-2.1739
2013-10-23,-0.5556
2013-10-24,-3.352
2013-10-25,-1.7341
2013-10-28,4.7059
2013-10-29,0.5618
2013-10-30,-3.9106
2013-10-31,-1.1628
2013-11-01,-1.7647
2013-11-04,2.9939999999999998
2013-11-05,-3.4884
2013-11-06,-20.4819
2013-11-07,4.5455
2013-11-08,-1.4493
2013-11-11,0.7353
2013-11-12,-2.1898
2013-11-13,0.7463
2013-11-14,2.2222
2013-11-15,26.087
2013-11-18,-13.7931
2013-11-19,-1.3333
2013-11-20,-0.6757
2013-11-21,-2.7211
2013-11-22,6.993
2013-11-25,7.8431
2013-11-26,-0.6061
2013-11-27,10.3659
2013-11-29,-1.6575
2013-12-02,2.2472
2013-12-03,-2.7473
2013-12-04,1.6949
2013-12-05,-5.5556
2013-12-06,-0.8824
2013-12-09,0.8902
2013-12-10,-2.3529
2013-12-11,-27.1084
2013-12-12,-1.6529
2013-12-13,-0.8403
2013-12-16,-3.3898
2013-12-17,5.2632
2013-12-18,-2.5
2013-12-19,9.4017
2013-12-20,-0.7813
2013-12-23,2.3622
2013-12-24,0.3846
2013-12-26,2.682
2013-12-27,3.7313
2013-12-30,2.1583
2013-12-31,0.7042
2014-01-02,-1.3986
2014-01-03,-2.1277
2014-01-06,-0.3623
2014-01-07,-2.5455
2014-01-08,1.4925
2014-01-09,-2.2059
2014-01-10,-3.0075
2014-01-13,0.7752
2014-01-14,-0.7692
2014-01-15,0.0
2014-01-16,-0.7752
2014-01-17,1.5625
2014-01-21,3.0769
2014-01-22,-2.9851
2014-01-23,0.0
2014-01-24,-1.5385
2014-01-27,-6.25
2014-01-28,2.5
2014-01-29,10.5691
2014-01-30,0.7353
2014-01-31,1.0949
2014-02-03,-5.4152000000000005
2014-02-04,0.0
2014-02-05,-3.8167999999999997
2014-02-06,1.5873
2014-02-07,0.7813
2014-02-10,2.3256
2014-02-11,0.0095
2014-02-12,-2.282
2014-02-13,2.3256
2014-02-14,-2.2727
2014-02-18,0.0
2014-02-19,-3.1008
2014-02-20,-3.2
2014-02-21,0.0
2014-02-24,6.6116
2014-02-25,3.1008
2014-02-26,0.7519
2014-02-27,6.7164
2014-02-28,-4.8951
2014-03-03,-2.9412000000000003
2014-03-04,-1.5152
2014-03-05,3.0769
2014-03-06,5.9701
2014-03-07,-2.8169
2014-03-10,1.4493
2014-03-11,3.5714
2014-03-12,0.6897
2014-03-13,-3.4247
2014-03-14,1.4184
2014-03-17,-2.7972
2014-03-18,-2.1583
2014-03-19,-4.4118
2014-03-20,1.5385
2014-03-21,0.0
2014-03-24,-3.7879
2014-03-25,-2.3622
2014-03-26,-5.6552
2014-03-27,-0.8441
2014-03-28,0.8621
2014-03-31,0.0
2014-04-01,1.7094
2014-04-02,1.6806999999999999
2014-04-03,-1.2397
2014-04-04,-1.2551999999999999
2014-04-07,-0.8475
2014-04-08,0.8547
2014-04-09,0.0
2014-04-10,-3.3898
2014-04-11,-2.193
2014-04-14,-7.6233
2014-04-15,-18.04
2014-04-16,-2.036
2014-04-17,12.4547
2014-04-21,-6.4516
2014-04-22,35.6322
2014-04-23,-7.6271
2014-04-24,5.5046
2014-04-25,-3.4783
2014-04-28,-4.5045
2014-04-29,-2.8302
2014-04-30,0.0
2014-05-01,2.9126
2014-05-02,-0.9434
2014-05-05,5.7143
2014-05-06,-6.3063
2014-05-07,-0.9615
2014-05-08,-6.7961
2014-05-09,-6.25
2014-05-12,11.1111
2014-05-13,2.0
2014-05-14,0.0
2014-05-15,-3.9337999999999997
2014-05-16,-2.2707
2014-05-19,-3.8898
2014-05-20,-1.8199
2014-05-21,-0.4012
2014-05-22,1.7917
2014-05-23,1.5145
2014-05-27,-2.1505
2014-05-28,0.0206
2014-05-29,-0.0206
2014-05-30,1.3324
2014-06-02,-2.3993
2014-06-03,-4.4444
2014-06-04,0.0
2014-06-05,-1.8605
2014-06-06,2.9251
2014-06-09,2.4534000000000002
2014-06-10,3.9326
2014-06-11,4.1959
2014-06-12,-0.4085
2014-06-13,0.013
2014-06-16,0.0
2014-06-17,1.0417
2014-06-18,-5.1546
2014-06-19,-0.9375
2014-06-20,-0.9189
2014-06-23,-2.5471
2014-06-24,-3.1108
2014-06-25,3.2107
2014-06-26,1.1577
2014-06-27,-5.6379
2014-06-30,2.3810000000000002
2014-07-01,1.7877999999999998
2014-07-02,0.5283
2014-07-03,-1.1364
2014-07-07,1.0129
2014-07-08,-4.2458
2014-07-09,1.0101
2014-07-10,-6.0809
2014-07-11,2.7636
2014-07-14,0.9523
2014-07-15,-3.1469
2014-07-16,-3.8336
2014-07-17,-2.6818999999999997
2014-07-18,1.5070000000000001
2014-07-21,-5.3642
2014-07-22,-3.0941
2014-07-23,-15.0702
2014-07-24,-1.1268
2014-07-25,14.1762
2014-07-28,-7.4813
2014-07-29,12.926
2014-07-30,3.3839
2014-07-31,-29.4585
2014-08-01,-6.3663
2014-08-04,4.6025
2014-08-05,0.025
2014-08-06,-0.2999
2014-08-07,-2.532
2014-08-08,-6.3786
2014-08-11,9.6703
2014-08-12,0.238
2014-08-13,-2.0617
2014-08-14,-2.0158
2014-08-15,-5.1823
2014-08-18,0.9887
2014-08-19,1.387
2014-08-20,-2.7897
2014-08-21,-0.6347
2014-08-22,0.0417
2014-08-25,-1.1797
2014-08-26,3.9045
2014-08-27,0.6488
2014-08-28,1.2086999999999999
2014-08-29,10.4432
2014-09-02,6.3078
2014-09-03,-7.3802
2014-09-04,-3.9048
2014-09-05,-8.4317
2014-09-08,4.507
2014-09-09,2.017
2014-09-10,-4.1623
2014-09-11,2.9045
2014-09-12,-3.9567
2014-09-15,-4.8613
2014-09-16,-0.664
2014-09-17,-4.6062
2014-09-18,-14.6992
2014-09-19,14.5714
2014-09-22,5.9539
2014-09-23,1.2062
2014-09-24,-17.6017
2014-09-25,-1.1819
2014-09-26,-2.8918
2014-09-29,-5.8456
2014-09-30,6.9895
2014-10-01,-6.0219
2014-10-02,-5.2427
2014-10-03,-0.2049
2014-10-06,-8.0082
2014-10-07,-7.1429
2014-10-08,3.8462
2014-10-09,0.0
2014-10-10,1.3426
2014-10-13,-2.2385
2014-10-14,6.9159
2014-10-15,2.1635
2014-10-16,-4.1711
2014-10-17,4.2857
2014-10-20,2.7824999999999998
2014-10-21,7.122
2014-10-22,6.4347
2014-10-23,3.7443
2014-10-24,2.3944
2014-10-27,0.4127
2014-10-28,-1.2842
2014-10-29,1.301
2014-10-30,-3.0479
2014-10-31,1.1303
2014-11-03,-10.2689
2014-11-04,1.2067
2014-11-05,-4.6154
2014-11-06,3.004
2014-11-07,2.7207
2014-11-10,-0.9146
2014-11-11,0.0
2014-11-12,20.0
2014-11-13,-7.6923
2014-11-14,12.5
2014-11-17,1.2346
2014-11-18,-4.878
2014-11-19,-2.6122
2014-11-20,13.213799999999999
2014-11-21,4.6512
2014-11-24,11.1111
2014-11-25,-1.6
2014-11-26,1.626
2014-11-28,-11.975
2014-12-01,-6.9583
2014-12-02,-4.7314
2014-12-03,1.7623
2014-12-04,-4.2821
2014-12-05,-2.5987
2014-12-08,-13.5427
2014-12-09,0.0
2014-12-10,1.4062999999999999
2014-12-11,-7.5501000000000005
2014-12-12,3.375
2014-12-15,-9.713799999999999
2014-12-16,3.5714
2014-12-17,-0.819
2014-12-18,1.7384
2014-12-19,9.355
2014-12-22,3.125
2014-12-23,14.5076
2014-12-24,-2.084
2014-12-26,-1.3514
2014-12-29,-5.4795
2014-12-30,-4.692
2014-12-31,-2.6801
2015-01-02,9.375
2015-01-05,0.0
2015-01-06,-2.8571
2015-01-07,-5.8824
2015-01-08,3.125
2015-01-09,-3.0303
2015-01-12,0.0
2015-01-13,3.9453
2015-01-14,-7.7039
2015-01-15,2.6059
2015-01-16,-4.246
2015-01-20,-0.8703
2015-01-21,0.3344
2015-01-22,-3.2917
2015-01-23,-0.0431
2015-01-26,1.5516999999999999
2015-01-27,-5.9423
2015-01-28,-7.5812
2015-01-29,-47.1924
2015-01-30,-3.8373
2015-02-02,0.0
2015-02-03,-6.1538
2015-02-04,6.5574
2015-02-05,0.6731
2015-02-06,3.1519
2015-02-09,-0.9722
2015-02-10,2.2439999999999998
2015-02-11,16.9639
2015-02-12,23.534
2015-02-13,15.9494
2015-02-17,22.2707
2015-02-18,-13.4598
2015-02-19,-3.0178
2015-02-20,14.8936
2015-02-23,-3.1481
2015-02-24,-0.956
2015-02-25,-3.4749
2015-02-26,8.0
2015-02-27,0.0
2015-03-02,-4.4444
2015-03-03,-1.6957
2015-03-04,-2.2178
2015-03-05,4.8387
2015-03-06,-4.4231
2015-03-09,12.6761
2015-03-10,-7.3661
2015-03-11,-3.5663
2015-03-12,3.6982
2015-03-13,-5.3976
2015-03-16,-0.1528
2015-03-17,-3.7245
2015-03-18,-0.2915
2015-03-19,0.7707
2015-03-20,0.0
2015-03-23,6.962
2015-03-24,5.3254
2015-03-25,-6.7416
2015-03-26,8.0321
2015-03-27,-7.0632
2015-03-30,-15.05
2015-03-31,-5.3561
2015-04-01,-16.915399999999998
2015-04-02,13.3982
2015-04-06,10.8911
2015-04-07,3.3333
2015-04-08,-7.8341
2015-04-09,-0.5
2015-04-10,0.0
2015-04-13,-2.5126
2015-04-14,1.8041
2015-04-15,-1.2658
2015-04-16,-7.6923
2015-04-17,3.0556
2015-04-20,-8.0863
2015-04-21,-21.4076
2015-04-22,38.5572
2015-04-23,1.2567
2015-04-24,-3.5461
2015-04-27,-6.6176
2015-04-28,-4.5276
2015-04-29,-5.1546
2015-04-30,9.1304
2015-05-01,-1.992
2015-05-04,3.252
2015-05-05,-2.7559
2015-05-06,-0.8097
2015-05-07,122.8571
2015-05-08,-2.9304
2015-05-11,-13.7736
2015-05-12,2.407
2015-05-13,-4.4872
2015-05-14,-12.7517
2015-05-15,1.7949000000000002
2015-05-18,-4.0302
2015-05-19,-10.7612
2015-05-20,-5.2941
2015-05-21,-6.2112
2015-05-22,4.6358
2015-05-26,-6.0127
2015-05-27,3.7037
2015-05-28,16.8831
2015-05-29,-14.7222
2015-06-01,0.9772
2015-06-02,26.4516
2015-06-03,-13.2653
2015-06-04,10.0
2015-06-05,-0.8021
2015-06-08,-0.5391
2015-06-09,2.168
2015-06-10,9.5491
2015-06-11,-6.2954
2015-06-12,-1.0336
2015-06-15,-2.0888
2015-06-16,-1.3333
2015-06-17,2.4324
2015-06-18,-3.4301
2015-06-19,5.1913
2015-06-22,-3.1169000000000002
2015-06-23,-2.1448
2015-06-24,2.7397
2015-06-25,1.0667
2015-06-26,-1.847
2015-06-29,-12.3656
2015-06-30,0.3067
2015-07-01,-0.3058
