ticker,INOV US Equity
2015-07-07,2.4074
2015-07-08,-1.302
2015-07-09,-2.1986
2015-07-10,1.199
2015-07-13,-0.037
2015-07-14,-2.8148
2015-07-15,0.0762
2015-07-16,2.8561
2015-07-17,-2.7027
2015-07-20,0.3425
2015-07-21,0.493
2015-07-22,-1.8491
2015-07-23,0.0
2015-07-24,-0.7689
2015-07-27,-1.7435
2015-07-28,-0.8281
2015-07-29,-1.1133
2015-07-30,-0.5227
2015-07-31,-2.3444
2015-08-03,-1.7798
2015-08-04,5.4783
2015-08-05,1.4782
2015-08-06,-23.1102
2015-08-07,10.3943
2015-08-10,1.6698
2015-08-11,-2.0073
2015-08-12,-0.7914
2015-08-13,0.7039
2015-08-14,0.0932
2015-08-17,-1.0242
2015-08-18,1.4581
2015-08-19,-0.51
2015-08-20,-1.165
2015-08-21,-1.2258
2015-08-24,-1.6229
2015-08-25,1.7952
2015-08-26,-0.3337
2015-08-27,1.3391
2015-08-28,2.5484
2015-08-31,0.7363
2015-09-01,-0.5939
2015-09-02,0.0
2015-09-03,-1.5165
2015-09-04,-2.3332
2015-09-08,2.5323
2015-09-09,-1.5843
2015-09-10,0.3314
2015-09-11,2.3596
2015-09-14,1.0143
2015-09-15,1.0954
2015-09-16,-1.1287
2015-09-17,4.1096
2015-09-18,-2.5877
2015-09-21,0.4502
2015-09-22,-0.5827
2015-09-23,-1.6682000000000001
2015-09-24,-1.3755
2015-09-25,-2.4175
2015-09-28,-3.2396
2015-09-29,1.0832
2015-09-30,1.4613
2015-10-01,-2.2564
2015-10-02,1.3261
2015-10-05,1.4057
2015-10-06,-1.5774
2015-10-07,4.711
2015-10-08,-1.3451
2015-10-09,5.2186
2015-10-12,-0.5362
2015-10-13,-2.0665
2015-10-14,0.9174
2015-10-15,1.5455
2015-10-16,-0.3133
2015-10-19,2.2452
2015-10-20,2.0202
2015-10-21,-0.6457
2015-10-22,-0.3466
2015-10-23,0.1957
2015-10-26,0.6726
2015-10-27,-2.5862
2015-10-28,1.9912
2015-10-29,0.0868
2015-10-30,-0.0867
2015-11-02,1.4317
2015-11-03,0.6416
2015-11-04,-1.445
2015-11-05,-17.68
2015-11-06,4.0335
2015-11-09,-0.3525
2015-11-10,-3.4866
2015-11-11,-1.8848
2015-11-12,-6.3501
2015-11-13,1.5954000000000002
2015-11-16,-5.6646
2015-11-17,2.1403
2015-11-18,0.8149
2015-11-19,1.097
2015-11-20,1.9417
2015-11-23,1.4566
2015-11-24,-1.2147999999999999
2015-11-25,2.0682
2015-11-27,1.7525
2015-11-30,-0.1076
2015-12-01,0.7004
2015-12-02,-2.3007
2015-12-03,2.7382
2015-12-04,0.0
2015-12-07,2.2921
2015-12-08,2.0844
2015-12-09,1.7866
2015-12-10,1.8556
2015-12-11,-2.7573
2015-12-14,-3.1391999999999998
2015-12-15,-0.4182
2015-12-16,-3.1496
2015-12-17,-2.71
2015-12-18,-2.2284
2015-12-21,-2.4501
2015-12-22,1.6939
2015-12-23,-0.5744
2015-12-24,-1.0976
2015-12-28,-0.7593
2015-12-29,1.8246
2015-12-30,-0.4624
2015-12-31,-1.2776
2016-01-04,-1.4706000000000001
2016-01-05,-3.3433
2016-01-06,2.9648
2016-01-07,-5.4589
2016-01-08,2.7284
2016-01-11,1.4824
2016-01-12,4.3214
2016-01-13,0.6418
2016-01-14,2.6087
2016-01-15,-0.678
2016-01-19,-8.9306
2016-01-20,-4.6846
2016-01-21,3.3421
2016-01-22,8.3703
2016-01-25,0.1755
2016-01-26,-0.9346
2016-01-27,-1.1792
2016-01-28,-1.1933
2016-01-29,1.9324
2016-02-01,5.2133
2016-02-02,-2.0833
2016-02-03,-2.4727
2016-02-04,4.0094
2016-02-05,-2.4943
2016-02-08,0.407
2016-02-09,-0.1737
2016-02-10,1.4501
2016-02-11,-0.1144
2016-02-12,1.889
2016-02-16,3.8202
2016-02-17,2.3810000000000002
2016-02-18,2.907
2016-02-19,1.1299
2016-02-22,-1.5744
2016-02-23,-3.5088
2016-02-24,0.5348
2016-02-25,-6.9149
2016-02-26,-6.1143
2016-02-29,4.6257
2016-03-01,5.2938
2016-03-02,-2.1547
2016-03-03,3.5573
2016-03-04,-4.1985
2016-03-07,3.3011
2016-03-08,-3.5262000000000002
2016-03-09,-2.57
2016-03-10,2.5791
2016-03-11,6.3429
2016-03-14,-3.4927
2016-03-15,-0.7238
2016-03-16,0.7291
2016-03-17,2.7283
2016-03-18,1.4092
2016-03-21,2.2982
2016-03-22,0.7315
2016-03-23,-2.5934
2016-03-24,-0.5325
2016-03-28,-1.9807000000000001
2016-03-29,4.26
2016-03-30,-1.5715
2016-03-31,-1.4369
2016-04-01,0.162
2016-04-04,-1.3477000000000001
2016-04-05,1.1475
2016-04-06,-0.108
2016-04-07,-1.7307000000000001
2016-04-08,-3.7975
2016-04-11,2.8604000000000003
2016-04-12,1.2236
2016-04-13,3.5714
2016-04-14,-0.3714
2016-04-15,0.4792
2016-04-18,1.2189
2016-04-19,-0.5759
2016-04-20,0.3686
2016-04-21,-4.3547
2016-04-22,0.6034
2016-04-25,1.6903000000000001
2016-04-26,-3.8606
2016-04-27,-2.454
2016-04-28,2.3442
2016-04-29,-4.4693
2016-05-02,-0.5848
2016-05-03,-1.2941
2016-05-04,3.6353
2016-05-05,-7.9931
2016-05-06,3.125
2016-05-09,1.5152
2016-05-10,2.6866
2016-05-11,-3.4884
2016-05-12,0.8434
2016-05-13,2.3297
2016-05-16,4.3199
2016-05-17,-0.4477
2016-05-18,0.5621
2016-05-19,1.8446
2016-05-20,0.2744
2016-05-23,0.3284
2016-05-24,2.0185
2016-05-25,0.2139
2016-05-26,-1.2807
2016-05-27,1.1351
2016-05-31,-0.6414
2016-06-01,0.1076
2016-06-02,0.6985
2016-06-03,-1.2273
2016-06-06,-0.4322
2016-06-07,1.5192999999999999
2016-06-08,-1.6034000000000002
2016-06-09,0.3259
2016-06-10,-4.3855
2016-06-13,-2.265
2016-06-14,-0.3476
2016-06-15,-0.407
2016-06-16,0.5838
2016-06-17,-1.7992
2016-06-20,5.0827
2016-06-21,1.1249
2016-06-22,-1.8354
2016-06-23,0.5099
2016-06-24,-1.8037999999999998
2016-06-27,-5.2813
2016-06-28,1.3939
2016-06-29,4.7221
2016-06-30,2.7968
2016-07-01,2.4986
2016-07-05,-2.0585
2016-07-06,1.7699
2016-07-07,1.9022000000000001
2016-07-08,2.5067
2016-07-11,2.0812
2016-07-12,1.4781
2016-07-13,-0.5525
2016-07-14,-1.0101
2016-07-15,-1.7856999999999998
2016-07-18,-1.4545
2016-07-19,-2.8466
2016-07-20,1.4107
2016-07-21,-0.2675
2016-07-22,-0.2146
2016-07-25,0.914
2016-07-26,-2.8769
2016-07-27,-1.3714
2016-07-28,1.3348
2016-07-29,2.1954
2016-08-01,2.3631
2016-08-02,-2.1511
2016-08-03,3.3244
2016-08-04,-27.1925
2016-08-05,4.0627
2016-08-08,0.8904
2016-08-09,-1.5614
2016-08-10,1.2414
2016-08-11,0.4768
2016-08-12,-0.1356
2016-08-15,0.6789
2016-08-16,1.0115
2016-08-17,-0.0668
2016-08-18,-0.0668
2016-08-19,1.0027
2016-08-22,0.7942
2016-08-23,2.1668
2016-08-24,-0.7069
2016-08-25,-0.1294
2016-08-26,0.1944
2016-08-29,0.5821
2016-08-30,0.5145
2016-08-31,0.4479
2016-09-01,1.1465
2016-09-02,1.3224
2016-09-06,1.8645
2016-09-07,0.9762
2016-09-08,-0.9668
2016-09-09,-2.2575
2016-09-12,0.5618
2016-09-13,-2.7312
2016-09-14,0.8934
2016-09-15,1.9607999999999999
2016-09-16,0.1241
2016-09-19,-1.2392
2016-09-20,-1.5056
2016-09-21,0.0
2016-09-22,-0.7643
2016-09-23,-0.5777
2016-09-26,-4.5836
2016-09-27,-1.2854999999999999
2016-09-28,1.1652
2016-09-29,-2.2358000000000002
2016-09-30,1.9404
2016-10-03,1.2916
2016-10-04,-0.0671
2016-10-05,-0.2015
2016-10-06,-3.2974
2016-10-07,0.8351
2016-10-10,-3.0366
2016-10-11,-1.7793999999999999
2016-10-12,0.7246
2016-10-13,0.3597
2016-10-14,-1.4337
2016-10-17,0.7273
2016-10-18,2.5271
2016-10-19,3.169
2016-10-20,1.0239
2016-10-21,-2.027
2016-10-24,-0.3448
2016-10-25,-2.0761
2016-10-26,0.7067
2016-10-27,-2.1053
2016-10-28,0.7168
2016-10-31,-3.2028
2016-11-01,-1.1029
2016-11-02,0.3717
2016-11-03,7.037
2016-11-04,2.4221
2016-11-07,-2.027
2016-11-08,0.0
2016-11-09,3.4483
2016-11-10,1.6667
2016-11-11,1.6393
2016-11-14,0.6452
2016-11-15,0.0
2016-11-16,-0.3205
2016-11-17,-1.9293
2016-11-18,-0.3279
2016-11-21,1.6447
2016-11-22,-2.9126
2016-11-23,4.0
2016-11-25,2.2436
2016-11-28,-4.7022
2016-11-29,1.6447
2016-11-30,-0.6472
2016-12-01,-2.9316
2016-12-02,1.3423
2016-12-05,0.0
2016-12-06,-0.9934
2016-12-07,-1.6722000000000001
2016-12-08,1.3605
2016-12-09,1.0067
2016-12-12,-1.3289
2016-12-13,-35.3535
2016-12-14,-8.8542
2016-12-15,5.1429
2016-12-16,2.1739
2016-12-19,0.0
2016-12-20,-0.5319
2016-12-21,1.0695000000000001
2016-12-22,0.5291
2016-12-23,3.1579
2016-12-27,1.5306
2016-12-28,0.0
2016-12-29,2.0101
2016-12-30,1.4778
2017-01-03,0.4854
2017-01-04,0.4831
2017-01-05,0.9615
2017-01-06,0.0
2017-01-09,2.3810000000000002
2017-01-10,-0.9302
2017-01-11,0.939
2017-01-12,1.3953
2017-01-13,2.7523
2017-01-17,0.4464
2017-01-18,0.0
2017-01-19,0.4444
2017-01-20,-0.4425
2017-01-23,0.8889
2017-01-24,0.6608
2017-01-25,-0.2188
2017-01-26,-0.8772
2017-01-27,0.0
2017-01-30,0.0
2017-01-31,2.2124
2017-02-01,-1.7316
2017-02-02,0.0
2017-02-03,3.0837
2017-02-06,-0.4274
2017-02-07,-3.4335
2017-02-08,5.7778
2017-02-09,2.521
2017-02-10,0.4098
2017-02-13,-7.7551
2017-02-14,2.6549
2017-02-15,-0.431
2017-02-16,1.7316
2017-02-17,-3.8298
2017-02-21,3.5398
2017-02-22,-4.2735
2017-02-23,3.5714
2017-02-24,2.1552
2017-02-27,1.2658
2017-02-28,0.0
2017-03-01,0.4167
2017-03-02,-1.2448
2017-03-03,-1.6806999999999999
2017-03-06,0.4274
2017-03-07,-0.8511
2017-03-08,1.2876
2017-03-09,0.0
2017-03-10,1.6949
2017-03-13,1.6667
2017-03-14,-1.6393
2017-03-15,2.0833
2017-03-16,0.0
2017-03-17,-0.8163
2017-03-20,0.823
2017-03-21,-4.0816
2017-03-22,-0.4255
2017-03-23,-0.4274
2017-03-24,0.8584
2017-03-27,2.9787
2017-03-28,0.0
2017-03-29,3.3058
2017-03-30,-1.8
2017-03-31,2.6477
2017-04-03,-1.1905000000000001
2017-04-04,2.8112
2017-04-05,-4.2969
2017-04-06,1.2245
2017-04-07,0.0
2017-04-10,1.2097
2017-04-11,2.3904
2017-04-12,-4.6693
2017-04-13,-2.449
2017-04-17,-0.8368
2017-04-18,-2.9536
2017-04-19,-0.8696
2017-04-20,3.9474
2017-04-21,-1.6878
2017-04-24,1.7167
2017-04-25,0.8439
2017-04-26,0.8368
2017-04-27,1.2448
2017-04-28,0.4098
2017-05-01,1.2245
2017-05-02,1.6129
2017-05-03,-1.5873
2017-05-04,4.4355
2017-05-05,0.7722
2017-05-08,6.8966
2017-05-09,-2.509
2017-05-10,0.3676
2017-05-11,-1.0989
2017-05-12,-1.8519
2017-05-15,1.1320999999999999
2017-05-16,-0.3731
2017-05-17,-2.9962999999999997
2017-05-18,0.7722
2017-05-19,0.0
2017-05-22,3.0651
2017-05-23,1.487
2017-05-24,-0.7326
2017-05-25,1.107
2017-05-26,-1.0949
2017-05-30,0.0
2017-05-31,0.369
2017-06-01,0.7353
2017-06-02,-1.0949
2017-06-05,-1.107
2017-06-06,0.3731
2017-06-07,0.7435
2017-06-08,1.107
2017-06-09,-1.4599
2017-06-12,0.7407
2017-06-13,-0.7353
2017-06-14,0.7407
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,1.4706000000000001
2017-06-20,-3.2609
2017-06-21,-3.7453
2017-06-22,0.0
2017-06-23,1.9455
2017-06-26,1.5267
2017-06-27,-1.5038
2017-06-28,2.2901
2017-06-29,-1.4925
2017-06-30,-0.3788
2017-07-03,0.3802
2017-07-05,0.7576
2017-07-06,0.7519
2017-07-07,-0.7463
2017-07-10,-4.8872
2017-07-11,-1.581
2017-07-12,0.4016
2017-07-13,-1.2
2017-07-14,1.2146
2017-07-17,2.8
2017-07-18,-0.3891
2017-07-19,1.1719
2017-07-20,-0.3861
2017-07-21,0.3876
2017-07-24,0.3861
2017-07-25,-0.3846
2017-07-26,-1.1583
2017-07-27,-0.7813
2017-07-28,2.3622
2017-07-31,-2.3077
2017-08-01,1.5748
2017-08-02,-1.938
2017-08-03,5.9289
2017-08-04,4.4776
2017-08-07,2.8571
2017-08-08,-0.3472
2017-08-09,-4.5296
2017-08-10,-4.3796
2017-08-11,-0.3817
2017-08-14,2.2989
2017-08-15,-0.7491
2017-08-16,1.1320999999999999
2017-08-17,-2.9851
2017-08-18,-0.3846
2017-08-21,-0.3861
2017-08-22,2.7132
2017-08-23,-1.8868
2017-08-24,0.7692
2017-08-25,1.5267
2017-08-28,-1.1278
2017-08-29,1.1407
2017-08-30,0.3759
2017-08-31,1.4981
2017-09-01,0.738
2017-09-05,2.5641
2017-09-06,2.5
2017-09-07,-2.7875
2017-09-08,2.509
2017-09-11,2.4476
2017-09-12,16.7235
2017-09-13,-5.2632
2017-09-14,3.7037
2017-09-15,-0.2976
2017-09-18,-0.597
2017-09-19,-3.3033
2017-09-20,1.2422
2017-09-21,1.8405
2017-09-22,0.6024
2017-09-25,0.2994
2017-09-26,-0.597
2017-09-27,1.8018
2017-09-28,-0.295
2017-09-29,0.8876
2017-10-02,2.0528
2017-10-03,-1.7241
2017-10-04,-0.8772
2017-10-05,0.295
2017-10-06,0.0
2017-10-09,-2.0588
2017-10-10,0.9009
2017-10-11,1.1905000000000001
2017-10-12,1.7647
2017-10-13,0.8671
2017-10-16,-1.1461000000000001
2017-10-17,0.2899
2017-10-18,-1.1561
2017-10-19,-1.1696
2017-10-20,0.0
2017-10-23,-0.8876
2017-10-24,0.2985
2017-10-25,-2.9762
2017-10-26,-0.3067
2017-10-27,3.0769
2017-10-30,-1.194
2017-10-31,1.2085
2017-11-01,-2.0896
2017-11-02,-5.7927
2017-11-03,0.0
2017-11-06,-1.2945
2017-11-07,-0.6557
2017-11-08,1.6502
2017-11-09,-1.6234
2017-11-10,1.3201
2017-11-13,0.6515
2017-11-14,-0.3236
2017-11-15,0.974
2017-11-16,1.6077
2017-11-17,0.9494
2017-11-20,-0.9404
2017-11-21,0.9494
2017-11-22,-0.3135
2017-11-24,-0.3145
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,-0.3155
2017-11-30,0.6329
2017-12-01,-1.8868
2017-12-04,-2.5641
2017-12-05,0.6579
2017-12-06,0.6536
2017-12-07,-0.3247
2017-12-08,-0.3257
2017-12-11,-2.2876
2017-12-12,-0.3344
2017-12-13,-0.3356
2017-12-14,-1.0101
2017-12-15,2.0408
2017-12-18,-0.3333
2017-12-19,-1.3378
2017-12-20,1.3559
2017-12-21,1.0033
2017-12-22,-0.3311
2017-12-26,-0.6645
2017-12-27,-0.3344
2017-12-28,0.6711
2017-12-29,0.0
2018-01-02,-3.6667
2018-01-03,0.346
2018-01-04,3.4483
2018-01-05,1.3333
2018-01-08,-7.5658
2018-01-09,-2.1352
2018-01-10,-0.7273
2018-01-11,2.9304
2018-01-12,1.0676
2018-01-16,-1.4085
2018-01-17,-0.7143
2018-01-18,-2.8777
2018-01-19,1.1111
2018-01-22,0.3663
2018-01-23,3.6496
2018-01-24,-3.8731999999999998
2018-01-25,-5.1282
2018-01-26,5.0193
2018-01-29,-3.3088
2018-01-30,-1.1407
2018-01-31,0.0
2018-02-01,-0.7692
2018-02-02,-1.938
2018-02-05,-0.3953
2018-02-06,-0.3968
2018-02-07,0.3984
2018-02-08,-1.5873
2018-02-09,0.8065
2018-02-12,-1.2
2018-02-13,0.4049
2018-02-14,0.8065
2018-02-15,1.2
2018-02-16,0.3953
2018-02-20,0.0
2018-02-21,-8.0709
2018-02-22,0.2141
2018-02-23,1.7094
2018-02-26,0.8403
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,-0.8333
2018-03-02,2.1008
2018-03-05,1.6461000000000001
2018-03-06,0.4049
2018-03-07,2.4194
2018-03-08,-1.1811
2018-03-09,-6.3745
2018-03-12,1.7021
2018-03-13,-0.4184
2018-03-14,-5.8824
2018-03-15,-0.4464
2018-03-16,-1.7936999999999999
2018-03-19,-1.3699
2018-03-20,-2.3148
2018-03-21,5.2133
2018-03-22,-5.8559
2018-03-23,0.0
2018-03-26,0.0
2018-03-27,-1.4354
2018-03-28,1.9417
2018-03-29,0.9524
2018-04-02,-1.8868
2018-04-03,-0.9615
2018-04-04,2.4272
2018-04-05,-0.4739
2018-04-06,-1.9048
2018-04-09,0.4854
2018-04-10,1.4493
2018-04-11,0.0
2018-04-12,-0.9524
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,2.8846
2018-04-18,0.0
2018-04-19,-0.4673
2018-04-20,0.4695
2018-04-23,0.9346
2018-04-24,-0.9259
2018-04-25,0.0
2018-04-26,0.4673
2018-04-27,0.0
2018-04-30,-1.8605
2018-05-01,1.4218
2018-05-02,-0.4673
2018-05-03,-2.3474
2018-05-04,1.4423
2018-05-07,4.2654
2018-05-08,1.3636
2018-05-09,-19.0583
2018-05-10,2.7701000000000002
2018-05-11,5.1213
2018-05-14,2.0513
2018-05-15,-2.5126
2018-05-16,2.0619
2018-05-17,3.0303
2018-05-18,0.9804
2018-05-21,-1.9417
2018-05-22,0.0
2018-05-23,1.4851
2018-05-24,0.0
2018-05-25,0.4878
2018-05-29,1.9417
2018-05-30,-1.9048
2018-05-31,0.9709
2018-06-01,0.9615
2018-06-04,-0.9524
2018-06-05,1.4423
2018-06-06,0.4739
2018-06-07,-2.3585
2018-06-08,1.4493
2018-06-11,-1.9048
2018-06-12,1.4563
2018-06-13,0.0
2018-06-14,0.4785
2018-06-15,1.9048
2018-06-18,-3.271
2018-06-19,-0.9662
2018-06-20,-2.439
2018-06-21,-1.0
2018-06-22,0.5051
2018-06-25,-0.5025
2018-06-26,3.5354
2018-06-27,0.0
2018-06-28,-2.9268
2018-06-29,-0.2513
2018-07-02,1.7631999999999999
2018-07-03,1.9802
2018-07-05,2.4272
2018-07-06,0.9479
2018-07-09,0.4695
2018-07-10,-7.0093
2018-07-11,-2.0101
2018-07-12,5.1282
2018-07-13,1.9512
2018-07-16,-2.3923
2018-07-17,0.0
2018-07-18,-0.9804
2018-07-19,0.9901
2018-07-20,-0.9804
2018-07-23,-0.9901
2018-07-24,0.5
2018-07-25,0.0
2018-07-26,1.4925
2018-07-27,-1.4706000000000001
2018-07-30,0.4975
2018-07-31,5.4455
2018-08-01,1.4085
2018-08-02,14.3519
2018-08-03,-1.2146
2018-08-06,-1.6393
2018-08-07,-3.3333
2018-08-08,1.2931
2018-08-09,0.8511
2018-08-10,-0.8439
2018-08-13,1.2766
2018-08-14,-1.2605
2018-08-15,-2.9787
2018-08-16,1.3158
2018-08-17,0.0
2018-08-20,-0.8658
2018-08-21,3.4934
2018-08-22,1.4768
2018-08-23,-0.6237
2018-08-24,-1.2551999999999999
2018-08-27,0.8475
2018-08-28,-1.2605
2018-08-29,2.1277
2018-08-30,-1.6667
2018-08-31,-6.7797
2018-09-04,-2.7273
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,-0.4673
2018-09-10,-0.4695
2018-09-11,0.4717
2018-09-12,-0.939
2018-09-13,1.8957000000000002
2018-09-14,0.0
2018-09-17,-0.4651
2018-09-18,-0.4673
2018-09-19,2.3474
2018-09-20,2.2936
2018-09-21,-4.4843
2018-09-24,-0.4695
2018-09-25,0.0
2018-09-26,-4.0094
2018-09-27,-1.7199
2018-09-28,0.5
2018-10-01,0.0995
2018-10-02,-0.497
2018-10-03,0.999
2018-10-04,0.1978
2018-10-05,0.5923
2018-10-08,0.0981
2018-10-09,0.1961
2018-10-10,-0.1957
2018-10-11,-1.2745
2018-10-12,0.2979
2018-10-15,0.396
2018-10-16,3.5503
2018-10-17,-0.0952
2018-10-18,-4.6711
2018-10-19,-1.9
2018-10-22,-0.9174
2018-10-23,2.8807
2018-10-24,-0.7
2018-10-25,0.6042
2018-10-26,-0.6006
2018-10-29,-1.007
2018-10-30,-0.5086
2018-10-31,-3.7832
2018-11-01,0.8502
2018-11-02,-1.0537
2018-11-05,1.4909
2018-11-06,6.7156
2018-11-07,-0.885
2018-11-08,4.6627
2018-11-09,9.0995
2018-11-12,-2.2589
2018-11-13,-2.1333
2018-11-14,2.1798
2018-11-15,2.5778
2018-11-16,-1.0399
2018-11-19,-1.7513
2018-11-20,-1.3369
2018-11-21,-0.271
2018-11-23,1.2681
2018-11-26,2.9516999999999998
2018-11-27,1.6507
2018-11-28,6.4103
2018-11-29,6.0241
2018-11-30,0.7576
2018-12-03,-0.7519
2018-12-04,-3.7879
2018-12-06,-0.315
2018-12-07,3.0806
2018-12-10,-1.5326
2018-12-11,-3.1907
2018-12-12,1.2862
2018-12-13,10.7937
2018-12-14,-1.0745
2018-12-17,-4.4171
2018-12-18,-4.0152
2018-12-19,2.6835
2018-12-20,4.6118
2018-12-21,-1.6165
2018-12-24,0.0747
2018-12-26,6.194
2018-12-27,-0.773
2018-12-28,0.779
2018-12-31,-0.3514
2019-01-02,-1.1283
2019-01-03,-3.6377
2019-01-04,2.1466
2019-01-07,0.0725
2019-01-08,4.7067
2019-01-09,1.4523
2019-01-10,-2.863
2019-01-11,-1.9649
2019-01-14,1.3601
2019-01-15,1.2711999999999999
2019-01-16,0.6276
2019-01-17,1.6632
2019-01-18,-1.4315
2019-01-22,-0.4841
2019-01-23,0.139
2019-01-24,-0.9022
2019-01-25,0.8403
2019-01-28,-1.7361
2019-01-29,-3.0389
2019-01-30,3.0612
2019-01-31,1.0608
2019-02-01,-3.0091
2019-02-04,2.0924
2019-02-05,0.212
2019-02-06,-2.1157
2019-02-07,-0.1441
2019-02-08,-0.6494
2019-02-11,0.4357
2019-02-12,3.3261
2019-02-13,0.4899
2019-02-14,-0.9749
2019-02-15,5.4852
2019-02-19,-0.4
2019-02-20,3.2129
2019-02-21,-12.6459
2019-02-22,-4.974
2019-02-25,1.0156
2019-02-26,2.0882
2019-02-27,1.2121
2019-02-28,-1.6467
2019-03-01,-1.0654
2019-03-04,0.4615
2019-03-05,-0.4594
2019-03-06,-2.3077
2019-03-07,-2.8346
2019-03-08,-0.081
2019-03-11,0.0
2019-03-12,-0.4055
2019-03-13,4.3974
2019-03-14,-1.9501
2019-03-15,-0.1591
2019-03-18,-0.7968
2019-03-19,1.2048
2019-03-20,-1.1111
2019-03-21,1.0433
2019-03-22,-2.6211
2019-03-25,0.3263
2019-03-26,0.7317
2019-03-27,-0.0807
2019-03-28,0.727
2019-03-29,-0.3208
2019-04-01,-1.5286
2019-04-02,-0.7353
2019-04-03,0.1646
2019-04-04,-0.0822
2019-04-05,0.0822
2019-04-08,0.0822
2019-04-09,-1.642
2019-04-10,-0.9182
2019-04-11,-1.011
2019-04-12,-0.4255
2019-04-15,1.2821
2019-04-16,2.3629
2019-04-17,0.5771
2019-04-18,3.4426
2019-04-22,2.8526
2019-04-23,1.2327
2019-04-24,-0.4566
2019-04-25,2.6757999999999997
2019-04-26,1.936
2019-04-29,-0.073
2019-04-30,-1.0965
2019-05-01,-1.6999
2019-05-02,8.1955
2019-05-03,-2.0153
2019-05-06,1.2057
2019-05-07,-1.3315000000000001
2019-05-08,-1.7755999999999998
2019-05-09,1.5184
2019-05-10,-3.1339
2019-05-13,-3.3824
2019-05-14,1.0654
2019-05-15,4.9699
2019-05-16,-0.6456
2019-05-17,2.0217
2019-05-20,0.5662
2019-05-21,0.8445
2019-05-22,1.3259
2019-05-23,-3.5124
2019-05-24,1.142
2019-05-28,-0.5646
2019-05-29,-1.8453
2019-05-30,0.0
2019-05-31,-0.2892
2019-06-03,-0.7977
2019-06-04,2.7778
2019-06-05,-1.5647
2019-06-06,-0.0723
2019-06-07,-0.2892
2019-06-10,3.0457
2019-06-11,-0.6334
2019-06-12,1.0623
2019-06-13,0.0701
2019-06-14,-1.3305
2019-06-17,1.2775
2019-06-18,0.911
2019-06-19,2.4306
2019-06-20,-0.8136
2019-06-21,-4.1012
2019-06-24,1.283
2019-06-25,-0.0704
2019-06-26,0.5634
2019-06-27,2.591
2019-06-28,-0.9556
2019-07-01,-0.7581
2019-07-02,0.2778
2019-07-03,1.5928
2019-07-05,1.5678
2019-07-08,2.349
2019-07-09,-0.3934
2019-07-10,-1.3167
2019-07-11,0.0667
2019-07-12,-0.4667
2019-07-15,0.2009
2019-07-16,-0.9358
2019-07-17,-0.135
2019-07-18,0.2703
2019-07-19,-2.0216
