ticker,JPEX US Equity
2015-07-08,-13.0435
2015-07-15,-3.8462
2015-07-16,0.0
2015-07-23,-16.0
2015-07-24,-4.7619
2015-07-29,0.0
2015-07-30,0.0
2015-08-03,-30.0
2015-08-04,0.0
2015-08-06,0.0
2015-08-10,-42.8571
2015-08-11,0.0
2015-08-12,87.5
2015-08-19,0.0
2015-08-20,0.0
2015-08-28,-33.3333
2015-09-08,25.0
2015-09-09,92.0
2015-09-25,-12.5
2015-10-07,38.0952
2015-10-09,-65.0
2015-10-26,116.7488
2015-11-11,-36.3636
2015-11-19,-26.4286
2015-11-25,133.0097
2015-12-15,-72.8385
2015-12-23,206.8073
2015-12-24,-35.0
2016-01-04,-38.4615
2016-02-03,-85.625
2016-03-17,-86.9565
2016-04-08,33.3333
2016-05-20,2175.0
2016-05-23,9.8901
2016-05-24,300.0
2016-06-08,0.0
2016-06-09,-55.0
2016-06-13,288.8889
2016-06-14,-42.8571
2016-06-22,-50.0
2016-07-01,90.0
2016-07-05,0.0
2016-07-06,-0.7895
2016-07-07,6.1008
2016-07-08,25.0
2016-07-11,3.95
2016-07-12,0.0
2016-07-15,-6.1087
2016-07-27,6.5574
2016-07-28,7.6923
2016-07-29,7.1429
2016-08-01,0.0
2016-08-04,-49.6667
2016-08-05,0.0
2016-08-08,-0.6623
2016-08-09,0.0
2016-08-10,0.0
2016-08-12,0.0
2016-08-30,53.3333
2016-09-01,-13.0435
2016-09-07,-25.0
2016-09-15,33.3333
2016-09-16,-75.0
2016-09-21,0.0
2016-09-22,0.0
2016-09-26,0.0
2016-09-27,0.0
2016-10-07,-59.75
2016-10-11,148.4472
2016-10-12,40.0
2016-10-13,-21.4286
2016-10-14,-7.2727
2016-10-17,37.2549
2016-10-18,-7.1429
2016-10-19,-38.4615
2016-10-24,25.0
2016-10-25,181.0
2016-10-26,-28.8256
2016-10-27,-33.0
2016-10-31,2.9851
2016-11-01,1.2681
2016-11-02,41.6816
2016-11-03,0.947
2016-11-04,-39.9625
2016-11-07,60.0
2016-11-09,-21.875
2016-11-10,-6.6667
2016-11-11,-7.1429
2016-11-14,-30.7692
2016-11-15,-0.2778
2016-11-16,-0.8357
2016-11-17,-9.8315
2016-11-18,-0.3115
2016-11-21,62.0312
2016-11-22,-38.2835
2016-11-23,150.0
2016-12-02,-30.0
2016-12-05,-42.8571
2016-12-06,75.0
2016-12-07,0.0
2016-12-08,-42.6786
2016-12-12,-0.3115
2016-12-13,-70.0
2016-12-14,316.6667
2016-12-16,-10.0
2016-12-19,-66.6667
2016-12-28,40.0
2016-12-30,42.8571
2017-01-03,16.6667
2017-01-04,-18.5714
2017-01-05,1.7544
2017-01-06,-65.9483
2017-01-09,-54.4304
2017-01-10,33.3333
2017-01-11,66.6667
2017-01-12,-28.75
2017-01-13,-1.7544
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,-1.7856999999999998
2017-01-23,-1.8182
2017-01-24,-3.7037
2017-01-27,0.0
2017-01-31,38.4615
2017-02-02,-11.1111
2017-02-06,-25.0
2017-02-07,0.0
2017-02-10,-2.0833
2017-02-13,-17.0213
2017-02-16,-44.8718
2017-02-17,-2.3256
2017-02-21,33.3333
2017-02-22,-14.2857
2017-02-23,0.0
2017-02-24,-16.6667
2017-02-27,25.0
2017-02-28,18.0
2017-03-01,-28.8136
2017-03-02,-7.1429
2017-03-03,-5.1282
2017-03-06,21.6216
2017-03-07,-17.7778
2017-03-08,2.7027
2017-03-09,0.0
2017-03-10,-7.8947
2017-03-13,-8.5714
2017-03-14,25.0
2017-03-15,45.0
2017-03-16,-22.4138
2017-03-17,6.6667
2017-03-20,-12.5
2017-03-21,0.0
2017-03-22,19.0476
2017-03-23,-4.0
2017-03-24,4.1667
2017-03-27,-24.0
2017-03-28,5.2632
2017-03-29,-20.0
2017-03-30,31.25
2017-03-31,-23.8095
2017-04-03,50.0
2017-04-04,-45.8333
2017-04-05,15.3846
2017-04-06,0.0
2017-04-07,13.3333
2017-04-10,-5.8824
2017-04-11,6.25
2017-04-12,-11.7647
2017-04-13,13.3333
2017-04-17,0.0
2017-04-19,17.647100000000002
2017-04-20,-5.0
2017-04-21,0.0
2017-04-24,0.0
2017-04-25,5.2632
2017-04-26,0.0
2017-04-27,-12.5
2017-05-01,14.2857
2017-05-03,7.5
2017-05-04,-11.6279
2017-05-05,5.2632
2017-05-08,0.0
2017-05-09,10.0
2017-05-10,2.2727
2017-05-12,-15.5556
2017-05-15,5.2632
2017-05-16,55.0
2017-05-17,-22.5806
2017-05-23,-16.6667
2017-05-24,-12.5
2017-05-25,-31.4286
2017-05-26,45.8333
2017-05-30,8.5714
2017-06-02,34.2105
2017-06-05,-5.8824
2017-06-06,70.0
2017-06-07,5.8824
2017-06-08,-3.7037
2017-06-09,-13.461500000000001
2017-06-13,24.4444
2017-06-14,-28.5714
2017-06-15,37.5
2017-06-16,-41.8182
2017-06-19,-18.75
2017-06-20,-3.8462
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,100.0
2017-06-26,-34.0
2017-06-27,-33.3333
2017-06-28,18.1818
2017-06-30,30.7692
2017-07-03,0.0
2017-07-05,15.8824
2017-07-06,-2.0305
2017-07-07,3.6269
2017-07-10,-2.5
2017-07-11,2.5641
2017-07-12,0.0
2017-07-13,-2.5
2017-07-14,25.641
2017-07-17,-28.5714
2017-07-18,-2.8571
2017-07-19,-11.7647
2017-07-20,53.3333
2017-07-21,6.5217
2017-07-24,0.0
2017-07-27,-24.4898
2017-07-28,21.6216
2017-07-31,-26.6667
2017-08-01,-6.0606
2017-08-03,35.4839
2017-08-08,-4.7619
2017-08-10,11.25
2017-08-11,-10.1124
2017-08-14,12.5
2017-08-15,-11.1111
2017-08-16,-2.5
2017-08-17,2.5641
2017-08-22,-25.0
2017-08-23,6.6667
2017-08-24,18.75
2017-08-28,0.0
2017-08-30,-34.2105
2017-08-31,8.0
2017-09-01,5.1852
2017-09-05,5.6338
2017-09-07,-33.3333
2017-09-08,-20.0
2017-09-11,18.75
2017-09-13,5.2632
2017-09-14,-5.0
2017-09-18,-5.2632
2017-09-26,6.6667
2017-09-28,-6.25
2017-09-29,11.1111
2017-10-02,-5.0
2017-10-03,-15.7895
2017-10-04,0.0
2017-10-05,-6.25
2017-10-06,-13.3333
2017-10-09,23.0769
2017-10-10,-18.75
2017-10-11,46.1538
2017-10-12,36.8421
2017-10-13,-50.0
2017-10-16,7.6923
2017-10-17,0.0
2017-10-18,-21.4286
2017-10-19,18.1818
2017-10-20,-23.0769
2017-10-23,10.0
2017-10-24,4.5455
2017-10-25,-21.7391
2017-10-26,-11.1111
2017-10-27,0.0
2017-10-30,25.0
2017-10-31,-20.0
2017-11-02,-12.5
2017-11-03,0.0
2017-11-09,14.2857
2017-11-10,-12.5
2017-11-13,14.2857
2017-11-14,-25.0
2017-11-15,16.6667
2017-11-17,-14.2857
2017-11-24,-16.6667
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,20.0
2017-12-08,-16.6667
2017-12-13,0.0
2017-12-14,20.0
2017-12-18,0.0
2017-12-20,-16.6667
2017-12-21,0.0
2017-12-22,0.0
2017-12-27,40.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,-14.2857
2018-01-05,33.3333
2018-01-09,-37.5
2018-01-12,0.0
2018-01-24,20.0
2018-02-01,33.3333
2018-02-02,12.5
2018-02-06,-22.2222
2018-02-12,0.0
2018-02-13,-14.2857
2018-02-16,-16.6667
2018-02-21,60.0
2018-02-22,25.0
2018-02-23,0.0
2018-02-27,-30.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,14.2857
2018-03-06,12.5
2018-03-08,-11.1111
2018-03-09,-12.5
2018-03-12,-14.2857
2018-03-14,-16.6667
2018-03-15,40.0
2018-03-16,0.0
2018-03-20,-14.2857
2018-03-23,16.6667
2018-03-29,71.4286
2018-04-02,0.0
2018-04-03,-8.3333
2018-04-04,0.0
2018-04-06,-18.1818
2018-04-09,-11.1111
2018-04-17,12.5
2018-04-19,-22.2222
2018-04-24,28.5714
2018-04-27,22.2222
2018-04-30,18.1818
2018-05-01,-30.7692
2018-05-02,55.5556
2018-05-03,0.0
2018-05-04,-13.5714
2018-05-07,-17.3554
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,20.0
2018-05-11,-25.0
2018-05-14,33.3333
2018-05-15,16.6667
2018-05-17,-7.1429
2018-05-25,-23.0769
2018-05-29,0.0
2018-05-30,50.0
2018-05-31,0.0
2018-06-01,0.0
2018-06-06,-26.6667
2018-06-07,-9.0909
2018-06-08,-10.0
2018-06-11,0.0
2018-06-13,0.0
2018-06-15,-11.1111
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,-12.5
2018-06-26,15.7143
2018-06-28,-1.2346
2018-07-05,1.25
2018-07-10,-13.5802
2018-07-11,14.2857
2018-07-12,25.0
2018-07-13,-20.0
2018-07-17,-12.5
2018-07-24,-14.2857
2018-07-27,0.0
2018-08-03,16.6667
2018-08-06,14.2857
2018-08-10,-37.5
2018-08-13,20.0
2018-08-15,0.0
2018-08-16,16.6667
2018-08-17,-14.2857
2018-08-20,0.0
2018-08-22,16.6667
2018-08-27,-14.2857
2018-08-29,16.6667
2018-09-04,0.0
2018-09-05,-14.2857
2018-09-06,-16.6667
2018-09-07,40.0
2018-09-12,-28.5714
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,20.0
2018-09-20,0.0
2018-09-24,-16.6667
2018-09-28,0.0
2018-10-09,0.0
2018-10-11,0.0
2018-10-12,-20.0
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-11-01,50.0
2018-11-02,-16.6667
2018-11-05,40.0
2018-11-06,-5.7143
2018-11-07,-24.2424
2018-11-08,0.0
2018-11-09,20.0
2018-11-12,16.6667
2018-11-13,-14.2857
2018-11-14,0.0
2018-11-15,16.6667
2018-11-19,-28.5714
2018-11-23,60.0
2018-11-26,-12.5
2018-11-27,-14.2857
2018-11-29,-16.6667
2018-11-30,-20.0
2018-12-06,25.0
2018-12-07,-20.0
2018-12-11,25.0
2018-12-14,-20.0
2018-12-18,0.0
2018-12-26,0.0
2018-12-27,25.0
2018-12-31,-20.0
2019-01-04,0.0
2019-01-09,0.0
2019-01-14,-25.0
2019-01-15,33.3333
2019-01-16,100.0
2019-01-17,-12.5
2019-01-18,357.1429
2019-01-22,-43.75
2019-01-23,11.1111
2019-01-24,60.0
2019-01-25,-31.25
2019-01-28,-4.5455
2019-01-29,0.0
2019-01-30,-61.9048
2019-01-31,-25.0
2019-02-01,33.3333
2019-02-04,0.0
2019-02-05,-25.0
2019-02-06,16.6667
2019-02-07,14.2857
2019-02-08,0.0
2019-02-11,-25.0
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,0.0
2019-02-15,0.0
2019-02-19,0.0
2019-02-20,0.0
2019-02-21,30.0
2019-02-22,-23.0769
2019-02-25,0.0
2019-02-26,15.0
2019-02-27,-27.5362
2019-02-28,36.0
2019-03-01,-26.4706
2019-03-04,0.0
2019-03-05,40.0
2019-03-06,14.2857
2019-03-07,-25.0
2019-03-08,81.6667
2019-03-11,28.4404
2019-03-12,-35.7143
2019-03-13,-22.2222
2019-03-14,0.0
2019-03-15,0.0
2019-03-18,-14.2857
2019-03-19,0.0
2019-03-20,0.0
2019-03-21,16.6667
2019-03-22,14.2857
2019-03-25,0.0
2019-03-26,-25.0
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,33.3333
2019-04-02,-25.0
2019-04-03,0.0
2019-04-05,0.0
2019-04-08,16.6667
2019-04-09,0.0
2019-04-10,-14.2857
2019-04-11,0.0
2019-04-15,0.0
2019-04-17,0.0
2019-04-18,0.0
2019-04-24,16.6667
2019-04-25,-14.2857
2019-04-26,0.0
2019-04-30,0.0
2019-05-03,16.6667
2019-05-06,-14.2857
2019-05-17,33.3333
2019-05-20,0.0
2019-05-21,-12.5
2019-05-22,-14.2857
2019-05-23,16.6667
2019-05-24,-14.2857
2019-05-29,33.3333
2019-05-31,-12.5
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,-14.2857
2019-06-06,16.6667
2019-06-07,0.0
2019-06-10,-14.2857
2019-06-11,16.6667
2019-06-13,-28.5714
2019-06-17,0.0
2019-06-18,20.0
2019-06-19,0.0
2019-06-20,-16.6667
2019-06-21,-1.6
2019-06-24,1.626
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,0.0
2019-07-02,-20.0
2019-07-08,25.0
2019-07-09,0.0
2019-07-10,-20.0
2019-07-11,0.0
2019-07-12,25.0
2019-07-15,20.0
2019-07-16,-16.6667
2019-07-17,-20.0
2019-07-18,0.0
2019-07-19,25.0
2019-07-26,-20.0
2019-07-30,25.0
2019-07-31,-20.0
2019-08-01,0.0
2019-08-02,0.0
2019-08-05,-25.0
2019-08-06,0.0
2019-08-07,0.0
2019-08-13,33.3333
2019-08-15,0.0
2019-08-20,25.0
2019-08-21,-20.0
2019-08-23,-25.0
2019-08-26,66.6667
2019-08-30,-20.0
2019-09-03,0.0
2019-09-04,0.0
2019-09-05,0.0
2019-09-06,0.0
2019-09-09,25.0
2019-09-13,-20.0
2019-09-16,0.0
2019-09-18,25.0
2019-09-19,-20.0
2019-09-23,0.0
2019-09-25,0.0
2019-09-26,0.0
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,-25.0
2019-10-07,33.3333
2019-10-10,0.0
2019-10-14,25.0
2019-10-17,0.0
2019-10-24,0.0
2019-10-25,-40.0
2019-10-28,66.6667
2019-10-29,-20.0
2019-11-04,50.0
2019-11-05,33.3333
2019-11-06,-12.5
2019-11-07,-28.5714
2019-11-08,0.0
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,60.0
2019-11-14,-12.5
2019-11-15,-28.5714
2019-11-18,-20.0
2019-11-19,0.0
2019-11-20,25.0
2019-11-21,-20.0
2019-11-25,-25.0
2019-11-26,0.0
2019-11-27,0.0
2019-11-29,0.0
2019-12-02,66.6667
2019-12-03,-20.0
2019-12-04,-25.0
2019-12-05,0.0
2019-12-06,20.6667
2019-12-09,10.4972
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,-25.0
2019-12-17,33.3333
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,-25.0
2019-12-26,0.0
2019-12-31,0.0
2020-01-03,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-10,0.0
2020-01-14,0.0
2020-01-15,33.3333
2020-01-16,0.0
2020-01-21,-25.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-28,-33.3333
2020-01-30,50.0
2020-02-03,33.3333
2020-02-05,-25.0
2020-02-06,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-13,-33.3333
2020-02-14,0.0
2020-02-18,100.0
2020-02-19,25.0
2020-02-20,-40.0
2020-02-21,33.3333
2020-02-24,-25.0
2020-02-25,0.0
2020-02-26,0.0
2020-03-03,-33.3333
2020-03-04,50.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-10,0.0
2020-03-11,-33.3333
2020-03-12,50.0
2020-03-13,0.0
2020-03-16,0.0
2020-03-18,-33.3333
2020-03-19,0.0
2020-03-20,0.0
2020-03-23,0.0
2020-03-25,0.0
2020-03-26,50.0
2020-03-31,-33.3333
2020-04-01,0.0
2020-04-03,0.0
2020-04-07,50.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-04,0.0
2020-05-06,0.0
2020-05-08,0.0
2020-05-11,0.0
2020-05-13,0.0
2020-05-19,0.0
2020-05-20,33.3333
2020-05-21,25.0
2020-05-22,-20.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,-12.5
2020-06-02,42.8571
2020-06-03,0.0
2020-06-04,-20.0
2020-06-05,25.0
2020-06-08,0.0
2020-06-09,-20.0
2020-06-10,0.0
2020-06-11,25.0
2020-06-12,-20.0
2020-06-15,0.0
2020-06-17,0.0
2020-06-18,25.0
2020-06-19,0.0
2020-06-24,-20.0
2020-06-26,0.0
2020-06-29,-25.0
2020-06-30,0.0
2020-07-01,33.3333
2020-07-02,0.0
2020-07-06,0.0
2020-07-08,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,-25.0
2020-07-16,33.3333
2020-07-17,-25.0
2020-07-20,0.0
2020-07-21,16.6667
2020-07-23,14.2857
2020-07-24,-25.0
2020-07-27,0.0
2020-07-28,33.3333
2020-07-29,0.0
2020-07-31,-25.0
