ticker,QUOT US Equity
2014-07-28,-2.2467
2014-07-29,-4.7268
2014-07-30,-2.822
2014-07-31,-3.8407
2014-08-01,-3.3122
2014-08-04,-2.0151
2014-08-05,1.0796999999999999
2014-08-06,-0.8647
2014-08-07,-23.4992
2014-08-08,0.4695
2014-08-11,-0.1335
2014-08-12,-3.0749
2014-08-13,-0.1379
2014-08-14,3.1077
2014-08-15,-2.8801
2014-08-18,-1.4483
2014-08-19,-7.4178
2014-08-20,-1.3605
2014-08-21,-6.2069
2014-08-22,3.5131
2014-08-25,0.3946
2014-08-26,2.2013
2014-08-27,1.0769
2014-08-28,6.2405
2014-08-29,9.4556
2014-09-02,6.5445
2014-09-03,-8.1081
2014-09-04,4.4118
2014-09-05,4.5455
2014-09-08,-6.7973
2014-09-09,-2.1682
2014-09-10,1.0745
2014-09-11,-6.3787
2014-09-12,-2.0582
2014-09-15,-3.7681
2014-09-16,2.7861000000000002
2014-09-17,-2.1245
2014-09-18,-0.9731
2014-09-19,-0.9826
2014-09-22,-3.3588
2014-09-23,0.079
2014-09-24,0.4736
2014-09-25,-2.1995
2014-09-26,-2.7309
2014-09-29,0.2477
2014-09-30,-1.4827
2014-10-01,0.3344
2014-10-02,2.5
2014-10-03,8.1301
2014-10-06,-0.7519
2014-10-07,-3.1061
2014-10-08,-0.7819
2014-10-09,-2.6793
2014-10-10,0.5668
2014-10-13,-0.3221
2014-10-14,2.8270999999999997
2014-10-15,6.52
2014-10-16,3.6136
2014-10-17,1.4235
2014-10-20,2.5965
2014-10-21,-0.4104
2014-10-22,-6.6621
2014-10-23,-0.4415
2014-10-24,-1.4782
2014-10-27,0.5251
2014-10-28,2.3881
2014-10-29,-3.4985
2014-10-30,-0.0755
2014-10-31,5.2154
2014-11-03,-3.1609
2014-11-04,-7.7151
2014-11-05,33.1994
2014-11-06,-6.1557
2014-11-07,-0.2572
2014-11-10,4.4487
2014-11-11,0.7407
2014-11-12,-1.8995
2014-11-13,-0.0625
2014-11-14,3.1875
2014-11-17,-1.0902
2014-11-18,-0.4287
2014-11-19,-2.337
2014-11-20,0.7557
2014-11-21,-0.125
2014-11-24,0.1252
2014-11-25,-0.25
2014-11-26,-3.8221
2014-11-28,-0.5212
2014-12-01,-4.0602
2014-12-02,0.4096
2014-12-03,0.8838
2014-12-04,0.2695
2014-12-05,4.7715
2014-12-08,-3.3355
2014-12-09,0.3318
2014-12-10,0.2646
2014-12-11,0.7256
2014-12-12,-1.7682
2014-12-15,2.0667
2014-12-16,0.5225
2014-12-17,2.0143
2014-12-18,1.5924
2014-12-19,-0.0627
2014-12-22,0.1882
2014-12-23,4.8842
2014-12-24,4.1194
2014-12-26,1.6055000000000001
2014-12-29,0.1693
2014-12-30,0.0563
2014-12-31,-0.0563
2015-01-02,-2.8169
2015-01-05,-1.8551
2015-01-06,-1.1813
2015-01-07,3.7657
2015-01-08,13.1912
2015-01-09,-0.458
2015-01-12,-3.2720000000000002
2015-01-13,3.6997999999999998
2015-01-14,-2.9562
2015-01-15,-7.7206
2015-01-16,-0.5122
2015-01-20,-5.8924
2015-01-21,-2.614
2015-01-22,2.1848
2015-01-23,-3.0544
2015-01-26,-6.0491
2015-01-27,0.939
2015-01-28,-1.794
2015-01-29,-2.9093
2015-01-30,-0.2091
2015-02-02,-1.0475
2015-02-03,4.446
2015-02-04,-2.8378
2015-02-05,0.765
2015-02-06,1.4493
2015-02-09,-1.2925
2015-02-10,-25.9132
2015-02-11,3.1628
2015-02-12,0.3607
2015-02-13,-0.6289
2015-02-17,-1.1754
2015-02-18,-1.3724
2015-02-19,-4.2672
2015-02-20,-3.0039
2015-02-23,0.4995
2015-02-24,0.2982
2015-02-25,-1.2884
2015-02-26,-0.7028
2015-02-27,-1.4156
2015-03-02,3.1795
2015-03-03,-5.666
2015-03-04,0.3161
2015-03-05,1.5756000000000001
2015-03-06,1.0341
2015-03-09,-0.7165
2015-03-10,0.0
2015-03-11,0.8247
2015-03-12,2.2495
2015-03-13,1.5
2015-03-16,-0.4926
2015-03-17,3.0693
2015-03-18,2.5937
2015-03-19,0.9363
2015-03-20,5.9369
2015-03-23,5.2539
2015-03-24,0.8319
2015-03-25,-2.3102
2015-03-26,-3.9696
2015-03-27,2.7265
2015-03-30,-0.9418
2015-03-31,1.4693
2015-04-01,2.2998
2015-04-02,4.5795
2015-04-06,1.6720000000000002
2015-04-07,2.036
2015-04-08,5.5257
2015-04-09,-2.6182
2015-04-10,4.5556
2015-04-13,-3.9286
2015-04-14,-4.5353
2015-04-15,-1.5575999999999999
2015-04-16,2.6898999999999997
2015-04-17,-4.3914
2015-04-20,0.7252
2015-04-21,2.24
2015-04-22,2.5822000000000003
2015-04-23,0.1526
2015-04-24,-0.7616
2015-04-27,-0.2302
2015-04-28,-2.2308
2015-04-29,-2.203
2015-04-30,0.8045
2015-05-01,-0.8779
2015-05-04,-4.6699
2015-05-05,-7.1791
2015-05-06,1.7288000000000001
2015-05-07,8.6762
2015-05-08,-2.0576
2015-05-11,0.8403
2015-05-12,-0.0833
2015-05-13,3.1693
2015-05-14,1.6168
2015-05-15,0.1591
2015-05-18,1.5886
2015-05-19,1.1728
2015-05-20,-0.8501
2015-05-21,0.7015
2015-05-22,2.4768
2015-05-26,1.435
2015-05-27,-3.5741
2015-05-28,0.0
2015-05-29,-3.5521000000000003
2015-06-01,-3.3627000000000002
2015-06-02,-0.6628
2015-06-03,3.1693
2015-06-04,-3.557
2015-06-05,-1.5926
2015-06-08,6.3032
2015-06-09,1.9231
2015-06-10,2.9088000000000003
2015-06-11,-0.382
2015-06-12,-0.0767
2015-06-15,-0.2302
2015-06-16,-2.2308
2015-06-17,0.1574
2015-06-18,1.6496
2015-06-19,-2.3957
2015-06-22,-2.4545
2015-06-23,-3.8961
2015-06-24,-2.8716
2015-06-25,1.7391
2015-06-26,0.8547
2015-06-29,-6.9492
2015-06-30,-1.7304
2015-07-01,-1.6682000000000001
2015-07-02,-2.8275
2015-07-06,-2.8128
2015-07-07,3.7923999999999998
2015-07-08,-2.9808
2015-07-09,0.1982
2015-07-10,-0.8902
2015-07-13,3.3932
2015-07-14,1.6409
2015-07-15,1.4245
2015-07-16,3.4644
2015-07-17,-0.362
2015-07-20,-2.634
2015-07-21,2.1455
2015-07-22,1.4612
2015-07-23,2.7003
2015-07-24,-2.3663
2015-07-27,-5.9246
2015-07-28,-3.2443
2015-07-29,-1.6764999999999999
2015-07-30,-3.3099
2015-07-31,0.9336
2015-08-03,-4.9332
2015-08-04,3.5676
2015-08-05,-3.9666
2015-08-06,11.413
2015-08-07,-5.1707
2015-08-10,-0.1029
2015-08-11,-2.3687
2015-08-12,-0.3165
2015-08-13,2.5397
2015-08-14,4.5408
2015-08-17,1.1846
2015-08-18,-0.7805
2015-08-19,0.4916
2015-08-20,-7.1429
2015-08-21,-0.1054
2015-08-24,-0.1055
2015-08-25,0.4224
2015-08-26,-3.3649
2015-08-27,1.4146
2015-08-28,-0.4292
2015-08-31,0.6466
2015-09-01,-1.2848
2015-09-02,2.6029999999999998
2015-09-03,-0.5285
2015-09-04,-2.2317
2015-09-08,2.9348
2015-09-09,1.6895
2015-09-10,6.2305
2015-09-11,1.173
2015-09-14,-4.7343
2015-09-15,1.5213
2015-09-16,-1.5984
2015-09-17,0.7107
2015-09-18,1.2097
2015-09-21,-6.9721
2015-09-22,-1.7130999999999998
2015-09-23,-3.4858000000000002
2015-09-24,1.693
2015-09-25,-2.3307
2015-09-28,-2.2727
2015-09-29,2.907
2015-09-30,1.6949
2015-10-01,0.0
2015-10-02,-0.6667
2015-10-05,4.698
2015-10-06,0.3205
2015-10-07,-2.9819
2015-10-08,-1.2075
2015-10-09,-3.0
2015-10-12,-0.1145
2015-10-13,-3.3257
2015-10-14,-5.5753
2015-10-15,1.2563
2015-10-16,-0.7444
2015-10-19,1.625
2015-10-20,-2.46
2015-10-21,4.0353
2015-10-22,0.0
2015-10-23,-27.1515
2015-10-26,-5.1581
2015-10-27,-1.7544
2015-10-28,2.1429
2015-10-29,-2.4476
2015-10-30,-0.7168
2015-11-02,5.0542
2015-11-03,9.622
2015-11-04,-1.2539
2015-11-05,0.0
2015-11-06,0.7937
2015-11-09,-2.3622
2015-11-10,2.2580999999999998
2015-11-11,0.0
2015-11-12,4.7318999999999996
2015-11-13,4.2169
2015-11-16,-4.1908
2015-11-17,-4.6757
2015-11-18,-1.7405
2015-11-19,2.7375
2015-11-20,6.2696
2015-11-23,0.1475
2015-11-24,-0.5891
2015-11-25,4.0
2015-11-27,1.567
2015-11-30,-2.6648
2015-12-01,-4.8991
2015-12-02,-3.1818
2015-12-03,0.0
2015-12-04,-0.7825
2015-12-07,2.2082
2015-12-08,-1.6975
2015-12-09,9.1052
2015-12-10,-1.5827
2015-12-11,-7.4561
2015-12-14,1.8957000000000002
2015-12-15,-0.155
2015-12-16,4.6584
2015-12-17,-4.0059
2015-12-18,3.0912
2015-12-21,0.8996
2015-12-22,5.3492
2015-12-23,5.3597
2015-12-24,-0.1339
2015-12-28,4.6917
2015-12-29,-4.0973
2015-12-30,-5.6075
2015-12-31,-3.5361000000000002
2016-01-04,2.4927
2016-01-05,-9.5851
2016-01-06,-6.3291
2016-01-07,-3.3784
2016-01-08,-3.4965
2016-01-11,1.087
2016-01-12,0.1792
2016-01-13,-1.7889
2016-01-14,-2.3679
2016-01-15,0.9328
2016-01-19,-0.9242
2016-01-20,1.8657
2016-01-21,6.2271
2016-01-22,1.7241
2016-01-25,-5.2542
2016-01-26,3.0411
2016-01-27,-3.125
2016-01-28,-1.0753
2016-01-29,9.963799999999999
2016-02-01,-1.318
2016-02-02,-5.6761
2016-02-03,-2.1239
2016-02-04,4.7016
2016-02-05,-5.3541
2016-02-08,2.5547
2016-02-09,-6.9395
2016-02-10,3.0593
2016-02-11,1.1132
2016-02-12,35.4128
2016-02-16,16.3957
2016-02-17,-0.9313
2016-02-18,-3.4078
2016-02-19,9.1241
2016-02-22,-8.0268
2016-02-23,2.5455
2016-02-24,6.2648
2016-02-25,0.0
2016-02-26,0.1112
2016-02-29,-3.3333
2016-03-01,0.5747
2016-03-02,2.8571
2016-03-03,5.6667
2016-03-04,1.0515
2016-03-07,5.8273
2016-03-08,-6.7847
2016-03-09,-2.0042
2016-03-10,-4.3057
2016-03-11,1.4623
2016-03-14,1.1086
2016-03-15,-7.4561
2016-03-16,2.6066000000000003
2016-03-17,5.8891
2016-03-18,6.7612
2016-03-21,0.5107
2016-03-22,0.813
2016-03-23,-2.5202
2016-03-24,1.1375
2016-03-28,3.7832
2016-03-29,4.4335
2016-03-30,-0.566
2016-03-31,0.5693
2016-04-01,-1.5093999999999999
2016-04-04,3.8314
2016-04-05,0.6458
2016-04-06,0.1833
2016-04-07,-2.4703
2016-04-08,3.0019
2016-04-11,-1.5483
2016-04-12,-2.6827
2016-04-13,2.0913
2016-04-14,-3.8175
2016-04-15,0.6776
2016-04-18,4.4231
2016-04-19,0.3683
2016-04-20,2.9358
2016-04-21,-6.5062
2016-04-22,3.3365
2016-04-25,5.7196
2016-04-26,0.6981
2016-04-27,0.5199
2016-04-28,-0.7759
2016-04-29,0.9557
2016-05-02,1.9792999999999998
2016-05-03,-4.3038
2016-05-04,1.94
2016-05-05,-3.4602
2016-05-06,-3.0466
2016-05-09,0.0
2016-05-10,3.1423
2016-05-11,0.5376
2016-05-12,-2.0499
2016-05-13,4.0036
2016-05-16,-1.9247999999999998
2016-05-17,-0.8029
2016-05-18,-1.0791
2016-05-19,-0.0909
2016-05-20,1.0919
2016-05-23,-0.5401
2016-05-24,0.543
2016-05-25,-3.2403
2016-05-26,-3.6279
2016-05-27,0.4826
2016-05-31,7.2046
2016-06-01,1.3441
2016-06-02,0.6189
2016-06-03,0.2636
2016-06-06,4.2945
2016-06-07,-0.4202
2016-06-08,6.0759
2016-06-09,-3.3413
2016-06-10,-1.2346
2016-06-13,1.0
2016-06-14,2.8878
2016-06-15,0.0802
2016-06-16,0.8814
2016-06-17,2.3828
2016-06-20,3.8014
2016-06-21,0.8969
2016-06-22,-1.037
2016-06-23,4.6407
2016-06-24,-6.7239
2016-06-27,-7.8988
2016-06-28,2.1649
2016-06-29,4.8085
2016-06-30,4.2768
2016-07-01,1.7896999999999998
2016-07-05,0.5128
2016-07-06,0.5102
2016-07-07,-0.3626
2016-07-08,0.2911
2016-07-11,-0.4354
2016-07-12,0.0729
2016-07-13,-2.622
2016-07-14,-1.6455
2016-07-15,-0.7605
2016-07-18,0.0
2016-07-19,-7.6628
2016-07-20,7.8838
2016-07-21,-1.3846
2016-07-22,1.7161
2016-07-25,0.0767
2016-07-26,0.8429
2016-07-27,-1.7477
2016-07-28,0.1547
2016-07-29,-2.2394
2016-08-01,1.2638
2016-08-02,2.0281
2016-08-03,0.841
2016-08-04,-1.5163
2016-08-05,2.5404
2016-08-08,-1.952
2016-08-09,1.4548
2016-08-10,-0.4528
2016-08-11,5.3829
2016-08-12,-1.1511
2016-08-15,1.6739000000000002
2016-08-16,-2.0043
2016-08-17,0.0
2016-08-18,0.6574
2016-08-19,1.1611
2016-08-22,-1.5782
2016-08-23,0.7289
2016-08-24,-1.3748
2016-08-25,-2.0543
2016-08-26,-0.2247
2016-08-29,1.2012
2016-08-30,-2.0772
2016-08-31,-1.8182
2016-09-01,1.466
2016-09-02,0.7605
2016-09-06,-0.0755
2016-09-07,0.1511
2016-09-08,-2.187
2016-09-09,-1.0023
2016-09-12,3.1153
2016-09-13,-5.2115
2016-09-14,2.4701
2016-09-15,-0.2333
2016-09-16,2.8839
2016-09-19,1.7424
2016-09-20,-0.5212
2016-09-21,0.6737
2016-09-22,0.9665
2016-09-23,-0.5155
2016-09-26,-3.997
2016-09-27,2.1588
2016-09-28,3.3962
2016-09-29,-1.5328
2016-09-30,-1.3343
2016-10-03,-0.2254
2016-10-04,-1.8824999999999998
2016-10-05,-3.8373
2016-10-06,-1.1173
2016-10-07,-2.502
2016-10-10,0.9934
2016-10-11,-2.8689
2016-10-12,2.2785
2016-10-13,-0.7426
2016-10-14,-0.5819
2016-10-17,-0.8361
2016-10-18,0.5902
2016-10-19,-0.4191
2016-10-20,-2.3569
2016-10-21,-1.3793
2016-10-24,-0.0874
2016-10-25,0.0
2016-10-26,-1.6623
2016-10-27,-2.3132
2016-10-28,-1.3660999999999999
2016-10-31,-2.1237
2016-11-01,1.4151
2016-11-02,-8.3721
2016-11-03,4.0609
2016-11-04,2.439
2016-11-07,2.3810000000000002
2016-11-08,-0.4651
2016-11-09,4.2056000000000004
2016-11-10,1.3453
2016-11-11,5.7522
2016-11-14,-0.4184
2016-11-15,0.0
2016-11-16,0.4202
2016-11-17,0.8368
2016-11-18,2.0747
2016-11-21,-2.439
2016-11-22,0.8333
2016-11-23,-0.8264
2016-11-25,0.0
2016-11-28,1.25
2016-11-29,2.4691
2016-11-30,2.8112
2016-12-01,-7.0313
2016-12-02,-2.1008
2016-12-05,3.8627000000000002
2016-12-06,-2.0661
2016-12-07,-1.6878
2016-12-08,3.0043
2016-12-09,0.0
2016-12-12,-1.25
2016-12-13,0.4219
2016-12-14,-2.9412000000000003
2016-12-15,2.1645
2016-12-16,-1.2711999999999999
2016-12-19,2.1459
2016-12-20,1.6806999999999999
2016-12-21,-2.8926
2016-12-22,-9.7872
2016-12-23,1.8868
2016-12-27,-2.3148
2016-12-28,0.0
2016-12-29,1.4218
2016-12-30,0.4673
2017-01-03,1.8605
2017-01-04,1.8265
2017-01-05,-1.7936999999999999
2017-01-06,-1.3699
2017-01-09,-0.463
2017-01-10,0.4651
2017-01-11,-0.463
2017-01-12,-2.3256
2017-01-13,2.8571
2017-01-17,-3.2407
2017-01-18,0.9569
2017-01-19,-3.3175
2017-01-20,0.9804
2017-01-23,2.4272
2017-01-24,0.9479
2017-01-25,1.4085
2017-01-26,-1.8519
2017-01-27,0.0
2017-01-30,-0.9434
2017-01-31,1.4285999999999999
2017-02-01,0.0
2017-02-02,2.3474
2017-02-03,0.9174
2017-02-06,-3.1818
2017-02-07,0.0
2017-02-08,-1.8779
2017-02-09,4.3062000000000005
2017-02-10,21.1009
2017-02-13,-1.1364
2017-02-14,-0.3831
2017-02-15,-0.7692
2017-02-16,0.3876
2017-02-17,-0.7722
2017-02-21,-4.6693
2017-02-22,0.0
2017-02-23,-2.0408
2017-02-24,2.0833
2017-02-27,0.8163
2017-02-28,-3.6437
2017-03-01,-2.1008
2017-03-02,-4.2918
2017-03-03,-1.7936999999999999
2017-03-06,0.4566
2017-03-07,-1.3636
2017-03-08,0.4608
2017-03-09,0.9174
2017-03-10,0.4545
2017-03-13,-0.4525
2017-03-14,0.0
2017-03-15,0.4545
2017-03-16,1.3575
2017-03-17,0.8929
2017-03-20,-3.0973
2017-03-21,-4.5662
2017-03-22,-4.7847
2017-03-23,1.005
2017-03-24,0.0
2017-03-27,0.0
2017-03-28,-1.4925
2017-03-29,0.0
2017-03-30,0.5051
2017-03-31,-4.0201
2017-04-03,-1.5707
2017-04-04,1.0638
2017-04-05,-1.0526
2017-04-06,-1.0638
2017-04-07,-1.0753
2017-04-10,2.1739
2017-04-11,8.5106
2017-04-12,1.4706000000000001
2017-04-13,-1.9324
2017-04-17,3.9409
2017-04-18,-0.4739
2017-04-19,0.9524
2017-04-20,0.9434
2017-04-21,-1.8692
2017-04-24,1.4285999999999999
2017-04-25,2.3474
2017-04-26,-0.4587
2017-04-27,-0.4608
2017-04-28,0.9259
2017-05-01,-0.9174
2017-05-02,6.4815
2017-05-03,1.3043
2017-05-04,-1.7167
2017-05-05,-0.4367
2017-05-08,-1.7544
2017-05-09,-0.4464
2017-05-10,-1.3453
2017-05-11,-0.9091
2017-05-12,-2.7523
2017-05-15,-0.9434
2017-05-16,6.1905
2017-05-17,-1.3453
2017-05-18,1.3636
2017-05-19,0.8969
2017-05-22,2.6667
2017-05-23,-0.4329
2017-05-24,-2.1739
2017-05-25,0.0
2017-05-26,-1.3333
2017-05-30,-0.4505
2017-05-31,-0.4525
2017-06-01,4.0909
2017-06-02,1.7467000000000001
2017-06-05,-0.4292
2017-06-06,0.0
2017-06-07,-0.8621
2017-06-08,0.8696
2017-06-09,0.431
2017-06-12,-0.4292
2017-06-13,0.8621
2017-06-14,-1.7094
2017-06-15,-1.3043
2017-06-16,1.7621
2017-06-19,2.5974
2017-06-20,-1.6878
2017-06-21,0.0
2017-06-22,0.8584
2017-06-23,1.2766
2017-06-26,0.0
2017-06-27,-3.3613
2017-06-28,0.8696
2017-06-29,-2.1552
2017-06-30,1.3216
2017-07-03,0.4348
2017-07-05,-0.8658
2017-07-06,-2.1834
2017-07-07,1.7856999999999998
2017-07-10,-1.3158
2017-07-11,1.3333
2017-07-12,3.0702
2017-07-13,-1.2766
2017-07-14,1.7241
2017-07-17,-0.4237
2017-07-18,-0.8511
2017-07-19,-0.4292
2017-07-20,0.431
2017-07-21,-2.1459
2017-07-24,0.4386
2017-07-25,1.7467000000000001
2017-07-26,1.2876
2017-07-27,-0.8475
2017-07-28,-0.4274
2017-07-31,-0.4292
2017-08-01,0.0
2017-08-02,13.3621
2017-08-03,1.5209000000000001
2017-08-04,-0.7491
2017-08-07,2.2641999999999998
2017-08-08,3.69
2017-08-09,-0.7117
2017-08-10,-0.7168
2017-08-11,1.8051
2017-08-14,1.7730000000000001
2017-08-15,-1.3937
2017-08-16,0.3534
2017-08-17,1.4085
2017-08-18,0.3472
2017-08-21,1.0381
2017-08-22,-2.0548
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,-0.6993
2017-08-28,0.7042
2017-08-29,1.049
2017-08-30,2.0761
2017-08-31,1.6949
2017-09-01,-1.0
2017-09-05,0.3367
2017-09-06,0.3356
2017-09-07,2.6756
2017-09-08,-1.9544000000000001
2017-09-11,1.9933999999999998
2017-09-12,0.3257
2017-09-13,0.6494
2017-09-14,4.1935
2017-09-15,1.8576000000000001
2017-09-18,-0.304
2017-09-19,0.9146
2017-09-20,-1.5106000000000002
2017-09-21,0.0
2017-09-22,0.3067
2017-09-25,-3.0581
2017-09-26,-0.9464
2017-09-27,0.9554
2017-09-28,-1.5773000000000001
2017-09-29,0.3205
2017-10-02,2.5559
2017-10-03,4.9844
2017-10-04,0.5935
2017-10-05,1.7699
2017-10-06,0.8696
2017-10-09,-1.1494
2017-10-10,1.7442
2017-10-11,0.5714
2017-10-12,-0.2841
2017-10-13,-0.5698
2017-10-16,-3.1519
2017-10-17,-0.5917
2017-10-18,-0.8929
2017-10-19,-0.3003
2017-10-20,-1.2048
2017-10-23,-2.1341
2017-10-24,0.0
2017-10-25,-0.6231
2017-10-26,-0.3135
2017-10-27,-0.3145
2017-10-30,-0.6309
2017-10-31,-0.6349
2017-11-01,-0.9585
2017-11-02,-9.0323
2017-11-03,-0.3546
2017-11-06,3.2028
2017-11-07,-2.7586
2017-11-08,-1.4184
2017-11-09,1.7986
2017-11-10,-1.4134
2017-11-13,-0.3584
2017-11-14,-10.7914
2017-11-15,-1.2097
2017-11-16,0.4082
2017-11-17,-2.0325
2017-11-20,1.6598000000000002
2017-11-21,-0.4082
2017-11-22,-0.4098
2017-11-24,0.4115
2017-11-27,0.4098
2017-11-28,-0.8163
2017-11-29,-1.6461000000000001
2017-11-30,-0.4184
2017-12-01,-1.2605
2017-12-04,-0.8511
2017-12-05,0.0
2017-12-06,-0.8584
2017-12-07,-1.2987
2017-12-08,0.8772
2017-12-11,1.3043
2017-12-12,-0.4292
2017-12-13,1.2931
2017-12-14,1.7021
2017-12-15,1.2551999999999999
2017-12-18,-2.4793
2017-12-19,-1.2711999999999999
2017-12-20,-2.1459
2017-12-21,-0.8772
2017-12-22,4.8673
2017-12-26,-1.2658
2017-12-27,0.0
2017-12-28,0.4274
2017-12-29,0.0
2018-01-02,1.7021
2018-01-03,-0.8368
2018-01-04,0.4219
2018-01-05,0.4202
2018-01-08,-0.4184
2018-01-09,-0.8403
2018-01-10,1.6949
2018-01-11,0.4167
2018-01-12,-0.8299
2018-01-16,-1.6736
2018-01-17,0.0
2018-01-18,0.4255
2018-01-19,-1.2711999999999999
2018-01-22,1.2876
2018-01-23,1.2711999999999999
2018-01-24,-0.8368
2018-01-25,0.8439
2018-01-26,-0.4184
2018-01-29,-0.4202
2018-01-30,-0.4219
2018-01-31,0.0
2018-02-01,-0.8475
2018-02-02,-1.7094
2018-02-05,-4.7826
2018-02-06,1.3699
2018-02-07,0.4505
2018-02-08,-4.0359
2018-02-09,-1.8692
2018-02-12,1.9048
2018-02-13,2.3364
2018-02-14,17.3516
2018-02-15,2.3346
2018-02-16,0.3802
2018-02-20,0.7576
2018-02-21,-1.1278
2018-02-22,-0.7605
2018-02-23,2.682
2018-02-26,-0.7463
2018-02-27,-1.1278
2018-02-28,0.0
2018-03-01,-0.3802
2018-03-02,4.1985
2018-03-05,2.5641
2018-03-06,-2.1429
2018-03-07,1.8248
2018-03-08,1.0753
2018-03-09,3.9007
2018-03-12,1.0239
2018-03-13,-2.7027
2018-03-14,1.0417
2018-03-15,-1.3746
2018-03-16,0.0
2018-03-19,-1.7422
2018-03-20,0.3546
2018-03-21,-1.0601
2018-03-22,-1.4285999999999999
2018-03-23,-3.2609
2018-03-26,1.8727
2018-03-27,-2.2059
2018-03-28,-1.1278
2018-03-29,-0.3802
2018-04-02,-2.6718
2018-04-03,-1.5686
2018-04-04,3.1873
2018-04-05,1.9304999999999999
2018-04-06,1.1364
2018-04-09,-0.3745
2018-04-10,0.7519
2018-04-11,-0.7463
2018-04-12,0.3759
2018-04-13,0.0
2018-04-16,0.3745
2018-04-17,3.7313
2018-04-18,0.7194
2018-04-19,-2.1429
2018-04-20,-1.0949
2018-04-23,-1.476
2018-04-24,-1.4981
2018-04-25,0.0
2018-04-26,1.9011
2018-04-27,-0.7463
2018-04-30,0.7519
2018-05-01,-2.0522
2018-05-02,-3.6189999999999998
2018-05-03,-0.7905
2018-05-04,1.992
2018-05-07,0.7813
2018-05-08,0.7752
2018-05-09,3.8462
2018-05-10,-1.8519
2018-05-11,1.8868
2018-05-14,-1.8519
2018-05-15,1.5093999999999999
2018-05-16,-1.1152
2018-05-17,2.2556
2018-05-18,2.9412000000000003
2018-05-21,0.0
2018-05-22,-3.9286
2018-05-23,0.7435
2018-05-24,-2.214
2018-05-25,0.3774
2018-05-29,0.3759
2018-05-30,1.1236
2018-05-31,-0.7407
2018-06-01,-1.8657
2018-06-04,-0.7605
2018-06-05,2.2989
2018-06-06,0.3745
2018-06-07,-0.3731
2018-06-08,1.1236
2018-06-11,-0.7407
2018-06-12,0.7463
2018-06-13,1.4815
2018-06-14,1.0949
2018-06-15,0.0
2018-06-18,-2.5271
2018-06-19,0.7407
2018-06-20,-0.7353
2018-06-21,-0.3704
2018-06-22,-1.1152
2018-06-25,-1.5038
2018-06-26,1.5267
2018-06-27,-1.8797000000000001
2018-06-28,0.3831
2018-06-29,0.0
2018-07-02,2.6718
2018-07-03,1.1152
2018-07-05,2.2059
2018-07-06,1.4388
2018-07-09,0.0
2018-07-10,0.3546
2018-07-11,0.0
2018-07-12,2.8269
2018-07-13,-3.0928
2018-07-16,0.3546
2018-07-17,0.3534
2018-07-18,1.4085
2018-07-19,1.0417
2018-07-20,0.6873
2018-07-23,1.0239
