ticker,BSGM US Equity
2015-04-14,-15.9091
2015-04-15,0.0
2015-04-16,8.1081
2015-04-17,-2.75
2015-04-20,-3.599
2015-04-21,4.0
2015-04-22,-3.8462
2015-04-23,1.3333
2015-04-24,-4.7368
2015-04-27,-9.3923
2015-04-28,-2.439
2015-04-29,-3.125
2015-04-30,-6.4516
2015-05-01,6.8966
2015-05-04,-6.4516
2015-05-05,-22.4138
2015-05-06,-1.3333
2015-05-07,4.0541
2015-05-08,27.7056
2015-05-11,-22.0339
2015-05-12,17.3913
2015-05-13,1.8519
2015-05-14,9.0909
2015-05-15,-8.3333
2015-05-18,5.8182
2015-05-19,-6.8729
2015-05-20,-0.369
2015-05-21,-7.4074
2015-05-22,10.0
2015-05-26,0.0
2015-05-27,9.0909
2015-05-28,-8.3333
2015-05-29,1.0909
2015-06-01,-8.2734
2015-06-02,-6.6667
2015-06-03,13.4454
2015-06-04,7.4074
2015-06-05,-3.4483
2015-06-08,3.5714
2015-06-09,-3.4483
2015-06-10,-1.7856999999999998
2015-06-11,0.3636
2015-06-12,-3.9855
2015-06-15,-5.6604
2015-06-16,0.0
2015-06-17,-2.0
2015-06-18,-13.4694
2015-06-19,13.2075
2015-06-22,0.0
2015-06-23,4.1667
2015-06-24,-11.6
2015-06-25,4.0724
2015-06-26,2.1739
2015-06-29,-0.4255
2015-06-30,-1.7094
2015-07-01,-4.7826
2015-07-06,-12.7854
2015-07-07,7.3298
2015-07-08,-6.8293
2015-07-09,4.1885
2015-07-10,0.5025
2015-07-13,-5.0
2015-07-14,-5.2632
2015-07-15,11.1111
2015-07-16,-9.5
2015-07-17,6.0773
2015-07-20,1.5625
2015-07-21,2.5641
2015-07-22,-7.5
2015-07-23,-12.973
2015-07-24,14.9068
2015-07-27,-5.9459
2015-07-28,2.2989
2015-07-29,1.1236
2015-07-30,-5.5556
2015-07-31,2.9412000000000003
2015-08-03,-4.0
2015-08-04,4.1667
2015-08-05,1.7143000000000002
2015-08-06,-2.2472
2015-08-07,1.1494
2015-08-10,-9.0909
2015-08-11,6.25
2015-08-12,2.9412000000000003
2015-08-13,-2.8571
2015-08-14,0.0
2015-08-17,-5.8824
2015-08-18,0.0
2015-08-19,0.0
2015-08-20,-5.0
2015-08-21,-1.3158
2015-08-24,-8.6667
2015-08-25,13.1387
2015-08-26,0.0
2015-08-27,3.2258
2015-08-28,-5.625
2015-08-31,5.298
2015-09-01,0.6289
2015-09-02,-3.125
2015-09-03,3.2258
2015-09-04,3.125
2015-09-08,-3.0303
2015-09-09,3.125
2015-09-10,3.0303
2015-09-11,-2.9412000000000003
2015-09-14,-6.0606
2015-09-15,0.0
2015-09-16,-3.2258
2015-09-18,10.0
2015-09-21,-3.0303
2015-09-22,-11.25
2015-09-23,12.6761
2015-09-24,4.375
2015-09-28,0.0
2015-09-29,-15.5689
2015-09-30,-0.7092
2015-10-01,21.4286
2015-10-02,-5.8824
2015-10-05,-6.25
2015-10-06,-7.3333
2015-10-07,15.1079
2015-10-08,0.0
2015-10-09,0.0
2015-10-12,0.0
2015-10-13,-3.125
2015-10-14,-3.2258
2015-10-15,0.0
2015-10-16,12.6667
2015-10-19,-8.284
2015-10-20,-8.3871
2015-10-21,11.9718
2015-10-22,-5.6604
2015-10-23,-9.3333
2015-10-26,-8.0882
2015-10-27,16.0
2015-10-28,10.3448
2015-10-29,-6.875
2015-10-30,-7.3826
2015-11-02,-2.8986
2015-11-03,8.9552
2015-11-04,2.0548
2015-11-05,0.6711
2015-11-06,-6.6667
2015-11-09,-7.1429
2015-11-10,15.3846
2015-11-11,-10.0
2015-11-12,1.1111
2015-11-13,12.0879
2015-11-16,-5.2288
2015-11-17,3.4483
2015-11-18,0.6667
2015-11-19,-0.6623
2015-11-20,-3.3333
2015-11-23,-3.4483
2015-11-24,-14.2857
2015-11-25,16.6667
2015-11-27,5.7143
2015-11-30,-12.1622
2015-12-02,1.5385
2015-12-03,-1.5152
2015-12-04,0.0
2015-12-07,-6.1538
2015-12-08,6.5574
2015-12-09,4.6154
2015-12-10,-8.0882
2015-12-11,0.0
2015-12-14,-8.0
2015-12-15,8.6957
2015-12-16,-0.8
2015-12-17,-4.0323
2015-12-18,5.8824
2015-12-21,-0.7937
2015-12-22,7.2
2015-12-23,0.7463
2015-12-24,3.7037
2015-12-28,-10.7143
2015-12-29,-4.0
2015-12-30,0.0
2015-12-31,7.9167
2016-01-04,0.3861
2016-01-05,0.0
2016-01-06,0.0
2016-01-07,-5.3846
2016-01-08,-3.252
2016-01-11,-3.3613
2016-01-12,1.7391
2016-01-13,-5.9829
2016-01-14,3.6364
2016-01-15,-5.2632
2016-01-19,-4.1667
2016-01-20,2.4154999999999998
2016-01-21,5.6604
2016-01-22,41.9643
2016-01-25,-12.8931
2016-01-26,-6.1372
2016-01-27,-9.2308
2016-01-28,-6.7797
2016-01-29,10.9091
2016-02-01,-5.7377
2016-02-02,-13.0435
2016-02-03,10.0
2016-02-04,-4.5455
2016-02-05,6.6667
2016-02-08,-8.9286
2016-02-09,-0.9804
2016-02-10,4.9381
2016-02-11,-2.8186999999999998
2016-02-12,6.7961
2016-02-16,-0.9091
2016-02-17,18.3486
2016-02-18,1.5504
2016-02-19,-6.8702
2016-02-22,0.8197
2016-02-23,0.813
2016-02-24,-0.8065
2016-02-25,8.1301
2016-02-26,-10.526299999999999
2016-02-29,5.8824
2016-03-01,-12.6984
2016-03-02,10.0
2016-03-03,0.8264
2016-03-04,18.8525
2016-03-07,-10.3448
2016-03-08,-7.6923
2016-03-09,5.0
2016-03-10,1.5873
2016-03-11,1.5625
2016-03-14,-7.8462
2016-03-15,3.5058
2016-03-16,4.8387
2016-03-17,-0.7692
2016-03-18,3.1008
2016-03-21,-2.2556
2016-03-22,-0.6923
2016-03-23,6.1193
2016-03-24,5.8394
2016-03-28,0.0
2016-03-29,1.3793
2016-03-30,-6.1224
2016-03-31,1.4493
2016-04-01,0.0
2016-04-04,2.8571
2016-04-05,-7.6389
2016-04-06,1.5038
2016-04-07,2.963
2016-04-08,3.5971
2016-04-11,-6.25
2016-04-12,3.7037
2016-04-13,7.1429
2016-04-14,-4.0
2016-04-15,0.6944
2016-04-18,2.069
2016-04-19,-0.6757
2016-04-20,-2.0408
2016-04-21,6.25
2016-04-22,4.5752
2016-04-25,5.625
2016-04-26,3.5503
2016-04-27,8.2857
2016-04-28,9.7559
2016-04-29,3.3716
2016-05-02,-13.4884
2016-05-03,5.3763
2016-05-04,-1.5306
2016-05-05,0.0
2016-05-06,-9.8802
2016-05-09,3.4892
2016-05-10,0.5556
2016-05-11,-0.5525
2016-05-12,5.5556
2016-05-13,-1.0526
2016-05-16,-9.0426
2016-05-17,11.1111
2016-05-18,-3.1579
2016-05-19,0.5435
2016-05-20,-5.4054
2016-05-23,1.7143000000000002
2016-05-24,-0.7865
2016-05-25,1.9253
2016-05-26,-1.1111
2016-05-27,3.9326
2016-05-31,-2.1622
2016-06-01,0.0
2016-06-02,-0.5525
2016-06-03,-1.1111
2016-06-06,-1.6854
2016-06-07,-4.0
2016-06-08,-3.1138
2016-06-09,3.8283
2016-06-10,-3.5503
2016-06-13,-1.227
2016-06-14,2.4845
2016-06-15,-6.6667
2016-06-16,3.2468
2016-06-17,3.7736
2016-06-20,-3.0303
2016-06-21,-3.125
2016-06-22,3.2258
2016-06-23,-1.875
2016-06-24,1.2739
2016-06-27,-5.6604
2016-06-28,0.6667
2016-06-29,2.649
2016-06-30,-1.2903
2016-07-01,4.5752
2016-07-05,0.0
2016-07-06,-8.8945
2016-07-07,-0.5274
2016-07-08,0.6897
2016-07-11,-2.7397
2016-07-12,2.1127
2016-07-13,-2.7586
2016-07-14,-1.4184
2016-07-15,-5.036
2016-07-18,6.0606
2016-07-19,3.5714
2016-07-20,-5.5172
2016-07-21,3.6496
2016-07-22,-1.4085
2016-07-25,-0.2143
2016-07-26,-1.9327
2016-07-27,1.8248
2016-07-28,-5.3763
2016-07-29,-1.5152
2016-08-01,0.0
2016-08-02,-7.6923
2016-08-03,5.8333
2016-08-04,3.9370000000000003
2016-08-05,1.7424
2016-08-08,2.755
2016-08-09,-2.8986
2016-08-10,-2.9851
2016-08-11,2.3077
2016-08-12,-0.7519
2016-08-15,-5.303
2016-08-16,7.2
2016-08-17,5.9701
2016-08-18,-8.4507
2016-08-19,6.9231
2016-08-22,-4.3165
2016-08-23,-1.5038
2016-08-24,3.0534
2016-08-25,0.7315
2016-08-26,-3.6676
2016-08-29,6.1068999999999996
2016-08-30,5.7554
2016-08-31,2.7211
2016-09-01,-0.6623
2016-09-02,5.3333
2016-09-06,-2.5316
2016-09-07,-1.9481000000000002
2016-09-08,0.0
2016-09-09,1.9868000000000001
2016-09-12,-1.9481000000000002
2016-09-13,-3.9735
2016-09-14,-2.8276
2016-09-15,0.071
2016-09-16,2.1277
2016-09-19,-2.7778
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,1.4285999999999999
2016-09-23,0.0
2016-09-26,0.7042
2016-09-27,1.3986
2016-09-28,-0.6897
2016-09-29,4.1667
2016-09-30,1.3333
2016-10-03,-0.6579
2016-10-04,1.9868000000000001
2016-10-05,0.0
2016-10-06,-9.7403
2016-10-07,0.0
2016-10-10,1.4388
2016-10-11,-4.2553
2016-10-12,0.7407
2016-10-13,12.5
2016-10-14,-3.268
2016-10-17,4.0541
2016-10-18,-2.5974
2016-10-19,-0.6667
2016-10-20,-2.995
2016-10-21,0.32
2016-10-24,3.4483
2016-10-25,2.6667
2016-10-26,-12.3377
2016-10-27,9.6296
2016-10-28,0.0
2016-10-31,-8.7838
2016-11-01,-1.6296
2016-11-02,-2.1084
2016-11-03,-1.5385
2016-11-04,1.5625
2016-11-07,3.8462
2016-11-08,-4.4444
2016-11-09,0.7752
2016-11-10,14.6154
2016-11-11,0.0
2016-11-14,-6.7114
2016-11-15,0.7194
2016-11-16,-1.4285999999999999
2016-11-17,4.3478
2016-11-18,-6.3889
2016-11-21,3.1157
2016-11-22,5.036
2016-11-23,-4.1096
2016-11-25,1.4285999999999999
2016-11-28,-7.7465
2016-11-29,3.0534
2016-11-30,2.963
2016-12-01,-6.4748
2016-12-02,3.0769
2016-12-05,-0.7463
2016-12-06,-1.5038
2016-12-07,-0.7634
2016-12-08,6.1538
2016-12-09,-1.4493
2016-12-12,-0.7353
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,1.4815
2016-12-16,4.3796
2016-12-19,-2.0979
2016-12-20,-3.5714
2016-12-21,2.2222
2016-12-22,-0.2264
2016-12-23,0.7354
2016-12-27,-4.1096
2016-12-28,-2.2556
2016-12-29,0.0
2016-12-30,-0.7692
2017-01-03,2.8052
2017-01-04,1.329
2017-01-05,-3.2603
2017-01-06,-1.5385
2017-01-09,-2.3437
2017-01-10,0.0
2017-01-11,8.8
2017-01-12,-4.4118
2017-01-13,3.0769
2017-01-17,0.0
2017-01-18,3.9646
2017-01-19,14.1319
2017-01-20,5.6604
2017-01-23,-10.7143
2017-01-24,1.3333
2017-01-25,0.0
2017-01-26,-0.6579
2017-01-27,3.3113
2017-01-30,2.5641
2017-01-31,-3.1758
2017-02-01,-1.8841
2017-02-02,1.3158
2017-02-03,-1.2987
2017-02-06,1.3158
2017-02-07,0.0
2017-02-08,-1.2987
2017-02-09,0.0
2017-02-10,1.9737
2017-02-13,0.6452
2017-02-14,-0.641
2017-02-15,-0.6452
2017-02-16,0.0
2017-02-17,0.6494
2017-02-21,2.5806
2017-02-22,-3.1447
2017-02-23,3.2468
2017-02-24,-4.4025
2017-02-27,0.0
2017-02-28,2.6316
2017-03-01,-1.3021
2017-03-02,-1.9282
2017-03-03,-0.6623
2017-03-06,-1.3333
2017-03-07,-3.3784
2017-03-08,1.3986
2017-03-09,-0.3448
2017-03-10,2.4221
2017-03-13,0.0
2017-03-14,-2.7027
2017-03-15,-4.8611
2017-03-16,0.7299
2017-03-17,11.5942
2017-03-20,-5.8442
2017-03-21,13.7931
2017-03-22,10.9091
2017-03-23,-3.8251
2017-03-24,-2.2727
2017-03-27,-2.6163
2017-03-28,0.8955
2017-03-29,-10.6509
2017-03-30,-7.947
2017-03-31,4.3165
2017-04-03,1.3793
2017-04-04,1.4158
2017-04-05,5.6722
2017-04-06,-2.2455
2017-04-07,1.2987
2017-04-10,-1.2821
2017-04-11,-1.2987
2017-04-12,-1.3158
2017-04-13,6.6667
2017-04-17,-6.25
2017-04-18,-2.6667
2017-04-19,-0.6849
2017-04-20,0.0
2017-04-21,0.0
2017-04-24,0.0
2017-04-25,2.7586
2017-04-26,2.0134
2017-04-27,1.3158
2017-04-28,1.2987
2017-05-01,-4.1667
2017-05-02,3.01
2017-05-03,-5.8442
2017-05-04,-0.6897
2017-05-05,-2.0833
2017-05-08,2.1277
2017-05-09,1.3889
2017-05-10,-4.1096
2017-05-11,0.7143
2017-05-12,-0.7092
2017-05-15,0.0
2017-05-16,-0.7143
2017-05-17,7.1942
2017-05-18,-2.0134
2017-05-19,2.7397
2017-05-22,-0.6667
2017-05-23,-2.6846
2017-05-24,-3.4483
2017-05-25,2.1429
2017-05-26,1.3986
2017-05-30,-5.5172
2017-05-31,-4.3796
2017-06-01,3.8167999999999997
2017-06-02,1.4706000000000001
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,-3.6231999999999998
2017-06-08,0.7519
2017-06-09,4.4776
2017-06-12,-3.5714
2017-06-13,0.7407
2017-06-14,2.2059
2017-06-15,0.7194
2017-06-16,-1.2857
2017-06-19,-5.9334
2017-06-20,2.3077
2017-06-21,0.7519
2017-06-22,2.9851
2017-06-23,-7.2464
2017-06-26,8.5938
2017-06-27,10.7914
2017-06-28,-3.8961
2017-06-29,-2.027
2017-06-30,1.3793
2017-07-03,0.6803
2017-07-05,-2.027
2017-07-06,6.8966
2017-07-07,-3.2258
2017-07-10,-2.0
2017-07-11,2.0408
2017-07-12,-5.3333
2017-07-13,3.5211
2017-07-14,-1.0884
2017-07-17,-0.2751
2017-07-18,6.2069
2017-07-19,-3.5714
2017-07-20,0.3367
2017-07-21,2.0134
2017-07-24,-4.6053
2017-07-25,3.4483
2017-07-26,-0.6667
2017-07-27,0.0
2017-07-28,0.0
2017-07-31,-2.6846
2017-08-01,4.8276
2017-08-02,4.6053
2017-08-03,-4.4025
2017-08-04,-4.4737
2017-08-07,-1.5152
2017-08-08,3.4965
2017-08-09,-2.7027
2017-08-10,0.0
2017-08-11,-0.3194
2017-08-14,-2.3269
2017-08-15,1.9971
2017-08-16,-2.0979
2017-08-17,2.8571
2017-08-18,-1.1111
2017-08-21,-0.9831
2017-08-22,-2.8369
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,4.3796
2017-08-28,-3.4965
2017-08-29,-4.3478
2017-08-30,0.9924
2017-08-31,1.2677
2017-09-01,0.0
2017-09-05,4.4444
2017-09-06,-0.7092
2017-09-07,-3.5714
2017-09-08,-5.3556
2017-09-11,0.9627
2017-09-12,0.7752
2017-09-13,-3.0769
2017-09-14,-0.7937
2017-09-15,1.104
2017-09-18,-1.0919
2017-09-19,2.8
2017-09-20,1.1673
2017-09-21,3.0769
2017-09-22,-1.4925
2017-09-25,1.5152
2017-09-26,-1.4925
2017-09-27,2.2727
2017-09-28,1.1111
2017-09-29,-0.3663
2017-10-02,0.7353
2017-10-03,2.1898
2017-10-04,-0.7143
2017-10-05,1.4388
2017-10-06,0.7092
2017-10-09,-1.4085
2017-10-10,0.0
2017-10-11,1.4285999999999999
2017-10-12,-0.2817
2017-10-13,-1.1299
2017-10-16,2.1429
2017-10-17,-0.6993
2017-10-18,2.0563
2017-10-19,11.7858
2017-10-20,1.8519
2017-10-23,-6.0606
2017-10-24,0.0
2017-10-25,-1.9355
2017-10-26,0.6579
2017-10-27,7.1895
2017-10-30,-0.6098
2017-10-31,-0.6135
2017-11-01,0.6173
2017-11-02,-5.5215
2017-11-03,-1.9481000000000002
2017-11-06,-3.9735
2017-11-07,2.7586
2017-11-08,-1.3423
2017-11-09,1.3605
2017-11-10,-3.3557
2017-11-13,-2.0625
2017-11-14,2.815
2017-11-15,-2.069
2017-11-16,0.0
2017-11-17,1.9718
2017-11-20,-1.2431
2017-11-21,1.3986
2017-11-22,2.7586
2017-11-24,-0.6711
2017-11-27,-5.4054
2017-11-28,-0.7143
2017-11-29,4.3165
2017-11-30,0.0
2017-12-01,-4.1379
2017-12-04,1.4388
2017-12-05,0.0
2017-12-06,-6.383
2017-12-07,3.0303
2017-12-08,-0.7353
2017-12-11,-0.7407
2017-12-12,1.4925
2017-12-13,-0.7353
2017-12-14,-1.4815
2017-12-15,1.5038
2017-12-18,2.2222
2017-12-19,0.7246
2017-12-20,-2.8777
2017-12-21,12.592600000000001
2017-12-22,-5.9211
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,0.6993
2017-12-29,0.0069
2018-01-02,2.7706
2018-01-03,-4.7297
2018-01-04,5.6738
2018-01-05,-1.5436
2018-01-08,-2.3858
2018-01-09,8.2402
2018-01-10,-3.871
2018-01-11,-1.3423
2018-01-12,0.0
2018-01-16,-1.3605
2018-01-17,-3.4483
2018-01-18,3.5714
2018-01-19,0.0
2018-01-22,-2.7586
2018-01-23,0.7092
2018-01-24,-2.1127
2018-01-25,0.7194
2018-01-26,3.5714
2018-01-29,0.6897
2018-01-30,2.0548
2018-01-31,-2.6846
2018-02-01,2.069
2018-02-02,1.3514
2018-02-05,-6.0
2018-02-06,0.7092
2018-02-07,1.4085
2018-02-08,0.1597
2018-02-09,-3.6262
2018-02-12,2.8777
2018-02-13,0.6993
2018-02-14,-2.7778
2018-02-15,0.0
2018-02-16,-1.4285999999999999
2018-02-20,1.4493
2018-02-21,-4.1429
2018-02-22,-0.149
2018-02-23,0.0
2018-02-26,-1.4925
2018-02-27,1.6667
2018-02-28,-2.3845
2018-03-01,3.8167999999999997
2018-03-02,5.8824
2018-03-05,-2.7778
2018-03-06,1.4285999999999999
2018-03-07,1.4085
2018-03-08,-2.7778
2018-03-09,2.8571
2018-03-12,-1.6667
2018-03-13,-1.8362
2018-03-14,3.5971
2018-03-15,-2.0903
2018-03-16,2.8442
2018-03-19,-1.3793
2018-03-20,0.0
2018-03-21,8.3916
2018-03-22,-1.2903
2018-03-23,0.6536
2018-03-26,0.6494
2018-03-27,-2.5806
2018-03-28,6.2914
2018-03-29,-2.1807
2018-04-02,6.3694
2018-04-03,-0.5988
2018-04-04,6.6265
2018-04-05,6.7797
2018-04-06,14.8148
2018-04-09,-7.3733
2018-04-10,-11.4428
2018-04-11,-5.0562
2018-04-12,3.5503
2018-04-13,-0.7857
2018-04-16,2.5198
2018-04-17,-0.5618
2018-04-18,1.6949
2018-04-19,4.4444
2018-04-20,1.0638
2018-04-23,6.8421
2018-04-24,-1.9704000000000002
2018-04-25,-7.0352
2018-04-26,1.0811
2018-04-27,-3.7433
2018-04-30,0.0
2018-05-01,-5.0
2018-05-02,2.3392
2018-05-03,3.4286
2018-05-04,-2.2099
2018-05-07,-6.2147
2018-05-08,8.4337
2018-05-09,1.1111
2018-05-10,1.6484
2018-05-11,0.0
2018-05-14,-0.5405
2018-05-15,0.5435
2018-05-16,-3.2432
2018-05-17,1.1173
2018-05-18,-1.105
2018-05-21,3.352
2018-05-22,-3.2432
2018-05-23,-0.5587
2018-05-24,1.1236
2018-05-25,-0.5556
2018-05-29,-0.5587
2018-05-30,-1.1236
2018-05-31,-1.1364
2018-06-01,-0.5747
2018-06-04,2.8902
2018-06-05,-1.1236
2018-06-06,-6.8182
2018-06-07,2.439
2018-06-08,5.9524
2018-06-11,-1.6798
2018-06-12,0.5657
2018-06-13,-2.2727
2018-06-14,1.7442
2018-06-15,14.2857
2018-06-18,-4.5
2018-06-19,2.6178
2018-06-20,12.75
2018-06-21,-0.448
2018-06-22,15.4545
2018-06-25,-4.7244
2018-06-26,0.4132
2018-06-27,1.2387
2018-06-28,-3.8657
2018-06-29,0.2114
2018-07-02,-7.173
2018-07-03,5.9091000000000005
2018-07-05,0.8584
2018-07-06,0.7979
2018-07-09,-9.2348
2018-07-10,-2.3256
2018-07-11,1.9048
2018-07-12,0.9346
2018-07-13,-0.463
2018-07-16,0.9302
2018-07-17,-0.9217
2018-07-18,9.3023
2018-07-19,-2.1277
2018-07-20,2.1739
2018-07-23,-0.4255
2018-07-24,0.4274
2018-07-25,-2.5532
2018-07-26,1.7467000000000001
2018-07-27,-2.1459
2018-07-30,0.4386
2018-07-31,-2.6201
2018-08-01,0.4484
2018-08-02,-0.8929
2018-08-03,0.9009
2018-08-06,0.4464
2018-08-07,-2.4
2018-08-08,2.459
2018-08-09,5.3333
2018-08-10,3.3755
2018-08-13,22.449
2018-08-14,-12.6667
2018-08-15,13.7405
2018-08-16,-6.0403
2018-08-17,-2.1429
2018-08-20,-5.8394
2018-08-21,1.5504
2018-08-22,-0.5725
2018-08-23,1.3436
2018-08-24,-4.9242
2018-08-27,-10.3586
2018-08-28,-2.2222
2018-08-29,3.6364
2018-08-30,-1.0965
2018-08-31,-2.8825
2018-09-04,-1.0959
2018-09-05,-5.3555
2018-09-06,-6.3415
2018-09-07,-14.5833
2018-09-10,3.6585
2018-09-11,29.4118
2018-09-12,-8.1818
2018-09-13,-0.9901
2018-09-14,2.0
2018-09-17,6.2745
2018-09-18,4.797
2018-09-19,9.6831
2018-09-20,9.4703
2018-09-21,-2.1994
2018-09-24,-8.3958
2018-09-25,-6.365
2018-09-26,-1.068
2018-09-27,2.4735
2018-09-28,-3.7931
2018-10-01,-0.8065
2018-10-02,-3.7037
2018-10-03,0.7505
2018-10-04,2.4209
2018-10-05,0.0
2018-10-08,-4.1818
2018-10-09,-1.1385
2018-10-10,-3.071
2018-10-11,-5.1485
2018-10-12,-0.8351
2018-10-15,1.0505
2018-10-16,-2.9146
2018-10-17,-3.4335
2018-10-18,6.2222
2018-10-19,-1.046
2018-10-22,-5.074
2018-10-23,0.4454
2018-10-24,1.3304
2018-10-25,1.0941
2018-10-26,-1.5152
2018-10-29,-8.7912
2018-10-30,-12.0482
2018-10-31,1.3699
2018-11-01,14.8649
2018-11-02,-2.4234999999999998
2018-11-05,3.6894
2018-11-06,1.1628
2018-11-07,1.6092
2018-11-08,2.9412000000000003
2018-11-09,-3.2967
2018-11-12,-4.5432
2018-11-13,4.7594
2018-11-14,-2.9545
2018-11-15,-2.8103
2018-11-16,-4.0964
2018-11-19,-5.7789
2018-11-20,-0.8
2018-11-21,4.5699
2018-11-23,-1.4139
2018-11-26,-0.1304
2018-11-27,4.9608
2018-11-28,4.2289
2018-11-29,5.0119
2018-11-30,-7.9545
2018-12-03,2.4691
2018-12-04,-4.3373
2018-12-06,1.0076
2018-12-07,-2.2968
2018-12-10,-0.4569
2018-12-11,0.0
2018-12-12,2.0513
2018-12-13,1.7588
2018-12-14,-3.7037
2018-12-17,6.6667
2018-12-18,6.4904
2018-12-19,2.7088
2018-12-20,4.3956
2018-12-21,-9.8947
2018-12-24,2.5701
2018-12-26,-2.0501
2018-12-27,-3.4884
2018-12-28,0.6024
2018-12-31,2.2754
2019-01-02,1.4052
2019-01-03,2.7714
2019-01-04,-1.573
2019-01-07,2.2831
2019-01-08,-2.6786
2019-01-09,0.9174
2019-01-10,-3.8636
2019-01-11,-0.4728
2019-01-14,1.4252
2019-01-15,3.0445
2019-01-16,0.0
2019-01-17,1.5909
2019-01-18,-0.0984
2019-01-22,-5.7238
2019-01-23,1.6627
2019-01-24,-3.7382999999999997
2019-01-25,3.1553
2019-01-28,0.0
2019-01-29,1.1764999999999999
2019-01-30,-0.5814
2019-01-31,0.5848
2019-02-01,0.0
2019-02-04,1.1628
2019-02-05,-2.2989
2019-02-06,-0.7059
2019-02-07,0.0
2019-02-08,-0.7109
2019-02-11,2.3866
2019-02-12,0.0
2019-02-13,2.5641
2019-02-14,2.8409
2019-02-15,13.1492
2019-02-19,-0.7813
2019-02-20,3.3465
2019-02-21,2.6667
2019-02-22,0.0
2019-02-25,2.0408
2019-02-26,0.3636
2019-02-27,0.9058
2019-02-28,-1.7953000000000001
2019-03-01,-1.2797
2019-03-04,1.4815
2019-03-05,-0.7299
2019-03-06,3.4926
2019-03-07,-3.3748
2019-03-08,3.125
2019-03-11,-1.7825
2019-03-12,2.5408
2019-03-13,11.5044
2019-03-14,2.3810000000000002
2019-03-15,12.093
2019-03-18,-3.8728
2019-03-19,0.1439
2019-03-20,-1.2931
2019-03-21,-12.6638
2019-03-22,2.3333
2019-03-25,-3.2573
2019-03-26,0.8418
2019-03-27,-0.8347
2019-03-28,0.5051
2019-03-29,2.8476
2019-04-01,-3.5831
2019-04-02,2.7027
2019-04-03,-0.8224
2019-04-04,-1.3267
2019-04-05,2.521
2019-04-08,-1.6393
2019-04-09,0.3333
2019-04-10,0.1661
2019-04-11,-0.4975
2019-04-12,6.3333
2019-04-15,3.8903
2019-04-16,-0.7272
2019-04-17,-4.7112
2019-04-18,1.2759
2019-04-22,0.4724
2019-04-23,1.0956
2019-04-24,2.3272
2019-04-25,0.7576
2019-04-26,0.7519
2019-04-29,1.4925
2019-04-30,-3.2353
2019-05-01,0.304
2019-05-02,1.5152
2019-05-03,-0.4478
2019-05-06,3.2984
2019-05-07,9.434
2019-05-08,9.6817
2019-05-09,5.1995000000000005
