ticker,BMNM US Equity
2005-02-07,0.0661
2005-02-08,-0.9908
2005-02-09,-1.0674
2005-02-10,0.5394
2005-02-11,1.2743
2005-02-14,1.0596
2005-02-15,-0.1966
2005-02-16,0.6566
2005-02-17,-0.6523
2005-02-18,-0.394
2005-02-22,-2.8345000000000002
2005-02-23,2.171
2005-02-24,-0.7304
2005-02-25,0.2007
2005-02-28,0.8011
2005-03-01,2.3179
2005-03-02,0.0
2005-03-03,0.0647
2005-03-04,0.9056
2005-03-07,0.9615
2005-03-08,-0.0635
2005-03-09,-2.0966
2005-03-10,0.584
2005-03-11,-0.7097
2005-03-14,-1.1696
2005-03-15,0.5917
2005-03-16,0.2614
2005-03-17,-0.7823
2005-03-18,-0.5913
2005-03-21,0.0661
2005-03-22,-0.0661
2005-03-23,-1.7808000000000002
2005-03-24,-1.3947
2005-03-28,-1.1315
2005-03-29,-1.2876
2005-03-30,0.942
2005-03-31,-0.5743
2005-04-01,0.2888
2005-04-04,0.6479
2005-04-05,-0.3577
2005-04-06,0.2154
2005-04-07,-0.2865
2005-04-08,-2.1552
2005-04-11,-2.3495
2005-04-12,3.0075
2005-04-13,-1.6787999999999998
2005-04-14,-0.1485
2005-04-15,-0.9665
2005-04-18,3.3784
2005-04-19,-1.4524
2005-04-20,-1.3265
2005-04-21,0.4481
2005-04-22,-1.1152
2005-04-25,3.6842
2005-04-26,-1.5228000000000002
2005-04-27,1.6937
2005-04-28,-1.8103
2005-04-29,-1.9174
2005-05-02,0.6767
2005-05-03,-1.1949
2005-05-04,0.9826
2005-05-05,-0.4491
2005-05-06,0.7519
2005-05-09,1.3433
2005-05-10,-0.2209
2005-05-11,0.8856
2005-05-12,-2.1214
2005-05-13,1.6442
2005-05-16,0.2206
2005-05-17,-0.0734
2005-05-18,0.9545
2005-05-19,0.2182
2005-05-20,1.5965
2005-05-23,2.1429
2005-05-24,-0.4895
2005-05-25,-0.1405
2005-05-26,1.689
2005-05-27,-0.2076
2005-05-31,-3.0513
2005-06-01,1.3591
2005-06-02,1.0586
2005-06-03,1.2570000000000001
2005-06-06,1.5171999999999999
2005-06-07,-2.6494999999999997
2005-06-08,1.1165
2005-06-09,1.4493
2005-06-10,-1.3605
2005-06-13,2.069
2005-06-14,0.6757
2005-06-15,1.3423
2005-06-16,-0.0662
2005-06-17,-1.1928
2005-06-20,-0.4024
2005-06-21,-0.8081
2005-06-22,0.4885
2005-06-23,-0.8333
2005-06-24,0.1401
2005-06-27,0.3497
2005-06-28,0.0
2005-06-29,-1.115
2005-06-30,-0.6342
2005-07-01,-0.3546
2005-07-05,-0.0712
2005-07-06,-0.2849
2005-07-07,0.1429
2005-07-08,-0.1427
2005-07-11,0.6429
2005-07-12,0.071
2005-07-13,0.2837
2005-07-14,0.5658
2005-07-15,0.0703
2005-07-18,-1.4055
2005-07-19,0.1426
2005-07-20,1.4235
2005-07-21,-1.8246
2005-07-22,1.1437
2005-07-25,-0.0707
2005-07-26,-1.3437000000000001
2005-07-27,-3.3692
2005-07-28,-1.7062
2005-07-29,-0.2264
2005-08-01,-0.6808
2005-08-02,0.3808
2005-08-03,-1.4416
2005-08-04,-1.4627
2005-08-05,-0.8594
2005-08-08,0.6304
2005-08-09,-0.8614
2005-08-10,0.158
2005-08-11,-0.2366
2005-08-12,-0.7905
2005-08-15,0.3187
2005-08-16,-0.7149
2005-08-17,0.0
2005-08-18,-0.96
2005-08-19,-0.4039
2005-08-22,0.4055
2005-08-23,-0.6462
2005-08-24,-0.3252
2005-08-25,1.1419
2005-08-26,-0.2419
2005-08-29,-0.5659
2005-08-30,0.0813
2005-08-31,1.381
2005-09-01,1.7628
2005-09-02,-0.9449
2005-09-06,1.1129
2005-09-07,0.0
2005-09-08,0.7862
2005-09-09,-0.312
2005-09-12,1.7214
2005-09-13,-0.1538
2005-09-14,0.1541
2005-09-15,2.0
2005-09-16,-2.7903000000000002
2005-09-19,-2.2498
2005-09-20,-1.2698
2005-09-21,0.3317
2005-09-22,-0.9917
2005-09-23,-1.3356
2005-09-26,1.9459
2005-09-27,-1.2448
2005-09-28,-2.9412000000000003
2005-09-29,-2.5974
2005-09-30,0.4444
2005-10-03,0.0885
2005-10-04,-2.7409
2005-10-05,-3.9091
2005-10-06,-2.5544000000000002
2005-10-07,0.3883
2005-10-10,-2.8045999999999998
2005-10-11,0.8955
2005-10-12,-3.0572
2005-10-13,-0.5086
2005-10-14,3.3742
2005-10-17,-2.1761
2005-10-18,-1.8199999999999998
2005-10-19,2.2657
2005-10-20,-2.0141
2005-10-21,1.0277
2005-10-24,1.0173
2005-10-25,-2.6183
2005-10-26,-2.3785
2005-10-27,-2.5423999999999998
2005-10-28,5.8696
2005-10-31,1.6427
2005-11-01,-1.0101
2005-11-02,-2.8571
2005-11-03,-0.3151
2005-11-04,0.4215
2005-11-07,-1.0493
2005-11-08,-1.4846
2005-11-09,2.0452
2005-11-10,1.0549
2005-11-11,-0.1044
2005-11-14,-1.4628999999999999
2005-11-15,-3.2874
2005-11-16,-0.2193
2005-11-17,0.4396
2005-11-18,1.0941
2005-11-21,1.0823
2005-11-22,4.3897
2005-11-23,2.7692
2005-11-25,0.998
2005-11-28,-0.9881
2005-11-29,-1.5968
2005-11-30,-6.6937
2005-12-01,0.1087
2005-12-02,-1.8458
2005-12-05,-0.6637
2005-12-06,-1.3363
2005-12-07,-0.1129
2005-12-08,1.9209
2005-12-09,-0.3378
2005-12-12,0.452
2005-12-13,2.1372
2005-12-14,3.304
2005-12-15,-1.0661
2005-12-16,-1.4009
2005-12-19,-2.7321999999999997
2005-12-20,0.5618
2005-12-21,-0.1117
2005-12-22,0.0
2005-12-23,0.0
2005-12-27,-0.6711
2005-12-28,1.3514
2005-12-29,0.6667
2005-12-30,-0.1104
2006-01-03,1.326
2006-01-04,4.9073
2006-01-05,0.104
2006-01-06,-0.2077
2006-01-09,-0.2081
2006-01-10,0.5214
2006-01-11,3.112
2006-01-12,-1.8109
2006-01-13,-0.1025
2006-01-17,-1.641
2006-01-18,0.8342
2006-01-19,1.241
2006-01-20,-1.5322
2006-01-23,-1.971
2006-01-24,0.4233
2006-01-25,0.1054
2006-01-26,0.0
2006-01-27,0.0
2006-01-30,-0.1053
2006-01-31,-0.6322
2006-02-01,2.333
2006-02-02,-2.0725
2006-02-03,-0.4233
2006-02-06,-0.4251
2006-02-07,-2.0277
2006-02-08,0.2179
2006-02-09,-0.5435
2006-02-10,0.4372
2006-02-13,-4.4614
2006-02-14,2.8474
2006-02-15,-0.443
2006-02-16,0.1112
2006-02-17,-0.8889
2006-02-21,-0.4484
2006-02-22,0.7883
2006-02-23,-2.1229
2006-02-24,1.8265
2006-02-27,-1.2332
2006-02-28,-1.1351
2006-03-01,-0.5741
2006-03-02,-0.9238
2006-03-03,-2.4476
2006-03-06,-2.7479
2006-03-07,-0.6143
2006-03-08,-3.0902
2006-03-09,-0.7653
2006-03-10,0.0
2006-03-13,2.8278
2006-03-14,-1.25
2006-03-15,5.0633
2006-03-16,2.4096
2006-03-17,0.0
2006-03-20,-2.0
2006-03-21,-0.3601
2006-03-22,0.9639
2006-03-23,3.6276
2006-03-24,2.8005
2006-03-27,-0.1135
2006-03-28,-1.5909
2006-03-29,1.6166
2006-03-30,0.0
2006-03-31,-2.7273
2006-04-03,-0.9346
2006-04-04,0.0
2006-04-05,0.1179
2006-04-06,-1.0601
2006-04-07,-1.1905000000000001
2006-04-10,-0.6024
2006-04-11,-1.697
2006-04-12,0.0
2006-04-13,0.4932
2006-04-17,-1.8405
2006-04-18,4.25
2006-04-19,3.5971
2006-04-20,-0.463
2006-04-21,-1.0465
2006-04-24,-1.7626
2006-04-25,-1.0766
2006-04-26,0.2418
2006-04-27,2.0507
2006-04-28,2.0095
2006-05-01,-1.5064
2006-05-02,0.1176
2006-05-03,-2.4677
2006-05-04,0.7229
2006-05-05,-0.1196
2006-05-08,1.5569
2006-05-09,3.4198
2006-05-10,0.2281
2006-05-11,-4.8919
2006-05-12,0.2392
2006-05-15,0.8353
2006-05-16,0.4734
2006-05-17,1.7668
2006-05-18,-0.5787
2006-05-19,-1.6298
2006-05-22,0.5917
2006-05-23,-0.8235
2006-05-24,0.4745
2006-05-25,0.4723
2006-05-26,-0.235
2006-05-30,-4.3581
2006-05-31,3.9409
2006-06-01,6.5166
2006-06-02,2.2247
2006-06-05,-6.2024
2006-06-06,-0.116
2006-06-07,-0.5807
2006-06-08,1.0514000000000001
2006-06-09,-2.0809
2006-06-12,-0.1181
2006-06-13,-2.8369
2006-06-14,1.5815000000000001
2006-06-15,2.515
2006-06-16,0.2336
2006-06-19,-2.7972
2006-06-20,-1.4833
2006-06-21,0.3764
2006-06-22,-0.625
2006-06-23,-1.2579
2006-06-26,2.4204
2006-06-27,-0.4975
2006-06-28,3.375
2006-06-29,3.9903
2006-06-30,4.8837
2006-07-03,-2.9933
2006-07-05,-1.6
2006-07-06,-0.2323
2006-07-07,0.1164
2006-07-10,-0.2326
2006-07-11,-0.2331
2006-07-12,2.4533
2006-07-13,0.114
2006-07-14,-0.3417
2006-07-17,-0.5714
2006-07-18,1.7241
2006-07-19,0.904
2006-07-20,0.224
2006-07-21,-3.0168
2006-07-24,1.2673
2006-07-25,-1.0239
2006-07-26,0.3448
2006-07-27,-0.9164
2006-07-28,1.3873
2006-07-31,-0.7982
2006-08-01,-1.1494
2006-08-02,2.093
2006-08-03,-0.3417
2006-08-04,0.5714
2006-08-07,0.1136
2006-08-08,-0.1135
2006-08-09,-1.25
2006-08-10,-2.1864
2006-08-11,2.0
2006-08-14,-2.4221
2006-08-15,0.4728
2006-08-16,0.3529
2006-08-17,-1.2896
2006-08-18,1.0689
2006-08-21,-0.1175
2006-08-22,0.1176
2006-08-23,-1.5276
2006-08-24,-0.1193
2006-08-25,0.2389
2006-08-28,-0.3576
2006-08-29,1.6745999999999999
2006-08-30,0.2353
2006-08-31,-1.5258
2006-09-01,-0.2384
2006-09-05,0.7168
2006-09-06,-0.2372
2006-09-07,-0.5945
2006-09-08,-3.3493
2006-09-11,-0.9901
2006-09-12,-0.25
2006-09-13,1.1278
2006-09-14,-0.8674
2006-09-15,0.0
2006-09-18,-0.25
2006-09-19,-0.5013
2006-09-20,1.8892
2006-09-21,0.3731
2006-09-22,-0.6196
2006-09-25,0.4988
2006-09-26,0.0
2006-09-27,1.4888
2006-09-28,-0.7335
2006-09-29,-0.8621
2006-10-02,0.8696
2006-10-03,-0.6158
2006-10-04,1.3631
2006-10-05,2.0782
2006-10-06,0.5988
2006-10-09,0.7143
2006-10-10,1.4184
2006-10-11,0.2331
2006-10-12,-2.2093
2006-10-13,-0.5945
2006-10-16,0.9569
2006-10-17,-0.8294
2006-10-18,0.3584
2006-10-19,-1.3094999999999999
2006-10-20,0.1206
2006-10-23,0.0
2006-10-24,-0.241
2006-10-25,0.2415
2006-10-26,0.0
2006-10-27,-0.4819
2006-10-30,0.0
2006-10-31,0.3632
2006-11-01,-0.4825
2006-11-02,-1.4545
2006-11-03,-1.599
2006-11-06,0.875
2006-11-07,-2.6022
2006-11-08,1.9083999999999999
2006-11-09,-1.7478
2006-11-10,0.3812
2006-11-13,-3.4177
2006-11-14,1.5727
2006-11-15,1.1613
2006-11-16,0.0
2006-11-17,0.3827
2006-11-20,-2.1601
2006-11-21,0.6494
2006-11-22,-0.3871
2006-11-24,-0.5181
2006-11-27,0.2604
2006-11-28,-1.2987
2006-11-29,-1.7105000000000001
2006-11-30,-0.1339
2006-12-01,0.9383
2006-12-04,-1.4607999999999999
2006-12-05,1.0782
2006-12-06,-0.4
2006-12-07,-0.2677
2006-12-08,-1.8792
2006-12-11,0.2736
2006-12-12,-1.7734999999999999
2006-12-13,-2.0833
2006-12-14,2.2695
2006-12-15,-0.1387
2006-12-18,-2.7778
2006-12-19,0.0
2006-12-20,-2.8571
2006-12-21,8.3824
2006-12-22,1.3569
2006-12-26,0.0
2006-12-27,0.6693
2006-12-28,-0.3989
2006-12-29,2.1362
2007-01-03,0.1316
2007-01-04,-0.1314
2007-01-05,-1.5789
2007-01-08,-4.4118
2007-01-09,0.2797
2007-01-10,-0.6974
2007-01-11,-1.6854
2007-01-12,0.7143
2007-01-16,-1.2766
2007-01-17,-1.5805
2007-01-18,-0.7299
2007-01-19,0.0
2007-01-22,0.8824
2007-01-23,-0.1458
2007-01-24,-0.146
2007-01-25,0.0
2007-01-26,-0.8772
2007-01-29,-0.59
2007-01-30,-0.2967
2007-01-31,0.4464
2007-02-01,-0.2963
2007-02-02,-1.1887
2007-02-05,-0.4511
2007-02-06,1.9637
2007-02-07,0.0
2007-02-08,-2.0741
2007-02-09,-5.4463
2007-02-12,-2.08
2007-02-13,-0.4902
2007-02-14,0.9852
2007-02-15,-3.4146
2007-02-16,0.3367
2007-02-20,0.6711
2007-02-21,-1.1667
2007-02-22,-3.7099
2007-02-23,-6.1296
2007-02-26,-0.7463
2007-02-27,-1.1278
2007-02-28,-3.8023
2007-03-01,-0.3953
2007-03-02,-2.7778
2007-03-05,-15.3061
2007-03-06,13.253
2007-03-07,-0.6383
2007-03-08,-4.7109
2007-03-09,-4.9437999999999995
2007-03-12,-0.9456
2007-03-13,-4.5346
2007-03-14,15.5
2007-03-15,-1.2987
2007-03-16,-2.6316
2007-03-19,-2.7027
2007-03-20,-0.2315
2007-03-21,-1.1601
2007-03-22,-2.5822000000000003
2007-03-23,-0.2439
2007-03-26,13.6919
2007-03-27,-4.086
2007-03-28,1.7936999999999999
2007-03-29,-1.5419
2007-03-30,0.6711
2007-04-02,-0.8889
2007-04-03,3.5874
2007-04-04,1.5152
2007-04-05,7.6759
2007-04-09,1.3860999999999999
2007-04-10,3.5156
2007-04-11,-2.6414999999999997
2007-04-12,0.3876
2007-04-13,-0.3861
2007-04-16,3.4884
2007-04-17,1.8727
2007-04-18,1.2868
2007-04-19,2.1779
2007-04-20,4.6181
2007-04-23,1.528
2007-04-24,-1.8395000000000001
2007-04-25,-2.0443
2007-04-26,1.0435
2007-04-27,-1.3769
2007-04-30,-2.9668
2007-05-01,-1.259
2007-05-02,-6.7395
2007-05-03,0.7813
2007-05-04,3.4884
2007-05-07,5.0562
2007-05-08,-0.5348
2007-05-09,-1.6129
2007-05-10,-0.7286
2007-05-11,-25.1376
2007-05-14,2.451
2007-05-15,1.1962
2007-05-16,0.7092
2007-05-17,-2.3474
2007-05-18,-0.4808
2007-05-21,-5.7971
2007-05-22,2.0513
2007-05-23,-7.5377
2007-05-24,-0.8186
2007-05-25,1.3733
2007-05-29,-1.0811
2007-05-30,-0.8197
2007-05-31,4.6832
2007-06-01,3.4211
2007-06-04,3.3079
2007-06-05,-2.4631
2007-06-06,-2.2727
2007-06-07,-4.1344
2007-06-08,-3.7736
2007-06-11,-1.9607999999999999
2007-06-12,-8.0
2007-06-13,4.3478
2007-06-14,-4.1667
2007-06-15,-1.5528
2007-06-18,-3.1546
2007-06-19,1.9544000000000001
2007-06-20,-2.8754
2007-06-21,1.6447
2007-06-22,-4.8544
2007-06-25,-1.3605
2007-06-26,-4.1379
2007-06-27,1.7986
2007-06-28,-3.1802
2007-06-29,-0.7299
2007-07-02,-1.1029
2007-07-03,5.2045
2007-07-05,8.8339
2007-07-06,3.5714
2007-07-09,-4.0752
2007-07-10,-3.9215999999999998
2007-07-11,-4.4218
2007-07-12,-2.847
2007-07-13,-6.5934
2007-07-16,-4.7059
2007-07-17,-3.7037
2007-07-18,2.1368
2007-07-19,0.4184
2007-07-20,-0.4167
2007-07-23,-3.7657
2007-07-24,-9.5652
2007-07-25,-4.3269
2007-07-26,4.5226
2007-07-27,0.9615
2007-07-30,-7.619
2007-07-31,-10.3093
2007-08-01,-15.5172
2007-08-02,-16.3265
2007-08-03,12.1951
2007-08-06,-13.0435
2007-08-07,-13.3333
2007-08-08,25.0
2007-08-09,26.9231
2007-08-10,-36.3636
2007-08-13,0.9524
2007-08-14,-3.7736
2007-08-15,-4.902
2007-08-16,-6.1856
2007-08-17,4.3956
2007-08-20,5.2632
2007-08-21,29.0
2007-08-22,5.4264
2007-08-23,-8.0882
2007-08-24,3.2
2007-08-27,-10.8527
2007-08-28,-0.8696
2007-08-29,15.7895
2007-08-30,-12.1212
2007-08-31,0.0
2007-09-04,3.4483
2007-09-05,-3.3333
2007-09-06,12.931000000000001
2007-09-07,5.3435
2007-09-10,12.3188
2007-09-11,-3.871
2007-09-12,-3.3557
2007-09-13,-2.7778
2007-09-14,-5.0
2007-09-17,3.0169
2007-09-18,13.1284
2007-09-19,-3.871
2007-09-20,-2.6846
2007-09-21,2.069
2007-09-24,-8.7838
2007-09-25,-18.5185
2007-09-26,20.9091
2007-09-27,-6.7669
2007-09-28,6.4516
2007-10-01,-7.5758
2007-10-02,-13.9344
2007-10-03,0.0
2007-10-04,0.0
2007-10-05,0.0
2007-10-08,-7.619
2007-10-09,3.0928
2007-10-10,-2.0
2007-10-11,-1.0204
2007-10-12,1.0309
2007-10-15,-3.0612
2007-10-16,-5.2632
2007-10-17,-16.6806
2007-10-18,-24.0123
2007-10-19,5.2978
2007-10-22,-16.6667
2007-10-23,8.0
2007-10-24,-16.6667
2007-10-25,2.1806
2007-10-26,8.74
2007-10-29,16.0
2007-10-30,-13.7931
2007-10-31,-2.0
2007-11-01,-14.2857
2007-11-02,-4.7619
2007-11-05,2.5
2007-11-06,-24.3902
2007-11-07,3.2258
2007-11-08,-31.25
2007-11-09,59.0909
2007-11-12,5.7143
2007-11-13,-18.9189
2007-11-14,3.3333
2007-11-15,-6.4516
2007-11-16,3.4483
2007-11-19,0.0
2007-11-20,-10.0
2007-11-21,11.1111
2007-11-23,-6.6667
2007-11-26,-7.1429
2007-11-27,3.8462
2007-11-28,-7.4074
2007-11-29,0.0
2007-11-30,4.0
2007-12-03,-3.8462
2007-12-04,0.0
2007-12-05,4.0
2007-12-06,19.2308
2007-12-07,0.0
2007-12-10,-3.2258
2007-12-11,-10.0
2007-12-12,11.1111
2007-12-13,0.0
2007-12-14,10.0
2007-12-17,-12.1212
2007-12-18,-3.4483
2007-12-19,7.1429
2007-12-20,-6.6667
2007-12-21,0.0
2007-12-24,-10.7143
2007-12-26,-4.0
2007-12-27,4.1667
2007-12-28,7.8
2007-12-31,-7.2356
2008-01-02,4.0
2008-01-03,-7.6923
2008-01-04,4.1667
2008-01-07,-4.0
2008-01-08,8.3333
2008-01-09,-15.3846
2008-01-10,0.0
2008-01-11,4.5455
2008-01-14,0.0
2008-01-15,-2.1739
2008-01-16,-1.1111
2008-01-17,-1.1236
2008-01-18,-9.0909
2008-01-22,20.0
2008-01-23,33.3333
2008-01-24,-6.25
2008-01-25,3.3333
2008-01-28,41.9355
2008-01-29,14.7727
2008-01-30,14.8515
2008-01-31,-10.3448
2008-02-01,-1.9231
2008-02-04,-11.7647
2008-02-05,6.6667
2008-02-06,-6.25
2008-02-07,-2.2222
2008-02-08,13.6364
2008-02-11,2.0
2008-02-12,-11.7647
2008-02-13,10.0
2008-02-14,1.0101
2008-02-15,-2.0
2008-02-19,-10.2041
2008-02-20,2.2727
2008-02-21,11.1111
2008-02-22,-4.0
2008-02-25,-2.0833
2008-02-26,-1.0638
2008-02-27,-1.0753
2008-02-28,2.1739
2008-02-29,-4.2553
2008-03-03,-6.6667
2008-03-04,2.3810000000000002
2008-03-05,-11.6279
2008-03-06,-21.0526
2008-03-07,6.6667
2008-03-10,-21.875
2008-03-11,20.0
2008-03-12,-10.0
2008-03-13,0.0
2008-03-14,22.2222
2008-03-17,0.0
2008-03-18,24.2424
2008-03-19,-9.7561
2008-03-20,5.4054
2008-03-24,-10.2564
2008-03-25,5.7143
2008-03-26,-18.9189
2008-03-27,6.6667
2008-03-28,-15.625
2008-03-31,14.4444
2008-04-01,-9.3851
2008-04-02,14.2857
2008-04-03,0.0
2008-04-04,0.0
2008-04-07,-6.25
2008-04-08,0.0
2008-04-09,0.0
2008-04-10,-6.6667
2008-04-11,-7.1429
2008-04-14,15.3846
2008-04-15,6.6667
2008-04-16,-6.25
2008-04-17,0.0
2008-04-18,-3.3333
2008-04-21,0.0
2008-04-22,3.4483
2008-04-23,0.0
2008-04-25,-16.6667
2008-04-28,12.0
2008-04-29,0.0
2008-04-30,0.0
2008-05-01,0.0
2008-05-02,7.1429
2008-05-05,0.0
2008-05-06,0.0
2008-05-07,0.0
2008-05-08,-6.6667
2008-05-09,17.8571
2008-05-12,21.2121
2008-05-13,-27.5
2008-05-14,17.2414
2008-05-15,-11.7647
2008-05-16,0.0
2008-05-19,-3.3333
2008-05-20,0.0
2008-05-21,0.0
2008-05-22,-10.3448
2008-05-23,15.3846
2008-05-27,0.0
2008-05-28,0.0
2008-05-29,13.3333
2008-05-30,0.0
2008-06-02,-11.7647
2008-06-03,10.0
2008-06-04,12.1212
2008-06-05,0.0
2008-06-06,0.0
2008-06-09,-10.8108
2008-06-10,0.0
2008-06-11,6.0606
2008-06-12,-5.7143
2008-06-13,-9.0909
2008-06-16,3.3333
2008-06-17,9.6774
2008-06-18,0.0
2008-06-19,-11.7647
2008-06-20,6.6667
2008-06-23,0.0
2008-06-24,-6.25
2008-06-25,0.0
2008-06-26,-3.3333
2008-06-27,-6.8966
2008-06-30,0.0
2008-07-01,-3.7037
2008-07-02,23.0769
2008-07-03,-3.125
2008-07-07,-3.2258
2008-07-08,0.0
2008-07-09,0.0
2008-07-10,-3.3333
2008-07-11,-13.7931
2008-07-14,0.0
2008-07-15,12.0
2008-07-16,-3.5714
2008-07-17,0.0
2008-07-18,0.0
2008-07-21,3.7037
2008-07-22,0.0
2008-07-23,-10.7143
2008-07-24,12.0
2008-07-25,-14.2857
2008-07-28,8.3333
2008-07-29,-11.538499999999999
2008-07-30,13.0435
2008-07-31,3.8462
2008-08-01,0.0
2008-08-04,-3.7037
2008-08-05,-9.6154
2008-08-06,10.6383
2008-08-07,-7.6923
2008-08-08,8.3333
2008-08-11,-7.6923
2008-08-12,-2.0833
2008-08-13,-6.383
2008-08-14,0.0
2008-08-15,-4.5455
2008-08-18,4.7619
2008-08-19,-9.0909
2008-08-20,0.0
2008-08-21,5.0
2008-08-22,14.2857
2008-08-25,0.0
2008-08-26,-4.1667
2008-08-27,-13.0435
2008-08-28,15.0
2008-08-29,0.0
2008-09-02,0.0
2008-09-03,-4.3478
2008-09-04,-6.8182
2008-09-05,9.7561
2008-09-08,6.6667
2008-09-09,-4.1667
2008-09-10,-4.3478
2008-09-11,4.5455
2008-09-12,-4.3478
2008-09-15,-9.0909
2008-09-16,-10.0
2008-09-17,0.0
2008-09-18,0.0
2008-09-19,5.5556
2008-09-22,-5.2632
2008-09-23,11.1111
2008-09-24,0.0
2008-09-25,-20.0
2008-09-26,12.5
2008-09-29,-11.1111
2008-09-30,3.125
2008-10-01,3.0303
2008-10-02,17.647100000000002
2008-10-03,20.0
2008-10-06,-33.3333
2008-10-07,25.0
2008-10-08,-15.0
2008-10-09,-11.7647
2008-10-10,6.6667
2008-10-13,-12.5
2008-10-14,14.2857
2008-10-15,-18.75
2008-10-16,15.3846
2008-10-17,0.0
2008-10-20,-6.6667
2008-10-21,0.0
2008-10-22,0.0
2008-10-23,-14.2857
2008-10-24,-16.6667
2008-10-27,40.0
2008-10-28,0.0
2008-10-29,-35.7143
2008-10-31,55.5556
2008-11-03,-21.4286
2008-11-04,27.2727
2008-11-05,-28.5714
2008-11-06,0.0
2008-11-07,-40.0
2008-11-10,-8.3333
2008-11-11,-9.0909
2008-11-12,52.0
2008-11-13,-7.8947
2008-11-14,-28.5714
2008-11-17,26.0
2008-11-18,-12.6984
2008-11-19,-45.4545
2008-11-20,0.0
2008-11-21,100.0
2008-11-24,-33.3333
2008-11-25,-35.0
2008-11-26,15.3846
2008-11-28,100.0
2008-12-01,-16.6667
2008-12-02,0.0
2008-12-03,-20.0
2008-12-04,-25.0
2008-12-05,66.6667
2008-12-08,0.0
2008-12-09,-30.0
2008-12-10,0.0
2008-12-11,42.8571
2008-12-12,-20.0
2008-12-15,0.0
2008-12-16,0.0
2008-12-17,17.5
2008-12-18,-14.8936
2008-12-19,0.0
2008-12-22,-12.5
2008-12-23,-11.4286
2008-12-24,0.0
2008-12-26,29.0323
2008-12-29,-25.0
2008-12-30,16.6667
2008-12-31,11.4286
2009-01-02,15.3846
2009-01-05,-11.1111
2009-01-06,25.0
2009-01-07,20.0
2009-01-08,0.0
2009-01-09,33.3333
2009-01-12,-25.0
2009-01-13,0.0
2009-01-14,0.0
2009-01-15,0.0
2009-01-16,0.0
2009-01-20,-30.0
2009-01-21,42.8571
2009-01-23,0.0
2009-01-27,-30.0
2009-01-28,4.7619
2009-01-29,-31.8182
2009-01-30,33.3333
2009-02-02,-2.5
2009-02-03,2.5641
2009-02-04,-7.5
2009-02-05,62.1622
2009-02-06,-33.3333
2009-02-11,-12.5
2009-02-12,42.8571
2009-02-13,-30.0
2009-02-17,0.0
2009-02-19,0.0
2009-02-20,0.0
2009-02-23,0.0
2009-02-24,0.0
2009-02-25,0.0
2009-02-27,14.2857
2009-03-02,-12.5
2009-03-03,71.4286
2009-03-04,-41.6667
2009-03-05,14.2857
2009-03-06,0.0
2009-03-09,0.0
2009-03-10,-12.5
2009-03-11,42.8571
2009-03-12,0.0
2009-03-13,-20.0
