ticker,GPP US Equity
2015-11-12,-0.9386
2015-11-13,-2.6968
2015-11-16,-1.4232
2015-11-17,-1.5957
2015-11-18,0.3089
2015-11-19,-2.4634
2015-11-20,0.2368
2015-11-23,-0.6299
2015-11-24,1.0301
2015-11-25,0.7059
2015-11-27,0.2336
2015-11-30,2.6418
2015-12-01,3.4065
2015-12-02,2.5256
2015-12-03,-0.1785
2015-12-04,0.0
2015-12-07,0.8584
2015-12-08,-0.9929
2015-12-09,0.9312
2015-12-10,2.484
2015-12-11,0.0693
2015-12-14,-0.4152
2015-12-15,0.0
2015-12-16,1.5983
2015-12-17,-0.7524
2015-12-18,-2.6878
2015-12-21,1.5581
2015-12-22,2.2315
2015-12-23,2.6603
2015-12-24,1.1296
2015-12-28,-0.8541
2015-12-29,1.7893
2015-12-30,-0.0326
2015-12-31,5.8286999999999995
2016-01-04,-2.7077
2016-01-05,1.2018
2016-01-06,-0.6875
2016-01-07,-4.0277
2016-01-08,-1.6393
2016-01-11,-3.2667
2016-01-12,-0.8959
2016-01-13,-3.8247999999999998
2016-01-14,5.8568
2016-01-15,-2.1858
2016-01-19,-3.4916
2016-01-20,0.5789
2016-01-21,1.3669
2016-01-22,3.9744
2016-01-25,-1.3652
2016-01-26,1.1073
2016-01-27,-4.1068
2016-01-28,2.4268
2016-01-29,1.8117999999999999
2016-02-01,2.1218
2016-02-02,-2.9491
2016-02-03,1.6747
2016-02-04,0.0698
2016-02-05,-3.7683
2016-02-08,1.4503
2016-02-09,-5.0036
2016-02-10,-1.3544
2016-02-11,-2.3646
2016-02-12,0.8594
2016-02-16,2.866
2016-02-17,0.6024
2016-02-18,1.7964
2016-02-19,2.0588
2016-02-22,-1.585
2016-02-23,-1.2445
2016-02-24,-3.1134
2016-02-25,-2.2188
2016-02-26,-0.626
2016-02-29,1.1811
2016-03-01,1.4786000000000001
2016-03-02,2.9908
2016-03-03,-3.3507
2016-03-04,2.3883
2016-03-07,1.3544
2016-03-08,-2.1529
2016-03-09,-0.2276
2016-03-10,0.3042
2016-03-11,-1.6679
2016-03-14,-0.9252
2016-03-15,-1.4008
2016-03-16,0.8682
2016-03-17,3.8341
2016-03-18,0.9797
2016-03-21,-1.4925
2016-03-22,1.2879
2016-03-23,-0.1496
2016-03-24,0.0749
2016-03-28,-0.524
2016-03-29,0.602
2016-03-30,-0.8975
2016-03-31,1.5093999999999999
2016-04-01,0.3717
2016-04-04,-1.2593
2016-04-05,-2.1005
2016-04-06,0.0766
2016-04-07,2.2971
2016-04-08,0.8982
2016-04-11,1.0386
2016-04-12,-0.3671
2016-04-13,1.6949
2016-04-14,-0.3623
2016-04-15,2.9091
2016-04-18,-2.4028
2016-04-19,0.2163
2016-04-20,0.6512
2016-04-21,-1.2922
2016-04-22,-0.0727
2016-04-25,2.0742
2016-04-26,1.1052
2016-04-27,-1.2694
2016-04-28,2.3571
2016-04-29,0.1396
2016-05-02,-0.1394
2016-05-03,-0.2791
2016-05-04,1.0847
2016-05-05,-0.9259
2016-05-06,0.5032
2016-05-09,-1.3948
2016-05-10,0.1814
2016-05-11,0.4345
2016-05-12,-1.2257
2016-05-13,0.5839
2016-05-16,0.1451
2016-05-17,-0.1812
2016-05-18,-1.4156
2016-05-19,1.3991
2016-05-20,-1.4524
2016-05-23,0.4422
2016-05-24,1.6141
2016-05-25,0.4332
2016-05-26,2.3005
2016-05-27,-1.6162999999999998
2016-05-31,2.8571
2016-06-01,6.4583
2016-06-02,-0.5219
2016-06-03,0.0
2016-06-06,0.6557
2016-06-07,-0.5212
2016-06-08,1.5062
2016-06-09,0.0
2016-06-10,0.3871
2016-06-13,0.1285
2016-06-14,-1.7972000000000001
2016-06-15,-0.5229
2016-06-16,-1.3141
2016-06-17,-3.1957
2016-06-20,0.619
2016-06-21,1.5038
2016-06-22,2.2222
2016-06-23,0.5929
2016-06-24,-0.3274
2016-06-27,0.9855
2016-06-28,-0.1301
2016-06-29,-0.3257
2016-06-30,1.634
2016-07-01,2.8296
2016-07-05,-4.8155
2016-07-06,2.431
2016-07-07,-0.1924
2016-07-08,-0.5784
2016-07-11,2.8442
2016-07-12,1.1942
2016-07-13,-0.6211
2016-07-14,0.9375
2016-07-15,-0.3715
2016-07-18,0.9944
2016-07-19,1.0462
2016-07-20,1.0962
2016-07-21,1.6265
2016-07-22,1.9561
2016-07-25,-0.9884
2016-07-26,1.468
2016-07-27,1.2153
2016-07-28,2.6301
2016-07-29,3.0084
2016-08-01,-3.3532
2016-08-02,-0.8954
2016-08-03,1.3552
2016-08-04,1.4823
2016-08-05,-0.8427
2016-08-08,-1.983
2016-08-09,0.9827
2016-08-10,1.1448
2016-08-11,-0.3396
2016-08-12,0.5111
2016-08-15,0.5028
2016-08-16,0.1181
2016-08-17,1.909
2016-08-18,2.0937
2016-08-19,0.5936
2016-08-22,-1.4485000000000001
2016-08-23,-0.4899
2016-08-24,0.93
2016-08-25,-0.7588
2016-08-26,-2.2938
2016-08-29,-0.1677
2016-08-30,1.7917
2016-08-31,1.3201
2016-09-01,1.5744
2016-09-02,0.5879
2016-09-06,2.6036
2016-09-07,1.2947
2016-09-08,2.8119
2016-09-09,-4.6246
2016-09-12,1.3556
2016-09-13,-5.2469
2016-09-14,1.2486
2016-09-15,-0.3753
2016-09-16,-0.3229
2016-09-19,0.54
2016-09-20,4.1353
2016-09-21,0.1547
2016-09-22,0.9269
2016-09-23,-1.1735
2016-09-26,-1.2907
2016-09-27,-1.1506
2016-09-28,1.6402
2016-09-29,-0.3123
2016-09-30,0.2611
2016-10-03,1.875
2016-10-04,-0.0511
2016-10-05,-0.3581
2016-10-06,-0.4107
2016-10-07,-0.2577
2016-10-10,0.7752
2016-10-11,-1.8462
2016-10-12,-0.9927
2016-10-13,-1.847
2016-10-14,1.0215
2016-10-17,0.479
2016-10-18,1.9597
2016-10-19,2.7013
2016-10-20,1.0622
2016-10-21,0.0
2016-10-24,4.004
2016-10-25,1.6843
2016-10-26,0.0473
2016-10-27,-0.1419
2016-10-28,1.6059
2016-10-31,-0.9278
2016-11-01,-2.3529
2016-11-02,-4.9639
2016-11-03,-1.8135
2016-11-04,-1.847
2016-11-07,0.0
2016-11-08,0.0
2016-11-09,-2.6882
2016-11-10,-0.8287
2016-11-11,3.6212
2016-11-14,-4.0323
2016-11-15,1.9607999999999999
2016-11-16,0.5495
2016-11-17,-1.3660999999999999
2016-11-18,1.108
2016-11-21,0.0
2016-11-22,-0.8219
2016-11-23,1.105
2016-11-25,0.0
2016-11-28,-0.2732
2016-11-29,-0.274
2016-11-30,0.2747
2016-12-01,-1.0959
2016-12-02,-0.277
2016-12-05,-0.8333
2016-12-06,5.3221
2016-12-07,2.1277
2016-12-08,0.2604
2016-12-09,-0.5195
2016-12-12,-2.0888
2016-12-13,1.0667
2016-12-14,0.2639
2016-12-15,-0.7895
2016-12-16,0.5305
2016-12-19,-1.5831
2016-12-20,-0.5362
2016-12-21,-0.5391
2016-12-22,0.542
2016-12-23,0.0
2016-12-27,5.1213
2016-12-28,0.0
2016-12-29,-0.5128
2016-12-30,2.0619
2017-01-03,-0.2525
2017-01-04,3.5443
2017-01-05,-0.7335
2017-01-06,0.7389
2017-01-09,-0.489
2017-01-10,0.4914
2017-01-11,0.6112
2017-01-12,-0.1215
2017-01-13,1.4599
2017-01-17,0.2398
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.2392
2017-01-23,0.0
2017-01-24,0.2387
2017-01-25,-0.9524
2017-01-26,-1.9231
2017-01-27,-1.2255
2017-01-30,-0.2481
2017-01-31,-1.4925
2017-02-01,-1.3636
2017-02-02,0.0
2017-02-03,-1.5707
2017-02-06,-2.1277
2017-02-07,0.2717
2017-02-08,2.71
2017-02-09,0.5277
2017-02-10,1.5748
2017-02-13,1.5504
2017-02-14,0.5089
2017-02-15,-0.2532
2017-02-16,0.2538
2017-02-17,-0.2532
2017-02-21,1.0152
2017-02-22,2.2613
2017-02-23,0.4914
2017-02-24,-1.956
2017-02-27,-0.9975
2017-02-28,-0.2519
2017-03-01,-0.2525
2017-03-02,-1.0127
2017-03-03,1.5345
2017-03-06,0.7557
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,-3.0
2017-03-10,3.0928
2017-03-13,-2.5
2017-03-14,-0.5128
2017-03-15,2.8350999999999997
2017-03-16,0.0
2017-03-17,-0.2506
2017-03-20,0.0
2017-03-21,-2.5126
2017-03-22,1.5464
2017-03-23,-0.7614
2017-03-24,1.7903
2017-03-27,0.5025
2017-03-28,-0.25
2017-03-29,0.2506
2017-03-30,0.0
2017-03-31,0.5
2017-04-03,0.2488
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,0.0
2017-04-10,0.0
2017-04-11,-0.4963
2017-04-12,-1.995
2017-04-13,2.5445
2017-04-17,-1.9851
2017-04-18,-0.2532
2017-04-19,0.5076
2017-04-20,0.5051
2017-04-21,0.2513
2017-04-24,0.2506
2017-04-25,0.0
2017-04-26,0.25
2017-04-27,0.2494
2017-04-28,0.0
2017-05-01,0.2488
2017-05-02,0.2481
2017-05-03,2.6733000000000002
2017-05-04,-6.1576
2017-05-05,2.3622
2017-05-08,0.2564
2017-05-09,0.2558
2017-05-10,-0.5102
2017-05-11,0.2564
2017-05-12,-0.2558
2017-05-15,1.0256
2017-05-16,1.5228000000000002
2017-05-17,-1.0
2017-05-18,-0.7576
2017-05-19,-0.5089
2017-05-22,-1.2788
2017-05-23,0.7772
2017-05-24,-0.2571
2017-05-25,-1.5464
2017-05-26,-0.7853
2017-05-30,-1.5831
2017-05-31,0.0
2017-06-01,2.9491
2017-06-02,0.0
2017-06-05,0.2604
2017-06-06,-1.039
2017-06-07,0.7874
2017-06-08,-1.8229
2017-06-09,2.122
2017-06-12,-0.2597
2017-06-13,0.5208
2017-06-14,-0.5181
2017-06-15,-2.0833
2017-06-16,-1.0638
2017-06-19,-0.2688
2017-06-20,-4.3126999999999995
2017-06-21,2.2535
2017-06-22,0.8264
2017-06-23,0.0
2017-06-26,1.6393
2017-06-27,0.0
2017-06-28,0.2688
2017-06-29,-1.3405
2017-06-30,1.6303999999999998
2017-07-03,1.0695000000000001
2017-07-05,-1.8519
2017-07-06,2.1563
2017-07-07,-1.3193
2017-07-10,0.2674
2017-07-11,-0.5333
2017-07-12,1.6086
2017-07-13,-0.2639
2017-07-14,0.0
2017-07-17,-0.7937
2017-07-18,0.5333
2017-07-19,0.7958
2017-07-20,-0.5263
2017-07-21,1.3228
2017-07-24,3.9164
2017-07-25,2.5126
2017-07-26,0.2451
2017-07-27,0.2445
2017-07-28,0.6098
2017-07-31,0.3636
2017-08-01,-2.657
2017-08-02,-0.9926
2017-08-03,-1.7949000000000002
2017-08-04,-2.0888
2017-08-07,-1.0667
2017-08-08,-0.5391
2017-08-09,-2.981
2017-08-10,1.3966
2017-08-11,0.2755
2017-08-14,-1.0989
2017-08-15,1.3889
2017-08-16,-0.274
2017-08-17,-0.2747
2017-08-18,0.2755
2017-08-21,0.2747
2017-08-22,0.8219
2017-08-23,0.8152
2017-08-24,0.0
2017-08-25,0.2695
2017-08-28,0.2688
2017-08-29,-0.8043
2017-08-30,2.1622
2017-08-31,1.3228
2017-09-01,-1.3054999999999999
2017-09-05,0.5291
2017-09-06,1.5789
2017-09-07,0.5181
2017-09-08,-0.2577
2017-09-11,-0.2584
2017-09-12,0.2591
2017-09-13,-0.2584
2017-09-14,0.0
2017-09-15,0.5181
2017-09-18,0.7732
2017-09-19,0.0
2017-09-20,0.7673
2017-09-21,1.2690000000000001
2017-09-22,0.5013
2017-09-25,0.4988
2017-09-26,0.2481
2017-09-27,0.2475
2017-09-28,-0.2469
2017-09-29,-0.495
2017-10-02,0.2488
2017-10-03,0.7444
2017-10-04,-0.4926
2017-10-05,-0.495
2017-10-06,-0.995
2017-10-09,0.2513
2017-10-10,0.5013
2017-10-11,0.4988
2017-10-12,-0.2481
2017-10-13,-1.4925
2017-10-16,-0.5051
2017-10-17,-1.0152
2017-10-18,0.2564
2017-10-19,-0.2558
2017-10-20,2.8205
2017-10-23,0.2494
2017-10-24,-0.2488
2017-10-25,0.7481
2017-10-26,-1.2376
2017-10-27,0.2506
2017-10-30,-0.5
2017-10-31,-0.5025
2017-11-01,1.7677
2017-11-02,-1.4392
2017-11-03,3.0928
2017-11-06,-4.5
2017-11-07,-0.2618
2017-11-08,0.0
2017-11-09,-0.2625
2017-11-10,-0.5263
2017-11-13,0.7937
2017-11-14,-0.7874
2017-11-15,-0.7937
2017-11-16,0.0
2017-11-17,0.0
2017-11-20,2.1333
2017-11-21,0.0
2017-11-22,-0.7833
2017-11-24,-0.5263
2017-11-27,0.5291
2017-11-28,-1.0526
2017-11-29,-0.7979
2017-11-30,1.3405
2017-12-01,1.0582
2017-12-04,-0.5236
2017-12-05,0.0
2017-12-06,-1.3158
2017-12-07,0.136
2017-12-08,-0.2482
2017-12-11,0.6466
2017-12-12,-1.3263
2017-12-13,-0.2688
2017-12-14,-6.469
2017-12-15,1.1527
2017-12-18,1.1396
2017-12-19,0.2817
2017-12-20,1.6854
2017-12-21,3.0387
2017-12-22,-1.8767
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,1.6393
2017-12-29,0.5376
2018-01-02,-0.2674
2018-01-03,-0.8043
2018-01-04,0.8108
2018-01-05,-1.6086
2018-01-08,0.0
2018-01-09,-1.0899
2018-01-10,-0.2755
2018-01-11,-0.5525
2018-01-12,1.1111
2018-01-16,-1.6484
2018-01-17,0.0
2018-01-18,0.5587
2018-01-19,1.6667
2018-01-22,0.8197
2018-01-23,0.271
2018-01-24,-0.5405
2018-01-25,-1.9022000000000001
2018-01-26,1.9391
2018-01-29,-1.087
2018-01-30,-1.6484
2018-01-31,-0.5587
2018-02-01,0.1124
2018-02-02,-2.3055
2018-02-05,-0.59
2018-02-06,0.73
2018-02-07,0.1591
2018-02-08,0.8824
2018-02-09,1.7492999999999999
2018-02-12,1.4327
2018-02-13,1.1299
2018-02-14,0.2793
2018-02-15,-0.8357
2018-02-16,1.1236
2018-02-20,0.5556
2018-02-21,-0.5525
2018-02-22,0.2778
2018-02-23,-0.277
2018-02-26,-0.2778
2018-02-27,-0.8357
2018-02-28,0.5618
2018-03-01,-0.2793
2018-03-02,0.2801
2018-03-05,0.838
2018-03-06,0.0
2018-03-07,-0.554
2018-03-08,-0.5571
2018-03-09,1.1204
2018-03-12,-0.554
2018-03-13,0.8357
2018-03-14,-0.5525
2018-03-15,-1.6667
2018-03-16,-0.8475
2018-03-19,0.5698
2018-03-20,-0.2833
2018-03-21,0.2841
2018-03-22,-0.5666
2018-03-23,0.0
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,-1.9943
2018-03-29,1.1628
2018-04-02,0.8621
2018-04-03,1.4245
2018-04-04,0.0
2018-04-05,-1.6854
2018-04-06,0.0
2018-04-09,-0.5714
2018-04-10,0.0
2018-04-11,0.5747
2018-04-12,-0.5714
2018-04-13,0.5747
2018-04-16,2.8571
2018-04-17,-0.5556
2018-04-18,-0.838
2018-04-19,-1.1268
2018-04-20,0.2849
2018-04-23,-0.2841
2018-04-24,0.0
2018-04-25,-1.4245
2018-04-26,-1.7341
2018-04-27,0.5882
2018-04-30,1.7544
2018-05-01,-1.7241
2018-05-02,0.0
2018-05-03,1.9005999999999998
2018-05-04,0.295
2018-05-07,-0.8824
2018-05-08,-5.9347
2018-05-09,1.2618
2018-05-10,0.0
2018-05-11,1.8692
2018-05-14,3.3639
2018-05-15,-0.8876
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,0.2985
2018-05-21,0.8929
2018-05-22,2.3599
2018-05-23,1.4409
2018-05-24,-0.5682
2018-05-25,0.5714
2018-05-29,-0.8523
2018-05-30,0.2865
2018-05-31,-0.5714
2018-06-01,0.5747
2018-06-04,-0.2857
2018-06-05,0.8596
2018-06-06,-0.5682
2018-06-07,0.5714
2018-06-08,0.0
2018-06-11,-1.7045
2018-06-12,0.289
2018-06-13,0.5764
2018-06-14,-0.2865
2018-06-15,0.8621
2018-06-18,-0.2849
2018-06-19,-0.5714
2018-06-20,0.0
2018-06-21,-0.8621
2018-06-22,0.8696
2018-06-25,-0.5747
2018-06-26,-0.289
2018-06-27,0.5797
2018-06-28,-0.5764
2018-06-29,-0.5797
2018-07-02,-1.7492999999999999
2018-07-03,0.0
2018-07-05,0.5935
2018-07-06,2.0649
2018-07-09,-1.1561
2018-07-10,0.0
2018-07-11,-1.1696
2018-07-12,-1.4793
2018-07-13,0.3003
2018-07-16,-1.7964
2018-07-17,-0.3049
2018-07-18,-1.2232
2018-07-19,1.2384
2018-07-20,-0.6116
2018-07-23,0.0
2018-07-24,0.1538
2018-07-25,0.768
2018-07-26,0.0
2018-07-27,-0.6098
2018-07-30,0.6135
2018-07-31,0.0
2018-08-01,0.7622
2018-08-02,1.8154
2018-08-03,-1.2232
2018-08-06,-1.8576000000000001
2018-08-07,0.3155
2018-08-08,0.0
2018-08-09,-0.3145
2018-08-10,0.3155
2018-08-13,-0.3145
2018-08-14,-0.6309
2018-08-15,-0.3175
2018-08-16,0.0
2018-08-17,-0.9554
2018-08-20,1.6077
2018-08-21,-2.2152
2018-08-22,0.6472
2018-08-23,-1.2862
2018-08-24,-0.9772
2018-08-27,-0.9868
2018-08-28,0.3322
2018-08-29,0.3311
2018-08-30,0.6601
2018-08-31,-0.3279
2018-09-04,0.9868
2018-09-05,1.6287
2018-09-06,-0.641
2018-09-07,-0.9677
2018-09-10,0.3257
2018-09-11,-0.3247
2018-09-12,0.0
2018-09-13,-1.6287
2018-09-14,4.6358
2018-09-17,-5.0633
2018-09-18,0.3333
2018-09-19,-2.6578
2018-09-20,0.0
2018-09-21,-0.3413
2018-09-24,-0.3425
2018-09-25,-0.6873
2018-09-26,2.4221
2018-09-27,0.6757
2018-09-28,0.0
2018-10-01,-0.4698
2018-10-02,-1.3486
2018-10-03,0.7519
2018-10-04,-1.0855
2018-10-05,-0.5487
2018-10-08,1.0345
2018-10-09,1.2969
2018-10-10,-0.1348
2018-10-11,-0.0675
2018-10-12,-0.4051
2018-10-15,3.1864
2018-10-16,1.1827
2018-10-17,0.0
2018-10-18,-0.974
2018-10-19,-1.2131
2018-10-22,1.1616
2018-10-23,0.0656
2018-10-24,-1.377
2018-10-25,0.133
2018-10-26,0.2656
2018-10-29,0.2649
2018-10-30,0.1321
2018-10-31,1.5171999999999999
2018-11-01,0.8122
2018-11-02,-0.9309
2018-11-05,0.4698
2018-11-06,0.6012
2018-11-07,0.1992
2018-11-08,-0.729
2018-11-09,-0.2003
2018-11-12,-1.4716
2018-11-13,0.1358
2018-11-14,-0.339
2018-11-15,-0.2721
2018-11-16,-2.251
2018-11-19,-2.1633
2018-11-20,-3.7803
2018-11-21,2.4463
2018-11-23,-1.9537
2018-11-26,-0.0738
2018-11-27,-0.517
2018-11-28,0.8909
2018-11-29,-0.3679
2018-11-30,-0.5908
2018-12-03,8.4695
2018-12-04,-0.4795
2018-12-06,-1.17
2018-12-07,0.2089
2018-12-10,0.0695
2018-12-11,0.2778
2018-12-12,-0.277
2018-12-13,-0.2083
2018-12-14,-0.9743
2018-12-17,0.1405
2018-12-18,-1.6139999999999999
2018-12-19,2.0685000000000002
2018-12-20,-2.1663
2018-12-21,0.2143
2018-12-24,-1.7106
2018-12-26,-0.2175
2018-12-27,-1.5988
2018-12-28,0.517
2018-12-31,-0.2939
2019-01-02,1.6949
2019-01-03,2.6812
2019-01-04,3.0346
2019-01-07,0.137
2019-01-08,0.342
2019-01-09,0.0
2019-01-10,0.5453
2019-01-11,-0.5424
2019-01-14,-0.0682
2019-01-15,0.0682
2019-01-16,-1.7042000000000002
2019-01-17,0.3467
2019-01-18,-1.0366
2019-01-22,-0.4888
2019-01-23,2.3158
2019-01-24,-0.9602
2019-01-25,2.7701000000000002
2019-01-28,0.9434
2019-01-29,1.0013
2019-01-30,1.1897
2019-01-31,2.7106
2019-02-01,-0.459
2019-02-04,-0.1318
2019-02-05,-0.5937
2019-02-06,-1.5926
2019-02-07,-1.3486
2019-02-08,-0.9569
2019-02-11,3.3125999999999998
2019-02-12,3.5404
2019-02-13,-0.6452
2019-02-14,-0.3247
2019-02-15,-1.8893
2019-02-19,0.7968
2019-02-20,2.0422
2019-02-21,-0.0646
2019-02-22,0.7752
2019-02-25,2.5641
2019-02-26,2.9375
2019-02-27,-1.7001
2019-02-28,-1.1118
2019-03-01,-0.0625
2019-03-04,0.3125
2019-03-05,0.0
2019-03-06,-0.5919
2019-03-07,-0.282
2019-03-08,0.3143
2019-03-11,0.0
2019-03-12,-1.5038
2019-03-13,0.4453
2019-03-14,-0.4433
2019-03-15,0.0
2019-03-18,1.7176
2019-03-19,-0.5629
2019-03-20,0.5031
2019-03-21,0.1252
2019-03-22,-0.0625
2019-03-25,-1.0632
2019-03-26,0.0632
2019-03-27,-0.0632
2019-03-28,-0.1896
2019-03-29,0.3167
2019-04-01,-0.0631
2019-04-02,0.5685
2019-04-03,0.1256
2019-04-04,0.0627
2019-04-05,-0.0627
2019-04-08,0.3764
2019-04-09,-0.1875
2019-04-10,0.6888
2019-04-11,-0.7463
2019-04-12,-1.0025
2019-04-15,0.6329
2019-04-16,0.3774
2019-04-17,-0.5013
2019-04-18,-1.4906
2019-04-22,2.2802
2019-04-23,-0.1006
2019-04-24,0.1007
2019-04-25,-0.125
2019-04-26,0.1252
2019-04-29,-1.5
2019-04-30,1.6497000000000002
2019-05-01,0.0624
2019-05-02,-2.4641
2019-05-03,0.9894
2019-05-06,-2.3841
2019-05-07,-0.9033
2019-05-08,1.688
2019-05-09,-0.996
2019-05-10,0.1341
2019-05-13,2.0764
2019-05-14,-1.6404
2019-05-15,1.501
2019-05-16,0.4272
2019-05-17,0.108
2019-05-20,-0.6962
2019-05-21,1.2179
2019-05-22,-0.878
2019-05-23,-3.2152
2019-05-24,-0.2712
2019-05-28,-0.8838
2019-05-29,-1.8519
2019-05-30,1.8169
2019-05-31,-2.1963
2019-06-03,-1.0526
2019-06-04,-0.5674
2019-06-05,-0.8352
2019-06-06,0.6984
2019-06-07,0.0
2019-06-10,-0.0714
2019-06-11,-1.2866
2019-06-12,-1.3034
2019-06-13,1.9076
2019-06-14,-1.0079
2019-06-17,-0.0727
2019-06-18,-0.2911
2019-06-19,0.8029
2019-06-20,-0.4345
2019-06-21,-2.7636
2019-06-24,2.543
2019-06-25,0.0729
2019-06-26,-0.1458
2019-06-27,0.7299
2019-06-28,1.4493
2019-07-01,-0.7857
2019-07-02,1.4399
2019-07-03,-1.0646
2019-07-05,0.7891
2019-07-08,0.427
2019-07-09,-0.6378
2019-07-10,2.1398
2019-07-11,-0.2793
2019-07-12,-0.3501
2019-07-15,-1.1947
2019-07-16,-0.0711
2019-07-17,-0.2847
2019-07-18,-0.0714
2019-07-19,2.7143
2019-07-22,-0.904
2019-07-23,-0.2807
2019-07-24,0.2815
2019-07-25,0.0
2019-07-26,0.9825
2019-07-29,-0.3475
2019-07-30,0.3487
2019-07-31,0.417
2019-08-01,-4.3253
2019-08-02,-2.2472
2019-08-05,-3.0651
2019-08-06,8.6957
2019-08-07,-3.3455
2019-08-08,-1.2039
2019-08-09,1.904
2019-08-12,-2.5411
2019-08-13,0.6135
2019-08-14,2.6677
2019-08-15,-2.3756
2019-08-16,1.8251
2019-08-19,-1.2696
2019-08-20,1.5885
2019-08-21,-2.0849
2019-08-22,-0.6844
2019-08-23,0.4594
2019-08-26,-0.3049
2019-08-27,-1.3761
2019-08-28,0.6202
2019-08-29,2.0031
2019-08-30,-2.3414
2019-09-03,0.6187
2019-09-04,2.3828
2019-09-05,-2.1772
2019-09-06,-1.7652
2019-09-09,1.25
2019-09-10,0.2315
2019-09-11,0.154
2019-09-12,-0.0769
2019-09-13,1.9231
2019-09-16,-0.9811
2019-09-17,0.7622
2019-09-18,-0.8321
2019-09-19,0.9153
2019-09-20,-0.6047
2019-09-23,0.4563
2019-09-24,-0.6813
2019-09-25,-0.1524
2019-09-26,0.7634
2019-09-27,0.6061
2019-09-30,0.0
2019-10-01,0.4518
2019-10-02,0.8246
2019-10-03,-0.1487
2019-10-04,0.0268
2019-10-07,-0.1757
2019-10-08,-1.6406
2019-10-09,-0.6823
2019-10-10,-0.3817
2019-10-11,1.3027
2019-10-14,0.2269
2019-10-15,0.5283
2019-10-16,0.9009
2019-10-17,-1.1905000000000001
2019-10-18,1.6566
2019-10-21,0.1481
2019-10-22,1.4053
2019-10-23,1.8235000000000001
2019-10-24,0.1433
2019-10-25,0.7153
2019-10-28,0.9943
2019-10-29,0.3516
2019-10-30,-0.8409
2019-10-31,-0.8127
2019-11-01,-0.4425
2019-11-04,2.5926
2019-11-05,-0.722
2019-11-06,1.3818
2019-11-07,0.4304
2019-11-08,0.0
2019-11-11,-0.8571
2019-11-12,-2.0886
2019-11-13,-0.2215
2019-11-14,-1.3274
2019-11-15,0.0
2019-11-18,-0.7474
2019-11-19,-0.0753
2019-11-20,0.7536
2019-11-21,0.8227
2019-11-22,1.8546
2019-11-25,-1.4567
2019-11-26,0.7391
2019-11-27,-0.4402
2019-11-29,-0.8843
2019-12-02,0.223
2019-12-03,0.2967
2019-12-04,-0.4438
