ticker,MYE US Equity
2000-05-25,-0.9091
2000-05-26,-0.9174
2000-05-30,1.8519
2000-05-31,-0.9091
2000-06-01,0.4587
2000-06-02,2.2831
2000-06-05,-1.3393
2000-06-06,0.4525
2000-06-07,0.9009
2000-06-08,-2.6786
2000-06-09,-1.8349
2000-06-12,0.9346
2000-06-13,-1.8519
2000-06-14,-0.4906
2000-06-15,-0.9524
2000-06-16,-2.8846
2000-06-19,2.9703
2000-06-20,0.0
2000-06-21,-0.9615
2000-06-22,-3.3981
2000-06-23,-3.5176
2000-06-26,2.0833
2000-06-27,-2.551
2000-06-28,6.2827
2000-06-29,-4.9261
2000-06-30,-10.7513
2000-07-03,16.1103
2000-07-05,-1.5
2000-07-06,0.5076
2000-07-07,0.0
2000-07-10,-3.0303
2000-07-11,-1.0417
2000-07-12,0.0
2000-07-13,-1.0526
2000-07-14,-3.1915
2000-07-17,4.3956
2000-07-18,-0.5263
2000-07-19,1.5873
2000-07-20,0.0
2000-07-21,0.0
2000-07-24,-3.6458
2000-07-25,-2.7027
2000-07-26,6.6667
2000-07-27,0.0
2000-07-28,4.1667
2000-07-31,7.0
2000-08-01,-2.3364
2000-08-02,0.9569
2000-08-03,-6.1611
2000-08-04,6.0606
2000-08-07,4.7619
2000-08-08,3.5
2000-08-09,5.314
2000-08-10,-2.7523
2000-08-11,1.8868
2000-08-14,1.3889
2000-08-15,0.9132
2000-08-16,-0.4525
2000-08-17,0.9091
2000-08-18,-0.9009
2000-08-21,-1.8182
2000-08-22,-4.6296
2000-08-23,0.9709
2000-08-24,-0.4808
2000-08-25,-2.4154999999999998
2000-08-28,-1.9802
2000-08-29,5.0505
2000-08-30,-4.3269
2000-08-31,12.5628
2000-09-01,-0.4464
2000-09-05,0.0
2000-09-06,-2.2422
2000-09-07,3.6513999999999998
2000-09-08,-7.5556
2000-09-11,9.6154
2000-09-12,-5.2632
2000-09-13,-5.0926
2000-09-14,3.9024
2000-09-15,-3.7559
2000-09-18,0.4878
2000-09-19,-6.7961
2000-09-20,-1.0417
2000-09-21,0.0
2000-09-22,1.0526
2000-09-25,-10.9375
2000-09-26,6.4327
2000-09-27,-6.044
2000-09-28,0.0
2000-09-29,18.7135
2000-10-02,-0.4926
2000-10-03,-2.4752
2000-10-04,-1.0152
2000-10-05,1.5385
2000-10-06,-6.0606
2000-10-09,-2.6882
2000-10-10,-1.6575
2000-10-11,-1.1236
2000-10-12,-3.4091
2000-10-13,0.5882
2000-10-16,-0.5848
2000-10-17,-8.2353
2000-10-18,3.8462
2000-10-19,9.8765
2000-10-20,7.8652
2000-10-23,-2.0833
2000-10-24,1.0638
2000-10-25,0.0
2000-10-26,5.2632
2000-10-27,0.0
2000-10-30,7.0
2000-10-31,-0.9346
2000-11-01,-2.8302
2000-11-02,-3.8834999999999997
2000-11-03,4.0404
2000-11-06,-2.4272
2000-11-07,1.4925
2000-11-08,1.4706000000000001
2000-11-09,0.0
2000-11-10,-4.3478
2000-11-13,7.0707
2000-11-14,3.3019
2000-11-15,0.4566
2000-11-16,0.0
2000-11-17,-2.7273
2000-11-20,-3.7382999999999997
2000-11-21,-0.4854
2000-11-22,-4.3902
2000-11-24,-1.0204
2000-11-27,-3.0928
2000-11-28,-1.0638
2000-11-29,7.5269
2000-11-30,-3.0
2000-12-01,1.0309
2000-12-04,-5.6122
2000-12-05,6.4865
2000-12-06,-6.1117
2000-12-07,-1.087
2000-12-08,3.8462
2000-12-11,10.0529
2000-12-12,2.4038
2000-12-13,2.3474
2000-12-14,0.0
2000-12-15,0.9174
2000-12-18,0.0
2000-12-19,0.0
2000-12-20,-3.6364
2000-12-21,0.0
2000-12-22,4.717
2000-12-26,-1.3514
2000-12-27,5.9361
2000-12-28,-0.8621
2000-12-29,0.8696
2001-01-02,-5.1724
2001-01-03,7.7273
2001-01-04,-2.9536
2001-01-05,0.0
2001-01-08,3.0435
2001-01-09,1.2658
2001-01-10,5.0
2001-01-11,-4.7619
2001-01-12,-5.4167
2001-01-16,3.9648
2001-01-17,1.6949
2001-01-18,2.5
2001-01-19,-8.1301
2001-01-22,3.5398
2001-01-23,-2.9915000000000003
2001-01-24,-7.0485
2001-01-25,-10.4265
2001-01-26,5.8201
2001-01-29,2.0
2001-01-30,3.5294
2001-01-31,7.8788
2001-02-01,-0.7022
2001-02-02,3.4653
2001-02-05,0.8202
2001-02-06,-1.8982999999999999
2001-02-07,-4.1465
2001-02-08,-2.8118
2001-02-09,-5.7864
2001-02-12,-1.7323
2001-02-13,3.3654
2001-02-14,0.6202
2001-02-15,7.7042
2001-02-16,-3.0043
2001-02-20,-3.4661
2001-02-21,-6.1879
2001-02-22,0.1629
2001-02-23,3.5772
2001-02-26,2.0408
2001-02-27,-3.8462
2001-02-28,0.0
2001-03-01,-0.56
2001-03-02,-0.4827
2001-03-05,1.4551
2001-03-06,-0.3984
2001-03-07,1.28
2001-03-08,0.7937
2001-03-09,-2.3622
2001-03-12,0.8065
2001-03-13,1.2
2001-03-14,1.581
2001-03-15,-0.7782
2001-03-16,-9.8039
2001-03-19,9.913
2001-03-20,-2.1361
2001-03-21,-0.9701
2001-03-22,-4.898
2001-03-23,3.0043
2001-03-26,0.0
2001-03-27,4.1667
2001-03-28,-7.04
2001-03-29,3.2702
2001-03-30,12.5
2001-04-02,-3.7037
2001-04-03,-3.6923
2001-04-04,-1.1981
2001-04-05,15.1981
2001-04-06,-1.7544
2001-04-09,3.5
2001-04-10,-0.2761
2001-04-11,-2.0761
2001-04-12,-1.7668
2001-04-16,-3.2374
2001-04-17,1.487
2001-04-18,-1.0989
2001-04-19,1.8519
2001-04-20,-3.6364
2001-04-23,-2.7925
2001-04-24,0.9317
2001-04-25,1.9231
2001-04-26,7.9245
2001-04-27,-1.3986
2001-04-30,6.0284
2001-05-01,-0.6689
2001-05-02,0.0
2001-05-03,-1.6835
2001-05-04,2.6027
2001-05-07,-0.8678
2001-05-08,0.6734
2001-05-09,0.2007
2001-05-10,-1.5354
2001-05-11,0.9492
2001-05-14,1.0745
2001-05-15,0.3322
2001-05-16,-0.3311
2001-05-17,2.99
2001-05-18,-0.3871
2001-05-21,-1.5544
2001-05-22,-0.6579
2001-05-23,-0.3311
2001-05-24,0.1329
2001-05-25,0.5309
2001-05-29,-0.9241
2001-05-30,0.5996
2001-05-31,-0.3311
2001-06-01,1.3289
2001-06-04,-0.3279
2001-06-05,1.1842
2001-06-06,0.4551
2001-06-07,-2.9126
2001-06-08,-0.1333
2001-06-11,-0.0668
2001-06-12,0.5344
2001-06-13,0.2658
2001-06-14,-0.1996
2001-06-15,0.0667
2001-06-18,-0.3997
2001-06-19,-0.0669
2001-06-20,0.2677
2001-06-21,4.1389
2001-06-22,-2.5641
2001-06-25,-0.0658
2001-06-26,0.1975
2001-06-27,0.5913
2001-06-28,0.3266
2001-06-29,-1.6926999999999999
2001-07-02,-1.3245
2001-07-03,-0.7383
2001-07-05,-0.5409
2001-07-06,-1.4956
2001-07-09,0.069
2001-07-10,-0.8276
2001-07-11,0.5563
2001-07-12,0.2075
2001-07-13,-2.8295
2001-07-16,-0.7102
2001-07-17,1.216
2001-07-18,-1.2721
2001-07-19,0.2147
2001-07-20,-0.9286
2001-07-23,-0.7931
2001-07-24,0.9448
2001-07-25,-0.288
2001-07-26,1.083
2001-07-27,0.5714
2001-07-30,0.7102
2001-07-31,0.4937
2001-08-01,1.3333
2001-08-02,1.8006
2001-08-03,0.0
2001-08-06,-3.0612
2001-08-07,1.4035
2001-08-08,1.3218
2001-08-09,-3.8317
2001-08-10,0.7813
2001-08-13,-0.4651
2001-08-14,0.7788
2001-08-15,-0.3091
2001-08-16,-0.3876
2001-08-17,-2.3346
2001-08-20,2.1514
2001-08-21,-1.7161
2001-08-22,1.1111
2001-08-23,-1.4914
2001-08-24,-2.7092
2001-08-27,2.7846
2001-08-28,-1.992
2001-08-29,-0.1626
2001-08-30,3.8274
2001-08-31,-0.7843
2001-09-04,1.8182
2001-09-05,2.4845
2001-09-06,-0.6849
2001-09-07,0.3065
2001-09-10,-2.2154
2001-09-17,-2.7344
2001-09-18,0.5622
2001-09-19,-2.5559
2001-09-20,-2.2131
2001-09-21,-8.2146
2001-09-24,0.0
2001-09-25,4.4749
2001-09-26,-0.0874
2001-09-27,-2.8871
2001-09-28,6.7568
2001-10-01,-1.2658
2001-10-02,-5.2137
2001-10-03,5.5005
2001-10-04,1.0256
2001-10-05,0.0846
2001-10-08,-0.6762
2001-10-09,-0.8511
2001-10-10,3.0043
2001-10-11,4.1667
2001-10-12,2.0
2001-10-15,-0.3922
2001-10-16,2.7559
2001-10-17,1.3027
2001-10-18,-0.1513
2001-10-19,-1.5152
2001-10-22,1.7692
2001-10-23,0.0
2001-10-24,0.1512
2001-10-25,5.6604
2001-10-26,1.4285999999999999
2001-10-29,-7.0423
2001-10-30,-4.5455
2001-10-31,2.5397
2001-11-01,0.0
2001-11-02,-0.1548
2001-11-05,-2.2481
2001-11-06,3.0928
2001-11-07,-2.3077
2001-11-08,0.6299
2001-11-09,-1.4085
2001-11-12,-0.3968
2001-11-13,0.0
2001-11-14,0.0
2001-11-15,-0.6375
2001-11-16,0.8019
2001-11-19,0.1591
2001-11-20,1.112
2001-11-21,0.5499
2001-11-23,0.7813
2001-11-26,-1.6279
2001-11-27,-1.2608
2001-11-28,-0.2394
2001-11-29,-1.2
2001-11-30,0.4049
2001-12-03,-1.6129
2001-12-04,0.2459
2001-12-05,3.1071
2001-12-06,2.3904
2001-12-07,-0.3891
2001-12-10,0.7031
2001-12-11,-1.0861
2001-12-12,-4.3137
2001-12-13,1.8852
2001-12-14,0.5632
2001-12-17,0.16
2001-12-18,2.3962
2001-12-19,-2.6521
2001-12-20,-1.9231
2001-12-21,-0.3268
2001-12-24,2.8689
2001-12-26,0.0797
2001-12-27,3.9013
2001-12-28,1.4559
2001-12-31,3.0967
2002-01-02,-0.2198
2002-01-03,0.0
2002-01-04,6.4611
2002-01-07,-4.1379
2002-01-08,2.518
2002-01-09,-1.2631999999999999
2002-01-10,0.7818
2002-01-11,-0.141
2002-01-14,-14.1243
2002-01-15,4.852
2002-01-16,-0.549
2002-01-17,-2.2082
2002-01-18,5.6452
2002-01-22,-2.2901
2002-01-23,1.5625
2002-01-24,-2.0769
2002-01-25,2.121
2002-01-28,1.9231
2002-01-29,-2.7925
2002-01-30,0.0776
2002-01-31,-0.6982
2002-02-01,-3.75
2002-02-04,0.0
2002-02-05,0.2435
2002-02-06,-0.4049
2002-02-07,-0.813
2002-02-08,-3.2787
2002-02-11,-0.8475
2002-02-12,0.1709
2002-02-13,2.3891
2002-02-14,1.6667
2002-02-15,1.8033000000000001
2002-02-19,-0.161
2002-02-20,3.629
2002-02-21,-0.7782
2002-02-22,0.3922
2002-02-25,-0.2344
2002-02-26,0.8614
2002-02-27,-0.6211
2002-02-28,-1.9531
2002-03-01,1.1952
2002-03-04,-1.0236
2002-03-05,-0.716
2002-03-06,2.2436
2002-03-07,-0.1575
2002-03-08,0.1577
2002-03-11,-1.4173
2002-03-12,-0.3994
2002-03-13,1.4435
2002-03-14,5.5336
2002-03-15,2.6217
2002-03-18,1.8248
2002-03-19,2.1505
2002-03-20,0.7018
2002-03-21,-0.1394
2002-03-22,-4.3964
2002-03-25,-0.365
2002-03-26,2.1978
2002-03-27,1.0753
2002-03-28,2.8369
2002-04-01,-2.3448
2002-04-02,0.9887
2002-04-03,2.0979
2002-04-04,0.3425
2002-04-05,0.1365
2002-04-08,1.5678
2002-04-09,-0.2685
2002-04-10,2.6245000000000003
2002-04-11,-6.0984
2002-04-12,7.1229
2002-04-15,2.2816
2002-04-16,0.0
2002-04-17,-1.211
2002-04-18,-2.2580999999999998
2002-04-19,0.6601
2002-04-22,-2.5574
2002-04-23,3.2974
2002-04-24,-1.8241
2002-04-25,4.0478
2002-04-26,-1.0842
2002-04-29,6.383
2002-04-30,9.697
2002-05-01,-4.6961
2002-05-02,0.1159
2002-05-03,1.0423
2002-05-06,-5.1003
2002-05-07,-2.4758
2002-05-08,1.548
2002-05-09,-5.4268
2002-05-10,3.1593
2002-05-13,3.375
2002-05-14,5.7437000000000005
2002-05-15,0.0572
2002-05-16,-3.7143
2002-05-17,-0.178
2002-05-20,-1.308
2002-05-21,-3.6145
2002-05-22,-2.4375
2002-05-23,1.5375
2002-05-24,-4.9841999999999995
2002-05-28,2.4568
2002-05-29,6.4161
2002-05-30,1.2789
2002-05-31,-5.0511
2002-06-03,-3.4199
2002-06-04,0.9836
2002-06-05,5.5195
2002-06-06,-2.7692
2002-06-07,1.8987
2002-06-10,-4.3478
2002-06-11,2.9221
2002-06-12,1.9558
2002-06-13,-6.5217
2002-06-14,-0.1993
2002-06-17,2.8628
2002-06-18,4.4013
2002-06-19,-1.1159
2002-06-20,7.0219
2002-06-21,-1.1716
2002-06-24,-1.1855
2002-06-25,-5.8187999999999995
2002-06-26,2.4204
2002-06-27,6.9652
2002-06-28,-0.3488
2002-07-01,1.2252
2002-07-02,-2.4784
2002-07-03,-4.6099
2002-07-05,3.4696
2002-07-08,-0.8982
2002-07-09,-0.3625
2002-07-10,-2.9109
2002-07-11,-3.9975
2002-07-12,-5.3351
2002-07-15,-0.6873
2002-07-16,-1.1073
2002-07-17,0.07
2002-07-18,-5.2448
2002-07-19,-0.369
2002-07-22,1.5556
2002-07-23,-4.3764
2002-07-24,4.8055
2002-07-25,7.8603
2002-07-26,4.9258
2002-07-29,8.0386
2002-07-30,1.1905000000000001
2002-07-31,-3.0588
2002-08-01,0.7282
2002-08-02,-3.1325
2002-08-05,-6.0323
2002-08-06,3.9047
2002-08-07,3.3758
2002-08-08,-1.4171
2002-08-09,-2.875
2002-08-12,1.3514
2002-08-13,-4.7619
2002-08-14,2.3333
2002-08-15,-2.9316
2002-08-16,-1.0067
2002-08-19,-2.5084999999999997
2002-08-20,-0.904
2002-08-21,5.3333
2002-08-22,-0.3331
2002-08-23,1.0695000000000001
2002-08-26,4.2989
2002-08-27,-1.6487
2002-08-28,1.2894999999999999
2002-08-29,5.5379000000000005
2002-08-30,-5.1267
2002-09-03,-1.0648
2002-09-04,4.4177
2002-09-05,-4.1699
2002-09-06,0.3223
2002-09-09,-1.6064
2002-09-10,1.0612
2002-09-11,-0.2423
2002-09-12,-0.8097
2002-09-13,3.3468999999999998
2002-09-16,0.316
2002-09-17,-3.1496
2002-09-18,2.3577
2002-09-19,-3.0183
2002-09-20,4.0131
2002-09-23,1.1811
2002-09-24,-4.2023
2002-09-25,2.3558
2002-09-26,1.8254000000000001
2002-09-27,-3.1955999999999998
2002-09-30,0.8857
2002-10-01,8.7789
2002-10-02,-5.1357
2002-10-03,-3.3256
2002-10-04,3.12
2002-10-07,0.2327
2002-10-08,4.4118
2002-10-09,-6.5975
2002-10-10,2.3810000000000002
2002-10-11,-2.3256
2002-10-14,-2.7778
2002-10-15,3.102
2002-10-16,-0.7126
2002-10-17,3.3493
2002-10-18,0.1543
2002-10-21,-2.6193999999999997
2002-10-22,-2.6898999999999997
2002-10-23,4.3089
2002-10-24,-4.8324
2002-10-25,0.2457
2002-10-28,-3.9215999999999998
2002-10-29,1.6156000000000001
2002-10-30,-1.2551999999999999
2002-10-31,4.2373
2002-11-01,2.8455
2002-11-04,-2.5296
2002-11-05,-3.5685000000000002
2002-11-06,2.5231
2002-11-07,-2.5431
2002-11-08,0.9259
2002-11-11,-2.8357
2002-11-12,1.2876
2002-11-13,0.0847
2002-11-14,-0.254
2002-11-15,-1.8676
2002-11-18,-1.3841
2002-11-19,-1.3158
2002-11-20,0.9778
2002-11-21,-0.7042
2002-11-22,-0.7092
2002-11-25,0.4464
2002-11-26,0.5333
2002-11-27,2.5641
2002-11-29,-3.4483
2002-12-02,-0.4464
2002-12-03,-0.7175
2002-12-04,-0.4517
2002-12-05,-2.0055
2002-12-06,2.1395
2002-12-09,0.1821
2002-12-10,3.6364
2002-12-11,-1.4035
2002-12-12,-2.4021
2002-12-13,-6.1076
2002-12-16,5.1456
2002-12-17,-0.277
2002-12-18,-2.3148
2002-12-19,-1.327
2002-12-20,-0.3842
2002-12-23,1.1572
2002-12-24,-0.3813
2002-12-26,0.0
2002-12-27,-0.4785
2002-12-30,1.25
2002-12-31,1.6143999999999998
2003-01-02,4.486
2003-01-03,-3.9356
2003-01-06,3.5382
2003-01-07,-3.1475
2003-01-08,-0.65
2003-01-09,-3.7382999999999997
2003-01-10,0.9709
2003-01-13,0.9615
2003-01-14,3.8095
2003-01-15,4.7706
2003-01-16,-4.2032
2003-01-17,-2.1938
2003-01-21,-0.2804
2003-01-22,-0.0937
2003-01-23,0.1876
2003-01-24,-1.6854
2003-01-27,0.0952
2003-01-28,-0.3806
2003-01-29,-1.4327
2003-01-30,-0.969
2003-01-31,0.9785
2003-02-03,-1.1628
2003-02-04,0.8824
2003-02-05,0.0972
2003-02-06,0.0971
2003-02-07,-1.8429
2003-02-10,0.8893
2003-02-11,-1.665
2003-02-12,-1.8923999999999999
2003-02-13,0.0
2003-02-14,3.0457
2003-02-18,2.4631
2003-02-19,-5.2885
2003-02-20,-1.9289
2003-02-21,-0.1035
2003-02-24,0.6218
2003-02-25,-0.103
2003-02-26,0.6186
2003-02-27,1.4344000000000001
2003-02-28,-2.0202
2003-03-03,0.1031
2003-03-04,0.8239
2003-03-05,-2.9622
2003-03-06,-0.5291
2003-03-07,0.2128
2003-03-10,-4.1401
2003-03-11,0.8859
2003-03-12,-3.4029
2003-03-13,5.6818
2003-03-14,0.8602
2003-03-17,1.4925
2003-03-18,0.8403
2003-03-19,1.5625
2003-03-20,0.2051
2003-03-21,2.2518000000000002
2003-03-24,0.9009
2003-03-25,-2.0833
2003-03-26,-2.229
2003-03-27,1.4508
2003-03-28,-0.9193
2003-03-31,-1.5464
2003-04-01,2.4084
2003-04-02,2.2495
2003-04-03,1.0
2003-04-04,-1.3860999999999999
2003-04-07,2.008
2003-04-08,0.0
2003-04-09,-2.2638
2003-04-10,-0.3021
2003-04-11,-2.5253
2003-04-14,6.114
2003-04-15,-1.6602000000000001
2003-04-16,-1.6882000000000001
2003-04-17,0.404
2003-04-21,0.3018
2003-04-22,-0.7021
2003-04-23,0.9091
2003-04-24,-0.9009
2003-04-25,-1.0101
2003-04-28,5.102
2003-04-29,-1.8447
2003-04-30,-0.6924
2003-05-01,-0.498
2003-05-02,2.1021
2003-05-05,0.3922
2003-05-06,0.0977
2003-05-07,-0.7805
2003-05-08,-1.6716
2003-05-09,2.6
2003-05-12,-0.6823
2003-05-13,-2.8459
2003-05-14,-0.101
2003-05-15,-0.4044
2003-05-16,-4.5685
2003-05-19,1.1702
2003-05-20,4.1009
2003-05-21,0.5051
2003-05-22,0.201
2003-05-23,-1.2036
2003-05-27,2.5381
2003-05-28,0.0
2003-05-29,-0.5941
2003-05-30,-1.3944
2003-06-02,1.5152
2003-06-03,3.9801
2003-06-04,-0.9569
2003-06-05,-1.3527
2003-06-06,0.5877
2003-06-09,0.6816
2003-06-10,5.4159
2003-06-11,1.3761
2003-06-12,-0.5455
2003-06-13,-7.1298
2003-06-16,0.0
2003-06-17,-2.2638
2003-06-18,0.5035
2003-06-19,0.2004
2003-06-20,1.0
2003-06-23,-1.9802
2003-06-24,-3.7374
2003-06-25,-1.3641
2003-06-26,2.9787
2003-06-27,-0.8264
2003-06-30,-1.0417
2003-07-01,3.6842
2003-07-02,3.3503
2003-07-03,-1.8664
2003-07-07,0.9009
2003-07-08,-2.877
2003-07-09,0.4086
2003-07-10,-3.5605
2003-07-11,0.8439
2003-07-14,-0.7322
2003-07-15,0.5269
2003-07-16,1.4675
2003-07-17,-0.5165
2003-07-18,4.1537
2003-07-21,-2.7916
2003-07-22,2.4615
2003-07-23,-1.2012
2003-07-24,4.458
2003-07-25,0.388
2003-07-28,3.8647
2003-07-29,2.8837
2003-07-30,3.0741
2003-07-31,1.7544
2003-08-01,-3.2759
2003-08-04,0.0
2003-08-05,-4.1889
2003-08-06,0.5581
2003-08-07,-2.3127
2003-08-08,1.9886
2003-08-11,-2.5998
2003-08-12,0.0
2003-08-13,0.0953
2003-08-14,0.0
2003-08-15,1.4285999999999999
2003-08-18,-1.4085
2003-08-19,0.8571
2003-08-20,0.7554
2003-08-21,0.4686
2003-08-22,-2.7984999999999998
2003-08-25,0.5758
2003-08-26,2.3855
2003-08-27,0.2796
2003-08-28,-0.8364
2003-08-29,-1.5933000000000002
2003-09-02,1.8094999999999999
2003-09-03,-0.0935
2003-09-04,0.1881
2003-09-05,-1.5962
2003-09-08,3.1489
2003-09-09,-1.0176
2003-09-10,-2.8037
2003-09-11,1.4423
2003-09-12,0.4739
2003-09-15,-1.8868
2003-09-16,4.2308
2003-09-17,2.214
2003-09-18,-1.9856
2003-09-19,-2.6703
2003-09-22,-1.4191
2003-09-23,0.1919
2003-09-24,-0.6705
2003-09-25,-2.1215
2003-09-26,-1.9704000000000002
2003-09-29,2.4121
2003-09-30,-1.7664
2003-10-01,6.7932
2003-10-02,-1.8709
2003-10-03,0.0
2003-10-06,4.3850999999999996
2003-10-07,-3.5616
2003-10-08,-0.5682
2003-10-09,-0.8571
2003-10-10,-0.3842
2003-10-13,4.6287
2003-10-14,0.4608
2003-10-15,0.0
2003-10-16,1.8349
2003-10-17,1.4414
2003-10-20,-0.0888
2003-10-21,6.6667
2003-10-22,-1.5
2003-10-23,-0.846
2003-10-24,-0.6826
2003-10-27,4.1237
2003-10-28,2.7228
2003-10-29,0.9639
2003-10-30,-2.5457
2003-10-31,-0.4082
2003-11-03,4.0984
2003-11-04,0.7874
2003-11-05,-0.8594
2003-11-06,-3.0733
2003-11-07,-0.0813
2003-11-10,-0.5696
2003-11-11,0.0818
2003-11-12,1.4718
2003-11-13,-0.1612
2003-11-14,-1.5335
2003-11-17,1.2295
2003-11-18,-0.8907
2003-11-19,2.2876
2003-11-20,-0.2396
2003-11-21,-0.3203
2003-11-24,-0.8835
2003-11-25,0.4052
2003-11-26,1.5335
2003-11-28,-0.3975
2003-12-01,4.4693
2003-12-02,-1.9862
2003-12-03,-2.4162
2003-12-04,1.8371
2003-12-05,-1.098
2003-12-08,1.5067
2003-12-09,1.5625
2003-12-10,-2.0769
2003-12-11,4.5741
2003-12-12,-2.0362
2003-12-15,-2.8483
2003-12-16,-0.7924
2003-12-17,0.0
2003-12-18,0.0799
2003-12-19,0.2394
2003-12-22,0.9554
2003-12-23,1.1041
2003-12-24,-0.858
2003-12-26,-0.6294
2003-12-29,1.2668
2003-12-30,-0.4691
2003-12-31,-4.7918
2004-01-02,4.2079
2004-01-05,-1.346
2004-01-06,-1.6854
2004-01-07,-0.8163
2004-01-08,1.6461000000000001
2004-01-09,-0.4049
2004-01-12,1.626
2004-01-13,0.32
2004-01-14,2.4721
2004-01-15,-2.1012
2004-01-16,-0.4769
2004-01-20,-4.2332
2004-01-21,-0.7506
2004-01-22,-3.8655
2004-01-23,0.2622
2004-01-26,3.313
2004-01-27,4.0506
2004-01-28,1.4599
2004-01-29,1.8385
2004-01-30,-1.8838
2004-02-02,-1.6
2004-02-03,-0.5691
2004-02-04,-4.3336
2004-02-05,-1.5385
2004-02-06,5.1215
2004-02-09,-2.0644
2004-02-10,3.8786
2004-02-11,0.6494
2004-02-12,-2.8226
2004-02-13,-3.3195
2004-02-17,2.0601
2004-02-18,-0.9251
2004-02-19,-4.6689
2004-02-20,2.4043
2004-02-23,-1.8260999999999998
2004-02-24,5.1373
2004-02-25,1.7692
2004-02-26,1.4901
2004-02-27,0.2447
2004-03-01,0.0
2004-03-02,-0.9764
2004-03-03,0.986
2004-03-04,1.7974
2004-03-05,-2.7287
2004-03-08,0.8251
2004-03-09,-0.3273
2004-03-10,-2.4631
2004-03-11,-2.1044
2004-03-12,1.8917000000000002
2004-03-15,-5.1477
2004-03-16,-1.5125
2004-03-17,3.0714
2004-03-18,6.4855
2004-03-19,-3.0453
2004-03-22,-3.056
2004-03-23,2.4518
2004-03-24,-1.453
2004-03-25,2.1683
2004-03-26,-0.0849
2004-03-29,1.4444
2004-03-30,2.4288
2004-03-31,0.5724
2004-04-01,0.4065
2004-04-02,2.6721
2004-04-05,-1.4196
2004-04-06,1.6
2004-04-07,-0.4724
2004-04-08,-4.5886
2004-04-12,-0.0829
2004-04-13,-2.9046
2004-04-14,-0.6838
2004-04-15,-1.2909
2004-04-16,3.7489
2004-04-19,0.4202
2004-04-20,-1.2551999999999999
2004-04-21,7.2881
2004-04-22,1.0269
2004-04-23,8.7568
2004-04-26,-0.3595
2004-04-27,-0.0722
2004-04-28,-1.8051
2004-04-29,0.2941
2004-04-30,3.4457
2004-05-03,-2.6931000000000003
2004-05-04,1.8208
2004-05-05,-1.6452
2004-05-06,-2.5455
2004-05-07,-3.4328
2004-05-10,-0.4637
2004-05-11,2.8727
2004-05-12,1.2075
2004-05-13,-2.9828
2004-05-14,-0.0769
2004-05-17,-1.5385
2004-05-18,4.6875
2004-05-19,-4.1045
2004-05-20,-2.8794
2004-05-21,7.2115
2004-05-24,0.4484
2004-05-25,4.1667
2004-05-26,-1.0714
2004-05-27,-0.0722
2004-05-28,-2.3844
2004-06-01,3.4049
2004-06-02,-0.7874
2004-06-03,0.7215
2004-06-04,-0.9312
2004-06-07,1.2292
