ticker,MDRX US Equity
2000-05-23,-7.9861
2000-05-24,-9.8113
2000-05-25,-1.6736
2000-05-26,-3.8298
2000-05-30,0.2212
2000-05-31,-1.9868000000000001
2000-06-01,-0.6757
2000-06-02,6.1224
2000-06-05,-5.7692
2000-06-06,-1.5873
2000-06-07,1.6129
2000-06-08,-0.2268
2000-06-09,5.3977
2000-06-12,0.4852
2000-06-13,4.2918
2000-06-14,-4.321
2000-06-15,1.2903
2000-06-16,-1.0616
2000-06-19,0.6438
2000-06-20,-1.2793
2000-06-21,-4.5356
2000-06-22,2.2624
2000-06-23,-4.2035
2000-06-26,-4.157
2000-06-27,0.4819
2000-06-28,1.6787
2000-06-29,7.5472
2000-06-30,-19.2982
2000-07-03,20.6522
2000-07-05,-4.0541
2000-07-06,1.8779
2000-07-07,-1.3825
2000-07-10,8.6449
2000-07-11,-0.1613
2000-07-12,0.377
2000-07-13,-21.2446
2000-07-14,9.2643
2000-07-17,-5.2369
2000-07-18,-3.6842
2000-07-19,-0.5464
2000-07-20,0.2747
2000-07-21,-2.4657999999999998
2000-07-24,-6.7416
2000-07-25,2.4096
2000-07-26,11.4706
2000-07-27,-7.124
2000-07-28,-6.25
2000-07-31,3.6364
2000-08-01,0.2924
2000-08-02,4.0816
2000-08-03,10.3641
2000-08-04,-2.0305
2000-08-07,-4.1451
2000-08-08,-1.8919000000000001
2000-08-09,1.3774
2000-08-10,-8.1522
2000-08-11,10.0592
2000-08-14,1.0753
2000-08-15,-4.2553
2000-08-16,8.8889
2000-08-17,1.0204
2000-08-18,8.2071
2000-08-21,-1.0502
2000-08-22,0.2358
2000-08-23,-1.8824
2000-08-24,10.0719
2000-08-25,-2.3965
2000-08-28,1.0603
2000-08-29,3.3683
2000-08-30,0.2137
2000-08-31,-0.4264
2000-09-01,-0.2141
2000-09-05,-5.1502
2000-09-06,-19.0045
2000-09-07,1.9553
2000-09-08,0.274
2000-09-11,-8.469899999999999
2000-09-12,-3.8806000000000003
2000-09-13,-0.3106
2000-09-14,-0.3115
2000-09-15,0.0781
2000-09-18,-14.7541
2000-09-19,3.6630000000000003
2000-09-20,-0.3534
2000-09-21,-7.8014
2000-09-22,-6.9231
2000-09-25,4.5455
2000-09-26,-6.7194
2000-09-27,-9.7458
2000-09-28,-1.4085
2000-09-29,7.619
2000-10-02,-2.6549
2000-10-03,1.8182
2000-10-04,18.75
2000-10-05,-9.0226
2000-10-06,16.1157
2000-10-09,3.2028
2000-10-10,-5.1724
2000-10-11,-1.0909
2000-10-12,-16.5441
2000-10-13,4.8458
2000-10-16,-8.4034
2000-10-17,11.4679
2000-10-18,2.4691
2000-10-19,3.2129
2000-10-20,-1.1673
2000-10-23,-1.1811
2000-10-24,-7.5697
2000-10-25,-5.1724
2000-10-26,17.2727
2000-10-27,-44.9612
2000-10-30,9.8592
2000-10-31,23.0769
2000-11-01,4.1667
2000-11-02,-2.0
2000-11-03,13.2653
2000-11-06,6.7568
2000-11-07,-18.9873
2000-11-08,-5.2083
2000-11-09,-3.5714
2000-11-10,-8.8319
2000-11-13,7.5
2000-11-14,7.5581
2000-11-15,0.5405
2000-11-16,11.828
2000-11-17,1.9231
2000-11-20,-11.3208
2000-11-21,1.5957
2000-11-22,10.9948
2000-11-24,-5.6604
2000-11-27,-3.0
2000-11-28,3.6082
2000-11-29,-5.9701
2000-11-30,-7.9365
2000-12-01,1.1494
2000-12-04,-10.2273
2000-12-05,-3.1646
2000-12-06,-4.5752
2000-12-07,-19.5205
2000-12-08,-5.5319
2000-12-11,1.8018
2000-12-12,-8.8496
2000-12-13,4.8544
2000-12-14,-11.1111
2000-12-15,14.5833
2000-12-18,1.8182
2000-12-19,-7.1429
2000-12-20,22.1154
2000-12-21,-2.3622
2000-12-22,19.3548
2000-12-26,2.7027
2000-12-27,4.2763
2000-12-28,-4.7318999999999996
2000-12-29,-0.9934
2001-01-02,-20.7358
2001-01-03,2.1097
2001-01-04,-4.9587
2001-01-05,-6.087
2001-01-08,3.7037
2001-01-09,0.0
2001-01-10,0.8929
2001-01-11,17.6991
2001-01-12,-5.2632
2001-01-16,2.3810000000000002
2001-01-17,-6.9767
2001-01-18,-6.6667
2001-01-19,-1.7856999999999998
2001-01-22,9.0909
2001-01-23,2.9167
2001-01-24,6.8826
2001-01-25,-7.5758
2001-01-26,-4.0984
2001-01-29,0.0
2001-01-30,6.8376
2001-01-31,-4.0
2001-02-01,2.5
2001-02-02,-2.8455
2001-02-05,17.1548
2001-02-06,14.4643
2001-02-07,5.4602
2001-02-08,10.355
2001-02-09,-5.0938
2001-02-12,0.0
2001-02-13,-10.452
2001-02-14,0.0
2001-02-15,0.9464
2001-02-16,-8.75
2001-02-20,-2.0548
2001-02-21,11.8881
2001-02-22,0.0
2001-02-23,0.0
2001-02-26,13.125
2001-02-27,-16.0221
2001-02-28,-39.4737
2001-03-01,-2.1739
2001-03-02,0.0
2001-03-05,-1.1111
2001-03-06,-6.7416
2001-03-07,-3.012
2001-03-08,4.3478
2001-03-09,0.0
2001-03-12,-6.25
2001-03-13,1.5873
2001-03-14,-7.5
2001-03-15,1.3514
2001-03-16,5.3333
2001-03-19,1.2658
2001-03-20,-3.75
2001-03-21,7.7922
2001-03-22,1.2048
2001-03-23,0.5952
2001-03-26,-4.9467
2001-03-27,0.5976
2001-03-28,-0.5941
2001-03-29,-0.3984
2001-03-30,0.6
2001-04-02,-3.1809
2001-04-03,-6.5708
2001-04-04,-3.5164999999999997
2001-04-05,14.8064
2001-04-06,-0.9921
2001-04-09,-0.2004
2001-04-10,0.4016
2001-04-11,-0.2
2001-04-12,0.8016
2001-04-16,-0.5964
2001-04-17,-0.4
2001-04-18,0.4016
2001-04-19,1.0
2001-04-20,-0.396
2001-04-23,-0.1988
2001-04-24,-0.3984
2001-04-25,0.2
2001-04-26,-3.1936
2001-04-27,-6.1856
2001-04-30,3.2967
2001-05-01,-13.1915
2001-05-02,4.1667
2001-05-03,4.4706
2001-05-04,11.4865
2001-05-07,-5.4545
2001-05-08,-2.3504
2001-05-09,-6.5646
2001-05-10,-0.7026
2001-05-11,-0.2358
2001-05-14,-1.4184
2001-05-15,-2.6379
2001-05-16,-0.2463
2001-05-17,-6.9136
2001-05-18,5.8355
2001-05-21,9.2732
2001-05-22,3.8991
2001-05-23,1.5453000000000001
2001-05-24,-1.7391
2001-05-25,-4.646
2001-05-29,3.0162
2001-05-30,1.3514
2001-05-31,4.4444
2001-06-01,13.617
2001-06-04,30.7116
2001-06-05,-6.8768
2001-06-06,-5.8462
2001-06-07,6.0458
2001-06-08,0.1541
2001-06-11,5.6923
2001-06-12,1.1645
2001-06-13,-0.7194
2001-06-14,-7.2464
2001-06-15,-10.1563
2001-06-18,-5.7391
2001-06-19,-4.9815000000000005
2001-06-20,0.0
2001-06-21,0.1942
2001-06-22,-6.9767
2001-06-25,4.5833
2001-06-26,2.7888
2001-06-27,15.6977
2001-06-28,14.4054
2001-06-29,31.7716
2001-07-02,-21.0
2001-07-03,-0.4219
2001-07-05,0.1412
2001-07-06,2.2567
2001-07-09,2.7586
2001-07-10,-6.3087
2001-07-11,1.7191999999999998
2001-07-12,5.9155
2001-07-13,-0.266
2001-07-16,-4.0
2001-07-17,-2.3611
2001-07-18,0.1422
2001-07-19,0.2841
2001-07-20,-0.1416
2001-07-23,-7.0922
2001-07-24,-1.6794
2001-07-25,4.0373
2001-07-26,0.7463
2001-07-27,2.2222
2001-07-30,-5.0725
2001-07-31,-1.9847000000000001
2001-08-01,-1.7134
2001-08-02,-1.7433
2001-08-03,-7.2581
2001-08-06,-3.4783
2001-08-07,-5.7658000000000005
2001-08-08,-7.457
2001-08-09,4.3388
2001-08-10,0.7921
2001-08-13,1.5716999999999999
2001-08-14,0.7737
2001-08-15,-12.2841
2001-08-16,0.6565
2001-08-17,1.087
2001-08-20,9.6774
2001-08-21,-1.9607999999999999
2001-08-22,8.8
2001-08-23,0.1838
2001-08-24,5.5046
2001-08-27,0.5217
2001-08-28,-2.0761
2001-08-29,0.3534
2001-08-30,-3.3451
2001-08-31,0.1821
2001-09-04,-9.0909
2001-09-05,5.0
2001-09-06,0.0
2001-09-07,-5.3333
2001-09-10,-3.8228999999999997
2001-09-17,-7.113
2001-09-18,-3.1532
2001-09-19,-9.3023
2001-09-20,1.2821
2001-09-21,-9.1139
2001-09-24,0.5571
2001-09-25,3.8781
2001-09-26,-6.6667
2001-09-27,4.2857
2001-09-28,15.0685
2001-10-01,-3.5714
2001-10-02,4.4444
2001-10-03,-4.4917
2001-10-04,-2.9703
2001-10-05,-23.2143
2001-10-08,-23.588
2001-10-09,-4.3478
2001-10-10,6.3636
2001-10-11,28.2051
2001-10-12,-14.6667
2001-10-15,11.3281
2001-10-16,5.2632
2001-10-17,3.0
2001-10-18,-1.9417
2001-10-19,16.1716
2001-10-22,2.2727
2001-10-23,-2.7778
2001-10-24,0.0
2001-10-25,-0.5714
2001-10-26,0.5747
2001-10-29,-2.2857
2001-10-30,-3.5088
2001-10-31,-2.1212
2001-11-01,3.7152
2001-11-02,2.9851
2001-11-05,-11.0145
2001-11-06,3.2573
2001-11-07,-5.3628
2001-11-08,-1.3333
2001-11-09,-0.3378
2001-11-12,-4.0678
2001-11-13,-4.5936
2001-11-14,1.8519
2001-11-15,-1.8182
2001-11-16,3.7037
2001-11-19,-0.3571
2001-11-20,5.7348
2001-11-21,0.678
2001-11-23,5.7239
2001-11-26,7.6433
2001-11-27,5.0296
2001-11-28,-11.2676
2001-11-29,7.9365
2001-11-30,-4.4118
2001-12-03,-10.7692
2001-12-04,6.8966
2001-12-05,-3.871
2001-12-06,4.0268
2001-12-07,-1.6129
2001-12-10,-6.5574
2001-12-11,2.807
2001-12-12,-0.6826
2001-12-13,-3.7801
2001-12-14,1.7856999999999998
2001-12-17,-2.807
2001-12-18,0.722
2001-12-19,0.0
2001-12-20,-3.2258
2001-12-21,0.0
2001-12-24,-4.8148
2001-12-26,8.9494
2001-12-27,11.4286
2001-12-28,-1.6026
2001-12-31,5.5375
2002-01-02,0.0
2002-01-03,0.6173
2002-01-04,-0.3067
2002-01-07,7.0769
2002-01-08,9.1954
2002-01-09,-7.1053
2002-01-10,-5.6657
2002-01-11,-3.9039
2002-01-14,0.0
2002-01-15,1.25
2002-01-16,-2.7778
2002-01-17,7.9365
2002-01-18,-5.8824
2002-01-22,-4.6875
2002-01-23,5.9016
2002-01-24,0.6192
2002-01-25,-1.5385
2002-01-28,2.1875
2002-01-29,4.2813
2002-01-30,15.8358
2002-01-31,1.0127
2002-02-01,-4.01
2002-02-04,1.8277
2002-02-05,-6.4103
2002-02-06,-2.7397
2002-02-07,-1.4085
2002-02-08,0.0
2002-02-11,4.2571
2002-02-12,1.9457
2002-02-13,21.5054
2002-02-14,2.8761
2002-02-15,-2.1505
2002-02-19,-1.0989
2002-02-20,4.4444
2002-02-21,-6.383
2002-02-22,0.4545
2002-02-25,1.81
2002-02-26,3.3333
2002-02-27,1.0753
2002-02-28,1.0638
2002-03-01,-5.4711
2002-03-04,0.2199
2002-03-05,5.5556
2002-03-06,-1.0526
2002-03-07,3.1915
2002-03-08,2.6804
2002-03-11,8.4337
2002-03-12,1.4815
2002-03-13,9.4891
2002-03-14,-2.5
2002-03-15,-1.0256
2002-03-18,1.8998
2002-03-19,-1.3559
2002-03-20,3.0928
2002-03-21,6.5
2002-03-22,1.4085
2002-03-25,2.4691
2002-03-26,-3.4638999999999998
2002-03-27,-1.8721
2002-03-28,0.159
2002-04-01,-1.1111
2002-04-02,-3.6917999999999997
2002-04-03,-8.6667
2002-04-04,-1.2774
2002-04-05,2.7725999999999997
2002-04-08,5.7554
2002-04-09,2.0408
2002-04-10,0.8333
2002-04-11,3.3058
2002-04-12,-2.88
2002-04-15,-1.1532
2002-04-16,2.1667
2002-04-17,1.4845
2002-04-18,1.9129
2002-04-19,-3.9432
2002-04-22,0.9852
2002-04-23,-2.439
2002-04-24,-3.0
2002-04-25,1.5464
2002-04-26,-1.0152
2002-04-29,-1.8803
2002-04-30,5.4007
2002-05-01,-0.8264
2002-05-02,0.0
2002-05-03,-3.6667
2002-05-06,-6.7474
2002-05-07,-11.1317
2002-05-08,3.3403
2002-05-09,-9.0909
2002-05-10,-6.0
2002-05-13,0.4728
2002-05-14,14.1176
2002-05-15,-2.0619
2002-05-16,-3.1579
2002-05-17,0.0
2002-05-20,0.0
2002-05-21,-2.1739
2002-05-22,-3.1111
2002-05-23,2.0642
2002-05-24,1.1236
2002-05-28,0.0
2002-05-29,4.2222
2002-05-30,-1.919
2002-05-31,-3.4783
2002-06-03,-13.2883
2002-06-04,9.3506
2002-06-05,1.9002
2002-06-06,-9.7902
2002-06-07,7.2351
2002-06-10,-0.241
2002-06-11,0.0
2002-06-12,2.657
2002-06-13,-9.1765
2002-06-14,5.1813
2002-06-17,0.0
2002-06-18,0.0
2002-06-19,-1.2315
2002-06-20,0.0
2002-06-21,-6.4838000000000005
2002-06-24,-5.0667
2002-06-25,-17.4438
2002-06-26,1.7353
2002-06-27,7.0234
2002-06-28,16.875
2002-07-01,-2.4064
2002-07-02,-10.137
2002-07-03,-8.2317
2002-07-05,5.3156
2002-07-08,-0.6309
2002-07-09,-1.5873
2002-07-10,1.9355
2002-07-11,0.6329
2002-07-12,0.6289
2002-07-15,-1.5625
2002-07-16,3.1746
2002-07-17,-1.5385
2002-07-18,-1.5625
2002-07-19,-3.4920999999999998
2002-07-22,8.5526
2002-07-23,6.0606
2002-07-24,9.4286
2002-07-25,-16.4491
2002-07-26,4.375
2002-07-29,-11.0778
2002-07-30,-4.7138
2002-07-31,10.6007
2002-08-01,-24.9201
2002-08-02,-4.6809
2002-08-05,-10.7143
2002-08-06,12.5
2002-08-07,1.2889
2002-08-08,-1.2725
2002-08-09,-6.6667
2002-08-12,-0.4762
2002-08-13,-9.0909
2002-08-14,5.2632
2002-08-15,-2.5
2002-08-16,2.5641
2002-08-19,22.5
2002-08-20,2.449
2002-08-21,3.5857
2002-08-22,7.6923
2002-08-23,2.1429
2002-08-26,1.049
2002-08-27,-6.5744
2002-08-28,-8.1481
2002-08-29,5.6452
2002-08-30,2.6718
2002-09-03,-14.1264
2002-09-04,0.0
2002-09-05,-6.9264
2002-09-06,2.3256
2002-09-09,5.0
2002-09-10,0.0
2002-09-11,3.8961
2002-09-12,-4.1667
2002-09-13,4.3478
2002-09-16,-2.5
2002-09-17,-2.1368
2002-09-18,0.4803
2002-09-19,-3.0856
2002-09-20,9.8655
2002-09-23,-4.0816
2002-09-24,4.6809
2002-09-25,8.5366
2002-09-26,4.8689
2002-09-27,2.8571
2002-09-30,-0.6944
2002-10-01,4.8951
2002-10-02,-2.0
2002-10-03,2.7211
2002-10-04,0.9934
2002-10-07,0.9836
2002-10-08,0.3247
2002-10-09,-7.767
2002-10-10,1.0526
2002-10-11,4.1667
2002-10-14,1.0
2002-10-15,2.3102
2002-10-16,-1.9355
2002-10-17,0.2961
2002-10-18,1.6726999999999999
2002-10-21,-0.6452
2002-10-22,3.8961
2002-10-23,1.25
2002-10-24,5.5556
2002-10-25,-7.6023
2002-10-28,-3.481
2002-10-29,-3.2787
2002-10-30,3.3898
2002-10-31,-1.3115
2002-11-01,6.3123000000000005
2002-11-04,-1.25
2002-11-05,-0.3165
2002-11-06,0.6349
2002-11-07,-0.6309
2002-11-08,-2.8571
2002-11-11,-5.2288
2002-11-12,1.0345
2002-11-13,-2.7304
2002-11-14,12.2807
2002-11-15,-5.625
2002-11-18,-4.6358
2002-11-19,0.6944
2002-11-20,2.7586
2002-11-21,2.6846
2002-11-22,-0.6536
2002-11-25,-4.2763
2002-11-26,0.0
2002-11-27,-0.3436
2002-11-29,1.3793
2002-12-02,-9.5238
2002-12-03,-18.0451
2002-12-04,0.9174
2002-12-05,-0.4091
2002-12-06,0.4108
2002-12-09,-5.4545
2002-12-10,15.961500000000001
2002-12-11,8.5821
2002-12-12,-3.0164
2002-12-13,-4.3307
2002-12-16,-1.6461000000000001
2002-12-17,-2.9289
2002-12-18,-1.7241
2002-12-19,5.2632
2002-12-20,-4.1667
2002-12-23,-8.2609
2002-12-24,-2.8436
2002-12-26,3.9024
2002-12-27,1.4085
2002-12-30,-6.9444
2002-12-31,18.9055
2003-01-02,-5.8577
2003-01-03,-9.7778
2003-01-06,10.8374
2003-01-07,-6.6667
2003-01-08,-4.2857
2003-01-09,3.4826
2003-01-10,-2.1635
2003-01-13,-0.7371
2003-01-14,6.4356
2003-01-15,0.4651
2003-01-16,0.463
2003-01-17,1.8433000000000002
2003-01-21,-0.905
2003-01-22,-2.2831
2003-01-23,0.4673
2003-01-24,-6.0465
2003-01-27,-1.4851
2003-01-28,4.5226
2003-01-29,0.4808
2003-01-30,-5.2632
2003-01-31,1.5152
2003-02-03,-2.4876
2003-02-04,2.551
2003-02-05,0.4975
2003-02-06,-3.9604
2003-02-07,4.1237
2003-02-10,5.9406
2003-02-11,3.271
2003-02-12,-4.9774
2003-02-13,0.4762
2003-02-14,-1.4218
2003-02-18,5.2885
2003-02-19,-0.9132
2003-02-20,1.8433000000000002
2003-02-21,1.3575
2003-02-24,-7.1429
2003-02-25,0.0
2003-02-26,0.4808
2003-02-27,-1.9139
2003-02-28,-1.4634
2003-03-03,-0.0495
2003-03-04,1.5354
2003-03-05,11.2195
2003-03-06,0.0
2003-03-07,-8.3333
2003-03-10,-1.9139
2003-03-11,7.3171
2003-03-12,2.2727
2003-03-13,0.8889
2003-03-14,-0.4405
2003-03-17,-0.885
2003-03-18,-1.7856999999999998
2003-03-19,5.4545
2003-03-20,6.4655000000000005
2003-03-21,3.2389
2003-03-24,-1.9607999999999999
2003-03-25,5.6
2003-03-26,-1.8939
2003-03-27,2.3166
2003-03-28,-1.8868
2003-03-31,5.7692
2003-04-01,-5.8182
2003-04-02,-1.9304999999999999
2003-04-03,0.0
2003-04-04,-5.5118
2003-04-07,4.1667
2003-04-08,2.0
2003-04-09,1.1764999999999999
2003-04-10,-1.1628
2003-04-11,-4.7059
2003-04-14,3.2922000000000002
2003-04-15,3.1873
2003-04-16,-1.9304999999999999
2003-04-17,3.1496
2003-04-21,1.145
2003-04-22,3.0189
2003-04-23,0.7326
2003-04-24,1.8182
2003-04-25,-1.7856999999999998
2003-04-28,-11.6364
2003-04-29,9.0535
2003-04-30,3.7736
2003-05-01,1.8182
2003-05-02,9.2857
2003-05-05,2.9412000000000003
2003-05-06,4.4444
2003-05-07,-6.6869
2003-05-08,4.5603
2003-05-09,3.1153
2003-05-12,1.2085
2003-05-13,4.4776
2003-05-14,0.5714
2003-05-15,5.3977
2003-05-16,0.0
2003-05-19,-0.2695
2003-05-20,1.3514
2003-05-21,0.0
2003-05-22,0.5333
2003-05-23,0.2653
2003-05-27,6.6138
2003-05-28,0.7444
2003-05-29,-5.1724
2003-05-30,1.2987
2003-06-02,3.5897
2003-06-03,7.1782
2003-06-04,-4.157
2003-06-05,2.1687
2003-06-06,5.8962
2003-06-09,-15.3675
2003-06-10,11.3158
2003-06-11,-5.4374
2003-06-12,-4.475
2003-06-13,-3.4284
2003-06-16,1.626
2003-06-17,3.2
2003-06-18,-3.876
2003-06-19,0.5108
2003-06-20,-1.0431
2003-06-23,-6.4865
2003-06-24,2.0231
2003-06-25,-0.8499
2003-06-26,1.4285999999999999
2003-06-27,4.2254
2003-06-30,0.0
2003-07-01,3.7838000000000003
2003-07-02,4.9479
2003-07-03,-1.9851
2003-07-07,4.8101
2003-07-08,7.4879
2003-07-09,0.8989
2003-07-10,-4.4543
2003-07-11,12.1212
2003-07-14,7.6923
2003-07-15,-1.1583
2003-07-16,-4.6875
2003-07-17,-24.3852
2003-07-18,4.065
2003-07-21,-5.7292
2003-07-22,-0.5525
2003-07-23,-8.6111
2003-07-24,-4.2249
2003-07-25,4.4113
2003-07-28,-3.6474
2003-07-29,-1.8927
2003-07-30,-2.2508
2003-07-31,-1.6447
2003-08-01,-7.3579
2003-08-04,15.5235
2003-08-05,2.8125
2003-08-06,-1.2158
2003-08-07,0.9231
2003-08-08,-2.7439
2003-08-11,3.1348
2003-08-12,3.0395
2003-08-13,-1.2094
2003-08-14,-0.8659
2003-08-15,-3.3133
2003-08-18,2.1807
2003-08-19,0.6098
2003-08-20,0.6061
2003-08-21,-0.6024
2003-08-22,-1.5152
2003-08-25,0.0
2003-08-26,1.5385
2003-08-27,12.1212
2003-08-28,1.6216
2003-08-29,10.1064
2003-09-02,5.0725
2003-09-03,-3.4483
2003-09-04,1.9048
2003-09-05,-1.8692
2003-09-08,3.8095
2003-09-09,-0.2294
2003-09-10,-2.9885
2003-09-11,9.0047
2003-09-12,-0.6522
2003-09-15,-7.0022
2003-09-16,-1.8824
2003-09-17,0.7194
2003-09-18,1.6667
2003-09-19,-1.171
2003-09-22,-0.4739
2003-09-23,-0.4762
2003-09-24,-2.1531000000000002
2003-09-25,-2.2005
2003-09-26,5.25
2003-09-29,-1.1876
2003-09-30,-1.9231
2003-10-01,1.4706000000000001
2003-10-02,-4.8309
2003-10-03,2.7919
2003-10-06,4.1975
2003-10-07,0.0
2003-10-08,-0.4739
2003-10-09,2.1429
2003-10-10,-2.0979
2003-10-13,7.1429
2003-10-14,4.2222
2003-10-15,-2.9851
2003-10-16,2.4176
2003-10-17,-1.5021
2003-10-20,6.7538
2003-10-21,2.6531000000000002
2003-10-22,-5.5666
2003-10-23,-3.1579
2003-10-24,8.4783
2003-10-27,3.7876
2003-10-28,1.3709
2003-10-29,0.7619
2003-10-30,-2.4575
2003-10-31,0.7752
2003-11-03,-0.9615
2003-11-04,-1.9417
2003-11-05,3.5644
2003-11-06,3.6329000000000002
2003-11-07,-3.1365
2003-11-10,1.5238
2003-11-11,-1.5009000000000001
2003-11-12,-0.1905
2003-11-13,-2.6718
2003-11-14,-1.9607999999999999
2003-11-17,-8.0
2003-11-18,2.1739
2003-11-19,2.766
2003-11-20,-4.1408
2003-11-21,0.6479
2003-11-24,10.515
2003-11-25,-0.7767
2003-11-26,2.7397
2003-11-28,3.8095
2003-12-01,5.5046
2003-12-02,0.5217
2003-12-03,-3.2872
2003-12-04,-0.7156
2003-12-05,1.8018
2003-12-08,5.8407
2003-12-09,-3.3445
2003-12-10,1.2111
2003-12-11,-0.8547
2003-12-12,0.6897
2003-12-15,0.1712
2003-12-16,-0.8547
2003-12-17,-3.1034
2003-12-18,-2.4911
2003-12-19,-4.1971
2003-12-22,6.6667
2003-12-23,0.0
2003-12-24,-2.1429
2003-12-26,0.9124
2003-12-29,-1.4466999999999999
2003-12-30,-0.7339
2003-12-31,-1.6636
2004-01-02,3.9474
2004-01-05,-0.5425
2004-01-06,1.6364
2004-01-07,-2.8623
2004-01-08,2.3941
2004-01-09,-2.6978
2004-01-12,-2.7725999999999997
2004-01-13,3.8023
2004-01-14,-0.9158
2004-01-15,2.403
2004-01-16,1.6245
2004-01-20,13.6767
2004-01-21,1.25
2004-01-22,-4.9383
2004-01-23,3.7338
2004-01-26,3.5994
2004-01-27,-3.3233
2004-01-28,0.0
2004-01-29,-1.7187999999999999
2004-01-30,4.1335
2004-02-02,4.5802
2004-02-03,-3.6496
2004-02-04,-4.697
2004-02-05,1.4308
2004-02-06,2.4922
2004-02-09,8.5793
2004-02-10,1.1268
2004-02-11,3.6212
2004-02-12,-2.957
2004-02-13,-0.6925
2004-02-17,3.4868
2004-02-18,4.9865
2004-02-19,1.6688
2004-02-20,-1.7677
2004-02-23,1.0283
2004-02-24,3.0534
2004-02-25,-1.1111
2004-02-26,2.372
2004-02-27,8.5366
2004-03-01,12.3596
2004-03-02,-3.0
2004-03-03,-1.3402
2004-03-04,4.3887
2004-03-05,-2.2022
2004-03-08,-6.2436
2004-03-09,-0.5459
2004-03-10,0.0
2004-03-11,-2.5247
2004-03-12,7.545
2004-03-15,-5.0262
2004-03-16,1.323
2004-03-17,0.8705
2004-03-18,-0.6472
2004-03-19,7.2747
2004-03-22,-7.3887
2004-03-23,0.6557
2004-03-24,3.8002000000000002
2004-03-25,-1.6736
2004-03-26,3.7234
2004-03-29,0.3077
2004-03-30,1.5337
2004-03-31,-2.3162
2004-04-01,-2.1649
2004-04-02,3.2666
2004-04-05,-0.5102
2004-04-06,2.7692
2004-04-07,3.2934
2004-04-08,0.9662
2004-04-12,5.7416
2004-04-13,-2.7149
2004-04-14,-0.6512
2004-04-15,1.3109
2004-04-16,0.9242
2004-04-19,1.1905000000000001
2004-04-20,-1.3575
2004-04-21,0.0
2004-04-22,-1.9266
2004-04-23,-2.2451
2004-04-26,-3.8278
2004-04-27,-8.457699999999999
2004-04-28,4.8913
2004-04-29,3.5233
2004-04-30,-5.8058
2004-05-03,4.8884
2004-05-04,-2.7356
2004-05-05,2.6042
2004-05-06,-19.8985
2004-05-07,4.8162
2004-05-10,-9.3108
2004-05-11,6.8
2004-05-12,0.2497
2004-05-13,-0.9963
2004-05-14,-1.3836
2004-05-17,4.8469
2004-05-18,0.1217
2004-05-19,-0.8505
2004-05-20,0.3676
2004-05-21,-0.1221
2004-05-24,-1.3447
2004-05-25,-1.7348
2004-05-26,2.0177
2004-05-27,2.9666
2004-05-28,-1.0804
2004-06-01,3.034
2004-06-02,2.3557
2004-06-03,-1.1507
2004-06-04,-1.8626
