ticker,EPC US Equity
2000-08-18,0.5952
2000-08-21,0.5917
2000-08-22,-1.1764999999999999
2000-08-23,-2.3810000000000002
2000-08-24,-1.2195
2000-08-25,-0.6173
2000-08-28,-0.3106
2000-08-29,-0.6231
2000-08-30,0.0
2000-08-31,-0.9404
2000-09-01,-1.5823
2000-09-05,-2.2508
2000-09-06,0.6579
2000-09-07,0.3268
2000-09-08,3.9088000000000003
2000-09-11,-1.8809
2000-09-12,0.639
2000-09-13,11.1111
2000-09-14,-4.2857
2000-09-15,-2.9851
2000-09-18,-1.5385
2000-09-19,1.25
2000-09-20,-2.1605
2000-09-21,0.3155
2000-09-22,3.1447
2000-09-25,0.3049
2000-09-26,2.7356
2000-09-27,4.7337
2000-09-28,3.1073
2000-09-29,7.3972999999999995
2000-10-02,-7.1429
2000-10-03,-1.6484
2000-10-04,1.3966
2000-10-05,2.4793
2000-10-06,-0.8065
2000-10-09,-1.897
2000-10-10,1.3812
2000-10-11,-0.2725
2000-10-12,-3.0055
2000-10-13,-5.0704
2000-10-16,-2.6706
2000-10-17,-5.1829
2000-10-18,2.2508
2000-10-19,0.3145
2000-10-20,1.2539
2000-10-23,-0.6192
2000-10-24,0.9346
2000-10-25,7.4074
2000-10-26,0.0
2000-10-27,2.0115
2000-10-30,1.4085
2000-10-31,-12.2222
2000-11-01,6.3291
2000-11-02,-7.1429
2000-11-03,3.2051
2000-11-06,-2.795
2000-11-07,3.5144
2000-11-08,3.7037
2000-11-09,-7.7381
2000-11-10,9.0323
2000-11-13,5.0296
2000-11-14,1.4085
2000-11-15,-2.2222
2000-11-16,-5.6818
2000-11-17,1.506
2000-11-20,-1.7804
2000-11-21,9.6677
2000-11-22,-2.2039
2000-11-24,-1.1268
2000-11-27,3.4188
2000-11-28,-4.1322
2000-11-29,-11.4943
2000-11-30,0.3247
2000-12-01,2.9126
2000-12-04,-0.9434
2000-12-05,0.3175
2000-12-06,-8.5443
2000-12-07,-2.0761
2000-12-08,1.0601
2000-12-11,3.1469
2000-12-12,-2.3729
2000-12-13,0.0
2000-12-14,-1.3889
2000-12-15,-1.4085
2000-12-18,1.4285999999999999
2000-12-19,-2.4648
2000-12-20,-0.361
2000-12-21,5.7971
2000-12-22,5.4795
2000-12-26,-0.6494
2000-12-27,5.2288
2000-12-28,3.1056
2000-12-29,3.012
2001-01-02,-4.386
2001-01-03,0.0
2001-01-04,2.4465
2001-01-05,2.9851
2001-01-08,0.2899
2001-01-09,-0.8671
2001-01-10,0.5831
2001-01-11,-0.8696
2001-01-12,0.5848
2001-01-16,7.5581
2001-01-17,-0.2703
2001-01-18,1.626
2001-01-19,0.0
2001-01-22,-0.8
2001-01-23,3.2258
2001-01-24,-1.5625
2001-01-25,-2.1164
2001-01-26,-1.3514
2001-01-29,4.6795
2001-01-30,0.2094
2001-01-31,2.7998
2001-02-01,2.6423
2001-02-02,-2.5743
2001-02-05,-2.1545
2001-02-06,5.2763
2001-02-07,3.2359999999999998
2001-02-08,0.0
2001-02-09,-4.4343
2001-02-12,-0.28
2001-02-13,0.1604
2001-02-14,0.5607
2001-02-15,1.6328
2001-02-16,3.6834
2001-02-20,-1.9274
2001-02-21,-1.4258
2001-02-22,-0.821
2001-02-23,-1.2219
2001-02-26,0.7183
2001-02-27,-1.149
2001-02-28,-0.2004
2001-03-01,0.0
2001-03-02,-0.2008
2001-03-05,-0.0805
2001-03-06,2.1345
2001-03-07,-1.0647
2001-03-08,2.1124
2001-03-09,1.4832
2001-03-12,-1.9231
2001-03-13,-1.1373
2001-03-14,0.1587
2001-03-15,-0.0792
2001-03-16,-0.1189
2001-03-19,0.0397
2001-03-20,-1.2297
2001-03-21,-0.6024
2001-03-22,0.2424
2001-03-23,-1.3301
2001-03-26,-9.3137
2001-03-27,5.991
2001-03-28,3.6124
2001-03-29,0.4922
2001-03-30,2.0408
2001-04-02,-0.48
2001-04-03,-1.4870999999999999
2001-04-04,1.9992
2001-04-05,0.44
2001-04-06,-2.3497
2001-04-09,0.3263
2001-04-10,-1.2195
2001-04-11,-3.1276
2001-04-12,5.3526
2001-04-16,-0.2016
2001-04-17,-2.0202
2001-04-18,-1.4433
2001-04-19,2.5105
2001-04-20,0.4082
2001-04-23,-0.6098
2001-04-24,-0.1227
2001-04-25,2.3750999999999998
2001-04-26,-3.0
2001-04-27,-2.0619
2001-04-30,0.2947
2001-05-01,-0.2099
2001-05-02,-2.1035
2001-05-03,-0.2578
2001-05-04,4.2654
2001-05-07,-4.4215
2001-05-08,-3.7613
2001-05-09,-2.7853
2001-05-10,-0.647
2001-05-11,0.5116
2001-05-14,3.5632
2001-05-15,2.7702999999999998
2001-05-16,2.2609
2001-05-17,2.9337
2001-05-18,-2.1066
2001-05-21,1.2658
2001-05-22,-2.5
2001-05-23,-0.4274
2001-05-24,-0.1288
2001-05-25,0.3438
2001-05-29,-1.0707
2001-05-30,-0.3463
2001-05-31,0.1303
2001-06-01,0.8677
2001-06-04,0.0
2001-06-05,0.172
2001-06-06,-4.2508
2001-06-07,1.7936999999999999
2001-06-08,-0.6608
2001-06-11,0.6652
2001-06-12,0.1762
2001-06-13,-0.7036
2001-06-14,-1.9485999999999999
2001-06-15,-1.1743000000000001
2001-06-18,-4.2505
2001-06-19,1.0979
2001-06-20,1.5109
2001-06-21,1.2093
2001-06-22,0.046
2001-06-25,-0.9646
2001-06-26,0.974
2001-06-27,1.1484
2001-06-28,1.7257
2001-06-29,2.4554
2001-07-02,0.305
2001-07-03,0.1303
2001-07-05,-0.2169
2001-07-06,-0.5217
2001-07-09,0.743
2001-07-10,-1.5184
2001-07-11,-0.4846
2001-07-12,1.6822
2001-07-13,-1.0013
2001-07-16,-0.2639
2001-07-17,1.2787
2001-07-18,0.3483
2001-07-19,-1.6052
2001-07-20,-0.3527
2001-07-23,1.5487
2001-07-24,-0.6536
2001-07-25,0.1316
2001-07-26,-14.0166
2001-07-27,-0.6623
2001-07-30,-3.2821
2001-07-31,-0.5832
2001-08-01,-2.0267
2001-08-02,1.0887
2001-08-03,-0.9693
2001-08-06,-1.7401
2001-08-07,0.6087
2001-08-08,-0.9901
2001-08-09,0.0
2001-08-10,0.2778
2001-08-13,0.7202
2001-08-14,-2.8053
2001-08-15,-3.2824
2001-08-16,-1.0532
2001-08-17,1.1236
2001-08-20,2.6316
2001-08-21,1.5385
2001-08-22,-0.4489
2001-08-23,0.9019
2001-08-24,0.0559
2001-08-27,0.5025
2001-08-28,-3.3333
2001-08-29,-0.5172
2001-08-30,-0.4044
2001-08-31,2.4942
2001-09-04,2.1505
2001-09-05,-1.6066
2001-09-06,-0.7883
2001-09-07,-4.6538
2001-09-10,1.131
2001-09-17,-1.0594
2001-09-18,-1.9630999999999998
2001-09-19,-0.7888
2001-09-20,-7.156
2001-09-21,-1.1199
2001-09-24,8.0613
2001-09-25,-2.9593
2001-09-26,-1.4612
2001-09-27,3.6106
2001-09-28,3.4225
2001-10-01,-6.6185
2001-10-02,3.0928
2001-10-03,1.25
2001-10-04,1.7901
2001-10-05,2.1831
2001-10-08,0.2967
2001-10-09,0.5917
2001-10-10,0.5882
2001-10-11,0.7602
2001-10-12,-3.4823
2001-10-15,1.2026
2001-10-16,1.0101
2001-10-17,-0.7059
2001-10-18,-0.2962
2001-10-19,-1.4854
2001-10-22,-2.6538
2001-10-23,-0.6815
2001-10-24,-0.4991
2001-10-25,-0.9404
2001-10-26,1.0127
2001-10-29,1.2530999999999999
2001-10-30,1.9802
2001-10-31,0.0607
2001-11-01,0.6671
2001-11-02,1.2048
2001-11-05,3.8689999999999998
2001-11-06,1.6619000000000002
2001-11-07,0.451
2001-11-08,-0.1122
2001-11-09,-3.0899
2001-11-12,2.6087
2001-11-13,2.2599
2001-11-14,4.0884
2001-11-15,0.3715
2001-11-16,-0.2115
2001-11-19,0.9539
2001-11-20,0.8399
2001-11-21,-1.0411
2001-11-23,0.1052
2001-11-26,0.6306
2001-11-27,-0.8877
2001-11-28,-2.2655
2001-11-29,1.1320999999999999
2001-11-30,-1.3859
2001-12-03,-1.7297
2001-12-04,0.9901
2001-12-05,0.9804
2001-12-06,0.2157
2001-12-07,-0.4844
2001-12-10,-1.5684
2001-12-11,-0.9341
2001-12-12,1.8303
2001-12-13,-1.9607999999999999
2001-12-14,1.3333
2001-12-17,-1.0417
2001-12-18,0.3324
2001-12-19,0.1104
2001-12-20,-0.717
2001-12-21,0.1667
2001-12-24,4.8253
2001-12-26,0.4233
2001-12-27,1.6333
2001-12-28,0.1037
2001-12-31,-1.3465
2002-01-02,0.21
2002-01-03,0.0524
2002-01-04,1.8325
2002-01-07,-2.3136
2002-01-08,-0.1053
2002-01-09,0.3161
2002-01-10,1.0504
2002-01-11,-0.7277
2002-01-14,-3.089
2002-01-15,3.5116
2002-01-16,-0.4697
2002-01-17,2.6219
2002-01-18,-0.1533
2002-01-22,-0.6653
2002-01-23,1.2365
2002-01-24,0.916
2002-01-25,0.6051
2002-01-28,0.2506
2002-01-29,-0.9
2002-01-30,2.6741
2002-01-31,0.7371
2002-02-01,1.1219999999999999
2002-02-04,-2.3155
2002-02-05,2.8642
2002-02-06,-0.144
2002-02-07,-1.3942
2002-02-08,1.9015
2002-02-11,0.7656
2002-02-12,0.6648
2002-02-13,-0.283
2002-02-14,1.2772000000000001
2002-02-15,0.4671
2002-02-19,0.186
2002-02-20,0.8817
2002-02-21,-0.736
2002-02-22,0.7414
2002-02-25,0.736
2002-02-26,0.411
2002-02-27,-0.091
2002-02-28,-0.6372
2002-03-01,-0.4123
2002-03-04,-0.598
2002-03-05,1.7122000000000002
2002-03-06,0.6369
2002-03-07,0.9042
2002-03-08,0.3584
2002-03-11,-0.4464
2002-03-12,0.8072
2002-03-13,-1.0231
2002-03-14,0.0449
2002-03-15,1.7071
2002-03-18,-0.0883
2002-03-19,1.5915
2002-03-20,0.1741
2002-03-21,0.0434
2002-03-22,0.5645
2002-03-25,-0.5613
2002-03-26,-0.4776
2002-03-27,1.3525
2002-03-28,2.2385
2002-04-01,-1.0105
2002-04-02,-0.0425
2002-04-03,-0.8085
2002-04-04,-0.2574
2002-04-05,-0.172
2002-04-08,1.2495
2002-04-09,0.383
2002-04-10,0.6783
2002-04-11,-0.9263
2002-04-12,1.0625
2002-04-15,-0.7149
2002-04-16,-0.4659
2002-04-17,0.2128
2002-04-18,-0.6794
2002-04-19,0.2138
2002-04-22,-2.7304
2002-04-23,-2.5
2002-04-24,2.969
2002-04-25,2.4028
2002-04-26,0.5973
2002-04-29,0.1272
2002-04-30,1.2283
2002-05-01,1.0879
2002-05-02,2.2351
2002-05-03,1.2551
2002-05-06,-1.3994
2002-05-07,0.1622
2002-05-08,-1.336
2002-05-09,-0.7386
2002-05-10,-0.4547
2002-05-13,0.4983
2002-05-14,4.0083
2002-05-15,0.3973
2002-05-16,1.5038
2002-05-17,-2.3392
2002-05-20,0.0
2002-05-21,-1.6367
2002-05-22,-0.0406
2002-05-23,2.3955
2002-05-24,-0.1586
2002-05-28,-0.4766
2002-05-29,0.1197
2002-05-30,0.5978
2002-05-31,6.775
2002-06-03,-1.039
2002-06-04,-0.15
2002-06-05,2.2906
2002-06-06,-0.1101
2002-06-07,-1.029
2002-06-10,2.1537
2002-06-11,0.3272
2002-06-12,0.2536
2002-06-13,0.3975
2002-06-14,-1.1879
2002-06-17,0.8743
2002-06-18,1.9502000000000002
2002-06-19,0.6022
2002-06-20,-0.1056
2002-06-21,3.4191
2002-06-24,-5.6578
2002-06-25,-2.2038
2002-06-26,-0.4064
2002-06-27,0.6677
2002-06-28,1.0317
2002-07-01,-2.8811
2002-07-02,-1.6147
2002-07-03,-1.9847000000000001
2002-07-05,5.0234
2002-07-08,-0.3337
2002-07-09,-2.1949
2002-07-10,-4.2602
2002-07-11,-1.5892
2002-07-12,1.6149
2002-07-15,-2.3441
2002-07-16,0.2441
2002-07-17,1.0146
2002-07-18,-4.3793
2002-07-19,-2.0588
2002-07-22,-6.5208
2002-07-23,3.855
2002-07-24,0.9722
2002-07-25,6.9584
2002-07-26,1.5139
2002-07-29,9.1495
2002-07-30,2.8064999999999998
2002-07-31,-3.556
2002-08-01,4.3948
2002-08-02,-2.3546
2002-08-05,6.8323
2002-08-06,-2.9754
2002-08-07,-2.2912
2002-08-08,6.6378
2002-08-09,2.5034
2002-08-12,-0.165
2002-08-13,-0.9587
2002-08-14,-1.8692
2002-08-15,3.6054
2002-08-16,-1.4445000000000001
2002-08-19,-0.2332
2002-08-20,-0.7679
2002-08-21,-1.4132
2002-08-22,1.5358
2002-08-23,-1.9496
2002-08-26,-0.4457
2002-08-27,-0.6198
2002-08-28,-1.2474
2002-08-29,0.2456
2002-08-30,-0.175
2002-09-03,0.4208
2002-09-04,4.7486
2002-09-05,-1.0667
2002-09-06,1.0782
2002-09-09,-0.8333
2002-09-10,0.6387
2002-09-11,3.6071999999999997
2002-09-12,-2.45
2002-09-13,1.1897
2002-09-16,1.6982
2002-09-17,1.3487
2002-09-18,-1.3625
2002-09-19,-5.1719
2002-09-20,-0.0678
2002-09-23,2.0339
2002-09-24,-1.0963
2002-09-25,4.4676
2002-09-26,2.5723000000000003
2002-09-27,-1.4107
2002-09-30,-3.3386
2002-10-01,2.2368
2002-10-02,-0.0322
2002-10-03,0.2897
2002-10-04,-9.1142
2002-10-07,-4.6963
2002-10-08,5.0019
2002-10-09,-2.964
2002-10-10,3.6364
2002-10-11,2.1404
2002-10-14,-2.8856
2002-10-15,3.8911
2002-10-16,-3.0303
2002-10-17,3.1952
2002-10-18,1.327
2002-10-21,1.0074
2002-10-22,-3.4242
2002-10-23,-0.2754
2002-10-24,-1.9676
2002-10-25,2.2887
2002-10-28,-2.0654
2002-10-29,3.058
2002-10-30,2.3192
2002-10-31,-0.5333
2002-11-01,-0.7038
2002-11-04,-1.1137
2002-11-05,2.9693
2002-11-06,2.0882
2002-11-07,-2.6623
2002-11-08,-0.3336
2002-11-11,-1.9076
2002-11-12,2.5589
2002-11-13,-0.5323
2002-11-14,-0.3344
2002-11-15,-0.0336
2002-11-18,-1.007
2002-11-19,0.9834
2002-11-20,0.2015
2002-11-21,-0.9718
2002-11-22,2.4365
2002-11-25,-0.5616
2002-11-26,-0.4319
2002-11-27,0.4671
2002-11-29,-1.6606
2002-12-02,-1.2833999999999999
2002-12-03,-0.2395
2002-12-04,-0.5487
2002-12-05,-1.1034
2002-12-06,0.2441
2002-12-09,-1.1478
2002-12-10,0.9852
2002-12-11,0.8711
2002-12-12,0.4145
2002-12-13,-1.1008
2002-12-16,0.6609
2002-12-17,-1.624
2002-12-18,-1.1942
2002-12-19,-7.572
2002-12-20,-2.9615
2002-12-23,8.0063
2002-12-24,-0.1468
2002-12-26,2.9401
2002-12-27,-0.3213
2002-12-30,0.1074
2002-12-31,-0.1789
2003-01-02,2.4731
2003-01-03,-1.1892
2003-01-06,2.3009
2003-01-07,0.173
2003-01-08,-4.2487
2003-01-09,1.5152
2003-01-10,-0.1066
2003-01-13,-6.937
2003-01-14,-3.0199
2003-01-15,-0.2759
2003-01-16,-0.7905
2003-01-17,-0.5179
2003-01-21,-4.2851
2003-01-22,-2.3849
2003-01-23,1.6717
2003-01-24,-3.2884
2003-01-27,2.5719
2003-01-28,-0.2975
2003-01-29,3.9642
2003-01-30,0.902
2003-01-31,-0.8533
2003-02-03,3.1148
2003-02-04,0.5564
2003-02-05,3.004
2003-02-06,-0.5372
2003-02-07,-0.0386
2003-02-10,-2.6245000000000003
2003-02-11,-1.5457999999999998
2003-02-12,-0.161
2003-02-13,1.3306
2003-02-14,-0.6367
2003-02-18,2.7633
2003-02-19,-0.8184
2003-02-20,1.5716999999999999
2003-02-21,2.0503
2003-02-24,-1.3647
2003-02-25,0.9224
2003-02-26,-0.6474
2003-02-27,0.23
2003-02-28,1.5295999999999998
2003-03-03,-0.452
2003-03-04,-1.7026
2003-03-05,-0.7313
2003-03-06,-1.3571
2003-03-07,0.6289
2003-03-10,-0.6641
2003-03-11,-0.118
2003-03-12,0.1969
2003-03-13,2.0432
2003-03-14,-0.231
2003-03-17,2.8174
2003-03-18,-0.3378
2003-03-19,-2.2599
2003-03-20,-0.501
2003-03-21,0.0387
2003-03-24,-0.9292
2003-03-25,0.2345
2003-03-26,0.1949
2003-03-27,-0.5447
2003-03-28,-0.8607
2003-03-31,0.5919
2003-04-01,0.3923
2003-04-02,1.9929999999999999
2003-04-03,0.2682
2003-04-04,-0.4968
2003-04-07,1.7665
2003-04-08,-0.4906
2003-04-09,-2.0478
2003-04-10,2.0906
2003-04-11,-0.7964
2003-04-14,2.7141
2003-04-15,0.5955
2003-04-16,-1.8498
2003-04-17,1.6962000000000002
2003-04-21,1.8532
2003-04-22,1.0553
2003-04-23,0.8282
2003-04-24,1.6785999999999999
2003-04-25,-0.562
2003-04-28,0.6711
2003-04-29,0.0702
2003-04-30,1.0519
2003-05-01,-0.1041
2003-05-02,1.4241
2003-05-05,0.3425
2003-05-06,-1.0239
2003-05-07,-1.7241
2003-05-08,-1.9649
2003-05-09,0.2147
2003-05-12,0.0714
2003-05-13,0.1071
2003-05-14,0.0713
2003-05-15,1.3538000000000001
2003-05-16,0.3515
2003-05-19,-0.4553
2003-05-20,0.7389
2003-05-21,6.811
2003-05-22,1.1445
2003-05-23,0.2263
2003-05-27,1.3548
2003-05-28,-0.6047
2003-05-29,-0.2241
2003-05-30,1.9897
2003-06-02,-0.6293
2003-06-03,0.5383
2003-06-04,0.7244
2003-06-05,-0.6254
2003-06-06,-0.2203
2003-06-09,-1.1038000000000001
2003-06-10,0.7015
2003-06-11,-0.9816
2003-06-12,-0.5437
2003-06-13,-0.1286
2003-06-16,2.1571
2003-06-17,-0.5358
2003-06-18,-0.4436
2003-06-19,-1.1139000000000001
2003-06-20,0.4506
2003-06-23,-0.0641
2003-06-24,1.0901
2003-06-25,0.0634
2003-06-26,0.6022
2003-06-27,-0.9137
2003-06-30,-0.159
2003-07-01,0.7325
2003-07-02,-0.2529
2003-07-03,-0.412
2003-07-07,1.9414
2003-07-08,3.247
2003-07-09,0.4233
2003-07-10,-1.5356999999999998
2003-07-11,3.211
2003-07-14,-0.6815
2003-07-15,-1.4618
2003-07-16,1.1202
2003-07-17,-0.6587
2003-07-18,1.2658
2003-07-21,-0.4167
2003-07-22,1.0161
2003-07-23,0.7988
2003-07-24,0.7925
2003-07-25,0.8736
2003-07-28,-1.8763999999999998
2003-07-29,0.5296
2003-07-30,0.5268
2003-07-31,-0.2911
2003-08-01,1.3723
2003-08-04,-1.3249
2003-08-05,-0.3503
2003-08-06,-0.0879
2003-08-07,-0.7622
2003-08-08,0.5908
2003-08-11,-1.2922
2003-08-12,-0.3868
2003-08-13,-0.2389
2003-08-14,-0.0898
2003-08-15,1.3185
2003-08-18,2.1887
2003-08-19,1.1288
2003-08-20,-0.83
2003-08-21,2.1645
2003-08-22,-1.4123999999999999
2003-08-25,1.1461000000000001
2003-08-26,-0.1133
2003-08-27,1.8151000000000002
2003-08-28,1.0585
2003-08-29,1.3782
2003-09-02,3.0451
2003-09-03,-0.2111
2003-09-04,0.3437
2003-09-05,-1.2912
2003-09-08,0.4805
2003-09-09,-0.3719
2003-09-10,-0.7733
2003-09-11,-0.9675
2003-09-12,1.4383
2003-09-15,0.7223
2003-09-16,-0.4515
2003-09-17,-0.08
2003-09-18,1.3084
2003-09-19,0.6853
2003-09-22,-0.9424
2003-09-23,-1.2156
2003-09-24,-2.0332
2003-09-25,-0.1912
2003-09-26,-0.2736
2003-09-29,-0.0274
2003-09-30,0.9056
2003-10-01,1.4958
2003-10-02,0.9646
2003-10-03,0.1858
2003-10-06,-0.3974
2003-10-07,0.0798
2003-10-08,-1.4085
2003-10-09,-0.2965
2003-10-10,-0.2433
2003-10-13,1.084
2003-10-14,-0.1877
2003-10-15,-0.2149
2003-10-16,-0.2692
2003-10-17,-1.4845
2003-10-20,0.8767
2003-10-21,-0.163
2003-10-22,-1.3874
2003-10-23,-0.9931
2003-10-24,0.7523
2003-10-27,1.4381
2003-10-28,-0.4635
2003-10-29,0.0
2003-10-30,0.0
2003-10-31,0.7943
2003-11-03,2.4457
2003-11-04,1.4058
2003-11-05,-0.1308
2003-11-06,0.2357
2003-11-07,0.9929
2003-11-10,-2.5873
2003-11-11,-0.1328
2003-11-12,-2.8989000000000003
2003-11-13,0.7121
2003-11-14,-0.0544
2003-11-17,-0.9796
2003-11-18,0.3023
2003-11-19,1.8082
2003-11-20,-0.1076
2003-11-21,0.0269
2003-11-24,1.0773
2003-11-25,0.9859
2003-11-26,-0.0528
2003-11-28,0.0264
2003-12-01,2.0058
2003-12-02,-0.4657
2003-12-03,-1.9236
2003-12-04,0.6361
2003-12-05,-0.5794
2003-12-08,0.5298
2003-12-09,-0.2372
2003-12-10,0.3962
2003-12-11,0.2368
2003-12-12,-1.4436
2003-12-15,-0.213
2003-12-16,-0.0534
2003-12-17,-0.6676
2003-12-18,2.3118
2003-12-19,-2.1019
2003-12-22,-0.4294
2003-12-23,0.6469
2003-12-24,0.4553
2003-12-26,0.6398
2003-12-29,1.0331
2003-12-30,-1.0225
2003-12-31,-0.5033
2004-01-02,-1.8371
2004-01-05,2.0342
2004-01-06,-0.319
2004-01-07,-1.5467
2004-01-08,0.3792
2004-01-09,1.592
2004-01-12,-0.9296
2004-01-13,1.3405
2004-01-14,1.2434
2004-01-15,-0.601
2004-01-16,-1.4984
2004-01-20,0.0801
2004-01-21,2.32
2004-01-22,-0.9382
2004-01-23,1.3418
2004-01-26,11.3707
2004-01-27,-0.3963
2004-01-28,-0.8425
2004-01-29,-1.1093
2004-01-30,-0.9785
2004-02-02,0.6267
2004-02-03,1.7006000000000001
2004-02-04,-0.3297
2004-02-05,0.5435
2004-02-06,0.8696
2004-02-09,-0.5359
2004-02-10,0.7262
2004-02-11,2.8372
2004-02-12,1.0855
2004-02-13,0.604
2004-02-17,0.0
2004-02-18,-0.1334
2004-02-19,-0.0223
2004-02-20,0.8018
2004-02-23,0.1105
2004-02-24,1.1697
2004-02-25,0.0873
2004-02-26,1.177
2004-02-27,0.5386
2004-03-01,0.5357
2004-03-02,-1.087
2004-03-03,-0.0862
2004-03-04,0.6038
2004-03-05,1.7149
2004-03-08,-1.117
2004-03-09,-1.087
2004-03-10,-0.8834
2004-03-11,-1.913
2004-03-12,0.3546
2004-03-15,-1.3472
2004-03-16,0.1567
2004-03-17,0.6482
2004-03-18,-0.2887
2004-03-19,0.4454
2004-03-22,-1.7295
2004-03-23,0.9251
2004-03-24,-1.6320000000000001
2004-03-25,4.2045
2004-03-26,-1.5049000000000001
2004-03-29,0.4207
2004-03-30,2.3594
2004-03-31,0.5816
2004-04-01,0.1928
2004-04-02,0.0641
2004-04-05,0.2564
2004-04-06,-1.3424
2004-04-07,-0.2808
2004-04-08,0.2816
2004-04-12,-0.6479
2004-04-13,-0.9565
2004-04-14,0.3073
2004-04-15,2.0788
2004-04-16,3.1083
2004-04-19,-1.4969000000000001
2004-04-20,-2.0051
2004-04-21,-0.6892
2004-04-22,1.9302000000000001
2004-04-23,0.8511
2004-04-26,-0.7595
2004-04-27,0.1276
2004-04-28,-10.9766
2004-04-29,1.1925
2004-04-30,2.0504
2004-05-03,1.0855
2004-05-04,1.4849999999999999
2004-05-05,-0.833
2004-05-06,-1.2032
2004-05-07,-0.6434
2004-05-10,-2.0583
2004-05-11,2.2432
2004-05-12,-1.1778
2004-05-13,0.5375
2004-05-14,1.5807
2004-05-17,0.0229
2004-05-18,-0.1373
2004-05-19,0.6873
2004-05-20,0.1138
2004-05-21,-1.9545
2004-05-24,0.2782
2004-05-25,1.1327
2004-05-26,1.76
2004-05-27,1.0782
2004-05-28,0.7778
2004-06-01,-0.0882
2004-06-02,0.0441
2004-06-03,-1.0148
2004-06-04,-0.3343
2004-06-07,0.5143
2004-06-08,0.0445
2004-06-09,-1.4676
2004-06-10,-0.2708
2004-06-14,-0.0226
2004-06-15,1.1996
2004-06-16,-0.0224
2004-06-17,0.8949
2004-06-18,-0.3991
2004-06-21,-0.8459
2004-06-22,1.0328
2004-06-23,1.0
2004-06-24,-0.6601
2004-06-25,-0.1107
2004-06-28,-0.4878
2004-06-29,0.4011
2004-06-30,-0.1332
2004-07-01,-0.1778
2004-07-02,-0.8682
2004-07-06,-0.0898
2004-07-07,0.2697
2004-07-08,-2.1072
2004-07-09,1.7403
2004-07-12,-0.5402
2004-07-13,0.8147
2004-07-14,0.1347
2004-07-15,0.6725
2004-07-16,-0.8461
2004-07-19,0.9432
2004-07-20,0.1112
2004-07-21,-1.2889
2004-07-22,0.0225
2004-07-23,-0.5627
2004-07-26,-0.0905
2004-07-27,1.6991
2004-07-28,-12.3858
2004-07-29,-2.746
2004-07-30,-0.3922
2004-08-02,0.2625
2004-08-03,-0.3927
2004-08-04,0.7622
2004-08-05,-1.3302
2004-08-06,-0.608
2004-08-09,1.383
2004-08-10,0.4984
2004-08-11,2.0882
2004-08-12,-0.6137
2004-08-13,1.3635
2004-08-16,0.3553
2004-08-17,0.4552
2004-08-18,2.6183
2004-08-19,-1.2511999999999999
2004-08-20,1.7391
2004-08-23,0.2442
2004-08-24,0.2436
2004-08-25,-0.3159
2004-08-26,0.2194
2004-08-27,0.1703
