ticker,EYPT US Equity
2005-06-28,2.2222
2005-06-29,-3.7267
2005-06-30,-0.8065
2005-07-01,-0.6179
2005-07-05,-5.4319
2005-07-06,0.692
2005-07-07,-3.6082
2005-07-08,5.3476
2005-07-11,3.3841
2005-07-12,3.2733
2005-07-13,-1.1094
2005-07-14,1.9231
2005-07-15,-1.7296
2005-07-18,-3.84
2005-07-19,0.6656
2005-07-20,2.6198
2005-07-21,-0.7812
2005-07-22,-1.6234
2005-07-25,-0.9901
2005-07-26,1.8333
2005-07-27,-4.2553
2005-07-28,15.3846
2005-07-29,1.4815
2005-08-01,0.5839
2005-08-02,1.5965
2005-08-15,6.0
2005-08-16,-4.4474
2005-08-17,1.5514999999999999
2005-08-18,-2.3611
2005-08-19,-2.5605
2005-08-22,-0.7299
2005-08-23,-2.9412000000000003
2005-08-24,0.7557
2005-08-25,0.7538
2005-08-26,-2.2388
2005-08-29,-4.5802
2005-08-30,0.608
2005-08-31,-0.4453
2005-09-01,-0.1597
2005-09-02,-1.6
2005-09-06,-1.1381999999999999
2005-09-07,2.6316
2005-09-08,3.3634
2005-09-09,0.0
2005-09-12,0.6221
2005-09-13,-0.4622
2005-09-14,-3.2508
2005-09-15,0.96
2005-09-16,1.4263
2005-09-19,1.5625
2005-09-20,-5.2308
2005-09-21,10.3896
2005-09-22,-2.2059
2005-09-23,-3.391
2005-09-26,0.8639
2005-09-27,1.0802
2005-09-28,0.229
2005-09-29,0.5331
2005-09-30,-0.9091
2005-10-03,5.5046
2005-10-04,-5.7971
2005-10-05,-6.2692
2005-10-06,-1.3541
2005-10-07,0.1664
2005-10-10,-11.9601
2005-10-11,8.1132
2005-10-12,2.7923
2005-10-13,5.0934
2005-10-14,-3.7157
2005-10-17,-1.6611
2005-10-18,4.419
2005-10-19,-2.1242
2005-10-20,-1.5025
2005-10-21,9.1525
2005-10-24,-6.5198
2005-10-25,6.3101
2005-10-26,0.7813
2005-10-27,-6.2016
2005-10-28,-1.157
2005-10-31,-2.0067
2005-11-01,-0.1706
2005-11-02,-0.3419
2005-11-03,-6.518
2005-11-04,0.9174
2005-11-07,-2.7273
2005-11-08,5.9813
2005-11-09,-1.5873
2005-11-10,-4.1219
2005-11-11,-2.243
2005-11-15,4.5889
2005-11-16,-3.1079
2005-11-17,-1.5070999999999999
2005-11-18,3.4458
2005-11-21,-1.6667
2005-11-22,-3.9548
2005-11-23,-1.9607999999999999
2005-11-25,-2.0
2005-11-28,-3.0612
2005-11-29,-2.3158
2005-11-30,0.6466
2005-12-01,0.6424
2005-12-02,8.7234
2005-12-05,-6.0665
2005-12-06,2.5
2005-12-07,-4.4715
2005-12-08,0.0
2005-12-09,-4.258
2005-12-12,-1.9973
2005-12-13,0.2494
2005-12-14,3.9358
2005-12-15,15.3428
2005-12-16,1.8868
2005-12-19,-2.9606
2005-12-20,-1.7199
2005-12-21,2.9126
2005-12-22,7.3585
2005-12-23,-5.7996
2005-12-27,-2.9851
2005-12-28,-3.8462
2005-12-29,0.0
2005-12-30,8.0
2006-01-03,-1.8519
2006-01-04,2.2641999999999998
2006-01-05,2.3985
2006-01-06,0.3604
2006-01-09,-8.7971
2006-01-10,-2.1654
2006-01-11,4.4266
2006-01-12,-2.6975
2006-01-13,2.9703
2006-01-17,-4.4231
2006-01-18,-2.2535
2006-01-19,6.0107
2006-01-20,-2.1359
2006-01-23,-3.373
2006-01-24,2.4641
2006-01-25,-5.8116
2006-01-26,7.6596
2006-01-27,-3.5573
2006-01-30,1.4344000000000001
2006-01-31,1.0101
2006-02-01,-4.8
2006-02-02,-5.4622
2006-02-03,2.2222
2006-02-06,-1.7391
2006-02-07,-1.3274
2006-02-08,8.9868
2006-02-09,-6.6308
2006-02-10,4.2415
2006-02-13,3.5722
2006-02-14,2.2449
2006-02-15,-0.1996
2006-02-16,-4.0
2006-02-17,13.3333
2006-02-21,-7.1691
2006-02-22,1.7822
2006-02-23,-2.5292
2006-02-24,1.7964
2006-02-27,0.9804
2006-02-28,1.5534
2006-03-01,2.2945
2006-03-02,-6.5421
2006-03-03,0.0
2006-03-06,-3.8
2006-03-07,0.4158
2006-03-08,3.1056
2006-03-09,0.2008
2006-03-10,0.6012
2006-03-13,-3.7849
2006-03-14,-2.6915
2006-03-15,13.8298
2006-03-16,2.0561
2006-03-17,-1.1012
2006-03-20,-1.8496000000000001
2006-03-21,-7.5472
2006-03-22,3.0612
2006-03-23,2.6757
2006-03-24,-5.1132
2006-03-27,-0.4065
2006-03-28,3.6734999999999998
2006-03-29,1.3780000000000001
2006-03-30,0.8544
2006-03-31,2.4259
2006-04-03,-4.6992
2006-04-04,-0.3945
2006-04-05,1.3860999999999999
2006-04-06,2.0117
2006-04-07,1.4719
2006-04-10,-0.4281
2006-04-11,-3.3576
2006-04-12,0.9804
2006-04-13,-2.1359
2006-04-17,-1.3566
2006-04-18,5.8004
2006-04-19,-2.8517
2006-04-20,-3.1311
2006-04-21,1.0909
2006-04-24,2.0983
2006-04-25,-4.0908
2006-04-26,5.102
2006-04-27,-1.2973
2006-04-28,-1.6364999999999998
2006-05-01,-1.0
2006-05-02,-8.4848
2006-05-03,-1.766
2006-05-04,2.9242
2006-05-05,3.709
2006-05-08,-0.4211
2006-05-09,0.2114
2006-05-10,0.211
2006-05-11,3.7553
2006-05-12,-2.6048
2006-05-15,-5.2083
2006-05-16,3.2967
2006-05-17,-4.2553
2006-05-18,1.1111
2006-05-19,-0.4396
2006-05-22,-1.3245
2006-05-23,-7.83
2006-05-24,1.9417
2006-05-25,2.8571
2006-05-26,5.3241
2006-05-30,6.5934
2006-05-31,-7.0103
2006-06-01,2.439
2006-06-02,1.342
2006-06-05,-1.7513999999999998
2006-06-06,3.4783
2006-06-07,-2.521
2006-06-08,0.2128
2006-06-09,1.078
2006-06-12,0.0
2006-06-13,0.0
2006-06-14,-9.1489
2006-06-15,-0.9368
2006-06-19,-1.185
2006-06-20,-2.1502
2006-06-21,-4.401
2006-06-22,-0.2558
2006-06-26,0.2596
2006-06-27,-1.2819
2006-06-28,0.0
2006-06-30,1.0363
2006-07-05,10.2564
2006-07-06,-7.2093
2006-07-10,3.0075
2006-07-12,-3.8929
2006-07-13,0.0
2006-07-14,1.2658
2006-07-17,-18.75
2006-07-18,-6.1538
2006-07-19,5.9016
2006-07-20,-8.6687
2006-07-21,-6.7797
2006-07-24,-5.4545
2006-07-25,0.7692
2006-07-26,0.3769
2006-07-27,-8.3607
2006-07-28,17.8423
2006-07-31,-1.4085
2006-08-01,-1.4285999999999999
2006-08-02,-7.2464
2006-08-03,3.125
2006-08-04,-0.7576
2006-08-07,-3.4661
2006-08-08,-1.154
2006-08-09,-1.205
2006-08-10,4.0538
2006-08-11,-6.6148
2006-08-14,-2.0833
2006-08-15,4.2553
2006-08-16,2.0408
2006-08-17,1.6
2006-08-18,-4.7244
2006-08-21,-1.2397
2006-08-22,-3.7709
2006-08-23,-1.7338
2006-08-24,-0.4425
2006-08-25,-0.8889
2006-08-28,9.417
2006-08-29,-7.7869
2006-08-30,33.3333
2006-08-31,-9.6667
2006-09-01,-4.059
2006-09-05,-5.3846
2006-09-06,3.6585
2006-09-07,-11.7647
2006-09-08,20.0
2006-09-11,-5.2222
2006-09-12,-2.3105
2006-09-13,-6.7953
2006-09-14,0.8584
2006-09-15,1.9787
2006-09-18,0.146
2006-09-19,10.4167
2006-09-20,-12.8302
2006-09-21,1.7316
2006-09-22,1.7021
2006-09-25,0.4184
2006-09-26,0.0
2006-09-27,-0.1875
2006-09-28,2.2751
2006-09-29,-2.0408
2006-10-02,-1.776
2006-10-03,-4.5549
2006-10-04,6.2222
2006-10-05,-7.9498
2006-10-06,9.0909
2006-10-09,-6.25
2006-10-10,0.0
2006-10-11,0.0
2006-10-13,5.7778
2006-10-16,-8.4034
2006-10-17,7.7982
2006-10-18,-4.2553
2006-10-19,4.4444
2006-10-20,-0.8378
2006-10-23,-3.8756
2006-10-24,2.6786
2006-10-25,-2.1739
2006-10-26,2.2222
2006-10-27,3.0435
2006-10-30,-5.0633
2006-10-31,4.4444
2006-11-01,-5.7713
2006-11-02,-2.9071
2006-11-03,-6.9767
2006-11-06,-2.0
2006-11-07,1.0204
2006-11-08,2.0202
2006-11-09,3.4653
2006-11-10,4.7847
2006-11-13,3.653
2006-11-14,-4.2731
2006-11-15,-3.3594
2006-11-16,-7.1429
2006-11-17,-0.5128
2006-11-20,2.5773
2006-11-21,0.5025
2006-11-22,-0.5
2006-11-24,0.0
2006-11-27,-1.005
2006-11-28,1.5228000000000002
2006-11-29,0.0
2006-11-30,-1.0
2006-12-01,1.0101
2006-12-04,0.0
2006-12-05,0.0
2006-12-06,0.0
2006-12-07,0.0
2006-12-08,0.0
2006-12-11,-2.0
2006-12-12,2.0408
2006-12-13,-2.5
2006-12-14,-2.0513
2006-12-20,-14.6597
2006-12-21,9.816
2006-12-22,-9.4972
2006-12-26,16.0494
2006-12-27,1.0638
2006-12-28,1.0526
2006-12-29,1.5625
2007-01-03,-1.5385
2007-01-04,-5.7292
2007-01-05,-8.8398
2007-01-08,0.6061
2007-01-09,6.0241
2007-01-10,-1.7045
2007-01-11,0.0
2007-01-12,-0.578
2007-01-16,-2.3256
2007-01-17,1.183
2007-01-18,-1.7574999999999998
2007-01-19,-1.1976
2007-01-22,0.0
2007-01-23,-0.6061
2007-01-24,0.6098
2007-01-25,-0.6061
2007-01-26,0.6098
2007-01-29,6.0606
2007-01-30,-6.8571
2007-01-31,-2.454
2007-02-01,2.5157
2007-02-02,0.0
2007-02-05,0.6058
2007-02-06,0.6174
2007-02-07,-1.8182
2007-02-08,4.9383
2007-02-09,5.2941
2007-02-12,-0.5587
2007-02-13,1.1236
2007-02-14,0.0
2007-02-15,2.7778
2007-02-16,1.6216
2007-02-20,-2.234
2007-02-21,1.741
2007-02-22,-4.2781
2007-02-23,-3.352
2007-02-26,3.4682
2007-02-27,-6.7039
2007-02-28,-4.1916
2007-03-01,8.125
2007-03-02,1.1561
2007-03-05,-4.5714
2007-03-06,-1.1976
2007-03-07,-3.0303
2007-03-08,0.625
2007-03-09,0.6211
2007-03-12,4.9383
2007-03-13,-1.1764999999999999
2007-03-14,-0.5952
2007-03-15,-1.1976
2007-03-16,-0.6061
2007-03-19,0.6098
2007-03-20,12.1212
2007-03-21,-1.0811
2007-03-22,-1.6393
2007-03-23,-3.3333
2007-03-26,6.3218
2007-03-27,2.1622
2007-03-28,0.4233
2007-03-29,5.3741
2007-03-30,2.0
2007-04-04,10.2941
2007-04-05,-16.4444
2007-04-09,0.4688
2007-04-10,0.5923
2007-04-11,-1.0526
2007-04-12,0.0
2007-04-13,1.0638
2007-04-16,-5.7895
2007-04-17,0.0
2007-04-18,-3.352
2007-04-19,2.8902
2007-04-20,0.5618
2007-04-23,-2.2346
2007-04-24,-0.5714
2007-04-25,-1.1494
2007-04-26,-2.3256
2007-04-27,5.9524
2007-04-30,-0.5618
2007-05-01,-3.9548
2007-05-02,-4.1103
2007-05-03,-0.6211
2007-05-04,3.0324
2007-05-07,-0.5467
2007-05-08,0.6024
2007-05-09,-1.1976
2007-05-10,-0.6061
2007-05-11,-0.6098
2007-05-14,-4.908
2007-05-15,2.5726
2007-05-16,0.0079
2007-05-17,-3.7736
2007-05-18,1.3072
2007-05-21,1.2903
2007-05-22,-5.0955
2007-05-23,0.0
2007-05-24,2.0134
2007-05-25,-0.6579
2007-05-29,-5.298
2007-05-30,2.0979
2007-05-31,2.7397
2007-06-01,-0.6667
2007-06-04,-2.0134
2007-06-05,0.6849
2007-06-06,0.6803
2007-06-07,1.3514
2007-06-08,-2.6667
2007-06-11,0.0
2007-06-12,0.0
2007-06-13,-2.0548
2007-06-14,-1.3986
2007-06-15,4.9645
2007-06-18,-2.7027
2007-06-19,5.5556
2007-06-20,-2.6316
2007-06-21,-2.027
2007-06-22,0.0
2007-06-25,1.3793
2007-06-26,-1.3605
2007-06-27,-4.8276
2007-06-28,9.411200000000001
2007-06-29,0.6706
2007-07-02,-22.3684
2007-07-03,5.9322
2007-07-05,-1.6
2007-07-06,1.626
2007-07-09,-4.0
2007-07-10,-3.3333
2007-07-11,-0.8621
2007-07-12,-0.8696
2007-07-13,5.2632
2007-07-16,-0.8333
2007-07-17,-5.042
2007-07-18,1.7699
2007-07-19,3.4674
2007-07-20,0.7669
2007-07-23,-0.7506
2007-07-24,-1.6806999999999999
2007-07-25,-1.7094
2007-07-26,-2.6087
2007-07-27,3.5603
2007-07-30,-9.473
2007-07-31,2.8452
2007-08-01,-7.3967
2007-08-02,0.0
2007-08-03,0.0
2007-08-06,-0.1188
2007-08-07,-2.8847
2007-08-08,-2.0747
2007-08-09,-5.2507
2007-08-10,-2.2222
2007-08-13,-0.3409
2007-08-14,-4.2189
2007-08-15,-1.1905000000000001
2007-08-16,-4.8193
2007-08-17,-3.7975
2007-08-20,5.2632
2007-08-21,2.5
2007-08-22,-1.2195
2007-08-23,2.4691
2007-08-24,0.0
2007-08-27,3.6145
2007-08-28,-11.6279
2007-08-29,3.9309
2007-08-30,8.8622
2007-08-31,1.1775
2007-09-04,6.8966
2007-09-05,7.5269
2007-09-06,-1.5
2007-09-07,-2.5381
2007-09-10,-1.0417
2007-09-11,5.2632
2007-09-12,4.0
2007-09-13,0.0
2007-09-14,-0.9615
2007-09-17,-1.9417
2007-09-18,-1.9802
2007-09-19,-1.0101
2007-09-20,1.0077
2007-09-21,-2.0078
2007-09-24,-5.1546
2007-09-25,-1.1957
2007-09-26,-4.2904
2007-09-27,9.1954
2007-09-28,6.3158
2007-10-01,-1.9802
2007-10-02,-1.0101
2007-10-03,7.1429
2007-10-04,0.0
2007-10-05,0.0
2007-10-08,7.619
2007-10-09,-2.6549
2007-10-10,4.5455
2007-10-11,3.8098
2007-10-12,-1.9947
2007-10-15,3.4188
2007-10-16,-1.6529
2007-10-17,0.8403
2007-10-18,-0.8333
2007-10-19,0.0
2007-10-22,-5.042
2007-10-23,-4.4248
2007-10-24,2.2222
2007-10-25,2.3551
2007-10-26,1.7699
2007-10-29,0.0
2007-10-30,-1.7391
2007-10-31,-0.896
2007-11-01,2.6789
2007-11-02,-5.2071
2007-11-05,-5.4931
2007-11-06,4.8416
2007-11-07,0.0
2007-11-08,-3.7037
2007-11-09,-2.8846
2007-11-12,-3.9728
2007-11-13,3.1061
2007-11-14,-2.0
2007-11-15,-1.0332
2007-11-16,-2.0492
2007-11-19,-1.0658
2007-11-20,-3.6042
2007-11-21,-1.766
2007-11-23,0.0
2007-11-26,2.2472
2007-11-27,-1.0989
2007-11-28,4.4444
2007-11-29,1.0638
2007-11-30,-3.1711
2007-12-03,-7.5961
2007-12-04,0.0147
2007-12-05,3.5141999999999998
2007-12-06,-6.8182
2007-12-07,9.7561
2007-12-10,-8.7222
2007-12-11,-1.3999
2007-12-12,-7.4074
2007-12-13,4.0
2007-12-14,2.5641
2007-12-17,1.25
2007-12-18,-2.4691
2007-12-19,-1.2658
2007-12-20,7.6923
2007-12-21,4.7619
2007-12-24,-2.2727
2007-12-26,-3.4884
2007-12-27,-3.5994
2007-12-28,2.484
2007-12-31,-3.6585
2008-01-02,2.5475
2008-01-03,2.4533
2008-01-04,-3.6145
2008-01-07,1.25
2008-01-08,-0.0154
2008-01-09,-1.2348
2008-01-10,-3.735
2008-01-11,5.211
2008-01-14,1.2035
2008-01-15,-1.2045
2008-01-16,-1.2346
2008-01-17,-6.25
2008-01-18,-2.6833
2008-01-22,-9.5736
2008-01-23,21.1932
2008-01-24,5.0164
2008-01-25,7.1429
2008-01-28,5.5417
2008-01-29,-6.3035
2008-01-30,-4.5084
2008-01-31,0.0147
2008-02-01,-5.8824
2008-02-04,-2.375
2008-02-05,-3.9693
2008-02-06,5.3333
2008-02-07,-7.5949
2008-02-08,12.3288
2008-02-12,-9.7409
2008-02-13,-1.3849
2008-02-14,6.8676
2008-02-15,-3.8462
2008-02-19,6.6667
2008-02-20,-6.25
2008-02-21,-10.6667
2008-02-22,2.9851
2008-02-25,1.4312
2008-02-26,-1.411
2008-02-27,-1.4493
2008-02-28,2.9228
2008-02-29,0.0179
2008-03-03,-5.7143
2008-03-04,-16.6667
2008-03-05,10.9091
2008-03-06,-1.6393
2008-03-07,-11.6667
2008-03-10,7.5236
2008-03-11,3.5315
2008-03-12,3.3898
2008-03-13,3.2787
2008-03-17,15.873
2008-03-18,-2.7397
2008-03-19,-1.4085
2008-03-20,-4.2857
2008-03-24,5.9701
2008-03-25,-1.4085
2008-03-26,4.2857
2008-03-27,4.1096
2008-03-28,3.9474
2008-03-31,-5.0633
2008-04-01,-6.65
2008-04-02,-0.0179
2008-04-03,-7.125
2008-04-04,4.5953
2008-04-07,0.6618
2008-04-08,3.7253
2008-04-09,-1.4085
2008-04-10,0.0
2008-04-11,1.4285999999999999
2008-04-14,0.0
2008-04-15,8.4507
2008-04-16,-1.2987
2008-04-17,-0.3701
2008-04-18,-0.9492
2008-04-21,4.0
2008-04-22,0.0
2008-04-23,10.2564
2008-04-24,3.4884
2008-04-25,1.1236
2008-04-28,-6.6667
2008-04-29,4.747
2008-04-30,4.5603
2008-05-01,7.6087
2008-05-02,0.0
2008-05-05,0.0
2008-05-06,-0.0126
2008-05-07,3.0433
2008-05-08,-0.9804
2008-05-09,-1.4851
2008-05-12,0.5025
2008-05-13,0.0
2008-05-14,0.0
2008-05-15,-0.1188
2008-05-16,0.1189
2008-05-19,-1.0
2008-05-20,1.0101
2008-05-21,2.0
2008-05-22,11.7647
2008-05-23,0.8772
2008-05-27,6.087
2008-05-28,0.8197
2008-05-29,-0.813
2008-05-30,-0.8197
2008-06-02,-4.9587
2008-06-03,0.8696
2008-06-04,-5.1724
2008-06-05,-1.8182
2008-06-06,-5.5440000000000005
2008-06-09,-1.3356
2008-06-10,-5.6135
2008-06-11,-16.8388
2008-06-12,20.2484
2008-06-13,2.6316
2008-06-16,-12.5609
2008-06-17,6.1508
2008-06-18,-3.5878
2008-06-19,-3.1519
2008-06-20,3.5503
2008-06-23,-7.1429
2008-06-24,-10.7692
2008-06-25,-5.1724
2008-06-26,-5.4545
2008-06-27,8.8462
2008-06-30,2.4735
2008-07-01,-0.1724
2008-07-02,-1.5544
2008-07-03,2.5965
2008-07-07,-4.2408
2008-07-08,1.1429
2008-07-09,-6.4221
2008-07-10,3.3866
2008-07-11,5.8442
2008-07-14,-0.694
2008-07-15,-1.0374
2008-07-16,-1.7544
2008-07-17,-1.7856999999999998
2008-07-18,8.3636
2008-07-21,7.3784
2008-07-22,-6.8713999999999995
2008-07-23,3.0201
2008-07-24,3.9088000000000003
2008-07-25,-9.0909
2008-07-28,8.6207
2008-07-29,4.7619
2008-07-30,-0.6061
2008-07-31,3.6585
2008-08-01,-6.1471
2008-08-04,0.4387
2008-08-05,-2.6521
2008-08-06,-4.6795
2008-08-07,0.8742
2008-08-08,-2.6667
2008-08-11,2.7397
2008-08-12,1.3333
2008-08-13,-0.3289
2008-08-14,-0.33
2008-08-15,-2.6531000000000002
2008-08-18,2.0452
2008-08-19,6.6667
2008-08-20,0.0
2008-08-21,-4.0625
2008-08-22,-2.2801
2008-08-25,1.6667
2008-08-26,-1.6393
2008-08-27,-0.0042
2008-08-28,-4.3252
2008-08-29,11.4934
2008-09-02,-9.375
2008-09-03,4.1379
2008-09-04,-3.9735
2008-09-05,3.1034
2008-09-08,2.0067
2008-09-09,-2.2951
2008-09-10,-7.047
2008-09-11,2.8881
2008-09-12,1.7544
2008-09-15,-5.8664
2008-09-16,-0.7281
2008-09-17,3.321
2008-09-18,5.3571
2008-09-19,-7.1186
2008-09-22,-10.438
2008-09-23,14.5069
2008-09-24,1.4235
2008-09-25,-19.2982
2008-09-26,-3.9130000000000003
2008-09-29,-29.8643
2008-09-30,-9.6774
2008-10-01,-1.4285999999999999
2008-10-02,-9.7826
2008-10-03,-3.6145
2008-10-06,-5.0104
2008-10-07,-19.2894
2008-10-08,19.5652
2008-10-09,-4.5341000000000005
2008-10-10,-4.7732
2008-10-13,19.0
2008-10-14,-3.5294
2008-10-15,-23.3449
2008-10-16,7.9545
2008-10-17,9.4605
2008-10-20,13.4752
2008-10-21,-4.2373
2008-10-22,10.6084
2008-10-23,7.5308
2008-10-24,1.9344999999999999
2008-10-27,-2.9196999999999997
2008-10-28,12.782
2008-10-29,33.3333
2008-10-30,-31.0
2008-10-31,1.4493
2008-11-03,-14.2857
2008-11-04,0.0
2008-11-05,0.0
2008-11-06,-1.6667
2008-11-07,0.0
2008-11-10,0.0
2008-11-11,0.0
2008-11-12,0.8475
2008-11-13,0.0
2008-11-14,-2.521
2008-11-17,-0.8621
2008-11-18,-1.7391
2008-11-19,3.5398
2008-11-20,-23.0769
2008-11-21,0.0
2008-11-24,22.2222
2008-11-26,-2.7273
2008-11-28,0.0
2008-12-01,0.9346
2008-12-02,1.2963
2008-12-03,-0.3656
2008-12-04,0.9174
2008-12-05,-4.5455
2008-12-08,6.6667
2008-12-09,7.1429
2008-12-12,-19.1771
2008-12-15,5.1682
2008-12-16,0.0
2008-12-17,-2.9412000000000003
2008-12-18,1.0101
2008-12-19,-10.0
2008-12-22,2.2222
2008-12-23,-2.1739
2008-12-24,12.1111
2008-12-26,-10.8028
2008-12-29,6.6667
2008-12-30,0.0
2008-12-31,-2.0833
2009-01-02,-4.8936
2009-01-05,-1.5659999999999998
2009-01-06,1.1364
2009-01-07,-3.3708
2009-01-08,3.4884
2009-01-09,-2.2472
2009-01-12,13.8075
2009-01-13,-0.0126
2009-01-14,-0.0126
2009-01-16,0.0126
2009-01-20,12.1212
2009-01-21,-0.9009
2009-01-22,-1.8182
2009-01-23,-3.7037
2009-01-26,0.9615
2009-01-27,-0.9405
2009-01-28,1.9108
2009-01-29,-11.6981
2009-02-02,-9.188
2009-02-03,10.5882
2009-02-04,-17.0213
2009-02-05,5.1122
2009-02-06,-8.5226
2009-02-09,13.6
2009-02-10,-2.5822000000000003
2009-02-11,-8.4337
2009-02-12,-1.3158
2009-02-13,0.0
2009-02-17,0.0
2009-02-18,-6.65
2009-02-20,4.2671
2009-02-23,9.589
2009-02-24,0.0
2009-02-27,-18.75
2009-03-02,0.1538
2009-03-03,-0.768
2009-03-04,2.1478
2009-03-05,0.0189
2009-03-06,-3.0303
2009-03-09,-5.3125
2009-03-10,32.0132
2009-03-11,-22.4844
2009-03-12,20.9434
2009-03-13,3.9833
2009-03-16,0.016
2009-03-18,5.1122
2009-03-19,-2.4242
2009-03-20,0.0
2009-03-23,0.0
2009-03-24,8.75
2009-03-25,3.4483
2009-03-26,11.125
2009-03-27,0.0
2009-03-30,4.9869
2009-03-31,-3.8214
2009-04-01,-6.9192
2009-04-02,31.875
2009-04-03,-12.0601
2009-04-06,9.1618
2009-04-07,-9.2437
2009-04-08,1.8519
2009-04-09,18.1818
2009-04-13,-15.3846
2009-04-14,5.4545
2009-04-15,16.3793
2009-04-16,-7.4074
2009-04-17,4.01
2009-04-20,-7.6916
2009-04-21,-3.3434
2009-04-22,7.7586
2009-04-23,7.2
2009-04-24,-2.9851
2009-04-27,-4.6154
2009-04-28,21.7742
2009-04-29,12.5828
2009-04-30,5.8824
2009-05-01,1.1111
2009-05-04,-3.8529999999999998
2009-05-05,-3.9931
2009-05-06,-5.3646
2009-05-07,-2.5002
2009-05-08,3.2255
2009-05-11,-10.632
2009-05-12,15.3846
2009-05-13,-3.0303
2009-05-14,1.5508
2009-05-15,7.7047
2009-05-18,-2.8571
2009-05-19,-2.9412000000000003
2009-05-20,4.2424
2009-05-21,-5.814
2009-05-22,-4.3133
2009-05-26,3.2175
2009-05-27,11.25
2009-05-28,-10.1124
2009-05-29,12.4922
2009-06-01,11.6744
2009-06-02,1.4925
2009-06-03,-6.8627
2009-06-04,3.6842
2009-06-05,-1.0152
2009-06-08,-3.0769
2009-06-09,-2.1164
2009-06-10,4.4324
2009-06-11,-4.2443
2009-06-12,0.5405
2009-06-15,0.0
2009-06-16,3.7634
2009-06-17,1.0363
2009-06-18,5.1282
2009-06-19,0.9695
2009-06-22,-10.6226
2009-06-23,-2.1622
2009-06-24,-1.768
2009-06-25,1.7997999999999998
2009-06-26,4.0228
2009-06-29,-0.1494
2009-06-30,-4.5745000000000005
2009-07-01,2.5641
2009-07-02,-3.8043
2009-07-06,-5.7627
2009-07-07,0.1199
2009-07-08,-4.7904
2009-07-09,5.0314
2009-07-10,-1.2051
2009-07-13,6.0686
2009-07-14,-7.4286
2009-07-15,2.4614
2009-07-16,-1.7997999999999998
2009-07-17,0.0
2009-07-20,3.681
2009-07-21,-5.6805
2009-07-22,2.2585
2009-07-23,-1.7906
2009-07-24,3.6973000000000003
2009-07-27,12.6506
2009-07-28,25.1337
2009-07-29,-1.7094
2009-07-30,-8.6957
2009-07-31,3.8869
2009-08-03,10.0097
2009-08-04,-2.0833
2009-08-05,4.25
2009-08-06,5.8013
2009-08-07,6.0957
2009-08-10,-1.4545
2009-08-11,-4.428
2009-08-12,-1.5444
2009-08-13,-4.0588
2009-08-14,-5.1707
2009-08-17,-3.0172
2009-08-18,-2.2222
2009-08-19,3.6364
2009-08-20,0.8772
2009-08-21,-2.1793
2009-08-24,4.8503
2009-08-25,-0.8054
2009-08-26,-0.8547
2009-08-27,12.069
