ticker,KNBA US Equity
2000-08-25,11.7647
2000-08-29,0.0
2000-08-31,-5.2632
2000-09-05,0.0
2000-09-06,0.0
2000-09-07,0.0
2000-09-11,0.0
2000-09-12,5.5556
2000-09-13,1.3158
2000-09-14,-6.4935
2000-09-18,0.0
2000-09-20,5.5556
2000-09-21,-26.3158
2000-09-22,34.2857
2000-09-25,-25.5319
2000-09-26,28.5714
2000-09-27,-27.7778
2000-09-28,0.0
2000-09-29,1.5385
2000-10-03,51.5152
2000-10-06,-37.5
2000-10-09,0.0
2000-10-12,0.0
2000-10-13,44.0
2000-10-16,-11.1111
2000-10-17,12.5
2000-10-18,-2.7778
2000-10-20,-14.2857
2000-10-23,0.0
2000-10-24,0.0
2000-10-25,-16.6667
2000-10-27,44.0
2000-10-30,-16.6667
2000-10-31,14.6667
2000-11-02,-23.2558
2000-11-10,13.6364
2000-11-13,-46.6667
2000-11-17,43.75
2000-11-20,-56.5217
2000-11-22,0.0
2000-11-24,0.0
2000-11-27,-44.0
2000-11-29,-25.0
2000-12-04,90.4762
2000-12-11,-50.0
2000-12-12,-50.0
2000-12-14,100.0
2000-12-18,-20.0
2000-12-19,-37.5
2000-12-22,0.0
2000-12-29,28.0
2001-01-08,0.0
2001-01-09,-21.875
2001-01-11,-40.0
2001-01-12,66.6667
2001-01-16,-40.0
2001-01-19,0.0
2001-01-26,66.6667
2001-01-30,0.0
2001-01-31,12.0
2001-02-06,-10.7143
2001-02-21,0.0
2001-02-22,50.0
2001-02-28,20.0
2001-03-01,-11.1111
2001-03-15,0.0
2001-03-21,-25.0
2001-03-27,-33.3333
2001-03-28,25.0
2001-03-29,87.5
2001-03-30,-57.3333
2001-04-02,0.0
2001-04-03,-25.0
2001-04-04,-33.3333
2001-04-10,100.0
2001-04-11,-50.0
2001-04-18,50.0
2001-05-07,0.0
2001-05-09,-33.3333
2001-05-17,-20.0
2001-05-25,0.0
2001-06-01,0.0
2001-06-12,0.0
2001-06-15,87.5
2001-06-20,-46.6667
2001-06-25,0.0
2001-07-17,0.0
2001-08-09,0.0
2001-08-13,25.0
2001-08-14,-40.0
2001-08-16,-16.6667
2001-08-17,0.0
2001-08-21,-40.0
2001-08-24,-33.3333
2001-08-27,0.0
2001-08-29,-50.0
2001-08-30,0.0
2001-09-07,0.0
2001-09-18,-50.0
2001-09-20,100.0
2001-09-27,0.0
2001-10-10,0.0
2001-11-02,-50.0
2001-11-08,0.0
2001-11-09,0.0
2001-11-13,100.0
2001-12-12,-50.0
2001-12-14,0.0
2001-12-19,0.0
2002-01-08,0.0
2002-01-31,0.0
2002-03-06,300.0
2002-03-07,-50.0
2002-03-19,-50.0
2002-04-09,0.0
2002-04-16,0.0
2002-05-06,0.0
2002-05-23,0.0
2002-06-13,0.0
2002-06-18,0.0
2002-07-26,0.0
2002-07-29,0.0
2002-07-30,0.0
2002-09-04,0.0
2002-09-30,0.0
2002-10-07,0.0
2002-10-14,0.0
2002-11-20,-80.0
2002-11-22,400.0
2002-12-03,0.0
2002-12-12,0.0
2002-12-16,0.0
2002-12-24,0.0
2002-12-26,0.0
2003-01-15,0.0
2003-04-16,-50.0
2003-06-16,-20.0
2003-07-17,0.0
2003-07-28,0.0
2003-09-09,0.0
2003-09-22,0.0
2003-10-27,-50.0
2003-11-06,0.0
2003-11-07,0.0
2003-12-09,0.0
2003-12-11,0.0
2003-12-12,0.0
2003-12-19,0.0
2003-12-22,0.0
2003-12-31,0.0
2004-02-02,0.0
2004-02-25,0.0
2004-03-05,0.0
2004-03-19,0.0
2004-07-13,0.0
2004-08-04,0.0
2004-10-20,0.0
2004-11-19,0.0
2004-12-02,0.0
2004-12-28,0.0
2005-01-13,0.0
2005-03-02,0.0
2005-03-29,0.0
2005-07-08,0.0
2005-09-14,0.0
2005-10-13,0.0
2005-11-16,0.0
2005-11-23,0.0
2005-12-02,0.0
2005-12-07,0.0
2005-12-08,0.0
2005-12-21,0.0
2005-12-28,0.0
2005-12-29,0.0
2005-12-30,0.0
2006-05-22,0.0
2006-05-24,0.0
2006-10-19,0.0
2006-11-15,0.0
2007-01-23,0.0
2007-02-21,0.0
2007-02-22,0.0
2007-07-06,100.0
2007-07-12,0.0
2007-10-16,100.0
2007-10-17,275.0
2007-10-18,-33.3333
2007-10-19,100.0
2007-10-22,0.0
2007-10-29,0.0
2007-11-20,-50.0
2007-11-21,0.0
2007-12-05,100.0
2007-12-31,-50.0
2008-01-24,0.0
2008-02-20,0.0
2008-07-25,0.0
2008-08-19,100.0
2008-09-15,-50.0
2008-10-07,-50.0
2008-10-10,0.0
2008-10-13,-40.0
2009-03-03,-33.3333
2009-04-07,0.0
2009-12-28,-75.0
2010-04-23,5900.0
2010-04-26,-83.3333
2010-12-06,-83.75
2011-01-31,0.0
2011-03-25,23.0769
2011-04-15,50.0
2011-04-19,7233.3333
2011-04-20,45.4545
2011-04-21,-37.5
2011-04-25,-10.0
2011-04-26,-11.1111
2011-04-27,0.0
2011-05-02,-25.0
2011-05-03,16.6667
2011-05-04,-28.5714
2011-05-09,40.0
2011-05-12,-14.2857
2011-05-16,-16.6667
2011-05-17,40.0
2011-05-18,114.2857
2011-06-06,-40.0
2011-06-07,-11.1111
2011-06-13,0.0
2011-06-14,0.0
2011-06-16,0.0
2011-06-17,12.5
2011-06-23,-11.1111
2011-07-05,0.0
2011-07-26,-37.5
2011-08-05,100.0
2011-08-22,50.0
2011-08-23,-63.3333
2011-08-24,9.0909
2011-08-25,150.0
2011-08-26,-46.6667
2011-08-30,75.0
2011-09-02,7.1429
2011-09-06,-33.3333
2011-09-07,-10.0
2011-09-08,22.2222
2011-09-09,9.0909
2011-09-13,-29.1667
2011-09-14,-5.8824
2011-09-16,137.5
2011-09-20,-57.8947
2011-09-21,25.0
2011-09-22,0.0
2011-09-23,40.0
2011-09-26,-21.4286
2011-09-28,81.8182
2011-09-29,-44.0
2011-10-04,-1.7856999999999998
2011-10-25,-9.0909
2011-11-01,0.0
2011-11-04,50.0
2011-11-07,-33.3333
2011-11-08,50.0
2011-11-10,-20.0
2011-11-11,33.3333
2011-11-14,-6.25
2011-11-15,433.3333
2011-11-16,-75.0
2011-11-17,50.0
2011-11-18,-50.0
2011-11-21,0.0
2011-11-22,-20.0
2011-11-23,58.3333
2011-11-25,-36.8421
2011-11-28,4.1667
2011-11-29,20.0
2011-12-01,-26.6667
2011-12-02,0.0
2011-12-05,-9.0909
2011-12-06,6.0
2011-12-07,-3.7736
2011-12-08,-1.9607999999999999
2011-12-09,0.0
2011-12-12,1.0
2011-12-13,0.0
2011-12-15,0.495
2011-12-20,-0.4926
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,-10.8911
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,22.2222
2012-01-11,0.0
2012-01-12,0.0
2012-01-18,0.0
2012-01-23,4.5455
2012-01-25,4.3478
2012-01-26,8.3333
2012-01-30,2.6923
2012-01-31,24.3446
2012-02-01,8.4337
2012-02-02,11.1111
2012-02-03,-0.5
2012-02-06,0.5025
2012-02-08,0.0
2012-02-13,-5.0
2012-02-14,0.0
2012-02-17,5.2632
2012-02-21,-20.0
2012-02-22,-6.25
2012-02-24,293.3333
2012-02-28,-71.1864
2012-02-29,0.0
2012-03-01,0.0
2012-03-06,5.8824
2012-03-07,0.5556
2012-03-08,-39.2265
2012-03-12,172.7273
2012-03-13,-51.3889
2012-03-21,5.7143
2012-04-02,-2.7027
2012-04-04,0.0
2012-04-10,-25.0
2012-04-13,0.7407
2012-04-16,-0.7353
2012-04-17,-14.8148
2012-04-19,-4.3478
2012-04-27,17.2727
2012-05-01,-13.9535
2012-05-02,-23.4234
2012-05-03,1.1764999999999999
2012-05-04,-1.1628
2012-05-07,17.647100000000002
2012-05-10,-9.0
2012-05-14,38.4615
2012-05-15,0.0
2012-05-21,58.730199999999996
2012-05-24,-12.5
2012-05-29,-4.5714
2012-06-01,-39.521
2012-06-04,-25.7426
2012-06-05,-5.3333
2012-06-11,0.7042
2012-06-13,67.8322
2012-06-19,-36.6667
2012-06-25,6.5789
2012-06-27,2.4691
2012-06-29,50.6024
2012-07-05,-16.8
2012-07-09,-22.1154
2012-07-10,0.0
2012-07-16,-2.4691
2012-07-17,-1.2658
2012-07-26,37.1795
2012-07-27,-6.5421
2012-08-03,-20.0
2012-08-08,0.0
2012-08-21,-12.5
2012-08-22,0.0
2012-09-11,7.1429
2012-09-13,-6.6667
2012-09-18,-10.0
2012-10-02,-6.3492
2012-10-03,1.6949
2012-10-04,-15.0
2012-10-05,0.0
2012-10-10,0.0
2012-10-11,-19.6078
2012-10-17,24.3902
2012-10-22,15.6863
2012-10-31,1.6949
2012-11-08,-8.3333
2012-11-13,3.8182
2012-11-14,-3.6778
2012-11-15,-18.1818
2012-11-26,0.0
2012-12-04,-17.7778
2012-12-06,0.0
2012-12-10,0.0
2012-12-12,-5.4054
2012-12-13,0.0
2012-12-14,0.0
2012-12-21,-11.4286
2012-12-24,-3.2258
2013-01-04,-33.3333
2013-01-24,100.0
2013-02-01,-12.5
2013-02-05,185.7143
2013-02-06,-9.0
2013-02-07,4.3956
2013-02-08,2.1053
2013-02-12,-2.0619
2013-02-15,0.0
2013-02-19,14.7368
2013-02-20,-7.3394
2013-02-21,1.9802
2013-02-28,-7.767
2013-03-01,-1.0526
2013-03-06,17.0213
2013-03-07,0.0
2013-03-08,-8.1818
2013-03-11,-6.9307
2013-03-13,0.0
2013-03-14,-2.1277
2013-03-20,0.0
2013-03-26,-2.1739
2013-03-27,0.0
2013-04-01,-3.3333
2013-04-02,-2.2989
2013-04-04,-5.8824
2013-04-08,3.75
2013-04-18,-1.2048
2013-04-23,0.0
2013-04-30,15.8537
2013-05-03,5.2632
2013-05-06,12.0
2013-05-07,0.0
2013-05-09,-10.7143
2013-05-10,0.0
2013-05-13,0.0
2013-05-17,0.0
2013-05-20,0.0
2013-05-24,-5.0
2013-05-28,-5.2632
2013-06-06,-11.1111
2013-06-18,0.0
2013-06-21,0.0
2013-06-24,-12.5
2013-07-01,0.0
2013-07-02,0.0
2013-07-08,0.0
2013-07-11,7.1429
2013-07-16,0.0
2013-07-19,0.0
2013-08-01,4.0
2013-08-08,0.0
2013-08-12,0.0
2013-08-21,-3.8462
2013-09-05,2.6667
2013-09-09,1.2987
2013-09-10,7.6763
2013-09-11,-4.7477
2013-09-12,-6.25
2013-09-27,0.0
2013-09-30,0.0
2013-10-04,0.0
2013-10-15,20.0
2013-10-16,-9.9861
2013-10-28,-7.4217
2013-11-05,0.0
2013-11-06,0.0
2013-11-12,-6.6667
2013-11-15,0.0
2013-11-19,-14.2857
2013-11-20,0.0
2013-11-22,0.0
2013-11-25,0.0
2013-11-26,0.0
2013-12-02,-3.3333
2013-12-03,3.4483
2013-12-04,0.0
2013-12-06,-3.3333
2013-12-09,0.0
2013-12-11,0.0
2013-12-19,0.0
2013-12-23,3.4483
2013-12-27,-3.3333
2013-12-31,0.0
2014-01-07,0.0
2014-01-08,3.4483
2014-01-09,0.0
2014-01-23,0.0
2014-01-28,0.0
2014-01-31,-16.6667
2014-02-10,0.0
2014-02-27,10.0
2014-03-03,-0.9091
2014-03-21,-17.4312
2014-03-24,-4.4444
2014-03-26,-6.9767
2014-04-07,0.0
2014-04-08,-25.0
2014-04-10,50.0
2014-04-11,0.0
2014-04-14,-31.1111
2014-04-24,45.1613
2014-05-14,-2.3611
2014-05-22,-22.6174
2014-05-30,0.0
2014-06-13,0.0
2014-06-27,32.3529
2014-07-22,-22.2222
2014-08-06,0.0
2014-09-10,0.0
2014-10-08,0.0
2014-11-24,-11.4286
2014-12-08,-9.6774
2014-12-09,-3.5714
2014-12-30,-7.4074
2015-01-13,0.0
2015-01-14,0.0
2015-01-15,0.0
2015-01-22,0.0
2015-04-27,0.0
2015-06-04,0.0
2015-07-17,0.0
2015-07-27,0.0
2015-07-29,4.0
2015-08-11,-11.538499999999999
2015-08-25,0.0
2015-11-05,0.0
2015-11-13,0.0
2016-01-26,-13.0435
2016-02-05,-5.0
2016-03-17,-5.2632
2016-03-24,-16.6667
2016-06-21,0.0
2016-06-22,0.0
2016-07-05,0.0
2016-10-12,33.3333
2016-11-15,0.0
2016-12-13,-5.0
2017-01-12,0.0
2017-01-13,-10.526299999999999
2017-02-14,0.0
2017-05-12,-11.7647
2017-06-02,1.3333
2017-07-20,-1.3158
2017-08-01,0.0
2017-08-15,0.0
2017-10-09,3.3333
2017-12-08,0.0
2017-12-27,0.0
2018-01-11,0.0
2018-02-23,0.0
2018-04-17,0.0
2018-10-01,0.0
2018-10-17,0.0
2018-11-29,-16.129
2018-12-10,-7.6923
2019-01-31,-8.3333
2019-02-06,0.0
2019-04-23,-22.7273
2019-04-29,0.0
2019-05-14,-5.8824
2019-08-20,-25.0
2019-10-08,-75.0
2019-10-14,-44.0
2019-10-17,-40.4762
2019-10-18,10.0
2019-12-03,27.2727
2019-12-10,0.0
2019-12-16,-14.2857
2019-12-26,0.0
2019-12-31,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-05-04,10.0
2020-05-06,0.0
2020-07-08,21.2121
