ticker,HESM US Equity
2017-08-24,1.2442
2017-08-25,1.2801
2017-08-28,-0.91
2017-08-29,0.4592
2017-08-30,3.1996
2017-08-31,3.6417
2017-09-01,1.1871
2017-09-05,-0.9855
2017-09-06,3.7915
2017-09-07,1.6438000000000001
2017-09-08,-0.9434
2017-09-11,0.5442
2017-09-12,1.263
2017-09-13,-0.0891
2017-09-14,-1.0254
2017-09-15,2.8378
2017-09-18,-3.7232
2017-09-19,1.8653
2017-09-20,-0.5806
2017-09-21,0.0449
2017-09-22,-1.5716
2017-09-25,0.365
2017-09-26,0.1818
2017-09-27,0.1815
2017-09-28,-1.721
2017-09-29,1.2442
2017-10-02,1.6841
2017-10-03,0.9848
2017-10-04,-0.7092
2017-10-05,-1.5625
2017-10-06,-0.3628
2017-10-09,-0.3641
2017-10-10,-0.9137
2017-10-11,-0.9682
2017-10-12,0.419
2017-10-13,-1.3445
2017-10-16,0.8459
2017-10-17,-0.3728
2017-10-18,-0.9355
2017-10-19,-1.2276
2017-10-20,2.6291
2017-10-23,-1.537
2017-10-24,0.3784
2017-10-25,-2.5919
2017-10-26,0.0484
2017-10-27,-1.4506999999999999
2017-10-30,-1.3739
2017-10-31,-1.194
2017-11-01,1.8127
2017-11-02,-0.1449
2017-11-03,0.8048
2017-11-06,1.996
2017-11-07,0.9785
2017-11-08,-2.0349
2017-11-09,0.2967
2017-11-10,0.0
2017-11-13,-0.5917
2017-11-14,0.3968
2017-11-15,-2.0751
2017-11-16,-0.8577
2017-11-17,-1.1196
2017-11-20,-1.4411
2017-11-21,-1.201
2017-11-22,0.1586
2017-11-24,-1.5831
2017-11-27,1.2332
2017-11-28,0.6356
2017-11-29,4.4737
2017-11-30,6.4987
2017-12-01,1.7029
2017-12-04,-0.9302
2017-12-05,-3.7089
2017-12-06,-0.8776
2017-12-07,-0.3935
2017-12-08,-0.4444
2017-12-11,4.1667
2017-12-12,-1.1905000000000001
2017-12-13,3.1325
2017-12-14,-1.4953
2017-12-15,0.9962
2017-12-18,0.3758
2017-12-19,-1.2167
2017-12-20,-0.5211
2017-12-21,-1.9048
2017-12-22,-1.2136
2017-12-26,0.344
2017-12-27,-2.9873
2017-12-28,0.2019
2017-12-29,-0.2015
2018-01-02,5.8051
2018-01-03,2.1469
2018-01-04,-0.5138
2018-01-05,-0.4225
2018-01-08,1.0372
2018-01-09,-1.3532
2018-01-10,-0.5203
2018-01-11,1.7118
2018-01-12,-0.187
2018-01-16,1.3583
2018-01-17,0.2773
2018-01-18,-3.2258
2018-01-19,0.619
2018-01-22,0.8045
2018-01-23,2.1127
2018-01-24,-0.046
2018-01-25,-0.23
2018-01-26,1.337
2018-01-29,-0.3185
2018-01-30,-0.6846
2018-01-31,0.1838
2018-02-01,2.2560000000000002
2018-02-02,-1.6841
2018-02-05,-4.1204
2018-02-06,2.7039999999999997
2018-02-07,-0.4701
2018-02-08,-1.3226
2018-02-09,-4.9306
2018-02-12,1.4602
2018-02-13,-1.8859
2018-02-14,1.6692
2018-02-15,1.5423
2018-02-16,-2.5968
2018-02-20,0.4527
2018-02-21,3.6054
2018-02-22,-0.435
2018-02-23,0.9709
2018-02-26,-0.4327
2018-02-27,-0.9657
2018-02-28,-2.5841
2018-03-01,1.3514
2018-03-02,1.2346
2018-03-05,0.9268
2018-03-06,-0.58
2018-03-07,-0.3889
2018-03-08,0.0976
2018-03-09,0.2438
2018-03-12,0.0486
2018-03-13,-0.3889
2018-03-14,-4.8316
2018-03-15,-0.3077
2018-03-16,1.9546999999999999
2018-03-19,-3.7841
2018-03-20,0.2098
2018-03-21,1.7268
2018-03-22,-0.7202
2018-03-23,-2.3834
2018-03-26,-0.5308
2018-03-27,1.0672
2018-03-28,-1.9535
2018-03-29,2.531
2018-04-02,0.7353
2018-04-03,1.7727
2018-04-04,-0.9734
2018-04-05,0.4656
2018-04-06,-2.2657
2018-04-09,0.7903
2018-04-10,0.1045
2018-04-11,1.5144
2018-04-12,2.1605
2018-04-13,-0.2014
2018-04-16,3.2795
2018-04-17,-2.638
2018-04-18,-0.7025
2018-04-19,2.9813
2018-04-20,0.3435
2018-04-23,-0.978
2018-04-24,-3.5556
2018-04-25,0.4096
2018-04-26,6.1193
2018-04-27,-1.1052
2018-04-30,-1.1662
2018-05-01,0.295
2018-05-02,-1.2745
2018-05-03,-2.9628
2018-05-04,3.3316
2018-05-07,1.8639999999999999
2018-05-08,-1.088
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,-0.45
2018-05-14,1.3059
2018-05-15,-0.7933
2018-05-16,-0.05
2018-05-17,2.65
2018-05-18,-1.8509
2018-05-21,0.7444
2018-05-22,0.2463
2018-05-23,2.0639
2018-05-24,-0.2889
2018-05-25,-0.7726
2018-05-29,0.1946
2018-05-30,0.34
2018-05-31,1.4521
2018-06-01,1.3359
2018-06-04,-1.9303
2018-06-05,0.3361
2018-06-06,-0.622
2018-06-07,0.7703
2018-06-08,-2.0545
2018-06-11,0.878
2018-06-12,-0.7253
2018-06-13,0.0
2018-06-14,0.6819
2018-06-15,-3.4833
2018-06-18,0.5013
2018-06-19,-0.2993
2018-06-20,1.5008
2018-06-21,0.2464
2018-06-22,-1.0324
2018-06-25,0.0994
2018-06-26,-0.6948
2018-06-27,-0.9995
2018-06-28,-0.5553
2018-06-29,0.0
2018-07-02,1.5735999999999999
2018-07-03,2.1489
2018-07-05,-0.8806
2018-07-06,-1.1846
2018-07-09,-0.1499
2018-07-10,-1.2006000000000001
2018-07-11,-0.0506
2018-07-12,0.9119
2018-07-13,-1.3554
2018-07-16,-0.2545
2018-07-17,-0.2041
2018-07-18,4.1922
2018-07-19,2.4534000000000002
2018-07-20,-0.7184
2018-07-23,-0.3859
2018-07-24,1.2107
2018-07-25,4.4498
2018-07-26,0.8704
2018-07-27,-0.6358
2018-07-30,1.5996000000000001
2018-07-31,-0.3599
2018-08-01,1.0167
2018-08-02,3.0413
2018-08-03,0.0441
2018-08-06,0.7926
2018-08-07,-2.4028
2018-08-08,1.6562000000000001
2018-08-09,0.2202
2018-08-10,0.703
2018-08-13,-1.4398
2018-08-14,3.5857
2018-08-15,-1.4957
2018-08-16,2.0824
2018-08-17,2.2099
2018-08-20,-0.6237
2018-08-21,-0.5858
2018-08-22,1.3047
2018-08-23,-2.9497
2018-08-24,0.3425
2018-08-27,0.128
2018-08-28,-0.4261
2018-08-29,-1.1125
2018-08-30,-0.3894
2018-08-31,-1.6507
2018-09-04,-1.2367
2018-09-05,0.0894
2018-09-06,-1.1618
2018-09-07,0.3165
2018-09-10,-0.5408
2018-09-11,0.1359
2018-09-12,1.9005
2018-09-13,-0.6217
2018-09-14,-0.1787
2018-09-17,2.0143
2018-09-18,1.1409
2018-09-19,0.4338
2018-09-20,2.5918
2018-09-21,-3.6632
2018-09-24,-1.792
2018-09-25,0.3115
2018-09-26,0.3549
2018-09-27,0.9284
2018-09-28,-0.0876
2018-10-01,1.4466999999999999
2018-10-02,-0.9075
2018-10-03,0.6106
2018-10-04,-0.5202
2018-10-05,-0.305
2018-10-08,-0.9615
2018-10-09,0.5737
2018-10-10,-2.3256
2018-10-11,-0.2695
2018-10-12,2.027
2018-10-15,1.457
2018-10-16,2.0017
2018-10-17,-0.8959
2018-10-18,-0.7749
2018-10-19,0.8677
2018-10-22,-0.2581
2018-10-23,-0.8193
2018-10-24,-1.4783
2018-10-25,-1.1033
2018-10-26,-0.8032
2018-10-29,-2.4291
2018-10-30,-0.5071
2018-10-31,4.1705
2018-11-01,-4.9376999999999995
2018-11-02,0.2691
2018-11-05,-1.1391
2018-11-06,-0.288
2018-11-07,1.1074
2018-11-08,0.0476
2018-11-09,2.951
2018-11-12,-3.6523
2018-11-13,-1.9674
2018-11-14,-1.5173999999999999
2018-11-15,0.3479
2018-11-16,2.0307
2018-11-19,-1.2621
2018-11-20,-3.589
2018-11-21,1.9378
2018-11-23,-3.1016
2018-11-26,-1.4971999999999999
2018-11-27,0.2621
2018-11-28,-1.4114
2018-11-29,2.1209
2018-11-30,0.0
2018-12-03,6.4901
2018-12-04,-2.9254
2018-12-06,-2.3104
2018-12-07,0.0
2018-12-10,2.365
2018-12-11,-4.3194
2018-12-12,2.3097
2018-12-13,2.4115
2018-12-14,-4.3086
2018-12-17,0.1571
2018-12-18,-3.0319
2018-12-19,0.6469
2018-12-20,-1.9818
2018-12-21,-6.9399
2018-12-24,-3.7580999999999998
2018-12-26,7.1995000000000005
2018-12-27,-1.5936
2018-12-28,-0.2892
2018-12-31,-1.5081
2019-01-02,3.7691
2019-01-03,1.4188
2019-01-04,3.9731
2019-01-07,5.7051
2019-01-08,5.7536000000000005
2019-01-09,-1.5407
2019-01-10,-1.1247
2019-01-11,-2.4233000000000002
2019-01-14,-1.4192
2019-01-15,1.5937999999999999
2019-01-16,0.5567
2019-01-17,0.151
2019-01-18,1.1055
2019-01-22,-0.0994
2019-01-23,-0.597
2019-01-24,-0.3003
2019-01-25,1.8072
2019-01-28,0.1972
2019-01-29,2.4606
2019-01-30,1.3449
2019-01-31,3.5071
2019-02-01,2.0151
2019-02-04,-0.0913
2019-02-05,0.6852
2019-02-06,-0.5445
2019-02-07,-3.1934
2019-02-08,-0.4713
2019-02-11,-0.5682
2019-02-12,1.2857
2019-02-13,0.9403
2019-02-14,1.6301999999999999
2019-02-15,1.6957
2019-02-19,3.0644
2019-02-20,-2.8859
2019-02-21,-1.7109
2019-02-22,1.0536
2019-02-25,0.2267
2019-02-26,2.7589
2019-02-27,1.2324
2019-02-28,-0.5217
2019-03-01,0.0437
2019-03-04,0.4806
2019-03-05,-0.3043
2019-03-06,-1.4392
2019-03-07,0.9735
2019-03-08,-0.2629
2019-03-11,-0.9227
2019-03-12,-0.1774
2019-03-13,-0.0444
2019-03-14,0.6667
2019-03-15,-1.4128
2019-03-18,2.1944
2019-03-19,-0.2629
2019-03-20,-0.6591
2019-03-21,-0.4423
2019-03-22,-2.8432
2019-03-25,-2.6063
2019-03-26,0.2347
2019-03-27,-1.0773
2019-03-28,0.3788
2019-03-29,0.0
2019-04-01,0.3302
2019-04-02,-1.7395
2019-04-03,0.0
2019-04-04,0.7177
2019-04-05,1.1401
2019-04-08,1.2682
2019-04-09,-1.1596
2019-04-10,-0.1877
2019-04-11,0.6112
2019-04-12,2.5234
2019-04-15,0.5925
2019-04-16,1.5406
2019-04-17,0.3124
2019-04-18,-0.9786
2019-04-22,2.4259
2019-04-23,0.3509
2019-04-24,0.2622
2019-04-25,-0.8282
2019-04-26,0.0879
2019-04-29,0.1757
2019-04-30,-3.1127
2019-05-01,-0.1357
2019-05-02,-1.4803
2019-05-03,-0.7491
2019-05-06,-0.9906
2019-05-07,-0.4764
2019-05-08,-0.4308
2019-05-09,-1.7308
2019-05-10,0.8317
2019-05-13,-1.6982
2019-05-14,0.4936
2019-05-15,-0.442
2019-05-16,1.1347
2019-05-17,-0.5854
2019-05-20,-0.736
2019-05-21,1.1369
2019-05-22,0.7331
2019-05-23,-2.4745
2019-05-24,0.3483
2019-05-28,-1.7353
2019-05-29,-1.5135999999999998
2019-05-30,-1.332
2019-05-31,0.2077
2019-06-03,0.4663
2019-06-04,0.5673
2019-06-05,-2.5641
2019-06-06,0.8947
2019-06-07,0.5216
2019-06-10,0.467
2019-06-11,-0.0517
2019-06-12,-0.7752
2019-06-13,0.7813
2019-06-14,-1.292
2019-06-17,0.2618
2019-06-18,-1.4621
2019-06-19,0.106
2019-06-20,0.9529
2019-06-21,0.8915
2019-06-24,0.3119
2019-06-25,-0.4145
2019-06-26,1.3528
2019-06-27,-0.154
2019-06-28,0.2571
2019-07-01,0.8718
2019-07-02,0.2034
2019-07-03,0.1015
2019-07-05,0.963
2019-07-08,-0.753
2019-07-09,0.9105
2019-07-10,2.807
2019-07-11,0.7314
2019-07-12,1.0649
2019-07-15,0.3352
2019-07-16,-0.5728
2019-07-17,-1.1042
2019-07-18,-1.8447
2019-07-19,0.2967
2019-07-22,0.4438
2019-07-23,-0.4909
2019-07-24,0.7893
2019-07-25,-1.3216
2019-07-26,0.7937
2019-07-29,-0.7874
2019-07-30,2.1825
2019-07-31,-2.1359
2019-08-01,-0.2976
2019-08-02,-1.2587
2019-08-05,-2.7249
2019-08-06,0.1057
2019-08-07,-4.0127
2019-08-08,1.4301
2019-08-09,-1.6811
2019-08-12,1.5996000000000001
2019-08-13,0.0
2019-08-14,-1.1944
2019-08-15,-1.2637
2019-08-16,2.4485
2019-08-19,1.6839
2019-08-20,1.7628
2019-08-21,-1.3123
2019-08-22,-2.0745
2019-08-23,-1.2493
2019-08-26,-0.6051
2019-08-27,0.6641
2019-08-28,2.7488
2019-08-29,3.3708
2019-08-30,-1.7081
2019-09-03,1.8431
2019-09-04,0.7239
2019-09-05,-0.77
2019-09-06,-1.2416
2019-09-09,3.3525
2019-09-10,-2.3822
2019-09-11,0.4673
2019-09-12,-1.4987
2019-09-13,2.7282
2019-09-16,-0.715
2019-09-17,-0.463
2019-09-18,0.8786
2019-09-19,0.1025
2019-09-20,2.303
2019-09-23,-0.5503
2019-09-24,-0.3521
2019-09-25,-1.6153
2019-09-26,-0.0513
2019-09-27,0.3593
2019-09-30,-1.4834
2019-10-01,0.0519
2019-10-02,0.6227
2019-10-03,0.7736
2019-10-04,5.6295
2019-10-07,-1.6473
2019-10-08,-0.7389
2019-10-09,0.0993
2019-10-10,1.2395
2019-10-11,0.9794
2019-10-14,0.0
2019-10-15,2.3278
2019-10-16,0.4739
2019-10-17,-0.4717
2019-10-18,0.1896
2019-10-21,-2.0341
2019-10-22,0.0483
2019-10-23,0.0965
2019-10-24,2.2179
2019-10-25,1.1320999999999999
2019-10-28,-1.2593
2019-10-29,1.0392
2019-10-30,0.748
2019-10-31,-1.1137
2019-11-01,0.0995
2019-11-04,2.0554
2019-11-05,0.1405
2019-11-06,-1.5434999999999999
2019-11-07,0.7601
2019-11-08,-0.9901
2019-11-11,-0.0476
2019-11-12,-0.5717
2019-11-13,-0.6708
2019-11-14,-2.6532
2019-11-15,-0.1487
2019-11-18,-0.9926
2019-11-19,-0.6015
2019-11-20,0.5043
2019-11-21,2.1074
2019-11-22,0.4423
2019-11-25,0.4403
2019-11-26,-0.4871
2019-11-27,1.1258
2019-11-29,-1.0165
2019-12-02,-1.6137000000000001
2019-12-03,1.1928
2019-12-04,0.7367
2019-12-05,0.5363
2019-12-06,-0.2425
2019-12-09,1.264
2019-12-10,0.6721
2019-12-11,-0.1907
2019-12-12,0.2389
2019-12-13,-0.1907
2019-12-16,-0.5731
2019-12-17,4.611
2019-12-18,-0.5969
2019-12-19,1.2009
2019-12-20,-0.7303
2019-12-23,3.0345
2019-12-24,1.2048
2019-12-26,1.3228
2019-12-27,-2.3934
2019-12-30,0.8471
2019-12-31,0.2653
2020-01-02,-1.1023
2020-01-03,3.1208
2020-01-06,0.9079
2020-01-07,1.9708999999999999
2020-01-08,1.1764999999999999
2020-01-09,0.706
2020-01-10,2.1856
2020-01-13,0.8878
2020-01-14,0.76
2020-01-15,0.6352
2020-01-16,0.9073
2020-01-17,-0.1955
2020-01-21,-3.7211
2020-01-22,-1.7086999999999999
2020-01-23,-0.7036
2020-01-24,-2.1259
2020-01-27,-2.0869
2020-01-28,4.0017
2020-01-29,-1.8401999999999998
2020-01-30,2.3008
2020-01-31,-0.7913
2020-02-03,-1.4694
2020-02-04,0.7243
2020-02-05,-1.5406
2020-02-06,-1.4442
2020-02-07,0.3552
2020-02-10,-3.8496
2020-02-11,2.393
2020-02-12,-1.1685
2020-02-13,-1.8645
2020-02-14,-2.6413
2020-02-18,0.7615
2020-02-19,-0.5196
2020-02-20,1.3295
2020-02-21,-1.7338
2020-02-24,-3.0997
2020-02-25,-2.0177
2020-02-26,0.9041
2020-02-27,-3.5839
2020-02-28,-1.4971999999999999
2020-03-02,3.3019
2020-03-03,-0.5074
2020-03-04,2.1928
2020-03-05,-1.3473
2020-03-06,-7.4355
2020-03-09,-37.7049
2020-03-10,-1.2281
2020-03-11,-3.0195
2020-03-12,-19.5971
2020-03-13,21.9818
2020-03-16,-10.831
2020-03-17,-17.3822
2020-03-18,-20.9125
2020-03-19,21.9551
2020-03-20,16.4258
2020-03-23,-9.8194
2020-03-24,9.5119
2020-03-25,7.5429
2020-03-26,3.1881
2020-03-27,-12.8733
2020-03-30,-2.8369
2020-03-31,23.601
2020-04-01,-8.1693
2020-04-02,18.1136
2020-04-03,2.5408
2020-04-06,-2.1239
2020-04-07,5.877
2020-04-08,0.0854
2020-04-09,-2.3891
2020-04-13,5.1573
2020-04-14,14.0482
2020-04-15,-11.9534
2020-04-16,3.8907
2020-04-17,10.1992
2020-04-20,1.5907
2020-04-21,2.9181
2020-04-22,4.2877
2020-04-23,4.3103
2020-04-24,4.0051
2020-04-27,1.8336999999999999
2020-04-28,1.0204
2020-04-29,6.2389
2020-04-30,-2.2371
2020-05-01,-7.7174
2020-05-04,1.7197
2020-05-05,-8.2655
2020-05-06,0.6143
2020-05-07,8.8874
2020-05-08,0.6854
2020-05-11,2.4752
2020-05-12,0.4227
2020-05-13,0.4811
2020-05-14,0.8977
2020-05-15,2.4318
2020-05-18,3.3584
2020-05-19,2.8011
2020-05-20,0.327
2020-05-21,1.0864
2020-05-22,3.6539
2020-05-26,-2.0218
2020-05-27,-0.6878
2020-05-28,3.3031
2020-05-29,0.1547
2020-06-01,-2.6262
2020-06-02,1.1105
2020-06-03,0.1569
2020-06-04,-1.201
2020-06-05,2.1142
2020-06-08,3.1573
2020-06-09,-0.5519
2020-06-10,-2.3209
2020-06-11,-5.9401
2020-06-12,0.5491
2020-06-15,4.4238
2020-06-16,2.7720000000000002
2020-06-17,-0.7125
2020-06-18,0.6151
2020-06-19,-2.1396
2020-06-22,0.6767
2020-06-23,0.0517
2020-06-24,-3.8243
2020-06-25,0.5373
2020-06-26,-5.6654
2020-06-29,3.0028
2020-06-30,0.7701
2020-07-01,-1.8559
2020-07-02,0.6674
2020-07-06,-4.5304
2020-07-07,-2.7778
2020-07-08,2.3810000000000002
2020-07-09,-3.5465
2020-07-10,1.6275
2020-07-13,0.8304
2020-07-14,1.7647
2020-07-15,4.9133
2020-07-16,-2.9201
2020-07-17,0.2838
2020-07-20,-1.0187
2020-07-21,3.3162
2020-07-22,-2.7117
2020-07-23,-0.8532
2020-07-24,-2.008
2020-07-27,-0.8782
2020-07-28,0.4135
2020-07-29,3.5294
2020-07-30,1.1364
2020-07-31,-2.3034
