ticker,EQLB US Equity
2000-09-29,-3.8462
2000-10-05,0.0
2000-10-06,0.0
2000-10-12,0.0
2000-10-16,-36.0
2000-10-17,-25.0
2000-10-24,-16.6667
2000-11-09,-20.0
2000-11-22,0.0
2000-11-27,-25.0
2000-11-28,0.0
2000-12-01,33.3333
2000-12-07,-62.5
2000-12-12,0.0
2000-12-13,-33.3333
2000-12-15,-40.0
2000-12-18,0.0
2000-12-19,66.6667
2000-12-20,100.0
2000-12-21,-70.0
2000-12-22,0.0
2000-12-26,0.0
2000-12-27,0.0
2000-12-28,16.6667
2000-12-29,185.7143
2001-01-05,50.0
2001-01-18,16.6667
2001-01-25,-8.5714
2001-02-06,-37.5
2001-02-16,-25.0
2001-02-27,33.3333
2001-02-28,0.0
2001-03-06,-40.0
2001-03-20,-8.3333
2001-03-23,0.0
2001-04-27,0.0
2001-04-30,81.8182
2001-05-17,25.0
2001-05-31,-40.0
2001-06-01,0.0
2001-08-10,0.0
2001-08-14,0.0
2001-08-31,-33.3333
2001-09-06,0.0
2001-09-21,0.0
2001-09-28,0.0
2001-10-23,0.0
2001-11-07,0.0
2001-11-21,0.0
2001-11-27,0.0
2001-12-04,0.0
2001-12-05,0.0
2001-12-07,-30.0
2001-12-11,0.0
2001-12-17,-14.2857
2001-12-18,0.0
2001-12-26,0.0
2001-12-27,0.0
2001-12-28,0.0
2002-01-16,-33.3333
2002-01-17,0.0
2002-01-18,0.0
2002-01-31,0.0
2002-03-07,0.0
2002-03-21,0.0
2002-04-17,0.0
2002-05-10,0.0
2002-05-22,0.0
2002-05-23,-50.0
2002-06-19,100.0
2002-08-28,0.0
2002-09-16,0.0
2002-09-25,0.0
2002-10-14,-50.0
2002-11-06,0.0
2002-11-26,0.0
2002-12-12,0.0
2002-12-17,0.0
2002-12-18,-93.75
2002-12-27,0.0
2002-12-30,0.0
2003-03-14,0.0
2003-04-17,0.0
2003-05-28,0.0
2003-06-17,0.0
2003-07-10,0.0
2003-08-27,0.0
2003-09-26,0.0
2003-12-12,0.0
2003-12-30,0.0
2003-12-31,0.0
2004-01-29,2300.0
2004-02-02,0.0
2004-02-04,-33.3333
2004-02-10,5900.0
2004-02-19,-95.8333
2004-03-02,60.0
2004-03-10,0.0
2004-04-15,0.0
2004-04-16,-37.5
2004-04-26,-87.5
2004-05-06,30.0
2004-05-17,0.0
2004-06-03,0.0
2004-06-08,146.1538
2004-06-23,0.0
2004-06-24,0.0
2004-06-28,-59.375
2004-08-27,210.7692
2004-09-01,1.9802
2005-04-18,79.6117
2005-05-02,-32.4324
2005-05-03,-56.0
2005-05-27,0.0
2005-12-13,172.7273
2006-01-05,133.3333
2006-04-26,-42.8571
2006-06-13,30.0
2006-07-13,-4.2308
2006-07-14,-19.6787
2006-08-31,0.0
2007-07-30,162.5
2007-08-03,0.0
2007-08-21,0.0
2007-08-23,0.0
2007-10-01,28.5714
2007-10-02,-44.4444
2007-10-17,-20.0
2008-01-09,100.0
2008-01-14,-50.0
2008-02-19,100.0
2008-03-18,-50.0
2008-04-02,0.0
2008-04-29,0.0
2008-05-06,0.0
2008-05-13,0.0
2008-06-17,0.0
2008-08-04,50.0
2008-08-05,33.3333
2008-08-06,0.0
2008-08-20,-12.5
2008-09-22,28.5714
2008-09-24,-33.3333
2008-10-01,0.0
2008-10-10,0.0
2008-10-16,0.0
2008-10-17,0.0
2008-11-13,-66.6667
2008-12-04,0.0
2009-02-02,50.0
2009-02-03,-13.3333
2009-02-04,53.8462
2009-02-05,0.0
2009-02-11,-40.0
2009-02-25,16.6667
2009-02-26,100.0
2009-03-02,57.1429
2009-03-11,0.0
2009-04-16,-22.7273
2009-04-23,5.8824
2009-04-24,5.5556
2009-04-27,0.0
2009-04-28,5.2632
2009-04-29,5.0
2009-04-30,-4.7619
2009-05-04,5.0
2009-05-05,0.0
2009-05-06,0.0
2009-05-08,-4.7619
2009-05-11,-10.0
2009-05-12,22.2222
2009-05-13,-9.0909
2009-05-14,-34.5
2009-05-15,-23.6641
2009-05-18,0.0
2009-05-19,-20.0
2009-05-21,0.0
2009-05-26,25.0
2009-05-27,0.0
2009-05-28,20.0
2009-06-01,-33.3333
2009-06-03,25.0
2009-06-08,-20.0
2009-06-11,0.0
2009-06-12,75.0
2009-06-15,-7.1429
2009-06-16,-7.6923
2009-06-17,-16.6667
2009-06-18,50.0
2009-06-22,-20.0
2009-06-23,0.0
2009-06-24,-8.3333
2009-06-25,-9.0909
2009-06-30,10.0
2009-07-02,-4.5455
2009-07-06,9.5238
2009-07-07,-13.0435
2009-07-09,10.0
2009-07-10,4.5455
2009-07-13,0.0
2009-07-14,0.0
2009-07-15,-4.3478
2009-07-16,-9.0909
2009-07-17,20.0
2009-07-20,0.0
2009-07-22,0.0
2009-07-24,-58.3333
2009-07-27,140.0
2009-07-28,8.3333
2009-07-29,0.0
2009-07-30,0.0
2009-07-31,0.0
2009-08-03,0.0
2009-08-04,0.0
2009-08-05,-46.1538
2009-08-06,85.7143
2009-08-12,-7.6923
2009-08-18,-16.6667
2009-08-19,0.0
2009-09-02,20.0
2009-09-08,-25.0
2009-09-09,55.5556
2009-09-10,-7.1429
2009-09-11,0.0
2009-09-14,30.7692
2009-09-15,5.8824
2009-09-16,0.0
2009-09-17,-5.5556
2009-09-18,11.7647
2009-09-21,0.0
2009-09-22,5.2632
2009-09-23,10.0
2009-09-24,-13.1818
2009-09-25,15.1832
2009-09-28,13.6364
2009-09-29,-23.6
2009-09-30,-22.5131
2009-10-01,-3.3784
2009-10-02,-9.0909
2009-10-05,-3.8462
2009-10-06,-7.2
2009-10-07,-13.7931
2009-10-08,20.0
2009-10-09,16.6667
2009-10-12,-21.4286
2009-10-13,0.0
2009-10-14,-9.0909
2009-10-15,-20.0
2009-10-16,0.0
2009-10-19,-25.0
2009-10-20,0.0
2009-10-21,33.3333
2009-10-22,-6.25
2009-10-23,0.0
2009-10-26,0.0
2009-10-27,20.0
2009-10-28,-27.7778
2009-10-29,43.0769
2009-10-30,7.5269
2009-11-02,0.0
2009-11-03,-20.0
2009-11-04,-3.75
2009-11-05,-9.0909
2009-11-06,-30.0
2009-11-09,-12.2449
2009-11-10,16.2791
2009-11-11,-10.0
2009-11-12,22.2222
2009-11-13,-8.8636
2009-11-16,-10.2244
2009-11-17,2.2222
2009-11-18,-2.1739
2009-11-19,-11.1111
2009-11-20,10.0
2009-11-23,-4.5455
2009-11-24,-4.7619
2009-11-25,-10.9375
2009-11-27,6.6667
2009-11-30,0.0
2009-12-01,5.2632
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,-7.5
2009-12-07,-2.7027
2009-12-08,0.0
2009-12-09,5.5556
2009-12-10,23.6842
2009-12-11,-29.7872
2009-12-14,21.2121
2009-12-15,0.0
2009-12-16,-12.5
2009-12-17,-11.4286
2009-12-18,12.9032
2009-12-21,0.0
2009-12-22,-20.0
2009-12-23,-3.5714
2009-12-24,0.0
2009-12-28,-18.5185
2009-12-29,0.0
2009-12-30,36.3636
2009-12-31,-19.5833
2010-01-04,3.6269
2010-01-05,20.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,16.6667
2010-01-11,-11.4286
2010-01-12,0.0
2010-01-13,-6.4516
2010-01-14,0.0
2010-01-15,-13.7931
2010-01-19,28.0
2010-01-20,0.0
2010-01-21,-18.75
2010-01-22,-3.8462
2010-01-25,4.0
2010-01-26,-11.538499999999999
2010-01-27,8.6957
2010-01-28,0.0
2010-01-29,0.0
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,-12.0
2010-02-05,-4.5455
2010-02-08,0.0
2010-02-09,-4.7619
2010-02-10,0.0
2010-02-11,25.0
2010-02-12,40.0
2010-02-16,-40.0
2010-02-17,-4.7619
2010-02-18,0.0
2010-02-19,0.0
2010-02-22,25.0
2010-02-23,-4.0
2010-02-24,0.0
2010-02-25,2.0833
2010-02-26,-12.2449
2010-03-01,-6.9767
2010-03-02,15.0
2010-03-03,-13.0435
2010-03-04,-20.0
2010-03-05,0.0
2010-03-08,-12.5
2010-03-09,-21.4286
2010-03-10,27.2727
2010-03-11,7.1429
2010-03-12,1.25
2010-03-15,-20.9877
2010-03-16,8.3333
2010-03-17,7.6923
2010-03-18,-14.2857
2010-03-19,0.0
2010-03-22,-16.6667
2010-03-23,-5.0
2010-03-24,-5.2632
2010-03-25,-1.3889
2010-03-26,1.4085
2010-03-29,-11.1111
2010-03-30,-48.4375
2010-03-31,21.2121
2010-04-01,12.5
2010-04-05,24.4444
2010-04-06,-14.2857
2010-04-07,-16.6667
2010-04-08,0.0
2010-04-09,0.0
2010-04-12,0.0
2010-04-13,0.0
2010-04-14,-6.25
2010-04-15,49.3333
2010-04-16,-7.1429
2010-04-19,192.3077
2010-04-20,-26.3158
2010-04-21,21.4286
2010-04-22,70.5882
2010-04-23,20.2586
2010-04-26,0.3584
2010-04-27,-11.4286
2010-04-28,-3.2258
2010-04-29,3.3333
2010-04-30,-9.6774
2010-05-03,-25.0
2010-05-04,-9.5238
2010-05-05,-28.947400000000002
2010-05-06,-25.9259
2010-05-07,35.0
2010-05-10,29.6296
2010-05-11,-14.2857
2010-05-12,-20.0
2010-05-13,25.0
2010-05-14,-13.3333
2010-05-17,7.6923
2010-05-18,20.5357
2010-05-19,0.0
2010-05-20,-22.963
2010-05-21,-7.6923
2010-05-24,0.0
2010-05-25,-16.6667
2010-05-26,6.25
2010-05-27,-5.8824
2010-05-28,10.0
2010-06-01,-9.0909
2010-06-03,0.0
2010-06-04,20.0
2010-06-07,0.0
2010-06-08,-8.3333
2010-06-09,-9.0909
2010-06-10,0.0
2010-06-11,-5.0
2010-06-14,0.0
2010-06-15,-1.9737
2010-06-16,0.0
2010-06-17,38.255
2010-06-18,-13.1068
2010-06-21,-10.6145
2010-06-22,0.0
2010-06-23,-15.0
2010-06-24,-5.8824
2010-06-25,25.0
2010-06-28,-15.0
2010-06-29,17.647100000000002
2010-06-30,0.0
2010-07-01,-10.0
2010-07-02,-5.5556
2010-07-06,1.4706000000000001
2010-07-07,-5.7971
2010-07-08,4.6154
2010-07-12,17.647100000000002
2010-07-13,0.0
2010-07-14,-20.0
2010-07-15,25.0
2010-07-19,-23.75
2010-07-20,4.918
2010-07-21,21.0938
2010-07-23,-7.0968
2010-07-26,0.0
2010-07-27,66.6667
2010-07-28,5.8333
2010-07-29,-2.3622
2010-07-30,-22.5806
2010-08-02,8.3333
2010-08-03,7.6923
2010-08-04,-7.1429
2010-08-05,7.6923
2010-08-06,7.1429
2010-08-09,6.6667
2010-08-10,-6.25
2010-08-11,6.6667
2010-08-12,0.0
2010-08-13,-25.0
2010-08-16,8.3333
2010-08-17,7.6923
2010-08-18,-3.5714
2010-08-19,2.7778
2010-08-20,15.3153
2010-08-23,0.0
2010-08-24,-6.25
2010-08-25,-6.6667
2010-08-26,-3.5714
2010-08-27,3.7037
2010-08-30,7.1429
2010-08-31,-10.0
2010-09-01,-3.7037
2010-09-02,0.0
2010-09-03,3.8462
2010-09-07,18.5185
2010-09-08,9.375
2010-09-09,7.8571
2010-09-10,-5.6291
2010-09-13,-10.1754
2010-09-14,-6.25
2010-09-15,-6.6667
2010-09-16,-4.4643
2010-09-17,-14.0187
2010-09-20,-4.3478
2010-09-21,-18.1818
2010-09-22,11.1111
2010-09-23,0.0
2010-09-24,0.0
2010-09-27,0.0
2010-09-28,-10.0
2010-09-29,5.5556
2010-09-30,-5.2632
2010-10-01,11.1111
2010-10-04,-15.0
2010-10-05,0.0
2010-10-06,4.4118
2010-10-07,1.4085
2010-10-08,-4.1667
2010-10-11,15.942
2010-10-12,0.0
2010-10-13,-10.0
2010-10-14,0.0
2010-10-15,-5.5556
2010-10-18,0.0
2010-10-19,-5.8824
2010-10-20,12.5
2010-10-21,0.0
2010-10-22,-16.6667
2010-10-25,0.0
2010-10-26,6.6667
2010-10-27,0.0
2010-10-28,-25.0
2010-10-29,8.3333
2010-11-01,-15.3846
2010-11-02,9.0909
2010-11-03,22.9167
2010-11-04,-5.0847
2010-11-05,2.6786
2010-11-08,-16.5217
2010-11-09,18.75
2010-11-10,0.0
2010-11-11,-1.7544
2010-11-12,-14.2857
2010-11-15,-13.5417
2010-11-16,-10.8434
2010-11-17,25.6757
2010-11-18,-20.4301
2010-11-19,0.0
2010-11-22,0.0
2010-11-23,-2.7027
2010-11-24,0.0
2010-11-26,22.2222
2010-11-30,-27.2727
2010-12-01,12.5
2010-12-02,11.1111
2010-12-03,0.0
2010-12-06,-20.0
2010-12-07,21.875
2010-12-08,0.0
2010-12-09,12.8205
2010-12-10,-18.1818
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,-13.8889
2010-12-16,-9.6774
2010-12-17,14.2857
2010-12-20,12.5
2010-12-21,0.0
2010-12-22,-22.2222
2010-12-23,0.0
2010-12-27,0.0
2010-12-28,28.5714
2010-12-29,-11.1111
2010-12-30,0.0
2010-12-31,0.0
2011-01-03,-9.375
2011-01-04,0.0
2011-01-05,24.1379
2011-01-06,0.0
2011-01-07,19.4444
2011-01-10,-27.907
2011-01-11,3.2258
2011-01-12,0.0
2011-01-13,0.0
2011-01-18,0.0
2011-01-19,0.0
2011-01-20,32.8125
2011-01-21,5.8824
2011-01-24,24.4444
2011-01-25,14.2857
2011-01-26,-18.75
2011-01-27,0.0
2011-01-28,-7.6923
2011-01-31,-8.3333
2011-02-01,9.0909
2011-02-02,16.6667
2011-02-03,0.0
2011-02-04,11.607099999999999
2011-02-07,-16.8
2011-02-08,7.6923
2011-02-10,-50.0
2011-02-11,100.0
2011-02-14,-28.5714
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,0.0
2011-02-18,-20.0
2011-02-22,12.5
2011-02-24,30.5556
2011-02-25,-37.234
2011-02-28,-10.1695
2011-03-01,16.9811
2011-03-02,24.1935
2011-03-03,0.0
2011-03-04,-31.1688
2011-03-07,-3.7736
2011-03-08,0.0
2011-03-09,25.4902
2011-03-10,-3.125
2011-03-11,-9.6774
2011-03-14,-5.3571
2011-03-15,1.8868
2011-03-16,7.4074
2011-03-17,-12.069
2011-03-21,29.4118
2011-03-22,0.0
2011-03-24,-22.7273
2011-03-25,-5.8824
2011-03-28,22.9167
2011-03-29,5.0847
2011-04-01,-22.5806
2011-04-04,-43.75
2011-04-05,77.7778
2011-04-07,0.0
2011-04-08,0.0
2011-04-12,-12.5
2011-04-13,0.0
2011-04-14,9.5238
2011-04-15,26.087
2011-04-18,-17.2414
2011-04-19,27.0833
2011-04-20,-29.5082
2011-04-27,0.0
2011-04-29,0.0
2011-05-02,41.8605
2011-05-03,1.6393
2011-05-05,-48.3871
2011-05-06,40.625
2011-05-12,0.0
2011-05-13,-6.6667
2011-05-16,0.0
2011-05-18,0.0
2011-05-20,0.0
2011-05-23,0.0
2011-05-25,-4.7619
2011-05-26,20.0
2011-05-31,-54.1667
2011-06-01,109.0909
2011-06-02,0.0
2011-06-03,-47.8261
2011-06-06,91.6667
2011-06-08,-47.8261
2011-06-09,8.3333
2011-06-13,23.0769
2011-06-15,0.0
2011-06-17,0.0
2011-06-21,0.0
2011-06-22,59.375
2011-06-23,0.0
2011-06-27,-37.2549
2011-06-28,-25.0
2011-06-30,100.0
2011-07-01,0.0
2011-07-05,0.0
2011-07-06,-16.6667
2011-07-07,-45.0
2011-07-08,9.0909
2011-07-11,66.6667
2011-07-14,27.5
2011-07-19,-5.8824
2011-07-20,-45.8333
2011-07-21,0.0
2011-07-25,23.0769
2011-07-28,-18.75
2011-07-29,76.9231
2011-08-04,-43.4783
2011-08-05,-7.6923
2011-08-08,-25.0
2011-08-10,122.2222
2011-08-12,12.5
2011-08-15,-24.4444
2011-08-16,0.0
2011-08-17,17.647100000000002
2011-08-18,7.5
2011-08-22,0.0
2011-08-25,-20.9302
2011-08-29,0.0
2011-08-31,-44.1176
2011-09-01,26.3158
2011-09-06,20.8333
2011-09-07,0.0
2011-09-08,17.2414
2011-09-09,-29.4118
2011-09-13,0.0
2011-09-14,0.0
2011-09-16,0.0
2011-09-19,0.0
2011-09-20,33.3333
2011-09-23,-50.0
2011-10-03,0.0
2011-10-04,50.0
2011-10-05,-33.3333
2011-10-14,0.0
2011-10-17,18.75
2011-10-18,10.526299999999999
2011-10-19,0.0
2011-10-20,4.7619
2011-10-25,-4.5455
2011-10-31,0.0
2011-11-04,0.0
2011-11-10,0.0
2011-11-11,0.0
2011-11-14,-85.7143
2011-11-15,0.0
2011-11-18,633.3333
2011-11-29,-86.3636
2011-11-30,0.0
2011-12-02,66.6667
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,0.0
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,20.0
2011-12-27,0.0
2011-12-28,133.3333
2011-12-29,-42.8571
2012-01-13,-25.0
2012-01-26,0.0
2012-02-01,116.6667
2012-02-03,-61.5385
2012-02-07,0.0
2012-02-10,0.0
2012-02-14,0.0
2012-02-22,0.0
2012-02-23,0.0
2012-03-02,0.0
2012-03-05,160.0
2012-03-08,-61.5385
2012-03-09,100.0
2012-03-12,0.0
2012-03-13,60.0
2012-03-14,0.0
2012-03-21,-68.75
2012-03-23,0.0
2012-03-26,0.0
2012-03-27,0.0
2012-04-03,160.0
2012-04-05,-15.3846
2012-04-12,0.0
2012-04-17,118.1818
2012-04-18,58.3333
2012-04-19,-15.7895
2012-04-20,-9.375
2012-04-23,37.931
2012-04-24,-35.0
2012-04-25,73.0769
2012-04-26,-28.8889
2012-04-30,-9.375
2012-05-02,37.931
2012-05-03,-40.0
2012-05-10,0.0
2012-05-11,8.3333
2012-05-14,76.9231
2012-05-15,4.3478
2012-05-16,-50.0
2012-05-18,12.5
2012-05-21,40.7407
2012-05-22,-31.5789
2012-05-23,0.0
2012-05-24,23.0769
2012-05-25,0.0
2012-05-29,40.625
2012-05-30,28.8889
2012-05-31,-12.069
2012-06-01,15.6863
2012-06-04,22.0339
2012-06-05,11.1111
2012-06-07,20.0
2012-06-08,0.0
2012-06-11,100.0
2012-06-12,0.0
2012-06-13,-16.6667
2012-06-14,-25.0
2012-06-15,20.0
2012-06-18,-2.0833
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,-14.8936
2012-06-22,0.0
2012-06-25,0.0
2012-06-26,0.0
2012-06-27,0.0
2012-06-28,-13.3333
2012-06-29,23.0769
2012-07-02,-18.75
2012-07-03,2.8846
2012-07-05,0.0
2012-07-06,0.0
2012-07-10,4.6729
2012-07-12,7.1429
2012-07-17,4.1667
2012-07-18,-16.8
2012-07-19,-23.0769
2012-07-20,63.75
2012-07-23,-38.9313
2012-07-24,0.0
2012-07-26,0.0
2012-07-27,0.0
2012-07-31,0.0
2012-08-02,30.0
2012-08-03,7.6923
2012-08-06,42.8571
2012-08-07,-20.0
2012-08-08,0.0
2012-08-10,-12.5
2012-08-14,-28.5714
2012-08-15,0.0
2012-08-17,60.0
2012-08-20,-10.9375
2012-08-21,9.6491
2012-08-24,0.0
2012-08-31,0.0
2012-09-05,-34.4
2012-09-06,0.0
2012-09-07,46.3415
2012-09-12,-45.0
2012-09-13,81.8182
2012-09-18,-6.6667
2012-09-20,0.0
2012-09-26,0.0
2012-09-28,-28.5714
2012-10-01,0.0
2012-10-02,40.0
2012-10-04,-1.7856999999999998
2012-10-09,-41.8182
2012-10-10,71.875
2012-10-11,-39.0909
2012-10-15,10.4478
2012-10-16,48.6486
2012-10-18,-34.5455
2012-10-19,33.3333
2012-10-22,-28.125
2012-10-23,59.4203
2012-10-25,-12.7273
2012-10-26,-16.6667
2012-10-31,-37.5
2012-11-05,0.0
2012-11-07,0.0
2012-11-09,2.0
2012-11-15,0.0
2012-11-16,25.4902
2012-11-19,9.375
2012-11-21,-27.1429
2012-11-26,25.4902
2012-11-27,-15.625
2012-11-28,18.5185
2012-11-29,0.0
2012-11-30,0.0
2012-12-03,-25.0
2012-12-04,29.1667
2012-12-06,-35.4839
2012-12-07,0.0
2012-12-11,-12.5
2012-12-12,0.0
2012-12-13,74.2857
2012-12-14,-42.623
2012-12-18,68.5714
2012-12-20,-5.0847
2012-12-21,-42.8571
2012-12-27,25.0
2012-12-28,-12.5
2012-12-31,-8.5714
2013-01-02,84.375
2013-01-03,-5.0847
2013-01-04,14.2857
2013-01-07,12.5
2013-01-08,11.1111
2013-01-09,0.0
2013-01-10,-20.0
2013-01-11,0.0
2013-01-15,-9.375
2013-01-16,0.0
2013-01-17,-3.4483
2013-01-18,8.9286
2013-01-22,-3.2787
2013-01-23,-18.6441
2013-01-24,0.0
2013-01-25,0.0
2013-01-28,16.6667
2013-01-29,-8.9286
2013-02-01,0.0
2013-02-04,-1.9607999999999999
2013-02-05,8.0
2013-02-06,-20.3704
2013-02-07,0.0
2013-02-08,30.2326
2013-02-11,0.0
2013-02-12,0.0
2013-02-14,0.0
2013-02-19,-10.7143
2013-02-22,12.0
2013-02-25,-5.3571
2013-02-26,0.0
2013-02-27,-9.434
2013-03-01,0.0
2013-03-04,12.5
2013-03-05,-11.1111
2013-03-06,12.5
2013-03-07,0.0
2013-03-08,0.0
2013-03-12,3.7037
2013-03-13,0.0
2013-03-14,0.0
2013-03-15,-14.2857
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,16.6667
2013-03-21,-14.2857
2013-03-22,6.25
2013-03-25,-5.8824
2013-03-28,-12.5
2013-04-01,0.0
2013-04-02,0.0
2013-04-05,85.7143
2013-04-08,-58.9744
2013-04-09,34.375
2013-04-10,48.8372
2013-04-12,0.0
2013-04-15,0.0
2013-04-16,0.0
2013-04-17,37.5
2013-04-18,0.0
2013-04-19,9.0909
2013-04-22,13.5417
2013-04-23,0.0
2013-04-24,0.0
2013-04-25,-9.1743
2013-04-26,-43.4343
2013-04-30,114.2857
2013-05-01,0.0
2013-05-02,-4.1667
2013-05-03,-2.6087
2013-05-06,0.0
2013-05-07,28.5714
2013-05-10,-33.3333
2013-05-14,8.3333
2013-05-17,-7.6923
2013-05-20,-16.6667
2013-05-21,-40.0
2013-05-28,0.0
2013-05-29,0.0
2013-05-31,33.3333
2013-06-03,3.125
2013-06-06,-15.1515
2013-06-12,14.2857
2013-06-13,-9.375
2013-06-14,0.0
2013-06-18,0.0
2013-06-21,0.0
2013-06-24,0.0
2013-06-26,10.3448
2013-06-27,12.5
2013-06-28,48.6111
2013-07-01,-32.7103
2013-07-02,-22.2222
2013-07-03,14.2857
2013-07-05,15.625
2013-07-08,8.1081
2013-07-09,10.0
2013-07-10,0.0
2013-07-11,-12.5
2013-07-12,3.8961
2013-07-15,-3.75
2013-07-16,14.2857
2013-07-17,0.0
2013-07-18,0.0
2013-07-22,-18.1818
2013-07-23,11.1111
2013-07-24,10.0
2013-07-25,9.0909
2013-07-26,8.3333
2013-07-29,53.8462
2013-07-30,-20.0
2013-07-31,-37.5
2013-08-02,70.0
2013-08-05,-23.5294
2013-08-06,-1.9231
2013-08-07,1.9607999999999999
2013-08-09,30.7692
2013-08-12,-41.1765
2013-08-13,-2.5
2013-08-16,-15.3846
2013-08-19,21.2121
2013-08-20,0.0
2013-08-21,-27.5
2013-08-22,13.7931
2013-08-23,0.0
2013-08-27,-3.0303
2013-08-30,0.0
2013-09-03,-12.5
2013-09-04,-8.9286
2013-09-05,0.0
2013-09-06,13.7255
2013-09-10,-58.6207
2013-09-12,91.6667
2013-09-16,4.3478
2013-09-19,-16.6667
2013-09-23,32.5
2013-09-24,-9.434
2013-09-25,0.0
2013-09-26,-16.6667
2013-09-30,0.0
2013-10-02,-15.0
2013-10-03,35.2941
2013-10-04,-2.1739
2013-10-08,-4.4444
2013-10-10,-13.9535
2013-10-14,0.0
2013-10-21,8.1081
2013-10-25,0.0
2013-10-28,-7.5
2013-10-29,-35.1351
2013-10-30,0.0
2013-10-31,33.3333
2013-11-01,0.0
2013-11-04,-18.75
2013-11-05,-7.6923
2013-11-06,33.3333
2013-11-07,-18.75
2013-11-08,53.8462
2013-11-11,0.0
2013-11-12,0.0
2013-11-13,-20.0
2013-11-14,0.0
2013-11-15,0.0
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,-25.0
2013-11-21,33.3333
2013-11-25,18.75
2013-12-02,-15.7895
2013-12-03,0.0
2013-12-04,6.25
2013-12-05,11.7647
2013-12-06,-10.526299999999999
2013-12-09,0.0
2013-12-10,-5.8824
2013-12-12,6.25
2013-12-13,17.647100000000002
2013-12-16,12.5
2013-12-18,-11.1111
2013-12-20,-5.0
2013-12-23,-10.526299999999999
2013-12-24,0.0
2013-12-26,-5.8824
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,-18.75
2014-01-02,46.1538
2014-01-15,0.0
2014-01-21,18.4211
2014-01-22,-11.1111
2014-01-24,-20.0
2014-01-27,9.375
2014-01-28,-8.5714
2014-01-29,0.0
2014-01-30,9.375
2014-02-04,0.0
2014-02-07,-25.7143
2014-02-11,0.0
2014-02-13,23.0769
2014-02-18,0.0
2014-02-19,-18.75
2014-02-24,0.0
2014-02-25,23.0769
2014-02-27,-18.75
2014-02-28,0.0
2014-03-05,11.538499999999999
2014-03-06,17.2414
2014-03-07,-5.8824
2014-03-10,9.375
2014-03-11,0.0
2014-03-12,0.0
2014-03-13,5.7143
2014-03-14,8.1081
