ticker,BAC US Equity
2000-05-22,1.005
2000-05-23,4.602
2000-05-24,6.4209
2000-05-25,-1.1173
2000-05-26,-1.2429000000000001
2000-05-30,0.5721
2000-05-31,1.8203
2000-06-01,2.4803
2000-06-02,7.3707
2000-06-05,-2.8689
2000-06-06,-4.2194
2000-06-07,1.8721999999999999
2000-06-08,-1.8378
2000-06-09,-1.3216
2000-06-12,0.8231
2000-06-13,-1.3699
2000-06-14,-0.6734
2000-06-15,-6.1017
2000-06-16,-7.5812
2000-06-19,0.7812
2000-06-20,0.2584
2000-06-21,-1.8041
2000-06-22,-1.3123
2000-06-23,0.7979
2000-06-26,1.1873
2000-06-27,-1.9557
2000-06-28,-3.3743
2000-06-29,0.0516
2000-06-30,-5.3645
2000-07-03,4.6512
2000-07-05,0.6944
2000-07-06,1.1034
2000-07-07,3.5471
2000-07-10,0.0
2000-07-11,-1.054
2000-07-12,0.1332
2000-07-13,-1.7287
2000-07-14,2.8417
2000-07-17,-1.3158
2000-07-18,-1.3333
2000-07-19,-0.1351
2000-07-20,4.7361
2000-07-21,-1.8088
2000-07-24,-0.1316
2000-07-25,1.7128
2000-07-26,-2.4611
2000-07-27,-0.664
2000-07-28,-0.5348
2000-07-31,1.8817
2000-08-01,0.6596
2000-08-02,-1.0485
2000-08-03,3.9735
2000-08-04,7.0064
2000-08-07,-0.2381
2000-08-08,-0.8353
2000-08-09,2.1661
2000-08-10,0.7067
2000-08-11,1.1696
2000-08-14,1.7341
2000-08-15,-1.25
2000-08-16,-1.496
2000-08-17,0.1168
2000-08-18,0.3501
2000-08-21,0.2326
2000-08-22,1.0441
2000-08-23,-0.6889
2000-08-24,-2.8902
2000-08-25,-1.4285999999999999
2000-08-28,-0.1208
2000-08-29,-1.5718999999999999
2000-08-30,0.9828
2000-08-31,5.321
2000-09-01,-2.0194
2000-09-05,1.9048
2000-09-06,0.2336
2000-09-07,1.3986
2000-09-08,2.8736
2000-09-11,1.1173
2000-09-12,0.7735
2000-09-13,-0.3289
2000-09-14,-0.8526
2000-09-15,-2.5798
2000-09-18,-2.164
2000-09-19,2.2119
2000-09-20,-1.9362
2000-09-21,-1.5099
2000-09-22,3.7736
2000-09-25,0.0
2000-09-26,-2.1591
2000-09-27,-2.0906
2000-09-28,2.4911
2000-09-29,-3.0093
2000-10-02,1.3126
2000-10-03,2.3557
2000-10-04,-2.8769
2000-10-05,2.1327
2000-10-06,-4.1763
2000-10-09,-2.0581
2000-10-10,-3.7083
2000-10-11,-3.3376
2000-10-12,-5.3121
2000-10-13,4.4881
2000-10-16,-2.953
2000-10-17,-5.3942
2000-10-18,-1.3158
2000-10-19,4.4444
2000-10-20,-0.7092
2000-10-23,0.0
2000-10-24,1.7143000000000002
2000-10-25,-0.9831
2000-10-26,-1.5603
2000-10-27,3.6023
2000-10-30,4.5897
2000-10-31,2.2606
2000-11-01,0.6502
2000-11-02,1.8088
2000-11-03,-1.1421000000000001
2000-11-06,4.878
2000-11-07,-0.7344
2000-11-08,-3.8224
2000-11-09,2.0513
2000-11-10,-2.7638
2000-11-13,-1.938
2000-11-14,-3.2938
2000-11-15,-8.4469
2000-11-16,-0.2976
2000-11-17,-3.7313
2000-11-20,-2.4806
2000-11-21,0.7949
2000-11-22,-2.6814
2000-11-24,1.9449
2000-11-27,0.9539
2000-11-28,2.0472
2000-11-29,1.8457
2000-11-30,-1.8433000000000002
2000-12-01,-0.4695
2000-12-04,-1.8868
2000-12-05,5.609
2000-12-06,-7.739
2000-12-07,2.6316
2000-12-08,4.8077
2000-12-11,6.2691
2000-12-12,0.0
2000-12-13,-1.1511
2000-12-14,-1.4556
2000-12-15,-1.1817
2000-12-18,4.0359
2000-12-19,1.7241
2000-12-20,-3.3898
2000-12-21,7.1637
2000-12-22,0.6821
2000-12-26,0.4065
2000-12-27,1.0796000000000001
2000-12-28,0.0
2000-12-29,-2.0027
2001-01-02,1.9074
2001-01-03,6.8182
2001-01-04,3.1289
2001-01-05,-7.2816
2001-01-08,1.0471
2001-01-09,-2.5907
2001-01-10,3.3245
2001-01-11,1.8018
2001-01-12,-0.7585
2001-01-16,3.8217
2001-01-17,-2.6994
2001-01-18,-1.2610000000000001
2001-01-19,0.5109
2001-01-22,2.4142
2001-01-23,0.0
2001-01-24,1.3648
2001-01-25,0.8568
2001-01-26,3.2767
2001-01-29,1.5652
2001-01-30,2.6842
2001-01-31,-2.9746
2001-02-01,-1.0033
2001-02-02,0.6006
2001-02-05,-0.6343
2001-02-06,-4.3184000000000005
2001-02-07,-2.865
2001-02-08,-1.5152
2001-02-09,1.5385
2001-02-12,1.1313
2001-02-13,0.3596
2001-02-14,1.1146
2001-02-15,0.1772
2001-02-16,1.0022
2001-02-20,-4.4358
2001-02-21,-2.7891
2001-02-22,1.0471
2001-02-23,1.8446
2001-02-26,3.7443999999999997
2001-02-27,0.8827
2001-02-28,-0.3305
2001-03-01,-2.6824
2001-03-02,-0.5878
2001-03-05,0.0612
2001-03-06,2.4042
2001-03-07,4.9542
2001-03-08,1.8389
2001-03-09,-2.271
2001-03-12,-1.6762000000000001
2001-03-13,5.0949
2001-03-14,-4.6083
2001-03-15,0.9662
2001-03-16,-1.6268
2001-03-19,3.0545
2001-03-20,-3.1716
2001-03-21,-0.6629
2001-03-22,-2.5122999999999998
2001-03-23,6.2613
2001-03-26,-0.5305
2001-03-27,3.7714
2001-03-28,-0.1101
2001-03-29,-2.3153
2001-03-30,2.991
2001-04-02,-1.3516
2001-04-03,-3.2587
2001-04-04,-3.7129
2001-04-05,3.061
2001-04-06,-4.3587
2001-04-09,2.0367
2001-04-10,2.6087
2001-04-11,1.2134
2001-04-12,0.7612
2001-04-16,-0.9443
2001-04-17,-0.858
2001-04-18,6.1154
2001-04-19,2.2109
2001-04-20,-2.4645
2001-04-23,-0.1454
2001-04-24,-0.7828
2001-04-25,0.7339
2001-04-26,0.4007
2001-04-27,3.2656
2001-04-30,-1.6162999999999998
2001-05-01,0.8036
2001-05-02,-0.6023
2001-05-03,-0.2852
2001-05-04,0.7685
2001-05-07,-0.2661
2001-05-08,-0.9248
2001-05-09,-0.5924
2001-05-10,0.7223
2001-05-11,-4.0516
2001-05-14,1.6442
2001-05-15,1.1949
2001-05-16,2.7248
2001-05-17,0.0884
2001-05-18,0.7067
2001-05-21,-0.8947
2001-05-22,3.806
2001-05-23,-0.0512
2001-05-24,2.3545
2001-05-25,-2.1337
2001-05-29,1.5159
2001-05-30,-0.4362
2001-05-31,0.7996
2001-06-01,-1.9409
2001-06-04,0.9122
2001-06-05,2.2514
2001-06-06,-0.4337
2001-06-07,-0.1508
2001-06-08,-0.9564
2001-06-11,-0.4913
2001-06-12,0.6129
2001-06-13,0.0
2001-06-14,-2.3689
2001-06-15,0.5546
2001-06-18,2.1027
2001-06-19,0.8103
2001-06-20,0.7033
2001-06-21,2.0619
2001-06-22,0.9123
2001-06-25,-1.1947
2001-06-26,-1.3072
2001-06-27,-0.1325
2001-06-28,-0.5637
2001-06-29,0.0834
2001-07-02,0.7829
2001-07-03,-0.0165
2001-07-05,-0.3472
2001-07-06,-3.1851
2001-07-09,0.9596
2001-07-10,-3.2926
2001-07-11,0.6494
2001-07-12,3.6269
2001-07-13,1.3798
2001-07-16,1.8755
2001-07-17,3.7797
2001-07-18,0.5965
2001-07-19,-0.9051
2001-07-20,-1.0236
2001-07-23,-0.7955
2001-07-24,-0.5453
2001-07-25,0.6289
2001-07-26,1.1378
2001-07-27,0.618
2001-07-30,0.0787
2001-07-31,0.1101
2001-08-01,-0.9745
2001-08-02,0.7302
2001-08-03,-0.1733
2001-08-06,-0.8998
2001-08-07,0.4301
2001-08-08,-0.3807
2001-08-09,0.7801
2001-08-10,-0.6319
2001-08-13,0.62
2001-08-14,-1.1534
2001-08-15,-0.0959
2001-08-16,1.408
2001-08-17,-1.0887
2001-08-20,1.4037
2001-08-21,-0.0944
2001-08-22,1.795
2001-08-23,0.5414
2001-08-24,-2.7077
2001-08-27,-0.7748
2001-08-28,-1.4183
2001-08-29,-2.926
2001-08-30,0.2998
2001-08-31,2.1086
2001-09-04,0.6667
2001-09-05,-0.0969
2001-09-06,-2.4637000000000002
2001-09-07,-1.9906000000000001
2001-09-10,-1.6044
2001-09-17,-5.7242
2001-09-18,1.3247
2001-09-19,-0.1271
2001-09-20,-2.4909
2001-09-21,-4.904
2001-09-24,4.6078
2001-09-25,3.2802
2001-09-26,-0.0907
2001-09-27,3.3243
2001-09-28,2.6723
2001-10-01,0.9418
2001-10-02,0.8991
2001-10-03,0.8574
2001-10-04,-1.8336000000000001
2001-10-05,-4.6867
2001-10-08,-3.3494
2001-10-09,-3.871
2001-10-10,5.0815
2001-10-11,-0.365
2001-10-12,-2.9121
2001-10-15,4.7915
2001-10-16,3.8884
2001-10-17,-1.057
2001-10-18,-0.1751
2001-10-19,0.0526
2001-10-22,2.4198
2001-10-23,0.856
2001-10-24,1.7654
2001-10-25,1.4012
2001-10-26,-0.2303
2001-10-29,-1.8961000000000001
2001-10-30,-0.8403
2001-10-31,-0.0169
2001-11-01,1.6274
2001-11-02,1.5346
2001-11-05,0.2629
2001-11-06,1.7696
2001-11-07,1.0304
2001-11-08,0.5578
2001-11-09,-0.0792
2001-11-12,-0.0476
2001-11-13,0.6982
2001-11-14,0.063
2001-11-15,-0.4094
2001-11-16,-1.1069
2001-11-19,2.2546
2001-11-20,-0.688
2001-11-21,0.1102
2001-11-23,2.2177
2001-11-26,-0.0923
2001-11-27,-2.2332
2001-11-28,-2.7883
2001-11-29,3.0627
2001-11-30,-3.4906
2001-12-03,0.0815
2001-12-04,1.4814
2001-12-05,0.5775
2001-12-06,1.4493
2001-12-07,0.2857
2001-12-10,-2.3109
2001-12-11,1.1828
2001-12-12,0.6886
2001-12-13,-1.972
2001-12-14,-0.3569
2001-12-17,2.9795
2001-12-18,-0.2688
2001-12-19,0.6817
2001-12-20,-0.6456
2001-12-21,-2.3772
2001-12-24,0.3247
2001-12-26,0.9061
2001-12-27,0.9461
2001-12-28,0.9214
2001-12-31,-0.913
2002-01-02,0.0159
2002-01-03,-0.1112
2002-01-04,1.5583
2002-01-07,-1.1899
2002-01-08,-1.6004
2002-01-09,-0.2415
2002-01-10,0.0807
2002-01-11,-1.7742
2002-01-14,-0.2956
2002-01-15,1.2022
2002-01-16,-1.0578
2002-01-17,0.5263
2002-01-18,-0.5236
2002-01-22,3.0757
2002-01-23,0.3032
2002-01-24,1.8136
2002-01-25,-1.0156
2002-01-28,0.4578
2002-01-29,-6.9767
2002-01-30,4.1554
2002-01-31,2.2218999999999998
2002-02-01,-2.6494999999999997
2002-02-04,-3.1943
2002-02-05,-0.8418
2002-02-06,-0.0849
2002-02-07,0.1699
2002-02-08,2.799
2002-02-11,1.0726
2002-02-12,-0.3102
2002-02-13,1.736
2002-02-14,-0.0966
2002-02-15,-2.0303
2002-02-19,-2.0559
2002-02-20,2.7372
2002-02-21,-0.1144
2002-02-22,0.3436
2002-02-25,3.1474
2002-02-26,0.6166
2002-02-27,0.8171
2002-02-28,0.6136
2002-03-01,1.3292
2002-03-04,2.4691
2002-03-05,-2.0331
2002-03-06,2.5365
2002-03-07,0.4198
2002-03-08,1.2690000000000001
2002-03-11,-0.1179
2002-03-12,0.369
2002-03-13,-0.6618
2002-03-14,-0.8142
2002-03-15,3.2537
2002-03-18,-0.5348
2002-03-19,0.0727
2002-03-20,-1.4813
2002-03-21,0.2358
2002-03-22,0.9559
2002-03-25,-0.7283
2002-03-26,1.4233
2002-03-27,-0.463
2002-03-28,-1.1337
2002-04-01,0.1911
2002-04-02,0.8804
2002-04-03,-0.7127
2002-04-04,0.6446
2002-04-05,0.3202
2002-04-08,0.8125
2002-04-09,0.3166
2002-04-10,0.3443
2002-04-11,-1.9159000000000002
2002-04-12,2.1137
2002-04-15,-1.2134
2002-04-16,2.1965
2002-04-17,0.1131
2002-04-18,-0.2542
2002-04-19,1.416
2002-04-22,-0.7819
2002-04-23,1.3228
2002-04-24,-0.6944
2002-04-25,-0.9231
2002-04-26,1.3269
2002-04-29,-0.7105
2002-04-30,1.6978
2002-05-01,-0.3311
2002-05-02,1.8134000000000001
2002-05-03,0.1768
2002-05-06,-1.6421999999999999
2002-05-07,0.6761
2002-05-08,1.4254
2002-05-09,0.5676
2002-05-10,-0.7659
2002-05-13,1.5572
2002-05-14,1.1733
2002-05-15,0.0527
2002-05-16,0.382
2002-05-17,0.9054
2002-05-20,-1.4304000000000001
2002-05-21,-1.0686
2002-05-22,0.5867
2002-05-23,1.6174
2002-05-24,-0.6654
2002-05-28,-0.5647
2002-05-29,0.7397
2002-05-30,-0.4589
2002-05-31,-0.1449
2002-06-03,-1.794
2002-06-04,-0.0672
2002-06-05,-0.793
2002-06-06,-4.7261
2002-06-07,1.7490999999999999
2002-06-10,0.2254
2002-06-11,-0.5905
2002-06-12,0.6223
2002-06-13,-2.1785
2002-06-14,2.1552
2002-06-17,3.1786
2002-06-18,0.8724
2002-06-19,-0.3378
2002-06-20,-2.2373
2002-06-21,-2.552
2002-06-24,0.1423
2002-06-25,-0.469
2002-06-26,-3.6841
2002-06-27,1.705
2002-06-28,2.5656
2002-07-01,-1.5776
2002-07-02,0.3466
2002-07-03,-0.9929
2002-07-05,2.936
2002-07-08,1.5815000000000001
2002-07-09,-2.3631
2002-07-10,-3.0467
2002-07-11,1.5419
2002-07-12,-0.7809
2002-07-15,-1.1952
2002-07-16,-2.198
2002-07-17,-1.9607999999999999
2002-07-18,-3.6769
2002-07-19,-1.7409
2002-07-22,-2.0319
2002-07-23,-3.9323
2002-07-24,1.8998
2002-07-25,1.6101999999999999
2002-07-26,2.8357
2002-07-29,4.2985
2002-07-30,-0.0311
2002-07-31,3.4536
2002-08-01,-2.5564
2002-08-02,-1.9907
2002-08-05,-2.2831
2002-08-06,2.6909
2002-08-07,2.3851
2002-08-08,4.8123000000000005
2002-08-09,0.6141
2002-08-12,-0.5232
2002-08-13,-1.5924
2002-08-14,2.4347
2002-08-15,0.5797
2002-08-16,-0.9942
2002-08-19,2.023
2002-08-20,-1.5549
2002-08-21,0.768
2002-08-22,1.1648
2002-08-23,-1.3504
2002-08-26,2.3055
2002-08-27,0.5634
2002-08-28,-1.9468
2002-08-29,0.4999
2002-08-30,-0.398
2002-09-03,-4.2095
2002-09-04,1.2513
2002-09-05,-0.0742
2002-09-06,2.9263
2002-09-09,-0.0577
2002-09-10,-1.0397
2002-09-11,0.3064
2002-09-12,-2.0512
2002-09-13,1.4407
2002-09-16,0.9956
2002-09-17,-1.3482
2002-09-18,-2.5716
2002-09-19,-4.4344
2002-09-20,-0.4104
2002-09-23,1.1886
2002-09-24,-2.8974
2002-09-25,2.4194
2002-09-26,3.811
2002-09-27,-2.7913
2002-09-30,-0.437
2002-10-01,3.6834
2002-10-02,-2.963
2002-10-03,-6.8391
2002-10-04,-3.01
2002-10-07,-4.1379
2002-10-08,2.8777
2002-10-09,-5.3322
2002-10-10,4.6353
2002-10-11,4.8359
2002-10-14,2.2054
2002-10-15,8.3018
2002-10-16,1.673
2002-10-17,2.5879
2002-10-18,1.079
2002-10-21,1.4859
2002-10-22,-0.995
2002-10-23,0.6461
2002-10-24,-2.311
2002-10-25,1.9567999999999999
2002-10-28,-0.4583
2002-10-29,-0.0863
2002-10-30,1.4545
2002-10-31,-0.9226
2002-11-01,0.659
2002-11-04,0.0
2002-11-05,1.0817
2002-11-06,-1.3094999999999999
2002-11-07,-3.7809
2002-11-08,-0.4893
2002-11-11,-0.5364
2002-11-12,0.8989
2002-11-13,-0.0594
2002-11-14,2.1394
2002-11-15,0.0582
2002-11-18,-2.0061
2002-11-19,1.2016
2002-11-20,1.8763
2002-11-21,2.7626
2002-11-22,-0.21
2002-11-25,-0.0982
2002-11-26,-2.3034
2002-11-27,2.0558
2002-11-29,-1.2819
2002-12-02,-1.3841
2002-12-03,0.2749
2002-12-04,0.2742
2002-12-05,-1.8155000000000001
2002-12-06,0.9467
2002-12-09,-0.2784
2002-12-10,1.9544000000000001
2002-12-11,0.173
2002-12-12,0.0576
2002-12-13,-1.855
2002-12-16,2.9744
2002-12-17,-1.2379
2002-12-18,-1.3543
2002-12-19,0.0438
2002-12-20,2.6277
2002-12-23,-0.2703
2002-12-24,-0.5135
2002-12-26,0.129
2002-12-27,-0.9593
2002-12-30,0.9108
2002-12-31,-0.3295
2003-01-02,1.5955
2003-01-03,-0.6225
2003-01-06,1.4379
2003-01-07,0.1544
2003-01-08,-0.4064
2003-01-09,1.3086
2003-01-10,-0.2778
2003-01-13,0.8078
2003-01-14,0.1382
2003-01-15,-1.4211
2003-01-16,-0.6298
2003-01-17,0.6761
2003-01-21,-1.0492
2003-01-22,0.2404
2003-01-23,0.9873
2003-01-24,-2.7654
2003-01-27,-1.4364
2003-01-28,0.6995
2003-01-29,0.7091
2003-01-30,-1.2645
2003-01-31,1.9502000000000002
2003-02-03,-0.0286
2003-02-04,-1.9849
2003-02-05,-0.204
2003-02-06,-0.1168
2003-02-07,-0.7015
2003-02-10,0.3974
2003-02-11,-0.7037
2003-02-12,-0.7825
2003-02-13,0.5952
2003-02-14,1.8787
2003-02-18,1.3649
2003-02-19,-0.0859
2003-02-20,-0.4158
2003-02-21,1.2957
2003-02-24,-2.4019
2003-02-25,0.5825
2003-02-26,-1.0714
2003-02-27,1.2732
2003-02-28,0.0578
2003-03-03,-0.9532
2003-03-04,-0.7728
2003-03-05,1.3666
2003-03-06,-0.278
2003-03-07,1.2326
2003-03-10,-3.1164
2003-03-11,-1.8103
2003-03-12,0.32
2003-03-13,2.6731
2003-03-14,-0.429
2003-03-17,2.6891
2003-03-18,-1.1285
2003-03-19,1.6974
2003-03-20,0.0288
2003-03-21,1.4097
2003-03-24,-2.4112999999999998
2003-03-25,0.7413
2003-03-26,-1.0965
2003-03-27,-0.3793
2003-03-28,0.4247
2003-03-31,-2.5372
2003-04-01,1.7355
2003-04-02,2.6765
2003-04-03,-0.9023
2003-04-04,1.1707
2003-04-07,-0.8
2003-04-08,2.0305
2003-04-09,-0.9739
2003-04-10,1.4966
2003-04-11,0.1826
2003-04-14,0.9251
2003-04-15,0.9444
2003-04-16,-0.9494
2003-04-17,1.2363
2003-04-21,-0.1098
2003-04-22,1.978
2003-04-23,0.4176
2003-04-24,-1.328
2003-04-25,-1.3322
2003-04-28,1.5018
2003-04-29,0.095
2003-04-30,0.4204
2003-05-01,0.2701
2003-05-02,0.8889
2003-05-05,-1.0279
2003-05-06,0.3642
2003-05-07,-0.2016
2003-05-08,-0.7676
2003-05-09,0.4207
2003-05-12,0.6892
2003-05-13,-0.255
2003-05-14,-0.5113
2003-05-15,0.6492
2003-05-16,-0.3494
2003-05-19,-2.2789
2003-05-20,0.0552
2003-05-21,0.7447
2003-05-22,0.0958
2003-05-23,0.8616
2003-05-27,1.6814
2003-05-28,-0.8668
2003-05-29,-1.0223
2003-05-30,0.8426
2003-06-02,-0.0943
2003-06-03,2.1314
2003-06-04,2.1001
2003-06-05,0.0783
2003-06-06,0.2607
2003-06-09,-1.4171
2003-06-10,1.6747999999999998
2003-06-11,1.6732
2003-06-12,0.0638
2003-06-13,0.0637
2003-06-16,1.7837
2003-06-17,-0.0626
2003-06-18,-0.1378
2003-06-19,-1.6556
2003-06-20,0.6377
2003-06-23,-1.2546
2003-06-24,-0.4748
2003-06-25,1.4184
2003-06-26,1.2842
2003-06-27,-0.0628
2003-06-30,-0.7286
2003-07-01,1.2274
2003-07-02,0.5
2003-07-03,-0.4851
2003-07-07,1.1124
2003-07-08,0.7169
2003-07-09,0.4541
2003-07-10,-0.3054
2003-07-11,1.5686
2003-07-14,0.6998
2003-07-15,0.0479
2003-07-16,-0.8623
2003-07-17,-1.5221
2003-07-18,1.9995
2003-07-21,-1.1666
2003-07-22,1.229
2003-07-23,0.2044
2003-07-24,-1.6795
2003-07-25,1.9156
2003-07-28,-0.838
2003-07-29,0.0604
2003-07-30,-0.1569
2003-07-31,-0.2175
2003-08-01,-2.2163
2003-08-04,1.0651
2003-08-05,-2.2059
2003-08-06,1.0025
2003-08-07,-0.0868
2003-08-08,0.9437
2003-08-11,-0.8365
2003-08-12,1.0172
2003-08-13,-0.786
2003-08-14,0.7798
2003-08-15,0.0983
2003-08-18,-0.5276
2003-08-19,0.1727
2003-08-20,0.6157
2003-08-21,-0.8812
2003-08-22,-3.2226
2003-08-25,-0.9186
2003-08-26,0.2962
2003-08-27,-0.3338
2003-08-28,0.8631
2003-08-29,1.2133
2003-09-02,0.2271
2003-09-03,-0.7932
2003-09-04,-2.2564
2003-09-05,-0.118
2003-09-08,1.09
2003-09-09,-1.1302
2003-09-10,-1.6292
2003-09-11,0.975
2003-09-12,0.3042
2003-09-15,1.5429
2003-09-16,0.8312
2003-09-17,0.425
2003-09-18,2.206
2003-09-19,-0.5898
2003-09-22,-0.7826
2003-09-23,0.5725
2003-09-24,-0.8223
2003-09-25,0.1276
2003-09-26,0.3822
2003-09-29,-0.1015
2003-09-30,-0.8638
2003-10-01,1.512
2003-10-02,-0.0379
2003-10-03,0.4546
2003-10-06,1.1314
2003-10-07,-0.1243
2003-10-08,-0.0124
2003-10-09,0.4108
2003-10-10,0.5578
2003-10-13,0.7643
2003-10-14,0.9298
2003-10-15,-0.5333
2003-10-16,-0.1584
2003-10-17,-0.2807
2003-10-20,-0.355
2003-10-21,-0.4791
2003-10-22,0.0123
2003-10-23,0.9256
2003-10-24,0.0978
2003-10-27,-10.127
2003-10-28,-0.9787
2003-10-29,2.0728
2003-10-30,1.0893
2003-10-31,0.745
2003-11-03,0.3433
2003-11-04,-0.5922
2003-11-05,0.8737
2003-11-06,0.8399
2003-11-07,-0.898
2003-11-10,-0.7091
2003-11-11,-0.1323
2003-11-12,0.3973
2003-11-13,-0.5276
2003-11-14,-0.915
2003-11-17,-0.2007
2003-11-18,-0.8314
2003-11-19,0.568
2003-11-20,-0.4975
2003-11-21,0.473
2003-11-24,0.7397
2003-11-25,0.2003
2003-11-26,0.5596
2003-11-28,-0.053
2003-12-01,1.2197
2003-12-02,0.3405
2003-12-03,-0.4699
2003-12-04,0.0398
2003-12-05,-0.4902
2003-12-08,1.1849
2003-12-09,-0.7763
2003-12-10,0.2387
2003-12-11,0.3969
2003-12-12,-0.0527
2003-12-15,0.7647
2003-12-16,1.4
2003-12-17,0.4903
2003-12-18,1.3096999999999999
2003-12-19,0.1267
2003-12-22,0.0759
2003-12-23,0.3162
2003-12-24,-0.0757
2003-12-26,0.429
2003-12-29,0.8921
2003-12-30,0.2491
2003-12-31,-0.087
2004-01-02,-1.666
2004-01-05,0.2908
2004-01-06,-0.1639
2004-01-07,-0.2273
2004-01-08,0.0506
2004-01-09,-0.8855
2004-01-12,0.1914
2004-01-13,-0.2548
2004-01-14,1.2133
2004-01-15,-0.7192
2004-01-16,0.4321
2004-01-20,1.3288
2004-01-21,2.2231
2004-01-22,-0.1833
2004-01-23,-0.5263
2004-01-26,1.1936
2004-01-27,-0.2918
2004-01-28,-1.8293
2004-01-29,0.5217
2004-01-30,0.6673
2004-02-02,0.1105
2004-02-03,-0.049
2004-02-04,0.2331
2004-02-05,0.3672
2004-02-06,0.9268
2004-02-09,-1.305
2004-02-10,-0.0735
2004-02-11,0.4533
2004-02-12,-0.4147
2004-02-13,-0.098
2004-02-17,0.3555
2004-02-18,-0.3543
2004-02-19,-0.2452
2004-02-20,-0.0369
2004-02-23,0.8114
2004-02-24,-0.6707
2004-02-25,0.3192
2004-02-26,0.3549
2004-02-27,-0.0976
2004-03-01,0.2563
2004-03-02,0.4505
2004-03-03,1.1152
2004-03-04,-0.6052
2004-03-05,0.755
2004-03-08,-0.3626
2004-03-09,-0.8127
2004-03-10,-2.1768
2004-03-11,-0.5501
2004-03-12,0.9679
2004-03-15,-1.1579
2004-03-16,0.9069
2004-03-17,0.4244
2004-03-18,-0.4599
2004-03-19,-0.2872
2004-03-22,-1.4026
2004-03-23,-0.254
2004-03-24,-0.2801
2004-03-25,1.8260999999999998
2004-03-26,0.4515
2004-03-29,1.1735
2004-03-30,0.9008
2004-03-31,-0.9661
2004-04-01,0.6051
2004-04-02,-1.1783
2004-04-05,0.9191
2004-04-06,0.9231
2004-04-07,-0.6707
2004-04-08,-0.4911
2004-04-12,1.1351
2004-04-13,-1.7933
2004-04-14,-0.5093
2004-04-15,0.2372
2004-04-16,0.6228
2004-04-19,0.4704
2004-04-20,-1.3307
2004-04-21,0.6244
2004-04-22,1.0052
2004-04-23,0.0737
2004-04-26,-0.3192
2004-04-27,0.739
2004-04-28,-1.0882
2004-04-29,-0.309
2004-04-30,-0.1984
2004-05-03,0.6088
2004-05-04,0.6668
2004-05-05,0.0613
2004-05-06,-1.8021
2004-05-07,-1.9351
2004-05-10,-0.802
2004-05-11,0.6545
2004-05-12,2.4353
2004-05-13,-0.1992
2004-05-14,0.0249
2004-05-17,-0.4115
2004-05-18,1.227
2004-05-19,-0.2474
2004-05-20,0.8308
2004-05-21,0.1845
2004-05-24,0.0982
2004-05-25,1.0914
2004-05-26,0.6065
2004-05-27,-0.3979
2004-05-28,0.6295
2004-06-01,-0.1083
2004-06-02,1.0718
2004-06-03,-0.1203
2004-06-04,0.6865
2004-06-07,1.2321
